TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4016.00000        8.29804
TAB:  US_New_York_Dutchess Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_New_York_Dutchess Deaths    cc1=  .989088 cc2=  .784964 lx=  4.99583 if= 110 il= 133 6/3/2020   n=  23 now=     142 end=        147       142       144 U=     9.87 T=  101.2 p1=   3.5 p2=    96.6 ed=   124 5/25/2020   x1= 110. x2= 133. y1=  -.89 y2= -3.22     
GP: Deaths    US_New_York_Dutchess 6/3/2020        133     142      147     142      144    19   124 5/25/2020 
AAA2     1 US_New_York_Dutchess Deaths    cc1=  .986044 cc2=  .772844 lx=  5.00583 if= 112 il= 133 6/3/2020   n=  21 now=     142 end=        149       142       144 U=    11.24 T=   99.3 p1=   4.9 p2=    95.3 ed=   125 5/26/2020   x1= 112. x2= 133. y1= -1.13 y2= -3.00     
GP: Deaths    US_New_York_Dutchess 6/3/2020        133     142      149     142      144    19   125 5/26/2020 
AAA2     1 US_New_York_Dutchess Deaths    cc1=  .983986 cc2=  .765769 lx=  5.00583 if= 113 il= 133 6/3/2020   n=  20 now=     142 end=        149       142       144 U=    11.87 T=   97.4 p1=   4.9 p2=    95.3 ed=   125 5/26/2020   x1= 113. x2= 133. y1= -1.31 y2= -3.00     
GP: Deaths    US_New_York_Dutchess 6/3/2020        133     142      149     142      144    19   125 5/26/2020 
AAA2     1 US_New_York_Dutchess Deaths    cc1=  .982031 cc2=  .758424 lx=  4.99583 if= 114 il= 133 6/3/2020   n=  19 now=     142 end=        147       142       144 U=    10.77 T=   98.3 p1=   3.5 p2=    96.6 ed=   123 5/24/2020   x1= 114. x2= 133. y1= -1.45 y2= -3.22     
GP: Deaths    US_New_York_Dutchess 6/3/2020        133     142      147     142      144    19   123 5/24/2020 
AAA2     1 US_New_York_Dutchess Deaths    cc1=  .980212 cc2=  .750796 lx=  4.99583 if= 115 il= 133 6/3/2020   n=  18 now=     142 end=        147       142       144 U=    10.91 T=   97.9 p1=   3.5 p2=    96.6 ed=   123 5/24/2020   x1= 115. x2= 133. y1= -1.57 y2= -3.22     
GP: Deaths    US_New_York_Dutchess 6/3/2020        133     142      147     142      144    19   123 5/24/2020 
AAA1     1 US_New_York_Dutchess Deaths    cc1=  .979450 cc2=  .743748 lx=  4.98583 if= 116 il= 133 6/3/2020   n=  17 now=     142 end=        146       142       144 U=     9.00 T=  101.4 p1=   2.8 p2=    97.3 ed=   122 5/23/2020   x1= 116. x2= 133. y1= -1.62 y2= -3.51 BEST
AAA2     1 US_New_York_Dutchess Deaths    cc1=  .979461 cc2=  .743748 lx=  4.98683 if= 116 il= 133 6/3/2020   n=  17 now=     142 end=        146       142       144 U=     9.00 T=  101.4 p1=   2.8 p2=    97.3 ed=   122 5/23/2020   x1= 116. x2= 133. y1= -1.62 y2= -3.51 BEST
GP: Deaths    US_New_York_Dutchess 6/3/2020        133     142      146     142      144    19   122 5/23/2020 
AAA1     1 US_New_York_Dutchess Deaths    cc1=  .976593 cc2=  .734058 lx=  4.98583 if= 117 il= 133 6/3/2020   n=  16 now=     142 end=        146       142       144 U=     8.47 T=  103.3 p1=   2.8 p2=    97.3 ed=   123 5/24/2020   x1= 117. x2= 133. y1= -1.62 y2= -3.51 BEST
AAA2     1 US_New_York_Dutchess Deaths    cc1=  .976634 cc2=  .734058 lx=  4.98383 if= 117 il= 133 6/3/2020   n=  16 now=     142 end=        146       142       144 U=     8.47 T=  103.3 p1=   2.8 p2=    97.3 ed=   123 5/24/2020   x1= 117. x2= 133. y1= -1.62 y2= -3.51 BEST
GP: Deaths    US_New_York_Dutchess 6/3/2020        133     142      146     142      144    19   123 5/24/2020 
AAA1     1 US_New_York_Dutchess Deaths    cc1=  .971845 cc2=  .721845 lx=  4.98583 if= 118 il= 133 6/3/2020   n=  15 now=     142 end=        146       142       144 U=     9.34 T=  100.3 p1=   2.8 p2=    97.3 ed=   122 5/23/2020   x1= 118. x2= 133. y1= -1.90 y2= -3.51 BEST
AAA2     1 US_New_York_Dutchess Deaths    cc1=  .973647 cc2=  .721845 lx=  4.93983 if= 118 il= 133 6/3/2020   n=  15 now=     142 end=        146       142       144 U=     9.34 T=  100.3 p1=   2.8 p2=    97.3 ed=   122 5/23/2020   x1= 118. x2= 133. y1= -1.90 y2= -3.51 BEST
GP: Deaths    US_New_York_Dutchess 6/3/2020        133     142      146     142      144    19   122 5/23/2020 
AAA1     1 US_New_York_Dutchess Deaths    cc1=  .944887 cc2=  .628660 lx=  4.95583 if= 124 il= 133 6/3/2020   n=   9 now=     142 end=        142       142       144 U=    -2.24 T=  445.2 p1=    .0 p2=   100.0 ed=   133 6/3/2020    x1= 124. x2= 133. y1= -3.33 y2=   .69 BEST
AAA2     1 US_New_York_Dutchess Deaths    cc1=  .944887 cc2=  .628660 lx=  4.95583 if= 124 il= 133 6/3/2020   n=   9 now=     142 end=        142       142       144 U=    -2.24 T=  445.2 p1=    .0 p2=   100.0 ed=   133 6/3/2020    x1= 124. x2= 133. y1= -3.33 y2=   .69 BEST
GP: Deaths    US_New_York_Dutchess 6/3/2020        133     142      142     142      144    19   133 6/3/2020  
AAA2     1 US_New_York_Dutchess Deaths    cc1=  .939747 cc2=  .606414 lx=  6.95583 if= 125 il= 133 6/3/2020   n=   8 now=     142 end=       1049       142       144 U=   450.34 T=  445.2 p1= 638.7 p2=    13.5 ed=   999 undefine    x1= 125. x2= 133. y1=   .71 y2=   .69     
GP: Deaths    US_New_York_Dutchess 6/3/2020        133     142    -         142      144    19   999 undefine  
AAA2     1 US_New_York_Dutchess Deaths    cc1=  .919783 cc2=  .566230 lx=  6.95583 if= 126 il= 133 6/3/2020   n=   7 now=     142 end=       1049       142       144 U=   493.46 T=  475.0 p1= 638.7 p2=    13.5 ed=   999 undefine    x1= 126. x2= 133. y1=   .71 y2=   .69     
GP: Deaths    US_New_York_Dutchess 6/3/2020        133     142    -         142      144    19   999 undefine  
AAA2     1 US_New_York_Dutchess Deaths    cc1=  .914100 cc2=  .536136 lx=  6.95583 if= 127 il= 133 6/3/2020   n=   6 now=     142 end=       1049       142       144 U=   422.96 T=  426.2 p1= 638.7 p2=    13.5 ed=   999 undefine    x1= 127. x2= 133. y1=   .71 y2=   .69     
GP: Deaths    US_New_York_Dutchess 6/3/2020        133     142    -         142      144    19   999 undefine  
AAA2     1 US_New_York_Dutchess Deaths    cc1=  .971009 cc2=  .828152 lx=  5.00583 if=  86 il= 134 6/4/2020   n=  48 now=     142 end=        149       142       144 U=    12.91 T=   95.3 p1=   4.9 p2=    95.3 ed=   125 5/26/2020   x1=  86. x2= 134. y1=   .72 y2= -3.00     
GP: Deaths    US_New_York_Dutchess 6/4/2020        134     142      149     142      144    21   125 5/26/2020 
AAA2     1 US_New_York_Dutchess Deaths    cc1=  .971409 cc2=  .827071 lx=  5.00583 if=  87 il= 134 6/4/2020   n=  47 now=     142 end=        149       142       144 U=    13.22 T=   94.4 p1=   4.9 p2=    95.3 ed=   125 5/26/2020   x1=  87. x2= 134. y1=   .56 y2= -3.00     
GP: Deaths    US_New_York_Dutchess 6/4/2020        134     142      149     142      144    21   125 5/26/2020 
AAA2     1 US_New_York_Dutchess Deaths    cc1=  .972953 cc2=  .827088 lx=  4.99583 if=  88 il= 134 6/4/2020   n=  46 now=     142 end=        147       142       144 U=    12.34 T=   94.3 p1=   3.5 p2=    96.6 ed=   123 5/24/2020   x1=  88. x2= 134. y1=   .51 y2= -3.22     
GP: Deaths    US_New_York_Dutchess 6/4/2020        134     142      147     142      144    21   123 5/24/2020 
AAA2     1 US_New_York_Dutchess Deaths    cc1=  .974738 cc2=  .827296 lx=  4.99583 if=  89 il= 134 6/4/2020   n=  45 now=     142 end=        147       142       144 U=    12.07 T=   95.1 p1=   3.5 p2=    96.6 ed=   123 5/24/2020   x1=  89. x2= 134. y1=   .51 y2= -3.22     
GP: Deaths    US_New_York_Dutchess 6/4/2020        134     142      147     142      144    21   123 5/24/2020 
AAA2     1 US_New_York_Dutchess Deaths    cc1=  .976249 cc2=  .827178 lx=  4.99583 if=  90 il= 134 6/4/2020   n=  44 now=     142 end=        147       142       144 U=    11.80 T=   96.0 p1=   3.5 p2=    96.6 ed=   123 5/24/2020   x1=  90. x2= 134. y1=   .51 y2= -3.22     
GP: Deaths    US_New_York_Dutchess 6/4/2020        134     142      147     142      144    21   123 5/24/2020 
AAA1     1 US_New_York_Dutchess Deaths    cc1=  .977587 cc2=  .826831 lx=  4.98583 if=  91 il= 134 6/4/2020   n=  43 now=     142 end=        146       142       144 U=    10.72 T=   96.4 p1=   2.8 p2=    97.3 ed=   121 5/22/2020   x1=  91. x2= 134. y1=   .50 y2= -3.51 BEST
AAA2     1 US_New_York_Dutchess Deaths    cc1=  .977639 cc2=  .826831 lx=  4.98883 if=  91 il= 134 6/4/2020   n=  43 now=     142 end=        146       142       144 U=    10.72 T=   96.4 p1=   2.8 p2=    97.3 ed=   121 5/22/2020   x1=  91. x2= 134. y1=   .50 y2= -3.51 BEST
GP: Deaths    US_New_York_Dutchess 6/4/2020        134     142      146     142      144    21   121 5/22/2020 
AAA1     1 US_New_York_Dutchess Deaths    cc1=  .978715 cc2=  .826217 lx=  4.98583 if=  92 il= 134 6/4/2020   n=  42 now=     142 end=        146       142       144 U=    10.87 T=   95.9 p1=   2.8 p2=    97.3 ed=   121 5/22/2020   x1=  92. x2= 134. y1=   .36 y2= -3.51 BEST
AAA2     1 US_New_York_Dutchess Deaths    cc1=  .978716 cc2=  .826217 lx=  4.98683 if=  92 il= 134 6/4/2020   n=  42 now=     142 end=        146       142       144 U=    10.87 T=   95.9 p1=   2.8 p2=    97.3 ed=   121 5/22/2020   x1=  92. x2= 134. y1=   .36 y2= -3.51 BEST
GP: Deaths    US_New_York_Dutchess 6/4/2020        134     142      146     142      144    21   121 5/22/2020 
AAA1     1 US_New_York_Dutchess Deaths    cc1=  .980775 cc2=  .826472 lx=  4.98583 if=  93 il= 134 6/4/2020   n=  41 now=     142 end=        146       142       144 U=    10.61 T=   96.8 p1=   2.8 p2=    97.3 ed=   121 5/22/2020   x1=  93. x2= 134. y1=   .36 y2= -3.51 BEST
AAA2     1 US_New_York_Dutchess Deaths    cc1=  .980793 cc2=  .826472 lx=  4.98383 if=  93 il= 134 6/4/2020   n=  41 now=     142 end=        146       142       144 U=    10.61 T=   96.8 p1=   2.8 p2=    97.3 ed=   121 5/22/2020   x1=  93. x2= 134. y1=   .36 y2= -3.51 BEST
GP: Deaths    US_New_York_Dutchess 6/4/2020        134     142      146     142      144    21   121 5/22/2020 
AAA1     1 US_New_York_Dutchess Deaths    cc1=  .982523 cc2=  .826349 lx=  4.98583 if=  94 il= 134 6/4/2020   n=  40 now=     142 end=        146       142       144 U=    10.35 T=   97.7 p1=   2.8 p2=    97.3 ed=   122 5/23/2020   x1=  94. x2= 134. y1=   .36 y2= -3.51 BEST
AAA2     1 US_New_York_Dutchess Deaths    cc1=  .982625 cc2=  .826349 lx=  4.98183 if=  94 il= 134 6/4/2020   n=  40 now=     142 end=        146       142       144 U=    10.35 T=   97.7 p1=   2.8 p2=    97.3 ed=   122 5/23/2020   x1=  94. x2= 134. y1=   .36 y2= -3.51 BEST
GP: Deaths    US_New_York_Dutchess 6/4/2020        134     142      146     142      144    21   122 5/23/2020 
AAA1     1 US_New_York_Dutchess Deaths    cc1=  .983926 cc2=  .825812 lx=  4.97583 if=  95 il= 134 6/4/2020   n=  39 now=     142 end=        144       142       144 U=     9.15 T=   98.2 p1=   1.4 p2=    98.6 ed=   119 5/20/2020   x1=  95. x2= 134. y1=   .35 y2= -3.91 BEST
AAA2     1 US_New_York_Dutchess Deaths    cc1=  .984177 cc2=  .825812 lx=  4.97983 if=  95 il= 134 6/4/2020   n=  39 now=     142 end=        144       142       144 U=     9.15 T=   98.2 p1=   1.4 p2=    98.6 ed=   119 5/20/2020   x1=  95. x2= 134. y1=   .35 y2= -3.91 BEST
GP: Deaths    US_New_York_Dutchess 6/4/2020        134     142      144     142      144    21   119 5/20/2020 
AAA1     1 US_New_York_Dutchess Deaths    cc1=  .985304 cc2=  .825176 lx=  4.97583 if=  96 il= 134 6/4/2020   n=  38 now=     142 end=        144       142       144 U=     8.96 T=   99.0 p1=   1.4 p2=    98.6 ed=   120 5/21/2020   x1=  96. x2= 134. y1=   .33 y2= -3.91 BEST
AAA2     1 US_New_York_Dutchess Deaths    cc1=  .985417 cc2=  .825176 lx=  4.97883 if=  96 il= 134 6/4/2020   n=  38 now=     142 end=        144       142       144 U=     8.96 T=   99.0 p1=   1.4 p2=    98.6 ed=   120 5/21/2020   x1=  96. x2= 134. y1=   .33 y2= -3.91 BEST
GP: Deaths    US_New_York_Dutchess 6/4/2020        134     142      144     142      144    21   120 5/21/2020 
AAA1     1 US_New_York_Dutchess Deaths    cc1=  .986431 cc2=  .824210 lx=  4.97583 if=  97 il= 134 6/4/2020   n=  37 now=     142 end=        144       142       144 U=     8.72 T=   99.9 p1=   1.4 p2=    98.6 ed=   120 5/21/2020   x1=  97. x2= 134. y1=   .33 y2= -3.91 BEST
AAA2     1 US_New_York_Dutchess Deaths    cc1=  .986458 cc2=  .824210 lx=  4.97683 if=  97 il= 134 6/4/2020   n=  37 now=     142 end=        144       142       144 U=     8.72 T=   99.9 p1=   1.4 p2=    98.6 ed=   120 5/21/2020   x1=  97. x2= 134. y1=   .33 y2= -3.91 BEST
GP: Deaths    US_New_York_Dutchess 6/4/2020        134     142      144     142      144    21   120 5/21/2020 
AAA1     1 US_New_York_Dutchess Deaths    cc1=  .987119 cc2=  .822720 lx=  4.97583 if=  98 il= 134 6/4/2020   n=  36 now=     142 end=        144       142       144 U=     8.48 T=  100.8 p1=   1.4 p2=    98.6 ed=   120 5/21/2020   x1=  98. x2= 134. y1=   .33 y2= -3.91 BEST
AAA2     1 US_New_York_Dutchess Deaths    cc1=  .987119 cc2=  .822720 lx=  4.97583 if=  98 il= 134 6/4/2020   n=  36 now=     142 end=        144       142       144 U=     8.48 T=  100.8 p1=   1.4 p2=    98.6 ed=   120 5/21/2020   x1=  98. x2= 134. y1=   .33 y2= -3.91 BEST
GP: Deaths    US_New_York_Dutchess 6/4/2020        134     142      144     142      144    21   120 5/21/2020 
AAA1     1 US_New_York_Dutchess Deaths    cc1=  .987330 cc2=  .820664 lx=  4.97583 if=  99 il= 134 6/4/2020   n=  35 now=     142 end=        144       142       144 U=     8.29 T=  101.6 p1=   1.4 p2=    98.6 ed=   121 5/22/2020   x1=  99. x2= 134. y1=   .31 y2= -3.91 BEST
AAA2     1 US_New_York_Dutchess Deaths    cc1=  .987354 cc2=  .820664 lx=  4.97483 if=  99 il= 134 6/4/2020   n=  35 now=     142 end=        144       142       144 U=     8.29 T=  101.6 p1=   1.4 p2=    98.6 ed=   121 5/22/2020   x1=  99. x2= 134. y1=   .31 y2= -3.91 BEST
GP: Deaths    US_New_York_Dutchess 6/4/2020        134     142      144     142      144    21   121 5/22/2020 
AAA1     1 US_New_York_Dutchess Deaths    cc1=  .987155 cc2=  .818124 lx=  4.97583 if= 100 il= 134 6/4/2020   n=  34 now=     142 end=        144       142       144 U=     8.05 T=  102.5 p1=   1.4 p2=    98.6 ed=   121 5/22/2020   x1= 100. x2= 134. y1=   .31 y2= -3.91 BEST
AAA2     1 US_New_York_Dutchess Deaths    cc1=  .987249 cc2=  .818124 lx=  4.97383 if= 100 il= 134 6/4/2020   n=  34 now=     142 end=        144       142       144 U=     8.05 T=  102.5 p1=   1.4 p2=    98.6 ed=   121 5/22/2020   x1= 100. x2= 134. y1=   .31 y2= -3.91 BEST
GP: Deaths    US_New_York_Dutchess 6/4/2020        134     142      144     142      144    21   121 5/22/2020 
AAA1     1 US_New_York_Dutchess Deaths    cc1=  .986479 cc2=  .814980 lx=  4.97583 if= 101 il= 134 6/4/2020   n=  33 now=     142 end=        144       142       144 U=     7.81 T=  103.4 p1=   1.4 p2=    98.6 ed=   121 5/22/2020   x1= 101. x2= 134. y1=   .31 y2= -3.91 BEST
AAA2     1 US_New_York_Dutchess Deaths    cc1=  .986671 cc2=  .814980 lx=  4.97283 if= 101 il= 134 6/4/2020   n=  33 now=     142 end=        144       142       144 U=     7.81 T=  103.4 p1=   1.4 p2=    98.6 ed=   121 5/22/2020   x1= 101. x2= 134. y1=   .31 y2= -3.91 BEST
GP: Deaths    US_New_York_Dutchess 6/4/2020        134     142      144     142      144    21   121 5/22/2020 
AAA1     1 US_New_York_Dutchess Deaths    cc1=  .985352 cc2=  .811274 lx=  4.97583 if= 102 il= 134 6/4/2020   n=  32 now=     142 end=        144       142       144 U=     7.58 T=  104.4 p1=   1.4 p2=    98.6 ed=   122 5/23/2020   x1= 102. x2= 134. y1=   .31 y2= -3.91 BEST
AAA2     1 US_New_York_Dutchess Deaths    cc1=  .985638 cc2=  .811274 lx=  4.97283 if= 102 il= 134 6/4/2020   n=  32 now=     142 end=        144       142       144 U=     7.58 T=  104.4 p1=   1.4 p2=    98.6 ed=   122 5/23/2020   x1= 102. x2= 134. y1=   .31 y2= -3.91 BEST
GP: Deaths    US_New_York_Dutchess 6/4/2020        134     142      144     142      144    21   122 5/23/2020 
AAA1     1 US_New_York_Dutchess Deaths    cc1=  .983923 cc2=  .807146 lx=  4.97583 if= 103 il= 134 6/4/2020   n=  31 now=     142 end=        144       142       144 U=     7.44 T=  104.9 p1=   1.4 p2=    98.6 ed=   122 5/23/2020   x1= 103. x2= 134. y1=   .25 y2= -3.91 BEST
AAA2     1 US_New_York_Dutchess Deaths    cc1=  .984247 cc2=  .807146 lx=  4.97283 if= 103 il= 134 6/4/2020   n=  31 now=     142 end=        144       142       144 U=     7.44 T=  104.9 p1=   1.4 p2=    98.6 ed=   122 5/23/2020   x1= 103. x2= 134. y1=   .25 y2= -3.91 BEST
GP: Deaths    US_New_York_Dutchess 6/4/2020        134     142      144     142      144    21   122 5/23/2020 
AAA1     1 US_New_York_Dutchess Deaths    cc1=  .982380 cc2=  .802774 lx=  4.97583 if= 104 il= 134 6/4/2020   n=  30 now=     142 end=        144       142       144 U=     7.20 T=  105.8 p1=   1.4 p2=    98.6 ed=   122 5/23/2020   x1= 104. x2= 134. y1=   .25 y2= -3.91 BEST
AAA2     1 US_New_York_Dutchess Deaths    cc1=  .982685 cc2=  .802774 lx=  4.97283 if= 104 il= 134 6/4/2020   n=  30 now=     142 end=        144       142       144 U=     7.20 T=  105.8 p1=   1.4 p2=    98.6 ed=   122 5/23/2020   x1= 104. x2= 134. y1=   .25 y2= -3.91 BEST
GP: Deaths    US_New_York_Dutchess 6/4/2020        134     142      144     142      144    21   122 5/23/2020 
AAA1     1 US_New_York_Dutchess Deaths    cc1=  .981277 cc2=  .798703 lx=  4.97583 if= 105 il= 134 6/4/2020   n=  29 now=     142 end=        144       142       144 U=     6.96 T=  106.8 p1=   1.4 p2=    98.6 ed=   123 5/24/2020   x1= 105. x2= 134. y1=   .25 y2= -3.91 BEST
AAA2     1 US_New_York_Dutchess Deaths    cc1=  .981408 cc2=  .798703 lx=  4.97383 if= 105 il= 134 6/4/2020   n=  29 now=     142 end=        144       142       144 U=     6.96 T=  106.8 p1=   1.4 p2=    98.6 ed=   123 5/24/2020   x1= 105. x2= 134. y1=   .25 y2= -3.91 BEST
GP: Deaths    US_New_York_Dutchess 6/4/2020        134     142      144     142      144    21   123 5/24/2020 
AAA1     1 US_New_York_Dutchess Deaths    cc1=  .981905 cc2=  .796209 lx=  4.97583 if= 106 il= 134 6/4/2020   n=  28 now=     142 end=        144       142       144 U=     6.72 T=  107.7 p1=   1.4 p2=    98.6 ed=   123 5/24/2020   x1= 106. x2= 134. y1=   .25 y2= -3.91 BEST
AAA2     1 US_New_York_Dutchess Deaths    cc1=  .981942 cc2=  .796209 lx=  4.97683 if= 106 il= 134 6/4/2020   n=  28 now=     142 end=        144       142       144 U=     6.72 T=  107.7 p1=   1.4 p2=    98.6 ed=   123 5/24/2020   x1= 106. x2= 134. y1=   .25 y2= -3.91 BEST
GP: Deaths    US_New_York_Dutchess 6/4/2020        134     142      144     142      144    21   123 5/24/2020 
AAA2     1 US_New_York_Dutchess Deaths    cc1=  .991083 cc2=  .802101 lx=  4.99583 if= 107 il= 134 6/4/2020   n=  27 now=     142 end=        147       142       144 U=    11.35 T=   97.5 p1=   3.5 p2=    96.6 ed=   124 5/25/2020   x1= 107. x2= 134. y1=  -.84 y2= -3.22     
GP: Deaths    US_New_York_Dutchess 6/4/2020        134     142      147     142      144    21   124 5/25/2020 
AAA2     1 US_New_York_Dutchess Deaths    cc1=  .990844 cc2=  .798394 lx=  4.99583 if= 108 il= 134 6/4/2020   n=  26 now=     142 end=        147       142       144 U=    11.16 T=   98.1 p1=   3.5 p2=    96.6 ed=   124 5/25/2020   x1= 108. x2= 134. y1=  -.89 y2= -3.22     
GP: Deaths    US_New_York_Dutchess 6/4/2020        134     142      147     142      144    21   124 5/25/2020 
AAA2     1 US_New_York_Dutchess Deaths    cc1=  .990303 cc2=  .794187 lx=  4.99583 if= 109 il= 134 6/4/2020   n=  25 now=     142 end=        147       142       144 U=    10.73 T=   99.5 p1=   3.5 p2=    96.6 ed=   124 5/25/2020   x1= 109. x2= 134. y1=  -.89 y2= -3.22     
GP: Deaths    US_New_York_Dutchess 6/4/2020        134     142      147     142      144    21   124 5/25/2020 
AAA2     1 US_New_York_Dutchess Deaths    cc1=  .989144 cc2=  .789144 lx=  4.99583 if= 110 il= 134 6/4/2020   n=  24 now=     142 end=        147       142       144 U=    10.30 T=  100.8 p1=   3.5 p2=    96.6 ed=   125 5/26/2020   x1= 110. x2= 134. y1=  -.89 y2= -3.22     
GP: Deaths    US_New_York_Dutchess 6/4/2020        134     142      147     142      144    21   125 5/26/2020 
AAA2     1 US_New_York_Dutchess Deaths    cc1=  .986332 cc2=  .777818 lx=  4.99583 if= 112 il= 134 6/4/2020   n=  22 now=     142 end=        147       142       144 U=    10.68 T=   99.6 p1=   3.5 p2=    96.6 ed=   124 5/25/2020   x1= 112. x2= 134. y1= -1.16 y2= -3.22     
GP: Deaths    US_New_York_Dutchess 6/4/2020        134     142      147     142      144    21   124 5/25/2020 
AAA2     1 US_New_York_Dutchess Deaths    cc1=  .984370 cc2=  .771169 lx=  4.99583 if= 113 il= 134 6/4/2020   n=  21 now=     142 end=        147       142       144 U=    11.23 T=   97.9 p1=   3.5 p2=    96.6 ed=   124 5/25/2020   x1= 113. x2= 134. y1= -1.35 y2= -3.22     
GP: Deaths    US_New_York_Dutchess 6/4/2020        134     142      147     142      144    21   124 5/25/2020 
AAA1     1 US_New_York_Dutchess Deaths    cc1=  .982546 cc2=  .764328 lx=  4.98583 if= 114 il= 134 6/4/2020   n=  20 now=     142 end=        146       142       144 U=     9.96 T=   99.1 p1=   2.8 p2=    97.3 ed=   122 5/23/2020   x1= 114. x2= 134. y1= -1.50 y2= -3.51 BEST
AAA2     1 US_New_York_Dutchess Deaths    cc1=  .982646 cc2=  .764328 lx=  4.98983 if= 114 il= 134 6/4/2020   n=  20 now=     142 end=        146       142       144 U=     9.96 T=   99.1 p1=   2.8 p2=    97.3 ed=   122 5/23/2020   x1= 114. x2= 134. y1= -1.50 y2= -3.51 BEST
GP: Deaths    US_New_York_Dutchess 6/4/2020        134     142      146     142      144    21   122 5/23/2020 
AAA1     1 US_New_York_Dutchess Deaths    cc1=  .981096 cc2=  .757489 lx=  4.98583 if= 115 il= 134 6/4/2020   n=  19 now=     142 end=        146       142       144 U=    10.06 T=   98.7 p1=   2.8 p2=    97.3 ed=   122 5/23/2020   x1= 115. x2= 134. y1= -1.62 y2= -3.51 BEST
AAA2     1 US_New_York_Dutchess Deaths    cc1=  .981096 cc2=  .757489 lx=  4.98583 if= 115 il= 134 6/4/2020   n=  19 now=     142 end=        146       142       144 U=    10.06 T=   98.7 p1=   2.8 p2=    97.3 ed=   122 5/23/2020   x1= 115. x2= 134. y1= -1.62 y2= -3.51 BEST
GP: Deaths    US_New_York_Dutchess 6/4/2020        134     142      146     142      144    21   122 5/23/2020 
AAA1     1 US_New_York_Dutchess Deaths    cc1=  .980151 cc2=  .750735 lx=  4.98583 if= 116 il= 134 6/4/2020   n=  18 now=     142 end=        146       142       144 U=     9.53 T=  100.6 p1=   2.8 p2=    97.3 ed=   123 5/24/2020   x1= 116. x2= 134. y1= -1.62 y2= -3.51 BEST
AAA2     1 US_New_York_Dutchess Deaths    cc1=  .980307 cc2=  .750735 lx=  4.98183 if= 116 il= 134 6/4/2020   n=  18 now=     142 end=        146       142       144 U=     9.53 T=  100.6 p1=   2.8 p2=    97.3 ed=   123 5/24/2020   x1= 116. x2= 134. y1= -1.62 y2= -3.51 BEST
GP: Deaths    US_New_York_Dutchess 6/4/2020        134     142      146     142      144    21   123 5/24/2020 
AAA1     1 US_New_York_Dutchess Deaths    cc1=  .977508 cc2=  .741805 lx=  4.97583 if= 117 il= 134 6/4/2020   n=  17 now=     142 end=        144       142       144 U=     7.58 T=  104.3 p1=   1.4 p2=    98.6 ed=   122 5/23/2020   x1= 117. x2= 134. y1= -1.67 y2= -3.91 BEST
AAA2     1 US_New_York_Dutchess Deaths    cc1=  .977762 cc2=  .741805 lx=  4.97983 if= 117 il= 134 6/4/2020   n=  17 now=     142 end=        144       142       144 U=     7.58 T=  104.3 p1=   1.4 p2=    98.6 ed=   122 5/23/2020   x1= 117. x2= 134. y1= -1.67 y2= -3.91 BEST
GP: Deaths    US_New_York_Dutchess 6/4/2020        134     142      144     142      144    21   122 5/23/2020 
AAA1     1 US_New_York_Dutchess Deaths    cc1=  .973353 cc2=  .730818 lx=  4.97583 if= 118 il= 134 6/4/2020   n=  16 now=     142 end=        144       142       144 U=     8.24 T=  101.8 p1=   1.4 p2=    98.6 ed=   121 5/22/2020   x1= 118. x2= 134. y1= -1.97 y2= -3.91 BEST
AAA2     1 US_New_York_Dutchess Deaths    cc1=  .973647 cc2=  .730818 lx=  4.93983 if= 118 il= 134 6/4/2020   n=  16 now=     142 end=        144       142       144 U=     8.24 T=  101.8 p1=   1.4 p2=    98.6 ed=   121 5/22/2020   x1= 118. x2= 134. y1= -1.97 y2= -3.91 BEST
GP: Deaths    US_New_York_Dutchess 6/4/2020        134     142      144     142      144    21   121 5/22/2020 
AAA2     1 US_New_York_Dutchess Deaths    cc1=  .948484 cc2=  .646972 lx=  6.95583 if= 124 il= 134 6/4/2020   n=  10 now=     142 end=       1049       142       144 U=   562.93 T=  524.2 p1= 638.7 p2=    13.5 ed=   999 undefine    x1= 124. x2= 134. y1=   .71 y2=   .69     
GP: Deaths    US_New_York_Dutchess 6/4/2020        134     142    -         142      144    21   999 undefine  
AAA2     1 US_New_York_Dutchess Deaths    cc1=  .941336 cc2=  .625108 lx=  6.95583 if= 125 il= 134 6/4/2020   n=   9 now=     142 end=       1049       142       144 U=   506.63 T=  485.2 p1= 638.7 p2=    13.5 ed=   999 undefine    x1= 125. x2= 134. y1=   .71 y2=   .69     
GP: Deaths    US_New_York_Dutchess 6/4/2020        134     142    -         142      144    21   999 undefine  
AAA2     1 US_New_York_Dutchess Deaths    cc1=  .921383 cc2=  .588050 lx=  6.95583 if= 126 il= 134 6/4/2020   n=   8 now=     142 end=       1049       142       144 U=   563.95 T=  524.9 p1= 638.7 p2=    13.5 ed=   999 undefine    x1= 126. x2= 134. y1=   .71 y2=   .69     
GP: Deaths    US_New_York_Dutchess 6/4/2020        134     142    -         142      144    21   999 undefine  
