TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        1504.00000        7.31588
TAB:  New_Zealand Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA1     1 New_Zealand Confirmed cc1=  .960396 cc2=  .736789 lx=  7.32588 if= 106 il= 125 5/26/2020  n=  19 now=    1504 end=       1519      1504      1528 U=    28.78 T=   -7.5 p1=   1.0 p2=    99.0 ed=    60 3/22/2020   x1= 106. x2= 125. y1= -3.94 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1= 1.000000 cc2=  .736789 lx=  7.30888 if= 106 il= 125 5/26/2020  n=  19 now=    1504 end=       1519      1504      1528 U=    28.78 T=   -7.5 p1=   1.0 p2=    99.0 ed=    60 3/22/2020   x1= 106. x2= 125. y1= -3.94 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/26/2020       125    1504     1519    1504     1528    27    60 3/22/2020 
AAA1     1 New_Zealand Confirmed cc1=  .955885 cc2=  .726469 lx=  7.32588 if= 107 il= 125 5/26/2020  n=  18 now=    1504 end=       1519      1504      1528 U=    30.59 T=  -15.9 p1=   1.0 p2=    99.0 ed=    56 3/18/2020   x1= 107. x2= 125. y1= -4.02 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1= 1.000000 cc2=  .726469 lx=  7.30988 if= 107 il= 125 5/26/2020  n=  18 now=    1504 end=       1519      1504      1528 U=    30.59 T=  -15.9 p1=   1.0 p2=    99.0 ed=    56 3/18/2020   x1= 107. x2= 125. y1= -4.02 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/26/2020       125    1504     1519    1504     1528    27    56 3/18/2020 
AAA2     1 New_Zealand Confirmed cc1=  .950145 cc2=  .714442 lx=  7.43588 if= 108 il= 125 5/26/2020  n=  17 now=    1504 end=       1695      1504      1528 U=   314.22 T= -541.2 p1=  12.7 p2=    88.7 ed=   200 8/9/2020    x1= 108. x2= 125. y1= -2.07 y2= -2.12     
GP: Confirmed New_Zealand 5/26/2020       125    1504     1695    1504     1528    27   200 8/9/2020  
AAA2     1 New_Zealand Confirmed cc1=  .941881 cc2=  .699345 lx=  9.31588 if= 109 il= 125 5/26/2020  n=  16 now=    1504 end=      11113      1504      1528 U=  6867.41 T= 4885.1 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 109. x2= 125. y1=   .70 y2=   .69     
GP: Confirmed New_Zealand 5/26/2020       125    1504    -        1504     1528    27   999 undefine  
AAA2     1 New_Zealand Confirmed cc1=  .940467 cc2=  .690467 lx=  9.31588 if= 110 il= 125 5/26/2020  n=  15 now=    1504 end=      11113      1504      1528 U=  6438.20 T= 4587.6 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 110. x2= 125. y1=   .70 y2=   .69     
GP: Confirmed New_Zealand 5/26/2020       125    1504    -        1504     1528    27   999 undefine  
AAA2     1 New_Zealand Confirmed cc1=  .934821 cc2=  .676622 lx=  9.31588 if= 111 il= 125 5/26/2020  n=  14 now=    1504 end=      11113      1504      1528 U=  6008.99 T= 4290.1 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 111. x2= 125. y1=   .70 y2=   .69     
GP: Confirmed New_Zealand 5/26/2020       125    1504    -        1504     1528    27   999 undefine  
AAA1     1 New_Zealand Confirmed cc1=  .924489 cc2=  .657228 lx=  7.32588 if= 112 il= 125 5/26/2020  n=  13 now=    1504 end=       1519      1504      1528 U=    33.95 T=  -31.4 p1=   1.0 p2=    99.0 ed=    48 3/10/2020   x1= 112. x2= 125. y1= -4.22 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1=  .930407 cc2=  .657228 lx=  7.31688 if= 112 il= 125 5/26/2020  n=  13 now=    1504 end=       1519      1504      1528 U=    33.95 T=  -31.4 p1=   1.0 p2=    99.0 ed=    48 3/10/2020   x1= 112. x2= 125. y1= -4.22 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/26/2020       125    1504     1519    1504     1528    27    48 3/10/2020 
AAA1     1 New_Zealand Confirmed cc1=  .906889 cc2=  .629539 lx=  7.32588 if= 113 il= 125 5/26/2020  n=  12 now=    1504 end=       1519      1504      1528 U=    35.68 T=  -39.3 p1=   1.0 p2=    99.0 ed=    44 3/6/2020    x1= 113. x2= 125. y1= -4.27 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1=  .919537 cc2=  .629539 lx=  7.31688 if= 113 il= 125 5/26/2020  n=  12 now=    1504 end=       1519      1504      1528 U=    35.68 T=  -39.3 p1=   1.0 p2=    99.0 ed=    44 3/6/2020    x1= 113. x2= 125. y1= -4.27 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/26/2020       125    1504     1519    1504     1528    27    44 3/6/2020  
AAA1     1 New_Zealand Confirmed cc1=  .885960 cc2=  .597285 lx=  7.32588 if= 114 il= 125 5/26/2020  n=  11 now=    1504 end=       1519      1504      1528 U=    32.71 T=  -25.6 p1=   1.0 p2=    99.0 ed=    51 3/13/2020   x1= 114. x2= 125. y1= -4.27 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1=  .905629 cc2=  .597285 lx=  7.31688 if= 114 il= 125 5/26/2020  n=  11 now=    1504 end=       1519      1504      1528 U=    32.71 T=  -25.6 p1=   1.0 p2=    99.0 ed=    51 3/13/2020   x1= 114. x2= 125. y1= -4.27 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/26/2020       125    1504     1519    1504     1528    27    51 3/13/2020 
AAA1     1 New_Zealand Confirmed cc1=  .975945 cc2=  .823446 lx=  7.32588 if=  84 il= 126 5/27/2020  n=  42 now=    1504 end=       1519      1504      1528 U=    18.95 T=   38.7 p1=   1.0 p2=    99.0 ed=    83 4/14/2020   x1=  84. x2= 126. y1= -2.39 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1= 1.000000 cc2=  .823446 lx=  7.24988 if=  84 il= 126 5/27/2020  n=  42 now=    1504 end=       1519      1504      1528 U=    18.95 T=   38.7 p1=   1.0 p2=    99.0 ed=    83 4/14/2020   x1=  84. x2= 126. y1= -2.39 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/27/2020       126    1504     1519    1504     1528    29    83 4/14/2020 
AAA1     1 New_Zealand Confirmed cc1=  .977019 cc2=  .822716 lx=  7.32588 if=  85 il= 126 5/27/2020  n=  41 now=    1504 end=       1519      1504      1528 U=    19.61 T=   35.7 p1=   1.0 p2=    99.0 ed=    81 4/12/2020   x1=  85. x2= 126. y1= -2.51 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1= 1.000000 cc2=  .822716 lx=  7.25488 if=  85 il= 126 5/27/2020  n=  41 now=    1504 end=       1519      1504      1528 U=    19.61 T=   35.7 p1=   1.0 p2=    99.0 ed=    81 4/12/2020   x1=  85. x2= 126. y1= -2.51 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/27/2020       126    1504     1519    1504     1528    29    81 4/12/2020 
AAA1     1 New_Zealand Confirmed cc1=  .977775 cc2=  .821602 lx=  7.32588 if=  86 il= 126 5/27/2020  n=  40 now=    1504 end=       1519      1504      1528 U=    19.82 T=   34.7 p1=   1.0 p2=    99.0 ed=    81 4/12/2020   x1=  86. x2= 126. y1= -2.59 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1= 1.000000 cc2=  .821602 lx=  7.26088 if=  86 il= 126 5/27/2020  n=  40 now=    1504 end=       1519      1504      1528 U=    19.82 T=   34.7 p1=   1.0 p2=    99.0 ed=    81 4/12/2020   x1=  86. x2= 126. y1= -2.59 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/27/2020       126    1504     1519    1504     1528    29    81 4/12/2020 
AAA1     1 New_Zealand Confirmed cc1=  .979143 cc2=  .821029 lx=  7.32588 if=  87 il= 126 5/27/2020  n=  39 now=    1504 end=       1519      1504      1528 U=    20.66 T=   30.9 p1=   1.0 p2=    99.0 ed=    79 4/10/2020   x1=  87. x2= 126. y1= -2.72 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1= 1.000000 cc2=  .821029 lx=  7.27188 if=  87 il= 126 5/27/2020  n=  39 now=    1504 end=       1519      1504      1528 U=    20.66 T=   30.9 p1=   1.0 p2=    99.0 ed=    79 4/10/2020   x1=  87. x2= 126. y1= -2.72 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/27/2020       126    1504     1519    1504     1528    29    79 4/10/2020 
AAA1     1 New_Zealand Confirmed cc1=  .979928 cc2=  .819800 lx=  7.32588 if=  88 il= 126 5/27/2020  n=  38 now=    1504 end=       1519      1504      1528 U=    21.26 T=   28.1 p1=   1.0 p2=    99.0 ed=    78 4/9/2020    x1=  88. x2= 126. y1= -2.82 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1= 1.000000 cc2=  .819800 lx=  7.27488 if=  88 il= 126 5/27/2020  n=  38 now=    1504 end=       1519      1504      1528 U=    21.26 T=   28.1 p1=   1.0 p2=    99.0 ed=    78 4/9/2020    x1=  88. x2= 126. y1= -2.82 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/27/2020       126    1504     1519    1504     1528    29    78 4/9/2020  
AAA1     1 New_Zealand Confirmed cc1=  .980551 cc2=  .818330 lx=  7.32588 if=  89 il= 126 5/27/2020  n=  37 now=    1504 end=       1519      1504      1528 U=    22.07 T=   24.4 p1=   1.0 p2=    99.0 ed=    76 4/7/2020    x1=  89. x2= 126. y1= -2.93 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1= 1.000000 cc2=  .818330 lx=  7.27888 if=  89 il= 126 5/27/2020  n=  37 now=    1504 end=       1519      1504      1528 U=    22.07 T=   24.4 p1=   1.0 p2=    99.0 ed=    76 4/7/2020    x1=  89. x2= 126. y1= -2.93 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/27/2020       126    1504     1519    1504     1528    29    76 4/7/2020  
AAA1     1 New_Zealand Confirmed cc1=  .980655 cc2=  .816256 lx=  7.32588 if=  90 il= 126 5/27/2020  n=  36 now=    1504 end=       1519      1504      1528 U=    22.36 T=   23.0 p1=   1.0 p2=    99.0 ed=    75 4/6/2020    x1=  90. x2= 126. y1= -3.00 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1= 1.000000 cc2=  .816256 lx=  7.28288 if=  90 il= 126 5/27/2020  n=  36 now=    1504 end=       1519      1504      1528 U=    22.36 T=   23.0 p1=   1.0 p2=    99.0 ed=    75 4/6/2020    x1=  90. x2= 126. y1= -3.00 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/27/2020       126    1504     1519    1504     1528    29    75 4/6/2020  
AAA1     1 New_Zealand Confirmed cc1=  .981016 cc2=  .814349 lx=  7.32588 if=  91 il= 126 5/27/2020  n=  35 now=    1504 end=       1519      1504      1528 U=    22.98 T=   20.2 p1=   1.0 p2=    99.0 ed=    74 4/5/2020    x1=  91. x2= 126. y1= -3.08 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1= 1.000000 cc2=  .814349 lx=  7.28488 if=  91 il= 126 5/27/2020  n=  35 now=    1504 end=       1519      1504      1528 U=    22.98 T=   20.2 p1=   1.0 p2=    99.0 ed=    74 4/5/2020    x1=  91. x2= 126. y1= -3.08 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/27/2020       126    1504     1519    1504     1528    29    74 4/5/2020  
AAA1     1 New_Zealand Confirmed cc1=  .981202 cc2=  .812171 lx=  7.32588 if=  92 il= 126 5/27/2020  n=  34 now=    1504 end=       1519      1504      1528 U=    23.52 T=   17.7 p1=   1.0 p2=    99.0 ed=    73 4/4/2020    x1=  92. x2= 126. y1= -3.16 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1= 1.000000 cc2=  .812171 lx=  7.28788 if=  92 il= 126 5/27/2020  n=  34 now=    1504 end=       1519      1504      1528 U=    23.52 T=   17.7 p1=   1.0 p2=    99.0 ed=    73 4/4/2020    x1=  92. x2= 126. y1= -3.16 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/27/2020       126    1504     1519    1504     1528    29    73 4/4/2020  
AAA1     1 New_Zealand Confirmed cc1=  .981313 cc2=  .809815 lx=  7.32588 if=  93 il= 126 5/27/2020  n=  33 now=    1504 end=       1519      1504      1528 U=    24.24 T=   14.4 p1=   1.0 p2=    99.0 ed=    71 4/2/2020    x1=  93. x2= 126. y1= -3.24 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1= 1.000000 cc2=  .809815 lx=  7.29088 if=  93 il= 126 5/27/2020  n=  33 now=    1504 end=       1519      1504      1528 U=    24.24 T=   14.4 p1=   1.0 p2=    99.0 ed=    71 4/2/2020    x1=  93. x2= 126. y1= -3.24 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/27/2020       126    1504     1519    1504     1528    29    71 4/2/2020  
AAA1     1 New_Zealand Confirmed cc1=  .981097 cc2=  .807020 lx=  7.32588 if=  94 il= 126 5/27/2020  n=  32 now=    1504 end=       1519      1504      1528 U=    24.84 T=   11.6 p1=   1.0 p2=    99.0 ed=    70 4/1/2020    x1=  94. x2= 126. y1= -3.32 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1= 1.000000 cc2=  .807020 lx=  7.29388 if=  94 il= 126 5/27/2020  n=  32 now=    1504 end=       1519      1504      1528 U=    24.84 T=   11.6 p1=   1.0 p2=    99.0 ed=    70 4/1/2020    x1=  94. x2= 126. y1= -3.32 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/27/2020       126    1504     1519    1504     1528    29    70 4/1/2020  
AAA1     1 New_Zealand Confirmed cc1=  .980704 cc2=  .803928 lx=  7.32588 if=  95 il= 126 5/27/2020  n=  31 now=    1504 end=       1519      1504      1528 U=    25.61 T=    8.1 p1=   1.0 p2=    99.0 ed=    68 3/30/2020   x1=  95. x2= 126. y1= -3.39 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1= 1.000000 cc2=  .803928 lx=  7.29488 if=  95 il= 126 5/27/2020  n=  31 now=    1504 end=       1519      1504      1528 U=    25.61 T=    8.1 p1=   1.0 p2=    99.0 ed=    68 3/30/2020   x1=  95. x2= 126. y1= -3.39 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/27/2020       126    1504     1519    1504     1528    29    68 3/30/2020 
AAA1     1 New_Zealand Confirmed cc1=  .979888 cc2=  .800283 lx=  7.32588 if=  96 il= 126 5/27/2020  n=  30 now=    1504 end=       1519      1504      1528 U=    26.14 T=    5.6 p1=   1.0 p2=    99.0 ed=    67 3/29/2020   x1=  96. x2= 126. y1= -3.46 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1= 1.000000 cc2=  .800283 lx=  7.29588 if=  96 il= 126 5/27/2020  n=  30 now=    1504 end=       1519      1504      1528 U=    26.14 T=    5.6 p1=   1.0 p2=    99.0 ed=    67 3/29/2020   x1=  96. x2= 126. y1= -3.46 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/27/2020       126    1504     1519    1504     1528    29    67 3/29/2020 
AAA1     1 New_Zealand Confirmed cc1=  .978887 cc2=  .796313 lx=  7.32588 if=  97 il= 126 5/27/2020  n=  29 now=    1504 end=       1519      1504      1528 U=    26.28 T=    5.0 p1=   1.0 p2=    99.0 ed=    66 3/28/2020   x1=  97. x2= 126. y1= -3.50 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1= 1.000000 cc2=  .796313 lx=  7.29888 if=  97 il= 126 5/27/2020  n=  29 now=    1504 end=       1519      1504      1528 U=    26.28 T=    5.0 p1=   1.0 p2=    99.0 ed=    66 3/28/2020   x1=  97. x2= 126. y1= -3.50 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/27/2020       126    1504     1519    1504     1528    29    66 3/28/2020 
AAA1     1 New_Zealand Confirmed cc1=  .978206 cc2=  .792510 lx=  7.32588 if=  98 il= 126 5/27/2020  n=  28 now=    1504 end=       1519      1504      1528 U=    26.48 T=    4.1 p1=   1.0 p2=    99.0 ed=    66 3/28/2020   x1=  98. x2= 126. y1= -3.55 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1= 1.000000 cc2=  .792510 lx=  7.30188 if=  98 il= 126 5/27/2020  n=  28 now=    1504 end=       1519      1504      1528 U=    26.48 T=    4.1 p1=   1.0 p2=    99.0 ed=    66 3/28/2020   x1=  98. x2= 126. y1= -3.55 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/27/2020       126    1504     1519    1504     1528    29    66 3/28/2020 
AAA1     1 New_Zealand Confirmed cc1=  .978061 cc2=  .789079 lx=  7.32588 if=  99 il= 126 5/27/2020  n=  27 now=    1504 end=       1519      1504      1528 U=    27.43 T=    -.3 p1=   1.0 p2=    99.0 ed=    64 3/26/2020   x1=  99. x2= 126. y1= -3.62 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1=  .986690 cc2=  .789079 lx=  7.30388 if=  99 il= 126 5/27/2020  n=  27 now=    1504 end=       1519      1504      1528 U=    27.43 T=    -.3 p1=   1.0 p2=    99.0 ed=    64 3/26/2020   x1=  99. x2= 126. y1= -3.62 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/27/2020       126    1504     1519    1504     1528    29    64 3/26/2020 
AAA1     1 New_Zealand Confirmed cc1=  .977458 cc2=  .785008 lx=  7.32588 if= 100 il= 126 5/27/2020  n=  26 now=    1504 end=       1519      1504      1528 U=    31.69 T=  -20.0 p1=   1.0 p2=    99.0 ed=    54 3/16/2020   x1= 100. x2= 126. y1= -3.78 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1= 1.000000 cc2=  .785008 lx=  7.30388 if= 100 il= 126 5/27/2020  n=  26 now=    1504 end=       1519      1504      1528 U=    31.69 T=  -20.0 p1=   1.0 p2=    99.0 ed=    54 3/16/2020   x1= 100. x2= 126. y1= -3.78 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/27/2020       126    1504     1519    1504     1528    29    54 3/16/2020 
AAA1     1 New_Zealand Confirmed cc1=  .974858 cc2=  .778741 lx=  7.32588 if= 101 il= 126 5/27/2020  n=  25 now=    1504 end=       1519      1504      1528 U=    32.93 T=  -25.6 p1=   1.0 p2=    99.0 ed=    52 3/14/2020   x1= 101. x2= 126. y1= -3.85 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1=  .976201 cc2=  .778741 lx=  7.32088 if= 101 il= 126 5/27/2020  n=  25 now=    1504 end=       1519      1504      1528 U=    32.93 T=  -25.6 p1=   1.0 p2=    99.0 ed=    52 3/14/2020   x1= 101. x2= 126. y1= -3.85 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/27/2020       126    1504     1519    1504     1528    29    52 3/14/2020 
AAA1     1 New_Zealand Confirmed cc1=  .972423 cc2=  .772423 lx=  7.32588 if= 102 il= 126 5/27/2020  n=  24 now=    1504 end=       1519      1504      1528 U=    31.61 T=  -19.6 p1=   1.0 p2=    99.0 ed=    55 3/17/2020   x1= 102. x2= 126. y1= -3.85 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1= 1.000000 cc2=  .772423 lx=  7.30488 if= 102 il= 126 5/27/2020  n=  24 now=    1504 end=       1519      1504      1528 U=    31.61 T=  -19.6 p1=   1.0 p2=    99.0 ed=    55 3/17/2020   x1= 102. x2= 126. y1= -3.85 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/27/2020       126    1504     1519    1504     1528    29    55 3/17/2020 
AAA1     1 New_Zealand Confirmed cc1=  .968888 cc2=  .764764 lx=  7.32588 if= 103 il= 126 5/27/2020  n=  23 now=    1504 end=       1519      1504      1528 U=    29.10 T=   -8.0 p1=   1.0 p2=    99.0 ed=    60 3/22/2020   x1= 103. x2= 126. y1= -3.81 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1=  .984148 cc2=  .764764 lx=  7.30688 if= 103 il= 126 5/27/2020  n=  23 now=    1504 end=       1519      1504      1528 U=    29.10 T=   -8.0 p1=   1.0 p2=    99.0 ed=    60 3/22/2020   x1= 103. x2= 126. y1= -3.81 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/27/2020       126    1504     1519    1504     1528    29    60 3/22/2020 
AAA1     1 New_Zealand Confirmed cc1=  .965545 cc2=  .757030 lx=  7.32588 if= 104 il= 126 5/27/2020  n=  22 now=    1504 end=       1519      1504      1528 U=    30.25 T=  -13.3 p1=   1.0 p2=    99.0 ed=    58 3/20/2020   x1= 104. x2= 126. y1= -3.88 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1= 1.000000 cc2=  .757030 lx=  7.30588 if= 104 il= 126 5/27/2020  n=  22 now=    1504 end=       1519      1504      1528 U=    30.25 T=  -13.3 p1=   1.0 p2=    99.0 ed=    58 3/20/2020   x1= 104. x2= 126. y1= -3.88 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/27/2020       126    1504     1519    1504     1528    29    58 3/20/2020 
AAA1     1 New_Zealand Confirmed cc1=  .961079 cc2=  .747879 lx=  7.32588 if= 105 il= 126 5/27/2020  n=  21 now=    1504 end=       1519      1504      1528 U=    30.25 T=  -13.3 p1=   1.0 p2=    99.0 ed=    58 3/20/2020   x1= 105. x2= 126. y1= -3.91 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1= 1.000000 cc2=  .747879 lx=  7.30688 if= 105 il= 126 5/27/2020  n=  21 now=    1504 end=       1519      1504      1528 U=    30.25 T=  -13.3 p1=   1.0 p2=    99.0 ed=    58 3/20/2020   x1= 105. x2= 126. y1= -3.91 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/27/2020       126    1504     1519    1504     1528    29    58 3/20/2020 
AAA1     1 New_Zealand Confirmed cc1=  .956351 cc2=  .738133 lx=  7.32588 if= 106 il= 126 5/27/2020  n=  20 now=    1504 end=       1519      1504      1528 U=    30.29 T=  -13.5 p1=   1.0 p2=    99.0 ed=    57 3/19/2020   x1= 106. x2= 126. y1= -3.94 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1= 1.000000 cc2=  .738133 lx=  7.30888 if= 106 il= 126 5/27/2020  n=  20 now=    1504 end=       1519      1504      1528 U=    30.29 T=  -13.5 p1=   1.0 p2=    99.0 ed=    57 3/19/2020   x1= 106. x2= 126. y1= -3.94 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/27/2020       126    1504     1519    1504     1528    29    57 3/19/2020 
AAA1     1 New_Zealand Confirmed cc1=  .951918 cc2=  .728311 lx=  7.32588 if= 107 il= 126 5/27/2020  n=  19 now=    1504 end=       1519      1504      1528 U=    32.29 T=  -22.7 p1=   1.0 p2=    99.0 ed=    53 3/15/2020   x1= 107. x2= 126. y1= -4.02 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1= 1.000000 cc2=  .728311 lx=  7.30988 if= 107 il= 126 5/27/2020  n=  19 now=    1504 end=       1519      1504      1528 U=    32.29 T=  -22.7 p1=   1.0 p2=    99.0 ed=    53 3/15/2020   x1= 107. x2= 126. y1= -4.02 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/27/2020       126    1504     1519    1504     1528    29    53 3/15/2020 
AAA1     1 New_Zealand Confirmed cc1=  .945402 cc2=  .715986 lx=  7.34588 if= 108 il= 126 5/27/2020  n=  18 now=    1504 end=       1549      1504      1528 U=    89.64 T= -188.3 p1=   3.0 p2=    97.1 ed=    23 2/14/2020   x1= 108. x2= 126. y1= -3.31 y2= -3.51 BEST
AAA2     1 New_Zealand Confirmed cc1=  .945407 cc2=  .715986 lx=  7.34088 if= 108 il= 126 5/27/2020  n=  18 now=    1504 end=       1549      1504      1528 U=    89.64 T= -188.3 p1=   3.0 p2=    97.1 ed=    23 2/14/2020   x1= 108. x2= 126. y1= -3.31 y2= -3.51 BEST
GP: Confirmed New_Zealand 5/27/2020       126    1504     1549    1504     1528    29    23 2/14/2020 
AAA2     1 New_Zealand Confirmed cc1=  .936918 cc2=  .701215 lx=  9.31588 if= 109 il= 126 5/27/2020  n=  17 now=    1504 end=      11113      1504      1528 U=  7296.63 T= 5183.6 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 109. x2= 126. y1=   .70 y2=   .69     
GP: Confirmed New_Zealand 5/27/2020       126    1504    -        1504     1528    29   999 undefine  
AAA2     1 New_Zealand Confirmed cc1=  .933024 cc2=  .690489 lx=  9.31588 if= 110 il= 126 5/27/2020  n=  16 now=    1504 end=      11113      1504      1528 U=  6867.41 T= 4886.1 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 110. x2= 126. y1=   .70 y2=   .69     
GP: Confirmed New_Zealand 5/27/2020       126    1504    -        1504     1528    29   999 undefine  
AAA1     1 New_Zealand Confirmed cc1=  .925216 cc2=  .675216 lx=  7.32588 if= 111 il= 126 5/27/2020  n=  15 now=    1504 end=       1519      1504      1528 U=    39.18 T=  -54.4 p1=   1.0 p2=    99.0 ed=    38 2/29/2020   x1= 111. x2= 126. y1= -4.22 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1=  .944911 cc2=  .675216 lx=  7.31488 if= 111 il= 126 5/27/2020  n=  15 now=    1504 end=       1519      1504      1528 U=    39.18 T=  -54.4 p1=   1.0 p2=    99.0 ed=    38 2/29/2020   x1= 111. x2= 126. y1= -4.22 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/27/2020       126    1504     1519    1504     1528    29    38 2/29/2020 
AAA1     1 New_Zealand Confirmed cc1=  .912621 cc2=  .654422 lx=  7.32588 if= 112 il= 126 5/27/2020  n=  14 now=    1504 end=       1519      1504      1528 U=    36.56 T=  -42.4 p1=   1.0 p2=    99.0 ed=    43 3/5/2020    x1= 112. x2= 126. y1= -4.22 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1=  .924943 cc2=  .654422 lx=  7.31388 if= 112 il= 126 5/27/2020  n=  14 now=    1504 end=       1519      1504      1528 U=    36.56 T=  -42.4 p1=   1.0 p2=    99.0 ed=    43 3/5/2020    x1= 112. x2= 126. y1= -4.22 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/27/2020       126    1504     1519    1504     1528    29    43 3/5/2020  
AAA1     1 New_Zealand Confirmed cc1=  .892552 cc2=  .625290 lx=  7.32588 if= 113 il= 126 5/27/2020  n=  13 now=    1504 end=       1519      1504      1528 U=    38.66 T=  -52.0 p1=   1.0 p2=    99.0 ed=    39 3/1/2020    x1= 113. x2= 126. y1= -4.27 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1=  .906997 cc2=  .625290 lx=  7.31688 if= 113 il= 126 5/27/2020  n=  13 now=    1504 end=       1519      1504      1528 U=    38.66 T=  -52.0 p1=   1.0 p2=    99.0 ed=    39 3/1/2020    x1= 113. x2= 126. y1= -4.27 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/27/2020       126    1504     1519    1504     1528    29    39 3/1/2020  
AAA1     1 New_Zealand Confirmed cc1=  .867873 cc2=  .590523 lx=  7.32588 if= 114 il= 126 5/27/2020  n=  12 now=    1504 end=       1519      1504      1528 U=    35.68 T=  -38.3 p1=   1.0 p2=    99.0 ed=    45 3/7/2020    x1= 114. x2= 126. y1= -4.27 y2= -4.61 BEST
AAA2     1 New_Zealand Confirmed cc1=  .888911 cc2=  .590523 lx=  7.31688 if= 114 il= 126 5/27/2020  n=  12 now=    1504 end=       1519      1504      1528 U=    35.68 T=  -38.3 p1=   1.0 p2=    99.0 ed=    45 3/7/2020    x1= 114. x2= 126. y1= -4.27 y2= -4.61 BEST
GP: Confirmed New_Zealand 5/27/2020       126    1504     1519    1504     1528    29    45 3/7/2020  
