TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4687.00000        8.45255
TAB:  US_Colorado_Arapahoe Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA1     1 US_Colorado_Arapahoe Deaths    cc1=  .977948 cc2=  .644615 lx=  3.38606 if=  67 il=  75 4/6/2020   n=   8 now=     329 end=         29        15        28 U=     6.58 T=   72.4 p1= -91.2 p2=  1134.5 ed=    87 4/18/2020   x1=  67. x2=  75. y1=   .83 y2=  -.39 BEST
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .977949 cc2=  .644615 lx=  3.39006 if=  67 il=  75 4/6/2020   n=   8 now=     329 end=         29        15        28 U=     6.58 T=   72.4 p1= -91.2 p2=  1134.5 ed=    87 4/18/2020   x1=  67. x2=  75. y1=   .83 y2=  -.39 BEST
GP: Deaths    US_Colorado_Arapahoe 4/6/2020         75     329       29      15       28     2    87 4/18/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .963010 cc2=  .585045 lx=  4.21606 if=  69 il=  75 4/6/2020   n=   6 now=     329 end=         67        15        28 U=    12.64 T=   80.2 p1= -79.6 p2=   491.0 ed=   110 5/11/2020   x1=  69. x2=  75. y1=   .89 y2=   .41     
GP: Deaths    US_Colorado_Arapahoe 4/6/2020         75     329       67      15       28     2   110 5/11/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .940474 cc2=  .532226 lx=  3.83606 if=  70 il=  75 4/6/2020   n=   5 now=     329 end=         46        15        28 U=     9.69 T=   76.2 p1= -86.0 p2=   715.2 ed=    99 4/30/2020   x1=  70. x2=  75. y1=   .64 y2=   .12     
GP: Deaths    US_Colorado_Arapahoe 4/6/2020         75     329       46      15       28     2    99 4/30/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .986581 cc2=  .719320 lx=  3.26606 if=  63 il=  76 4/7/2020   n=  13 now=     329 end=         26        15        21 U=     7.36 T=   71.7 p1= -92.1 p2=  1265.4 ed=    89 4/20/2020   x1=  63. x2=  76. y1=  1.18 y2=  -.58     
GP: Deaths    US_Colorado_Arapahoe 4/7/2020         76     329       26      15       21     1    89 4/20/2020 
AAA1     1 US_Colorado_Arapahoe Deaths    cc1=  .986378 cc2=  .697703 lx=  3.12606 if=  65 il=  76 4/7/2020   n=  11 now=     329 end=         22        15        21 U=     5.47 T=   71.2 p1= -93.3 p2=  1495.5 ed=    84 4/15/2020   x1=  65. x2=  76. y1=  1.14 y2=  -.87 BEST
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .986378 cc2=  .697703 lx=  3.12506 if=  65 il=  76 4/7/2020   n=  11 now=     329 end=         22        15        21 U=     5.47 T=   71.2 p1= -93.3 p2=  1495.5 ed=    84 4/15/2020   x1=  65. x2=  76. y1=  1.14 y2=  -.87 BEST
GP: Deaths    US_Colorado_Arapahoe 4/7/2020         76     329       22      15       21     1    84 4/15/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .984721 cc2=  .683210 lx=  3.35606 if=  66 il=  76 4/7/2020   n=  10 now=     329 end=         28        15        21 U=     8.01 T=   72.5 p1= -91.5 p2=  1175.0 ed=    91 4/22/2020   x1=  66. x2=  76. y1=   .81 y2=  -.43     
GP: Deaths    US_Colorado_Arapahoe 4/7/2020         76     329       28      15       21     1    91 4/22/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .980981 cc2=  .664754 lx=  3.19606 if=  67 il=  76 4/7/2020   n=   9 now=     329 end=         24        15        21 U=     6.17 T=   71.6 p1= -92.7 p2=  1370.8 ed=    86 4/17/2020   x1=  67. x2=  76. y1=   .74 y2=  -.72     
GP: Deaths    US_Colorado_Arapahoe 4/7/2020         76     329       24      15       21     1    86 4/17/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .969376 cc2=  .615823 lx=  3.41606 if=  69 il=  76 4/7/2020   n=   7 now=     329 end=         30        15        21 U=     8.43 T=   73.1 p1= -90.9 p2=  1096.7 ed=    92 4/23/2020   x1=  69. x2=  76. y1=   .49 y2=  -.35     
GP: Deaths    US_Colorado_Arapahoe 4/7/2020         76     329       30      15       21     1    92 4/23/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .954301 cc2=  .576337 lx=  3.23606 if=  70 il=  76 4/7/2020   n=   6 now=     329 end=         25        15        21 U=     6.72 T=   71.7 p1= -92.4 p2=  1316.0 ed=    87 4/18/2020   x1=  70. x2=  76. y1=   .25 y2=  -.64     
GP: Deaths    US_Colorado_Arapahoe 4/7/2020         76     329       25      15       21     1    87 4/18/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .925820 cc2=  .517572 lx=  3.16606 if=  71 il=  76 4/7/2020   n=   5 now=     329 end=         23        15        21 U=     7.89 T=   69.8 p1= -93.0 p2=  1430.4 ed=    88 4/19/2020   x1=  71. x2=  76. y1=  -.15 y2=  -.78     
GP: Deaths    US_Colorado_Arapahoe 4/7/2020         76     329       23      15       21     1    88 4/19/2020 
AAA1     1 US_Colorado_Arapahoe Deaths    cc1=  .987089 cc2=  .728890 lx=  3.61606 if=  63 il=  77 4/8/2020   n=  14 now=     329 end=         37        19        42 U=     8.32 T=   73.7 p1= -88.8 p2=   889.2 ed=    93 4/24/2020   x1=  63. x2=  77. y1=  1.29 y2=  -.40 BEST
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .987089 cc2=  .728890 lx=  3.61506 if=  63 il=  77 4/8/2020   n=  14 now=     329 end=         37        19        42 U=     8.32 T=   73.7 p1= -88.8 p2=   889.2 ed=    93 4/24/2020   x1=  63. x2=  77. y1=  1.29 y2=  -.40 BEST
GP: Deaths    US_Colorado_Arapahoe 4/8/2020         77     329       37      19       42     2    93 4/24/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .985148 cc2=  .707798 lx=  3.49606 if=  65 il=  77 4/8/2020   n=  12 now=     329 end=         32        19        42 U=     6.50 T=   73.1 p1= -90.3 p2=  1028.1 ed=    88 4/19/2020   x1=  65. x2=  77. y1=  1.25 y2=  -.59     
GP: Deaths    US_Colorado_Arapahoe 4/8/2020         77     329       32      19       42     2    88 4/19/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .986027 cc2=  .697352 lx=  3.89606 if=  66 il=  77 4/8/2020   n=  11 now=     329 end=         49        19        42 U=    10.20 T=   76.5 p1= -85.1 p2=   671.4 ed=   100 5/1/2020    x1=  66. x2=  77. y1=  1.03 y2=  -.05     
GP: Deaths    US_Colorado_Arapahoe 4/8/2020         77     329       49      19       42     2   100 5/1/2020  
AAA1     1 US_Colorado_Arapahoe Deaths    cc1=  .981726 cc2=  .680214 lx=  3.74606 if=  67 il=  77 4/8/2020   n=  10 now=     329 end=         42        19        42 U=     8.37 T=   75.1 p1= -87.2 p2=   783.3 ed=    94 4/25/2020   x1=  67. x2=  77. y1=   .97 y2=  -.22 BEST
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .981726 cc2=  .680214 lx=  3.74606 if=  67 il=  77 4/8/2020   n=  10 now=     329 end=         42        19        42 U=     8.37 T=   75.1 p1= -87.2 p2=   783.3 ed=    94 4/25/2020   x1=  67. x2=  77. y1=   .97 y2=  -.22 BEST
GP: Deaths    US_Colorado_Arapahoe 4/8/2020         77     329       42      19       42     2    94 4/25/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .976005 cc2=  .642672 lx=  4.89606 if=  69 il=  77 4/8/2020   n=   8 now=     329 end=        133        19        42 U=    17.24 T=   88.5 p1= -59.6 p2=   247.4 ed=   129 5/30/2020   x1=  69. x2=  77. y1=  1.13 y2=   .67     
GP: Deaths    US_Colorado_Arapahoe 4/8/2020         77     329      133      19       42     2   129 5/30/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .965620 cc2=  .612067 lx=  5.18606 if=  70 il=  77 4/8/2020   n=   7 now=     329 end=        178        19        42 U=    19.00 T=   92.3 p1= -45.9 p2=   184.8 ed=   137 6/7/2020    x1=  70. x2=  77. y1=  1.18 y2=   .81     
GP: Deaths    US_Colorado_Arapahoe 4/8/2020         77     329      178      19       42     2   137 6/7/2020  
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .950647 cc2=  .572683 lx=  7.79606 if=  71 il=  77 4/8/2020   n=   6 now=     329 end=       2430        19        42 U=    48.29 T=  153.3 p1= 638.6 p2=    13.5 ed=   267 10/15/2020  x1=  71. x2=  77. y1=  1.70 y2=  1.58     
GP: Deaths    US_Colorado_Arapahoe 4/8/2020         77     329    -          19       42     2   267 10/15/2020
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .966359 cc2=  .558111 lx=  7.79606 if=  72 il=  77 4/8/2020   n=   5 now=     329 end=       2430        19        42 U=    40.24 T=  140.6 p1= 638.6 p2=    13.5 ed=   235 9/13/2020   x1=  72. x2=  77. y1=  1.70 y2=  1.58     
GP: Deaths    US_Colorado_Arapahoe 4/8/2020         77     329    -          19       42     2   235 9/13/2020 
AAA1     1 US_Colorado_Arapahoe Deaths    cc1=  .989135 cc2=  .739135 lx=  3.55606 if=  63 il=  78 4/9/2020   n=  15 now=     329 end=         35        19        30 U=     8.52 T=   73.8 p1= -89.4 p2=   940.0 ed=    93 4/24/2020   x1=  63. x2=  78. y1=  1.27 y2=  -.49 BEST
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .989135 cc2=  .739135 lx=  3.55206 if=  63 il=  78 4/9/2020   n=  15 now=     329 end=         35        19        30 U=     8.52 T=   73.8 p1= -89.4 p2=   940.0 ed=    93 4/24/2020   x1=  63. x2=  78. y1=  1.27 y2=  -.49 BEST
GP: Deaths    US_Colorado_Arapahoe 4/9/2020         78     329       35      19       30     3    93 4/24/2020 
AAA1     1 US_Colorado_Arapahoe Deaths    cc1=  .987828 cc2=  .720567 lx=  3.44606 if=  65 il=  78 4/9/2020   n=  13 now=     329 end=         31        19        30 U=     6.75 T=   73.3 p1= -90.6 p2=  1061.3 ed=    89 4/20/2020   x1=  65. x2=  78. y1=  1.24 y2=  -.69 BEST
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .987829 cc2=  .720567 lx=  3.45106 if=  65 il=  78 4/9/2020   n=  13 now=     329 end=         31        19        30 U=     6.75 T=   73.3 p1= -90.6 p2=  1061.3 ed=    89 4/20/2020   x1=  65. x2=  78. y1=  1.24 y2=  -.69 BEST
GP: Deaths    US_Colorado_Arapahoe 4/9/2020         78     329       31      19       30     3    89 4/20/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .988307 cc2=  .710957 lx=  3.73606 if=  66 il=  78 4/9/2020   n=  12 now=     329 end=         41        19        30 U=     9.97 T=   75.7 p1= -87.5 p2=   802.4 ed=    99 4/30/2020   x1=  66. x2=  78. y1=   .97 y2=  -.23     
GP: Deaths    US_Colorado_Arapahoe 4/9/2020         78     329       41      19       30     3    99 4/30/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .985195 cc2=  .696520 lx=  3.61606 if=  67 il=  78 4/9/2020   n=  11 now=     329 end=         37        19        30 U=     8.33 T=   74.7 p1= -88.8 p2=   889.2 ed=    94 4/25/2020   x1=  67. x2=  78. y1=   .92 y2=  -.40     
GP: Deaths    US_Colorado_Arapahoe 4/9/2020         78     329       37      19       30     3    94 4/25/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .980602 cc2=  .664374 lx=  4.16606 if=  69 il=  78 4/9/2020   n=   9 now=     329 end=         64        19        30 U=    13.54 T=   80.7 p1= -80.5 p2=   514.1 ed=   112 5/13/2020   x1=  69. x2=  78. y1=   .86 y2=   .20     
GP: Deaths    US_Colorado_Arapahoe 4/9/2020         78     329       64      19       30     3   112 5/13/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .973232 cc2=  .639899 lx=  4.19606 if=  70 il=  78 4/9/2020   n=   8 now=     329 end=         66        19        30 U=    13.64 T=   81.1 p1= -79.9 p2=   498.5 ed=   113 5/14/2020   x1=  70. x2=  78. y1=   .81 y2=   .22     
GP: Deaths    US_Colorado_Arapahoe 4/9/2020         78     329       66      19       30     3   113 5/14/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .963028 cc2=  .609474 lx=  7.79606 if=  71 il=  78 4/9/2020   n=   7 now=     329 end=       2430        19        30 U=    56.34 T=  167.0 p1= 638.6 p2=    13.5 ed=   299 11/16/2020  x1=  71. x2=  78. y1=  1.70 y2=  1.58     
GP: Deaths    US_Colorado_Arapahoe 4/9/2020         78     329    -          19       30     3   299 11/16/2020
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .971004 cc2=  .593039 lx=  4.04606 if=  72 il=  78 4/9/2020   n=   6 now=     329 end=         57        19        30 U=    13.07 T=   79.3 p1= -82.7 p2=   577.2 ed=   110 5/11/2020   x1=  72. x2=  78. y1=   .56 y2=   .10     
GP: Deaths    US_Colorado_Arapahoe 4/9/2020         78     329       57      19       30     3   110 5/11/2020 
AAA1     1 US_Colorado_Arapahoe Deaths    cc1=  .965599 cc2=  .557350 lx=  3.44606 if=  73 il=  78 4/9/2020   n=   5 now=     329 end=         31        19        30 U=     6.07 T=   73.8 p1= -90.6 p2=  1061.3 ed=    88 4/19/2020   x1=  73. x2=  78. y1=   .13 y2=  -.69 BEST
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .965599 cc2=  .557350 lx=  3.44706 if=  73 il=  78 4/9/2020   n=   5 now=     329 end=         31        19        30 U=     6.07 T=   73.8 p1= -90.6 p2=  1061.3 ed=    88 4/19/2020   x1=  73. x2=  78. y1=   .13 y2=  -.69 BEST
GP: Deaths    US_Colorado_Arapahoe 4/9/2020         78     329       31      19       30     3    88 4/19/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .942597 cc2=  .564632 lx=  7.79606 if=  74 il=  80 4/11/2020  n=   6 now=     329 end=       2430        37         0 U=    26.90 T=  118.5 p1= 638.6 p2=    13.5 ed=   181 7/21/2020   x1=  74. x2=  80. y1=  1.65 y2=  1.43     
GP: Deaths    US_Colorado_Arapahoe 4/11/2020        80     329    -          37        0     0   181 7/21/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .941546 cc2=  .533298 lx=  7.79606 if=  75 il=  80 4/11/2020  n=   5 now=     329 end=       2430        37         0 U=    25.60 T=  116.6 p1= 638.6 p2=    13.5 ed=   177 7/17/2020   x1=  75. x2=  80. y1=  1.63 y2=  1.43     
GP: Deaths    US_Colorado_Arapahoe 4/11/2020        80     329    -          37        0     0   177 7/17/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .969753 cc2=  .681078 lx=  7.79606 if=  70 il=  81 4/12/2020  n=  11 now=     329 end=       2430        38         0 U=    32.23 T=  126.9 p1= 638.6 p2=    13.5 ed=   202 8/11/2020   x1=  70. x2=  81. y1=  1.77 y2=  1.43     
GP: Deaths    US_Colorado_Arapahoe 4/12/2020        81     329    -          38        0     0   202 8/11/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .962191 cc2=  .660680 lx=  7.79606 if=  71 il=  81 4/12/2020  n=  10 now=     329 end=       2430        38         0 U=    35.92 T=  132.2 p1= 638.6 p2=    13.5 ed=   216 8/25/2020   x1=  71. x2=  81. y1=  1.70 y2=  1.43     
GP: Deaths    US_Colorado_Arapahoe 4/12/2020        81     329    -          38        0     0   216 8/25/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .969912 cc2=  .653684 lx=  7.79606 if=  72 il=  81 4/12/2020  n=   9 now=     329 end=       2430        38         0 U=    32.33 T=  127.1 p1= 638.6 p2=    13.5 ed=   203 8/12/2020   x1=  72. x2=  81. y1=  1.70 y2=  1.43     
GP: Deaths    US_Colorado_Arapahoe 4/12/2020        81     329    -          38        0     0   203 8/12/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .970611 cc2=  .637278 lx=  7.79606 if=  73 il=  81 4/12/2020  n=   8 now=     329 end=       2430        38         0 U=    28.73 T=  122.0 p1= 638.6 p2=    13.5 ed=   189 7/29/2020   x1=  73. x2=  81. y1=  1.70 y2=  1.43     
GP: Deaths    US_Colorado_Arapahoe 4/12/2020        81     329    -          38        0     0   189 7/29/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .960449 cc2=  .606895 lx=  7.79606 if=  74 il=  81 4/12/2020  n=   7 now=     329 end=       2430        38         0 U=    30.50 T=  124.5 p1= 638.6 p2=    13.5 ed=   196 8/5/2020    x1=  74. x2=  81. y1=  1.65 y2=  1.43     
GP: Deaths    US_Colorado_Arapahoe 4/12/2020        81     329    -          38        0     0   196 8/5/2020  
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .958842 cc2=  .580878 lx=  7.79606 if=  75 il=  81 4/12/2020  n=   6 now=     329 end=       2430        38         0 U=    29.74 T=  123.4 p1= 638.6 p2=    13.5 ed=   193 8/2/2020    x1=  75. x2=  81. y1=  1.63 y2=  1.43     
GP: Deaths    US_Colorado_Arapahoe 4/12/2020        81     329    -          38        0     0   193 8/2/2020  
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .965674 cc2=  .557426 lx=  7.79606 if=  76 il=  81 4/12/2020  n=   5 now=     329 end=       2430        38         0 U=    24.78 T=  116.3 p1= 638.6 p2=    13.5 ed=   174 7/14/2020   x1=  76. x2=  81. y1=  1.63 y2=  1.43     
GP: Deaths    US_Colorado_Arapahoe 4/12/2020        81     329    -          38        0     0   174 7/14/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .986468 cc2=  .743933 lx=  7.79606 if=  66 il=  82 4/13/2020  n=  16 now=     329 end=       2430        39        42 U=    33.14 T=  129.0 p1= 638.6 p2=    13.5 ed=   207 8/16/2020   x1=  66. x2=  82. y1=  1.90 y2=  1.42     
GP: Deaths    US_Colorado_Arapahoe 4/13/2020        82     329    -          39       42     2   207 8/16/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .979772 cc2=  .712510 lx=  7.79606 if=  69 il=  82 4/13/2020  n=  13 now=     329 end=       2430        39        42 U=    34.80 T=  131.4 p1= 638.6 p2=    13.5 ed=   213 8/22/2020   x1=  69. x2=  82. y1=  1.79 y2=  1.42     
GP: Deaths    US_Colorado_Arapahoe 4/13/2020        82     329    -          39       42     2   213 8/22/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .975475 cc2=  .698125 lx=  7.79606 if=  70 il=  82 4/13/2020  n=  12 now=     329 end=       2430        39        42 U=    34.52 T=  131.0 p1= 638.6 p2=    13.5 ed=   212 8/21/2020   x1=  70. x2=  82. y1=  1.77 y2=  1.42     
GP: Deaths    US_Colorado_Arapahoe 4/13/2020        82     329    -          39       42     2   212 8/21/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .969655 cc2=  .680980 lx=  7.79606 if=  71 il=  82 4/13/2020  n=  11 now=     329 end=       2430        39        42 U=    38.64 T=  136.8 p1= 638.6 p2=    13.5 ed=   228 9/6/2020    x1=  71. x2=  82. y1=  1.70 y2=  1.42     
GP: Deaths    US_Colorado_Arapahoe 4/13/2020        82     329    -          39       42     2   228 9/6/2020  
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .974792 cc2=  .673281 lx=  7.79606 if=  72 il=  82 4/13/2020  n=  10 now=     329 end=       2430        39        42 U=    35.13 T=  131.8 p1= 638.6 p2=    13.5 ed=   214 8/23/2020   x1=  72. x2=  82. y1=  1.70 y2=  1.42     
GP: Deaths    US_Colorado_Arapahoe 4/13/2020        82     329    -          39       42     2   214 8/23/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .973848 cc2=  .657620 lx=  7.79606 if=  73 il=  82 4/13/2020  n=   9 now=     329 end=       2430        39        42 U=    31.61 T=  126.9 p1= 638.6 p2=    13.5 ed=   201 8/10/2020   x1=  73. x2=  82. y1=  1.70 y2=  1.42     
GP: Deaths    US_Colorado_Arapahoe 4/13/2020        82     329    -          39       42     2   201 8/10/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .964807 cc2=  .631474 lx=  7.79606 if=  74 il=  82 4/13/2020  n=   8 now=     329 end=       2430        39        42 U=    33.94 T=  130.2 p1= 638.6 p2=    13.5 ed=   210 8/19/2020   x1=  74. x2=  82. y1=  1.65 y2=  1.42     
GP: Deaths    US_Colorado_Arapahoe 4/13/2020        82     329    -          39       42     2   210 8/19/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .959248 cc2=  .605694 lx=  7.79606 if=  75 il=  82 4/13/2020  n=   7 now=     329 end=       2430        39        42 U=    33.65 T=  129.7 p1= 638.6 p2=    13.5 ed=   209 8/18/2020   x1=  75. x2=  82. y1=  1.63 y2=  1.42     
GP: Deaths    US_Colorado_Arapahoe 4/13/2020        82     329    -          39       42     2   209 8/18/2020 
AAA1     1 US_Colorado_Arapahoe Deaths    cc1=  .969503 cc2=  .591539 lx=  3.69606 if=  76 il=  82 4/13/2020  n=   6 now=     329 end=         40        39        42 U=     1.76 T=   76.0 p1= -87.8 p2=   822.5 ed=    80 4/11/2020   x1=  76. x2=  82. y1=  -.01 y2= -3.43 BEST
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .969508 cc2=  .591539 lx=  3.69806 if=  76 il=  82 4/13/2020  n=   6 now=     329 end=         40        39        42 U=     1.76 T=   76.0 p1= -87.8 p2=   822.5 ed=    80 4/11/2020   x1=  76. x2=  82. y1=  -.01 y2= -3.43 BEST
GP: Deaths    US_Colorado_Arapahoe 4/13/2020        82     329       40      39       42     2    80 4/11/2020 
AAA1     1 US_Colorado_Arapahoe Deaths    cc1=  .979122 cc2=  .570874 lx=  3.67606 if=  77 il=  82 4/13/2020  n=   5 now=     329 end=         39        39        42 U=     1.23 T=   76.6 p1= -88.1 p2=   843.6 ed=    79 4/10/2020   x1=  77. x2=  82. y1=  -.31 y2= -4.38 BEST
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .979359 cc2=  .570874 lx=  3.67906 if=  77 il=  82 4/13/2020  n=   5 now=     329 end=         39        39        42 U=     1.23 T=   76.6 p1= -88.1 p2=   843.6 ed=    79 4/10/2020   x1=  77. x2=  82. y1=  -.31 y2= -4.38 BEST
GP: Deaths    US_Colorado_Arapahoe 4/13/2020        82     329       39      39       42     2    79 4/10/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .988085 cc2=  .752382 lx=  7.79606 if=  66 il=  83 4/14/2020  n=  17 now=     329 end=       2430        43        42 U=    33.55 T=  129.8 p1= 638.6 p2=    13.5 ed=   208 8/17/2020   x1=  66. x2=  83. y1=  1.90 y2=  1.39     
GP: Deaths    US_Colorado_Arapahoe 4/14/2020        83     329    -          43       42     1   208 8/17/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .985295 cc2=  .742759 lx=  7.74606 if=  67 il=  83 4/14/2020  n=  16 now=     329 end=       2312        43        42 U=    31.27 T=  126.2 p1= 602.7 p2=    14.2 ed=   200 8/9/2020    x1=  67. x2=  83. y1=  1.89 y2=  1.38     
GP: Deaths    US_Colorado_Arapahoe 4/14/2020        83     329    -          43       42     1   200 8/9/2020  
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .983025 cc2=  .724826 lx=  7.79606 if=  69 il=  83 4/14/2020  n=  14 now=     329 end=       2430        43        42 U=    35.22 T=  132.1 p1= 638.6 p2=    13.5 ed=   215 8/24/2020   x1=  69. x2=  83. y1=  1.79 y2=  1.39     
GP: Deaths    US_Colorado_Arapahoe 4/14/2020        83     329    -          43       42     1   215 8/24/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .979564 cc2=  .712303 lx=  7.79606 if=  70 il=  83 4/14/2020  n=  13 now=     329 end=       2430        43        42 U=    34.99 T=  131.8 p1= 638.6 p2=    13.5 ed=   214 8/23/2020   x1=  70. x2=  83. y1=  1.77 y2=  1.39     
GP: Deaths    US_Colorado_Arapahoe 4/14/2020        83     329    -          43       42     1   214 8/23/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .974930 cc2=  .697580 lx=  7.79606 if=  71 il=  83 4/14/2020  n=  12 now=     329 end=       2430        43        42 U=    38.89 T=  137.2 p1= 638.6 p2=    13.5 ed=   229 9/7/2020    x1=  71. x2=  83. y1=  1.70 y2=  1.39     
GP: Deaths    US_Colorado_Arapahoe 4/14/2020        83     329    -          43       42     1   229 9/7/2020  
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .978261 cc2=  .689585 lx=  7.79606 if=  72 il=  83 4/14/2020  n=  11 now=     329 end=       2430        43        42 U=    35.65 T=  132.7 p1= 638.6 p2=    13.5 ed=   216 8/25/2020   x1=  72. x2=  83. y1=  1.70 y2=  1.39     
GP: Deaths    US_Colorado_Arapahoe 4/14/2020        83     329    -          43       42     1   216 8/25/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .976425 cc2=  .674914 lx=  7.79606 if=  73 il=  83 4/14/2020  n=  10 now=     329 end=       2430        43        42 U=    32.41 T=  128.2 p1= 638.6 p2=    13.5 ed=   204 8/13/2020   x1=  73. x2=  83. y1=  1.70 y2=  1.39     
GP: Deaths    US_Colorado_Arapahoe 4/14/2020        83     329    -          43       42     1   204 8/13/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .968693 cc2=  .652465 lx=  6.03606 if=  74 il=  83 4/14/2020  n=   9 now=     329 end=        418        43        42 U=    21.30 T=  100.5 p1=  27.1 p2=    78.7 ed=   150 6/20/2020   x1=  74. x2=  83. y1=  1.24 y2=   .82     
GP: Deaths    US_Colorado_Arapahoe 4/14/2020        83     329      418      43       42     1   150 6/20/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .970262 cc2=  .636929 lx=  3.95606 if=  75 il=  83 4/14/2020  n=   8 now=     329 end=         52        43        42 U=     4.31 T=   76.0 p1= -84.2 p2=   632.7 ed=    86 4/17/2020   x1=  75. x2=  83. y1=   .22 y2= -1.64     
GP: Deaths    US_Colorado_Arapahoe 4/14/2020        83     329       52      43       42     1    86 4/17/2020 
AAA1     1 US_Colorado_Arapahoe Deaths    cc1=  .976411 cc2=  .622858 lx=  3.87606 if=  76 il=  83 4/14/2020  n=   7 now=     329 end=         48        43        42 U=     3.02 T=   76.5 p1= -85.4 p2=   685.4 ed=    83 4/14/2020   x1=  76. x2=  83. y1=   .16 y2= -2.16 BEST
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .976416 cc2=  .622858 lx=  3.87906 if=  76 il=  83 4/14/2020  n=   7 now=     329 end=         48        43        42 U=     3.02 T=   76.5 p1= -85.4 p2=   685.4 ed=    83 4/14/2020   x1=  76. x2=  83. y1=   .16 y2= -2.16 BEST
GP: Deaths    US_Colorado_Arapahoe 4/14/2020        83     329       48      43       42     1    83 4/14/2020 
AAA2     1 US_Colorado_Arapahoe Deaths    cc1=  .989294 cc2=  .776093 lx=  5.67606 if=  63 il=  84 4/15/2020  n=  21 now=     329 end=        291        52       103 U=    17.63 T=   93.6 p1= -11.6 p2=   113.1 ed=   135 6/5/2020    x1=  63. x2=  84. y1=  1.74 y2=   .55     
GP: Deaths    US_Colorado_Arapahoe 4/15/2020        84     329      291      52      103     1   135 6/5/2020  
