TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       40847.00000       10.61759
TAB:  Colombia Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    Colombia 5/22/2020       121    1373     2501     682     1039     4   240 9/18/2020 
AAA2     1 Colombia Deaths    cc1=  .999390 cc2=  .841276 lx=  7.82475 if=  82 il= 121 5/22/2020  n=  39 now=    1373 end=       2501       682      1039 U=    44.76 T=  132.7 p1=  82.2 p2=    54.9 ed=   238 9/16/2020   x1=  82. x2= 121. y1=  1.13 y2=   .26     
GP: Deaths    Colombia 5/22/2020       121    1373     2501     682     1039     4   238 9/16/2020 
AAA2     1 Colombia Deaths    cc1=  .999389 cc2=  .839261 lx=  7.88475 if=  83 il= 121 5/22/2020  n=  38 now=    1373 end=       2656       682      1039 U=    47.22 T=  135.5 p1=  93.4 p2=    51.7 ed=   246 9/24/2020   x1=  83. x2= 121. y1=  1.11 y2=   .31     
GP: Deaths    Colombia 5/22/2020       121    1373     2656     682     1039     4   246 9/24/2020 
AAA2     1 Colombia Deaths    cc1=  .999342 cc2=  .837121 lx=  7.86475 if=  84 il= 121 5/22/2020  n=  37 now=    1373 end=       2603       682      1039 U=    46.10 T=  134.5 p1=  89.6 p2=    52.7 ed=   243 9/21/2020   x1=  84. x2= 121. y1=  1.10 y2=   .29     
GP: Deaths    Colombia 5/22/2020       121    1373     2603     682     1039     4   243 9/21/2020 
AAA2     1 Colombia Deaths    cc1=  .999303 cc2=  .834904 lx=  7.90475 if=  85 il= 121 5/22/2020  n=  36 now=    1373 end=       2710       682      1039 U=    47.69 T=  136.4 p1=  97.4 p2=    50.7 ed=   248 9/26/2020   x1=  85. x2= 121. y1=  1.08 y2=   .32     
GP: Deaths    Colombia 5/22/2020       121    1373     2710     682     1039     4   248 9/26/2020 
AAA2     1 Colombia Deaths    cc1=  .999246 cc2=  .832579 lx=  7.89475 if=  86 il= 121 5/22/2020  n=  35 now=    1373 end=       2683       682      1039 U=    47.44 T=  135.9 p1=  95.4 p2=    51.2 ed=   247 9/25/2020   x1=  86. x2= 121. y1=  1.05 y2=   .31     
GP: Deaths    Colombia 5/22/2020       121    1373     2683     682     1039     4   247 9/25/2020 
AAA2     1 Colombia Deaths    cc1=  .999183 cc2=  .830152 lx=  7.87475 if=  87 il= 121 5/22/2020  n=  34 now=    1373 end=       2630       682      1039 U=    45.61 T=  134.7 p1=  91.6 p2=    52.2 ed=   242 9/20/2020   x1=  87. x2= 121. y1=  1.05 y2=   .30     
GP: Deaths    Colombia 5/22/2020       121    1373     2630     682     1039     4   242 9/20/2020 
AAA2     1 Colombia Deaths    cc1=  .999249 cc2=  .827751 lx=  8.04475 if=  88 il= 121 5/22/2020  n=  33 now=    1373 end=       3117       682      1039 U=    52.27 T=  142.9 p1= 127.0 p2=    44.0 ed=   266 10/14/2020  x1=  88. x2= 121. y1=  1.05 y2=   .42     
GP: Deaths    Colombia 5/22/2020       121    1373     3117     682     1039     4   266 10/14/2020
AAA2     1 Colombia Deaths    cc1=  .999264 cc2=  .825186 lx=  7.93475 if=  89 il= 121 5/22/2020  n=  32 now=    1373 end=       2792       682      1039 U=    49.44 T=  138.0 p1= 103.4 p2=    49.2 ed=   254 10/2/2020   x1=  89. x2= 121. y1=   .99 y2=   .34     
GP: Deaths    Colombia 5/22/2020       121    1373     2792     682     1039     4   254 10/2/2020 
AAA2     1 Colombia Deaths    cc1=  .999329 cc2=  .822553 lx=  7.81475 if=  90 il= 121 5/22/2020  n=  31 now=    1373 end=       2476       682      1039 U=    45.83 T=  132.7 p1=  80.3 p2=    55.5 ed=   240 9/18/2020   x1=  90. x2= 121. y1=   .93 y2=   .25     
GP: Deaths    Colombia 5/22/2020       121    1373     2476     682     1039     4   240 9/18/2020 
AAA2     1 Colombia Deaths    cc1=  .999359 cc2=  .819753 lx=  7.72475 if=  91 il= 121 5/22/2020  n=  30 now=    1373 end=       2263       682      1039 U=    43.35 T=  128.9 p1=  64.8 p2=    60.7 ed=   231 9/9/2020    x1=  91. x2= 121. y1=   .87 y2=   .18     
GP: Deaths    Colombia 5/22/2020       121    1373     2263     682     1039     4   231 9/9/2020  
AAA2     1 Colombia Deaths    cc1=  .999415 cc2=  .816841 lx=  7.62475 if=  92 il= 121 5/22/2020  n=  29 now=    1373 end=       2048       682      1039 U=    40.41 T=  124.8 p1=  49.2 p2=    67.0 ed=   220 8/29/2020   x1=  92. x2= 121. y1=   .81 y2=   .10     
GP: Deaths    Colombia 5/22/2020       121    1373     2048     682     1039     4   220 8/29/2020 
AAA2     1 Colombia Deaths    cc1=  .999463 cc2=  .813768 lx=  7.55475 if=  93 il= 121 5/22/2020  n=  28 now=    1373 end=       1909       682      1039 U=    38.31 T=  122.1 p1=  39.0 p2=    71.9 ed=   212 8/21/2020   x1=  93. x2= 121. y1=   .76 y2=   .03     
GP: Deaths    Colombia 5/22/2020       121    1373     1909     682     1039     4   212 8/21/2020 
AAA2     1 Colombia Deaths    cc1=  .999513 cc2=  .810531 lx=  7.48475 if=  94 il= 121 5/22/2020  n=  27 now=    1373 end=       1780       682      1039 U=    35.95 T=  119.5 p1=  29.6 p2=    77.1 ed=   204 8/13/2020   x1=  94. x2= 121. y1=   .71 y2=  -.04     
GP: Deaths    Colombia 5/22/2020       121    1373     1780     682     1039     4   204 8/13/2020 
AAA2     1 Colombia Deaths    cc1=  .999502 cc2=  .807052 lx=  7.43475 if=  95 il= 121 5/22/2020  n=  26 now=    1373 end=       1693       682      1039 U=    34.39 T=  117.7 p1=  23.3 p2=    81.1 ed=   198 8/7/2020    x1=  95. x2= 121. y1=   .66 y2=  -.09     
GP: Deaths    Colombia 5/22/2020       121    1373     1693     682     1039     4   198 8/7/2020  
AAA2     1 Colombia Deaths    cc1=  .999472 cc2=  .803356 lx=  7.40475 if=  96 il= 121 5/22/2020  n=  25 now=    1373 end=       1643       682      1039 U=    33.12 T=  116.8 p1=  19.7 p2=    83.6 ed=   194 8/3/2020    x1=  96. x2= 121. y1=   .63 y2=  -.13     
GP: Deaths    Colombia 5/22/2020       121    1373     1643     682     1039     4   194 8/3/2020  
AAA2     1 Colombia Deaths    cc1=  .999406 cc2=  .799406 lx=  7.40475 if=  97 il= 121 5/22/2020  n=  24 now=    1373 end=       1643       682      1039 U=    33.26 T=  116.7 p1=  19.7 p2=    83.6 ed=   195 8/4/2020    x1=  97. x2= 121. y1=   .59 y2=  -.13     
GP: Deaths    Colombia 5/22/2020       121    1373     1643     682     1039     4   195 8/4/2020  
AAA2     1 Colombia Deaths    cc1=  .999337 cc2=  .795213 lx=  7.38475 if=  98 il= 121 5/22/2020  n=  23 now=    1373 end=       1611       682      1039 U=    32.18 T=  116.1 p1=  17.3 p2=    85.2 ed=   192 8/1/2020    x1=  98. x2= 121. y1=   .56 y2=  -.15     
GP: Deaths    Colombia 5/22/2020       121    1373     1611     682     1039     4   192 8/1/2020  
AAA2     1 Colombia Deaths    cc1=  .999279 cc2=  .790764 lx=  7.42475 if=  99 il= 121 5/22/2020  n=  22 now=    1373 end=       1676       682      1039 U=    33.22 T=  117.5 p1=  22.1 p2=    81.9 ed=   195 8/4/2020    x1=  99. x2= 121. y1=   .56 y2=  -.11     
GP: Deaths    Colombia 5/22/2020       121    1373     1676     682     1039     4   195 8/4/2020  
AAA2     1 Colombia Deaths    cc1=  .999236 cc2=  .786036 lx=  7.49475 if= 100 il= 121 5/22/2020  n=  21 now=    1373 end=       1798       682      1039 U=    35.73 T=  119.9 p1=  31.0 p2=    76.4 ed=   204 8/13/2020   x1= 100. x2= 121. y1=   .56 y2=  -.03     
GP: Deaths    Colombia 5/22/2020       121    1373     1798     682     1039     4   204 8/13/2020 
AAA2     1 Colombia Deaths    cc1=  .999123 cc2=  .780905 lx=  7.48475 if= 101 il= 121 5/22/2020  n=  20 now=    1373 end=       1780       682      1039 U=    34.84 T=  119.6 p1=  29.6 p2=    77.1 ed=   201 8/10/2020   x1= 101. x2= 121. y1=   .53 y2=  -.04     
GP: Deaths    Colombia 5/22/2020       121    1373     1780     682     1039     4   201 8/10/2020 
AAA2     1 Colombia Deaths    cc1=  .999079 cc2=  .775472 lx=  7.58475 if= 102 il= 121 5/22/2020  n=  19 now=    1373 end=       1967       682      1039 U=    37.63 T=  123.2 p1=  43.3 p2=    69.8 ed=   211 8/20/2020   x1= 102. x2= 121. y1=   .56 y2=   .06     
GP: Deaths    Colombia 5/22/2020       121    1373     1967     682     1039     4   211 8/20/2020 
AAA2     1 Colombia Deaths    cc1=  .999111 cc2=  .769695 lx=  7.78475 if= 103 il= 121 5/22/2020  n=  18 now=    1373 end=       2403       682      1039 U=    43.56 T=  131.1 p1=  75.0 p2=    57.1 ed=   233 9/11/2020   x1= 103. x2= 121. y1=   .64 y2=   .23     
GP: Deaths    Colombia 5/22/2020       121    1373     2403     682     1039     4   233 9/11/2020 
AAA2     1 Colombia Deaths    cc1=  .999169 cc2=  .763467 lx=  8.12475 if= 104 il= 121 5/22/2020  n=  17 now=    1373 end=       3377       682      1039 U=    54.14 T=  146.4 p1= 146.0 p2=    40.7 ed=   274 10/22/2020  x1= 104. x2= 121. y1=   .78 y2=   .47     
GP: Deaths    Colombia 5/22/2020       121    1373     3377     682     1039     4   274 10/22/2020
AAA2     1 Colombia Deaths    cc1=  .999100 cc2=  .756565 lx=  8.45475 if= 105 il= 121 5/22/2020  n=  16 now=    1373 end=       4697       682      1039 U=    64.73 T=  163.6 p1= 242.1 p2=    29.2 ed=   316 12/3/2020   x1= 105. x2= 121. y1=   .90 y2=   .66     
GP: Deaths    Colombia 5/22/2020       121    1373    -         682     1039     4   316 12/3/2020 
AAA2     1 Colombia Deaths    cc1=  .998923 cc2=  .748923 lx=  8.51475 if= 106 il= 121 5/22/2020  n=  15 now=    1373 end=       4987       682      1039 U=    65.03 T=  165.7 p1= 263.2 p2=    27.5 ed=   319 12/6/2020   x1= 106. x2= 121. y1=   .92 y2=   .69     
GP: Deaths    Colombia 5/22/2020       121    1373    -         682     1039     4   319 12/6/2020 
AAA2     1 Colombia Deaths    cc1=  .999123 cc2=  .740924 lx=  9.22475 if= 107 il= 121 5/22/2020  n=  14 now=    1373 end=      10145       682      1039 U=    87.94 T=  208.3 p1= 638.9 p2=    13.5 ed=   415 3/12/2021   x1= 107. x2= 121. y1=  1.15 y2=   .99     
GP: Deaths    Colombia 5/22/2020       121    1373    -         682     1039     4   415 3/12/2021 
AAA2     1 Colombia Deaths    cc1=  .998984 cc2=  .731723 lx=  9.22475 if= 108 il= 121 5/22/2020  n=  13 now=    1373 end=      10145       682      1039 U=    88.54 T=  208.9 p1= 638.9 p2=    13.5 ed=   417 3/14/2021   x1= 108. x2= 121. y1=  1.14 y2=   .99     
GP: Deaths    Colombia 5/22/2020       121    1373    -         682     1039     4   417 3/14/2021 
AAA2     1 Colombia Deaths    cc1=  .998742 cc2=  .721392 lx=  9.22475 if= 109 il= 121 5/22/2020  n=  12 now=    1373 end=      10145       682      1039 U=    89.51 T=  209.9 p1= 638.9 p2=    13.5 ed=   421 3/18/2021   x1= 109. x2= 121. y1=  1.13 y2=   .99     
GP: Deaths    Colombia 5/22/2020       121    1373    -         682     1039     4   421 3/18/2021 
AAA2     1 Colombia Deaths    cc1=  .998447 cc2=  .709772 lx=  9.22475 if= 110 il= 121 5/22/2020  n=  11 now=    1373 end=      10145       682      1039 U=    89.44 T=  209.8 p1= 638.9 p2=    13.5 ed=   420 3/17/2021   x1= 110. x2= 121. y1=  1.12 y2=   .99     
GP: Deaths    Colombia 5/22/2020       121    1373    -         682     1039     4   420 3/17/2021 
AAA2     1 Colombia Deaths    cc1=  .998131 cc2=  .696619 lx=  9.22475 if= 111 il= 121 5/22/2020  n=  10 now=    1373 end=      10145       682      1039 U=    88.10 T=  208.5 p1= 638.9 p2=    13.5 ed=   416 3/13/2021   x1= 111. x2= 121. y1=  1.11 y2=   .99     
GP: Deaths    Colombia 5/22/2020       121    1373    -         682     1039     4   416 3/13/2021 
AAA2     1 Colombia Deaths    cc1=  .997561 cc2=  .681334 lx=  9.22475 if= 112 il= 121 5/22/2020  n=   9 now=    1373 end=      10145       682      1039 U=    87.47 T=  207.9 p1= 638.9 p2=    13.5 ed=   414 3/11/2021   x1= 112. x2= 121. y1=  1.10 y2=   .99     
GP: Deaths    Colombia 5/22/2020       121    1373    -         682     1039     4   414 3/11/2021 
AAA2     1 Colombia Deaths    cc1=  .996719 cc2=  .663386 lx=  9.22475 if= 113 il= 121 5/22/2020  n=   8 now=    1373 end=      10145       682      1039 U=    86.49 T=  206.9 p1= 638.9 p2=    13.5 ed=   411 3/8/2021    x1= 113. x2= 121. y1=  1.09 y2=   .99     
GP: Deaths    Colombia 5/22/2020       121    1373    -         682     1039     4   411 3/8/2021  
AAA2     1 Colombia Deaths    cc1=  .995362 cc2=  .641809 lx=  9.22475 if= 114 il= 121 5/22/2020  n=   7 now=    1373 end=      10145       682      1039 U=    88.42 T=  208.8 p1= 638.9 p2=    13.5 ed=   417 3/14/2021   x1= 114. x2= 121. y1=  1.07 y2=   .99     
GP: Deaths    Colombia 5/22/2020       121    1373    -         682     1039     4   417 3/14/2021 
AAA2     1 Colombia Deaths    cc1=  .995253 cc2=  .617289 lx=  9.22475 if= 115 il= 121 5/22/2020  n=   6 now=    1373 end=      10145       682      1039 U=    86.67 T=  207.1 p1= 638.9 p2=    13.5 ed=   411 3/8/2021    x1= 115. x2= 121. y1=  1.06 y2=   .99     
GP: Deaths    Colombia 5/22/2020       121    1373    -         682     1039     4   411 3/8/2021  
AAA2     1 Colombia Deaths    cc1=  .996848 cc2=  .588600 lx=  9.22475 if= 116 il= 121 5/22/2020  n=   5 now=    1373 end=      10145       682      1039 U=    80.77 T=  201.2 p1= 638.9 p2=    13.5 ed=   391 2/16/2021   x1= 116. x2= 121. y1=  1.06 y2=   .99     
GP: Deaths    Colombia 5/22/2020       121    1373    -         682     1039     4   391 2/16/2021 
AAA1     1 Colombia Deaths    cc1=  .997565 cc2=  .871577 lx=  6.98475 if=  60 il= 122 5/23/2020  n=  62 now=    1373 end=       1080       705      1090 U=    23.04 T=  102.4 p1= -21.3 p2=   127.1 ed=   156 6/26/2020   x1=  60. x2= 122. y1=  1.84 y2=  -.85 BEST
AAA2     1 Colombia Deaths    cc1=  .997566 cc2=  .871577 lx=  6.98875 if=  60 il= 122 5/23/2020  n=  62 now=    1373 end=       1080       705      1090 U=    23.04 T=  102.4 p1= -21.3 p2=   127.1 ed=   156 6/26/2020   x1=  60. x2= 122. y1=  1.84 y2=  -.85 BEST
GP: Deaths    Colombia 5/23/2020       122    1373     1080     705     1090     6   156 6/26/2020 
AAA1     1 Colombia Deaths    cc1=  .997467 cc2=  .870467 lx=  6.99475 if=  61 il= 122 5/23/2020  n=  61 now=    1373 end=       1090       705      1090 U=    23.43 T=  102.6 p1= -20.6 p2=   126.0 ed=   157 6/27/2020   x1=  61. x2= 122. y1=  1.77 y2=  -.83 BEST
AAA2     1 Colombia Deaths    cc1=  .997467 cc2=  .870467 lx=  6.99275 if=  61 il= 122 5/23/2020  n=  61 now=    1373 end=       1090       705      1090 U=    23.43 T=  102.6 p1= -20.6 p2=   126.0 ed=   157 6/27/2020   x1=  61. x2= 122. y1=  1.77 y2=  -.83 BEST
GP: Deaths    Colombia 5/23/2020       122    1373     1090     705     1090     6   157 6/27/2020 
AAA1     1 Colombia Deaths    cc1=  .997344 cc2=  .869307 lx=  6.99475 if=  62 il= 122 5/23/2020  n=  60 now=    1373 end=       1090       705      1090 U=    23.05 T=  102.9 p1= -20.6 p2=   126.0 ed=   157 6/27/2020   x1=  62. x2= 122. y1=  1.77 y2=  -.83 BEST
AAA2     1 Colombia Deaths    cc1=  .997344 cc2=  .869307 lx=  6.99475 if=  62 il= 122 5/23/2020  n=  60 now=    1373 end=       1090       705      1090 U=    23.05 T=  102.9 p1= -20.6 p2=   126.0 ed=   157 6/27/2020   x1=  62. x2= 122. y1=  1.77 y2=  -.83 BEST
GP: Deaths    Colombia 5/23/2020       122    1373     1090     705     1090     6   157 6/27/2020 
AAA1     1 Colombia Deaths    cc1=  .997267 cc2=  .868168 lx=  7.00475 if=  63 il= 122 5/23/2020  n=  59 now=    1373 end=       1101       705      1090 U=    23.30 T=  103.2 p1= -19.8 p2=   124.7 ed=   158 6/28/2020   x1=  63. x2= 122. y1=  1.73 y2=  -.81 BEST
AAA2     1 Colombia Deaths    cc1=  .997267 cc2=  .868168 lx=  7.00275 if=  63 il= 122 5/23/2020  n=  59 now=    1373 end=       1101       705      1090 U=    23.30 T=  103.2 p1= -19.8 p2=   124.7 ed=   158 6/28/2020   x1=  63. x2= 122. y1=  1.73 y2=  -.81 BEST
GP: Deaths    Colombia 5/23/2020       122    1373     1101     705     1090     6   158 6/28/2020 
AAA1     1 Colombia Deaths    cc1=  .997180 cc2=  .866992 lx=  7.01475 if=  64 il= 122 5/23/2020  n=  58 now=    1373 end=       1112       705      1090 U=    23.80 T=  103.3 p1= -19.0 p2=   123.5 ed=   159 6/29/2020   x1=  64. x2= 122. y1=  1.65 y2=  -.78 BEST
AAA2     1 Colombia Deaths    cc1=  .997181 cc2=  .866992 lx=  7.01175 if=  64 il= 122 5/23/2020  n=  58 now=    1373 end=       1112       705      1090 U=    23.80 T=  103.3 p1= -19.0 p2=   123.5 ed=   159 6/29/2020   x1=  64. x2= 122. y1=  1.65 y2=  -.78 BEST
GP: Deaths    Colombia 5/23/2020       122    1373     1112     705     1090     6   159 6/29/2020 
AAA1     1 Colombia Deaths    cc1=  .997044 cc2=  .865737 lx=  7.01475 if=  65 il= 122 5/23/2020  n=  57 now=    1373 end=       1112       705      1090 U=    23.39 T=  103.7 p1= -19.0 p2=   123.5 ed=   158 6/28/2020   x1=  65. x2= 122. y1=  1.65 y2=  -.78 BEST
AAA2     1 Colombia Deaths    cc1=  .997044 cc2=  .865737 lx=  7.01475 if=  65 il= 122 5/23/2020  n=  57 now=    1373 end=       1112       705      1090 U=    23.39 T=  103.7 p1= -19.0 p2=   123.5 ed=   158 6/28/2020   x1=  65. x2= 122. y1=  1.65 y2=  -.78 BEST
GP: Deaths    Colombia 5/23/2020       122    1373     1112     705     1090     6   158 6/28/2020 
AAA2     1 Colombia Deaths    cc1=  .996985 cc2=  .864531 lx=  7.02475 if=  66 il= 122 5/23/2020  n=  56 now=    1373 end=       1124       705      1090 U=    23.17 T=  104.3 p1= -18.1 p2=   122.2 ed=   159 6/29/2020   x1=  66. x2= 122. y1=  1.65 y2=  -.76     
GP: Deaths    Colombia 5/23/2020       122    1373     1124     705     1090     6   159 6/29/2020 
AAA2     1 Colombia Deaths    cc1=  .997146 cc2=  .863515 lx=  7.05475 if=  67 il= 122 5/23/2020  n=  55 now=    1373 end=       1158       705      1090 U=    24.35 T=  105.0 p1= -15.7 p2=   118.6 ed=   162 7/2/2020    x1=  67. x2= 122. y1=  1.56 y2=  -.70     
GP: Deaths    Colombia 5/23/2020       122    1373     1158     705     1090     6   162 7/2/2020  
AAA2     1 Colombia Deaths    cc1=  .997100 cc2=  .862260 lx=  7.06475 if=  68 il= 122 5/23/2020  n=  54 now=    1373 end=       1169       705      1090 U=    24.53 T=  105.3 p1= -14.9 p2=   117.5 ed=   163 7/3/2020    x1=  68. x2= 122. y1=  1.52 y2=  -.68     
GP: Deaths    Colombia 5/23/2020       122    1373     1169     705     1090     6   163 7/3/2020  
AAA2     1 Colombia Deaths    cc1=  .997087 cc2=  .861004 lx=  7.08475 if=  69 il= 122 5/23/2020  n=  53 now=    1373 end=       1193       705      1090 U=    25.20 T=  105.8 p1= -13.1 p2=   115.1 ed=   165 7/5/2020    x1=  69. x2= 122. y1=  1.46 y2=  -.64     
GP: Deaths    Colombia 5/23/2020       122    1373     1193     705     1090     6   165 7/5/2020  
AAA2     1 Colombia Deaths    cc1=  .997008 cc2=  .859648 lx=  7.10475 if=  70 il= 122 5/23/2020  n=  52 now=    1373 end=       1217       705      1090 U=    25.29 T=  106.7 p1= -11.4 p2=   112.8 ed=   166 7/6/2020    x1=  70. x2= 122. y1=  1.45 y2=  -.60     
GP: Deaths    Colombia 5/23/2020       122    1373     1217     705     1090     6   166 7/6/2020  
AAA2     1 Colombia Deaths    cc1=  .997078 cc2=  .858403 lx=  7.12475 if=  71 il= 122 5/23/2020  n=  51 now=    1373 end=       1242       705      1090 U=    25.52 T=  107.5 p1=  -9.5 p2=   110.5 ed=   167 7/7/2020    x1=  71. x2= 122. y1=  1.43 y2=  -.57     
GP: Deaths    Colombia 5/23/2020       122    1373     1242     705     1090     6   167 7/7/2020  
AAA2     1 Colombia Deaths    cc1=  .997343 cc2=  .857315 lx=  7.17475 if=  72 il= 122 5/23/2020  n=  50 now=    1373 end=       1306       705      1090 U=    26.90 T=  109.0 p1=  -4.9 p2=   105.1 ed=   172 7/12/2020   x1=  72. x2= 122. y1=  1.38 y2=  -.48     
GP: Deaths    Colombia 5/23/2020       122    1373     1306     705     1090     6   172 7/12/2020 
AAA2     1 Colombia Deaths    cc1=  .997525 cc2=  .856103 lx=  7.21475 if=  73 il= 122 5/23/2020  n=  49 now=    1373 end=       1359       705      1090 U=    28.12 T=  110.2 p1=  -1.0 p2=   101.0 ed=   176 7/16/2020   x1=  73. x2= 122. y1=  1.32 y2=  -.42     
GP: Deaths    Colombia 5/23/2020       122    1373     1359     705     1090     6   176 7/16/2020 
AAA2     1 Colombia Deaths    cc1=  .997611 cc2=  .854754 lx=  7.25475 if=  74 il= 122 5/23/2020  n=  48 now=    1373 end=       1414       705      1090 U=    28.75 T=  111.6 p1=   3.0 p2=    97.1 ed=   179 7/19/2020   x1=  74. x2= 122. y1=  1.31 y2=  -.36     
GP: Deaths    Colombia 5/23/2020       122    1373     1414     705     1090     6   179 7/19/2020 
AAA2     1 Colombia Deaths    cc1=  .997917 cc2=  .853579 lx=  7.31475 if=  75 il= 122 5/23/2020  n=  47 now=    1373 end=       1502       705      1090 U=    30.76 T=  113.4 p1=   9.4 p2=    91.4 ed=   186 7/26/2020   x1=  75. x2= 122. y1=  1.25 y2=  -.28     
GP: Deaths    Colombia 5/23/2020       122    1373     1502     705     1090     6   186 7/26/2020 
AAA2     1 Colombia Deaths    cc1=  .997990 cc2=  .852125 lx=  7.35475 if=  76 il= 122 5/23/2020  n=  46 now=    1373 end=       1563       705      1090 U=    31.43 T=  114.9 p1=  13.8 p2=    87.8 ed=   189 7/29/2020   x1=  76. x2= 122. y1=  1.24 y2=  -.23     
GP: Deaths    Colombia 5/23/2020       122    1373     1563     705     1090     6   189 7/29/2020 
AAA2     1 Colombia Deaths    cc1=  .998250 cc2=  .850808 lx=  7.43475 if=  77 il= 122 5/23/2020  n=  45 now=    1373 end=       1693       705      1090 U=    32.87 T=  117.7 p1=  23.3 p2=    81.1 ed=   195 8/4/2020    x1=  77. x2= 122. y1=  1.24 y2=  -.13     
GP: Deaths    Colombia 5/23/2020       122    1373     1693     705     1090     6   195 8/4/2020  
AAA2     1 Colombia Deaths    cc1=  .998903 cc2=  .849832 lx=  7.58475 if=  78 il= 122 5/23/2020  n=  44 now=    1373 end=       1967       705      1090 U=    37.20 T=  123.0 p1=  43.3 p2=    69.8 ed=   210 8/19/2020   x1=  78. x2= 122. y1=  1.21 y2=   .03     
GP: Deaths    Colombia 5/23/2020       122    1373     1967     705     1090     6   210 8/19/2020 
AAA2     1 Colombia Deaths    cc1=  .999483 cc2=  .846985 lx=  7.85475 if=  80 il= 122 5/23/2020  n=  42 now=    1373 end=       2577       705      1090 U=    45.71 T=  133.9 p1=  87.7 p2=    53.3 ed=   241 9/19/2020   x1=  80. x2= 122. y1=  1.18 y2=   .26     
GP: Deaths    Colombia 5/23/2020       122    1373     2577     705     1090     6   241 9/19/2020 
AAA2     1 Colombia Deaths    cc1=  .999451 cc2=  .845148 lx=  7.86475 if=  81 il= 122 5/23/2020  n=  41 now=    1373 end=       2603       705      1090 U=    46.20 T=  134.4 p1=  89.6 p2=    52.7 ed=   243 9/21/2020   x1=  81. x2= 122. y1=  1.15 y2=   .27     
GP: Deaths    Colombia 5/23/2020       122    1373     2603     705     1090     6   243 9/21/2020 
AAA2     1 Colombia Deaths    cc1=  .999410 cc2=  .843236 lx=  7.87475 if=  82 il= 122 5/23/2020  n=  40 now=    1373 end=       2630       705      1090 U=    45.75 T=  134.6 p1=  91.6 p2=    52.2 ed=   242 9/20/2020   x1=  82. x2= 122. y1=  1.15 y2=   .28     
GP: Deaths    Colombia 5/23/2020       122    1373     2630     705     1090     6   242 9/20/2020 
AAA2     1 Colombia Deaths    cc1=  .999414 cc2=  .841300 lx=  7.93475 if=  83 il= 122 5/23/2020  n=  39 now=    1373 end=       2792       705      1090 U=    48.22 T=  137.4 p1= 103.4 p2=    49.2 ed=   251 9/29/2020   x1=  83. x2= 122. y1=  1.13 y2=   .32     
GP: Deaths    Colombia 5/23/2020       122    1373     2792     705     1090     6   251 9/29/2020 
AAA2     1 Colombia Deaths    cc1=  .999370 cc2=  .839242 lx=  7.92475 if=  84 il= 122 5/23/2020  n=  38 now=    1373 end=       2764       705      1090 U=    47.34 T=  136.8 p1= 101.3 p2=    49.7 ed=   248 9/26/2020   x1=  84. x2= 122. y1=  1.11 y2=   .31     
GP: Deaths    Colombia 5/23/2020       122    1373     2764     705     1090     6   248 9/26/2020 
AAA2     1 Colombia Deaths    cc1=  .999337 cc2=  .837116 lx=  7.96475 if=  85 il= 122 5/23/2020  n=  37 now=    1373 end=       2877       705      1090 U=    48.96 T=  138.7 p1= 109.5 p2=    47.7 ed=   254 10/2/2020   x1=  85. x2= 122. y1=  1.10 y2=   .34     
GP: Deaths    Colombia 5/23/2020       122    1373     2877     705     1090     6   254 10/2/2020 
AAA2     1 Colombia Deaths    cc1=  .999283 cc2=  .834884 lx=  7.95475 if=  86 il= 122 5/23/2020  n=  36 now=    1373 end=       2849       705      1090 U=    48.71 T=  138.3 p1= 107.5 p2=    48.2 ed=   253 10/1/2020   x1=  86. x2= 122. y1=  1.07 y2=   .33     
GP: Deaths    Colombia 5/23/2020       122    1373     2849     705     1090     6   253 10/1/2020 
AAA2     1 Colombia Deaths    cc1=  .999223 cc2=  .832556 lx=  7.94475 if=  87 il= 122 5/23/2020  n=  35 now=    1373 end=       2820       705      1090 U=    47.12 T=  137.4 p1= 105.4 p2=    48.7 ed=   248 9/26/2020   x1=  87. x2= 122. y1=  1.07 y2=   .33     
GP: Deaths    Colombia 5/23/2020       122    1373     2820     705     1090     6   248 9/26/2020 
AAA2     1 Colombia Deaths    cc1=  .999298 cc2=  .830267 lx=  8.11475 if=  88 il= 122 5/23/2020  n=  34 now=    1373 end=       3343       705      1090 U=    53.83 T=  145.8 p1= 143.5 p2=    41.1 ed=   272 10/20/2020  x1=  88. x2= 122. y1=  1.07 y2=   .44     
GP: Deaths    Colombia 5/23/2020       122    1373     3343     705     1090     6   272 10/20/2020
AAA2     1 Colombia Deaths    cc1=  .999303 cc2=  .827805 lx=  8.01475 if=  89 il= 122 5/23/2020  n=  33 now=    1373 end=       3025       705      1090 U=    51.25 T=  141.3 p1= 120.3 p2=    45.4 ed=   262 10/10/2020  x1=  89. x2= 122. y1=  1.02 y2=   .38     
GP: Deaths    Colombia 5/23/2020       122    1373     3025     705     1090     6   262 10/10/2020
AAA2     1 Colombia Deaths    cc1=  .999351 cc2=  .825273 lx=  7.90475 if=  90 il= 122 5/23/2020  n=  32 now=    1373 end=       2710       705      1090 U=    47.89 T=  136.3 p1=  97.4 p2=    50.7 ed=   249 9/27/2020   x1=  90. x2= 122. y1=   .97 y2=   .30     
