TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        8619.00000        9.06172
TAB:  US_California_San_Diego Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_California_San_Diego 5/22/2020       121     296      376     241      344     5   158 6/28/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .997155 cc2=  .848084 lx=  6.04036 if=  77 il= 121 5/22/2020  n=  44 now=     296 end=        420       241       344 U=    28.47 T=  104.3 p1=  41.9 p2=    70.5 ed=   171 7/11/2020   x1=  77. x2= 121. y1=   .96 y2=  -.59     
GP: Deaths    US_California_San_Diego 5/22/2020       121     296      420     241      344     5   171 7/11/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .996974 cc2=  .846218 lx=  6.05036 if=  78 il= 121 5/22/2020  n=  43 now=     296 end=        424       241       344 U=    29.19 T=  104.4 p1=  43.2 p2=    69.8 ed=   173 7/13/2020   x1=  78. x2= 121. y1=   .90 y2=  -.57     
GP: Deaths    US_California_San_Diego 5/22/2020       121     296      424     241      344     5   173 7/13/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .996761 cc2=  .844263 lx=  6.05036 if=  79 il= 121 5/22/2020  n=  42 now=     296 end=        424       241       344 U=    29.39 T=  104.3 p1=  43.2 p2=    69.8 ed=   173 7/13/2020   x1=  79. x2= 121. y1=   .86 y2=  -.57     
GP: Deaths    US_California_San_Diego 5/22/2020       121     296      424     241      344     5   173 7/13/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .996553 cc2=  .842250 lx=  6.04036 if=  80 il= 121 5/22/2020  n=  41 now=     296 end=        420       241       344 U=    29.26 T=  103.8 p1=  41.9 p2=    70.5 ed=   172 7/12/2020   x1=  80. x2= 121. y1=   .81 y2=  -.59     
GP: Deaths    US_California_San_Diego 5/22/2020       121     296      420     241      344     5   172 7/12/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .996370 cc2=  .840197 lx=  6.02036 if=  81 il= 121 5/22/2020  n=  40 now=     296 end=        411       241       344 U=    28.19 T=  103.4 p1=  38.9 p2=    72.0 ed=   169 7/9/2020    x1=  81. x2= 121. y1=   .79 y2=  -.62     
GP: Deaths    US_California_San_Diego 5/22/2020       121     296      411     241      344     5   169 7/9/2020  
AAA2     1 US_California_San_Diego Deaths    cc1=  .996100 cc2=  .837986 lx=  6.01036 if=  82 il= 121 5/22/2020  n=  39 now=     296 end=        407       241       344 U=    27.21 T=  103.5 p1=  37.5 p2=    72.7 ed=   167 7/7/2020    x1=  82. x2= 121. y1=   .79 y2=  -.64     
GP: Deaths    US_California_San_Diego 5/22/2020       121     296      407     241      344     5   167 7/7/2020  
AAA2     1 US_California_San_Diego Deaths    cc1=  .995844 cc2=  .835716 lx=  6.03036 if=  83 il= 121 5/22/2020  n=  38 now=     296 end=        415       241       344 U=    27.43 T=  104.4 p1=  40.2 p2=    71.3 ed=   169 7/9/2020    x1=  83. x2= 121. y1=   .78 y2=  -.61     
GP: Deaths    US_California_San_Diego 5/22/2020       121     296      415     241      344     5   169 7/9/2020  
AAA2     1 US_California_San_Diego Deaths    cc1=  .995712 cc2=  .833491 lx=  6.07036 if=  84 il= 121 5/22/2020  n=  37 now=     296 end=        432       241       344 U=    28.97 T=  105.5 p1=  45.9 p2=    68.5 ed=   173 7/13/2020   x1=  84. x2= 121. y1=   .74 y2=  -.54     
GP: Deaths    US_California_San_Diego 5/22/2020       121     296      432     241      344     5   173 7/13/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .995460 cc2=  .831061 lx=  6.10036 if=  85 il= 121 5/22/2020  n=  36 now=     296 end=        446       241       344 U=    30.47 T=  106.2 p1=  50.7 p2=    66.4 ed=   178 7/18/2020   x1=  85. x2= 121. y1=   .70 y2=  -.49     
GP: Deaths    US_California_San_Diego 5/22/2020       121     296      446     241      344     5   178 7/18/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .995074 cc2=  .828408 lx=  6.10036 if=  86 il= 121 5/22/2020  n=  35 now=     296 end=        446       241       344 U=    30.26 T=  106.3 p1=  50.7 p2=    66.4 ed=   177 7/17/2020   x1=  86. x2= 121. y1=   .67 y2=  -.49     
GP: Deaths    US_California_San_Diego 5/22/2020       121     296      446     241      344     5   177 7/17/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .994672 cc2=  .825641 lx=  6.12036 if=  87 il= 121 5/22/2020  n=  34 now=     296 end=        455       241       344 U=    31.48 T=  106.7 p1=  53.7 p2=    65.1 ed=   181 7/21/2020   x1=  87. x2= 121. y1=   .63 y2=  -.45     
GP: Deaths    US_California_San_Diego 5/22/2020       121     296      455     241      344     5   181 7/21/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .994195 cc2=  .822696 lx=  6.11036 if=  88 il= 121 5/22/2020  n=  33 now=     296 end=        450       241       344 U=    30.47 T=  106.7 p1=  52.0 p2=    65.8 ed=   178 7/18/2020   x1=  88. x2= 121. y1=   .61 y2=  -.47     
GP: Deaths    US_California_San_Diego 5/22/2020       121     296      450     241      344     5   178 7/18/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .993701 cc2=  .819623 lx=  6.14036 if=  89 il= 121 5/22/2020  n=  32 now=     296 end=        464       241       344 U=    30.41 T=  108.2 p1=  56.8 p2=    63.8 ed=   179 7/19/2020   x1=  89. x2= 121. y1=   .63 y2=  -.42     
GP: Deaths    US_California_San_Diego 5/22/2020       121     296      464     241      344     5   179 7/19/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .996494 cc2=  .816888 lx=  7.53036 if=  91 il= 121 5/22/2020  n=  30 now=     296 end=       1863       241       344 U=    80.74 T=  178.8 p1= 529.4 p2=    15.9 ed=   369 1/25/2021   x1=  91. x2= 121. y1=  1.09 y2=   .72     
GP: Deaths    US_California_San_Diego 5/22/2020       121     296    -         241      344     5   369 1/25/2021 
AAA2     1 US_California_San_Diego Deaths    cc1=  .996218 cc2=  .813644 lx=  7.27036 if=  92 il= 121 5/22/2020  n=  29 now=     296 end=       1437       241       344 U=    72.40 T=  163.0 p1= 385.5 p2=    20.6 ed=   333 12/20/2020  x1=  92. x2= 121. y1=   .98 y2=   .58     
GP: Deaths    US_California_San_Diego 5/22/2020       121     296    -         241      344     5   333 12/20/2020
AAA2     1 US_California_San_Diego Deaths    cc1=  .996015 cc2=  .810319 lx=  6.99036 if=  93 il= 121 5/22/2020  n=  28 now=     296 end=       1086       241       344 U=    61.98 T=  146.4 p1= 266.9 p2=    27.3 ed=   292 11/9/2020   x1=  93. x2= 121. y1=   .86 y2=   .41     
GP: Deaths    US_California_San_Diego 5/22/2020       121     296    -         241      344     5   292 11/9/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .995677 cc2=  .806695 lx=  6.81036 if=  94 il= 121 5/22/2020  n=  27 now=     296 end=        907       241       344 U=    58.63 T=  137.5 p1= 206.4 p2=    32.6 ed=   275 10/23/2020  x1=  94. x2= 121. y1=   .74 y2=   .28     
GP: Deaths    US_California_San_Diego 5/22/2020       121     296    -         241      344     5   275 10/23/2020
AAA2     1 US_California_San_Diego Deaths    cc1=  .996492 cc2=  .804042 lx=  6.51036 if=  95 il= 121 5/22/2020  n=  26 now=     296 end=        672       241       344 U=    46.18 T=  122.2 p1= 127.0 p2=    44.0 ed=   231 9/9/2020    x1=  95. x2= 121. y1=   .59 y2=   .03     
GP: Deaths    US_California_San_Diego 5/22/2020       121     296      672     241      344     5   231 9/9/2020  
AAA2     1 US_California_San_Diego Deaths    cc1=  .996760 cc2=  .800643 lx=  6.34036 if=  96 il= 121 5/22/2020  n=  25 now=     296 end=        567       241       344 U=    38.75 T=  115.0 p1=  91.6 p2=    52.2 ed=   206 8/15/2020   x1=  96. x2= 121. y1=   .49 y2=  -.16     
GP: Deaths    US_California_San_Diego 5/22/2020       121     296      567     241      344     5   206 8/15/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .996524 cc2=  .796524 lx=  6.26036 if=  97 il= 121 5/22/2020  n=  24 now=     296 end=        523       241       344 U=    35.22 T=  112.0 p1=  76.7 p2=    56.6 ed=   195 8/4/2020    x1=  97. x2= 121. y1=   .43 y2=  -.25     
GP: Deaths    US_California_San_Diego 5/22/2020       121     296      523     241      344     5   195 8/4/2020  
AAA2     1 US_California_San_Diego Deaths    cc1=  .996087 cc2=  .791963 lx=  6.23036 if=  98 il= 121 5/22/2020  n=  23 now=     296 end=        507       241       344 U=    34.84 T=  110.8 p1=  71.3 p2=    58.4 ed=   192 8/1/2020    x1=  98. x2= 121. y1=   .37 y2=  -.29     
GP: Deaths    US_California_San_Diego 5/22/2020       121     296      507     241      344     5   192 8/1/2020  
AAA2     1 US_California_San_Diego Deaths    cc1=  .995828 cc2=  .787313 lx=  6.15036 if=  99 il= 121 5/22/2020  n=  22 now=     296 end=        468       241       344 U=    30.70 T=  108.5 p1=  58.1 p2=    63.2 ed=   180 7/20/2020   x1=  99. x2= 121. y1=   .31 y2=  -.41     
GP: Deaths    US_California_San_Diego 5/22/2020       121     296      468     241      344     5   180 7/20/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .995248 cc2=  .782048 lx=  6.18036 if= 100 il= 121 5/22/2020  n=  21 now=     296 end=        483       241       344 U=    31.32 T=  109.6 p1=  63.2 p2=    61.3 ed=   183 7/23/2020   x1= 100. x2= 121. y1=   .31 y2=  -.36     
GP: Deaths    US_California_San_Diego 5/22/2020       121     296      483     241      344     5   183 7/23/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .994722 cc2=  .776504 lx=  6.29036 if= 101 il= 121 5/22/2020  n=  20 now=     296 end=        539       241       344 U=    36.54 T=  113.1 p1=  82.1 p2=    54.9 ed=   199 8/8/2020    x1= 101. x2= 121. y1=   .33 y2=  -.22     
GP: Deaths    US_California_San_Diego 5/22/2020       121     296      539     241      344     5   199 8/8/2020  
AAA2     1 US_California_San_Diego Deaths    cc1=  .993998 cc2=  .770392 lx=  6.21036 if= 102 il= 121 5/22/2020  n=  19 now=     296 end=        497       241       344 U=    33.66 T=  110.2 p1=  67.9 p2=    59.6 ed=   189 7/29/2020   x1= 102. x2= 121. y1=   .24 y2=  -.32     
GP: Deaths    US_California_San_Diego 5/22/2020       121     296      497     241      344     5   189 7/29/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .993206 cc2=  .763790 lx=  6.14036 if= 103 il= 121 5/22/2020  n=  18 now=     296 end=        464       241       344 U=    29.53 T=  108.5 p1=  56.8 p2=    63.8 ed=   178 7/18/2020   x1= 103. x2= 121. y1=   .19 y2=  -.42     
GP: Deaths    US_California_San_Diego 5/22/2020       121     296      464     241      344     5   178 7/18/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .992308 cc2=  .756605 lx=  6.28036 if= 104 il= 121 5/22/2020  n=  17 now=     296 end=        533       241       344 U=    34.06 T=  113.2 p1=  80.1 p2=    55.5 ed=   193 8/2/2020    x1= 104. x2= 121. y1=   .27 y2=  -.23     
GP: Deaths    US_California_San_Diego 5/22/2020       121     296      533     241      344     5   193 8/2/2020  
AAA2     1 US_California_San_Diego Deaths    cc1=  .992120 cc2=  .749585 lx=  7.16036 if= 105 il= 121 5/22/2020  n=  16 now=     296 end=       1287       241       344 U=    71.20 T=  157.7 p1= 334.8 p2=    23.0 ed=   325 12/12/2020  x1= 105. x2= 121. y1=   .74 y2=   .52     
GP: Deaths    US_California_San_Diego 5/22/2020       121     296    -         241      344     5   325 12/12/2020
AAA2     1 US_California_San_Diego Deaths    cc1=  .991273 cc2=  .741273 lx=  6.59036 if= 106 il= 121 5/22/2020  n=  15 now=     296 end=        728       241       344 U=    46.37 T=  125.7 p1= 145.9 p2=    40.7 ed=   235 9/13/2020   x1= 106. x2= 121. y1=   .42 y2=   .10     
GP: Deaths    US_California_San_Diego 5/22/2020       121     296      728     241      344     5   235 9/13/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .989470 cc2=  .731271 lx=  6.80036 if= 107 il= 121 5/22/2020  n=  14 now=     296 end=        898       241       344 U=    55.32 T=  136.2 p1= 203.4 p2=    33.0 ed=   266 10/14/2020  x1= 107. x2= 121. y1=   .53 y2=   .27     
GP: Deaths    US_California_San_Diego 5/22/2020       121     296    -         241      344     5   266 10/14/2020
AAA2     1 US_California_San_Diego Deaths    cc1=  .987099 cc2=  .719837 lx=  6.61036 if= 108 il= 121 5/22/2020  n=  13 now=     296 end=        742       241       344 U=    47.43 T=  126.6 p1= 150.7 p2=    39.9 ed=   238 9/16/2020   x1= 108. x2= 121. y1=   .39 y2=   .12     
GP: Deaths    US_California_San_Diego 5/22/2020       121     296      742     241      344     5   238 9/16/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .983848 cc2=  .706498 lx=  6.59036 if= 109 il= 121 5/22/2020  n=  12 now=     296 end=        728       241       344 U=    47.20 T=  125.7 p1= 145.9 p2=    40.7 ed=   237 9/15/2020   x1= 109. x2= 121. y1=   .35 y2=   .10     
GP: Deaths    US_California_San_Diego 5/22/2020       121     296      728     241      344     5   237 9/15/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .979608 cc2=  .690933 lx=  6.37036 if= 110 il= 121 5/22/2020  n=  11 now=     296 end=        584       241       344 U=    35.66 T=  116.7 p1=  97.3 p2=    50.7 ed=   200 8/9/2020    x1= 110. x2= 121. y1=   .19 y2=  -.12     
GP: Deaths    US_California_San_Diego 5/22/2020       121     296      584     241      344     5   200 8/9/2020  
AAA2     1 US_California_San_Diego Deaths    cc1=  .978610 cc2=  .677099 lx=  7.69036 if= 111 il= 121 5/22/2020  n=  10 now=     296 end=       2187       241       344 U=    97.67 T=  198.3 p1= 638.9 p2=    13.5 ed=   428 3/25/2021   x1= 111. x2= 121. y1=   .89 y2=   .79     
GP: Deaths    US_California_San_Diego 5/22/2020       121     296    -         241      344     5   428 3/25/2021 
AAA2     1 US_California_San_Diego Deaths    cc1=  .975977 cc2=  .659749 lx=  7.69036 if= 112 il= 121 5/22/2020  n=   9 now=     296 end=       2187       241       344 U=    87.91 T=  190.5 p1= 638.9 p2=    13.5 ed=   397 2/22/2021   x1= 112. x2= 121. y1=   .89 y2=   .79     
GP: Deaths    US_California_San_Diego 5/22/2020       121     296    -         241      344     5   397 2/22/2021 
AAA2     1 US_California_San_Diego Deaths    cc1=  .966814 cc2=  .633481 lx=  7.69036 if= 113 il= 121 5/22/2020  n=   8 now=     296 end=       2187       241       344 U=    98.56 T=  199.0 p1= 638.9 p2=    13.5 ed=   431 3/28/2021   x1= 113. x2= 121. y1=   .87 y2=   .79     
GP: Deaths    US_California_San_Diego 5/22/2020       121     296    -         241      344     5   431 3/28/2021 
AAA2     1 US_California_San_Diego Deaths    cc1=  .967384 cc2=  .613830 lx=  7.69036 if= 114 il= 121 5/22/2020  n=   7 now=     296 end=       2187       241       344 U=    86.24 T=  189.2 p1= 638.9 p2=    13.5 ed=   392 2/17/2021   x1= 114. x2= 121. y1=   .87 y2=   .79     
GP: Deaths    US_California_San_Diego 5/22/2020       121     296    -         241      344     5   392 2/17/2021 
AAA2     1 US_California_San_Diego Deaths    cc1=  .953415 cc2=  .575451 lx=  7.69036 if= 115 il= 121 5/22/2020  n=   6 now=     296 end=       2187       241       344 U=    95.86 T=  196.8 p1= 638.9 p2=    13.5 ed=   423 3/20/2021   x1= 115. x2= 121. y1=   .85 y2=   .79     
GP: Deaths    US_California_San_Diego 5/22/2020       121     296    -         241      344     5   423 3/20/2021 
AAA1     1 US_California_San_Diego Deaths    cc1=  .968429 cc2=  .560181 lx=  5.85036 if= 116 il= 121 5/22/2020  n=   5 now=     296 end=        347       241       344 U=    15.19 T=  105.7 p1=  17.2 p2=    85.3 ed=   141 6/11/2020   x1= 116. x2= 121. y1=  -.68 y2= -1.01 BEST
AAA2     1 US_California_San_Diego Deaths    cc1=  .968429 cc2=  .560181 lx=  5.85536 if= 116 il= 121 5/22/2020  n=   5 now=     296 end=        347       241       344 U=    15.19 T=  105.7 p1=  17.2 p2=    85.3 ed=   141 6/11/2020   x1= 116. x2= 121. y1=  -.68 y2= -1.01 BEST
GP: Deaths    US_California_San_Diego 5/22/2020       121     296      347     241      344     5   141 6/11/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .996893 cc2=  .869893 lx=  5.82036 if=  61 il= 122 5/23/2020  n=  61 now=     296 end=        337       249       442 U=    20.64 T=   97.4 p1=  13.9 p2=    87.8 ed=   146 6/16/2020   x1=  61. x2= 122. y1=  1.76 y2= -1.19     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296      337     249      442     5   146 6/16/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .996887 cc2=  .868850 lx=  5.83036 if=  62 il= 122 5/23/2020  n=  60 now=     296 end=        340       249       442 U=    20.51 T=   98.2 p1=  14.9 p2=    87.1 ed=   146 6/16/2020   x1=  62. x2= 122. y1=  1.76 y2= -1.16     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296      340     249      442     5   146 6/16/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .997125 cc2=  .868026 lx=  5.85036 if=  63 il= 122 5/23/2020  n=  59 now=     296 end=        347       249       442 U=    21.53 T=   98.3 p1=  17.2 p2=    85.3 ed=   149 6/19/2020   x1=  63. x2= 122. y1=  1.64 y2= -1.10     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296      347     249      442     5   149 6/19/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .997121 cc2=  .866933 lx=  5.86036 if=  64 il= 122 5/23/2020  n=  58 now=     296 end=        350       249       442 U=    22.05 T=   98.4 p1=  18.2 p2=    84.6 ed=   150 6/20/2020   x1=  64. x2= 122. y1=  1.56 y2= -1.07     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296      350     249      442     5   150 6/20/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .997042 cc2=  .865736 lx=  5.87036 if=  65 il= 122 5/23/2020  n=  57 now=     296 end=        354       249       442 U=    21.89 T=   99.2 p1=  19.6 p2=    83.6 ed=   150 6/20/2020   x1=  65. x2= 122. y1=  1.56 y2= -1.04     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296      354     249      442     5   150 6/20/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .997140 cc2=  .864687 lx=  5.89036 if=  66 il= 122 5/23/2020  n=  56 now=     296 end=        361       249       442 U=    23.36 T=   99.0 p1=  22.0 p2=    82.0 ed=   154 6/24/2020   x1=  66. x2= 122. y1=  1.41 y2=  -.99     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296      361     249      442     5   154 6/24/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .996986 cc2=  .863355 lx=  5.89036 if=  67 il= 122 5/23/2020  n=  55 now=     296 end=        361       249       442 U=    23.32 T=   99.0 p1=  22.0 p2=    82.0 ed=   154 6/24/2020   x1=  67. x2= 122. y1=  1.37 y2=  -.99     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296      361     249      442     5   154 6/24/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .996821 cc2=  .861981 lx=  5.89036 if=  68 il= 122 5/23/2020  n=  54 now=     296 end=        361       249       442 U=    22.89 T=   99.4 p1=  22.0 p2=    82.0 ed=   153 6/23/2020   x1=  68. x2= 122. y1=  1.37 y2=  -.99     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296      361     249      442     5   153 6/23/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .996717 cc2=  .860634 lx=  5.90036 if=  69 il= 122 5/23/2020  n=  53 now=     296 end=        365       249       442 U=    22.70 T=  100.2 p1=  23.3 p2=    81.1 ed=   153 6/23/2020   x1=  69. x2= 122. y1=  1.37 y2=  -.96     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296      365     249      442     5   153 6/23/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .996823 cc2=  .859462 lx=  5.92036 if=  70 il= 122 5/23/2020  n=  52 now=     296 end=        372       249       442 U=    23.39 T=  100.7 p1=  25.7 p2=    79.6 ed=   155 6/25/2020   x1=  70. x2= 122. y1=  1.31 y2=  -.91     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296      372     249      442     5   155 6/25/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .996893 cc2=  .858218 lx=  5.94036 if=  71 il= 122 5/23/2020  n=  51 now=     296 end=        380       249       442 U=    25.08 T=  100.4 p1=  28.4 p2=    77.9 ed=   159 6/29/2020   x1=  71. x2= 122. y1=  1.17 y2=  -.86     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296      380     249      442     5   159 6/29/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .996708 cc2=  .856680 lx=  5.94036 if=  72 il= 122 5/23/2020  n=  50 now=     296 end=        380       249       442 U=    24.83 T=  100.6 p1=  28.4 p2=    77.9 ed=   159 6/29/2020   x1=  72. x2= 122. y1=  1.15 y2=  -.86     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296      380     249      442     5   159 6/29/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .996510 cc2=  .855089 lx=  5.95036 if=  73 il= 122 5/23/2020  n=  49 now=     296 end=        383       249       442 U=    24.82 T=  101.2 p1=  29.4 p2=    77.3 ed=   159 6/29/2020   x1=  73. x2= 122. y1=  1.14 y2=  -.84     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296      383     249      442     5   159 6/29/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .996331 cc2=  .853474 lx=  5.95036 if=  74 il= 122 5/23/2020  n=  48 now=     296 end=        383       249       442 U=    24.54 T=  101.5 p1=  29.4 p2=    77.3 ed=   159 6/29/2020   x1=  74. x2= 122. y1=  1.12 y2=  -.84     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296      383     249      442     5   159 6/29/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .996232 cc2=  .851894 lx=  5.97036 if=  75 il= 122 5/23/2020  n=  47 now=     296 end=        391       249       442 U=    24.75 T=  102.4 p1=  32.1 p2=    75.7 ed=   160 6/30/2020   x1=  75. x2= 122. y1=  1.11 y2=  -.79     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296      391     249      442     5   160 6/30/2020 
AAA1     1 US_California_San_Diego Deaths    cc1=  .997168 cc2=  .849726 lx=  6.09036 if=  77 il= 122 5/23/2020  n=  45 now=     296 end=        441       249       442 U=    29.34 T=  105.7 p1=  49.0 p2=    67.1 ed=   174 7/14/2020   x1=  77. x2= 122. y1=   .98 y2=  -.56 BEST
AAA2     1 US_California_San_Diego Deaths    cc1=  .997168 cc2=  .849726 lx=  6.08836 if=  77 il= 122 5/23/2020  n=  45 now=     296 end=        441       249       442 U=    29.34 T=  105.7 p1=  49.0 p2=    67.1 ed=   174 7/14/2020   x1=  77. x2= 122. y1=   .98 y2=  -.56 BEST
GP: Deaths    US_California_San_Diego 5/23/2020       122     296      441     249      442     5   174 7/14/2020 
AAA1     1 US_California_San_Diego Deaths    cc1=  .996999 cc2=  .847928 lx=  6.10036 if=  78 il= 122 5/23/2020  n=  44 now=     296 end=        446       249       442 U=    30.08 T=  105.8 p1=  50.7 p2=    66.4 ed=   176 7/16/2020   x1=  78. x2= 122. y1=   .92 y2=  -.54 BEST
AAA2     1 US_California_San_Diego Deaths    cc1=  .996999 cc2=  .847928 lx=  6.09936 if=  78 il= 122 5/23/2020  n=  44 now=     296 end=        446       249       442 U=    30.08 T=  105.8 p1=  50.7 p2=    66.4 ed=   176 7/16/2020   x1=  78. x2= 122. y1=   .92 y2=  -.54 BEST
GP: Deaths    US_California_San_Diego 5/23/2020       122     296      446     249      442     5   176 7/16/2020 
AAA1     1 US_California_San_Diego Deaths    cc1=  .996790 cc2=  .846035 lx=  6.10036 if=  79 il= 122 5/23/2020  n=  43 now=     296 end=        446       249       442 U=    30.28 T=  105.7 p1=  50.7 p2=    66.4 ed=   177 7/17/2020   x1=  79. x2= 122. y1=   .88 y2=  -.54 BEST
AAA2     1 US_California_San_Diego Deaths    cc1=  .996791 cc2=  .846035 lx=  6.09736 if=  79 il= 122 5/23/2020  n=  43 now=     296 end=        446       249       442 U=    30.28 T=  105.7 p1=  50.7 p2=    66.4 ed=   177 7/17/2020   x1=  79. x2= 122. y1=   .88 y2=  -.54 BEST
GP: Deaths    US_California_San_Diego 5/23/2020       122     296      446     249      442     5   177 7/17/2020 
AAA1     1 US_California_San_Diego Deaths    cc1=  .996579 cc2=  .844081 lx=  6.09036 if=  80 il= 122 5/23/2020  n=  42 now=     296 end=        441       249       442 U=    30.16 T=  105.2 p1=  49.0 p2=    67.1 ed=   176 7/16/2020   x1=  80. x2= 122. y1=   .84 y2=  -.56 BEST
AAA2     1 US_California_San_Diego Deaths    cc1=  .996580 cc2=  .844081 lx=  6.08836 if=  80 il= 122 5/23/2020  n=  42 now=     296 end=        441       249       442 U=    30.16 T=  105.2 p1=  49.0 p2=    67.1 ed=   176 7/16/2020   x1=  80. x2= 122. y1=   .84 y2=  -.56 BEST
GP: Deaths    US_California_San_Diego 5/23/2020       122     296      441     249      442     5   176 7/16/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .996385 cc2=  .842081 lx=  6.07036 if=  81 il= 122 5/23/2020  n=  41 now=     296 end=        432       249       442 U=    29.09 T=  104.8 p1=  45.9 p2=    68.5 ed=   173 7/13/2020   x1=  81. x2= 122. y1=   .82 y2=  -.59     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296      432     249      442     5   173 7/13/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .996117 cc2=  .839943 lx=  6.07036 if=  82 il= 122 5/23/2020  n=  40 now=     296 end=        432       249       442 U=    28.38 T=  105.2 p1=  45.9 p2=    68.5 ed=   172 7/12/2020   x1=  82. x2= 122. y1=   .82 y2=  -.59     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296      432     249      442     5   172 7/12/2020 
AAA1     1 US_California_San_Diego Deaths    cc1=  .995886 cc2=  .837773 lx=  6.09036 if=  83 il= 122 5/23/2020  n=  39 now=     296 end=        441       249       442 U=    28.60 T=  106.1 p1=  49.0 p2=    67.1 ed=   173 7/13/2020   x1=  83. x2= 122. y1=   .81 y2=  -.56 BEST
AAA2     1 US_California_San_Diego Deaths    cc1=  .995886 cc2=  .837773 lx=  6.09036 if=  83 il= 122 5/23/2020  n=  39 now=     296 end=        441       249       442 U=    28.60 T=  106.1 p1=  49.0 p2=    67.1 ed=   173 7/13/2020   x1=  83. x2= 122. y1=   .81 y2=  -.56 BEST
GP: Deaths    US_California_San_Diego 5/23/2020       122     296      441     249      442     5   173 7/13/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .995794 cc2=  .835666 lx=  6.13036 if=  84 il= 122 5/23/2020  n=  38 now=     296 end=        459       249       442 U=    30.17 T=  107.2 p1=  55.1 p2=    64.5 ed=   178 7/18/2020   x1=  84. x2= 122. y1=   .77 y2=  -.49     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296      459     249      442     5   178 7/18/2020 
AAA2     1 US_California_San_Diego Deaths    cc1=  .995579 cc2=  .833358 lx=  6.17036 if=  85 il= 122 5/23/2020  n=  37 now=     296 end=        478       249       442 U=    31.99 T=  108.4 p1=  61.5 p2=    61.9 ed=   183 7/23/2020   x1=  85. x2= 122. y1=   .73 y2=  -.43     
GP: Deaths    US_California_San_Diego 5/23/2020       122     296      478     249      442     5   183 7/23/2020 
