TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       40426.00000       10.60723
TAB:  US_New_York_Suffolk Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .999138 cc2=  .848382 lx= 10.52723 if=  51 il=  94 4/25/2020  n=  43 now=   40426 end=      37317     31368     36591 U=    11.55 T=   73.8 p1=  -7.7 p2=   108.3 ed=   101 5/2/2020    x1=  51. x2=  94. y1=  1.97 y2= -1.75 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .999138 cc2=  .848382 lx= 10.52723 if=  51 il=  94 4/25/2020  n=  43 now=   40426 end=      37317     31368     36591 U=    11.55 T=   73.8 p1=  -7.7 p2=   108.3 ed=   101 5/2/2020    x1=  51. x2=  94. y1=  1.97 y2= -1.75 BEST
GP: Confirmed US_New_York_Suffolk 4/25/2020        94   40426    37317   31368    36591    20   101 5/2/2020  
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .999224 cc2=  .846726 lx= 10.51723 if=  52 il=  94 4/25/2020  n=  42 now=   40426 end=      36946     31368     36591 U=    11.17 T=   73.8 p1=  -8.6 p2=   109.4 ed=   100 5/1/2020    x1=  52. x2=  94. y1=  1.95 y2= -1.81 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .999228 cc2=  .846726 lx= 10.52123 if=  52 il=  94 4/25/2020  n=  42 now=   40426 end=      36946     31368     36591 U=    11.17 T=   73.8 p1=  -8.6 p2=   109.4 ed=   100 5/1/2020    x1=  52. x2=  94. y1=  1.95 y2= -1.81 BEST
GP: Confirmed US_New_York_Suffolk 4/25/2020        94   40426    36946   31368    36591    20   100 5/1/2020  
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .999225 cc2=  .844922 lx= 10.51723 if=  53 il=  94 4/25/2020  n=  41 now=   40426 end=      36946     31368     36591 U=    11.00 T=   74.1 p1=  -8.6 p2=   109.4 ed=   100 5/1/2020    x1=  53. x2=  94. y1=  1.92 y2= -1.81 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .999225 cc2=  .844922 lx= 10.51823 if=  53 il=  94 4/25/2020  n=  41 now=   40426 end=      36946     31368     36591 U=    11.00 T=   74.1 p1=  -8.6 p2=   109.4 ed=   100 5/1/2020    x1=  53. x2=  94. y1=  1.92 y2= -1.81 BEST
GP: Confirmed US_New_York_Suffolk 4/25/2020        94   40426    36946   31368    36591    20   100 5/1/2020  
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .999172 cc2=  .842998 lx= 10.51723 if=  54 il=  94 4/25/2020  n=  40 now=   40426 end=      36946     31368     36591 U=    11.00 T=   74.1 p1=  -8.6 p2=   109.4 ed=   100 5/1/2020    x1=  54. x2=  94. y1=  1.83 y2= -1.81 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .999172 cc2=  .842998 lx= 10.51723 if=  54 il=  94 4/25/2020  n=  40 now=   40426 end=      36946     31368     36591 U=    11.00 T=   74.1 p1=  -8.6 p2=   109.4 ed=   100 5/1/2020    x1=  54. x2=  94. y1=  1.83 y2= -1.81 BEST
GP: Confirmed US_New_York_Suffolk 4/25/2020        94   40426    36946   31368    36591    20   100 5/1/2020  
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .999116 cc2=  .841002 lx= 10.51723 if=  55 il=  94 4/25/2020  n=  39 now=   40426 end=      36946     31368     36591 U=    10.86 T=   74.3 p1=  -8.6 p2=   109.4 ed=    99 4/30/2020   x1=  55. x2=  94. y1=  1.78 y2= -1.81 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .999116 cc2=  .841002 lx= 10.51523 if=  55 il=  94 4/25/2020  n=  39 now=   40426 end=      36946     31368     36591 U=    10.86 T=   74.3 p1=  -8.6 p2=   109.4 ed=    99 4/30/2020   x1=  55. x2=  94. y1=  1.78 y2= -1.81 BEST
GP: Confirmed US_New_York_Suffolk 4/25/2020        94   40426    36946   31368    36591    20    99 4/30/2020 
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .999051 cc2=  .838923 lx= 10.51723 if=  56 il=  94 4/25/2020  n=  38 now=   40426 end=      36946     31368     36591 U=    10.67 T=   74.7 p1=  -8.6 p2=   109.4 ed=    99 4/30/2020   x1=  56. x2=  94. y1=  1.75 y2= -1.81 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .999051 cc2=  .838923 lx= 10.51623 if=  56 il=  94 4/25/2020  n=  38 now=   40426 end=      36946     31368     36591 U=    10.67 T=   74.7 p1=  -8.6 p2=   109.4 ed=    99 4/30/2020   x1=  56. x2=  94. y1=  1.75 y2= -1.81 BEST
GP: Confirmed US_New_York_Suffolk 4/25/2020        94   40426    36946   31368    36591    20    99 4/30/2020 
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .999072 cc2=  .836851 lx= 10.52723 if=  57 il=  94 4/25/2020  n=  37 now=   40426 end=      37317     31368     36591 U=    10.98 T=   74.8 p1=  -7.7 p2=   108.3 ed=   100 5/1/2020    x1=  57. x2=  94. y1=  1.62 y2= -1.75 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .999076 cc2=  .836851 lx= 10.52223 if=  57 il=  94 4/25/2020  n=  37 now=   40426 end=      37317     31368     36591 U=    10.98 T=   74.8 p1=  -7.7 p2=   108.3 ed=   100 5/1/2020    x1=  57. x2=  94. y1=  1.62 y2= -1.75 BEST
GP: Confirmed US_New_York_Suffolk 4/25/2020        94   40426    37317   31368    36591    20   100 5/1/2020  
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .999042 cc2=  .834643 lx= 10.52723 if=  58 il=  94 4/25/2020  n=  36 now=   40426 end=      37317     31368     36591 U=    11.14 T=   74.5 p1=  -7.7 p2=   108.3 ed=   100 5/1/2020    x1=  58. x2=  94. y1=  1.48 y2= -1.75 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .999042 cc2=  .834643 lx= 10.52623 if=  58 il=  94 4/25/2020  n=  36 now=   40426 end=      37317     31368     36591 U=    11.14 T=   74.5 p1=  -7.7 p2=   108.3 ed=   100 5/1/2020    x1=  58. x2=  94. y1=  1.48 y2= -1.75 BEST
GP: Confirmed US_New_York_Suffolk 4/25/2020        94   40426    37317   31368    36591    20   100 5/1/2020  
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .998961 cc2=  .832294 lx= 10.52723 if=  59 il=  94 4/25/2020  n=  35 now=   40426 end=      37317     31368     36591 U=    11.13 T=   74.5 p1=  -7.7 p2=   108.3 ed=   100 5/1/2020    x1=  59. x2=  94. y1=  1.39 y2= -1.75 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .998961 cc2=  .832294 lx= 10.52723 if=  59 il=  94 4/25/2020  n=  35 now=   40426 end=      37317     31368     36591 U=    11.13 T=   74.5 p1=  -7.7 p2=   108.3 ed=   100 5/1/2020    x1=  59. x2=  94. y1=  1.39 y2= -1.75 BEST
GP: Confirmed US_New_York_Suffolk 4/25/2020        94   40426    37317   31368    36591    20   100 5/1/2020  
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .998871 cc2=  .829840 lx= 10.52723 if=  60 il=  94 4/25/2020  n=  34 now=   40426 end=      37317     31368     36591 U=    11.23 T=   74.3 p1=  -7.7 p2=   108.3 ed=   100 5/1/2020    x1=  60. x2=  94. y1=  1.28 y2= -1.75 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .998871 cc2=  .829840 lx= 10.52823 if=  60 il=  94 4/25/2020  n=  34 now=   40426 end=      37317     31368     36591 U=    11.23 T=   74.3 p1=  -7.7 p2=   108.3 ed=   100 5/1/2020    x1=  60. x2=  94. y1=  1.28 y2= -1.75 BEST
GP: Confirmed US_New_York_Suffolk 4/25/2020        94   40426    37317   31368    36591    20   100 5/1/2020  
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .998776 cc2=  .827278 lx= 10.52723 if=  61 il=  94 4/25/2020  n=  33 now=   40426 end=      37317     31368     36591 U=    11.28 T=   74.3 p1=  -7.7 p2=   108.3 ed=   100 5/1/2020    x1=  61. x2=  94. y1=  1.18 y2= -1.75 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .998776 cc2=  .827278 lx= 10.52623 if=  61 il=  94 4/25/2020  n=  33 now=   40426 end=      37317     31368     36591 U=    11.28 T=   74.3 p1=  -7.7 p2=   108.3 ed=   100 5/1/2020    x1=  61. x2=  94. y1=  1.18 y2= -1.75 BEST
GP: Confirmed US_New_York_Suffolk 4/25/2020        94   40426    37317   31368    36591    20   100 5/1/2020  
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .998690 cc2=  .824613 lx= 10.52723 if=  62 il=  94 4/25/2020  n=  32 now=   40426 end=      37317     31368     36591 U=    11.25 T=   74.3 p1=  -7.7 p2=   108.3 ed=   100 5/1/2020    x1=  62. x2=  94. y1=  1.09 y2= -1.75 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .998694 cc2=  .824613 lx= 10.52323 if=  62 il=  94 4/25/2020  n=  32 now=   40426 end=      37317     31368     36591 U=    11.25 T=   74.3 p1=  -7.7 p2=   108.3 ed=   100 5/1/2020    x1=  62. x2=  94. y1=  1.09 y2= -1.75 BEST
GP: Confirmed US_New_York_Suffolk 4/25/2020        94   40426    37317   31368    36591    20   100 5/1/2020  
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .998601 cc2=  .821824 lx= 10.51723 if=  63 il=  94 4/25/2020  n=  31 now=   40426 end=      36946     31368     36591 U=    10.93 T=   74.2 p1=  -8.6 p2=   109.4 ed=   100 5/1/2020    x1=  63. x2=  94. y1=  1.03 y2= -1.81 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .998603 cc2=  .821824 lx= 10.52023 if=  63 il=  94 4/25/2020  n=  31 now=   40426 end=      36946     31368     36591 U=    10.93 T=   74.2 p1=  -8.6 p2=   109.4 ed=   100 5/1/2020    x1=  63. x2=  94. y1=  1.03 y2= -1.81 BEST
GP: Confirmed US_New_York_Suffolk 4/25/2020        94   40426    36946   31368    36591    20   100 5/1/2020  
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .998472 cc2=  .818867 lx= 10.51723 if=  64 il=  94 4/25/2020  n=  30 now=   40426 end=      36946     31368     36591 U=    10.84 T=   74.4 p1=  -8.6 p2=   109.4 ed=    99 4/30/2020   x1=  64. x2=  94. y1=   .96 y2= -1.81 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .998472 cc2=  .818867 lx= 10.51823 if=  64 il=  94 4/25/2020  n=  30 now=   40426 end=      36946     31368     36591 U=    10.84 T=   74.4 p1=  -8.6 p2=   109.4 ed=    99 4/30/2020   x1=  64. x2=  94. y1=   .96 y2= -1.81 BEST
GP: Confirmed US_New_York_Suffolk 4/25/2020        94   40426    36946   31368    36591    20    99 4/30/2020 
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .998314 cc2=  .815740 lx= 10.51723 if=  65 il=  94 4/25/2020  n=  29 now=   40426 end=      36946     31368     36591 U=    10.82 T=   74.4 p1=  -8.6 p2=   109.4 ed=    99 4/30/2020   x1=  65. x2=  94. y1=   .87 y2= -1.81 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .998314 cc2=  .815740 lx= 10.51823 if=  65 il=  94 4/25/2020  n=  29 now=   40426 end=      36946     31368     36591 U=    10.82 T=   74.4 p1=  -8.6 p2=   109.4 ed=    99 4/30/2020   x1=  65. x2=  94. y1=   .87 y2= -1.81 BEST
GP: Confirmed US_New_York_Suffolk 4/25/2020        94   40426    36946   31368    36591    20    99 4/30/2020 
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .998133 cc2=  .812438 lx= 10.51723 if=  66 il=  94 4/25/2020  n=  28 now=   40426 end=      36946     31368     36591 U=    10.80 T=   74.5 p1=  -8.6 p2=   109.4 ed=    99 4/30/2020   x1=  66. x2=  94. y1=   .78 y2= -1.81 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .998134 cc2=  .812438 lx= 10.51823 if=  66 il=  94 4/25/2020  n=  28 now=   40426 end=      36946     31368     36591 U=    10.80 T=   74.5 p1=  -8.6 p2=   109.4 ed=    99 4/30/2020   x1=  66. x2=  94. y1=   .78 y2= -1.81 BEST
GP: Confirmed US_New_York_Suffolk 4/25/2020        94   40426    36946   31368    36591    20    99 4/30/2020 
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .997926 cc2=  .808944 lx= 10.51723 if=  67 il=  94 4/25/2020  n=  27 now=   40426 end=      36946     31368     36591 U=    10.80 T=   74.5 p1=  -8.6 p2=   109.4 ed=    99 4/30/2020   x1=  67. x2=  94. y1=   .69 y2= -1.81 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .997927 cc2=  .808944 lx= 10.51823 if=  67 il=  94 4/25/2020  n=  27 now=   40426 end=      36946     31368     36591 U=    10.80 T=   74.5 p1=  -8.6 p2=   109.4 ed=    99 4/30/2020   x1=  67. x2=  94. y1=   .69 y2= -1.81 BEST
GP: Confirmed US_New_York_Suffolk 4/25/2020        94   40426    36946   31368    36591    20    99 4/30/2020 
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .997687 cc2=  .805236 lx= 10.51723 if=  68 il=  94 4/25/2020  n=  26 now=   40426 end=      36946     31368     36591 U=    10.71 T=   74.6 p1=  -8.6 p2=   109.4 ed=    99 4/30/2020   x1=  68. x2=  94. y1=   .62 y2= -1.81 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .997687 cc2=  .805236 lx= 10.51823 if=  68 il=  94 4/25/2020  n=  26 now=   40426 end=      36946     31368     36591 U=    10.71 T=   74.6 p1=  -8.6 p2=   109.4 ed=    99 4/30/2020   x1=  68. x2=  94. y1=   .62 y2= -1.81 BEST
GP: Confirmed US_New_York_Suffolk 4/25/2020        94   40426    36946   31368    36591    20    99 4/30/2020 
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .997421 cc2=  .801305 lx= 10.51723 if=  69 il=  94 4/25/2020  n=  25 now=   40426 end=      36946     31368     36591 U=    10.67 T=   74.7 p1=  -8.6 p2=   109.4 ed=    99 4/30/2020   x1=  69. x2=  94. y1=   .53 y2= -1.81 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .997424 cc2=  .801305 lx= 10.52123 if=  69 il=  94 4/25/2020  n=  25 now=   40426 end=      36946     31368     36591 U=    10.67 T=   74.7 p1=  -8.6 p2=   109.4 ed=    99 4/30/2020   x1=  69. x2=  94. y1=   .53 y2= -1.81 BEST
GP: Confirmed US_New_York_Suffolk 4/25/2020        94   40426    36946   31368    36591    20    99 4/30/2020 
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .997148 cc2=  .797148 lx= 10.52723 if=  70 il=  94 4/25/2020  n=  24 now=   40426 end=      37317     31368     36591 U=    10.84 T=   75.0 p1=  -7.7 p2=   108.3 ed=   100 5/1/2020    x1=  70. x2=  94. y1=   .46 y2= -1.75 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .997149 cc2=  .797148 lx= 10.52523 if=  70 il=  94 4/25/2020  n=  24 now=   40426 end=      37317     31368     36591 U=    10.84 T=   75.0 p1=  -7.7 p2=   108.3 ed=   100 5/1/2020    x1=  70. x2=  94. y1=   .46 y2= -1.75 BEST
GP: Confirmed US_New_York_Suffolk 4/25/2020        94   40426    37317   31368    36591    20   100 5/1/2020  
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .996946 cc2=  .792822 lx= 10.53723 if=  71 il=  94 4/25/2020  n=  23 now=   40426 end=      37692     31368     36591 U=    11.09 T=   75.2 p1=  -6.8 p2=   107.3 ed=   101 5/2/2020    x1=  71. x2=  94. y1=   .38 y2= -1.69     
GP: Confirmed US_New_York_Suffolk 4/25/2020        94   40426    37692   31368    36591    20   101 5/2/2020  
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .996827 cc2=  .788313 lx= 10.54723 if=  72 il=  94 4/25/2020  n=  22 now=   40426 end=      38071     31368     36591 U=    11.46 T=   75.2 p1=  -5.8 p2=   106.2 ed=   102 5/3/2020    x1=  72. x2=  94. y1=   .28 y2= -1.64     
GP: Confirmed US_New_York_Suffolk 4/25/2020        94   40426    38071   31368    36591    20   102 5/3/2020  
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .996676 cc2=  .783475 lx= 10.56723 if=  73 il=  94 4/25/2020  n=  21 now=   40426 end=      38840     31368     36591 U=    12.01 T=   75.5 p1=  -3.9 p2=   104.1 ed=   103 5/4/2020    x1=  73. x2=  94. y1=   .21 y2= -1.54     
GP: Confirmed US_New_York_Suffolk 4/25/2020        94   40426    38840   31368    36591    20   103 5/4/2020  
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .996725 cc2=  .778507 lx= 10.59723 if=  74 il=  94 4/25/2020  n=  20 now=   40426 end=      40023     31368     36591 U=    13.15 T=   75.4 p1=  -1.0 p2=   101.0 ed=   106 5/7/2020    x1=  74. x2=  94. y1=   .11 y2= -1.41     
GP: Confirmed US_New_York_Suffolk 4/25/2020        94   40426    40023   31368    36591    20   106 5/7/2020  
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .996450 cc2=  .772843 lx= 10.61723 if=  75 il=  94 4/25/2020  n=  19 now=   40426 end=      40832     31368     36591 U=    13.68 T=   75.8 p1=   1.0 p2=    99.0 ed=   108 5/9/2020    x1=  75. x2=  94. y1=   .06 y2= -1.33     
GP: Confirmed US_New_York_Suffolk 4/25/2020        94   40426    40832   31368    36591    20   108 5/9/2020  
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .996501 cc2=  .767085 lx= 10.65723 if=  76 il=  94 4/25/2020  n=  18 now=   40426 end=      42498     31368     36591 U=    15.04 T=   76.1 p1=   5.1 p2=    95.1 ed=   111 5/12/2020   x1=  76. x2=  94. y1=   .00 y2= -1.19     
GP: Confirmed US_New_York_Suffolk 4/25/2020        94   40426    42498   31368    36591    20   111 5/12/2020 
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .996731 cc2=  .761029 lx= 10.74723 if=  77 il=  94 4/25/2020  n=  17 now=   40426 end=      46500     31368     36591 U=    18.12 T=   77.1 p1=  15.0 p2=    86.9 ed=   119 5/20/2020   x1=  77. x2=  94. y1=   .01 y2=  -.93     
GP: Confirmed US_New_York_Suffolk 4/25/2020        94   40426    46500   31368    36591    20   119 5/20/2020 
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .996969 cc2=  .754433 lx= 10.91723 if=  78 il=  94 4/25/2020  n=  16 now=   40426 end=      55117     31368     36591 U=    24.77 T=   79.8 p1=  36.3 p2=    73.3 ed=   138 6/8/2020    x1=  78. x2=  94. y1=   .07 y2=  -.57     
GP: Confirmed US_New_York_Suffolk 4/25/2020        94   40426    55117   31368    36591    20   138 6/8/2020  
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .996364 cc2=  .746364 lx= 10.90723 if=  79 il=  94 4/25/2020  n=  15 now=   40426 end=      54569     31368     36591 U=    25.91 T=   78.7 p1=  35.0 p2=    74.1 ed=   139 6/9/2020    x1=  79. x2=  94. y1=  -.01 y2=  -.59     
GP: Confirmed US_New_York_Suffolk 4/25/2020        94   40426    54569   31368    36591    20   139 6/9/2020  
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .997634 cc2=  .739435 lx= 10.74723 if=  80 il=  94 4/25/2020  n=  14 now=   40426 end=      46500     31368     36591 U=    18.84 T=   76.4 p1=  15.0 p2=    86.9 ed=   120 5/21/2020   x1=  80. x2=  94. y1=  -.19 y2=  -.93     
GP: Confirmed US_New_York_Suffolk 4/25/2020        94   40426    46500   31368    36591    20   120 5/21/2020 
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .997336 cc2=  .730075 lx= 10.69723 if=  81 il=  94 4/25/2020  n=  13 now=   40426 end=      44233     31368     36591 U=    16.71 T=   76.1 p1=   9.4 p2=    91.4 ed=   115 5/16/2020   x1=  81. x2=  94. y1=  -.29 y2= -1.07     
GP: Confirmed US_New_York_Suffolk 4/25/2020        94   40426    44233   31368    36591    20   115 5/16/2020 
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .996702 cc2=  .719352 lx= 10.67723 if=  82 il=  94 4/25/2020  n=  12 now=   40426 end=      43357     31368     36591 U=    15.71 T=   76.3 p1=   7.3 p2=    93.2 ed=   113 5/14/2020   x1=  82. x2=  94. y1=  -.36 y2= -1.13     
GP: Confirmed US_New_York_Suffolk 4/25/2020        94   40426    43357   31368    36591    20   113 5/14/2020 
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .995871 cc2=  .707196 lx= 10.70723 if=  83 il=  94 4/25/2020  n=  11 now=   40426 end=      44677     31368     36591 U=    16.92 T=   76.4 p1=  10.5 p2=    90.5 ed=   116 5/17/2020   x1=  83. x2=  94. y1=  -.39 y2= -1.04     
GP: Confirmed US_New_York_Suffolk 4/25/2020        94   40426    44677   31368    36591    20   116 5/17/2020 
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .994639 cc2=  .693128 lx= 10.72723 if=  84 il=  94 4/25/2020  n=  10 now=   40426 end=      45580     31368     36591 U=    17.51 T=   76.8 p1=  12.7 p2=    88.7 ed=   118 5/19/2020   x1=  84. x2=  94. y1=  -.41 y2=  -.98     
GP: Confirmed US_New_York_Suffolk 4/25/2020        94   40426    45580   31368    36591    20   118 5/19/2020 
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .993034 cc2=  .676806 lx= 10.81723 if=  85 il=  94 4/25/2020  n=   9 now=   40426 end=      49872     31368     36591 U=    21.99 T=   77.1 p1=  23.4 p2=    81.1 ed=   129 5/30/2020   x1=  85. x2=  94. y1=  -.36 y2=  -.77     
GP: Confirmed US_New_York_Suffolk 4/25/2020        94   40426    49872   31368    36591    20   129 5/30/2020 
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .991905 cc2=  .658571 lx= 10.66723 if=  86 il=  94 4/25/2020  n=   8 now=   40426 end=      42925     31368     36591 U=    14.77 T=   76.9 p1=   6.2 p2=    94.2 ed=   111 5/12/2020   x1=  86. x2=  94. y1=  -.62 y2= -1.16     
GP: Confirmed US_New_York_Suffolk 4/25/2020        94   40426    42925   31368    36591    20   111 5/12/2020 
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .989583 cc2=  .636029 lx= 10.92723 if=  87 il=  94 4/25/2020  n=   7 now=   40426 end=      55671     31368     36591 U=    25.38 T=   79.9 p1=  37.7 p2=    72.6 ed=   139 6/9/2020    x1=  87. x2=  94. y1=  -.28 y2=  -.56     
GP: Confirmed US_New_York_Suffolk 4/25/2020        94   40426    55671   31368    36591    20   139 6/9/2020  
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .979337 cc2=  .571089 lx= 12.60723 if=  89 il=  94 4/25/2020  n=   5 now=   40426 end=     298709     31368     36591 U=   105.81 T=  180.0 p1= 638.9 p2=    13.5 ed=   429 3/26/2021   x1=  89. x2=  94. y1=   .86 y2=   .81     
GP: Confirmed US_New_York_Suffolk 4/25/2020        94   40426    -       31368    36591    20   429 3/26/2021 
AAA1     1 US_New_York_Suffolk Confirmed cc1=  .999068 cc2=  .857646 lx= 10.55723 if=  46 il=  95 4/26/2020  n=  49 now=   40426 end=      38454     32059     38085 U=    12.07 T=   74.4 p1=  -4.9 p2=   105.1 ed=   102 5/3/2020    x1=  46. x2=  95. y1=  2.36 y2= -1.70 BEST
AAA2     1 US_New_York_Suffolk Confirmed cc1=  .999071 cc2=  .857646 lx= 10.55223 if=  46 il=  95 4/26/2020  n=  49 now=   40426 end=      38454     32059     38085 U=    12.07 T=   74.4 p1=  -4.9 p2=   105.1 ed=   102 5/3/2020    x1=  46. x2=  95. y1=  2.36 y2= -1.70 BEST
