TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4925.00000        8.50208
TAB:  US_Georgia_Fulton Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_Georgia_Fulton 5/19/2020       118     272      238     174      256     9   145 6/15/2020 
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .998020 cc2=  .853682 lx=  5.48580 if=  71 il= 118 5/19/2020  n=  47 now=     272 end=        241       174       256 U=    23.60 T=   91.6 p1= -11.4 p2=   112.9 ed=   147 6/17/2020   x1=  71. x2= 118. y1=   .87 y2= -1.12     
GP: Deaths    US_Georgia_Fulton 5/19/2020       118     272      241     174      256     9   147 6/17/2020 
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .997895 cc2=  .852030 lx=  5.48580 if=  72 il= 118 5/19/2020  n=  46 now=     272 end=        241       174       256 U=    23.31 T=   91.9 p1= -11.4 p2=   112.9 ed=   146 6/16/2020   x1=  72. x2= 118. y1=   .85 y2= -1.12     
GP: Deaths    US_Georgia_Fulton 5/19/2020       118     272      241     174      256     9   146 6/16/2020 
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .997806 cc2=  .850364 lx=  5.49580 if=  73 il= 118 5/19/2020  n=  45 now=     272 end=        243       174       256 U=    23.76 T=   92.1 p1= -10.7 p2=   111.9 ed=   148 6/18/2020   x1=  73. x2= 118. y1=   .81 y2= -1.09     
GP: Deaths    US_Georgia_Fulton 5/19/2020       118     272      243     174      256     9   148 6/18/2020 
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .997691 cc2=  .848620 lx=  5.50580 if=  74 il= 118 5/19/2020  n=  44 now=     272 end=        246       174       256 U=    23.76 T=   92.8 p1=  -9.6 p2=   110.6 ed=   148 6/18/2020   x1=  74. x2= 118. y1=   .79 y2= -1.06     
GP: Deaths    US_Georgia_Fulton 5/19/2020       118     272      246     174      256     9   148 6/18/2020 
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .997694 cc2=  .846938 lx=  5.51580 if=  75 il= 118 5/19/2020  n=  43 now=     272 end=        248       174       256 U=    23.73 T=   93.5 p1=  -8.8 p2=   109.7 ed=   149 6/19/2020   x1=  75. x2= 118. y1=   .78 y2= -1.03     
GP: Deaths    US_Georgia_Fulton 5/19/2020       118     272      248     174      256     9   149 6/19/2020 
AAA1     1 US_Georgia_Fulton Deaths    cc1=  .998017 cc2=  .845519 lx=  5.56580 if=  76 il= 118 5/19/2020  n=  42 now=     272 end=        261       174       256 U=    26.52 T=   94.1 p1=  -4.0 p2=   104.2 ed=   156 6/26/2020   x1=  76. x2= 118. y1=   .68 y2=  -.90 BEST
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .998018 cc2=  .845519 lx=  5.56080 if=  76 il= 118 5/19/2020  n=  42 now=     272 end=        261       174       256 U=    26.52 T=   94.1 p1=  -4.0 p2=   104.2 ed=   156 6/26/2020   x1=  76. x2= 118. y1=   .68 y2=  -.90 BEST
GP: Deaths    US_Georgia_Fulton 5/19/2020       118     272      261     174      256     9   156 6/26/2020 
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .997910 cc2=  .843607 lx=  5.57580 if=  77 il= 118 5/19/2020  n=  41 now=     272 end=        263       174       256 U=    27.39 T=   94.0 p1=  -3.3 p2=   103.4 ed=   158 6/28/2020   x1=  77. x2= 118. y1=   .62 y2=  -.88     
GP: Deaths    US_Georgia_Fulton 5/19/2020       118     272      263     174      256     9   158 6/28/2020 
AAA1     1 US_Georgia_Fulton Deaths    cc1=  .997755 cc2=  .841581 lx=  5.56580 if=  78 il= 118 5/19/2020  n=  40 now=     272 end=        261       174       256 U=    27.32 T=   93.4 p1=  -4.0 p2=   104.2 ed=   157 6/27/2020   x1=  78. x2= 118. y1=   .56 y2=  -.90 BEST
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .997755 cc2=  .841581 lx=  5.56980 if=  78 il= 118 5/19/2020  n=  40 now=     272 end=        261       174       256 U=    27.32 T=   93.4 p1=  -4.0 p2=   104.2 ed=   157 6/27/2020   x1=  78. x2= 118. y1=   .56 y2=  -.90 BEST
GP: Deaths    US_Georgia_Fulton 5/19/2020       118     272      261     174      256     9   157 6/27/2020 
AAA1     1 US_Georgia_Fulton Deaths    cc1=  .997614 cc2=  .839500 lx=  5.56580 if=  79 il= 118 5/19/2020  n=  39 now=     272 end=        261       174       256 U=    27.33 T=   93.4 p1=  -4.0 p2=   104.2 ed=   157 6/27/2020   x1=  79. x2= 118. y1=   .53 y2=  -.90 BEST
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .997614 cc2=  .839500 lx=  5.56080 if=  79 il= 118 5/19/2020  n=  39 now=     272 end=        261       174       256 U=    27.33 T=   93.4 p1=  -4.0 p2=   104.2 ed=   157 6/27/2020   x1=  79. x2= 118. y1=   .53 y2=  -.90 BEST
GP: Deaths    US_Georgia_Fulton 5/19/2020       118     272      261     174      256     9   157 6/27/2020 
AAA1     1 US_Georgia_Fulton Deaths    cc1=  .997477 cc2=  .837348 lx=  5.54580 if=  80 il= 118 5/19/2020  n=  38 now=     272 end=        256       174       256 U=    26.37 T=   92.9 p1=  -5.9 p2=   106.2 ed=   155 6/25/2020   x1=  80. x2= 118. y1=   .49 y2=  -.95 BEST
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .997477 cc2=  .837348 lx=  5.55080 if=  80 il= 118 5/19/2020  n=  38 now=     272 end=        256       174       256 U=    26.37 T=   92.9 p1=  -5.9 p2=   106.2 ed=   155 6/25/2020   x1=  80. x2= 118. y1=   .49 y2=  -.95 BEST
GP: Deaths    US_Georgia_Fulton 5/19/2020       118     272      256     174      256     9   155 6/25/2020 
AAA1     1 US_Georgia_Fulton Deaths    cc1=  .997296 cc2=  .835075 lx=  5.54580 if=  81 il= 118 5/19/2020  n=  37 now=     272 end=        256       174       256 U=    25.68 T=   93.6 p1=  -5.9 p2=   106.2 ed=   154 6/24/2020   x1=  81. x2= 118. y1=   .49 y2=  -.95 BEST
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .997297 cc2=  .835075 lx=  5.54280 if=  81 il= 118 5/19/2020  n=  37 now=     272 end=        256       174       256 U=    25.68 T=   93.6 p1=  -5.9 p2=   106.2 ed=   154 6/24/2020   x1=  81. x2= 118. y1=   .49 y2=  -.95 BEST
GP: Deaths    US_Georgia_Fulton 5/19/2020       118     272      256     174      256     9   154 6/24/2020 
AAA1     1 US_Georgia_Fulton Deaths    cc1=  .997106 cc2=  .832707 lx=  5.55580 if=  82 il= 118 5/19/2020  n=  36 now=     272 end=        258       174       256 U=    25.76 T=   94.2 p1=  -5.1 p2=   105.4 ed=   154 6/24/2020   x1=  82. x2= 118. y1=   .47 y2=  -.92 BEST
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .997106 cc2=  .832707 lx=  5.55380 if=  82 il= 118 5/19/2020  n=  36 now=     272 end=        258       174       256 U=    25.76 T=   94.2 p1=  -5.1 p2=   105.4 ed=   154 6/24/2020   x1=  82. x2= 118. y1=   .47 y2=  -.92 BEST
GP: Deaths    US_Georgia_Fulton 5/19/2020       118     272      258     174      256     9   154 6/24/2020 
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .997009 cc2=  .830342 lx=  5.57580 if=  83 il= 118 5/19/2020  n=  35 now=     272 end=        263       174       256 U=    27.60 T=   93.8 p1=  -3.3 p2=   103.4 ed=   158 6/28/2020   x1=  83. x2= 118. y1=   .39 y2=  -.88     
GP: Deaths    US_Georgia_Fulton 5/19/2020       118     272      263     174      256     9   158 6/28/2020 
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .996764 cc2=  .827733 lx=  5.57580 if=  84 il= 118 5/19/2020  n=  34 now=     272 end=        263       174       256 U=    27.29 T=   94.1 p1=  -3.3 p2=   103.4 ed=   158 6/28/2020   x1=  84. x2= 118. y1=   .37 y2=  -.88     
GP: Deaths    US_Georgia_Fulton 5/19/2020       118     272      263     174      256     9   158 6/28/2020 
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .996469 cc2=  .824970 lx=  5.57580 if=  85 il= 118 5/19/2020  n=  33 now=     272 end=        263       174       256 U=    26.72 T=   94.6 p1=  -3.3 p2=   103.4 ed=   157 6/27/2020   x1=  85. x2= 118. y1=   .36 y2=  -.88     
GP: Deaths    US_Georgia_Fulton 5/19/2020       118     272      263     174      256     9   157 6/27/2020 
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .996233 cc2=  .822155 lx=  5.59580 if=  86 il= 118 5/19/2020  n=  32 now=     272 end=        269       174       256 U=    29.23 T=   93.8 p1=  -1.1 p2=   101.1 ed=   162 7/2/2020    x1=  86. x2= 118. y1=   .27 y2=  -.83     
GP: Deaths    US_Georgia_Fulton 5/19/2020       118     272      269     174      256     9   162 7/2/2020  
AAA1     1 US_Georgia_Fulton Deaths    cc1=  .996179 cc2=  .819402 lx=  5.56580 if=  87 il= 118 5/19/2020  n=  31 now=     272 end=        261       174       256 U=    27.38 T=   93.4 p1=  -4.0 p2=   104.2 ed=   157 6/27/2020   x1=  87. x2= 118. y1=   .23 y2=  -.90 BEST
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .996179 cc2=  .819402 lx=  5.56380 if=  87 il= 118 5/19/2020  n=  31 now=     272 end=        261       174       256 U=    27.38 T=   93.4 p1=  -4.0 p2=   104.2 ed=   157 6/27/2020   x1=  87. x2= 118. y1=   .23 y2=  -.90 BEST
GP: Deaths    US_Georgia_Fulton 5/19/2020       118     272      261     174      256     9   157 6/27/2020 
AAA1     1 US_Georgia_Fulton Deaths    cc1=  .995922 cc2=  .816317 lx=  5.54580 if=  88 il= 118 5/19/2020  n=  30 now=     272 end=        256       174       256 U=    25.96 T=   93.3 p1=  -5.9 p2=   106.2 ed=   154 6/24/2020   x1=  88. x2= 118. y1=   .21 y2=  -.95 BEST
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .995922 cc2=  .816317 lx=  5.54480 if=  88 il= 118 5/19/2020  n=  30 now=     272 end=        256       174       256 U=    25.96 T=   93.3 p1=  -5.9 p2=   106.2 ed=   154 6/24/2020   x1=  88. x2= 118. y1=   .21 y2=  -.95 BEST
GP: Deaths    US_Georgia_Fulton 5/19/2020       118     272      256     174      256     9   154 6/24/2020 
AAA1     1 US_Georgia_Fulton Deaths    cc1=  .995506 cc2=  .812932 lx=  5.53580 if=  89 il= 118 5/19/2020  n=  29 now=     272 end=        253       174       256 U=    25.91 T=   92.7 p1=  -7.0 p2=   107.5 ed=   153 6/23/2020   x1=  89. x2= 118. y1=   .14 y2=  -.98 BEST
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .995507 cc2=  .812932 lx=  5.54080 if=  89 il= 118 5/19/2020  n=  29 now=     272 end=        253       174       256 U=    25.91 T=   92.7 p1=  -7.0 p2=   107.5 ed=   153 6/23/2020   x1=  89. x2= 118. y1=   .14 y2=  -.98 BEST
GP: Deaths    US_Georgia_Fulton 5/19/2020       118     272      253     174      256     9   153 6/23/2020 
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .995139 cc2=  .809444 lx=  5.52580 if=  90 il= 118 5/19/2020  n=  28 now=     272 end=        251       174       256 U=    25.10 T=   92.8 p1=  -7.7 p2=   108.4 ed=   152 6/22/2020   x1=  90. x2= 118. y1=   .11 y2= -1.00     
GP: Deaths    US_Georgia_Fulton 5/19/2020       118     272      251     174      256     9   152 6/22/2020 
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .994632 cc2=  .805649 lx=  5.51580 if=  91 il= 118 5/19/2020  n=  27 now=     272 end=        248       174       256 U=    24.52 T=   92.7 p1=  -8.8 p2=   109.7 ed=   150 6/20/2020   x1=  91. x2= 118. y1=   .07 y2= -1.03     
GP: Deaths    US_Georgia_Fulton 5/19/2020       118     272      248     174      256     9   150 6/20/2020 
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .994028 cc2=  .801578 lx=  5.50580 if=  92 il= 118 5/19/2020  n=  26 now=     272 end=        246       174       256 U=    23.91 T=   92.7 p1=  -9.6 p2=   110.6 ed=   149 6/19/2020   x1=  92. x2= 118. y1=   .03 y2= -1.06     
GP: Deaths    US_Georgia_Fulton 5/19/2020       118     272      246     174      256     9   149 6/19/2020 
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .993312 cc2=  .797196 lx=  5.50580 if=  93 il= 118 5/19/2020  n=  25 now=     272 end=        246       174       256 U=    23.72 T=   92.9 p1=  -9.6 p2=   110.6 ed=   148 6/18/2020   x1=  93. x2= 118. y1=  -.01 y2= -1.06     
GP: Deaths    US_Georgia_Fulton 5/19/2020       118     272      246     174      256     9   148 6/18/2020 
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .992476 cc2=  .792476 lx=  5.50580 if=  94 il= 118 5/19/2020  n=  24 now=     272 end=        246       174       256 U=    22.77 T=   93.9 p1=  -9.6 p2=   110.6 ed=   147 6/17/2020   x1=  94. x2= 118. y1=  -.01 y2= -1.06     
GP: Deaths    US_Georgia_Fulton 5/19/2020       118     272      246     174      256     9   147 6/17/2020 
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .992285 cc2=  .788161 lx=  5.57580 if=  95 il= 118 5/19/2020  n=  23 now=     272 end=        263       174       256 U=    25.35 T=   95.8 p1=  -3.3 p2=   103.4 ed=   155 6/25/2020   x1=  95. x2= 118. y1=   .03 y2=  -.88     
GP: Deaths    US_Georgia_Fulton 5/19/2020       118     272      263     174      256     9   155 6/25/2020 
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .993924 cc2=  .785410 lx=  5.87580 if=  96 il= 118 5/19/2020  n=  22 now=     272 end=        356       174       256 U=    40.07 T=  104.7 p1=  30.9 p2=    76.4 ed=   199 8/8/2020    x1=  96. x2= 118. y1=   .22 y2=  -.33     
GP: Deaths    US_Georgia_Fulton 5/19/2020       118     272      356     174      256     9   199 8/8/2020  
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .994176 cc2=  .780975 lx=  6.33580 if=  97 il= 118 5/19/2020  n=  21 now=     272 end=        564       174       256 U=    61.72 T=  128.0 p1= 107.4 p2=    48.2 ed=   273 10/21/2020  x1=  97. x2= 118. y1=   .50 y2=   .16     
GP: Deaths    US_Georgia_Fulton 5/19/2020       118     272      564     174      256     9   273 10/21/2020
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .994446 cc2=  .776229 lx=  7.60580 if=  98 il= 118 5/19/2020  n=  20 now=     272 end=       2009       174       256 U=   127.90 T=  232.4 p1= 638.6 p2=    13.5 ed=   534 7/9/2021    x1=  98. x2= 118. y1=  1.05 y2=   .89     
GP: Deaths    US_Georgia_Fulton 5/19/2020       118     272    -         174      256     9   534 7/9/2021  
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .993574 cc2=  .769967 lx=  7.60580 if=  99 il= 118 5/19/2020  n=  19 now=     272 end=       2009       174       256 U=   126.40 T=  231.1 p1= 638.6 p2=    13.5 ed=   529 7/4/2021    x1=  99. x2= 118. y1=  1.05 y2=   .89     
GP: Deaths    US_Georgia_Fulton 5/19/2020       118     272    -         174      256     9   529 7/4/2021  
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .992516 cc2=  .763100 lx=  7.60580 if= 100 il= 118 5/19/2020  n=  18 now=     272 end=       2009       174       256 U=   132.85 T=  236.9 p1= 638.6 p2=    13.5 ed=   550 7/25/2021   x1= 100. x2= 118. y1=  1.03 y2=   .89     
GP: Deaths    US_Georgia_Fulton 5/19/2020       118     272    -         174      256     9   550 7/25/2021 
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .991868 cc2=  .756165 lx=  7.36580 if= 101 il= 118 5/19/2020  n=  17 now=     272 end=       1580       174       256 U=   113.95 T=  208.2 p1= 480.9 p2=    17.2 ed=   477 5/13/2021   x1= 101. x2= 118. y1=   .94 y2=   .79     
GP: Deaths    US_Georgia_Fulton 5/19/2020       118     272    -         174      256     9   477 5/13/2021 
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .990353 cc2=  .747818 lx=  7.60580 if= 102 il= 118 5/19/2020  n=  16 now=     272 end=       2009       174       256 U=   123.38 T=  228.4 p1= 638.6 p2=    13.5 ed=   519 6/24/2021   x1= 102. x2= 118. y1=  1.02 y2=   .89     
GP: Deaths    US_Georgia_Fulton 5/19/2020       118     272    -         174      256     9   519 6/24/2021 
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .988739 cc2=  .738739 lx=  7.60580 if= 103 il= 118 5/19/2020  n=  15 now=     272 end=       2009       174       256 U=   130.00 T=  234.3 p1= 638.6 p2=    13.5 ed=   541 7/16/2021   x1= 103. x2= 118. y1=  1.01 y2=   .89     
GP: Deaths    US_Georgia_Fulton 5/19/2020       118     272    -         174      256     9   541 7/16/2021 
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .986499 cc2=  .728300 lx=  7.60580 if= 104 il= 118 5/19/2020  n=  14 now=     272 end=       2009       174       256 U=   124.37 T=  229.3 p1= 638.6 p2=    13.5 ed=   522 6/27/2021   x1= 104. x2= 118. y1=  1.01 y2=   .89     
GP: Deaths    US_Georgia_Fulton 5/19/2020       118     272    -         174      256     9   522 6/27/2021 
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .983589 cc2=  .716328 lx=  7.60580 if= 105 il= 118 5/19/2020  n=  13 now=     272 end=       2009       174       256 U=   131.73 T=  235.9 p1= 638.6 p2=    13.5 ed=   546 7/21/2021   x1= 105. x2= 118. y1=   .99 y2=   .89     
GP: Deaths    US_Georgia_Fulton 5/19/2020       118     272    -         174      256     9   546 7/21/2021 
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .980026 cc2=  .702676 lx=  7.60580 if= 106 il= 118 5/19/2020  n=  12 now=     272 end=       2009       174       256 U=   128.72 T=  233.2 p1= 638.6 p2=    13.5 ed=   536 7/11/2021   x1= 106. x2= 118. y1=   .99 y2=   .89     
GP: Deaths    US_Georgia_Fulton 5/19/2020       118     272    -         174      256     9   536 7/11/2021 
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .974725 cc2=  .686050 lx=  7.60580 if= 107 il= 118 5/19/2020  n=  11 now=     272 end=       2009       174       256 U=   147.65 T=  250.1 p1= 638.6 p2=    13.5 ed=   598 9/11/2021   x1= 107. x2= 118. y1=   .97 y2=   .89     
GP: Deaths    US_Georgia_Fulton 5/19/2020       118     272    -         174      256     9   598 9/11/2021 
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .982297 cc2=  .680785 lx=  6.19580 if= 108 il= 118 5/19/2020  n=  10 now=     272 end=        490       174       256 U=    59.64 T=  120.2 p1=  80.1 p2=    55.5 ed=   260 10/8/2020   x1= 108. x2= 118. y1=   .20 y2=   .04     
GP: Deaths    US_Georgia_Fulton 5/19/2020       118     272      490     174      256     9   260 10/8/2020 
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .986304 cc2=  .670076 lx=  5.42580 if= 109 il= 118 5/19/2020  n=   9 now=     272 end=        227       174       256 U=    16.79 T=   95.8 p1= -16.5 p2=   119.8 ed=   135 6/5/2020    x1= 109. x2= 118. y1=  -.79 y2= -1.32     
GP: Deaths    US_Georgia_Fulton 5/19/2020       118     272      227     174      256     9   135 6/5/2020  
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .985256 cc2=  .651923 lx=  5.31580 if= 110 il= 118 5/19/2020  n=   8 now=     272 end=        203       174       256 U=    10.37 T=   98.8 p1= -25.4 p2=   134.0 ed=   123 5/24/2020   x1= 110. x2= 118. y1= -1.08 y2= -1.85     
GP: Deaths    US_Georgia_Fulton 5/19/2020       118     272      203     174      256     9   123 5/24/2020 
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .979232 cc2=  .625678 lx=  5.28580 if= 111 il= 118 5/19/2020  n=   7 now=     272 end=        197       174       256 U=     8.76 T=   99.9 p1= -27.6 p2=   138.1 ed=   120 5/21/2020   x1= 111. x2= 118. y1= -1.27 y2= -2.07     
GP: Deaths    US_Georgia_Fulton 5/19/2020       118     272      197     174      256     9   120 5/21/2020 
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .968912 cc2=  .590947 lx=  5.27580 if= 112 il= 118 5/19/2020  n=   6 now=     272 end=        195       174       256 U=     7.80 T=  101.2 p1= -28.3 p2=   139.5 ed=   119 5/20/2020   x1= 112. x2= 118. y1= -1.38 y2= -2.15     
GP: Deaths    US_Georgia_Fulton 5/19/2020       118     272      195     174      256     9   119 5/20/2020 
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .958727 cc2=  .550479 lx=  7.60580 if= 113 il= 118 5/19/2020  n=   5 now=     272 end=       2009       174       256 U=   138.19 T=  241.6 p1= 638.6 p2=    13.5 ed=   567 8/11/2021   x1= 113. x2= 118. y1=   .93 y2=   .89     
GP: Deaths    US_Georgia_Fulton 5/19/2020       118     272    -         174      256     9   567 8/11/2021 
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .995223 cc2=  .868223 lx=  5.34580 if=  58 il= 119 5/20/2020  n=  61 now=     272 end=        209       174       256 U=    18.97 T=   87.2 p1= -23.2 p2=   130.1 ed=   131 6/1/2020    x1=  58. x2= 119. y1=  1.54 y2= -1.68     
GP: Deaths    US_Georgia_Fulton 5/20/2020       119     272      209     174      256    13   131 6/1/2020  
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .995040 cc2=  .867003 lx=  5.34580 if=  59 il= 119 5/20/2020  n=  60 now=     272 end=        209       174       256 U=    18.66 T=   87.7 p1= -23.2 p2=   130.1 ed=   131 6/1/2020    x1=  59. x2= 119. y1=  1.54 y2= -1.68     
GP: Deaths    US_Georgia_Fulton 5/20/2020       119     272      209     174      256    13   131 6/1/2020  
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .994794 cc2=  .865695 lx=  5.34580 if=  60 il= 119 5/20/2020  n=  59 now=     272 end=        209       174       256 U=    18.35 T=   88.2 p1= -23.2 p2=   130.1 ed=   131 6/1/2020    x1=  60. x2= 119. y1=  1.54 y2= -1.68     
GP: Deaths    US_Georgia_Fulton 5/20/2020       119     272      209     174      256    13   131 6/1/2020  
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .994531 cc2=  .864342 lx=  5.34580 if=  61 il= 119 5/20/2020  n=  58 now=     272 end=        209       174       256 U=    18.04 T=   88.7 p1= -23.2 p2=   130.1 ed=   131 6/1/2020    x1=  61. x2= 119. y1=  1.54 y2= -1.68     
GP: Deaths    US_Georgia_Fulton 5/20/2020       119     272      209     174      256    13   131 6/1/2020  
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .994317 cc2=  .863011 lx=  5.34580 if=  62 il= 119 5/20/2020  n=  57 now=     272 end=        209       174       256 U=    17.73 T=   89.3 p1= -23.2 p2=   130.1 ed=   131 6/1/2020    x1=  62. x2= 119. y1=  1.54 y2= -1.68     
GP: Deaths    US_Georgia_Fulton 5/20/2020       119     272      209     174      256    13   131 6/1/2020  
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .994275 cc2=  .861822 lx=  5.35580 if=  63 il= 119 5/20/2020  n=  56 now=     272 end=        211       174       256 U=    17.69 T=   90.2 p1= -22.4 p2=   128.9 ed=   131 6/1/2020    x1=  63. x2= 119. y1=  1.54 y2= -1.63     
GP: Deaths    US_Georgia_Fulton 5/20/2020       119     272      211     174      256    13   131 6/1/2020  
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .994605 cc2=  .860974 lx=  5.36580 if=  64 il= 119 5/20/2020  n=  55 now=     272 end=        213       174       256 U=    17.64 T=   91.2 p1= -21.7 p2=   127.7 ed=   132 6/2/2020    x1=  64. x2= 119. y1=  1.54 y2= -1.58     
GP: Deaths    US_Georgia_Fulton 5/20/2020       119     272      213     174      256    13   132 6/2/2020  
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .995715 cc2=  .860875 lx=  5.39580 if=  65 il= 119 5/20/2020  n=  54 now=     272 end=        220       174       256 U=    18.07 T=   93.0 p1= -19.1 p2=   123.6 ed=   135 6/5/2020    x1=  65. x2= 119. y1=  1.55 y2= -1.44     
GP: Deaths    US_Georgia_Fulton 5/20/2020       119     272      220     174      256    13   135 6/5/2020  
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .998514 cc2=  .862432 lx=  5.46580 if=  66 il= 119 5/20/2020  n=  53 now=     272 end=        236       174       256 U=    23.31 T=   91.5 p1= -13.2 p2=   115.3 ed=   146 6/16/2020   x1=  66. x2= 119. y1=  1.09 y2= -1.18     
GP: Deaths    US_Georgia_Fulton 5/20/2020       119     272      236     174      256    13   146 6/16/2020 
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .998431 cc2=  .861070 lx=  5.46580 if=  67 il= 119 5/20/2020  n=  52 now=     272 end=        236       174       256 U=    23.14 T=   91.6 p1= -13.2 p2=   115.3 ed=   146 6/16/2020   x1=  67. x2= 119. y1=  1.07 y2= -1.18     
GP: Deaths    US_Georgia_Fulton 5/20/2020       119     272      236     174      256    13   146 6/16/2020 
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .998355 cc2=  .859680 lx=  5.46580 if=  68 il= 119 5/20/2020  n=  51 now=     272 end=        236       174       256 U=    22.96 T=   91.9 p1= -13.2 p2=   115.3 ed=   146 6/16/2020   x1=  68. x2= 119. y1=  1.04 y2= -1.18     
GP: Deaths    US_Georgia_Fulton 5/20/2020       119     272      236     174      256    13   146 6/16/2020 
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .998316 cc2=  .858288 lx=  5.47580 if=  69 il= 119 5/20/2020  n=  50 now=     272 end=        238       174       256 U=    23.57 T=   91.9 p1= -12.5 p2=   114.3 ed=   147 6/17/2020   x1=  69. x2= 119. y1=   .97 y2= -1.15     
GP: Deaths    US_Georgia_Fulton 5/20/2020       119     272      238     174      256    13   147 6/17/2020 
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .998227 cc2=  .856806 lx=  5.47580 if=  70 il= 119 5/20/2020  n=  49 now=     272 end=        238       174       256 U=    23.58 T=   91.9 p1= -12.5 p2=   114.3 ed=   147 6/17/2020   x1=  70. x2= 119. y1=   .93 y2= -1.15     
GP: Deaths    US_Georgia_Fulton 5/20/2020       119     272      238     174      256    13   147 6/17/2020 
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .998139 cc2=  .855282 lx=  5.48580 if=  71 il= 119 5/20/2020  n=  48 now=     272 end=        241       174       256 U=    24.10 T=   92.0 p1= -11.4 p2=   112.9 ed=   148 6/18/2020   x1=  71. x2= 119. y1=   .87 y2= -1.12     
GP: Deaths    US_Georgia_Fulton 5/20/2020       119     272      241     174      256    13   148 6/18/2020 
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .998024 cc2=  .853686 lx=  5.48580 if=  72 il= 119 5/20/2020  n=  47 now=     272 end=        241       174       256 U=    23.82 T=   92.4 p1= -11.4 p2=   112.9 ed=   148 6/18/2020   x1=  72. x2= 119. y1=   .85 y2= -1.12     
GP: Deaths    US_Georgia_Fulton 5/20/2020       119     272      241     174      256    13   148 6/18/2020 
AAA2     1 US_Georgia_Fulton Deaths    cc1=  .997943 cc2=  .852078 lx=  5.49580 if=  73 il= 119 5/20/2020  n=  46 now=     272 end=        243       174       256 U=    24.29 T=   92.6 p1= -10.7 p2=   111.9 ed=   149 6/19/2020   x1=  73. x2= 119. y1=   .81 y2= -1.09     
GP: Deaths    US_Georgia_Fulton 5/20/2020       119     272      243     174      256    13   149 6/19/2020 
