TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        9590.00000        9.16848
TAB:  US_California_Riverside Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_California_Riverside 5/11/2020       110     365      523     217      316    10   175 7/15/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .997586 cc2=  .850144 lx=  6.19990 if=  65 il= 110 5/11/2020  n=  45 now=     365 end=        492       217       316 U=    27.87 T=  104.5 p1=  34.8 p2=    74.2 ed=   170 7/10/2020   x1=  65. x2= 110. y1=  1.42 y2=  -.20     
GP: Deaths    US_California_Riverside 5/11/2020       110     365      492     217      316    10   170 7/10/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .997717 cc2=  .848646 lx=  6.14990 if=  66 il= 110 5/11/2020  n=  44 now=     365 end=        468       217       316 U=    26.42 T=  103.1 p1=  28.2 p2=    78.0 ed=   165 7/5/2020    x1=  66. x2= 110. y1=  1.40 y2=  -.26     
GP: Deaths    US_California_Riverside 5/11/2020       110     365      468     217      316    10   165 7/5/2020  
AAA2     1 US_California_Riverside Deaths    cc1=  .997688 cc2=  .846933 lx=  6.10990 if=  67 il= 110 5/11/2020  n=  43 now=     365 end=        450       217       316 U=    25.17 T=  102.1 p1=  23.3 p2=    81.1 ed=   161 7/1/2020    x1=  67. x2= 110. y1=  1.39 y2=  -.31     
GP: Deaths    US_California_Riverside 5/11/2020       110     365      450     217      316    10   161 7/1/2020  
AAA2     1 US_California_Riverside Deaths    cc1=  .997543 cc2=  .845045 lx=  6.09990 if=  68 il= 110 5/11/2020  n=  42 now=     365 end=        445       217       316 U=    24.85 T=  101.8 p1=  21.9 p2=    82.0 ed=   160 6/30/2020   x1=  68. x2= 110. y1=  1.36 y2=  -.33     
GP: Deaths    US_California_Riverside 5/11/2020       110     365      445     217      316    10   160 6/30/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .997371 cc2=  .843068 lx=  6.08990 if=  69 il= 110 5/11/2020  n=  41 now=     365 end=        441       217       316 U=    25.59 T=  101.2 p1=  20.8 p2=    82.8 ed=   161 7/1/2020    x1=  69. x2= 110. y1=  1.26 y2=  -.34     
GP: Deaths    US_California_Riverside 5/11/2020       110     365      441     217      316    10   161 7/1/2020  
AAA2     1 US_California_Riverside Deaths    cc1=  .997490 cc2=  .841316 lx=  6.04990 if=  70 il= 110 5/11/2020  n=  40 now=     365 end=        424       217       316 U=    24.26 T=  100.3 p1=  16.2 p2=    86.1 ed=   157 6/27/2020   x1=  70. x2= 110. y1=  1.25 y2=  -.40     
GP: Deaths    US_California_Riverside 5/11/2020       110     365      424     217      316    10   157 6/27/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .997418 cc2=  .839304 lx=  6.01990 if=  71 il= 110 5/11/2020  n=  39 now=     365 end=        411       217       316 U=    23.43 T=   99.5 p1=  12.6 p2=    88.8 ed=   154 6/24/2020   x1=  71. x2= 110. y1=  1.22 y2=  -.45     
GP: Deaths    US_California_Riverside 5/11/2020       110     365      411     217      316    10   154 6/24/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .997279 cc2=  .837151 lx=  5.98990 if=  72 il= 110 5/11/2020  n=  38 now=     365 end=        399       217       316 U=    22.31 T=   99.0 p1=   9.3 p2=    91.5 ed=   151 6/21/2020   x1=  72. x2= 110. y1=  1.21 y2=  -.49     
GP: Deaths    US_California_Riverside 5/11/2020       110     365      399     217      316    10   151 6/21/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .997061 cc2=  .834839 lx=  5.99990 if=  73 il= 110 5/11/2020  n=  37 now=     365 end=        403       217       316 U=    22.16 T=   99.4 p1=  10.4 p2=    90.6 ed=   151 6/21/2020   x1=  73. x2= 110. y1=  1.19 y2=  -.48     
GP: Deaths    US_California_Riverside 5/11/2020       110     365      403     217      316    10   151 6/21/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .996887 cc2=  .832488 lx=  6.02990 if=  74 il= 110 5/11/2020  n=  36 now=     365 end=        415       217       316 U=    23.11 T=  100.0 p1=  13.7 p2=    88.0 ed=   154 6/24/2020   x1=  74. x2= 110. y1=  1.13 y2=  -.43     
GP: Deaths    US_California_Riverside 5/11/2020       110     365      415     217      316    10   154 6/24/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .996625 cc2=  .829958 lx=  6.03990 if=  75 il= 110 5/11/2020  n=  35 now=     365 end=        419       217       316 U=    24.09 T=  100.0 p1=  14.8 p2=    87.1 ed=   156 6/26/2020   x1=  75. x2= 110. y1=  1.04 y2=  -.42     
GP: Deaths    US_California_Riverside 5/11/2020       110     365      419     217      316    10   156 6/26/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .996481 cc2=  .827451 lx=  5.99990 if=  76 il= 110 5/11/2020  n=  34 now=     365 end=        403       217       316 U=    23.30 T=   98.9 p1=  10.4 p2=    90.6 ed=   153 6/23/2020   x1=  76. x2= 110. y1=   .98 y2=  -.48     
GP: Deaths    US_California_Riverside 5/11/2020       110     365      403     217      316    10   153 6/23/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .996387 cc2=  .824888 lx=  5.95990 if=  77 il= 110 5/11/2020  n=  33 now=     365 end=        387       217       316 U=    22.62 T=   97.7 p1=   6.0 p2=    94.3 ed=   151 6/21/2020   x1=  77. x2= 110. y1=   .91 y2=  -.54     
GP: Deaths    US_California_Riverside 5/11/2020       110     365      387     217      316    10   151 6/21/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .996482 cc2=  .822404 lx=  5.90990 if=  78 il= 110 5/11/2020  n=  32 now=     365 end=        368       217       316 U=    21.11 T=   96.6 p1=    .8 p2=    99.2 ed=   146 6/16/2020   x1=  78. x2= 110. y1=   .88 y2=  -.63     
GP: Deaths    US_California_Riverside 5/11/2020       110     365      368     217      316    10   146 6/16/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .996375 cc2=  .819598 lx=  5.86990 if=  79 il= 110 5/11/2020  n=  31 now=     365 end=        354       217       316 U=    20.60 T=   95.3 p1=  -3.0 p2=   103.1 ed=   143 6/13/2020   x1=  79. x2= 110. y1=   .79 y2=  -.71     
GP: Deaths    US_California_Riverside 5/11/2020       110     365      354     217      316    10   143 6/13/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .996695 cc2=  .817090 lx=  5.82990 if=  80 il= 110 5/11/2020  n=  30 now=     365 end=        340       217       316 U=    19.38 T=   94.5 p1=  -6.8 p2=   107.4 ed=   140 6/10/2020   x1=  80. x2= 110. y1=   .75 y2=  -.80     
GP: Deaths    US_California_Riverside 5/11/2020       110     365      340     217      316    10   140 6/10/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .996906 cc2=  .814332 lx=  5.78990 if=  81 il= 110 5/11/2020  n=  29 now=     365 end=        326       217       316 U=    17.88 T=   94.1 p1= -10.7 p2=   112.0 ed=   136 6/6/2020    x1=  81. x2= 110. y1=   .73 y2=  -.89     
GP: Deaths    US_California_Riverside 5/11/2020       110     365      326     217      316    10   136 6/6/2020  
AAA1     1 US_California_Riverside Deaths    cc1=  .996733 cc2=  .811038 lx=  5.76990 if=  82 il= 110 5/11/2020  n=  28 now=     365 end=        320       217       316 U=    16.84 T=   94.1 p1= -12.3 p2=   114.1 ed=   133 6/3/2020    x1=  82. x2= 110. y1=   .72 y2=  -.94 BEST
AAA2     1 US_California_Riverside Deaths    cc1=  .996734 cc2=  .811038 lx=  5.76890 if=  82 il= 110 5/11/2020  n=  28 now=     365 end=        320       217       316 U=    16.84 T=   94.1 p1= -12.3 p2=   114.1 ed=   133 6/3/2020    x1=  82. x2= 110. y1=   .72 y2=  -.94 BEST
GP: Deaths    US_California_Riverside 5/11/2020       110     365      320     217      316    10   133 6/3/2020  
AAA1     1 US_California_Riverside Deaths    cc1=  .996374 cc2=  .807392 lx=  5.76990 if=  83 il= 110 5/11/2020  n=  27 now=     365 end=        320       217       316 U=    17.30 T=   93.7 p1= -12.3 p2=   114.1 ed=   134 6/4/2020    x1=  83. x2= 110. y1=   .62 y2=  -.94 BEST
AAA2     1 US_California_Riverside Deaths    cc1=  .996374 cc2=  .807392 lx=  5.77290 if=  83 il= 110 5/11/2020  n=  27 now=     365 end=        320       217       316 U=    17.30 T=   93.7 p1= -12.3 p2=   114.1 ed=   134 6/4/2020    x1=  83. x2= 110. y1=   .62 y2=  -.94 BEST
GP: Deaths    US_California_Riverside 5/11/2020       110     365      320     217      316    10   134 6/4/2020  
AAA1     1 US_California_Riverside Deaths    cc1=  .996103 cc2=  .803653 lx=  5.74990 if=  84 il= 110 5/11/2020  n=  26 now=     365 end=        314       217       316 U=    16.22 T=   93.9 p1= -14.0 p2=   116.2 ed=   132 6/2/2020    x1=  84. x2= 110. y1=   .61 y2=  -.99 BEST
AAA2     1 US_California_Riverside Deaths    cc1=  .996104 cc2=  .803653 lx=  5.75290 if=  84 il= 110 5/11/2020  n=  26 now=     365 end=        314       217       316 U=    16.22 T=   93.9 p1= -14.0 p2=   116.2 ed=   132 6/2/2020    x1=  84. x2= 110. y1=   .61 y2=  -.99 BEST
GP: Deaths    US_California_Riverside 5/11/2020       110     365      314     217      316    10   132 6/2/2020  
AAA1     1 US_California_Riverside Deaths    cc1=  .995657 cc2=  .799541 lx=  5.75990 if=  85 il= 110 5/11/2020  n=  25 now=     365 end=        317       217       316 U=    16.24 T=   94.3 p1= -13.2 p2=   115.1 ed=   132 6/2/2020    x1=  85. x2= 110. y1=   .57 y2=  -.97 BEST
AAA2     1 US_California_Riverside Deaths    cc1=  .995657 cc2=  .799541 lx=  5.76190 if=  85 il= 110 5/11/2020  n=  25 now=     365 end=        317       217       316 U=    16.24 T=   94.3 p1= -13.2 p2=   115.1 ed=   132 6/2/2020    x1=  85. x2= 110. y1=   .57 y2=  -.97 BEST
GP: Deaths    US_California_Riverside 5/11/2020       110     365      317     217      316    10   132 6/2/2020  
AAA2     1 US_California_Riverside Deaths    cc1=  .995289 cc2=  .795289 lx=  5.78990 if=  86 il= 110 5/11/2020  n=  24 now=     365 end=        326       217       316 U=    18.00 T=   94.0 p1= -10.7 p2=   112.0 ed=   136 6/6/2020    x1=  86. x2= 110. y1=   .44 y2=  -.89     
GP: Deaths    US_California_Riverside 5/11/2020       110     365      326     217      316    10   136 6/6/2020  
AAA1     1 US_California_Riverside Deaths    cc1=  .995041 cc2=  .790917 lx=  5.75990 if=  87 il= 110 5/11/2020  n=  23 now=     365 end=        317       217       316 U=    16.55 T=   94.0 p1= -13.2 p2=   115.1 ed=   133 6/3/2020    x1=  87. x2= 110. y1=   .42 y2=  -.97 BEST
AAA2     1 US_California_Riverside Deaths    cc1=  .995041 cc2=  .790917 lx=  5.75990 if=  87 il= 110 5/11/2020  n=  23 now=     365 end=        317       217       316 U=    16.55 T=   94.0 p1= -13.2 p2=   115.1 ed=   133 6/3/2020    x1=  87. x2= 110. y1=   .42 y2=  -.97 BEST
GP: Deaths    US_California_Riverside 5/11/2020       110     365      317     217      316    10   133 6/3/2020  
AAA1     1 US_California_Riverside Deaths    cc1=  .994364 cc2=  .785849 lx=  5.75990 if=  88 il= 110 5/11/2020  n=  22 now=     365 end=        317       217       316 U=    16.49 T=   94.0 p1= -13.2 p2=   115.1 ed=   132 6/2/2020    x1=  88. x2= 110. y1=   .37 y2=  -.97 BEST
AAA2     1 US_California_Riverside Deaths    cc1=  .994364 cc2=  .785849 lx=  5.75790 if=  88 il= 110 5/11/2020  n=  22 now=     365 end=        317       217       316 U=    16.49 T=   94.0 p1= -13.2 p2=   115.1 ed=   132 6/2/2020    x1=  88. x2= 110. y1=   .37 y2=  -.97 BEST
GP: Deaths    US_California_Riverside 5/11/2020       110     365      317     217      316    10   132 6/2/2020  
AAA1     1 US_California_Riverside Deaths    cc1=  .993556 cc2=  .780355 lx=  5.75990 if=  89 il= 110 5/11/2020  n=  21 now=     365 end=        317       217       316 U=    16.89 T=   93.7 p1= -13.2 p2=   115.1 ed=   133 6/3/2020    x1=  89. x2= 110. y1=   .28 y2=  -.97 BEST
AAA2     1 US_California_Riverside Deaths    cc1=  .993556 cc2=  .780355 lx=  5.75790 if=  89 il= 110 5/11/2020  n=  21 now=     365 end=        317       217       316 U=    16.89 T=   93.7 p1= -13.2 p2=   115.1 ed=   133 6/3/2020    x1=  89. x2= 110. y1=   .28 y2=  -.97 BEST
GP: Deaths    US_California_Riverside 5/11/2020       110     365      317     217      316    10   133 6/3/2020  
AAA2     1 US_California_Riverside Deaths    cc1=  .992844 cc2=  .774626 lx=  5.72990 if=  90 il= 110 5/11/2020  n=  20 now=     365 end=        307       217       316 U=    15.36 T=   93.9 p1= -15.9 p2=   118.9 ed=   130 5/31/2020   x1=  90. x2= 110. y1=   .25 y2= -1.05     
GP: Deaths    US_California_Riverside 5/11/2020       110     365      307     217      316    10   130 5/31/2020 
AAA1     1 US_California_Riverside Deaths    cc1=  .991795 cc2=  .768188 lx=  5.74990 if=  91 il= 110 5/11/2020  n=  19 now=     365 end=        314       217       316 U=    15.95 T=   94.1 p1= -14.0 p2=   116.2 ed=   131 6/1/2020    x1=  91. x2= 110. y1=   .20 y2=  -.99 BEST
AAA2     1 US_California_Riverside Deaths    cc1=  .991795 cc2=  .768188 lx=  5.75090 if=  91 il= 110 5/11/2020  n=  19 now=     365 end=        314       217       316 U=    15.95 T=   94.1 p1= -14.0 p2=   116.2 ed=   131 6/1/2020    x1=  91. x2= 110. y1=   .20 y2=  -.99 BEST
GP: Deaths    US_California_Riverside 5/11/2020       110     365      314     217      316    10   131 6/1/2020  
AAA1     1 US_California_Riverside Deaths    cc1=  .990483 cc2=  .761067 lx=  5.76990 if=  92 il= 110 5/11/2020  n=  18 now=     365 end=        320       217       316 U=    16.45 T=   94.5 p1= -12.3 p2=   114.1 ed=   133 6/3/2020    x1=  92. x2= 110. y1=   .15 y2=  -.94 BEST
AAA2     1 US_California_Riverside Deaths    cc1=  .990483 cc2=  .761067 lx=  5.76990 if=  92 il= 110 5/11/2020  n=  18 now=     365 end=        320       217       316 U=    16.45 T=   94.5 p1= -12.3 p2=   114.1 ed=   133 6/3/2020    x1=  92. x2= 110. y1=   .15 y2=  -.94 BEST
GP: Deaths    US_California_Riverside 5/11/2020       110     365      320     217      316    10   133 6/3/2020  
AAA2     1 US_California_Riverside Deaths    cc1=  .988920 cc2=  .753218 lx=  5.79990 if=  93 il= 110 5/11/2020  n=  17 now=     365 end=        330       217       316 U=    17.98 T=   94.4 p1=  -9.6 p2=   110.6 ed=   136 6/6/2020    x1=  93. x2= 110. y1=   .08 y2=  -.87     
GP: Deaths    US_California_Riverside 5/11/2020       110     365      330     217      316    10   136 6/6/2020  
AAA1     1 US_California_Riverside Deaths    cc1=  .987089 cc2=  .744554 lx=  5.76990 if=  94 il= 110 5/11/2020  n=  16 now=     365 end=        320       217       316 U=    16.13 T=   94.8 p1= -12.3 p2=   114.1 ed=   132 6/2/2020    x1=  94. x2= 110. y1=   .05 y2=  -.94 BEST
AAA2     1 US_California_Riverside Deaths    cc1=  .987090 cc2=  .744554 lx=  5.76590 if=  94 il= 110 5/11/2020  n=  16 now=     365 end=        320       217       316 U=    16.13 T=   94.8 p1= -12.3 p2=   114.1 ed=   132 6/2/2020    x1=  94. x2= 110. y1=   .05 y2=  -.94 BEST
GP: Deaths    US_California_Riverside 5/11/2020       110     365      320     217      316    10   132 6/2/2020  
AAA2     1 US_California_Riverside Deaths    cc1=  .985024 cc2=  .735024 lx=  5.84990 if=  95 il= 110 5/11/2020  n=  15 now=     365 end=        347       217       316 U=    18.05 T=   96.4 p1=  -4.9 p2=   105.2 ed=   138 6/8/2020    x1=  95. x2= 110. y1=   .08 y2=  -.76     
GP: Deaths    US_California_Riverside 5/11/2020       110     365      347     217      316    10   138 6/8/2020  
AAA2     1 US_California_Riverside Deaths    cc1=  .985448 cc2=  .727249 lx=  7.89990 if=  96 il= 110 5/11/2020  n=  14 now=     365 end=       2697       217       316 U=    88.65 T=  191.9 p1= 638.9 p2=    13.5 ed=   401 2/26/2021   x1=  96. x2= 110. y1=  1.08 y2=   .92     
GP: Deaths    US_California_Riverside 5/11/2020       110     365    -         217      316    10   401 2/26/2021 
AAA2     1 US_California_Riverside Deaths    cc1=  .986336 cc2=  .719075 lx=  6.24990 if=  97 il= 110 5/11/2020  n=  13 now=     365 end=        517       217       316 U=    32.30 T=  105.5 p1=  41.6 p2=    70.6 ed=   181 7/21/2020   x1=  97. x2= 110. y1=   .26 y2=  -.14     
GP: Deaths    US_California_Riverside 5/11/2020       110     365      517     217      316    10   181 7/21/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .984601 cc2=  .707251 lx=  5.92990 if=  98 il= 110 5/11/2020  n=  12 now=     365 end=        376       217       316 U=    21.26 T=   97.3 p1=   3.0 p2=    97.1 ed=   147 6/17/2020   x1=  98. x2= 110. y1=  -.03 y2=  -.60     
GP: Deaths    US_California_Riverside 5/11/2020       110     365      376     217      316    10   147 6/17/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .980826 cc2=  .692151 lx=  5.81990 if=  99 il= 110 5/11/2020  n=  11 now=     365 end=        336       217       316 U=    17.81 T=   95.4 p1=  -7.9 p2=   108.6 ed=   137 6/7/2020    x1=  99. x2= 110. y1=  -.20 y2=  -.82     
GP: Deaths    US_California_Riverside 5/11/2020       110     365      336     217      316    10   137 6/7/2020  
AAA2     1 US_California_Riverside Deaths    cc1=  .975961 cc2=  .674450 lx=  5.72990 if= 100 il= 110 5/11/2020  n=  10 now=     365 end=        307       217       316 U=    15.06 T=   94.2 p1= -15.9 p2=   118.9 ed=   129 5/30/2020   x1= 100. x2= 110. y1=  -.39 y2= -1.05     
GP: Deaths    US_California_Riverside 5/11/2020       110     365      307     217      316    10   129 5/30/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .964595 cc2=  .611041 lx=  7.89990 if= 103 il= 110 5/11/2020  n=   7 now=     365 end=       2697       217       316 U=   100.70 T=  203.1 p1= 638.9 p2=    13.5 ed=   440 4/6/2021    x1= 103. x2= 110. y1=   .99 y2=   .92     
GP: Deaths    US_California_Riverside 5/11/2020       110     365    -         217      316    10   440 4/6/2021  
AAA2     1 US_California_Riverside Deaths    cc1=  .962458 cc2=  .584493 lx=  7.89990 if= 104 il= 110 5/11/2020  n=   6 now=     365 end=       2697       217       316 U=    94.63 T=  197.5 p1= 638.9 p2=    13.5 ed=   420 3/17/2021   x1= 104. x2= 110. y1=   .99 y2=   .92     
GP: Deaths    US_California_Riverside 5/11/2020       110     365    -         217      316    10   420 3/17/2021 
AAA2     1 US_California_Riverside Deaths    cc1=  .960536 cc2=  .552287 lx=  7.89990 if= 105 il= 110 5/11/2020  n=   5 now=     365 end=       2697       217       316 U=    84.21 T=  187.8 p1= 638.9 p2=    13.5 ed=   386 2/11/2021   x1= 105. x2= 110. y1=   .98 y2=   .92     
GP: Deaths    US_California_Riverside 5/11/2020       110     365    -         217      316    10   386 2/11/2021 
AAA2     1 US_California_Riverside Deaths    cc1=  .996572 cc2=  .864119 lx=  6.85990 if=  55 il= 111 5/12/2020  n=  56 now=     365 end=        953       225       343 U=    40.47 T=  125.9 p1= 161.1 p2=    38.3 ed=   221 8/30/2020   x1=  55. x2= 111. y1=  1.75 y2=   .37     
GP: Deaths    US_California_Riverside 5/12/2020       111     365      953     225      343     8   221 8/30/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .996660 cc2=  .863029 lx=  6.76990 if=  56 il= 111 5/12/2020  n=  55 now=     365 end=        871       225       343 U=    38.39 T=  122.6 p1= 138.6 p2=    41.9 ed=   213 8/22/2020   x1=  56. x2= 111. y1=  1.74 y2=   .30     
GP: Deaths    US_California_Riverside 5/12/2020       111     365      871     225      343     8   213 8/22/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .996639 cc2=  .861799 lx=  6.69990 if=  57 il= 111 5/12/2020  n=  54 now=     365 end=        812       225       343 U=    36.66 T=  120.2 p1= 122.5 p2=    45.0 ed=   206 8/15/2020   x1=  57. x2= 111. y1=  1.72 y2=   .25     
GP: Deaths    US_California_Riverside 5/12/2020       111     365      812     225      343     8   206 8/15/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .996521 cc2=  .860438 lx=  6.64990 if=  58 il= 111 5/12/2020  n=  53 now=     365 end=        772       225       343 U=    36.53 T=  118.7 p1= 111.5 p2=    47.3 ed=   204 8/13/2020   x1=  58. x2= 111. y1=  1.66 y2=   .21     
GP: Deaths    US_California_Riverside 5/12/2020       111     365      772     225      343     8   204 8/13/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .996561 cc2=  .859201 lx=  6.56990 if=  59 il= 111 5/12/2020  n=  52 now=     365 end=        713       225       343 U=    34.61 T=  116.0 p1=  95.3 p2=    51.2 ed=   197 8/6/2020    x1=  59. x2= 111. y1=  1.65 y2=   .14     
GP: Deaths    US_California_Riverside 5/12/2020       111     365      713     225      343     8   197 8/6/2020  
AAA2     1 US_California_Riverside Deaths    cc1=  .996485 cc2=  .857810 lx=  6.51990 if=  60 il= 111 5/12/2020  n=  51 now=     365 end=        678       225       343 U=    35.06 T=  114.5 p1=  85.8 p2=    53.8 ed=   197 8/6/2020    x1=  60. x2= 111. y1=  1.55 y2=   .10     
GP: Deaths    US_California_Riverside 5/12/2020       111     365      678     225      343     8   197 8/6/2020  
AAA2     1 US_California_Riverside Deaths    cc1=  .996882 cc2=  .856854 lx=  6.42990 if=  61 il= 111 5/12/2020  n=  50 now=     365 end=        620       225       343 U=    32.88 T=  111.5 p1=  69.9 p2=    58.9 ed=   189 7/29/2020   x1=  61. x2= 111. y1=  1.53 y2=   .01     
GP: Deaths    US_California_Riverside 5/12/2020       111     365      620     225      343     8   189 7/29/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .997132 cc2=  .855711 lx=  6.35990 if=  62 il= 111 5/12/2020  n=  49 now=     365 end=        578       225       343 U=    31.07 T=  109.2 p1=  58.4 p2=    63.1 ed=   182 7/22/2020   x1=  62. x2= 111. y1=  1.52 y2=  -.06     
GP: Deaths    US_California_Riverside 5/12/2020       111     365      578     225      343     8   182 7/22/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .997235 cc2=  .854378 lx=  6.29990 if=  63 il= 111 5/12/2020  n=  48 now=     365 end=        544       225       343 U=    30.10 T=  107.3 p1=  49.0 p2=    67.1 ed=   178 7/18/2020   x1=  63. x2= 111. y1=  1.47 y2=  -.12     
GP: Deaths    US_California_Riverside 5/12/2020       111     365      544     225      343     8   178 7/18/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .997438 cc2=  .853100 lx=  6.23990 if=  64 il= 111 5/12/2020  n=  47 now=     365 end=        512       225       343 U=    29.02 T=  105.4 p1=  40.3 p2=    71.3 ed=   173 7/13/2020   x1=  64. x2= 111. y1=  1.43 y2=  -.19     
GP: Deaths    US_California_Riverside 5/12/2020       111     365      512     225      343     8   173 7/13/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .997733 cc2=  .851868 lx=  6.18990 if=  65 il= 111 5/12/2020  n=  46 now=     365 end=        487       225       343 U=    27.55 T=  103.9 p1=  33.4 p2=    74.9 ed=   168 7/8/2020    x1=  65. x2= 111. y1=  1.41 y2=  -.26     
GP: Deaths    US_California_Riverside 5/12/2020       111     365      487     225      343     8   168 7/8/2020  
AAA2     1 US_California_Riverside Deaths    cc1=  .997862 cc2=  .850420 lx=  6.13990 if=  66 il= 111 5/12/2020  n=  45 now=     365 end=        464       225       343 U=    26.09 T=  102.6 p1=  27.1 p2=    78.7 ed=   164 7/4/2020    x1=  66. x2= 111. y1=  1.40 y2=  -.32     
GP: Deaths    US_California_Riverside 5/12/2020       111     365      464     225      343     8   164 7/4/2020  
AAA2     1 US_California_Riverside Deaths    cc1=  .997839 cc2=  .848768 lx=  6.10990 if=  67 il= 111 5/12/2020  n=  44 now=     365 end=        450       225       343 U=    25.01 T=  101.9 p1=  23.3 p2=    81.1 ed=   160 6/30/2020   x1=  67. x2= 111. y1=  1.39 y2=  -.37     
GP: Deaths    US_California_Riverside 5/12/2020       111     365      450     225      343     8   160 6/30/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .997707 cc2=  .846951 lx=  6.09990 if=  68 il= 111 5/12/2020  n=  43 now=     365 end=        445       225       343 U=    24.69 T=  101.6 p1=  21.9 p2=    82.0 ed=   159 6/29/2020   x1=  68. x2= 111. y1=  1.36 y2=  -.38     
GP: Deaths    US_California_Riverside 5/12/2020       111     365      445     225      343     8   159 6/29/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .997550 cc2=  .845052 lx=  6.08990 if=  69 il= 111 5/12/2020  n=  42 now=     365 end=        441       225       343 U=    25.38 T=  101.0 p1=  20.8 p2=    82.8 ed=   160 6/30/2020   x1=  69. x2= 111. y1=  1.26 y2=  -.39     
GP: Deaths    US_California_Riverside 5/12/2020       111     365      441     225      343     8   160 6/30/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .997662 cc2=  .843359 lx=  6.04990 if=  70 il= 111 5/12/2020  n=  41 now=     365 end=        424       225       343 U=    24.05 T=  100.0 p1=  16.2 p2=    86.1 ed=   156 6/26/2020   x1=  70. x2= 111. y1=  1.25 y2=  -.46     
GP: Deaths    US_California_Riverside 5/12/2020       111     365      424     225      343     8   156 6/26/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .997596 cc2=  .841422 lx=  6.02990 if=  71 il= 111 5/12/2020  n=  40 now=     365 end=        415       225       343 U=    23.40 T=   99.6 p1=  13.7 p2=    88.0 ed=   154 6/24/2020   x1=  71. x2= 111. y1=  1.22 y2=  -.49     
GP: Deaths    US_California_Riverside 5/12/2020       111     365      415     225      343     8   154 6/24/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .997467 cc2=  .839353 lx=  6.00990 if=  72 il= 111 5/12/2020  n=  39 now=     365 end=        407       225       343 U=    22.46 T=   99.3 p1=  11.5 p2=    89.7 ed=   152 6/22/2020   x1=  72. x2= 111. y1=  1.22 y2=  -.52     
GP: Deaths    US_California_Riverside 5/12/2020       111     365      407     225      343     8   152 6/22/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .997270 cc2=  .837141 lx=  6.00990 if=  73 il= 111 5/12/2020  n=  38 now=     365 end=        407       225       343 U=    22.15 T=   99.5 p1=  11.5 p2=    89.7 ed=   151 6/21/2020   x1=  73. x2= 111. y1=  1.19 y2=  -.52     
GP: Deaths    US_California_Riverside 5/12/2020       111     365      407     225      343     8   151 6/21/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .997121 cc2=  .834899 lx=  6.03990 if=  74 il= 111 5/12/2020  n=  37 now=     365 end=        419       225       343 U=    23.10 T=  100.1 p1=  14.8 p2=    87.1 ed=   154 6/24/2020   x1=  74. x2= 111. y1=  1.13 y2=  -.47     
GP: Deaths    US_California_Riverside 5/12/2020       111     365      419     225      343     8   154 6/24/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .996886 cc2=  .832487 lx=  6.04990 if=  75 il= 111 5/12/2020  n=  36 now=     365 end=        424       225       343 U=    24.05 T=  100.0 p1=  16.2 p2=    86.1 ed=   156 6/26/2020   x1=  75. x2= 111. y1=  1.04 y2=  -.46     
GP: Deaths    US_California_Riverside 5/12/2020       111     365      424     225      343     8   156 6/26/2020 
AAA2     1 US_California_Riverside Deaths    cc1=  .996754 cc2=  .830087 lx=  6.01990 if=  76 il= 111 5/12/2020  n=  35 now=     365 end=        411       225       343 U=    23.44 T=   99.2 p1=  12.6 p2=    88.8 ed=   154 6/24/2020   x1=  76. x2= 111. y1=   .99 y2=  -.50     
