TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        6997.00000        8.85324
TAB:  US_Michigan_Macomb Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_Michigan_Macomb 5/8/2020        107     873      782     682      790    20   111 5/12/2020 
AAA1     1 US_Michigan_Macomb Deaths    cc1=  .996749 cc2=  .807767 lx=  6.66194 if=  80 il= 107 5/8/2020   n=  27 now=     873 end=        782       682       790 U=    11.92 T=   83.3 p1= -10.4 p2=   111.6 ed=   111 5/12/2020   x1=  80. x2= 107. y1=   .28 y2= -1.99 BEST
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .996749 cc2=  .807767 lx=  6.66194 if=  80 il= 107 5/8/2020   n=  27 now=     873 end=        782       682       790 U=    11.92 T=   83.3 p1= -10.4 p2=   111.6 ed=   111 5/12/2020   x1=  80. x2= 107. y1=   .28 y2= -1.99 BEST
GP: Deaths    US_Michigan_Macomb 5/8/2020        107     873      782     682      790    20   111 5/12/2020 
AAA1     1 US_Michigan_Macomb Deaths    cc1=  .995338 cc2=  .782138 lx=  6.68194 if=  86 il= 107 5/8/2020   n=  21 now=     873 end=        797       682       790 U=    13.31 T=   82.4 p1=  -8.7 p2=   109.5 ed=   113 5/14/2020   x1=  86. x2= 107. y1=  -.27 y2= -1.85 BEST
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .995338 cc2=  .782138 lx=  6.68194 if=  86 il= 107 5/8/2020   n=  21 now=     873 end=        797       682       790 U=    13.31 T=   82.4 p1=  -8.7 p2=   109.5 ed=   113 5/14/2020   x1=  86. x2= 107. y1=  -.27 y2= -1.85 BEST
GP: Deaths    US_Michigan_Macomb 5/8/2020        107     873      797     682      790    20   113 5/14/2020 
AAA1     1 US_Michigan_Macomb Deaths    cc1=  .995130 cc2=  .776913 lx=  6.67194 if=  87 il= 107 5/8/2020   n=  20 now=     873 end=        789       682       790 U=    12.57 T=   82.9 p1=  -9.6 p2=   110.6 ed=   112 5/13/2020   x1=  87. x2= 107. y1=  -.33 y2= -1.92 BEST
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .995135 cc2=  .776913 lx=  6.66794 if=  87 il= 107 5/8/2020   n=  20 now=     873 end=        789       682       790 U=    12.57 T=   82.9 p1=  -9.6 p2=   110.6 ed=   112 5/13/2020   x1=  87. x2= 107. y1=  -.33 y2= -1.92 BEST
GP: Deaths    US_Michigan_Macomb 5/8/2020        107     873      789     682      790    20   112 5/13/2020 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .990357 cc2=  .732158 lx=  6.64194 if=  93 il= 107 5/8/2020   n=  14 now=     873 end=        766       682       790 U=    10.96 T=   83.5 p1= -12.3 p2=   114.0 ed=   109 5/10/2020   x1=  93. x2= 107. y1=  -.87 y2= -2.15     
GP: Deaths    US_Michigan_Macomb 5/8/2020        107     873      766     682      790    20   109 5/10/2020 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .989324 cc2=  .722063 lx=  6.62194 if=  94 il= 107 5/8/2020   n=  13 now=     873 end=        751       682       790 U=     9.63 T=   84.5 p1= -14.0 p2=   116.2 ed=   107 5/8/2020    x1=  94. x2= 107. y1=  -.98 y2= -2.33     
GP: Deaths    US_Michigan_Macomb 5/8/2020        107     873      751     682      790    20   107 5/8/2020  
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .991784 cc2=  .690273 lx=  6.93194 if=  97 il= 107 5/8/2020   n=  10 now=     873 end=       1024       682       790 U=    27.84 T=   82.0 p1=  17.3 p2=    85.3 ed=   147 6/17/2020   x1=  97. x2= 107. y1=  -.54 y2=  -.90     
GP: Deaths    US_Michigan_Macomb 5/8/2020        107     873     1024     682      790    20   147 6/17/2020 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .994106 cc2=  .677878 lx=  8.77194 if=  98 il= 107 5/8/2020   n=   9 now=     873 end=       6450       682       790 U=   156.37 T=  233.6 p1= 638.8 p2=    13.5 ed=   602 9/15/2021   x1=  98. x2= 107. y1=   .87 y2=   .81     
GP: Deaths    US_Michigan_Macomb 5/8/2020        107     873    -         682      790    20   602 9/15/2021 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .993098 cc2=  .659764 lx=  8.77194 if=  99 il= 107 5/8/2020   n=   8 now=     873 end=       6450       682       790 U=   149.97 T=  228.4 p1= 638.8 p2=    13.5 ed=   582 8/26/2021   x1=  99. x2= 107. y1=   .86 y2=   .81     
GP: Deaths    US_Michigan_Macomb 5/8/2020        107     873    -         682      790    20   582 8/26/2021 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .990228 cc2=  .636675 lx=  8.77194 if= 100 il= 107 5/8/2020   n=   7 now=     873 end=       6450       682       790 U=   153.22 T=  231.0 p1= 638.8 p2=    13.5 ed=   592 9/5/2021    x1= 100. x2= 107. y1=   .86 y2=   .81     
GP: Deaths    US_Michigan_Macomb 5/8/2020        107     873    -         682      790    20   592 9/5/2021  
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .986812 cc2=  .608848 lx=  8.77194 if= 101 il= 107 5/8/2020   n=   6 now=     873 end=       6450       682       790 U=   157.45 T=  234.5 p1= 638.8 p2=    13.5 ed=   606 9/19/2021   x1= 101. x2= 107. y1=   .85 y2=   .81     
GP: Deaths    US_Michigan_Macomb 5/8/2020        107     873    -         682      790    20   606 9/19/2021 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .987698 cc2=  .579449 lx=  7.51194 if= 102 il= 107 5/8/2020   n=   5 now=     873 end=       1829       682       790 U=    62.29 T=  106.2 p1= 109.5 p2=    47.7 ed=   253 10/1/2020   x1= 102. x2= 107. y1=   .07 y2=  -.01     
GP: Deaths    US_Michigan_Macomb 5/8/2020        107     873     1829     682      790    20   253 10/1/2020 
AAA1     1 US_Michigan_Macomb Deaths    cc1=  .999051 cc2=  .856194 lx=  6.68194 if=  60 il= 108 5/9/2020   n=  48 now=     873 end=        797       697       790 U=    12.31 T=   83.4 p1=  -8.7 p2=   109.5 ed=   112 5/13/2020   x1=  60. x2= 108. y1=  1.90 y2= -2.00 BEST
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .999055 cc2=  .856194 lx=  6.68594 if=  60 il= 108 5/9/2020   n=  48 now=     873 end=        797       697       790 U=    12.31 T=   83.4 p1=  -8.7 p2=   109.5 ed=   112 5/13/2020   x1=  60. x2= 108. y1=  1.90 y2= -2.00 BEST
GP: Deaths    US_Michigan_Macomb 5/9/2020        108     873      797     697      790    21   112 5/13/2020 
AAA1     1 US_Michigan_Macomb Deaths    cc1=  .999015 cc2=  .854678 lx=  6.69194 if=  61 il= 108 5/9/2020   n=  47 now=     873 end=        805       697       790 U=    12.63 T=   83.6 p1=  -7.8 p2=   108.4 ed=   113 5/14/2020   x1=  61. x2= 108. y1=  1.79 y2= -1.93 BEST
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .999019 cc2=  .854678 lx=  6.68794 if=  61 il= 108 5/9/2020   n=  47 now=     873 end=        805       697       790 U=    12.63 T=   83.6 p1=  -7.8 p2=   108.4 ed=   113 5/14/2020   x1=  61. x2= 108. y1=  1.79 y2= -1.93 BEST
GP: Deaths    US_Michigan_Macomb 5/9/2020        108     873      805     697      790    21   113 5/14/2020 
AAA1     1 US_Michigan_Macomb Deaths    cc1=  .998910 cc2=  .851469 lx=  6.69194 if=  63 il= 108 5/9/2020   n=  45 now=     873 end=        805       697       790 U=    12.90 T=   83.1 p1=  -7.8 p2=   108.4 ed=   113 5/14/2020   x1=  63. x2= 108. y1=  1.56 y2= -1.93 BEST
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .998911 cc2=  .851469 lx=  6.69094 if=  63 il= 108 5/9/2020   n=  45 now=     873 end=        805       697       790 U=    12.90 T=   83.1 p1=  -7.8 p2=   108.4 ed=   113 5/14/2020   x1=  63. x2= 108. y1=  1.56 y2= -1.93 BEST
GP: Deaths    US_Michigan_Macomb 5/9/2020        108     873      805     697      790    21   113 5/14/2020 
AAA1     1 US_Michigan_Macomb Deaths    cc1=  .998857 cc2=  .849786 lx=  6.69194 if=  64 il= 108 5/9/2020   n=  44 now=     873 end=        805       697       790 U=    12.99 T=   82.9 p1=  -7.8 p2=   108.4 ed=   113 5/14/2020   x1=  64. x2= 108. y1=  1.46 y2= -1.93 BEST
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .998859 cc2=  .849786 lx=  6.68894 if=  64 il= 108 5/9/2020   n=  44 now=     873 end=        805       697       790 U=    12.99 T=   82.9 p1=  -7.8 p2=   108.4 ed=   113 5/14/2020   x1=  64. x2= 108. y1=  1.46 y2= -1.93 BEST
GP: Deaths    US_Michigan_Macomb 5/9/2020        108     873      805     697      790    21   113 5/14/2020 
AAA1     1 US_Michigan_Macomb Deaths    cc1=  .998841 cc2=  .848086 lx=  6.68194 if=  65 il= 108 5/9/2020   n=  43 now=     873 end=        797       697       790 U=    12.65 T=   82.7 p1=  -8.7 p2=   109.5 ed=   112 5/13/2020   x1=  65. x2= 108. y1=  1.40 y2= -2.00 BEST
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .998845 cc2=  .848086 lx=  6.68594 if=  65 il= 108 5/9/2020   n=  43 now=     873 end=        797       697       790 U=    12.65 T=   82.7 p1=  -8.7 p2=   109.5 ed=   112 5/13/2020   x1=  65. x2= 108. y1=  1.40 y2= -2.00 BEST
GP: Deaths    US_Michigan_Macomb 5/9/2020        108     873      797     697      790    21   112 5/13/2020 
AAA1     1 US_Michigan_Macomb Deaths    cc1=  .998813 cc2=  .846315 lx=  6.68194 if=  66 il= 108 5/9/2020   n=  42 now=     873 end=        797       697       790 U=    12.54 T=   82.9 p1=  -8.7 p2=   109.5 ed=   112 5/13/2020   x1=  66. x2= 108. y1=  1.35 y2= -2.00 BEST
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .998813 cc2=  .846315 lx=  6.68294 if=  66 il= 108 5/9/2020   n=  42 now=     873 end=        797       697       790 U=    12.54 T=   82.9 p1=  -8.7 p2=   109.5 ed=   112 5/13/2020   x1=  66. x2= 108. y1=  1.35 y2= -2.00 BEST
GP: Deaths    US_Michigan_Macomb 5/9/2020        108     873      797     697      790    21   112 5/13/2020 
AAA1     1 US_Michigan_Macomb Deaths    cc1=  .998749 cc2=  .844446 lx=  6.68194 if=  67 il= 108 5/9/2020   n=  41 now=     873 end=        797       697       790 U=    12.40 T=   83.2 p1=  -8.7 p2=   109.5 ed=   112 5/13/2020   x1=  67. x2= 108. y1=  1.30 y2= -2.00 BEST
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .998750 cc2=  .844446 lx=  6.68094 if=  67 il= 108 5/9/2020   n=  41 now=     873 end=        797       697       790 U=    12.40 T=   83.2 p1=  -8.7 p2=   109.5 ed=   112 5/13/2020   x1=  67. x2= 108. y1=  1.30 y2= -2.00 BEST
GP: Deaths    US_Michigan_Macomb 5/9/2020        108     873      797     697      790    21   112 5/13/2020 
AAA1     1 US_Michigan_Macomb Deaths    cc1=  .998556 cc2=  .840442 lx=  6.68194 if=  69 il= 108 5/9/2020   n=  39 now=     873 end=        797       697       790 U=    12.52 T=   82.9 p1=  -8.7 p2=   109.5 ed=   112 5/13/2020   x1=  69. x2= 108. y1=  1.11 y2= -2.00 BEST
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .998558 cc2=  .840442 lx=  6.67894 if=  69 il= 108 5/9/2020   n=  39 now=     873 end=        797       697       790 U=    12.52 T=   82.9 p1=  -8.7 p2=   109.5 ed=   112 5/13/2020   x1=  69. x2= 108. y1=  1.11 y2= -2.00 BEST
GP: Deaths    US_Michigan_Macomb 5/9/2020        108     873      797     697      790    21   112 5/13/2020 
AAA1     1 US_Michigan_Macomb Deaths    cc1=  .998472 cc2=  .838344 lx=  6.68194 if=  70 il= 108 5/9/2020   n=  38 now=     873 end=        797       697       790 U=    12.61 T=   82.8 p1=  -8.7 p2=   109.5 ed=   112 5/13/2020   x1=  70. x2= 108. y1=  1.01 y2= -2.00 BEST
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .998480 cc2=  .838344 lx=  6.67694 if=  70 il= 108 5/9/2020   n=  38 now=     873 end=        797       697       790 U=    12.61 T=   82.8 p1=  -8.7 p2=   109.5 ed=   112 5/13/2020   x1=  70. x2= 108. y1=  1.01 y2= -2.00 BEST
GP: Deaths    US_Michigan_Macomb 5/9/2020        108     873      797     697      790    21   112 5/13/2020 
AAA1     1 US_Michigan_Macomb Deaths    cc1=  .998461 cc2=  .836240 lx=  6.67194 if=  71 il= 108 5/9/2020   n=  37 now=     873 end=        789       697       790 U=    12.18 T=   82.7 p1=  -9.6 p2=   110.6 ed=   111 5/12/2020   x1=  71. x2= 108. y1=   .96 y2= -2.08 BEST
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .998462 cc2=  .836240 lx=  6.67294 if=  71 il= 108 5/9/2020   n=  37 now=     873 end=        789       697       790 U=    12.18 T=   82.7 p1=  -9.6 p2=   110.6 ed=   111 5/12/2020   x1=  71. x2= 108. y1=   .96 y2= -2.08 BEST
GP: Deaths    US_Michigan_Macomb 5/9/2020        108     873      789     697      790    21   111 5/12/2020 
AAA1     1 US_Michigan_Macomb Deaths    cc1=  .998389 cc2=  .833990 lx=  6.67194 if=  72 il= 108 5/9/2020   n=  36 now=     873 end=        789       697       790 U=    12.03 T=   83.0 p1=  -9.6 p2=   110.6 ed=   111 5/12/2020   x1=  72. x2= 108. y1=   .92 y2= -2.08 BEST
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .998390 cc2=  .833990 lx=  6.66994 if=  72 il= 108 5/9/2020   n=  36 now=     873 end=        789       697       790 U=    12.03 T=   83.0 p1=  -9.6 p2=   110.6 ed=   111 5/12/2020   x1=  72. x2= 108. y1=   .92 y2= -2.08 BEST
GP: Deaths    US_Michigan_Macomb 5/9/2020        108     873      789     697      790    21   111 5/12/2020 
AAA1     1 US_Michigan_Macomb Deaths    cc1=  .998261 cc2=  .831595 lx=  6.67194 if=  73 il= 108 5/9/2020   n=  35 now=     873 end=        789       697       790 U=    12.00 T=   83.1 p1=  -9.6 p2=   110.6 ed=   111 5/12/2020   x1=  73. x2= 108. y1=   .84 y2= -2.08 BEST
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .998265 cc2=  .831595 lx=  6.66894 if=  73 il= 108 5/9/2020   n=  35 now=     873 end=        789       697       790 U=    12.00 T=   83.1 p1=  -9.6 p2=   110.6 ed=   111 5/12/2020   x1=  73. x2= 108. y1=   .84 y2= -2.08 BEST
GP: Deaths    US_Michigan_Macomb 5/9/2020        108     873      789     697      790    21   111 5/12/2020 
AAA1     1 US_Michigan_Macomb Deaths    cc1=  .998115 cc2=  .829085 lx=  6.67194 if=  74 il= 108 5/9/2020   n=  34 now=     873 end=        789       697       790 U=    11.76 T=   83.6 p1=  -9.6 p2=   110.6 ed=   111 5/12/2020   x1=  74. x2= 108. y1=   .81 y2= -2.08 BEST
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .998123 cc2=  .829085 lx=  6.66794 if=  74 il= 108 5/9/2020   n=  34 now=     873 end=        789       697       790 U=    11.76 T=   83.6 p1=  -9.6 p2=   110.6 ed=   111 5/12/2020   x1=  74. x2= 108. y1=   .81 y2= -2.08 BEST
GP: Deaths    US_Michigan_Macomb 5/9/2020        108     873      789     697      790    21   111 5/12/2020 
AAA1     1 US_Michigan_Macomb Deaths    cc1=  .997975 cc2=  .826476 lx=  6.67194 if=  75 il= 108 5/9/2020   n=  33 now=     873 end=        789       697       790 U=    11.77 T=   83.5 p1=  -9.6 p2=   110.6 ed=   111 5/12/2020   x1=  75. x2= 108. y1=   .73 y2= -2.08 BEST
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .997977 cc2=  .826476 lx=  6.66994 if=  75 il= 108 5/9/2020   n=  33 now=     873 end=        789       697       790 U=    11.77 T=   83.5 p1=  -9.6 p2=   110.6 ed=   111 5/12/2020   x1=  75. x2= 108. y1=   .73 y2= -2.08 BEST
GP: Deaths    US_Michigan_Macomb 5/9/2020        108     873      789     697      790    21   111 5/12/2020 
AAA1     1 US_Michigan_Macomb Deaths    cc1=  .997819 cc2=  .823742 lx=  6.67194 if=  76 il= 108 5/9/2020   n=  32 now=     873 end=        789       697       790 U=    11.82 T=   83.4 p1=  -9.6 p2=   110.6 ed=   111 5/12/2020   x1=  76. x2= 108. y1=   .63 y2= -2.08 BEST
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .997819 cc2=  .823742 lx=  6.67194 if=  76 il= 108 5/9/2020   n=  32 now=     873 end=        789       697       790 U=    11.82 T=   83.4 p1=  -9.6 p2=   110.6 ed=   111 5/12/2020   x1=  76. x2= 108. y1=   .63 y2= -2.08 BEST
GP: Deaths    US_Michigan_Macomb 5/9/2020        108     873      789     697      790    21   111 5/12/2020 
AAA1     1 US_Michigan_Macomb Deaths    cc1=  .997627 cc2=  .820850 lx=  6.67194 if=  77 il= 108 5/9/2020   n=  31 now=     873 end=        789       697       790 U=    11.82 T=   83.4 p1=  -9.6 p2=   110.6 ed=   111 5/12/2020   x1=  77. x2= 108. y1=   .54 y2= -2.08 BEST
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .997629 cc2=  .820850 lx=  6.67394 if=  77 il= 108 5/9/2020   n=  31 now=     873 end=        789       697       790 U=    11.82 T=   83.4 p1=  -9.6 p2=   110.6 ed=   111 5/12/2020   x1=  77. x2= 108. y1=   .54 y2= -2.08 BEST
GP: Deaths    US_Michigan_Macomb 5/9/2020        108     873      789     697      790    21   111 5/12/2020 
AAA1     1 US_Michigan_Macomb Deaths    cc1=  .997164 cc2=  .814589 lx=  6.68194 if=  79 il= 108 5/9/2020   n=  29 now=     873 end=        797       697       790 U=    12.41 T=   83.2 p1=  -8.7 p2=   109.5 ed=   112 5/13/2020   x1=  79. x2= 108. y1=   .34 y2= -2.00 BEST
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .997167 cc2=  .814589 lx=  6.67894 if=  79 il= 108 5/9/2020   n=  29 now=     873 end=        797       697       790 U=    12.41 T=   83.2 p1=  -8.7 p2=   109.5 ed=   112 5/13/2020   x1=  79. x2= 108. y1=   .34 y2= -2.00 BEST
GP: Deaths    US_Michigan_Macomb 5/9/2020        108     873      797     697      790    21   112 5/13/2020 
AAA1     1 US_Michigan_Macomb Deaths    cc1=  .996867 cc2=  .811172 lx=  6.68194 if=  80 il= 108 5/9/2020   n=  28 now=     873 end=        797       697       790 U=    12.21 T=   83.6 p1=  -8.7 p2=   109.5 ed=   112 5/13/2020   x1=  80. x2= 108. y1=   .29 y2= -2.00 BEST
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .996876 cc2=  .811172 lx=  6.67694 if=  80 il= 108 5/9/2020   n=  28 now=     873 end=        797       697       790 U=    12.21 T=   83.6 p1=  -8.7 p2=   109.5 ed=   112 5/13/2020   x1=  80. x2= 108. y1=   .29 y2= -2.00 BEST
GP: Deaths    US_Michigan_Macomb 5/9/2020        108     873      797     697      790    21   112 5/13/2020 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .995745 cc2=  .787230 lx=  6.70194 if=  86 il= 108 5/9/2020   n=  22 now=     873 end=        813       697       790 U=    13.62 T=   82.6 p1=  -6.9 p2=   107.4 ed=   114 5/15/2020   x1=  86. x2= 108. y1=  -.25 y2= -1.86     
GP: Deaths    US_Michigan_Macomb 5/9/2020        108     873      813     697      790    21   114 5/15/2020 
AAA1     1 US_Michigan_Macomb Deaths    cc1=  .995490 cc2=  .782289 lx=  6.69194 if=  87 il= 108 5/9/2020   n=  21 now=     873 end=        805       697       790 U=    12.88 T=   83.1 p1=  -7.8 p2=   108.4 ed=   113 5/14/2020   x1=  87. x2= 108. y1=  -.30 y2= -1.93 BEST
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .995491 cc2=  .782289 lx=  6.68994 if=  87 il= 108 5/9/2020   n=  21 now=     873 end=        805       697       790 U=    12.88 T=   83.1 p1=  -7.8 p2=   108.4 ed=   113 5/14/2020   x1=  87. x2= 108. y1=  -.30 y2= -1.93 BEST
GP: Deaths    US_Michigan_Macomb 5/9/2020        108     873      805     697      790    21   113 5/14/2020 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .991787 cc2=  .749252 lx=  6.70194 if=  92 il= 108 5/9/2020   n=  16 now=     873 end=        813       697       790 U=    13.64 T=   82.6 p1=  -6.9 p2=   107.4 ed=   114 5/15/2020   x1=  92. x2= 108. y1=  -.69 y2= -1.86     
GP: Deaths    US_Michigan_Macomb 5/9/2020        108     873      813     697      790    21   114 5/15/2020 
AAA1     1 US_Michigan_Macomb Deaths    cc1=  .991156 cc2=  .741156 lx=  6.68194 if=  93 il= 108 5/9/2020   n=  15 now=     873 end=        797       697       790 U=    12.26 T=   83.5 p1=  -8.7 p2=   109.5 ed=   112 5/13/2020   x1=  93. x2= 108. y1=  -.78 y2= -2.00 BEST
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .991159 cc2=  .741156 lx=  6.67894 if=  93 il= 108 5/9/2020   n=  15 now=     873 end=        797       697       790 U=    12.26 T=   83.5 p1=  -8.7 p2=   109.5 ed=   112 5/13/2020   x1=  93. x2= 108. y1=  -.78 y2= -2.00 BEST
GP: Deaths    US_Michigan_Macomb 5/9/2020        108     873      797     697      790    21   112 5/13/2020 
AAA1     1 US_Michigan_Macomb Deaths    cc1=  .989994 cc2=  .731795 lx=  6.66194 if=  94 il= 108 5/9/2020   n=  14 now=     873 end=        782       697       790 U=    10.94 T=   84.3 p1= -10.4 p2=   111.6 ed=   110 5/11/2020   x1=  94. x2= 108. y1=  -.88 y2= -2.16 BEST
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .989998 cc2=  .731795 lx=  6.66494 if=  94 il= 108 5/9/2020   n=  14 now=     873 end=        782       697       790 U=    10.94 T=   84.3 p1= -10.4 p2=   111.6 ed=   110 5/11/2020   x1=  94. x2= 108. y1=  -.88 y2= -2.16 BEST
GP: Deaths    US_Michigan_Macomb 5/9/2020        108     873      782     697      790    21   110 5/11/2020 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .993301 cc2=  .704626 lx=  7.14194 if=  97 il= 108 5/9/2020   n=  11 now=     873 end=       1263       697       790 U=    38.36 T=   88.1 p1=  44.7 p2=    69.1 ed=   178 7/18/2020   x1=  97. x2= 108. y1=  -.23 y2=  -.52     
GP: Deaths    US_Michigan_Macomb 5/9/2020        108     873     1263     697      790    21   178 7/18/2020 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .995165 cc2=  .693653 lx=  8.77194 if=  98 il= 108 5/9/2020   n=  10 now=     873 end=       6450       697       790 U=   148.62 T=  226.9 p1= 638.8 p2=    13.5 ed=   577 8/21/2021   x1=  98. x2= 108. y1=   .87 y2=   .80     
GP: Deaths    US_Michigan_Macomb 5/9/2020        108     873    -         697      790    21   577 8/21/2021 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .994681 cc2=  .678454 lx=  8.77194 if=  99 il= 108 5/9/2020   n=   9 now=     873 end=       6450       697       790 U=   142.69 T=  222.1 p1= 638.8 p2=    13.5 ed=   558 8/2/2021    x1=  99. x2= 108. y1=   .86 y2=   .80     
GP: Deaths    US_Michigan_Macomb 5/9/2020        108     873    -         697      790    21   558 8/2/2021  
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .992849 cc2=  .659516 lx=  8.77194 if= 100 il= 108 5/9/2020   n=   8 now=     873 end=       6450       697       790 U=   144.36 T=  223.5 p1= 638.8 p2=    13.5 ed=   564 8/8/2021    x1= 100. x2= 108. y1=   .86 y2=   .80     
GP: Deaths    US_Michigan_Macomb 5/9/2020        108     873    -         697      790    21   564 8/8/2021  
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .991055 cc2=  .637501 lx=  8.77194 if= 101 il= 108 5/9/2020   n=   7 now=     873 end=       6450       697       790 U=   146.33 T=  225.0 p1= 638.8 p2=    13.5 ed=   570 8/14/2021   x1= 101. x2= 108. y1=   .85 y2=   .80     
GP: Deaths    US_Michigan_Macomb 5/9/2020        108     873    -         697      790    21   570 8/14/2021 
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .992326 cc2=  .614361 lx=  7.83194 if= 102 il= 108 5/9/2020   n=   6 now=     873 end=       2519       697       790 U=    76.93 T=  127.3 p1= 188.5 p2=    34.7 ed=   308 11/25/2020  x1= 102. x2= 108. y1=   .33 y2=   .25     
GP: Deaths    US_Michigan_Macomb 5/9/2020        108     873     2519     697      790    21   308 11/25/2020
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .987724 cc2=  .579475 lx=  8.77194 if= 103 il= 108 5/9/2020   n=   5 now=     873 end=       6450       697       790 U=   140.45 T=  220.3 p1= 638.8 p2=    13.5 ed=   551 7/26/2021   x1= 103. x2= 108. y1=   .84 y2=   .80     
GP: Deaths    US_Michigan_Macomb 5/9/2020        108     873    -         697      790    21   551 7/26/2021 
AAA1     1 US_Michigan_Macomb Deaths    cc1=  .999105 cc2=  .857684 lx=  6.68194 if=  60 il= 109 5/10/2020  n=  49 now=     873 end=        797       698       790 U=    12.53 T=   83.8 p1=  -8.7 p2=   109.5 ed=   113 5/14/2020   x1=  60. x2= 109. y1=  1.90 y2= -2.01 BEST
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .999106 cc2=  .857684 lx=  6.68394 if=  60 il= 109 5/10/2020  n=  49 now=     873 end=        797       698       790 U=    12.53 T=   83.8 p1=  -8.7 p2=   109.5 ed=   113 5/14/2020   x1=  60. x2= 109. y1=  1.90 y2= -2.01 BEST
GP: Deaths    US_Michigan_Macomb 5/10/2020       109     873      797     698      790    26   113 5/14/2020 
AAA1     1 US_Michigan_Macomb Deaths    cc1=  .999068 cc2=  .856211 lx=  6.68194 if=  61 il= 109 5/10/2020  n=  48 now=     873 end=        797       698       790 U=    12.63 T=   83.6 p1=  -8.7 p2=   109.5 ed=   113 5/14/2020   x1=  61. x2= 109. y1=  1.79 y2= -2.01 BEST
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .999073 cc2=  .856211 lx=  6.68594 if=  61 il= 109 5/10/2020  n=  48 now=     873 end=        797       698       790 U=    12.63 T=   83.6 p1=  -8.7 p2=   109.5 ed=   113 5/14/2020   x1=  61. x2= 109. y1=  1.79 y2= -2.01 BEST
GP: Deaths    US_Michigan_Macomb 5/10/2020       109     873      797     698      790    26   113 5/14/2020 
AAA1     1 US_Michigan_Macomb Deaths    cc1=  .998968 cc2=  .853103 lx=  6.69194 if=  63 il= 109 5/10/2020  n=  46 now=     873 end=        805       698       790 U=    13.15 T=   83.5 p1=  -7.8 p2=   108.4 ed=   114 5/15/2020   x1=  63. x2= 109. y1=  1.56 y2= -1.94 BEST
AAA2     1 US_Michigan_Macomb Deaths    cc1=  .998971 cc2=  .853103 lx=  6.68894 if=  63 il= 109 5/10/2020  n=  46 now=     873 end=        805       698       790 U=    13.15 T=   83.5 p1=  -7.8 p2=   108.4 ed=   114 5/15/2020   x1=  63. x2= 109. y1=  1.56 y2= -1.94 BEST
GP: Deaths    US_Michigan_Macomb 5/10/2020       109     873      805     698      790    26   114 5/15/2020 
AAA1     1 US_Michigan_Macomb Deaths    cc1=  .998918 cc2=  .851476 lx=  6.68194 if=  64 il= 109 5/10/2020  n=  45 now=     873 end=        797       698       790 U=    12.98 T=   82.9 p1=  -8.7 p2=   109.5 ed=   113 5/14/2020   x1=  64. x2= 109. y1=  1.45 y2= -2.01 BEST
