TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        8035.00000        8.99156
TAB:  US_Florida_Broward Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_Florida_Broward 5/12/2020       111     346    -         258      351    10   412 3/9/2021  
AAA2     1 US_Florida_Broward Deaths    cc1=  .962337 cc2=  .660826 lx=  7.84644 if= 101 il= 111 5/12/2020  n=  10 now=     346 end=       2556       258       351 U=   102.58 T=  196.1 p1= 638.7 p2=    13.5 ed=   438 4/4/2021    x1= 101. x2= 111. y1=   .93 y2=   .83     
GP: Deaths    US_Florida_Broward 5/12/2020       111     346    -         258      351    10   438 4/4/2021  
AAA2     1 US_Florida_Broward Deaths    cc1=  .959915 cc2=  .626581 lx=  5.55644 if= 103 il= 111 5/12/2020  n=   8 now=     346 end=        258       258       351 U=     1.93 T=  100.1 p1= -25.4 p2=   134.1 ed=   104 5/5/2020    x1= 103. x2= 111. y1= -1.52 y2= -5.66     
GP: Deaths    US_Florida_Broward 5/12/2020       111     346      258     258      351    10   104 5/5/2020  
AAA2     1 US_Florida_Broward Deaths    cc1=  .962590 cc2=  .609036 lx=  5.55644 if= 104 il= 111 5/12/2020  n=   7 now=     346 end=        258       258       351 U=     1.76 T=  101.0 p1= -25.4 p2=   134.1 ed=   105 5/6/2020    x1= 104. x2= 111. y1= -1.68 y2= -5.66     
GP: Deaths    US_Florida_Broward 5/12/2020       111     346      258     258      351    10   105 5/6/2020  
AAA2     1 US_Florida_Broward Deaths    cc1=  .957384 cc2=  .579419 lx=  5.55644 if= 105 il= 111 5/12/2020  n=   6 now=     346 end=        258       258       351 U=     1.55 T=  102.2 p1= -25.4 p2=   134.1 ed=   105 5/6/2020    x1= 105. x2= 111. y1= -1.79 y2= -5.66     
GP: Deaths    US_Florida_Broward 5/12/2020       111     346      258     258      351    10   105 5/6/2020  
AAA2     1 US_Florida_Broward Deaths    cc1=  .932768 cc2=  .524520 lx=  5.55644 if= 106 il= 111 5/12/2020  n=   5 now=     346 end=        258       258       351 U=     1.42 T=  103.0 p1= -25.4 p2=   134.1 ed=   106 5/7/2020    x1= 106. x2= 111. y1= -2.13 y2= -5.66     
GP: Deaths    US_Florida_Broward 5/12/2020       111     346      258     258      351    10   106 5/7/2020  
AAA1     1 US_Florida_Broward Deaths    cc1=  .996971 cc2=  .865664 lx=  5.87644 if=  55 il= 112 5/13/2020  n=  57 now=     346 end=        356       267       351 U=    18.93 T=   88.5 p1=   2.9 p2=    97.2 ed=   133 6/3/2020    x1=  55. x2= 112. y1=  1.77 y2= -1.24 BEST
AAA2     1 US_Florida_Broward Deaths    cc1=  .996971 cc2=  .865664 lx=  5.87944 if=  55 il= 112 5/13/2020  n=  57 now=     346 end=        356       267       351 U=    18.93 T=   88.5 p1=   2.9 p2=    97.2 ed=   133 6/3/2020    x1=  55. x2= 112. y1=  1.77 y2= -1.24 BEST
GP: Deaths    US_Florida_Broward 5/13/2020       112     346      356     267      351    12   133 6/3/2020  
AAA1     1 US_Florida_Broward Deaths    cc1=  .997000 cc2=  .864547 lx=  5.87644 if=  56 il= 112 5/13/2020  n=  56 now=     346 end=        356       267       351 U=    18.59 T=   88.9 p1=   2.9 p2=    97.2 ed=   132 6/2/2020    x1=  56. x2= 112. y1=  1.77 y2= -1.24 BEST
AAA2     1 US_Florida_Broward Deaths    cc1=  .997002 cc2=  .864547 lx=  5.87144 if=  56 il= 112 5/13/2020  n=  56 now=     346 end=        356       267       351 U=    18.59 T=   88.9 p1=   2.9 p2=    97.2 ed=   132 6/2/2020    x1=  56. x2= 112. y1=  1.77 y2= -1.24 BEST
GP: Deaths    US_Florida_Broward 5/13/2020       112     346      356     267      351    12   132 6/2/2020  
AAA1     1 US_Florida_Broward Deaths    cc1=  .996928 cc2=  .863298 lx=  5.86644 if=  57 il= 112 5/13/2020  n=  55 now=     346 end=        352       267       351 U=    18.06 T=   89.0 p1=   1.7 p2=    98.3 ed=   131 6/1/2020    x1=  57. x2= 112. y1=  1.77 y2= -1.28 BEST
AAA2     1 US_Florida_Broward Deaths    cc1=  .996928 cc2=  .863298 lx=  5.86544 if=  57 il= 112 5/13/2020  n=  55 now=     346 end=        352       267       351 U=    18.06 T=   89.0 p1=   1.7 p2=    98.3 ed=   131 6/1/2020    x1=  57. x2= 112. y1=  1.77 y2= -1.28 BEST
GP: Deaths    US_Florida_Broward 5/13/2020       112     346      352     267      351    12   131 6/1/2020  
AAA1     1 US_Florida_Broward Deaths    cc1=  .996776 cc2=  .861936 lx=  5.86644 if=  58 il= 112 5/13/2020  n=  54 now=     346 end=        352       267       351 U=    17.73 T=   89.4 p1=   1.7 p2=    98.3 ed=   131 6/1/2020    x1=  58. x2= 112. y1=  1.77 y2= -1.28 BEST
AAA2     1 US_Florida_Broward Deaths    cc1=  .996777 cc2=  .861936 lx=  5.86344 if=  58 il= 112 5/13/2020  n=  54 now=     346 end=        352       267       351 U=    17.73 T=   89.4 p1=   1.7 p2=    98.3 ed=   131 6/1/2020    x1=  58. x2= 112. y1=  1.77 y2= -1.28 BEST
GP: Deaths    US_Florida_Broward 5/13/2020       112     346      352     267      351    12   131 6/1/2020  
AAA1     1 US_Florida_Broward Deaths    cc1=  .996596 cc2=  .860513 lx=  5.86644 if=  59 il= 112 5/13/2020  n=  53 now=     346 end=        352       267       351 U=    18.68 T=   88.2 p1=   1.7 p2=    98.3 ed=   132 6/2/2020    x1=  59. x2= 112. y1=  1.56 y2= -1.28 BEST
AAA2     1 US_Florida_Broward Deaths    cc1=  .996596 cc2=  .860513 lx=  5.86444 if=  59 il= 112 5/13/2020  n=  53 now=     346 end=        352       267       351 U=    18.68 T=   88.2 p1=   1.7 p2=    98.3 ed=   132 6/2/2020    x1=  59. x2= 112. y1=  1.56 y2= -1.28 BEST
GP: Deaths    US_Florida_Broward 5/13/2020       112     346      352     267      351    12   132 6/2/2020  
AAA1     1 US_Florida_Broward Deaths    cc1=  .996670 cc2=  .859310 lx=  5.85644 if=  60 il= 112 5/13/2020  n=  52 now=     346 end=        349       267       351 U=    18.11 T=   88.2 p1=    .9 p2=    99.1 ed=   130 5/31/2020   x1=  60. x2= 112. y1=  1.56 y2= -1.31 BEST
AAA2     1 US_Florida_Broward Deaths    cc1=  .996670 cc2=  .859310 lx=  5.85544 if=  60 il= 112 5/13/2020  n=  52 now=     346 end=        349       267       351 U=    18.11 T=   88.2 p1=    .9 p2=    99.1 ed=   130 5/31/2020   x1=  60. x2= 112. y1=  1.56 y2= -1.31 BEST
GP: Deaths    US_Florida_Broward 5/13/2020       112     346      349     267      351    12   130 5/31/2020 
AAA2     1 US_Florida_Broward Deaths    cc1=  .996610 cc2=  .857935 lx=  5.84644 if=  61 il= 112 5/13/2020  n=  51 now=     346 end=        345       267       351 U=    17.54 T=   88.3 p1=   -.3 p2=   100.3 ed=   129 5/30/2020   x1=  61. x2= 112. y1=  1.56 y2= -1.35     
GP: Deaths    US_Florida_Broward 5/13/2020       112     346      345     267      351    12   129 5/30/2020 
AAA2     1 US_Florida_Broward Deaths    cc1=  .996447 cc2=  .856419 lx=  5.84644 if=  62 il= 112 5/13/2020  n=  50 now=     346 end=        345       267       351 U=    17.19 T=   88.8 p1=   -.3 p2=   100.3 ed=   129 5/30/2020   x1=  62. x2= 112. y1=  1.56 y2= -1.35     
GP: Deaths    US_Florida_Broward 5/13/2020       112     346      345     267      351    12   129 5/30/2020 
AAA2     1 US_Florida_Broward Deaths    cc1=  .996229 cc2=  .854807 lx=  5.84644 if=  63 il= 112 5/13/2020  n=  49 now=     346 end=        345       267       351 U=    16.85 T=   89.2 p1=   -.3 p2=   100.3 ed=   129 5/30/2020   x1=  63. x2= 112. y1=  1.56 y2= -1.35     
GP: Deaths    US_Florida_Broward 5/13/2020       112     346      345     267      351    12   129 5/30/2020 
AAA1     1 US_Florida_Broward Deaths    cc1=  .996051 cc2=  .853194 lx=  5.85644 if=  64 il= 112 5/13/2020  n=  48 now=     346 end=        349       267       351 U=    16.71 T=   90.1 p1=    .9 p2=    99.1 ed=   129 5/30/2020   x1=  64. x2= 112. y1=  1.56 y2= -1.31 BEST
AAA2     1 US_Florida_Broward Deaths    cc1=  .996054 cc2=  .853194 lx=  5.85144 if=  64 il= 112 5/13/2020  n=  48 now=     346 end=        349       267       351 U=    16.71 T=   90.1 p1=    .9 p2=    99.1 ed=   129 5/30/2020   x1=  64. x2= 112. y1=  1.56 y2= -1.31 BEST
GP: Deaths    US_Florida_Broward 5/13/2020       112     346      349     267      351    12   129 5/30/2020 
AAA1     1 US_Florida_Broward Deaths    cc1=  .996104 cc2=  .851767 lx=  5.86644 if=  65 il= 112 5/13/2020  n=  47 now=     346 end=        352       267       351 U=    17.25 T=   90.0 p1=   1.7 p2=    98.3 ed=   130 5/31/2020   x1=  65. x2= 112. y1=  1.45 y2= -1.28 BEST
AAA2     1 US_Florida_Broward Deaths    cc1=  .996104 cc2=  .851767 lx=  5.86544 if=  65 il= 112 5/13/2020  n=  47 now=     346 end=        352       267       351 U=    17.25 T=   90.0 p1=   1.7 p2=    98.3 ed=   130 5/31/2020   x1=  65. x2= 112. y1=  1.45 y2= -1.28 BEST
GP: Deaths    US_Florida_Broward 5/13/2020       112     346      352     267      351    12   130 5/31/2020 
AAA1     1 US_Florida_Broward Deaths    cc1=  .996006 cc2=  .850141 lx=  5.87644 if=  66 il= 112 5/13/2020  n=  46 now=     346 end=        356       267       351 U=    18.30 T=   89.3 p1=   2.9 p2=    97.2 ed=   132 6/2/2020    x1=  66. x2= 112. y1=  1.27 y2= -1.24 BEST
AAA2     1 US_Florida_Broward Deaths    cc1=  .996006 cc2=  .850141 lx=  5.87544 if=  66 il= 112 5/13/2020  n=  46 now=     346 end=        356       267       351 U=    18.30 T=   89.3 p1=   2.9 p2=    97.2 ed=   132 6/2/2020    x1=  66. x2= 112. y1=  1.27 y2= -1.24 BEST
GP: Deaths    US_Florida_Broward 5/13/2020       112     346      356     267      351    12   132 6/2/2020  
AAA1     1 US_Florida_Broward Deaths    cc1=  .995753 cc2=  .848311 lx=  5.87644 if=  67 il= 112 5/13/2020  n=  45 now=     346 end=        356       267       351 U=    18.09 T=   89.6 p1=   2.9 p2=    97.2 ed=   132 6/2/2020    x1=  67. x2= 112. y1=  1.25 y2= -1.24 BEST
AAA2     1 US_Florida_Broward Deaths    cc1=  .995755 cc2=  .848311 lx=  5.87244 if=  67 il= 112 5/13/2020  n=  45 now=     346 end=        356       267       351 U=    18.09 T=   89.6 p1=   2.9 p2=    97.2 ed=   132 6/2/2020    x1=  67. x2= 112. y1=  1.25 y2= -1.24 BEST
GP: Deaths    US_Florida_Broward 5/13/2020       112     346      356     267      351    12   132 6/2/2020  
AAA1     1 US_Florida_Broward Deaths    cc1=  .995463 cc2=  .846392 lx=  5.87644 if=  68 il= 112 5/13/2020  n=  44 now=     346 end=        356       267       351 U=    17.69 T=   90.1 p1=   2.9 p2=    97.2 ed=   131 6/1/2020    x1=  68. x2= 112. y1=  1.25 y2= -1.24 BEST
AAA2     1 US_Florida_Broward Deaths    cc1=  .995465 cc2=  .846392 lx=  5.87244 if=  68 il= 112 5/13/2020  n=  44 now=     346 end=        356       267       351 U=    17.69 T=   90.1 p1=   2.9 p2=    97.2 ed=   131 6/1/2020    x1=  68. x2= 112. y1=  1.25 y2= -1.24 BEST
GP: Deaths    US_Florida_Broward 5/13/2020       112     346      356     267      351    12   131 6/1/2020  
AAA1     1 US_Florida_Broward Deaths    cc1=  .995226 cc2=  .844470 lx=  5.87644 if=  69 il= 112 5/13/2020  n=  43 now=     346 end=        356       267       351 U=    17.47 T=   90.3 p1=   2.9 p2=    97.2 ed=   131 6/1/2020    x1=  69. x2= 112. y1=  1.22 y2= -1.24 BEST
AAA2     1 US_Florida_Broward Deaths    cc1=  .995227 cc2=  .844470 lx=  5.87944 if=  69 il= 112 5/13/2020  n=  43 now=     346 end=        356       267       351 U=    17.47 T=   90.3 p1=   2.9 p2=    97.2 ed=   131 6/1/2020    x1=  69. x2= 112. y1=  1.22 y2= -1.24 BEST
GP: Deaths    US_Florida_Broward 5/13/2020       112     346      356     267      351    12   131 6/1/2020  
AAA2     1 US_Florida_Broward Deaths    cc1=  .995142 cc2=  .842644 lx=  5.89644 if=  70 il= 112 5/13/2020  n=  42 now=     346 end=        363       267       351 U=    17.49 T=   91.5 p1=   4.9 p2=    95.3 ed=   132 6/2/2020    x1=  70. x2= 112. y1=  1.23 y2= -1.17     
GP: Deaths    US_Florida_Broward 5/13/2020       112     346      363     267      351    12   132 6/2/2020  
AAA2     1 US_Florida_Broward Deaths    cc1=  .995716 cc2=  .841413 lx=  5.93644 if=  71 il= 112 5/13/2020  n=  41 now=     346 end=        378       267       351 U=    18.77 T=   92.3 p1=   9.2 p2=    91.5 ed=   136 6/6/2020    x1=  71. x2= 112. y1=  1.13 y2= -1.05     
GP: Deaths    US_Florida_Broward 5/13/2020       112     346      378     267      351    12   136 6/6/2020  
AAA2     1 US_Florida_Broward Deaths    cc1=  .996187 cc2=  .840013 lx=  5.97644 if=  72 il= 112 5/13/2020  n=  40 now=     346 end=        394       267       351 U=    19.97 T=   93.2 p1=  13.9 p2=    87.8 ed=   140 6/10/2020   x1=  72. x2= 112. y1=  1.06 y2=  -.94     
GP: Deaths    US_Florida_Broward 5/13/2020       112     346      394     267      351    12   140 6/10/2020 
AAA2     1 US_Florida_Broward Deaths    cc1=  .996704 cc2=  .838590 lx=  6.02644 if=  73 il= 112 5/13/2020  n=  39 now=     346 end=        414       267       351 U=    21.97 T=   93.9 p1=  19.7 p2=    83.6 ed=   145 6/15/2020   x1=  73. x2= 112. y1=   .95 y2=  -.82     
GP: Deaths    US_Florida_Broward 5/13/2020       112     346      414     267      351    12   145 6/15/2020 
AAA2     1 US_Florida_Broward Deaths    cc1=  .996741 cc2=  .836613 lx=  6.05644 if=  74 il= 112 5/13/2020  n=  38 now=     346 end=        426       267       351 U=    23.48 T=   94.2 p1=  23.1 p2=    81.2 ed=   149 6/19/2020   x1=  74. x2= 112. y1=   .86 y2=  -.76     
GP: Deaths    US_Florida_Broward 5/13/2020       112     346      426     267      351    12   149 6/19/2020 
AAA2     1 US_Florida_Broward Deaths    cc1=  .996512 cc2=  .834291 lx=  6.06644 if=  75 il= 112 5/13/2020  n=  37 now=     346 end=        431       267       351 U=    24.01 T=   94.3 p1=  24.6 p2=    80.3 ed=   150 6/20/2020   x1=  75. x2= 112. y1=   .81 y2=  -.74     
GP: Deaths    US_Florida_Broward 5/13/2020       112     346      431     267      351    12   150 6/20/2020 
AAA2     1 US_Florida_Broward Deaths    cc1=  .996226 cc2=  .831827 lx=  6.07644 if=  76 il= 112 5/13/2020  n=  36 now=     346 end=        435       267       351 U=    23.76 T=   95.0 p1=  25.7 p2=    79.5 ed=   151 6/21/2020   x1=  76. x2= 112. y1=   .80 y2=  -.72     
GP: Deaths    US_Florida_Broward 5/13/2020       112     346      435     267      351    12   151 6/21/2020 
AAA2     1 US_Florida_Broward Deaths    cc1=  .996065 cc2=  .829398 lx=  6.10644 if=  77 il= 112 5/13/2020  n=  35 now=     346 end=        448       267       351 U=    25.52 T=   95.3 p1=  29.5 p2=    77.2 ed=   155 6/25/2020   x1=  77. x2= 112. y1=   .72 y2=  -.66     
GP: Deaths    US_Florida_Broward 5/13/2020       112     346      448     267      351    12   155 6/25/2020 
AAA2     1 US_Florida_Broward Deaths    cc1=  .995722 cc2=  .826691 lx=  6.10644 if=  78 il= 112 5/13/2020  n=  34 now=     346 end=        448       267       351 U=    26.03 T=   94.9 p1=  29.5 p2=    77.2 ed=   156 6/26/2020   x1=  78. x2= 112. y1=   .65 y2=  -.66     
GP: Deaths    US_Florida_Broward 5/13/2020       112     346      448     267      351    12   156 6/26/2020 
AAA2     1 US_Florida_Broward Deaths    cc1=  .995466 cc2=  .823967 lx=  6.07644 if=  79 il= 112 5/13/2020  n=  33 now=     346 end=        435       267       351 U=    25.33 T=   93.9 p1=  25.7 p2=    79.5 ed=   153 6/23/2020   x1=  79. x2= 112. y1=   .59 y2=  -.72     
GP: Deaths    US_Florida_Broward 5/13/2020       112     346      435     267      351    12   153 6/23/2020 
AAA2     1 US_Florida_Broward Deaths    cc1=  .995310 cc2=  .821232 lx=  6.05644 if=  80 il= 112 5/13/2020  n=  32 now=     346 end=        426       267       351 U=    24.57 T=   93.4 p1=  23.1 p2=    81.2 ed=   151 6/21/2020   x1=  80. x2= 112. y1=   .55 y2=  -.76     
GP: Deaths    US_Florida_Broward 5/13/2020       112     346      426     267      351    12   151 6/21/2020 
AAA2     1 US_Florida_Broward Deaths    cc1=  .995123 cc2=  .818346 lx=  6.02644 if=  81 il= 112 5/13/2020  n=  31 now=     346 end=        414       267       351 U=    22.95 T=   93.1 p1=  19.7 p2=    83.6 ed=   147 6/17/2020   x1=  81. x2= 112. y1=   .53 y2=  -.82     
GP: Deaths    US_Florida_Broward 5/13/2020       112     346      414     267      351    12   147 6/17/2020 
AAA2     1 US_Florida_Broward Deaths    cc1=  .994658 cc2=  .815053 lx=  6.01644 if=  82 il= 112 5/13/2020  n=  30 now=     346 end=        410       267       351 U=    22.05 T=   93.3 p1=  18.5 p2=    84.4 ed=   145 6/15/2020   x1=  82. x2= 112. y1=   .51 y2=  -.85     
GP: Deaths    US_Florida_Broward 5/13/2020       112     346      410     267      351    12   145 6/15/2020 
AAA2     1 US_Florida_Broward Deaths    cc1=  .994208 cc2=  .808513 lx=  6.10644 if=  84 il= 112 5/13/2020  n=  28 now=     346 end=        448       267       351 U=    25.09 T=   95.6 p1=  29.5 p2=    77.2 ed=   154 6/24/2020   x1=  84. x2= 112. y1=   .46 y2=  -.66     
GP: Deaths    US_Florida_Broward 5/13/2020       112     346      448     267      351    12   154 6/24/2020 
AAA2     1 US_Florida_Broward Deaths    cc1=  .993647 cc2=  .804665 lx=  6.13644 if=  85 il= 112 5/13/2020  n=  27 now=     346 end=        462       267       351 U=    26.50 T=   96.1 p1=  33.5 p2=    74.9 ed=   158 6/28/2020   x1=  85. x2= 112. y1=   .42 y2=  -.60     
GP: Deaths    US_Florida_Broward 5/13/2020       112     346      462     267      351    12   158 6/28/2020 
AAA2     1 US_Florida_Broward Deaths    cc1=  .992914 cc2=  .800464 lx=  6.13644 if=  86 il= 112 5/13/2020  n=  26 now=     346 end=        462       267       351 U=    26.52 T=   96.1 p1=  33.5 p2=    74.9 ed=   158 6/28/2020   x1=  86. x2= 112. y1=   .38 y2=  -.60     
GP: Deaths    US_Florida_Broward 5/13/2020       112     346      462     267      351    12   158 6/28/2020 
AAA2     1 US_Florida_Broward Deaths    cc1=  .992065 cc2=  .795949 lx=  6.14644 if=  87 il= 112 5/13/2020  n=  25 now=     346 end=        467       267       351 U=    27.21 T=   96.2 p1=  35.0 p2=    74.1 ed=   160 6/30/2020   x1=  87. x2= 112. y1=   .34 y2=  -.58     
GP: Deaths    US_Florida_Broward 5/13/2020       112     346      467     267      351    12   160 6/30/2020 
AAA2     1 US_Florida_Broward Deaths    cc1=  .991430 cc2=  .778229 lx=  7.84644 if=  91 il= 112 5/13/2020  n=  21 now=     346 end=       2556       267       351 U=    84.37 T=  180.8 p1= 638.7 p2=    13.5 ed=   379 2/4/2021    x1=  91. x2= 112. y1=  1.06 y2=   .82     
GP: Deaths    US_Florida_Broward 5/13/2020       112     346    -         267      351    12   379 2/4/2021  
AAA2     1 US_Florida_Broward Deaths    cc1=  .991381 cc2=  .773163 lx=  7.84644 if=  92 il= 112 5/13/2020  n=  20 now=     346 end=       2556       267       351 U=    94.74 T=  189.2 p1= 638.7 p2=    13.5 ed=   412 3/9/2021    x1=  92. x2= 112. y1=  1.03 y2=   .82     
GP: Deaths    US_Florida_Broward 5/13/2020       112     346    -         267      351    12   412 3/9/2021  
AAA2     1 US_Florida_Broward Deaths    cc1=  .990544 cc2=  .766937 lx=  7.84644 if=  93 il= 112 5/13/2020  n=  19 now=     346 end=       2556       267       351 U=    95.09 T=  189.5 p1= 638.7 p2=    13.5 ed=   413 3/10/2021   x1=  93. x2= 112. y1=  1.01 y2=   .82     
GP: Deaths    US_Florida_Broward 5/13/2020       112     346    -         267      351    12   413 3/10/2021 
AAA2     1 US_Florida_Broward Deaths    cc1=  .983848 cc2=  .733848 lx=  7.84644 if=  97 il= 112 5/13/2020  n=  15 now=     346 end=       2556       267       351 U=    92.05 T=  187.0 p1= 638.7 p2=    13.5 ed=   404 3/1/2021    x1=  97. x2= 112. y1=   .98 y2=   .82     
GP: Deaths    US_Florida_Broward 5/13/2020       112     346    -         267      351    12   404 3/1/2021  
AAA2     1 US_Florida_Broward Deaths    cc1=  .967012 cc2=  .678337 lx=  5.75644 if= 101 il= 112 5/13/2020  n=  11 now=     346 end=        316       267       351 U=    11.56 T=   91.5 p1=  -8.7 p2=   109.5 ed=   118 5/19/2020   x1= 101. x2= 112. y1=  -.82 y2= -1.78     
GP: Deaths    US_Florida_Broward 5/13/2020       112     346      316     267      351    12   118 5/19/2020 
AAA2     1 US_Florida_Broward Deaths    cc1=  .967057 cc2=  .665545 lx=  5.65644 if= 102 il= 112 5/13/2020  n=  10 now=     346 end=        286       267       351 U=     6.48 T=   94.7 p1= -17.3 p2=   121.0 ed=   109 5/10/2020   x1= 102. x2= 112. y1= -1.13 y2= -2.67     
GP: Deaths    US_Florida_Broward 5/13/2020       112     346      286     267      351    12   109 5/10/2020 
AAA2     1 US_Florida_Broward Deaths    cc1=  .965286 cc2=  .649059 lx=  5.63644 if= 103 il= 112 5/13/2020  n=   9 now=     346 end=        280       267       351 U=     4.99 T=   97.0 p1= -19.1 p2=   123.6 ed=   108 5/9/2020    x1= 103. x2= 112. y1= -1.21 y2= -3.01     
GP: Deaths    US_Florida_Broward 5/13/2020       112     346      280     267      351    12   108 5/9/2020  
AAA1     1 US_Florida_Broward Deaths    cc1=  .997115 cc2=  .866926 lx=  5.87644 if=  55 il= 113 5/14/2020  n=  58 now=     346 end=        356       267       351 U=    19.26 T=   89.1 p1=   2.9 p2=    97.2 ed=   134 6/4/2020    x1=  55. x2= 113. y1=  1.77 y2= -1.24 BEST
AAA2     1 US_Florida_Broward Deaths    cc1=  .997115 cc2=  .866926 lx=  5.87544 if=  55 il= 113 5/14/2020  n=  58 now=     346 end=        356       267       351 U=    19.26 T=   89.1 p1=   2.9 p2=    97.2 ed=   134 6/4/2020    x1=  55. x2= 113. y1=  1.77 y2= -1.24 BEST
GP: Deaths    US_Florida_Broward 5/14/2020       113     346      356     267      351    11   134 6/4/2020  
AAA1     1 US_Florida_Broward Deaths    cc1=  .997147 cc2=  .865841 lx=  5.86644 if=  56 il= 113 5/14/2020  n=  57 now=     346 end=        352       267       351 U=    18.72 T=   89.1 p1=   1.7 p2=    98.3 ed=   133 6/3/2020    x1=  56. x2= 113. y1=  1.77 y2= -1.28 BEST
AAA2     1 US_Florida_Broward Deaths    cc1=  .997148 cc2=  .865841 lx=  5.86844 if=  56 il= 113 5/14/2020  n=  57 now=     346 end=        352       267       351 U=    18.72 T=   89.1 p1=   1.7 p2=    98.3 ed=   133 6/3/2020    x1=  56. x2= 113. y1=  1.77 y2= -1.28 BEST
GP: Deaths    US_Florida_Broward 5/14/2020       113     346      352     267      351    11   133 6/3/2020  
AAA1     1 US_Florida_Broward Deaths    cc1=  .997080 cc2=  .864627 lx=  5.86644 if=  57 il= 113 5/14/2020  n=  56 now=     346 end=        352       267       351 U=    18.39 T=   89.5 p1=   1.7 p2=    98.3 ed=   132 6/2/2020    x1=  57. x2= 113. y1=  1.77 y2= -1.28 BEST
AAA2     1 US_Florida_Broward Deaths    cc1=  .997081 cc2=  .864627 lx=  5.86344 if=  57 il= 113 5/14/2020  n=  56 now=     346 end=        352       267       351 U=    18.39 T=   89.5 p1=   1.7 p2=    98.3 ed=   132 6/2/2020    x1=  57. x2= 113. y1=  1.77 y2= -1.28 BEST
GP: Deaths    US_Florida_Broward 5/14/2020       113     346      352     267      351    11   132 6/2/2020  
AAA1     1 US_Florida_Broward Deaths    cc1=  .996940 cc2=  .863309 lx=  5.85644 if=  58 il= 113 5/14/2020  n=  55 now=     346 end=        349       267       351 U=    17.86 T=   89.6 p1=    .9 p2=    99.1 ed=   131 6/1/2020    x1=  58. x2= 113. y1=  1.77 y2= -1.31 BEST
AAA2     1 US_Florida_Broward Deaths    cc1=  .996941 cc2=  .863309 lx=  5.86044 if=  58 il= 113 5/14/2020  n=  55 now=     346 end=        349       267       351 U=    17.86 T=   89.6 p1=    .9 p2=    99.1 ed=   131 6/1/2020    x1=  58. x2= 113. y1=  1.77 y2= -1.31 BEST
GP: Deaths    US_Florida_Broward 5/14/2020       113     346      349     267      351    11   131 6/1/2020  
AAA1     1 US_Florida_Broward Deaths    cc1=  .996770 cc2=  .861931 lx=  5.85644 if=  59 il= 113 5/14/2020  n=  54 now=     346 end=        349       267       351 U=    18.80 T=   88.3 p1=    .9 p2=    99.1 ed=   132 6/2/2020    x1=  59. x2= 113. y1=  1.56 y2= -1.31 BEST
AAA2     1 US_Florida_Broward Deaths    cc1=  .996773 cc2=  .861931 lx=  5.86144 if=  59 il= 113 5/14/2020  n=  54 now=     346 end=        349       267       351 U=    18.80 T=   88.3 p1=    .9 p2=    99.1 ed=   132 6/2/2020    x1=  59. x2= 113. y1=  1.56 y2= -1.31 BEST
GP: Deaths    US_Florida_Broward 5/14/2020       113     346      349     267      351    11   132 6/2/2020  
AAA1     1 US_Florida_Broward Deaths    cc1=  .996846 cc2=  .860764 lx=  5.85644 if=  60 il= 113 5/14/2020  n=  53 now=     346 end=        349       267       351 U=    18.45 T=   88.8 p1=    .9 p2=    99.1 ed=   132 6/2/2020    x1=  60. x2= 113. y1=  1.56 y2= -1.31 BEST
AAA2     1 US_Florida_Broward Deaths    cc1=  .996847 cc2=  .860764 lx=  5.85344 if=  60 il= 113 5/14/2020  n=  53 now=     346 end=        349       267       351 U=    18.45 T=   88.8 p1=    .9 p2=    99.1 ed=   132 6/2/2020    x1=  60. x2= 113. y1=  1.56 y2= -1.31 BEST
GP: Deaths    US_Florida_Broward 5/14/2020       113     346      349     267      351    11   132 6/2/2020  
AAA2     1 US_Florida_Broward Deaths    cc1=  .996796 cc2=  .859435 lx=  5.84644 if=  61 il= 113 5/14/2020  n=  52 now=     346 end=        345       267       351 U=    17.88 T=   88.9 p1=   -.3 p2=   100.3 ed=   131 6/1/2020    x1=  61. x2= 113. y1=  1.56 y2= -1.35     
GP: Deaths    US_Florida_Broward 5/14/2020       113     346      345     267      351    11   131 6/1/2020  
AAA2     1 US_Florida_Broward Deaths    cc1=  .996644 cc2=  .857969 lx=  5.84644 if=  62 il= 113 5/14/2020  n=  51 now=     346 end=        345       267       351 U=    17.54 T=   89.3 p1=   -.3 p2=   100.3 ed=   130 5/31/2020   x1=  62. x2= 113. y1=  1.56 y2= -1.35     
GP: Deaths    US_Florida_Broward 5/14/2020       113     346      345     267      351    11   130 5/31/2020 
AAA2     1 US_Florida_Broward Deaths    cc1=  .996442 cc2=  .856414 lx=  5.84644 if=  63 il= 113 5/14/2020  n=  50 now=     346 end=        345       267       351 U=    17.19 T=   89.8 p1=   -.3 p2=   100.3 ed=   130 5/31/2020   x1=  63. x2= 113. y1=  1.56 y2= -1.35     
GP: Deaths    US_Florida_Broward 5/14/2020       113     346      345     267      351    11   130 5/31/2020 
