TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       14374.00000        9.57318
TAB:  US_Arizona_Maricopa Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504      790     385      475     4   183 7/23/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .991974 cc2=  .859521 lx=  6.70258 if=  68 il= 124 5/25/2020  n=  56 now=     504 end=        814       385       475 U=    29.22 T=  115.6 p1=  61.5 p2=    61.9 ed=   184 7/24/2020   x1=  68. x2= 124. y1=  1.63 y2=  -.29     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504      814     385      475     4   184 7/24/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .991946 cc2=  .858315 lx=  6.75258 if=  69 il= 124 5/25/2020  n=  55 now=     504 end=        856       385       475 U=    29.54 T=  117.4 p1=  69.8 p2=    58.9 ed=   187 7/27/2020   x1=  69. x2= 124. y1=  1.64 y2=  -.22     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504      856     385      475     4   187 7/27/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .992523 cc2=  .857683 lx=  6.87258 if=  70 il= 124 5/25/2020  n=  54 now=     504 end=        965       385       475 U=    30.95 T=  121.4 p1=  91.5 p2=    52.2 ed=   194 8/3/2020    x1=  70. x2= 124. y1=  1.66 y2=  -.08     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504      965     385      475     4   194 8/3/2020  
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .994616 cc2=  .858533 lx=  7.18258 if=  71 il= 124 5/25/2020  n=  53 now=     504 end=       1316       385       475 U=    39.53 T=  132.2 p1= 161.1 p2=    38.3 ed=   225 9/3/2020    x1=  71. x2= 124. y1=  1.55 y2=   .21     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504     1316     385      475     4   225 9/3/2020  
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .994954 cc2=  .857593 lx=  7.37258 if=  72 il= 124 5/25/2020  n=  52 now=     504 end=       1591       385       475 U=    42.05 T=  138.7 p1= 215.7 p2=    31.7 ed=   237 9/15/2020   x1=  72. x2= 124. y1=  1.59 y2=   .35     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504    -         385      475     4   237 9/15/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .996511 cc2=  .857836 lx=  8.01258 if=  73 il= 124 5/25/2020  n=  51 now=     504 end=       3018       385       475 U=    62.12 T=  168.9 p1= 498.8 p2=    16.7 ed=   315 12/2/2020   x1=  73. x2= 124. y1=  1.54 y2=   .72     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504    -         385      475     4   315 12/2/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .996330 cc2=  .856302 lx=  7.95258 if=  74 il= 124 5/25/2020  n=  50 now=     504 end=       2842       385       475 U=    61.32 T=  166.5 p1= 463.9 p2=    17.7 ed=   311 11/28/2020  x1=  74. x2= 124. y1=  1.51 y2=   .69     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504    -         385      475     4   311 11/28/2020
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .996176 cc2=  .854754 lx=  7.86258 if=  75 il= 124 5/25/2020  n=  49 now=     504 end=       2598       385       475 U=    58.24 T=  161.7 p1= 415.5 p2=    19.4 ed=   299 11/16/2020  x1=  75. x2= 124. y1=  1.49 y2=   .65     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504    -         385      475     4   299 11/16/2020
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .995942 cc2=  .853085 lx=  7.83258 if=  76 il= 124 5/25/2020  n=  48 now=     504 end=       2521       385       475 U=    58.37 T=  160.8 p1= 400.2 p2=    20.0 ed=   298 11/15/2020  x1=  76. x2= 124. y1=  1.45 y2=   .63     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504    -         385      475     4   298 11/15/2020
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .995733 cc2=  .851396 lx=  7.76258 if=  77 il= 124 5/25/2020  n=  47 now=     504 end=       2350       385       475 U=    56.59 T=  157.6 p1= 366.3 p2=    21.4 ed=   291 11/8/2020   x1=  77. x2= 124. y1=  1.42 y2=   .59     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504    -         385      475     4   291 11/8/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .995493 cc2=  .849628 lx=  7.69258 if=  78 il= 124 5/25/2020  n=  46 now=     504 end=       2192       385       475 U=    54.76 T=  154.3 p1= 334.9 p2=    23.0 ed=   283 10/31/2020  x1=  78. x2= 124. y1=  1.39 y2=   .55     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504    -         385      475     4   283 10/31/2020
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .995215 cc2=  .847773 lx=  7.64258 if=  79 il= 124 5/25/2020  n=  45 now=     504 end=       2085       385       475 U=    52.53 T=  151.5 p1= 313.7 p2=    24.2 ed=   275 10/23/2020  x1=  79. x2= 124. y1=  1.38 y2=   .52     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504    -         385      475     4   275 10/23/2020
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .994897 cc2=  .845826 lx=  7.68258 if=  80 il= 124 5/25/2020  n=  44 now=     504 end=       2170       385       475 U=    55.29 T=  154.3 p1= 330.6 p2=    23.2 ed=   284 11/1/2020   x1=  80. x2= 124. y1=  1.34 y2=   .55     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504    -         385      475     4   284 11/1/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .994628 cc2=  .843873 lx=  7.58258 if=  81 il= 124 5/25/2020  n=  43 now=     504 end=       1963       385       475 U=    51.88 T=  149.3 p1= 289.5 p2=    25.7 ed=   271 10/19/2020  x1=  81. x2= 124. y1=  1.32 y2=   .49     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504    -         385      475     4   271 10/19/2020
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .994248 cc2=  .841749 lx=  7.56258 if=  82 il= 124 5/25/2020  n=  42 now=     504 end=       1924       385       475 U=    51.96 T=  148.7 p1= 281.7 p2=    26.2 ed=   271 10/19/2020  x1=  82. x2= 124. y1=  1.28 y2=   .48     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504    -         385      475     4   271 10/19/2020
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .993862 cc2=  .839559 lx=  7.49258 if=  83 il= 124 5/25/2020  n=  41 now=     504 end=       1794       385       475 U=    49.85 T=  145.5 p1= 256.0 p2=    28.1 ed=   263 10/11/2020  x1=  83. x2= 124. y1=  1.25 y2=   .43     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504    -         385      475     4   263 10/11/2020
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .993407 cc2=  .837234 lx=  7.46258 if=  84 il= 124 5/25/2020  n=  40 now=     504 end=       1741       385       475 U=    49.83 T=  144.5 p1= 245.4 p2=    28.9 ed=   262 10/10/2020  x1=  84. x2= 124. y1=  1.21 y2=   .41     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504    -         385      475     4   262 10/10/2020
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .992962 cc2=  .834848 lx=  7.38258 if=  85 il= 124 5/25/2020  n=  39 now=     504 end=       1607       385       475 U=    47.95 T=  141.1 p1= 218.8 p2=    31.4 ed=   254 10/2/2020   x1=  85. x2= 124. y1=  1.17 y2=   .36     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504    -         385      475     4   254 10/2/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .992483 cc2=  .832355 lx=  7.29258 if=  86 il= 124 5/25/2020  n=  38 now=     504 end=       1469       385       475 U=    46.02 T=  137.4 p1= 191.5 p2=    34.3 ed=   246 9/24/2020   x1=  86. x2= 124. y1=  1.12 y2=   .29     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504     1469     385      475     4   246 9/24/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .992012 cc2=  .829790 lx=  7.18258 if=  87 il= 124 5/25/2020  n=  37 now=     504 end=       1316       385       475 U=    42.53 T=  132.8 p1= 161.1 p2=    38.3 ed=   233 9/11/2020   x1=  87. x2= 124. y1=  1.08 y2=   .21     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504     1316     385      475     4   233 9/11/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .991375 cc2=  .826976 lx=  7.12258 if=  88 il= 124 5/25/2020  n=  36 now=     504 end=       1239       385       475 U=    41.14 T=  130.4 p1= 145.8 p2=    40.7 ed=   227 9/5/2020    x1=  88. x2= 124. y1=  1.03 y2=   .16     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504     1239     385      475     4   227 9/5/2020  
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .990676 cc2=  .824010 lx=  7.06258 if=  89 il= 124 5/25/2020  n=  35 now=     504 end=       1167       385       475 U=    38.63 T=  128.0 p1= 131.5 p2=    43.2 ed=   219 8/28/2020   x1=  89. x2= 124. y1=  1.01 y2=   .10     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504     1167     385      475     4   219 8/28/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .988225 cc2=  .814148 lx=  6.93258 if=  92 il= 124 5/25/2020  n=  32 now=     504 end=       1025       385       475 U=    39.82 T=  123.2 p1= 103.4 p2=    49.2 ed=   217 8/26/2020   x1=  92. x2= 124. y1=   .78 y2=  -.02     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504     1025     385      475     4   217 8/26/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .989188 cc2=  .812411 lx=  6.71258 if=  93 il= 124 5/25/2020  n=  31 now=     504 end=        822       385       475 U=    33.32 T=  114.8 p1=  63.1 p2=    61.3 ed=   193 8/2/2020    x1=  93. x2= 124. y1=   .65 y2=  -.28     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504      822     385      475     4   193 8/2/2020  
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .990596 cc2=  .810991 lx=  6.56258 if=  94 il= 124 5/25/2020  n=  30 now=     504 end=        708       385       475 U=    28.18 T=  110.0 p1=  40.5 p2=    71.2 ed=   176 7/16/2020   x1=  94. x2= 124. y1=   .57 y2=  -.50     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504      708     385      475     4   176 7/16/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .991771 cc2=  .809197 lx=  6.45258 if=  95 il= 124 5/25/2020  n=  29 now=     504 end=        634       385       475 U=    24.28 T=  107.1 p1=  25.8 p2=    79.5 ed=   164 7/4/2020    x1=  95. x2= 124. y1=   .50 y2=  -.69     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504      634     385      475     4   164 7/4/2020  
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .992636 cc2=  .806940 lx=  6.38258 if=  96 il= 124 5/25/2020  n=  28 now=     504 end=        591       385       475 U=    21.50 T=  105.8 p1=  17.3 p2=    85.3 ed=   156 6/26/2020   x1=  96. x2= 124. y1=   .46 y2=  -.85     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504      591     385      475     4   156 6/26/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .992991 cc2=  .804009 lx=  6.32258 if=  97 il= 124 5/25/2020  n=  27 now=     504 end=        557       385       475 U=    19.10 T=  105.0 p1=  10.5 p2=    90.5 ed=   150 6/20/2020   x1=  97. x2= 124. y1=   .42 y2= -1.00     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504      557     385      475     4   150 6/20/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .992795 cc2=  .800344 lx=  6.28258 if=  98 il= 124 5/25/2020  n=  26 now=     504 end=        535       385       475 U=    18.52 T=  103.4 p1=   6.2 p2=    94.2 ed=   147 6/17/2020   x1=  98. x2= 124. y1=   .29 y2= -1.11     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504      535     385      475     4   147 6/17/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .993856 cc2=  .797740 lx=  6.24258 if=  99 il= 124 5/25/2020  n=  25 now=     504 end=        514       385       475 U=    16.94 T=  103.0 p1=   2.0 p2=    98.1 ed=   142 6/12/2020   x1=  99. x2= 124. y1=   .24 y2= -1.24     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504      514     385      475     4   142 6/12/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .994899 cc2=  .794899 lx=  6.21258 if= 100 il= 124 5/25/2020  n=  24 now=     504 end=        498       385       475 U=    15.48 T=  103.1 p1=  -1.2 p2=   101.2 ed=   139 6/9/2020    x1= 100. x2= 124. y1=   .20 y2= -1.35     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504      498     385      475     4   139 6/9/2020  
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .995456 cc2=  .791331 lx=  6.18258 if= 101 il= 124 5/25/2020  n=  23 now=     504 end=        484       385       475 U=    13.95 T=  103.5 p1=  -4.0 p2=   104.1 ed=   136 6/6/2020    x1= 101. x2= 124. y1=   .18 y2= -1.47     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504      484     385      475     4   136 6/6/2020  
AAA1     1 US_Arizona_Maricopa Deaths    cc1=  .995283 cc2=  .786769 lx=  6.17258 if= 102 il= 124 5/25/2020  n=  22 now=     504 end=        479       385       475 U=    13.06 T=  104.2 p1=  -5.0 p2=   105.2 ed=   135 6/5/2020    x1= 102. x2= 124. y1=   .17 y2= -1.52 BEST
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .995287 cc2=  .786769 lx=  6.16758 if= 102 il= 124 5/25/2020  n=  22 now=     504 end=        479       385       475 U=    13.06 T=  104.2 p1=  -5.0 p2=   105.2 ed=   135 6/5/2020    x1= 102. x2= 124. y1=   .17 y2= -1.52 BEST
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504      479     385      475     4   135 6/5/2020  
AAA1     1 US_Arizona_Maricopa Deaths    cc1=  .994614 cc2=  .781413 lx=  6.16258 if= 103 il= 124 5/25/2020  n=  21 now=     504 end=        474       385       475 U=    12.19 T=  104.9 p1=  -6.0 p2=   106.3 ed=   133 6/3/2020    x1= 103. x2= 124. y1=   .16 y2= -1.56 BEST
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .994616 cc2=  .781413 lx=  6.16558 if= 103 il= 124 5/25/2020  n=  21 now=     504 end=        474       385       475 U=    12.19 T=  104.9 p1=  -6.0 p2=   106.3 ed=   133 6/3/2020    x1= 103. x2= 124. y1=   .16 y2= -1.56 BEST
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504      474     385      475     4   133 6/3/2020  
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .994643 cc2=  .776425 lx=  6.20258 if= 104 il= 124 5/25/2020  n=  20 now=     504 end=        494       385       475 U=    14.02 T=  104.5 p1=  -2.0 p2=   102.0 ed=   137 6/7/2020    x1= 104. x2= 124. y1=   .04 y2= -1.39     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504      494     385      475     4   137 6/7/2020  
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .993905 cc2=  .770298 lx=  6.22258 if= 105 il= 124 5/25/2020  n=  19 now=     504 end=        503       385       475 U=    14.52 T=  105.0 p1=   -.2 p2=   100.2 ed=   139 6/9/2020    x1= 105. x2= 124. y1=   .00 y2= -1.31     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504      503     385      475     4   139 6/9/2020  
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .992972 cc2=  .757269 lx=  6.39258 if= 107 il= 124 5/25/2020  n=  17 now=     504 end=        597       385       475 U=    22.99 T=  105.1 p1=  18.5 p2=    84.4 ed=   159 6/29/2020   x1= 107. x2= 124. y1=  -.08 y2=  -.82     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504      597     385      475     4   159 6/29/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .993390 cc2=  .750854 lx=  6.28258 if= 108 il= 124 5/25/2020  n=  16 now=     504 end=        535       385       475 U=    18.52 T=  103.4 p1=   6.2 p2=    94.2 ed=   147 6/17/2020   x1= 108. x2= 124. y1=  -.25 y2= -1.11     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504      535     385      475     4   147 6/17/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .994058 cc2=  .744058 lx=  6.21258 if= 109 il= 124 5/25/2020  n=  15 now=     504 end=        498       385       475 U=    15.04 T=  103.7 p1=  -1.2 p2=   101.2 ed=   139 6/9/2020    x1= 109. x2= 124. y1=  -.35 y2= -1.35     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504      498     385      475     4   139 6/9/2020  
AAA1     1 US_Arizona_Maricopa Deaths    cc1=  .993505 cc2=  .735307 lx=  6.17258 if= 110 il= 124 5/25/2020  n=  14 now=     504 end=        479       385       475 U=    12.87 T=  104.5 p1=  -5.0 p2=   105.2 ed=   134 6/4/2020    x1= 110. x2= 124. y1=  -.43 y2= -1.52 BEST
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .993506 cc2=  .735307 lx=  6.16958 if= 110 il= 124 5/25/2020  n=  14 now=     504 end=        479       385       475 U=    12.87 T=  104.5 p1=  -5.0 p2=   105.2 ed=   134 6/4/2020    x1= 110. x2= 124. y1=  -.43 y2= -1.52 BEST
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504      479     385      475     4   134 6/4/2020  
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .990718 cc2=  .713368 lx=  6.26258 if= 112 il= 124 5/25/2020  n=  12 now=     504 end=        524       385       475 U=    17.09 T=  103.9 p1=   4.0 p2=    96.2 ed=   144 6/14/2020   x1= 112. x2= 124. y1=  -.47 y2= -1.17     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504      524     385      475     4   144 6/14/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .988256 cc2=  .699581 lx=  6.22258 if= 113 il= 124 5/25/2020  n=  11 now=     504 end=        503       385       475 U=    15.57 T=  103.6 p1=   -.2 p2=   100.2 ed=   140 6/10/2020   x1= 113. x2= 124. y1=  -.61 y2= -1.31     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504      503     385      475     4   140 6/10/2020 
AAA1     1 US_Arizona_Maricopa Deaths    cc1=  .985063 cc2=  .683551 lx=  6.16258 if= 114 il= 124 5/25/2020  n=  10 now=     504 end=        474       385       475 U=    12.99 T=  103.7 p1=  -6.0 p2=   106.3 ed=   134 6/4/2020    x1= 114. x2= 124. y1=  -.79 y2= -1.56 BEST
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .985063 cc2=  .683551 lx=  6.15858 if= 114 il= 124 5/25/2020  n=  10 now=     504 end=        474       385       475 U=    12.99 T=  103.7 p1=  -6.0 p2=   106.3 ed=   134 6/4/2020    x1= 114. x2= 124. y1=  -.79 y2= -1.56 BEST
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504      474     385      475     4   134 6/4/2020  
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .980893 cc2=  .664666 lx=  6.09258 if= 115 il= 124 5/25/2020  n=   9 now=     504 end=        442       385       475 U=    10.54 T=  103.2 p1= -12.3 p2=   114.0 ed=   128 5/29/2020   x1= 115. x2= 124. y1= -1.12 y2= -1.97     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504      442     385      475     4   128 5/29/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .955384 cc2=  .547136 lx=  5.96258 if= 119 il= 124 5/25/2020  n=   5 now=     504 end=        388       385       475 U=     2.27 T=  113.4 p1= -23.0 p2=   129.9 ed=   118 5/19/2020   x1= 119. x2= 124. y1= -2.47 y2= -4.67     
GP: Deaths    US_Arizona_Maricopa 5/25/2020       124     504      388     385      475     4   118 5/19/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .994530 cc2=  .872361 lx=  6.59258 if=  59 il= 125 5/26/2020  n=  66 now=     504 end=        729       384       463 U=    28.34 T=  112.4 p1=  44.6 p2=    69.1 ed=   179 7/19/2020   x1=  59. x2= 125. y1=  1.89 y2=  -.44     
GP: Deaths    US_Arizona_Maricopa 5/26/2020       125     504      729     384      463     5   179 7/19/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .994298 cc2=  .871207 lx=  6.60258 if=  60 il= 125 5/26/2020  n=  65 now=     504 end=        736       384       463 U=    29.49 T=  112.4 p1=  46.0 p2=    68.5 ed=   181 7/21/2020   x1=  60. x2= 125. y1=  1.78 y2=  -.43     
GP: Deaths    US_Arizona_Maricopa 5/26/2020       125     504      736     384      463     5   181 7/21/2020 
AAA2     1 US_Arizona_Maricopa Deaths    cc1=  .994058 cc2=  .870023 lx=  6.59258 if=  61 il= 125 5/26/2020  n=  64 now=     504 end=        729       384       463 U=    28.85 T=  112.2 p1=  44.6 p2=    69.1 ed=   180 7/20/2020   x1=  61. x2= 125. y1=  1.77 y2=  -.44     
GP: Deaths    US_Arizona_Maricopa 5/26/2020       125     504      729     384      463     5   180 7/20/2020 
