TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020      203736.00000       12.22458
TAB:  Peru Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    Peru 5/26/2020       125    5738    10773    3788    10705     7   202 8/11/2020 
AAA1     1 Peru Deaths    cc1=  .999713 cc2=  .843539 lx=  9.28487 if=  85 il= 125 5/26/2020  n=  40 now=    5738 end=      10773      3788     10705 U=    31.84 T=  126.4 p1=  87.7 p2=    53.3 ed=   201 8/10/2020   x1=  85. x2= 125. y1=  1.30 y2=   .04 BEST
AAA2     1 Peru Deaths    cc1=  .999713 cc2=  .843539 lx=  9.28187 if=  85 il= 125 5/26/2020  n=  40 now=    5738 end=      10773      3788     10705 U=    31.84 T=  126.4 p1=  87.7 p2=    53.3 ed=   201 8/10/2020   x1=  85. x2= 125. y1=  1.30 y2=   .04 BEST
GP: Deaths    Peru 5/26/2020       125    5738    10773    3788    10705     7   201 8/10/2020 
AAA2     1 Peru Deaths    cc1=  .999701 cc2=  .841587 lx=  9.29487 if=  86 il= 125 5/26/2020  n=  39 now=    5738 end=      10882      3788     10705 U=    31.85 T=  126.7 p1=  89.6 p2=    52.7 ed=   201 8/10/2020   x1=  86. x2= 125. y1=  1.28 y2=   .05     
GP: Deaths    Peru 5/26/2020       125    5738    10882    3788    10705     7   201 8/10/2020 
AAA2     1 Peru Deaths    cc1=  .999716 cc2=  .839588 lx=  9.33487 if=  87 il= 125 5/26/2020  n=  38 now=    5738 end=      11326      3788     10705 U=    32.85 T=  128.0 p1=  97.4 p2=    50.7 ed=   205 8/14/2020   x1=  87. x2= 125. y1=  1.25 y2=   .09     
GP: Deaths    Peru 5/26/2020       125    5738    11326    3788    10705     7   205 8/14/2020 
AAA2     1 Peru Deaths    cc1=  .999705 cc2=  .837484 lx=  9.35487 if=  88 il= 125 5/26/2020  n=  37 now=    5738 end=      11554      3788     10705 U=    33.52 T=  128.7 p1= 101.4 p2=    49.7 ed=   207 8/16/2020   x1=  88. x2= 125. y1=  1.21 y2=   .11     
GP: Deaths    Peru 5/26/2020       125    5738    11554    3788    10705     7   207 8/16/2020 
AAA2     1 Peru Deaths    cc1=  .999681 cc2=  .835282 lx=  9.35487 if=  89 il= 125 5/26/2020  n=  36 now=    5738 end=      11554      3788     10705 U=    33.59 T=  128.7 p1= 101.4 p2=    49.7 ed=   207 8/16/2020   x1=  89. x2= 125. y1=  1.18 y2=   .11     
GP: Deaths    Peru 5/26/2020       125    5738    11554    3788    10705     7   207 8/16/2020 
AAA2     1 Peru Deaths    cc1=  .999655 cc2=  .832988 lx=  9.34487 if=  90 il= 125 5/26/2020  n=  35 now=    5738 end=      11439      3788     10705 U=    33.29 T=  128.3 p1=  99.4 p2=    50.2 ed=   206 8/15/2020   x1=  90. x2= 125. y1=  1.15 y2=   .10     
GP: Deaths    Peru 5/26/2020       125    5738    11439    3788    10705     7   206 8/15/2020 
AAA2     1 Peru Deaths    cc1=  .999624 cc2=  .830593 lx=  9.34487 if=  91 il= 125 5/26/2020  n=  34 now=    5738 end=      11439      3788     10705 U=    33.26 T=  128.3 p1=  99.4 p2=    50.2 ed=   206 8/15/2020   x1=  91. x2= 125. y1=  1.12 y2=   .10     
GP: Deaths    Peru 5/26/2020       125    5738    11439    3788    10705     7   206 8/15/2020 
AAA2     1 Peru Deaths    cc1=  .999590 cc2=  .828091 lx=  9.34487 if=  92 il= 125 5/26/2020  n=  33 now=    5738 end=      11439      3788     10705 U=    33.10 T=  128.3 p1=  99.4 p2=    50.2 ed=   206 8/15/2020   x1=  92. x2= 125. y1=  1.10 y2=   .10     
GP: Deaths    Peru 5/26/2020       125    5738    11439    3788    10705     7   206 8/15/2020 
AAA2     1 Peru Deaths    cc1=  .999558 cc2=  .825481 lx=  9.36487 if=  93 il= 125 5/26/2020  n=  32 now=    5738 end=      11671      3788     10705 U=    33.65 T=  129.0 p1= 103.4 p2=    49.2 ed=   208 8/17/2020   x1=  93. x2= 125. y1=  1.07 y2=   .12     
GP: Deaths    Peru 5/26/2020       125    5738    11671    3788    10705     7   208 8/17/2020 
AAA2     1 Peru Deaths    cc1=  .999516 cc2=  .822740 lx=  9.36487 if=  94 il= 125 5/26/2020  n=  31 now=    5738 end=      11671      3788     10705 U=    33.82 T=  129.0 p1= 103.4 p2=    49.2 ed=   208 8/17/2020   x1=  94. x2= 125. y1=  1.03 y2=   .12     
GP: Deaths    Peru 5/26/2020       125    5738    11671    3788    10705     7   208 8/17/2020 
AAA2     1 Peru Deaths    cc1=  .999472 cc2=  .819866 lx=  9.35487 if=  95 il= 125 5/26/2020  n=  30 now=    5738 end=      11554      3788     10705 U=    33.05 T=  128.6 p1= 101.4 p2=    49.7 ed=   206 8/15/2020   x1=  95. x2= 125. y1=  1.02 y2=   .11     
GP: Deaths    Peru 5/26/2020       125    5738    11554    3788    10705     7   206 8/15/2020 
AAA2     1 Peru Deaths    cc1=  .999458 cc2=  .816884 lx=  9.40487 if=  96 il= 125 5/26/2020  n=  29 now=    5738 end=      12147      3788     10705 U=    33.87 T=  130.2 p1= 111.7 p2=    47.2 ed=   210 8/19/2020   x1=  96. x2= 125. y1=  1.01 y2=   .15     
GP: Deaths    Peru 5/26/2020       125    5738    12147    3788    10705     7   210 8/19/2020 
AAA2     1 Peru Deaths    cc1=  .999519 cc2=  .813824 lx=  9.50487 if=  97 il= 125 5/26/2020  n=  28 now=    5738 end=      13424      3788     10705 U=    35.98 T=  133.5 p1= 133.9 p2=    42.7 ed=   218 8/27/2020   x1=  97. x2= 125. y1=  1.01 y2=   .24     
GP: Deaths    Peru 5/26/2020       125    5738    13424    3788    10705     7   218 8/27/2020 
AAA2     1 Peru Deaths    cc1=  .999627 cc2=  .810644 lx=  9.65487 if=  98 il= 125 5/26/2020  n=  27 now=    5738 end=      15597      3788     10705 U=    39.45 T=  138.7 p1= 171.8 p2=    36.8 ed=   231 9/9/2020    x1=  98. x2= 125. y1=  1.03 y2=   .35     
GP: Deaths    Peru 5/26/2020       125    5738    15597    3788    10705     7   231 9/9/2020  
AAA2     1 Peru Deaths    cc1=  .999696 cc2=  .807246 lx=  9.81487 if=  99 il= 125 5/26/2020  n=  26 now=    5738 end=      18303      3788     10705 U=    43.66 T=  144.8 p1= 219.0 p2=    31.4 ed=   247 9/25/2020   x1=  99. x2= 125. y1=  1.05 y2=   .45     
GP: Deaths    Peru 5/26/2020       125    5738    -        3788    10705     7   247 9/25/2020 
AAA2     1 Peru Deaths    cc1=  .999664 cc2=  .803547 lx=  9.84487 if= 100 il= 125 5/26/2020  n=  25 now=    5738 end=      18861      3788     10705 U=    44.36 T=  146.0 p1= 228.7 p2=    30.4 ed=   250 9/28/2020   x1= 100. x2= 125. y1=  1.04 y2=   .47     
GP: Deaths    Peru 5/26/2020       125    5738    -        3788    10705     7   250 9/28/2020 
AAA2     1 Peru Deaths    cc1=  .999625 cc2=  .799625 lx=  9.87487 if= 101 il= 125 5/26/2020  n=  24 now=    5738 end=      19435      3788     10705 U=    45.08 T=  147.2 p1= 238.7 p2=    29.5 ed=   253 10/1/2020   x1= 101. x2= 125. y1=  1.02 y2=   .49     
GP: Deaths    Peru 5/26/2020       125    5738    -        3788    10705     7   253 10/1/2020 
AAA2     1 Peru Deaths    cc1=  .999577 cc2=  .795453 lx=  9.89487 if= 102 il= 125 5/26/2020  n=  23 now=    5738 end=      19828      3788     10705 U=    45.78 T=  148.1 p1= 245.6 p2=    28.9 ed=   256 10/4/2020   x1= 102. x2= 125. y1=  1.01 y2=   .50     
GP: Deaths    Peru 5/26/2020       125    5738    -        3788    10705     7   256 10/4/2020 
AAA2     1 Peru Deaths    cc1=  .999523 cc2=  .791008 lx=  9.86487 if= 103 il= 125 5/26/2020  n=  22 now=    5738 end=      19242      3788     10705 U=    44.61 T=  146.7 p1= 235.3 p2=    29.8 ed=   251 9/29/2020   x1= 103. x2= 125. y1=   .98 y2=   .49     
GP: Deaths    Peru 5/26/2020       125    5738    -        3788    10705     7   251 9/29/2020 
AAA2     1 Peru Deaths    cc1=  .999478 cc2=  .786277 lx=  9.97487 if= 104 il= 125 5/26/2020  n=  21 now=    5738 end=      21479      3788     10705 U=    47.51 T=  151.2 p1= 274.3 p2=    26.7 ed=   263 10/11/2020  x1= 104. x2= 125. y1=   .99 y2=   .55     
GP: Deaths    Peru 5/26/2020       125    5738    -        3788    10705     7   263 10/11/2020
AAA2     1 Peru Deaths    cc1=  .999399 cc2=  .781182 lx=  9.97487 if= 105 il= 125 5/26/2020  n=  20 now=    5738 end=      21479      3788     10705 U=    47.67 T=  151.3 p1= 274.3 p2=    26.7 ed=   263 10/11/2020  x1= 105. x2= 125. y1=   .97 y2=   .55     
GP: Deaths    Peru 5/26/2020       125    5738    -        3788    10705     7   263 10/11/2020
AAA2     1 Peru Deaths    cc1=  .999310 cc2=  .775703 lx=  9.91487 if= 106 il= 125 5/26/2020  n=  19 now=    5738 end=      20228      3788     10705 U=    46.52 T=  149.0 p1= 252.5 p2=    28.4 ed=   258 10/6/2020   x1= 106. x2= 125. y1=   .92 y2=   .52     
GP: Deaths    Peru 5/26/2020       125    5738    -        3788    10705     7   258 10/6/2020 
AAA2     1 Peru Deaths    cc1=  .999239 cc2=  .769824 lx=  9.75487 if= 107 il= 125 5/26/2020  n=  18 now=    5738 end=      17237      3788     10705 U=    42.76 T=  142.8 p1= 200.4 p2=    33.3 ed=   243 9/21/2020   x1= 107. x2= 125. y1=   .84 y2=   .42     
GP: Deaths    Peru 5/26/2020       125    5738    -        3788    10705     7   243 9/21/2020 
AAA2     1 Peru Deaths    cc1=  .999189 cc2=  .763486 lx=  9.56487 if= 108 il= 125 5/26/2020  n=  17 now=    5738 end=      14255      3788     10705 U=    38.47 T=  135.8 p1= 148.4 p2=    40.3 ed=   226 9/4/2020    x1= 108. x2= 125. y1=   .72 y2=   .28     
GP: Deaths    Peru 5/26/2020       125    5738    14255    3788    10705     7   226 9/4/2020  
AAA2     1 Peru Deaths    cc1=  .999308 cc2=  .756772 lx=  9.31487 if= 109 il= 125 5/26/2020  n=  16 now=    5738 end=      11101      3788     10705 U=    32.06 T=  127.3 p1=  93.5 p2=    51.7 ed=   202 8/11/2020   x1= 109. x2= 125. y1=   .57 y2=   .07     
GP: Deaths    Peru 5/26/2020       125    5738    11101    3788    10705     7   202 8/11/2020 
AAA2     1 Peru Deaths    cc1=  .999372 cc2=  .749372 lx=  9.15487 if= 110 il= 125 5/26/2020  n=  15 now=    5738 end=       9460      3788     10705 U=    27.68 T=  122.5 p1=  64.9 p2=    60.7 ed=   187 7/27/2020   x1= 110. x2= 125. y1=   .45 y2=  -.09     
GP: Deaths    Peru 5/26/2020       125    5738     9460    3788    10705     7   187 7/27/2020 
AAA2     1 Peru Deaths    cc1=  .999278 cc2=  .741079 lx=  9.09487 if= 111 il= 125 5/26/2020  n=  14 now=    5738 end=       8909      3788     10705 U=    25.98 T=  120.9 p1=  55.3 p2=    64.4 ed=   182 7/22/2020   x1= 111. x2= 125. y1=   .38 y2=  -.16     
GP: Deaths    Peru 5/26/2020       125    5738     8909    3788    10705     7   182 7/22/2020 
AAA2     1 Peru Deaths    cc1=  .999117 cc2=  .731856 lx=  9.07487 if= 112 il= 125 5/26/2020  n=  13 now=    5738 end=       8733      3788     10705 U=    25.42 T=  120.4 p1=  52.2 p2=    65.7 ed=   180 7/20/2020   x1= 112. x2= 125. y1=   .33 y2=  -.18     
GP: Deaths    Peru 5/26/2020       125    5738     8733    3788    10705     7   180 7/20/2020 
AAA2     1 Peru Deaths    cc1=  .998902 cc2=  .721551 lx=  9.04487 if= 113 il= 125 5/26/2020  n=  12 now=    5738 end=       8474      3788     10705 U=    24.33 T=  119.7 p1=  47.7 p2=    67.7 ed=   177 7/17/2020   x1= 113. x2= 125. y1=   .28 y2=  -.22     
GP: Deaths    Peru 5/26/2020       125    5738     8474    3788    10705     7   177 7/17/2020 
AAA2     1 Peru Deaths    cc1=  .998688 cc2=  .710013 lx=  9.16487 if= 114 il= 125 5/26/2020  n=  11 now=    5738 end=       9555      3788     10705 U=    27.27 T=  122.9 p1=  66.5 p2=    60.1 ed=   187 7/27/2020   x1= 114. x2= 125. y1=   .33 y2=  -.08     
GP: Deaths    Peru 5/26/2020       125    5738     9555    3788    10705     7   187 7/27/2020 
AAA2     1 Peru Deaths    cc1=  .998499 cc2=  .696987 lx=  9.44487 if= 115 il= 125 5/26/2020  n=  10 now=    5738 end=      12643      3788     10705 U=    34.42 T=  131.4 p1= 120.3 p2=    45.4 ed=   212 8/21/2020   x1= 115. x2= 125. y1=   .48 y2=   .19     
GP: Deaths    Peru 5/26/2020       125    5738    12643    3788    10705     7   212 8/21/2020 
AAA2     1 Peru Deaths    cc1=  .998308 cc2=  .682080 lx= 10.22487 if= 116 il= 125 5/26/2020  n=   9 now=    5738 end=      27580      3788     10705 U=    54.28 T=  162.2 p1= 380.7 p2=    20.8 ed=   290 11/7/2020   x1= 116. x2= 125. y1=   .85 y2=   .69     
GP: Deaths    Peru 5/26/2020       125    5738    -        3788    10705     7   290 11/7/2020 
AAA2     1 Peru Deaths    cc1=  .998258 cc2=  .664925 lx= 10.65487 if= 117 il= 125 5/26/2020  n=   8 now=    5738 end=      42398      3788     10705 U=    67.03 T=  184.1 p1= 638.9 p2=    13.5 ed=   342 12/29/2020  x1= 117. x2= 125. y1=  1.00 y2=   .88     
GP: Deaths    Peru 5/26/2020       125    5738    -        3788    10705     7   342 12/29/2020
AAA2     1 Peru Deaths    cc1=  .997530 cc2=  .643977 lx= 10.65487 if= 118 il= 125 5/26/2020  n=   7 now=    5738 end=      42398      3788     10705 U=    67.89 T=  184.9 p1= 638.9 p2=    13.5 ed=   345 1/1/2021    x1= 118. x2= 125. y1=   .98 y2=   .88     
GP: Deaths    Peru 5/26/2020       125    5738    -        3788    10705     7   345 1/1/2021  
AAA2     1 Peru Deaths    cc1=  .996468 cc2=  .618503 lx= 10.65487 if= 119 il= 125 5/26/2020  n=   6 now=    5738 end=      42398      3788     10705 U=    67.29 T=  184.3 p1= 638.9 p2=    13.5 ed=   343 12/30/2020  x1= 119. x2= 125. y1=   .97 y2=   .88     
GP: Deaths    Peru 5/26/2020       125    5738    -        3788    10705     7   343 12/30/2020
AAA2     1 Peru Deaths    cc1=  .994719 cc2=  .586471 lx= 10.65487 if= 120 il= 125 5/26/2020  n=   5 now=    5738 end=      42398      3788     10705 U=    67.72 T=  184.7 p1= 638.9 p2=    13.5 ed=   344 12/31/2020  x1= 120. x2= 125. y1=   .96 y2=   .88     
GP: Deaths    Peru 5/26/2020       125    5738    -        3788    10705     7   344 12/31/2020
AAA1     1 Peru Deaths    cc1=  .999570 cc2=  .879184 lx=  9.30487 if=  58 il= 126 5/27/2020  n=  68 now=    5738 end=      10991      3983     10917 U=    32.54 T=  126.5 p1=  91.5 p2=    52.2 ed=   203 8/12/2020   x1=  58. x2= 126. y1=  2.10 y2=   .01 BEST
AAA2     1 Peru Deaths    cc1=  .999570 cc2=  .879184 lx=  9.30687 if=  58 il= 126 5/27/2020  n=  68 now=    5738 end=      10991      3983     10917 U=    32.54 T=  126.5 p1=  91.5 p2=    52.2 ed=   203 8/12/2020   x1=  58. x2= 126. y1=  2.10 y2=   .01 BEST
GP: Deaths    Peru 5/27/2020       126    5738    10991    3983    10917     5   203 8/12/2020 
AAA1     1 Peru Deaths    cc1=  .999551 cc2=  .878283 lx=  9.30487 if=  59 il= 126 5/27/2020  n=  67 now=    5738 end=      10991      3983     10917 U=    33.08 T=  126.5 p1=  91.5 p2=    52.2 ed=   204 8/13/2020   x1=  59. x2= 126. y1=  2.04 y2=   .01 BEST
AAA2     1 Peru Deaths    cc1=  .999551 cc2=  .878283 lx=  9.30787 if=  59 il= 126 5/27/2020  n=  67 now=    5738 end=      10991      3983     10917 U=    33.08 T=  126.5 p1=  91.5 p2=    52.2 ed=   204 8/13/2020   x1=  59. x2= 126. y1=  2.04 y2=   .01 BEST
GP: Deaths    Peru 5/27/2020       126    5738    10991    3983    10917     5   204 8/13/2020 
AAA1     1 Peru Deaths    cc1=  .999555 cc2=  .877385 lx=  9.29487 if=  60 il= 126 5/27/2020  n=  66 now=    5738 end=      10882      3983     10917 U=    32.44 T=  126.2 p1=  89.6 p2=    52.7 ed=   202 8/11/2020   x1=  60. x2= 126. y1=  2.04 y2=   .01 BEST
AAA2     1 Peru Deaths    cc1=  .999555 cc2=  .877385 lx=  9.29587 if=  60 il= 126 5/27/2020  n=  66 now=    5738 end=      10882      3983     10917 U=    32.44 T=  126.2 p1=  89.6 p2=    52.7 ed=   202 8/11/2020   x1=  60. x2= 126. y1=  2.04 y2=   .01 BEST
GP: Deaths    Peru 5/27/2020       126    5738    10882    3983    10917     5   202 8/11/2020 
AAA1     1 Peru Deaths    cc1=  .999534 cc2=  .876443 lx=  9.29487 if=  61 il= 126 5/27/2020  n=  65 now=    5738 end=      10882      3983     10917 U=    31.95 T=  126.2 p1=  89.6 p2=    52.7 ed=   201 8/10/2020   x1=  61. x2= 126. y1=  2.04 y2=   .01 BEST
AAA2     1 Peru Deaths    cc1=  .999534 cc2=  .876443 lx=  9.29387 if=  61 il= 126 5/27/2020  n=  65 now=    5738 end=      10882      3983     10917 U=    31.95 T=  126.2 p1=  89.6 p2=    52.7 ed=   201 8/10/2020   x1=  61. x2= 126. y1=  2.04 y2=   .01 BEST
GP: Deaths    Peru 5/27/2020       126    5738    10882    3983    10917     5   201 8/10/2020 
AAA1     1 Peru Deaths    cc1=  .999530 cc2=  .875495 lx=  9.30487 if=  62 il= 126 5/27/2020  n=  64 now=    5738 end=      10991      3983     10917 U=    32.31 T=  126.5 p1=  91.5 p2=    52.2 ed=   202 8/11/2020   x1=  62. x2= 126. y1=  2.00 y2=   .01 BEST
AAA2     1 Peru Deaths    cc1=  .999530 cc2=  .875495 lx=  9.30587 if=  62 il= 126 5/27/2020  n=  64 now=    5738 end=      10991      3983     10917 U=    32.31 T=  126.5 p1=  91.5 p2=    52.2 ed=   202 8/11/2020   x1=  62. x2= 126. y1=  2.00 y2=   .01 BEST
GP: Deaths    Peru 5/27/2020       126    5738    10991    3983    10917     5   202 8/11/2020 
AAA2     1 Peru Deaths    cc1=  .999513 cc2=  .874513 lx=  9.31487 if=  63 il= 126 5/27/2020  n=  63 now=    5738 end=      11101      3983     10917 U=    32.51 T=  126.8 p1=  93.5 p2=    51.7 ed=   203 8/12/2020   x1=  63. x2= 126. y1=  1.96 y2=   .02     
GP: Deaths    Peru 5/27/2020       126    5738    11101    3983    10917     5   203 8/12/2020 
AAA2     1 Peru Deaths    cc1=  .999493 cc2=  .873505 lx=  9.31487 if=  64 il= 126 5/27/2020  n=  62 now=    5738 end=      11101      3983     10917 U=    31.99 T=  126.8 p1=  93.5 p2=    51.7 ed=   202 8/11/2020   x1=  64. x2= 126. y1=  1.96 y2=   .02     
GP: Deaths    Peru 5/27/2020       126    5738    11101    3983    10917     5   202 8/11/2020 
AAA2     1 Peru Deaths    cc1=  .999526 cc2=  .872525 lx=  9.34487 if=  65 il= 126 5/27/2020  n=  61 now=    5738 end=      11439      3983     10917 U=    32.37 T=  127.7 p1=  99.4 p2=    50.2 ed=   204 8/13/2020   x1=  65. x2= 126. y1=  1.94 y2=   .05     
GP: Deaths    Peru 5/27/2020       126    5738    11439    3983    10917     5   204 8/13/2020 
AAA2     1 Peru Deaths    cc1=  .999585 cc2=  .871548 lx=  9.38487 if=  66 il= 126 5/27/2020  n=  60 now=    5738 end=      11906      3983     10917 U=    33.37 T=  129.0 p1= 107.5 p2=    48.2 ed=   207 8/16/2020   x1=  66. x2= 126. y1=  1.89 y2=   .09     
GP: Deaths    Peru 5/27/2020       126    5738    11906    3983    10917     5   207 8/16/2020 
AAA2     1 Peru Deaths    cc1=  .999597 cc2=  .870497 lx=  9.40487 if=  67 il= 126 5/27/2020  n=  59 now=    5738 end=      12147      3983     10917 U=    33.43 T=  129.6 p1= 111.7 p2=    47.2 ed=   208 8/17/2020   x1=  67. x2= 126. y1=  1.87 y2=   .11     
GP: Deaths    Peru 5/27/2020       126    5738    12147    3983    10917     5   208 8/17/2020 
AAA2     1 Peru Deaths    cc1=  .999656 cc2=  .869467 lx=  9.44487 if=  68 il= 126 5/27/2020  n=  58 now=    5738 end=      12643      3983     10917 U=    34.30 T=  130.9 p1= 120.3 p2=    45.4 ed=   211 8/20/2020   x1=  68. x2= 126. y1=  1.84 y2=   .14     
GP: Deaths    Peru 5/27/2020       126    5738    12643    3983    10917     5   211 8/20/2020 
AAA2     1 Peru Deaths    cc1=  .999689 cc2=  .868382 lx=  9.47487 if=  69 il= 126 5/27/2020  n=  57 now=    5738 end=      13028      3983     10917 U=    34.88 T=  131.9 p1= 127.0 p2=    44.0 ed=   214 8/23/2020   x1=  69. x2= 126. y1=  1.80 y2=   .17     
GP: Deaths    Peru 5/27/2020       126    5738    13028    3983    10917     5   214 8/23/2020 
AAA2     1 Peru Deaths    cc1=  .999717 cc2=  .867264 lx=  9.50487 if=  70 il= 126 5/27/2020  n=  56 now=    5738 end=      13424      3983     10917 U=    35.56 T=  132.9 p1= 133.9 p2=    42.7 ed=   216 8/25/2020   x1=  70. x2= 126. y1=  1.77 y2=   .19     
GP: Deaths    Peru 5/27/2020       126    5738    13424    3983    10917     5   216 8/25/2020 
AAA2     1 Peru Deaths    cc1=  .999729 cc2=  .866099 lx=  9.53487 if=  71 il= 126 5/27/2020  n=  55 now=    5738 end=      13833      3983     10917 U=    36.90 T=  134.1 p1= 141.1 p2=    41.5 ed=   221 8/30/2020   x1=  71. x2= 126. y1=  1.71 y2=   .22     
GP: Deaths    Peru 5/27/2020       126    5738    13833    3983    10917     5   221 8/30/2020 
AAA2     1 Peru Deaths    cc1=  .999721 cc2=  .864881 lx=  9.52487 if=  72 il= 126 5/27/2020  n=  54 now=    5738 end=      13696      3983     10917 U=    36.54 T=  133.7 p1= 138.7 p2=    41.9 ed=   219 8/28/2020   x1=  72. x2= 126. y1=  1.69 y2=   .21     
GP: Deaths    Peru 5/27/2020       126    5738    13696    3983    10917     5   219 8/28/2020 
AAA2     1 Peru Deaths    cc1=  .999707 cc2=  .863624 lx=  9.51487 if=  73 il= 126 5/27/2020  n=  53 now=    5738 end=      13559      3983     10917 U=    36.54 T=  133.4 p1= 136.3 p2=    42.3 ed=   219 8/28/2020   x1=  73. x2= 126. y1=  1.65 y2=   .20     
GP: Deaths    Peru 5/27/2020       126    5738    13559    3983    10917     5   219 8/28/2020 
AAA2     1 Peru Deaths    cc1=  .999699 cc2=  .862338 lx=  9.50487 if=  74 il= 126 5/27/2020  n=  52 now=    5738 end=      13424      3983     10917 U=    36.32 T=  133.1 p1= 133.9 p2=    42.7 ed=   218 8/27/2020   x1=  74. x2= 126. y1=  1.63 y2=   .19     
GP: Deaths    Peru 5/27/2020       126    5738    13424    3983    10917     5   218 8/27/2020 
AAA2     1 Peru Deaths    cc1=  .999689 cc2=  .861014 lx=  9.48487 if=  75 il= 126 5/27/2020  n=  51 now=    5738 end=      13159      3983     10917 U=    35.82 T=  132.4 p1= 129.3 p2=    43.6 ed=   216 8/25/2020   x1=  75. x2= 126. y1=  1.60 y2=   .18     
GP: Deaths    Peru 5/27/2020       126    5738    13159    3983    10917     5   216 8/25/2020 
AAA2     1 Peru Deaths    cc1=  .999673 cc2=  .859645 lx=  9.48487 if=  76 il= 126 5/27/2020  n=  50 now=    5738 end=      13159      3983     10917 U=    35.90 T=  132.4 p1= 129.3 p2=    43.6 ed=   217 8/26/2020   x1=  76. x2= 126. y1=  1.57 y2=   .18     
GP: Deaths    Peru 5/27/2020       126    5738    13159    3983    10917     5   217 8/26/2020 
AAA2     1 Peru Deaths    cc1=  .999660 cc2=  .858238 lx=  9.46487 if=  77 il= 126 5/27/2020  n=  49 now=    5738 end=      12898      3983     10917 U=    35.52 T=  131.7 p1= 124.8 p2=    44.5 ed=   215 8/24/2020   x1=  77. x2= 126. y1=  1.54 y2=   .16     
GP: Deaths    Peru 5/27/2020       126    5738    12898    3983    10917     5   215 8/24/2020 
AAA2     1 Peru Deaths    cc1=  .999645 cc2=  .856788 lx=  9.45487 if=  78 il= 126 5/27/2020  n=  48 now=    5738 end=      12770      3983     10917 U=    35.36 T=  131.4 p1= 122.6 p2=    44.9 ed=   214 8/23/2020   x1=  78. x2= 126. y1=  1.51 y2=   .15     
GP: Deaths    Peru 5/27/2020       126    5738    12770    3983    10917     5   214 8/23/2020 
AAA2     1 Peru Deaths    cc1=  .999633 cc2=  .855295 lx=  9.44487 if=  79 il= 126 5/27/2020  n=  47 now=    5738 end=      12643      3983     10917 U=    35.66 T=  131.1 p1= 120.3 p2=    45.4 ed=   215 8/24/2020   x1=  79. x2= 126. y1=  1.46 y2=   .14     
GP: Deaths    Peru 5/27/2020       126    5738    12643    3983    10917     5   215 8/24/2020 
AAA2     1 Peru Deaths    cc1=  .999688 cc2=  .853823 lx=  9.40487 if=  80 il= 126 5/27/2020  n=  46 now=    5738 end=      12147      3983     10917 U=    34.65 T=  129.8 p1= 111.7 p2=    47.2 ed=   211 8/20/2020   x1=  80. x2= 126. y1=  1.44 y2=   .11     
GP: Deaths    Peru 5/27/2020       126    5738    12147    3983    10917     5   211 8/20/2020 
AAA2     1 Peru Deaths    cc1=  .999714 cc2=  .852272 lx=  9.37487 if=  81 il= 126 5/27/2020  n=  45 now=    5738 end=      11788      3983     10917 U=    33.78 T=  128.8 p1= 105.4 p2=    48.7 ed=   208 8/17/2020   x1=  81. x2= 126. y1=  1.41 y2=   .08     
GP: Deaths    Peru 5/27/2020       126    5738    11788    3983    10917     5   208 8/17/2020 
AAA2     1 Peru Deaths    cc1=  .999711 cc2=  .850640 lx=  9.35487 if=  82 il= 126 5/27/2020  n=  44 now=    5738 end=      11554      3983     10917 U=    33.38 T=  128.1 p1= 101.4 p2=    49.7 ed=   206 8/15/2020   x1=  82. x2= 126. y1=  1.38 y2=   .06     
GP: Deaths    Peru 5/27/2020       126    5738    11554    3983    10917     5   206 8/15/2020 
AAA2     1 Peru Deaths    cc1=  .999710 cc2=  .848954 lx=  9.34487 if=  83 il= 126 5/27/2020  n=  43 now=    5738 end=      11439      3983     10917 U=    32.85 T=  127.8 p1=  99.4 p2=    50.2 ed=   205 8/14/2020   x1=  83. x2= 126. y1=  1.36 y2=   .05     
GP: Deaths    Peru 5/27/2020       126    5738    11439    3983    10917     5   205 8/14/2020 
AAA2     1 Peru Deaths    cc1=  .999690 cc2=  .847192 lx=  9.33487 if=  84 il= 126 5/27/2020  n=  42 now=    5738 end=      11326      3983     10917 U=    32.55 T=  127.4 p1=  97.4 p2=    50.7 ed=   204 8/13/2020   x1=  84. x2= 126. y1=  1.33 y2=   .04     
GP: Deaths    Peru 5/27/2020       126    5738    11326    3983    10917     5   204 8/13/2020 
AAA2     1 Peru Deaths    cc1=  .999668 cc2=  .845364 lx=  9.33487 if=  85 il= 126 5/27/2020  n=  41 now=    5738 end=      11326      3983     10917 U=    32.28 T=  127.4 p1=  97.4 p2=    50.7 ed=   203 8/12/2020   x1=  85. x2= 126. y1=  1.31 y2=   .04     
GP: Deaths    Peru 5/27/2020       126    5738    11326    3983    10917     5   203 8/12/2020 
AAA2     1 Peru Deaths    cc1=  .999657 cc2=  .843483 lx=  9.35487 if=  86 il= 126 5/27/2020  n=  40 now=    5738 end=      11554      3983     10917 U=    32.47 T=  128.0 p1= 101.4 p2=    49.7 ed=   204 8/13/2020   x1=  86. x2= 126. y1=  1.30 y2=   .06     
GP: Deaths    Peru 5/27/2020       126    5738    11554    3983    10917     5   204 8/13/2020 
