TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4679.00000        8.45084
TAB:  US_New_Jersey_Somerset Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .998418 cc2=  .861056 lx=  6.11479 if=  81 il= 133 6/3/2020   n=  52 now=     430 end=        452       423       452 U=    15.91 T=   89.9 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  81. x2= 133. y1=   .56 y2= -2.71 BEST
GP: Deaths    US_New_Jersey_Somerset 6/3/2020        133     430      452     423      452    15   127 5/28/2020 
AAA1     1 US_New_Jersey_Somerset Deaths    cc1=  .998337 cc2=  .859662 lx=  6.11379 if=  82 il= 133 6/3/2020   n=  51 now=     430 end=        452       423       452 U=    15.81 T=   90.1 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  82. x2= 133. y1=   .51 y2= -2.71 BEST
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .998342 cc2=  .859662 lx=  6.11579 if=  82 il= 133 6/3/2020   n=  51 now=     430 end=        452       423       452 U=    15.81 T=   90.1 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  82. x2= 133. y1=   .51 y2= -2.71 BEST
GP: Deaths    US_New_Jersey_Somerset 6/3/2020        133     430      452     423      452    15   127 5/28/2020 
AAA1     1 US_New_Jersey_Somerset Deaths    cc1=  .998278 cc2=  .858250 lx=  6.11379 if=  83 il= 133 6/3/2020   n=  50 now=     430 end=        452       423       452 U=    15.71 T=   90.4 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  83. x2= 133. y1=   .47 y2= -2.71 BEST
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .998292 cc2=  .858250 lx=  6.11679 if=  83 il= 133 6/3/2020   n=  50 now=     430 end=        452       423       452 U=    15.71 T=   90.4 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  83. x2= 133. y1=   .47 y2= -2.71 BEST
GP: Deaths    US_New_Jersey_Somerset 6/3/2020        133     430      452     423      452    15   127 5/28/2020 
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .998280 cc2=  .856859 lx=  6.12379 if=  84 il= 133 6/3/2020   n=  49 now=     430 end=        456       423       452 U=    16.43 T=   90.8 p1=   6.0 p2=    94.3 ed=   129 5/30/2020   x1=  84. x2= 133. y1=   .41 y2= -2.57     
GP: Deaths    US_New_Jersey_Somerset 6/3/2020        133     430      456     423      452    15   129 5/30/2020 
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .998338 cc2=  .855480 lx=  6.12379 if=  85 il= 133 6/3/2020   n=  48 now=     430 end=        456       423       452 U=    16.81 T=   89.8 p1=   6.0 p2=    94.3 ed=   129 5/30/2020   x1=  85. x2= 133. y1=   .28 y2= -2.57     
GP: Deaths    US_New_Jersey_Somerset 6/3/2020        133     430      456     423      452    15   129 5/30/2020 
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .998261 cc2=  .853923 lx=  6.12379 if=  86 il= 133 6/3/2020   n=  47 now=     430 end=        456       423       452 U=    16.97 T=   89.4 p1=   6.0 p2=    94.3 ed=   129 5/30/2020   x1=  86. x2= 133. y1=   .20 y2= -2.57     
GP: Deaths    US_New_Jersey_Somerset 6/3/2020        133     430      456     423      452    15   129 5/30/2020 
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .998153 cc2=  .852288 lx=  6.12379 if=  87 il= 133 6/3/2020   n=  46 now=     430 end=        456       423       452 U=    17.02 T=   89.2 p1=   6.0 p2=    94.3 ed=   129 5/30/2020   x1=  87. x2= 133. y1=   .13 y2= -2.57     
GP: Deaths    US_New_Jersey_Somerset 6/3/2020        133     430      456     423      452    15   129 5/30/2020 
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .998032 cc2=  .850590 lx=  6.12379 if=  88 il= 133 6/3/2020   n=  45 now=     430 end=        456       423       452 U=    17.10 T=   89.0 p1=   6.0 p2=    94.3 ed=   129 5/30/2020   x1=  88. x2= 133. y1=   .06 y2= -2.57     
GP: Deaths    US_New_Jersey_Somerset 6/3/2020        133     430      456     423      452    15   129 5/30/2020 
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .997898 cc2=  .848827 lx=  6.12379 if=  89 il= 133 6/3/2020   n=  44 now=     430 end=        456       423       452 U=    17.19 T=   88.8 p1=   6.0 p2=    94.3 ed=   129 5/30/2020   x1=  89. x2= 133. y1=  -.01 y2= -2.57     
GP: Deaths    US_New_Jersey_Somerset 6/3/2020        133     430      456     423      452    15   129 5/30/2020 
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .997756 cc2=  .847000 lx=  6.12379 if=  90 il= 133 6/3/2020   n=  43 now=     430 end=        456       423       452 U=    16.80 T=   89.8 p1=   6.0 p2=    94.3 ed=   129 5/30/2020   x1=  90. x2= 133. y1=  -.01 y2= -2.57     
GP: Deaths    US_New_Jersey_Somerset 6/3/2020        133     430      456     423      452    15   129 5/30/2020 
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .997640 cc2=  .845141 lx=  6.12379 if=  91 il= 133 6/3/2020   n=  42 now=     430 end=        456       423       452 U=    16.92 T=   89.5 p1=   6.0 p2=    94.3 ed=   129 5/30/2020   x1=  91. x2= 133. y1=  -.09 y2= -2.57     
GP: Deaths    US_New_Jersey_Somerset 6/3/2020        133     430      456     423      452    15   129 5/30/2020 
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .997487 cc2=  .843184 lx=  6.12379 if=  92 il= 133 6/3/2020   n=  41 now=     430 end=        456       423       452 U=    17.06 T=   89.1 p1=   6.0 p2=    94.3 ed=   129 5/30/2020   x1=  92. x2= 133. y1=  -.17 y2= -2.57     
GP: Deaths    US_New_Jersey_Somerset 6/3/2020        133     430      456     423      452    15   129 5/30/2020 
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .997302 cc2=  .841129 lx=  6.12379 if=  93 il= 133 6/3/2020   n=  40 now=     430 end=        456       423       452 U=    16.72 T=   90.0 p1=   6.0 p2=    94.3 ed=   129 5/30/2020   x1=  93. x2= 133. y1=  -.18 y2= -2.57     
GP: Deaths    US_New_Jersey_Somerset 6/3/2020        133     430      456     423      452    15   129 5/30/2020 
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .997264 cc2=  .839150 lx=  6.13379 if=  94 il= 133 6/3/2020   n=  39 now=     430 end=        461       423       452 U=    18.11 T=   88.7 p1=   7.2 p2=    93.3 ed=   131 6/1/2020    x1=  94. x2= 133. y1=  -.29 y2= -2.45     
GP: Deaths    US_New_Jersey_Somerset 6/3/2020        133     430      461     423      452    15   131 6/1/2020  
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .997051 cc2=  .836922 lx=  6.13379 if=  95 il= 133 6/3/2020   n=  38 now=     430 end=        461       423       452 U=    17.85 T=   89.3 p1=   7.2 p2=    93.3 ed=   131 6/1/2020    x1=  95. x2= 133. y1=  -.32 y2= -2.45     
GP: Deaths    US_New_Jersey_Somerset 6/3/2020        133     430      461     423      452    15   131 6/1/2020  
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .996877 cc2=  .834656 lx=  6.13379 if=  96 il= 133 6/3/2020   n=  37 now=     430 end=        461       423       452 U=    17.58 T=   89.9 p1=   7.2 p2=    93.3 ed=   131 6/1/2020    x1=  96. x2= 133. y1=  -.34 y2= -2.45     
GP: Deaths    US_New_Jersey_Somerset 6/3/2020        133     430      461     423      452    15   131 6/1/2020  
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .996931 cc2=  .832532 lx=  6.14379 if=  97 il= 133 6/3/2020   n=  36 now=     430 end=        465       423       452 U=    18.79 T=   89.0 p1=   8.1 p2=    92.5 ed=   133 6/3/2020    x1=  97. x2= 133. y1=  -.42 y2= -2.34     
GP: Deaths    US_New_Jersey_Somerset 6/3/2020        133     430      465     423      452    15   133 6/3/2020  
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .996269 cc2=  .822192 lx=  6.15379 if= 101 il= 133 6/3/2020   n=  32 now=     430 end=        470       423       452 U=    21.03 T=   85.9 p1=   9.3 p2=    91.5 ed=   135 6/5/2020    x1= 101. x2= 133. y1=  -.72 y2= -2.24     
GP: Deaths    US_New_Jersey_Somerset 6/3/2020        133     430      470     423      452    15   135 6/5/2020  
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .996019 cc2=  .819242 lx=  6.15379 if= 102 il= 133 6/3/2020   n=  31 now=     430 end=        470       423       452 U=    20.97 T=   86.0 p1=   9.3 p2=    91.5 ed=   135 6/5/2020    x1= 102. x2= 133. y1=  -.76 y2= -2.24     
GP: Deaths    US_New_Jersey_Somerset 6/3/2020        133     430      470     423      452    15   135 6/5/2020  
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .995756 cc2=  .816151 lx=  6.14379 if= 103 il= 133 6/3/2020   n=  30 now=     430 end=        465       423       452 U=    19.57 T=   87.2 p1=   8.1 p2=    92.5 ed=   133 6/3/2020    x1= 103. x2= 133. y1=  -.81 y2= -2.34     
GP: Deaths    US_New_Jersey_Somerset 6/3/2020        133     430      465     423      452    15   133 6/3/2020  
AAA1     1 US_New_Jersey_Somerset Deaths    cc1=  .995048 cc2=  .798932 lx=  6.11379 if= 108 il= 133 6/3/2020   n=  25 now=     430 end=        452       423       452 U=    16.17 T=   89.1 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1= 108. x2= 133. y1= -1.17 y2= -2.71 BEST
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .995048 cc2=  .798932 lx=  6.11379 if= 108 il= 133 6/3/2020   n=  25 now=     430 end=        452       423       452 U=    16.17 T=   89.1 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1= 108. x2= 133. y1= -1.17 y2= -2.71 BEST
GP: Deaths    US_New_Jersey_Somerset 6/3/2020        133     430      452     423      452    15   127 5/28/2020 
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .995243 cc2=  .795243 lx=  6.10379 if= 109 il= 133 6/3/2020   n=  24 now=     430 end=        447       423       452 U=    14.49 T=   91.3 p1=   4.0 p2=    96.2 ed=   125 5/26/2020   x1= 109. x2= 133. y1= -1.22 y2= -2.88     
GP: Deaths    US_New_Jersey_Somerset 6/3/2020        133     430      447     423      452    15   125 5/26/2020 
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .995097 cc2=  .790972 lx=  6.10379 if= 110 il= 133 6/3/2020   n=  23 now=     430 end=        447       423       452 U=    14.06 T=   92.6 p1=   4.0 p2=    96.2 ed=   125 5/26/2020   x1= 110. x2= 133. y1= -1.24 y2= -2.88     
GP: Deaths    US_New_Jersey_Somerset 6/3/2020        133     430      447     423      452    15   125 5/26/2020 
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .994522 cc2=  .786007 lx=  6.10379 if= 111 il= 133 6/3/2020   n=  22 now=     430 end=        447       423       452 U=    13.80 T=   93.3 p1=   4.0 p2=    96.2 ed=   125 5/26/2020   x1= 111. x2= 133. y1= -1.28 y2= -2.88     
GP: Deaths    US_New_Jersey_Somerset 6/3/2020        133     430      447     423      452    15   125 5/26/2020 
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .993738 cc2=  .780538 lx=  6.10379 if= 112 il= 133 6/3/2020   n=  21 now=     430 end=        447       423       452 U=    13.26 T=   94.9 p1=   4.0 p2=    96.2 ed=   126 5/27/2020   x1= 112. x2= 133. y1= -1.29 y2= -2.88     
GP: Deaths    US_New_Jersey_Somerset 6/3/2020        133     430      447     423      452    15   126 5/27/2020 
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .993301 cc2=  .775083 lx=  6.10379 if= 113 il= 133 6/3/2020   n=  20 now=     430 end=        447       423       452 U=    13.38 T=   94.5 p1=   4.0 p2=    96.2 ed=   126 5/27/2020   x1= 113. x2= 133. y1= -1.38 y2= -2.88     
GP: Deaths    US_New_Jersey_Somerset 6/3/2020        133     430      447     423      452    15   126 5/27/2020 
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .993043 cc2=  .769436 lx=  6.12379 if= 114 il= 133 6/3/2020   n=  19 now=     430 end=        456       423       452 U=    16.57 T=   90.4 p1=   6.0 p2=    94.3 ed=   129 5/30/2020   x1= 114. x2= 133. y1= -1.43 y2= -2.57     
GP: Deaths    US_New_Jersey_Somerset 6/3/2020        133     430      456     423      452    15   129 5/30/2020 
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .992032 cc2=  .762616 lx=  6.12379 if= 115 il= 133 6/3/2020   n=  18 now=     430 end=        456       423       452 U=    16.37 T=   90.9 p1=   6.0 p2=    94.3 ed=   129 5/30/2020   x1= 115. x2= 133. y1= -1.47 y2= -2.57     
GP: Deaths    US_New_Jersey_Somerset 6/3/2020        133     430      456     423      452    15   129 5/30/2020 
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .991654 cc2=  .755952 lx=  6.16379 if= 116 il= 133 6/3/2020   n=  17 now=     430 end=        475       423       452 U=    23.93 T=   81.5 p1=  10.5 p2=    90.5 ed=   138 6/8/2020    x1= 116. x2= 133. y1= -1.44 y2= -2.15     
GP: Deaths    US_New_Jersey_Somerset 6/3/2020        133     430      475     423      452    15   138 6/8/2020  
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .990571 cc2=  .748035 lx=  6.14379 if= 117 il= 133 6/3/2020   n=  16 now=     430 end=        465       423       452 U=    19.74 T=   86.8 p1=   8.1 p2=    92.5 ed=   133 6/3/2020    x1= 117. x2= 133. y1= -1.53 y2= -2.34     
GP: Deaths    US_New_Jersey_Somerset 6/3/2020        133     430      465     423      452    15   133 6/3/2020  
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .988831 cc2=  .738831 lx=  6.16379 if= 118 il= 133 6/3/2020   n=  15 now=     430 end=        475       423       452 U=    23.85 T=   81.7 p1=  10.5 p2=    90.5 ed=   137 6/7/2020    x1= 118. x2= 133. y1= -1.52 y2= -2.15     
GP: Deaths    US_New_Jersey_Somerset 6/3/2020        133     430      475     423      452    15   137 6/7/2020  
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .986855 cc2=  .728657 lx=  6.13379 if= 119 il= 133 6/3/2020   n=  14 now=     430 end=        461       423       452 U=    18.64 T=   87.4 p1=   7.2 p2=    93.3 ed=   131 6/1/2020    x1= 119. x2= 133. y1= -1.70 y2= -2.45     
GP: Deaths    US_New_Jersey_Somerset 6/3/2020        133     430      461     423      452    15   131 6/1/2020  
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .983886 cc2=  .716624 lx=  6.12379 if= 120 il= 133 6/3/2020   n=  13 now=     430 end=        456       423       452 U=    16.84 T=   89.7 p1=   6.0 p2=    94.3 ed=   129 5/30/2020   x1= 120. x2= 133. y1= -1.80 y2= -2.57     
GP: Deaths    US_New_Jersey_Somerset 6/3/2020        133     430      456     423      452    15   129 5/30/2020 
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .979826 cc2=  .702475 lx=  6.12379 if= 121 il= 133 6/3/2020   n=  12 now=     430 end=        456       423       452 U=    17.36 T=   88.4 p1=   6.0 p2=    94.3 ed=   129 5/30/2020   x1= 121. x2= 133. y1= -1.88 y2= -2.57     
GP: Deaths    US_New_Jersey_Somerset 6/3/2020        133     430      456     423      452    15   129 5/30/2020 
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .975437 cc2=  .686762 lx=  6.09379 if= 122 il= 133 6/3/2020   n=  11 now=     430 end=        443       423       452 U=    12.77 T=   93.8 p1=   3.0 p2=    97.1 ed=   123 5/24/2020   x1= 122. x2= 133. y1= -2.21 y2= -3.07     
GP: Deaths    US_New_Jersey_Somerset 6/3/2020        133     430      443     423      452    15   123 5/24/2020 
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .975369 cc2=  .673858 lx=  6.07379 if= 123 il= 133 6/3/2020   n=  10 now=     430 end=        434       423       452 U=     8.57 T=  101.9 p1=    .9 p2=    99.1 ed=   122 5/23/2020   x1= 123. x2= 133. y1= -2.47 y2= -3.63     
GP: Deaths    US_New_Jersey_Somerset 6/3/2020        133     430      434     423      452    15   122 5/23/2020 
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .975203 cc2=  .658975 lx=  6.07379 if= 124 il= 133 6/3/2020   n=   9 now=     430 end=        434       423       452 U=     7.71 T=  105.0 p1=    .9 p2=    99.1 ed=   123 5/24/2020   x1= 124. x2= 133. y1= -2.47 y2= -3.63     
GP: Deaths    US_New_Jersey_Somerset 6/3/2020        133     430      434     423      452    15   123 5/24/2020 
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .959684 cc2=  .606130 lx=  6.08379 if= 126 il= 133 6/3/2020   n=   7 now=     430 end=        438       423       452 U=    10.16 T=   99.3 p1=   1.9 p2=    98.2 ed=   123 5/24/2020   x1= 126. x2= 133. y1= -2.62 y2= -3.31     
GP: Deaths    US_New_Jersey_Somerset 6/3/2020        133     430      438     423      452    15   123 5/24/2020 
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .942808 cc2=  .564844 lx=  6.07379 if= 127 il= 133 6/3/2020   n=   6 now=     430 end=        434       423       452 U=     7.69 T=  105.1 p1=    .9 p2=    99.1 ed=   123 5/24/2020   x1= 127. x2= 133. y1= -2.85 y2= -3.63     
GP: Deaths    US_New_Jersey_Somerset 6/3/2020        133     430      434     423      452    15   123 5/24/2020 
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .910997 cc2=  .502749 lx=  6.06379 if= 128 il= 133 6/3/2020   n=   5 now=     430 end=        429       423       452 U=     4.94 T=  112.7 p1=   -.2 p2=   100.2 ed=   124 5/25/2020   x1= 128. x2= 133. y1= -3.10 y2= -4.11     
GP: Deaths    US_New_Jersey_Somerset 6/3/2020        133     430      429     423      452    15   124 5/25/2020 
AAA1     1 US_New_Jersey_Somerset Deaths    cc1=  .998274 cc2=  .882026 lx=  6.10379 if=  61 il= 134 6/4/2020   n=  73 now=     430 end=        447       423       452 U=    15.59 T=   89.2 p1=   4.0 p2=    96.2 ed=   125 5/26/2020   x1=  61. x2= 134. y1=  1.81 y2= -2.88 BEST
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .998289 cc2=  .882026 lx=  6.10079 if=  61 il= 134 6/4/2020   n=  73 now=     430 end=        447       423       452 U=    15.59 T=   89.2 p1=   4.0 p2=    96.2 ed=   125 5/26/2020   x1=  61. x2= 134. y1=  1.81 y2= -2.88 BEST
GP: Deaths    US_New_Jersey_Somerset 6/4/2020        134     430      447     423      452    43   125 5/26/2020 
AAA1     1 US_New_Jersey_Somerset Deaths    cc1=  .998226 cc2=  .881185 lx=  6.10379 if=  62 il= 134 6/4/2020   n=  72 now=     430 end=        447       423       452 U=    15.37 T=   89.8 p1=   4.0 p2=    96.2 ed=   126 5/27/2020   x1=  62. x2= 134. y1=  1.81 y2= -2.88 BEST
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .998248 cc2=  .881185 lx=  6.09979 if=  62 il= 134 6/4/2020   n=  72 now=     430 end=        447       423       452 U=    15.37 T=   89.8 p1=   4.0 p2=    96.2 ed=   126 5/27/2020   x1=  62. x2= 134. y1=  1.81 y2= -2.88 BEST
GP: Deaths    US_New_Jersey_Somerset 6/4/2020        134     430      447     423      452    43   126 5/27/2020 
AAA1     1 US_New_Jersey_Somerset Deaths    cc1=  .998153 cc2=  .880302 lx=  6.10379 if=  63 il= 134 6/4/2020   n=  71 now=     430 end=        447       423       452 U=    15.16 T=   90.4 p1=   4.0 p2=    96.2 ed=   126 5/27/2020   x1=  63. x2= 134. y1=  1.81 y2= -2.88 BEST
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .998178 cc2=  .880302 lx=  6.09979 if=  63 il= 134 6/4/2020   n=  71 now=     430 end=        447       423       452 U=    15.16 T=   90.4 p1=   4.0 p2=    96.2 ed=   126 5/27/2020   x1=  63. x2= 134. y1=  1.81 y2= -2.88 BEST
GP: Deaths    US_New_Jersey_Somerset 6/4/2020        134     430      447     423      452    43   126 5/27/2020 
AAA1     1 US_New_Jersey_Somerset Deaths    cc1=  .998082 cc2=  .879404 lx=  6.10379 if=  64 il= 134 6/4/2020   n=  70 now=     430 end=        447       423       452 U=    14.94 T=   91.0 p1=   4.0 p2=    96.2 ed=   126 5/27/2020   x1=  64. x2= 134. y1=  1.81 y2= -2.88 BEST
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .998104 cc2=  .879404 lx=  6.09979 if=  64 il= 134 6/4/2020   n=  70 now=     430 end=        447       423       452 U=    14.94 T=   91.0 p1=   4.0 p2=    96.2 ed=   126 5/27/2020   x1=  64. x2= 134. y1=  1.81 y2= -2.88 BEST
GP: Deaths    US_New_Jersey_Somerset 6/4/2020        134     430      447     423      452    43   126 5/27/2020 
AAA1     1 US_New_Jersey_Somerset Deaths    cc1=  .998055 cc2=  .878532 lx=  6.10379 if=  65 il= 134 6/4/2020   n=  69 now=     430 end=        447       423       452 U=    14.73 T=   91.6 p1=   4.0 p2=    96.2 ed=   126 5/27/2020   x1=  65. x2= 134. y1=  1.81 y2= -2.88 BEST
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .998068 cc2=  .878532 lx=  6.10079 if=  65 il= 134 6/4/2020   n=  69 now=     430 end=        447       423       452 U=    14.73 T=   91.6 p1=   4.0 p2=    96.2 ed=   126 5/27/2020   x1=  65. x2= 134. y1=  1.81 y2= -2.88 BEST
GP: Deaths    US_New_Jersey_Somerset 6/4/2020        134     430      447     423      452    43   126 5/27/2020 
AAA1     1 US_New_Jersey_Somerset Deaths    cc1=  .998127 cc2=  .877741 lx=  6.10379 if=  66 il= 134 6/4/2020   n=  68 now=     430 end=        447       423       452 U=    15.36 T=   89.8 p1=   4.0 p2=    96.2 ed=   126 5/27/2020   x1=  66. x2= 134. y1=  1.55 y2= -2.88 BEST
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .998129 cc2=  .877741 lx=  6.10279 if=  66 il= 134 6/4/2020   n=  68 now=     430 end=        447       423       452 U=    15.36 T=   89.8 p1=   4.0 p2=    96.2 ed=   126 5/27/2020   x1=  66. x2= 134. y1=  1.55 y2= -2.88 BEST
GP: Deaths    US_New_Jersey_Somerset 6/4/2020        134     430      447     423      452    43   126 5/27/2020 
AAA1     1 US_New_Jersey_Somerset Deaths    cc1=  .998043 cc2=  .876775 lx=  6.10379 if=  67 il= 134 6/4/2020   n=  67 now=     430 end=        447       423       452 U=    15.45 T=   89.6 p1=   4.0 p2=    96.2 ed=   126 5/27/2020   x1=  67. x2= 134. y1=  1.46 y2= -2.88 BEST
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .998045 cc2=  .876775 lx=  6.10279 if=  67 il= 134 6/4/2020   n=  67 now=     430 end=        447       423       452 U=    15.45 T=   89.6 p1=   4.0 p2=    96.2 ed=   126 5/27/2020   x1=  67. x2= 134. y1=  1.46 y2= -2.88 BEST
GP: Deaths    US_New_Jersey_Somerset 6/4/2020        134     430      447     423      452    43   126 5/27/2020 
AAA1     1 US_New_Jersey_Somerset Deaths    cc1=  .997956 cc2=  .875786 lx=  6.10379 if=  68 il= 134 6/4/2020   n=  66 now=     430 end=        447       423       452 U=    15.22 T=   90.2 p1=   4.0 p2=    96.2 ed=   126 5/27/2020   x1=  68. x2= 134. y1=  1.46 y2= -2.88 BEST
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .997959 cc2=  .875786 lx=  6.10279 if=  68 il= 134 6/4/2020   n=  66 now=     430 end=        447       423       452 U=    15.22 T=   90.2 p1=   4.0 p2=    96.2 ed=   126 5/27/2020   x1=  68. x2= 134. y1=  1.46 y2= -2.88 BEST
GP: Deaths    US_New_Jersey_Somerset 6/4/2020        134     430      447     423      452    43   126 5/27/2020 
AAA1     1 US_New_Jersey_Somerset Deaths    cc1=  .997872 cc2=  .874781 lx=  6.10379 if=  69 il= 134 6/4/2020   n=  65 now=     430 end=        447       423       452 U=    13.88 T=   94.1 p1=   4.0 p2=    96.2 ed=   126 5/27/2020   x1=  69. x2= 134. y1=  1.81 y2= -2.88 BEST
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .997874 cc2=  .874781 lx=  6.10279 if=  69 il= 134 6/4/2020   n=  65 now=     430 end=        447       423       452 U=    13.88 T=   94.1 p1=   4.0 p2=    96.2 ed=   126 5/27/2020   x1=  69. x2= 134. y1=  1.81 y2= -2.88 BEST
GP: Deaths    US_New_Jersey_Somerset 6/4/2020        134     430      447     423      452    43   126 5/27/2020 
AAA1     1 US_New_Jersey_Somerset Deaths    cc1=  .999002 cc2=  .874967 lx=  6.11379 if=  70 il= 134 6/4/2020   n=  64 now=     430 end=        452       423       452 U=    16.25 T=   89.9 p1=   5.1 p2=    95.1 ed=   128 5/29/2020   x1=  70. x2= 134. y1=  1.23 y2= -2.71 BEST
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .999023 cc2=  .874967 lx=  6.10979 if=  70 il= 134 6/4/2020   n=  64 now=     430 end=        452       423       452 U=    16.25 T=   89.9 p1=   5.1 p2=    95.1 ed=   128 5/29/2020   x1=  70. x2= 134. y1=  1.23 y2= -2.71 BEST
GP: Deaths    US_New_Jersey_Somerset 6/4/2020        134     430      452     423      452    43   128 5/29/2020 
AAA1     1 US_New_Jersey_Somerset Deaths    cc1=  .998954 cc2=  .873954 lx=  6.11379 if=  71 il= 134 6/4/2020   n=  63 now=     430 end=        452       423       452 U=    16.15 T=   90.2 p1=   5.1 p2=    95.1 ed=   128 5/29/2020   x1=  71. x2= 134. y1=  1.19 y2= -2.71 BEST
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .998977 cc2=  .873954 lx=  6.10979 if=  71 il= 134 6/4/2020   n=  63 now=     430 end=        452       423       452 U=    16.15 T=   90.2 p1=   5.1 p2=    95.1 ed=   128 5/29/2020   x1=  71. x2= 134. y1=  1.19 y2= -2.71 BEST
GP: Deaths    US_New_Jersey_Somerset 6/4/2020        134     430      452     423      452    43   128 5/29/2020 
AAA1     1 US_New_Jersey_Somerset Deaths    cc1=  .998908 cc2=  .872920 lx=  6.11379 if=  72 il= 134 6/4/2020   n=  62 now=     430 end=        452       423       452 U=    16.30 T=   89.8 p1=   5.1 p2=    95.1 ed=   128 5/29/2020   x1=  72. x2= 134. y1=  1.09 y2= -2.71 BEST
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .998929 cc2=  .872920 lx=  6.10979 if=  72 il= 134 6/4/2020   n=  62 now=     430 end=        452       423       452 U=    16.30 T=   89.8 p1=   5.1 p2=    95.1 ed=   128 5/29/2020   x1=  72. x2= 134. y1=  1.09 y2= -2.71 BEST
GP: Deaths    US_New_Jersey_Somerset 6/4/2020        134     430      452     423      452    43   128 5/29/2020 
AAA1     1 US_New_Jersey_Somerset Deaths    cc1=  .998855 cc2=  .871855 lx=  6.11379 if=  73 il= 134 6/4/2020   n=  61 now=     430 end=        452       423       452 U=    16.10 T=   90.3 p1=   5.1 p2=    95.1 ed=   128 5/29/2020   x1=  73. x2= 134. y1=  1.08 y2= -2.71 BEST
AAA2     1 US_New_Jersey_Somerset Deaths    cc1=  .998878 cc2=  .871855 lx=  6.10979 if=  73 il= 134 6/4/2020   n=  61 now=     430 end=        452       423       452 U=    16.10 T=   90.3 p1=   5.1 p2=    95.1 ed=   128 5/29/2020   x1=  73. x2= 134. y1=  1.08 y2= -2.71 BEST
GP: Deaths    US_New_Jersey_Somerset 6/4/2020        134     430      452     423      452    43   128 5/29/2020 
