TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       20415.00000        9.92403
TAB:  Dominican_Republic Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Dominican_Republic Deaths    cc1=  .996330 cc2=  .845572 lx=  6.51495 if=  94 il= 137 6/7/2020   n=  43 now=     544 end=        677       538       673 U=    31.39 T=   91.0 p1=  24.4 p2=    80.4 ed=   165 7/5/2020    x1=  94. x2= 137. y1=  -.09 y2= -1.46 BEST
GP: Deaths    Dominican_Republic 6/7/2020        137     544      677     538      673    15   165 7/5/2020  
AAA1     1 Dominican_Republic Deaths    cc1=  .996065 cc2=  .843567 lx=  6.51895 if=  95 il= 137 6/7/2020   n=  42 now=     544 end=        677       538       673 U=    31.11 T=   91.4 p1=  24.4 p2=    80.4 ed=   164 7/4/2020    x1=  95. x2= 137. y1=  -.12 y2= -1.46 BEST
AAA2     1 Dominican_Republic Deaths    cc1=  .996068 cc2=  .843567 lx=  6.51395 if=  95 il= 137 6/7/2020   n=  42 now=     544 end=        677       538       673 U=    31.11 T=   91.4 p1=  24.4 p2=    80.4 ed=   164 7/4/2020    x1=  95. x2= 137. y1=  -.12 y2= -1.46 BEST
GP: Deaths    Dominican_Republic 6/7/2020        137     544      677     538      673    15   164 7/4/2020  
AAA1     1 Dominican_Republic Deaths    cc1=  .995786 cc2=  .841482 lx=  6.51895 if=  96 il= 137 6/7/2020   n=  41 now=     544 end=        677       538       673 U=    30.74 T=   92.0 p1=  24.4 p2=    80.4 ed=   164 7/4/2020    x1=  96. x2= 137. y1=  -.13 y2= -1.46 BEST
AAA2     1 Dominican_Republic Deaths    cc1=  .995786 cc2=  .841482 lx=  6.51595 if=  96 il= 137 6/7/2020   n=  41 now=     544 end=        677       538       673 U=    30.74 T=   92.0 p1=  24.4 p2=    80.4 ed=   164 7/4/2020    x1=  96. x2= 137. y1=  -.13 y2= -1.46 BEST
GP: Deaths    Dominican_Republic 6/7/2020        137     544      677     538      673    15   164 7/4/2020  
AAA1     1 Dominican_Republic Deaths    cc1=  .995534 cc2=  .839360 lx=  6.51895 if=  97 il= 137 6/7/2020   n=  40 now=     544 end=        677       538       673 U=    30.36 T=   92.5 p1=  24.4 p2=    80.4 ed=   164 7/4/2020    x1=  97. x2= 137. y1=  -.15 y2= -1.46 BEST
AAA2     1 Dominican_Republic Deaths    cc1=  .995536 cc2=  .839360 lx=  6.52295 if=  97 il= 137 6/7/2020   n=  40 now=     544 end=        677       538       673 U=    30.36 T=   92.5 p1=  24.4 p2=    80.4 ed=   164 7/4/2020    x1=  97. x2= 137. y1=  -.15 y2= -1.46 BEST
GP: Deaths    Dominican_Republic 6/7/2020        137     544      677     538      673    15   164 7/4/2020  
AAA2     1 Dominican_Republic Deaths    cc1=  .995425 cc2=  .837311 lx=  6.53895 if=  98 il= 137 6/7/2020   n=  39 now=     544 end=        691       538       673 U=    31.72 T=   93.2 p1=  27.0 p2=    78.7 ed=   168 7/8/2020    x1=  98. x2= 137. y1=  -.15 y2= -1.38     
GP: Deaths    Dominican_Republic 6/7/2020        137     544      691     538      673    15   168 7/8/2020  
AAA2     1 Dominican_Republic Deaths    cc1=  .995475 cc2=  .835347 lx=  6.55895 if=  99 il= 137 6/7/2020   n=  38 now=     544 end=        705       538       673 U=    33.19 T=   93.7 p1=  29.6 p2=    77.2 ed=   172 7/12/2020   x1=  99. x2= 137. y1=  -.16 y2= -1.31     
GP: Deaths    Dominican_Republic 6/7/2020        137     544      705     538      673    15   172 7/12/2020 
AAA2     1 Dominican_Republic Deaths    cc1=  .995754 cc2=  .833533 lx=  6.59895 if= 100 il= 137 6/7/2020   n=  37 now=     544 end=        734       538       673 U=    36.69 T=   94.2 p1=  34.9 p2=    74.1 ed=   180 7/20/2020   x1= 100. x2= 137. y1=  -.16 y2= -1.17     
GP: Deaths    Dominican_Republic 6/7/2020        137     544      734     538      673    15   180 7/20/2020 
AAA2     1 Dominican_Republic Deaths    cc1=  .996010 cc2=  .831611 lx=  6.64895 if= 101 il= 137 6/7/2020   n=  36 now=     544 end=        771       538       673 U=    41.37 T=   94.9 p1=  41.7 p2=    70.6 ed=   192 8/1/2020    x1= 101. x2= 137. y1=  -.15 y2= -1.02     
GP: Deaths    Dominican_Republic 6/7/2020        137     544      771     538      673    15   192 8/1/2020  
AAA2     1 Dominican_Republic Deaths    cc1=  .996079 cc2=  .829412 lx=  6.68895 if= 102 il= 137 6/7/2020   n=  35 now=     544 end=        803       538       673 U=    44.49 T=   96.4 p1=  47.6 p2=    67.7 ed=   201 8/10/2020   x1= 102. x2= 137. y1=  -.13 y2=  -.91     
GP: Deaths    Dominican_Republic 6/7/2020        137     544      803     538      673    15   201 8/10/2020 
AAA2     1 Dominican_Republic Deaths    cc1=  .996412 cc2=  .827381 lx=  6.77895 if= 103 il= 137 6/7/2020   n=  34 now=     544 end=        879       538       673 U=    53.02 T=   99.3 p1=  61.6 p2=    61.9 ed=   224 9/2/2020    x1= 103. x2= 137. y1=  -.07 y2=  -.71     
GP: Deaths    Dominican_Republic 6/7/2020        137     544      879     538      673    15   224 9/2/2020  
AAA2     1 Dominican_Republic Deaths    cc1=  .996436 cc2=  .824938 lx=  6.85895 if= 104 il= 137 6/7/2020   n=  33 now=     544 end=        952       538       673 U=    60.02 T=  103.4 p1=  75.0 p2=    57.1 ed=   245 9/23/2020   x1= 104. x2= 137. y1=  -.01 y2=  -.56     
GP: Deaths    Dominican_Republic 6/7/2020        137     544      952     538      673    15   245 9/23/2020 
AAA2     1 Dominican_Republic Deaths    cc1=  .996291 cc2=  .816686 lx=  7.29895 if= 107 il= 137 6/7/2020   n=  30 now=     544 end=       1478       538       673 U=   101.50 T=  138.1 p1= 171.7 p2=    36.8 ed=   377 2/2/2021    x1= 107. x2= 137. y1=   .31 y2=   .01     
GP: Deaths    Dominican_Republic 6/7/2020        137     544     1478     538      673    15   377 2/2/2021  
AAA2     1 Dominican_Republic Deaths    cc1=  .995945 cc2=  .813371 lx=  7.38895 if= 108 il= 137 6/7/2020   n=  29 now=     544 end=       1618       538       673 U=   109.29 T=  147.5 p1= 197.4 p2=    33.6 ed=   405 3/2/2021    x1= 108. x2= 137. y1=   .36 y2=   .10     
GP: Deaths    Dominican_Republic 6/7/2020        137     544     1618     538      673    15   405 3/2/2021  
AAA2     1 Dominican_Republic Deaths    cc1=  .995583 cc2=  .809888 lx=  7.56895 if= 109 il= 137 6/7/2020   n=  28 now=     544 end=       1937       538       673 U=   123.22 T=  167.5 p1= 256.1 p2=    28.1 ed=   458 4/24/2021   x1= 109. x2= 137. y1=   .47 y2=   .25     
GP: Deaths    Dominican_Republic 6/7/2020        137     544    -         538      673    15   458 4/24/2021 
AAA2     1 Dominican_Republic Deaths    cc1=  .995504 cc2=  .806522 lx=  8.29895 if= 110 il= 137 6/7/2020   n=  27 now=     544 end=       4019       538       673 U=   186.07 T=  267.0 p1= 638.8 p2=    13.5 ed=   706 12/28/2021  x1= 110. x2= 137. y1=   .84 y2=   .70     
GP: Deaths    Dominican_Republic 6/7/2020        137     544    -         538      673    15   706 12/28/2021
AAA2     1 Dominican_Republic Deaths    cc1=  .995664 cc2=  .803214 lx=  8.29895 if= 111 il= 137 6/7/2020   n=  26 now=     544 end=       4019       538       673 U=   192.14 T=  271.2 p1= 638.8 p2=    13.5 ed=   724 1/15/2022   x1= 111. x2= 137. y1=   .83 y2=   .70     
GP: Deaths    Dominican_Republic 6/7/2020        137     544    -         538      673    15   724 1/15/2022 
AAA2     1 Dominican_Republic Deaths    cc1=  .995332 cc2=  .799216 lx=  8.29895 if= 112 il= 137 6/7/2020   n=  25 now=     544 end=       4019       538       673 U=   195.63 T=  273.7 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 112. x2= 137. y1=   .83 y2=   .70     
GP: Deaths    Dominican_Republic 6/7/2020        137     544    -         538      673    15   999 undefine  
AAA2     1 Dominican_Republic Deaths    cc1=  .994789 cc2=  .794789 lx=  8.29895 if= 113 il= 137 6/7/2020   n=  24 now=     544 end=       4019       538       673 U=   210.52 T=  284.1 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 113. x2= 137. y1=   .81 y2=   .70     
GP: Deaths    Dominican_Republic 6/7/2020        137     544    -         538      673    15   999 undefine  
AAA2     1 Dominican_Republic Deaths    cc1=  .995087 cc2=  .790963 lx=  8.29895 if= 114 il= 137 6/7/2020   n=  23 now=     544 end=       4019       538       673 U=   205.53 T=  280.6 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 114. x2= 137. y1=   .81 y2=   .70     
GP: Deaths    Dominican_Republic 6/7/2020        137     544    -         538      673    15   999 undefine  
AAA2     1 Dominican_Republic Deaths    cc1=  .995011 cc2=  .786496 lx=  8.29895 if= 115 il= 137 6/7/2020   n=  22 now=     544 end=       4019       538       673 U=   204.23 T=  279.7 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 115. x2= 137. y1=   .81 y2=   .70     
GP: Deaths    Dominican_Republic 6/7/2020        137     544    -         538      673    15   999 undefine  
AAA2     1 Dominican_Republic Deaths    cc1=  .993443 cc2=  .769836 lx=  8.29895 if= 118 il= 137 6/7/2020   n=  19 now=     544 end=       4019       538       673 U=   201.54 T=  277.8 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 118. x2= 137. y1=   .79 y2=   .70     
GP: Deaths    Dominican_Republic 6/7/2020        137     544    -         538      673    15   999 undefine  
AAA2     1 Dominican_Republic Deaths    cc1=  .993124 cc2=  .763708 lx=  8.29895 if= 119 il= 137 6/7/2020   n=  18 now=     544 end=       4019       538       673 U=   201.89 T=  278.1 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 119. x2= 137. y1=   .79 y2=   .70     
GP: Deaths    Dominican_Republic 6/7/2020        137     544    -         538      673    15   999 undefine  
AAA2     1 Dominican_Republic Deaths    cc1=  .993133 cc2=  .757431 lx=  8.29895 if= 120 il= 137 6/7/2020   n=  17 now=     544 end=       4019       538       673 U=   195.13 T=  273.3 p1= 638.8 p2=    13.5 ed=   733 1/24/2022   x1= 120. x2= 137. y1=   .79 y2=   .70     
GP: Deaths    Dominican_Republic 6/7/2020        137     544    -         538      673    15   733 1/24/2022 
AAA2     1 Dominican_Republic Deaths    cc1=  .992373 cc2=  .749837 lx=  7.32895 if= 121 il= 137 6/7/2020   n=  16 now=     544 end=       1523       538       673 U=   108.53 T=  141.4 p1= 180.0 p2=    35.7 ed=   397 2/22/2021   x1= 121. x2= 137. y1=   .19 y2=   .04     
GP: Deaths    Dominican_Republic 6/7/2020        137     544     1523     538      673    15   397 2/22/2021 
AAA2     1 Dominican_Republic Deaths    cc1=  .993890 cc2=  .743890 lx=  6.71895 if= 122 il= 137 6/7/2020   n=  15 now=     544 end=        827       538       673 U=    47.27 T=   97.2 p1=  52.0 p2=    65.8 ed=   208 8/17/2020   x1= 122. x2= 137. y1=  -.52 y2=  -.84     
GP: Deaths    Dominican_Republic 6/7/2020        137     544      827     538      673    15   208 8/17/2020 
AAA2     1 Dominican_Republic Deaths    cc1=  .994932 cc2=  .736733 lx=  6.55895 if= 123 il= 137 6/7/2020   n=  14 now=     544 end=        705       538       673 U=    30.03 T=   97.8 p1=  29.6 p2=    77.2 ed=   168 7/8/2020    x1= 123. x2= 137. y1=  -.84 y2= -1.31     
GP: Deaths    Dominican_Republic 6/7/2020        137     544      705     538      673    15   168 7/8/2020  
AAA1     1 Dominican_Republic Deaths    cc1=  .994149 cc2=  .726888 lx=  6.51895 if= 124 il= 137 6/7/2020   n=  13 now=     544 end=        677       538       673 U=    25.12 T=  100.2 p1=  24.4 p2=    80.4 ed=   159 6/29/2020   x1= 124. x2= 137. y1=  -.95 y2= -1.46 BEST
AAA2     1 Dominican_Republic Deaths    cc1=  .994150 cc2=  .726888 lx=  6.51395 if= 124 il= 137 6/7/2020   n=  13 now=     544 end=        677       538       673 U=    25.12 T=  100.2 p1=  24.4 p2=    80.4 ed=   159 6/29/2020   x1= 124. x2= 137. y1=  -.95 y2= -1.46 BEST
GP: Deaths    Dominican_Republic 6/7/2020        137     544      677     538      673    15   159 6/29/2020 
AAA2     1 Dominican_Republic Deaths    cc1=  .992879 cc2=  .715529 lx=  6.55895 if= 125 il= 137 6/7/2020   n=  12 now=     544 end=        705       538       673 U=    28.92 T=   99.2 p1=  29.6 p2=    77.2 ed=   167 7/7/2020    x1= 125. x2= 137. y1=  -.89 y2= -1.31     
GP: Deaths    Dominican_Republic 6/7/2020        137     544      705     538      673    15   167 7/7/2020  
AAA2     1 Dominican_Republic Deaths    cc1=  .991124 cc2=  .702449 lx=  6.62895 if= 126 il= 137 6/7/2020   n=  11 now=     544 end=        756       538       673 U=    34.84 T=   99.5 p1=  39.0 p2=    72.0 ed=   181 7/21/2020   x1= 126. x2= 137. y1=  -.76 y2= -1.08     
GP: Deaths    Dominican_Republic 6/7/2020        137     544      756     538      673    15   181 7/21/2020 
AAA2     1 Dominican_Republic Deaths    cc1=  .990140 cc2=  .688629 lx=  8.29895 if= 127 il= 137 6/7/2020   n=  10 now=     544 end=       4019       538       673 U=   198.87 T=  275.9 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 127. x2= 137. y1=   .75 y2=   .70     
GP: Deaths    Dominican_Republic 6/7/2020        137     544    -         538      673    15   999 undefine  
AAA2     1 Dominican_Republic Deaths    cc1=  .986977 cc2=  .670749 lx=  7.73895 if= 128 il= 137 6/7/2020   n=   9 now=     544 end=       2296       538       673 U=   138.34 T=  188.5 p1= 322.1 p2=    23.7 ed=   514 6/19/2021   x1= 128. x2= 137. y1=   .44 y2=   .37     
GP: Deaths    Dominican_Republic 6/7/2020        137     544    -         538      673    15   514 6/19/2021 
AAA2     1 Dominican_Republic Deaths    cc1=  .982950 cc2=  .649617 lx=  8.29895 if= 129 il= 137 6/7/2020   n=   8 now=     544 end=       4019       538       673 U=   212.22 T=  285.3 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 129. x2= 137. y1=   .74 y2=   .70     
GP: Deaths    Dominican_Republic 6/7/2020        137     544    -         538      673    15   999 undefine  
AAA2     1 Dominican_Republic Deaths    cc1=  .979761 cc2=  .626208 lx=  8.29895 if= 130 il= 137 6/7/2020   n=   7 now=     544 end=       4019       538       673 U=   206.74 T=  281.4 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 130. x2= 137. y1=   .73 y2=   .70     
GP: Deaths    Dominican_Republic 6/7/2020        137     544    -         538      673    15   999 undefine  
AAA1     1 Dominican_Republic Deaths    cc1=  .975792 cc2=  .597828 lx=  6.50895 if= 131 il= 137 6/7/2020   n=   6 now=     544 end=        671       538       673 U=    22.02 T=  103.8 p1=  23.3 p2=    81.1 ed=   155 6/25/2020   x1= 131. x2= 137. y1= -1.24 y2= -1.51 BEST
AAA2     1 Dominican_Republic Deaths    cc1=  .975793 cc2=  .597828 lx=  6.51195 if= 131 il= 137 6/7/2020   n=   6 now=     544 end=        671       538       673 U=    22.02 T=  103.8 p1=  23.3 p2=    81.1 ed=   155 6/25/2020   x1= 131. x2= 137. y1= -1.24 y2= -1.51 BEST
GP: Deaths    Dominican_Republic 6/7/2020        137     544      671     538      673    15   155 6/25/2020 
AAA2     1 Dominican_Republic Deaths    cc1=  .966447 cc2=  .558198 lx=  8.29895 if= 132 il= 137 6/7/2020   n=   5 now=     544 end=       4019       538       673 U=   232.64 T=  299.5 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 132. x2= 137. y1=   .72 y2=   .70     
GP: Deaths    Dominican_Republic 6/7/2020        137     544    -         538      673    15   999 undefine  
AAA2     1 Dominican_Republic Deaths    cc1=  .994512 cc2=  .885403 lx=  6.36895 if=  55 il= 138 6/8/2020   n=  83 now=     544 end=        583       539       673 U=    18.92 T=   90.0 p1=   7.2 p2=    93.3 ed=   134 6/4/2020    x1=  55. x2= 138. y1=  1.85 y2= -2.54     
GP: Deaths    Dominican_Republic 6/8/2020        138     544      583     539      673    11   134 6/4/2020  
AAA2     1 Dominican_Republic Deaths    cc1=  .994417 cc2=  .884653 lx=  6.36895 if=  56 il= 138 6/8/2020   n=  82 now=     544 end=        583       539       673 U=    18.69 T=   90.6 p1=   7.2 p2=    93.3 ed=   134 6/4/2020    x1=  56. x2= 138. y1=  1.85 y2= -2.54     
GP: Deaths    Dominican_Republic 6/8/2020        138     544      583     539      673    11   134 6/4/2020  
AAA2     1 Dominican_Republic Deaths    cc1=  .994419 cc2=  .883987 lx=  6.36895 if=  57 il= 138 6/8/2020   n=  81 now=     544 end=        583       539       673 U=    18.96 T=   89.9 p1=   7.2 p2=    93.3 ed=   134 6/4/2020    x1=  57. x2= 138. y1=  1.74 y2= -2.54     
GP: Deaths    Dominican_Republic 6/8/2020        138     544      583     539      673    11   134 6/4/2020  
AAA2     1 Dominican_Republic Deaths    cc1=  .994326 cc2=  .883215 lx=  6.36895 if=  58 il= 138 6/8/2020   n=  80 now=     544 end=        583       539       673 U=    18.73 T=   90.5 p1=   7.2 p2=    93.3 ed=   134 6/4/2020    x1=  58. x2= 138. y1=  1.74 y2= -2.54     
GP: Deaths    Dominican_Republic 6/8/2020        138     544      583     539      673    11   134 6/4/2020  
AAA2     1 Dominican_Republic Deaths    cc1=  .994390 cc2=  .882586 lx=  6.37895 if=  59 il= 138 6/8/2020   n=  79 now=     544 end=        589       539       673 U=    19.02 T=   92.0 p1=   8.3 p2=    92.4 ed=   136 6/6/2020    x1=  59. x2= 138. y1=  1.74 y2= -2.42     
GP: Deaths    Dominican_Republic 6/8/2020        138     544      589     539      673    11   136 6/6/2020  
AAA2     1 Dominican_Republic Deaths    cc1=  .994649 cc2=  .882141 lx=  6.37895 if=  60 il= 138 6/8/2020   n=  78 now=     544 end=        589       539       673 U=    19.12 T=   91.8 p1=   8.3 p2=    92.4 ed=   136 6/6/2020    x1=  60. x2= 138. y1=  1.66 y2= -2.42     
GP: Deaths    Dominican_Republic 6/8/2020        138     544      589     539      673    11   136 6/6/2020  
AAA2     1 Dominican_Republic Deaths    cc1=  .994916 cc2=  .881689 lx=  6.38895 if=  61 il= 138 6/8/2020   n=  77 now=     544 end=        595       539       673 U=    19.37 T=   93.3 p1=   9.4 p2=    91.4 ed=   138 6/8/2020    x1=  61. x2= 138. y1=  1.67 y2= -2.31     
GP: Deaths    Dominican_Republic 6/8/2020        138     544      595     539      673    11   138 6/8/2020  
AAA2     1 Dominican_Republic Deaths    cc1=  .995559 cc2=  .881598 lx=  6.38895 if=  62 il= 138 6/8/2020   n=  76 now=     544 end=        595       539       673 U=    19.81 T=   92.2 p1=   9.4 p2=    91.4 ed=   138 6/8/2020    x1=  62. x2= 138. y1=  1.53 y2= -2.31     
GP: Deaths    Dominican_Republic 6/8/2020        138     544      595     539      673    11   138 6/8/2020  
AAA2     1 Dominican_Republic Deaths    cc1=  .995977 cc2=  .881269 lx=  6.39895 if=  63 il= 138 6/8/2020   n=  75 now=     544 end=        601       539       673 U=    20.69 T=   92.2 p1=  10.5 p2=    90.5 ed=   141 6/11/2020   x1=  63. x2= 138. y1=  1.41 y2= -2.21     
GP: Deaths    Dominican_Republic 6/8/2020        138     544      601     539      673    11   141 6/11/2020 
AAA2     1 Dominican_Republic Deaths    cc1=  .996882 cc2=  .880635 lx=  6.40895 if=  65 il= 138 6/8/2020   n=  73 now=     544 end=        607       539       673 U=    21.76 T=   91.7 p1=  11.6 p2=    89.6 ed=   143 6/13/2020   x1=  65. x2= 138. y1=  1.23 y2= -2.13     
GP: Deaths    Dominican_Republic 6/8/2020        138     544      607     539      673    11   143 6/13/2020 
AAA2     1 Dominican_Republic Deaths    cc1=  .997065 cc2=  .880024 lx=  6.41895 if=  66 il= 138 6/8/2020   n=  72 now=     544 end=        613       539       673 U=    22.69 T=   91.6 p1=  12.7 p2=    88.7 ed=   145 6/15/2020   x1=  66. x2= 138. y1=  1.13 y2= -2.05     
GP: Deaths    Dominican_Republic 6/8/2020        138     544      613     539      673    11   145 6/15/2020 
AAA2     1 Dominican_Republic Deaths    cc1=  .997138 cc2=  .879287 lx=  6.41895 if=  67 il= 138 6/8/2020   n=  71 now=     544 end=        613       539       673 U=    23.20 T=   90.5 p1=  12.7 p2=    88.7 ed=   145 6/15/2020   x1=  67. x2= 138. y1=  1.01 y2= -2.05     
GP: Deaths    Dominican_Republic 6/8/2020        138     544      613     539      673    11   145 6/15/2020 
AAA2     1 Dominican_Republic Deaths    cc1=  .997049 cc2=  .877526 lx=  6.42895 if=  69 il= 138 6/8/2020   n=  69 now=     544 end=        619       539       673 U=    23.90 T=   90.9 p1=  13.8 p2=    87.9 ed=   147 6/17/2020   x1=  69. x2= 138. y1=   .92 y2= -1.97     
GP: Deaths    Dominican_Republic 6/8/2020        138     544      619     539      673    11   147 6/17/2020 
AAA2     1 Dominican_Republic Deaths    cc1=  .996985 cc2=  .876600 lx=  6.42895 if=  70 il= 138 6/8/2020   n=  68 now=     544 end=        619       539       673 U=    23.93 T=   90.8 p1=  13.8 p2=    87.9 ed=   147 6/17/2020   x1=  70. x2= 138. y1=   .87 y2= -1.97     
GP: Deaths    Dominican_Republic 6/8/2020        138     544      619     539      673    11   147 6/17/2020 
AAA2     1 Dominican_Republic Deaths    cc1=  .996918 cc2=  .875650 lx=  6.42895 if=  71 il= 138 6/8/2020   n=  67 now=     544 end=        619       539       673 U=    23.76 T=   91.1 p1=  13.8 p2=    87.9 ed=   147 6/17/2020   x1=  71. x2= 138. y1=   .85 y2= -1.97     
GP: Deaths    Dominican_Republic 6/8/2020        138     544      619     539      673    11   147 6/17/2020 
AAA2     1 Dominican_Republic Deaths    cc1=  .996899 cc2=  .874730 lx=  6.42895 if=  72 il= 138 6/8/2020   n=  66 now=     544 end=        619       539       673 U=    23.88 T=   90.9 p1=  13.8 p2=    87.9 ed=   147 6/17/2020   x1=  72. x2= 138. y1=   .79 y2= -1.97     
GP: Deaths    Dominican_Republic 6/8/2020        138     544      619     539      673    11   147 6/17/2020 
AAA2     1 Dominican_Republic Deaths    cc1=  .996878 cc2=  .873786 lx=  6.43895 if=  73 il= 138 6/8/2020   n=  65 now=     544 end=        625       539       673 U=    24.08 T=   92.2 p1=  14.9 p2=    87.0 ed=   149 6/19/2020   x1=  73. x2= 138. y1=   .80 y2= -1.90     
GP: Deaths    Dominican_Republic 6/8/2020        138     544      625     539      673    11   149 6/19/2020 
AAA2     1 Dominican_Republic Deaths    cc1=  .997034 cc2=  .873000 lx=  6.43895 if=  74 il= 138 6/8/2020   n=  64 now=     544 end=        625       539       673 U=    24.51 T=   91.4 p1=  14.9 p2=    87.0 ed=   149 6/19/2020   x1=  74. x2= 138. y1=   .71 y2= -1.90     
GP: Deaths    Dominican_Republic 6/8/2020        138     544      625     539      673    11   149 6/19/2020 
AAA2     1 Dominican_Republic Deaths    cc1=  .997497 cc2=  .869460 lx=  6.46895 if=  78 il= 138 6/8/2020   n=  60 now=     544 end=        644       539       673 U=    26.68 T=   92.1 p1=  18.4 p2=    84.5 ed=   155 6/25/2020   x1=  78. x2= 138. y1=   .53 y2= -1.72     
GP: Deaths    Dominican_Republic 6/8/2020        138     544      644     539      673    11   155 6/25/2020 
AAA2     1 Dominican_Republic Deaths    cc1=  .997640 cc2=  .868540 lx=  6.47895 if=  79 il= 138 6/8/2020   n=  59 now=     544 end=        651       539       673 U=    27.30 T=   92.6 p1=  19.7 p2=    83.6 ed=   156 6/26/2020   x1=  79. x2= 138. y1=   .50 y2= -1.66     
GP: Deaths    Dominican_Republic 6/8/2020        138     544      651     539      673    11   156 6/26/2020 
AAA2     1 Dominican_Republic Deaths    cc1=  .997862 cc2=  .867673 lx=  6.48895 if=  80 il= 138 6/8/2020   n=  58 now=     544 end=        657       539       673 U=    27.98 T=   92.9 p1=  20.8 p2=    82.8 ed=   158 6/28/2020   x1=  80. x2= 138. y1=   .46 y2= -1.61     
GP: Deaths    Dominican_Republic 6/8/2020        138     544      657     539      673    11   158 6/28/2020 
AAA1     1 Dominican_Republic Deaths    cc1=  .998179 cc2=  .866872 lx=  6.50895 if=  81 il= 138 6/8/2020   n=  57 now=     544 end=        671       539       673 U=    31.29 T=   90.5 p1=  23.3 p2=    81.1 ed=   164 7/4/2020    x1=  81. x2= 138. y1=   .30 y2= -1.52 BEST
AAA2     1 Dominican_Republic Deaths    cc1=  .998179 cc2=  .866872 lx=  6.50795 if=  81 il= 138 6/8/2020   n=  57 now=     544 end=        671       539       673 U=    31.29 T=   90.5 p1=  23.3 p2=    81.1 ed=   164 7/4/2020    x1=  81. x2= 138. y1=   .30 y2= -1.52 BEST
GP: Deaths    Dominican_Republic 6/8/2020        138     544      671     539      673    11   164 7/4/2020  
AAA1     1 Dominican_Republic Deaths    cc1=  .998083 cc2=  .865630 lx=  6.50895 if=  82 il= 138 6/8/2020   n=  56 now=     544 end=        671       539       673 U=    31.03 T=   90.9 p1=  23.3 p2=    81.1 ed=   164 7/4/2020    x1=  82. x2= 138. y1=   .29 y2= -1.52 BEST
AAA2     1 Dominican_Republic Deaths    cc1=  .998083 cc2=  .865630 lx=  6.50695 if=  82 il= 138 6/8/2020   n=  56 now=     544 end=        671       539       673 U=    31.03 T=   90.9 p1=  23.3 p2=    81.1 ed=   164 7/4/2020    x1=  82. x2= 138. y1=   .29 y2= -1.52 BEST
GP: Deaths    Dominican_Republic 6/8/2020        138     544      671     539      673    11   164 7/4/2020  
AAA1     1 Dominican_Republic Deaths    cc1=  .997980 cc2=  .864349 lx=  6.50895 if=  83 il= 138 6/8/2020   n=  55 now=     544 end=        671       539       673 U=    30.91 T=   91.1 p1=  23.3 p2=    81.1 ed=   164 7/4/2020    x1=  83. x2= 138. y1=   .26 y2= -1.52 BEST
AAA2     1 Dominican_Republic Deaths    cc1=  .997980 cc2=  .864349 lx=  6.50795 if=  83 il= 138 6/8/2020   n=  55 now=     544 end=        671       539       673 U=    30.91 T=   91.1 p1=  23.3 p2=    81.1 ed=   164 7/4/2020    x1=  83. x2= 138. y1=   .26 y2= -1.52 BEST
GP: Deaths    Dominican_Republic 6/8/2020        138     544      671     539      673    11   164 7/4/2020  
AAA1     1 Dominican_Republic Deaths    cc1=  .997875 cc2=  .863035 lx=  6.50895 if=  84 il= 138 6/8/2020   n=  54 now=     544 end=        671       539       673 U=    30.78 T=   91.3 p1=  23.3 p2=    81.1 ed=   163 7/3/2020    x1=  84. x2= 138. y1=   .24 y2= -1.52 BEST
AAA2     1 Dominican_Republic Deaths    cc1=  .997875 cc2=  .863035 lx=  6.50995 if=  84 il= 138 6/8/2020   n=  54 now=     544 end=        671       539       673 U=    30.78 T=   91.3 p1=  23.3 p2=    81.1 ed=   163 7/3/2020    x1=  84. x2= 138. y1=   .24 y2= -1.52 BEST
GP: Deaths    Dominican_Republic 6/8/2020        138     544      671     539      673    11   163 7/3/2020  
AAA1     1 Dominican_Republic Deaths    cc1=  .997773 cc2=  .861691 lx=  6.50895 if=  85 il= 138 6/8/2020   n=  53 now=     544 end=        671       539       673 U=    30.72 T=   91.4 p1=  23.3 p2=    81.1 ed=   163 7/3/2020    x1=  85. x2= 138. y1=   .21 y2= -1.52 BEST
AAA2     1 Dominican_Republic Deaths    cc1=  .997775 cc2=  .861691 lx=  6.51295 if=  85 il= 138 6/8/2020   n=  53 now=     544 end=        671       539       673 U=    30.72 T=   91.4 p1=  23.3 p2=    81.1 ed=   163 7/3/2020    x1=  85. x2= 138. y1=   .21 y2= -1.52 BEST
GP: Deaths    Dominican_Republic 6/8/2020        138     544      671     539      673    11   163 7/3/2020  
