TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       21459.00000        9.97390
TAB:  Afghanistan Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    Afghanistan 6/7/2020        137     384      983     357     1070     4   229 9/7/2020  
AAA1     1 Afghanistan Deaths    cc1=  .998439 cc2=  .882969 lx=  6.97064 if=  63 il= 137 6/7/2020   n=  74 now=     384 end=       1064       357      1070 U=    42.33 T=  140.8 p1= 177.1 p2=    36.1 ed=   240 9/18/2020   x1=  63. x2= 137. y1=  1.84 y2=   .09 BEST
AAA2     1 Afghanistan Deaths    cc1=  .998439 cc2=  .882969 lx=  6.96564 if=  63 il= 137 6/7/2020   n=  74 now=     384 end=       1064       357      1070 U=    42.33 T=  140.8 p1= 177.1 p2=    36.1 ed=   240 9/18/2020   x1=  63. x2= 137. y1=  1.84 y2=   .09 BEST
GP: Deaths    Afghanistan 6/7/2020        137     384     1064     357     1070     4   240 9/18/2020 
AAA1     1 Afghanistan Deaths    cc1=  .998401 cc2=  .882153 lx=  6.98064 if=  64 il= 137 6/7/2020   n=  73 now=     384 end=       1075       357      1070 U=    44.96 T=  141.4 p1= 179.9 p2=    35.7 ed=   247 9/25/2020   x1=  64. x2= 137. y1=  1.72 y2=   .10 BEST
AAA2     1 Afghanistan Deaths    cc1=  .998401 cc2=  .882153 lx=  6.98464 if=  64 il= 137 6/7/2020   n=  73 now=     384 end=       1075       357      1070 U=    44.96 T=  141.4 p1= 179.9 p2=    35.7 ed=   247 9/25/2020   x1=  64. x2= 137. y1=  1.72 y2=   .10 BEST
GP: Deaths    Afghanistan 6/7/2020        137     384     1075     357     1070     4   247 9/25/2020 
AAA2     1 Afghanistan Deaths    cc1=  .998473 cc2=  .881432 lx=  6.95064 if=  65 il= 137 6/7/2020   n=  72 now=     384 end=       1043       357      1070 U=    43.74 T=  140.1 p1= 171.6 p2=    36.8 ed=   243 9/21/2020   x1=  65. x2= 137. y1=  1.72 y2=   .07     
GP: Deaths    Afghanistan 6/7/2020        137     384     1043     357     1070     4   243 9/21/2020 
AAA2     1 Afghanistan Deaths    cc1=  .998486 cc2=  .880635 lx=  6.93064 if=  66 il= 137 6/7/2020   n=  71 now=     384 end=       1023       357      1070 U=    42.74 T=  139.2 p1= 166.4 p2=    37.5 ed=   240 9/18/2020   x1=  66. x2= 137. y1=  1.71 y2=   .05     
GP: Deaths    Afghanistan 6/7/2020        137     384     1023     357     1070     4   240 9/18/2020 
AAA2     1 Afghanistan Deaths    cc1=  .998452 cc2=  .879774 lx=  6.91064 if=  67 il= 137 6/7/2020   n=  70 now=     384 end=       1002       357      1070 U=    41.75 T=  138.4 p1= 160.9 p2=    38.3 ed=   236 9/14/2020   x1=  67. x2= 137. y1=  1.71 y2=   .03     
GP: Deaths    Afghanistan 6/7/2020        137     384     1002     357     1070     4   236 9/14/2020 
AAA2     1 Afghanistan Deaths    cc1=  .998388 cc2=  .878865 lx=  6.91064 if=  68 il= 137 6/7/2020   n=  69 now=     384 end=       1002       357      1070 U=    41.15 T=  138.3 p1= 160.9 p2=    38.3 ed=   235 9/13/2020   x1=  68. x2= 137. y1=  1.71 y2=   .03     
GP: Deaths    Afghanistan 6/7/2020        137     384     1002     357     1070     4   235 9/13/2020 
AAA2     1 Afghanistan Deaths    cc1=  .998323 cc2=  .877937 lx=  6.92064 if=  69 il= 137 6/7/2020   n=  68 now=     384 end=       1012       357      1070 U=    40.74 T=  138.7 p1= 163.5 p2=    37.9 ed=   234 9/12/2020   x1=  69. x2= 137. y1=  1.71 y2=   .04     
GP: Deaths    Afghanistan 6/7/2020        137     384     1012     357     1070     4   234 9/12/2020 
AAA2     1 Afghanistan Deaths    cc1=  .998304 cc2=  .877036 lx=  6.94064 if=  70 il= 137 6/7/2020   n=  67 now=     384 end=       1033       357      1070 U=    40.52 T=  139.5 p1= 169.0 p2=    37.2 ed=   235 9/13/2020   x1=  70. x2= 137. y1=  1.71 y2=   .06     
GP: Deaths    Afghanistan 6/7/2020        137     384     1033     357     1070     4   235 9/13/2020 
AAA2     1 Afghanistan Deaths    cc1=  .998408 cc2=  .876239 lx=  7.00064 if=  71 il= 137 6/7/2020   n=  66 now=     384 end=       1097       357      1070 U=    43.01 T=  142.0 p1= 185.7 p2=    35.0 ed=   243 9/21/2020   x1=  71. x2= 137. y1=  1.65 y2=   .12     
GP: Deaths    Afghanistan 6/7/2020        137     384     1097     357     1070     4   243 9/21/2020 
AAA2     1 Afghanistan Deaths    cc1=  .998350 cc2=  .875259 lx=  7.02064 if=  72 il= 137 6/7/2020   n=  65 now=     384 end=       1119       357      1070 U=    42.75 T=  142.7 p1= 191.4 p2=    34.3 ed=   243 9/21/2020   x1=  72. x2= 137. y1=  1.65 y2=   .13     
GP: Deaths    Afghanistan 6/7/2020        137     384     1119     357     1070     4   243 9/21/2020 
AAA2     1 Afghanistan Deaths    cc1=  .998365 cc2=  .874331 lx=  7.06064 if=  73 il= 137 6/7/2020   n=  64 now=     384 end=       1165       357      1070 U=    43.71 T=  144.3 p1= 203.4 p2=    33.0 ed=   247 9/25/2020   x1=  73. x2= 137. y1=  1.63 y2=   .17     
GP: Deaths    Afghanistan 6/7/2020        137     384    -         357     1070     4   247 9/25/2020 
AAA2     1 Afghanistan Deaths    cc1=  .998373 cc2=  .873373 lx=  7.11064 if=  74 il= 137 6/7/2020   n=  63 now=     384 end=       1224       357      1070 U=    43.98 T=  146.2 p1= 218.8 p2=    31.4 ed=   250 9/28/2020   x1=  74. x2= 137. y1=  1.64 y2=   .21     
GP: Deaths    Afghanistan 6/7/2020        137     384    -         357     1070     4   250 9/28/2020 
AAA2     1 Afghanistan Deaths    cc1=  .998565 cc2=  .872577 lx=  7.21064 if=  75 il= 137 6/7/2020   n=  62 now=     384 end=       1353       357      1070 U=    48.29 T=  150.9 p1= 252.3 p2=    28.4 ed=   264 10/12/2020  x1=  75. x2= 137. y1=  1.57 y2=   .29     
GP: Deaths    Afghanistan 6/7/2020        137     384    -         357     1070     4   264 10/12/2020
AAA2     1 Afghanistan Deaths    cc1=  .998495 cc2=  .871494 lx=  7.22064 if=  76 il= 137 6/7/2020   n=  61 now=     384 end=       1367       357      1070 U=    49.71 T=  151.7 p1= 256.0 p2=    28.1 ed=   268 10/16/2020  x1=  76. x2= 137. y1=  1.52 y2=   .29     
GP: Deaths    Afghanistan 6/7/2020        137     384    -         357     1070     4   268 10/16/2020
AAA2     1 Afghanistan Deaths    cc1=  .998482 cc2=  .870445 lx=  7.18064 if=  77 il= 137 6/7/2020   n=  60 now=     384 end=       1313       357      1070 U=    48.05 T=  149.7 p1= 241.9 p2=    29.2 ed=   263 10/11/2020  x1=  77. x2= 137. y1=  1.51 y2=   .26     
GP: Deaths    Afghanistan 6/7/2020        137     384    -         357     1070     4   263 10/11/2020
AAA2     1 Afghanistan Deaths    cc1=  .998417 cc2=  .869318 lx=  7.16064 if=  78 il= 137 6/7/2020   n=  59 now=     384 end=       1287       357      1070 U=    47.41 T=  148.8 p1= 235.2 p2=    29.8 ed=   260 10/8/2020   x1=  78. x2= 137. y1=  1.49 y2=   .25     
GP: Deaths    Afghanistan 6/7/2020        137     384    -         357     1070     4   260 10/8/2020 
AAA2     1 Afghanistan Deaths    cc1=  .998342 cc2=  .868153 lx=  7.15064 if=  79 il= 137 6/7/2020   n=  58 now=     384 end=       1274       357      1070 U=    46.40 T=  148.2 p1= 231.8 p2=    30.1 ed=   257 10/5/2020   x1=  79. x2= 137. y1=  1.49 y2=   .24     
GP: Deaths    Afghanistan 6/7/2020        137     384    -         357     1070     4   257 10/5/2020 
AAA2     1 Afghanistan Deaths    cc1=  .998263 cc2=  .866956 lx=  7.16064 if=  80 il= 137 6/7/2020   n=  57 now=     384 end=       1287       357      1070 U=    47.40 T=  148.8 p1= 235.2 p2=    29.8 ed=   260 10/8/2020   x1=  80. x2= 137. y1=  1.45 y2=   .25     
GP: Deaths    Afghanistan 6/7/2020        137     384    -         357     1070     4   260 10/8/2020 
AAA2     1 Afghanistan Deaths    cc1=  .998087 cc2=  .864456 lx=  7.16064 if=  82 il= 137 6/7/2020   n=  55 now=     384 end=       1287       357      1070 U=    47.18 T=  148.8 p1= 235.2 p2=    29.8 ed=   260 10/8/2020   x1=  82. x2= 137. y1=  1.41 y2=   .25     
GP: Deaths    Afghanistan 6/7/2020        137     384    -         357     1070     4   260 10/8/2020 
AAA2     1 Afghanistan Deaths    cc1=  .997985 cc2=  .863145 lx=  7.15064 if=  83 il= 137 6/7/2020   n=  54 now=     384 end=       1274       357      1070 U=    47.01 T=  148.3 p1= 231.8 p2=    30.1 ed=   259 10/7/2020   x1=  83. x2= 137. y1=  1.39 y2=   .24     
GP: Deaths    Afghanistan 6/7/2020        137     384    -         357     1070     4   259 10/7/2020 
AAA2     1 Afghanistan Deaths    cc1=  .997881 cc2=  .861798 lx=  7.14064 if=  84 il= 137 6/7/2020   n=  53 now=     384 end=       1262       357      1070 U=    46.77 T=  147.9 p1= 228.6 p2=    30.4 ed=   258 10/6/2020   x1=  84. x2= 137. y1=  1.37 y2=   .23     
GP: Deaths    Afghanistan 6/7/2020        137     384    -         357     1070     4   258 10/6/2020 
AAA2     1 Afghanistan Deaths    cc1=  .997773 cc2=  .860413 lx=  7.12064 if=  85 il= 137 6/7/2020   n=  52 now=     384 end=       1237       357      1070 U=    47.44 T=  147.3 p1= 222.1 p2=    31.0 ed=   259 10/7/2020   x1=  85. x2= 137. y1=  1.31 y2=   .22     
GP: Deaths    Afghanistan 6/7/2020        137     384    -         357     1070     4   259 10/7/2020 
AAA2     1 Afghanistan Deaths    cc1=  .997825 cc2=  .859150 lx=  7.06064 if=  86 il= 137 6/7/2020   n=  51 now=     384 end=       1165       357      1070 U=    45.16 T=  144.6 p1= 203.4 p2=    33.0 ed=   251 9/29/2020   x1=  86. x2= 137. y1=  1.30 y2=   .17     
GP: Deaths    Afghanistan 6/7/2020        137     384    -         357     1070     4   251 9/29/2020 
AAA2     1 Afghanistan Deaths    cc1=  .997766 cc2=  .857738 lx=  7.02064 if=  87 il= 137 6/7/2020   n=  50 now=     384 end=       1119       357      1070 U=    43.37 T=  142.8 p1= 191.4 p2=    34.3 ed=   245 9/23/2020   x1=  87. x2= 137. y1=  1.29 y2=   .13     
GP: Deaths    Afghanistan 6/7/2020        137     384     1119     357     1070     4   245 9/23/2020 
AAA2     1 Afghanistan Deaths    cc1=  .997636 cc2=  .856214 lx=  7.01064 if=  88 il= 137 6/7/2020   n=  49 now=     384 end=       1108       357      1070 U=    43.29 T=  142.4 p1= 188.5 p2=    34.7 ed=   244 9/22/2020   x1=  88. x2= 137. y1=  1.26 y2=   .12     
GP: Deaths    Afghanistan 6/7/2020        137     384     1108     357     1070     4   244 9/22/2020 
AAA2     1 Afghanistan Deaths    cc1=  .997509 cc2=  .854652 lx=  6.99064 if=  89 il= 137 6/7/2020   n=  48 now=     384 end=       1086       357      1070 U=    42.90 T=  141.6 p1= 182.8 p2=    35.4 ed=   242 9/20/2020   x1=  89. x2= 137. y1=  1.23 y2=   .11     
GP: Deaths    Afghanistan 6/7/2020        137     384     1086     357     1070     4   242 9/20/2020 
AAA1     1 Afghanistan Deaths    cc1=  .997223 cc2=  .851358 lx=  6.97064 if=  91 il= 137 6/7/2020   n=  46 now=     384 end=       1064       357      1070 U=    41.84 T=  140.7 p1= 177.1 p2=    36.1 ed=   239 9/17/2020   x1=  91. x2= 137. y1=  1.19 y2=   .09 BEST
AAA2     1 Afghanistan Deaths    cc1=  .997223 cc2=  .851358 lx=  6.96864 if=  91 il= 137 6/7/2020   n=  46 now=     384 end=       1064       357      1070 U=    41.84 T=  140.7 p1= 177.1 p2=    36.1 ed=   239 9/17/2020   x1=  91. x2= 137. y1=  1.19 y2=   .09 BEST
GP: Deaths    Afghanistan 6/7/2020        137     384     1064     357     1070     4   239 9/17/2020 
AAA2     1 Afghanistan Deaths    cc1=  .997045 cc2=  .849603 lx=  6.96064 if=  92 il= 137 6/7/2020   n=  45 now=     384 end=       1054       357      1070 U=    41.26 T=  140.3 p1= 174.5 p2=    36.4 ed=   237 9/15/2020   x1=  92. x2= 137. y1=  1.17 y2=   .08     
GP: Deaths    Afghanistan 6/7/2020        137     384     1054     357     1070     4   237 9/15/2020 
AAA2     1 Afghanistan Deaths    cc1=  .996844 cc2=  .847773 lx=  6.95064 if=  93 il= 137 6/7/2020   n=  44 now=     384 end=       1043       357      1070 U=    40.39 T=  139.8 p1= 171.6 p2=    36.8 ed=   235 9/13/2020   x1=  93. x2= 137. y1=  1.16 y2=   .07     
GP: Deaths    Afghanistan 6/7/2020        137     384     1043     357     1070     4   235 9/13/2020 
AAA1     1 Afghanistan Deaths    cc1=  .996655 cc2=  .845899 lx=  6.98064 if=  94 il= 137 6/7/2020   n=  43 now=     384 end=       1075       357      1070 U=    41.22 T=  141.0 p1= 179.9 p2=    35.7 ed=   238 9/16/2020   x1=  94. x2= 137. y1=  1.14 y2=   .10 BEST
AAA2     1 Afghanistan Deaths    cc1=  .996655 cc2=  .845899 lx=  6.98164 if=  94 il= 137 6/7/2020   n=  43 now=     384 end=       1075       357      1070 U=    41.22 T=  141.0 p1= 179.9 p2=    35.7 ed=   238 9/16/2020   x1=  94. x2= 137. y1=  1.14 y2=   .10 BEST
GP: Deaths    Afghanistan 6/7/2020        137     384     1075     357     1070     4   238 9/16/2020 
AAA2     1 Afghanistan Deaths    cc1=  .996436 cc2=  .843938 lx=  7.00064 if=  95 il= 137 6/7/2020   n=  42 now=     384 end=       1097       357      1070 U=    41.51 T=  141.8 p1= 185.7 p2=    35.0 ed=   239 9/17/2020   x1=  95. x2= 137. y1=  1.13 y2=   .12     
GP: Deaths    Afghanistan 6/7/2020        137     384     1097     357     1070     4   239 9/17/2020 
AAA2     1 Afghanistan Deaths    cc1=  .996219 cc2=  .841915 lx=  7.04064 if=  96 il= 137 6/7/2020   n=  41 now=     384 end=       1142       357      1070 U=    43.30 T=  143.5 p1= 197.4 p2=    33.6 ed=   245 9/23/2020   x1=  96. x2= 137. y1=  1.10 y2=   .15     
GP: Deaths    Afghanistan 6/7/2020        137     384     1142     357     1070     4   245 9/23/2020 
AAA2     1 Afghanistan Deaths    cc1=  .995938 cc2=  .839764 lx=  7.03064 if=  97 il= 137 6/7/2020   n=  40 now=     384 end=       1130       357      1070 U=    42.27 T=  143.0 p1= 194.3 p2=    34.0 ed=   242 9/20/2020   x1=  97. x2= 137. y1=  1.09 y2=   .14     
GP: Deaths    Afghanistan 6/7/2020        137     384     1130     357     1070     4   242 9/20/2020 
AAA2     1 Afghanistan Deaths    cc1=  .995461 cc2=  .835333 lx=  7.14064 if=  99 il= 137 6/7/2020   n=  38 now=     384 end=       1262       357      1070 U=    44.23 T=  147.3 p1= 228.6 p2=    30.4 ed=   251 9/29/2020   x1=  99. x2= 137. y1=  1.09 y2=   .23     
GP: Deaths    Afghanistan 6/7/2020        137     384    -         357     1070     4   251 9/29/2020 
AAA2     1 Afghanistan Deaths    cc1=  .995324 cc2=  .833102 lx=  7.25064 if= 100 il= 137 6/7/2020   n=  37 now=     384 end=       1409       357      1070 U=    46.72 T=  151.8 p1= 266.9 p2=    27.3 ed=   262 10/10/2020  x1= 100. x2= 137. y1=  1.11 y2=   .32     
GP: Deaths    Afghanistan 6/7/2020        137     384    -         357     1070     4   262 10/10/2020
AAA2     1 Afghanistan Deaths    cc1=  .995622 cc2=  .828955 lx=  7.86064 if= 102 il= 137 6/7/2020   n=  35 now=     384 end=       2593       357      1070 U=    64.28 T=  181.0 p1= 575.3 p2=    14.8 ed=   332 12/19/2020  x1= 102. x2= 137. y1=  1.23 y2=   .68     
GP: Deaths    Afghanistan 6/7/2020        137     384    -         357     1070     4   332 12/19/2020
AAA2     1 Afghanistan Deaths    cc1=  .995266 cc2=  .826236 lx=  7.95064 if= 103 il= 137 6/7/2020   n=  34 now=     384 end=       2837       357      1070 U=    66.71 T=  185.6 p1= 638.8 p2=    13.5 ed=   343 12/30/2020  x1= 103. x2= 137. y1=  1.24 y2=   .73     
GP: Deaths    Afghanistan 6/7/2020        137     384    -         357     1070     4   343 12/30/2020
AAA2     1 Afghanistan Deaths    cc1=  .994856 cc2=  .823357 lx=  7.95064 if= 104 il= 137 6/7/2020   n=  33 now=     384 end=       2837       357      1070 U=    66.82 T=  185.7 p1= 638.8 p2=    13.5 ed=   343 12/30/2020  x1= 104. x2= 137. y1=  1.22 y2=   .73     
GP: Deaths    Afghanistan 6/7/2020        137     384    -         357     1070     4   343 12/30/2020
AAA2     1 Afghanistan Deaths    cc1=  .994385 cc2=  .820307 lx=  7.95064 if= 105 il= 137 6/7/2020   n=  32 now=     384 end=       2837       357      1070 U=    68.54 T=  187.0 p1= 638.8 p2=    13.5 ed=   348 1/4/2021    x1= 105. x2= 137. y1=  1.20 y2=   .73     
GP: Deaths    Afghanistan 6/7/2020        137     384    -         357     1070     4   348 1/4/2021  
AAA2     1 Afghanistan Deaths    cc1=  .993931 cc2=  .817154 lx=  7.95064 if= 106 il= 137 6/7/2020   n=  31 now=     384 end=       2837       357      1070 U=    67.23 T=  186.0 p1= 638.8 p2=    13.5 ed=   344 12/31/2020  x1= 106. x2= 137. y1=  1.19 y2=   .73     
GP: Deaths    Afghanistan 6/7/2020        137     384    -         357     1070     4   344 12/31/2020
AAA2     1 Afghanistan Deaths    cc1=  .992646 cc2=  .810072 lx=  7.95064 if= 108 il= 137 6/7/2020   n=  29 now=     384 end=       2837       357      1070 U=    66.52 T=  185.5 p1= 638.8 p2=    13.5 ed=   342 12/29/2020  x1= 108. x2= 137. y1=  1.16 y2=   .73     
GP: Deaths    Afghanistan 6/7/2020        137     384    -         357     1070     4   342 12/29/2020
AAA2     1 Afghanistan Deaths    cc1=  .991855 cc2=  .806160 lx=  7.95064 if= 109 il= 137 6/7/2020   n=  28 now=     384 end=       2837       357      1070 U=    66.25 T=  185.3 p1= 638.8 p2=    13.5 ed=   341 12/28/2020  x1= 109. x2= 137. y1=  1.15 y2=   .73     
GP: Deaths    Afghanistan 6/7/2020        137     384    -         357     1070     4   341 12/28/2020
AAA2     1 Afghanistan Deaths    cc1=  .990086 cc2=  .797636 lx=  7.95064 if= 111 il= 137 6/7/2020   n=  26 now=     384 end=       2837       357      1070 U=    64.27 T=  183.9 p1= 638.8 p2=    13.5 ed=   335 12/22/2020  x1= 111. x2= 137. y1=  1.13 y2=   .73     
GP: Deaths    Afghanistan 6/7/2020        137     384    -         357     1070     4   335 12/22/2020
AAA2     1 Afghanistan Deaths    cc1=  .989231 cc2=  .793115 lx=  7.95064 if= 112 il= 137 6/7/2020   n=  25 now=     384 end=       2837       357      1070 U=    63.77 T=  183.5 p1= 638.8 p2=    13.5 ed=   333 12/20/2020  x1= 112. x2= 137. y1=  1.12 y2=   .73     
GP: Deaths    Afghanistan 6/7/2020        137     384    -         357     1070     4   333 12/20/2020
AAA2     1 Afghanistan Deaths    cc1=  .988516 cc2=  .788516 lx=  7.95064 if= 113 il= 137 6/7/2020   n=  24 now=     384 end=       2837       357      1070 U=    62.79 T=  182.8 p1= 638.8 p2=    13.5 ed=   330 12/17/2020  x1= 113. x2= 137. y1=  1.11 y2=   .73     
GP: Deaths    Afghanistan 6/7/2020        137     384    -         357     1070     4   330 12/17/2020
AAA2     1 Afghanistan Deaths    cc1=  .988537 cc2=  .784413 lx=  7.95064 if= 114 il= 137 6/7/2020   n=  23 now=     384 end=       2837       357      1070 U=    67.11 T=  185.9 p1= 638.8 p2=    13.5 ed=   344 12/31/2020  x1= 114. x2= 137. y1=  1.07 y2=   .73     
GP: Deaths    Afghanistan 6/7/2020        137     384    -         357     1070     4   344 12/31/2020
AAA2     1 Afghanistan Deaths    cc1=  .986966 cc2=  .778452 lx=  7.95064 if= 115 il= 137 6/7/2020   n=  22 now=     384 end=       2837       357      1070 U=    70.93 T=  188.7 p1= 638.8 p2=    13.5 ed=   356 1/12/2021   x1= 115. x2= 137. y1=  1.04 y2=   .73     
GP: Deaths    Afghanistan 6/7/2020        137     384    -         357     1070     4   356 1/12/2021 
AAA2     1 Afghanistan Deaths    cc1=  .986372 cc2=  .773172 lx=  7.95064 if= 116 il= 137 6/7/2020   n=  21 now=     384 end=       2837       357      1070 U=    68.17 T=  186.7 p1= 638.8 p2=    13.5 ed=   347 1/3/2021    x1= 116. x2= 137. y1=  1.04 y2=   .73     
GP: Deaths    Afghanistan 6/7/2020        137     384    -         357     1070     4   347 1/3/2021  
AAA2     1 Afghanistan Deaths    cc1=  .977534 cc2=  .719335 lx=  7.95064 if= 123 il= 137 6/7/2020   n=  14 now=     384 end=       2837       357      1070 U=    65.59 T=  184.8 p1= 638.8 p2=    13.5 ed=   339 12/26/2020  x1= 123. x2= 137. y1=   .94 y2=   .73     
GP: Deaths    Afghanistan 6/7/2020        137     384    -         357     1070     4   339 12/26/2020
AAA2     1 Afghanistan Deaths    cc1=  .980755 cc2=  .627201 lx=  7.95064 if= 130 il= 137 6/7/2020   n=   7 now=     384 end=       2837       357      1070 U=    47.56 T=  171.7 p1= 638.8 p2=    13.5 ed=   283 10/31/2020  x1= 130. x2= 137. y1=   .88 y2=   .73     
GP: Deaths    Afghanistan 6/7/2020        137     384    -         357     1070     4   283 10/31/2020
AAA2     1 Afghanistan Deaths    cc1=  .998045 cc2=  .885536 lx=  6.91064 if=  60 il= 138 6/8/2020   n=  78 now=     384 end=       1002       369      1453 U=    40.35 T=  138.0 p1= 160.9 p2=    38.3 ed=   233 9/11/2020   x1=  60. x2= 138. y1=  1.93 y2=   .00     
GP: Deaths    Afghanistan 6/8/2020        138     384     1002     369    -         3   233 9/11/2020 
AAA2     1 Afghanistan Deaths    cc1=  .998022 cc2=  .884795 lx=  6.93064 if=  61 il= 138 6/8/2020   n=  77 now=     384 end=       1023       369      1453 U=    40.18 T=  138.8 p1= 166.4 p2=    37.5 ed=   233 9/11/2020   x1=  61. x2= 138. y1=  1.94 y2=   .02     
GP: Deaths    Afghanistan 6/8/2020        138     384     1023     369    -         3   233 9/11/2020 
AAA2     1 Afghanistan Deaths    cc1=  .998093 cc2=  .884132 lx=  6.97064 if=  62 il= 138 6/8/2020   n=  76 now=     384 end=       1064       369      1453 U=    40.35 T=  140.3 p1= 177.1 p2=    36.1 ed=   235 9/13/2020   x1=  62. x2= 138. y1=  1.94 y2=   .06     
GP: Deaths    Afghanistan 6/8/2020        138     384     1064     369    -         3   235 9/13/2020 
AAA2     1 Afghanistan Deaths    cc1=  .998341 cc2=  .883634 lx=  7.04064 if=  63 il= 138 6/8/2020   n=  75 now=     384 end=       1142       369      1453 U=    43.45 T=  143.3 p1= 197.4 p2=    33.6 ed=   245 9/23/2020   x1=  63. x2= 138. y1=  1.85 y2=   .12     
GP: Deaths    Afghanistan 6/8/2020        138     384     1142     369    -         3   245 9/23/2020 
AAA2     1 Afghanistan Deaths    cc1=  .998307 cc2=  .882837 lx=  7.06064 if=  64 il= 138 6/8/2020   n=  74 now=     384 end=       1165       369      1453 U=    46.36 T=  144.5 p1= 203.4 p2=    33.0 ed=   253 10/1/2020   x1=  64. x2= 138. y1=  1.74 y2=   .14     
GP: Deaths    Afghanistan 6/8/2020        138     384    -         369    -         3   253 10/1/2020 
AAA2     1 Afghanistan Deaths    cc1=  .998359 cc2=  .882112 lx=  7.03064 if=  65 il= 138 6/8/2020   n=  73 now=     384 end=       1130       369      1453 U=    45.13 T=  143.1 p1= 194.3 p2=    34.0 ed=   249 9/27/2020   x1=  65. x2= 138. y1=  1.73 y2=   .11     
GP: Deaths    Afghanistan 6/8/2020        138     384     1130     369    -         3   249 9/27/2020 
AAA2     1 Afghanistan Deaths    cc1=  .998357 cc2=  .881316 lx=  7.01064 if=  66 il= 138 6/8/2020   n=  72 now=     384 end=       1108       369      1453 U=    44.12 T=  142.2 p1= 188.5 p2=    34.7 ed=   246 9/24/2020   x1=  66. x2= 138. y1=  1.73 y2=   .10     
GP: Deaths    Afghanistan 6/8/2020        138     384     1108     369    -         3   246 9/24/2020 
AAA2     1 Afghanistan Deaths    cc1=  .998311 cc2=  .880460 lx=  7.00064 if=  67 il= 138 6/8/2020   n=  71 now=     384 end=       1097       369      1453 U=    43.31 T=  141.7 p1= 185.7 p2=    35.0 ed=   243 9/21/2020   x1=  67. x2= 138. y1=  1.73 y2=   .09     
GP: Deaths    Afghanistan 6/8/2020        138     384     1097     369    -         3   243 9/21/2020 
AAA2     1 Afghanistan Deaths    cc1=  .998239 cc2=  .879561 lx=  6.99064 if=  68 il= 138 6/8/2020   n=  70 now=     384 end=       1086       369      1453 U=    42.51 T=  141.3 p1= 182.8 p2=    35.4 ed=   241 9/19/2020   x1=  68. x2= 138. y1=  1.72 y2=   .08     
GP: Deaths    Afghanistan 6/8/2020        138     384     1086     369    -         3   241 9/19/2020 
AAA2     1 Afghanistan Deaths    cc1=  .998173 cc2=  .878650 lx=  7.01064 if=  69 il= 138 6/8/2020   n=  69 now=     384 end=       1108       369      1453 U=    42.28 T=  142.0 p1= 188.5 p2=    34.7 ed=   241 9/19/2020   x1=  69. x2= 138. y1=  1.73 y2=   .10     
GP: Deaths    Afghanistan 6/8/2020        138     384     1108     369    -         3   241 9/19/2020 
AAA2     1 Afghanistan Deaths    cc1=  .998159 cc2=  .877773 lx=  7.04064 if=  70 il= 138 6/8/2020   n=  68 now=     384 end=       1142       369      1453 U=    42.23 T=  143.2 p1= 197.4 p2=    33.6 ed=   242 9/20/2020   x1=  70. x2= 138. y1=  1.73 y2=   .12     
GP: Deaths    Afghanistan 6/8/2020        138     384     1142     369    -         3   242 9/20/2020 
AAA2     1 Afghanistan Deaths    cc1=  .998278 cc2=  .877010 lx=  7.10064 if=  71 il= 138 6/8/2020   n=  67 now=     384 end=       1212       369      1453 U=    44.80 T=  145.8 p1= 215.6 p2=    31.7 ed=   251 9/29/2020   x1=  71. x2= 138. y1=  1.67 y2=   .17     
GP: Deaths    Afghanistan 6/8/2020        138     384    -         369    -         3   251 9/29/2020 
AAA2     1 Afghanistan Deaths    cc1=  .998222 cc2=  .876052 lx=  7.12064 if=  72 il= 138 6/8/2020   n=  66 now=     384 end=       1237       369      1453 U=    44.51 T=  146.5 p1= 222.1 p2=    31.0 ed=   251 9/29/2020   x1=  72. x2= 138. y1=  1.67 y2=   .19     
GP: Deaths    Afghanistan 6/8/2020        138     384    -         369    -         3   251 9/29/2020 
AAA2     1 Afghanistan Deaths    cc1=  .998247 cc2=  .875155 lx=  7.17064 if=  73 il= 138 6/8/2020   n=  65 now=     384 end=       1300       369      1453 U=    45.70 T=  148.6 p1= 238.5 p2=    29.5 ed=   256 10/4/2020   x1=  73. x2= 138. y1=  1.65 y2=   .23     
GP: Deaths    Afghanistan 6/8/2020        138     384    -         369    -         3   256 10/4/2020 
AAA2     1 Afghanistan Deaths    cc1=  .998265 cc2=  .874230 lx=  7.22064 if=  74 il= 138 6/8/2020   n=  64 now=     384 end=       1367       369      1453 U=    45.94 T=  150.4 p1= 256.0 p2=    28.1 ed=   258 10/6/2020   x1=  74. x2= 138. y1=  1.66 y2=   .27     
GP: Deaths    Afghanistan 6/8/2020        138     384    -         369    -         3   258 10/6/2020 
AAA2     1 Afghanistan Deaths    cc1=  .998477 cc2=  .873477 lx=  7.33064 if=  75 il= 138 6/8/2020   n=  63 now=     384 end=       1526       369      1453 U=    50.59 T=  155.7 p1= 297.4 p2=    25.2 ed=   275 10/23/2020  x1=  75. x2= 138. y1=  1.60 y2=   .35     
GP: Deaths    Afghanistan 6/8/2020        138     384    -         369    -         3   275 10/23/2020
