TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        6849.00000        8.83186
TAB:  US_New_Jersey_Camden Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .995941 cc2=  .777724 lx=  5.91280 if= 100 il= 120 5/21/2020  n=  20 now=     381 end=        369       290       401 U=    15.69 T=   97.8 p1=  -3.1 p2=   103.3 ed=   134 6/4/2020    x1= 100. x2= 120. y1=  -.14 y2= -1.42     
GP: Deaths    US_New_Jersey_Camden 5/21/2020       120     381      369     290      401     9   134 6/4/2020  
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .996615 cc2=  .773008 lx=  5.86280 if= 101 il= 120 5/21/2020  n=  19 now=     381 end=        351       290       401 U=    13.58 T=   97.6 p1=  -7.9 p2=   108.5 ed=   129 5/30/2020   x1= 101. x2= 120. y1=  -.25 y2= -1.65     
GP: Deaths    US_New_Jersey_Camden 5/21/2020       120     381      351     290      401     9   129 5/30/2020 
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .997501 cc2=  .768086 lx=  5.83280 if= 102 il= 120 5/21/2020  n=  18 now=     381 end=        341       290       401 U=    11.90 T=   98.4 p1= -10.5 p2=   111.7 ed=   126 5/27/2020   x1= 102. x2= 120. y1=  -.30 y2= -1.81     
GP: Deaths    US_New_Jersey_Camden 5/21/2020       120     381      341     290      401     9   126 5/27/2020 
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .997265 cc2=  .754730 lx=  5.81280 if= 104 il= 120 5/21/2020  n=  16 now=     381 end=        334       290       401 U=    10.91 T=   98.8 p1= -12.3 p2=   114.1 ed=   124 5/25/2020   x1= 104. x2= 120. y1=  -.48 y2= -1.95     
GP: Deaths    US_New_Jersey_Camden 5/21/2020       120     381      334     290      401     9   124 5/25/2020 
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .997171 cc2=  .747171 lx=  5.80280 if= 105 il= 120 5/21/2020  n=  15 now=     381 end=        331       290       401 U=    10.42 T=   99.0 p1= -13.1 p2=   115.1 ed=   123 5/24/2020   x1= 105. x2= 120. y1=  -.58 y2= -2.02     
GP: Deaths    US_New_Jersey_Camden 5/21/2020       120     381      331     290      401     9   123 5/24/2020 
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .997248 cc2=  .739049 lx=  5.78280 if= 106 il= 120 5/21/2020  n=  14 now=     381 end=        324       290       401 U=     9.17 T=  100.0 p1= -15.0 p2=   117.6 ed=   121 5/22/2020   x1= 106. x2= 120. y1=  -.65 y2= -2.18     
GP: Deaths    US_New_Jersey_Camden 5/21/2020       120     381      324     290      401     9   121 5/22/2020 
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .996207 cc2=  .718856 lx=  5.80280 if= 108 il= 120 5/21/2020  n=  12 now=     381 end=        331       290       401 U=    10.37 T=   99.1 p1= -13.1 p2=   115.1 ed=   123 5/24/2020   x1= 108. x2= 120. y1=  -.86 y2= -2.02     
GP: Deaths    US_New_Jersey_Camden 5/21/2020       120     381      331     290      401     9   123 5/24/2020 
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .995845 cc2=  .707170 lx=  5.78280 if= 109 il= 120 5/21/2020  n=  11 now=     381 end=        324       290       401 U=     9.34 T=   99.6 p1= -15.0 p2=   117.6 ed=   121 5/22/2020   x1= 109. x2= 120. y1= -1.00 y2= -2.18     
GP: Deaths    US_New_Jersey_Camden 5/21/2020       120     381      324     290      401     9   121 5/22/2020 
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .995811 cc2=  .694299 lx=  5.76280 if= 110 il= 120 5/21/2020  n=  10 now=     381 end=        318       290       401 U=     7.75 T=  101.6 p1= -16.5 p2=   119.8 ed=   119 5/20/2020   x1= 110. x2= 120. y1= -1.09 y2= -2.38     
GP: Deaths    US_New_Jersey_Camden 5/21/2020       120     381      318     290      401     9   119 5/20/2020 
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .995804 cc2=  .642251 lx=  6.19280 if= 113 il= 120 5/21/2020  n=   7 now=     381 end=        489       290       401 U=    32.73 T=   98.8 p1=  28.3 p2=    77.9 ed=   176 7/16/2020   x1= 113. x2= 120. y1=  -.43 y2=  -.65     
GP: Deaths    US_New_Jersey_Camden 5/21/2020       120     381      489     290      401     9   176 7/16/2020 
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .995086 cc2=  .617122 lx=  7.94280 if= 114 il= 120 5/21/2020  n=   6 now=     381 end=       2815       290       401 U=   137.29 T=  232.7 p1= 638.8 p2=    13.5 ed=   556 7/31/2021   x1= 114. x2= 120. y1=   .86 y2=   .82     
GP: Deaths    US_New_Jersey_Camden 5/21/2020       120     381    -         290      401     9   556 7/31/2021 
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .992519 cc2=  .584271 lx=  7.94280 if= 115 il= 120 5/21/2020  n=   5 now=     381 end=       2815       290       401 U=   146.53 T=  240.3 p1= 638.8 p2=    13.5 ed=   586 8/30/2021   x1= 115. x2= 120. y1=   .86 y2=   .82     
GP: Deaths    US_New_Jersey_Camden 5/21/2020       120     381    -         290      401     9   586 8/30/2021 
AAA1     1 US_New_Jersey_Camden Deaths    cc1=  .997685 cc2=  .869648 lx=  6.01280 if=  61 il= 121 5/22/2020  n=  60 now=     381 end=        408       299       401 U=    20.29 T=   97.4 p1=   7.1 p2=    93.4 ed=   145 6/15/2020   x1=  61. x2= 121. y1=  1.79 y2= -1.16 BEST
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .997686 cc2=  .869648 lx=  6.01680 if=  61 il= 121 5/22/2020  n=  60 now=     381 end=        408       299       401 U=    20.29 T=   97.4 p1=   7.1 p2=    93.4 ed=   145 6/15/2020   x1=  61. x2= 121. y1=  1.79 y2= -1.16 BEST
GP: Deaths    US_New_Jersey_Camden 5/22/2020       121     381      408     299      401    12   145 6/15/2020 
AAA1     1 US_New_Jersey_Camden Deaths    cc1=  .997946 cc2=  .868847 lx=  6.00280 if=  62 il= 121 5/22/2020  n=  59 now=     381 end=        404       299       401 U=    19.74 T=   97.4 p1=   6.0 p2=    94.3 ed=   143 6/13/2020   x1=  62. x2= 121. y1=  1.79 y2= -1.20 BEST
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .997947 cc2=  .868847 lx=  6.00480 if=  62 il= 121 5/22/2020  n=  59 now=     381 end=        404       299       401 U=    19.74 T=   97.4 p1=   6.0 p2=    94.3 ed=   143 6/13/2020   x1=  62. x2= 121. y1=  1.79 y2= -1.20 BEST
GP: Deaths    US_New_Jersey_Camden 5/22/2020       121     381      404     299      401    12   143 6/13/2020 
AAA1     1 US_New_Jersey_Camden Deaths    cc1=  .998094 cc2=  .867905 lx=  5.99280 if=  63 il= 121 5/22/2020  n=  58 now=     381 end=        400       299       401 U=    19.20 T=   97.4 p1=   5.0 p2=    95.2 ed=   142 6/12/2020   x1=  63. x2= 121. y1=  1.79 y2= -1.23 BEST
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .998095 cc2=  .867905 lx=  5.99580 if=  63 il= 121 5/22/2020  n=  58 now=     381 end=        400       299       401 U=    19.20 T=   97.4 p1=   5.0 p2=    95.2 ed=   142 6/12/2020   x1=  63. x2= 121. y1=  1.79 y2= -1.23 BEST
GP: Deaths    US_New_Jersey_Camden 5/22/2020       121     381      400     299      401    12   142 6/12/2020 
AAA1     1 US_New_Jersey_Camden Deaths    cc1=  .998138 cc2=  .866831 lx=  5.99280 if=  64 il= 121 5/22/2020  n=  57 now=     381 end=        400       299       401 U=    18.87 T=   97.8 p1=   5.0 p2=    95.2 ed=   142 6/12/2020   x1=  64. x2= 121. y1=  1.79 y2= -1.23 BEST
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .998139 cc2=  .866831 lx=  5.98780 if=  64 il= 121 5/22/2020  n=  57 now=     381 end=        400       299       401 U=    18.87 T=   97.8 p1=   5.0 p2=    95.2 ed=   142 6/12/2020   x1=  64. x2= 121. y1=  1.79 y2= -1.23 BEST
GP: Deaths    US_New_Jersey_Camden 5/22/2020       121     381      400     299      401    12   142 6/12/2020 
AAA1     1 US_New_Jersey_Camden Deaths    cc1=  .998097 cc2=  .865644 lx=  5.98280 if=  65 il= 121 5/22/2020  n=  56 now=     381 end=        396       299       401 U=    18.34 T=   97.8 p1=   3.9 p2=    96.2 ed=   141 6/11/2020   x1=  65. x2= 121. y1=  1.79 y2= -1.26 BEST
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .998097 cc2=  .865644 lx=  5.98380 if=  65 il= 121 5/22/2020  n=  56 now=     381 end=        396       299       401 U=    18.34 T=   97.8 p1=   3.9 p2=    96.2 ed=   141 6/11/2020   x1=  65. x2= 121. y1=  1.79 y2= -1.26 BEST
GP: Deaths    US_New_Jersey_Camden 5/22/2020       121     381      396     299      401    12   141 6/11/2020 
AAA1     1 US_New_Jersey_Camden Deaths    cc1=  .997999 cc2=  .864368 lx=  5.98280 if=  66 il= 121 5/22/2020  n=  55 now=     381 end=        396       299       401 U=    18.01 T=   98.2 p1=   3.9 p2=    96.2 ed=   140 6/10/2020   x1=  66. x2= 121. y1=  1.79 y2= -1.26 BEST
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .997999 cc2=  .864368 lx=  5.98180 if=  66 il= 121 5/22/2020  n=  55 now=     381 end=        396       299       401 U=    18.01 T=   98.2 p1=   3.9 p2=    96.2 ed=   140 6/10/2020   x1=  66. x2= 121. y1=  1.79 y2= -1.26 BEST
GP: Deaths    US_New_Jersey_Camden 5/22/2020       121     381      396     299      401    12   140 6/10/2020 
AAA1     1 US_New_Jersey_Camden Deaths    cc1=  .997900 cc2=  .863060 lx=  5.98280 if=  67 il= 121 5/22/2020  n=  54 now=     381 end=        396       299       401 U=    17.68 T=   98.6 p1=   3.9 p2=    96.2 ed=   140 6/10/2020   x1=  67. x2= 121. y1=  1.79 y2= -1.26 BEST
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .997900 cc2=  .863060 lx=  5.98480 if=  67 il= 121 5/22/2020  n=  54 now=     381 end=        396       299       401 U=    17.68 T=   98.6 p1=   3.9 p2=    96.2 ed=   140 6/10/2020   x1=  67. x2= 121. y1=  1.79 y2= -1.26 BEST
GP: Deaths    US_New_Jersey_Camden 5/22/2020       121     381      396     299      401    12   140 6/10/2020 
AAA1     1 US_New_Jersey_Camden Deaths    cc1=  .997898 cc2=  .861815 lx=  5.99280 if=  68 il= 121 5/22/2020  n=  53 now=     381 end=        400       299       401 U=    17.55 T=   99.4 p1=   5.0 p2=    95.2 ed=   140 6/10/2020   x1=  68. x2= 121. y1=  1.79 y2= -1.23 BEST
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .997898 cc2=  .861815 lx=  5.99380 if=  68 il= 121 5/22/2020  n=  53 now=     381 end=        400       299       401 U=    17.55 T=   99.4 p1=   5.0 p2=    95.2 ed=   140 6/10/2020   x1=  68. x2= 121. y1=  1.79 y2= -1.23 BEST
GP: Deaths    US_New_Jersey_Camden 5/22/2020       121     381      400     299      401    12   140 6/10/2020 
AAA1     1 US_New_Jersey_Camden Deaths    cc1=  .998169 cc2=  .860808 lx=  6.01280 if=  69 il= 121 5/22/2020  n=  52 now=     381 end=        408       299       401 U=    18.87 T=   99.0 p1=   7.1 p2=    93.4 ed=   143 6/13/2020   x1=  69. x2= 121. y1=  1.59 y2= -1.16 BEST
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .998169 cc2=  .860808 lx=  6.01380 if=  69 il= 121 5/22/2020  n=  52 now=     381 end=        408       299       401 U=    18.87 T=   99.0 p1=   7.1 p2=    93.4 ed=   143 6/13/2020   x1=  69. x2= 121. y1=  1.59 y2= -1.16 BEST
GP: Deaths    US_New_Jersey_Camden 5/22/2020       121     381      408     299      401    12   143 6/13/2020 
AAA1     1 US_New_Jersey_Camden Deaths    cc1=  .998072 cc2=  .859397 lx=  6.01280 if=  70 il= 121 5/22/2020  n=  51 now=     381 end=        408       299       401 U=    18.51 T=   99.5 p1=   7.1 p2=    93.4 ed=   143 6/13/2020   x1=  70. x2= 121. y1=  1.59 y2= -1.16 BEST
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .998073 cc2=  .859397 lx=  6.01680 if=  70 il= 121 5/22/2020  n=  51 now=     381 end=        408       299       401 U=    18.51 T=   99.5 p1=   7.1 p2=    93.4 ed=   143 6/13/2020   x1=  70. x2= 121. y1=  1.59 y2= -1.16 BEST
GP: Deaths    US_New_Jersey_Camden 5/22/2020       121     381      408     299      401    12   143 6/13/2020 
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .998085 cc2=  .858057 lx=  6.03280 if=  71 il= 121 5/22/2020  n=  50 now=     381 end=        416       299       401 U=    19.64 T=   99.4 p1=   9.2 p2=    91.6 ed=   145 6/15/2020   x1=  71. x2= 121. y1=  1.44 y2= -1.10     
GP: Deaths    US_New_Jersey_Camden 5/22/2020       121     381      416     299      401    12   145 6/15/2020 
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .997969 cc2=  .856548 lx=  6.02280 if=  72 il= 121 5/22/2020  n=  49 now=     381 end=        412       299       401 U=    19.31 T=   99.1 p1=   8.1 p2=    92.5 ed=   144 6/14/2020   x1=  72. x2= 121. y1=  1.41 y2= -1.13     
GP: Deaths    US_New_Jersey_Camden 5/22/2020       121     381      412     299      401    12   144 6/14/2020 
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .997843 cc2=  .854986 lx=  6.03280 if=  73 il= 121 5/22/2020  n=  48 now=     381 end=        416       299       401 U=    19.39 T=   99.6 p1=   9.2 p2=    91.6 ed=   145 6/15/2020   x1=  73. x2= 121. y1=  1.37 y2= -1.10     
GP: Deaths    US_New_Jersey_Camden 5/22/2020       121     381      416     299      401    12   145 6/15/2020 
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .997719 cc2=  .853382 lx=  6.03280 if=  74 il= 121 5/22/2020  n=  47 now=     381 end=        416       299       401 U=    18.98 T=  100.1 p1=   9.2 p2=    91.6 ed=   144 6/14/2020   x1=  74. x2= 121. y1=  1.37 y2= -1.10     
GP: Deaths    US_New_Jersey_Camden 5/22/2020       121     381      416     299      401    12   144 6/14/2020 
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .997731 cc2=  .851866 lx=  6.04280 if=  75 il= 121 5/22/2020  n=  46 now=     381 end=        421       299       401 U=    18.78 T=  100.9 p1=  10.5 p2=    90.5 ed=   145 6/15/2020   x1=  75. x2= 121. y1=  1.38 y2= -1.07     
GP: Deaths    US_New_Jersey_Camden 5/22/2020       121     381      421     299      401    12   145 6/15/2020 
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .998187 cc2=  .850745 lx=  6.08280 if=  76 il= 121 5/22/2020  n=  45 now=     381 end=        438       299       401 U=    20.07 T=  101.7 p1=  15.0 p2=    87.0 ed=   149 6/19/2020   x1=  76. x2= 121. y1=  1.28 y2=  -.96     
GP: Deaths    US_New_Jersey_Camden 5/22/2020       121     381      438     299      401    12   149 6/19/2020 
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .998472 cc2=  .849401 lx=  6.12280 if=  77 il= 121 5/22/2020  n=  44 now=     381 end=        456       299       401 U=    22.32 T=  101.8 p1=  19.7 p2=    83.6 ed=   154 6/24/2020   x1=  77. x2= 121. y1=  1.11 y2=  -.86     
GP: Deaths    US_New_Jersey_Camden 5/22/2020       121     381      456     299      401    12   154 6/24/2020 
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .998371 cc2=  .847616 lx=  6.11280 if=  78 il= 121 5/22/2020  n=  43 now=     381 end=        451       299       401 U=    21.75 T=  101.7 p1=  18.4 p2=    84.5 ed=   153 6/23/2020   x1=  78. x2= 121. y1=  1.09 y2=  -.89     
GP: Deaths    US_New_Jersey_Camden 5/22/2020       121     381      451     299      401    12   153 6/23/2020 
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .998269 cc2=  .845770 lx=  6.12280 if=  79 il= 121 5/22/2020  n=  42 now=     381 end=        456       299       401 U=    22.39 T=  101.7 p1=  19.7 p2=    83.6 ed=   154 6/24/2020   x1=  79. x2= 121. y1=  1.01 y2=  -.86     
GP: Deaths    US_New_Jersey_Camden 5/22/2020       121     381      456     299      401    12   154 6/24/2020 
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .998152 cc2=  .843848 lx=  6.11280 if=  80 il= 121 5/22/2020  n=  41 now=     381 end=        451       299       401 U=    21.63 T=  101.8 p1=  18.4 p2=    84.5 ed=   152 6/22/2020   x1=  80. x2= 121. y1=  1.01 y2=  -.89     
GP: Deaths    US_New_Jersey_Camden 5/22/2020       121     381      451     299      401    12   152 6/22/2020 
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .998053 cc2=  .841879 lx=  6.12280 if=  81 il= 121 5/22/2020  n=  40 now=     381 end=        456       299       401 U=    21.75 T=  102.3 p1=  19.7 p2=    83.6 ed=   153 6/23/2020   x1=  81. x2= 121. y1=   .98 y2=  -.86     
GP: Deaths    US_New_Jersey_Camden 5/22/2020       121     381      456     299      401    12   153 6/23/2020 
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .998006 cc2=  .839892 lx=  6.14280 if=  82 il= 121 5/22/2020  n=  39 now=     381 end=        465       299       401 U=    22.08 T=  103.0 p1=  22.0 p2=    81.9 ed=   155 6/25/2020   x1=  82. x2= 121. y1=   .95 y2=  -.82     
GP: Deaths    US_New_Jersey_Camden 5/22/2020       121     381      465     299      401    12   155 6/25/2020 
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .998101 cc2=  .837973 lx=  6.18280 if=  83 il= 121 5/22/2020  n=  38 now=     381 end=        484       299       401 U=    23.27 T=  104.0 p1=  27.0 p2=    78.7 ed=   158 6/28/2020   x1=  83. x2= 121. y1=   .90 y2=  -.73     
GP: Deaths    US_New_Jersey_Camden 5/22/2020       121     381      484     299      401    12   158 6/28/2020 
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .998191 cc2=  .835970 lx=  6.23280 if=  84 il= 121 5/22/2020  n=  37 now=     381 end=        509       299       401 U=    24.98 T=  105.2 p1=  33.6 p2=    74.9 ed=   164 7/4/2020    x1=  84. x2= 121. y1=   .85 y2=  -.63     
GP: Deaths    US_New_Jersey_Camden 5/22/2020       121     381      509     299      401    12   164 7/4/2020  
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .998155 cc2=  .833756 lx=  6.26280 if=  85 il= 121 5/22/2020  n=  36 now=     381 end=        524       299       401 U=    26.67 T=  105.6 p1=  37.5 p2=    72.7 ed=   168 7/8/2020    x1=  85. x2= 121. y1=   .77 y2=  -.58     
GP: Deaths    US_New_Jersey_Camden 5/22/2020       121     381      524     299      401    12   168 7/8/2020  
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .998003 cc2=  .831337 lx=  6.25280 if=  86 il= 121 5/22/2020  n=  35 now=     381 end=        519       299       401 U=    26.26 T=  105.4 p1=  36.2 p2=    73.4 ed=   167 7/7/2020    x1=  86. x2= 121. y1=   .74 y2=  -.59     
GP: Deaths    US_New_Jersey_Camden 5/22/2020       121     381      519     299      401    12   167 7/7/2020  
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .997828 cc2=  .828797 lx=  6.25280 if=  87 il= 121 5/22/2020  n=  34 now=     381 end=        519       299       401 U=    26.82 T=  105.1 p1=  36.2 p2=    73.4 ed=   168 7/8/2020    x1=  87. x2= 121. y1=   .67 y2=  -.59     
GP: Deaths    US_New_Jersey_Camden 5/22/2020       121     381      519     299      401    12   168 7/8/2020  
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .997734 cc2=  .826235 lx=  6.22280 if=  88 il= 121 5/22/2020  n=  33 now=     381 end=        504       299       401 U=    25.36 T=  104.5 p1=  32.3 p2=    75.6 ed=   164 7/4/2020    x1=  88. x2= 121. y1=   .65 y2=  -.65     
GP: Deaths    US_New_Jersey_Camden 5/22/2020       121     381      504     299      401    12   164 7/4/2020  
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .997523 cc2=  .823445 lx=  6.22280 if=  89 il= 121 5/22/2020  n=  32 now=     381 end=        504       299       401 U=    25.54 T=  104.4 p1=  32.3 p2=    75.6 ed=   164 7/4/2020    x1=  89. x2= 121. y1=   .60 y2=  -.65     
GP: Deaths    US_New_Jersey_Camden 5/22/2020       121     381      504     299      401    12   164 7/4/2020  
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .997308 cc2=  .820531 lx=  6.20280 if=  90 il= 121 5/22/2020  n=  31 now=     381 end=        494       299       401 U=    24.20 T=  104.3 p1=  29.7 p2=    77.1 ed=   161 7/1/2020    x1=  90. x2= 121. y1=   .59 y2=  -.69     
GP: Deaths    US_New_Jersey_Camden 5/22/2020       121     381      494     299      401    12   161 7/1/2020  
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .997135 cc2=  .817530 lx=  6.24280 if=  91 il= 121 5/22/2020  n=  30 now=     381 end=        514       299       401 U=    26.27 T=  104.9 p1=  34.9 p2=    74.1 ed=   166 7/6/2020    x1=  91. x2= 121. y1=   .53 y2=  -.61     
GP: Deaths    US_New_Jersey_Camden 5/22/2020       121     381      514     299      401    12   166 7/6/2020  
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .996870 cc2=  .814296 lx=  6.22280 if=  92 il= 121 5/22/2020  n=  29 now=     381 end=        504       299       401 U=    26.22 T=  104.0 p1=  32.3 p2=    75.6 ed=   165 7/5/2020    x1=  92. x2= 121. y1=   .46 y2=  -.65     
GP: Deaths    US_New_Jersey_Camden 5/22/2020       121     381      504     299      401    12   165 7/5/2020  
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .996838 cc2=  .811142 lx=  6.17280 if=  93 il= 121 5/22/2020  n=  28 now=     381 end=        479       299       401 U=    24.10 T=  102.9 p1=  25.7 p2=    79.5 ed=   159 6/29/2020   x1=  93. x2= 121. y1=   .41 y2=  -.75     
GP: Deaths    US_New_Jersey_Camden 5/22/2020       121     381      479     299      401    12   159 6/29/2020 
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .996595 cc2=  .807613 lx=  6.13280 if=  94 il= 121 5/22/2020  n=  27 now=     381 end=        460       299       401 U=    23.53 T=  101.3 p1=  20.7 p2=    82.8 ed=   156 6/26/2020   x1=  94. x2= 121. y1=   .31 y2=  -.84     
GP: Deaths    US_New_Jersey_Camden 5/22/2020       121     381      460     299      401    12   156 6/26/2020 
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .996958 cc2=  .804508 lx=  6.07280 if=  95 il= 121 5/22/2020  n=  26 now=     381 end=        433       299       401 U=    21.10 T=  100.2 p1=  13.6 p2=    88.0 ed=   149 6/19/2020   x1=  95. x2= 121. y1=   .24 y2=  -.99     
GP: Deaths    US_New_Jersey_Camden 5/22/2020       121     381      433     299      401    12   149 6/19/2020 
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .997165 cc2=  .801049 lx=  6.02280 if=  96 il= 121 5/22/2020  n=  25 now=     381 end=        412       299       401 U=    18.80 T=   99.7 p1=   8.1 p2=    92.5 ed=   144 6/14/2020   x1=  96. x2= 121. y1=   .20 y2= -1.13     
GP: Deaths    US_New_Jersey_Camden 5/22/2020       121     381      412     299      401    12   144 6/14/2020 
AAA1     1 US_New_Jersey_Camden Deaths    cc1=  .996984 cc2=  .796984 lx=  6.00280 if=  97 il= 121 5/22/2020  n=  24 now=     381 end=        404       299       401 U=    17.60 T=  100.0 p1=   6.0 p2=    94.3 ed=   141 6/11/2020   x1=  97. x2= 121. y1=   .17 y2= -1.20 BEST
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .996984 cc2=  .796984 lx=  6.00180 if=  97 il= 121 5/22/2020  n=  24 now=     381 end=        404       299       401 U=    17.60 T=  100.0 p1=   6.0 p2=    94.3 ed=   141 6/11/2020   x1=  97. x2= 121. y1=   .17 y2= -1.20 BEST
GP: Deaths    US_New_Jersey_Camden 5/22/2020       121     381      404     299      401    12   141 6/11/2020 
AAA1     1 US_New_Jersey_Camden Deaths    cc1=  .996590 cc2=  .792466 lx=  6.00280 if=  98 il= 121 5/22/2020  n=  23 now=     381 end=        404       299       401 U=    17.93 T=   99.5 p1=   6.0 p2=    94.3 ed=   141 6/11/2020   x1=  98. x2= 121. y1=   .09 y2= -1.20 BEST
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .996590 cc2=  .792466 lx=  6.00080 if=  98 il= 121 5/22/2020  n=  23 now=     381 end=        404       299       401 U=    17.93 T=   99.5 p1=   6.0 p2=    94.3 ed=   141 6/11/2020   x1=  98. x2= 121. y1=   .09 y2= -1.20 BEST
GP: Deaths    US_New_Jersey_Camden 5/22/2020       121     381      404     299      401    12   141 6/11/2020 
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .996268 cc2=  .787753 lx=  5.97280 if=  99 il= 121 5/22/2020  n=  22 now=     381 end=        392       299       401 U=    17.15 T=   98.7 p1=   2.9 p2=    97.2 ed=   139 6/9/2020    x1=  99. x2= 121. y1=  -.02 y2= -1.30     
GP: Deaths    US_New_Jersey_Camden 5/22/2020       121     381      392     299      401    12   139 6/9/2020  
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .996351 cc2=  .783150 lx=  5.94280 if= 100 il= 121 5/22/2020  n=  21 now=     381 end=        380       299       401 U=    16.01 T=   98.3 p1=   -.3 p2=   100.3 ed=   136 6/6/2020    x1= 100. x2= 121. y1=  -.11 y2= -1.42     
GP: Deaths    US_New_Jersey_Camden 5/22/2020       121     381      380     299      401    12   136 6/6/2020  
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .996785 cc2=  .778567 lx=  5.90280 if= 101 il= 121 5/22/2020  n=  20 now=     381 end=        366       299       401 U=    14.28 T=   98.2 p1=  -3.9 p2=   104.1 ed=   131 6/1/2020    x1= 101. x2= 121. y1=  -.20 y2= -1.60     
GP: Deaths    US_New_Jersey_Camden 5/22/2020       121     381      366     299      401    12   131 6/1/2020  
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .997310 cc2=  .773703 lx=  5.88280 if= 102 il= 121 5/22/2020  n=  19 now=     381 end=        358       299       401 U=    12.97 T=   98.9 p1=  -6.0 p2=   106.4 ed=   129 5/30/2020   x1= 102. x2= 121. y1=  -.24 y2= -1.70     
GP: Deaths    US_New_Jersey_Camden 5/22/2020       121     381      358     299      401    12   129 5/30/2020 
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .996825 cc2=  .761122 lx=  5.88280 if= 104 il= 121 5/22/2020  n=  17 now=     381 end=        358       299       401 U=    12.78 T=   99.3 p1=  -6.0 p2=   106.4 ed=   129 5/30/2020   x1= 104. x2= 121. y1=  -.37 y2= -1.70     
GP: Deaths    US_New_Jersey_Camden 5/22/2020       121     381      358     299      401    12   129 5/30/2020 
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .996380 cc2=  .753845 lx=  5.86280 if= 105 il= 121 5/22/2020  n=  16 now=     381 end=        351       299       401 U=    11.93 T=   99.3 p1=  -7.9 p2=   108.5 ed=   127 5/28/2020   x1= 105. x2= 121. y1=  -.48 y2= -1.82     
GP: Deaths    US_New_Jersey_Camden 5/22/2020       121     381      351     299      401    12   127 5/28/2020 
AAA2     1 US_New_Jersey_Camden Deaths    cc1=  .995912 cc2=  .745912 lx=  5.85280 if= 106 il= 121 5/22/2020  n=  15 now=     381 end=        348       299       401 U=    11.08 T=  100.2 p1=  -8.7 p2=   109.5 ed=   126 5/27/2020   x1= 106. x2= 121. y1=  -.53 y2= -1.88     
