TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3626.00000        8.19589
TAB:  US_Minnesota_Ramsey Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_Minnesota_Ramsey 5/10/2020       109     164      487      45       69     6   312 11/29/2020
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .987921 cc2=  .579673 lx=  7.09987 if= 104 il= 109 5/10/2020  n=   5 now=     164 end=       1211        45        69 U=    86.60 T=  212.2 p1= 638.4 p2=    13.5 ed=   416 3/13/2021   x1= 104. x2= 109. y1=  1.25 y2=  1.19     
GP: Deaths    US_Minnesota_Ramsey 5/10/2020       109     164    -          45       69     6   416 3/13/2021 
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .989655 cc2=  .850980 lx=  7.09987 if=  59 il= 110 5/11/2020  n=  51 now=     164 end=       1211        47        69 U=    65.26 T=  186.9 p1= 638.4 p2=    13.5 ed=   340 12/27/2020  x1=  59. x2= 110. y1=  1.96 y2=  1.18     
GP: Deaths    US_Minnesota_Ramsey 5/11/2020       110     164    -          47       69     7   340 12/27/2020
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .989921 cc2=  .849893 lx=  7.09987 if=  60 il= 110 5/11/2020  n=  50 now=     164 end=       1211        47        69 U=    63.98 T=  185.4 p1= 638.4 p2=    13.5 ed=   336 12/23/2020  x1=  60. x2= 110. y1=  1.96 y2=  1.18     
GP: Deaths    US_Minnesota_Ramsey 5/11/2020       110     164    -          47       69     7   336 12/23/2020
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .989952 cc2=  .848530 lx=  7.09987 if=  61 il= 110 5/11/2020  n=  49 now=     164 end=       1211        47        69 U=    62.70 T=  183.9 p1= 638.4 p2=    13.5 ed=   331 12/18/2020  x1=  61. x2= 110. y1=  1.96 y2=  1.18     
GP: Deaths    US_Minnesota_Ramsey 5/11/2020       110     164    -          47       69     7   331 12/18/2020
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .989747 cc2=  .846890 lx=  7.09987 if=  62 il= 110 5/11/2020  n=  48 now=     164 end=       1211        47        69 U=    61.42 T=  182.4 p1= 638.4 p2=    13.5 ed=   327 12/14/2020  x1=  62. x2= 110. y1=  1.96 y2=  1.18     
GP: Deaths    US_Minnesota_Ramsey 5/11/2020       110     164    -          47       69     7   327 12/14/2020
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .989321 cc2=  .844983 lx=  7.09987 if=  63 il= 110 5/11/2020  n=  47 now=     164 end=       1211        47        69 U=    60.14 T=  180.9 p1= 638.4 p2=    13.5 ed=   322 12/9/2020   x1=  63. x2= 110. y1=  1.96 y2=  1.18     
GP: Deaths    US_Minnesota_Ramsey 5/11/2020       110     164    -          47       69     7   322 12/9/2020 
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .988701 cc2=  .842836 lx=  7.09987 if=  64 il= 110 5/11/2020  n=  46 now=     164 end=       1211        47        69 U=    67.77 T=  189.9 p1= 638.4 p2=    13.5 ed=   349 1/5/2021    x1=  64. x2= 110. y1=  1.86 y2=  1.18     
GP: Deaths    US_Minnesota_Ramsey 5/11/2020       110     164    -          47       69     7   349 1/5/2021  
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .990420 cc2=  .842978 lx=  7.09987 if=  65 il= 110 5/11/2020  n=  45 now=     164 end=       1211        47        69 U=    66.30 T=  188.1 p1= 638.4 p2=    13.5 ed=   344 12/31/2020  x1=  65. x2= 110. y1=  1.86 y2=  1.18     
GP: Deaths    US_Minnesota_Ramsey 5/11/2020       110     164    -          47       69     7   344 12/31/2020
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .991886 cc2=  .842814 lx=  7.09987 if=  66 il= 110 5/11/2020  n=  44 now=     164 end=       1211        47        69 U=    64.82 T=  186.4 p1= 638.4 p2=    13.5 ed=   339 12/26/2020  x1=  66. x2= 110. y1=  1.86 y2=  1.18     
GP: Deaths    US_Minnesota_Ramsey 5/11/2020       110     164    -          47       69     7   339 12/26/2020
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .993077 cc2=  .842321 lx=  7.09987 if=  67 il= 110 5/11/2020  n=  43 now=     164 end=       1211        47        69 U=    63.35 T=  184.7 p1= 638.4 p2=    13.5 ed=   334 12/21/2020  x1=  67. x2= 110. y1=  1.86 y2=  1.18     
GP: Deaths    US_Minnesota_Ramsey 5/11/2020       110     164    -          47       69     7   334 12/21/2020
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .993975 cc2=  .841476 lx=  7.09987 if=  68 il= 110 5/11/2020  n=  42 now=     164 end=       1211        47        69 U=    61.88 T=  182.9 p1= 638.4 p2=    13.5 ed=   328 12/15/2020  x1=  68. x2= 110. y1=  1.86 y2=  1.18     
GP: Deaths    US_Minnesota_Ramsey 5/11/2020       110     164    -          47       69     7   328 12/15/2020
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .994583 cc2=  .840280 lx=  6.79987 if=  69 il= 110 5/11/2020  n=  41 now=     164 end=        897        47        69 U=    56.34 T=  170.9 p1= 447.0 p2=    18.3 ed=   303 11/20/2020  x1=  69. x2= 110. y1=  1.81 y2=  1.08     
GP: Deaths    US_Minnesota_Ramsey 5/11/2020       110     164    -          47       69     7   303 11/20/2020
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .994958 cc2=  .838784 lx=  6.42987 if=  70 il= 110 5/11/2020  n=  40 now=     164 end=        620        47        69 U=    50.05 T=  157.4 p1= 278.0 p2=    26.5 ed=   275 10/23/2020  x1=  70. x2= 110. y1=  1.75 y2=   .95     
GP: Deaths    US_Minnesota_Ramsey 5/11/2020       110     164    -          47       69     7   275 10/23/2020
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .995094 cc2=  .836980 lx=  6.13987 if=  71 il= 110 5/11/2020  n=  39 now=     164 end=        463        47        69 U=    45.00 T=  147.3 p1= 182.3 p2=    35.4 ed=   253 10/1/2020   x1=  71. x2= 110. y1=  1.70 y2=   .83     
GP: Deaths    US_Minnesota_Ramsey 5/11/2020       110     164      463      47       69     7   253 10/1/2020 
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .994992 cc2=  .834864 lx=  5.93987 if=  72 il= 110 5/11/2020  n=  38 now=     164 end=        379        47        69 U=    41.28 T=  140.4 p1= 131.1 p2=    43.3 ed=   237 9/15/2020   x1=  72. x2= 110. y1=  1.66 y2=   .74     
GP: Deaths    US_Minnesota_Ramsey 5/11/2020       110     164      379      47       69     7   237 9/15/2020 
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .994677 cc2=  .832456 lx=  5.82987 if=  73 il= 110 5/11/2020  n=  37 now=     164 end=        340        47        69 U=    38.81 T=  136.5 p1= 107.3 p2=    48.2 ed=   228 9/6/2020    x1=  73. x2= 110. y1=  1.64 y2=   .68     
GP: Deaths    US_Minnesota_Ramsey 5/11/2020       110     164      340      47       69     7   228 9/6/2020  
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .994232 cc2=  .829833 lx=  5.81987 if=  74 il= 110 5/11/2020  n=  36 now=     164 end=        336        47        69 U=    37.63 T=  135.5 p1= 104.9 p2=    48.8 ed=   224 9/2/2020    x1=  74. x2= 110. y1=  1.63 y2=   .68     
GP: Deaths    US_Minnesota_Ramsey 5/11/2020       110     164      336      47       69     7   224 9/2/2020  
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .993913 cc2=  .827246 lx=  6.08987 if=  75 il= 110 5/11/2020  n=  35 now=     164 end=        441        47        69 U=    43.68 T=  145.2 p1= 168.9 p2=    37.2 ed=   248 9/26/2020   x1=  75. x2= 110. y1=  1.61 y2=   .81     
GP: Deaths    US_Minnesota_Ramsey 5/11/2020       110     164      441      47       69     7   248 9/26/2020 
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .993499 cc2=  .824468 lx=  5.90987 if=  76 il= 110 5/11/2020  n=  34 now=     164 end=        368        47        69 U=    40.08 T=  139.0 p1= 124.4 p2=    44.6 ed=   233 9/11/2020   x1=  76. x2= 110. y1=  1.57 y2=   .72     
GP: Deaths    US_Minnesota_Ramsey 5/11/2020       110     164      368      47       69     7   233 9/11/2020 
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .992906 cc2=  .821408 lx=  5.88987 if=  77 il= 110 5/11/2020  n=  33 now=     164 end=        361        47        69 U=    38.64 T=  137.5 p1= 120.1 p2=    45.4 ed=   228 9/6/2020    x1=  77. x2= 110. y1=  1.57 y2=   .71     
GP: Deaths    US_Minnesota_Ramsey 5/11/2020       110     164      361      47       69     7   228 9/6/2020  
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .992465 cc2=  .818387 lx=  6.38987 if=  78 il= 110 5/11/2020  n=  32 now=     164 end=        595        47        69 U=    50.59 T=  157.2 p1= 262.8 p2=    27.6 ed=   276 10/24/2020  x1=  78. x2= 110. y1=  1.56 y2=   .93     
GP: Deaths    US_Minnesota_Ramsey 5/11/2020       110     164    -          47       69     7   276 10/24/2020
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .992762 cc2=  .815985 lx=  5.77987 if=  79 il= 110 5/11/2020  n=  31 now=     164 end=        323        47        69 U=    40.23 T=  136.4 p1=  97.0 p2=    50.8 ed=   231 9/9/2020    x1=  79. x2= 110. y1=  1.43 y2=   .66     
GP: Deaths    US_Minnesota_Ramsey 5/11/2020       110     164      323      47       69     7   231 9/9/2020  
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .992704 cc2=  .813098 lx=  5.39987 if=  80 il= 110 5/11/2020  n=  30 now=     164 end=        221        47        69 U=    35.50 T=  125.6 p1=  34.8 p2=    74.2 ed=   209 8/18/2020   x1=  80. x2= 110. y1=  1.28 y2=   .44     
GP: Deaths    US_Minnesota_Ramsey 5/11/2020       110     164      221      47       69     7   209 8/18/2020 
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .993725 cc2=  .811150 lx=  5.07987 if=  81 il= 110 5/11/2020  n=  29 now=     164 end=        160        47        69 U=    29.49 T=  116.1 p1=  -2.4 p2=   102.5 ed=   185 7/25/2020   x1=  81. x2= 110. y1=  1.19 y2=   .21     
GP: Deaths    US_Minnesota_Ramsey 5/11/2020       110     164      160      47       69     7   185 7/25/2020 
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .994326 cc2=  .808630 lx=  4.85987 if=  82 il= 110 5/11/2020  n=  28 now=     164 end=        129        47        69 U=    25.19 T=  110.2 p1= -21.3 p2=   127.1 ed=   169 7/9/2020    x1=  82. x2= 110. y1=  1.12 y2=   .01     
GP: Deaths    US_Minnesota_Ramsey 5/11/2020       110     164      129      47       69     7   169 7/9/2020  
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .994456 cc2=  .805474 lx=  4.71987 if=  83 il= 110 5/11/2020  n=  27 now=     164 end=        112        47        69 U=    23.28 T=  106.8 p1= -31.7 p2=   146.4 ed=   161 7/1/2020    x1=  83. x2= 110. y1=  1.02 y2=  -.14     
GP: Deaths    US_Minnesota_Ramsey 5/11/2020       110     164      112      47       69     7   161 7/1/2020  
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .995303 cc2=  .802853 lx=  4.58987 if=  84 il= 110 5/11/2020  n=  26 now=     164 end=         98        47        69 U=    20.41 T=  103.8 p1= -40.2 p2=   167.3 ed=   152 6/22/2020   x1=  84. x2= 110. y1=   .97 y2=  -.30     
GP: Deaths    US_Minnesota_Ramsey 5/11/2020       110     164       98      47       69     7   152 6/22/2020 
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .995587 cc2=  .799471 lx=  4.49987 if=  85 il= 110 5/11/2020  n=  25 now=     164 end=         90        47        69 U=    18.26 T=  102.1 p1= -45.1 p2=   182.2 ed=   145 6/15/2020   x1=  85. x2= 110. y1=   .94 y2=  -.43     
GP: Deaths    US_Minnesota_Ramsey 5/11/2020       110     164       90      47       69     7   145 6/15/2020 
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .995314 cc2=  .795314 lx=  4.43987 if=  86 il= 110 5/11/2020  n=  24 now=     164 end=         84        47        69 U=    17.97 T=  100.5 p1= -48.8 p2=   195.2 ed=   142 6/12/2020   x1=  86. x2= 110. y1=   .81 y2=  -.53     
GP: Deaths    US_Minnesota_Ramsey 5/11/2020       110     164       84      47       69     7   142 6/12/2020 
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .996319 cc2=  .792195 lx=  4.35987 if=  87 il= 110 5/11/2020  n=  23 now=     164 end=         78        47        69 U=    15.91 T=   99.3 p1= -52.4 p2=   210.3 ed=   136 6/6/2020    x1=  87. x2= 110. y1=   .77 y2=  -.67     
GP: Deaths    US_Minnesota_Ramsey 5/11/2020       110     164       78      47       69     7   136 6/6/2020  
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .996594 cc2=  .788079 lx=  4.30987 if=  88 il= 110 5/11/2020  n=  22 now=     164 end=         74        47        69 U=    14.43 T=   98.8 p1= -54.9 p2=   221.6 ed=   132 6/2/2020    x1=  88. x2= 110. y1=   .75 y2=  -.78     
GP: Deaths    US_Minnesota_Ramsey 5/11/2020       110     164       74      47       69     7   132 6/2/2020  
AAA1     1 US_Minnesota_Ramsey Deaths    cc1=  .996228 cc2=  .783028 lx=  4.28987 if=  89 il= 110 5/11/2020  n=  21 now=     164 end=         72        47        69 U=    13.92 T=   98.6 p1= -56.1 p2=   227.8 ed=   131 6/1/2020    x1=  89. x2= 110. y1=   .69 y2=  -.82 BEST
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .996228 cc2=  .783028 lx=  4.28887 if=  89 il= 110 5/11/2020  n=  21 now=     164 end=         72        47        69 U=    13.92 T=   98.6 p1= -56.1 p2=   227.8 ed=   131 6/1/2020    x1=  89. x2= 110. y1=   .69 y2=  -.82 BEST
GP: Deaths    US_Minnesota_Ramsey 5/11/2020       110     164       72      47       69     7   131 6/1/2020  
AAA1     1 US_Minnesota_Ramsey Deaths    cc1=  .995720 cc2=  .777502 lx=  4.26987 if=  90 il= 110 5/11/2020  n=  20 now=     164 end=         71        47        69 U=    13.38 T=   98.4 p1= -56.7 p2=   231.0 ed=   129 5/30/2020   x1=  90. x2= 110. y1=   .63 y2=  -.87 BEST
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .995721 cc2=  .777502 lx=  4.27387 if=  90 il= 110 5/11/2020  n=  20 now=     164 end=         71        47        69 U=    13.38 T=   98.4 p1= -56.7 p2=   231.0 ed=   129 5/30/2020   x1=  90. x2= 110. y1=   .63 y2=  -.87 BEST
GP: Deaths    US_Minnesota_Ramsey 5/11/2020       110     164       71      47       69     7   129 5/30/2020 
AAA1     1 US_Minnesota_Ramsey Deaths    cc1=  .995044 cc2=  .771437 lx=  4.26987 if=  91 il= 110 5/11/2020  n=  19 now=     164 end=         71        47        69 U=    12.71 T=   99.0 p1= -56.7 p2=   231.0 ed=   128 5/29/2020   x1=  91. x2= 110. y1=   .63 y2=  -.87 BEST
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .995044 cc2=  .771437 lx=  4.27187 if=  91 il= 110 5/11/2020  n=  19 now=     164 end=         71        47        69 U=    12.71 T=   99.0 p1= -56.7 p2=   231.0 ed=   128 5/29/2020   x1=  91. x2= 110. y1=   .63 y2=  -.87 BEST
GP: Deaths    US_Minnesota_Ramsey 5/11/2020       110     164       71      47       69     7   128 5/29/2020 
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .995654 cc2=  .766238 lx=  4.42987 if=  92 il= 110 5/11/2020  n=  18 now=     164 end=         83        47        69 U=    15.96 T=  101.3 p1= -49.4 p2=   197.6 ed=   138 6/8/2020    x1=  92. x2= 110. y1=   .58 y2=  -.55     
GP: Deaths    US_Minnesota_Ramsey 5/11/2020       110     164       83      47       69     7   138 6/8/2020  
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .995669 cc2=  .759966 lx=  4.63987 if=  93 il= 110 5/11/2020  n=  17 now=     164 end=        103        47        69 U=    21.37 T=  105.0 p1= -37.2 p2=   159.2 ed=   155 6/25/2020   x1=  93. x2= 110. y1=   .56 y2=  -.24     
GP: Deaths    US_Minnesota_Ramsey 5/11/2020       110     164      103      47       69     7   155 6/25/2020 
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .995411 cc2=  .752875 lx=  4.48987 if=  94 il= 110 5/11/2020  n=  16 now=     164 end=         89        47        69 U=    18.86 T=  101.6 p1= -45.7 p2=   184.3 ed=   146 6/16/2020   x1=  94. x2= 110. y1=   .40 y2=  -.45     
GP: Deaths    US_Minnesota_Ramsey 5/11/2020       110     164       89      47       69     7   146 6/16/2020 
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .996619 cc2=  .746619 lx=  4.34987 if=  95 il= 110 5/11/2020  n=  15 now=     164 end=         77        47        69 U=    15.05 T=   99.6 p1= -53.0 p2=   213.0 ed=   135 6/5/2020    x1=  95. x2= 110. y1=   .30 y2=  -.69     
GP: Deaths    US_Minnesota_Ramsey 5/11/2020       110     164       77      47       69     7   135 6/5/2020  
AAA1     1 US_Minnesota_Ramsey Deaths    cc1=  .996320 cc2=  .738121 lx=  4.27987 if=  96 il= 110 5/11/2020  n=  14 now=     164 end=         72        47        69 U=    13.76 T=   98.4 p1= -56.1 p2=   227.8 ed=   130 5/31/2020   x1=  96. x2= 110. y1=   .17 y2=  -.84 BEST
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .996320 cc2=  .738121 lx=  4.28287 if=  96 il= 110 5/11/2020  n=  14 now=     164 end=         72        47        69 U=    13.76 T=   98.4 p1= -56.1 p2=   227.8 ed=   130 5/31/2020   x1=  96. x2= 110. y1=   .17 y2=  -.84 BEST
GP: Deaths    US_Minnesota_Ramsey 5/11/2020       110     164       72      47       69     7   130 5/31/2020 
AAA1     1 US_Minnesota_Ramsey Deaths    cc1=  .996733 cc2=  .729472 lx=  4.20987 if=  97 il= 110 5/11/2020  n=  13 now=     164 end=         67        47        69 U=    11.46 T=   98.3 p1= -59.1 p2=   244.8 ed=   125 5/26/2020   x1=  97. x2= 110. y1=   .11 y2= -1.02 BEST
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .996734 cc2=  .729472 lx=  4.21287 if=  97 il= 110 5/11/2020  n=  13 now=     164 end=         67        47        69 U=    11.46 T=   98.3 p1= -59.1 p2=   244.8 ed=   125 5/26/2020   x1=  97. x2= 110. y1=   .11 y2= -1.02 BEST
GP: Deaths    US_Minnesota_Ramsey 5/11/2020       110     164       67      47       69     7   125 5/26/2020 
AAA1     1 US_Minnesota_Ramsey Deaths    cc1=  .995958 cc2=  .718608 lx=  4.22987 if=  98 il= 110 5/11/2020  n=  12 now=     164 end=         68        47        69 U=    11.78 T=   98.6 p1= -58.5 p2=   241.2 ed=   126 5/27/2020   x1=  98. x2= 110. y1=   .05 y2=  -.97 BEST
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .995958 cc2=  .718608 lx=  4.22887 if=  98 il= 110 5/11/2020  n=  12 now=     164 end=         68        47        69 U=    11.78 T=   98.6 p1= -58.5 p2=   241.2 ed=   126 5/27/2020   x1=  98. x2= 110. y1=   .05 y2=  -.97 BEST
GP: Deaths    US_Minnesota_Ramsey 5/11/2020       110     164       68      47       69     7   126 5/27/2020 
AAA1     1 US_Minnesota_Ramsey Deaths    cc1=  .995101 cc2=  .706426 lx=  4.27987 if=  99 il= 110 5/11/2020  n=  11 now=     164 end=         72        47        69 U=    12.70 T=   99.3 p1= -56.1 p2=   227.8 ed=   129 5/30/2020   x1=  99. x2= 110. y1=   .02 y2=  -.84 BEST
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .995101 cc2=  .706426 lx=  4.27987 if=  99 il= 110 5/11/2020  n=  11 now=     164 end=         72        47        69 U=    12.70 T=   99.3 p1= -56.1 p2=   227.8 ed=   129 5/30/2020   x1=  99. x2= 110. y1=   .02 y2=  -.84 BEST
GP: Deaths    US_Minnesota_Ramsey 5/11/2020       110     164       72      47       69     7   129 5/30/2020 
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .995046 cc2=  .693535 lx=  4.53987 if= 100 il= 110 5/11/2020  n=  10 now=     164 end=         93        47        69 U=    18.84 T=  103.0 p1= -43.3 p2=   176.3 ed=   147 6/17/2020   x1= 100. x2= 110. y1=   .16 y2=  -.37     
GP: Deaths    US_Minnesota_Ramsey 5/11/2020       110     164       93      47       69     7   147 6/17/2020 
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .993759 cc2=  .677531 lx=  4.80987 if= 101 il= 110 5/11/2020  n=   9 now=     164 end=        122        47        69 U=    24.99 T=  109.0 p1= -25.6 p2=   134.4 ed=   167 7/7/2020    x1= 101. x2= 110. y1=   .32 y2=  -.04     
GP: Deaths    US_Minnesota_Ramsey 5/11/2020       110     164      122      47       69     7   167 7/7/2020  
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .992195 cc2=  .658861 lx=  6.97987 if= 102 il= 110 5/11/2020  n=   8 now=     164 end=       1074        47        69 U=    81.26 T=  202.7 p1= 554.9 p2=    15.3 ed=   394 2/19/2021   x1= 102. x2= 110. y1=  1.24 y2=  1.14     
GP: Deaths    US_Minnesota_Ramsey 5/11/2020       110     164    -          47       69     7   394 2/19/2021 
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .992393 cc2=  .614428 lx=  7.09987 if= 104 il= 110 5/11/2020  n=   6 now=     164 end=       1211        47        69 U=    84.47 T=  209.6 p1= 638.4 p2=    13.5 ed=   408 3/5/2021    x1= 104. x2= 110. y1=  1.25 y2=  1.18     
GP: Deaths    US_Minnesota_Ramsey 5/11/2020       110     164    -          47       69     7   408 3/5/2021  
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .993087 cc2=  .584839 lx=  4.62987 if= 105 il= 110 5/11/2020  n=   5 now=     164 end=        102        47        69 U=    20.74 T=  104.8 p1= -37.8 p2=   160.8 ed=   153 6/23/2020   x1= 105. x2= 110. y1=  -.01 y2=  -.25     
GP: Deaths    US_Minnesota_Ramsey 5/11/2020       110     164      102      47       69     7   153 6/23/2020 
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .990217 cc2=  .852856 lx=  7.09987 if=  59 il= 111 5/12/2020  n=  52 now=     164 end=       1211        49        75 U=    65.46 T=  187.3 p1= 638.4 p2=    13.5 ed=   341 12/28/2020  x1=  59. x2= 111. y1=  1.96 y2=  1.17     
GP: Deaths    US_Minnesota_Ramsey 5/12/2020       111     164    -          49       75     8   341 12/28/2020
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .990470 cc2=  .851795 lx=  7.09987 if=  60 il= 111 5/12/2020  n=  51 now=     164 end=       1211        49        75 U=    64.20 T=  185.8 p1= 638.4 p2=    13.5 ed=   337 12/24/2020  x1=  60. x2= 111. y1=  1.96 y2=  1.17     
GP: Deaths    US_Minnesota_Ramsey 5/12/2020       111     164    -          49       75     8   337 12/24/2020
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .990500 cc2=  .850472 lx=  7.09987 if=  61 il= 111 5/12/2020  n=  50 now=     164 end=       1211        49        75 U=    62.94 T=  184.4 p1= 638.4 p2=    13.5 ed=   332 12/19/2020  x1=  61. x2= 111. y1=  1.96 y2=  1.17     
GP: Deaths    US_Minnesota_Ramsey 5/12/2020       111     164    -          49       75     8   332 12/19/2020
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .990309 cc2=  .848887 lx=  7.09987 if=  62 il= 111 5/12/2020  n=  49 now=     164 end=       1211        49        75 U=    61.68 T=  182.9 p1= 638.4 p2=    13.5 ed=   328 12/15/2020  x1=  62. x2= 111. y1=  1.96 y2=  1.17     
GP: Deaths    US_Minnesota_Ramsey 5/12/2020       111     164    -          49       75     8   328 12/15/2020
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .989910 cc2=  .847052 lx=  7.09987 if=  63 il= 111 5/12/2020  n=  48 now=     164 end=       1211        49        75 U=    60.42 T=  181.4 p1= 638.4 p2=    13.5 ed=   324 12/11/2020  x1=  63. x2= 111. y1=  1.96 y2=  1.17     
GP: Deaths    US_Minnesota_Ramsey 5/12/2020       111     164    -          49       75     8   324 12/11/2020
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .989333 cc2=  .844995 lx=  7.09987 if=  64 il= 111 5/12/2020  n=  47 now=     164 end=       1211        49        75 U=    67.95 T=  190.2 p1= 638.4 p2=    13.5 ed=   350 1/6/2021    x1=  64. x2= 111. y1=  1.86 y2=  1.17     
GP: Deaths    US_Minnesota_Ramsey 5/12/2020       111     164    -          49       75     8   350 1/6/2021  
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .990933 cc2=  .845068 lx=  7.09987 if=  65 il= 111 5/12/2020  n=  46 now=     164 end=       1211        49        75 U=    66.50 T=  188.5 p1= 638.4 p2=    13.5 ed=   345 1/1/2021    x1=  65. x2= 111. y1=  1.86 y2=  1.17     
GP: Deaths    US_Minnesota_Ramsey 5/12/2020       111     164    -          49       75     8   345 1/1/2021  
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .992289 cc2=  .844847 lx=  7.09987 if=  66 il= 111 5/12/2020  n=  45 now=     164 end=       1211        49        75 U=    65.06 T=  186.8 p1= 638.4 p2=    13.5 ed=   340 12/27/2020  x1=  66. x2= 111. y1=  1.86 y2=  1.17     
GP: Deaths    US_Minnesota_Ramsey 5/12/2020       111     164    -          49       75     8   340 12/27/2020
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .993380 cc2=  .844308 lx=  7.09987 if=  67 il= 111 5/12/2020  n=  44 now=     164 end=       1211        49        75 U=    63.61 T=  185.2 p1= 638.4 p2=    13.5 ed=   335 12/22/2020  x1=  67. x2= 111. y1=  1.86 y2=  1.17     
GP: Deaths    US_Minnesota_Ramsey 5/12/2020       111     164    -          49       75     8   335 12/22/2020
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .994194 cc2=  .843438 lx=  6.93987 if=  68 il= 111 5/12/2020  n=  43 now=     164 end=       1032        49        75 U=    59.93 T=  177.8 p1= 529.3 p2=    15.9 ed=   319 12/6/2020   x1=  68. x2= 111. y1=  1.83 y2=  1.11     
GP: Deaths    US_Minnesota_Ramsey 5/12/2020       111     164    -          49       75     8   319 12/6/2020 
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .994786 cc2=  .842287 lx=  6.52987 if=  69 il= 111 5/12/2020  n=  42 now=     164 end=        685        49        75 U=    52.89 T=  162.3 p1= 317.7 p2=    23.9 ed=   287 11/4/2020   x1=  69. x2= 111. y1=  1.76 y2=   .97     
GP: Deaths    US_Minnesota_Ramsey 5/12/2020       111     164    -          49       75     8   287 11/4/2020 
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .995162 cc2=  .840859 lx=  6.20987 if=  70 il= 111 5/12/2020  n=  41 now=     164 end=        497        49        75 U=    47.29 T=  150.8 p1= 203.0 p2=    33.0 ed=   262 10/10/2020  x1=  70. x2= 111. y1=  1.71 y2=   .84     
GP: Deaths    US_Minnesota_Ramsey 5/12/2020       111     164    -          49       75     8   262 10/10/2020
AAA2     1 US_Minnesota_Ramsey Deaths    cc1=  .995314 cc2=  .839141 lx=  5.96987 if=  71 il= 111 5/12/2020  n=  40 now=     164 end=        391        49        75 U=    42.92 T=  142.4 p1= 138.4 p2=    41.9 ed=   243 9/21/2020   x1=  71. x2= 111. y1=  1.66 y2=   .73     
GP: Deaths    US_Minnesota_Ramsey 5/12/2020       111     164      391      49       75     8   243 9/21/2020 
