TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4439.00000        8.39818
TAB:  Italy_P.A._Trento_P_A_Trento Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/2/2020        132     464      473     463      471    65   102 5/3/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .974513 cc2=  .761312 lx=  6.15988 if= 111 il= 132 6/2/2020   n=  21 now=     464 end=        473       463       471 U=    20.47 T=   54.0 p1=   1.9 p2=    98.1 ed=   102 5/3/2020    x1= 111. x2= 132. y1= -2.78 y2= -3.81 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1= 1.000000 cc2=  .761312 lx=  6.10288 if= 111 il= 132 6/2/2020   n=  21 now=     464 end=        473       463       471 U=    20.47 T=   54.0 p1=   1.9 p2=    98.1 ed=   102 5/3/2020    x1= 111. x2= 132. y1= -2.78 y2= -3.81 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/2/2020        132     464      473     463      471    65   102 5/3/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .970782 cc2=  .752564 lx=  6.15988 if= 112 il= 132 6/2/2020   n=  20 now=     464 end=        473       463       471 U=    20.22 T=   55.0 p1=   1.9 p2=    98.1 ed=   102 5/3/2020    x1= 112. x2= 132. y1= -2.82 y2= -3.81 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1= 1.000000 cc2=  .752564 lx=  6.10888 if= 112 il= 132 6/2/2020   n=  20 now=     464 end=        473       463       471 U=    20.22 T=   55.0 p1=   1.9 p2=    98.1 ed=   102 5/3/2020    x1= 112. x2= 132. y1= -2.82 y2= -3.81 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/2/2020        132     464      473     463      471    65   102 5/3/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .967443 cc2=  .743836 lx=  6.17988 if= 113 il= 132 6/2/2020   n=  19 now=     464 end=        482       463       471 U=    32.91 T=   27.8 p1=   3.9 p2=    96.3 ed=   105 5/6/2020    x1= 113. x2= 132. y1= -2.59 y2= -3.17     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/2/2020        132     464      482     463      471    65   105 5/6/2020  
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .965463 cc2=  .736047 lx=  8.13988 if= 114 il= 132 6/2/2020   n=  18 now=     464 end=       3428       463       471 U=  1381.38 T= 1091.0 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 114. x2= 132. y1=   .71 y2=   .69     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/2/2020        132     464    -         463      471    65   999 undefine  
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .959248 cc2=  .723546 lx=  8.13988 if= 115 il= 132 6/2/2020   n=  17 now=     464 end=       3428       463       471 U=  1567.30 T= 1220.1 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 115. x2= 132. y1=   .71 y2=   .69     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/2/2020        132     464    -         463      471    65   999 undefine  
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .955378 cc2=  .712842 lx=  8.13988 if= 116 il= 132 6/2/2020   n=  16 now=     464 end=       3428       463       471 U=  1475.11 T= 1156.1 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 116. x2= 132. y1=   .71 y2=   .69     
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/2/2020        132     464    -         463      471    65   999 undefine  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .948394 cc2=  .698394 lx=  6.14988 if= 117 il= 132 6/2/2020   n=  15 now=     464 end=        468       463       471 U=    14.59 T=   67.7 p1=    .9 p2=    99.1 ed=   102 5/3/2020    x1= 117. x2= 132. y1= -3.38 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .948402 cc2=  .698394 lx=  6.15288 if= 117 il= 132 6/2/2020   n=  15 now=     464 end=        468       463       471 U=    14.59 T=   67.7 p1=    .9 p2=    99.1 ed=   102 5/3/2020    x1= 117. x2= 132. y1= -3.38 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/2/2020        132     464      468     463      471    65   102 5/3/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .941470 cc2=  .683271 lx=  6.13988 if= 118 il= 132 6/2/2020   n=  14 now=     464 end=        463       463       471 U=     6.35 T=   93.0 p1=   -.2 p2=   100.2 ed=   108 5/9/2020    x1= 118. x2= 132. y1= -3.93 y2= -6.14 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .941891 cc2=  .683271 lx=  6.14088 if= 118 il= 132 6/2/2020   n=  14 now=     464 end=        463       463       471 U=     6.35 T=   93.0 p1=   -.2 p2=   100.2 ed=   108 5/9/2020    x1= 118. x2= 132. y1= -3.93 y2= -6.14 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/2/2020        132     464      463     463      471    65   108 5/9/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .941653 cc2=  .674392 lx=  6.13988 if= 119 il= 132 6/2/2020   n=  13 now=     464 end=        463       463       471 U=     5.89 T=   95.8 p1=   -.2 p2=   100.2 ed=   109 5/10/2020   x1= 119. x2= 132. y1= -3.93 y2= -6.14 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .941653 cc2=  .674392 lx=  6.13988 if= 119 il= 132 6/2/2020   n=  13 now=     464 end=        463       463       471 U=     5.89 T=   95.8 p1=   -.2 p2=   100.2 ed=   109 5/10/2020   x1= 119. x2= 132. y1= -3.93 y2= -6.14 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/2/2020        132     464      463     463      471    65   109 5/10/2020 
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .901330 cc2=  .599818 lx=  6.13988 if= 122 il= 132 6/2/2020   n=  10 now=     464 end=        463       463       471 U=     4.79 T=  102.6 p1=   -.2 p2=   100.2 ed=   113 5/14/2020   x1= 122. x2= 132. y1= -4.05 y2= -6.14 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1= 1.000000 cc2=  .599818 lx=  6.12488 if= 122 il= 132 6/2/2020   n=  10 now=     464 end=        463       463       471 U=     4.79 T=  102.6 p1=   -.2 p2=   100.2 ed=   113 5/14/2020   x1= 122. x2= 132. y1= -4.05 y2= -6.14 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/2/2020        132     464      463     463      471    65   113 5/14/2020 
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .866022 cc2=  .549794 lx=  6.13988 if= 123 il= 132 6/2/2020   n=   9 now=     464 end=        463       463       471 U=     4.61 T=  103.7 p1=   -.2 p2=   100.2 ed=   114 5/15/2020   x1= 123. x2= 132. y1= -4.19 y2= -6.14 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1= 1.000000 cc2=  .549794 lx=  6.13088 if= 123 il= 132 6/2/2020   n=   9 now=     464 end=        463       463       471 U=     4.61 T=  103.7 p1=   -.2 p2=   100.2 ed=   114 5/15/2020   x1= 123. x2= 132. y1= -4.19 y2= -6.14 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/2/2020        132     464      463     463      471    65   114 5/15/2020 
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997887 cc2=  .888778 lx=  6.14988 if=  50 il= 133 6/3/2020   n=  83 now=     464 end=        468       463       471 U=    13.33 T=   74.2 p1=    .9 p2=    99.1 ed=   105 5/6/2020    x1=  50. x2= 133. y1=  1.82 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998531 cc2=  .888778 lx=  6.14588 if=  50 il= 133 6/3/2020   n=  83 now=     464 end=        468       463       471 U=    13.33 T=   74.2 p1=    .9 p2=    99.1 ed=   105 5/6/2020    x1=  50. x2= 133. y1=  1.82 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   105 5/6/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997876 cc2=  .888112 lx=  6.14988 if=  51 il= 133 6/3/2020   n=  82 now=     464 end=        468       463       471 U=    13.43 T=   73.8 p1=    .9 p2=    99.1 ed=   105 5/6/2020    x1=  51. x2= 133. y1=  1.70 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998501 cc2=  .888112 lx=  6.14588 if=  51 il= 133 6/3/2020   n=  82 now=     464 end=        468       463       471 U=    13.43 T=   73.8 p1=    .9 p2=    99.1 ed=   105 5/6/2020    x1=  51. x2= 133. y1=  1.70 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   105 5/6/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997844 cc2=  .887412 lx=  6.14988 if=  52 il= 133 6/3/2020   n=  81 now=     464 end=        468       463       471 U=    13.26 T=   74.5 p1=    .9 p2=    99.1 ed=   105 5/6/2020    x1=  52. x2= 133. y1=  1.70 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998457 cc2=  .887412 lx=  6.14588 if=  52 il= 133 6/3/2020   n=  81 now=     464 end=        468       463       471 U=    13.26 T=   74.5 p1=    .9 p2=    99.1 ed=   105 5/6/2020    x1=  52. x2= 133. y1=  1.70 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   105 5/6/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997879 cc2=  .886767 lx=  6.14988 if=  53 il= 133 6/3/2020   n=  80 now=     464 end=        468       463       471 U=    13.60 T=   73.0 p1=    .9 p2=    99.1 ed=   105 5/6/2020    x1=  53. x2= 133. y1=  1.47 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998451 cc2=  .886767 lx=  6.14588 if=  53 il= 133 6/3/2020   n=  80 now=     464 end=        468       463       471 U=    13.60 T=   73.0 p1=    .9 p2=    99.1 ed=   105 5/6/2020    x1=  53. x2= 133. y1=  1.47 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   105 5/6/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997819 cc2=  .886015 lx=  6.14988 if=  54 il= 133 6/3/2020   n=  79 now=     464 end=        468       463       471 U=    13.43 T=   73.8 p1=    .9 p2=    99.1 ed=   105 5/6/2020    x1=  54. x2= 133. y1=  1.47 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998393 cc2=  .886015 lx=  6.14588 if=  54 il= 133 6/3/2020   n=  79 now=     464 end=        468       463       471 U=    13.43 T=   73.8 p1=    .9 p2=    99.1 ed=   105 5/6/2020    x1=  54. x2= 133. y1=  1.47 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   105 5/6/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997807 cc2=  .885298 lx=  6.14988 if=  55 il= 133 6/3/2020   n=  78 now=     464 end=        468       463       471 U=    13.34 T=   74.2 p1=    .9 p2=    99.1 ed=   105 5/6/2020    x1=  55. x2= 133. y1=  1.44 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998355 cc2=  .885298 lx=  6.14588 if=  55 il= 133 6/3/2020   n=  78 now=     464 end=        468       463       471 U=    13.34 T=   74.2 p1=    .9 p2=    99.1 ed=   105 5/6/2020    x1=  55. x2= 133. y1=  1.44 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   105 5/6/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997844 cc2=  .884616 lx=  6.14988 if=  56 il= 133 6/3/2020   n=  77 now=     464 end=        468       463       471 U=    13.17 T=   74.9 p1=    .9 p2=    99.1 ed=   106 5/7/2020    x1=  56. x2= 133. y1=  1.44 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998343 cc2=  .884616 lx=  6.14588 if=  56 il= 133 6/3/2020   n=  77 now=     464 end=        468       463       471 U=    13.17 T=   74.9 p1=    .9 p2=    99.1 ed=   106 5/7/2020    x1=  56. x2= 133. y1=  1.44 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   106 5/7/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998005 cc2=  .884044 lx=  6.14988 if=  57 il= 133 6/3/2020   n=  76 now=     464 end=        468       463       471 U=    13.31 T=   74.3 p1=    .9 p2=    99.1 ed=   105 5/6/2020    x1=  57. x2= 133. y1=  1.30 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998438 cc2=  .884044 lx=  6.14688 if=  57 il= 133 6/3/2020   n=  76 now=     464 end=        468       463       471 U=    13.31 T=   74.3 p1=    .9 p2=    99.1 ed=   105 5/6/2020    x1=  57. x2= 133. y1=  1.30 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   105 5/6/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998115 cc2=  .883407 lx=  6.14988 if=  58 il= 133 6/3/2020   n=  75 now=     464 end=        468       463       471 U=    13.19 T=   74.8 p1=    .9 p2=    99.1 ed=   105 5/6/2020    x1=  58. x2= 133. y1=  1.28 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998490 cc2=  .883407 lx=  6.14688 if=  58 il= 133 6/3/2020   n=  75 now=     464 end=        468       463       471 U=    13.19 T=   74.8 p1=    .9 p2=    99.1 ed=   105 5/6/2020    x1=  58. x2= 133. y1=  1.28 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   105 5/6/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998351 cc2=  .882881 lx=  6.14988 if=  59 il= 133 6/3/2020   n=  74 now=     464 end=        468       463       471 U=    13.59 T=   73.1 p1=    .9 p2=    99.1 ed=   105 5/6/2020    x1=  59. x2= 133. y1=  1.04 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998636 cc2=  .882881 lx=  6.14688 if=  59 il= 133 6/3/2020   n=  74 now=     464 end=        468       463       471 U=    13.59 T=   73.1 p1=    .9 p2=    99.1 ed=   105 5/6/2020    x1=  59. x2= 133. y1=  1.04 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   105 5/6/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998386 cc2=  .882139 lx=  6.14988 if=  60 il= 133 6/3/2020   n=  73 now=     464 end=        468       463       471 U=    13.61 T=   73.0 p1=    .9 p2=    99.1 ed=   105 5/6/2020    x1=  60. x2= 133. y1=   .95 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998630 cc2=  .882139 lx=  6.14688 if=  60 il= 133 6/3/2020   n=  73 now=     464 end=        468       463       471 U=    13.61 T=   73.0 p1=    .9 p2=    99.1 ed=   105 5/6/2020    x1=  60. x2= 133. y1=   .95 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   105 5/6/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998429 cc2=  .881388 lx=  6.14988 if=  61 il= 133 6/3/2020   n=  72 now=     464 end=        468       463       471 U=    13.58 T=   73.1 p1=    .9 p2=    99.1 ed=   105 5/6/2020    x1=  61. x2= 133. y1=   .89 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998643 cc2=  .881388 lx=  6.14788 if=  61 il= 133 6/3/2020   n=  72 now=     464 end=        468       463       471 U=    13.58 T=   73.1 p1=    .9 p2=    99.1 ed=   105 5/6/2020    x1=  61. x2= 133. y1=   .89 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   105 5/6/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998506 cc2=  .880655 lx=  6.14988 if=  62 il= 133 6/3/2020   n=  71 now=     464 end=        468       463       471 U=    13.75 T=   72.4 p1=    .9 p2=    99.1 ed=   104 5/5/2020    x1=  62. x2= 133. y1=   .75 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998682 cc2=  .880655 lx=  6.14788 if=  62 il= 133 6/3/2020   n=  71 now=     464 end=        468       463       471 U=    13.75 T=   72.4 p1=    .9 p2=    99.1 ed=   104 5/5/2020    x1=  62. x2= 133. y1=   .75 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   104 5/5/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998528 cc2=  .879850 lx=  6.14988 if=  63 il= 133 6/3/2020   n=  70 now=     464 end=        468       463       471 U=    13.94 T=   71.5 p1=    .9 p2=    99.1 ed=   104 5/5/2020    x1=  63. x2= 133. y1=   .61 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998676 cc2=  .879850 lx=  6.14788 if=  63 il= 133 6/3/2020   n=  70 now=     464 end=        468       463       471 U=    13.94 T=   71.5 p1=    .9 p2=    99.1 ed=   104 5/5/2020    x1=  63. x2= 133. y1=   .61 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   104 5/5/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998500 cc2=  .878977 lx=  6.14988 if=  64 il= 133 6/3/2020   n=  69 now=     464 end=        468       463       471 U=    13.97 T=   71.4 p1=    .9 p2=    99.1 ed=   104 5/5/2020    x1=  64. x2= 133. y1=   .53 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998634 cc2=  .878977 lx=  6.14788 if=  64 il= 133 6/3/2020   n=  69 now=     464 end=        468       463       471 U=    13.97 T=   71.4 p1=    .9 p2=    99.1 ed=   104 5/5/2020    x1=  64. x2= 133. y1=   .53 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   104 5/5/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998467 cc2=  .878081 lx=  6.14988 if=  65 il= 133 6/3/2020   n=  68 now=     464 end=        468       463       471 U=    14.07 T=   70.9 p1=    .9 p2=    99.1 ed=   104 5/5/2020    x1=  65. x2= 133. y1=   .42 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998587 cc2=  .878081 lx=  6.14788 if=  65 il= 133 6/3/2020   n=  68 now=     464 end=        468       463       471 U=    14.07 T=   70.9 p1=    .9 p2=    99.1 ed=   104 5/5/2020    x1=  65. x2= 133. y1=   .42 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   104 5/5/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998416 cc2=  .877148 lx=  6.14988 if=  66 il= 133 6/3/2020   n=  67 now=     464 end=        468       463       471 U=    14.20 T=   70.4 p1=    .9 p2=    99.1 ed=   103 5/4/2020    x1=  66. x2= 133. y1=   .31 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998527 cc2=  .877148 lx=  6.14788 if=  66 il= 133 6/3/2020   n=  67 now=     464 end=        468       463       471 U=    14.20 T=   70.4 p1=    .9 p2=    99.1 ed=   103 5/4/2020    x1=  66. x2= 133. y1=   .31 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   103 5/4/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998347 cc2=  .876178 lx=  6.14988 if=  67 il= 133 6/3/2020   n=  66 now=     464 end=        468       463       471 U=    14.15 T=   70.6 p1=    .9 p2=    99.1 ed=   103 5/4/2020    x1=  67. x2= 133. y1=   .25 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998460 cc2=  .876178 lx=  6.14788 if=  67 il= 133 6/3/2020   n=  66 now=     464 end=        468       463       471 U=    14.15 T=   70.6 p1=    .9 p2=    99.1 ed=   103 5/4/2020    x1=  67. x2= 133. y1=   .25 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   103 5/4/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998282 cc2=  .875190 lx=  6.14988 if=  68 il= 133 6/3/2020   n=  65 now=     464 end=        468       463       471 U=    14.26 T=   70.1 p1=    .9 p2=    99.1 ed=   103 5/4/2020    x1=  68. x2= 133. y1=   .15 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998390 cc2=  .875190 lx=  6.14788 if=  68 il= 133 6/3/2020   n=  65 now=     464 end=        468       463       471 U=    14.26 T=   70.1 p1=    .9 p2=    99.1 ed=   103 5/4/2020    x1=  68. x2= 133. y1=   .15 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   103 5/4/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998202 cc2=  .874168 lx=  6.14988 if=  69 il= 133 6/3/2020   n=  64 now=     464 end=        468       463       471 U=    14.35 T=   69.7 p1=    .9 p2=    99.1 ed=   103 5/4/2020    x1=  69. x2= 133. y1=   .05 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998316 cc2=  .874168 lx=  6.14788 if=  69 il= 133 6/3/2020   n=  64 now=     464 end=        468       463       471 U=    14.35 T=   69.7 p1=    .9 p2=    99.1 ed=   103 5/4/2020    x1=  69. x2= 133. y1=   .05 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   103 5/4/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998117 cc2=  .873117 lx=  6.14988 if=  70 il= 133 6/3/2020   n=  63 now=     464 end=        468       463       471 U=    14.30 T=   70.0 p1=    .9 p2=    99.1 ed=   103 5/4/2020    x1=  70. x2= 133. y1=   .00 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998243 cc2=  .873117 lx=  6.14788 if=  70 il= 133 6/3/2020   n=  63 now=     464 end=        468       463       471 U=    14.30 T=   70.0 p1=    .9 p2=    99.1 ed=   103 5/4/2020    x1=  70. x2= 133. y1=   .00 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   103 5/4/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998026 cc2=  .872038 lx=  6.14988 if=  71 il= 133 6/3/2020   n=  62 now=     464 end=        468       463       471 U=    14.33 T=   69.8 p1=    .9 p2=    99.1 ed=   103 5/4/2020    x1=  71. x2= 133. y1=  -.08 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998160 cc2=  .872038 lx=  6.14788 if=  71 il= 133 6/3/2020   n=  62 now=     464 end=        468       463       471 U=    14.33 T=   69.8 p1=    .9 p2=    99.1 ed=   103 5/4/2020    x1=  71. x2= 133. y1=  -.08 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   103 5/4/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997929 cc2=  .870929 lx=  6.14988 if=  72 il= 133 6/3/2020   n=  61 now=     464 end=        468       463       471 U=    14.44 T=   69.3 p1=    .9 p2=    99.1 ed=   103 5/4/2020    x1=  72. x2= 133. y1=  -.18 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .998074 cc2=  .870929 lx=  6.14788 if=  72 il= 133 6/3/2020   n=  61 now=     464 end=        468       463       471 U=    14.44 T=   69.3 p1=    .9 p2=    99.1 ed=   103 5/4/2020    x1=  72. x2= 133. y1=  -.18 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   103 5/4/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997829 cc2=  .869792 lx=  6.14988 if=  73 il= 133 6/3/2020   n=  60 now=     464 end=        468       463       471 U=    14.32 T=   69.9 p1=    .9 p2=    99.1 ed=   103 5/4/2020    x1=  73. x2= 133. y1=  -.22 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997994 cc2=  .869792 lx=  6.14788 if=  73 il= 133 6/3/2020   n=  60 now=     464 end=        468       463       471 U=    14.32 T=   69.9 p1=    .9 p2=    99.1 ed=   103 5/4/2020    x1=  73. x2= 133. y1=  -.22 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   103 5/4/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997719 cc2=  .868620 lx=  6.14988 if=  74 il= 133 6/3/2020   n=  59 now=     464 end=        468       463       471 U=    14.22 T=   70.3 p1=    .9 p2=    99.1 ed=   103 5/4/2020    x1=  74. x2= 133. y1=  -.26 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997894 cc2=  .868620 lx=  6.14788 if=  74 il= 133 6/3/2020   n=  59 now=     464 end=        468       463       471 U=    14.22 T=   70.3 p1=    .9 p2=    99.1 ed=   103 5/4/2020    x1=  74. x2= 133. y1=  -.26 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   103 5/4/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997612 cc2=  .867423 lx=  6.14988 if=  75 il= 133 6/3/2020   n=  58 now=     464 end=        468       463       471 U=    14.25 T=   70.2 p1=    .9 p2=    99.1 ed=   103 5/4/2020    x1=  75. x2= 133. y1=  -.34 y2= -4.41 BEST
