TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        7851.00000        8.96840
TAB:  Italy_Lazio Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Italy_Lazio Confirmed cc1=  .999597 cc2=  .843424 lx=  8.95840 if=  63 il= 103 5/4/2020   n=  40 now=    7851 end=       7772      6847      7560 U=    16.62 T=   68.7 p1=  -1.0 p2=   101.0 ed=   107 5/8/2020    x1=  63. x2= 103. y1=   .34 y2= -2.06     
GP: Confirmed Italy_Lazio 5/4/2020        103    7851     7772    6847     7560    18   107 5/8/2020  
AAA2     1 Italy_Lazio Confirmed cc1=  .999634 cc2=  .841520 lx=  8.96840 if=  64 il= 103 5/4/2020   n=  39 now=    7851 end=       7850      6847      7560 U=    17.20 T=   68.8 p1=    .0 p2=   100.0 ed=   109 5/10/2020   x1=  64. x2= 103. y1=   .28 y2= -1.99     
GP: Confirmed Italy_Lazio 5/4/2020        103    7851     7850    6847     7560    18   109 5/10/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .999677 cc2=  .839549 lx=  8.96840 if=  65 il= 103 5/4/2020   n=  38 now=    7851 end=       7850      6847      7560 U=    17.30 T=   68.6 p1=    .0 p2=   100.0 ed=   109 5/10/2020   x1=  65. x2= 103. y1=   .21 y2= -1.99     
GP: Confirmed Italy_Lazio 5/4/2020        103    7851     7850    6847     7560    18   109 5/10/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .999700 cc2=  .837479 lx=  8.96840 if=  66 il= 103 5/4/2020   n=  37 now=    7851 end=       7850      6847      7560 U=    17.44 T=   68.3 p1=    .0 p2=   100.0 ed=   109 5/10/2020   x1=  66. x2= 103. y1=   .13 y2= -1.99     
GP: Confirmed Italy_Lazio 5/4/2020        103    7851     7850    6847     7560    18   109 5/10/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .999710 cc2=  .835311 lx=  8.97840 if=  67 il= 103 5/4/2020   n=  36 now=    7851 end=       7929      6847      7560 U=    18.08 T=   68.3 p1=   1.0 p2=    99.0 ed=   110 5/11/2020   x1=  67. x2= 103. y1=   .07 y2= -1.92     
GP: Confirmed Italy_Lazio 5/4/2020        103    7851     7929    6847     7560    18   110 5/11/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .999704 cc2=  .833037 lx=  8.97840 if=  68 il= 103 5/4/2020   n=  35 now=    7851 end=       7929      6847      7560 U=    18.23 T=   68.0 p1=   1.0 p2=    99.0 ed=   111 5/12/2020   x1=  68. x2= 103. y1=   .00 y2= -1.92     
GP: Confirmed Italy_Lazio 5/4/2020        103    7851     7929    6847     7560    18   111 5/12/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .999680 cc2=  .830649 lx=  8.97840 if=  69 il= 103 5/4/2020   n=  34 now=    7851 end=       7929      6847      7560 U=    18.30 T=   67.9 p1=   1.0 p2=    99.0 ed=   111 5/12/2020   x1=  69. x2= 103. y1=  -.06 y2= -1.92     
GP: Confirmed Italy_Lazio 5/4/2020        103    7851     7929    6847     7560    18   111 5/12/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .999651 cc2=  .828152 lx=  8.97840 if=  70 il= 103 5/4/2020   n=  33 now=    7851 end=       7929      6847      7560 U=    18.34 T=   67.8 p1=   1.0 p2=    99.0 ed=   111 5/12/2020   x1=  70. x2= 103. y1=  -.12 y2= -1.92     
GP: Confirmed Italy_Lazio 5/4/2020        103    7851     7929    6847     7560    18   111 5/12/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .999619 cc2=  .825541 lx=  8.97840 if=  71 il= 103 5/4/2020   n=  32 now=    7851 end=       7929      6847      7560 U=    18.38 T=   67.7 p1=   1.0 p2=    99.0 ed=   111 5/12/2020   x1=  71. x2= 103. y1=  -.18 y2= -1.92     
GP: Confirmed Italy_Lazio 5/4/2020        103    7851     7929    6847     7560    18   111 5/12/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .999586 cc2=  .822810 lx=  8.97840 if=  72 il= 103 5/4/2020   n=  31 now=    7851 end=       7929      6847      7560 U=    18.43 T=   67.6 p1=   1.0 p2=    99.0 ed=   111 5/12/2020   x1=  72. x2= 103. y1=  -.24 y2= -1.92     
GP: Confirmed Italy_Lazio 5/4/2020        103    7851     7929    6847     7560    18   111 5/12/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .999557 cc2=  .819952 lx=  8.97840 if=  73 il= 103 5/4/2020   n=  30 now=    7851 end=       7929      6847      7560 U=    18.44 T=   67.6 p1=   1.0 p2=    99.0 ed=   111 5/12/2020   x1=  73. x2= 103. y1=  -.29 y2= -1.92     
GP: Confirmed Italy_Lazio 5/4/2020        103    7851     7929    6847     7560    18   111 5/12/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .999541 cc2=  .816966 lx=  8.96840 if=  74 il= 103 5/4/2020   n=  29 now=    7851 end=       7850      6847      7560 U=    17.69 T=   67.8 p1=    .0 p2=   100.0 ed=   109 5/10/2020   x1=  74. x2= 103. y1=  -.35 y2= -1.99     
GP: Confirmed Italy_Lazio 5/4/2020        103    7851     7850    6847     7560    18   109 5/10/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .999504 cc2=  .813808 lx=  8.96840 if=  75 il= 103 5/4/2020   n=  28 now=    7851 end=       7850      6847      7560 U=    17.68 T=   67.8 p1=    .0 p2=   100.0 ed=   109 5/10/2020   x1=  75. x2= 103. y1=  -.41 y2= -1.99     
GP: Confirmed Italy_Lazio 5/4/2020        103    7851     7850    6847     7560    18   109 5/10/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .999463 cc2=  .810481 lx=  8.96840 if=  76 il= 103 5/4/2020   n=  27 now=    7851 end=       7850      6847      7560 U=    17.54 T=   68.1 p1=    .0 p2=   100.0 ed=   109 5/10/2020   x1=  76. x2= 103. y1=  -.45 y2= -1.99     
GP: Confirmed Italy_Lazio 5/4/2020        103    7851     7850    6847     7560    18   109 5/10/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .999401 cc2=  .806951 lx=  8.96840 if=  77 il= 103 5/4/2020   n=  26 now=    7851 end=       7850      6847      7560 U=    17.40 T=   68.4 p1=    .0 p2=   100.0 ed=   109 5/10/2020   x1=  77. x2= 103. y1=  -.49 y2= -1.99     
GP: Confirmed Italy_Lazio 5/4/2020        103    7851     7850    6847     7560    18   109 5/10/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .999345 cc2=  .803229 lx=  8.96840 if=  78 il= 103 5/4/2020   n=  25 now=    7851 end=       7850      6847      7560 U=    17.47 T=   68.3 p1=    .0 p2=   100.0 ed=   109 5/10/2020   x1=  78. x2= 103. y1=  -.56 y2= -1.99     
GP: Confirmed Italy_Lazio 5/4/2020        103    7851     7850    6847     7560    18   109 5/10/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .999270 cc2=  .799270 lx=  8.96840 if=  79 il= 103 5/4/2020   n=  24 now=    7851 end=       7850      6847      7560 U=    17.52 T=   68.1 p1=    .0 p2=   100.0 ed=   109 5/10/2020   x1=  79. x2= 103. y1=  -.62 y2= -1.99     
GP: Confirmed Italy_Lazio 5/4/2020        103    7851     7850    6847     7560    18   109 5/10/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .999176 cc2=  .795052 lx=  8.96840 if=  80 il= 103 5/4/2020   n=  23 now=    7851 end=       7850      6847      7560 U=    17.53 T=   68.1 p1=    .0 p2=   100.0 ed=   109 5/10/2020   x1=  80. x2= 103. y1=  -.68 y2= -1.99     
GP: Confirmed Italy_Lazio 5/4/2020        103    7851     7850    6847     7560    18   109 5/10/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .999075 cc2=  .790561 lx=  8.97840 if=  81 il= 103 5/4/2020   n=  22 now=    7851 end=       7929      6847      7560 U=    18.17 T=   68.1 p1=   1.0 p2=    99.0 ed=   111 5/12/2020   x1=  81. x2= 103. y1=  -.71 y2= -1.92     
GP: Confirmed Italy_Lazio 5/4/2020        103    7851     7929    6847     7560    18   111 5/12/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .998987 cc2=  .785786 lx=  8.97840 if=  82 il= 103 5/4/2020   n=  21 now=    7851 end=       7929      6847      7560 U=    18.13 T=   68.2 p1=   1.0 p2=    99.0 ed=   111 5/12/2020   x1=  82. x2= 103. y1=  -.76 y2= -1.92     
GP: Confirmed Italy_Lazio 5/4/2020        103    7851     7929    6847     7560    18   111 5/12/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .998963 cc2=  .780745 lx=  8.98840 if=  83 il= 103 5/4/2020   n=  20 now=    7851 end=       8009      6847      7560 U=    19.00 T=   67.8 p1=   2.0 p2=    98.0 ed=   112 5/13/2020   x1=  83. x2= 103. y1=  -.80 y2= -1.85     
GP: Confirmed Italy_Lazio 5/4/2020        103    7851     8009    6847     7560    18   112 5/13/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .998955 cc2=  .775349 lx=  9.00840 if=  84 il= 103 5/4/2020   n=  19 now=    7851 end=       8171      6847      7560 U=    20.55 T=   67.4 p1=   4.1 p2=    96.1 ed=   115 5/16/2020   x1=  84. x2= 103. y1=  -.81 y2= -1.73     
GP: Confirmed Italy_Lazio 5/4/2020        103    7851     8171    6847     7560    18   115 5/16/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .999143 cc2=  .769728 lx=  9.04840 if=  85 il= 103 5/4/2020   n=  18 now=    7851 end=       8504      6847      7560 U=    24.08 T=   66.2 p1=   8.3 p2=    92.3 ed=   123 5/24/2020   x1=  85. x2= 103. y1=  -.78 y2= -1.53     
GP: Confirmed Italy_Lazio 5/4/2020        103    7851     8504    6847     7560    18   123 5/24/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .999304 cc2=  .763602 lx=  9.09840 if=  86 il= 103 5/4/2020   n=  17 now=    7851 end=       8940      6847      7560 U=    28.80 T=   65.0 p1=  13.9 p2=    87.8 ed=   132 6/2/2020    x1=  86. x2= 103. y1=  -.73 y2= -1.32     
GP: Confirmed Italy_Lazio 5/4/2020        103    7851     8940    6847     7560    18   132 6/2/2020  
AAA2     1 Italy_Lazio Confirmed cc1=  .999278 cc2=  .756743 lx=  9.13840 if=  87 il= 103 5/4/2020   n=  16 now=    7851 end=       9305      6847      7560 U=    33.34 T=   63.6 p1=  18.5 p2=    84.4 ed=   142 6/12/2020   x1=  87. x2= 103. y1=  -.70 y2= -1.18     
GP: Confirmed Italy_Lazio 5/4/2020        103    7851     9305    6847     7560    18   142 6/12/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .999258 cc2=  .749258 lx=  9.09840 if=  88 il= 103 5/4/2020   n=  15 now=    7851 end=       8940      6847      7560 U=    29.91 T=   63.5 p1=  13.9 p2=    87.8 ed=   134 6/4/2020    x1=  88. x2= 103. y1=  -.82 y2= -1.32     
GP: Confirmed Italy_Lazio 5/4/2020        103    7851     8940    6847     7560    18   134 6/4/2020  
AAA2     1 Italy_Lazio Confirmed cc1=  .999438 cc2=  .741239 lx=  9.03840 if=  89 il= 103 5/4/2020   n=  14 now=    7851 end=       8420      6847      7560 U=    24.05 T=   65.1 p1=   7.2 p2=    93.2 ed=   121 5/22/2020   x1=  89. x2= 103. y1=  -.99 y2= -1.58     
GP: Confirmed Italy_Lazio 5/4/2020        103    7851     8420    6847     7560    18   121 5/22/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .999455 cc2=  .732194 lx=  9.00840 if=  90 il= 103 5/4/2020   n=  13 now=    7851 end=       8171      6847      7560 U=    21.20 T=   66.3 p1=   4.1 p2=    96.1 ed=   116 5/17/2020   x1=  90. x2= 103. y1= -1.12 y2= -1.73     
GP: Confirmed Italy_Lazio 5/4/2020        103    7851     8171    6847     7560    18   116 5/17/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .999481 cc2=  .722131 lx=  8.98840 if=  91 il= 103 5/4/2020   n=  12 now=    7851 end=       8009      6847      7560 U=    19.19 T=   67.4 p1=   2.0 p2=    98.0 ed=   112 5/13/2020   x1=  91. x2= 103. y1= -1.23 y2= -1.85     
GP: Confirmed Italy_Lazio 5/4/2020        103    7851     8009    6847     7560    18   112 5/13/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .999498 cc2=  .710823 lx=  8.95840 if=  92 il= 103 5/4/2020   n=  11 now=    7851 end=       7772      6847      7560 U=    16.22 T=   69.5 p1=  -1.0 p2=   101.0 ed=   107 5/8/2020    x1=  92. x2= 103. y1= -1.39 y2= -2.06     
GP: Confirmed Italy_Lazio 5/4/2020        103    7851     7772    6847     7560    18   107 5/8/2020  
AAA2     1 Italy_Lazio Confirmed cc1=  .999455 cc2=  .697944 lx=  8.94840 if=  93 il= 103 5/4/2020   n=  10 now=    7851 end=       7695      6847      7560 U=    15.04 T=   70.7 p1=  -2.0 p2=   102.0 ed=   106 5/7/2020    x1=  93. x2= 103. y1= -1.48 y2= -2.15     
GP: Confirmed Italy_Lazio 5/4/2020        103    7851     7695    6847     7560    18   106 5/7/2020  
AAA2     1 Italy_Lazio Confirmed cc1=  .999277 cc2=  .683049 lx=  8.94840 if=  94 il= 103 5/4/2020   n=   9 now=    7851 end=       7695      6847      7560 U=    15.08 T=   70.6 p1=  -2.0 p2=   102.0 ed=   106 5/7/2020    x1=  94. x2= 103. y1= -1.55 y2= -2.15     
GP: Confirmed Italy_Lazio 5/4/2020        103    7851     7695    6847     7560    18   106 5/7/2020  
AAA2     1 Italy_Lazio Confirmed cc1=  .999035 cc2=  .665702 lx=  8.93840 if=  95 il= 103 5/4/2020   n=   8 now=    7851 end=       7618      6847      7560 U=    14.07 T=   71.5 p1=  -3.0 p2=   103.1 ed=   104 5/5/2020    x1=  95. x2= 103. y1= -1.67 y2= -2.24     
GP: Confirmed Italy_Lazio 5/4/2020        103    7851     7618    6847     7560    18   104 5/5/2020  
AAA1     1 Italy_Lazio Confirmed cc1=  .998664 cc2=  .645110 lx=  8.92840 if=  96 il= 103 5/4/2020   n=   7 now=    7851 end=       7543      6847      7560 U=    13.05 T=   72.5 p1=  -3.9 p2=   104.1 ed=   103 5/4/2020    x1=  96. x2= 103. y1= -1.80 y2= -2.33 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .998667 cc2=  .645110 lx=  8.92440 if=  96 il= 103 5/4/2020   n=   7 now=    7851 end=       7543      6847      7560 U=    13.05 T=   72.5 p1=  -3.9 p2=   104.1 ed=   103 5/4/2020    x1=  96. x2= 103. y1= -1.80 y2= -2.33 BEST
GP: Confirmed Italy_Lazio 5/4/2020        103    7851     7543    6847     7560    18   103 5/4/2020  
AAA2     1 Italy_Lazio Confirmed cc1=  .998165 cc2=  .620201 lx=  8.90840 if=  97 il= 103 5/4/2020   n=   6 now=    7851 end=       7393      6847      7560 U=    10.80 T=   75.3 p1=  -5.8 p2=   106.2 ed=   100 5/1/2020    x1=  97. x2= 103. y1= -2.01 y2= -2.57     
GP: Confirmed Italy_Lazio 5/4/2020        103    7851     7393    6847     7560    18   100 5/1/2020  
AAA2     1 Italy_Lazio Confirmed cc1=  .997273 cc2=  .589025 lx=  8.88840 if=  98 il= 103 5/4/2020   n=   5 now=    7851 end=       7247      6847      7560 U=     8.56 T=   78.5 p1=  -7.7 p2=   108.3 ed=    98 4/29/2020   x1=  98. x2= 103. y1= -2.28 y2= -2.87     
GP: Confirmed Italy_Lazio 5/4/2020        103    7851     7247    6847     7560    18    98 4/29/2020 
AAA2     1 Italy_Lazio Confirmed cc1=  .999082 cc2=  .881231 lx=  8.93840 if=  33 il= 104 5/5/2020   n=  71 now=    7851 end=       7618      6914      7531 U=    16.17 T=   66.3 p1=  -3.0 p2=   103.1 ed=   104 5/5/2020    x1=  33. x2= 104. y1=  2.06 y2= -2.33     
GP: Confirmed Italy_Lazio 5/5/2020        104    7851     7618    6914     7531    19   104 5/5/2020  
AAA2     1 Italy_Lazio Confirmed cc1=  .999277 cc2=  .880599 lx=  8.93840 if=  34 il= 104 5/5/2020   n=  70 now=    7851 end=       7618      6914      7531 U=    15.94 T=   66.8 p1=  -3.0 p2=   103.1 ed=   104 5/5/2020    x1=  34. x2= 104. y1=  2.06 y2= -2.33     
GP: Confirmed Italy_Lazio 5/5/2020        104    7851     7618    6914     7531    19   104 5/5/2020  
AAA1     1 Italy_Lazio Confirmed cc1=  .999414 cc2=  .879891 lx=  8.92840 if=  35 il= 104 5/5/2020   n=  69 now=    7851 end=       7543      6914      7531 U=    15.34 T=   66.6 p1=  -3.9 p2=   104.1 ed=   102 5/3/2020    x1=  35. x2= 104. y1=  2.06 y2= -2.44 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .999418 cc2=  .879891 lx=  8.93140 if=  35 il= 104 5/5/2020   n=  69 now=    7851 end=       7543      6914      7531 U=    15.34 T=   66.6 p1=  -3.9 p2=   104.1 ed=   102 5/3/2020    x1=  35. x2= 104. y1=  2.06 y2= -2.44 BEST
GP: Confirmed Italy_Lazio 5/5/2020        104    7851     7543    6914     7531    19   102 5/3/2020  
AAA1     1 Italy_Lazio Confirmed cc1=  .999481 cc2=  .879096 lx=  8.92840 if=  36 il= 104 5/5/2020   n=  68 now=    7851 end=       7543      6914      7531 U=    15.12 T=   67.1 p1=  -3.9 p2=   104.1 ed=   102 5/3/2020    x1=  36. x2= 104. y1=  2.06 y2= -2.44 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .999482 cc2=  .879096 lx=  8.92940 if=  36 il= 104 5/5/2020   n=  68 now=    7851 end=       7543      6914      7531 U=    15.12 T=   67.1 p1=  -3.9 p2=   104.1 ed=   102 5/3/2020    x1=  36. x2= 104. y1=  2.06 y2= -2.44 BEST
GP: Confirmed Italy_Lazio 5/5/2020        104    7851     7543    6914     7531    19   102 5/3/2020  
AAA1     1 Italy_Lazio Confirmed cc1=  .999494 cc2=  .878226 lx=  8.92840 if=  37 il= 104 5/5/2020   n=  67 now=    7851 end=       7543      6914      7531 U=    14.89 T=   67.6 p1=  -3.9 p2=   104.1 ed=   102 5/3/2020    x1=  37. x2= 104. y1=  2.06 y2= -2.44 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .999494 cc2=  .878226 lx=  8.92840 if=  37 il= 104 5/5/2020   n=  67 now=    7851 end=       7543      6914      7531 U=    14.89 T=   67.6 p1=  -3.9 p2=   104.1 ed=   102 5/3/2020    x1=  37. x2= 104. y1=  2.06 y2= -2.44 BEST
GP: Confirmed Italy_Lazio 5/5/2020        104    7851     7543    6914     7531    19   102 5/3/2020  
AAA1     1 Italy_Lazio Confirmed cc1=  .999474 cc2=  .877305 lx=  8.92840 if=  38 il= 104 5/5/2020   n=  66 now=    7851 end=       7543      6914      7531 U=    14.98 T=   67.4 p1=  -3.9 p2=   104.1 ed=   102 5/3/2020    x1=  38. x2= 104. y1=  1.97 y2= -2.44 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .999474 cc2=  .877305 lx=  8.92840 if=  38 il= 104 5/5/2020   n=  66 now=    7851 end=       7543      6914      7531 U=    14.98 T=   67.4 p1=  -3.9 p2=   104.1 ed=   102 5/3/2020    x1=  38. x2= 104. y1=  1.97 y2= -2.44 BEST
GP: Confirmed Italy_Lazio 5/5/2020        104    7851     7543    6914     7531    19   102 5/3/2020  
AAA1     1 Italy_Lazio Confirmed cc1=  .999465 cc2=  .876373 lx=  8.92840 if=  39 il= 104 5/5/2020   n=  65 now=    7851 end=       7543      6914      7531 U=    14.75 T=   68.0 p1=  -3.9 p2=   104.1 ed=   102 5/3/2020    x1=  39. x2= 104. y1=  1.97 y2= -2.44 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .999465 cc2=  .876373 lx=  8.92740 if=  39 il= 104 5/5/2020   n=  65 now=    7851 end=       7543      6914      7531 U=    14.75 T=   68.0 p1=  -3.9 p2=   104.1 ed=   102 5/3/2020    x1=  39. x2= 104. y1=  1.97 y2= -2.44 BEST
GP: Confirmed Italy_Lazio 5/5/2020        104    7851     7543    6914     7531    19   102 5/3/2020  
AAA1     1 Italy_Lazio Confirmed cc1=  .999440 cc2=  .875405 lx=  8.92840 if=  40 il= 104 5/5/2020   n=  64 now=    7851 end=       7543      6914      7531 U=    14.60 T=   68.4 p1=  -3.9 p2=   104.1 ed=   102 5/3/2020    x1=  40. x2= 104. y1=  1.94 y2= -2.44 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .999441 cc2=  .875405 lx=  8.92740 if=  40 il= 104 5/5/2020   n=  64 now=    7851 end=       7543      6914      7531 U=    14.60 T=   68.4 p1=  -3.9 p2=   104.1 ed=   102 5/3/2020    x1=  40. x2= 104. y1=  1.94 y2= -2.44 BEST
GP: Confirmed Italy_Lazio 5/5/2020        104    7851     7543    6914     7531    19   102 5/3/2020  
AAA1     1 Italy_Lazio Confirmed cc1=  .999429 cc2=  .874429 lx=  8.92840 if=  41 il= 104 5/5/2020   n=  63 now=    7851 end=       7543      6914      7531 U=    14.72 T=   68.1 p1=  -3.9 p2=   104.1 ed=   102 5/3/2020    x1=  41. x2= 104. y1=  1.84 y2= -2.44 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .999429 cc2=  .874429 lx=  8.92840 if=  41 il= 104 5/5/2020   n=  63 now=    7851 end=       7543      6914      7531 U=    14.72 T=   68.1 p1=  -3.9 p2=   104.1 ed=   102 5/3/2020    x1=  41. x2= 104. y1=  1.84 y2= -2.44 BEST
GP: Confirmed Italy_Lazio 5/5/2020        104    7851     7543    6914     7531    19   102 5/3/2020  
AAA1     1 Italy_Lazio Confirmed cc1=  .999404 cc2=  .873416 lx=  8.92840 if=  42 il= 104 5/5/2020   n=  62 now=    7851 end=       7543      6914      7531 U=    14.94 T=   67.5 p1=  -3.9 p2=   104.1 ed=   102 5/3/2020    x1=  42. x2= 104. y1=  1.71 y2= -2.44 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .999404 cc2=  .873416 lx=  8.92840 if=  42 il= 104 5/5/2020   n=  62 now=    7851 end=       7543      6914      7531 U=    14.94 T=   67.5 p1=  -3.9 p2=   104.1 ed=   102 5/3/2020    x1=  42. x2= 104. y1=  1.71 y2= -2.44 BEST
GP: Confirmed Italy_Lazio 5/5/2020        104    7851     7543    6914     7531    19   102 5/3/2020  
AAA1     1 Italy_Lazio Confirmed cc1=  .999385 cc2=  .872385 lx=  8.92840 if=  43 il= 104 5/5/2020   n=  61 now=    7851 end=       7543      6914      7531 U=    14.96 T=   67.5 p1=  -3.9 p2=   104.1 ed=   102 5/3/2020    x1=  43. x2= 104. y1=  1.64 y2= -2.44 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .999385 cc2=  .872385 lx=  8.92840 if=  43 il= 104 5/5/2020   n=  61 now=    7851 end=       7543      6914      7531 U=    14.96 T=   67.5 p1=  -3.9 p2=   104.1 ed=   102 5/3/2020    x1=  43. x2= 104. y1=  1.64 y2= -2.44 BEST
GP: Confirmed Italy_Lazio 5/5/2020        104    7851     7543    6914     7531    19   102 5/3/2020  
AAA1     1 Italy_Lazio Confirmed cc1=  .999370 cc2=  .871334 lx=  8.92840 if=  44 il= 104 5/5/2020   n=  60 now=    7851 end=       7543      6914      7531 U=    14.86 T=   67.7 p1=  -3.9 p2=   104.1 ed=   102 5/3/2020    x1=  44. x2= 104. y1=  1.60 y2= -2.44 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .999372 cc2=  .871334 lx=  8.92740 if=  44 il= 104 5/5/2020   n=  60 now=    7851 end=       7543      6914      7531 U=    14.86 T=   67.7 p1=  -3.9 p2=   104.1 ed=   102 5/3/2020    x1=  44. x2= 104. y1=  1.60 y2= -2.44 BEST
GP: Confirmed Italy_Lazio 5/5/2020        104    7851     7543    6914     7531    19   102 5/3/2020  
AAA1     1 Italy_Lazio Confirmed cc1=  .999343 cc2=  .870244 lx=  8.92840 if=  45 il= 104 5/5/2020   n=  59 now=    7851 end=       7543      6914      7531 U=    14.88 T=   67.7 p1=  -3.9 p2=   104.1 ed=   102 5/3/2020    x1=  45. x2= 104. y1=  1.53 y2= -2.44 BEST
AAA2     1 Italy_Lazio Confirmed cc1=  .999345 cc2=  .870244 lx=  8.92640 if=  45 il= 104 5/5/2020   n=  59 now=    7851 end=       7543      6914      7531 U=    14.88 T=   67.7 p1=  -3.9 p2=   104.1 ed=   102 5/3/2020    x1=  45. x2= 104. y1=  1.53 y2= -2.44 BEST
GP: Confirmed Italy_Lazio 5/5/2020        104    7851     7543    6914     7531    19   102 5/3/2020  
