TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020         712.00000        6.56808
TAB:  Diamond_Princess Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    Diamond_Princess 5/27/2020       126      13       13      13        0     0   126 5/27/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .857814 cc2=  .732814 lx=  2.56495 if=  63 il= 126 5/27/2020  n=  63 now=      13 end=         13        13         0 U=   -31.02 T=   30.5 p1=    .0 p2=   100.0 ed=   126 5/27/2020   x1=  63. x2= 126. y1= -1.34 y2=   .69     
GP: Deaths    Diamond_Princess 5/27/2020       126      13       13      13        0     0   126 5/27/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .850936 cc2=  .724948 lx=  2.56495 if=  64 il= 126 5/27/2020  n=  62 now=      13 end=         13        13         0 U=   -30.52 T=   30.5 p1=    .0 p2=   100.0 ed=   126 5/27/2020   x1=  64. x2= 126. y1= -1.34 y2=   .69     
GP: Deaths    Diamond_Princess 5/27/2020       126      13       13      13        0     0   126 5/27/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .840652 cc2=  .713652 lx=  2.56495 if=  65 il= 126 5/27/2020  n=  61 now=      13 end=         13        13         0 U=   -30.03 T=   30.5 p1=    .0 p2=   100.0 ed=   126 5/27/2020   x1=  65. x2= 126. y1= -1.34 y2=   .69     
GP: Deaths    Diamond_Princess 5/27/2020       126      13       13      13        0     0   126 5/27/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .828060 cc2=  .700023 lx=  2.60495 if=  66 il= 126 5/27/2020  n=  60 now=      13 end=         13        13         0 U=    29.66 T=   30.5 p1=    .0 p2=   100.0 ed=   100 5/1/2020    x1=  66. x2= 126. y1= -1.20 y2= -3.22     
GP: Deaths    Diamond_Princess 5/27/2020       126      13       13      13        0     0   100 5/1/2020  
AAA2     1 Diamond_Princess Deaths    cc1=  .818630 cc2=  .689530 lx=  2.59495 if=  67 il= 126 5/27/2020  n=  59 now=      13 end=         13        13         0 U=    25.91 T=   35.1 p1=    .0 p2=   100.0 ed=    96 4/27/2020   x1=  67. x2= 126. y1= -1.23 y2= -3.51     
GP: Deaths    Diamond_Princess 5/27/2020       126      13       13      13        0     0    96 4/27/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .808322 cc2=  .678133 lx=  2.59495 if=  68 il= 126 5/27/2020  n=  58 now=      13 end=         13        13         0 U=    25.47 T=   36.7 p1=    .0 p2=   100.0 ed=    96 4/27/2020   x1=  68. x2= 126. y1= -1.23 y2= -3.51     
GP: Deaths    Diamond_Princess 5/27/2020       126      13       13      13        0     0    96 4/27/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .797126 cc2=  .665820 lx=  2.58495 if=  69 il= 126 5/27/2020  n=  57 now=      13 end=         13        13         0 U=    21.53 T=   41.8 p1=    .0 p2=   100.0 ed=    92 4/23/2020   x1=  69. x2= 126. y1= -1.26 y2= -3.91     
GP: Deaths    Diamond_Princess 5/27/2020       126      13       13      13        0     0    92 4/23/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .784854 cc2=  .652401 lx=  2.58495 if=  70 il= 126 5/27/2020  n=  56 now=      13 end=         13        13         0 U=    25.05 T=   28.0 p1=    .0 p2=   100.0 ed=    87 4/18/2020   x1=  70. x2= 126. y1= -1.68 y2= -3.91     
GP: Deaths    Diamond_Princess 5/27/2020       126      13       13      13        0     0    87 4/18/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .773103 cc2=  .639473 lx=  2.57495 if=  71 il= 126 5/27/2020  n=  55 now=      13 end=         13        13         0 U=    19.14 T=   37.9 p1=    .0 p2=   100.0 ed=    83 4/14/2020   x1=  71. x2= 126. y1= -1.73 y2= -4.61     
GP: Deaths    Diamond_Princess 5/27/2020       126      13       13      13        0     0    83 4/14/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .760113 cc2=  .625273 lx=  2.57495 if=  72 il= 126 5/27/2020  n=  54 now=      13 end=         13        13         0 U=    18.79 T=   39.5 p1=    .0 p2=   100.0 ed=    83 4/14/2020   x1=  72. x2= 126. y1= -1.73 y2= -4.61     
GP: Deaths    Diamond_Princess 5/27/2020       126      13       13      13        0     0    83 4/14/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .745632 cc2=  .609549 lx=  2.57495 if=  73 il= 126 5/27/2020  n=  53 now=      13 end=         13        13         0 U=    18.44 T=   41.1 p1=    .0 p2=   100.0 ed=    84 4/15/2020   x1=  73. x2= 126. y1= -1.73 y2= -4.61     
GP: Deaths    Diamond_Princess 5/27/2020       126      13       13      13        0     0    84 4/15/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .774597 cc2=  .635922 lx=  2.56495 if=  75 il= 126 5/27/2020  n=  51 now=      13 end=         13        13         0 U=   -20.54 T=   34.6 p1=    .0 p2=   100.0 ed=   126 5/27/2020   x1=  75. x2= 126. y1= -1.79 y2=   .69     
GP: Deaths    Diamond_Princess 5/27/2020       126      13       13      13        0     0   126 5/27/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .821584 cc2=  .680162 lx=  2.56495 if=  77 il= 126 5/27/2020  n=  49 now=      13 end=         13        13         0 U=   -19.74 T=   34.6 p1=    .0 p2=   100.0 ed=   126 5/27/2020   x1=  77. x2= 126. y1= -1.79 y2=   .69     
GP: Deaths    Diamond_Princess 5/27/2020       126      13       13      13        0     0   126 5/27/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .970302 cc2=  .869798 lx=  2.56495 if=  29 il= 127 5/28/2020  n=  98 now=      13 end=         13        13         0 U= -1479.30 T=   34.6 p1=    .0 p2=   100.0 ed=   127 5/28/2020   x1=  29. x2= 127. y1=   .63 y2=   .69     
GP: Deaths    Diamond_Princess 5/28/2020       127      13       13      13        0     0   127 5/28/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .968656 cc2=  .867641 lx=  2.56495 if=  30 il= 127 5/28/2020  n=  97 now=      13 end=         13        13         0 U= -1464.20 T=   34.6 p1=    .0 p2=   100.0 ed=   127 5/28/2020   x1=  30. x2= 127. y1=   .63 y2=   .69     
GP: Deaths    Diamond_Princess 5/28/2020       127      13       13      13        0     0   127 5/28/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .966915 cc2=  .865380 lx=  2.56495 if=  31 il= 127 5/28/2020  n=  96 now=      13 end=         13        13         0 U= -1449.11 T=   34.6 p1=    .0 p2=   100.0 ed=   127 5/28/2020   x1=  31. x2= 127. y1=   .63 y2=   .69     
GP: Deaths    Diamond_Princess 5/28/2020       127      13       13      13        0     0   127 5/28/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .965168 cc2=  .863106 lx=  2.56495 if=  32 il= 127 5/28/2020  n=  95 now=      13 end=         13        13         0 U=  -306.07 T=   34.6 p1=    .0 p2=   100.0 ed=   127 5/28/2020   x1=  32. x2= 127. y1=   .38 y2=   .69     
GP: Deaths    Diamond_Princess 5/28/2020       127      13       13      13        0     0   127 5/28/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .963228 cc2=  .860630 lx=  2.56495 if=  33 il= 127 5/28/2020  n=  94 now=      13 end=         13        13         0 U=  -302.85 T=   34.6 p1=    .0 p2=   100.0 ed=   127 5/28/2020   x1=  33. x2= 127. y1=   .38 y2=   .69     
GP: Deaths    Diamond_Princess 5/28/2020       127      13       13      13        0     0   127 5/28/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .961042 cc2=  .857900 lx=  2.56495 if=  34 il= 127 5/28/2020  n=  93 now=      13 end=         13        13         0 U=  -299.63 T=   34.6 p1=    .0 p2=   100.0 ed=   127 5/28/2020   x1=  34. x2= 127. y1=   .38 y2=   .69     
GP: Deaths    Diamond_Princess 5/28/2020       127      13       13      13        0     0   127 5/28/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .958658 cc2=  .854963 lx=  2.56495 if=  35 il= 127 5/28/2020  n=  92 now=      13 end=         13        13         0 U=  -173.99 T=   34.6 p1=    .0 p2=   100.0 ed=   127 5/28/2020   x1=  35. x2= 127. y1=   .16 y2=   .69     
GP: Deaths    Diamond_Princess 5/28/2020       127      13       13      13        0     0   127 5/28/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .956501 cc2=  .852244 lx=  2.56495 if=  36 il= 127 5/28/2020  n=  91 now=      13 end=         13        13         0 U=  -172.10 T=   34.6 p1=    .0 p2=   100.0 ed=   127 5/28/2020   x1=  36. x2= 127. y1=   .16 y2=   .69     
GP: Deaths    Diamond_Princess 5/28/2020       127      13       13      13        0     0   127 5/28/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .953956 cc2=  .849127 lx=  2.56495 if=  37 il= 127 5/28/2020  n=  90 now=      13 end=         13        13         0 U=   -94.70 T=   34.6 p1=    .0 p2=   100.0 ed=   127 5/28/2020   x1=  37. x2= 127. y1=  -.26 y2=   .69     
GP: Deaths    Diamond_Princess 5/28/2020       127      13       13      13        0     0   127 5/28/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .955874 cc2=  .850465 lx=  2.56495 if=  38 il= 127 5/28/2020  n=  89 now=      13 end=         13        13         0 U=   -93.65 T=   34.6 p1=    .0 p2=   100.0 ed=   127 5/28/2020   x1=  38. x2= 127. y1=  -.26 y2=   .69     
GP: Deaths    Diamond_Princess 5/28/2020       127      13       13      13        0     0   127 5/28/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .957546 cc2=  .851546 lx=  2.56495 if=  39 il= 127 5/28/2020  n=  88 now=      13 end=         13        13         0 U=   -92.59 T=   34.6 p1=    .0 p2=   100.0 ed=   127 5/28/2020   x1=  39. x2= 127. y1=  -.26 y2=   .69     
GP: Deaths    Diamond_Princess 5/28/2020       127      13       13      13        0     0   127 5/28/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .958938 cc2=  .852338 lx=  2.56495 if=  40 il= 127 5/28/2020  n=  87 now=      13 end=         13        13         0 U=   -91.54 T=   34.6 p1=    .0 p2=   100.0 ed=   127 5/28/2020   x1=  40. x2= 127. y1=  -.26 y2=   .69     
GP: Deaths    Diamond_Princess 5/28/2020       127      13       13      13        0     0   127 5/28/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .960015 cc2=  .852804 lx=  2.56495 if=  41 il= 127 5/28/2020  n=  86 now=      13 end=         13        13         0 U=   -90.49 T=   34.6 p1=    .0 p2=   100.0 ed=   127 5/28/2020   x1=  41. x2= 127. y1=  -.26 y2=   .69     
GP: Deaths    Diamond_Princess 5/28/2020       127      13       13      13        0     0   127 5/28/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .960736 cc2=  .852904 lx=  2.56495 if=  42 il= 127 5/28/2020  n=  85 now=      13 end=         13        13         0 U=   -89.44 T=   34.6 p1=    .0 p2=   100.0 ed=   127 5/28/2020   x1=  42. x2= 127. y1=  -.26 y2=   .69     
GP: Deaths    Diamond_Princess 5/28/2020       127      13       13      13        0     0   127 5/28/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .961057 cc2=  .852592 lx=  2.56495 if=  43 il= 127 5/28/2020  n=  84 now=      13 end=         13        13         0 U=   -88.39 T=   34.6 p1=    .0 p2=   100.0 ed=   127 5/28/2020   x1=  43. x2= 127. y1=  -.26 y2=   .69     
GP: Deaths    Diamond_Princess 5/28/2020       127      13       13      13        0     0   127 5/28/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .960928 cc2=  .851819 lx=  2.56495 if=  44 il= 127 5/28/2020  n=  83 now=      13 end=         13        13         0 U=   -87.33 T=   34.6 p1=    .0 p2=   100.0 ed=   127 5/28/2020   x1=  44. x2= 127. y1=  -.26 y2=   .69     
GP: Deaths    Diamond_Princess 5/28/2020       127      13       13      13        0     0   127 5/28/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .960295 cc2=  .850530 lx=  2.56495 if=  45 il= 127 5/28/2020  n=  82 now=      13 end=         13        13         0 U=   -86.28 T=   34.6 p1=    .0 p2=   100.0 ed=   127 5/28/2020   x1=  45. x2= 127. y1=  -.26 y2=   .69     
GP: Deaths    Diamond_Princess 5/28/2020       127      13       13      13        0     0   127 5/28/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .959101 cc2=  .848669 lx=  2.56495 if=  46 il= 127 5/28/2020  n=  81 now=      13 end=         13        13         0 U=   -85.23 T=   34.6 p1=    .0 p2=   100.0 ed=   127 5/28/2020   x1=  46. x2= 127. y1=  -.26 y2=   .69     
GP: Deaths    Diamond_Princess 5/28/2020       127      13       13      13        0     0   127 5/28/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .957287 cc2=  .846175 lx=  2.56495 if=  47 il= 127 5/28/2020  n=  80 now=      13 end=         13        13         0 U=   -84.18 T=   34.6 p1=    .0 p2=   100.0 ed=   127 5/28/2020   x1=  47. x2= 127. y1=  -.26 y2=   .69     
GP: Deaths    Diamond_Princess 5/28/2020       127      13       13      13        0     0   127 5/28/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .954794 cc2=  .842990 lx=  2.56495 if=  48 il= 127 5/28/2020  n=  79 now=      13 end=         13        13         0 U=   -83.12 T=   34.6 p1=    .0 p2=   100.0 ed=   127 5/28/2020   x1=  48. x2= 127. y1=  -.26 y2=   .69     
GP: Deaths    Diamond_Princess 5/28/2020       127      13       13      13        0     0   127 5/28/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .951572 cc2=  .839064 lx=  2.56495 if=  49 il= 127 5/28/2020  n=  78 now=      13 end=         13        13         0 U=   -66.51 T=   34.6 p1=    .0 p2=   100.0 ed=   127 5/28/2020   x1=  49. x2= 127. y1=  -.48 y2=   .69     
GP: Deaths    Diamond_Princess 5/28/2020       127      13       13      13        0     0   127 5/28/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .950798 cc2=  .837570 lx=  2.56495 if=  50 il= 127 5/28/2020  n=  77 now=      13 end=         13        13         0 U=   -65.66 T=   34.6 p1=    .0 p2=   100.0 ed=   127 5/28/2020   x1=  50. x2= 127. y1=  -.48 y2=   .69     
GP: Deaths    Diamond_Princess 5/28/2020       127      13       13      13        0     0   127 5/28/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .949252 cc2=  .835291 lx=  2.56495 if=  51 il= 127 5/28/2020  n=  76 now=      13 end=         13        13         0 U=   -64.81 T=   34.6 p1=    .0 p2=   100.0 ed=   127 5/28/2020   x1=  51. x2= 127. y1=  -.48 y2=   .69     
GP: Deaths    Diamond_Princess 5/28/2020       127      13       13      13        0     0   127 5/28/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .946824 cc2=  .832116 lx=  2.56495 if=  52 il= 127 5/28/2020  n=  75 now=      13 end=         13        13         0 U=   -63.95 T=   34.6 p1=    .0 p2=   100.0 ed=   127 5/28/2020   x1=  52. x2= 127. y1=  -.48 y2=   .69     
GP: Deaths    Diamond_Princess 5/28/2020       127      13       13      13        0     0   127 5/28/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .943395 cc2=  .827925 lx=  2.56495 if=  53 il= 127 5/28/2020  n=  74 now=      13 end=         13        13         0 U=   -63.10 T=   34.6 p1=    .0 p2=   100.0 ed=   127 5/28/2020   x1=  53. x2= 127. y1=  -.48 y2=   .69     
GP: Deaths    Diamond_Princess 5/28/2020       127      13       13      13        0     0   127 5/28/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .938846 cc2=  .822598 lx=  2.56495 if=  54 il= 127 5/28/2020  n=  73 now=      13 end=         13        13         0 U=   -62.25 T=   34.6 p1=    .0 p2=   100.0 ed=   127 5/28/2020   x1=  54. x2= 127. y1=  -.48 y2=   .69     
GP: Deaths    Diamond_Princess 5/28/2020       127      13       13      13        0     0   127 5/28/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .900158 cc2=  .779772 lx=  2.56495 if=  59 il= 127 5/28/2020  n=  68 now=      13 end=         13        13         0 U=   -48.03 T=   34.6 p1=    .0 p2=   100.0 ed=   127 5/28/2020   x1=  59. x2= 127. y1=  -.72 y2=   .69     
GP: Deaths    Diamond_Princess 5/28/2020       127      13       13      13        0     0   127 5/28/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .887522 cc2=  .766254 lx=  2.56495 if=  60 il= 127 5/28/2020  n=  67 now=      13 end=         13        13         0 U=   -47.33 T=   34.6 p1=    .0 p2=   100.0 ed=   127 5/28/2020   x1=  60. x2= 127. y1=  -.72 y2=   .69     
GP: Deaths    Diamond_Princess 5/28/2020       127      13       13      13        0     0   127 5/28/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .873799 cc2=  .751630 lx=  2.56495 if=  61 il= 127 5/28/2020  n=  66 now=      13 end=         13        13         0 U=   -46.62 T=   34.6 p1=    .0 p2=   100.0 ed=   127 5/28/2020   x1=  61. x2= 127. y1=  -.72 y2=   .69     
GP: Deaths    Diamond_Princess 5/28/2020       127      13       13      13        0     0   127 5/28/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .862067 cc2=  .738975 lx=  2.56495 if=  62 il= 127 5/28/2020  n=  65 now=      13 end=         13        13         0 U=   -32.00 T=   34.6 p1=    .0 p2=   100.0 ed=   127 5/28/2020   x1=  62. x2= 127. y1= -1.34 y2=   .69     
GP: Deaths    Diamond_Princess 5/28/2020       127      13       13      13        0     0   127 5/28/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .857814 cc2=  .733780 lx=  2.56495 if=  63 il= 127 5/28/2020  n=  64 now=      13 end=         13        13         0 U=   -31.51 T=   34.6 p1=    .0 p2=   100.0 ed=   127 5/28/2020   x1=  63. x2= 127. y1= -1.34 y2=   .69     
GP: Deaths    Diamond_Princess 5/28/2020       127      13       13      13        0     0   127 5/28/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .850936 cc2=  .725936 lx=  2.56495 if=  64 il= 127 5/28/2020  n=  63 now=      13 end=         13        13         0 U=   -31.02 T=   34.6 p1=    .0 p2=   100.0 ed=   127 5/28/2020   x1=  64. x2= 127. y1= -1.34 y2=   .69     
GP: Deaths    Diamond_Princess 5/28/2020       127      13       13      13        0     0   127 5/28/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .840652 cc2=  .714664 lx=  2.56495 if=  65 il= 127 5/28/2020  n=  62 now=      13 end=         13        13         0 U=   -30.52 T=   34.6 p1=    .0 p2=   100.0 ed=   127 5/28/2020   x1=  65. x2= 127. y1= -1.34 y2=   .69     
GP: Deaths    Diamond_Princess 5/28/2020       127      13       13      13        0     0   127 5/28/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .825891 cc2=  .698891 lx=  2.56495 if=  66 il= 127 5/28/2020  n=  61 now=      13 end=         13        13         0 U=   -30.03 T=   34.6 p1=    .0 p2=   100.0 ed=   127 5/28/2020   x1=  66. x2= 127. y1= -1.34 y2=   .69     
GP: Deaths    Diamond_Princess 5/28/2020       127      13       13      13        0     0   127 5/28/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .814454 cc2=  .686417 lx=  2.59495 if=  67 il= 127 5/28/2020  n=  60 now=      13 end=         13        13         0 U=    26.35 T=   34.6 p1=    .0 p2=   100.0 ed=    96 4/27/2020   x1=  67. x2= 127. y1= -1.23 y2= -3.51     
GP: Deaths    Diamond_Princess 5/28/2020       127      13       13      13        0     0    96 4/27/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .804056 cc2=  .674956 lx=  2.58495 if=  68 il= 127 5/28/2020  n=  59 now=      13 end=         13        13         0 U=    22.29 T=   39.8 p1=    .0 p2=   100.0 ed=    92 4/23/2020   x1=  68. x2= 127. y1= -1.26 y2= -3.91     
GP: Deaths    Diamond_Princess 5/28/2020       127      13       13      13        0     0    92 4/23/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .792764 cc2=  .662575 lx=  2.58495 if=  69 il= 127 5/28/2020  n=  58 now=      13 end=         13        13         0 U=    21.91 T=   41.3 p1=    .0 p2=   100.0 ed=    92 4/23/2020   x1=  69. x2= 127. y1= -1.26 y2= -3.91     
GP: Deaths    Diamond_Princess 5/28/2020       127      13       13      13        0     0    92 4/23/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .780394 cc2=  .649088 lx=  2.58495 if=  70 il= 127 5/28/2020  n=  57 now=      13 end=         13        13         0 U=    25.50 T=   27.3 p1=    .0 p2=   100.0 ed=    87 4/18/2020   x1=  70. x2= 127. y1= -1.68 y2= -3.91     
GP: Deaths    Diamond_Princess 5/28/2020       127      13       13      13        0     0    87 4/18/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .768514 cc2=  .636061 lx=  2.57495 if=  71 il= 127 5/28/2020  n=  56 now=      13 end=         13        13         0 U=    19.49 T=   37.3 p1=    .0 p2=   100.0 ed=    83 4/14/2020   x1=  71. x2= 127. y1= -1.73 y2= -4.61     
GP: Deaths    Diamond_Princess 5/28/2020       127      13       13      13        0     0    83 4/14/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .755363 cc2=  .621733 lx=  2.57495 if=  72 il= 127 5/28/2020  n=  55 now=      13 end=         13        13         0 U=    19.14 T=   38.9 p1=    .0 p2=   100.0 ed=    84 4/15/2020   x1=  72. x2= 127. y1= -1.73 y2= -4.61     
GP: Deaths    Diamond_Princess 5/28/2020       127      13       13      13        0     0    84 4/15/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .740731 cc2=  .605891 lx=  2.57495 if=  73 il= 127 5/28/2020  n=  54 now=      13 end=         13        13         0 U=    18.79 T=   40.5 p1=    .0 p2=   100.0 ed=    84 4/15/2020   x1=  73. x2= 127. y1= -1.73 y2= -4.61     
GP: Deaths    Diamond_Princess 5/28/2020       127      13       13      13        0     0    84 4/15/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .774597 cc2=  .637236 lx=  2.56495 if=  75 il= 127 5/28/2020  n=  52 now=      13 end=         13        13         0 U=   -20.95 T=   34.1 p1=    .0 p2=   100.0 ed=   127 5/28/2020   x1=  75. x2= 127. y1= -1.79 y2=   .69     
GP: Deaths    Diamond_Princess 5/28/2020       127      13       13      13        0     0   127 5/28/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .821584 cc2=  .681556 lx=  2.56495 if=  77 il= 127 5/28/2020  n=  50 now=      13 end=         13        13         0 U=   -20.14 T=   34.1 p1=    .0 p2=   100.0 ed=   127 5/28/2020   x1=  77. x2= 127. y1= -1.79 y2=   .69     
GP: Deaths    Diamond_Princess 5/28/2020       127      13       13      13        0     0   127 5/28/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .970302 cc2=  .870302 lx=  2.56495 if=  29 il= 128 5/29/2020  n=  99 now=      13 end=         13        13         0 U= -1494.39 T=   34.1 p1=    .0 p2=   100.0 ed=   128 5/29/2020   x1=  29. x2= 128. y1=   .63 y2=   .69     
GP: Deaths    Diamond_Princess 5/29/2020       128      13       13      13        0     0   128 5/29/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .968656 cc2=  .868153 lx=  2.56495 if=  30 il= 128 5/29/2020  n=  98 now=      13 end=         13        13         0 U= -1479.30 T=   34.1 p1=    .0 p2=   100.0 ed=   128 5/29/2020   x1=  30. x2= 128. y1=   .63 y2=   .69     
GP: Deaths    Diamond_Princess 5/29/2020       128      13       13      13        0     0   128 5/29/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .966915 cc2=  .865900 lx=  2.56495 if=  31 il= 128 5/29/2020  n=  97 now=      13 end=         13        13         0 U= -1464.20 T=   34.1 p1=    .0 p2=   100.0 ed=   128 5/29/2020   x1=  31. x2= 128. y1=   .63 y2=   .69     
GP: Deaths    Diamond_Princess 5/29/2020       128      13       13      13        0     0   128 5/29/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .965168 cc2=  .863633 lx=  2.56495 if=  32 il= 128 5/29/2020  n=  96 now=      13 end=         13        13         0 U=  -309.30 T=   34.1 p1=    .0 p2=   100.0 ed=   128 5/29/2020   x1=  32. x2= 128. y1=   .38 y2=   .69     
GP: Deaths    Diamond_Princess 5/29/2020       128      13       13      13        0     0   128 5/29/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .963228 cc2=  .861166 lx=  2.56495 if=  33 il= 128 5/29/2020  n=  95 now=      13 end=         13        13         0 U=  -306.07 T=   34.1 p1=    .0 p2=   100.0 ed=   128 5/29/2020   x1=  33. x2= 128. y1=   .38 y2=   .69     
GP: Deaths    Diamond_Princess 5/29/2020       128      13       13      13        0     0   128 5/29/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .961042 cc2=  .858444 lx=  2.56495 if=  34 il= 128 5/29/2020  n=  94 now=      13 end=         13        13         0 U=  -302.85 T=   34.1 p1=    .0 p2=   100.0 ed=   128 5/29/2020   x1=  34. x2= 128. y1=   .38 y2=   .69     
GP: Deaths    Diamond_Princess 5/29/2020       128      13       13      13        0     0   128 5/29/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .958658 cc2=  .855516 lx=  2.56495 if=  35 il= 128 5/29/2020  n=  93 now=      13 end=         13        13         0 U=  -175.88 T=   34.1 p1=    .0 p2=   100.0 ed=   128 5/29/2020   x1=  35. x2= 128. y1=   .16 y2=   .69     
GP: Deaths    Diamond_Princess 5/29/2020       128      13       13      13        0     0   128 5/29/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .956501 cc2=  .852806 lx=  2.56495 if=  36 il= 128 5/29/2020  n=  92 now=      13 end=         13        13         0 U=  -173.99 T=   34.1 p1=    .0 p2=   100.0 ed=   128 5/29/2020   x1=  36. x2= 128. y1=   .16 y2=   .69     
GP: Deaths    Diamond_Princess 5/29/2020       128      13       13      13        0     0   128 5/29/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .953956 cc2=  .849699 lx=  2.56495 if=  37 il= 128 5/29/2020  n=  91 now=      13 end=         13        13         0 U=   -95.75 T=   34.1 p1=    .0 p2=   100.0 ed=   128 5/29/2020   x1=  37. x2= 128. y1=  -.26 y2=   .69     
GP: Deaths    Diamond_Princess 5/29/2020       128      13       13      13        0     0   128 5/29/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .955874 cc2=  .851046 lx=  2.56495 if=  38 il= 128 5/29/2020  n=  90 now=      13 end=         13        13         0 U=   -94.70 T=   34.1 p1=    .0 p2=   100.0 ed=   128 5/29/2020   x1=  38. x2= 128. y1=  -.26 y2=   .69     
GP: Deaths    Diamond_Princess 5/29/2020       128      13       13      13        0     0   128 5/29/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .957546 cc2=  .852137 lx=  2.56495 if=  39 il= 128 5/29/2020  n=  89 now=      13 end=         13        13         0 U=   -93.65 T=   34.1 p1=    .0 p2=   100.0 ed=   128 5/29/2020   x1=  39. x2= 128. y1=  -.26 y2=   .69     
GP: Deaths    Diamond_Princess 5/29/2020       128      13       13      13        0     0   128 5/29/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .958938 cc2=  .852939 lx=  2.56495 if=  40 il= 128 5/29/2020  n=  88 now=      13 end=         13        13         0 U=   -92.59 T=   34.1 p1=    .0 p2=   100.0 ed=   128 5/29/2020   x1=  40. x2= 128. y1=  -.26 y2=   .69     
GP: Deaths    Diamond_Princess 5/29/2020       128      13       13      13        0     0   128 5/29/2020 
AAA2     1 Diamond_Princess Deaths    cc1=  .960015 cc2=  .853415 lx=  2.56495 if=  41 il= 128 5/29/2020  n=  87 now=      13 end=         13        13         0 U=   -91.54 T=   34.1 p1=    .0 p2=   100.0 ed=   128 5/29/2020   x1=  41. x2= 128. y1=  -.26 y2=   .69     
GP: Deaths    Diamond_Princess 5/29/2020       128      13       13      13        0     0   128 5/29/2020 
