TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        8191.00000        9.01079
TAB:  Azerbaijan Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    Azerbaijan 6/5/2020        135      98    -          82      193     5   387 2/12/2021 
AAA2     1 Azerbaijan Deaths    cc1=  .988052 cc2=  .821385 lx=  6.58497 if= 100 il= 135 6/5/2020   n=  35 now=      98 end=        724        82       193 U=    80.42 T=  197.6 p1= 638.8 p2=    13.5 ed=   387 2/12/2021   x1= 100. x2= 135. y1=  1.21 y2=   .78     
GP: Deaths    Azerbaijan 6/5/2020        135      98    -          82      193     5   387 2/12/2021 
AAA2     1 Azerbaijan Deaths    cc1=  .989016 cc2=  .819985 lx=  6.58497 if= 101 il= 135 6/5/2020   n=  34 now=      98 end=        724        82       193 U=    78.12 T=  195.8 p1= 638.8 p2=    13.5 ed=   380 2/5/2021    x1= 101. x2= 135. y1=  1.21 y2=   .78     
GP: Deaths    Azerbaijan 6/5/2020        135      98    -          82      193     5   380 2/5/2021  
AAA2     1 Azerbaijan Deaths    cc1=  .989469 cc2=  .817971 lx=  6.58497 if= 102 il= 135 6/5/2020   n=  33 now=      98 end=        724        82       193 U=    75.82 T=  194.0 p1= 638.8 p2=    13.5 ed=   372 1/28/2021   x1= 102. x2= 135. y1=  1.21 y2=   .78     
GP: Deaths    Azerbaijan 6/5/2020        135      98    -          82      193     5   372 1/28/2021 
AAA2     1 Azerbaijan Deaths    cc1=  .989388 cc2=  .815310 lx=  6.58497 if= 103 il= 135 6/5/2020   n=  32 now=      98 end=        724        82       193 U=    75.56 T=  193.8 p1= 638.8 p2=    13.5 ed=   372 1/28/2021   x1= 103. x2= 135. y1=  1.20 y2=   .78     
GP: Deaths    Azerbaijan 6/5/2020        135      98    -          82      193     5   372 1/28/2021 
AAA2     1 Azerbaijan Deaths    cc1=  .989477 cc2=  .812700 lx=  6.58497 if= 104 il= 135 6/5/2020   n=  31 now=      98 end=        724        82       193 U=    73.20 T=  192.0 p1= 638.8 p2=    13.5 ed=   364 1/20/2021   x1= 104. x2= 135. y1=  1.20 y2=   .78     
GP: Deaths    Azerbaijan 6/5/2020        135      98    -          82      193     5   364 1/20/2021 
AAA2     1 Azerbaijan Deaths    cc1=  .988990 cc2=  .809385 lx=  6.58497 if= 105 il= 135 6/5/2020   n=  30 now=      98 end=        724        82       193 U=    74.82 T=  193.2 p1= 638.8 p2=    13.5 ed=   369 1/25/2021   x1= 105. x2= 135. y1=  1.18 y2=   .78     
GP: Deaths    Azerbaijan 6/5/2020        135      98    -          82      193     5   369 1/25/2021 
AAA2     1 Azerbaijan Deaths    cc1=  .989362 cc2=  .806788 lx=  6.58497 if= 106 il= 135 6/5/2020   n=  29 now=      98 end=        724        82       193 U=    72.32 T=  191.3 p1= 638.8 p2=    13.5 ed=   361 1/17/2021   x1= 106. x2= 135. y1=  1.18 y2=   .78     
GP: Deaths    Azerbaijan 6/5/2020        135      98    -          82      193     5   361 1/17/2021 
AAA2     1 Azerbaijan Deaths    cc1=  .989054 cc2=  .803359 lx=  6.58497 if= 107 il= 135 6/5/2020   n=  28 now=      98 end=        724        82       193 U=    69.83 T=  189.4 p1= 638.8 p2=    13.5 ed=   354 1/10/2021   x1= 107. x2= 135. y1=  1.18 y2=   .78     
GP: Deaths    Azerbaijan 6/5/2020        135      98    -          82      193     5   354 1/10/2021 
AAA2     1 Azerbaijan Deaths    cc1=  .988110 cc2=  .799128 lx=  6.58497 if= 108 il= 135 6/5/2020   n=  27 now=      98 end=        724        82       193 U=    73.13 T=  191.9 p1= 638.8 p2=    13.5 ed=   364 1/20/2021   x1= 108. x2= 135. y1=  1.15 y2=   .78     
GP: Deaths    Azerbaijan 6/5/2020        135      98    -          82      193     5   364 1/20/2021 
AAA2     1 Azerbaijan Deaths    cc1=  .988706 cc2=  .796256 lx=  6.58497 if= 109 il= 135 6/5/2020   n=  26 now=      98 end=        724        82       193 U=    72.41 T=  191.4 p1= 638.8 p2=    13.5 ed=   362 1/18/2021   x1= 109. x2= 135. y1=  1.14 y2=   .78     
GP: Deaths    Azerbaijan 6/5/2020        135      98    -          82      193     5   362 1/18/2021 
AAA2     1 Azerbaijan Deaths    cc1=  .989574 cc2=  .793458 lx=  6.58497 if= 110 il= 135 6/5/2020   n=  25 now=      98 end=        724        82       193 U=    69.63 T=  189.2 p1= 638.8 p2=    13.5 ed=   353 1/9/2021    x1= 110. x2= 135. y1=  1.14 y2=   .78     
GP: Deaths    Azerbaijan 6/5/2020        135      98    -          82      193     5   353 1/9/2021  
AAA2     1 Azerbaijan Deaths    cc1=  .989524 cc2=  .789524 lx=  6.58497 if= 111 il= 135 6/5/2020   n=  24 now=      98 end=        724        82       193 U=    68.74 T=  188.5 p1= 638.8 p2=    13.5 ed=   350 1/6/2021    x1= 111. x2= 135. y1=  1.13 y2=   .78     
GP: Deaths    Azerbaijan 6/5/2020        135      98    -          82      193     5   350 1/6/2021  
AAA2     1 Azerbaijan Deaths    cc1=  .989450 cc2=  .785325 lx=  6.58497 if= 112 il= 135 6/5/2020   n=  23 now=      98 end=        724        82       193 U=    69.71 T=  189.3 p1= 638.8 p2=    13.5 ed=   353 1/9/2021    x1= 112. x2= 135. y1=  1.11 y2=   .78     
GP: Deaths    Azerbaijan 6/5/2020        135      98    -          82      193     5   353 1/9/2021  
AAA2     1 Azerbaijan Deaths    cc1=  .990636 cc2=  .782121 lx=  6.58497 if= 113 il= 135 6/5/2020   n=  22 now=      98 end=        724        82       193 U=    66.68 T=  186.9 p1= 638.8 p2=    13.5 ed=   344 12/31/2020  x1= 113. x2= 135. y1=  1.11 y2=   .78     
GP: Deaths    Azerbaijan 6/5/2020        135      98    -          82      193     5   344 12/31/2020
AAA2     1 Azerbaijan Deaths    cc1=  .990672 cc2=  .777471 lx=  6.58497 if= 114 il= 135 6/5/2020   n=  21 now=      98 end=        724        82       193 U=    65.51 T=  186.0 p1= 638.8 p2=    13.5 ed=   340 12/27/2020  x1= 114. x2= 135. y1=  1.10 y2=   .78     
GP: Deaths    Azerbaijan 6/5/2020        135      98    -          82      193     5   340 12/27/2020
AAA2     1 Azerbaijan Deaths    cc1=  .989270 cc2=  .765663 lx=  6.58497 if= 116 il= 135 6/5/2020   n=  19 now=      98 end=        724        82       193 U=    64.73 T=  185.4 p1= 638.8 p2=    13.5 ed=   338 12/25/2020  x1= 116. x2= 135. y1=  1.07 y2=   .78     
GP: Deaths    Azerbaijan 6/5/2020        135      98    -          82      193     5   338 12/25/2020
AAA2     1 Azerbaijan Deaths    cc1=  .989375 cc2=  .759959 lx=  6.58497 if= 117 il= 135 6/5/2020   n=  18 now=      98 end=        724        82       193 U=    63.19 T=  184.2 p1= 638.8 p2=    13.5 ed=   333 12/20/2020  x1= 117. x2= 135. y1=  1.06 y2=   .78     
GP: Deaths    Azerbaijan 6/5/2020        135      98    -          82      193     5   333 12/20/2020
AAA2     1 Azerbaijan Deaths    cc1=  .989112 cc2=  .753410 lx=  6.58497 if= 118 il= 135 6/5/2020   n=  17 now=      98 end=        724        82       193 U=    61.53 T=  182.9 p1= 638.8 p2=    13.5 ed=   328 12/15/2020  x1= 118. x2= 135. y1=  1.05 y2=   .78     
GP: Deaths    Azerbaijan 6/5/2020        135      98    -          82      193     5   328 12/15/2020
AAA2     1 Azerbaijan Deaths    cc1=  .988264 cc2=  .745728 lx=  6.58497 if= 119 il= 135 6/5/2020   n=  16 now=      98 end=        724        82       193 U=    61.64 T=  183.0 p1= 638.8 p2=    13.5 ed=   328 12/15/2020  x1= 119. x2= 135. y1=  1.04 y2=   .78     
GP: Deaths    Azerbaijan 6/5/2020        135      98    -          82      193     5   328 12/15/2020
AAA2     1 Azerbaijan Deaths    cc1=  .988115 cc2=  .738115 lx=  6.58497 if= 120 il= 135 6/5/2020   n=  15 now=      98 end=        724        82       193 U=    59.67 T=  181.5 p1= 638.8 p2=    13.5 ed=   322 12/9/2020   x1= 120. x2= 135. y1=  1.03 y2=   .78     
GP: Deaths    Azerbaijan 6/5/2020        135      98    -          82      193     5   322 12/9/2020 
AAA2     1 Azerbaijan Deaths    cc1=  .987107 cc2=  .728908 lx=  6.58497 if= 121 il= 135 6/5/2020   n=  14 now=      98 end=        724        82       193 U=    59.48 T=  181.3 p1= 638.8 p2=    13.5 ed=   321 12/8/2020   x1= 121. x2= 135. y1=  1.01 y2=   .78     
GP: Deaths    Azerbaijan 6/5/2020        135      98    -          82      193     5   321 12/8/2020 
AAA2     1 Azerbaijan Deaths    cc1=  .986709 cc2=  .719448 lx=  6.58497 if= 122 il= 135 6/5/2020   n=  13 now=      98 end=        724        82       193 U=    61.27 T=  182.7 p1= 638.8 p2=    13.5 ed=   327 12/14/2020  x1= 122. x2= 135. y1=   .99 y2=   .78     
GP: Deaths    Azerbaijan 6/5/2020        135      98    -          82      193     5   327 12/14/2020
AAA2     1 Azerbaijan Deaths    cc1=  .991248 cc2=  .713898 lx=  6.58497 if= 123 il= 135 6/5/2020   n=  12 now=      98 end=        724        82       193 U=    56.55 T=  179.0 p1= 638.8 p2=    13.5 ed=   312 11/29/2020  x1= 123. x2= 135. y1=   .99 y2=   .78     
GP: Deaths    Azerbaijan 6/5/2020        135      98    -          82      193     5   312 11/29/2020
AAA2     1 Azerbaijan Deaths    cc1=  .992240 cc2=  .703565 lx=  6.58497 if= 124 il= 135 6/5/2020   n=  11 now=      98 end=        724        82       193 U=    55.77 T=  178.4 p1= 638.8 p2=    13.5 ed=   310 11/27/2020  x1= 124. x2= 135. y1=   .98 y2=   .78     
GP: Deaths    Azerbaijan 6/5/2020        135      98    -          82      193     5   310 11/27/2020
AAA2     1 Azerbaijan Deaths    cc1=  .994740 cc2=  .693229 lx=  6.58497 if= 125 il= 135 6/5/2020   n=  10 now=      98 end=        724        82       193 U=    52.67 T=  176.0 p1= 638.8 p2=    13.5 ed=   300 11/17/2020  x1= 125. x2= 135. y1=   .97 y2=   .78     
GP: Deaths    Azerbaijan 6/5/2020        135      98    -          82      193     5   300 11/17/2020
AAA2     1 Azerbaijan Deaths    cc1=  .995476 cc2=  .679249 lx=  6.58497 if= 126 il= 135 6/5/2020   n=   9 now=      98 end=        724        82       193 U=    51.30 T=  174.9 p1= 638.8 p2=    13.5 ed=   296 11/13/2020  x1= 126. x2= 135. y1=   .95 y2=   .78     
GP: Deaths    Azerbaijan 6/5/2020        135      98    -          82      193     5   296 11/13/2020
AAA2     1 Azerbaijan Deaths    cc1=  .996280 cc2=  .662947 lx=  6.58497 if= 127 il= 135 6/5/2020   n=   8 now=      98 end=        724        82       193 U=    49.59 T=  173.6 p1= 638.8 p2=    13.5 ed=   290 11/7/2020   x1= 127. x2= 135. y1=   .94 y2=   .78     
GP: Deaths    Azerbaijan 6/5/2020        135      98    -          82      193     5   290 11/7/2020 
AAA2     1 Azerbaijan Deaths    cc1=  .996569 cc2=  .643016 lx=  6.16497 if= 128 il= 135 6/5/2020   n=   7 now=      98 end=        475        82       193 U=    38.94 T=  157.0 p1= 384.7 p2=    20.6 ed=   248 9/26/2020   x1= 128. x2= 135. y1=   .74 y2=   .56     
GP: Deaths    Azerbaijan 6/5/2020        135      98    -          82      193     5   248 9/26/2020 
AAA2     1 Azerbaijan Deaths    cc1=  .995873 cc2=  .617909 lx=  5.03497 if= 129 il= 135 6/5/2020   n=   6 now=      98 end=        153        82       193 U=    15.55 T=  127.8 p1=  56.1 p2=    64.1 ed=   164 7/4/2020    x1= 129. x2= 135. y1=  -.08 y2=  -.46     
GP: Deaths    Azerbaijan 6/5/2020        135      98      153      82      193     5   164 7/4/2020  
AAA2     1 Azerbaijan Deaths    cc1=  .996435 cc2=  .588187 lx=  4.69497 if= 130 il= 135 6/5/2020   n=   5 now=      98 end=        109        82       193 U=     7.70 T=  125.4 p1=  11.2 p2=    89.9 ed=   143 6/13/2020   x1= 130. x2= 135. y1=  -.59 y2= -1.24     
GP: Deaths    Azerbaijan 6/5/2020        135      98      109      82      193     5   143 6/13/2020 
AAA2     1 Azerbaijan Deaths    cc1=  .990376 cc2=  .882544 lx=  5.37497 if=  51 il= 136 6/6/2020   n=  85 now=      98 end=        215        84       208 U=    48.87 T=  133.2 p1= 119.4 p2=    45.6 ed=   248 9/26/2020   x1=  51. x2= 136. y1=  1.68 y2=  -.06     
GP: Deaths    Azerbaijan 6/6/2020        136      98      215      84      208     3   248 9/26/2020 
AAA2     1 Azerbaijan Deaths    cc1=  .990125 cc2=  .881660 lx=  5.36497 if=  52 il= 136 6/6/2020   n=  84 now=      98 end=        213        84       208 U=    48.05 T=  132.7 p1= 117.3 p2=    46.0 ed=   246 9/24/2020   x1=  52. x2= 136. y1=  1.68 y2=  -.07     
GP: Deaths    Azerbaijan 6/6/2020        136      98      213      84      208     3   246 9/24/2020 
AAA2     1 Azerbaijan Deaths    cc1=  .989817 cc2=  .880708 lx=  5.35497 if=  53 il= 136 6/6/2020   n=  83 now=      98 end=        211        84       208 U=    47.24 T=  132.3 p1= 115.3 p2=    46.4 ed=   243 9/21/2020   x1=  53. x2= 136. y1=  1.68 y2=  -.08     
GP: Deaths    Azerbaijan 6/6/2020        136      98      211      84      208     3   243 9/21/2020 
AAA1     1 Azerbaijan Deaths    cc1=  .989462 cc2=  .879698 lx=  5.34497 if=  54 il= 136 6/6/2020   n=  82 now=      98 end=        209        84       208 U=    46.43 T=  131.8 p1= 113.3 p2=    46.9 ed=   241 9/19/2020   x1=  54. x2= 136. y1=  1.68 y2=  -.09 BEST
AAA2     1 Azerbaijan Deaths    cc1=  .989462 cc2=  .879698 lx=  5.34597 if=  54 il= 136 6/6/2020   n=  82 now=      98 end=        209        84       208 U=    46.43 T=  131.8 p1= 113.3 p2=    46.9 ed=   241 9/19/2020   x1=  54. x2= 136. y1=  1.68 y2=  -.09 BEST
GP: Deaths    Azerbaijan 6/6/2020        136      98      209      84      208     3   241 9/19/2020 
AAA1     1 Azerbaijan Deaths    cc1=  .989072 cc2=  .878640 lx=  5.34497 if=  55 il= 136 6/6/2020   n=  81 now=      98 end=        209        84       208 U=    45.87 T=  131.9 p1= 113.3 p2=    46.9 ed=   240 9/18/2020   x1=  55. x2= 136. y1=  1.68 y2=  -.09 BEST
AAA2     1 Azerbaijan Deaths    cc1=  .989072 cc2=  .878640 lx=  5.34397 if=  55 il= 136 6/6/2020   n=  81 now=      98 end=        209        84       208 U=    45.87 T=  131.9 p1= 113.3 p2=    46.9 ed=   240 9/18/2020   x1=  55. x2= 136. y1=  1.68 y2=  -.09 BEST
GP: Deaths    Azerbaijan 6/6/2020        136      98      209      84      208     3   240 9/18/2020 
AAA1     1 Azerbaijan Deaths    cc1=  .988663 cc2=  .877552 lx=  5.34497 if=  56 il= 136 6/6/2020   n=  80 now=      98 end=        209        84       208 U=    45.30 T=  131.9 p1= 113.3 p2=    46.9 ed=   238 9/16/2020   x1=  56. x2= 136. y1=  1.68 y2=  -.09 BEST
AAA2     1 Azerbaijan Deaths    cc1=  .988664 cc2=  .877552 lx=  5.34697 if=  56 il= 136 6/6/2020   n=  80 now=      98 end=        209        84       208 U=    45.30 T=  131.9 p1= 113.3 p2=    46.9 ed=   238 9/16/2020   x1=  56. x2= 136. y1=  1.68 y2=  -.09 BEST
GP: Deaths    Azerbaijan 6/6/2020        136      98      209      84      208     3   238 9/16/2020 
AAA2     1 Azerbaijan Deaths    cc1=  .988264 cc2=  .876461 lx=  5.35497 if=  57 il= 136 6/6/2020   n=  79 now=      98 end=        211        84       208 U=    44.97 T=  132.5 p1= 115.3 p2=    46.4 ed=   238 9/16/2020   x1=  57. x2= 136. y1=  1.68 y2=  -.08     
GP: Deaths    Azerbaijan 6/6/2020        136      98      211      84      208     3   238 9/16/2020 
AAA2     1 Azerbaijan Deaths    cc1=  .987912 cc2=  .875403 lx=  5.37497 if=  58 il= 136 6/6/2020   n=  78 now=      98 end=        215        84       208 U=    44.85 T=  133.4 p1= 119.4 p2=    45.6 ed=   239 9/17/2020   x1=  58. x2= 136. y1=  1.68 y2=  -.06     
GP: Deaths    Azerbaijan 6/6/2020        136      98      215      84      208     3   239 9/17/2020 
AAA2     1 Azerbaijan Deaths    cc1=  .987665 cc2=  .874437 lx=  5.40497 if=  59 il= 136 6/6/2020   n=  77 now=      98 end=        222        84       208 U=    44.94 T=  134.8 p1= 126.5 p2=    44.1 ed=   240 9/18/2020   x1=  59. x2= 136. y1=  1.69 y2=  -.03     
GP: Deaths    Azerbaijan 6/6/2020        136      98      222      84      208     3   240 9/18/2020 
AAA2     1 Azerbaijan Deaths    cc1=  .987609 cc2=  .873649 lx=  5.45497 if=  60 il= 136 6/6/2020   n=  76 now=      98 end=        233        84       208 U=    45.44 T=  137.1 p1= 137.8 p2=    42.1 ed=   244 9/22/2020   x1=  60. x2= 136. y1=  1.70 y2=   .02     
GP: Deaths    Azerbaijan 6/6/2020        136      98      233      84      208     3   244 9/22/2020 
AAA2     1 Azerbaijan Deaths    cc1=  .987886 cc2=  .873178 lx=  5.52497 if=  61 il= 136 6/6/2020   n=  75 now=      98 end=        250        84       208 U=    46.32 T=  140.2 p1= 155.1 p2=    39.2 ed=   249 9/27/2020   x1=  61. x2= 136. y1=  1.71 y2=   .09     
GP: Deaths    Azerbaijan 6/6/2020        136      98      250      84      208     3   249 9/27/2020 
AAA2     1 Azerbaijan Deaths    cc1=  .988734 cc2=  .873264 lx=  5.65497 if=  62 il= 136 6/6/2020   n=  74 now=      98 end=        285        84       208 U=    48.36 T=  145.8 p1= 190.8 p2=    34.4 ed=   259 10/7/2020   x1=  62. x2= 136. y1=  1.73 y2=   .20     
GP: Deaths    Azerbaijan 6/6/2020        136      98      285      84      208     3   259 10/7/2020 
AAA2     1 Azerbaijan Deaths    cc1=  .990622 cc2=  .874374 lx=  5.91497 if=  63 il= 136 6/6/2020   n=  73 now=      98 end=        370        84       208 U=    58.03 T=  158.9 p1= 277.6 p2=    26.5 ed=   295 11/12/2020  x1=  63. x2= 136. y1=  1.65 y2=   .39     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   295 11/12/2020
AAA2     1 Azerbaijan Deaths    cc1=  .990979 cc2=  .873937 lx=  6.05497 if=  64 il= 136 6/6/2020   n=  72 now=      98 end=        426        84       208 U=    64.53 T=  167.3 p1= 334.7 p2=    23.0 ed=   319 12/6/2020   x1=  64. x2= 136. y1=  1.60 y2=   .48     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   319 12/6/2020 
AAA2     1 Azerbaijan Deaths    cc1=  .990741 cc2=  .872890 lx=  6.11497 if=  65 il= 136 6/6/2020   n=  71 now=      98 end=        452        84       208 U=    65.05 T=  169.9 p1= 361.2 p2=    21.7 ed=   323 12/10/2020  x1=  65. x2= 136. y1=  1.61 y2=   .52     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   323 12/10/2020
AAA2     1 Azerbaijan Deaths    cc1=  .990675 cc2=  .871997 lx=  6.21497 if=  66 il= 136 6/6/2020   n=  70 now=      98 end=        500        84       208 U=    70.31 T=  176.7 p1= 410.2 p2=    19.6 ed=   342 12/29/2020  x1=  66. x2= 136. y1=  1.57 y2=   .58     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   342 12/29/2020
AAA2     1 Azerbaijan Deaths    cc1=  .990301 cc2=  .870778 lx=  6.24497 if=  67 il= 136 6/6/2020   n=  69 now=      98 end=        515        84       208 U=    70.04 T=  177.7 p1= 425.5 p2=    19.0 ed=   343 12/30/2020  x1=  67. x2= 136. y1=  1.58 y2=   .60     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   343 12/30/2020
AAA2     1 Azerbaijan Deaths    cc1=  .989994 cc2=  .869609 lx=  6.30497 if=  68 il= 136 6/6/2020   n=  68 now=      98 end=        547        84       208 U=    70.47 T=  180.3 p1= 458.2 p2=    17.9 ed=   346 1/2/2021    x1=  68. x2= 136. y1=  1.59 y2=   .63     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   346 1/2/2021  
AAA2     1 Azerbaijan Deaths    cc1=  .989850 cc2=  .868582 lx=  6.42497 if=  69 il= 136 6/6/2020   n=  67 now=      98 end=        617        84       208 U=    76.00 T=  188.5 p1= 529.6 p2=    15.9 ed=   367 1/23/2021   x1=  69. x2= 136. y1=  1.57 y2=   .69     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   367 1/23/2021 
AAA2     1 Azerbaijan Deaths    cc1=  .989436 cc2=  .867267 lx=  6.46497 if=  70 il= 136 6/6/2020   n=  66 now=      98 end=        642        84       208 U=    75.86 T=  189.9 p1= 555.1 p2=    15.3 ed=   368 1/24/2021   x1=  70. x2= 136. y1=  1.58 y2=   .71     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   368 1/24/2021 
AAA2     1 Azerbaijan Deaths    cc1=  .989116 cc2=  .866025 lx=  6.55497 if=  71 il= 136 6/6/2020   n=  65 now=      98 end=        702        84       208 U=    76.91 T=  193.9 p1= 616.3 p2=    14.0 ed=   375 1/31/2021   x1=  71. x2= 136. y1=  1.60 y2=   .75     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   375 1/31/2021 
AAA2     1 Azerbaijan Deaths    cc1=  .988995 cc2=  .864960 lx=  6.58497 if=  72 il= 136 6/6/2020   n=  64 now=      98 end=        724        84       208 U=    76.45 T=  194.7 p1= 638.8 p2=    13.5 ed=   375 1/31/2021   x1=  72. x2= 136. y1=  1.60 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   375 1/31/2021 
AAA2     1 Azerbaijan Deaths    cc1=  .989193 cc2=  .864193 lx=  6.58497 if=  73 il= 136 6/6/2020   n=  63 now=      98 end=        724        84       208 U=    75.26 T=  193.8 p1= 638.8 p2=    13.5 ed=   371 1/27/2021   x1=  73. x2= 136. y1=  1.60 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   371 1/27/2021 
AAA2     1 Azerbaijan Deaths    cc1=  .989903 cc2=  .863915 lx=  6.58497 if=  74 il= 136 6/6/2020   n=  62 now=      98 end=        724        84       208 U=    80.82 T=  198.0 p1= 638.8 p2=    13.5 ed=   388 2/13/2021   x1=  74. x2= 136. y1=  1.53 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   388 2/13/2021 
AAA2     1 Azerbaijan Deaths    cc1=  .989531 cc2=  .862531 lx=  6.58497 if=  75 il= 136 6/6/2020   n=  61 now=      98 end=        724        84       208 U=    79.52 T=  197.0 p1= 638.8 p2=    13.5 ed=   384 2/9/2021    x1=  75. x2= 136. y1=  1.53 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   384 2/9/2021  
AAA2     1 Azerbaijan Deaths    cc1=  .989321 cc2=  .861284 lx=  6.58497 if=  76 il= 136 6/6/2020   n=  60 now=      98 end=        724        84       208 U=    81.31 T=  198.4 p1= 638.8 p2=    13.5 ed=   390 2/15/2021   x1=  76. x2= 136. y1=  1.51 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   390 2/15/2021 
AAA2     1 Azerbaijan Deaths    cc1=  .988887 cc2=  .859788 lx=  6.58497 if=  77 il= 136 6/6/2020   n=  59 now=      98 end=        724        84       208 U=    79.96 T=  197.4 p1= 638.8 p2=    13.5 ed=   386 2/11/2021   x1=  77. x2= 136. y1=  1.51 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   386 2/11/2021 
AAA2     1 Azerbaijan Deaths    cc1=  .988611 cc2=  .858422 lx=  6.58497 if=  78 il= 136 6/6/2020   n=  58 now=      98 end=        724        84       208 U=    81.53 T=  198.6 p1= 638.8 p2=    13.5 ed=   390 2/15/2021   x1=  78. x2= 136. y1=  1.48 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   390 2/15/2021 
AAA2     1 Azerbaijan Deaths    cc1=  .988128 cc2=  .856821 lx=  6.58497 if=  79 il= 136 6/6/2020   n=  57 now=      98 end=        724        84       208 U=    82.96 T=  199.7 p1= 638.8 p2=    13.5 ed=   395 2/20/2021   x1=  79. x2= 136. y1=  1.45 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   395 2/20/2021 
AAA2     1 Azerbaijan Deaths    cc1=  .987511 cc2=  .855057 lx=  6.58497 if=  80 il= 136 6/6/2020   n=  56 now=      98 end=        724        84       208 U=    84.26 T=  200.7 p1= 638.8 p2=    13.5 ed=   399 2/24/2021   x1=  80. x2= 136. y1=  1.43 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   399 2/24/2021 
AAA2     1 Azerbaijan Deaths    cc1=  .986827 cc2=  .853196 lx=  6.58497 if=  81 il= 136 6/6/2020   n=  55 now=      98 end=        724        84       208 U=    82.76 T=  199.5 p1= 638.8 p2=    13.5 ed=   394 2/19/2021   x1=  81. x2= 136. y1=  1.43 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   394 2/19/2021 
AAA2     1 Azerbaijan Deaths    cc1=  .986113 cc2=  .851273 lx=  6.58497 if=  82 il= 136 6/6/2020   n=  54 now=      98 end=        724        84       208 U=    83.90 T=  200.4 p1= 638.8 p2=    13.5 ed=   398 2/23/2021   x1=  82. x2= 136. y1=  1.41 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   398 2/23/2021 
AAA2     1 Azerbaijan Deaths    cc1=  .985321 cc2=  .849239 lx=  6.58497 if=  83 il= 136 6/6/2020   n=  53 now=      98 end=        724        84       208 U=    84.95 T=  201.2 p1= 638.8 p2=    13.5 ed=   401 2/26/2021   x1=  83. x2= 136. y1=  1.39 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   401 2/26/2021 
AAA2     1 Azerbaijan Deaths    cc1=  .984507 cc2=  .847147 lx=  6.58497 if=  84 il= 136 6/6/2020   n=  52 now=      98 end=        724        84       208 U=    83.35 T=  200.0 p1= 638.8 p2=    13.5 ed=   396 2/21/2021   x1=  84. x2= 136. y1=  1.39 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   396 2/21/2021 
AAA2     1 Azerbaijan Deaths    cc1=  .983588 cc2=  .844913 lx=  6.58497 if=  85 il= 136 6/6/2020   n=  51 now=      98 end=        724        84       208 U=    86.79 T=  202.6 p1= 638.8 p2=    13.5 ed=   407 3/4/2021    x1=  85. x2= 136. y1=  1.36 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   407 3/4/2021  
AAA2     1 Azerbaijan Deaths    cc1=  .982870 cc2=  .842842 lx=  6.58497 if=  86 il= 136 6/6/2020   n=  50 now=      98 end=        724        84       208 U=    85.09 T=  201.3 p1= 638.8 p2=    13.5 ed=   402 2/27/2021   x1=  86. x2= 136. y1=  1.36 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   402 2/27/2021 
AAA2     1 Azerbaijan Deaths    cc1=  .981935 cc2=  .840513 lx=  6.58497 if=  87 il= 136 6/6/2020   n=  49 now=      98 end=        724        84       208 U=    90.83 T=  205.7 p1= 638.8 p2=    13.5 ed=   420 3/17/2021   x1=  87. x2= 136. y1=  1.31 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   420 3/17/2021 
