TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4692.00000        8.45361
TAB:  US_Georgia_Gwinnett Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_Georgia_Gwinnett 5/21/2020       120     143      169     121      208     3   148 6/18/2020 
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .993081 cc2=  .865045 lx=  5.12284 if=  60 il= 120 5/21/2020  n=  60 now=     143 end=        167       121       208 U=    21.81 T=   95.6 p1=  16.8 p2=    85.6 ed=   147 6/17/2020   x1=  60. x2= 120. y1=  1.63 y2= -1.12     
GP: Deaths    US_Georgia_Gwinnett 5/21/2020       120     143      167     121      208     3   147 6/17/2020 
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .993338 cc2=  .853310 lx=  5.28284 if=  70 il= 120 5/21/2020  n=  50 now=     143 end=        196       121       208 U=    24.04 T=  102.7 p1=  37.1 p2=    73.0 ed=   159 6/29/2020   x1=  70. x2= 120. y1=  1.36 y2=  -.72     
GP: Deaths    US_Georgia_Gwinnett 5/21/2020       120     143      196     121      208     3   159 6/29/2020 
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .993301 cc2=  .851880 lx=  5.31284 if=  71 il= 120 5/21/2020  n=  49 now=     143 end=        202       121       208 U=    25.54 T=  103.2 p1=  41.3 p2=    70.8 ed=   163 7/3/2020    x1=  71. x2= 120. y1=  1.26 y2=  -.66     
GP: Deaths    US_Georgia_Gwinnett 5/21/2020       120     143      202     121      208     3   163 7/3/2020  
AAA1     1 US_Georgia_Gwinnett Deaths    cc1=  .992955 cc2=  .850098 lx=  5.33284 if=  72 il= 120 5/21/2020  n=  48 now=     143 end=        207       121       208 U=    26.65 T=  103.4 p1=  44.8 p2=    69.1 ed=   166 7/6/2020    x1=  72. x2= 120. y1=  1.18 y2=  -.62 BEST
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .992955 cc2=  .850098 lx=  5.33184 if=  72 il= 120 5/21/2020  n=  48 now=     143 end=        207       121       208 U=    26.65 T=  103.4 p1=  44.8 p2=    69.1 ed=   166 7/6/2020    x1=  72. x2= 120. y1=  1.18 y2=  -.62 BEST
GP: Deaths    US_Georgia_Gwinnett 5/21/2020       120     143      207     121      208     3   166 7/6/2020  
AAA1     1 US_Georgia_Gwinnett Deaths    cc1=  .992504 cc2=  .848166 lx=  5.33284 if=  73 il= 120 5/21/2020  n=  47 now=     143 end=        207       121       208 U=    26.09 T=  103.8 p1=  44.8 p2=    69.1 ed=   165 7/5/2020    x1=  73. x2= 120. y1=  1.18 y2=  -.62 BEST
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .992504 cc2=  .848166 lx=  5.33184 if=  73 il= 120 5/21/2020  n=  47 now=     143 end=        207       121       208 U=    26.09 T=  103.8 p1=  44.8 p2=    69.1 ed=   165 7/5/2020    x1=  73. x2= 120. y1=  1.18 y2=  -.62 BEST
GP: Deaths    US_Georgia_Gwinnett 5/21/2020       120     143      207     121      208     3   165 7/5/2020  
AAA1     1 US_Georgia_Gwinnett Deaths    cc1=  .992079 cc2=  .846214 lx=  5.34284 if=  74 il= 120 5/21/2020  n=  46 now=     143 end=        209       121       208 U=    25.76 T=  104.5 p1=  46.2 p2=    68.4 ed=   165 7/5/2020    x1=  74. x2= 120. y1=  1.18 y2=  -.60 BEST
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .992080 cc2=  .846214 lx=  5.34684 if=  74 il= 120 5/21/2020  n=  46 now=     143 end=        209       121       208 U=    25.76 T=  104.5 p1=  46.2 p2=    68.4 ed=   165 7/5/2020    x1=  74. x2= 120. y1=  1.18 y2=  -.60 BEST
GP: Deaths    US_Georgia_Gwinnett 5/21/2020       120     143      209     121      208     3   165 7/5/2020  
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .991905 cc2=  .844463 lx=  5.39284 if=  75 il= 120 5/21/2020  n=  45 now=     143 end=        219       121       208 U=    27.37 T=  105.9 p1=  53.1 p2=    65.3 ed=   170 7/10/2020   x1=  75. x2= 120. y1=  1.13 y2=  -.52     
GP: Deaths    US_Georgia_Gwinnett 5/21/2020       120     143      219     121      208     3   170 7/10/2020 
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .991566 cc2=  .842495 lx=  5.43284 if=  76 il= 120 5/21/2020  n=  44 now=     143 end=        228       121       208 U=    27.64 T=  107.5 p1=  59.4 p2=    62.7 ed=   172 7/12/2020   x1=  76. x2= 120. y1=  1.14 y2=  -.45     
GP: Deaths    US_Georgia_Gwinnett 5/21/2020       120     143      228     121      208     3   172 7/12/2020 
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .991800 cc2=  .841044 lx=  5.53284 if=  77 il= 120 5/21/2020  n=  43 now=     143 end=        252       121       208 U=    32.01 T=  110.2 p1=  76.2 p2=    56.7 ed=   185 7/25/2020   x1=  77. x2= 120. y1=  1.04 y2=  -.31     
GP: Deaths    US_Georgia_Gwinnett 5/21/2020       120     143      252     121      208     3   185 7/25/2020 
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .991233 cc2=  .838734 lx=  5.55284 if=  78 il= 120 5/21/2020  n=  42 now=     143 end=        257       121       208 U=    32.84 T=  110.9 p1=  79.7 p2=    55.6 ed=   188 7/28/2020   x1=  78. x2= 120. y1=  1.00 y2=  -.28     
GP: Deaths    US_Georgia_Gwinnett 5/21/2020       120     143      257     121      208     3   188 7/28/2020 
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .990589 cc2=  .836286 lx=  5.55284 if=  79 il= 120 5/21/2020  n=  41 now=     143 end=        257       121       208 U=    32.06 T=  111.1 p1=  79.7 p2=    55.6 ed=   186 7/26/2020   x1=  79. x2= 120. y1=  1.00 y2=  -.28     
GP: Deaths    US_Georgia_Gwinnett 5/21/2020       120     143      257     121      208     3   186 7/26/2020 
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .990013 cc2=  .833839 lx=  5.60284 if=  80 il= 120 5/21/2020  n=  40 now=     143 end=        271       121       208 U=    33.00 T=  112.9 p1=  89.5 p2=    52.8 ed=   190 7/30/2020   x1=  80. x2= 120. y1=  1.00 y2=  -.21     
GP: Deaths    US_Georgia_Gwinnett 5/21/2020       120     143      271     121      208     3   190 7/30/2020 
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .989579 cc2=  .831465 lx=  5.69284 if=  81 il= 120 5/21/2020  n=  39 now=     143 end=        296       121       208 U=    34.24 T=  116.3 p1= 107.0 p2=    48.3 ed=   197 8/6/2020    x1=  81. x2= 120. y1=  1.03 y2=  -.11     
GP: Deaths    US_Georgia_Gwinnett 5/21/2020       120     143      296     121      208     3   197 8/6/2020  
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .990278 cc2=  .830150 lx=  6.11284 if=  82 il= 120 5/21/2020  n=  38 now=     143 end=        451       121       208 U=    45.76 T=  132.6 p1= 215.4 p2=    31.7 ed=   240 9/18/2020   x1=  82. x2= 120. y1=  1.11 y2=   .28     
GP: Deaths    US_Georgia_Gwinnett 5/21/2020       120     143    -         121      208     3   240 9/18/2020 
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .990704 cc2=  .828483 lx=  6.96284 if=  83 il= 120 5/21/2020  n=  37 now=     143 end=       1056       121       208 U=    73.08 T=  176.5 p1= 638.5 p2=    13.5 ed=   348 1/4/2021    x1=  83. x2= 120. y1=  1.28 y2=   .77     
GP: Deaths    US_Georgia_Gwinnett 5/21/2020       120     143    -         121      208     3   348 1/4/2021  
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .989927 cc2=  .825528 lx=  6.95284 if=  84 il= 120 5/21/2020  n=  36 now=     143 end=       1046       121       208 U=    70.84 T=  174.5 p1= 631.5 p2=    13.7 ed=   341 12/28/2020  x1=  84. x2= 120. y1=  1.28 y2=   .77     
GP: Deaths    US_Georgia_Gwinnett 5/21/2020       120     143    -         121      208     3   341 12/28/2020
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .989181 cc2=  .822515 lx=  6.96284 if=  85 il= 120 5/21/2020  n=  35 now=     143 end=       1056       121       208 U=    73.13 T=  176.6 p1= 638.5 p2=    13.5 ed=   349 1/5/2021    x1=  85. x2= 120. y1=  1.25 y2=   .77     
GP: Deaths    US_Georgia_Gwinnett 5/21/2020       120     143    -         121      208     3   349 1/5/2021  
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .988221 cc2=  .819190 lx=  6.96284 if=  86 il= 120 5/21/2020  n=  34 now=     143 end=       1056       121       208 U=    76.52 T=  179.2 p1= 638.5 p2=    13.5 ed=   359 1/15/2021   x1=  86. x2= 120. y1=  1.22 y2=   .77     
GP: Deaths    US_Georgia_Gwinnett 5/21/2020       120     143    -         121      208     3   359 1/15/2021 
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .987491 cc2=  .815993 lx=  6.96284 if=  87 il= 120 5/21/2020  n=  33 now=     143 end=       1056       121       208 U=    74.27 T=  177.4 p1= 638.5 p2=    13.5 ed=   352 1/8/2021    x1=  87. x2= 120. y1=  1.22 y2=   .77     
GP: Deaths    US_Georgia_Gwinnett 5/21/2020       120     143    -         121      208     3   352 1/8/2021  
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .986386 cc2=  .812309 lx=  6.67284 if=  88 il= 120 5/21/2020  n=  32 now=     143 end=        790       121       208 U=    66.58 T=  161.9 p1= 452.4 p2=    18.1 ed=   319 12/6/2020   x1=  88. x2= 120. y1=  1.11 y2=   .63     
GP: Deaths    US_Georgia_Gwinnett 5/21/2020       120     143    -         121      208     3   319 12/6/2020 
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .985276 cc2=  .808499 lx=  6.25284 if=  89 il= 120 5/21/2020  n=  31 now=     143 end=        519       121       208 U=    56.78 T=  141.4 p1= 262.9 p2=    27.6 ed=   275 10/23/2020  x1=  89. x2= 120. y1=   .92 y2=   .38     
GP: Deaths    US_Georgia_Gwinnett 5/21/2020       120     143    -         121      208     3   275 10/23/2020
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .985116 cc2=  .805511 lx=  5.82284 if=  90 il= 120 5/21/2020  n=  30 now=     143 end=        337       121       208 U=    42.36 T=  121.1 p1= 135.7 p2=    42.4 ed=   221 8/30/2020   x1=  90. x2= 120. y1=   .73 y2=   .03     
GP: Deaths    US_Georgia_Gwinnett 5/21/2020       120     143      337     121      208     3   221 8/30/2020 
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .984491 cc2=  .801916 lx=  5.59284 if=  91 il= 120 5/21/2020  n=  29 now=     143 end=        268       121       208 U=    36.50 T=  111.7 p1=  87.4 p2=    53.4 ed=   197 8/6/2020    x1=  91. x2= 120. y1=   .57 y2=  -.23     
GP: Deaths    US_Georgia_Gwinnett 5/21/2020       120     143      268     121      208     3   197 8/6/2020  
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .985289 cc2=  .799594 lx=  5.42284 if=  92 il= 120 5/21/2020  n=  28 now=     143 end=        226       121       208 U=    30.01 T=  106.0 p1=  58.0 p2=    63.3 ed=   176 7/16/2020   x1=  92. x2= 120. y1=   .47 y2=  -.47     
GP: Deaths    US_Georgia_Gwinnett 5/21/2020       120     143      226     121      208     3   176 7/16/2020 
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .985503 cc2=  .796521 lx=  5.31284 if=  93 il= 120 5/21/2020  n=  27 now=     143 end=        202       121       208 U=    25.60 T=  103.1 p1=  41.3 p2=    70.8 ed=   163 7/3/2020    x1=  93. x2= 120. y1=   .39 y2=  -.66     
GP: Deaths    US_Georgia_Gwinnett 5/21/2020       120     143      202     121      208     3   163 7/3/2020  
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .985035 cc2=  .792585 lx=  5.24284 if=  94 il= 120 5/21/2020  n=  26 now=     143 end=        189       121       208 U=    22.58 T=  101.8 p1=  32.2 p2=    75.7 ed=   155 6/25/2020   x1=  94. x2= 120. y1=   .35 y2=  -.81     
GP: Deaths    US_Georgia_Gwinnett 5/21/2020       120     143      189     121      208     3   155 6/25/2020 
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .982076 cc2=  .782076 lx=  5.17284 if=  96 il= 120 5/21/2020  n=  24 now=     143 end=        176       121       208 U=    20.42 T=  100.1 p1=  23.1 p2=    81.2 ed=   148 6/18/2020   x1=  96. x2= 120. y1=   .20 y2=  -.98     
GP: Deaths    US_Georgia_Gwinnett 5/21/2020       120     143      176     121      208     3   148 6/18/2020 
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .981026 cc2=  .776902 lx=  5.13284 if=  97 il= 120 5/21/2020  n=  23 now=     143 end=        169       121       208 U=    18.82 T=   99.5 p1=  18.2 p2=    84.6 ed=   143 6/13/2020   x1=  97. x2= 120. y1=   .13 y2= -1.09     
GP: Deaths    US_Georgia_Gwinnett 5/21/2020       120     143      169     121      208     3   143 6/13/2020 
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .979758 cc2=  .771243 lx=  5.09284 if=  98 il= 120 5/21/2020  n=  22 now=     143 end=        162       121       208 U=    16.98 T=   99.4 p1=  13.3 p2=    88.3 ed=   139 6/9/2020    x1=  98. x2= 120. y1=   .08 y2= -1.21     
GP: Deaths    US_Georgia_Gwinnett 5/21/2020       120     143      162     121      208     3   139 6/9/2020  
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .972438 cc2=  .729903 lx=  6.96284 if= 104 il= 120 5/21/2020  n=  16 now=     143 end=       1056       121       208 U=    84.46 T=  185.3 p1= 638.5 p2=    13.5 ed=   384 2/9/2021    x1= 104. x2= 120. y1=   .96 y2=   .77     
GP: Deaths    US_Georgia_Gwinnett 5/21/2020       120     143    -         121      208     3   384 2/9/2021  
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .967091 cc2=  .717091 lx=  6.96284 if= 105 il= 120 5/21/2020  n=  15 now=     143 end=       1056       121       208 U=    88.28 T=  188.3 p1= 638.5 p2=    13.5 ed=   396 2/21/2021   x1= 105. x2= 120. y1=   .94 y2=   .77     
GP: Deaths    US_Georgia_Gwinnett 5/21/2020       120     143    -         121      208     3   396 2/21/2021 
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .960104 cc2=  .701905 lx=  6.96284 if= 106 il= 120 5/21/2020  n=  14 now=     143 end=       1056       121       208 U=    89.94 T=  189.6 p1= 638.5 p2=    13.5 ed=   401 2/26/2021   x1= 106. x2= 120. y1=   .93 y2=   .77     
GP: Deaths    US_Georgia_Gwinnett 5/21/2020       120     143    -         121      208     3   401 2/26/2021 
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .951976 cc2=  .684715 lx=  6.96284 if= 107 il= 120 5/21/2020  n=  13 now=     143 end=       1056       121       208 U=    91.75 T=  191.0 p1= 638.5 p2=    13.5 ed=   407 3/4/2021    x1= 107. x2= 120. y1=   .92 y2=   .77     
GP: Deaths    US_Georgia_Gwinnett 5/21/2020       120     143    -         121      208     3   407 3/4/2021  
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .943948 cc2=  .666597 lx=  6.96284 if= 108 il= 120 5/21/2020  n=  12 now=     143 end=       1056       121       208 U=    84.69 T=  185.5 p1= 638.5 p2=    13.5 ed=   385 2/10/2021   x1= 108. x2= 120. y1=   .92 y2=   .77     
GP: Deaths    US_Georgia_Gwinnett 5/21/2020       120     143    -         121      208     3   385 2/10/2021 
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .928815 cc2=  .640140 lx=  6.96284 if= 109 il= 120 5/21/2020  n=  11 now=     143 end=       1056       121       208 U=    77.63 T=  180.0 p1= 638.5 p2=    13.5 ed=   363 1/19/2021   x1= 109. x2= 120. y1=   .92 y2=   .77     
GP: Deaths    US_Georgia_Gwinnett 5/21/2020       120     143    -         121      208     3   363 1/19/2021 
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .908211 cc2=  .606699 lx=  6.96284 if= 110 il= 120 5/21/2020  n=  10 now=     143 end=       1056       121       208 U=    83.99 T=  185.0 p1= 638.5 p2=    13.5 ed=   383 2/8/2021    x1= 110. x2= 120. y1=   .89 y2=   .77     
GP: Deaths    US_Georgia_Gwinnett 5/21/2020       120     143    -         121      208     3   383 2/8/2021  
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .875858 cc2=  .559630 lx=  6.96284 if= 111 il= 120 5/21/2020  n=   9 now=     143 end=       1056       121       208 U=   112.39 T=  206.9 p1= 638.5 p2=    13.5 ed=   472 5/8/2021    x1= 111. x2= 120. y1=   .85 y2=   .77     
GP: Deaths    US_Georgia_Gwinnett 5/21/2020       120     143    -         121      208     3   472 5/8/2021  
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .902181 cc2=  .568848 lx=  6.96284 if= 112 il= 120 5/21/2020  n=   8 now=     143 end=       1056       121       208 U=    99.90 T=  197.3 p1= 638.5 p2=    13.5 ed=   433 3/30/2021   x1= 112. x2= 120. y1=   .85 y2=   .77     
GP: Deaths    US_Georgia_Gwinnett 5/21/2020       120     143    -         121      208     3   433 3/30/2021 
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .928357 cc2=  .574803 lx=  6.96284 if= 113 il= 120 5/21/2020  n=   7 now=     143 end=       1056       121       208 U=    87.42 T=  187.6 p1= 638.5 p2=    13.5 ed=   393 2/18/2021   x1= 113. x2= 120. y1=   .85 y2=   .77     
GP: Deaths    US_Georgia_Gwinnett 5/21/2020       120     143    -         121      208     3   393 2/18/2021 
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .952000 cc2=  .574036 lx=  6.96284 if= 114 il= 120 5/21/2020  n=   6 now=     143 end=       1056       121       208 U=    74.93 T=  177.9 p1= 638.5 p2=    13.5 ed=   354 1/10/2021   x1= 114. x2= 120. y1=   .85 y2=   .77     
GP: Deaths    US_Georgia_Gwinnett 5/21/2020       120     143    -         121      208     3   354 1/10/2021 
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .967540 cc2=  .559291 lx=  6.12284 if= 115 il= 120 5/21/2020  n=   5 now=     143 end=        456       121       208 U=    41.29 T=  131.7 p1= 218.9 p2=    31.4 ed=   229 9/7/2020    x1= 115. x2= 120. y1=   .40 y2=   .28     
GP: Deaths    US_Georgia_Gwinnett 5/21/2020       120     143    -         121      208     3   229 9/7/2020  
AAA1     1 US_Georgia_Gwinnett Deaths    cc1=  .993312 cc2=  .867324 lx=  5.14284 if=  59 il= 121 5/22/2020  n=  62 now=     143 end=        171       121       171 U=    23.00 T=   96.7 p1=  19.6 p2=    83.6 ed=   150 6/20/2020   x1=  59. x2= 121. y1=  1.64 y2= -1.06 BEST
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .993312 cc2=  .867324 lx=  5.14584 if=  59 il= 121 5/22/2020  n=  62 now=     143 end=        171       121       171 U=    23.00 T=   96.7 p1=  19.6 p2=    83.6 ed=   150 6/20/2020   x1=  59. x2= 121. y1=  1.64 y2= -1.06 BEST
GP: Deaths    US_Georgia_Gwinnett 5/22/2020       121     143      171     121      171     4   150 6/20/2020 
AAA1     1 US_Georgia_Gwinnett Deaths    cc1=  .993356 cc2=  .866356 lx=  5.13284 if=  60 il= 121 5/22/2020  n=  61 now=     143 end=        169       121       171 U=    22.40 T=   96.6 p1=  18.2 p2=    84.6 ed=   149 6/19/2020   x1=  60. x2= 121. y1=  1.64 y2= -1.09 BEST
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .993356 cc2=  .866356 lx=  5.13484 if=  60 il= 121 5/22/2020  n=  61 now=     143 end=        169       121       171 U=    22.40 T=   96.6 p1=  18.2 p2=    84.6 ed=   149 6/19/2020   x1=  60. x2= 121. y1=  1.64 y2= -1.09 BEST
GP: Deaths    US_Georgia_Gwinnett 5/22/2020       121     143      169     121      171     4   149 6/19/2020 
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .993278 cc2=  .865241 lx=  5.12284 if=  61 il= 121 5/22/2020  n=  60 now=     143 end=        167       121       171 U=    21.81 T=   96.6 p1=  16.8 p2=    85.6 ed=   148 6/18/2020   x1=  61. x2= 121. y1=  1.63 y2= -1.12     
GP: Deaths    US_Georgia_Gwinnett 5/22/2020       121     143      167     121      171     4   148 6/18/2020 
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .993706 cc2=  .855031 lx=  5.28284 if=  70 il= 121 5/22/2020  n=  51 now=     143 end=        196       121       171 U=    24.53 T=  103.4 p1=  37.1 p2=    73.0 ed=   161 7/1/2020    x1=  70. x2= 121. y1=  1.36 y2=  -.72     
GP: Deaths    US_Georgia_Gwinnett 5/22/2020       121     143      196     121      171     4   161 7/1/2020  
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .993684 cc2=  .853656 lx=  5.32284 if=  71 il= 121 5/22/2020  n=  50 now=     143 end=        204       121       171 U=    26.29 T=  104.2 p1=  42.7 p2=    70.1 ed=   166 7/6/2020    x1=  71. x2= 121. y1=  1.26 y2=  -.64     
GP: Deaths    US_Georgia_Gwinnett 5/22/2020       121     143      204     121      171     4   166 7/6/2020  
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .993367 cc2=  .851946 lx=  5.33284 if=  72 il= 121 5/22/2020  n=  49 now=     143 end=        207       121       171 U=    27.20 T=  104.1 p1=  44.8 p2=    69.1 ed=   168 7/8/2020    x1=  72. x2= 121. y1=  1.18 y2=  -.62     
GP: Deaths    US_Georgia_Gwinnett 5/22/2020       121     143      207     121      171     4   168 7/8/2020  
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .992951 cc2=  .850094 lx=  5.33284 if=  73 il= 121 5/22/2020  n=  48 now=     143 end=        207       121       171 U=    26.65 T=  104.4 p1=  44.8 p2=    69.1 ed=   167 7/7/2020    x1=  73. x2= 121. y1=  1.18 y2=  -.62     
GP: Deaths    US_Georgia_Gwinnett 5/22/2020       121     143      207     121      171     4   167 7/7/2020  
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .992564 cc2=  .848226 lx=  5.35284 if=  74 il= 121 5/22/2020  n=  47 now=     143 end=        211       121       171 U=    26.54 T=  105.5 p1=  47.6 p2=    67.8 ed=   168 7/8/2020    x1=  74. x2= 121. y1=  1.19 y2=  -.59     
GP: Deaths    US_Georgia_Gwinnett 5/22/2020       121     143      211     121      171     4   168 7/8/2020  
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .992413 cc2=  .846548 lx=  5.39284 if=  75 il= 121 5/22/2020  n=  46 now=     143 end=        219       121       171 U=    27.98 T=  106.6 p1=  53.1 p2=    65.3 ed=   172 7/12/2020   x1=  75. x2= 121. y1=  1.13 y2=  -.52     
GP: Deaths    US_Georgia_Gwinnett 5/22/2020       121     143      219     121      171     4   172 7/12/2020 
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .992106 cc2=  .844664 lx=  5.43284 if=  76 il= 121 5/22/2020  n=  45 now=     143 end=        228       121       171 U=    28.27 T=  108.3 p1=  59.4 p2=    62.7 ed=   174 7/14/2020   x1=  76. x2= 121. y1=  1.14 y2=  -.45     
GP: Deaths    US_Georgia_Gwinnett 5/22/2020       121     143      228     121      171     4   174 7/14/2020 
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .992330 cc2=  .843259 lx=  5.52284 if=  77 il= 121 5/22/2020  n=  44 now=     143 end=        250       121       171 U=    32.50 T=  110.6 p1=  74.8 p2=    57.2 ed=   187 7/27/2020   x1=  77. x2= 121. y1=  1.03 y2=  -.32     
GP: Deaths    US_Georgia_Gwinnett 5/22/2020       121     143      250     121      171     4   187 7/27/2020 
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .991811 cc2=  .841055 lx=  5.54284 if=  78 il= 121 5/22/2020  n=  43 now=     143 end=        255       121       171 U=    33.37 T=  111.3 p1=  78.3 p2=    56.1 ed=   190 7/30/2020   x1=  78. x2= 121. y1=  1.00 y2=  -.29     
GP: Deaths    US_Georgia_Gwinnett 5/22/2020       121     143      255     121      171     4   190 7/30/2020 
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .991224 cc2=  .838725 lx=  5.54284 if=  79 il= 121 5/22/2020  n=  42 now=     143 end=        255       121       171 U=    32.60 T=  111.5 p1=  78.3 p2=    56.1 ed=   188 7/28/2020   x1=  79. x2= 121. y1=  1.00 y2=  -.29     
GP: Deaths    US_Georgia_Gwinnett 5/22/2020       121     143      255     121      171     4   188 7/28/2020 
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .990697 cc2=  .836394 lx=  5.58284 if=  80 il= 121 5/22/2020  n=  41 now=     143 end=        265       121       171 U=    33.34 T=  113.0 p1=  85.3 p2=    54.0 ed=   191 7/31/2020   x1=  80. x2= 121. y1=   .99 y2=  -.24     
GP: Deaths    US_Georgia_Gwinnett 5/22/2020       121     143      265     121      171     4   191 7/31/2020 
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .990296 cc2=  .834122 lx=  5.67284 if=  81 il= 121 5/22/2020  n=  40 now=     143 end=        290       121       171 U=    34.65 T=  116.5 p1= 102.8 p2=    49.3 ed=   198 8/7/2020    x1=  81. x2= 121. y1=  1.02 y2=  -.13     
GP: Deaths    US_Georgia_Gwinnett 5/22/2020       121     143      290     121      171     4   198 8/7/2020  
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .990888 cc2=  .832774 lx=  6.01284 if=  82 il= 121 5/22/2020  n=  39 now=     143 end=        408       121       171 U=    44.53 T=  129.7 p1= 185.3 p2=    35.0 ed=   234 9/12/2020   x1=  82. x2= 121. y1=  1.07 y2=   .20     
GP: Deaths    US_Georgia_Gwinnett 5/22/2020       121     143      408     121      171     4   234 9/12/2020 
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .991173 cc2=  .831045 lx=  6.64284 if=  83 il= 121 5/22/2020  n=  38 now=     143 end=        767       121       171 U=    66.33 T=  161.7 p1= 436.4 p2=    18.6 ed=   318 12/5/2020   x1=  83. x2= 121. y1=  1.19 y2=   .61     
GP: Deaths    US_Georgia_Gwinnett 5/22/2020       121     143    -         121      171     4   318 12/5/2020 
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .990460 cc2=  .828238 lx=  6.59284 if=  84 il= 121 5/22/2020  n=  37 now=     143 end=        729       121       171 U=    63.25 T=  158.1 p1= 409.8 p2=    19.6 ed=   307 11/24/2020  x1=  84. x2= 121. y1=  1.17 y2=   .59     
GP: Deaths    US_Georgia_Gwinnett 5/22/2020       121     143    -         121      171     4   307 11/24/2020
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .989753 cc2=  .825355 lx=  6.88284 if=  85 il= 121 5/22/2020  n=  36 now=     143 end=        975       121       171 U=    73.02 T=  174.7 p1= 581.8 p2=    14.7 ed=   347 1/3/2021    x1=  85. x2= 121. y1=  1.23 y2=   .74     
GP: Deaths    US_Georgia_Gwinnett 5/22/2020       121     143    -         121      171     4   347 1/3/2021  
AAA2     1 US_Georgia_Gwinnett Deaths    cc1=  .988871 cc2=  .822205 lx=  6.92284 if=  86 il= 121 5/22/2020  n=  35 now=     143 end=       1015       121       171 U=    77.60 T=  179.6 p1= 609.8 p2=    14.1 ed=   362 1/18/2021   x1=  86. x2= 121. y1=  1.21 y2=   .75     
GP: Deaths    US_Georgia_Gwinnett 5/22/2020       121     143    -         121      171     4   362 1/18/2021 
