TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       18198.00000        9.80907
TAB:  Oman Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    Oman 4/21/2020        90      83       18       8        7     2   121 5/22/2020 
AAA2     1 Oman Deaths    cc1=  .947532 cc2=  .614199 lx=  2.58884 if=  82 il=  90 4/21/2020  n=   8 now=      83 end=         13         8         7 U=     9.31 T=   83.7 p1= -84.3 p2=   638.5 ed=   105 5/6/2020    x1=  82. x2=  90. y1=   .18 y2=  -.67     
GP: Deaths    Oman 4/21/2020        90      83       13       8        7     2   105 5/6/2020  
AAA2     1 Oman Deaths    cc1=  .961020 cc2=  .607467 lx=  2.40884 if=  83 il=  90 4/21/2020  n=   7 now=      83 end=         11         8         7 U=     6.18 T=   83.1 p1= -86.7 p2=   754.5 ed=    97 4/28/2020   x1=  83. x2=  90. y1=   .02 y2= -1.11     
GP: Deaths    Oman 4/21/2020        90      83       11       8        7     2    97 4/28/2020 
AAA1     1 Oman Deaths    cc1=  .966768 cc2=  .588803 lx=  2.29884 if=  84 il=  90 4/21/2020  n=   6 now=      83 end=          9         8         7 U=     4.21 T=   83.6 p1= -89.2 p2=   922.2 ed=    93 4/24/2020   x1=  84. x2=  90. y1=  -.09 y2= -1.52 BEST
AAA2     1 Oman Deaths    cc1=  .966768 cc2=  .588803 lx=  2.29984 if=  84 il=  90 4/21/2020  n=   6 now=      83 end=          9         8         7 U=     4.21 T=   83.6 p1= -89.2 p2=   922.2 ed=    93 4/24/2020   x1=  84. x2=  90. y1=  -.09 y2= -1.52 BEST
GP: Deaths    Oman 4/21/2020        90      83        9       8        7     2    93 4/24/2020 
AAA1     1 Oman Deaths    cc1=  .956498 cc2=  .548250 lx=  2.23884 if=  85 il=  90 4/21/2020  n=   5 now=      83 end=          9         8         7 U=     2.98 T=   84.5 p1= -89.2 p2=   922.2 ed=    91 4/22/2020   x1=  85. x2=  90. y1=  -.16 y2= -1.84 BEST
AAA2     1 Oman Deaths    cc1=  .956498 cc2=  .548250 lx=  2.23784 if=  85 il=  90 4/21/2020  n=   5 now=      83 end=          9         8         7 U=     2.98 T=   84.5 p1= -89.2 p2=   922.2 ed=    91 4/22/2020   x1=  85. x2=  90. y1=  -.16 y2= -1.84 BEST
GP: Deaths    Oman 4/21/2020        90      83        9       8        7     2    91 4/22/2020 
AAA2     1 Oman Deaths    cc1=  .982758 cc2=  .774243 lx=  4.41884 if=  69 il=  91 4/22/2020  n=  22 now=      83 end=         83         8         7 U=    34.59 T=  120.4 p1=    .0 p2=   100.0 ed=   202 8/11/2020   x1=  69. x2=  91. y1=  1.49 y2=   .85     
GP: Deaths    Oman 4/22/2020        91      83       83       8        7     3   202 8/11/2020 
AAA2     1 Oman Deaths    cc1=  .981246 cc2=  .768045 lx=  4.07884 if=  70 il=  91 4/22/2020  n=  21 now=      83 end=         59         8         7 U=    29.45 T=  111.4 p1= -28.9 p2=   140.7 ed=   180 7/20/2020   x1=  70. x2=  91. y1=  1.41 y2=   .69     
GP: Deaths    Oman 4/22/2020        91      83       59       8        7     3   180 7/20/2020 
AAA2     1 Oman Deaths    cc1=  .978595 cc2=  .760377 lx=  3.91884 if=  71 il=  91 4/22/2020  n=  20 now=      83 end=         50         8         7 U=    26.44 T=  107.1 p1= -39.8 p2=   166.0 ed=   169 7/9/2020    x1=  71. x2=  91. y1=  1.37 y2=   .61     
GP: Deaths    Oman 4/22/2020        91      83       50       8        7     3   169 7/9/2020  
AAA2     1 Oman Deaths    cc1=  .975337 cc2=  .751730 lx=  4.11884 if=  72 il=  91 4/22/2020  n=  19 now=      83 end=         61         8         7 U=    27.03 T=  110.3 p1= -26.5 p2=   136.1 ed=   174 7/14/2020   x1=  72. x2=  91. y1=  1.42 y2=   .71     
GP: Deaths    Oman 4/22/2020        91      83       61       8        7     3   174 7/14/2020 
AAA2     1 Oman Deaths    cc1=  .976185 cc2=  .746770 lx=  6.41884 if=  73 il=  91 4/22/2020  n=  18 now=      83 end=        613         8         7 U=    64.93 T=  186.3 p1= 638.6 p2=    13.5 ed=   339 12/26/2020  x1=  73. x2=  91. y1=  1.74 y2=  1.47     
GP: Deaths    Oman 4/22/2020        91      83    -           8        7     3   339 12/26/2020
AAA2     1 Oman Deaths    cc1=  .977818 cc2=  .742115 lx=  6.41884 if=  74 il=  91 4/22/2020  n=  17 now=      83 end=        613         8         7 U=    61.32 T=  181.0 p1= 638.6 p2=    13.5 ed=   325 12/12/2020  x1=  74. x2=  91. y1=  1.74 y2=  1.47     
GP: Deaths    Oman 4/22/2020        91      83    -           8        7     3   325 12/12/2020
AAA2     1 Oman Deaths    cc1=  .977159 cc2=  .734624 lx=  6.21884 if=  75 il=  91 4/22/2020  n=  16 now=      83 end=        502         8         7 U=    55.39 T=  169.7 p1= 504.8 p2=    16.5 ed=   300 11/17/2020  x1=  75. x2=  91. y1=  1.71 y2=  1.42     
GP: Deaths    Oman 4/22/2020        91      83    -           8        7     3   300 11/17/2020
AAA2     1 Oman Deaths    cc1=  .974073 cc2=  .724073 lx=  4.69884 if=  76 il=  91 4/22/2020  n=  15 now=      83 end=        109         8         7 U=    35.31 T=  125.0 p1=  31.3 p2=    76.1 ed=   208 8/17/2020   x1=  76. x2=  91. y1=  1.39 y2=   .96     
GP: Deaths    Oman 4/22/2020        91      83      109       8        7     3   208 8/17/2020 
AAA2     1 Oman Deaths    cc1=  .968561 cc2=  .710362 lx=  4.31884 if=  77 il=  91 4/22/2020  n=  14 now=      83 end=         75         8         7 U=    29.06 T=  114.4 p1=  -9.6 p2=   110.7 ed=   182 7/22/2020   x1=  77. x2=  91. y1=  1.29 y2=   .81     
GP: Deaths    Oman 4/22/2020        91      83       75       8        7     3   182 7/22/2020 
AAA2     1 Oman Deaths    cc1=  .963654 cc2=  .696393 lx=  6.41884 if=  78 il=  91 4/22/2020  n=  13 now=      83 end=        613         8         7 U=    63.79 T=  184.6 p1= 638.6 p2=    13.5 ed=   335 12/22/2020  x1=  78. x2=  91. y1=  1.67 y2=  1.47     
GP: Deaths    Oman 4/22/2020        91      83    -           8        7     3   335 12/22/2020
AAA2     1 Oman Deaths    cc1=  .962517 cc2=  .685167 lx=  6.41884 if=  79 il=  91 4/22/2020  n=  12 now=      83 end=        613         8         7 U=    58.89 T=  177.4 p1= 638.6 p2=    13.5 ed=   316 12/3/2020   x1=  79. x2=  91. y1=  1.67 y2=  1.47     
GP: Deaths    Oman 4/22/2020        91      83    -           8        7     3   316 12/3/2020 
AAA2     1 Oman Deaths    cc1=  .956600 cc2=  .667925 lx=  3.20884 if=  80 il=  91 4/22/2020  n=  11 now=      83 end=         24         8         7 U=    17.60 T=   93.1 p1= -71.1 p2=   345.8 ed=   134 6/4/2020    x1=  80. x2=  91. y1=   .75 y2=   .12     
GP: Deaths    Oman 4/22/2020        91      83       24       8        7     3   134 6/4/2020  
AAA2     1 Oman Deaths    cc1=  .946221 cc2=  .644710 lx=  2.54884 if=  81 il=  91 4/22/2020  n=  10 now=      83 end=         12         8         7 U=    11.03 T=   82.7 p1= -85.5 p2=   691.7 ed=   108 5/9/2020    x1=  81. x2=  91. y1=   .15 y2=  -.76     
GP: Deaths    Oman 4/22/2020        91      83       12       8        7     3   108 5/9/2020  
AAA2     1 Oman Deaths    cc1=  .959499 cc2=  .643271 lx=  2.39884 if=  82 il=  91 4/22/2020  n=   9 now=      83 end=         11         8         7 U=     7.80 T=   82.1 p1= -86.7 p2=   754.5 ed=   100 5/1/2020    x1=  82. x2=  91. y1=   .01 y2= -1.14     
GP: Deaths    Oman 4/22/2020        91      83       11       8        7     3   100 5/1/2020  
AAA1     1 Oman Deaths    cc1=  .969407 cc2=  .636074 lx=  2.29884 if=  83 il=  91 4/22/2020  n=   8 now=      83 end=          9         8         7 U=     5.61 T=   82.5 p1= -89.2 p2=   922.2 ed=    95 4/26/2020   x1=  83. x2=  91. y1=  -.09 y2= -1.52 BEST
AAA2     1 Oman Deaths    cc1=  .969409 cc2=  .636074 lx=  2.29484 if=  83 il=  91 4/22/2020  n=   8 now=      83 end=          9         8         7 U=     5.61 T=   82.5 p1= -89.2 p2=   922.2 ed=    95 4/26/2020   x1=  83. x2=  91. y1=  -.09 y2= -1.52 BEST
GP: Deaths    Oman 4/22/2020        91      83        9       8        7     3    95 4/26/2020 
AAA1     1 Oman Deaths    cc1=  .973101 cc2=  .619548 lx=  2.22884 if=  84 il=  91 4/22/2020  n=   7 now=      83 end=          9         8         7 U=     4.05 T=   83.3 p1= -89.2 p2=   922.2 ed=    92 4/23/2020   x1=  84. x2=  91. y1=  -.17 y2= -1.90 BEST
AAA2     1 Oman Deaths    cc1=  .973101 cc2=  .619548 lx=  2.22884 if=  84 il=  91 4/22/2020  n=   7 now=      83 end=          9         8         7 U=     4.05 T=   83.3 p1= -89.2 p2=   922.2 ed=    92 4/23/2020   x1=  84. x2=  91. y1=  -.17 y2= -1.90 BEST
GP: Deaths    Oman 4/22/2020        91      83        9       8        7     3    92 4/23/2020 
AAA1     1 Oman Deaths    cc1=  .965667 cc2=  .587702 lx=  2.18884 if=  85 il=  91 4/22/2020  n=   6 now=      83 end=          8         8         7 U=     3.01 T=   84.3 p1= -90.4 p2=  1037.5 ed=    91 4/22/2020   x1=  85. x2=  91. y1=  -.22 y2= -2.21 BEST
AAA2     1 Oman Deaths    cc1=  .965667 cc2=  .587702 lx=  2.18884 if=  85 il=  91 4/22/2020  n=   6 now=      83 end=          8         8         7 U=     3.01 T=   84.3 p1= -90.4 p2=  1037.5 ed=    91 4/22/2020   x1=  85. x2=  91. y1=  -.22 y2= -2.21 BEST
GP: Deaths    Oman 4/22/2020        91      83        8       8        7     3    91 4/22/2020 
AAA2     1 Oman Deaths    cc1=  .956183 cc2=  .547935 lx=  2.94884 if=  86 il=  91 4/22/2020  n=   5 now=      83 end=         19         8         7 U=    17.49 T=   88.6 p1= -77.1 p2=   436.8 ed=   129 5/30/2020   x1=  86. x2=  91. y1=   .15 y2=  -.14     
GP: Deaths    Oman 4/22/2020        91      83       19       8        7     3   129 5/30/2020 
AAA2     1 Oman Deaths    cc1=  .984832 cc2=  .780708 lx=  4.48884 if=  69 il=  92 4/23/2020  n=  23 now=      83 end=         89         9        10 U=    34.21 T=  120.4 p1=   7.2 p2=    93.3 ed=   201 8/10/2020   x1=  69. x2=  92. y1=  1.50 y2=   .83     
GP: Deaths    Oman 4/23/2020        92      83       89       9       10     3   201 8/10/2020 
AAA2     1 Oman Deaths    cc1=  .983583 cc2=  .775069 lx=  4.16884 if=  70 il=  92 4/23/2020  n=  22 now=      83 end=         64         9        10 U=    29.38 T=  111.9 p1= -22.9 p2=   129.7 ed=   181 7/21/2020   x1=  70. x2=  92. y1=  1.43 y2=   .68     
GP: Deaths    Oman 4/23/2020        92      83       64       9       10     3   181 7/21/2020 
AAA2     1 Oman Deaths    cc1=  .981371 cc2=  .768171 lx=  4.02884 if=  71 il=  92 4/23/2020  n=  21 now=      83 end=         56         9        10 U=    26.64 T=  108.1 p1= -32.5 p2=   148.2 ed=   170 7/10/2020   x1=  71. x2=  92. y1=  1.39 y2=   .61     
GP: Deaths    Oman 4/23/2020        92      83       56       9       10     3   170 7/10/2020 
AAA2     1 Oman Deaths    cc1=  .978705 cc2=  .760488 lx=  4.21884 if=  72 il=  92 4/23/2020  n=  20 now=      83 end=         67         9        10 U=    27.19 T=  111.1 p1= -19.3 p2=   123.9 ed=   175 7/15/2020   x1=  72. x2=  92. y1=  1.44 y2=   .70     
GP: Deaths    Oman 4/23/2020        92      83       67       9       10     3   175 7/15/2020 
AAA2     1 Oman Deaths    cc1=  .979622 cc2=  .756015 lx=  6.41884 if=  73 il=  92 4/23/2020  n=  19 now=      83 end=        613         9        10 U=    62.35 T=  181.8 p1= 638.6 p2=    13.5 ed=   328 12/15/2020  x1=  73. x2=  92. y1=  1.74 y2=  1.44     
GP: Deaths    Oman 4/23/2020        92      83    -           9       10     3   328 12/15/2020
AAA2     1 Oman Deaths    cc1=  .981162 cc2=  .751746 lx=  6.41884 if=  74 il=  92 4/23/2020  n=  18 now=      83 end=        613         9        10 U=    59.07 T=  177.1 p1= 638.6 p2=    13.5 ed=   316 12/3/2020   x1=  74. x2=  92. y1=  1.74 y2=  1.44     
GP: Deaths    Oman 4/23/2020        92      83    -           9       10     3   316 12/3/2020 
AAA2     1 Oman Deaths    cc1=  .980751 cc2=  .745049 lx=  5.68884 if=  75 il=  92 4/23/2020  n=  17 now=      83 end=        295         9        10 U=    47.46 T=  151.3 p1= 255.4 p2=    28.1 ed=   263 10/11/2020  x1=  75. x2=  92. y1=  1.61 y2=  1.25     
GP: Deaths    Oman 4/23/2020        92      83    -           9       10     3   263 10/11/2020
AAA2     1 Oman Deaths    cc1=  .978426 cc2=  .735891 lx=  4.54884 if=  76 il=  92 4/23/2020  n=  16 now=      83 end=         94         9        10 U=    32.36 T=  119.7 p1=  13.3 p2=    88.3 ed=   196 8/5/2020    x1=  76. x2=  92. y1=  1.35 y2=   .86     
GP: Deaths    Oman 4/23/2020        92      83       94       9       10     3   196 8/5/2020  
AAA2     1 Oman Deaths    cc1=  .974177 cc2=  .724177 lx=  4.22884 if=  77 il=  92 4/23/2020  n=  15 now=      83 end=         68         9        10 U=    27.07 T=  111.2 p1= -18.1 p2=   122.1 ed=   175 7/15/2020   x1=  77. x2=  92. y1=  1.26 y2=   .71     
GP: Deaths    Oman 4/23/2020        92      83       68       9       10     3   175 7/15/2020 
AAA2     1 Oman Deaths    cc1=  .970525 cc2=  .712326 lx=  6.41884 if=  78 il=  92 4/23/2020  n=  14 now=      83 end=        613         9        10 U=    60.53 T=  179.2 p1= 638.6 p2=    13.5 ed=   322 12/9/2020   x1=  78. x2=  92. y1=  1.67 y2=  1.44     
GP: Deaths    Oman 4/23/2020        92      83    -           9       10     3   322 12/9/2020 
AAA2     1 Oman Deaths    cc1=  .969913 cc2=  .702652 lx=  5.41884 if=  79 il=  92 4/23/2020  n=  13 now=      83 end=        225         9        10 U=    44.30 T=  143.8 p1= 171.1 p2=    36.9 ed=   248 9/26/2020   x1=  79. x2=  92. y1=  1.46 y2=  1.17     
GP: Deaths    Oman 4/23/2020        92      83      225       9       10     3   248 9/26/2020 
AAA2     1 Oman Deaths    cc1=  .966057 cc2=  .688707 lx=  3.29884 if=  80 il=  92 4/23/2020  n=  12 now=      83 end=         27         9        10 U=    17.35 T=   93.7 p1= -67.5 p2=   307.4 ed=   134 6/4/2020    x1=  80. x2=  92. y1=   .79 y2=   .10     
GP: Deaths    Oman 4/23/2020        92      83       27       9       10     3   134 6/4/2020  
AAA2     1 Oman Deaths    cc1=  .958272 cc2=  .669597 lx=  2.83884 if=  81 il=  92 4/23/2020  n=  11 now=      83 end=         17         9        10 U=    13.46 T=   86.0 p1= -79.5 p2=   488.2 ed=   117 5/18/2020   x1=  81. x2=  92. y1=   .37 y2=  -.44     
GP: Deaths    Oman 4/23/2020        92      83       17       9       10     3   117 5/18/2020 
AAA2     1 Oman Deaths    cc1=  .968481 cc2=  .666970 lx=  2.64884 if=  82 il=  92 4/23/2020  n=  10 now=      83 end=         14         9        10 U=     9.73 T=   84.3 p1= -83.1 p2=   592.9 ed=   107 5/8/2020    x1=  82. x2=  92. y1=   .23 y2=  -.79     
GP: Deaths    Oman 4/23/2020        92      83       14       9       10     3   107 5/8/2020  
AAA1     1 Oman Deaths    cc1=  .975223 cc2=  .658995 lx=  2.51884 if=  83 il=  92 4/23/2020  n=   9 now=      83 end=         12         9        10 U=     7.15 T=   83.9 p1= -85.5 p2=   691.7 ed=   100 5/1/2020    x1=  83. x2=  92. y1=   .12 y2= -1.13 BEST
AAA2     1 Oman Deaths    cc1=  .975223 cc2=  .658995 lx=  2.52184 if=  83 il=  92 4/23/2020  n=   9 now=      83 end=         12         9        10 U=     7.15 T=   83.9 p1= -85.5 p2=   691.7 ed=   100 5/1/2020    x1=  83. x2=  92. y1=   .12 y2= -1.13 BEST
GP: Deaths    Oman 4/23/2020        92      83       12       9       10     3   100 5/1/2020  
AAA1     1 Oman Deaths    cc1=  .976109 cc2=  .642776 lx=  2.43884 if=  84 il=  92 4/23/2020  n=   8 now=      83 end=         11         9        10 U=     5.44 T=   84.3 p1= -86.7 p2=   754.5 ed=    97 4/28/2020   x1=  84. x2=  92. y1=   .05 y2= -1.42 BEST
AAA2     1 Oman Deaths    cc1=  .976112 cc2=  .642776 lx=  2.44284 if=  84 il=  92 4/23/2020  n=   8 now=      83 end=         11         9        10 U=     5.44 T=   84.3 p1= -86.7 p2=   754.5 ed=    97 4/28/2020   x1=  84. x2=  92. y1=   .05 y2= -1.42 BEST
GP: Deaths    Oman 4/23/2020        92      83       11       9       10     3    97 4/28/2020 
AAA1     1 Oman Deaths    cc1=  .967903 cc2=  .614349 lx=  2.40884 if=  85 il=  92 4/23/2020  n=   7 now=      83 end=         11         9        10 U=     4.44 T=   85.1 p1= -86.7 p2=   754.5 ed=    95 4/26/2020   x1=  85. x2=  92. y1=   .02 y2= -1.55 BEST
AAA2     1 Oman Deaths    cc1=  .967906 cc2=  .614349 lx=  2.40484 if=  85 il=  92 4/23/2020  n=   7 now=      83 end=         11         9        10 U=     4.44 T=   85.1 p1= -86.7 p2=   754.5 ed=    95 4/26/2020   x1=  85. x2=  92. y1=   .02 y2= -1.55 BEST
GP: Deaths    Oman 4/23/2020        92      83       11       9       10     3    95 4/26/2020 
AAA2     1 Oman Deaths    cc1=  .972266 cc2=  .594302 lx=  6.41884 if=  86 il=  92 4/23/2020  n=   6 now=      83 end=        613         9        10 U=    65.42 T=  186.2 p1= 638.6 p2=    13.5 ed=   340 12/27/2020  x1=  86. x2=  92. y1=  1.53 y2=  1.44     
GP: Deaths    Oman 4/23/2020        92      83    -           9       10     3   340 12/27/2020
AAA2     1 Oman Deaths    cc1=  .968163 cc2=  .559914 lx=  3.04884 if=  87 il=  92 4/23/2020  n=   5 now=      83 end=         21         9        10 U=    12.84 T=   89.9 p1= -74.7 p2=   395.2 ed=   120 5/21/2020   x1=  87. x2=  92. y1=   .23 y2=  -.16     
GP: Deaths    Oman 4/23/2020        92      83       21       9       10     3   120 5/21/2020 
AAA2     1 Oman Deaths    cc1=  .986484 cc2=  .786484 lx=  4.74884 if=  69 il=  93 4/24/2020  n=  24 now=      83 end=        115        10        13 U=    36.18 T=  125.4 p1=  38.6 p2=    72.2 ed=   210 8/19/2020   x1=  69. x2=  93. y1=  1.56 y2=   .89     
GP: Deaths    Oman 4/24/2020        93      83      115      10       13     2   210 8/19/2020 
AAA2     1 Oman Deaths    cc1=  .985398 cc2=  .781273 lx=  4.42884 if=  70 il=  93 4/24/2020  n=  23 now=      83 end=         83        10        13 U=    31.34 T=  116.6 p1=    .0 p2=   100.0 ed=   190 7/30/2020   x1=  70. x2=  93. y1=  1.49 y2=   .75     
GP: Deaths    Oman 4/24/2020        93      83       83      10       13     2   190 7/30/2020 
AAA2     1 Oman Deaths    cc1=  .983497 cc2=  .774983 lx=  4.29884 if=  71 il=  93 4/24/2020  n=  22 now=      83 end=         73        10        13 U=    28.68 T=  112.8 p1= -12.0 p2=   113.7 ed=   180 7/20/2020   x1=  71. x2=  93. y1=  1.46 y2=   .69     
GP: Deaths    Oman 4/24/2020        93      83       73      10       13     2   180 7/20/2020 
AAA2     1 Oman Deaths    cc1=  .981305 cc2=  .768104 lx=  4.52884 if=  72 il=  93 4/24/2020  n=  21 now=      83 end=         92        10        13 U=    29.57 T=  116.7 p1=  10.8 p2=    90.2 ed=   186 7/26/2020   x1=  72. x2=  93. y1=  1.51 y2=   .80     
GP: Deaths    Oman 4/24/2020        93      83       92      10       13     2   186 7/26/2020 
AAA2     1 Oman Deaths    cc1=  .982327 cc2=  .764109 lx=  6.41884 if=  73 il=  93 4/24/2020  n=  20 now=      83 end=        613        10        13 U=    60.60 T=  178.7 p1= 638.6 p2=    13.5 ed=   321 12/8/2020   x1=  73. x2=  93. y1=  1.74 y2=  1.41     
GP: Deaths    Oman 4/24/2020        93      83    -          10       13     2   321 12/8/2020 
AAA2     1 Oman Deaths    cc1=  .983840 cc2=  .760233 lx=  6.41884 if=  74 il=  93 4/24/2020  n=  19 now=      83 end=        613        10        13 U=    57.57 T=  174.5 p1= 638.6 p2=    13.5 ed=   310 11/27/2020  x1=  74. x2=  93. y1=  1.74 y2=  1.41     
GP: Deaths    Oman 4/24/2020        93      83    -          10       13     2   310 11/27/2020
AAA2     1 Oman Deaths    cc1=  .983643 cc2=  .754227 lx=  6.01884 if=  75 il=  93 4/24/2020  n=  18 now=      83 end=        411        10        13 U=    50.02 T=  158.7 p1= 395.2 p2=    20.2 ed=   276 10/24/2020  x1=  75. x2=  93. y1=  1.67 y2=  1.31     
GP: Deaths    Oman 4/24/2020        93      83    -          10       13     2   276 10/24/2020
AAA2     1 Oman Deaths    cc1=  .981786 cc2=  .746084 lx=  4.91884 if=  76 il=  93 4/24/2020  n=  17 now=      83 end=        136        10        13 U=    35.46 T=  127.1 p1=  63.9 p2=    61.0 ed=   210 8/19/2020   x1=  76. x2=  93. y1=  1.44 y2=   .96     
GP: Deaths    Oman 4/24/2020        93      83      136      10       13     2   210 8/19/2020 
AAA2     1 Oman Deaths    cc1=  .978399 cc2=  .735863 lx=  4.65884 if=  77 il=  93 4/24/2020  n=  16 now=      83 end=        105        10        13 U=    30.73 T=  119.3 p1=  26.5 p2=    79.0 ed=   191 7/31/2020   x1=  77. x2=  93. y1=  1.38 y2=   .86     
GP: Deaths    Oman 4/24/2020        93      83      105      10       13     2   191 7/31/2020 
AAA2     1 Oman Deaths    cc1=  .975741 cc2=  .725741 lx=  6.41884 if=  78 il=  93 4/24/2020  n=  15 now=      83 end=        613        10        13 U=    58.46 T=  175.7 p1= 638.6 p2=    13.5 ed=   313 11/30/2020  x1=  78. x2=  93. y1=  1.67 y2=  1.41     
GP: Deaths    Oman 4/24/2020        93      83    -          10       13     2   313 11/30/2020
AAA2     1 Oman Deaths    cc1=  .975614 cc2=  .717415 lx=  5.90884 if=  79 il=  93 4/24/2020  n=  14 now=      83 end=        368        10        13 U=    48.60 T=  155.3 p1= 343.4 p2=    22.6 ed=   270 10/18/2020  x1=  79. x2=  93. y1=  1.57 y2=  1.28     
GP: Deaths    Oman 4/24/2020        93      83    -          10       13     2   270 10/18/2020
AAA2     1 Oman Deaths    cc1=  .972580 cc2=  .705319 lx=  3.91884 if=  80 il=  93 4/24/2020  n=  13 now=      83 end=         50        10        13 U=    23.35 T=  104.2 p1= -39.8 p2=   166.0 ed=   159 6/29/2020   x1=  80. x2=  93. y1=  1.04 y2=   .48     
GP: Deaths    Oman 4/24/2020        93      83       50      10       13     2   159 6/29/2020 
AAA2     1 Oman Deaths    cc1=  .966265 cc2=  .688914 lx=  3.43884 if=  81 il=  93 4/24/2020  n=  12 now=      83 end=         31        10        13 U=    20.29 T=   95.6 p1= -62.7 p2=   267.7 ed=   143 6/13/2020   x1=  81. x2=  93. y1=   .72 y2=   .13     
GP: Deaths    Oman 4/24/2020        93      83       31      10       13     2   143 6/13/2020 
AAA2     1 Oman Deaths    cc1=  .974037 cc2=  .685362 lx=  3.07884 if=  82 il=  93 4/24/2020  n=  11 now=      83 end=         21        10        13 U=    14.11 T=   89.4 p1= -74.7 p2=   395.2 ed=   122 5/23/2020   x1=  82. x2=  93. y1=   .53 y2=  -.25     
GP: Deaths    Oman 4/24/2020        93      83       21      10       13     2   122 5/23/2020 
AAA2     1 Oman Deaths    cc1=  .978525 cc2=  .677013 lx=  2.85884 if=  83 il=  93 4/24/2020  n=  10 now=      83 end=         17        10        13 U=    10.27 T=   87.0 p1= -79.5 p2=   488.2 ed=   111 5/12/2020   x1=  83. x2=  93. y1=   .39 y2=  -.59     
GP: Deaths    Oman 4/24/2020        93      83       17      10       13     2   111 5/12/2020 
AAA1     1 Oman Deaths    cc1=  .977926 cc2=  .661699 lx=  2.73884 if=  84 il=  93 4/24/2020  n=   9 now=      83 end=         15        10        13 U=     7.95 T=   86.4 p1= -81.9 p2=   553.3 ed=   105 5/6/2020    x1=  84. x2=  93. y1=   .30 y2=  -.83 BEST
AAA2     1 Oman Deaths    cc1=  .977927 cc2=  .661699 lx=  2.73584 if=  84 il=  93 4/24/2020  n=   9 now=      83 end=         15        10        13 U=     7.95 T=   86.4 p1= -81.9 p2=   553.3 ed=   105 5/6/2020    x1=  84. x2=  93. y1=   .30 y2=  -.83 BEST
GP: Deaths    Oman 4/24/2020        93      83       15      10       13     2   105 5/6/2020  
AAA1     1 Oman Deaths    cc1=  .970382 cc2=  .637049 lx=  2.68884 if=  85 il=  93 4/24/2020  n=   8 now=      83 end=         14        10        13 U=     6.58 T=   86.7 p1= -83.1 p2=   592.9 ed=   102 5/3/2020    x1=  85. x2=  93. y1=   .26 y2=  -.95 BEST
AAA2     1 Oman Deaths    cc1=  .970383 cc2=  .637049 lx=  2.68684 if=  85 il=  93 4/24/2020  n=   8 now=      83 end=         14        10        13 U=     6.58 T=   86.7 p1= -83.1 p2=   592.9 ed=   102 5/3/2020    x1=  85. x2=  93. y1=   .26 y2=  -.95 BEST
GP: Deaths    Oman 4/24/2020        93      83       14      10       13     2   102 5/3/2020  
AAA2     1 Oman Deaths    cc1=  .979141 cc2=  .625588 lx=  6.41884 if=  86 il=  93 4/24/2020  n=   7 now=      83 end=        613        10        13 U=    59.84 T=  177.7 p1= 638.6 p2=    13.5 ed=   318 12/5/2020   x1=  86. x2=  93. y1=  1.53 y2=  1.41     
GP: Deaths    Oman 4/24/2020        93      83    -          10       13     2   318 12/5/2020 
AAA2     1 Oman Deaths    cc1=  .978038 cc2=  .600073 lx=  6.41884 if=  87 il=  93 4/24/2020  n=   6 now=      83 end=        613        10        13 U=    51.29 T=  165.6 p1= 638.6 p2=    13.5 ed=   286 11/3/2020   x1=  87. x2=  93. y1=  1.53 y2=  1.41     
GP: Deaths    Oman 4/24/2020        93      83    -          10       13     2   286 11/3/2020 
AAA2     1 Oman Deaths    cc1=  .965444 cc2=  .557196 lx=  6.41884 if=  88 il=  93 4/24/2020  n=   5 now=      83 end=        613        10        13 U=    60.17 T=  178.1 p1= 638.6 p2=    13.5 ed=   320 12/7/2020   x1=  88. x2=  93. y1=  1.50 y2=  1.41     
GP: Deaths    Oman 4/24/2020        93      83    -          10       13     2   320 12/7/2020 
AAA2     1 Oman Deaths    cc1=  .987911 cc2=  .791795 lx=  4.57884 if=  69 il=  94 4/25/2020  n=  25 now=      83 end=         97        10        13 U=    35.77 T=  123.4 p1=  16.9 p2=    85.6 ed=   207 8/16/2020   x1=  69. x2=  94. y1=  1.52 y2=   .82     
GP: Deaths    Oman 4/25/2020        94      83       97      10       13     3   207 8/16/2020 
AAA2     1 Oman Deaths    cc1=  .987021 cc2=  .787021 lx=  4.29884 if=  70 il=  94 4/25/2020  n=  24 now=      83 end=         73        10        13 U=    31.29 T=  115.6 p1= -12.0 p2=   113.7 ed=   189 7/29/2020   x1=  70. x2=  94. y1=  1.46 y2=   .69     
GP: Deaths    Oman 4/25/2020        94      83       73      10       13     3   189 7/29/2020 
AAA2     1 Oman Deaths    cc1=  .985420 cc2=  .781296 lx=  4.17884 if=  71 il=  94 4/25/2020  n=  23 now=      83 end=         65        10        13 U=    28.72 T=  112.1 p1= -21.7 p2=   127.7 ed=   179 7/19/2020   x1=  71. x2=  94. y1=  1.43 y2=   .63     
GP: Deaths    Oman 4/25/2020        94      83       65      10       13     3   179 7/19/2020 
