TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        8215.00000        9.01372
TAB:  US_Illinois_DuPage Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .995735 cc2=  .791611 lx=  6.21859 if= 101 il= 124 5/25/2020  n=  23 now=     411 end=        501       340       538 U=    24.88 T=  100.6 p1=  21.9 p2=    82.0 ed=   159 6/29/2020   x1= 101. x2= 124. y1=  -.02 y2=  -.94     
GP: Deaths    US_Illinois_DuPage 5/25/2020       124     411      501     340      538     9   159 6/29/2020 
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .995279 cc2=  .786764 lx=  6.18859 if= 102 il= 124 5/25/2020  n=  22 now=     411 end=        487       340       538 U=    23.13 T=  100.3 p1=  18.5 p2=    84.4 ed=   154 6/24/2020   x1= 102. x2= 124. y1=  -.07 y2= -1.02     
GP: Deaths    US_Illinois_DuPage 5/25/2020       124     411      487     340      538     9   154 6/24/2020 
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .994606 cc2=  .781405 lx=  6.18859 if= 103 il= 124 5/25/2020  n=  21 now=     411 end=        487       340       538 U=    22.61 T=  100.9 p1=  18.5 p2=    84.4 ed=   154 6/24/2020   x1= 103. x2= 124. y1=  -.09 y2= -1.02     
GP: Deaths    US_Illinois_DuPage 5/25/2020       124     411      487     340      538     9   154 6/24/2020 
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .993181 cc2=  .769574 lx=  6.29859 if= 105 il= 124 5/25/2020  n=  19 now=     411 end=        543       340       538 U=    28.97 T=  102.1 p1=  32.1 p2=    75.7 ed=   170 7/10/2020   x1= 105. x2= 124. y1=  -.10 y2=  -.76     
GP: Deaths    US_Illinois_DuPage 5/25/2020       124     411      543     340      538     9   170 7/10/2020 
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .992065 cc2=  .762649 lx=  6.26859 if= 106 il= 124 5/25/2020  n=  18 now=     411 end=        527       340       538 U=    27.84 T=  101.1 p1=  28.2 p2=    78.0 ed=   166 7/6/2020    x1= 106. x2= 124. y1=  -.18 y2=  -.82     
GP: Deaths    US_Illinois_DuPage 5/25/2020       124     411      527     340      538     9   166 7/6/2020  
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .990769 cc2=  .755067 lx=  6.21859 if= 107 il= 124 5/25/2020  n=  17 now=     411 end=        501       340       538 U=    25.71 T=   99.8 p1=  21.9 p2=    82.0 ed=   160 6/30/2020   x1= 107. x2= 124. y1=  -.28 y2=  -.94     
GP: Deaths    US_Illinois_DuPage 5/25/2020       124     411      501     340      538     9   160 6/30/2020 
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .989401 cc2=  .746865 lx=  6.13859 if= 108 il= 124 5/25/2020  n=  16 now=     411 end=        463       340       538 U=    22.57 T=   97.5 p1=  12.7 p2=    88.8 ed=   150 6/20/2020   x1= 108. x2= 124. y1=  -.46 y2= -1.17     
GP: Deaths    US_Illinois_DuPage 5/25/2020       124     411      463     340      538     9   150 6/20/2020 
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .982987 cc2=  .666759 lx=  5.83859 if= 115 il= 124 5/25/2020  n=   9 now=     411 end=        343       340       538 U=     3.22 T=  109.1 p1= -16.5 p2=   119.8 ed=   116 5/17/2020   x1= 115. x2= 124. y1= -1.84 y2= -4.64     
GP: Deaths    US_Illinois_DuPage 5/25/2020       124     411      343     340      538     9   116 5/17/2020 
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .985413 cc2=  .652080 lx=  5.83859 if= 116 il= 124 5/25/2020  n=   8 now=     411 end=        343       340       538 U=     2.98 T=  110.2 p1= -16.5 p2=   119.8 ed=   117 5/18/2020   x1= 116. x2= 124. y1= -1.96 y2= -4.64     
GP: Deaths    US_Illinois_DuPage 5/25/2020       124     411      343     340      538     9   117 5/18/2020 
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .998325 cc2=  .871325 lx=  6.21859 if=  64 il= 125 5/26/2020  n=  61 now=     411 end=        501       340       521 U=    22.02 T=  104.2 p1=  21.9 p2=    82.0 ed=   156 6/26/2020   x1=  64. x2= 125. y1=  1.83 y2=  -.94     
GP: Deaths    US_Illinois_DuPage 5/26/2020       125     411      501     340      521     9   156 6/26/2020 
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .999092 cc2=  .871055 lx=  6.26859 if=  65 il= 125 5/26/2020  n=  60 now=     411 end=        527       340       521 U=    25.85 T=  103.8 p1=  28.2 p2=    78.0 ed=   164 7/4/2020    x1=  65. x2= 125. y1=  1.50 y2=  -.82     
GP: Deaths    US_Illinois_DuPage 5/26/2020       125     411      527     340      521     9   164 7/4/2020  
AAA1     1 US_Illinois_DuPage Deaths    cc1=  .999073 cc2=  .869974 lx=  6.25859 if=  66 il= 125 5/26/2020  n=  59 now=     411 end=        522       340       521 U=    25.20 T=  103.7 p1=  27.0 p2=    78.7 ed=   163 7/3/2020    x1=  66. x2= 125. y1=  1.50 y2=  -.84 BEST
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .999073 cc2=  .869974 lx=  6.25959 if=  66 il= 125 5/26/2020  n=  59 now=     411 end=        522       340       521 U=    25.20 T=  103.7 p1=  27.0 p2=    78.7 ed=   163 7/3/2020    x1=  66. x2= 125. y1=  1.50 y2=  -.84 BEST
GP: Deaths    US_Illinois_DuPage 5/26/2020       125     411      522     340      521     9   163 7/3/2020  
AAA1     1 US_Illinois_DuPage Deaths    cc1=  .999025 cc2=  .868837 lx=  6.25859 if=  67 il= 125 5/26/2020  n=  58 now=     411 end=        522       340       521 U=    25.15 T=  103.8 p1=  27.0 p2=    78.7 ed=   163 7/3/2020    x1=  67. x2= 125. y1=  1.46 y2=  -.84 BEST
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .999025 cc2=  .868837 lx=  6.25959 if=  67 il= 125 5/26/2020  n=  58 now=     411 end=        522       340       521 U=    25.15 T=  103.8 p1=  27.0 p2=    78.7 ed=   163 7/3/2020    x1=  67. x2= 125. y1=  1.46 y2=  -.84 BEST
GP: Deaths    US_Illinois_DuPage 5/26/2020       125     411      522     340      521     9   163 7/3/2020  
AAA1     1 US_Illinois_DuPage Deaths    cc1=  .998974 cc2=  .867668 lx=  6.25859 if=  68 il= 125 5/26/2020  n=  57 now=     411 end=        522       340       521 U=    25.06 T=  103.8 p1=  27.0 p2=    78.7 ed=   162 7/2/2020    x1=  68. x2= 125. y1=  1.43 y2=  -.84 BEST
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .998975 cc2=  .867668 lx=  6.25959 if=  68 il= 125 5/26/2020  n=  57 now=     411 end=        522       340       521 U=    25.06 T=  103.8 p1=  27.0 p2=    78.7 ed=   162 7/2/2020    x1=  68. x2= 125. y1=  1.43 y2=  -.84 BEST
GP: Deaths    US_Illinois_DuPage 5/26/2020       125     411      522     340      521     9   162 7/2/2020  
AAA1     1 US_Illinois_DuPage Deaths    cc1=  .998924 cc2=  .866470 lx=  6.25859 if=  69 il= 125 5/26/2020  n=  56 now=     411 end=        522       340       521 U=    25.22 T=  103.7 p1=  27.0 p2=    78.7 ed=   163 7/3/2020    x1=  69. x2= 125. y1=  1.38 y2=  -.84 BEST
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .998924 cc2=  .866470 lx=  6.26259 if=  69 il= 125 5/26/2020  n=  56 now=     411 end=        522       340       521 U=    25.22 T=  103.7 p1=  27.0 p2=    78.7 ed=   163 7/3/2020    x1=  69. x2= 125. y1=  1.38 y2=  -.84 BEST
GP: Deaths    US_Illinois_DuPage 5/26/2020       125     411      522     340      521     9   163 7/3/2020  
AAA1     1 US_Illinois_DuPage Deaths    cc1=  .998865 cc2=  .865234 lx=  6.25859 if=  70 il= 125 5/26/2020  n=  55 now=     411 end=        522       340       521 U=    25.31 T=  103.6 p1=  27.0 p2=    78.7 ed=   163 7/3/2020    x1=  70. x2= 125. y1=  1.33 y2=  -.84 BEST
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .998866 cc2=  .865234 lx=  6.26359 if=  70 il= 125 5/26/2020  n=  55 now=     411 end=        522       340       521 U=    25.31 T=  103.6 p1=  27.0 p2=    78.7 ed=   163 7/3/2020    x1=  70. x2= 125. y1=  1.33 y2=  -.84 BEST
GP: Deaths    US_Illinois_DuPage 5/26/2020       125     411      522     340      521     9   163 7/3/2020  
AAA1     1 US_Illinois_DuPage Deaths    cc1=  .998802 cc2=  .863962 lx=  6.25859 if=  71 il= 125 5/26/2020  n=  54 now=     411 end=        522       340       521 U=    25.34 T=  103.6 p1=  27.0 p2=    78.7 ed=   163 7/3/2020    x1=  71. x2= 125. y1=  1.29 y2=  -.84 BEST
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .998803 cc2=  .863962 lx=  6.26359 if=  71 il= 125 5/26/2020  n=  54 now=     411 end=        522       340       521 U=    25.34 T=  103.6 p1=  27.0 p2=    78.7 ed=   163 7/3/2020    x1=  71. x2= 125. y1=  1.29 y2=  -.84 BEST
GP: Deaths    US_Illinois_DuPage 5/26/2020       125     411      522     340      521     9   163 7/3/2020  
AAA1     1 US_Illinois_DuPage Deaths    cc1=  .998735 cc2=  .862652 lx=  6.25859 if=  72 il= 125 5/26/2020  n=  53 now=     411 end=        522       340       521 U=    25.32 T=  103.6 p1=  27.0 p2=    78.7 ed=   163 7/3/2020    x1=  72. x2= 125. y1=  1.25 y2=  -.84 BEST
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .998735 cc2=  .862652 lx=  6.26259 if=  72 il= 125 5/26/2020  n=  53 now=     411 end=        522       340       521 U=    25.32 T=  103.6 p1=  27.0 p2=    78.7 ed=   163 7/3/2020    x1=  72. x2= 125. y1=  1.25 y2=  -.84 BEST
GP: Deaths    US_Illinois_DuPage 5/26/2020       125     411      522     340      521     9   163 7/3/2020  
AAA1     1 US_Illinois_DuPage Deaths    cc1=  .998662 cc2=  .861301 lx=  6.25859 if=  73 il= 125 5/26/2020  n=  52 now=     411 end=        522       340       521 U=    25.25 T=  103.7 p1=  27.0 p2=    78.7 ed=   163 7/3/2020    x1=  73. x2= 125. y1=  1.21 y2=  -.84 BEST
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .998662 cc2=  .861301 lx=  6.26259 if=  73 il= 125 5/26/2020  n=  52 now=     411 end=        522       340       521 U=    25.25 T=  103.7 p1=  27.0 p2=    78.7 ed=   163 7/3/2020    x1=  73. x2= 125. y1=  1.21 y2=  -.84 BEST
GP: Deaths    US_Illinois_DuPage 5/26/2020       125     411      522     340      521     9   163 7/3/2020  
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .998585 cc2=  .859910 lx=  6.26859 if=  74 il= 125 5/26/2020  n=  51 now=     411 end=        527       340       521 U=    25.79 T=  103.8 p1=  28.2 p2=    78.0 ed=   164 7/4/2020    x1=  74. x2= 125. y1=  1.16 y2=  -.82     
GP: Deaths    US_Illinois_DuPage 5/26/2020       125     411      527     340      521     9   164 7/4/2020  
AAA1     1 US_Illinois_DuPage Deaths    cc1=  .998504 cc2=  .858476 lx=  6.25859 if=  75 il= 125 5/26/2020  n=  50 now=     411 end=        522       340       521 U=    25.03 T=  103.9 p1=  27.0 p2=    78.7 ed=   162 7/2/2020    x1=  75. x2= 125. y1=  1.15 y2=  -.84 BEST
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .998504 cc2=  .858476 lx=  6.26159 if=  75 il= 125 5/26/2020  n=  50 now=     411 end=        522       340       521 U=    25.03 T=  103.9 p1=  27.0 p2=    78.7 ed=   162 7/2/2020    x1=  75. x2= 125. y1=  1.15 y2=  -.84 BEST
GP: Deaths    US_Illinois_DuPage 5/26/2020       125     411      522     340      521     9   162 7/2/2020  
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .998439 cc2=  .857018 lx=  6.26859 if=  76 il= 125 5/26/2020  n=  49 now=     411 end=        527       340       521 U=    25.47 T=  104.1 p1=  28.2 p2=    78.0 ed=   164 7/4/2020    x1=  76. x2= 125. y1=  1.10 y2=  -.82     
GP: Deaths    US_Illinois_DuPage 5/26/2020       125     411      527     340      521     9   164 7/4/2020  
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .998356 cc2=  .855498 lx=  6.27859 if=  77 il= 125 5/26/2020  n=  48 now=     411 end=        533       340       521 U=    25.86 T=  104.3 p1=  29.7 p2=    77.1 ed=   165 7/5/2020    x1=  77. x2= 125. y1=  1.06 y2=  -.80     
GP: Deaths    US_Illinois_DuPage 5/26/2020       125     411      533     340      521     9   165 7/5/2020  
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .998260 cc2=  .853922 lx=  6.27859 if=  78 il= 125 5/26/2020  n=  47 now=     411 end=        533       340       521 U=    26.09 T=  104.1 p1=  29.7 p2=    77.1 ed=   165 7/5/2020    x1=  78. x2= 125. y1=  1.00 y2=  -.80     
GP: Deaths    US_Illinois_DuPage 5/26/2020       125     411      533     340      521     9   165 7/5/2020  
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .998146 cc2=  .852282 lx=  6.27859 if=  79 il= 125 5/26/2020  n=  46 now=     411 end=        533       340       521 U=    26.42 T=  103.9 p1=  29.7 p2=    77.1 ed=   166 7/6/2020    x1=  79. x2= 125. y1=   .94 y2=  -.80     
GP: Deaths    US_Illinois_DuPage 5/26/2020       125     411      533     340      521     9   166 7/6/2020  
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .998034 cc2=  .850592 lx=  6.27859 if=  80 il= 125 5/26/2020  n=  45 now=     411 end=        533       340       521 U=    26.54 T=  103.8 p1=  29.7 p2=    77.1 ed=   166 7/6/2020    x1=  80. x2= 125. y1=   .90 y2=  -.80     
GP: Deaths    US_Illinois_DuPage 5/26/2020       125     411      533     340      521     9   166 7/6/2020  
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .997707 cc2=  .845208 lx=  6.24859 if=  83 il= 125 5/26/2020  n=  42 now=     411 end=        517       340       521 U=    25.80 T=  102.6 p1=  25.8 p2=    79.5 ed=   163 7/3/2020    x1=  83. x2= 125. y1=   .76 y2=  -.87     
GP: Deaths    US_Illinois_DuPage 5/26/2020       125     411      517     340      521     9   163 7/3/2020  
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .997616 cc2=  .843312 lx=  6.23859 if=  84 il= 125 5/26/2020  n=  41 now=     411 end=        512       340       521 U=    25.47 T=  102.3 p1=  24.6 p2=    80.3 ed=   162 7/2/2020    x1=  84. x2= 125. y1=   .72 y2=  -.89     
GP: Deaths    US_Illinois_DuPage 5/26/2020       125     411      512     340      521     9   162 7/2/2020  
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .997382 cc2=  .839268 lx=  6.20859 if=  86 il= 125 5/26/2020  n=  39 now=     411 end=        497       340       521 U=    24.50 T=  101.3 p1=  20.9 p2=    82.7 ed=   159 6/29/2020   x1=  86. x2= 125. y1=   .62 y2=  -.97     
GP: Deaths    US_Illinois_DuPage 5/26/2020       125     411      497     340      521     9   159 6/29/2020 
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .997300 cc2=  .837171 lx=  6.18859 if=  87 il= 125 5/26/2020  n=  38 now=     411 end=        487       340       521 U=    23.75 T=  100.7 p1=  18.5 p2=    84.4 ed=   156 6/26/2020   x1=  87. x2= 125. y1=   .58 y2= -1.02     
GP: Deaths    US_Illinois_DuPage 5/26/2020       125     411      487     340      521     9   156 6/26/2020 
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .997204 cc2=  .834983 lx=  6.17859 if=  88 il= 125 5/26/2020  n=  37 now=     411 end=        482       340       521 U=    23.09 T=  100.7 p1=  17.3 p2=    85.3 ed=   155 6/25/2020   x1=  88. x2= 125. y1=   .55 y2= -1.05     
GP: Deaths    US_Illinois_DuPage 5/26/2020       125     411      482     340      521     9   155 6/25/2020 
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .997021 cc2=  .832622 lx=  6.16859 if=  89 il= 125 5/26/2020  n=  36 now=     411 end=        477       340       521 U=    22.61 T=  100.6 p1=  16.1 p2=    86.2 ed=   153 6/23/2020   x1=  89. x2= 125. y1=   .51 y2= -1.08     
GP: Deaths    US_Illinois_DuPage 5/26/2020       125     411      477     340      521     9   153 6/23/2020 
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .996793 cc2=  .830127 lx=  6.15859 if=  90 il= 125 5/26/2020  n=  35 now=     411 end=        472       340       521 U=    22.39 T=  100.2 p1=  14.8 p2=    87.1 ed=   152 6/22/2020   x1=  90. x2= 125. y1=   .45 y2= -1.11     
GP: Deaths    US_Illinois_DuPage 5/26/2020       125     411      472     340      521     9   152 6/22/2020 
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .996289 cc2=  .824791 lx=  6.13859 if=  92 il= 125 5/26/2020  n=  33 now=     411 end=        463       340       521 U=    22.21 T=   99.0 p1=  12.7 p2=    88.8 ed=   151 6/21/2020   x1=  92. x2= 125. y1=   .31 y2= -1.17     
GP: Deaths    US_Illinois_DuPage 5/26/2020       125     411      463     340      521     9   151 6/21/2020 
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .996319 cc2=  .822242 lx=  6.11859 if=  93 il= 125 5/26/2020  n=  32 now=     411 end=        454       340       521 U=    21.42 T=   98.5 p1=  10.5 p2=    90.5 ed=   149 6/19/2020   x1=  93. x2= 125. y1=   .25 y2= -1.24     
GP: Deaths    US_Illinois_DuPage 5/26/2020       125     411      454     340      521     9   149 6/19/2020 
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .996438 cc2=  .819662 lx=  6.09859 if=  94 il= 125 5/26/2020  n=  31 now=     411 end=        445       340       521 U=    20.17 T=   98.6 p1=   8.3 p2=    92.4 ed=   146 6/16/2020   x1=  94. x2= 125. y1=   .23 y2= -1.31     
GP: Deaths    US_Illinois_DuPage 5/26/2020       125     411      445     340      521     9   146 6/16/2020 
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .996320 cc2=  .816715 lx=  6.08859 if=  95 il= 125 5/26/2020  n=  30 now=     411 end=        440       340       521 U=    19.46 T=   98.8 p1=   7.1 p2=    93.4 ed=   144 6/14/2020   x1=  95. x2= 125. y1=   .19 y2= -1.35     
GP: Deaths    US_Illinois_DuPage 5/26/2020       125     411      440     340      521     9   144 6/14/2020 
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .996053 cc2=  .813479 lx=  6.07859 if=  96 il= 125 5/26/2020  n=  29 now=     411 end=        436       340       521 U=    18.59 T=   99.2 p1=   6.1 p2=    94.3 ed=   143 6/13/2020   x1=  96. x2= 125. y1=   .17 y2= -1.39     
GP: Deaths    US_Illinois_DuPage 5/26/2020       125     411      436     340      521     9   143 6/13/2020 
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .995630 cc2=  .809934 lx=  6.07859 if=  97 il= 125 5/26/2020  n=  28 now=     411 end=        436       340       521 U=    18.39 T=   99.5 p1=   6.1 p2=    94.3 ed=   142 6/12/2020   x1=  97. x2= 125. y1=   .13 y2= -1.39     
GP: Deaths    US_Illinois_DuPage 5/26/2020       125     411      436     340      521     9   142 6/12/2020 
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .995199 cc2=  .802749 lx=  6.12859 if=  99 il= 125 5/26/2020  n=  26 now=     411 end=        458       340       521 U=    20.98 T=   99.7 p1=  11.4 p2=    89.7 ed=   149 6/19/2020   x1=  99. x2= 125. y1=   .03 y2= -1.21     
GP: Deaths    US_Illinois_DuPage 5/26/2020       125     411      458     340      521     9   149 6/19/2020 
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .994654 cc2=  .798538 lx=  6.13859 if= 100 il= 125 5/26/2020  n=  25 now=     411 end=        463       340       521 U=    21.71 T=   99.6 p1=  12.7 p2=    88.8 ed=   150 6/20/2020   x1= 100. x2= 125. y1=  -.02 y2= -1.17     
GP: Deaths    US_Illinois_DuPage 5/26/2020       125     411      463     340      521     9   150 6/20/2020 
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .993986 cc2=  .793986 lx=  6.13859 if= 101 il= 125 5/26/2020  n=  24 now=     411 end=        463       340       521 U=    22.44 T=   98.7 p1=  12.7 p2=    88.8 ed=   151 6/21/2020   x1= 101. x2= 125. y1=  -.10 y2= -1.17     
GP: Deaths    US_Illinois_DuPage 5/26/2020       125     411      463     340      521     9   151 6/21/2020 
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .993365 cc2=  .789241 lx=  6.11859 if= 102 il= 125 5/26/2020  n=  23 now=     411 end=        454       340       521 U=    21.11 T=   98.8 p1=  10.5 p2=    90.5 ed=   148 6/18/2020   x1= 102. x2= 125. y1=  -.15 y2= -1.24     
GP: Deaths    US_Illinois_DuPage 5/26/2020       125     411      454     340      521     9   148 6/18/2020 
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .990232 cc2=  .772014 lx=  6.15859 if= 105 il= 125 5/26/2020  n=  20 now=     411 end=        472       340       521 U=    23.76 T=   98.6 p1=  14.8 p2=    87.1 ed=   154 6/24/2020   x1= 105. x2= 125. y1=  -.27 y2= -1.11     
GP: Deaths    US_Illinois_DuPage 5/26/2020       125     411      472     340      521     9   154 6/24/2020 
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .988778 cc2=  .765171 lx=  6.11859 if= 106 il= 125 5/26/2020  n=  19 now=     411 end=        454       340       521 U=    21.92 T=   97.8 p1=  10.5 p2=    90.5 ed=   149 6/19/2020   x1= 106. x2= 125. y1=  -.37 y2= -1.24     
GP: Deaths    US_Illinois_DuPage 5/26/2020       125     411      454     340      521     9   149 6/19/2020 
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .987138 cc2=  .757722 lx=  6.07859 if= 107 il= 125 5/26/2020  n=  18 now=     411 end=        436       340       521 U=    19.97 T=   97.3 p1=   6.1 p2=    94.3 ed=   144 6/14/2020   x1= 107. x2= 125. y1=  -.49 y2= -1.39     
GP: Deaths    US_Illinois_DuPage 5/26/2020       125     411      436     340      521     9   144 6/14/2020 
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .985425 cc2=  .749722 lx=  6.01859 if= 108 il= 125 5/26/2020  n=  17 now=     411 end=        410       340       521 U=    17.21 T=   96.4 p1=   -.2 p2=   100.2 ed=   137 6/7/2020    x1= 108. x2= 125. y1=  -.67 y2= -1.66     
GP: Deaths    US_Illinois_DuPage 5/26/2020       125     411      410     340      521     9   137 6/7/2020  
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .975542 cc2=  .674030 lx=  5.83859 if= 115 il= 125 5/26/2020  n=  10 now=     411 end=        343       340       521 U=     3.57 T=  108.4 p1= -16.5 p2=   119.8 ed=   116 5/17/2020   x1= 115. x2= 125. y1= -1.84 y2= -4.64     
GP: Deaths    US_Illinois_DuPage 5/26/2020       125     411      343     340      521     9   116 5/17/2020 
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .972400 cc2=  .656173 lx=  5.83859 if= 116 il= 125 5/26/2020  n=   9 now=     411 end=        343       340       521 U=     3.35 T=  109.4 p1= -16.5 p2=   119.8 ed=   117 5/18/2020   x1= 116. x2= 125. y1= -1.96 y2= -4.64     
GP: Deaths    US_Illinois_DuPage 5/26/2020       125     411      343     340      521     9   117 5/18/2020 
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .998316 cc2=  .872328 lx=  6.20859 if=  64 il= 126 5/27/2020  n=  62 now=     411 end=        497       347       508 U=    21.76 T=  103.7 p1=  20.9 p2=    82.7 ed=   155 6/25/2020   x1=  64. x2= 126. y1=  1.83 y2= -1.02     
GP: Deaths    US_Illinois_DuPage 5/27/2020       126     411      497     347      508     9   155 6/25/2020 
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .999012 cc2=  .872012 lx=  6.24859 if=  65 il= 126 5/27/2020  n=  61 now=     411 end=        517       347       508 U=    25.28 T=  102.8 p1=  25.8 p2=    79.5 ed=   162 7/2/2020    x1=  65. x2= 126. y1=  1.49 y2=  -.92     
GP: Deaths    US_Illinois_DuPage 5/27/2020       126     411      517     347      508     9   162 7/2/2020  
AAA1     1 US_Illinois_DuPage Deaths    cc1=  .998992 cc2=  .870955 lx=  6.23859 if=  66 il= 126 5/27/2020  n=  60 now=     411 end=        512       347       508 U=    24.63 T=  102.8 p1=  24.6 p2=    80.3 ed=   160 6/30/2020   x1=  66. x2= 126. y1=  1.49 y2=  -.94 BEST
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .998993 cc2=  .870955 lx=  6.24259 if=  66 il= 126 5/27/2020  n=  60 now=     411 end=        512       347       508 U=    24.63 T=  102.8 p1=  24.6 p2=    80.3 ed=   160 6/30/2020   x1=  66. x2= 126. y1=  1.49 y2=  -.94 BEST
GP: Deaths    US_Illinois_DuPage 5/27/2020       126     411      512     347      508     9   160 6/30/2020 
AAA1     1 US_Illinois_DuPage Deaths    cc1=  .998941 cc2=  .869842 lx=  6.23859 if=  67 il= 126 5/27/2020  n=  59 now=     411 end=        512       347       508 U=    24.58 T=  102.8 p1=  24.6 p2=    80.3 ed=   160 6/30/2020   x1=  67. x2= 126. y1=  1.46 y2=  -.94 BEST
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .998942 cc2=  .869842 lx=  6.24159 if=  67 il= 126 5/27/2020  n=  59 now=     411 end=        512       347       508 U=    24.58 T=  102.8 p1=  24.6 p2=    80.3 ed=   160 6/30/2020   x1=  67. x2= 126. y1=  1.46 y2=  -.94 BEST
GP: Deaths    US_Illinois_DuPage 5/27/2020       126     411      512     347      508     9   160 6/30/2020 
AAA1     1 US_Illinois_DuPage Deaths    cc1=  .998887 cc2=  .868698 lx=  6.23859 if=  68 il= 126 5/27/2020  n=  58 now=     411 end=        512       347       508 U=    24.49 T=  102.9 p1=  24.6 p2=    80.3 ed=   160 6/30/2020   x1=  68. x2= 126. y1=  1.43 y2=  -.94 BEST
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .998887 cc2=  .868698 lx=  6.24159 if=  68 il= 126 5/27/2020  n=  58 now=     411 end=        512       347       508 U=    24.49 T=  102.9 p1=  24.6 p2=    80.3 ed=   160 6/30/2020   x1=  68. x2= 126. y1=  1.43 y2=  -.94 BEST
GP: Deaths    US_Illinois_DuPage 5/27/2020       126     411      512     347      508     9   160 6/30/2020 
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .998830 cc2=  .867524 lx=  6.24859 if=  69 il= 126 5/27/2020  n=  57 now=     411 end=        517       347       508 U=    24.88 T=  103.2 p1=  25.8 p2=    79.5 ed=   161 7/1/2020    x1=  69. x2= 126. y1=  1.37 y2=  -.92     
GP: Deaths    US_Illinois_DuPage 5/27/2020       126     411      517     347      508     9   161 7/1/2020  
AAA2     1 US_Illinois_DuPage Deaths    cc1=  .998768 cc2=  .866314 lx=  6.24859 if=  70 il= 126 5/27/2020  n=  56 now=     411 end=        517       347       508 U=    24.96 T=  103.1 p1=  25.8 p2=    79.5 ed=   161 7/1/2020    x1=  70. x2= 126. y1=  1.33 y2=  -.92     
GP: Deaths    US_Illinois_DuPage 5/27/2020       126     411      517     347      508     9   161 7/1/2020  
AAA1     1 US_Illinois_DuPage Deaths    cc1=  .998701 cc2=  .865071 lx=  6.23859 if=  71 il= 126 5/27/2020  n=  55 now=     411 end=        512       347       508 U=    24.73 T=  102.7 p1=  24.6 p2=    80.3 ed=   161 7/1/2020    x1=  71. x2= 126. y1=  1.28 y2=  -.94 BEST
