TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020      739503.00000       13.51373
TAB:  Brazil Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    Brazil 5/4/2020        103   38406    38405    7367     9222     3   186 7/26/2020 
AAA2     1 Brazil Deaths    cc1=  .998781 cc2=  .832114 lx= 10.61597 if=  68 il= 103 5/4/2020   n=  35 now=   38406 end=      40780      7367      9222 U=    29.76 T=  119.0 p1=   6.2 p2=    94.2 ed=   189 7/29/2020   x1=  68. x2= 103. y1=  1.71 y2=   .54     
GP: Deaths    Brazil 5/4/2020        103   38406    40780    7367     9222     3   189 7/29/2020 
AAA2     1 Brazil Deaths    cc1=  .998809 cc2=  .829778 lx= 10.72597 if=  69 il= 103 5/4/2020   n=  34 now=   38406 end=      45522      7367      9222 U=    31.16 T=  121.7 p1=  18.5 p2=    84.4 ed=   195 8/4/2020    x1=  69. x2= 103. y1=  1.69 y2=   .60     
GP: Deaths    Brazil 5/4/2020        103   38406    45522    7367     9222     3   195 8/4/2020  
AAA2     1 Brazil Deaths    cc1=  .998817 cc2=  .827319 lx= 10.83597 if=  70 il= 103 5/4/2020   n=  33 now=   38406 end=      50816      7367      9222 U=    32.35 T=  124.3 p1=  32.3 p2=    75.6 ed=   200 8/9/2020    x1=  70. x2= 103. y1=  1.68 y2=   .66     
GP: Deaths    Brazil 5/4/2020        103   38406    50816    7367     9222     3   200 8/9/2020  
AAA2     1 Brazil Deaths    cc1=  .998892 cc2=  .824815 lx= 10.99597 if=  71 il= 103 5/4/2020   n=  32 now=   38406 end=      59633      7367      9222 U=    35.02 T=  128.8 p1=  55.3 p2=    64.4 ed=   211 8/20/2020   x1=  71. x2= 103. y1=  1.65 y2=   .74     
GP: Deaths    Brazil 5/4/2020        103   38406    59633    7367     9222     3   211 8/20/2020 
AAA2     1 Brazil Deaths    cc1=  .998800 cc2=  .822024 lx= 11.04597 if=  72 il= 103 5/4/2020   n=  31 now=   38406 end=      62690      7367      9222 U=    35.22 T=  129.8 p1=  63.2 p2=    61.3 ed=   212 8/21/2020   x1=  72. x2= 103. y1=  1.64 y2=   .76     
GP: Deaths    Brazil 5/4/2020        103   38406    62690    7367     9222     3   212 8/21/2020 
AAA2     1 Brazil Deaths    cc1=  .998786 cc2=  .819180 lx= 11.20597 if=  73 il= 103 5/4/2020   n=  30 now=   38406 end=      73568      7367      9222 U=    37.62 T=  134.4 p1=  91.6 p2=    52.2 ed=   223 9/1/2020    x1=  73. x2= 103. y1=  1.63 y2=   .83     
GP: Deaths    Brazil 5/4/2020        103   38406    73568    7367     9222     3   223 9/1/2020  
AAA2     1 Brazil Deaths    cc1=  .998685 cc2=  .816110 lx= 11.28597 if=  74 il= 103 5/4/2020   n=  29 now=   38406 end=      79695      7367      9222 U=    38.08 T=  136.0 p1= 107.5 p2=    48.2 ed=   225 9/3/2020    x1=  74. x2= 103. y1=  1.63 y2=   .87     
GP: Deaths    Brazil 5/4/2020        103   38406    79695    7367     9222     3   225 9/3/2020  
AAA2     1 Brazil Deaths    cc1=  .998721 cc2=  .813026 lx= 11.55597 if=  75 il= 103 5/4/2020   n=  28 now=   38406 end=     104398      7367      9222 U=    41.32 T=  143.3 p1= 171.8 p2=    36.8 ed=   240 9/18/2020   x1=  75. x2= 103. y1=  1.65 y2=   .98     
GP: Deaths    Brazil 5/4/2020        103   38406   104398    7367     9222     3   240 9/18/2020 
AAA2     1 Brazil Deaths    cc1=  .998848 cc2=  .809865 lx= 12.03597 if=  76 il= 103 5/4/2020   n=  27 now=   38406 end=     168715      7367      9222 U=    47.85 T=  157.6 p1= 339.3 p2=    22.8 ed=   270 10/18/2020  x1=  76. x2= 103. y1=  1.71 y2=  1.14     
GP: Deaths    Brazil 5/4/2020        103   38406    -        7367     9222     3   270 10/18/2020
AAA2     1 Brazil Deaths    cc1=  .998702 cc2=  .802586 lx= 12.55597 if=  78 il= 103 5/4/2020   n=  25 now=   38406 end=     283784      7367      9222 U=    56.14 T=  175.7 p1= 638.9 p2=    13.5 ed=   308 11/25/2020  x1=  78. x2= 103. y1=  1.74 y2=  1.30     
GP: Deaths    Brazil 5/4/2020        103   38406    -        7367     9222     3   308 11/25/2020
AAA2     1 Brazil Deaths    cc1=  .998562 cc2=  .798562 lx= 12.38597 if=  79 il= 103 5/4/2020   n=  24 now=   38406 end=     239418      7367      9222 U=    54.15 T=  170.5 p1= 523.4 p2=    16.0 ed=   298 11/15/2020  x1=  79. x2= 103. y1=  1.69 y2=  1.25     
GP: Deaths    Brazil 5/4/2020        103   38406    -        7367     9222     3   298 11/15/2020
AAA2     1 Brazil Deaths    cc1=  .998429 cc2=  .794305 lx= 12.11597 if=  80 il= 103 5/4/2020   n=  23 now=   38406 end=     182767      7367      9222 U=    49.90 T=  161.2 p1= 375.9 p2=    21.0 ed=   278 10/26/2020  x1=  80. x2= 103. y1=  1.63 y2=  1.17     
GP: Deaths    Brazil 5/4/2020        103   38406    -        7367     9222     3   278 10/26/2020
AAA2     1 Brazil Deaths    cc1=  .998214 cc2=  .789700 lx= 12.11597 if=  81 il= 103 5/4/2020   n=  22 now=   38406 end=     182767      7367      9222 U=    49.53 T=  160.8 p1= 375.9 p2=    21.0 ed=   277 10/25/2020  x1=  81. x2= 103. y1=  1.61 y2=  1.17     
GP: Deaths    Brazil 5/4/2020        103   38406    -        7367     9222     3   277 10/25/2020
AAA2     1 Brazil Deaths    cc1=  .997989 cc2=  .784788 lx= 12.38597 if=  82 il= 103 5/4/2020   n=  21 now=   38406 end=     239418      7367      9222 U=    52.47 T=  168.4 p1= 523.4 p2=    16.0 ed=   292 11/9/2020   x1=  82. x2= 103. y1=  1.65 y2=  1.25     
GP: Deaths    Brazil 5/4/2020        103   38406    -        7367     9222     3   292 11/9/2020 
AAA2     1 Brazil Deaths    cc1=  .997878 cc2=  .779660 lx= 12.55597 if=  83 il= 103 5/4/2020   n=  20 now=   38406 end=     283784      7367      9222 U=    55.90 T=  175.4 p1= 638.9 p2=    13.5 ed=   307 11/24/2020  x1=  83. x2= 103. y1=  1.65 y2=  1.30     
GP: Deaths    Brazil 5/4/2020        103   38406    -        7367     9222     3   307 11/24/2020
AAA2     1 Brazil Deaths    cc1=  .997557 cc2=  .773951 lx= 12.55597 if=  84 il= 103 5/4/2020   n=  19 now=   38406 end=     283784      7367      9222 U=    56.97 T=  176.8 p1= 638.9 p2=    13.5 ed=   311 11/28/2020  x1=  84. x2= 103. y1=  1.63 y2=  1.30     
GP: Deaths    Brazil 5/4/2020        103   38406    -        7367     9222     3   311 11/28/2020
AAA2     1 Brazil Deaths    cc1=  .997183 cc2=  .767767 lx= 12.55597 if=  85 il= 103 5/4/2020   n=  18 now=   38406 end=     283784      7367      9222 U=    57.48 T=  177.4 p1= 638.9 p2=    13.5 ed=   313 11/30/2020  x1=  85. x2= 103. y1=  1.61 y2=  1.30     
GP: Deaths    Brazil 5/4/2020        103   38406    -        7367     9222     3   313 11/30/2020
AAA2     1 Brazil Deaths    cc1=  .996824 cc2=  .761122 lx= 12.55597 if=  86 il= 103 5/4/2020   n=  17 now=   38406 end=     283784      7367      9222 U=    58.32 T=  178.5 p1= 638.9 p2=    13.5 ed=   316 12/3/2020   x1=  86. x2= 103. y1=  1.59 y2=  1.30     
GP: Deaths    Brazil 5/4/2020        103   38406    -        7367     9222     3   316 12/3/2020 
AAA2     1 Brazil Deaths    cc1=  .996763 cc2=  .754228 lx= 11.80597 if=  87 il= 103 5/4/2020   n=  16 now=   38406 end=     134050      7367      9222 U=    48.25 T=  154.4 p1= 249.0 p2=    28.7 ed=   268 10/16/2020  x1=  87. x2= 103. y1=  1.40 y2=  1.07     
GP: Deaths    Brazil 5/4/2020        103   38406    -        7367     9222     3   268 10/16/2020
AAA2     1 Brazil Deaths    cc1=  .997596 cc2=  .747596 lx= 10.58597 if=  88 il= 103 5/4/2020   n=  15 now=   38406 end=      39575      7367      9222 U=    29.88 T=  118.5 p1=   3.0 p2=    97.0 ed=   189 7/29/2020   x1=  88. x2= 103. y1=  1.02 y2=   .52     
GP: Deaths    Brazil 5/4/2020        103   38406    39575    7367     9222     3   189 7/29/2020 
AAA2     1 Brazil Deaths    cc1=  .998264 cc2=  .740065 lx= 10.05597 if=  89 il= 103 5/4/2020   n=  14 now=   38406 end=      23294      7367      9222 U=    21.65 T=  106.0 p1= -39.3 p2=   164.9 ed=   157 6/27/2020   x1=  89. x2= 103. y1=   .79 y2=   .14     
GP: Deaths    Brazil 5/4/2020        103   38406    23294    7367     9222     3   157 6/27/2020 
AAA2     1 Brazil Deaths    cc1=  .998601 cc2=  .731339 lx=  9.77597 if=  90 il= 103 5/4/2020   n=  13 now=   38406 end=      17605      7367      9222 U=    17.14 T=  100.6 p1= -54.2 p2=   218.2 ed=   141 6/11/2020   x1=  90. x2= 103. y1=   .62 y2=  -.14     
GP: Deaths    Brazil 5/4/2020        103   38406    17605    7367     9222     3   141 6/11/2020 
AAA2     1 Brazil Deaths    cc1=  .998526 cc2=  .721176 lx=  9.63597 if=  91 il= 103 5/4/2020   n=  12 now=   38406 end=      15305      7367      9222 U=    14.62 T=   98.4 p1= -60.1 p2=   250.9 ed=   132 6/2/2020    x1=  91. x2= 103. y1=   .51 y2=  -.31     
GP: Deaths    Brazil 5/4/2020        103   38406    15305    7367     9222     3   132 6/2/2020  
AAA2     1 Brazil Deaths    cc1=  .998175 cc2=  .709500 lx=  9.71597 if=  92 il= 103 5/4/2020   n=  11 now=   38406 end=      16580      7367      9222 U=    16.12 T=   99.6 p1= -56.8 p2=   231.6 ed=   137 6/7/2020    x1=  92. x2= 103. y1=   .47 y2=  -.21     
GP: Deaths    Brazil 5/4/2020        103   38406    16580    7367     9222     3   137 6/7/2020  
AAA2     1 Brazil Deaths    cc1=  .997717 cc2=  .696205 lx=  9.60597 if=  93 il= 103 5/4/2020   n=  10 now=   38406 end=      14853      7367      9222 U=    14.63 T=   97.8 p1= -61.3 p2=   258.6 ed=   132 6/2/2020    x1=  93. x2= 103. y1=   .33 y2=  -.35     
GP: Deaths    Brazil 5/4/2020        103   38406    14853    7367     9222     3   132 6/2/2020  
AAA2     1 Brazil Deaths    cc1=  .997722 cc2=  .681494 lx=  9.38597 if=  94 il= 103 5/4/2020   n=   9 now=   38406 end=      11919      7367      9222 U=    11.16 T=   94.8 p1= -69.0 p2=   322.2 ed=   121 5/22/2020   x1=  94. x2= 103. y1=   .07 y2=  -.73     
GP: Deaths    Brazil 5/4/2020        103   38406    11919    7367     9222     3   121 5/22/2020 
AAA2     1 Brazil Deaths    cc1=  .999117 cc2=  .665784 lx=  9.20597 if=  95 il= 103 5/4/2020   n=   8 now=   38406 end=       9956      7367      9222 U=     7.77 T=   93.7 p1= -74.1 p2=   385.8 ed=   112 5/13/2020   x1=  95. x2= 103. y1=  -.17 y2= -1.20     
GP: Deaths    Brazil 5/4/2020        103   38406     9956    7367     9222     3   112 5/13/2020 
AAA1     1 Brazil Deaths    cc1=  .999741 cc2=  .646187 lx=  9.13597 if=  96 il= 103 5/4/2020   n=   7 now=   38406 end=       9283      7367      9222 U=     6.31 T=   93.8 p1= -75.8 p2=   413.7 ed=   108 5/9/2020    x1=  96. x2= 103. y1=  -.35 y2= -1.46 BEST
AAA2     1 Brazil Deaths    cc1=  .999741 cc2=  .646187 lx=  9.13497 if=  96 il= 103 5/4/2020   n=   7 now=   38406 end=       9283      7367      9222 U=     6.31 T=   93.8 p1= -75.8 p2=   413.7 ed=   108 5/9/2020    x1=  96. x2= 103. y1=  -.35 y2= -1.46 BEST
GP: Deaths    Brazil 5/4/2020        103   38406     9283    7367     9222     3   108 5/9/2020  
AAA1     1 Brazil Deaths    cc1=  .999673 cc2=  .621709 lx=  9.11597 if=  97 il= 103 5/4/2020   n=   6 now=   38406 end=       9099      7367      9222 U=     5.92 T=   93.8 p1= -76.3 p2=   422.1 ed=   107 5/8/2020    x1=  97. x2= 103. y1=  -.54 y2= -1.55 BEST
AAA2     1 Brazil Deaths    cc1=  .999674 cc2=  .621709 lx=  9.11797 if=  97 il= 103 5/4/2020   n=   6 now=   38406 end=       9099      7367      9222 U=     5.92 T=   93.8 p1= -76.3 p2=   422.1 ed=   107 5/8/2020    x1=  97. x2= 103. y1=  -.54 y2= -1.55 BEST
GP: Deaths    Brazil 5/4/2020        103   38406     9099    7367     9222     3   107 5/8/2020  
AAA1     1 Brazil Deaths    cc1=  .999567 cc2=  .591318 lx=  9.09597 if=  98 il= 103 5/4/2020   n=   5 now=   38406 end=       8919      7367      9222 U=     5.42 T=   94.0 p1= -76.8 p2=   430.6 ed=   106 5/7/2020    x1=  98. x2= 103. y1=  -.73 y2= -1.65 BEST
AAA2     1 Brazil Deaths    cc1=  .999567 cc2=  .591318 lx=  9.09797 if=  98 il= 103 5/4/2020   n=   5 now=   38406 end=       8919      7367      9222 U=     5.42 T=   94.0 p1= -76.8 p2=   430.6 ed=   106 5/7/2020    x1=  98. x2= 103. y1=  -.73 y2= -1.65 BEST
GP: Deaths    Brazil 5/4/2020        103   38406     8919    7367     9222     3   106 5/7/2020  
AAA2     1 Brazil Deaths    cc1=  .998084 cc2=  .856663 lx= 10.02597 if=  55 il= 104 5/5/2020   n=  49 now=   38406 end=      22605      7938     17736 U=    21.68 T=  105.0 p1= -41.1 p2=   169.9 ed=   156 6/26/2020   x1=  55. x2= 104. y1=  2.31 y2=   .05     
GP: Deaths    Brazil 5/5/2020        104   38406    22605    7938    17736     3   156 6/26/2020 
AAA2     1 Brazil Deaths    cc1=  .998697 cc2=  .855840 lx= 10.13597 if=  56 il= 104 5/5/2020   n=  48 now=   38406 end=      25234      7938     17736 U=    23.35 T=  107.4 p1= -34.3 p2=   152.2 ed=   162 7/2/2020    x1=  56. x2= 104. y1=  2.20 y2=   .15     
GP: Deaths    Brazil 5/5/2020        104   38406    25234    7938    17736     3   162 7/2/2020  
AAA2     1 Brazil Deaths    cc1=  .998969 cc2=  .854631 lx= 10.22597 if=  57 il= 104 5/5/2020   n=  47 now=   38406 end=      27610      7938     17736 U=    24.58 T=  109.4 p1= -28.1 p2=   139.1 ed=   167 7/7/2020    x1=  57. x2= 104. y1=  2.13 y2=   .22     
GP: Deaths    Brazil 5/5/2020        104   38406    27610    7938    17736     3   167 7/7/2020  
AAA2     1 Brazil Deaths    cc1=  .999118 cc2=  .853253 lx= 10.29597 if=  58 il= 104 5/5/2020   n=  46 now=   38406 end=      29613      7938     17736 U=    25.68 T=  111.1 p1= -22.9 p2=   129.7 ed=   171 7/11/2020   x1=  58. x2= 104. y1=  2.07 y2=   .28     
GP: Deaths    Brazil 5/5/2020        104   38406    29613    7938    17736     3   171 7/11/2020 
AAA2     1 Brazil Deaths    cc1=  .999156 cc2=  .851714 lx= 10.33597 if=  59 il= 104 5/5/2020   n=  45 now=   38406 end=      30821      7938     17736 U=    26.06 T=  111.9 p1= -19.7 p2=   124.6 ed=   173 7/13/2020   x1=  59. x2= 104. y1=  2.03 y2=   .30     
GP: Deaths    Brazil 5/5/2020        104   38406    30821    7938    17736     3   173 7/13/2020 
AAA2     1 Brazil Deaths    cc1=  .999231 cc2=  .850160 lx= 10.40597 if=  60 il= 104 5/5/2020   n=  44 now=   38406 end=      33056      7938     17736 U=    27.21 T=  113.7 p1= -13.9 p2=   116.2 ed=   177 7/17/2020   x1=  60. x2= 104. y1=  1.97 y2=   .36     
GP: Deaths    Brazil 5/5/2020        104   38406    33056    7938    17736     3   177 7/17/2020 
AAA2     1 Brazil Deaths    cc1=  .999212 cc2=  .848457 lx= 10.43597 if=  61 il= 104 5/5/2020   n=  43 now=   38406 end=      34063      7938     17736 U=    27.62 T=  114.4 p1= -11.3 p2=   112.7 ed=   179 7/19/2020   x1=  61. x2= 104. y1=  1.93 y2=   .38     
GP: Deaths    Brazil 5/5/2020        104   38406    34063    7938    17736     3   179 7/19/2020 
AAA2     1 Brazil Deaths    cc1=  .999182 cc2=  .846684 lx= 10.46597 if=  62 il= 104 5/5/2020   n=  42 now=   38406 end=      35100      7938     17736 U=    28.07 T=  115.1 p1=  -8.6 p2=   109.4 ed=   181 7/21/2020   x1=  62. x2= 104. y1=  1.89 y2=   .40     
GP: Deaths    Brazil 5/5/2020        104   38406    35100    7938    17736     3   181 7/21/2020 
AAA2     1 Brazil Deaths    cc1=  .999136 cc2=  .844833 lx= 10.48597 if=  63 il= 104 5/5/2020   n=  41 now=   38406 end=      35809      7938     17736 U=    28.32 T=  115.6 p1=  -6.8 p2=   107.3 ed=   182 7/22/2020   x1=  63. x2= 104. y1=  1.86 y2=   .41     
GP: Deaths    Brazil 5/5/2020        104   38406    35809    7938    17736     3   182 7/22/2020 
AAA2     1 Brazil Deaths    cc1=  .999084 cc2=  .842910 lx= 10.50597 if=  64 il= 104 5/5/2020   n=  40 now=   38406 end=      36532      7938     17736 U=    28.67 T=  116.1 p1=  -4.9 p2=   105.1 ed=   183 7/23/2020   x1=  64. x2= 104. y1=  1.82 y2=   .42     
GP: Deaths    Brazil 5/5/2020        104   38406    36532    7938    17736     3   183 7/23/2020 
AAA2     1 Brazil Deaths    cc1=  .999018 cc2=  .840904 lx= 10.51597 if=  65 il= 104 5/5/2020   n=  39 now=   38406 end=      36900      7938     17736 U=    28.65 T=  116.3 p1=  -3.9 p2=   104.1 ed=   183 7/23/2020   x1=  65. x2= 104. y1=  1.79 y2=   .43     
GP: Deaths    Brazil 5/5/2020        104   38406    36900    7938    17736     3   183 7/23/2020 
AAA2     1 Brazil Deaths    cc1=  .998957 cc2=  .838829 lx= 10.54597 if=  66 il= 104 5/5/2020   n=  38 now=   38406 end=      38023      7938     17736 U=    28.89 T=  117.0 p1=  -1.0 p2=   101.0 ed=   185 7/25/2020   x1=  66. x2= 104. y1=  1.76 y2=   .45     
GP: Deaths    Brazil 5/5/2020        104   38406    38023    7938    17736     3   185 7/25/2020 
AAA2     1 Brazil Deaths    cc1=  .998910 cc2=  .836688 lx= 10.58597 if=  67 il= 104 5/5/2020   n=  37 now=   38406 end=      39575      7938     17736 U=    29.33 T=  117.9 p1=   3.0 p2=    97.0 ed=   187 7/27/2020   x1=  67. x2= 104. y1=  1.74 y2=   .47     
GP: Deaths    Brazil 5/5/2020        104   38406    39575    7938    17736     3   187 7/27/2020 
AAA2     1 Brazil Deaths    cc1=  .998870 cc2=  .834471 lx= 10.64597 if=  68 il= 104 5/5/2020   n=  36 now=   38406 end=      42022      7938     17736 U=    29.80 T=  119.2 p1=   9.4 p2=    91.4 ed=   189 7/29/2020   x1=  68. x2= 104. y1=  1.72 y2=   .51     
GP: Deaths    Brazil 5/5/2020        104   38406    42022    7938    17736     3   189 7/29/2020 
AAA2     1 Brazil Deaths    cc1=  .998902 cc2=  .832235 lx= 10.74597 if=  69 il= 104 5/5/2020   n=  35 now=   38406 end=      46442      7938     17736 U=    31.10 T=  121.7 p1=  20.9 p2=    82.7 ed=   195 8/4/2020    x1=  69. x2= 104. y1=  1.69 y2=   .57     
GP: Deaths    Brazil 5/5/2020        104   38406    46442    7938    17736     3   195 8/4/2020  
AAA2     1 Brazil Deaths    cc1=  .998915 cc2=  .829884 lx= 10.84597 if=  70 il= 104 5/5/2020   n=  34 now=   38406 end=      51326      7938     17736 U=    32.20 T=  124.1 p1=  33.6 p2=    74.8 ed=   200 8/9/2020    x1=  70. x2= 104. y1=  1.68 y2=   .62     
GP: Deaths    Brazil 5/5/2020        104   38406    51326    7938    17736     3   200 8/9/2020  
AAA2     1 Brazil Deaths    cc1=  .998987 cc2=  .827489 lx= 10.99597 if=  71 il= 104 5/5/2020   n=  33 now=   38406 end=      59633      7938     17736 U=    34.73 T=  128.4 p1=  55.3 p2=    64.4 ed=   210 8/19/2020   x1=  71. x2= 104. y1=  1.65 y2=   .70     
GP: Deaths    Brazil 5/5/2020        104   38406    59633    7938    17736     3   210 8/19/2020 
AAA2     1 Brazil Deaths    cc1=  .998906 cc2=  .824829 lx= 11.04597 if=  72 il= 104 5/5/2020   n=  32 now=   38406 end=      62690      7938     17736 U=    34.95 T=  129.4 p1=  63.2 p2=    61.3 ed=   211 8/20/2020   x1=  72. x2= 104. y1=  1.64 y2=   .73     
GP: Deaths    Brazil 5/5/2020        104   38406    62690    7938    17736     3   211 8/20/2020 
AAA2     1 Brazil Deaths    cc1=  .998895 cc2=  .822118 lx= 11.18597 if=  73 il= 104 5/5/2020   n=  31 now=   38406 end=      72111      7938     17736 U=    37.11 T=  133.4 p1=  87.8 p2=    53.3 ed=   220 8/29/2020   x1=  73. x2= 104. y1=  1.63 y2=   .79     
GP: Deaths    Brazil 5/5/2020        104   38406    72111    7938    17736     3   220 8/29/2020 
AAA2     1 Brazil Deaths    cc1=  .998805 cc2=  .819200 lx= 11.25597 if=  74 il= 104 5/5/2020   n=  30 now=   38406 end=      77340      7938     17736 U=    37.47 T=  134.8 p1= 101.4 p2=    49.7 ed=   223 9/1/2020    x1=  74. x2= 104. y1=  1.62 y2=   .82     
GP: Deaths    Brazil 5/5/2020        104   38406    77340    7938    17736     3   223 9/1/2020  
AAA2     1 Brazil Deaths    cc1=  .998836 cc2=  .816262 lx= 11.49597 if=  75 il= 104 5/5/2020   n=  29 now=   38406 end=      98318      7938     17736 U=    40.38 T=  141.3 p1= 156.0 p2=    39.1 ed=   236 9/14/2020   x1=  75. x2= 104. y1=  1.64 y2=   .92     
GP: Deaths    Brazil 5/5/2020        104   38406    98318    7938    17736     3   236 9/14/2020 
AAA2     1 Brazil Deaths    cc1=  .998939 cc2=  .813244 lx= 11.88597 if=  76 il= 104 5/5/2020   n=  28 now=   38406 end=     145214      7938     17736 U=    45.82 T=  152.9 p1= 278.1 p2=    26.4 ed=   261 10/9/2020   x1=  76. x2= 104. y1=  1.68 y2=  1.07     
GP: Deaths    Brazil 5/5/2020        104   38406    -        7938    17736     3   261 10/9/2020 
AAA2     1 Brazil Deaths    cc1=  .998794 cc2=  .806343 lx= 12.28597 if=  78 il= 104 5/5/2020   n=  26 now=   38406 end=     216634      7938     17736 U=    52.43 T=  166.7 p1= 464.1 p2=    17.7 ed=   290 11/7/2020   x1=  78. x2= 104. y1=  1.69 y2=  1.20     
GP: Deaths    Brazil 5/5/2020        104   38406    -        7938    17736     3   290 11/7/2020 
AAA2     1 Brazil Deaths    cc1=  .998676 cc2=  .802560 lx= 12.10597 if=  79 il= 104 5/5/2020   n=  25 now=   38406 end=     180948      7938     17736 U=    50.23 T=  161.3 p1= 371.1 p2=    21.2 ed=   279 10/27/2020  x1=  79. x2= 104. y1=  1.64 y2=  1.14     
GP: Deaths    Brazil 5/5/2020        104   38406    -        7938    17736     3   279 10/27/2020
AAA2     1 Brazil Deaths    cc1=  .998568 cc2=  .798568 lx= 11.86597 if=  80 il= 104 5/5/2020   n=  24 now=   38406 end=     142339      7938     17736 U=    46.41 T=  153.2 p1= 270.6 p2=    27.0 ed=   262 10/10/2020  x1=  80. x2= 104. y1=  1.58 y2=  1.06     
GP: Deaths    Brazil 5/5/2020        104   38406    -        7938    17736     3   262 10/10/2020
AAA2     1 Brazil Deaths    cc1=  .998382 cc2=  .794258 lx= 11.84597 if=  81 il= 104 5/5/2020   n=  23 now=   38406 end=     139520      7938     17736 U=    45.79 T=  152.2 p1= 263.3 p2=    27.5 ed=   260 10/8/2020   x1=  81. x2= 104. y1=  1.56 y2=  1.05     
GP: Deaths    Brazil 5/5/2020        104   38406    -        7938    17736     3   260 10/8/2020 
AAA2     1 Brazil Deaths    cc1=  .998178 cc2=  .789664 lx= 12.00597 if=  82 il= 104 5/5/2020   n=  22 now=   38406 end=     163729      7938     17736 U=    47.39 T=  156.5 p1= 326.3 p2=    23.5 ed=   268 10/16/2020  x1=  82. x2= 104. y1=  1.57 y2=  1.11     
GP: Deaths    Brazil 5/5/2020        104   38406    -        7938    17736     3   268 10/16/2020
AAA2     1 Brazil Deaths    cc1=  .998077 cc2=  .784876 lx= 12.55597 if=  83 il= 104 5/5/2020   n=  21 now=   38406 end=     283784      7938     17736 U=    55.50 T=  174.7 p1= 638.9 p2=    13.5 ed=   305 11/22/2020  x1=  83. x2= 104. y1=  1.65 y2=  1.27     
GP: Deaths    Brazil 5/5/2020        104   38406    -        7938    17736     3   305 11/22/2020
AAA2     1 Brazil Deaths    cc1=  .997807 cc2=  .779589 lx= 12.55597 if=  84 il= 104 5/5/2020   n=  20 now=   38406 end=     283784      7938     17736 U=    56.47 T=  176.0 p1= 638.9 p2=    13.5 ed=   309 11/26/2020  x1=  84. x2= 104. y1=  1.63 y2=  1.27     
GP: Deaths    Brazil 5/5/2020        104   38406    -        7938    17736     3   309 11/26/2020
AAA2     1 Brazil Deaths    cc1=  .997480 cc2=  .773873 lx= 12.55597 if=  85 il= 104 5/5/2020   n=  19 now=   38406 end=     283784      7938     17736 U=    56.92 T=  176.5 p1= 638.9 p2=    13.5 ed=   310 11/27/2020  x1=  85. x2= 104. y1=  1.61 y2=  1.27     
GP: Deaths    Brazil 5/5/2020        104   38406    -        7938    17736     3   310 11/27/2020
AAA2     1 Brazil Deaths    cc1=  .997157 cc2=  .767742 lx= 12.29597 if=  86 il= 104 5/5/2020   n=  18 now=   38406 end=     218812      7938     17736 U=    54.06 T=  168.8 p1= 469.7 p2=    17.6 ed=   296 11/13/2020  x1=  86. x2= 104. y1=  1.53 y2=  1.20     
GP: Deaths    Brazil 5/5/2020        104   38406    -        7938    17736     3   296 11/13/2020
AAA2     1 Brazil Deaths    cc1=  .997176 cc2=  .761474 lx= 11.19597 if=  87 il= 104 5/5/2020   n=  17 now=   38406 end=      72836      7938     17736 U=    38.88 T=  134.9 p1=  89.6 p2=    52.7 ed=   226 9/4/2020    x1=  87. x2= 104. y1=  1.23 y2=   .80     
GP: Deaths    Brazil 5/5/2020        104   38406    72836    7938    17736     3   226 9/4/2020  
AAA2     1 Brazil Deaths    cc1=  .997975 cc2=  .755439 lx= 10.44597 if=  88 il= 104 5/5/2020   n=  16 now=   38406 end=      34405      7938     17736 U=    27.27 T=  114.4 p1= -10.4 p2=   111.6 ed=   178 7/18/2020   x1=  88. x2= 104. y1=   .97 y2=   .38     
GP: Deaths    Brazil 5/5/2020        104   38406    34405    7938    17736     3   178 7/18/2020 
AAA2     1 Brazil Deaths    cc1=  .998570 cc2=  .748570 lx= 10.06597 if=  89 il= 104 5/5/2020   n=  15 now=   38406 end=      23528      7938     17736 U=    21.16 T=  105.8 p1= -38.7 p2=   163.2 ed=   155 6/25/2020   x1=  89. x2= 104. y1=   .79 y2=   .08     
GP: Deaths    Brazil 5/5/2020        104   38406    23528    7938    17736     3   155 6/25/2020 
AAA2     1 Brazil Deaths    cc1=  .998832 cc2=  .740633 lx=  9.85597 if=  90 il= 104 5/5/2020   n=  14 now=   38406 end=      19071      7938     17736 U=    17.62 T=  101.7 p1= -50.3 p2=   201.4 ed=   143 6/13/2020   x1=  90. x2= 104. y1=   .66 y2=  -.13     
GP: Deaths    Brazil 5/5/2020        104   38406    19071    7938    17736     3   143 6/13/2020 
AAA1     1 Brazil Deaths    cc1=  .998727 cc2=  .731466 lx=  9.75597 if=  91 il= 104 5/5/2020   n=  13 now=   38406 end=      17256      7938     17736 U=    15.66 T=  100.0 p1= -55.1 p2=   222.6 ed=   136 6/6/2020    x1=  91. x2= 104. y1=   .58 y2=  -.25 BEST
AAA2     1 Brazil Deaths    cc1=  .998727 cc2=  .731466 lx=  9.75697 if=  91 il= 104 5/5/2020   n=  13 now=   38406 end=      17256      7938     17736 U=    15.66 T=  100.0 p1= -55.1 p2=   222.6 ed=   136 6/6/2020    x1=  91. x2= 104. y1=   .58 y2=  -.25 BEST
