TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       16251.00000        9.69591
TAB:  US_New_Jersey_Middlesex Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_New_Jersey_Middlesex 6/8/2020        138    1053     1106    1043     1108    33   130 5/31/2020 
AAA1     1 US_New_Jersey_Middlesex Deaths    cc1=  .998191 cc2=  .865738 lx=  7.00940 if=  82 il= 138 6/8/2020   n=  56 now=    1053 end=       1106      1043      1108 U=    16.73 T=   90.8 p1=   5.0 p2=    95.2 ed=   130 5/31/2020   x1=  82. x2= 138. y1=   .53 y2= -2.82 BEST
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .998201 cc2=  .865738 lx=  7.01240 if=  82 il= 138 6/8/2020   n=  56 now=    1053 end=       1106      1043      1108 U=    16.73 T=   90.8 p1=   5.0 p2=    95.2 ed=   130 5/31/2020   x1=  82. x2= 138. y1=   .53 y2= -2.82 BEST
GP: Deaths    US_New_Jersey_Middlesex 6/8/2020        138    1053     1106    1043     1108    33   130 5/31/2020 
AAA1     1 US_New_Jersey_Middlesex Deaths    cc1=  .998123 cc2=  .864493 lx=  7.00940 if=  83 il= 138 6/8/2020   n=  55 now=    1053 end=       1106      1043      1108 U=    16.61 T=   91.2 p1=   5.0 p2=    95.2 ed=   130 5/31/2020   x1=  83. x2= 138. y1=   .49 y2= -2.82 BEST
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .998129 cc2=  .864493 lx=  7.01140 if=  83 il= 138 6/8/2020   n=  55 now=    1053 end=       1106      1043      1108 U=    16.61 T=   91.2 p1=   5.0 p2=    95.2 ed=   130 5/31/2020   x1=  83. x2= 138. y1=   .49 y2= -2.82 BEST
GP: Deaths    US_New_Jersey_Middlesex 6/8/2020        138    1053     1106    1043     1108    33   130 5/31/2020 
AAA1     1 US_New_Jersey_Middlesex Deaths    cc1=  .998031 cc2=  .863191 lx=  7.00940 if=  84 il= 138 6/8/2020   n=  54 now=    1053 end=       1106      1043      1108 U=    16.75 T=   90.7 p1=   5.0 p2=    95.2 ed=   130 5/31/2020   x1=  84. x2= 138. y1=   .40 y2= -2.82 BEST
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .998034 cc2=  .863191 lx=  7.01040 if=  84 il= 138 6/8/2020   n=  54 now=    1053 end=       1106      1043      1108 U=    16.75 T=   90.7 p1=   5.0 p2=    95.2 ed=   130 5/31/2020   x1=  84. x2= 138. y1=   .40 y2= -2.82 BEST
GP: Deaths    US_New_Jersey_Middlesex 6/8/2020        138    1053     1106    1043     1108    33   130 5/31/2020 
AAA1     1 US_New_Jersey_Middlesex Deaths    cc1=  .997968 cc2=  .861886 lx=  7.00940 if=  85 il= 138 6/8/2020   n=  53 now=    1053 end=       1106      1043      1108 U=    16.86 T=   90.5 p1=   5.0 p2=    95.2 ed=   130 5/31/2020   x1=  85. x2= 138. y1=   .32 y2= -2.82 BEST
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .997968 cc2=  .861886 lx=  7.00940 if=  85 il= 138 6/8/2020   n=  53 now=    1053 end=       1106      1043      1108 U=    16.86 T=   90.5 p1=   5.0 p2=    95.2 ed=   130 5/31/2020   x1=  85. x2= 138. y1=   .32 y2= -2.82 BEST
GP: Deaths    US_New_Jersey_Middlesex 6/8/2020        138    1053     1106    1043     1108    33   130 5/31/2020 
AAA1     1 US_New_Jersey_Middlesex Deaths    cc1=  .997949 cc2=  .860588 lx=  7.00940 if=  86 il= 138 6/8/2020   n=  52 now=    1053 end=       1106      1043      1108 U=    16.97 T=   90.1 p1=   5.0 p2=    95.2 ed=   130 5/31/2020   x1=  86. x2= 138. y1=   .24 y2= -2.82 BEST
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .997950 cc2=  .860588 lx=  7.00840 if=  86 il= 138 6/8/2020   n=  52 now=    1053 end=       1106      1043      1108 U=    16.97 T=   90.1 p1=   5.0 p2=    95.2 ed=   130 5/31/2020   x1=  86. x2= 138. y1=   .24 y2= -2.82 BEST
GP: Deaths    US_New_Jersey_Middlesex 6/8/2020        138    1053     1106    1043     1108    33   130 5/31/2020 
AAA1     1 US_New_Jersey_Middlesex Deaths    cc1=  .998001 cc2=  .859326 lx=  7.00940 if=  87 il= 138 6/8/2020   n=  51 now=    1053 end=       1106      1043      1108 U=    16.70 T=   90.9 p1=   5.0 p2=    95.2 ed=   130 5/31/2020   x1=  87. x2= 138. y1=   .23 y2= -2.82 BEST
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .998013 cc2=  .859326 lx=  7.00640 if=  87 il= 138 6/8/2020   n=  51 now=    1053 end=       1106      1043      1108 U=    16.70 T=   90.9 p1=   5.0 p2=    95.2 ed=   130 5/31/2020   x1=  87. x2= 138. y1=   .23 y2= -2.82 BEST
GP: Deaths    US_New_Jersey_Middlesex 6/8/2020        138    1053     1106    1043     1108    33   130 5/31/2020 
AAA1     1 US_New_Jersey_Middlesex Deaths    cc1=  .997957 cc2=  .857929 lx=  7.00940 if=  88 il= 138 6/8/2020   n=  50 now=    1053 end=       1106      1043      1108 U=    16.59 T=   91.2 p1=   5.0 p2=    95.2 ed=   130 5/31/2020   x1=  88. x2= 138. y1=   .19 y2= -2.82 BEST
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .997983 cc2=  .857929 lx=  7.00540 if=  88 il= 138 6/8/2020   n=  50 now=    1053 end=       1106      1043      1108 U=    16.59 T=   91.2 p1=   5.0 p2=    95.2 ed=   130 5/31/2020   x1=  88. x2= 138. y1=   .19 y2= -2.82 BEST
GP: Deaths    US_New_Jersey_Middlesex 6/8/2020        138    1053     1106    1043     1108    33   130 5/31/2020 
AAA1     1 US_New_Jersey_Middlesex Deaths    cc1=  .997885 cc2=  .856463 lx=  7.00940 if=  89 il= 138 6/8/2020   n=  49 now=    1053 end=       1106      1043      1108 U=    16.47 T=   91.5 p1=   5.0 p2=    95.2 ed=   130 5/31/2020   x1=  89. x2= 138. y1=   .15 y2= -2.82 BEST
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .997930 cc2=  .856463 lx=  7.00440 if=  89 il= 138 6/8/2020   n=  49 now=    1053 end=       1106      1043      1108 U=    16.47 T=   91.5 p1=   5.0 p2=    95.2 ed=   130 5/31/2020   x1=  89. x2= 138. y1=   .15 y2= -2.82 BEST
GP: Deaths    US_New_Jersey_Middlesex 6/8/2020        138    1053     1106    1043     1108    33   130 5/31/2020 
AAA1     1 US_New_Jersey_Middlesex Deaths    cc1=  .997170 cc2=  .848098 lx=  6.99940 if=  94 il= 138 6/8/2020   n=  44 now=    1053 end=       1095      1043      1108 U=    14.99 T=   93.0 p1=   4.0 p2=    96.2 ed=   128 5/29/2020   x1=  94. x2= 138. y1=  -.07 y2= -3.00 BEST
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .997226 cc2=  .848098 lx=  7.00440 if=  94 il= 138 6/8/2020   n=  44 now=    1053 end=       1095      1043      1108 U=    14.99 T=   93.0 p1=   4.0 p2=    96.2 ed=   128 5/29/2020   x1=  94. x2= 138. y1=  -.07 y2= -3.00 BEST
GP: Deaths    US_New_Jersey_Middlesex 6/8/2020        138    1053     1095    1043     1108    33   128 5/29/2020 
AAA1     1 US_New_Jersey_Middlesex Deaths    cc1=  .997006 cc2=  .846250 lx=  7.00940 if=  95 il= 138 6/8/2020   n=  43 now=    1053 end=       1106      1043      1108 U=    15.72 T=   93.7 p1=   5.0 p2=    95.2 ed=   130 5/31/2020   x1=  95. x2= 138. y1=  -.09 y2= -2.82 BEST
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .997057 cc2=  .846250 lx=  7.00440 if=  95 il= 138 6/8/2020   n=  43 now=    1053 end=       1106      1043      1108 U=    15.72 T=   93.7 p1=   5.0 p2=    95.2 ed=   130 5/31/2020   x1=  95. x2= 138. y1=  -.09 y2= -2.82 BEST
GP: Deaths    US_New_Jersey_Middlesex 6/8/2020        138    1053     1106    1043     1108    33   130 5/31/2020 
AAA1     1 US_New_Jersey_Middlesex Deaths    cc1=  .996952 cc2=  .844454 lx=  7.00940 if=  96 il= 138 6/8/2020   n=  42 now=    1053 end=       1106      1043      1108 U=    15.54 T=   94.2 p1=   5.0 p2=    95.2 ed=   130 5/31/2020   x1=  96. x2= 138. y1=  -.12 y2= -2.82 BEST
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .996973 cc2=  .844454 lx=  7.00640 if=  96 il= 138 6/8/2020   n=  42 now=    1053 end=       1106      1043      1108 U=    15.54 T=   94.2 p1=   5.0 p2=    95.2 ed=   130 5/31/2020   x1=  96. x2= 138. y1=  -.12 y2= -2.82 BEST
GP: Deaths    US_New_Jersey_Middlesex 6/8/2020        138    1053     1106    1043     1108    33   130 5/31/2020 
AAA1     1 US_New_Jersey_Middlesex Deaths    cc1=  .997090 cc2=  .842787 lx=  7.00940 if=  97 il= 138 6/8/2020   n=  41 now=    1053 end=       1106      1043      1108 U=    16.06 T=   92.7 p1=   5.0 p2=    95.2 ed=   130 5/31/2020   x1=  97. x2= 138. y1=  -.27 y2= -2.82 BEST
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .997090 cc2=  .842787 lx=  7.00940 if=  97 il= 138 6/8/2020   n=  41 now=    1053 end=       1106      1043      1108 U=    16.06 T=   92.7 p1=   5.0 p2=    95.2 ed=   130 5/31/2020   x1=  97. x2= 138. y1=  -.27 y2= -2.82 BEST
GP: Deaths    US_New_Jersey_Middlesex 6/8/2020        138    1053     1106    1043     1108    33   130 5/31/2020 
AAA1     1 US_New_Jersey_Middlesex Deaths    cc1=  .996918 cc2=  .840744 lx=  7.00940 if=  98 il= 138 6/8/2020   n=  40 now=    1053 end=       1106      1043      1108 U=    15.92 T=   93.1 p1=   5.0 p2=    95.2 ed=   130 5/31/2020   x1=  98. x2= 138. y1=  -.31 y2= -2.82 BEST
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .996922 cc2=  .840744 lx=  7.01040 if=  98 il= 138 6/8/2020   n=  40 now=    1053 end=       1106      1043      1108 U=    15.92 T=   93.1 p1=   5.0 p2=    95.2 ed=   130 5/31/2020   x1=  98. x2= 138. y1=  -.31 y2= -2.82 BEST
GP: Deaths    US_New_Jersey_Middlesex 6/8/2020        138    1053     1106    1043     1108    33   130 5/31/2020 
AAA1     1 US_New_Jersey_Middlesex Deaths    cc1=  .996803 cc2=  .838689 lx=  7.00940 if=  99 il= 138 6/8/2020   n=  39 now=    1053 end=       1106      1043      1108 U=    16.19 T=   92.3 p1=   5.0 p2=    95.2 ed=   130 5/31/2020   x1=  99. x2= 138. y1=  -.41 y2= -2.82 BEST
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .996828 cc2=  .838689 lx=  7.01340 if=  99 il= 138 6/8/2020   n=  39 now=    1053 end=       1106      1043      1108 U=    16.19 T=   92.3 p1=   5.0 p2=    95.2 ed=   130 5/31/2020   x1=  99. x2= 138. y1=  -.41 y2= -2.82 BEST
GP: Deaths    US_New_Jersey_Middlesex 6/8/2020        138    1053     1106    1043     1108    33   130 5/31/2020 
AAA1     1 US_New_Jersey_Middlesex Deaths    cc1=  .996571 cc2=  .836443 lx=  7.00940 if= 100 il= 138 6/8/2020   n=  38 now=    1053 end=       1106      1043      1108 U=    16.13 T=   92.5 p1=   5.0 p2=    95.2 ed=   130 5/31/2020   x1= 100. x2= 138. y1=  -.47 y2= -2.82 BEST
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .996613 cc2=  .836443 lx=  7.01440 if= 100 il= 138 6/8/2020   n=  38 now=    1053 end=       1106      1043      1108 U=    16.13 T=   92.5 p1=   5.0 p2=    95.2 ed=   130 5/31/2020   x1= 100. x2= 138. y1=  -.47 y2= -2.82 BEST
GP: Deaths    US_New_Jersey_Middlesex 6/8/2020        138    1053     1106    1043     1108    33   130 5/31/2020 
AAA1     1 US_New_Jersey_Middlesex Deaths    cc1=  .996384 cc2=  .834162 lx=  7.01940 if= 101 il= 138 6/8/2020   n=  37 now=    1053 end=       1118      1043      1108 U=    17.26 T=   92.0 p1=   6.2 p2=    94.2 ed=   132 6/2/2020    x1= 101. x2= 138. y1=  -.52 y2= -2.67 BEST
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .996408 cc2=  .834162 lx=  7.01540 if= 101 il= 138 6/8/2020   n=  37 now=    1053 end=       1118      1043      1108 U=    17.26 T=   92.0 p1=   6.2 p2=    94.2 ed=   132 6/2/2020    x1= 101. x2= 138. y1=  -.52 y2= -2.67 BEST
GP: Deaths    US_New_Jersey_Middlesex 6/8/2020        138    1053     1118    1043     1108    33   132 6/2/2020  
AAA1     1 US_New_Jersey_Middlesex Deaths    cc1=  .996144 cc2=  .831745 lx=  7.01940 if= 102 il= 138 6/8/2020   n=  36 now=    1053 end=       1118      1043      1108 U=    17.27 T=   92.0 p1=   6.2 p2=    94.2 ed=   132 6/2/2020    x1= 102. x2= 138. y1=  -.58 y2= -2.67 BEST
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .996154 cc2=  .831745 lx=  7.01740 if= 102 il= 138 6/8/2020   n=  36 now=    1053 end=       1118      1043      1108 U=    17.27 T=   92.0 p1=   6.2 p2=    94.2 ed=   132 6/2/2020    x1= 102. x2= 138. y1=  -.58 y2= -2.67 BEST
GP: Deaths    US_New_Jersey_Middlesex 6/8/2020        138    1053     1118    1043     1108    33   132 6/2/2020  
AAA1     1 US_New_Jersey_Middlesex Deaths    cc1=  .995888 cc2=  .829221 lx=  7.01940 if= 103 il= 138 6/8/2020   n=  35 now=    1053 end=       1118      1043      1108 U=    16.85 T=   93.1 p1=   6.2 p2=    94.2 ed=   132 6/2/2020    x1= 103. x2= 138. y1=  -.59 y2= -2.67 BEST
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .995889 cc2=  .829221 lx=  7.01840 if= 103 il= 138 6/8/2020   n=  35 now=    1053 end=       1118      1043      1108 U=    16.85 T=   93.1 p1=   6.2 p2=    94.2 ed=   132 6/2/2020    x1= 103. x2= 138. y1=  -.59 y2= -2.67 BEST
GP: Deaths    US_New_Jersey_Middlesex 6/8/2020        138    1053     1118    1043     1108    33   132 6/2/2020  
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .996204 cc2=  .824705 lx=  7.02940 if= 105 il= 138 6/8/2020   n=  33 now=    1053 end=       1129      1043      1108 U=    18.58 T=   91.0 p1=   7.2 p2=    93.3 ed=   134 6/4/2020    x1= 105. x2= 138. y1=  -.76 y2= -2.53     
GP: Deaths    US_New_Jersey_Middlesex 6/8/2020        138    1053     1129    1043     1108    33   134 6/4/2020  
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .996026 cc2=  .821948 lx=  7.03940 if= 106 il= 138 6/8/2020   n=  32 now=    1053 end=       1140      1043      1108 U=    20.19 T=   89.3 p1=   8.3 p2=    92.4 ed=   136 6/6/2020    x1= 106. x2= 138. y1=  -.83 y2= -2.41     
GP: Deaths    US_New_Jersey_Middlesex 6/8/2020        138    1053     1140    1043     1108    33   136 6/6/2020  
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .995664 cc2=  .818887 lx=  7.03940 if= 107 il= 138 6/8/2020   n=  31 now=    1053 end=       1140      1043      1108 U=    20.00 T=   89.7 p1=   8.3 p2=    92.4 ed=   136 6/6/2020    x1= 107. x2= 138. y1=  -.86 y2= -2.41     
GP: Deaths    US_New_Jersey_Middlesex 6/8/2020        138    1053     1140    1043     1108    33   136 6/6/2020  
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .995330 cc2=  .815725 lx=  7.03940 if= 108 il= 138 6/8/2020   n=  30 now=    1053 end=       1140      1043      1108 U=    19.80 T=   90.2 p1=   8.3 p2=    92.4 ed=   136 6/6/2020    x1= 108. x2= 138. y1=  -.90 y2= -2.41     
GP: Deaths    US_New_Jersey_Middlesex 6/8/2020        138    1053     1140    1043     1108    33   136 6/6/2020  
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .995144 cc2=  .812570 lx=  7.04940 if= 109 il= 138 6/8/2020   n=  29 now=    1053 end=       1152      1043      1108 U=    21.93 T=   87.4 p1=   9.4 p2=    91.4 ed=   139 6/9/2020    x1= 109. x2= 138. y1=  -.98 y2= -2.31     
GP: Deaths    US_New_Jersey_Middlesex 6/8/2020        138    1053     1152    1043     1108    33   139 6/9/2020  
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .994625 cc2=  .808929 lx=  7.04940 if= 110 il= 138 6/8/2020   n=  28 now=    1053 end=       1152      1043      1108 U=    21.23 T=   89.0 p1=   9.4 p2=    91.4 ed=   139 6/9/2020    x1= 110. x2= 138. y1=  -.99 y2= -2.31     
GP: Deaths    US_New_Jersey_Middlesex 6/8/2020        138    1053     1152    1043     1108    33   139 6/9/2020  
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .994247 cc2=  .805264 lx=  7.04940 if= 111 il= 138 6/8/2020   n=  27 now=    1053 end=       1152      1043      1108 U=    20.84 T=   89.9 p1=   9.4 p2=    91.4 ed=   139 6/9/2020    x1= 111. x2= 138. y1= -1.01 y2= -2.31     
GP: Deaths    US_New_Jersey_Middlesex 6/8/2020        138    1053     1152    1043     1108    33   139 6/9/2020  
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .995078 cc2=  .798961 lx=  7.09940 if= 113 il= 138 6/8/2020   n=  25 now=    1053 end=       1211      1043      1108 U=    28.03 T=   84.7 p1=  15.0 p2=    87.0 ed=   150 6/20/2020   x1= 113. x2= 138. y1= -1.01 y2= -1.90     
GP: Deaths    US_New_Jersey_Middlesex 6/8/2020        138    1053     1211    1043     1108    33   150 6/20/2020 
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .995293 cc2=  .795293 lx=  7.13940 if= 114 il= 138 6/8/2020   n=  24 now=    1053 end=       1260      1043      1108 U=    34.95 T=   79.9 p1=  19.7 p2=    83.6 ed=   162 7/2/2020    x1= 114. x2= 138. y1=  -.98 y2= -1.66     
GP: Deaths    US_New_Jersey_Middlesex 6/8/2020        138    1053     1260    1043     1108    33   162 7/2/2020  
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .994711 cc2=  .790587 lx=  7.13940 if= 115 il= 138 6/8/2020   n=  23 now=    1053 end=       1260      1043      1108 U=    34.58 T=   80.5 p1=  19.7 p2=    83.6 ed=   162 7/2/2020    x1= 115. x2= 138. y1= -1.00 y2= -1.66     
GP: Deaths    US_New_Jersey_Middlesex 6/8/2020        138    1053     1260    1043     1108    33   162 7/2/2020  
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .994201 cc2=  .785687 lx=  7.16940 if= 116 il= 138 6/8/2020   n=  22 now=    1053 end=       1299      1043      1108 U=    39.18 T=   78.6 p1=  23.4 p2=    81.1 ed=   171 7/11/2020   x1= 116. x2= 138. y1=  -.95 y2= -1.52     
GP: Deaths    US_New_Jersey_Middlesex 6/8/2020        138    1053     1299    1043     1108    33   171 7/11/2020 
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .993736 cc2=  .775518 lx=  7.33940 if= 118 il= 138 6/8/2020   n=  20 now=    1053 end=       1539      1043      1108 U=    63.53 T=   78.1 p1=  46.2 p2=    68.4 ed=   228 9/6/2020    x1= 118. x2= 138. y1=  -.63 y2=  -.94     
GP: Deaths    US_New_Jersey_Middlesex 6/8/2020        138    1053     1539    1043     1108    33   228 9/6/2020  
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .993415 cc2=  .769809 lx=  7.62940 if= 119 il= 138 6/8/2020   n=  19 now=    1053 end=       2057      1043      1108 U=   106.21 T=   97.0 p1=  95.3 p2=    51.2 ed=   347 1/3/2021    x1= 119. x2= 138. y1=  -.21 y2=  -.39     
GP: Deaths    US_New_Jersey_Middlesex 6/8/2020        138    1053     2057    1043     1108    33   347 1/3/2021  
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .993122 cc2=  .763707 lx=  8.95940 if= 120 il= 138 6/8/2020   n=  18 now=    1053 end=       7780      1043      1108 U=   299.69 T=  347.2 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 120. x2= 138. y1=   .76 y2=   .70     
GP: Deaths    US_New_Jersey_Middlesex 6/8/2020        138    1053    -        1043     1108    33   999 undefine  
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .993037 cc2=  .757335 lx=  8.95940 if= 121 il= 138 6/8/2020   n=  17 now=    1053 end=       7780      1043      1108 U=   320.95 T=  362.0 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 121. x2= 138. y1=   .75 y2=   .70     
GP: Deaths    US_New_Jersey_Middlesex 6/8/2020        138    1053    -        1043     1108    33   999 undefine  
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .991738 cc2=  .749202 lx=  8.95940 if= 122 il= 138 6/8/2020   n=  16 now=    1053 end=       7780      1043      1108 U=   323.62 T=  363.9 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 122. x2= 138. y1=   .75 y2=   .70     
GP: Deaths    US_New_Jersey_Middlesex 6/8/2020        138    1053    -        1043     1108    33   999 undefine  
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .990181 cc2=  .740181 lx=  8.95940 if= 123 il= 138 6/8/2020   n=  15 now=    1053 end=       7780      1043      1108 U=   349.42 T=  381.9 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 123. x2= 138. y1=   .74 y2=   .70     
GP: Deaths    US_New_Jersey_Middlesex 6/8/2020        138    1053    -        1043     1108    33   999 undefine  
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .990159 cc2=  .712809 lx=  8.95940 if= 126 il= 138 6/8/2020   n=  12 now=    1053 end=       7780      1043      1108 U=   312.12 T=  355.8 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 126. x2= 138. y1=   .74 y2=   .70     
GP: Deaths    US_New_Jersey_Middlesex 6/8/2020        138    1053    -        1043     1108    33   999 undefine  
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .987938 cc2=  .699263 lx=  8.95940 if= 127 il= 138 6/8/2020   n=  11 now=    1053 end=       7780      1043      1108 U=   301.68 T=  348.5 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 127. x2= 138. y1=   .73 y2=   .70     
GP: Deaths    US_New_Jersey_Middlesex 6/8/2020        138    1053    -        1043     1108    33   999 undefine  
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .984292 cc2=  .682780 lx=  8.71940 if= 128 il= 138 6/8/2020   n=  10 now=    1053 end=       6120      1043      1108 U=   255.96 T=  284.1 p1= 481.2 p2=    17.2 ed=   999 undefine    x1= 128. x2= 138. y1=   .61 y2=   .57     
GP: Deaths    US_New_Jersey_Middlesex 6/8/2020        138    1053    -        1043     1108    33   999 undefine  
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .980593 cc2=  .664365 lx=  8.95940 if= 129 il= 138 6/8/2020   n=   9 now=    1053 end=       7780      1043      1108 U=   344.68 T=  378.6 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 129. x2= 138. y1=   .72 y2=   .70     
GP: Deaths    US_New_Jersey_Middlesex 6/8/2020        138    1053    -        1043     1108    33   999 undefine  
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .982558 cc2=  .649225 lx=  8.95940 if= 130 il= 138 6/8/2020   n=   8 now=    1053 end=       7780      1043      1108 U=   338.08 T=  373.9 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 130. x2= 138. y1=   .72 y2=   .70     
GP: Deaths    US_New_Jersey_Middlesex 6/8/2020        138    1053    -        1043     1108    33   999 undefine  
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .989527 cc2=  .635974 lx=  7.09940 if= 131 il= 138 6/8/2020   n=   7 now=    1053 end=       1211      1043      1108 U=    26.05 T=   88.5 p1=  15.0 p2=    87.0 ed=   149 6/19/2020   x1= 131. x2= 138. y1= -1.63 y2= -1.90     
GP: Deaths    US_New_Jersey_Middlesex 6/8/2020        138    1053     1211    1043     1108    33   149 6/19/2020 
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .996451 cc2=  .618486 lx=  6.98940 if= 132 il= 138 6/8/2020   n=   6 now=    1053 end=       1085      1043      1108 U=     7.88 T=  112.5 p1=   3.0 p2=    97.1 ed=   131 6/1/2020    x1= 132. x2= 138. y1= -2.47 y2= -3.23     
GP: Deaths    US_New_Jersey_Middlesex 6/8/2020        138    1053     1085    1043     1108    33   131 6/1/2020  
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .997488 cc2=  .589240 lx=  6.96940 if= 133 il= 138 6/8/2020   n=   5 now=    1053 end=       1063      1043      1108 U=     4.62 T=  119.8 p1=    .9 p2=    99.1 ed=   130 5/31/2020   x1= 133. x2= 138. y1= -2.85 y2= -3.94     
GP: Deaths    US_New_Jersey_Middlesex 6/8/2020        138    1053     1063    1043     1108    33   130 5/31/2020 
AAA1     1 US_New_Jersey_Middlesex Deaths    cc1=  .998334 cc2=  .882086 lx=  7.01940 if=  66 il= 139 6/9/2020   n=  73 now=    1053 end=       1118      1053      1108 U=    16.07 T=   93.8 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  66. x2= 139. y1=  1.73 y2= -2.81 BEST
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .998352 cc2=  .882086 lx=  7.01540 if=  66 il= 139 6/9/2020   n=  73 now=    1053 end=       1118      1053      1108 U=    16.07 T=   93.8 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  66. x2= 139. y1=  1.73 y2= -2.81 BEST
GP: Deaths    US_New_Jersey_Middlesex 6/9/2020        139    1053     1118    1053     1108    29   131 6/1/2020  
AAA1     1 US_New_Jersey_Middlesex Deaths    cc1=  .998576 cc2=  .881535 lx=  7.01940 if=  67 il= 139 6/9/2020   n=  72 now=    1053 end=       1118      1053      1108 U=    16.65 T=   92.2 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  67. x2= 139. y1=  1.51 y2= -2.81 BEST
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .998577 cc2=  .881535 lx=  7.01840 if=  67 il= 139 6/9/2020   n=  72 now=    1053 end=       1118      1053      1108 U=    16.65 T=   92.2 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  67. x2= 139. y1=  1.51 y2= -2.81 BEST
GP: Deaths    US_New_Jersey_Middlesex 6/9/2020        139    1053     1118    1053     1108    29   131 6/1/2020  
AAA1     1 US_New_Jersey_Middlesex Deaths    cc1=  .998569 cc2=  .880718 lx=  7.01940 if=  68 il= 139 6/9/2020   n=  71 now=    1053 end=       1118      1053      1108 U=    16.42 T=   92.8 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  68. x2= 139. y1=  1.51 y2= -2.81 BEST
AAA2     1 US_New_Jersey_Middlesex Deaths    cc1=  .998570 cc2=  .880718 lx=  7.02040 if=  68 il= 139 6/9/2020   n=  71 now=    1053 end=       1118      1053      1108 U=    16.42 T=   92.8 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  68. x2= 139. y1=  1.51 y2= -2.81 BEST
GP: Deaths    US_New_Jersey_Middlesex 6/9/2020        139    1053     1118    1053     1108    29   131 6/1/2020  
