TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3064.00000        8.02748
TAB:  US_Washington_Snohomish Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_Washington_Snohomish 5/15/2020       114     155      228     125      134    33   235 9/13/2020 
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .990716 cc2=  .794600 lx=  6.77343 if=  89 il= 114 5/15/2020  n=  25 now=     155 end=        874       125       134 U=   203.99 T=  249.7 p1= 463.9 p2=    17.7 ed=   731 1/22/2022   x1=  89. x2= 114. y1=   .79 y2=   .67     
GP: Deaths    US_Washington_Snohomish 5/15/2020       114     155    -         125      134    33   731 1/22/2022 
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .989637 cc2=  .789637 lx=  7.04343 if=  90 il= 114 5/15/2020  n=  24 now=     155 end=       1145       125       134 U=   230.26 T=  297.1 p1= 638.7 p2=    13.5 ed=   999 undefine    x1=  90. x2= 114. y1=   .90 y2=   .80     
GP: Deaths    US_Washington_Snohomish 5/15/2020       114     155    -         125      134    33   999 undefine  
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .988403 cc2=  .784279 lx=  7.04343 if=  91 il= 114 5/15/2020  n=  23 now=     155 end=       1145       125       134 U=   220.66 T=  289.5 p1= 638.7 p2=    13.5 ed=   999 undefine    x1=  91. x2= 114. y1=   .90 y2=   .80     
GP: Deaths    US_Washington_Snohomish 5/15/2020       114     155    -         125      134    33   999 undefine  
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .988370 cc2=  .779855 lx=  7.04343 if=  92 il= 114 5/15/2020  n=  22 now=     155 end=       1145       125       134 U=   239.42 T=  304.4 p1= 638.7 p2=    13.5 ed=   999 undefine    x1=  92. x2= 114. y1=   .89 y2=   .80     
GP: Deaths    US_Washington_Snohomish 5/15/2020       114     155    -         125      134    33   999 undefine  
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .986722 cc2=  .773521 lx=  7.04343 if=  93 il= 114 5/15/2020  n=  21 now=     155 end=       1145       125       134 U=   239.11 T=  304.2 p1= 638.7 p2=    13.5 ed=   999 undefine    x1=  93. x2= 114. y1=   .88 y2=   .80     
GP: Deaths    US_Washington_Snohomish 5/15/2020       114     155    -         125      134    33   999 undefine  
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .984772 cc2=  .766554 lx=  7.04343 if=  94 il= 114 5/15/2020  n=  20 now=     155 end=       1145       125       134 U=   227.73 T=  295.1 p1= 638.7 p2=    13.5 ed=   999 undefine    x1=  94. x2= 114. y1=   .88 y2=   .80     
GP: Deaths    US_Washington_Snohomish 5/15/2020       114     155    -         125      134    33   999 undefine  
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .982787 cc2=  .759180 lx=  7.04343 if=  95 il= 114 5/15/2020  n=  19 now=     155 end=       1145       125       134 U=   238.20 T=  303.4 p1= 638.7 p2=    13.5 ed=   999 undefine    x1=  95. x2= 114. y1=   .88 y2=   .80     
GP: Deaths    US_Washington_Snohomish 5/15/2020       114     155    -         125      134    33   999 undefine  
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .979945 cc2=  .750529 lx=  7.04343 if=  96 il= 114 5/15/2020  n=  18 now=     155 end=       1145       125       134 U=   250.72 T=  313.4 p1= 638.7 p2=    13.5 ed=   999 undefine    x1=  96. x2= 114. y1=   .87 y2=   .80     
GP: Deaths    US_Washington_Snohomish 5/15/2020       114     155    -         125      134    33   999 undefine  
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .978552 cc2=  .742850 lx=  7.04343 if=  97 il= 114 5/15/2020  n=  17 now=     155 end=       1145       125       134 U=   266.01 T=  325.6 p1= 638.7 p2=    13.5 ed=   999 undefine    x1=  97. x2= 114. y1=   .86 y2=   .80     
GP: Deaths    US_Washington_Snohomish 5/15/2020       114     155    -         125      134    33   999 undefine  
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .983841 cc2=  .741305 lx=  7.04343 if=  98 il= 114 5/15/2020  n=  16 now=     155 end=       1145       125       134 U=   250.36 T=  313.1 p1= 638.7 p2=    13.5 ed=   999 undefine    x1=  98. x2= 114. y1=   .86 y2=   .80     
GP: Deaths    US_Washington_Snohomish 5/15/2020       114     155    -         125      134    33   999 undefine  
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .987180 cc2=  .737180 lx=  7.04343 if=  99 il= 114 5/15/2020  n=  15 now=     155 end=       1145       125       134 U=   234.72 T=  300.7 p1= 638.7 p2=    13.5 ed=   999 undefine    x1=  99. x2= 114. y1=   .86 y2=   .80     
GP: Deaths    US_Washington_Snohomish 5/15/2020       114     155    -         125      134    33   999 undefine  
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .988038 cc2=  .729839 lx=  7.04343 if= 100 il= 114 5/15/2020  n=  14 now=     155 end=       1145       125       134 U=   233.35 T=  299.6 p1= 638.7 p2=    13.5 ed=   999 undefine    x1= 100. x2= 114. y1=   .86 y2=   .80     
GP: Deaths    US_Washington_Snohomish 5/15/2020       114     155    -         125      134    33   999 undefine  
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .990925 cc2=  .723664 lx=  7.04343 if= 101 il= 114 5/15/2020  n=  13 now=     155 end=       1145       125       134 U=   216.68 T=  286.3 p1= 638.7 p2=    13.5 ed=   999 undefine    x1= 101. x2= 114. y1=   .86 y2=   .80     
GP: Deaths    US_Washington_Snohomish 5/15/2020       114     155    -         125      134    33   999 undefine  
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .990709 cc2=  .713359 lx=  7.04343 if= 102 il= 114 5/15/2020  n=  12 now=     155 end=       1145       125       134 U=   200.01 T=  273.1 p1= 638.7 p2=    13.5 ed=   999 undefine    x1= 102. x2= 114. y1=   .86 y2=   .80     
GP: Deaths    US_Washington_Snohomish 5/15/2020       114     155    -         125      134    33   999 undefine  
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .988163 cc2=  .699488 lx=  7.04343 if= 103 il= 114 5/15/2020  n=  11 now=     155 end=       1145       125       134 U=   210.58 T=  281.5 p1= 638.7 p2=    13.5 ed=   999 undefine    x1= 103. x2= 114. y1=   .85 y2=   .80     
GP: Deaths    US_Washington_Snohomish 5/15/2020       114     155    -         125      134    33   999 undefine  
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .986937 cc2=  .685425 lx=  7.04343 if= 104 il= 114 5/15/2020  n=  10 now=     155 end=       1145       125       134 U=   206.67 T=  278.4 p1= 638.7 p2=    13.5 ed=   999 undefine    x1= 104. x2= 114. y1=   .84 y2=   .80     
GP: Deaths    US_Washington_Snohomish 5/15/2020       114     155    -         125      134    33   999 undefine  
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .985808 cc2=  .669580 lx=  7.04343 if= 105 il= 114 5/15/2020  n=   9 now=     155 end=       1145       125       134 U=   186.01 T=  261.9 p1= 638.7 p2=    13.5 ed=   700 12/22/2021  x1= 105. x2= 114. y1=   .84 y2=   .80     
GP: Deaths    US_Washington_Snohomish 5/15/2020       114     155    -         125      134    33   700 12/22/2021
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .980728 cc2=  .647395 lx=  7.04343 if= 106 il= 114 5/15/2020  n=   8 now=     155 end=       1145       125       134 U=   196.35 T=  270.2 p1= 638.7 p2=    13.5 ed=   733 1/24/2022   x1= 106. x2= 114. y1=   .84 y2=   .80     
GP: Deaths    US_Washington_Snohomish 5/15/2020       114     155    -         125      134    33   733 1/24/2022 
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .974143 cc2=  .620590 lx=  7.04343 if= 107 il= 114 5/15/2020  n=   7 now=     155 end=       1145       125       134 U=   189.44 T=  264.7 p1= 638.7 p2=    13.5 ed=   711 1/2/2022    x1= 107. x2= 114. y1=   .83 y2=   .80     
GP: Deaths    US_Washington_Snohomish 5/15/2020       114     155    -         125      134    33   711 1/2/2022  
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .962396 cc2=  .584432 lx=  7.04343 if= 108 il= 114 5/15/2020  n=   6 now=     155 end=       1145       125       134 U=   203.93 T=  276.2 p1= 638.7 p2=    13.5 ed=   999 undefine    x1= 108. x2= 114. y1=   .82 y2=   .80     
GP: Deaths    US_Washington_Snohomish 5/15/2020       114     155    -         125      134    33   999 undefine  
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .967086 cc2=  .558838 lx=  7.04343 if= 109 il= 114 5/15/2020  n=   5 now=     155 end=       1145       125       134 U=   169.94 T=  249.2 p1= 638.7 p2=    13.5 ed=   650 11/2/2021   x1= 109. x2= 114. y1=   .82 y2=   .80     
GP: Deaths    US_Washington_Snohomish 5/15/2020       114     155    -         125      134    33   650 11/2/2021 
AAA1     1 US_Washington_Snohomish Deaths    cc1=  .995275 cc2=  .880568 lx=  4.91343 if=  40 il= 115 5/16/2020  n=  75 now=     155 end=        136       125       134 U=    18.49 T=   69.4 p1= -12.3 p2=   114.0 ed=   113 5/14/2020   x1=  40. x2= 115. y1=  1.59 y2= -2.46 BEST
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .995282 cc2=  .880568 lx=  4.90943 if=  40 il= 115 5/16/2020  n=  75 now=     155 end=        136       125       134 U=    18.49 T=   69.4 p1= -12.3 p2=   114.0 ed=   113 5/14/2020   x1=  40. x2= 115. y1=  1.59 y2= -2.46 BEST
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155      136     125      134    33   113 5/14/2020 
AAA1     1 US_Washington_Snohomish Deaths    cc1=  .995707 cc2=  .880237 lx=  4.90343 if=  41 il= 115 5/16/2020  n=  74 now=     155 end=        134       125       134 U=    17.71 T=   69.2 p1= -13.5 p2=   115.7 ed=   110 5/11/2020   x1=  41. x2= 115. y1=  1.59 y2= -2.59 BEST
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .995714 cc2=  .880237 lx=  4.90643 if=  41 il= 115 5/16/2020  n=  74 now=     155 end=        134       125       134 U=    17.71 T=   69.2 p1= -13.5 p2=   115.7 ed=   110 5/11/2020   x1=  41. x2= 115. y1=  1.59 y2= -2.59 BEST
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155      134     125      134    33   110 5/11/2020 
AAA1     1 US_Washington_Snohomish Deaths    cc1=  .996062 cc2=  .879814 lx=  4.90343 if=  42 il= 115 5/16/2020  n=  73 now=     155 end=        134       125       134 U=    17.47 T=   69.8 p1= -13.5 p2=   115.7 ed=   111 5/12/2020   x1=  42. x2= 115. y1=  1.59 y2= -2.59 BEST
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .996062 cc2=  .879814 lx=  4.90343 if=  42 il= 115 5/16/2020  n=  73 now=     155 end=        134       125       134 U=    17.47 T=   69.8 p1= -13.5 p2=   115.7 ed=   111 5/12/2020   x1=  42. x2= 115. y1=  1.59 y2= -2.59 BEST
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155      134     125      134    33   111 5/12/2020 
AAA1     1 US_Washington_Snohomish Deaths    cc1=  .996318 cc2=  .879277 lx=  4.90343 if=  43 il= 115 5/16/2020  n=  72 now=     155 end=        134       125       134 U=    17.23 T=   70.4 p1= -13.5 p2=   115.7 ed=   111 5/12/2020   x1=  43. x2= 115. y1=  1.59 y2= -2.59 BEST
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .996322 cc2=  .879277 lx=  4.90143 if=  43 il= 115 5/16/2020  n=  72 now=     155 end=        134       125       134 U=    17.23 T=   70.4 p1= -13.5 p2=   115.7 ed=   111 5/12/2020   x1=  43. x2= 115. y1=  1.59 y2= -2.59 BEST
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155      134     125      134    33   111 5/12/2020 
AAA1     1 US_Washington_Snohomish Deaths    cc1=  .996480 cc2=  .878628 lx=  4.90343 if=  44 il= 115 5/16/2020  n=  71 now=     155 end=        134       125       134 U=    16.99 T=   71.0 p1= -13.5 p2=   115.7 ed=   111 5/12/2020   x1=  44. x2= 115. y1=  1.59 y2= -2.59 BEST
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .996496 cc2=  .878628 lx=  4.89943 if=  44 il= 115 5/16/2020  n=  71 now=     155 end=        134       125       134 U=    16.99 T=   71.0 p1= -13.5 p2=   115.7 ed=   111 5/12/2020   x1=  44. x2= 115. y1=  1.59 y2= -2.59 BEST
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155      134     125      134    33   111 5/12/2020 
AAA1     1 US_Washington_Snohomish Deaths    cc1=  .996572 cc2=  .877893 lx=  4.89343 if=  45 il= 115 5/16/2020  n=  70 now=     155 end=        133       125       134 U=    16.21 T=   70.7 p1= -14.2 p2=   116.5 ed=   108 5/9/2020    x1=  45. x2= 115. y1=  1.59 y2= -2.73 BEST
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .996585 cc2=  .877893 lx=  4.89743 if=  45 il= 115 5/16/2020  n=  70 now=     155 end=        133       125       134 U=    16.21 T=   70.7 p1= -14.2 p2=   116.5 ed=   108 5/9/2020    x1=  45. x2= 115. y1=  1.59 y2= -2.73 BEST
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155      133     125      134    33   108 5/9/2020  
AAA1     1 US_Washington_Snohomish Deaths    cc1=  .996588 cc2=  .877065 lx=  4.89343 if=  46 il= 115 5/16/2020  n=  69 now=     155 end=        133       125       134 U=    15.97 T=   71.4 p1= -14.2 p2=   116.5 ed=   109 5/10/2020   x1=  46. x2= 115. y1=  1.59 y2= -2.73 BEST
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .996592 cc2=  .877065 lx=  4.89543 if=  46 il= 115 5/16/2020  n=  69 now=     155 end=        133       125       134 U=    15.97 T=   71.4 p1= -14.2 p2=   116.5 ed=   109 5/10/2020   x1=  46. x2= 115. y1=  1.59 y2= -2.73 BEST
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155      133     125      134    33   109 5/10/2020 
AAA1     1 US_Washington_Snohomish Deaths    cc1=  .996526 cc2=  .876140 lx=  4.89343 if=  47 il= 115 5/16/2020  n=  68 now=     155 end=        133       125       134 U=    15.74 T=   72.0 p1= -14.2 p2=   116.5 ed=   109 5/10/2020   x1=  47. x2= 115. y1=  1.59 y2= -2.73 BEST
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .996527 cc2=  .876140 lx=  4.89443 if=  47 il= 115 5/16/2020  n=  68 now=     155 end=        133       125       134 U=    15.74 T=   72.0 p1= -14.2 p2=   116.5 ed=   109 5/10/2020   x1=  47. x2= 115. y1=  1.59 y2= -2.73 BEST
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155      133     125      134    33   109 5/10/2020 
AAA1     1 US_Washington_Snohomish Deaths    cc1=  .996402 cc2=  .875134 lx=  4.89343 if=  48 il= 115 5/16/2020  n=  67 now=     155 end=        133       125       134 U=    15.51 T=   72.6 p1= -14.2 p2=   116.5 ed=   109 5/10/2020   x1=  48. x2= 115. y1=  1.59 y2= -2.73 BEST
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .996402 cc2=  .875134 lx=  4.89343 if=  48 il= 115 5/16/2020  n=  67 now=     155 end=        133       125       134 U=    15.51 T=   72.6 p1= -14.2 p2=   116.5 ed=   109 5/10/2020   x1=  48. x2= 115. y1=  1.59 y2= -2.73 BEST
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155      133     125      134    33   109 5/10/2020 
AAA1     1 US_Washington_Snohomish Deaths    cc1=  .996241 cc2=  .874071 lx=  4.89343 if=  49 il= 115 5/16/2020  n=  66 now=     155 end=        133       125       134 U=    15.28 T=   73.3 p1= -14.2 p2=   116.5 ed=   109 5/10/2020   x1=  49. x2= 115. y1=  1.59 y2= -2.73 BEST
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .996241 cc2=  .874071 lx=  4.89343 if=  49 il= 115 5/16/2020  n=  66 now=     155 end=        133       125       134 U=    15.28 T=   73.3 p1= -14.2 p2=   116.5 ed=   109 5/10/2020   x1=  49. x2= 115. y1=  1.59 y2= -2.73 BEST
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155      133     125      134    33   109 5/10/2020 
AAA1     1 US_Washington_Snohomish Deaths    cc1=  .996076 cc2=  .872985 lx=  4.89343 if=  50 il= 115 5/16/2020  n=  65 now=     155 end=        133       125       134 U=    15.99 T=   71.3 p1= -14.2 p2=   116.5 ed=   109 5/10/2020   x1=  50. x2= 115. y1=  1.33 y2= -2.73 BEST
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .996076 cc2=  .872985 lx=  4.89343 if=  50 il= 115 5/16/2020  n=  65 now=     155 end=        133       125       134 U=    15.99 T=   71.3 p1= -14.2 p2=   116.5 ed=   109 5/10/2020   x1=  50. x2= 115. y1=  1.33 y2= -2.73 BEST
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155      133     125      134    33   109 5/10/2020 
AAA1     1 US_Washington_Snohomish Deaths    cc1=  .996024 cc2=  .871989 lx=  4.89343 if=  51 il= 115 5/16/2020  n=  64 now=     155 end=        133       125       134 U=    16.05 T=   71.1 p1= -14.2 p2=   116.5 ed=   109 5/10/2020   x1=  51. x2= 115. y1=  1.25 y2= -2.73 BEST
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .996025 cc2=  .871989 lx=  4.89243 if=  51 il= 115 5/16/2020  n=  64 now=     155 end=        133       125       134 U=    16.05 T=   71.1 p1= -14.2 p2=   116.5 ed=   109 5/10/2020   x1=  51. x2= 115. y1=  1.25 y2= -2.73 BEST
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155      133     125      134    33   109 5/10/2020 
AAA1     1 US_Washington_Snohomish Deaths    cc1=  .996022 cc2=  .871022 lx=  4.89343 if=  52 il= 115 5/16/2020  n=  63 now=     155 end=        133       125       134 U=    15.80 T=   71.8 p1= -14.2 p2=   116.5 ed=   109 5/10/2020   x1=  52. x2= 115. y1=  1.25 y2= -2.73 BEST
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .996029 cc2=  .871022 lx=  4.89143 if=  52 il= 115 5/16/2020  n=  63 now=     155 end=        133       125       134 U=    15.80 T=   71.8 p1= -14.2 p2=   116.5 ed=   109 5/10/2020   x1=  52. x2= 115. y1=  1.25 y2= -2.73 BEST
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155      133     125      134    33   109 5/10/2020 
AAA1     1 US_Washington_Snohomish Deaths    cc1=  .995925 cc2=  .869936 lx=  4.89343 if=  53 il= 115 5/16/2020  n=  62 now=     155 end=        133       125       134 U=    15.55 T=   72.5 p1= -14.2 p2=   116.5 ed=   109 5/10/2020   x1=  53. x2= 115. y1=  1.25 y2= -2.73 BEST
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .995941 cc2=  .869936 lx=  4.89043 if=  53 il= 115 5/16/2020  n=  62 now=     155 end=        133       125       134 U=    15.55 T=   72.5 p1= -14.2 p2=   116.5 ed=   109 5/10/2020   x1=  53. x2= 115. y1=  1.25 y2= -2.73 BEST
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155      133     125      134    33   109 5/10/2020 
AAA1     1 US_Washington_Snohomish Deaths    cc1=  .995753 cc2=  .868753 lx=  4.89343 if=  54 il= 115 5/16/2020  n=  61 now=     155 end=        133       125       134 U=    15.30 T=   73.2 p1= -14.2 p2=   116.5 ed=   109 5/10/2020   x1=  54. x2= 115. y1=  1.25 y2= -2.73 BEST
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .995778 cc2=  .868753 lx=  4.88943 if=  54 il= 115 5/16/2020  n=  61 now=     155 end=        133       125       134 U=    15.30 T=   73.2 p1= -14.2 p2=   116.5 ed=   109 5/10/2020   x1=  54. x2= 115. y1=  1.25 y2= -2.73 BEST
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155      133     125      134    33   109 5/10/2020 
AAA1     1 US_Washington_Snohomish Deaths    cc1=  .995541 cc2=  .867504 lx=  4.89343 if=  55 il= 115 5/16/2020  n=  60 now=     155 end=        133       125       134 U=    15.53 T=   72.6 p1= -14.2 p2=   116.5 ed=   109 5/10/2020   x1=  55. x2= 115. y1=  1.13 y2= -2.73 BEST
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .995568 cc2=  .867504 lx=  4.88943 if=  55 il= 115 5/16/2020  n=  60 now=     155 end=        133       125       134 U=    15.53 T=   72.6 p1= -14.2 p2=   116.5 ed=   109 5/10/2020   x1=  55. x2= 115. y1=  1.13 y2= -2.73 BEST
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155      133     125      134    33   109 5/10/2020 
AAA1     1 US_Washington_Snohomish Deaths    cc1=  .995348 cc2=  .866248 lx=  4.89343 if=  56 il= 115 5/16/2020  n=  59 now=     155 end=        133       125       134 U=    15.27 T=   73.3 p1= -14.2 p2=   116.5 ed=   109 5/10/2020   x1=  56. x2= 115. y1=  1.13 y2= -2.73 BEST
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .995387 cc2=  .866248 lx=  4.88843 if=  56 il= 115 5/16/2020  n=  59 now=     155 end=        133       125       134 U=    15.27 T=   73.3 p1= -14.2 p2=   116.5 ed=   109 5/10/2020   x1=  56. x2= 115. y1=  1.13 y2= -2.73 BEST
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155      133     125      134    33   109 5/10/2020 
AAA1     1 US_Washington_Snohomish Deaths    cc1=  .995108 cc2=  .864919 lx=  4.88343 if=  57 il= 115 5/16/2020  n=  58 now=     155 end=        132       125       134 U=    14.59 T=   72.7 p1= -14.8 p2=   117.4 ed=   107 5/8/2020    x1=  57. x2= 115. y1=  1.08 y2= -2.90 BEST
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .995151 cc2=  .864919 lx=  4.88843 if=  57 il= 115 5/16/2020  n=  58 now=     155 end=        132       125       134 U=    14.59 T=   72.7 p1= -14.8 p2=   117.4 ed=   107 5/8/2020    x1=  57. x2= 115. y1=  1.08 y2= -2.90 BEST
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155      132     125      134    33   107 5/8/2020  
AAA1     1 US_Washington_Snohomish Deaths    cc1=  .994853 cc2=  .863546 lx=  4.88343 if=  58 il= 115 5/16/2020  n=  57 now=     155 end=        132       125       134 U=    14.51 T=   73.0 p1= -14.8 p2=   117.4 ed=   107 5/8/2020    x1=  58. x2= 115. y1=  1.03 y2= -2.90 BEST
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .994895 cc2=  .863546 lx=  4.88843 if=  58 il= 115 5/16/2020  n=  57 now=     155 end=        132       125       134 U=    14.51 T=   73.0 p1= -14.8 p2=   117.4 ed=   107 5/8/2020    x1=  58. x2= 115. y1=  1.03 y2= -2.90 BEST
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155      132     125      134    33   107 5/8/2020  
AAA1     1 US_Washington_Snohomish Deaths    cc1=  .994576 cc2=  .862123 lx=  4.88343 if=  59 il= 115 5/16/2020  n=  56 now=     155 end=        132       125       134 U=    14.56 T=   72.8 p1= -14.8 p2=   117.4 ed=   107 5/8/2020    x1=  59. x2= 115. y1=   .95 y2= -2.90 BEST
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .994622 cc2=  .862123 lx=  4.88843 if=  59 il= 115 5/16/2020  n=  56 now=     155 end=        132       125       134 U=    14.56 T=   72.8 p1= -14.8 p2=   117.4 ed=   107 5/8/2020    x1=  59. x2= 115. y1=   .95 y2= -2.90 BEST
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155      132     125      134    33   107 5/8/2020  
AAA1     1 US_Washington_Snohomish Deaths    cc1=  .994283 cc2=  .860653 lx=  4.88343 if=  60 il= 115 5/16/2020  n=  55 now=     155 end=        132       125       134 U=    14.30 T=   73.6 p1= -14.8 p2=   117.4 ed=   107 5/8/2020    x1=  60. x2= 115. y1=   .95 y2= -2.90 BEST
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .994328 cc2=  .860653 lx=  4.88843 if=  60 il= 115 5/16/2020  n=  55 now=     155 end=        132       125       134 U=    14.30 T=   73.6 p1= -14.8 p2=   117.4 ed=   107 5/8/2020    x1=  60. x2= 115. y1=   .95 y2= -2.90 BEST
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155      132     125      134    33   107 5/8/2020  
AAA1     1 US_Washington_Snohomish Deaths    cc1=  .994002 cc2=  .859162 lx=  4.89343 if=  61 il= 115 5/16/2020  n=  54 now=     155 end=        133       125       134 U=    14.81 T=   74.5 p1= -14.2 p2=   116.5 ed=   109 5/10/2020   x1=  61. x2= 115. y1=   .91 y2= -2.73 BEST
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .994047 cc2=  .859162 lx=  4.79543 if=  61 il= 115 5/16/2020  n=  54 now=     155 end=        133       125       134 U=    14.81 T=   74.5 p1= -14.2 p2=   116.5 ed=   109 5/10/2020   x1=  61. x2= 115. y1=   .91 y2= -2.73 BEST
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155      133     125      134    33   109 5/10/2020 
AAA1     1 US_Washington_Snohomish Deaths    cc1=  .993758 cc2=  .857675 lx=  4.89343 if=  62 il= 115 5/16/2020  n=  53 now=     155 end=        133       125       134 U=    15.21 T=   73.4 p1= -14.2 p2=   116.5 ed=   109 5/10/2020   x1=  62. x2= 115. y1=   .75 y2= -2.73 BEST
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .993780 cc2=  .857675 lx=  4.88943 if=  62 il= 115 5/16/2020  n=  53 now=     155 end=        133       125       134 U=    15.21 T=   73.4 p1= -14.2 p2=   116.5 ed=   109 5/10/2020   x1=  62. x2= 115. y1=   .75 y2= -2.73 BEST
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155      133     125      134    33   109 5/10/2020 
AAA1     1 US_Washington_Snohomish Deaths    cc1=  .993397 cc2=  .856036 lx=  4.89343 if=  63 il= 115 5/16/2020  n=  52 now=     155 end=        133       125       134 U=    14.93 T=   74.2 p1= -14.2 p2=   116.5 ed=   109 5/10/2020   x1=  63. x2= 115. y1=   .75 y2= -2.73 BEST
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .993719 cc2=  .856036 lx=  4.79543 if=  63 il= 115 5/16/2020  n=  52 now=     155 end=        133       125       134 U=    14.93 T=   74.2 p1= -14.2 p2=   116.5 ed=   109 5/10/2020   x1=  63. x2= 115. y1=   .75 y2= -2.73 BEST
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155      133     125      134    33   109 5/10/2020 
AAA1     1 US_Washington_Snohomish Deaths    cc1=  .993060 cc2=  .854385 lx=  4.89343 if=  64 il= 115 5/16/2020  n=  51 now=     155 end=        133       125       134 U=    14.88 T=   74.3 p1= -14.2 p2=   116.5 ed=   109 5/10/2020   x1=  64. x2= 115. y1=   .69 y2= -2.73 BEST
AAA2     1 US_Washington_Snohomish Deaths    cc1=  .993469 cc2=  .854385 lx=  4.79543 if=  64 il= 115 5/16/2020  n=  51 now=     155 end=        133       125       134 U=    14.88 T=   74.3 p1= -14.2 p2=   116.5 ed=   109 5/10/2020   x1=  64. x2= 115. y1=   .69 y2= -2.73 BEST
GP: Deaths    US_Washington_Snohomish 5/16/2020       115     155      133     125      134    33   109 5/10/2020 
AAA1     1 US_Washington_Snohomish Deaths    cc1=  .992719 cc2=  .852691 lx=  4.89343 if=  65 il= 115 5/16/2020  n=  50 now=     155 end=        133       125       134 U=    15.17 T=   73.6 p1= -14.2 p2=   116.5 ed=   109 5/10/2020   x1=  65. x2= 115. y1=   .56 y2= -2.73 BEST
