TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3243.00000        8.08425
TAB:  US_New_York_Monroe Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236      258     216      257    14   141 6/11/2020 
AAA1     1 US_New_York_Monroe Deaths    cc1=  .993493 cc2=  .868493 lx=  5.55383 if=  66 il= 129 5/30/2020  n=  63 now=     236 end=        258       216       257 U=    20.35 T=   93.9 p1=   9.3 p2=    91.5 ed=   141 6/11/2020   x1=  66. x2= 129. y1=  1.37 y2= -1.72 BEST
AAA2     1 US_New_York_Monroe Deaths    cc1=  .993497 cc2=  .868493 lx=  5.55783 if=  66 il= 129 5/30/2020  n=  63 now=     236 end=        258       216       257 U=    20.35 T=   93.9 p1=   9.3 p2=    91.5 ed=   141 6/11/2020   x1=  66. x2= 129. y1=  1.37 y2= -1.72 BEST
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236      258     216      257    14   141 6/11/2020 
AAA1     1 US_New_York_Monroe Deaths    cc1=  .993263 cc2=  .867275 lx=  5.56383 if=  67 il= 129 5/30/2020  n=  62 now=     236 end=        260       216       257 U=    20.37 T=   95.0 p1=  10.2 p2=    90.8 ed=   143 6/13/2020   x1=  67. x2= 129. y1=  1.37 y2= -1.67 BEST
AAA2     1 US_New_York_Monroe Deaths    cc1=  .993265 cc2=  .867275 lx=  5.56083 if=  67 il= 129 5/30/2020  n=  62 now=     236 end=        260       216       257 U=    20.37 T=   95.0 p1=  10.2 p2=    90.8 ed=   143 6/13/2020   x1=  67. x2= 129. y1=  1.37 y2= -1.67 BEST
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236      260     216      257    14   143 6/13/2020 
AAA1     1 US_New_York_Monroe Deaths    cc1=  .993176 cc2=  .866176 lx=  5.56383 if=  68 il= 129 5/30/2020  n=  61 now=     236 end=        260       216       257 U=    20.36 T=   95.0 p1=  10.2 p2=    90.8 ed=   143 6/13/2020   x1=  68. x2= 129. y1=  1.33 y2= -1.67 BEST
AAA2     1 US_New_York_Monroe Deaths    cc1=  .993179 cc2=  .866176 lx=  5.56683 if=  68 il= 129 5/30/2020  n=  61 now=     236 end=        260       216       257 U=    20.36 T=   95.0 p1=  10.2 p2=    90.8 ed=   143 6/13/2020   x1=  68. x2= 129. y1=  1.33 y2= -1.67 BEST
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236      260     216      257    14   143 6/13/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .993143 cc2=  .865106 lx=  5.57383 if=  69 il= 129 5/30/2020  n=  60 now=     236 end=        263       216       257 U=    20.92 T=   95.2 p1=  11.4 p2=    89.7 ed=   144 6/14/2020   x1=  69. x2= 129. y1=  1.25 y2= -1.62     
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236      263     216      257    14   144 6/14/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .993026 cc2=  .863926 lx=  5.58383 if=  70 il= 129 5/30/2020  n=  59 now=     236 end=        266       216       257 U=    21.17 T=   95.8 p1=  12.7 p2=    88.7 ed=   145 6/15/2020   x1=  70. x2= 129. y1=  1.22 y2= -1.57     
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236      266     216      257    14   145 6/15/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .993013 cc2=  .862824 lx=  5.59383 if=  71 il= 129 5/30/2020  n=  58 now=     236 end=        268       216       257 U=    21.14 T=   96.9 p1=  13.6 p2=    88.1 ed=   146 6/16/2020   x1=  71. x2= 129. y1=  1.22 y2= -1.52     
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236      268     216      257    14   146 6/16/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .995198 cc2=  .860358 lx=  5.67383 if=  75 il= 129 5/30/2020  n=  54 now=     236 end=        291       216       257 U=    25.83 T=   97.8 p1=  23.3 p2=    81.1 ed=   158 6/28/2020   x1=  75. x2= 129. y1=   .88 y2= -1.21     
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236      291     216      257    14   158 6/28/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .995084 cc2=  .859001 lx=  5.68383 if=  76 il= 129 5/30/2020  n=  53 now=     236 end=        294       216       257 U=    26.68 T=   97.6 p1=  24.6 p2=    80.3 ed=   160 6/30/2020   x1=  76. x2= 129. y1=   .81 y2= -1.18     
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236      294     216      257    14   160 6/30/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .994845 cc2=  .857485 lx=  5.69383 if=  77 il= 129 5/30/2020  n=  52 now=     236 end=        297       216       257 U=    27.12 T=   98.0 p1=  25.8 p2=    79.5 ed=   161 7/1/2020    x1=  77. x2= 129. y1=   .77 y2= -1.14     
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236      297     216      257    14   161 7/1/2020  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .994583 cc2=  .855908 lx=  5.69383 if=  78 il= 129 5/30/2020  n=  51 now=     236 end=        297       216       257 U=    27.72 T=   97.3 p1=  25.8 p2=    79.5 ed=   162 7/2/2020    x1=  78. x2= 129. y1=   .70 y2= -1.14     
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236      297     216      257    14   162 7/2/2020  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .994260 cc2=  .854232 lx=  5.69383 if=  79 il= 129 5/30/2020  n=  50 now=     236 end=        297       216       257 U=    27.18 T=   97.9 p1=  25.8 p2=    79.5 ed=   162 7/2/2020    x1=  79. x2= 129. y1=   .70 y2= -1.14     
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236      297     216      257    14   162 7/2/2020  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .993936 cc2=  .852514 lx=  5.70383 if=  80 il= 129 5/30/2020  n=  49 now=     236 end=        300       216       257 U=    27.02 T=   98.9 p1=  27.1 p2=    78.7 ed=   162 7/2/2020    x1=  80. x2= 129. y1=   .70 y2= -1.11     
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236      300     216      257    14   162 7/2/2020  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .993758 cc2=  .850901 lx=  5.71383 if=  81 il= 129 5/30/2020  n=  48 now=     236 end=        303       216       257 U=    26.84 T=   99.9 p1=  28.4 p2=    77.9 ed=   163 7/3/2020    x1=  81. x2= 129. y1=   .71 y2= -1.08     
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236      303     216      257    14   163 7/3/2020  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .994002 cc2=  .849664 lx=  5.74383 if=  82 il= 129 5/30/2020  n=  47 now=     236 end=        312       216       257 U=    29.31 T=   99.7 p1=  32.2 p2=    75.6 ed=   168 7/8/2020    x1=  82. x2= 129. y1=   .61 y2= -1.00     
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236      312     216      257    14   168 7/8/2020  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .993694 cc2=  .847829 lx=  5.75383 if=  83 il= 129 5/30/2020  n=  46 now=     236 end=        315       216       257 U=    30.29 T=   99.6 p1=  33.5 p2=    74.9 ed=   171 7/11/2020   x1=  83. x2= 129. y1=   .55 y2=  -.97     
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236      315     216      257    14   171 7/11/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .993277 cc2=  .845835 lx=  5.75383 if=  84 il= 129 5/30/2020  n=  45 now=     236 end=        315       216       257 U=    29.63 T=  100.2 p1=  33.5 p2=    74.9 ed=   170 7/10/2020   x1=  84. x2= 129. y1=   .55 y2=  -.97     
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236      315     216      257    14   170 7/10/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .992945 cc2=  .843874 lx=  5.76383 if=  85 il= 129 5/30/2020  n=  44 now=     236 end=        318       216       257 U=    30.60 T=  100.1 p1=  34.7 p2=    74.2 ed=   172 7/12/2020   x1=  85. x2= 129. y1=   .49 y2=  -.95     
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236      318     216      257    14   172 7/12/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .992474 cc2=  .841719 lx=  5.77383 if=  86 il= 129 5/30/2020  n=  43 now=     236 end=        321       216       257 U=    30.31 T=  101.1 p1=  36.0 p2=    73.5 ed=   172 7/12/2020   x1=  86. x2= 129. y1=   .50 y2=  -.92     
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236      321     216      257    14   172 7/12/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .992170 cc2=  .839671 lx=  5.79383 if=  87 il= 129 5/30/2020  n=  42 now=     236 end=        328       216       257 U=    30.40 T=  102.5 p1=  39.0 p2=    72.0 ed=   174 7/14/2020   x1=  87. x2= 129. y1=   .51 y2=  -.87     
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236      328     216      257    14   174 7/14/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .992460 cc2=  .838157 lx=  5.84383 if=  88 il= 129 5/30/2020  n=  41 now=     236 end=        345       216       257 U=    32.98 T=  104.0 p1=  46.2 p2=    68.4 ed=   181 7/21/2020   x1=  88. x2= 129. y1=   .49 y2=  -.76     
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236      345     216      257    14   181 7/21/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .992629 cc2=  .836455 lx=  5.90383 if=  89 il= 129 5/30/2020  n=  40 now=     236 end=        366       216       257 U=    35.30 T=  106.5 p1=  55.1 p2=    64.5 ed=   189 7/29/2020   x1=  89. x2= 129. y1=   .50 y2=  -.64     
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236      366     216      257    14   189 7/29/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .993321 cc2=  .835207 lx=  6.00383 if=  90 il= 129 5/30/2020  n=  39 now=     236 end=        404       216       257 U=    41.48 T=  109.7 p1=  71.2 p2=    58.4 ed=   207 8/16/2020   x1=  90. x2= 129. y1=   .48 y2=  -.46     
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236      404     216      257    14   207 8/16/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .993121 cc2=  .832993 lx=  6.06383 if=  91 il= 129 5/30/2020  n=  38 now=     236 end=        430       216       257 U=    42.91 T=  113.0 p1=  82.2 p2=    54.9 ed=   214 8/23/2020   x1=  91. x2= 129. y1=   .51 y2=  -.37     
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236      430     216      257    14   214 8/23/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .993902 cc2=  .831681 lx=  6.27383 if=  92 il= 129 5/30/2020  n=  37 now=     236 end=        530       216       257 U=    54.90 T=  123.1 p1= 124.6 p2=    44.5 ed=   252 9/30/2020   x1=  92. x2= 129. y1=   .57 y2=  -.11     
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236      530     216      257    14   252 9/30/2020 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .993646 cc2=  .829247 lx=  6.37383 if=  93 il= 129 5/30/2020  n=  36 now=     236 end=        586       216       257 U=    60.56 T=  128.9 p1= 148.3 p2=    40.3 ed=   271 10/19/2020  x1=  93. x2= 129. y1=   .59 y2=   .00     
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236      586     216      257    14   271 10/19/2020
AAA2     1 US_New_York_Monroe Deaths    cc1=  .993196 cc2=  .826529 lx=  6.44383 if=  94 il= 129 5/30/2020  n=  35 now=     236 end=        628       216       257 U=    61.98 T=  133.1 p1= 166.1 p2=    37.6 ed=   279 10/27/2020  x1=  94. x2= 129. y1=   .63 y2=   .07     
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236      628     216      257    14   279 10/27/2020
AAA2     1 US_New_York_Monroe Deaths    cc1=  .993330 cc2=  .824299 lx=  6.77383 if=  95 il= 129 5/30/2020  n=  34 now=     236 end=        874       216       257 U=    82.64 T=  156.7 p1= 270.3 p2=    27.0 ed=   351 1/7/2021    x1=  95. x2= 129. y1=   .75 y2=   .34     
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236    -         216      257    14   351 1/7/2021  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .992732 cc2=  .821233 lx=  6.74383 if=  96 il= 129 5/30/2020  n=  33 now=     236 end=        848       216       257 U=    80.53 T=  154.3 p1= 259.3 p2=    27.8 ed=   344 12/31/2020  x1=  96. x2= 129. y1=   .72 y2=   .31     
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236    -         216      257    14   344 12/31/2020
AAA2     1 US_New_York_Monroe Deaths    cc1=  .992048 cc2=  .817971 lx=  6.73383 if=  97 il= 129 5/30/2020  n=  32 now=     236 end=        840       216       257 U=    77.62 T=  152.8 p1= 255.9 p2=    28.1 ed=   335 12/22/2020  x1=  97. x2= 129. y1=   .72 y2=   .31     
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236    -         216      257    14   335 12/22/2020
AAA2     1 US_New_York_Monroe Deaths    cc1=  .991495 cc2=  .814718 lx=  6.96383 if=  98 il= 129 5/30/2020  n=  31 now=     236 end=       1057       216       257 U=    90.63 T=  170.9 p1= 347.9 p2=    22.3 ed=   384 2/9/2021    x1=  98. x2= 129. y1=   .80 y2=   .46     
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236    -         216      257    14   384 2/9/2021  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .990670 cc2=  .811065 lx=  7.06383 if=  99 il= 129 5/30/2020  n=  30 now=     236 end=       1168       216       257 U=    94.57 T=  178.5 p1= 394.9 p2=    20.2 ed=   401 2/26/2021   x1=  99. x2= 129. y1=   .84 y2=   .52     
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236    -         216      257    14   401 2/26/2021 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .989837 cc2=  .807263 lx=  7.32383 if= 100 il= 129 5/30/2020  n=  29 now=     236 end=       1516       216       257 U=   111.39 T=  203.3 p1= 542.4 p2=    15.6 ed=   466 5/2/2021    x1= 100. x2= 129. y1=   .93 y2=   .67     
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236    -         216      257    14   466 5/2/2021  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .988787 cc2=  .803091 lx=  7.19383 if= 101 il= 129 5/30/2020  n=  28 now=     236 end=       1331       216       257 U=   101.23 T=  189.5 p1= 464.0 p2=    17.7 ed=   428 3/25/2021   x1= 101. x2= 129. y1=   .87 y2=   .60     
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236    -         216      257    14   428 3/25/2021 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .987635 cc2=  .798652 lx=  7.44383 if= 102 il= 129 5/30/2020  n=  27 now=     236 end=       1709       216       257 U=   109.32 T=  208.5 p1= 624.2 p2=    13.8 ed=   466 5/2/2021    x1= 102. x2= 129. y1=   .97 y2=   .73     
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236    -         216      257    14   466 5/2/2021  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .987270 cc2=  .794820 lx=  7.46383 if= 103 il= 129 5/30/2020  n=  26 now=     236 end=       1743       216       257 U=   116.30 T=  214.6 p1= 638.6 p2=    13.5 ed=   489 5/25/2021   x1= 103. x2= 129. y1=   .96 y2=   .74     
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236    -         216      257    14   489 5/25/2021 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .985797 cc2=  .789681 lx=  7.46383 if= 104 il= 129 5/30/2020  n=  25 now=     236 end=       1743       216       257 U=   111.82 T=  211.4 p1= 638.6 p2=    13.5 ed=   475 5/11/2021   x1= 104. x2= 129. y1=   .96 y2=   .74     
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236    -         216      257    14   475 5/11/2021 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .985031 cc2=  .785031 lx=  7.46383 if= 105 il= 129 5/30/2020  n=  24 now=     236 end=       1743       216       257 U=   121.70 T=  218.6 p1= 638.6 p2=    13.5 ed=   505 6/10/2021   x1= 105. x2= 129. y1=   .93 y2=   .74     
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236    -         216      257    14   505 6/10/2021 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .983219 cc2=  .779095 lx=  7.46383 if= 106 il= 129 5/30/2020  n=  23 now=     236 end=       1743       216       257 U=   116.63 T=  214.9 p1= 638.6 p2=    13.5 ed=   490 5/26/2021   x1= 106. x2= 129. y1=   .93 y2=   .74     
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236    -         216      257    14   490 5/26/2021 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .980985 cc2=  .772471 lx=  7.46383 if= 107 il= 129 5/30/2020  n=  22 now=     236 end=       1743       216       257 U=   122.08 T=  218.9 p1= 638.6 p2=    13.5 ed=   507 6/12/2021   x1= 107. x2= 129. y1=   .92 y2=   .74     
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236    -         216      257    14   507 6/12/2021 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .978590 cc2=  .765389 lx=  7.46383 if= 108 il= 129 5/30/2020  n=  21 now=     236 end=       1743       216       257 U=   124.17 T=  220.4 p1= 638.6 p2=    13.5 ed=   513 6/18/2021   x1= 108. x2= 129. y1=   .91 y2=   .74     
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236    -         216      257    14   513 6/18/2021 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .976528 cc2=  .758311 lx=  7.46383 if= 109 il= 129 5/30/2020  n=  20 now=     236 end=       1743       216       257 U=   118.26 T=  216.1 p1= 638.6 p2=    13.5 ed=   495 5/31/2021   x1= 109. x2= 129. y1=   .91 y2=   .74     
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236    -         216      257    14   495 5/31/2021 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .972958 cc2=  .749351 lx=  7.46383 if= 110 il= 129 5/30/2020  n=  19 now=     236 end=       1743       216       257 U=   112.35 T=  211.7 p1= 638.6 p2=    13.5 ed=   476 5/12/2021   x1= 110. x2= 129. y1=   .91 y2=   .74     
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236    -         216      257    14   476 5/12/2021 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .968618 cc2=  .739202 lx=  7.46383 if= 111 il= 129 5/30/2020  n=  18 now=     236 end=       1743       216       257 U=   124.31 T=  220.5 p1= 638.6 p2=    13.5 ed=   513 6/18/2021   x1= 111. x2= 129. y1=   .88 y2=   .74     
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236    -         216      257    14   513 6/18/2021 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .965557 cc2=  .729854 lx=  7.46383 if= 112 il= 129 5/30/2020  n=  17 now=     236 end=       1743       216       257 U=   117.40 T=  215.5 p1= 638.6 p2=    13.5 ed=   492 5/28/2021   x1= 112. x2= 129. y1=   .88 y2=   .74     
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236    -         216      257    14   492 5/28/2021 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .959723 cc2=  .717187 lx=  7.46383 if= 113 il= 129 5/30/2020  n=  16 now=     236 end=       1743       216       257 U=   126.53 T=  222.2 p1= 638.6 p2=    13.5 ed=   520 6/25/2021   x1= 113. x2= 129. y1=   .86 y2=   .74     
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236    -         216      257    14   520 6/25/2021 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .959008 cc2=  .709008 lx=  7.46383 if= 114 il= 129 5/30/2020  n=  15 now=     236 end=       1743       216       257 U=   129.12 T=  224.1 p1= 638.6 p2=    13.5 ed=   528 7/3/2021    x1= 114. x2= 129. y1=   .85 y2=   .74     
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236    -         216      257    14   528 7/3/2021  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .964434 cc2=  .706235 lx=  7.46383 if= 115 il= 129 5/30/2020  n=  14 now=     236 end=       1743       216       257 U=   120.51 T=  217.8 p1= 638.6 p2=    13.5 ed=   502 6/7/2021    x1= 115. x2= 129. y1=   .85 y2=   .74     
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236    -         216      257    14   502 6/7/2021  
AAA2     1 US_New_York_Monroe Deaths    cc1=  .966958 cc2=  .699696 lx=  7.46383 if= 116 il= 129 5/30/2020  n=  13 now=     236 end=       1743       216       257 U=   111.90 T=  211.4 p1= 638.6 p2=    13.5 ed=   475 5/11/2021   x1= 116. x2= 129. y1=   .85 y2=   .74     
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236    -         216      257    14   475 5/11/2021 
AAA2     1 US_New_York_Monroe Deaths    cc1=  .965352 cc2=  .688002 lx=  7.46383 if= 117 il= 129 5/30/2020  n=  12 now=     236 end=       1743       216       257 U=   103.30 T=  205.1 p1= 638.6 p2=    13.5 ed=   448 4/14/2021   x1= 117. x2= 129. y1=   .85 y2=   .74     
GP: Deaths    US_New_York_Monroe 5/30/2020       129     236    -         216      257    14   448 4/14/2021 
AAA1     1 US_New_York_Monroe Deaths    cc1=  .995596 cc2=  .880888 lx=  5.56383 if=  55 il= 130 5/31/2020  n=  75 now=     236 end=        260       216       257 U=    22.16 T=   93.0 p1=  10.2 p2=    90.8 ed=   145 6/15/2020   x1=  55. x2= 130. y1=  1.72 y2= -1.67 BEST
AAA2     1 US_New_York_Monroe Deaths    cc1=  .995600 cc2=  .880888 lx=  5.55883 if=  55 il= 130 5/31/2020  n=  75 now=     236 end=        260       216       257 U=    22.16 T=   93.0 p1=  10.2 p2=    90.8 ed=   145 6/15/2020   x1=  55. x2= 130. y1=  1.72 y2= -1.67 BEST
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236      260     216      257    11   145 6/15/2020 
AAA1     1 US_New_York_Monroe Deaths    cc1=  .995489 cc2=  .880019 lx=  5.55383 if=  56 il= 130 5/31/2020  n=  74 now=     236 end=        258       216       257 U=    21.53 T=   92.9 p1=   9.3 p2=    91.5 ed=   143 6/13/2020   x1=  56. x2= 130. y1=  1.71 y2= -1.72 BEST
AAA2     1 US_New_York_Monroe Deaths    cc1=  .995491 cc2=  .880019 lx=  5.55683 if=  56 il= 130 5/31/2020  n=  74 now=     236 end=        258       216       257 U=    21.53 T=   92.9 p1=   9.3 p2=    91.5 ed=   143 6/13/2020   x1=  56. x2= 130. y1=  1.71 y2= -1.72 BEST
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236      258     216      257    11   143 6/13/2020 
AAA1     1 US_New_York_Monroe Deaths    cc1=  .995331 cc2=  .879083 lx=  5.55383 if=  57 il= 130 5/31/2020  n=  73 now=     236 end=        258       216       257 U=    21.24 T=   93.4 p1=   9.3 p2=    91.5 ed=   143 6/13/2020   x1=  57. x2= 130. y1=  1.71 y2= -1.72 BEST
AAA2     1 US_New_York_Monroe Deaths    cc1=  .995332 cc2=  .879083 lx=  5.55583 if=  57 il= 130 5/31/2020  n=  73 now=     236 end=        258       216       257 U=    21.24 T=   93.4 p1=   9.3 p2=    91.5 ed=   143 6/13/2020   x1=  57. x2= 130. y1=  1.71 y2= -1.72 BEST
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236      258     216      257    11   143 6/13/2020 
AAA1     1 US_New_York_Monroe Deaths    cc1=  .995138 cc2=  .878097 lx=  5.55383 if=  58 il= 130 5/31/2020  n=  72 now=     236 end=        258       216       257 U=    20.95 T=   93.9 p1=   9.3 p2=    91.5 ed=   143 6/13/2020   x1=  58. x2= 130. y1=  1.71 y2= -1.72 BEST
AAA2     1 US_New_York_Monroe Deaths    cc1=  .995139 cc2=  .878097 lx=  5.55483 if=  58 il= 130 5/31/2020  n=  72 now=     236 end=        258       216       257 U=    20.95 T=   93.9 p1=   9.3 p2=    91.5 ed=   143 6/13/2020   x1=  58. x2= 130. y1=  1.71 y2= -1.72 BEST
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236      258     216      257    11   143 6/13/2020 
AAA1     1 US_New_York_Monroe Deaths    cc1=  .994938 cc2=  .877087 lx=  5.55383 if=  59 il= 130 5/31/2020  n=  71 now=     236 end=        258       216       257 U=    20.66 T=   94.4 p1=   9.3 p2=    91.5 ed=   143 6/13/2020   x1=  59. x2= 130. y1=  1.71 y2= -1.72 BEST
AAA2     1 US_New_York_Monroe Deaths    cc1=  .994939 cc2=  .877087 lx=  5.55583 if=  59 il= 130 5/31/2020  n=  71 now=     236 end=        258       216       257 U=    20.66 T=   94.4 p1=   9.3 p2=    91.5 ed=   143 6/13/2020   x1=  59. x2= 130. y1=  1.71 y2= -1.72 BEST
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236      258     216      257    11   143 6/13/2020 
AAA1     1 US_New_York_Monroe Deaths    cc1=  .994767 cc2=  .876089 lx=  5.55383 if=  60 il= 130 5/31/2020  n=  70 now=     236 end=        258       216       257 U=    20.36 T=   94.9 p1=   9.3 p2=    91.5 ed=   142 6/12/2020   x1=  60. x2= 130. y1=  1.71 y2= -1.72 BEST
AAA2     1 US_New_York_Monroe Deaths    cc1=  .994772 cc2=  .876089 lx=  5.55783 if=  60 il= 130 5/31/2020  n=  70 now=     236 end=        258       216       257 U=    20.36 T=   94.9 p1=   9.3 p2=    91.5 ed=   142 6/12/2020   x1=  60. x2= 130. y1=  1.71 y2= -1.72 BEST
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236      258     216      257    11   142 6/12/2020 
AAA1     1 US_New_York_Monroe Deaths    cc1=  .994694 cc2=  .875171 lx=  5.56383 if=  61 il= 130 5/31/2020  n=  69 now=     236 end=        260       216       257 U=    21.22 T=   94.6 p1=  10.2 p2=    90.8 ed=   144 6/14/2020   x1=  61. x2= 130. y1=  1.58 y2= -1.67 BEST
AAA2     1 US_New_York_Monroe Deaths    cc1=  .994694 cc2=  .875171 lx=  5.56283 if=  61 il= 130 5/31/2020  n=  69 now=     236 end=        260       216       257 U=    21.22 T=   94.6 p1=  10.2 p2=    90.8 ed=   144 6/14/2020   x1=  61. x2= 130. y1=  1.58 y2= -1.67 BEST
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236      260     216      257    11   144 6/14/2020 
AAA1     1 US_New_York_Monroe Deaths    cc1=  .994483 cc2=  .874097 lx=  5.56383 if=  62 il= 130 5/31/2020  n=  68 now=     236 end=        260       216       257 U=    21.49 T=   94.2 p1=  10.2 p2=    90.8 ed=   144 6/14/2020   x1=  62. x2= 130. y1=  1.50 y2= -1.67 BEST
AAA2     1 US_New_York_Monroe Deaths    cc1=  .994483 cc2=  .874097 lx=  5.56383 if=  62 il= 130 5/31/2020  n=  68 now=     236 end=        260       216       257 U=    21.49 T=   94.2 p1=  10.2 p2=    90.8 ed=   144 6/14/2020   x1=  62. x2= 130. y1=  1.50 y2= -1.67 BEST
GP: Deaths    US_New_York_Monroe 5/31/2020       130     236      260     216      257    11   144 6/14/2020 
AAA1     1 US_New_York_Monroe Deaths    cc1=  .994236 cc2=  .872968 lx=  5.56383 if=  63 il= 130 5/31/2020  n=  67 now=     236 end=        260       216       257 U=    21.17 T=   94.7 p1=  10.2 p2=    90.8 ed=   144 6/14/2020   x1=  63. x2= 130. y1=  1.50 y2= -1.67 BEST
AAA2     1 US_New_York_Monroe Deaths    cc1=  .994236 cc2=  .872968 lx=  5.56483 if=  63 il= 130 5/31/2020  n=  67 now=     236 end=        260       216       257 U=    21.17 T=   94.7 p1=  10.2 p2=    90.8 ed=   144 6/14/2020   x1=  63. x2= 130. y1=  1.50 y2= -1.67 BEST
