TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       12645.00000        9.44502
TAB:  US_Texas_Dallas Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_Texas_Dallas 5/15/2020       114     271      376     164      305     6   182 7/22/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .997067 cc2=  .858392 lx=  5.92212 if=  63 il= 114 5/15/2020  n=  51 now=     271 end=        373       164       305 U=    31.60 T=  107.8 p1=  37.6 p2=    72.7 ed=   182 7/22/2020   x1=  63. x2= 114. y1=  1.42 y2=  -.20     
GP: Deaths    US_Texas_Dallas 5/15/2020       114     271      373     164      305     6   182 7/22/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996923 cc2=  .856894 lx=  5.90212 if=  64 il= 114 5/15/2020  n=  50 now=     271 end=        365       164       305 U=    31.34 T=  107.1 p1=  34.7 p2=    74.2 ed=   181 7/21/2020   x1=  64. x2= 114. y1=  1.38 y2=  -.22     
GP: Deaths    US_Texas_Dallas 5/15/2020       114     271      365     164      305     6   181 7/21/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996601 cc2=  .853744 lx=  5.87212 if=  66 il= 114 5/15/2020  n=  48 now=     271 end=        355       164       305 U=    30.77 T=  106.0 p1=  31.0 p2=    76.3 ed=   178 7/18/2020   x1=  66. x2= 114. y1=  1.30 y2=  -.26     
GP: Deaths    US_Texas_Dallas 5/15/2020       114     271      355     164      305     6   178 7/18/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996484 cc2=  .852146 lx=  5.84212 if=  67 il= 114 5/15/2020  n=  47 now=     271 end=        344       164       305 U=    30.09 T=  105.0 p1=  26.9 p2=    78.8 ed=   176 7/16/2020   x1=  67. x2= 114. y1=  1.26 y2=  -.30     
GP: Deaths    US_Texas_Dallas 5/15/2020       114     271      344     164      305     6   176 7/16/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996371 cc2=  .850506 lx=  5.82212 if=  68 il= 114 5/15/2020  n=  46 now=     271 end=        337       164       305 U=    29.56 T=  104.4 p1=  24.4 p2=    80.4 ed=   174 7/14/2020   x1=  68. x2= 114. y1=  1.23 y2=  -.33     
GP: Deaths    US_Texas_Dallas 5/15/2020       114     271      337     164      305     6   174 7/14/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996251 cc2=  .848809 lx=  5.79212 if=  69 il= 114 5/15/2020  n=  45 now=     271 end=        327       164       305 U=    29.23 T=  103.2 p1=  20.7 p2=    82.9 ed=   172 7/12/2020   x1=  69. x2= 114. y1=  1.17 y2=  -.37     
GP: Deaths    US_Texas_Dallas 5/15/2020       114     271      327     164      305     6   172 7/12/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996276 cc2=  .847205 lx=  5.75212 if=  70 il= 114 5/15/2020  n=  44 now=     271 end=        314       164       305 U=    28.56 T=  101.8 p1=  15.9 p2=    86.3 ed=   169 7/9/2020    x1=  70. x2= 114. y1=  1.11 y2=  -.43     
GP: Deaths    US_Texas_Dallas 5/15/2020       114     271      314     164      305     6   169 7/9/2020  
AAA1     1 US_Texas_Dallas Deaths    cc1=  .996493 cc2=  .845738 lx=  5.71212 if=  71 il= 114 5/15/2020  n=  43 now=     271 end=        302       164       305 U=    27.78 T=  100.4 p1=  11.4 p2=    89.7 ed=   165 7/5/2020    x1=  71. x2= 114. y1=  1.06 y2=  -.49 BEST
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996493 cc2=  .845738 lx=  5.71112 if=  71 il= 114 5/15/2020  n=  43 now=     271 end=        302       164       305 U=    27.78 T=  100.4 p1=  11.4 p2=    89.7 ed=   165 7/5/2020    x1=  71. x2= 114. y1=  1.06 y2=  -.49 BEST
GP: Deaths    US_Texas_Dallas 5/15/2020       114     271      302     164      305     6   165 7/5/2020  
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996941 cc2=  .844442 lx=  5.67212 if=  72 il= 114 5/15/2020  n=  42 now=     271 end=        290       164       305 U=    26.22 T=   99.4 p1=   7.0 p2=    93.4 ed=   161 7/1/2020    x1=  72. x2= 114. y1=  1.04 y2=  -.56     
GP: Deaths    US_Texas_Dallas 5/15/2020       114     271      290     164      305     6   161 7/1/2020  
AAA2     1 US_Texas_Dallas Deaths    cc1=  .997164 cc2=  .842861 lx=  5.64212 if=  73 il= 114 5/15/2020  n=  41 now=     271 end=        282       164       305 U=    25.24 T=   98.6 p1=   4.1 p2=    96.1 ed=   158 6/28/2020   x1=  73. x2= 114. y1=  1.01 y2=  -.61     
GP: Deaths    US_Texas_Dallas 5/15/2020       114     271      282     164      305     6   158 6/28/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .997345 cc2=  .841172 lx=  5.61212 if=  74 il= 114 5/15/2020  n=  40 now=     271 end=        273       164       305 U=    23.95 T=   98.0 p1=    .7 p2=    99.3 ed=   154 6/24/2020   x1=  74. x2= 114. y1=  1.00 y2=  -.67     
GP: Deaths    US_Texas_Dallas 5/15/2020       114     271      273     164      305     6   154 6/24/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .997314 cc2=  .839200 lx=  5.59212 if=  75 il= 114 5/15/2020  n=  39 now=     271 end=        268       164       305 U=    22.91 T=   97.8 p1=  -1.1 p2=   101.1 ed=   151 6/21/2020   x1=  75. x2= 114. y1=   .99 y2=  -.71     
GP: Deaths    US_Texas_Dallas 5/15/2020       114     271      268     164      305     6   151 6/21/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .997126 cc2=  .836998 lx=  5.58212 if=  76 il= 114 5/15/2020  n=  38 now=     271 end=        265       164       305 U=    22.36 T=   97.7 p1=  -2.2 p2=   102.3 ed=   150 6/20/2020   x1=  76. x2= 114. y1=   .97 y2=  -.73     
GP: Deaths    US_Texas_Dallas 5/15/2020       114     271      265     164      305     6   150 6/20/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996893 cc2=  .834671 lx=  5.58212 if=  77 il= 114 5/15/2020  n=  37 now=     271 end=        265       164       305 U=    22.03 T=   97.9 p1=  -2.2 p2=   102.3 ed=   149 6/19/2020   x1=  77. x2= 114. y1=   .95 y2=  -.73     
GP: Deaths    US_Texas_Dallas 5/15/2020       114     271      265     164      305     6   149 6/19/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996677 cc2=  .832278 lx=  5.59212 if=  78 il= 114 5/15/2020  n=  36 now=     271 end=        268       164       305 U=    22.15 T=   98.3 p1=  -1.1 p2=   101.1 ed=   150 6/20/2020   x1=  78. x2= 114. y1=   .92 y2=  -.71     
GP: Deaths    US_Texas_Dallas 5/15/2020       114     271      268     164      305     6   150 6/20/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996497 cc2=  .829830 lx=  5.61212 if=  79 il= 114 5/15/2020  n=  35 now=     271 end=        273       164       305 U=    22.70 T=   98.8 p1=    .7 p2=    99.3 ed=   152 6/22/2020   x1=  79. x2= 114. y1=   .87 y2=  -.67     
GP: Deaths    US_Texas_Dallas 5/15/2020       114     271      273     164      305     6   152 6/22/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996292 cc2=  .827261 lx=  5.64212 if=  80 il= 114 5/15/2020  n=  34 now=     271 end=        282       164       305 U=    23.21 T=   99.8 p1=   4.1 p2=    96.1 ed=   154 6/24/2020   x1=  80. x2= 114. y1=   .85 y2=  -.61     
GP: Deaths    US_Texas_Dallas 5/15/2020       114     271      282     164      305     6   154 6/24/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996232 cc2=  .824733 lx=  5.68212 if=  81 il= 114 5/15/2020  n=  33 now=     271 end=        293       164       305 U=    24.43 T=  100.8 p1=   8.1 p2=    92.5 ed=   158 6/28/2020   x1=  81. x2= 114. y1=   .81 y2=  -.54     
GP: Deaths    US_Texas_Dallas 5/15/2020       114     271      293     164      305     6   158 6/28/2020 
AAA1     1 US_Texas_Dallas Deaths    cc1=  .996101 cc2=  .822023 lx=  5.73212 if=  82 il= 114 5/15/2020  n=  32 now=     271 end=        308       164       305 U=    25.07 T=  102.5 p1=  13.7 p2=    88.0 ed=   161 7/1/2020    x1=  82. x2= 114. y1=   .82 y2=  -.46 BEST
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996101 cc2=  .822023 lx=  5.73612 if=  82 il= 114 5/15/2020  n=  32 now=     271 end=        308       164       305 U=    25.07 T=  102.5 p1=  13.7 p2=    88.0 ed=   161 7/1/2020    x1=  82. x2= 114. y1=   .82 y2=  -.46 BEST
GP: Deaths    US_Texas_Dallas 5/15/2020       114     271      308     164      305     6   161 7/1/2020  
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996734 cc2=  .819957 lx=  5.91212 if=  83 il= 114 5/15/2020  n=  31 now=     271 end=        369       164       305 U=    31.48 T=  107.5 p1=  36.2 p2=    73.4 ed=   181 7/21/2020   x1=  83. x2= 114. y1=   .78 y2=  -.21     
GP: Deaths    US_Texas_Dallas 5/15/2020       114     271      369     164      305     6   181 7/21/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996409 cc2=  .816804 lx=  5.91212 if=  84 il= 114 5/15/2020  n=  30 now=     271 end=        369       164       305 U=    30.81 T=  107.6 p1=  36.2 p2=    73.4 ed=   180 7/20/2020   x1=  84. x2= 114. y1=   .77 y2=  -.21     
GP: Deaths    US_Texas_Dallas 5/15/2020       114     271      369     164      305     6   180 7/20/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996231 cc2=  .813656 lx=  6.01212 if=  85 il= 114 5/15/2020  n=  29 now=     271 end=        408       164       305 U=    34.78 T=  110.8 p1=  50.6 p2=    66.4 ed=   192 8/1/2020    x1=  85. x2= 114. y1=   .74 y2=  -.09     
GP: Deaths    US_Texas_Dallas 5/15/2020       114     271      408     164      305     6   192 8/1/2020  
AAA2     1 US_Texas_Dallas Deaths    cc1=  .995854 cc2=  .810159 lx=  5.98212 if=  86 il= 114 5/15/2020  n=  28 now=     271 end=        396       164       305 U=    34.75 T=  109.6 p1=  46.1 p2=    68.4 ed=   191 7/31/2020   x1=  86. x2= 114. y1=   .68 y2=  -.13     
GP: Deaths    US_Texas_Dallas 5/15/2020       114     271      396     164      305     6   191 7/31/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .995723 cc2=  .806740 lx=  5.89212 if=  87 il= 114 5/15/2020  n=  27 now=     271 end=        362       164       305 U=    32.95 T=  106.3 p1=  33.6 p2=    74.9 ed=   184 7/24/2020   x1=  87. x2= 114. y1=   .59 y2=  -.23     
GP: Deaths    US_Texas_Dallas 5/15/2020       114     271      362     164      305     6   184 7/24/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996293 cc2=  .803843 lx=  5.78212 if=  88 il= 114 5/15/2020  n=  26 now=     271 end=        324       164       305 U=    28.70 T=  103.0 p1=  19.6 p2=    83.6 ed=   170 7/10/2020   x1=  88. x2= 114. y1=   .52 y2=  -.38     
GP: Deaths    US_Texas_Dallas 5/15/2020       114     271      324     164      305     6   170 7/10/2020 
AAA1     1 US_Texas_Dallas Deaths    cc1=  .996310 cc2=  .800194 lx=  5.71212 if=  89 il= 114 5/15/2020  n=  25 now=     271 end=        302       164       305 U=    25.73 T=  101.4 p1=  11.4 p2=    89.7 ed=   162 7/2/2020    x1=  89. x2= 114. y1=   .48 y2=  -.49 BEST
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996310 cc2=  .800194 lx=  5.71512 if=  89 il= 114 5/15/2020  n=  25 now=     271 end=        302       164       305 U=    25.73 T=  101.4 p1=  11.4 p2=    89.7 ed=   162 7/2/2020    x1=  89. x2= 114. y1=   .48 y2=  -.49 BEST
GP: Deaths    US_Texas_Dallas 5/15/2020       114     271      302     164      305     6   162 7/2/2020  
AAA2     1 US_Texas_Dallas Deaths    cc1=  .995892 cc2=  .795892 lx=  5.69212 if=  90 il= 114 5/15/2020  n=  24 now=     271 end=        296       164       305 U=    24.18 T=  101.3 p1=   9.2 p2=    91.6 ed=   158 6/28/2020   x1=  90. x2= 114. y1=   .47 y2=  -.52     
GP: Deaths    US_Texas_Dallas 5/15/2020       114     271      296     164      305     6   158 6/28/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .995595 cc2=  .791470 lx=  5.76212 if=  91 il= 114 5/15/2020  n=  23 now=     271 end=        318       164       305 U=    26.30 T=  103.2 p1=  17.3 p2=    85.2 ed=   165 7/5/2020    x1=  91. x2= 114. y1=   .46 y2=  -.41     
GP: Deaths    US_Texas_Dallas 5/15/2020       114     271      318     164      305     6   165 7/5/2020  
AAA2     1 US_Texas_Dallas Deaths    cc1=  .995219 cc2=  .786704 lx=  5.86212 if=  92 il= 114 5/15/2020  n=  22 now=     271 end=        351       164       305 U=    30.04 T=  105.8 p1=  29.5 p2=    77.2 ed=   176 7/16/2020   x1=  92. x2= 114. y1=   .46 y2=  -.27     
GP: Deaths    US_Texas_Dallas 5/15/2020       114     271      351     164      305     6   176 7/16/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .994537 cc2=  .781337 lx=  5.85212 if=  93 il= 114 5/15/2020  n=  21 now=     271 end=        347       164       305 U=    30.19 T=  105.4 p1=  28.0 p2=    78.1 ed=   176 7/16/2020   x1=  93. x2= 114. y1=   .41 y2=  -.28     
GP: Deaths    US_Texas_Dallas 5/15/2020       114     271      347     164      305     6   176 7/16/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .993859 cc2=  .775641 lx=  5.78212 if=  94 il= 114 5/15/2020  n=  20 now=     271 end=        324       164       305 U=    28.17 T=  103.2 p1=  19.6 p2=    83.6 ed=   169 7/9/2020    x1=  94. x2= 114. y1=   .33 y2=  -.38     
GP: Deaths    US_Texas_Dallas 5/15/2020       114     271      324     164      305     6   169 7/9/2020  
AAA1     1 US_Texas_Dallas Deaths    cc1=  .993197 cc2=  .769590 lx=  5.71212 if=  95 il= 114 5/15/2020  n=  19 now=     271 end=        302       164       305 U=    25.10 T=  101.7 p1=  11.4 p2=    89.7 ed=   160 6/30/2020   x1=  95. x2= 114. y1=   .27 y2=  -.49 BEST
AAA2     1 US_Texas_Dallas Deaths    cc1=  .993197 cc2=  .769590 lx=  5.71212 if=  95 il= 114 5/15/2020  n=  19 now=     271 end=        302       164       305 U=    25.10 T=  101.7 p1=  11.4 p2=    89.7 ed=   160 6/30/2020   x1=  95. x2= 114. y1=   .27 y2=  -.49 BEST
GP: Deaths    US_Texas_Dallas 5/15/2020       114     271      302     164      305     6   160 6/30/2020 
AAA1     1 US_Texas_Dallas Deaths    cc1=  .992059 cc2=  .762643 lx=  5.71212 if=  96 il= 114 5/15/2020  n=  18 now=     271 end=        302       164       305 U=    23.77 T=  102.3 p1=  11.4 p2=    89.7 ed=   158 6/28/2020   x1=  96. x2= 114. y1=   .27 y2=  -.49 BEST
AAA2     1 US_Texas_Dallas Deaths    cc1=  .992059 cc2=  .762643 lx=  5.71512 if=  96 il= 114 5/15/2020  n=  18 now=     271 end=        302       164       305 U=    23.77 T=  102.3 p1=  11.4 p2=    89.7 ed=   158 6/28/2020   x1=  96. x2= 114. y1=   .27 y2=  -.49 BEST
GP: Deaths    US_Texas_Dallas 5/15/2020       114     271      302     164      305     6   158 6/28/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .992844 cc2=  .757141 lx=  6.41212 if=  97 il= 114 5/15/2020  n=  17 now=     271 end=        609       164       305 U=    48.08 T=  127.1 p1= 124.7 p2=    44.5 ed=   240 9/18/2020   x1=  97. x2= 114. y1=   .63 y2=   .27     
GP: Deaths    US_Texas_Dallas 5/15/2020       114     271      609     164      305     6   240 9/18/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .991601 cc2=  .749065 lx=  6.22212 if=  98 il= 114 5/15/2020  n=  16 now=     271 end=        503       164       305 U=    39.73 T=  118.6 p1=  85.6 p2=    53.9 ed=   212 8/21/2020   x1=  98. x2= 114. y1=   .52 y2=   .12     
GP: Deaths    US_Texas_Dallas 5/15/2020       114     271      503     164      305     6   212 8/21/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .991231 cc2=  .741231 lx=  7.60212 if=  99 il= 114 5/15/2020  n=  15 now=     271 end=       2002       164       305 U=    89.70 T=  196.3 p1= 638.7 p2=    13.5 ed=   407 3/4/2021    x1=  99. x2= 114. y1=  1.08 y2=   .92     
GP: Deaths    US_Texas_Dallas 5/15/2020       114     271    -         164      305     6   407 3/4/2021  
AAA2     1 US_Texas_Dallas Deaths    cc1=  .990260 cc2=  .732061 lx=  7.10212 if= 100 il= 114 5/15/2020  n=  14 now=     271 end=       1214       164       305 U=    71.00 T=  163.3 p1= 348.0 p2=    22.3 ed=   330 12/17/2020  x1= 100. x2= 114. y1=   .89 y2=   .69     
GP: Deaths    US_Texas_Dallas 5/15/2020       114     271    -         164      305     6   330 12/17/2020
AAA2     1 US_Texas_Dallas Deaths    cc1=  .988529 cc2=  .721268 lx=  6.24212 if= 101 il= 114 5/15/2020  n=  13 now=     271 end=        513       164       305 U=    43.36 T=  119.8 p1=  89.3 p2=    52.8 ed=   222 8/31/2020   x1= 101. x2= 114. y1=   .43 y2=   .13     
GP: Deaths    US_Texas_Dallas 5/15/2020       114     271      513     164      305     6   222 8/31/2020 
AAA1     1 US_Texas_Dallas Deaths    cc1=  .979120 cc2=  .677608 lx=  5.72212 if= 104 il= 114 5/15/2020  n=  10 now=     271 end=        305       164       305 U=    25.13 T=  102.1 p1=  12.5 p2=    88.9 ed=   161 7/1/2020    x1= 104. x2= 114. y1=  -.08 y2=  -.47 BEST
AAA2     1 US_Texas_Dallas Deaths    cc1=  .979120 cc2=  .677608 lx=  5.72412 if= 104 il= 114 5/15/2020  n=  10 now=     271 end=        305       164       305 U=    25.13 T=  102.1 p1=  12.5 p2=    88.9 ed=   161 7/1/2020    x1= 104. x2= 114. y1=  -.08 y2=  -.47 BEST
GP: Deaths    US_Texas_Dallas 5/15/2020       114     271      305     164      305     6   161 7/1/2020  
AAA2     1 US_Texas_Dallas Deaths    cc1=  .973839 cc2=  .657611 lx=  5.52212 if= 105 il= 114 5/15/2020  n=   9 now=     271 end=        250       164       305 U=    17.32 T=   99.1 p1=  -7.7 p2=   108.4 ed=   139 6/9/2020    x1= 105. x2= 114. y1=  -.34 y2=  -.86     
GP: Deaths    US_Texas_Dallas 5/15/2020       114     271      250     164      305     6   139 6/9/2020  
AAA2     1 US_Texas_Dallas Deaths    cc1=  .957809 cc2=  .604256 lx=  7.60212 if= 107 il= 114 5/15/2020  n=   7 now=     271 end=       2002       164       305 U=    93.47 T=  199.7 p1= 638.7 p2=    13.5 ed=   420 3/17/2021   x1= 107. x2= 114. y1=   .99 y2=   .92     
GP: Deaths    US_Texas_Dallas 5/15/2020       114     271    -         164      305     6   420 3/17/2021 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .936608 cc2=  .558643 lx=  7.60212 if= 108 il= 114 5/15/2020  n=   6 now=     271 end=       2002       164       305 U=   112.54 T=  217.2 p1= 638.7 p2=    13.5 ed=   482 5/18/2021   x1= 108. x2= 114. y1=   .97 y2=   .92     
GP: Deaths    US_Texas_Dallas 5/15/2020       114     271    -         164      305     6   482 5/18/2021 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .962204 cc2=  .553956 lx=  7.60212 if= 109 il= 114 5/15/2020  n=   5 now=     271 end=       2002       164       305 U=    93.79 T=  200.0 p1= 638.7 p2=    13.5 ed=   421 3/18/2021   x1= 109. x2= 114. y1=   .97 y2=   .92     
GP: Deaths    US_Texas_Dallas 5/15/2020       114     271    -         164      305     6   421 3/18/2021 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996480 cc2=  .866291 lx=  5.70212 if=  57 il= 115 5/16/2020  n=  58 now=     271 end=        299       170       355 U=    25.11 T=  100.7 p1=  10.3 p2=    90.6 ed=   159 6/29/2020   x1=  57. x2= 115. y1=  1.74 y2=  -.57     
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271      299     170      355     6   159 6/29/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996405 cc2=  .865098 lx=  5.72212 if=  58 il= 115 5/16/2020  n=  57 now=     271 end=        305       170       355 U=    25.02 T=  101.6 p1=  12.5 p2=    88.9 ed=   160 6/30/2020   x1=  58. x2= 115. y1=  1.74 y2=  -.53     
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271      305     170      355     6   160 6/30/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996565 cc2=  .864112 lx=  5.76212 if=  59 il= 115 5/16/2020  n=  56 now=     271 end=        318       170       355 U=    25.23 T=  103.2 p1=  17.3 p2=    85.2 ed=   162 7/2/2020    x1=  59. x2= 115. y1=  1.75 y2=  -.47     
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271      318     170      355     6   162 7/2/2020  
AAA1     1 US_Texas_Dallas Deaths    cc1=  .997275 cc2=  .863644 lx=  5.86212 if=  60 il= 115 5/16/2020  n=  55 now=     271 end=        351       170       355 U=    28.03 T=  106.0 p1=  29.5 p2=    77.2 ed=   172 7/12/2020   x1=  60. x2= 115. y1=  1.64 y2=  -.32 BEST
AAA2     1 US_Texas_Dallas Deaths    cc1=  .997275 cc2=  .863644 lx=  5.86412 if=  60 il= 115 5/16/2020  n=  55 now=     271 end=        351       170       355 U=    28.03 T=  106.0 p1=  29.5 p2=    77.2 ed=   172 7/12/2020   x1=  60. x2= 115. y1=  1.64 y2=  -.32 BEST
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271      351     170      355     6   172 7/12/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .997512 cc2=  .862672 lx=  5.94212 if=  61 il= 115 5/16/2020  n=  54 now=     271 end=        380       170       355 U=    31.18 T=  108.3 p1=  40.2 p2=    71.3 ed=   181 7/21/2020   x1=  61. x2= 115. y1=  1.52 y2=  -.22     
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271      380     170      355     6   181 7/21/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .997373 cc2=  .861290 lx=  5.94212 if=  62 il= 115 5/16/2020  n=  53 now=     271 end=        380       170       355 U=    31.52 T=  108.2 p1=  40.2 p2=    71.3 ed=   182 7/22/2020   x1=  62. x2= 115. y1=  1.47 y2=  -.22     
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271      380     170      355     6   182 7/22/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .997227 cc2=  .859866 lx=  5.93212 if=  63 il= 115 5/16/2020  n=  52 now=     271 end=        376       170       355 U=    31.54 T=  107.8 p1=  38.7 p2=    72.1 ed=   182 7/22/2020   x1=  63. x2= 115. y1=  1.42 y2=  -.23     
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271      376     170      355     6   182 7/22/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .997092 cc2=  .858417 lx=  5.92212 if=  64 il= 115 5/16/2020  n=  51 now=     271 end=        373       170       355 U=    31.47 T=  107.4 p1=  37.6 p2=    72.7 ed=   181 7/21/2020   x1=  64. x2= 115. y1=  1.38 y2=  -.24     
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271      373     170      355     6   181 7/21/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996792 cc2=  .855371 lx=  5.89212 if=  66 il= 115 5/16/2020  n=  49 now=     271 end=        362       170       355 U=    30.89 T=  106.4 p1=  33.6 p2=    74.9 ed=   179 7/19/2020   x1=  66. x2= 115. y1=  1.31 y2=  -.28     
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271      362     170      355     6   179 7/19/2020 
AAA1     1 US_Texas_Dallas Deaths    cc1=  .996681 cc2=  .853824 lx=  5.86212 if=  67 il= 115 5/16/2020  n=  48 now=     271 end=        351       170       355 U=    30.20 T=  105.3 p1=  29.5 p2=    77.2 ed=   176 7/16/2020   x1=  67. x2= 115. y1=  1.27 y2=  -.32 BEST
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996681 cc2=  .853824 lx=  5.86512 if=  67 il= 115 5/16/2020  n=  48 now=     271 end=        351       170       355 U=    30.20 T=  105.3 p1=  29.5 p2=    77.2 ed=   176 7/16/2020   x1=  67. x2= 115. y1=  1.27 y2=  -.32 BEST
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271      351     170      355     6   176 7/16/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996572 cc2=  .852235 lx=  5.84212 if=  68 il= 115 5/16/2020  n=  47 now=     271 end=        344       170       355 U=    29.66 T=  104.7 p1=  26.9 p2=    78.8 ed=   174 7/14/2020   x1=  68. x2= 115. y1=  1.24 y2=  -.35     
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271      344     170      355     6   174 7/14/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996456 cc2=  .850591 lx=  5.81212 if=  69 il= 115 5/16/2020  n=  46 now=     271 end=        334       170       355 U=    29.32 T=  103.5 p1=  23.2 p2=    81.1 ed=   172 7/12/2020   x1=  69. x2= 115. y1=  1.18 y2=  -.39     
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271      334     170      355     6   172 7/12/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996470 cc2=  .849028 lx=  5.78212 if=  70 il= 115 5/16/2020  n=  45 now=     271 end=        324       170       355 U=    28.86 T=  102.4 p1=  19.6 p2=    83.6 ed=   170 7/10/2020   x1=  70. x2= 115. y1=  1.12 y2=  -.44     
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271      324     170      355     6   170 7/10/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .996660 cc2=  .847588 lx=  5.74212 if=  71 il= 115 5/16/2020  n=  44 now=     271 end=        311       170       355 U=    28.06 T=  101.0 p1=  14.8 p2=    87.1 ed=   167 7/7/2020    x1=  71. x2= 115. y1=  1.07 y2=  -.50     
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271      311     170      355     6   167 7/7/2020  
AAA2     1 US_Texas_Dallas Deaths    cc1=  .997058 cc2=  .846302 lx=  5.70212 if=  72 il= 115 5/16/2020  n=  43 now=     271 end=        299       170       355 U=    26.50 T=   99.9 p1=  10.3 p2=    90.6 ed=   162 7/2/2020    x1=  72. x2= 115. y1=  1.05 y2=  -.57     
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271      299     170      355     6   162 7/2/2020  
AAA2     1 US_Texas_Dallas Deaths    cc1=  .997243 cc2=  .844745 lx=  5.67212 if=  73 il= 115 5/16/2020  n=  42 now=     271 end=        290       170       355 U=    25.51 T=   99.1 p1=   7.0 p2=    93.4 ed=   159 6/29/2020   x1=  73. x2= 115. y1=  1.02 y2=  -.62     
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271      290     170      355     6   159 6/29/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .997386 cc2=  .843082 lx=  5.65212 if=  74 il= 115 5/16/2020  n=  41 now=     271 end=        284       170       355 U=    24.45 T=   98.8 p1=   4.8 p2=    95.4 ed=   156 6/26/2020   x1=  74. x2= 115. y1=  1.02 y2=  -.66     
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271      284     170      355     6   156 6/26/2020 
AAA2     1 US_Texas_Dallas Deaths    cc1=  .997332 cc2=  .841158 lx=  5.63212 if=  75 il= 115 5/16/2020  n=  40 now=     271 end=        279       170       355 U=    23.40 T=   98.6 p1=   3.0 p2=    97.1 ed=   153 6/23/2020   x1=  75. x2= 115. y1=  1.01 y2=  -.70     
GP: Deaths    US_Texas_Dallas 5/16/2020       115     271      279     170      355     6   153 6/23/2020 
