TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4023.00000        8.29978
TAB:  US_Louisiana_East_Baton_Rouge Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .998016 cc2=  .848931 lx=  5.57543 if=  90 il= 134 6/4/2020   n=  44 now=     252 end=        264       246       265 U=    16.42 T=   91.3 p1=   4.8 p2=    95.5 ed=   130 5/31/2020   x1=  90. x2= 134. y1=   .08 y2= -2.60 BEST
GP: Deaths    US_Louisiana_East_Baton_Rouge 6/4/2020        134     252      264     246      265    22   130 5/31/2020 
AAA1     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .997883 cc2=  .847127 lx=  5.56943 if=  91 il= 134 6/4/2020   n=  43 now=     252 end=        262       246       265 U=    15.56 T=   91.2 p1=   4.0 p2=    96.2 ed=   127 5/28/2020   x1=  91. x2= 134. y1=   .02 y2= -2.75 BEST
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .997905 cc2=  .847127 lx=  5.57443 if=  91 il= 134 6/4/2020   n=  43 now=     252 end=        262       246       265 U=    15.56 T=   91.2 p1=   4.0 p2=    96.2 ed=   127 5/28/2020   x1=  91. x2= 134. y1=   .02 y2= -2.75 BEST
GP: Deaths    US_Louisiana_East_Baton_Rouge 6/4/2020        134     252      262     246      265    22   127 5/28/2020 
AAA1     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .997766 cc2=  .845267 lx=  5.56943 if=  92 il= 134 6/4/2020   n=  42 now=     252 end=        262       246       265 U=    15.49 T=   91.4 p1=   4.0 p2=    96.2 ed=   127 5/28/2020   x1=  92. x2= 134. y1=  -.04 y2= -2.75 BEST
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .997779 cc2=  .845267 lx=  5.57243 if=  92 il= 134 6/4/2020   n=  42 now=     252 end=        262       246       265 U=    15.49 T=   91.4 p1=   4.0 p2=    96.2 ed=   127 5/28/2020   x1=  92. x2= 134. y1=  -.04 y2= -2.75 BEST
GP: Deaths    US_Louisiana_East_Baton_Rouge 6/4/2020        134     252      262     246      265    22   127 5/28/2020 
AAA1     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .997628 cc2=  .843324 lx=  5.56943 if=  93 il= 134 6/4/2020   n=  41 now=     252 end=        262       246       265 U=    15.66 T=   91.0 p1=   4.0 p2=    96.2 ed=   127 5/28/2020   x1=  93. x2= 134. y1=  -.13 y2= -2.75 BEST
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .997634 cc2=  .843324 lx=  5.57143 if=  93 il= 134 6/4/2020   n=  41 now=     252 end=        262       246       265 U=    15.66 T=   91.0 p1=   4.0 p2=    96.2 ed=   127 5/28/2020   x1=  93. x2= 134. y1=  -.13 y2= -2.75 BEST
GP: Deaths    US_Louisiana_East_Baton_Rouge 6/4/2020        134     252      262     246      265    22   127 5/28/2020 
AAA1     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .997559 cc2=  .841385 lx=  5.56943 if=  94 il= 134 6/4/2020   n=  40 now=     252 end=        262       246       265 U=    15.60 T=   91.2 p1=   4.0 p2=    96.2 ed=   127 5/28/2020   x1=  94. x2= 134. y1=  -.18 y2= -2.75 BEST
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .997559 cc2=  .841385 lx=  5.56943 if=  94 il= 134 6/4/2020   n=  40 now=     252 end=        262       246       265 U=    15.60 T=   91.2 p1=   4.0 p2=    96.2 ed=   127 5/28/2020   x1=  94. x2= 134. y1=  -.18 y2= -2.75 BEST
GP: Deaths    US_Louisiana_East_Baton_Rouge 6/4/2020        134     252      262     246      265    22   127 5/28/2020 
AAA1     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .997474 cc2=  .839361 lx=  5.56943 if=  95 il= 134 6/4/2020   n=  39 now=     252 end=        262       246       265 U=    15.59 T=   91.2 p1=   4.0 p2=    96.2 ed=   127 5/28/2020   x1=  95. x2= 134. y1=  -.25 y2= -2.75 BEST
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .997479 cc2=  .839361 lx=  5.56743 if=  95 il= 134 6/4/2020   n=  39 now=     252 end=        262       246       265 U=    15.59 T=   91.2 p1=   4.0 p2=    96.2 ed=   127 5/28/2020   x1=  95. x2= 134. y1=  -.25 y2= -2.75 BEST
GP: Deaths    US_Louisiana_East_Baton_Rouge 6/4/2020        134     252      262     246      265    22   127 5/28/2020 
AAA1     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .997409 cc2=  .837281 lx=  5.56943 if=  96 il= 134 6/4/2020   n=  38 now=     252 end=        262       246       265 U=    15.46 T=   91.5 p1=   4.0 p2=    96.2 ed=   128 5/29/2020   x1=  96. x2= 134. y1=  -.29 y2= -2.75 BEST
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .997435 cc2=  .837281 lx=  5.56543 if=  96 il= 134 6/4/2020   n=  38 now=     252 end=        262       246       265 U=    15.46 T=   91.5 p1=   4.0 p2=    96.2 ed=   128 5/29/2020   x1=  96. x2= 134. y1=  -.29 y2= -2.75 BEST
GP: Deaths    US_Louisiana_East_Baton_Rouge 6/4/2020        134     252      262     246      265    22   128 5/29/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .997330 cc2=  .835108 lx=  5.55943 if=  97 il= 134 6/4/2020   n=  37 now=     252 end=        259       246       265 U=    14.21 T=   92.5 p1=   2.8 p2=    97.3 ed=   126 5/27/2020   x1=  97. x2= 134. y1=  -.31 y2= -2.92     
GP: Deaths    US_Louisiana_East_Baton_Rouge 6/4/2020        134     252      259     246      265    22   126 5/27/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .997130 cc2=  .832731 lx=  5.55943 if=  98 il= 134 6/4/2020   n=  36 now=     252 end=        259       246       265 U=    14.06 T=   93.0 p1=   2.8 p2=    97.3 ed=   126 5/27/2020   x1=  98. x2= 134. y1=  -.36 y2= -2.92     
GP: Deaths    US_Louisiana_East_Baton_Rouge 6/4/2020        134     252      259     246      265    22   126 5/27/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .996885 cc2=  .830218 lx=  5.55943 if=  99 il= 134 6/4/2020   n=  35 now=     252 end=        259       246       265 U=    14.17 T=   92.7 p1=   2.8 p2=    97.3 ed=   126 5/27/2020   x1=  99. x2= 134. y1=  -.45 y2= -2.92     
GP: Deaths    US_Louisiana_East_Baton_Rouge 6/4/2020        134     252      259     246      265    22   126 5/27/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .996643 cc2=  .827612 lx=  5.55943 if= 100 il= 134 6/4/2020   n=  34 now=     252 end=        259       246       265 U=    14.38 T=   92.1 p1=   2.8 p2=    97.3 ed=   125 5/26/2020   x1= 100. x2= 134. y1=  -.55 y2= -2.92     
GP: Deaths    US_Louisiana_East_Baton_Rouge 6/4/2020        134     252      259     246      265    22   125 5/26/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .996529 cc2=  .825030 lx=  5.55943 if= 101 il= 134 6/4/2020   n=  33 now=     252 end=        259       246       265 U=    14.10 T=   92.9 p1=   2.8 p2=    97.3 ed=   126 5/27/2020   x1= 101. x2= 134. y1=  -.58 y2= -2.92     
GP: Deaths    US_Louisiana_East_Baton_Rouge 6/4/2020        134     252      259     246      265    22   126 5/27/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .996255 cc2=  .822178 lx=  5.55943 if= 102 il= 134 6/4/2020   n=  32 now=     252 end=        259       246       265 U=    14.03 T=   93.1 p1=   2.8 p2=    97.3 ed=   126 5/27/2020   x1= 102. x2= 134. y1=  -.64 y2= -2.92     
GP: Deaths    US_Louisiana_East_Baton_Rouge 6/4/2020        134     252      259     246      265    22   126 5/27/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .995942 cc2=  .819165 lx=  5.55943 if= 103 il= 134 6/4/2020   n=  31 now=     252 end=        259       246       265 U=    13.82 T=   93.7 p1=   2.8 p2=    97.3 ed=   126 5/27/2020   x1= 103. x2= 134. y1=  -.67 y2= -2.92     
GP: Deaths    US_Louisiana_East_Baton_Rouge 6/4/2020        134     252      259     246      265    22   126 5/27/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .995537 cc2=  .815932 lx=  5.55943 if= 104 il= 134 6/4/2020   n=  30 now=     252 end=        259       246       265 U=    13.94 T=   93.3 p1=   2.8 p2=    97.3 ed=   126 5/27/2020   x1= 104. x2= 134. y1=  -.76 y2= -2.92     
GP: Deaths    US_Louisiana_East_Baton_Rouge 6/4/2020        134     252      259     246      265    22   126 5/27/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .995120 cc2=  .812546 lx=  5.55943 if= 105 il= 134 6/4/2020   n=  29 now=     252 end=        259       246       265 U=    13.64 T=   94.2 p1=   2.8 p2=    97.3 ed=   126 5/27/2020   x1= 105. x2= 134. y1=  -.79 y2= -2.92     
GP: Deaths    US_Louisiana_East_Baton_Rouge 6/4/2020        134     252      259     246      265    22   126 5/27/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .994601 cc2=  .808905 lx=  5.55943 if= 106 il= 134 6/4/2020   n=  28 now=     252 end=        259       246       265 U=    13.60 T=   94.3 p1=   2.8 p2=    97.3 ed=   126 5/27/2020   x1= 106. x2= 134. y1=  -.86 y2= -2.92     
GP: Deaths    US_Louisiana_East_Baton_Rouge 6/4/2020        134     252      259     246      265    22   126 5/27/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .994007 cc2=  .805024 lx=  5.55943 if= 107 il= 134 6/4/2020   n=  27 now=     252 end=        259       246       265 U=    13.21 T=   95.5 p1=   2.8 p2=    97.3 ed=   126 5/27/2020   x1= 107. x2= 134. y1=  -.87 y2= -2.92     
GP: Deaths    US_Louisiana_East_Baton_Rouge 6/4/2020        134     252      259     246      265    22   126 5/27/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .993659 cc2=  .801209 lx=  5.55943 if= 108 il= 134 6/4/2020   n=  26 now=     252 end=        259       246       265 U=    13.48 T=   94.7 p1=   2.8 p2=    97.3 ed=   126 5/27/2020   x1= 108. x2= 134. y1=  -.99 y2= -2.92     
GP: Deaths    US_Louisiana_East_Baton_Rouge 6/4/2020        134     252      259     246      265    22   126 5/27/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .992975 cc2=  .796859 lx=  5.55943 if= 109 il= 134 6/4/2020   n=  25 now=     252 end=        259       246       265 U=    13.28 T=   95.3 p1=   2.8 p2=    97.3 ed=   126 5/27/2020   x1= 109. x2= 134. y1= -1.03 y2= -2.92     
GP: Deaths    US_Louisiana_East_Baton_Rouge 6/4/2020        134     252      259     246      265    22   126 5/27/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .992424 cc2=  .792424 lx=  5.55943 if= 110 il= 134 6/4/2020   n=  24 now=     252 end=        259       246       265 U=    13.43 T=   94.8 p1=   2.8 p2=    97.3 ed=   126 5/27/2020   x1= 110. x2= 134. y1= -1.13 y2= -2.92     
GP: Deaths    US_Louisiana_East_Baton_Rouge 6/4/2020        134     252      259     246      265    22   126 5/27/2020 
AAA1     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .991756 cc2=  .787632 lx=  5.56943 if= 111 il= 134 6/4/2020   n=  23 now=     252 end=        262       246       265 U=    14.24 T=   94.9 p1=   4.0 p2=    96.2 ed=   128 5/29/2020   x1= 111. x2= 134. y1= -1.13 y2= -2.75 BEST
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .991760 cc2=  .787632 lx=  5.56743 if= 111 il= 134 6/4/2020   n=  23 now=     252 end=        262       246       265 U=    14.24 T=   94.9 p1=   4.0 p2=    96.2 ed=   128 5/29/2020   x1= 111. x2= 134. y1= -1.13 y2= -2.75 BEST
GP: Deaths    US_Louisiana_East_Baton_Rouge 6/4/2020        134     252      262     246      265    22   128 5/29/2020 
AAA1     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .992042 cc2=  .783528 lx=  5.57943 if= 112 il= 134 6/4/2020   n=  22 now=     252 end=        264       246       265 U=    16.28 T=   91.6 p1=   4.8 p2=    95.5 ed=   130 5/31/2020   x1= 112. x2= 134. y1= -1.25 y2= -2.60 BEST
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .992044 cc2=  .783528 lx=  5.58043 if= 112 il= 134 6/4/2020   n=  22 now=     252 end=        264       246       265 U=    16.28 T=   91.6 p1=   4.8 p2=    95.5 ed=   130 5/31/2020   x1= 112. x2= 134. y1= -1.25 y2= -2.60 BEST
GP: Deaths    US_Louisiana_East_Baton_Rouge 6/4/2020        134     252      264     246      265    22   130 5/31/2020 
AAA1     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .990985 cc2=  .777784 lx=  5.57943 if= 113 il= 134 6/4/2020   n=  21 now=     252 end=        264       246       265 U=    15.96 T=   92.5 p1=   4.8 p2=    95.5 ed=   130 5/31/2020   x1= 113. x2= 134. y1= -1.29 y2= -2.60 BEST
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .991007 cc2=  .777784 lx=  5.58443 if= 113 il= 134 6/4/2020   n=  21 now=     252 end=        264       246       265 U=    15.96 T=   92.5 p1=   4.8 p2=    95.5 ed=   130 5/31/2020   x1= 113. x2= 134. y1= -1.29 y2= -2.60 BEST
GP: Deaths    US_Louisiana_East_Baton_Rouge 6/4/2020        134     252      264     246      265    22   130 5/31/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .990340 cc2=  .772122 lx=  5.59943 if= 114 il= 134 6/4/2020   n=  20 now=     252 end=        270       246       265 U=    18.56 T=   90.1 p1=   7.1 p2=    93.3 ed=   133 6/3/2020    x1= 114. x2= 134. y1= -1.29 y2= -2.36     
GP: Deaths    US_Louisiana_East_Baton_Rouge 6/4/2020        134     252      270     246      265    22   133 6/3/2020  
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .989744 cc2=  .754042 lx=  5.75943 if= 117 il= 134 6/4/2020   n=  17 now=     252 end=        317       246       265 U=    41.13 T=   77.6 p1=  25.8 p2=    79.5 ed=   174 7/14/2020   x1= 117. x2= 134. y1=  -.96 y2= -1.37     
GP: Deaths    US_Louisiana_East_Baton_Rouge 6/4/2020        134     252      317     246      265    22   174 7/14/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .988887 cc2=  .746352 lx=  5.98943 if= 118 il= 134 6/4/2020   n=  16 now=     252 end=        399       246       265 U=    74.34 T=   80.1 p1=  58.3 p2=    63.2 ed=   255 10/3/2020   x1= 118. x2= 134. y1=  -.51 y2=  -.73     
GP: Deaths    US_Louisiana_East_Baton_Rouge 6/4/2020        134     252      399     246      265    22   255 10/3/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .987176 cc2=  .737176 lx=  6.72943 if= 119 il= 134 6/4/2020   n=  15 now=     252 end=        836       246       265 U=   178.73 T=  170.1 p1= 231.7 p2=    30.1 ed=   591 9/4/2021    x1= 119. x2= 134. y1=   .29 y2=   .20     
GP: Deaths    US_Louisiana_East_Baton_Rouge 6/4/2020        134     252    -         246      265    22   591 9/4/2021  
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .985085 cc2=  .726886 lx=  7.52943 if= 120 il= 134 6/4/2020   n=  14 now=     252 end=       1862       246       265 U=   324.52 T=  362.8 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 120. x2= 134. y1=   .75 y2=   .71     
GP: Deaths    US_Louisiana_East_Baton_Rouge 6/4/2020        134     252    -         246      265    22   999 undefine  
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .984344 cc2=  .717082 lx=  7.52943 if= 121 il= 134 6/4/2020   n=  13 now=     252 end=       1862       246       265 U=   301.34 T=  346.5 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 121. x2= 134. y1=   .75 y2=   .71     
GP: Deaths    US_Louisiana_East_Baton_Rouge 6/4/2020        134     252    -         246      265    22   999 undefine  
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .980640 cc2=  .703290 lx=  6.34943 if= 122 il= 134 6/4/2020   n=  12 now=     252 end=        572       246       265 U=   119.42 T=  113.8 p1= 127.0 p2=    44.1 ed=   395 2/20/2021   x1= 122. x2= 134. y1=  -.07 y2=  -.17     
GP: Deaths    US_Louisiana_East_Baton_Rouge 6/4/2020        134     252      572     246      265    22   395 2/20/2021 
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .977762 cc2=  .689086 lx=  7.52943 if= 123 il= 134 6/4/2020   n=  11 now=     252 end=       1862       246       265 U=   316.39 T=  357.1 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 123. x2= 134. y1=   .74 y2=   .71     
GP: Deaths    US_Louisiana_East_Baton_Rouge 6/4/2020        134     252    -         246      265    22   999 undefine  
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .973710 cc2=  .672199 lx=  7.52943 if= 124 il= 134 6/4/2020   n=  10 now=     252 end=       1862       246       265 U=   305.94 T=  349.7 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 124. x2= 134. y1=   .74 y2=   .71     
GP: Deaths    US_Louisiana_East_Baton_Rouge 6/4/2020        134     252    -         246      265    22   999 undefine  
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .967245 cc2=  .651017 lx=  7.52943 if= 125 il= 134 6/4/2020   n=   9 now=     252 end=       1862       246       265 U=   275.35 T=  328.2 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 125. x2= 134. y1=   .74 y2=   .71     
GP: Deaths    US_Louisiana_East_Baton_Rouge 6/4/2020        134     252    -         246      265    22   999 undefine  
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .955654 cc2=  .622320 lx=  7.52943 if= 126 il= 134 6/4/2020   n=   8 now=     252 end=       1862       246       265 U=   302.23 T=  347.1 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 126. x2= 134. y1=   .73 y2=   .71     
GP: Deaths    US_Louisiana_East_Baton_Rouge 6/4/2020        134     252    -         246      265    22   999 undefine  
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .940574 cc2=  .587021 lx=  7.52943 if= 127 il= 134 6/4/2020   n=   7 now=     252 end=       1862       246       265 U=   264.45 T=  320.5 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 127. x2= 134. y1=   .73 y2=   .71     
GP: Deaths    US_Louisiana_East_Baton_Rouge 6/4/2020        134     252    -         246      265    22   999 undefine  
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .912163 cc2=  .534199 lx=  7.52943 if= 128 il= 134 6/4/2020   n=   6 now=     252 end=       1862       246       265 U=   295.63 T=  342.5 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 128. x2= 134. y1=   .73 y2=   .71     
GP: Deaths    US_Louisiana_East_Baton_Rouge 6/4/2020        134     252    -         246      265    22   999 undefine  
AAA1     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .999043 cc2=  .883573 lx=  5.60943 if=  61 il= 135 6/5/2020   n=  74 now=     252 end=        272       250       274 U=    18.39 T=   90.3 p1=   7.9 p2=    92.6 ed=   133 6/3/2020    x1=  61. x2= 135. y1=  1.59 y2= -2.43 BEST
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .999043 cc2=  .883573 lx=  5.60843 if=  61 il= 135 6/5/2020   n=  74 now=     252 end=        272       250       274 U=    18.39 T=   90.3 p1=   7.9 p2=    92.6 ed=   133 6/3/2020    x1=  61. x2= 135. y1=  1.59 y2= -2.43 BEST
GP: Deaths    US_Louisiana_East_Baton_Rouge 6/5/2020        135     252      272     250      274    31   133 6/3/2020  
AAA1     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .999022 cc2=  .882775 lx=  5.60943 if=  62 il= 135 6/5/2020   n=  73 now=     252 end=        272       250       274 U=    18.14 T=   90.9 p1=   7.9 p2=    92.6 ed=   133 6/3/2020    x1=  62. x2= 135. y1=  1.59 y2= -2.43 BEST
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .999024 cc2=  .882775 lx=  5.60743 if=  62 il= 135 6/5/2020   n=  73 now=     252 end=        272       250       274 U=    18.14 T=   90.9 p1=   7.9 p2=    92.6 ed=   133 6/3/2020    x1=  62. x2= 135. y1=  1.59 y2= -2.43 BEST
GP: Deaths    US_Louisiana_East_Baton_Rouge 6/5/2020        135     252      272     250      274    31   133 6/3/2020  
AAA1     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .998982 cc2=  .881941 lx=  5.60943 if=  63 il= 135 6/5/2020   n=  72 now=     252 end=        272       250       274 U=    18.29 T=   90.5 p1=   7.9 p2=    92.6 ed=   133 6/3/2020    x1=  63. x2= 135. y1=  1.51 y2= -2.43 BEST
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .998984 cc2=  .881941 lx=  5.60743 if=  63 il= 135 6/5/2020   n=  72 now=     252 end=        272       250       274 U=    18.29 T=   90.5 p1=   7.9 p2=    92.6 ed=   133 6/3/2020    x1=  63. x2= 135. y1=  1.51 y2= -2.43 BEST
GP: Deaths    US_Louisiana_East_Baton_Rouge 6/5/2020        135     252      272     250      274    31   133 6/3/2020  
AAA1     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .998949 cc2=  .881098 lx=  5.60943 if=  64 il= 135 6/5/2020   n=  71 now=     252 end=        272       250       274 U=    18.34 T=   90.4 p1=   7.9 p2=    92.6 ed=   133 6/3/2020    x1=  64. x2= 135. y1=  1.44 y2= -2.43 BEST
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .998953 cc2=  .881098 lx=  5.60643 if=  64 il= 135 6/5/2020   n=  71 now=     252 end=        272       250       274 U=    18.34 T=   90.4 p1=   7.9 p2=    92.6 ed=   133 6/3/2020    x1=  64. x2= 135. y1=  1.44 y2= -2.43 BEST
GP: Deaths    US_Louisiana_East_Baton_Rouge 6/5/2020        135     252      272     250      274    31   133 6/3/2020  
AAA1     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .998922 cc2=  .880244 lx=  5.60943 if=  65 il= 135 6/5/2020   n=  70 now=     252 end=        272       250       274 U=    18.08 T=   91.0 p1=   7.9 p2=    92.6 ed=   133 6/3/2020    x1=  65. x2= 135. y1=  1.44 y2= -2.43 BEST
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .998930 cc2=  .880244 lx=  5.60543 if=  65 il= 135 6/5/2020   n=  70 now=     252 end=        272       250       274 U=    18.08 T=   91.0 p1=   7.9 p2=    92.6 ed=   133 6/3/2020    x1=  65. x2= 135. y1=  1.44 y2= -2.43 BEST
GP: Deaths    US_Louisiana_East_Baton_Rouge 6/5/2020        135     252      272     250      274    31   133 6/3/2020  
AAA1     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .998876 cc2=  .879353 lx=  5.60943 if=  66 il= 135 6/5/2020   n=  69 now=     252 end=        272       250       274 U=    17.82 T=   91.7 p1=   7.9 p2=    92.6 ed=   133 6/3/2020    x1=  66. x2= 135. y1=  1.44 y2= -2.43 BEST
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .998884 cc2=  .879353 lx=  5.60543 if=  66 il= 135 6/5/2020   n=  69 now=     252 end=        272       250       274 U=    17.82 T=   91.7 p1=   7.9 p2=    92.6 ed=   133 6/3/2020    x1=  66. x2= 135. y1=  1.44 y2= -2.43 BEST
GP: Deaths    US_Louisiana_East_Baton_Rouge 6/5/2020        135     252      272     250      274    31   133 6/3/2020  
AAA1     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .998842 cc2=  .878456 lx=  5.60943 if=  67 il= 135 6/5/2020   n=  68 now=     252 end=        272       250       274 U=    18.23 T=   90.7 p1=   7.9 p2=    92.6 ed=   133 6/3/2020    x1=  67. x2= 135. y1=  1.30 y2= -2.43 BEST
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .998847 cc2=  .878456 lx=  5.60643 if=  67 il= 135 6/5/2020   n=  68 now=     252 end=        272       250       274 U=    18.23 T=   90.7 p1=   7.9 p2=    92.6 ed=   133 6/3/2020    x1=  67. x2= 135. y1=  1.30 y2= -2.43 BEST
GP: Deaths    US_Louisiana_East_Baton_Rouge 6/5/2020        135     252      272     250      274    31   133 6/3/2020  
AAA1     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .998799 cc2=  .877532 lx=  5.60943 if=  68 il= 135 6/5/2020   n=  67 now=     252 end=        272       250       274 U=    18.32 T=   90.5 p1=   7.9 p2=    92.6 ed=   133 6/3/2020    x1=  68. x2= 135. y1=  1.23 y2= -2.43 BEST
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .998808 cc2=  .877532 lx=  5.60543 if=  68 il= 135 6/5/2020   n=  67 now=     252 end=        272       250       274 U=    18.32 T=   90.5 p1=   7.9 p2=    92.6 ed=   133 6/3/2020    x1=  68. x2= 135. y1=  1.23 y2= -2.43 BEST
GP: Deaths    US_Louisiana_East_Baton_Rouge 6/5/2020        135     252      272     250      274    31   133 6/3/2020  
AAA1     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .998767 cc2=  .876597 lx=  5.59943 if=  69 il= 135 6/5/2020   n=  66 now=     252 end=        270       250       274 U=    17.48 T=   90.4 p1=   7.1 p2=    93.3 ed=   131 6/1/2020    x1=  69. x2= 135. y1=  1.22 y2= -2.55 BEST
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .998781 cc2=  .876597 lx=  5.60443 if=  69 il= 135 6/5/2020   n=  66 now=     252 end=        270       250       274 U=    17.48 T=   90.4 p1=   7.1 p2=    93.3 ed=   131 6/1/2020    x1=  69. x2= 135. y1=  1.22 y2= -2.55 BEST
GP: Deaths    US_Louisiana_East_Baton_Rouge 6/5/2020        135     252      270     250      274    31   131 6/1/2020  
AAA1     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .998713 cc2=  .875622 lx=  5.59943 if=  70 il= 135 6/5/2020   n=  65 now=     252 end=        270       250       274 U=    17.36 T=   90.7 p1=   7.1 p2=    93.3 ed=   131 6/1/2020    x1=  70. x2= 135. y1=  1.19 y2= -2.55 BEST
AAA2     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .998726 cc2=  .875622 lx=  5.60443 if=  70 il= 135 6/5/2020   n=  65 now=     252 end=        270       250       274 U=    17.36 T=   90.7 p1=   7.1 p2=    93.3 ed=   131 6/1/2020    x1=  70. x2= 135. y1=  1.19 y2= -2.55 BEST
GP: Deaths    US_Louisiana_East_Baton_Rouge 6/5/2020        135     252      270     250      274    31   131 6/1/2020  
AAA1     1 US_Louisiana_East_Baton_Rouge Deaths    cc1=  .998653 cc2=  .874618 lx=  5.59943 if=  71 il= 135 6/5/2020   n=  64 now=     252 end=        270       250       274 U=    17.23 T=   91.0 p1=   7.1 p2=    93.3 ed=   131 6/1/2020    x1=  71. x2= 135. y1=  1.16 y2= -2.55 BEST
