TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4808.00000        8.47804
TAB:  US_New_Jersey_Burlington Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_New_Jersey_Burlington 5/13/2020       112     334      262     214      258     2   120 5/21/2020 
AAA1     1 US_New_Jersey_Burlington Deaths    cc1=  .993913 cc2=  .751377 lx=  5.56114 if=  96 il= 112 5/13/2020  n=  16 now=     334 end=        260       214       258 U=     9.94 T=   95.8 p1= -22.2 p2=   128.5 ed=   119 5/20/2020   x1=  96. x2= 112. y1=  -.02 y2= -1.63 BEST
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .993916 cc2=  .751377 lx=  5.55614 if=  96 il= 112 5/13/2020  n=  16 now=     334 end=        260       214       258 U=     9.94 T=   95.8 p1= -22.2 p2=   128.5 ed=   119 5/20/2020   x1=  96. x2= 112. y1=  -.02 y2= -1.63 BEST
GP: Deaths    US_New_Jersey_Burlington 5/13/2020       112     334      260     214      258     2   119 5/20/2020 
AAA1     1 US_New_Jersey_Burlington Deaths    cc1=  .992692 cc2=  .742692 lx=  5.56114 if=  97 il= 112 5/13/2020  n=  15 now=     334 end=        260       214       258 U=     9.83 T=   95.9 p1= -22.2 p2=   128.5 ed=   119 5/20/2020   x1=  97. x2= 112. y1=  -.11 y2= -1.63 BEST
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .992695 cc2=  .742692 lx=  5.55614 if=  97 il= 112 5/13/2020  n=  15 now=     334 end=        260       214       258 U=     9.83 T=   95.9 p1= -22.2 p2=   128.5 ed=   119 5/20/2020   x1=  97. x2= 112. y1=  -.11 y2= -1.63 BEST
GP: Deaths    US_New_Jersey_Burlington 5/13/2020       112     334      260     214      258     2   119 5/20/2020 
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .991207 cc2=  .733008 lx=  5.57114 if=  98 il= 112 5/13/2020  n=  14 now=     334 end=        262       214       258 U=    10.20 T=   95.8 p1= -21.6 p2=   127.5 ed=   119 5/20/2020   x1=  98. x2= 112. y1=  -.21 y2= -1.58     
GP: Deaths    US_New_Jersey_Burlington 5/13/2020       112     334      262     214      258     2   119 5/20/2020 
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .989201 cc2=  .721939 lx=  5.58114 if=  99 il= 112 5/13/2020  n=  13 now=     334 end=        265       214       258 U=    10.84 T=   95.3 p1= -20.7 p2=   126.0 ed=   120 5/21/2020   x1=  99. x2= 112. y1=  -.34 y2= -1.54     
GP: Deaths    US_New_Jersey_Burlington 5/13/2020       112     334      265     214      258     2   120 5/21/2020 
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .986936 cc2=  .709586 lx=  5.55114 if= 100 il= 112 5/13/2020  n=  12 now=     334 end=        257       214       258 U=    10.49 T=   94.3 p1= -23.1 p2=   130.0 ed=   119 5/20/2020   x1= 100. x2= 112. y1=  -.54 y2= -1.69     
GP: Deaths    US_New_Jersey_Burlington 5/13/2020       112     334      257     214      258     2   119 5/20/2020 
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .989194 cc2=  .700518 lx=  5.50114 if= 101 il= 112 5/13/2020  n=  11 now=     334 end=        244       214       258 U=     8.19 T=   95.6 p1= -26.9 p2=   136.9 ed=   114 5/15/2020   x1= 101. x2= 112. y1=  -.66 y2= -2.00     
GP: Deaths    US_New_Jersey_Burlington 5/13/2020       112     334      244     214      258     2   114 5/15/2020 
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .997133 cc2=  .851268 lx=  6.10114 if=  67 il= 113 5/14/2020  n=  46 now=     334 end=        446       228       326 U=    22.06 T=  104.2 p1=  33.5 p2=    74.9 ed=   156 6/26/2020   x1=  67. x2= 113. y1=  1.69 y2=  -.40     
GP: Deaths    US_New_Jersey_Burlington 5/14/2020       113     334      446     228      326     3   156 6/26/2020 
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .996975 cc2=  .849533 lx=  6.13114 if=  68 il= 113 5/14/2020  n=  45 now=     334 end=        459       228       326 U=    21.98 T=  105.2 p1=  37.4 p2=    72.8 ed=   157 6/27/2020   x1=  68. x2= 113. y1=  1.69 y2=  -.35     
GP: Deaths    US_New_Jersey_Burlington 5/14/2020       113     334      459     228      326     3   157 6/27/2020 
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .997118 cc2=  .846362 lx=  6.21114 if=  70 il= 113 5/14/2020  n=  43 now=     334 end=        498       228       326 U=    24.26 T=  107.0 p1=  49.1 p2=    67.1 ed=   164 7/4/2020    x1=  70. x2= 113. y1=  1.53 y2=  -.25     
GP: Deaths    US_New_Jersey_Burlington 5/14/2020       113     334      498     228      326     3   164 7/4/2020  
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .996917 cc2=  .844418 lx=  6.21114 if=  71 il= 113 5/14/2020  n=  42 now=     334 end=        498       228       326 U=    25.23 T=  106.8 p1=  49.1 p2=    67.1 ed=   166 7/6/2020    x1=  71. x2= 113. y1=  1.42 y2=  -.25     
GP: Deaths    US_New_Jersey_Burlington 5/14/2020       113     334      498     228      326     3   166 7/6/2020  
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .996862 cc2=  .842558 lx=  6.18114 if=  72 il= 113 5/14/2020  n=  41 now=     334 end=        483       228       326 U=    24.59 T=  106.0 p1=  44.6 p2=    69.2 ed=   164 7/4/2020    x1=  72. x2= 113. y1=  1.38 y2=  -.29     
GP: Deaths    US_New_Jersey_Burlington 5/14/2020       113     334      483     228      326     3   164 7/4/2020  
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .996787 cc2=  .840614 lx=  6.14114 if=  73 il= 113 5/14/2020  n=  40 now=     334 end=        464       228       326 U=    23.74 T=  104.9 p1=  38.9 p2=    72.0 ed=   160 6/30/2020   x1=  73. x2= 113. y1=  1.35 y2=  -.34     
GP: Deaths    US_New_Jersey_Burlington 5/14/2020       113     334      464     228      326     3   160 6/30/2020 
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .996673 cc2=  .838559 lx=  6.11114 if=  74 il= 113 5/14/2020  n=  39 now=     334 end=        450       228       326 U=    23.01 T=  104.2 p1=  34.7 p2=    74.2 ed=   158 6/28/2020   x1=  74. x2= 113. y1=  1.31 y2=  -.38     
GP: Deaths    US_New_Jersey_Burlington 5/14/2020       113     334      450     228      326     3   158 6/28/2020 
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .996498 cc2=  .836370 lx=  6.08114 if=  75 il= 113 5/14/2020  n=  38 now=     334 end=        437       228       326 U=    21.94 T=  103.6 p1=  30.8 p2=    76.4 ed=   155 6/25/2020   x1=  75. x2= 113. y1=  1.30 y2=  -.43     
GP: Deaths    US_New_Jersey_Burlington 5/14/2020       113     334      437     228      326     3   155 6/25/2020 
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .996214 cc2=  .833993 lx=  6.08114 if=  76 il= 113 5/14/2020  n=  37 now=     334 end=        437       228       326 U=    21.95 T=  103.6 p1=  30.8 p2=    76.4 ed=   155 6/25/2020   x1=  76. x2= 113. y1=  1.26 y2=  -.43     
GP: Deaths    US_New_Jersey_Burlington 5/14/2020       113     334      437     228      326     3   155 6/25/2020 
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .995898 cc2=  .831499 lx=  6.08114 if=  77 il= 113 5/14/2020  n=  36 now=     334 end=        437       228       326 U=    22.42 T=  103.4 p1=  30.8 p2=    76.4 ed=   156 6/26/2020   x1=  77. x2= 113. y1=  1.18 y2=  -.43     
GP: Deaths    US_New_Jersey_Burlington 5/14/2020       113     334      437     228      326     3   156 6/26/2020 
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .995649 cc2=  .828982 lx=  6.05114 if=  78 il= 113 5/14/2020  n=  35 now=     334 end=        424       228       326 U=    22.21 T=  102.4 p1=  26.9 p2=    78.8 ed=   154 6/24/2020   x1=  78. x2= 113. y1=  1.10 y2=  -.48     
GP: Deaths    US_New_Jersey_Burlington 5/14/2020       113     334      424     228      326     3   154 6/24/2020 
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .995608 cc2=  .826577 lx=  6.01114 if=  79 il= 113 5/14/2020  n=  34 now=     334 end=        407       228       326 U=    21.08 T=  101.6 p1=  21.9 p2=    82.1 ed=   151 6/21/2020   x1=  79. x2= 113. y1=  1.07 y2=  -.54     
GP: Deaths    US_New_Jersey_Burlington 5/14/2020       113     334      407     228      326     3   151 6/21/2020 
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .995403 cc2=  .823905 lx=  5.98114 if=  80 il= 113 5/14/2020  n=  33 now=     334 end=        395       228       326 U=    19.93 T=  101.2 p1=  18.3 p2=    84.6 ed=   148 6/18/2020   x1=  80. x2= 113. y1=  1.06 y2=  -.59     
GP: Deaths    US_New_Jersey_Burlington 5/14/2020       113     334      395     228      326     3   148 6/18/2020 
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .994983 cc2=  .820905 lx=  5.97114 if=  81 il= 113 5/14/2020  n=  32 now=     334 end=        391       228       326 U=    19.33 T=  101.2 p1=  17.1 p2=    85.4 ed=   146 6/16/2020   x1=  81. x2= 113. y1=  1.04 y2=  -.61     
GP: Deaths    US_New_Jersey_Burlington 5/14/2020       113     334      391     228      326     3   146 6/16/2020 
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .994534 cc2=  .817757 lx=  5.99114 if=  82 il= 113 5/14/2020  n=  31 now=     334 end=        399       228       326 U=    19.24 T=  101.9 p1=  19.5 p2=    83.7 ed=   147 6/17/2020   x1=  82. x2= 113. y1=  1.03 y2=  -.58     
GP: Deaths    US_New_Jersey_Burlington 5/14/2020       113     334      399     228      326     3   147 6/17/2020 
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .994690 cc2=  .812116 lx=  6.31114 if=  84 il= 113 5/14/2020  n=  29 now=     334 end=        550       228       326 U=    27.78 T=  109.5 p1=  64.7 p2=    60.7 ed=   175 7/15/2020   x1=  84. x2= 113. y1=   .92 y2=  -.13     
GP: Deaths    US_New_Jersey_Burlington 5/14/2020       113     334      550     228      326     3   175 7/15/2020 
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .994493 cc2=  .808798 lx=  6.19114 if=  85 il= 113 5/14/2020  n=  28 now=     334 end=        488       228       326 U=    25.96 T=  105.9 p1=  46.1 p2=    68.4 ed=   167 7/7/2020    x1=  85. x2= 113. y1=   .81 y2=  -.27     
GP: Deaths    US_New_Jersey_Burlington 5/14/2020       113     334      488     228      326     3   167 7/7/2020  
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .995100 cc2=  .806117 lx=  6.06114 if=  86 il= 113 5/14/2020  n=  27 now=     334 end=        428       228       326 U=    22.73 T=  102.6 p1=  28.1 p2=    78.0 ed=   156 6/26/2020   x1=  86. x2= 113. y1=   .73 y2=  -.46     
GP: Deaths    US_New_Jersey_Burlington 5/14/2020       113     334      428     228      326     3   156 6/26/2020 
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .995627 cc2=  .803177 lx=  5.97114 if=  87 il= 113 5/14/2020  n=  26 now=     334 end=        391       228       326 U=    20.48 T=  100.4 p1=  17.1 p2=    85.4 ed=   148 6/18/2020   x1=  87. x2= 113. y1=   .66 y2=  -.61     
GP: Deaths    US_New_Jersey_Burlington 5/14/2020       113     334      391     228      326     3   148 6/18/2020 
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .996211 cc2=  .800095 lx=  5.89114 if=  88 il= 113 5/14/2020  n=  25 now=     334 end=        361       228       326 U=    18.15 T=   99.0 p1=   8.1 p2=    92.5 ed=   141 6/11/2020   x1=  88. x2= 113. y1=   .60 y2=  -.77     
GP: Deaths    US_New_Jersey_Burlington 5/14/2020       113     334      361     228      326     3   141 6/11/2020 
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .996380 cc2=  .796380 lx=  5.84114 if=  89 il= 113 5/14/2020  n=  24 now=     334 end=        344       228       326 U=    16.72 T=   98.2 p1=   3.0 p2=    97.1 ed=   137 6/7/2020    x1=  89. x2= 113. y1=   .55 y2=  -.89     
GP: Deaths    US_New_Jersey_Burlington 5/14/2020       113     334      344     228      326     3   137 6/7/2020  
AAA1     1 US_New_Jersey_Burlington Deaths    cc1=  .996375 cc2=  .792251 lx=  5.80114 if=  90 il= 113 5/14/2020  n=  23 now=     334 end=        330       228       326 U=    15.19 T=   98.0 p1=  -1.2 p2=   101.2 ed=   133 6/3/2020    x1=  90. x2= 113. y1=   .52 y2=  -.99 BEST
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .996375 cc2=  .792251 lx=  5.80214 if=  90 il= 113 5/14/2020  n=  23 now=     334 end=        330       228       326 U=    15.19 T=   98.0 p1=  -1.2 p2=   101.2 ed=   133 6/3/2020    x1=  90. x2= 113. y1=   .52 y2=  -.99 BEST
GP: Deaths    US_New_Jersey_Burlington 5/14/2020       113     334      330     228      326     3   133 6/3/2020  
AAA1     1 US_New_Jersey_Burlington Deaths    cc1=  .995898 cc2=  .787384 lx=  5.79114 if=  91 il= 113 5/14/2020  n=  22 now=     334 end=        327       228       326 U=    14.98 T=   97.8 p1=  -2.1 p2=   102.1 ed=   133 6/3/2020    x1=  91. x2= 113. y1=   .45 y2= -1.02 BEST
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .995898 cc2=  .787384 lx=  5.79314 if=  91 il= 113 5/14/2020  n=  22 now=     334 end=        327       228       326 U=    14.98 T=   97.8 p1=  -2.1 p2=   102.1 ed=   133 6/3/2020    x1=  91. x2= 113. y1=   .45 y2= -1.02 BEST
GP: Deaths    US_New_Jersey_Burlington 5/14/2020       113     334      327     228      326     3   133 6/3/2020  
AAA1     1 US_New_Jersey_Burlington Deaths    cc1=  .995361 cc2=  .782160 lx=  5.78114 if=  92 il= 113 5/14/2020  n=  21 now=     334 end=        324       228       326 U=    14.82 T=   97.5 p1=  -3.0 p2=   103.1 ed=   132 6/2/2020    x1=  92. x2= 113. y1=   .37 y2= -1.04 BEST
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .995361 cc2=  .782160 lx=  5.78014 if=  92 il= 113 5/14/2020  n=  21 now=     334 end=        324       228       326 U=    14.82 T=   97.5 p1=  -3.0 p2=   103.1 ed=   132 6/2/2020    x1=  92. x2= 113. y1=   .37 y2= -1.04 BEST
GP: Deaths    US_New_Jersey_Burlington 5/14/2020       113     334      324     228      326     3   132 6/2/2020  
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .994107 cc2=  .770500 lx=  5.74114 if=  94 il= 113 5/14/2020  n=  19 now=     334 end=        311       228       326 U=    13.58 T=   97.2 p1=  -6.9 p2=   107.4 ed=   129 5/30/2020   x1=  94. x2= 113. y1=   .23 y2= -1.17     
GP: Deaths    US_New_Jersey_Burlington 5/14/2020       113     334      311     228      326     3   129 5/30/2020 
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .993211 cc2=  .763795 lx=  5.73114 if=  95 il= 113 5/14/2020  n=  18 now=     334 end=        308       228       326 U=    13.14 T=   97.3 p1=  -7.8 p2=   108.4 ed=   128 5/29/2020   x1=  95. x2= 113. y1=   .17 y2= -1.20     
GP: Deaths    US_New_Jersey_Burlington 5/14/2020       113     334      308     228      326     3   128 5/29/2020 
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .992026 cc2=  .756324 lx=  5.72114 if=  96 il= 113 5/14/2020  n=  17 now=     334 end=        305       228       326 U=    12.51 T=   97.6 p1=  -8.7 p2=   109.5 ed=   127 5/28/2020   x1=  96. x2= 113. y1=   .13 y2= -1.23     
GP: Deaths    US_New_Jersey_Burlington 5/14/2020       113     334      305     228      326     3   127 5/28/2020 
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .990761 cc2=  .748226 lx=  5.75114 if=  97 il= 113 5/14/2020  n=  16 now=     334 end=        314       228       326 U=    13.14 T=   98.1 p1=  -6.0 p2=   106.4 ed=   129 5/30/2020   x1=  97. x2= 113. y1=   .08 y2= -1.13     
GP: Deaths    US_New_Jersey_Burlington 5/14/2020       113     334      314     228      326     3   129 5/30/2020 
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .989659 cc2=  .739659 lx=  5.82114 if=  98 il= 113 5/14/2020  n=  15 now=     334 end=        337       228       326 U=    15.09 T=   98.9 p1=    .9 p2=    99.1 ed=   134 6/4/2020    x1=  98. x2= 113. y1=   .06 y2=  -.94     
GP: Deaths    US_New_Jersey_Burlington 5/14/2020       113     334      337     228      326     3   134 6/4/2020  
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .988191 cc2=  .729992 lx=  5.93114 if=  99 il= 113 5/14/2020  n=  14 now=     334 end=        376       228       326 U=    18.64 T=  100.1 p1=  12.6 p2=    88.8 ed=   144 6/14/2020   x1=  99. x2= 113. y1=   .06 y2=  -.69     
GP: Deaths    US_New_Jersey_Burlington 5/14/2020       113     334      376     228      326     3   144 6/14/2020 
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .985451 cc2=  .718190 lx=  5.95114 if= 100 il= 113 5/14/2020  n=  13 now=     334 end=        384       228       326 U=    20.58 T=   99.6 p1=  15.0 p2=    87.0 ed=   148 6/18/2020   x1= 100. x2= 113. y1=  -.02 y2=  -.65     
GP: Deaths    US_New_Jersey_Burlington 5/14/2020       113     334      384     228      326     3   148 6/18/2020 
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .964545 cc2=  .556296 lx=  7.81114 if= 108 il= 113 5/14/2020  n=   5 now=     334 end=       2467       228       326 U=    76.22 T=  179.1 p1= 638.6 p2=    13.5 ed=   359 1/15/2021   x1= 108. x2= 113. y1=   .93 y2=   .87     
GP: Deaths    US_New_Jersey_Burlington 5/14/2020       113     334    -         228      326     3   359 1/15/2021 
AAA1     1 US_New_Jersey_Burlington Deaths    cc1=  .997293 cc2=  .852955 lx=  6.12114 if=  67 il= 114 5/15/2020  n=  47 now=     334 end=        455       238       450 U=    22.13 T=  104.4 p1=  36.2 p2=    73.4 ed=   156 6/26/2020   x1=  67. x2= 114. y1=  1.69 y2=  -.43 BEST
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .997293 cc2=  .852955 lx=  6.12114 if=  67 il= 114 5/15/2020  n=  47 now=     334 end=        455       238       450 U=    22.13 T=  104.4 p1=  36.2 p2=    73.4 ed=   156 6/26/2020   x1=  67. x2= 114. y1=  1.69 y2=  -.43 BEST
GP: Deaths    US_New_Jersey_Burlington 5/15/2020       114     334      455     238      450     5   156 6/26/2020 
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .997154 cc2=  .851289 lx=  6.14114 if=  68 il= 114 5/15/2020  n=  46 now=     334 end=        464       238       450 U=    21.93 T=  105.2 p1=  38.9 p2=    72.0 ed=   156 6/26/2020   x1=  68. x2= 114. y1=  1.70 y2=  -.40     
GP: Deaths    US_New_Jersey_Burlington 5/15/2020       114     334      464     238      450     5   156 6/26/2020 
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .997304 cc2=  .848232 lx=  6.21114 if=  70 il= 114 5/15/2020  n=  44 now=     334 end=        498       238       450 U=    24.06 T=  106.7 p1=  49.1 p2=    67.1 ed=   163 7/3/2020    x1=  70. x2= 114. y1=  1.53 y2=  -.30     
GP: Deaths    US_New_Jersey_Burlington 5/15/2020       114     334      498     238      450     5   163 7/3/2020  
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .997121 cc2=  .846365 lx=  6.22114 if=  71 il= 114 5/15/2020  n=  43 now=     334 end=        503       238       450 U=    25.14 T=  106.7 p1=  50.6 p2=    66.4 ed=   166 7/6/2020    x1=  71. x2= 114. y1=  1.42 y2=  -.29     
GP: Deaths    US_New_Jersey_Burlington 5/15/2020       114     334      503     238      450     5   166 7/6/2020  
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .997070 cc2=  .844571 lx=  6.19114 if=  72 il= 114 5/15/2020  n=  42 now=     334 end=        488       238       450 U=    24.49 T=  105.9 p1=  46.1 p2=    68.4 ed=   163 7/3/2020    x1=  72. x2= 114. y1=  1.38 y2=  -.33     
GP: Deaths    US_New_Jersey_Burlington 5/15/2020       114     334      488     238      450     5   163 7/3/2020  
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .997000 cc2=  .842696 lx=  6.16114 if=  73 il= 114 5/15/2020  n=  41 now=     334 end=        473       238       450 U=    23.80 T=  105.1 p1=  41.6 p2=    70.6 ed=   161 7/1/2020    x1=  73. x2= 114. y1=  1.35 y2=  -.37     
GP: Deaths    US_New_Jersey_Burlington 5/15/2020       114     334      473     238      450     5   161 7/1/2020  
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .996891 cc2=  .840717 lx=  6.13114 if=  74 il= 114 5/15/2020  n=  40 now=     334 end=        459       238       450 U=    23.06 T=  104.4 p1=  37.4 p2=    72.8 ed=   158 6/28/2020   x1=  74. x2= 114. y1=  1.32 y2=  -.42     
GP: Deaths    US_New_Jersey_Burlington 5/15/2020       114     334      459     238      450     5   158 6/28/2020 
AAA1     1 US_New_Jersey_Burlington Deaths    cc1=  .996726 cc2=  .838612 lx=  6.11114 if=  75 il= 114 5/15/2020  n=  39 now=     334 end=        450       238       450 U=    22.16 T=  104.1 p1=  34.7 p2=    74.2 ed=   156 6/26/2020   x1=  75. x2= 114. y1=  1.31 y2=  -.45 BEST
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .996726 cc2=  .838612 lx=  6.11014 if=  75 il= 114 5/15/2020  n=  39 now=     334 end=        450       238       450 U=    22.16 T=  104.1 p1=  34.7 p2=    74.2 ed=   156 6/26/2020   x1=  75. x2= 114. y1=  1.31 y2=  -.45 BEST
GP: Deaths    US_New_Jersey_Burlington 5/15/2020       114     334      450     238      450     5   156 6/26/2020 
AAA1     1 US_New_Jersey_Burlington Deaths    cc1=  .996468 cc2=  .836339 lx=  6.11114 if=  76 il= 114 5/15/2020  n=  38 now=     334 end=        450       238       450 U=    22.17 T=  104.1 p1=  34.7 p2=    74.2 ed=   156 6/26/2020   x1=  76. x2= 114. y1=  1.27 y2=  -.45 BEST
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .996468 cc2=  .836339 lx=  6.11114 if=  76 il= 114 5/15/2020  n=  38 now=     334 end=        450       238       450 U=    22.17 T=  104.1 p1=  34.7 p2=    74.2 ed=   156 6/26/2020   x1=  76. x2= 114. y1=  1.27 y2=  -.45 BEST
GP: Deaths    US_New_Jersey_Burlington 5/15/2020       114     334      450     238      450     5   156 6/26/2020 
AAA1     1 US_New_Jersey_Burlington Deaths    cc1=  .996181 cc2=  .833959 lx=  6.11114 if=  77 il= 114 5/15/2020  n=  37 now=     334 end=        450       238       450 U=    22.63 T=  103.9 p1=  34.7 p2=    74.2 ed=   157 6/27/2020   x1=  77. x2= 114. y1=  1.19 y2=  -.45 BEST
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .996181 cc2=  .833959 lx=  6.11114 if=  77 il= 114 5/15/2020  n=  37 now=     334 end=        450       238       450 U=    22.63 T=  103.9 p1=  34.7 p2=    74.2 ed=   157 6/27/2020   x1=  77. x2= 114. y1=  1.19 y2=  -.45 BEST
GP: Deaths    US_New_Jersey_Burlington 5/15/2020       114     334      450     238      450     5   157 6/27/2020 
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .995945 cc2=  .831546 lx=  6.09114 if=  78 il= 114 5/15/2020  n=  36 now=     334 end=        441       238       450 U=    22.59 T=  103.2 p1=  32.0 p2=    75.7 ed=   156 6/26/2020   x1=  78. x2= 114. y1=  1.11 y2=  -.48     
GP: Deaths    US_New_Jersey_Burlington 5/15/2020       114     334      441     238      450     5   156 6/26/2020 
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .995891 cc2=  .829224 lx=  6.05114 if=  79 il= 114 5/15/2020  n=  35 now=     334 end=        424       238       450 U=    21.45 T=  102.3 p1=  26.9 p2=    78.8 ed=   152 6/22/2020   x1=  79. x2= 114. y1=  1.09 y2=  -.55     
GP: Deaths    US_New_Jersey_Burlington 5/15/2020       114     334      424     238      450     5   152 6/22/2020 
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .995684 cc2=  .826653 lx=  6.02114 if=  80 il= 114 5/15/2020  n=  34 now=     334 end=        412       238       450 U=    20.30 T=  101.8 p1=  23.4 p2=    81.1 ed=   149 6/19/2020   x1=  80. x2= 114. y1=  1.08 y2=  -.60     
GP: Deaths    US_New_Jersey_Burlington 5/15/2020       114     334      412     238      450     5   149 6/19/2020 
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .995295 cc2=  .823796 lx=  6.02114 if=  81 il= 114 5/15/2020  n=  33 now=     334 end=        412       238       450 U=    19.88 T=  102.1 p1=  23.4 p2=    81.1 ed=   148 6/18/2020   x1=  81. x2= 114. y1=  1.06 y2=  -.60     
GP: Deaths    US_New_Jersey_Burlington 5/15/2020       114     334      412     238      450     5   148 6/18/2020 
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .994906 cc2=  .820828 lx=  6.04114 if=  82 il= 114 5/15/2020  n=  32 now=     334 end=        420       238       450 U=    19.80 T=  102.8 p1=  25.7 p2=    79.5 ed=   149 6/19/2020   x1=  82. x2= 114. y1=  1.05 y2=  -.56     
GP: Deaths    US_New_Jersey_Burlington 5/15/2020       114     334      420     238      450     5   149 6/19/2020 
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .995187 cc2=  .815582 lx=  6.32114 if=  84 il= 114 5/15/2020  n=  30 now=     334 end=        556       238       450 U=    27.63 T=  109.5 p1=  66.5 p2=    60.1 ed=   174 7/14/2020   x1=  84. x2= 114. y1=   .92 y2=  -.16     
GP: Deaths    US_New_Jersey_Burlington 5/15/2020       114     334      556     238      450     5   174 7/14/2020 
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .995011 cc2=  .812437 lx=  6.23114 if=  85 il= 114 5/15/2020  n=  29 now=     334 end=        508       238       450 U=    26.36 T=  106.7 p1=  52.1 p2=    65.7 ed=   168 7/8/2020    x1=  85. x2= 114. y1=   .82 y2=  -.28     
GP: Deaths    US_New_Jersey_Burlington 5/15/2020       114     334      508     238      450     5   168 7/8/2020  
AAA1     1 US_New_Jersey_Burlington Deaths    cc1=  .995527 cc2=  .809831 lx=  6.12114 if=  86 il= 114 5/15/2020  n=  28 now=     334 end=        455       238       450 U=    23.54 T=  103.8 p1=  36.2 p2=    73.4 ed=   159 6/29/2020   x1=  86. x2= 114. y1=   .76 y2=  -.43 BEST
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .995527 cc2=  .809831 lx=  6.12214 if=  86 il= 114 5/15/2020  n=  28 now=     334 end=        455       238       450 U=    23.54 T=  103.8 p1=  36.2 p2=    73.4 ed=   159 6/29/2020   x1=  86. x2= 114. y1=   .76 y2=  -.43 BEST
GP: Deaths    US_New_Jersey_Burlington 5/15/2020       114     334      455     238      450     5   159 6/29/2020 
AAA2     1 US_New_Jersey_Burlington Deaths    cc1=  .995938 cc2=  .806955 lx=  6.04114 if=  87 il= 114 5/15/2020  n=  27 now=     334 end=        420       238       450 U=    21.49 T=  101.9 p1=  25.7 p2=    79.5 ed=   152 6/22/2020   x1=  87. x2= 114. y1=   .69 y2=  -.56     
GP: Deaths    US_New_Jersey_Burlington 5/15/2020       114     334      420     238      450     5   152 6/22/2020 
