TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        6667.00000        8.80493
TAB:  US_Ohio_Franklin Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_Ohio_Franklin 5/15/2020       114     303      574     156      542     2   184 7/24/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .988289 cc2=  .672061 lx=  7.71373 if= 105 il= 114 5/15/2020  n=   9 now=     303 end=       2238       156       542 U=    57.10 T=  169.9 p1= 638.6 p2=    13.5 ed=   304 11/21/2020  x1= 105. x2= 114. y1=  1.14 y2=   .98     
GP: Deaths    US_Ohio_Franklin 5/15/2020       114     303    -         156      542     2   304 11/21/2020
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .984836 cc2=  .651503 lx=  7.71373 if= 106 il= 114 5/15/2020  n=   8 now=     303 end=       2238       156       542 U=    60.44 T=  173.2 p1= 638.6 p2=    13.5 ed=   315 12/2/2020   x1= 106. x2= 114. y1=  1.11 y2=   .98     
GP: Deaths    US_Ohio_Franklin 5/15/2020       114     303    -         156      542     2   315 12/2/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .985539 cc2=  .607575 lx=  5.23373 if= 108 il= 114 5/15/2020  n=   6 now=     303 end=        187       156       542 U=     6.03 T=  103.8 p1= -38.3 p2=   162.0 ed=   118 5/19/2020   x1= 108. x2= 114. y1=  -.70 y2= -1.69     
GP: Deaths    US_Ohio_Franklin 5/15/2020       114     303      187     156      542     2   118 5/19/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .988407 cc2=  .580159 lx=  5.12373 if= 109 il= 114 5/15/2020  n=   5 now=     303 end=        167       156       542 U=     3.25 T=  105.5 p1= -44.9 p2=   181.4 ed=   113 5/14/2020   x1= 109. x2= 114. y1= -1.07 y2= -2.61     
GP: Deaths    US_Ohio_Franklin 5/15/2020       114     303      167     156      542     2   113 5/14/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .997124 cc2=  .862284 lx=  6.91373 if=  61 il= 115 5/16/2020  n=  54 now=     303 end=       1005       169       643 U=    43.23 T=  140.0 p1= 231.7 p2=    30.1 ed=   242 9/20/2020   x1=  61. x2= 115. y1=  1.83 y2=   .58     
GP: Deaths    US_Ohio_Franklin 5/16/2020       115     303    -         169      643     2   242 9/20/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .997453 cc2=  .861371 lx=  6.81373 if=  62 il= 115 5/16/2020  n=  53 now=     303 end=        910       169       643 U=    41.07 T=  136.4 p1= 200.3 p2=    33.3 ed=   233 9/11/2020   x1=  62. x2= 115. y1=  1.81 y2=   .52     
GP: Deaths    US_Ohio_Franklin 5/16/2020       115     303    -         169      643     2   233 9/11/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .997646 cc2=  .860286 lx=  6.72373 if=  63 il= 115 5/16/2020  n=  52 now=     303 end=        831       169       643 U=    39.08 T=  133.2 p1= 174.3 p2=    36.5 ed=   225 9/3/2020    x1=  63. x2= 115. y1=  1.80 y2=   .47     
GP: Deaths    US_Ohio_Franklin 5/16/2020       115     303      831     169      643     2   225 9/3/2020  
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .997708 cc2=  .859033 lx=  6.65373 if=  64 il= 115 5/16/2020  n=  51 now=     303 end=        775       169       643 U=    37.39 T=  130.8 p1= 155.8 p2=    39.1 ed=   218 8/27/2020   x1=  64. x2= 115. y1=  1.79 y2=   .42     
GP: Deaths    US_Ohio_Franklin 5/16/2020       115     303      775     169      643     2   218 8/27/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .997655 cc2=  .857627 lx=  6.61373 if=  65 il= 115 5/16/2020  n=  50 now=     303 end=        745       169       643 U=    36.13 T=  129.3 p1= 145.9 p2=    40.7 ed=   214 8/23/2020   x1=  65. x2= 115. y1=  1.78 y2=   .39     
GP: Deaths    US_Ohio_Franklin 5/16/2020       115     303      745     169      643     2   214 8/23/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .997523 cc2=  .856102 lx=  6.59373 if=  66 il= 115 5/16/2020  n=  49 now=     303 end=        730       169       643 U=    35.15 T=  128.4 p1= 140.9 p2=    41.5 ed=   211 8/20/2020   x1=  66. x2= 115. y1=  1.78 y2=   .38     
GP: Deaths    US_Ohio_Franklin 5/16/2020       115     303      730     169      643     2   211 8/20/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .997382 cc2=  .854524 lx=  6.61373 if=  67 il= 115 5/16/2020  n=  48 now=     303 end=        745       169       643 U=    36.56 T=  129.4 p1= 145.9 p2=    40.7 ed=   215 8/24/2020   x1=  67. x2= 115. y1=  1.71 y2=   .39     
GP: Deaths    US_Ohio_Franklin 5/16/2020       115     303      745     169      643     2   215 8/24/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .997280 cc2=  .852943 lx=  6.57373 if=  68 il= 115 5/16/2020  n=  47 now=     303 end=        716       169       643 U=    33.47 T=  127.3 p1= 136.3 p2=    42.3 ed=   206 8/15/2020   x1=  68. x2= 115. y1=  1.77 y2=   .37     
GP: Deaths    US_Ohio_Franklin 5/16/2020       115     303      716     169      643     2   206 8/15/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .997517 cc2=  .851652 lx=  6.74373 if=  69 il= 115 5/16/2020  n=  46 now=     303 end=        848       169       643 U=    36.74 T=  132.6 p1= 179.9 p2=    35.7 ed=   219 8/28/2020   x1=  69. x2= 115. y1=  1.73 y2=   .48     
GP: Deaths    US_Ohio_Franklin 5/16/2020       115     303      848     169      643     2   219 8/28/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .997485 cc2=  .850043 lx=  6.83373 if=  70 il= 115 5/16/2020  n=  45 now=     303 end=        928       169       643 U=    38.72 T=  135.6 p1= 206.3 p2=    32.7 ed=   227 9/5/2020    x1=  70. x2= 115. y1=  1.70 y2=   .53     
GP: Deaths    US_Ohio_Franklin 5/16/2020       115     303    -         169      643     2   227 9/5/2020  
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .997340 cc2=  .848268 lx=  6.88373 if=  71 il= 115 5/16/2020  n=  44 now=     303 end=        976       169       643 U=    39.96 T=  137.5 p1= 222.1 p2=    31.0 ed=   231 9/9/2020    x1=  71. x2= 115. y1=  1.66 y2=   .56     
GP: Deaths    US_Ohio_Franklin 5/16/2020       115     303    -         169      643     2   231 9/9/2020  
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .997154 cc2=  .846398 lx=  6.88373 if=  72 il= 115 5/16/2020  n=  43 now=     303 end=        976       169       643 U=    39.05 T=  136.9 p1= 222.1 p2=    31.0 ed=   229 9/7/2020    x1=  72. x2= 115. y1=  1.66 y2=   .56     
GP: Deaths    US_Ohio_Franklin 5/16/2020       115     303    -         169      643     2   229 9/7/2020  
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .997048 cc2=  .844549 lx=  6.98373 if=  73 il= 115 5/16/2020  n=  42 now=     303 end=       1078       169       643 U=    40.78 T=  140.2 p1= 255.8 p2=    28.1 ed=   236 9/14/2020   x1=  73. x2= 115. y1=  1.65 y2=   .62     
GP: Deaths    US_Ohio_Franklin 5/16/2020       115     303    -         169      643     2   236 9/14/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .996899 cc2=  .842595 lx=  7.08373 if=  74 il= 115 5/16/2020  n=  41 now=     303 end=       1192       169       643 U=    43.59 T=  144.2 p1= 293.4 p2=    25.4 ed=   247 9/25/2020   x1=  74. x2= 115. y1=  1.61 y2=   .67     
GP: Deaths    US_Ohio_Franklin 5/16/2020       115     303    -         169      643     2   247 9/25/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .996685 cc2=  .840511 lx=  7.04373 if=  75 il= 115 5/16/2020  n=  40 now=     303 end=       1145       169       643 U=    43.05 T=  142.9 p1= 277.9 p2=    26.5 ed=   244 9/22/2020   x1=  75. x2= 115. y1=  1.58 y2=   .65     
GP: Deaths    US_Ohio_Franklin 5/16/2020       115     303    -         169      643     2   244 9/22/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .996463 cc2=  .838349 lx=  6.98373 if=  76 il= 115 5/16/2020  n=  39 now=     303 end=       1078       169       643 U=    43.99 T=  142.2 p1= 255.8 p2=    28.1 ed=   245 9/23/2020   x1=  76. x2= 115. y1=  1.50 y2=   .62     
GP: Deaths    US_Ohio_Franklin 5/16/2020       115     303    -         169      643     2   245 9/23/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .996780 cc2=  .836652 lx=  6.81373 if=  77 il= 115 5/16/2020  n=  38 now=     303 end=        910       169       643 U=    40.24 T=  136.0 p1= 200.3 p2=    33.3 ed=   230 9/8/2020    x1=  77. x2= 115. y1=  1.47 y2=   .52     
GP: Deaths    US_Ohio_Franklin 5/16/2020       115     303    -         169      643     2   230 9/8/2020  
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .996841 cc2=  .834619 lx=  6.69373 if=  78 il= 115 5/16/2020  n=  37 now=     303 end=        807       169       643 U=    38.84 T=  132.4 p1= 166.3 p2=    37.5 ed=   224 9/2/2020    x1=  78. x2= 115. y1=  1.40 y2=   .45     
GP: Deaths    US_Ohio_Franklin 5/16/2020       115     303      807     169      643     2   224 9/2/2020  
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .997258 cc2=  .832859 lx=  6.56373 if=  79 il= 115 5/16/2020  n=  36 now=     303 end=        708       169       643 U=    35.75 T=  127.9 p1= 133.7 p2=    42.8 ed=   212 8/21/2020   x1=  79. x2= 115. y1=  1.37 y2=   .36     
GP: Deaths    US_Ohio_Franklin 5/16/2020       115     303      708     169      643     2   212 8/21/2020 
AAA1     1 US_Ohio_Franklin Deaths    cc1=  .997385 cc2=  .830719 lx=  6.47373 if=  80 il= 115 5/16/2020  n=  35 now=     303 end=        647       169       643 U=    33.38 T=  124.9 p1= 113.5 p2=    46.8 ed=   203 8/12/2020   x1=  80. x2= 115. y1=  1.34 y2=   .30 BEST
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .997385 cc2=  .830719 lx=  6.46973 if=  80 il= 115 5/16/2020  n=  35 now=     303 end=        647       169       643 U=    33.38 T=  124.9 p1= 113.5 p2=    46.8 ed=   203 8/12/2020   x1=  80. x2= 115. y1=  1.34 y2=   .30 BEST
GP: Deaths    US_Ohio_Franklin 5/16/2020       115     303      647     169      643     2   203 8/12/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .997262 cc2=  .828231 lx=  6.41373 if=  81 il= 115 5/16/2020  n=  34 now=     303 end=        610       169       643 U=    31.53 T=  122.9 p1= 101.3 p2=    49.7 ed=   197 8/6/2020    x1=  81. x2= 115. y1=  1.33 y2=   .25     
GP: Deaths    US_Ohio_Franklin 5/16/2020       115     303      610     169      643     2   197 8/6/2020  
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .997013 cc2=  .825515 lx=  6.42373 if=  82 il= 115 5/16/2020  n=  33 now=     303 end=        616       169       643 U=    31.28 T=  123.1 p1= 103.3 p2=    49.2 ed=   196 8/5/2020    x1=  82. x2= 115. y1=  1.31 y2=   .26     
GP: Deaths    US_Ohio_Franklin 5/16/2020       115     303      616     169      643     2   196 8/5/2020  
AAA1     1 US_Ohio_Franklin Deaths    cc1=  .996776 cc2=  .822699 lx=  6.46373 if=  83 il= 115 5/16/2020  n=  32 now=     303 end=        641       169       643 U=    32.47 T=  124.4 p1= 111.6 p2=    47.3 ed=   200 8/9/2020    x1=  83. x2= 115. y1=  1.27 y2=   .29 BEST
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .996776 cc2=  .822699 lx=  6.46173 if=  83 il= 115 5/16/2020  n=  32 now=     303 end=        641       169       643 U=    32.47 T=  124.4 p1= 111.6 p2=    47.3 ed=   200 8/9/2020    x1=  83. x2= 115. y1=  1.27 y2=   .29 BEST
GP: Deaths    US_Ohio_Franklin 5/16/2020       115     303      641     169      643     2   200 8/9/2020  
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .996466 cc2=  .819689 lx=  6.45373 if=  84 il= 115 5/16/2020  n=  31 now=     303 end=        635       169       643 U=    31.80 T=  123.9 p1= 109.6 p2=    47.7 ed=   198 8/7/2020    x1=  84. x2= 115. y1=  1.26 y2=   .28     
GP: Deaths    US_Ohio_Franklin 5/16/2020       115     303      635     169      643     2   198 8/7/2020  
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .996149 cc2=  .816544 lx=  6.49373 if=  85 il= 115 5/16/2020  n=  30 now=     303 end=        660       169       643 U=    31.37 T=  124.7 p1= 117.8 p2=    45.9 ed=   198 8/7/2020    x1=  85. x2= 115. y1=  1.27 y2=   .31     
GP: Deaths    US_Ohio_Franklin 5/16/2020       115     303      660     169      643     2   198 8/7/2020  
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .996434 cc2=  .813860 lx=  6.75373 if=  86 il= 115 5/16/2020  n=  29 now=     303 end=        857       169       643 U=    35.65 T=  132.3 p1= 182.8 p2=    35.4 ed=   216 8/25/2020   x1=  86. x2= 115. y1=  1.30 y2=   .48     
GP: Deaths    US_Ohio_Franklin 5/16/2020       115     303      857     169      643     2   216 8/25/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .996912 cc2=  .811217 lx=  7.21373 if=  87 il= 115 5/16/2020  n=  28 now=     303 end=       1357       169       643 U=    44.35 T=  147.6 p1= 347.9 p2=    22.3 ed=   252 9/30/2020   x1=  87. x2= 115. y1=  1.37 y2=   .73     
GP: Deaths    US_Ohio_Franklin 5/16/2020       115     303    -         169      643     2   252 9/30/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .996860 cc2=  .807877 lx=  7.56373 if=  88 il= 115 5/16/2020  n=  27 now=     303 end=       1927       169       643 U=    49.56 T=  159.1 p1= 536.0 p2=    15.7 ed=   276 10/24/2020  x1=  88. x2= 115. y1=  1.43 y2=   .89     
GP: Deaths    US_Ohio_Franklin 5/16/2020       115     303    -         169      643     2   276 10/24/2020
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .997188 cc2=  .804738 lx=  7.71373 if=  89 il= 115 5/16/2020  n=  26 now=     303 end=       2238       169       643 U=    54.64 T=  166.9 p1= 638.6 p2=    13.5 ed=   295 11/12/2020  x1=  89. x2= 115. y1=  1.43 y2=   .95     
GP: Deaths    US_Ohio_Franklin 5/16/2020       115     303    -         169      643     2   295 11/12/2020
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .996136 cc2=  .792012 lx=  7.71373 if=  92 il= 115 5/16/2020  n=  23 now=     303 end=       2238       169       643 U=    56.39 T=  168.5 p1= 638.6 p2=    13.5 ed=   301 11/18/2020  x1=  92. x2= 115. y1=  1.36 y2=   .95     
GP: Deaths    US_Ohio_Franklin 5/16/2020       115     303    -         169      643     2   301 11/18/2020
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .995835 cc2=  .787321 lx=  7.71373 if=  93 il= 115 5/16/2020  n=  22 now=     303 end=       2238       169       643 U=    55.44 T=  167.6 p1= 638.6 p2=    13.5 ed=   298 11/15/2020  x1=  93. x2= 115. y1=  1.35 y2=   .95     
GP: Deaths    US_Ohio_Franklin 5/16/2020       115     303    -         169      643     2   298 11/15/2020
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .995321 cc2=  .782120 lx=  7.71373 if=  94 il= 115 5/16/2020  n=  21 now=     303 end=       2238       169       643 U=    54.38 T=  166.6 p1= 638.6 p2=    13.5 ed=   294 11/11/2020  x1=  94. x2= 115. y1=  1.34 y2=   .95     
GP: Deaths    US_Ohio_Franklin 5/16/2020       115     303    -         169      643     2   294 11/11/2020
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .994617 cc2=  .776399 lx=  7.71373 if=  95 il= 115 5/16/2020  n=  20 now=     303 end=       2238       169       643 U=    53.95 T=  166.2 p1= 638.6 p2=    13.5 ed=   293 11/10/2020  x1=  95. x2= 115. y1=  1.32 y2=   .95     
GP: Deaths    US_Ohio_Franklin 5/16/2020       115     303    -         169      643     2   293 11/10/2020
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .993799 cc2=  .743799 lx=  7.71373 if= 100 il= 115 5/16/2020  n=  15 now=     303 end=       2238       169       643 U=    55.66 T=  167.8 p1= 638.6 p2=    13.5 ed=   299 11/16/2020  x1= 100. x2= 115. y1=  1.22 y2=   .95     
GP: Deaths    US_Ohio_Franklin 5/16/2020       115     303    -         169      643     2   299 11/16/2020
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .994699 cc2=  .736501 lx=  7.71373 if= 101 il= 115 5/16/2020  n=  14 now=     303 end=       2238       169       643 U=    53.48 T=  165.8 p1= 638.6 p2=    13.5 ed=   291 11/8/2020   x1= 101. x2= 115. y1=  1.21 y2=   .95     
GP: Deaths    US_Ohio_Franklin 5/16/2020       115     303    -         169      643     2   291 11/8/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .994640 cc2=  .727379 lx=  7.20373 if= 102 il= 115 5/16/2020  n=  13 now=     303 end=       1344       169       643 U=    41.61 T=  145.4 p1= 343.6 p2=    22.5 ed=   243 9/21/2020   x1= 102. x2= 115. y1=  1.04 y2=   .73     
GP: Deaths    US_Ohio_Franklin 5/16/2020       115     303    -         169      643     2   243 9/21/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .993310 cc2=  .715960 lx=  7.06373 if= 103 il= 115 5/16/2020  n=  12 now=     303 end=       1168       169       643 U=    38.89 T=  140.6 p1= 285.5 p2=    25.9 ed=   232 9/10/2020   x1= 103. x2= 115. y1=   .97 y2=   .66     
GP: Deaths    US_Ohio_Franklin 5/16/2020       115     303    -         169      643     2   232 9/10/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .991477 cc2=  .702802 lx=  7.04373 if= 104 il= 115 5/16/2020  n=  11 now=     303 end=       1145       169       643 U=    36.93 T=  139.0 p1= 277.9 p2=    26.5 ed=   226 9/4/2020    x1= 104. x2= 115. y1=   .95 y2=   .65     
GP: Deaths    US_Ohio_Franklin 5/16/2020       115     303    -         169      643     2   226 9/4/2020  
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .990819 cc2=  .689308 lx=  7.71373 if= 105 il= 115 5/16/2020  n=  10 now=     303 end=       2238       169       643 U=    53.16 T=  165.5 p1= 638.6 p2=    13.5 ed=   290 11/7/2020   x1= 105. x2= 115. y1=  1.14 y2=   .95     
GP: Deaths    US_Ohio_Franklin 5/16/2020       115     303    -         169      643     2   290 11/7/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .988684 cc2=  .672456 lx=  7.71373 if= 106 il= 115 5/16/2020  n=   9 now=     303 end=       2238       169       643 U=    55.26 T=  167.5 p1= 638.6 p2=    13.5 ed=   297 11/14/2020  x1= 106. x2= 115. y1=  1.11 y2=   .95     
GP: Deaths    US_Ohio_Franklin 5/16/2020       115     303    -         169      643     2   297 11/14/2020
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .988583 cc2=  .635029 lx=  6.20373 if= 108 il= 115 5/16/2020  n=   7 now=     303 end=        494       169       643 U=    22.41 T=  116.6 p1=  63.0 p2=    61.3 ed=   169 7/9/2020    x1= 108. x2= 115. y1=   .38 y2=   .07     
GP: Deaths    US_Ohio_Franklin 5/16/2020       115     303      494     169      643     2   169 7/9/2020  
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .997274 cc2=  .863644 lx=  6.90373 if=  61 il= 116 5/17/2020  n=  55 now=     303 end=        995       170       643 U=    43.77 T=  140.9 p1= 228.4 p2=    30.5 ed=   244 9/22/2020   x1=  61. x2= 116. y1=  1.83 y2=   .57     
GP: Deaths    US_Ohio_Franklin 5/17/2020       116     303    -         170      643     3   244 9/22/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .997590 cc2=  .862750 lx=  6.80373 if=  62 il= 116 5/17/2020  n=  54 now=     303 end=        901       170       643 U=    41.59 T=  137.3 p1= 197.4 p2=    33.6 ed=   235 9/13/2020   x1=  62. x2= 116. y1=  1.81 y2=   .51     
GP: Deaths    US_Ohio_Franklin 5/17/2020       116     303      901     170      643     3   235 9/13/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .997775 cc2=  .861692 lx=  6.72373 if=  63 il= 116 5/17/2020  n=  53 now=     303 end=        831       170       643 U=    39.72 T=  134.4 p1= 174.3 p2=    36.5 ed=   228 9/6/2020    x1=  63. x2= 116. y1=  1.80 y2=   .46     
GP: Deaths    US_Ohio_Franklin 5/17/2020       116     303      831     170      643     3   228 9/6/2020  
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .997835 cc2=  .860475 lx=  6.66373 if=  64 il= 116 5/17/2020  n=  52 now=     303 end=        783       170       643 U=    38.15 T=  132.2 p1= 158.4 p2=    38.7 ed=   222 8/31/2020   x1=  64. x2= 116. y1=  1.79 y2=   .42     
GP: Deaths    US_Ohio_Franklin 5/17/2020       116     303      783     170      643     3   222 8/31/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .997787 cc2=  .859112 lx=  6.62373 if=  65 il= 116 5/17/2020  n=  51 now=     303 end=        752       170       643 U=    36.88 T=  130.7 p1= 148.2 p2=    40.3 ed=   217 8/26/2020   x1=  65. x2= 116. y1=  1.78 y2=   .40     
GP: Deaths    US_Ohio_Franklin 5/17/2020       116     303      752     170      643     3   217 8/26/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .997665 cc2=  .857637 lx=  6.60373 if=  66 il= 116 5/17/2020  n=  50 now=     303 end=        737       170       643 U=    35.90 T=  129.8 p1= 143.2 p2=    41.1 ed=   214 8/23/2020   x1=  66. x2= 116. y1=  1.78 y2=   .38     
GP: Deaths    US_Ohio_Franklin 5/17/2020       116     303      737     170      643     3   214 8/23/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .997535 cc2=  .856113 lx=  6.62373 if=  67 il= 116 5/17/2020  n=  49 now=     303 end=        752       170       643 U=    37.35 T=  130.8 p1= 148.2 p2=    40.3 ed=   218 8/27/2020   x1=  67. x2= 116. y1=  1.71 y2=   .40     
GP: Deaths    US_Ohio_Franklin 5/17/2020       116     303      752     170      643     3   218 8/27/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .997442 cc2=  .854585 lx=  6.58373 if=  68 il= 116 5/17/2020  n=  48 now=     303 end=        723       170       643 U=    34.21 T=  128.7 p1= 138.6 p2=    41.9 ed=   209 8/18/2020   x1=  68. x2= 116. y1=  1.77 y2=   .37     
GP: Deaths    US_Ohio_Franklin 5/17/2020       116     303      723     170      643     3   209 8/18/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .997669 cc2=  .853332 lx=  6.74373 if=  69 il= 116 5/17/2020  n=  47 now=     303 end=        848       170       643 U=    37.43 T=  133.8 p1= 179.9 p2=    35.7 ed=   222 8/31/2020   x1=  69. x2= 116. y1=  1.73 y2=   .47     
GP: Deaths    US_Ohio_Franklin 5/17/2020       116     303      848     170      643     3   222 8/31/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .997642 cc2=  .851777 lx=  6.83373 if=  70 il= 116 5/17/2020  n=  46 now=     303 end=        928       170       643 U=    39.46 T=  136.9 p1= 206.3 p2=    32.7 ed=   230 9/8/2020    x1=  70. x2= 116. y1=  1.70 y2=   .53     
GP: Deaths    US_Ohio_Franklin 5/17/2020       116     303    -         170      643     3   230 9/8/2020  
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .997508 cc2=  .850066 lx=  6.87373 if=  71 il= 116 5/17/2020  n=  45 now=     303 end=        966       170       643 U=    40.60 T=  138.4 p1= 218.8 p2=    31.4 ed=   234 9/12/2020   x1=  71. x2= 116. y1=  1.66 y2=   .55     
GP: Deaths    US_Ohio_Franklin 5/17/2020       116     303    -         170      643     3   234 9/12/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .997338 cc2=  .848267 lx=  6.87373 if=  72 il= 116 5/17/2020  n=  44 now=     303 end=        966       170       643 U=    39.70 T=  137.9 p1= 218.8 p2=    31.4 ed=   231 9/9/2020    x1=  72. x2= 116. y1=  1.66 y2=   .55     
GP: Deaths    US_Ohio_Franklin 5/17/2020       116     303    -         170      643     3   231 9/9/2020  
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .997241 cc2=  .846486 lx=  6.96373 if=  73 il= 116 5/17/2020  n=  43 now=     303 end=       1057       170       643 U=    41.34 T=  140.9 p1= 248.8 p2=    28.7 ed=   238 9/16/2020   x1=  73. x2= 116. y1=  1.64 y2=   .60     
GP: Deaths    US_Ohio_Franklin 5/17/2020       116     303    -         170      643     3   238 9/16/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .997104 cc2=  .844605 lx=  7.05373 if=  74 il= 116 5/17/2020  n=  42 now=     303 end=       1157       170       643 U=    44.07 T=  144.7 p1= 281.8 p2=    26.2 ed=   248 9/26/2020   x1=  74. x2= 116. y1=  1.60 y2=   .65     
GP: Deaths    US_Ohio_Franklin 5/17/2020       116     303    -         170      643     3   248 9/26/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .996911 cc2=  .842607 lx=  7.00373 if=  75 il= 116 5/17/2020  n=  41 now=     303 end=       1100       170       643 U=    43.38 T=  143.1 p1= 263.0 p2=    27.5 ed=   245 9/23/2020   x1=  75. x2= 116. y1=  1.57 y2=   .62     
GP: Deaths    US_Ohio_Franklin 5/17/2020       116     303    -         170      643     3   245 9/23/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .996712 cc2=  .840538 lx=  6.95373 if=  76 il= 116 5/17/2020  n=  40 now=     303 end=       1047       170       643 U=    44.47 T=  142.6 p1= 245.5 p2=    28.9 ed=   247 9/25/2020   x1=  76. x2= 116. y1=  1.50 y2=   .60     
GP: Deaths    US_Ohio_Franklin 5/17/2020       116     303    -         170      643     3   247 9/25/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .997014 cc2=  .838900 lx=  6.80373 if=  77 il= 116 5/17/2020  n=  39 now=     303 end=        901       170       643 U=    40.99 T=  137.0 p1= 197.4 p2=    33.6 ed=   233 9/11/2020   x1=  77. x2= 116. y1=  1.46 y2=   .51     
GP: Deaths    US_Ohio_Franklin 5/17/2020       116     303      901     170      643     3   233 9/11/2020 
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .997078 cc2=  .836950 lx=  6.69373 if=  78 il= 116 5/17/2020  n=  38 now=     303 end=        807       170       643 U=    39.73 T=  133.6 p1= 166.3 p2=    37.5 ed=   227 9/5/2020    x1=  78. x2= 116. y1=  1.40 y2=   .44     
GP: Deaths    US_Ohio_Franklin 5/17/2020       116     303      807     170      643     3   227 9/5/2020  
AAA2     1 US_Ohio_Franklin Deaths    cc1=  .997469 cc2=  .835248 lx=  6.56373 if=  79 il= 116 5/17/2020  n=  37 now=     303 end=        708       170       643 U=    36.60 T=  129.0 p1= 133.7 p2=    42.8 ed=   215 8/24/2020   x1=  79. x2= 116. y1=  1.37 y2=   .36     
GP: Deaths    US_Ohio_Franklin 5/17/2020       116     303      708     170      643     3   215 8/24/2020 
AAA1     1 US_Ohio_Franklin Deaths    cc1=  .997591 cc2=  .833192 lx=  6.47373 if=  80 il= 116 5/17/2020  n=  36 now=     303 end=        647       170       643 U=    34.19 T=  126.0 p1= 113.5 p2=    46.8 ed=   206 8/15/2020   x1=  80. x2= 116. y1=  1.34 y2=   .29 BEST
