TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3662.00000        8.20576
TAB:  Haiti Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    Haiti 5/24/2020       123      56       26      26       48     4   119 5/20/2020 
AAA2     1 Haiti Deaths    cc1=  .992193 cc2=  .852165 lx=  5.28535 if=  74 il= 124 5/25/2020  n=  50 now=      56 end=        197        27        27 U=    51.17 T=  159.2 p1= 251.8 p2=    28.4 ed=   279 10/27/2020  x1=  74. x2= 124. y1=  1.66 y2=   .69     
GP: Deaths    Haiti 5/25/2020       124      56    -          27       27     3   279 10/27/2020
AAA2     1 Haiti Deaths    cc1=  .991723 cc2=  .850301 lx=  5.25535 if=  75 il= 124 5/25/2020  n=  49 now=      56 end=        191        27        27 U=    49.67 T=  157.4 p1= 241.1 p2=    29.3 ed=   274 10/22/2020  x1=  75. x2= 124. y1=  1.66 y2=   .67     
GP: Deaths    Haiti 5/25/2020       124      56    -          27       27     3   274 10/22/2020
AAA2     1 Haiti Deaths    cc1=  .991220 cc2=  .848363 lx=  5.30535 if=  76 il= 124 5/25/2020  n=  48 now=      56 end=        201        27        27 U=    49.44 T=  158.5 p1= 258.9 p2=    27.9 ed=   275 10/23/2020  x1=  76. x2= 124. y1=  1.67 y2=   .70     
GP: Deaths    Haiti 5/25/2020       124      56    -          27       27     3   275 10/23/2020
AAA2     1 Haiti Deaths    cc1=  .990844 cc2=  .846507 lx=  5.52535 if=  77 il= 124 5/25/2020  n=  47 now=      56 end=        250        27        27 U=    51.79 T=  165.5 p1= 346.4 p2=    22.4 ed=   287 11/4/2020   x1=  77. x2= 124. y1=  1.71 y2=   .80     
GP: Deaths    Haiti 5/25/2020       124      56    -          27       27     3   287 11/4/2020 
AAA2     1 Haiti Deaths    cc1=  .991033 cc2=  .845168 lx=  6.02535 if=  78 il= 124 5/25/2020  n=  46 now=      56 end=        413        27        27 U=    68.69 T=  193.0 p1= 637.5 p2=    13.6 ed=   355 1/11/2021   x1=  78. x2= 124. y1=  1.67 y2=  1.00     
GP: Deaths    Haiti 5/25/2020       124      56    -          27       27     3   355 1/11/2021 
AAA2     1 Haiti Deaths    cc1=  .990857 cc2=  .843415 lx=  6.02535 if=  79 il= 124 5/25/2020  n=  45 now=      56 end=        413        27        27 U=    67.20 T=  191.5 p1= 637.5 p2=    13.6 ed=   350 1/6/2021    x1=  79. x2= 124. y1=  1.67 y2=  1.00     
GP: Deaths    Haiti 5/25/2020       124      56    -          27       27     3   350 1/6/2021  
AAA2     1 Haiti Deaths    cc1=  .990461 cc2=  .841390 lx=  5.73535 if=  80 il= 124 5/25/2020  n=  44 now=      56 end=        309        27        27 U=    60.60 T=  178.0 p1= 451.8 p2=    18.1 ed=   321 12/8/2020   x1=  80. x2= 124. y1=  1.62 y2=   .89     
GP: Deaths    Haiti 5/25/2020       124      56    -          27       27     3   321 12/8/2020 
AAA2     1 Haiti Deaths    cc1=  .989885 cc2=  .839130 lx=  5.54535 if=  81 il= 124 5/25/2020  n=  43 now=      56 end=        256        27        27 U=    63.10 T=  175.2 p1= 357.1 p2=    21.9 ed=   324 12/11/2020  x1=  81. x2= 124. y1=  1.49 y2=   .81     
GP: Deaths    Haiti 5/25/2020       124      56    -          27       27     3   324 12/11/2020
AAA2     1 Haiti Deaths    cc1=  .991202 cc2=  .838704 lx=  5.19535 if=  82 il= 124 5/25/2020  n=  42 now=      56 end=        180        27        27 U=    54.65 T=  159.1 p1= 221.4 p2=    31.1 ed=   288 11/5/2020   x1=  82. x2= 124. y1=  1.41 y2=   .64     
GP: Deaths    Haiti 5/25/2020       124      56    -          27       27     3   288 11/5/2020 
AAA2     1 Haiti Deaths    cc1=  .992318 cc2=  .838015 lx=  4.92535 if=  83 il= 124 5/25/2020  n=  41 now=      56 end=        137        27        27 U=    48.02 T=  147.4 p1= 144.6 p2=    40.9 ed=   260 10/8/2020   x1=  83. x2= 124. y1=  1.34 y2=   .49     
GP: Deaths    Haiti 5/25/2020       124      56      137      27       27     3   260 10/8/2020 
AAA2     1 Haiti Deaths    cc1=  .993212 cc2=  .837038 lx=  4.70535 if=  84 il= 124 5/25/2020  n=  40 now=      56 end=        110        27        27 U=    42.57 T=  138.6 p1=  96.4 p2=    50.9 ed=   239 9/17/2020   x1=  84. x2= 124. y1=  1.28 y2=   .34     
GP: Deaths    Haiti 5/25/2020       124      56      110      27       27     3   239 9/17/2020 
AAA2     1 Haiti Deaths    cc1=  .993861 cc2=  .835747 lx=  4.54535 if=  85 il= 124 5/25/2020  n=  39 now=      56 end=         94        27        27 U=    38.44 T=  132.6 p1=  67.9 p2=    59.6 ed=   223 9/1/2020    x1=  85. x2= 124. y1=  1.24 y2=   .22     
GP: Deaths    Haiti 5/25/2020       124      56       94      27       27     3   223 9/1/2020  
AAA2     1 Haiti Deaths    cc1=  .994246 cc2=  .834118 lx=  4.40535 if=  86 il= 124 5/25/2020  n=  38 now=      56 end=         81        27        27 U=    34.80 T=  127.6 p1=  44.6 p2=    69.1 ed=   209 8/18/2020   x1=  86. x2= 124. y1=  1.20 y2=   .10     
GP: Deaths    Haiti 5/25/2020       124      56       81      27       27     3   209 8/18/2020 
AAA2     1 Haiti Deaths    cc1=  .994353 cc2=  .832132 lx=  4.30535 if=  87 il= 124 5/25/2020  n=  37 now=      56 end=         74        27        27 U=    32.01 T=  124.3 p1=  32.1 p2=    75.7 ed=   199 8/8/2020    x1=  87. x2= 124. y1=  1.17 y2=   .01     
GP: Deaths    Haiti 5/25/2020       124      56       74      27       27     3   199 8/8/2020  
AAA2     1 Haiti Deaths    cc1=  .994182 cc2=  .829783 lx=  4.23535 if=  88 il= 124 5/25/2020  n=  36 now=      56 end=         69        27        27 U=    29.86 T=  122.1 p1=  23.2 p2=    81.2 ed=   192 8/1/2020    x1=  88. x2= 124. y1=  1.14 y2=  -.06     
GP: Deaths    Haiti 5/25/2020       124      56       69      27       27     3   192 8/1/2020  
AAA2     1 Haiti Deaths    cc1=  .993765 cc2=  .827099 lx=  4.19535 if=  89 il= 124 5/25/2020  n=  35 now=      56 end=         66        27        27 U=    28.31 T=  121.0 p1=  17.9 p2=    84.8 ed=   187 7/27/2020   x1=  89. x2= 124. y1=  1.13 y2=  -.11     
GP: Deaths    Haiti 5/25/2020       124      56       66      27       27     3   187 7/27/2020 
AAA2     1 Haiti Deaths    cc1=  .993216 cc2=  .824185 lx=  4.20535 if=  90 il= 124 5/25/2020  n=  34 now=      56 end=         67        27        27 U=    27.68 T=  121.4 p1=  19.6 p2=    83.6 ed=   186 7/26/2020   x1=  90. x2= 124. y1=  1.13 y2=  -.09     
GP: Deaths    Haiti 5/25/2020       124      56       67      27       27     3   186 7/26/2020 
AAA2     1 Haiti Deaths    cc1=  .992879 cc2=  .821380 lx=  4.32535 if=  91 il= 124 5/25/2020  n=  33 now=      56 end=         75        27        27 U=    31.46 T=  124.9 p1=  33.9 p2=    74.7 ed=   199 8/8/2020    x1=  91. x2= 124. y1=  1.08 y2=   .03     
GP: Deaths    Haiti 5/25/2020       124      56       75      27       27     3   199 8/8/2020  
AAA2     1 Haiti Deaths    cc1=  .992222 cc2=  .818144 lx=  4.30535 if=  92 il= 124 5/25/2020  n=  32 now=      56 end=         74        27        27 U=    32.58 T=  124.3 p1=  32.1 p2=    75.7 ed=   201 8/10/2020   x1=  92. x2= 124. y1=   .99 y2=   .01     
GP: Deaths    Haiti 5/25/2020       124      56       74      27       27     3   201 8/10/2020 
AAA2     1 Haiti Deaths    cc1=  .992113 cc2=  .815336 lx=  4.17535 if=  93 il= 124 5/25/2020  n=  31 now=      56 end=         65        27        27 U=    28.95 T=  120.3 p1=  16.1 p2=    86.2 ed=   188 7/28/2020   x1=  93. x2= 124. y1=   .94 y2=  -.13     
GP: Deaths    Haiti 5/25/2020       124      56       65      27       27     3   188 7/28/2020 
AAA2     1 Haiti Deaths    cc1=  .991600 cc2=  .811995 lx=  4.10535 if=  94 il= 124 5/25/2020  n=  30 now=      56 end=         60        27        27 U=    28.57 T=  118.0 p1=   7.1 p2=    93.3 ed=   185 7/25/2020   x1=  94. x2= 124. y1=   .84 y2=  -.21     
GP: Deaths    Haiti 5/25/2020       124      56       60      27       27     3   185 7/25/2020 
AAA2     1 Haiti Deaths    cc1=  .992084 cc2=  .809510 lx=  3.99535 if=  95 il= 124 5/25/2020  n=  29 now=      56 end=         54        27        27 U=    25.27 T=  115.0 p1=  -3.6 p2=   103.7 ed=   174 7/14/2020   x1=  95. x2= 124. y1=   .79 y2=  -.36     
GP: Deaths    Haiti 5/25/2020       124      56       54      27       27     3   174 7/14/2020 
AAA2     1 Haiti Deaths    cc1=  .992054 cc2=  .806358 lx=  3.92535 if=  96 il= 124 5/25/2020  n=  28 now=      56 end=         50        27        27 U=    22.94 T=  113.4 p1= -10.7 p2=   112.0 ed=   167 7/7/2020    x1=  96. x2= 124. y1=   .76 y2=  -.46     
GP: Deaths    Haiti 5/25/2020       124      56       50      27       27     3   167 7/7/2020  
AAA2     1 Haiti Deaths    cc1=  .991503 cc2=  .802521 lx=  3.87535 if=  97 il= 124 5/25/2020  n=  27 now=      56 end=         48        27        27 U=    21.10 T=  112.5 p1= -14.3 p2=   116.7 ed=   162 7/2/2020    x1=  97. x2= 124. y1=   .73 y2=  -.55     
GP: Deaths    Haiti 5/25/2020       124      56       48      27       27     3   162 7/2/2020  
AAA2     1 Haiti Deaths    cc1=  .990539 cc2=  .798089 lx=  3.86535 if=  98 il= 124 5/25/2020  n=  26 now=      56 end=         47        27        27 U=    20.12 T=  112.7 p1= -16.1 p2=   119.1 ed=   160 6/30/2020   x1=  98. x2= 124. y1=   .73 y2=  -.56     
GP: Deaths    Haiti 5/25/2020       124      56       47      27       27     3   160 6/30/2020 
AAA2     1 Haiti Deaths    cc1=  .989645 cc2=  .793528 lx=  3.92535 if=  99 il= 124 5/25/2020  n=  25 now=      56 end=         50        27        27 U=    23.24 T=  113.2 p1= -10.7 p2=   112.0 ed=   168 7/8/2020    x1=  99. x2= 124. y1=   .61 y2=  -.46     
GP: Deaths    Haiti 5/25/2020       124      56       50      27       27     3   168 7/8/2020  
AAA2     1 Haiti Deaths    cc1=  .988987 cc2=  .788987 lx=  3.85535 if= 100 il= 124 5/25/2020  n=  24 now=      56 end=         47        27        27 U=    20.78 T=  111.9 p1= -16.1 p2=   119.1 ed=   160 6/30/2020   x1= 100. x2= 124. y1=   .57 y2=  -.58     
GP: Deaths    Haiti 5/25/2020       124      56       47      27       27     3   160 6/30/2020 
AAA2     1 Haiti Deaths    cc1=  .987656 cc2=  .783532 lx=  3.82535 if= 101 il= 124 5/25/2020  n=  23 now=      56 end=         45        27        27 U=    19.28 T=  111.7 p1= -19.6 p2=   124.4 ed=   157 6/27/2020   x1= 101. x2= 124. y1=   .56 y2=  -.64     
GP: Deaths    Haiti 5/25/2020       124      56       45      27       27     3   157 6/27/2020 
AAA2     1 Haiti Deaths    cc1=  .986088 cc2=  .777574 lx=  3.86535 if= 102 il= 124 5/25/2020  n=  22 now=      56 end=         47        27        27 U=    20.47 T=  112.5 p1= -16.1 p2=   119.1 ed=   160 6/30/2020   x1= 102. x2= 124. y1=   .51 y2=  -.56     
GP: Deaths    Haiti 5/25/2020       124      56       47      27       27     3   160 6/30/2020 
AAA2     1 Haiti Deaths    cc1=  .984126 cc2=  .770926 lx=  3.89535 if= 103 il= 124 5/25/2020  n=  21 now=      56 end=         49        27        27 U=    22.94 T=  112.3 p1= -12.5 p2=   114.3 ed=   166 7/6/2020    x1= 103. x2= 124. y1=   .40 y2=  -.51     
GP: Deaths    Haiti 5/25/2020       124      56       49      27       27     3   166 7/6/2020  
AAA2     1 Haiti Deaths    cc1=  .983230 cc2=  .765013 lx=  3.79535 if= 104 il= 124 5/25/2020  n=  20 now=      56 end=         44        27        27 U=    20.74 T=  109.6 p1= -21.4 p2=   127.3 ed=   158 6/28/2020   x1= 104. x2= 124. y1=   .27 y2=  -.69     
GP: Deaths    Haiti 5/25/2020       124      56       44      27       27     3   158 6/28/2020 
AAA2     1 Haiti Deaths    cc1=  .983909 cc2=  .760302 lx=  3.71535 if= 105 il= 124 5/25/2020  n=  19 now=      56 end=         41        27        27 U=    17.66 T=  108.7 p1= -26.8 p2=   136.6 ed=   150 6/20/2020   x1= 105. x2= 124. y1=   .21 y2=  -.87     
GP: Deaths    Haiti 5/25/2020       124      56       41      27       27     3   150 6/20/2020 
AAA2     1 Haiti Deaths    cc1=  .983132 cc2=  .753717 lx=  3.65535 if= 106 il= 124 5/25/2020  n=  18 now=      56 end=         38        27        27 U=    15.25 T=  108.4 p1= -32.1 p2=   147.4 ed=   144 6/14/2020   x1= 106. x2= 124. y1=   .16 y2= -1.02     
GP: Deaths    Haiti 5/25/2020       124      56       38      27       27     3   144 6/14/2020 
AAA2     1 Haiti Deaths    cc1=  .980741 cc2=  .745039 lx=  3.61535 if= 107 il= 124 5/25/2020  n=  17 now=      56 end=         37        27        27 U=    13.45 T=  108.6 p1= -33.9 p2=   151.4 ed=   140 6/10/2020   x1= 107. x2= 124. y1=   .12 y2= -1.14     
GP: Deaths    Haiti 5/25/2020       124      56       37      27       27     3   140 6/10/2020 
AAA2     1 Haiti Deaths    cc1=  .977111 cc2=  .734576 lx=  3.62535 if= 108 il= 124 5/25/2020  n=  16 now=      56 end=         37        27        27 U=    12.89 T=  109.7 p1= -33.9 p2=   151.4 ed=   140 6/10/2020   x1= 108. x2= 124. y1=   .13 y2= -1.11     
GP: Deaths    Haiti 5/25/2020       124      56       37      27       27     3   140 6/10/2020 
AAA2     1 Haiti Deaths    cc1=  .977528 cc2=  .727528 lx=  4.09535 if= 109 il= 124 5/25/2020  n=  15 now=      56 end=         60        27        27 U=    27.22 T=  117.9 p1=   7.1 p2=    93.3 ed=   182 7/22/2020   x1= 109. x2= 124. y1=   .33 y2=  -.22     
GP: Deaths    Haiti 5/25/2020       124      56       60      27       27     3   182 7/22/2020 
AAA2     1 Haiti Deaths    cc1=  .972653 cc2=  .714454 lx=  4.12535 if= 110 il= 124 5/25/2020  n=  14 now=      56 end=         61        27        27 U=    28.63 T=  118.6 p1=   8.9 p2=    91.8 ed=   186 7/26/2020   x1= 110. x2= 124. y1=   .30 y2=  -.19     
GP: Deaths    Haiti 5/25/2020       124      56       61      27       27     3   186 7/26/2020 
AAA2     1 Haiti Deaths    cc1=  .966382 cc2=  .699121 lx=  4.00535 if= 111 il= 124 5/25/2020  n=  13 now=      56 end=         54        27        27 U=    23.53 T=  115.9 p1=  -3.6 p2=   103.7 ed=   171 7/11/2020   x1= 111. x2= 124. y1=   .21 y2=  -.34     
GP: Deaths    Haiti 5/25/2020       124      56       54      27       27     3   171 7/11/2020 
AAA2     1 Haiti Deaths    cc1=  .962055 cc2=  .684704 lx=  6.02535 if= 112 il= 124 5/25/2020  n=  12 now=      56 end=        413        27        27 U=    86.64 T=  211.0 p1= 637.5 p2=    13.6 ed=   415 3/12/2021   x1= 112. x2= 124. y1=  1.14 y2=  1.00     
GP: Deaths    Haiti 5/25/2020       124      56    -          27       27     3   415 3/12/2021 
AAA2     1 Haiti Deaths    cc1=  .951672 cc2=  .662997 lx=  6.02535 if= 113 il= 124 5/25/2020  n=  11 now=      56 end=        413        27        27 U=   105.45 T=  229.9 p1= 637.5 p2=    13.6 ed=   478 5/14/2021   x1= 113. x2= 124. y1=  1.11 y2=  1.00     
GP: Deaths    Haiti 5/25/2020       124      56    -          27       27     3   478 5/14/2021 
AAA2     1 Haiti Deaths    cc1=  .961797 cc2=  .660286 lx=  6.02535 if= 114 il= 124 5/25/2020  n=  10 now=      56 end=        413        27        27 U=    95.87 T=  220.3 p1= 637.5 p2=    13.6 ed=   446 4/12/2021   x1= 114. x2= 124. y1=  1.11 y2=  1.00     
GP: Deaths    Haiti 5/25/2020       124      56    -          27       27     3   446 4/12/2021 
AAA2     1 Haiti Deaths    cc1=  .967670 cc2=  .651442 lx=  3.60535 if= 115 il= 124 5/25/2020  n=   9 now=      56 end=         36        27        27 U=    13.28 T=  108.4 p1= -35.7 p2=   155.6 ed=   139 6/9/2020    x1= 115. x2= 124. y1=  -.49 y2= -1.17     
GP: Deaths    Haiti 5/25/2020       124      56       36      27       27     3   139 6/9/2020  
AAA2     1 Haiti Deaths    cc1=  .971917 cc2=  .638583 lx=  3.39535 if= 116 il= 124 5/25/2020  n=   8 now=      56 end=         29        27        27 U=     5.75 T=  110.7 p1= -48.2 p2=   193.1 ed=   124 5/25/2020   x1= 116. x2= 124. y1=  -.92 y2= -2.31     
GP: Deaths    Haiti 5/25/2020       124      56       29      27       27     3   124 5/25/2020 
AAA1     1 Haiti Deaths    cc1=  .969500 cc2=  .615947 lx=  3.35535 if= 117 il= 124 5/25/2020  n=   7 now=      56 end=         28        27        27 U=     4.23 T=  112.1 p1= -50.0 p2=   200.0 ed=   122 5/23/2020   x1= 117. x2= 124. y1= -1.17 y2= -2.82 BEST
AAA2     1 Haiti Deaths    cc1=  .969503 cc2=  .615947 lx=  3.35435 if= 117 il= 124 5/25/2020  n=   7 now=      56 end=         28        27        27 U=     4.23 T=  112.1 p1= -50.0 p2=   200.0 ed=   122 5/23/2020   x1= 117. x2= 124. y1= -1.17 y2= -2.82 BEST
GP: Deaths    Haiti 5/25/2020       124      56       28      27       27     3   122 5/23/2020 
AAA1     1 Haiti Deaths    cc1=  .968460 cc2=  .590495 lx=  3.33535 if= 118 il= 124 5/25/2020  n=   6 now=      56 end=         28        27        27 U=     3.01 T=  114.3 p1= -50.0 p2=   200.0 ed=   121 5/22/2020   x1= 118. x2= 124. y1= -1.24 y2= -3.23 BEST
AAA2     1 Haiti Deaths    cc1=  .968493 cc2=  .590495 lx=  3.33735 if= 118 il= 124 5/25/2020  n=   6 now=      56 end=         28        27        27 U=     3.01 T=  114.3 p1= -50.0 p2=   200.0 ed=   121 5/22/2020   x1= 118. x2= 124. y1= -1.24 y2= -3.23 BEST
GP: Deaths    Haiti 5/25/2020       124      56       28      27       27     3   121 5/22/2020 
AAA1     1 Haiti Deaths    cc1=  .949998 cc2=  .541750 lx=  3.33535 if= 119 il= 124 5/25/2020  n=   5 now=      56 end=         28        27        27 U=     2.74 T=  115.1 p1= -50.0 p2=   200.0 ed=   121 5/22/2020   x1= 119. x2= 124. y1= -1.41 y2= -3.23 BEST
AAA2     1 Haiti Deaths    cc1=  .950062 cc2=  .541750 lx=  3.33235 if= 119 il= 124 5/25/2020  n=   5 now=      56 end=         28        27        27 U=     2.74 T=  115.1 p1= -50.0 p2=   200.0 ed=   121 5/22/2020   x1= 119. x2= 124. y1= -1.41 y2= -3.23 BEST
GP: Deaths    Haiti 5/25/2020       124      56       28      27       27     3   121 5/22/2020 
AAA2     1 Haiti Deaths    cc1=  .992364 cc2=  .853689 lx=  5.57535 if=  74 il= 125 5/26/2020  n=  51 now=      56 end=        263        33       141 U=    51.70 T=  162.8 p1= 369.6 p2=    21.3 ed=   284 11/1/2020   x1=  74. x2= 125. y1=  1.72 y2=   .73     
GP: Deaths    Haiti 5/26/2020       125      56    -          33      141     2   284 11/1/2020 
AAA2     1 Haiti Deaths    cc1=  .991906 cc2=  .851878 lx=  5.55535 if=  75 il= 125 5/26/2020  n=  50 now=      56 end=        258        33       141 U=    50.37 T=  161.4 p1= 360.7 p2=    21.7 ed=   280 10/28/2020  x1=  75. x2= 125. y1=  1.71 y2=   .72     
GP: Deaths    Haiti 5/26/2020       125      56    -          33      141     2   280 10/28/2020
AAA2     1 Haiti Deaths    cc1=  .991443 cc2=  .850022 lx=  5.62535 if=  76 il= 125 5/26/2020  n=  49 now=      56 end=        277        33       141 U=    50.43 T=  163.1 p1= 394.6 p2=    20.2 ed=   282 10/30/2020  x1=  76. x2= 125. y1=  1.73 y2=   .76     
GP: Deaths    Haiti 5/26/2020       125      56    -          33      141     2   282 10/30/2020
AAA2     1 Haiti Deaths    cc1=  .991148 cc2=  .848291 lx=  5.89535 if=  77 il= 125 5/26/2020  n=  48 now=      56 end=        363        33       141 U=    53.38 T=  171.7 p1= 548.2 p2=    15.4 ed=   297 11/14/2020  x1=  77. x2= 125. y1=  1.77 y2=   .87     
GP: Deaths    Haiti 5/26/2020       125      56    -          33      141     2   297 11/14/2020
AAA2     1 Haiti Deaths    cc1=  .991360 cc2=  .847023 lx=  6.02535 if=  78 il= 125 5/26/2020  n=  47 now=      56 end=        413        33       141 U=    63.00 T=  183.5 p1= 637.5 p2=    13.6 ed=   332 12/19/2020  x1=  78. x2= 125. y1=  1.67 y2=   .93     
GP: Deaths    Haiti 5/26/2020       125      56    -          33      141     2   332 12/19/2020
AAA2     1 Haiti Deaths    cc1=  .991217 cc2=  .845352 lx=  6.02535 if=  79 il= 125 5/26/2020  n=  46 now=      56 end=        413        33       141 U=    61.66 T=  182.2 p1= 637.5 p2=    13.6 ed=   327 12/14/2020  x1=  79. x2= 125. y1=  1.67 y2=   .93     
GP: Deaths    Haiti 5/26/2020       125      56    -          33      141     2   327 12/14/2020
AAA2     1 Haiti Deaths    cc1=  .990844 cc2=  .843402 lx=  6.02535 if=  80 il= 125 5/26/2020  n=  45 now=      56 end=        413        33       141 U=    60.32 T=  181.0 p1= 637.5 p2=    13.6 ed=   323 12/10/2020  x1=  80. x2= 125. y1=  1.67 y2=   .93     
GP: Deaths    Haiti 5/26/2020       125      56    -          33      141     2   323 12/10/2020
AAA2     1 Haiti Deaths    cc1=  .990280 cc2=  .841209 lx=  6.02535 if=  81 il= 125 5/26/2020  n=  44 now=      56 end=        413        33       141 U=    65.98 T=  186.2 p1= 637.5 p2=    13.6 ed=   341 12/28/2020  x1=  81. x2= 125. y1=  1.59 y2=   .93     
GP: Deaths    Haiti 5/26/2020       125      56    -          33      141     2   341 12/28/2020
AAA2     1 Haiti Deaths    cc1=  .991418 cc2=  .840662 lx=  5.71535 if=  82 il= 125 5/26/2020  n=  43 now=      56 end=        303        33       141 U=    58.69 T=  171.8 p1= 441.1 p2=    18.5 ed=   310 11/27/2020  x1=  82. x2= 125. y1=  1.53 y2=   .80     
GP: Deaths    Haiti 5/26/2020       125      56    -          33      141     2   310 11/27/2020
AAA2     1 Haiti Deaths    cc1=  .992339 cc2=  .839840 lx=  5.42535 if=  83 il= 125 5/26/2020  n=  42 now=      56 end=        227        33       141 U=    51.99 T=  159.2 p1= 305.4 p2=    24.7 ed=   281 10/29/2020  x1=  83. x2= 125. y1=  1.46 y2=   .66     
GP: Deaths    Haiti 5/26/2020       125      56    -          33      141     2   281 10/29/2020
AAA2     1 Haiti Deaths    cc1=  .993022 cc2=  .838718 lx=  5.19535 if=  84 il= 125 5/26/2020  n=  41 now=      56 end=        180        33       141 U=    46.58 T=  149.7 p1= 221.4 p2=    31.1 ed=   259 10/7/2020   x1=  84. x2= 125. y1=  1.41 y2=   .53     
GP: Deaths    Haiti 5/26/2020       125      56    -          33      141     2   259 10/7/2020 
AAA2     1 Haiti Deaths    cc1=  .993447 cc2=  .837273 lx=  5.02535 if=  85 il= 125 5/26/2020  n=  40 now=      56 end=        152        33       141 U=    42.40 T=  143.0 p1= 171.4 p2=    36.8 ed=   243 9/21/2020   x1=  85. x2= 125. y1=  1.37 y2=   .42     
GP: Deaths    Haiti 5/26/2020       125      56      152      33      141     2   243 9/21/2020 
AAA2     1 Haiti Deaths    cc1=  .993599 cc2=  .835485 lx=  4.88535 if=  86 il= 125 5/26/2020  n=  39 now=      56 end=        132        33       141 U=    38.88 T=  137.8 p1= 135.7 p2=    42.4 ed=   229 9/7/2020    x1=  86. x2= 125. y1=  1.33 y2=   .33     
GP: Deaths    Haiti 5/26/2020       125      56      132      33      141     2   229 9/7/2020  
AAA2     1 Haiti Deaths    cc1=  .993474 cc2=  .833346 lx=  4.78535 if=  87 il= 125 5/26/2020  n=  38 now=      56 end=        119        33       141 U=    36.16 T=  134.2 p1= 112.5 p2=    47.1 ed=   219 8/28/2020   x1=  87. x2= 125. y1=  1.30 y2=   .25     
GP: Deaths    Haiti 5/26/2020       125      56      119      33      141     2   219 8/28/2020 
AAA2     1 Haiti Deaths    cc1=  .993092 cc2=  .830870 lx=  4.72535 if=  88 il= 125 5/26/2020  n=  37 now=      56 end=        112        33       141 U=    34.19 T=  132.0 p1= 100.0 p2=    50.0 ed=   212 8/21/2020   x1=  88. x2= 125. y1=  1.29 y2=   .21     
GP: Deaths    Haiti 5/26/2020       125      56      112      33      141     2   212 8/21/2020 
AAA2     1 Haiti Deaths    cc1=  .992524 cc2=  .828125 lx=  4.70535 if=  89 il= 125 5/26/2020  n=  36 now=      56 end=        110        33       141 U=    32.93 T=  131.2 p1=  96.4 p2=    50.9 ed=   208 8/17/2020   x1=  89. x2= 125. y1=  1.28 y2=   .19     
GP: Deaths    Haiti 5/26/2020       125      56      110      33      141     2   208 8/17/2020 
AAA2     1 Haiti Deaths    cc1=  .991958 cc2=  .825291 lx=  4.76535 if=  90 il= 125 5/26/2020  n=  35 now=      56 end=        117        33       141 U=    32.98 T=  132.9 p1= 108.9 p2=    47.9 ed=   210 8/19/2020   x1=  90. x2= 125. y1=  1.30 y2=   .24     
GP: Deaths    Haiti 5/26/2020       125      56      117      33      141     2   210 8/19/2020 
AAA2     1 Haiti Deaths    cc1=  .991917 cc2=  .822886 lx=  5.04535 if=  91 il= 125 5/26/2020  n=  34 now=      56 end=        155        33       141 U=    39.55 T=  142.3 p1= 176.8 p2=    36.1 ed=   235 9/13/2020   x1=  91. x2= 125. y1=  1.30 y2=   .44     
GP: Deaths    Haiti 5/26/2020       125      56      155      33      141     2   235 9/13/2020 
AAA2     1 Haiti Deaths    cc1=  .991201 cc2=  .819703 lx=  5.09535 if=  92 il= 125 5/26/2020  n=  33 now=      56 end=        163        33       141 U=    42.34 T=  144.9 p1= 191.1 p2=    34.4 ed=   244 9/22/2020   x1=  92. x2= 125. y1=  1.25 y2=   .47     
GP: Deaths    Haiti 5/26/2020       125      56      163      33      141     2   244 9/22/2020 
AAA1     1 Haiti Deaths    cc1=  .990703 cc2=  .816625 lx=  4.95535 if=  93 il= 125 5/26/2020  n=  32 now=      56 end=        141        33       141 U=    38.55 T=  139.6 p1= 151.8 p2=    39.7 ed=   230 9/8/2020    x1=  93. x2= 125. y1=  1.21 y2=   .38 BEST
AAA2     1 Haiti Deaths    cc1=  .990703 cc2=  .816625 lx=  4.95235 if=  93 il= 125 5/26/2020  n=  32 now=      56 end=        141        33       141 U=    38.55 T=  139.6 p1= 151.8 p2=    39.7 ed=   230 9/8/2020    x1=  93. x2= 125. y1=  1.21 y2=   .38 BEST
GP: Deaths    Haiti 5/26/2020       125      56      141      33      141     2   230 9/8/2020  
AAA2     1 Haiti Deaths    cc1=  .989861 cc2=  .813084 lx=  4.89535 if=  94 il= 125 5/26/2020  n=  31 now=      56 end=        133        33       141 U=    38.90 T=  138.1 p1= 137.5 p2=    42.1 ed=   229 9/7/2020    x1=  94. x2= 125. y1=  1.13 y2=   .34     
GP: Deaths    Haiti 5/26/2020       125      56      133      33      141     2   229 9/7/2020  
AAA2     1 Haiti Deaths    cc1=  .989703 cc2=  .810098 lx=  4.74535 if=  95 il= 125 5/26/2020  n=  30 now=      56 end=        115        33       141 U=    34.85 T=  132.7 p1= 105.4 p2=    48.7 ed=   214 8/23/2020   x1=  95. x2= 125. y1=  1.08 y2=   .22     
GP: Deaths    Haiti 5/26/2020       125      56      115      33      141     2   214 8/23/2020 
