TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       36829.00000       10.51404
TAB:  Egypt Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    Egypt 5/19/2020       118    1306    -         659     1085    15   496 6/1/2021  
AAA2     1 Egypt Deaths    cc1=  .995264 cc2=  .679036 lx=  9.17472 if= 109 il= 118 5/19/2020  n=   9 now=    1306 end=       9650       659      1085 U=   110.70 T=  227.3 p1= 638.9 p2=    13.5 ed=   488 5/24/2021   x1= 109. x2= 118. y1=  1.07 y2=   .99     
GP: Deaths    Egypt 5/19/2020       118    1306    -         659     1085    15   488 5/24/2021 
AAA2     1 Egypt Deaths    cc1=  .997194 cc2=  .663860 lx=  9.17472 if= 110 il= 118 5/19/2020  n=   8 now=    1306 end=       9650       659      1085 U=   105.14 T=  221.8 p1= 638.9 p2=    13.5 ed=   469 5/5/2021    x1= 110. x2= 118. y1=  1.06 y2=   .99     
GP: Deaths    Egypt 5/19/2020       118    1306    -         659     1085    15   469 5/5/2021  
AAA2     1 Egypt Deaths    cc1=  .997894 cc2=  .644341 lx=  7.20472 if= 111 il= 118 5/19/2020  n=   7 now=    1306 end=       1345       659      1085 U=    29.42 T=  108.1 p1=   3.0 p2=    97.1 ed=   177 7/17/2020   x1= 111. x2= 118. y1=  -.10 y2=  -.34     
GP: Deaths    Egypt 5/19/2020       118    1306     1345     659     1085    15   177 7/17/2020 
AAA2     1 Egypt Deaths    cc1=  .999088 cc2=  .621123 lx=  6.73472 if= 112 il= 118 5/19/2020  n=   6 now=    1306 end=        841       659      1085 U=    11.35 T=  102.0 p1= -35.6 p2=   155.3 ed=   128 5/29/2020   x1= 112. x2= 118. y1=  -.88 y2= -1.41     
GP: Deaths    Egypt 5/19/2020       118    1306      841     659     1085    15   128 5/29/2020 
AAA2     1 Egypt Deaths    cc1=  .999953 cc2=  .591704 lx=  6.62472 if= 113 il= 118 5/19/2020  n=   5 now=    1306 end=        753       659      1085 U=     6.87 T=  104.2 p1= -42.3 p2=   173.4 ed=   120 5/21/2020   x1= 113. x2= 118. y1= -1.28 y2= -2.01     
GP: Deaths    Egypt 5/19/2020       118    1306      753     659     1085    15   120 5/21/2020 
AAA2     1 Egypt Deaths    cc1=  .999205 cc2=  .882957 lx=  6.93472 if=  46 il= 119 5/20/2020  n=  73 now=    1306 end=       1027       680      1085 U=    25.87 T=   96.1 p1= -21.4 p2=   127.2 ed=   157 6/27/2020   x1=  46. x2= 119. y1=  1.94 y2=  -.89     
GP: Deaths    Egypt 5/20/2020       119    1306     1027     680     1085    13   157 6/27/2020 
AAA2     1 Egypt Deaths    cc1=  .999264 cc2=  .882222 lx=  6.92472 if=  47 il= 119 5/20/2020  n=  72 now=    1306 end=       1017       680      1085 U=    25.31 T=   96.0 p1= -22.1 p2=   128.4 ed=   155 6/25/2020   x1=  47. x2= 119. y1=  1.94 y2=  -.91     
GP: Deaths    Egypt 5/20/2020       119    1306     1017     680     1085    13   155 6/25/2020 
AAA2     1 Egypt Deaths    cc1=  .999274 cc2=  .881423 lx=  6.92472 if=  48 il= 119 5/20/2020  n=  71 now=    1306 end=       1017       680      1085 U=    24.96 T=   96.3 p1= -22.1 p2=   128.4 ed=   155 6/25/2020   x1=  48. x2= 119. y1=  1.94 y2=  -.91     
GP: Deaths    Egypt 5/20/2020       119    1306     1017     680     1085    13   155 6/25/2020 
AAA2     1 Egypt Deaths    cc1=  .999250 cc2=  .880572 lx=  6.92472 if=  49 il= 119 5/20/2020  n=  70 now=    1306 end=       1017       680      1085 U=    24.61 T=   96.6 p1= -22.1 p2=   128.4 ed=   154 6/24/2020   x1=  49. x2= 119. y1=  1.94 y2=  -.91     
GP: Deaths    Egypt 5/20/2020       119    1306     1017     680     1085    13   154 6/24/2020 
AAA2     1 Egypt Deaths    cc1=  .999219 cc2=  .879696 lx=  6.92472 if=  50 il= 119 5/20/2020  n=  69 now=    1306 end=       1017       680      1085 U=    24.25 T=   96.9 p1= -22.1 p2=   128.4 ed=   154 6/24/2020   x1=  50. x2= 119. y1=  1.94 y2=  -.91     
GP: Deaths    Egypt 5/20/2020       119    1306     1017     680     1085    13   154 6/24/2020 
AAA2     1 Egypt Deaths    cc1=  .999220 cc2=  .878834 lx=  6.92472 if=  51 il= 119 5/20/2020  n=  68 now=    1306 end=       1017       680      1085 U=    24.82 T=   96.4 p1= -22.1 p2=   128.4 ed=   155 6/25/2020   x1=  51. x2= 119. y1=  1.83 y2=  -.91     
GP: Deaths    Egypt 5/20/2020       119    1306     1017     680     1085    13   155 6/25/2020 
AAA2     1 Egypt Deaths    cc1=  .999186 cc2=  .877918 lx=  6.92472 if=  52 il= 119 5/20/2020  n=  67 now=    1306 end=       1017       680      1085 U=    24.46 T=   96.7 p1= -22.1 p2=   128.4 ed=   154 6/24/2020   x1=  52. x2= 119. y1=  1.83 y2=  -.91     
GP: Deaths    Egypt 5/20/2020       119    1306     1017     680     1085    13   154 6/24/2020 
AAA2     1 Egypt Deaths    cc1=  .999160 cc2=  .876991 lx=  6.93472 if=  53 il= 119 5/20/2020  n=  66 now=    1306 end=       1027       680      1085 U=    24.30 T=   97.5 p1= -21.4 p2=   127.2 ed=   154 6/24/2020   x1=  53. x2= 119. y1=  1.83 y2=  -.89     
GP: Deaths    Egypt 5/20/2020       119    1306     1027     680     1085    13   154 6/24/2020 
AAA2     1 Egypt Deaths    cc1=  .999198 cc2=  .876107 lx=  6.94472 if=  54 il= 119 5/20/2020  n=  65 now=    1306 end=       1037       680      1085 U=    24.13 T=   98.2 p1= -20.6 p2=   125.9 ed=   155 6/25/2020   x1=  54. x2= 119. y1=  1.83 y2=  -.86     
GP: Deaths    Egypt 5/20/2020       119    1306     1037     680     1085    13   155 6/25/2020 
AAA2     1 Egypt Deaths    cc1=  .999389 cc2=  .875354 lx=  6.96472 if=  55 il= 119 5/20/2020  n=  64 now=    1306 end=       1058       680      1085 U=    25.26 T=   98.4 p1= -19.0 p2=   123.4 ed=   158 6/28/2020   x1=  55. x2= 119. y1=  1.72 y2=  -.82     
GP: Deaths    Egypt 5/20/2020       119    1306     1058     680     1085    13   158 6/28/2020 
AAA2     1 Egypt Deaths    cc1=  .999407 cc2=  .874407 lx=  6.96472 if=  56 il= 119 5/20/2020  n=  63 now=    1306 end=       1058       680      1085 U=    25.63 T=   98.1 p1= -19.0 p2=   123.4 ed=   158 6/28/2020   x1=  56. x2= 119. y1=  1.64 y2=  -.82     
GP: Deaths    Egypt 5/20/2020       119    1306     1058     680     1085    13   158 6/28/2020 
AAA1     1 Egypt Deaths    cc1=  .999386 cc2=  .873398 lx=  6.97472 if=  57 il= 119 5/20/2020  n=  62 now=    1306 end=       1069       680      1085 U=    25.43 T=   98.8 p1= -18.1 p2=   122.2 ed=   158 6/28/2020   x1=  57. x2= 119. y1=  1.65 y2=  -.79 BEST
AAA2     1 Egypt Deaths    cc1=  .999386 cc2=  .873398 lx=  6.97172 if=  57 il= 119 5/20/2020  n=  62 now=    1306 end=       1069       680      1085 U=    25.43 T=   98.8 p1= -18.1 p2=   122.2 ed=   158 6/28/2020   x1=  57. x2= 119. y1=  1.65 y2=  -.79 BEST
GP: Deaths    Egypt 5/20/2020       119    1306     1069     680     1085    13   158 6/28/2020 
AAA1     1 Egypt Deaths    cc1=  .999426 cc2=  .872426 lx=  6.98472 if=  58 il= 119 5/20/2020  n=  61 now=    1306 end=       1080       680      1085 U=    25.84 T=   99.1 p1= -17.3 p2=   120.9 ed=   160 6/30/2020   x1=  58. x2= 119. y1=  1.59 y2=  -.77 BEST
AAA2     1 Egypt Deaths    cc1=  .999426 cc2=  .872426 lx=  6.98372 if=  58 il= 119 5/20/2020  n=  61 now=    1306 end=       1080       680      1085 U=    25.84 T=   99.1 p1= -17.3 p2=   120.9 ed=   160 6/30/2020   x1=  58. x2= 119. y1=  1.59 y2=  -.77 BEST
GP: Deaths    Egypt 5/20/2020       119    1306     1080     680     1085    13   160 6/30/2020 
AAA1     1 Egypt Deaths    cc1=  .999444 cc2=  .871407 lx=  6.99472 if=  59 il= 119 5/20/2020  n=  60 now=    1306 end=       1090       680      1085 U=    26.14 T=   99.4 p1= -16.5 p2=   119.8 ed=   161 7/1/2020    x1=  59. x2= 119. y1=  1.55 y2=  -.75 BEST
AAA2     1 Egypt Deaths    cc1=  .999444 cc2=  .871407 lx=  6.99272 if=  59 il= 119 5/20/2020  n=  60 now=    1306 end=       1090       680      1085 U=    26.14 T=   99.4 p1= -16.5 p2=   119.8 ed=   161 7/1/2020    x1=  59. x2= 119. y1=  1.55 y2=  -.75 BEST
GP: Deaths    Egypt 5/20/2020       119    1306     1090     680     1085    13   161 7/1/2020  
AAA1     1 Egypt Deaths    cc1=  .999456 cc2=  .870356 lx=  7.00472 if=  60 il= 119 5/20/2020  n=  59 now=    1306 end=       1101       680      1085 U=    26.79 T=   99.5 p1= -15.7 p2=   118.6 ed=   162 7/2/2020    x1=  60. x2= 119. y1=  1.47 y2=  -.73 BEST
AAA2     1 Egypt Deaths    cc1=  .999456 cc2=  .870356 lx=  7.00272 if=  60 il= 119 5/20/2020  n=  59 now=    1306 end=       1101       680      1085 U=    26.79 T=   99.5 p1= -15.7 p2=   118.6 ed=   162 7/2/2020    x1=  60. x2= 119. y1=  1.47 y2=  -.73 BEST
GP: Deaths    Egypt 5/20/2020       119    1306     1101     680     1085    13   162 7/2/2020  
AAA1     1 Egypt Deaths    cc1=  .999430 cc2=  .869241 lx=  7.00472 if=  61 il= 119 5/20/2020  n=  58 now=    1306 end=       1101       680      1085 U=    27.23 T=   99.2 p1= -15.7 p2=   118.6 ed=   163 7/3/2020    x1=  61. x2= 119. y1=  1.40 y2=  -.73 BEST
AAA2     1 Egypt Deaths    cc1=  .999430 cc2=  .869241 lx=  7.00472 if=  61 il= 119 5/20/2020  n=  58 now=    1306 end=       1101       680      1085 U=    27.23 T=   99.2 p1= -15.7 p2=   118.6 ed=   163 7/3/2020    x1=  61. x2= 119. y1=  1.40 y2=  -.73 BEST
GP: Deaths    Egypt 5/20/2020       119    1306     1101     680     1085    13   163 7/3/2020  
AAA1     1 Egypt Deaths    cc1=  .999417 cc2=  .868111 lx=  6.99472 if=  62 il= 119 5/20/2020  n=  57 now=    1306 end=       1090       680      1085 U=    26.69 T=   99.0 p1= -16.5 p2=   119.8 ed=   161 7/1/2020    x1=  62. x2= 119. y1=  1.39 y2=  -.75 BEST
AAA2     1 Egypt Deaths    cc1=  .999418 cc2=  .868111 lx=  6.99872 if=  62 il= 119 5/20/2020  n=  57 now=    1306 end=       1090       680      1085 U=    26.69 T=   99.0 p1= -16.5 p2=   119.8 ed=   161 7/1/2020    x1=  62. x2= 119. y1=  1.39 y2=  -.75 BEST
GP: Deaths    Egypt 5/20/2020       119    1306     1090     680     1085    13   161 7/1/2020  
AAA1     1 Egypt Deaths    cc1=  .999387 cc2=  .866934 lx=  6.99472 if=  63 il= 119 5/20/2020  n=  56 now=    1306 end=       1090       680      1085 U=    26.38 T=   99.2 p1= -16.5 p2=   119.8 ed=   161 7/1/2020    x1=  63. x2= 119. y1=  1.37 y2=  -.75 BEST
AAA2     1 Egypt Deaths    cc1=  .999387 cc2=  .866934 lx=  6.99772 if=  63 il= 119 5/20/2020  n=  56 now=    1306 end=       1090       680      1085 U=    26.38 T=   99.2 p1= -16.5 p2=   119.8 ed=   161 7/1/2020    x1=  63. x2= 119. y1=  1.37 y2=  -.75 BEST
GP: Deaths    Egypt 5/20/2020       119    1306     1090     680     1085    13   161 7/1/2020  
AAA1     1 Egypt Deaths    cc1=  .999363 cc2=  .865733 lx=  7.00472 if=  64 il= 119 5/20/2020  n=  55 now=    1306 end=       1101       680      1085 U=    26.56 T=   99.6 p1= -15.7 p2=   118.6 ed=   162 7/2/2020    x1=  64. x2= 119. y1=  1.34 y2=  -.73 BEST
AAA2     1 Egypt Deaths    cc1=  .999363 cc2=  .865733 lx=  7.00172 if=  64 il= 119 5/20/2020  n=  55 now=    1306 end=       1101       680      1085 U=    26.56 T=   99.6 p1= -15.7 p2=   118.6 ed=   162 7/2/2020    x1=  64. x2= 119. y1=  1.34 y2=  -.73 BEST
GP: Deaths    Egypt 5/20/2020       119    1306     1101     680     1085    13   162 7/2/2020  
AAA1     1 Egypt Deaths    cc1=  .999343 cc2=  .864503 lx=  7.00472 if=  65 il= 119 5/20/2020  n=  54 now=    1306 end=       1101       680      1085 U=    26.86 T=   99.4 p1= -15.7 p2=   118.6 ed=   162 7/2/2020    x1=  65. x2= 119. y1=  1.28 y2=  -.73 BEST
AAA2     1 Egypt Deaths    cc1=  .999343 cc2=  .864503 lx=  7.00772 if=  65 il= 119 5/20/2020  n=  54 now=    1306 end=       1101       680      1085 U=    26.86 T=   99.4 p1= -15.7 p2=   118.6 ed=   162 7/2/2020    x1=  65. x2= 119. y1=  1.28 y2=  -.73 BEST
GP: Deaths    Egypt 5/20/2020       119    1306     1101     680     1085    13   162 7/2/2020  
AAA1     1 Egypt Deaths    cc1=  .999306 cc2=  .863223 lx=  7.00472 if=  66 il= 119 5/20/2020  n=  53 now=    1306 end=       1101       680      1085 U=    27.06 T=   99.3 p1= -15.7 p2=   118.6 ed=   163 7/3/2020    x1=  66. x2= 119. y1=  1.23 y2=  -.73 BEST
AAA2     1 Egypt Deaths    cc1=  .999306 cc2=  .863223 lx=  7.00872 if=  66 il= 119 5/20/2020  n=  53 now=    1306 end=       1101       680      1085 U=    27.06 T=   99.3 p1= -15.7 p2=   118.6 ed=   163 7/3/2020    x1=  66. x2= 119. y1=  1.23 y2=  -.73 BEST
GP: Deaths    Egypt 5/20/2020       119    1306     1101     680     1085    13   163 7/3/2020  
AAA1     1 Egypt Deaths    cc1=  .999273 cc2=  .861913 lx=  7.00472 if=  67 il= 119 5/20/2020  n=  52 now=    1306 end=       1101       680      1085 U=    26.98 T=   99.3 p1= -15.7 p2=   118.6 ed=   163 7/3/2020    x1=  67. x2= 119. y1=  1.20 y2=  -.73 BEST
AAA2     1 Egypt Deaths    cc1=  .999273 cc2=  .861913 lx=  7.00472 if=  67 il= 119 5/20/2020  n=  52 now=    1306 end=       1101       680      1085 U=    26.98 T=   99.3 p1= -15.7 p2=   118.6 ed=   163 7/3/2020    x1=  67. x2= 119. y1=  1.20 y2=  -.73 BEST
GP: Deaths    Egypt 5/20/2020       119    1306     1101     680     1085    13   163 7/3/2020  
AAA1     1 Egypt Deaths    cc1=  .999235 cc2=  .860560 lx=  7.00472 if=  68 il= 119 5/20/2020  n=  51 now=    1306 end=       1101       680      1085 U=    26.57 T=   99.6 p1= -15.7 p2=   118.6 ed=   162 7/2/2020    x1=  68. x2= 119. y1=  1.19 y2=  -.73 BEST
AAA2     1 Egypt Deaths    cc1=  .999235 cc2=  .860560 lx=  7.00172 if=  68 il= 119 5/20/2020  n=  51 now=    1306 end=       1101       680      1085 U=    26.57 T=   99.6 p1= -15.7 p2=   118.6 ed=   162 7/2/2020    x1=  68. x2= 119. y1=  1.19 y2=  -.73 BEST
GP: Deaths    Egypt 5/20/2020       119    1306     1101     680     1085    13   162 7/2/2020  
AAA1     1 Egypt Deaths    cc1=  .999200 cc2=  .859172 lx=  7.00472 if=  69 il= 119 5/20/2020  n=  50 now=    1306 end=       1101       680      1085 U=    26.54 T=   99.7 p1= -15.7 p2=   118.6 ed=   162 7/2/2020    x1=  69. x2= 119. y1=  1.16 y2=  -.73 BEST
AAA2     1 Egypt Deaths    cc1=  .999200 cc2=  .859172 lx=  7.00672 if=  69 il= 119 5/20/2020  n=  50 now=    1306 end=       1101       680      1085 U=    26.54 T=   99.7 p1= -15.7 p2=   118.6 ed=   162 7/2/2020    x1=  69. x2= 119. y1=  1.16 y2=  -.73 BEST
GP: Deaths    Egypt 5/20/2020       119    1306     1101     680     1085    13   162 7/2/2020  
AAA2     1 Egypt Deaths    cc1=  .999166 cc2=  .857745 lx=  7.01472 if=  70 il= 119 5/20/2020  n=  49 now=    1306 end=       1112       680      1085 U=    26.81 T=  100.0 p1= -14.9 p2=   117.4 ed=   163 7/3/2020    x1=  70. x2= 119. y1=  1.12 y2=  -.71     
GP: Deaths    Egypt 5/20/2020       119    1306     1112     680     1085    13   163 7/3/2020  
AAA2     1 Egypt Deaths    cc1=  .999130 cc2=  .856273 lx=  7.01472 if=  71 il= 119 5/20/2020  n=  48 now=    1306 end=       1112       680      1085 U=    26.80 T=  100.0 p1= -14.9 p2=   117.4 ed=   163 7/3/2020    x1=  71. x2= 119. y1=  1.08 y2=  -.71     
GP: Deaths    Egypt 5/20/2020       119    1306     1112     680     1085    13   163 7/3/2020  
AAA2     1 Egypt Deaths    cc1=  .999097 cc2=  .854759 lx=  7.02472 if=  72 il= 119 5/20/2020  n=  47 now=    1306 end=       1124       680      1085 U=    27.17 T=  100.3 p1= -13.9 p2=   116.2 ed=   164 7/4/2020    x1=  72. x2= 119. y1=  1.04 y2=  -.69     
GP: Deaths    Egypt 5/20/2020       119    1306     1124     680     1085    13   164 7/4/2020  
AAA2     1 Egypt Deaths    cc1=  .999050 cc2=  .853186 lx=  7.03472 if=  73 il= 119 5/20/2020  n=  46 now=    1306 end=       1135       680      1085 U=    27.25 T=  100.8 p1= -13.1 p2=   115.1 ed=   165 7/5/2020    x1=  73. x2= 119. y1=  1.02 y2=  -.67     
GP: Deaths    Egypt 5/20/2020       119    1306     1135     680     1085    13   165 7/5/2020  
AAA2     1 Egypt Deaths    cc1=  .999030 cc2=  .851588 lx=  7.04472 if=  74 il= 119 5/20/2020  n=  45 now=    1306 end=       1146       680      1085 U=    27.48 T=  101.2 p1= -12.3 p2=   114.0 ed=   166 7/6/2020    x1=  74. x2= 119. y1=   .99 y2=  -.65     
GP: Deaths    Egypt 5/20/2020       119    1306     1146     680     1085    13   166 7/6/2020  
AAA2     1 Egypt Deaths    cc1=  .999028 cc2=  .849957 lx=  7.06472 if=  75 il= 119 5/20/2020  n=  44 now=    1306 end=       1169       680      1085 U=    27.93 T=  101.9 p1= -10.5 p2=   111.7 ed=   167 7/7/2020    x1=  75. x2= 119. y1=   .96 y2=  -.61     
GP: Deaths    Egypt 5/20/2020       119    1306     1169     680     1085    13   167 7/7/2020  
AAA2     1 Egypt Deaths    cc1=  .999070 cc2=  .848315 lx=  7.08472 if=  76 il= 119 5/20/2020  n=  43 now=    1306 end=       1193       680      1085 U=    28.52 T=  102.6 p1=  -8.7 p2=   109.5 ed=   169 7/9/2020    x1=  76. x2= 119. y1=   .93 y2=  -.58     
GP: Deaths    Egypt 5/20/2020       119    1306     1193     680     1085    13   169 7/9/2020  
AAA2     1 Egypt Deaths    cc1=  .999137 cc2=  .846639 lx=  7.11472 if=  77 il= 119 5/20/2020  n=  42 now=    1306 end=       1229       680      1085 U=    29.34 T=  103.6 p1=  -5.9 p2=   106.3 ed=   172 7/12/2020   x1=  77. x2= 119. y1=   .91 y2=  -.52     
GP: Deaths    Egypt 5/20/2020       119    1306     1229     680     1085    13   172 7/12/2020 
AAA2     1 Egypt Deaths    cc1=  .999256 cc2=  .844952 lx=  7.15472 if=  78 il= 119 5/20/2020  n=  41 now=    1306 end=       1280       680      1085 U=    30.90 T=  104.8 p1=  -2.0 p2=   102.0 ed=   177 7/17/2020   x1=  78. x2= 119. y1=   .87 y2=  -.46     
GP: Deaths    Egypt 5/20/2020       119    1306     1280     680     1085    13   177 7/17/2020 
AAA2     1 Egypt Deaths    cc1=  .999283 cc2=  .843109 lx=  7.18472 if=  79 il= 119 5/20/2020  n=  40 now=    1306 end=       1319       680      1085 U=    32.38 T=  105.7 p1=   1.0 p2=    99.0 ed=   182 7/22/2020   x1=  79. x2= 119. y1=   .82 y2=  -.41     
GP: Deaths    Egypt 5/20/2020       119    1306     1319     680     1085    13   182 7/22/2020 
AAA2     1 Egypt Deaths    cc1=  .999232 cc2=  .841118 lx=  7.18472 if=  80 il= 119 5/20/2020  n=  39 now=    1306 end=       1319       680      1085 U=    32.49 T=  105.6 p1=   1.0 p2=    99.0 ed=   182 7/22/2020   x1=  80. x2= 119. y1=   .79 y2=  -.41     
GP: Deaths    Egypt 5/20/2020       119    1306     1319     680     1085    13   182 7/22/2020 
AAA2     1 Egypt Deaths    cc1=  .999171 cc2=  .839043 lx=  7.18472 if=  81 il= 119 5/20/2020  n=  38 now=    1306 end=       1319       680      1085 U=    32.73 T=  105.5 p1=   1.0 p2=    99.0 ed=   182 7/22/2020   x1=  81. x2= 119. y1=   .75 y2=  -.41     
GP: Deaths    Egypt 5/20/2020       119    1306     1319     680     1085    13   182 7/22/2020 
AAA2     1 Egypt Deaths    cc1=  .999112 cc2=  .836891 lx=  7.17472 if=  82 il= 119 5/20/2020  n=  37 now=    1306 end=       1305       680      1085 U=    31.99 T=  105.3 p1=   -.1 p2=   100.1 ed=   180 7/20/2020   x1=  82. x2= 119. y1=   .73 y2=  -.43     
GP: Deaths    Egypt 5/20/2020       119    1306     1305     680     1085    13   180 7/20/2020 
AAA2     1 Egypt Deaths    cc1=  .999045 cc2=  .834646 lx=  7.18472 if=  83 il= 119 5/20/2020  n=  36 now=    1306 end=       1319       680      1085 U=    32.55 T=  105.6 p1=   1.0 p2=    99.0 ed=   182 7/22/2020   x1=  83. x2= 119. y1=   .69 y2=  -.41     
GP: Deaths    Egypt 5/20/2020       119    1306     1319     680     1085    13   182 7/22/2020 
AAA2     1 Egypt Deaths    cc1=  .998964 cc2=  .832297 lx=  7.18472 if=  84 il= 119 5/20/2020  n=  35 now=    1306 end=       1319       680      1085 U=    32.04 T=  105.8 p1=   1.0 p2=    99.0 ed=   181 7/21/2020   x1=  84. x2= 119. y1=   .68 y2=  -.41     
GP: Deaths    Egypt 5/20/2020       119    1306     1319     680     1085    13   181 7/21/2020 
AAA2     1 Egypt Deaths    cc1=  .998909 cc2=  .829878 lx=  7.20472 if=  85 il= 119 5/20/2020  n=  34 now=    1306 end=       1345       680      1085 U=    32.77 T=  106.5 p1=   3.0 p2=    97.1 ed=   183 7/23/2020   x1=  85. x2= 119. y1=   .66 y2=  -.38     
GP: Deaths    Egypt 5/20/2020       119    1306     1345     680     1085    13   183 7/23/2020 
AAA2     1 Egypt Deaths    cc1=  .998839 cc2=  .827341 lx=  7.22472 if=  86 il= 119 5/20/2020  n=  33 now=    1306 end=       1372       680      1085 U=    33.14 T=  107.3 p1=   5.1 p2=    95.2 ed=   185 7/25/2020   x1=  86. x2= 119. y1=   .64 y2=  -.35     
GP: Deaths    Egypt 5/20/2020       119    1306     1372     680     1085    13   185 7/25/2020 
AAA2     1 Egypt Deaths    cc1=  .998832 cc2=  .824754 lx=  7.27472 if=  87 il= 119 5/20/2020  n=  32 now=    1306 end=       1443       680      1085 U=    35.30 T=  109.0 p1=  10.5 p2=    90.5 ed=   192 8/1/2020    x1=  87. x2= 119. y1=   .62 y2=  -.28     
GP: Deaths    Egypt 5/20/2020       119    1306     1443     680     1085    13   192 8/1/2020  
AAA2     1 Egypt Deaths    cc1=  .998728 cc2=  .821952 lx=  7.28472 if=  88 il= 119 5/20/2020  n=  31 now=    1306 end=       1457       680      1085 U=    35.91 T=  109.3 p1=  11.6 p2=    89.6 ed=   194 8/3/2020    x1=  88. x2= 119. y1=   .59 y2=  -.27     
GP: Deaths    Egypt 5/20/2020       119    1306     1457     680     1085    13   194 8/3/2020  
AAA2     1 Egypt Deaths    cc1=  .998601 cc2=  .818996 lx=  7.28472 if=  89 il= 119 5/20/2020  n=  30 now=    1306 end=       1457       680      1085 U=    35.79 T=  109.3 p1=  11.6 p2=    89.6 ed=   193 8/2/2020    x1=  89. x2= 119. y1=   .57 y2=  -.27     
GP: Deaths    Egypt 5/20/2020       119    1306     1457     680     1085    13   193 8/2/2020  
AAA2     1 Egypt Deaths    cc1=  .998457 cc2=  .815883 lx=  7.28472 if=  90 il= 119 5/20/2020  n=  29 now=    1306 end=       1457       680      1085 U=    35.95 T=  109.3 p1=  11.6 p2=    89.6 ed=   194 8/3/2020    x1=  90. x2= 119. y1=   .54 y2=  -.27     
GP: Deaths    Egypt 5/20/2020       119    1306     1457     680     1085    13   194 8/3/2020  
AAA2     1 Egypt Deaths    cc1=  .998295 cc2=  .812599 lx=  7.27472 if=  91 il= 119 5/20/2020  n=  28 now=    1306 end=       1443       680      1085 U=    35.55 T=  108.9 p1=  10.5 p2=    90.5 ed=   192 8/1/2020    x1=  91. x2= 119. y1=   .50 y2=  -.28     
GP: Deaths    Egypt 5/20/2020       119    1306     1443     680     1085    13   192 8/1/2020  
AAA2     1 Egypt Deaths    cc1=  .998108 cc2=  .809126 lx=  7.27472 if=  92 il= 119 5/20/2020  n=  27 now=    1306 end=       1443       680      1085 U=    35.36 T=  109.0 p1=  10.5 p2=    90.5 ed=   192 8/1/2020    x1=  92. x2= 119. y1=   .48 y2=  -.28     
GP: Deaths    Egypt 5/20/2020       119    1306     1443     680     1085    13   192 8/1/2020  
AAA2     1 Egypt Deaths    cc1=  .997890 cc2=  .805440 lx=  7.27472 if=  93 il= 119 5/20/2020  n=  26 now=    1306 end=       1443       680      1085 U=    34.73 T=  109.1 p1=  10.5 p2=    90.5 ed=   191 7/31/2020   x1=  93. x2= 119. y1=   .46 y2=  -.28     
GP: Deaths    Egypt 5/20/2020       119    1306     1443     680     1085    13   191 7/31/2020 
AAA2     1 Egypt Deaths    cc1=  .997739 cc2=  .801623 lx=  7.32472 if=  94 il= 119 5/20/2020  n=  25 now=    1306 end=       1517       680      1085 U=    36.31 T=  111.0 p1=  16.2 p2=    86.1 ed=   196 8/5/2020    x1=  94. x2= 119. y1=   .47 y2=  -.22     
GP: Deaths    Egypt 5/20/2020       119    1306     1517     680     1085    13   196 8/5/2020  
AAA2     1 Egypt Deaths    cc1=  .997666 cc2=  .797666 lx=  7.42472 if=  95 il= 119 5/20/2020  n=  24 now=    1306 end=       1676       680      1085 U=    39.17 T=  115.0 p1=  28.3 p2=    77.9 ed=   207 8/16/2020   x1=  95. x2= 119. y1=   .51 y2=  -.10     
GP: Deaths    Egypt 5/20/2020       119    1306     1676     680     1085    13   207 8/16/2020 
AAA2     1 Egypt Deaths    cc1=  .998139 cc2=  .794015 lx=  7.76472 if=  96 il= 119 5/20/2020  n=  23 now=    1306 end=       2356       680      1085 U=    51.36 T=  130.2 p1=  80.4 p2=    55.4 ed=   251 9/29/2020   x1=  96. x2= 119. y1=   .67 y2=   .22     
GP: Deaths    Egypt 5/20/2020       119    1306     2356     680     1085    13   251 9/29/2020 
AAA2     1 Egypt Deaths    cc1=  .998644 cc2=  .790129 lx=  8.50472 if=  97 il= 119 5/20/2020  n=  22 now=    1306 end=       4938       680      1085 U=    78.77 T=  172.9 p1= 278.1 p2=    26.4 ed=   358 1/14/2021   x1=  97. x2= 119. y1=   .96 y2=   .68     
GP: Deaths    Egypt 5/20/2020       119    1306    -         680     1085    13   358 1/14/2021 
AAA2     1 Egypt Deaths    cc1=  .998790 cc2=  .785589 lx=  9.17472 if=  98 il= 119 5/20/2020  n=  21 now=    1306 end=       9650       680      1085 U=   105.88 T=  222.3 p1= 638.9 p2=    13.5 ed=   472 5/8/2021    x1=  98. x2= 119. y1=  1.17 y2=   .98     
GP: Deaths    Egypt 5/20/2020       119    1306    -         680     1085    13   472 5/8/2021  
AAA2     1 Egypt Deaths    cc1=  .998609 cc2=  .780391 lx=  9.17472 if=  99 il= 119 5/20/2020  n=  20 now=    1306 end=       9650       680      1085 U=   106.00 T=  222.4 p1= 638.9 p2=    13.5 ed=   472 5/8/2021    x1=  99. x2= 119. y1=  1.16 y2=   .98     
GP: Deaths    Egypt 5/20/2020       119    1306    -         680     1085    13   472 5/8/2021  
