TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3333.00000        8.11163
TAB:  US_Texas_Bexar Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_Texas_Bexar 6/7/2020        137      78      124      78      102     5   211 8/20/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .992482 cc2=  .818404 lx=  4.92671 if= 105 il= 137 6/7/2020   n=  32 now=      78 end=        137        78       102 U=    51.94 T=  107.8 p1=  75.6 p2=    56.9 ed=   230 9/8/2020    x1= 105. x2= 137. y1=   .05 y2=  -.56     
GP: Deaths    US_Texas_Bexar 6/7/2020        137      78      137      78      102     5   230 9/8/2020  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .994626 cc2=  .817850 lx=  6.18671 if= 106 il= 137 6/7/2020   n=  31 now=      78 end=        486        78       102 U=   161.82 T=  234.8 p1= 523.1 p2=    16.0 ed=   616 9/29/2021   x1= 106. x2= 137. y1=   .80 y2=   .60     
GP: Deaths    US_Texas_Bexar 6/7/2020        137      78    -          78      102     5   616 9/29/2021 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .994113 cc2=  .814507 lx=  5.98671 if= 107 il= 137 6/7/2020   n=  30 now=      78 end=        398        78       102 U=   147.47 T=  209.1 p1= 410.3 p2=    19.6 ed=   557 8/1/2021    x1= 107. x2= 137. y1=   .69 y2=   .49     
GP: Deaths    US_Texas_Bexar 6/7/2020        137      78    -          78      102     5   557 8/1/2021  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .993642 cc2=  .811068 lx=  5.66671 if= 108 il= 137 6/7/2020   n=  29 now=      78 end=        289        78       102 U=   117.21 T=  168.7 p1= 270.5 p2=    27.0 ed=   445 4/11/2021   x1= 108. x2= 137. y1=   .52 y2=   .27     
GP: Deaths    US_Texas_Bexar 6/7/2020        137      78    -          78      102     5   445 4/11/2021 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .992962 cc2=  .807267 lx=  5.72671 if= 109 il= 137 6/7/2020   n=  28 now=      78 end=        306        78       102 U=   129.26 T=  177.7 p1= 292.3 p2=    25.5 ed=   482 5/18/2021   x1= 109. x2= 137. y1=   .53 y2=   .31     
GP: Deaths    US_Texas_Bexar 6/7/2020        137      78    -          78      102     5   482 5/18/2021 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .992806 cc2=  .803824 lx=  5.31671 if= 110 il= 137 6/7/2020   n=  27 now=      78 end=        203        78       102 U=    91.06 T=  133.3 p1= 160.3 p2=    38.4 ed=   348 1/4/2021    x1= 110. x2= 137. y1=   .26 y2=  -.04     
GP: Deaths    US_Texas_Bexar 6/7/2020        137      78      203      78      102     5   348 1/4/2021  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .992161 cc2=  .799711 lx=  5.15671 if= 111 il= 137 6/7/2020   n=  26 now=      78 end=        173        78       102 U=    75.02 T=  120.3 p1= 121.8 p2=    45.1 ed=   297 11/14/2020  x1= 111. x2= 137. y1=   .12 y2=  -.22     
GP: Deaths    US_Texas_Bexar 6/7/2020        137      78      173      78      102     5   297 11/14/2020
AAA2     1 US_Texas_Bexar Deaths    cc1=  .991222 cc2=  .795106 lx=  5.18671 if= 112 il= 137 6/7/2020   n=  25 now=      78 end=        178        78       102 U=    77.99 T=  122.5 p1= 128.2 p2=    43.8 ed=   306 11/23/2020  x1= 112. x2= 137. y1=   .13 y2=  -.19     
GP: Deaths    US_Texas_Bexar 6/7/2020        137      78      178      78      102     5   306 11/23/2020
AAA2     1 US_Texas_Bexar Deaths    cc1=  .990119 cc2=  .790119 lx=  5.18671 if= 113 il= 137 6/7/2020   n=  24 now=      78 end=        178        78       102 U=    78.63 T=  122.3 p1= 128.2 p2=    43.8 ed=   307 11/24/2020  x1= 113. x2= 137. y1=   .12 y2=  -.19     
GP: Deaths    US_Texas_Bexar 6/7/2020        137      78      178      78      102     5   307 11/24/2020
AAA2     1 US_Texas_Bexar Deaths    cc1=  .988837 cc2=  .784713 lx=  5.13671 if= 114 il= 137 6/7/2020   n=  23 now=      78 end=        170        78       102 U=    71.44 T=  119.3 p1= 117.9 p2=    45.9 ed=   287 11/4/2020   x1= 114. x2= 137. y1=   .07 y2=  -.25     
GP: Deaths    US_Texas_Bexar 6/7/2020        137      78      170      78      102     5   287 11/4/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .987890 cc2=  .779376 lx=  6.35671 if= 115 il= 137 6/7/2020   n=  22 now=      78 end=        576        78       102 U=   202.46 T=  277.3 p1= 638.5 p2=    13.5 ed=   999 undefine    x1= 115. x2= 137. y1=   .80 y2=   .69     
GP: Deaths    US_Texas_Bexar 6/7/2020        137      78    -          78      102     5   999 undefine  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .990392 cc2=  .777191 lx=  5.15671 if= 116 il= 137 6/7/2020   n=  21 now=      78 end=        173        78       102 U=    83.24 T=  118.4 p1= 121.8 p2=    45.1 ed=   314 12/1/2020   x1= 116. x2= 137. y1=   .03 y2=  -.22     
GP: Deaths    US_Texas_Bexar 6/7/2020        137      78      173      78      102     5   314 12/1/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .992064 cc2=  .773847 lx=  4.82671 if= 117 il= 137 6/7/2020   n=  20 now=      78 end=        124        78       102 U=    50.28 T=   99.0 p1=  59.0 p2=    62.9 ed=   217 8/26/2020   x1= 117. x2= 137. y1=  -.36 y2=  -.76     
GP: Deaths    US_Texas_Bexar 6/7/2020        137      78      124      78      102     5   217 8/26/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .992732 cc2=  .769126 lx=  4.69671 if= 118 il= 137 6/7/2020   n=  19 now=      78 end=        109        78       102 U=    36.83 T=   97.3 p1=  39.7 p2=    71.6 ed=   184 7/24/2020   x1= 118. x2= 137. y1=  -.56 y2= -1.08     
GP: Deaths    US_Texas_Bexar 6/7/2020        137      78      109      78      102     5   184 7/24/2020 
AAA1     1 US_Texas_Bexar Deaths    cc1=  .992276 cc2=  .762860 lx=  4.62671 if= 119 il= 137 6/7/2020   n=  18 now=      78 end=        102        78       102 U=    29.25 T=   98.7 p1=  30.8 p2=    76.5 ed=   167 7/7/2020    x1= 119. x2= 137. y1=  -.69 y2= -1.31 BEST
AAA2     1 US_Texas_Bexar Deaths    cc1=  .992277 cc2=  .762860 lx=  4.63071 if= 119 il= 137 6/7/2020   n=  18 now=      78 end=        102        78       102 U=    29.25 T=   98.7 p1=  30.8 p2=    76.5 ed=   167 7/7/2020    x1= 119. x2= 137. y1=  -.69 y2= -1.31 BEST
GP: Deaths    US_Texas_Bexar 6/7/2020        137      78      102      78      102     5   167 7/7/2020  
AAA1     1 US_Texas_Bexar Deaths    cc1=  .990916 cc2=  .755214 lx=  4.62671 if= 120 il= 137 6/7/2020   n=  17 now=      78 end=        102        78       102 U=    29.17 T=   98.8 p1=  30.8 p2=    76.5 ed=   167 7/7/2020    x1= 120. x2= 137. y1=  -.73 y2= -1.31 BEST
AAA2     1 US_Texas_Bexar Deaths    cc1=  .990917 cc2=  .755214 lx=  4.62271 if= 120 il= 137 6/7/2020   n=  17 now=      78 end=        102        78       102 U=    29.17 T=   98.8 p1=  30.8 p2=    76.5 ed=   167 7/7/2020    x1= 120. x2= 137. y1=  -.73 y2= -1.31 BEST
GP: Deaths    US_Texas_Bexar 6/7/2020        137      78      102      78      102     5   167 7/7/2020  
AAA1     1 US_Texas_Bexar Deaths    cc1=  .989205 cc2=  .746669 lx=  4.61671 if= 121 il= 137 6/7/2020   n=  16 now=      78 end=        101        78       102 U=    28.28 T=   98.9 p1=  29.5 p2=    77.2 ed=   165 7/5/2020    x1= 121. x2= 137. y1=  -.78 y2= -1.35 BEST
AAA2     1 US_Texas_Bexar Deaths    cc1=  .989205 cc2=  .746669 lx=  4.62071 if= 121 il= 137 6/7/2020   n=  16 now=      78 end=        101        78       102 U=    28.28 T=   98.9 p1=  29.5 p2=    77.2 ed=   165 7/5/2020    x1= 121. x2= 137. y1=  -.78 y2= -1.35 BEST
GP: Deaths    US_Texas_Bexar 6/7/2020        137      78      101      78      102     5   165 7/5/2020  
AAA1     1 US_Texas_Bexar Deaths    cc1=  .987039 cc2=  .737039 lx=  4.62671 if= 122 il= 137 6/7/2020   n=  15 now=      78 end=        102        78       102 U=    31.14 T=   96.2 p1=  30.8 p2=    76.5 ed=   169 7/9/2020    x1= 122. x2= 137. y1=  -.83 y2= -1.31 BEST
AAA2     1 US_Texas_Bexar Deaths    cc1=  .987039 cc2=  .737039 lx=  4.62871 if= 122 il= 137 6/7/2020   n=  15 now=      78 end=        102        78       102 U=    31.14 T=   96.2 p1=  30.8 p2=    76.5 ed=   169 7/9/2020    x1= 122. x2= 137. y1=  -.83 y2= -1.31 BEST
GP: Deaths    US_Texas_Bexar 6/7/2020        137      78      102      78      102     5   169 7/9/2020  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .985862 cc2=  .727663 lx=  4.56671 if= 123 il= 137 6/7/2020   n=  14 now=      78 end=         96        78       102 U=    23.92 T=   99.7 p1=  23.1 p2=    81.2 ed=   156 6/26/2020   x1= 123. x2= 137. y1=  -.98 y2= -1.56     
GP: Deaths    US_Texas_Bexar 6/7/2020        137      78       96      78      102     5   156 6/26/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .983656 cc2=  .716395 lx=  4.35671 if= 124 il= 137 6/7/2020   n=  13 now=      78 end=         78        78       102 U=    -5.24 T=  276.8 p1=    .0 p2=   100.0 ed=   137 6/7/2020    x1= 124. x2= 137. y1= -1.79 y2=   .69     
GP: Deaths    US_Texas_Bexar 6/7/2020        137      78       78      78      102     5   137 6/7/2020  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .983483 cc2=  .706133 lx=  6.35671 if= 125 il= 137 6/7/2020   n=  12 now=      78 end=        576        78       102 U=   201.70 T=  276.8 p1= 638.5 p2=    13.5 ed=   999 undefine    x1= 125. x2= 137. y1=   .75 y2=   .69     
GP: Deaths    US_Texas_Bexar 6/7/2020        137      78    -          78      102     5   999 undefine  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .979529 cc2=  .690854 lx=  5.20671 if= 126 il= 137 6/7/2020   n=  11 now=      78 end=        182        78       102 U=    81.64 T=  123.7 p1= 133.3 p2=    42.9 ed=   316 12/3/2020   x1= 126. x2= 137. y1=  -.03 y2=  -.16     
GP: Deaths    US_Texas_Bexar 6/7/2020        137      78      182      78      102     5   316 12/3/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .975423 cc2=  .673912 lx=  6.35671 if= 127 il= 137 6/7/2020   n=  10 now=      78 end=        576        78       102 U=   217.66 T=  287.9 p1= 638.5 p2=    13.5 ed=   999 undefine    x1= 127. x2= 137. y1=   .74 y2=   .69     
GP: Deaths    US_Texas_Bexar 6/7/2020        137      78    -          78      102     5   999 undefine  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .959766 cc2=  .626433 lx=  6.35671 if= 129 il= 137 6/7/2020   n=   8 now=      78 end=        576        78       102 U=   203.87 T=  278.3 p1= 638.5 p2=    13.5 ed=   999 undefine    x1= 129. x2= 137. y1=   .73 y2=   .69     
GP: Deaths    US_Texas_Bexar 6/7/2020        137      78    -          78      102     5   999 undefine  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .942057 cc2=  .588503 lx=  6.35671 if= 130 il= 137 6/7/2020   n=   7 now=      78 end=        576        78       102 U=   214.80 T=  285.9 p1= 638.5 p2=    13.5 ed=   999 undefine    x1= 130. x2= 137. y1=   .73 y2=   .69     
GP: Deaths    US_Texas_Bexar 6/7/2020        137      78    -          78      102     5   999 undefine  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .914265 cc2=  .536300 lx=  6.35671 if= 131 il= 137 6/7/2020   n=   6 now=      78 end=        576        78       102 U=   230.93 T=  297.1 p1= 638.5 p2=    13.5 ed=   999 undefine    x1= 131. x2= 137. y1=   .72 y2=   .69     
GP: Deaths    US_Texas_Bexar 6/7/2020        137      78    -          78      102     5   999 undefine  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .991460 cc2=  .864460 lx=  4.63671 if=  77 il= 138 6/8/2020   n=  61 now=      78 end=        103        78        79 U=    33.32 T=   95.6 p1=  32.1 p2=    75.7 ed=   174 7/14/2020   x1=  77. x2= 138. y1=   .56 y2= -1.27     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78      103      78       79     3   174 7/14/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .992293 cc2=  .864257 lx=  4.67671 if=  78 il= 138 6/8/2020   n=  60 now=      78 end=        107        78        79 U=    36.17 T=   96.8 p1=  37.2 p2=    72.9 ed=   182 7/22/2020   x1=  78. x2= 138. y1=   .52 y2= -1.14     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78      107      78       79     3   182 7/22/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .993211 cc2=  .864111 lx=  4.72671 if=  79 il= 138 6/8/2020   n=  59 now=      78 end=        112        78        79 U=    39.70 T=   98.5 p1=  43.6 p2=    69.6 ed=   192 8/1/2020    x1=  79. x2= 138. y1=   .49 y2=  -.99     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78      112      78       79     3   192 8/1/2020  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .994247 cc2=  .864058 lx=  4.79671 if=  80 il= 138 6/8/2020   n=  58 now=      78 end=        121        78        79 U=    44.53 T=  101.4 p1=  55.1 p2=    64.5 ed=   206 8/15/2020   x1=  80. x2= 138. y1=   .48 y2=  -.82     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78      121      78       79     3   206 8/15/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .995457 cc2=  .864151 lx=  4.90671 if=  81 il= 138 6/8/2020   n=  57 now=      78 end=        135        78        79 U=    53.04 T=  106.3 p1=  73.1 p2=    57.8 ed=   231 9/9/2020    x1=  81. x2= 138. y1=   .48 y2=  -.60     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78      135      78       79     3   231 9/9/2020  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .996249 cc2=  .863796 lx=  5.04671 if=  82 il= 138 6/8/2020   n=  56 now=      78 end=        155        78        79 U=    64.43 T=  114.1 p1=  98.7 p2=    50.3 ed=   266 10/14/2020  x1=  82. x2= 138. y1=   .50 y2=  -.37     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78      155      78       79     3   266 10/14/2020
AAA2     1 US_Texas_Bexar Deaths    cc1=  .996511 cc2=  .862881 lx=  5.15671 if=  83 il= 138 6/8/2020   n=  55 now=      78 end=        173        78        79 U=    75.33 T=  121.2 p1= 121.8 p2=    45.1 ed=   298 11/15/2020  x1=  83. x2= 138. y1=   .51 y2=  -.22     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78      173      78       79     3   298 11/15/2020
AAA2     1 US_Texas_Bexar Deaths    cc1=  .996359 cc2=  .861519 lx=  5.19671 if=  84 il= 138 6/8/2020   n=  54 now=      78 end=        180        78        79 U=    76.58 T=  124.6 p1= 130.8 p2=    43.3 ed=   305 11/22/2020  x1=  84. x2= 138. y1=   .53 y2=  -.17     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78      180      78       79     3   305 11/22/2020
AAA2     1 US_Texas_Bexar Deaths    cc1=  .996379 cc2=  .860296 lx=  5.30671 if=  85 il= 138 6/8/2020   n=  53 now=      78 end=        201        78        79 U=    91.47 T=  133.3 p1= 157.7 p2=    38.8 ed=   349 1/5/2021    x1=  85. x2= 138. y1=   .53 y2=  -.05     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78      201      78       79     3   349 1/5/2021  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .996325 cc2=  .858964 lx=  5.24671 if=  86 il= 138 6/8/2020   n=  52 now=      78 end=        189        78        79 U=    85.43 T=  128.0 p1= 142.3 p2=    41.3 ed=   329 12/16/2020  x1=  86. x2= 138. y1=   .49 y2=  -.12     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78      189      78       79     3   329 12/16/2020
AAA2     1 US_Texas_Bexar Deaths    cc1=  .996166 cc2=  .857491 lx=  5.20671 if=  87 il= 138 6/8/2020   n=  51 now=      78 end=        182        78        79 U=    80.97 T=  124.8 p1= 133.3 p2=    42.9 ed=   315 12/2/2020   x1=  87. x2= 138. y1=   .47 y2=  -.16     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78      182      78       79     3   315 12/2/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .995939 cc2=  .855911 lx=  5.19671 if=  88 il= 138 6/8/2020   n=  50 now=      78 end=        180        78        79 U=    80.84 T=  123.9 p1= 130.8 p2=    43.3 ed=   314 12/1/2020   x1=  88. x2= 138. y1=   .44 y2=  -.17     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78      180      78       79     3   314 12/1/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .995711 cc2=  .854289 lx=  5.16671 if=  89 il= 138 6/8/2020   n=  49 now=      78 end=        175        78        79 U=    79.25 T=  121.3 p1= 124.4 p2=    44.6 ed=   308 11/25/2020  x1=  89. x2= 138. y1=   .41 y2=  -.21     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78      175      78       79     3   308 11/25/2020
AAA2     1 US_Texas_Bexar Deaths    cc1=  .995501 cc2=  .852644 lx=  5.12671 if=  90 il= 138 6/8/2020   n=  48 now=      78 end=        168        78        79 U=    74.77 T=  118.5 p1= 115.4 p2=    46.4 ed=   294 11/11/2020  x1=  90. x2= 138. y1=   .38 y2=  -.26     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78      168      78       79     3   294 11/11/2020
AAA2     1 US_Texas_Bexar Deaths    cc1=  .995215 cc2=  .850877 lx=  5.12671 if=  91 il= 138 6/8/2020   n=  47 now=      78 end=        168        78        79 U=    73.21 T=  118.9 p1= 115.4 p2=    46.4 ed=   291 11/8/2020   x1=  91. x2= 138. y1=   .38 y2=  -.26     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78      168      78       79     3   291 11/8/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .994950 cc2=  .849085 lx=  5.16671 if=  92 il= 138 6/8/2020   n=  46 now=      78 end=        175        78        79 U=    83.47 T=  120.4 p1= 124.4 p2=    44.6 ed=   317 12/4/2020   x1=  92. x2= 138. y1=   .34 y2=  -.21     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78      175      78       79     3   317 12/4/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .995247 cc2=  .847805 lx=  5.07671 if=  93 il= 138 6/8/2020   n=  45 now=      78 end=        160        78        79 U=    74.66 T=  113.5 p1= 105.1 p2=    48.8 ed=   289 11/6/2020   x1=  93. x2= 138. y1=   .27 y2=  -.33     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78      160      78       79     3   289 11/6/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .995350 cc2=  .846278 lx=  5.00671 if=  94 il= 138 6/8/2020   n=  44 now=      78 end=        149        78        79 U=    67.66 T=  108.9 p1=  91.0 p2=    52.3 ed=   268 10/16/2020  x1=  94. x2= 138. y1=   .22 y2=  -.43     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78      149      78       79     3   268 10/16/2020
AAA2     1 US_Texas_Bexar Deaths    cc1=  .995262 cc2=  .844507 lx=  4.95671 if=  95 il= 138 6/8/2020   n=  43 now=      78 end=        142        78        79 U=    62.37 T=  106.1 p1=  82.1 p2=    54.9 ed=   253 10/1/2020   x1=  95. x2= 138. y1=   .18 y2=  -.51     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78      142      78       79     3   253 10/1/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .995006 cc2=  .842508 lx=  4.92671 if=  96 il= 138 6/8/2020   n=  42 now=      78 end=        137        78        79 U=    58.72 T=  105.0 p1=  75.6 p2=    56.9 ed=   243 9/21/2020   x1=  96. x2= 138. y1=   .15 y2=  -.56     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78      137      78       79     3   243 9/21/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .994642 cc2=  .840338 lx=  4.92671 if=  97 il= 138 6/8/2020   n=  41 now=      78 end=        137        78        79 U=    58.96 T=  104.9 p1=  75.6 p2=    56.9 ed=   244 9/22/2020   x1=  97. x2= 138. y1=   .13 y2=  -.56     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78      137      78       79     3   244 9/22/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .994247 cc2=  .838074 lx=  4.91671 if=  98 il= 138 6/8/2020   n=  40 now=      78 end=        136        78        79 U=    56.80 T=  105.1 p1=  74.4 p2=    57.4 ed=   239 9/17/2020   x1=  98. x2= 138. y1=   .12 y2=  -.58     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78      136      78       79     3   239 9/17/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .993854 cc2=  .835740 lx=  4.94671 if=  99 il= 138 6/8/2020   n=  39 now=      78 end=        140        78        79 U=    64.95 T=  103.7 p1=  79.5 p2=    55.7 ed=   257 10/5/2020   x1=  99. x2= 138. y1=   .07 y2=  -.53     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78      140      78       79     3   257 10/5/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .994200 cc2=  .834072 lx=  4.87671 if= 100 il= 138 6/8/2020   n=  38 now=      78 end=        131        78        79 U=    57.63 T=  100.3 p1=  67.9 p2=    59.5 ed=   236 9/14/2020   x1= 100. x2= 138. y1=   .01 y2=  -.65     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78      131      78       79     3   236 9/14/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .994257 cc2=  .832036 lx=  4.82671 if= 101 il= 138 6/8/2020   n=  37 now=      78 end=        124        78        79 U=    52.15 T=   98.6 p1=  59.0 p2=    62.9 ed=   221 8/30/2020   x1= 101. x2= 138. y1=  -.05 y2=  -.76     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78      124      78       79     3   221 8/30/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .994033 cc2=  .829634 lx=  4.79671 if= 102 il= 138 6/8/2020   n=  36 now=      78 end=        121        78        79 U=    48.42 T=   98.3 p1=  55.1 p2=    64.5 ed=   212 8/21/2020   x1= 102. x2= 138. y1=  -.08 y2=  -.82     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78      121      78       79     3   212 8/21/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .993574 cc2=  .826908 lx=  4.77671 if= 103 il= 138 6/8/2020   n=  35 now=      78 end=        118        78        79 U=    45.56 T=   98.5 p1=  51.3 p2=    66.1 ed=   205 8/14/2020   x1= 103. x2= 138. y1=  -.10 y2=  -.87     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78      118      78       79     3   205 8/14/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .993020 cc2=  .823989 lx=  4.78671 if= 104 il= 138 6/8/2020   n=  34 now=      78 end=        119        78        79 U=    44.99 T=  100.0 p1=  52.6 p2=    65.5 ed=   206 8/15/2020   x1= 104. x2= 138. y1=  -.09 y2=  -.84     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78      119      78       79     3   206 8/15/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .992776 cc2=  .821277 lx=  4.86671 if= 105 il= 138 6/8/2020   n=  33 now=      78 end=        129        78        79 U=    49.34 T=  104.8 p1=  65.4 p2=    60.5 ed=   221 8/30/2020   x1= 105. x2= 138. y1=   .00 y2=  -.67     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78      129      78       79     3   221 8/30/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .994477 cc2=  .820400 lx=  5.59671 if= 106 il= 138 6/8/2020   n=  32 now=      78 end=        269        78        79 U=   117.96 T=  163.4 p1= 244.9 p2=    29.0 ed=   441 4/7/2021    x1= 106. x2= 138. y1=   .49 y2=   .22     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78    -          78       79     3   441 4/7/2021  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .993982 cc2=  .817206 lx=  5.47671 if= 107 il= 138 6/8/2020   n=  31 now=      78 end=        239        78        79 U=   109.19 T=  150.4 p1= 206.4 p2=    32.6 ed=   408 3/5/2021    x1= 107. x2= 138. y1=   .40 y2=   .11     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78    -          78       79     3   408 3/5/2021  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .993541 cc2=  .813936 lx=  5.28671 if= 108 il= 138 6/8/2020   n=  30 now=      78 end=        197        78        79 U=    90.04 T=  131.5 p1= 152.6 p2=    39.6 ed=   343 12/30/2020  x1= 108. x2= 138. y1=   .26 y2=  -.07     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78      197      78       79     3   343 12/30/2020
AAA2     1 US_Texas_Bexar Deaths    cc1=  .992871 cc2=  .810297 lx=  5.28671 if= 109 il= 138 6/8/2020   n=  29 now=      78 end=        197        78        79 U=    95.16 T=  131.1 p1= 152.6 p2=    39.6 ed=   355 1/11/2021   x1= 109. x2= 138. y1=   .23 y2=  -.07     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78      197      78       79     3   355 1/11/2021 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .992733 cc2=  .807037 lx=  5.06671 if= 110 il= 138 6/8/2020   n=  28 now=      78 end=        158        78        79 U=    73.10 T=  113.0 p1= 102.6 p2=    49.4 ed=   285 11/2/2020   x1= 110. x2= 138. y1=   .04 y2=  -.34     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78      158      78       79     3   285 11/2/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .992134 cc2=  .803152 lx=  4.95671 if= 111 il= 138 6/8/2020   n=  27 now=      78 end=        142        78        79 U=    61.40 T=  106.6 p1=  82.1 p2=    54.9 ed=   251 9/29/2020   x1= 111. x2= 138. y1=  -.07 y2=  -.51     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78      142      78       79     3   251 9/29/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .991222 cc2=  .798772 lx=  4.95671 if= 112 il= 138 6/8/2020   n=  26 now=      78 end=        142        78        79 U=    61.83 T=  106.4 p1=  82.1 p2=    54.9 ed=   252 9/30/2020   x1= 112. x2= 138. y1=  -.09 y2=  -.51     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78      142      78       79     3   252 9/30/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .990170 cc2=  .794053 lx=  4.93671 if= 113 il= 138 6/8/2020   n=  25 now=      78 end=        139        78        79 U=    60.59 T=  105.0 p1=  78.2 p2=    56.1 ed=   247 9/25/2020   x1= 113. x2= 138. y1=  -.13 y2=  -.54     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78      139      78       79     3   247 9/25/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .988971 cc2=  .788971 lx=  4.89671 if= 114 il= 138 6/8/2020   n=  24 now=      78 end=        133        78        79 U=    54.87 T=  104.2 p1=  70.5 p2=    58.6 ed=   233 9/11/2020   x1= 114. x2= 138. y1=  -.18 y2=  -.62     
GP: Deaths    US_Texas_Bexar 6/8/2020        138      78      133      78       79     3   233 9/11/2020 
