TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4259.00000        8.35679
TAB:  Congo_Kinshasa Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Congo_Kinshasa Deaths    cc1=  .981744 cc2=  .821616 lx=  4.62981 if=  94 il= 132 6/2/2020   n=  38 now=      90 end=        102        72        78 U=    29.20 T=  101.6 p1=  13.3 p2=    88.2 ed=   170 7/10/2020   x1=  94. x2= 132. y1=   .26 y2= -1.04     
GP: Deaths    Congo_Kinshasa 6/2/2020        132      90      102      72       78    12   170 7/10/2020 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .982641 cc2=  .818242 lx=  4.48981 if=  96 il= 132 6/2/2020   n=  36 now=      90 end=         89        72        78 U=    21.27 T=   99.1 p1=  -1.1 p2=   101.1 ed=   149 6/19/2020   x1=  96. x2= 132. y1=   .15 y2= -1.55     
GP: Deaths    Congo_Kinshasa 6/2/2020        132      90       89      72       78    12   149 6/19/2020 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .982686 cc2=  .816019 lx=  4.45981 if=  97 il= 132 6/2/2020   n=  35 now=      90 end=         86        72        78 U=    19.95 T=   98.1 p1=  -4.4 p2=   104.7 ed=   145 6/15/2020   x1=  97. x2= 132. y1=   .06 y2= -1.70     
GP: Deaths    Congo_Kinshasa 6/2/2020        132      90       86      72       78    12   145 6/15/2020 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .983437 cc2=  .814406 lx=  4.42981 if=  98 il= 132 6/2/2020   n=  34 now=      90 end=         83        72        78 U=    17.85 T=   98.5 p1=  -7.8 p2=   108.4 ed=   140 6/10/2020   x1=  98. x2= 132. y1=   .03 y2= -1.88     
GP: Deaths    Congo_Kinshasa 6/2/2020        132      90       83      72       78    12   140 6/10/2020 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .983806 cc2=  .812307 lx=  4.40981 if=  99 il= 132 6/2/2020   n=  33 now=      90 end=         82        72        78 U=    16.57 T=   98.6 p1=  -8.9 p2=   109.8 ed=   137 6/7/2020    x1=  99. x2= 132. y1=  -.02 y2= -2.02     
GP: Deaths    Congo_Kinshasa 6/2/2020        132      90       82      72       78    12   137 6/7/2020  
AAA2     1 Congo_Kinshasa Deaths    cc1=  .984246 cc2=  .810169 lx=  4.39981 if= 100 il= 132 6/2/2020   n=  32 now=      90 end=         81        72        78 U=    15.79 T=   98.9 p1= -10.0 p2=   111.1 ed=   136 6/6/2020    x1= 100. x2= 132. y1=  -.07 y2= -2.09     
GP: Deaths    Congo_Kinshasa 6/2/2020        132      90       81      72       78    12   136 6/6/2020  
AAA1     1 Congo_Kinshasa Deaths    cc1=  .984736 cc2=  .807959 lx=  4.37981 if= 101 il= 132 6/2/2020   n=  31 now=      90 end=         79        72        78 U=    14.44 T=   99.2 p1= -12.2 p2=   113.9 ed=   133 6/3/2020    x1= 101. x2= 132. y1=  -.12 y2= -2.27 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .984741 cc2=  .807959 lx=  4.38281 if= 101 il= 132 6/2/2020   n=  31 now=      90 end=         79        72        78 U=    14.44 T=   99.2 p1= -12.2 p2=   113.9 ed=   133 6/3/2020    x1= 101. x2= 132. y1=  -.12 y2= -2.27 BEST
GP: Deaths    Congo_Kinshasa 6/2/2020        132      90       79      72       78    12   133 6/3/2020  
AAA1     1 Congo_Kinshasa Deaths    cc1=  .985225 cc2=  .805620 lx=  4.36981 if= 102 il= 132 6/2/2020   n=  30 now=      90 end=         79        72        78 U=    13.40 T=  100.2 p1= -12.2 p2=   113.9 ed=   131 6/1/2020    x1= 102. x2= 132. y1=  -.14 y2= -2.37 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .985231 cc2=  .805620 lx=  4.37281 if= 102 il= 132 6/2/2020   n=  30 now=      90 end=         79        72        78 U=    13.40 T=  100.2 p1= -12.2 p2=   113.9 ed=   131 6/1/2020    x1= 102. x2= 132. y1=  -.14 y2= -2.37 BEST
GP: Deaths    Congo_Kinshasa 6/2/2020        132      90       79      72       78    12   131 6/1/2020  
AAA1     1 Congo_Kinshasa Deaths    cc1=  .985115 cc2=  .802541 lx=  4.35981 if= 103 il= 132 6/2/2020   n=  29 now=      90 end=         78        72        78 U=    12.58 T=  100.7 p1= -13.3 p2=   115.4 ed=   130 5/31/2020   x1= 103. x2= 132. y1=  -.18 y2= -2.49 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .985136 cc2=  .802541 lx=  4.36481 if= 103 il= 132 6/2/2020   n=  29 now=      90 end=         78        72        78 U=    12.58 T=  100.7 p1= -13.3 p2=   115.4 ed=   130 5/31/2020   x1= 103. x2= 132. y1=  -.18 y2= -2.49 BEST
GP: Deaths    Congo_Kinshasa 6/2/2020        132      90       78      72       78    12   130 5/31/2020 
AAA1     1 Congo_Kinshasa Deaths    cc1=  .984834 cc2=  .799139 lx=  4.35981 if= 104 il= 132 6/2/2020   n=  28 now=      90 end=         78        72        78 U=    12.15 T=  101.8 p1= -13.3 p2=   115.4 ed=   130 5/31/2020   x1= 104. x2= 132. y1=  -.18 y2= -2.49 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .984840 cc2=  .799139 lx=  4.35781 if= 104 il= 132 6/2/2020   n=  28 now=      90 end=         78        72        78 U=    12.15 T=  101.8 p1= -13.3 p2=   115.4 ed=   130 5/31/2020   x1= 104. x2= 132. y1=  -.18 y2= -2.49 BEST
GP: Deaths    Congo_Kinshasa 6/2/2020        132      90       78      72       78    12   130 5/31/2020 
AAA1     1 Congo_Kinshasa Deaths    cc1=  .983836 cc2=  .794854 lx=  4.34981 if= 105 il= 132 6/2/2020   n=  27 now=      90 end=         77        72        78 U=    11.32 T=  102.4 p1= -14.4 p2=   116.9 ed=   129 5/30/2020   x1= 105. x2= 132. y1=  -.23 y2= -2.62 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .983847 cc2=  .794854 lx=  4.35281 if= 105 il= 132 6/2/2020   n=  27 now=      90 end=         77        72        78 U=    11.32 T=  102.4 p1= -14.4 p2=   116.9 ed=   129 5/30/2020   x1= 105. x2= 132. y1=  -.23 y2= -2.62 BEST
GP: Deaths    Congo_Kinshasa 6/2/2020        132      90       77      72       78    12   129 5/30/2020 
AAA1     1 Congo_Kinshasa Deaths    cc1=  .982434 cc2=  .789984 lx=  4.34981 if= 106 il= 132 6/2/2020   n=  26 now=      90 end=         77        72        78 U=    11.07 T=  103.1 p1= -14.4 p2=   116.9 ed=   129 5/30/2020   x1= 106. x2= 132. y1=  -.27 y2= -2.62 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .982436 cc2=  .789984 lx=  4.34881 if= 106 il= 132 6/2/2020   n=  26 now=      90 end=         77        72        78 U=    11.07 T=  103.1 p1= -14.4 p2=   116.9 ed=   129 5/30/2020   x1= 106. x2= 132. y1=  -.27 y2= -2.62 BEST
GP: Deaths    Congo_Kinshasa 6/2/2020        132      90       77      72       78    12   129 5/30/2020 
AAA1     1 Congo_Kinshasa Deaths    cc1=  .980506 cc2=  .784390 lx=  4.34981 if= 107 il= 132 6/2/2020   n=  25 now=      90 end=         77        72        78 U=    11.17 T=  102.8 p1= -14.4 p2=   116.9 ed=   129 5/30/2020   x1= 107. x2= 132. y1=  -.38 y2= -2.62 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .980535 cc2=  .784390 lx=  4.34581 if= 107 il= 132 6/2/2020   n=  25 now=      90 end=         77        72        78 U=    11.17 T=  102.8 p1= -14.4 p2=   116.9 ed=   129 5/30/2020   x1= 107. x2= 132. y1=  -.38 y2= -2.62 BEST
GP: Deaths    Congo_Kinshasa 6/2/2020        132      90       77      72       78    12   129 5/30/2020 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .978571 cc2=  .778571 lx=  4.33981 if= 108 il= 132 6/2/2020   n=  24 now=      90 end=         76        72        78 U=    10.12 T=  104.0 p1= -15.6 p2=   118.4 ed=   127 5/28/2020   x1= 108. x2= 132. y1=  -.39 y2= -2.76     
GP: Deaths    Congo_Kinshasa 6/2/2020        132      90       76      72       78    12   127 5/28/2020 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .975791 cc2=  .771667 lx=  4.33981 if= 109 il= 132 6/2/2020   n=  23 now=      90 end=         76        72        78 U=    10.02 T=  104.3 p1= -15.6 p2=   118.4 ed=   127 5/28/2020   x1= 109. x2= 132. y1=  -.47 y2= -2.76     
GP: Deaths    Congo_Kinshasa 6/2/2020        132      90       76      72       78    12   127 5/28/2020 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .972451 cc2=  .763937 lx=  4.33981 if= 110 il= 132 6/2/2020   n=  22 now=      90 end=         76        72        78 U=     9.59 T=  105.5 p1= -15.6 p2=   118.4 ed=   128 5/29/2020   x1= 110. x2= 132. y1=  -.47 y2= -2.76     
GP: Deaths    Congo_Kinshasa 6/2/2020        132      90       76      72       78    12   128 5/29/2020 
AAA1     1 Congo_Kinshasa Deaths    cc1=  .969094 cc2=  .755893 lx=  4.34981 if= 111 il= 132 6/2/2020   n=  21 now=      90 end=         77        72        78 U=    10.27 T=  105.1 p1= -14.4 p2=   116.9 ed=   129 5/30/2020   x1= 111. x2= 132. y1=  -.57 y2= -2.62 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .969110 cc2=  .755893 lx=  4.34681 if= 111 il= 132 6/2/2020   n=  21 now=      90 end=         77        72        78 U=    10.27 T=  105.1 p1= -14.4 p2=   116.9 ed=   129 5/30/2020   x1= 111. x2= 132. y1=  -.57 y2= -2.62 BEST
GP: Deaths    Congo_Kinshasa 6/2/2020        132      90       77      72       78    12   129 5/30/2020 
AAA1     1 Congo_Kinshasa Deaths    cc1=  .965495 cc2=  .747277 lx=  4.35981 if= 112 il= 132 6/2/2020   n=  20 now=      90 end=         78        72        78 U=    11.88 T=  102.5 p1= -13.3 p2=   115.4 ed=   130 5/31/2020   x1= 112. x2= 132. y1=  -.80 y2= -2.49 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .965504 cc2=  .747277 lx=  4.35781 if= 112 il= 132 6/2/2020   n=  20 now=      90 end=         78        72        78 U=    11.88 T=  102.5 p1= -13.3 p2=   115.4 ed=   130 5/31/2020   x1= 112. x2= 132. y1=  -.80 y2= -2.49 BEST
GP: Deaths    Congo_Kinshasa 6/2/2020        132      90       78      72       78    12   130 5/31/2020 
AAA1     1 Congo_Kinshasa Deaths    cc1=  .959980 cc2=  .736373 lx=  4.35981 if= 113 il= 132 6/2/2020   n=  19 now=      90 end=         78        72        78 U=    11.28 T=  103.9 p1= -13.3 p2=   115.4 ed=   130 5/31/2020   x1= 113. x2= 132. y1=  -.80 y2= -2.49 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .960013 cc2=  .736373 lx=  4.35481 if= 113 il= 132 6/2/2020   n=  19 now=      90 end=         78        72        78 U=    11.28 T=  103.9 p1= -13.3 p2=   115.4 ed=   130 5/31/2020   x1= 113. x2= 132. y1=  -.80 y2= -2.49 BEST
GP: Deaths    Congo_Kinshasa 6/2/2020        132      90       78      72       78    12   130 5/31/2020 
AAA1     1 Congo_Kinshasa Deaths    cc1=  .953776 cc2=  .724360 lx=  4.35981 if= 114 il= 132 6/2/2020   n=  18 now=      90 end=         78        72        78 U=    10.69 T=  105.4 p1= -13.3 p2=   115.4 ed=   130 5/31/2020   x1= 114. x2= 132. y1=  -.80 y2= -2.49 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .953802 cc2=  .724360 lx=  4.36381 if= 114 il= 132 6/2/2020   n=  18 now=      90 end=         78        72        78 U=    10.69 T=  105.4 p1= -13.3 p2=   115.4 ed=   130 5/31/2020   x1= 114. x2= 132. y1=  -.80 y2= -2.49 BEST
GP: Deaths    Congo_Kinshasa 6/2/2020        132      90       78      72       78    12   130 5/31/2020 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .961714 cc2=  .726012 lx=  6.49981 if= 115 il= 132 6/2/2020   n=  17 now=      90 end=        665        72        78 U=   236.35 T=  320.8 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 115. x2= 132. y1=   .87 y2=   .80     
GP: Deaths    Congo_Kinshasa 6/2/2020        132      90    -          72       78    12   999 undefine  
AAA2     1 Congo_Kinshasa Deaths    cc1=  .967365 cc2=  .724829 lx=  6.49981 if= 116 il= 132 6/2/2020   n=  16 now=      90 end=        665        72        78 U=   222.45 T=  309.7 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 116. x2= 132. y1=   .87 y2=   .80     
GP: Deaths    Congo_Kinshasa 6/2/2020        132      90    -          72       78    12   999 undefine  
AAA2     1 Congo_Kinshasa Deaths    cc1=  .971373 cc2=  .721373 lx=  4.73981 if= 117 il= 132 6/2/2020   n=  15 now=      90 end=        114        72        78 U=    49.02 T=   94.3 p1=  26.7 p2=    78.9 ed=   209 8/18/2020   x1= 117. x2= 132. y1=  -.46 y2=  -.77     
GP: Deaths    Congo_Kinshasa 6/2/2020        132      90      114      72       78    12   209 8/18/2020 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .973694 cc2=  .715496 lx=  4.50981 if= 118 il= 132 6/2/2020   n=  14 now=      90 end=         90        72        78 U=    26.06 T=   94.0 p1=    .0 p2=   100.0 ed=   155 6/25/2020   x1= 118. x2= 132. y1=  -.92 y2= -1.46     
GP: Deaths    Congo_Kinshasa 6/2/2020        132      90       90      72       78    12   155 6/25/2020 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .973545 cc2=  .706283 lx=  4.42981 if= 119 il= 132 6/2/2020   n=  13 now=      90 end=         83        72        78 U=    17.72 T=   98.7 p1=  -7.8 p2=   108.4 ed=   140 6/10/2020   x1= 119. x2= 132. y1= -1.14 y2= -1.88     
GP: Deaths    Congo_Kinshasa 6/2/2020        132      90       83      72       78    12   140 6/10/2020 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .969934 cc2=  .692584 lx=  4.38981 if= 120 il= 132 6/2/2020   n=  12 now=      90 end=         80        72        78 U=    13.30 T=  103.0 p1= -11.1 p2=   112.5 ed=   134 6/4/2020    x1= 120. x2= 132. y1= -1.28 y2= -2.18     
GP: Deaths    Congo_Kinshasa 6/2/2020        132      90       80      72       78    12   134 6/4/2020  
AAA1     1 Congo_Kinshasa Deaths    cc1=  .961966 cc2=  .673291 lx=  4.36981 if= 121 il= 132 6/2/2020   n=  11 now=      90 end=         79        72        78 U=    12.37 T=  102.6 p1= -12.2 p2=   113.9 ed=   131 6/1/2020    x1= 121. x2= 132. y1= -1.48 y2= -2.37 BEST
AAA2     1 Congo_Kinshasa Deaths    cc1=  .961979 cc2=  .673291 lx=  4.37481 if= 121 il= 132 6/2/2020   n=  11 now=      90 end=         79        72        78 U=    12.37 T=  102.6 p1= -12.2 p2=   113.9 ed=   131 6/1/2020    x1= 121. x2= 132. y1= -1.48 y2= -2.37 BEST
GP: Deaths    Congo_Kinshasa 6/2/2020        132      90       79      72       78    12   131 6/1/2020  
AAA2     1 Congo_Kinshasa Deaths    cc1=  .940242 cc2=  .606909 lx=  6.49981 if= 124 il= 132 6/2/2020   n=   8 now=      90 end=        665        72        78 U=   251.09 T=  332.6 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 124. x2= 132. y1=   .83 y2=   .80     
GP: Deaths    Congo_Kinshasa 6/2/2020        132      90    -          72       78    12   999 undefine  
AAA2     1 Congo_Kinshasa Deaths    cc1=  .920158 cc2=  .566604 lx=  6.49981 if= 125 il= 132 6/2/2020   n=   7 now=      90 end=        665        72        78 U=   275.75 T=  352.3 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 125. x2= 132. y1=   .82 y2=   .80     
GP: Deaths    Congo_Kinshasa 6/2/2020        132      90    -          72       78    12   999 undefine  
AAA2     1 Congo_Kinshasa Deaths    cc1=  .914333 cc2=  .536368 lx=  6.49981 if= 126 il= 132 6/2/2020   n=   6 now=      90 end=        665        72        78 U=   236.35 T=  320.8 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 126. x2= 132. y1=   .82 y2=   .80     
GP: Deaths    Congo_Kinshasa 6/2/2020        132      90    -          72       78    12   999 undefine  
AAA2     1 Congo_Kinshasa Deaths    cc1=  .979872 cc2=  .861193 lx=  4.84981 if=  63 il= 133 6/3/2020   n=  70 now=      90 end=        127        75        81 U=    34.06 T=  111.5 p1=  41.1 p2=    70.9 ed=   191 7/31/2020   x1=  63. x2= 133. y1=  1.42 y2=  -.63     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90      127      75       81    13   191 7/31/2020 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .980854 cc2=  .861331 lx=  4.95981 if=  64 il= 133 6/3/2020   n=  69 now=      90 end=        142        75        81 U=    38.47 T=  116.0 p1=  57.8 p2=    63.4 ed=   206 8/15/2020   x1=  64. x2= 133. y1=  1.35 y2=  -.44     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90      142      75       81    13   206 8/15/2020 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .981522 cc2=  .861136 lx=  5.07981 if=  65 il= 133 6/3/2020   n=  68 now=      90 end=        160        75        81 U=    41.14 T=  121.8 p1=  77.8 p2=    56.2 ed=   218 8/27/2020   x1=  65. x2= 133. y1=  1.38 y2=  -.27     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90      160      75       81    13   218 8/27/2020 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .983896 cc2=  .862628 lx=  5.37981 if=  66 il= 133 6/3/2020   n=  67 now=      90 end=        216        75        81 U=    55.05 T=  136.3 p1= 140.0 p2=    41.7 ed=   266 10/14/2020  x1=  66. x2= 133. y1=  1.28 y2=   .06     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90      216      75       81    13   266 10/14/2020
AAA2     1 Congo_Kinshasa Deaths    cc1=  .983962 cc2=  .861793 lx=  5.54981 if=  67 il= 133 6/3/2020   n=  66 now=      90 end=        257        75        81 U=    59.19 T=  145.4 p1= 185.6 p2=    35.0 ed=   285 11/2/2020   x1=  67. x2= 133. y1=  1.32 y2=   .21     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90      257      75       81    13   285 11/2/2020 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .984980 cc2=  .861889 lx=  5.94981 if=  68 il= 133 6/3/2020   n=  65 now=      90 end=        383        75        81 U=    75.29 T=  169.9 p1= 325.6 p2=    23.5 ed=   347 1/3/2021    x1=  68. x2= 133. y1=  1.35 y2=   .49     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90    -          75       81    13   347 1/3/2021  
AAA2     1 Congo_Kinshasa Deaths    cc1=  .985204 cc2=  .861170 lx=  6.34981 if=  69 il= 133 6/3/2020   n=  64 now=      90 end=        572        75        81 U=    86.19 T=  194.1 p1= 535.6 p2=    15.7 ed=   397 2/22/2021   x1=  69. x2= 133. y1=  1.45 y2=   .71     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90    -          75       81    13   397 2/22/2021 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .986379 cc2=  .861379 lx=  6.49981 if=  70 il= 133 6/3/2020   n=  63 now=      90 end=        665        75        81 U=    92.81 T=  205.4 p1= 638.9 p2=    13.5 ed=   424 3/21/2021   x1=  70. x2= 133. y1=  1.46 y2=   .78     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90    -          75       81    13   424 3/21/2021 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .987314 cc2=  .861326 lx=  6.49981 if=  71 il= 133 6/3/2020   n=  62 now=      90 end=        665        75        81 U=   105.18 T=  215.1 p1= 638.9 p2=    13.5 ed=   463 4/29/2021   x1=  71. x2= 133. y1=  1.37 y2=   .78     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90    -          75       81    13   463 4/29/2021 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .986689 cc2=  .859688 lx=  6.49981 if=  72 il= 133 6/3/2020   n=  61 now=      90 end=        665        75        81 U=   103.48 T=  213.8 p1= 638.9 p2=    13.5 ed=   457 4/23/2021   x1=  72. x2= 133. y1=  1.37 y2=   .78     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90    -          75       81    13   457 4/23/2021 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .986070 cc2=  .858033 lx=  6.49981 if=  73 il= 133 6/3/2020   n=  60 now=      90 end=        665        75        81 U=   119.25 T=  226.1 p1= 638.9 p2=    13.5 ed=   507 6/12/2021   x1=  73. x2= 133. y1=  1.28 y2=   .78     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90    -          75       81    13   507 6/12/2021 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .986585 cc2=  .857485 lx=  6.49981 if=  74 il= 133 6/3/2020   n=  59 now=      90 end=        665        75        81 U=   117.26 T=  224.5 p1= 638.9 p2=    13.5 ed=   501 6/6/2021    x1=  74. x2= 133. y1=  1.28 y2=   .78     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90    -          75       81    13   501 6/6/2021  
AAA2     1 Congo_Kinshasa Deaths    cc1=  .986920 cc2=  .856731 lx=  6.49981 if=  75 il= 133 6/3/2020   n=  58 now=      90 end=        665        75        81 U=   115.27 T=  223.0 p1= 638.9 p2=    13.5 ed=   494 5/30/2021   x1=  75. x2= 133. y1=  1.28 y2=   .78     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90    -          75       81    13   494 5/30/2021 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .987067 cc2=  .855761 lx=  6.49981 if=  76 il= 133 6/3/2020   n=  57 now=      90 end=        665        75        81 U=   113.28 T=  221.4 p1= 638.9 p2=    13.5 ed=   488 5/24/2021   x1=  76. x2= 133. y1=  1.28 y2=   .78     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90    -          75       81    13   488 5/24/2021 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .987021 cc2=  .854568 lx=  6.49981 if=  77 il= 133 6/3/2020   n=  56 now=      90 end=        665        75        81 U=   111.30 T=  219.9 p1= 638.9 p2=    13.5 ed=   482 5/18/2021   x1=  77. x2= 133. y1=  1.28 y2=   .78     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90    -          75       81    13   482 5/18/2021 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .986779 cc2=  .853148 lx=  6.49981 if=  78 il= 133 6/3/2020   n=  55 now=      90 end=        665        75        81 U=   109.31 T=  218.3 p1= 638.9 p2=    13.5 ed=   476 5/12/2021   x1=  78. x2= 133. y1=  1.28 y2=   .78     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90    -          75       81    13   476 5/12/2021 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .986344 cc2=  .851504 lx=  6.49981 if=  79 il= 133 6/3/2020   n=  54 now=      90 end=        665        75        81 U=   114.04 T=  222.0 p1= 638.9 p2=    13.5 ed=   491 5/27/2021   x1=  79. x2= 133. y1=  1.25 y2=   .78     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90    -          75       81    13   491 5/27/2021 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .986546 cc2=  .850463 lx=  6.49981 if=  80 il= 133 6/3/2020   n=  53 now=      90 end=        665        75        81 U=   111.92 T=  220.3 p1= 638.9 p2=    13.5 ed=   484 5/20/2021   x1=  80. x2= 133. y1=  1.25 y2=   .78     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90    -          75       81    13   484 5/20/2021 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .986522 cc2=  .849162 lx=  6.49981 if=  81 il= 133 6/3/2020   n=  52 now=      90 end=        665        75        81 U=   109.81 T=  218.7 p1= 638.9 p2=    13.5 ed=   477 5/13/2021   x1=  81. x2= 133. y1=  1.25 y2=   .78     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90    -          75       81    13   477 5/13/2021 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .986268 cc2=  .847593 lx=  6.49981 if=  82 il= 133 6/3/2020   n=  51 now=      90 end=        665        75        81 U=   107.70 T=  217.0 p1= 638.9 p2=    13.5 ed=   471 5/7/2021    x1=  82. x2= 133. y1=  1.25 y2=   .78     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90    -          75       81    13   471 5/7/2021  
AAA2     1 Congo_Kinshasa Deaths    cc1=  .985086 cc2=  .843665 lx=  6.49981 if=  84 il= 133 6/3/2020   n=  49 now=      90 end=        665        75        81 U=   106.63 T=  216.2 p1= 638.9 p2=    13.5 ed=   467 5/3/2021    x1=  84. x2= 133. y1=  1.24 y2=   .78     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90    -          75       81    13   467 5/3/2021  
AAA2     1 Congo_Kinshasa Deaths    cc1=  .984446 cc2=  .841589 lx=  6.49981 if=  85 il= 133 6/3/2020   n=  48 now=      90 end=        665        75        81 U=   107.63 T=  217.0 p1= 638.9 p2=    13.5 ed=   471 5/7/2021    x1=  85. x2= 133. y1=  1.23 y2=   .78     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90    -          75       81    13   471 5/7/2021  
AAA2     1 Congo_Kinshasa Deaths    cc1=  .983901 cc2=  .839563 lx=  6.49981 if=  86 il= 133 6/3/2020   n=  47 now=      90 end=        665        75        81 U=   108.59 T=  217.7 p1= 638.9 p2=    13.5 ed=   474 5/10/2021   x1=  86. x2= 133. y1=  1.21 y2=   .78     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90    -          75       81    13   474 5/10/2021 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .983493 cc2=  .837628 lx=  6.49981 if=  87 il= 133 6/3/2020   n=  46 now=      90 end=        665        75        81 U=   112.82 T=  221.0 p1= 638.9 p2=    13.5 ed=   487 5/23/2021   x1=  87. x2= 133. y1=  1.19 y2=   .78     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90    -          75       81    13   487 5/23/2021 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .983917 cc2=  .836475 lx=  6.49981 if=  88 il= 133 6/3/2020   n=  45 now=      90 end=        665        75        81 U=   110.36 T=  219.1 p1= 638.9 p2=    13.5 ed=   479 5/15/2021   x1=  88. x2= 133. y1=  1.19 y2=   .78     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90    -          75       81    13   479 5/15/2021 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .984092 cc2=  .835020 lx=  5.75981 if=  89 il= 133 6/3/2020   n=  44 now=      90 end=        317        75        81 U=    77.70 T=  161.5 p1= 252.2 p2=    28.4 ed=   344 12/31/2020  x1=  89. x2= 133. y1=   .93 y2=   .37     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90    -          75       81    13   344 12/31/2020
AAA2     1 Congo_Kinshasa Deaths    cc1=  .984164 cc2=  .833408 lx=  5.24981 if=  90 il= 133 6/3/2020   n=  43 now=      90 end=        190        75        81 U=    55.23 T=  129.1 p1= 111.1 p2=    47.4 ed=   259 10/7/2020   x1=  90. x2= 133. y1=   .71 y2=  -.07     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90      190      75       81    13   259 10/7/2020 
AAA2     1 Congo_Kinshasa Deaths    cc1=  .984132 cc2=  .831633 lx=  4.95981 if=  91 il= 133 6/3/2020   n=  42 now=      90 end=        142        75        81 U=    42.12 T=  114.4 p1=  57.8 p2=    63.4 ed=   213 8/22/2020   x1=  91. x2= 133. y1=   .55 y2=  -.44     
GP: Deaths    Congo_Kinshasa 6/3/2020        133      90      142      75       81    13   213 8/22/2020 
