TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       13464.00000        9.50777
TAB:  Nigeria Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    Nigeria 5/5/2020        104     365    -          98      114     2   261 10/9/2020 
AAA2     1 Nigeria Deaths    cc1=  .991878 cc2=  .799428 lx=  7.89990 if=  78 il= 104 5/5/2020   n=  26 now=     365 end=       2697        98       114 U=    44.40 T=  157.2 p1= 638.9 p2=    13.5 ed=   261 10/9/2020   x1=  78. x2= 104. y1=  1.78 y2=  1.20     
GP: Deaths    Nigeria 5/5/2020        104     365    -          98      114     2   261 10/9/2020 
AAA2     1 Nigeria Deaths    cc1=  .991634 cc2=  .795518 lx=  7.89990 if=  79 il= 104 5/5/2020   n=  25 now=     365 end=       2697        98       114 U=    42.69 T=  155.2 p1= 638.9 p2=    13.5 ed=   255 10/3/2020   x1=  79. x2= 104. y1=  1.78 y2=  1.20     
GP: Deaths    Nigeria 5/5/2020        104     365    -          98      114     2   255 10/3/2020 
AAA2     1 Nigeria Deaths    cc1=  .990723 cc2=  .790723 lx=  7.89990 if=  80 il= 104 5/5/2020   n=  24 now=     365 end=       2697        98       114 U=    45.81 T=  158.9 p1= 638.9 p2=    13.5 ed=   267 10/15/2020  x1=  80. x2= 104. y1=  1.72 y2=  1.20     
GP: Deaths    Nigeria 5/5/2020        104     365    -          98      114     2   267 10/15/2020
AAA2     1 Nigeria Deaths    cc1=  .992081 cc2=  .787957 lx=  7.89990 if=  81 il= 104 5/5/2020   n=  23 now=     365 end=       2697        98       114 U=    43.91 T=  156.6 p1= 638.9 p2=    13.5 ed=   260 10/8/2020   x1=  81. x2= 104. y1=  1.72 y2=  1.20     
GP: Deaths    Nigeria 5/5/2020        104     365    -          98      114     2   260 10/8/2020 
AAA2     1 Nigeria Deaths    cc1=  .991756 cc2=  .778555 lx=  7.89990 if=  83 il= 104 5/5/2020   n=  21 now=     365 end=       2697        98       114 U=    41.45 T=  153.7 p1= 638.9 p2=    13.5 ed=   251 9/29/2020   x1=  83. x2= 104. y1=  1.71 y2=  1.20     
GP: Deaths    Nigeria 5/5/2020        104     365    -          98      114     2   251 9/29/2020 
AAA2     1 Nigeria Deaths    cc1=  .990836 cc2=  .772618 lx=  7.89990 if=  84 il= 104 5/5/2020   n=  20 now=     365 end=       2697        98       114 U=    40.76 T=  152.8 p1= 638.9 p2=    13.5 ed=   249 9/27/2020   x1=  84. x2= 104. y1=  1.69 y2=  1.20     
GP: Deaths    Nigeria 5/5/2020        104     365    -          98      114     2   249 9/27/2020 
AAA2     1 Nigeria Deaths    cc1=  .989534 cc2=  .765928 lx=  7.89990 if=  85 il= 104 5/5/2020   n=  19 now=     365 end=       2697        98       114 U=    39.93 T=  151.9 p1= 638.9 p2=    13.5 ed=   246 9/24/2020   x1=  85. x2= 104. y1=  1.67 y2=  1.20     
GP: Deaths    Nigeria 5/5/2020        104     365    -          98      114     2   246 9/24/2020 
AAA2     1 Nigeria Deaths    cc1=  .987788 cc2=  .758372 lx=  7.89990 if=  86 il= 104 5/5/2020   n=  18 now=     365 end=       2697        98       114 U=    42.43 T=  154.8 p1= 638.9 p2=    13.5 ed=   254 10/2/2020   x1=  86. x2= 104. y1=  1.62 y2=  1.20     
GP: Deaths    Nigeria 5/5/2020        104     365    -          98      114     2   254 10/2/2020 
AAA2     1 Nigeria Deaths    cc1=  .987349 cc2=  .751646 lx=  7.89990 if=  87 il= 104 5/5/2020   n=  17 now=     365 end=       2697        98       114 U=    42.28 T=  154.7 p1= 638.9 p2=    13.5 ed=   254 10/2/2020   x1=  87. x2= 104. y1=  1.60 y2=  1.20     
GP: Deaths    Nigeria 5/5/2020        104     365    -          98      114     2   254 10/2/2020 
AAA2     1 Nigeria Deaths    cc1=  .987391 cc2=  .744855 lx=  7.89990 if=  88 il= 104 5/5/2020   n=  16 now=     365 end=       2697        98       114 U=    41.92 T=  154.2 p1= 638.9 p2=    13.5 ed=   253 10/1/2020   x1=  88. x2= 104. y1=  1.58 y2=  1.20     
GP: Deaths    Nigeria 5/5/2020        104     365    -          98      114     2   253 10/1/2020 
AAA2     1 Nigeria Deaths    cc1=  .987958 cc2=  .737958 lx=  7.89990 if=  89 il= 104 5/5/2020   n=  15 now=     365 end=       2697        98       114 U=    40.32 T=  152.3 p1= 638.9 p2=    13.5 ed=   247 9/25/2020   x1=  89. x2= 104. y1=  1.57 y2=  1.20     
GP: Deaths    Nigeria 5/5/2020        104     365    -          98      114     2   247 9/25/2020 
AAA2     1 Nigeria Deaths    cc1=  .984506 cc2=  .717245 lx=  7.89990 if=  91 il= 104 5/5/2020   n=  13 now=     365 end=       2697        98       114 U=    40.55 T=  152.6 p1= 638.9 p2=    13.5 ed=   248 9/26/2020   x1=  91. x2= 104. y1=  1.52 y2=  1.20     
GP: Deaths    Nigeria 5/5/2020        104     365    -          98      114     2   248 9/26/2020 
AAA2     1 Nigeria Deaths    cc1=  .984761 cc2=  .707411 lx=  7.89990 if=  92 il= 104 5/5/2020   n=  12 now=     365 end=       2697        98       114 U=    40.26 T=  152.3 p1= 638.9 p2=    13.5 ed=   247 9/25/2020   x1=  92. x2= 104. y1=  1.50 y2=  1.20     
GP: Deaths    Nigeria 5/5/2020        104     365    -          98      114     2   247 9/25/2020 
AAA2     1 Nigeria Deaths    cc1=  .986600 cc2=  .697925 lx=  7.89990 if=  93 il= 104 5/5/2020   n=  11 now=     365 end=       2697        98       114 U=    37.81 T=  149.3 p1= 638.9 p2=    13.5 ed=   238 9/16/2020   x1=  93. x2= 104. y1=  1.49 y2=  1.20     
GP: Deaths    Nigeria 5/5/2020        104     365    -          98      114     2   238 9/16/2020 
AAA2     1 Nigeria Deaths    cc1=  .985606 cc2=  .684095 lx=  7.89990 if=  94 il= 104 5/5/2020   n=  10 now=     365 end=       2697        98       114 U=    36.97 T=  148.3 p1= 638.9 p2=    13.5 ed=   235 9/13/2020   x1=  94. x2= 104. y1=  1.47 y2=  1.20     
GP: Deaths    Nigeria 5/5/2020        104     365    -          98      114     2   235 9/13/2020 
AAA2     1 Nigeria Deaths    cc1=  .983880 cc2=  .667653 lx=  6.87990 if=  95 il= 104 5/5/2020   n=   9 now=     365 end=        972        98       114 U=    27.30 T=  126.7 p1= 166.3 p2=    37.6 ed=   191 7/31/2020   x1=  95. x2= 104. y1=  1.16 y2=   .83     
GP: Deaths    Nigeria 5/5/2020        104     365      972      98      114     2   191 7/31/2020 
AAA2     1 Nigeria Deaths    cc1=  .988559 cc2=  .655226 lx=  4.99990 if=  96 il= 104 5/5/2020   n=   8 now=     365 end=        148        98       114 U=     6.95 T=   97.9 p1= -59.5 p2=   246.6 ed=   114 5/15/2020   x1=  96. x2= 104. y1=   .27 y2=  -.88     
GP: Deaths    Nigeria 5/5/2020        104     365      148      98      114     2   114 5/15/2020 
AAA1     1 Nigeria Deaths    cc1=  .989824 cc2=  .636271 lx=  4.75990 if=  97 il= 104 5/5/2020   n=   7 now=     365 end=        116        98       114 U=     4.07 T=   96.9 p1= -68.2 p2=   314.7 ed=   106 5/7/2020    x1=  97. x2= 104. y1=  -.02 y2= -1.74 BEST
AAA2     1 Nigeria Deaths    cc1=  .989824 cc2=  .636271 lx=  4.75990 if=  97 il= 104 5/5/2020   n=   7 now=     365 end=        116        98       114 U=     4.07 T=   96.9 p1= -68.2 p2=   314.7 ed=   106 5/7/2020    x1=  97. x2= 104. y1=  -.02 y2= -1.74 BEST
GP: Deaths    Nigeria 5/5/2020        104     365      116      98      114     2   106 5/7/2020  
AAA1     1 Nigeria Deaths    cc1=  .989888 cc2=  .611924 lx=  4.68990 if=  98 il= 104 5/5/2020   n=   6 now=     365 end=        108        98       114 U=     3.03 T=   97.2 p1= -70.4 p2=   338.0 ed=   104 5/5/2020    x1=  98. x2= 104. y1=  -.28 y2= -2.25 BEST
AAA2     1 Nigeria Deaths    cc1=  .989890 cc2=  .611924 lx=  4.69190 if=  98 il= 104 5/5/2020   n=   6 now=     365 end=        108        98       114 U=     3.03 T=   97.2 p1= -70.4 p2=   338.0 ed=   104 5/5/2020    x1=  98. x2= 104. y1=  -.28 y2= -2.25 BEST
GP: Deaths    Nigeria 5/5/2020        104     365      108      98      114     2   104 5/5/2020  
AAA2     1 Nigeria Deaths    cc1=  .988661 cc2=  .580412 lx=  4.65990 if=  99 il= 104 5/5/2020   n=   5 now=     365 end=        105        98       114 U=     2.40 T=   97.8 p1= -71.2 p2=   347.6 ed=   103 5/4/2020    x1=  99. x2= 104. y1=  -.51 y2= -2.59     
GP: Deaths    Nigeria 5/5/2020        104     365      105      98      114     2   103 5/4/2020  
AAA2     1 Nigeria Deaths    cc1=  .994216 cc2=  .845145 lx=  7.89990 if=  61 il= 105 5/6/2020   n=  44 now=     365 end=       2697       103       114 U=    49.80 T=  163.9 p1= 638.9 p2=    13.5 ed=   281 10/29/2020  x1=  61. x2= 105. y1=  2.07 y2=  1.18     
GP: Deaths    Nigeria 5/6/2020        105     365    -         103      114     4   281 10/29/2020
AAA2     1 Nigeria Deaths    cc1=  .994858 cc2=  .844103 lx=  7.89990 if=  62 il= 105 5/6/2020   n=  43 now=     365 end=       2697       103       114 U=    48.67 T=  162.6 p1= 638.9 p2=    13.5 ed=   277 10/25/2020  x1=  62. x2= 105. y1=  2.07 y2=  1.18     
GP: Deaths    Nigeria 5/6/2020        105     365    -         103      114     4   277 10/25/2020
AAA2     1 Nigeria Deaths    cc1=  .995215 cc2=  .842717 lx=  7.89990 if=  63 il= 105 5/6/2020   n=  42 now=     365 end=       2697       103       114 U=    47.54 T=  161.3 p1= 638.9 p2=    13.5 ed=   273 10/21/2020  x1=  63. x2= 105. y1=  2.07 y2=  1.18     
GP: Deaths    Nigeria 5/6/2020        105     365    -         103      114     4   273 10/21/2020
AAA2     1 Nigeria Deaths    cc1=  .995295 cc2=  .840991 lx=  7.89990 if=  64 il= 105 5/6/2020   n=  41 now=     365 end=       2697       103       114 U=    46.40 T=  159.9 p1= 638.9 p2=    13.5 ed=   269 10/17/2020  x1=  64. x2= 105. y1=  2.07 y2=  1.18     
GP: Deaths    Nigeria 5/6/2020        105     365    -         103      114     4   269 10/17/2020
AAA2     1 Nigeria Deaths    cc1=  .995126 cc2=  .838952 lx=  7.89990 if=  65 il= 105 5/6/2020   n=  40 now=     365 end=       2697       103       114 U=    45.27 T=  158.6 p1= 638.9 p2=    13.5 ed=   265 10/13/2020  x1=  65. x2= 105. y1=  2.07 y2=  1.18     
GP: Deaths    Nigeria 5/6/2020        105     365    -         103      114     4   265 10/13/2020
AAA2     1 Nigeria Deaths    cc1=  .994778 cc2=  .836664 lx=  7.89990 if=  66 il= 105 5/6/2020   n=  39 now=     365 end=       2697       103       114 U=    44.14 T=  157.2 p1= 638.9 p2=    13.5 ed=   261 10/9/2020   x1=  66. x2= 105. y1=  2.07 y2=  1.18     
GP: Deaths    Nigeria 5/6/2020        105     365    -         103      114     4   261 10/9/2020 
AAA2     1 Nigeria Deaths    cc1=  .994386 cc2=  .834257 lx=  7.89990 if=  67 il= 105 5/6/2020   n=  38 now=     365 end=       2697       103       114 U=    43.01 T=  155.9 p1= 638.9 p2=    13.5 ed=   257 10/5/2020   x1=  67. x2= 105. y1=  2.07 y2=  1.18     
GP: Deaths    Nigeria 5/6/2020        105     365    -         103      114     4   257 10/5/2020 
AAA2     1 Nigeria Deaths    cc1=  .994199 cc2=  .831977 lx=  7.89990 if=  68 il= 105 5/6/2020   n=  37 now=     365 end=       2697       103       114 U=    46.73 T=  160.3 p1= 638.9 p2=    13.5 ed=   270 10/18/2020  x1=  68. x2= 105. y1=  1.98 y2=  1.18     
GP: Deaths    Nigeria 5/6/2020        105     365    -         103      114     4   270 10/18/2020
AAA2     1 Nigeria Deaths    cc1=  .994034 cc2=  .829635 lx=  7.89990 if=  69 il= 105 5/6/2020   n=  36 now=     365 end=       2697       103       114 U=    45.47 T=  158.8 p1= 638.9 p2=    13.5 ed=   266 10/14/2020  x1=  69. x2= 105. y1=  1.98 y2=  1.18     
GP: Deaths    Nigeria 5/6/2020        105     365    -         103      114     4   266 10/14/2020
AAA2     1 Nigeria Deaths    cc1=  .993594 cc2=  .826927 lx=  7.89990 if=  70 il= 105 5/6/2020   n=  35 now=     365 end=       2697       103       114 U=    44.21 T=  157.3 p1= 638.9 p2=    13.5 ed=   261 10/9/2020   x1=  70. x2= 105. y1=  1.98 y2=  1.18     
GP: Deaths    Nigeria 5/6/2020        105     365    -         103      114     4   261 10/9/2020 
AAA2     1 Nigeria Deaths    cc1=  .993034 cc2=  .824003 lx=  7.89990 if=  71 il= 105 5/6/2020   n=  34 now=     365 end=       2697       103       114 U=    42.95 T=  155.8 p1= 638.9 p2=    13.5 ed=   257 10/5/2020   x1=  71. x2= 105. y1=  1.98 y2=  1.18     
GP: Deaths    Nigeria 5/6/2020        105     365    -         103      114     4   257 10/5/2020 
AAA2     1 Nigeria Deaths    cc1=  .992664 cc2=  .821165 lx=  7.89990 if=  72 il= 105 5/6/2020   n=  33 now=     365 end=       2697       103       114 U=    47.79 T=  161.5 p1= 638.9 p2=    13.5 ed=   274 10/22/2020  x1=  72. x2= 105. y1=  1.87 y2=  1.18     
GP: Deaths    Nigeria 5/6/2020        105     365    -         103      114     4   274 10/22/2020
AAA2     1 Nigeria Deaths    cc1=  .992904 cc2=  .818827 lx=  7.89990 if=  73 il= 105 5/6/2020   n=  32 now=     365 end=       2697       103       114 U=    46.34 T=  159.8 p1= 638.9 p2=    13.5 ed=   269 10/17/2020  x1=  73. x2= 105. y1=  1.87 y2=  1.18     
GP: Deaths    Nigeria 5/6/2020        105     365    -         103      114     4   269 10/17/2020
AAA2     1 Nigeria Deaths    cc1=  .992658 cc2=  .815881 lx=  7.89990 if=  74 il= 105 5/6/2020   n=  31 now=     365 end=       2697       103       114 U=    47.28 T=  160.9 p1= 638.9 p2=    13.5 ed=   272 10/20/2020  x1=  74. x2= 105. y1=  1.84 y2=  1.18     
GP: Deaths    Nigeria 5/6/2020        105     365    -         103      114     4   272 10/20/2020
AAA2     1 Nigeria Deaths    cc1=  .993015 cc2=  .813409 lx=  7.89990 if=  75 il= 105 5/6/2020   n=  30 now=     365 end=       2697       103       114 U=    45.75 T=  159.1 p1= 638.9 p2=    13.5 ed=   267 10/15/2020  x1=  75. x2= 105. y1=  1.84 y2=  1.18     
GP: Deaths    Nigeria 5/6/2020        105     365    -         103      114     4   267 10/15/2020
AAA2     1 Nigeria Deaths    cc1=  .992812 cc2=  .810237 lx=  7.89990 if=  76 il= 105 5/6/2020   n=  29 now=     365 end=       2697       103       114 U=    46.30 T=  159.8 p1= 638.9 p2=    13.5 ed=   269 10/17/2020  x1=  76. x2= 105. y1=  1.81 y2=  1.18     
GP: Deaths    Nigeria 5/6/2020        105     365    -         103      114     4   269 10/17/2020
AAA2     1 Nigeria Deaths    cc1=  .993053 cc2=  .807357 lx=  7.89990 if=  77 il= 105 5/6/2020   n=  28 now=     365 end=       2697       103       114 U=    44.71 T=  157.9 p1= 638.9 p2=    13.5 ed=   263 10/11/2020  x1=  77. x2= 105. y1=  1.81 y2=  1.18     
GP: Deaths    Nigeria 5/6/2020        105     365    -         103      114     4   263 10/11/2020
AAA2     1 Nigeria Deaths    cc1=  .992682 cc2=  .803699 lx=  7.89990 if=  78 il= 105 5/6/2020   n=  27 now=     365 end=       2697       103       114 U=    44.94 T=  158.2 p1= 638.9 p2=    13.5 ed=   264 10/12/2020  x1=  78. x2= 105. y1=  1.78 y2=  1.18     
GP: Deaths    Nigeria 5/6/2020        105     365    -         103      114     4   264 10/12/2020
AAA2     1 Nigeria Deaths    cc1=  .992509 cc2=  .800059 lx=  7.89990 if=  79 il= 105 5/6/2020   n=  26 now=     365 end=       2697       103       114 U=    43.28 T=  156.2 p1= 638.9 p2=    13.5 ed=   258 10/6/2020   x1=  79. x2= 105. y1=  1.78 y2=  1.18     
GP: Deaths    Nigeria 5/6/2020        105     365    -         103      114     4   258 10/6/2020 
AAA2     1 Nigeria Deaths    cc1=  .991739 cc2=  .795623 lx=  7.89990 if=  80 il= 105 5/6/2020   n=  25 now=     365 end=       2697       103       114 U=    46.38 T=  159.9 p1= 638.9 p2=    13.5 ed=   269 10/17/2020  x1=  80. x2= 105. y1=  1.72 y2=  1.18     
GP: Deaths    Nigeria 5/6/2020        105     365    -         103      114     4   269 10/17/2020
AAA2     1 Nigeria Deaths    cc1=  .992994 cc2=  .792994 lx=  7.89990 if=  81 il= 105 5/6/2020   n=  24 now=     365 end=       2697       103       114 U=    44.53 T=  157.7 p1= 638.9 p2=    13.5 ed=   262 10/10/2020  x1=  81. x2= 105. y1=  1.72 y2=  1.18     
GP: Deaths    Nigeria 5/6/2020        105     365    -         103      114     4   262 10/10/2020
AAA2     1 Nigeria Deaths    cc1=  .992786 cc2=  .784271 lx=  7.89990 if=  83 il= 105 5/6/2020   n=  22 now=     365 end=       2697       103       114 U=    42.16 T=  154.9 p1= 638.9 p2=    13.5 ed=   254 10/2/2020   x1=  83. x2= 105. y1=  1.71 y2=  1.18     
GP: Deaths    Nigeria 5/6/2020        105     365    -         103      114     4   254 10/2/2020 
AAA2     1 Nigeria Deaths    cc1=  .992024 cc2=  .778823 lx=  7.89990 if=  84 il= 105 5/6/2020   n=  21 now=     365 end=       2697       103       114 U=    41.51 T=  154.1 p1= 638.9 p2=    13.5 ed=   252 9/30/2020   x1=  84. x2= 105. y1=  1.69 y2=  1.18     
GP: Deaths    Nigeria 5/6/2020        105     365    -         103      114     4   252 9/30/2020 
AAA2     1 Nigeria Deaths    cc1=  .990945 cc2=  .772727 lx=  7.89990 if=  85 il= 105 5/6/2020   n=  20 now=     365 end=       2697       103       114 U=    40.74 T=  153.2 p1= 638.9 p2=    13.5 ed=   249 9/27/2020   x1=  85. x2= 105. y1=  1.67 y2=  1.18     
GP: Deaths    Nigeria 5/6/2020        105     365    -         103      114     4   249 9/27/2020 
AAA2     1 Nigeria Deaths    cc1=  .989512 cc2=  .765906 lx=  7.89990 if=  86 il= 105 5/6/2020   n=  19 now=     365 end=       2697       103       114 U=    43.24 T=  156.2 p1= 638.9 p2=    13.5 ed=   258 10/6/2020   x1=  86. x2= 105. y1=  1.62 y2=  1.18     
GP: Deaths    Nigeria 5/6/2020        105     365    -         103      114     4   258 10/6/2020 
AAA2     1 Nigeria Deaths    cc1=  .989175 cc2=  .759759 lx=  7.89990 if=  87 il= 105 5/6/2020   n=  18 now=     365 end=       2697       103       114 U=    43.15 T=  156.1 p1= 638.9 p2=    13.5 ed=   257 10/5/2020   x1=  87. x2= 105. y1=  1.60 y2=  1.18     
GP: Deaths    Nigeria 5/6/2020        105     365    -         103      114     4   257 10/5/2020 
AAA2     1 Nigeria Deaths    cc1=  .989209 cc2=  .753507 lx=  7.89990 if=  88 il= 105 5/6/2020   n=  17 now=     365 end=       2697       103       114 U=    42.85 T=  155.7 p1= 638.9 p2=    13.5 ed=   256 10/4/2020   x1=  88. x2= 105. y1=  1.58 y2=  1.18     
GP: Deaths    Nigeria 5/6/2020        105     365    -         103      114     4   256 10/4/2020 
AAA2     1 Nigeria Deaths    cc1=  .989617 cc2=  .747082 lx=  7.89990 if=  89 il= 105 5/6/2020   n=  16 now=     365 end=       2697       103       114 U=    41.33 T=  153.9 p1= 638.9 p2=    13.5 ed=   251 9/29/2020   x1=  89. x2= 105. y1=  1.57 y2=  1.18     
GP: Deaths    Nigeria 5/6/2020        105     365    -         103      114     4   251 9/29/2020 
AAA2     1 Nigeria Deaths    cc1=  .986663 cc2=  .728464 lx=  7.89990 if=  91 il= 105 5/6/2020   n=  14 now=     365 end=       2697       103       114 U=    41.70 T=  154.3 p1= 638.9 p2=    13.5 ed=   252 9/30/2020   x1=  91. x2= 105. y1=  1.52 y2=  1.18     
GP: Deaths    Nigeria 5/6/2020        105     365    -         103      114     4   252 9/30/2020 
AAA2     1 Nigeria Deaths    cc1=  .986535 cc2=  .719273 lx=  7.89990 if=  92 il= 105 5/6/2020   n=  13 now=     365 end=       2697       103       114 U=    41.51 T=  154.1 p1= 638.9 p2=    13.5 ed=   252 9/30/2020   x1=  92. x2= 105. y1=  1.50 y2=  1.18     
GP: Deaths    Nigeria 5/6/2020        105     365    -         103      114     4   252 9/30/2020 
AAA2     1 Nigeria Deaths    cc1=  .987351 cc2=  .710001 lx=  7.89990 if=  93 il= 105 5/6/2020   n=  12 now=     365 end=       2697       103       114 U=    39.21 T=  151.4 p1= 638.9 p2=    13.5 ed=   243 9/21/2020   x1=  93. x2= 105. y1=  1.49 y2=  1.18     
GP: Deaths    Nigeria 5/6/2020        105     365    -         103      114     4   243 9/21/2020 
AAA2     1 Nigeria Deaths    cc1=  .985852 cc2=  .697176 lx=  6.28990 if=  94 il= 105 5/6/2020   n=  11 now=     365 end=        539       103       114 U=    21.91 T=  116.0 p1=  47.7 p2=    67.7 ed=   167 7/7/2020    x1=  94. x2= 105. y1=  1.01 y2=   .50     
GP: Deaths    Nigeria 5/6/2020        105     365      539     103      114     4   167 7/7/2020  
AAA2     1 Nigeria Deaths    cc1=  .985862 cc2=  .684351 lx=  5.08990 if=  95 il= 105 5/6/2020   n=  10 now=     365 end=        162       103       114 U=     8.89 T=   98.0 p1= -55.6 p2=   225.3 ed=   118 5/19/2020   x1=  95. x2= 105. y1=   .34 y2=  -.79     
GP: Deaths    Nigeria 5/6/2020        105     365      162     103      114     4   118 5/19/2020 
AAA2     1 Nigeria Deaths    cc1=  .991314 cc2=  .675086 lx=  4.85990 if=  96 il= 105 5/6/2020   n=   9 now=     365 end=        129       103       114 U=     5.46 T=   96.9 p1= -64.7 p2=   282.9 ed=   109 5/10/2020   x1=  96. x2= 105. y1=   .16 y2= -1.49     
GP: Deaths    Nigeria 5/6/2020        105     365      129     103      114     4   109 5/10/2020 
AAA1     1 Nigeria Deaths    cc1=  .992850 cc2=  .659517 lx=  4.77990 if=  97 il= 105 5/6/2020   n=   8 now=     365 end=        119       103       114 U=     4.15 T=   97.0 p1= -67.4 p2=   306.7 ed=   106 5/7/2020    x1=  97. x2= 105. y1=   .00 y2= -1.93 BEST
AAA2     1 Nigeria Deaths    cc1=  .992850 cc2=  .659517 lx=  4.77990 if=  97 il= 105 5/6/2020   n=   8 now=     365 end=        119       103       114 U=     4.15 T=   97.0 p1= -67.4 p2=   306.7 ed=   106 5/7/2020    x1=  97. x2= 105. y1=   .00 y2= -1.93 BEST
GP: Deaths    Nigeria 5/6/2020        105     365      119     103      114     4   106 5/7/2020  
AAA1     1 Nigeria Deaths    cc1=  .992457 cc2=  .638903 lx=  4.74990 if=  98 il= 105 5/6/2020   n=   7 now=     365 end=        115       103       114 U=     3.57 T=   97.3 p1= -68.5 p2=   317.4 ed=   105 5/6/2020    x1=  98. x2= 105. y1=  -.20 y2= -2.16 BEST
AAA2     1 Nigeria Deaths    cc1=  .992471 cc2=  .638903 lx=  4.74490 if=  98 il= 105 5/6/2020   n=   7 now=     365 end=        115       103       114 U=     3.57 T=   97.3 p1= -68.5 p2=   317.4 ed=   105 5/6/2020    x1=  98. x2= 105. y1=  -.20 y2= -2.16 BEST
GP: Deaths    Nigeria 5/6/2020        105     365      115     103      114     4   105 5/6/2020  
AAA1     1 Nigeria Deaths    cc1=  .990409 cc2=  .612444 lx=  4.72990 if=  99 il= 105 5/6/2020   n=   6 now=     365 end=        113       103       114 U=     3.08 T=   97.8 p1= -69.0 p2=   323.0 ed=   105 5/6/2020    x1=  99. x2= 105. y1=  -.40 y2= -2.35 BEST
AAA2     1 Nigeria Deaths    cc1=  .990432 cc2=  .612444 lx=  4.72490 if=  99 il= 105 5/6/2020   n=   6 now=     365 end=        113       103       114 U=     3.08 T=   97.8 p1= -69.0 p2=   323.0 ed=   105 5/6/2020    x1=  99. x2= 105. y1=  -.40 y2= -2.35 BEST
GP: Deaths    Nigeria 5/6/2020        105     365      113     103      114     4   105 5/6/2020  
AAA1     1 Nigeria Deaths    cc1=  .984654 cc2=  .576406 lx=  4.72990 if= 100 il= 105 5/6/2020   n=   5 now=     365 end=        113       103       114 U=     2.98 T=   98.0 p1= -69.0 p2=   323.0 ed=   105 5/6/2020    x1= 100. x2= 105. y1=  -.67 y2= -2.35 BEST
AAA2     1 Nigeria Deaths    cc1=  .984662 cc2=  .576406 lx=  4.72690 if= 100 il= 105 5/6/2020   n=   5 now=     365 end=        113       103       114 U=     2.98 T=   98.0 p1= -69.0 p2=   323.0 ed=   105 5/6/2020    x1= 100. x2= 105. y1=  -.67 y2= -2.35 BEST
GP: Deaths    Nigeria 5/6/2020        105     365      113     103      114     4   105 5/6/2020  
AAA2     1 Nigeria Deaths    cc1=  .994546 cc2=  .847104 lx=  7.89990 if=  61 il= 106 5/7/2020   n=  45 now=     365 end=       2697       107       114 U=    50.26 T=  164.9 p1= 638.9 p2=    13.5 ed=   283 10/31/2020  x1=  61. x2= 106. y1=  2.07 y2=  1.17     
GP: Deaths    Nigeria 5/7/2020        106     365    -         107      114     4   283 10/31/2020
AAA2     1 Nigeria Deaths    cc1=  .995165 cc2=  .846094 lx=  7.89990 if=  62 il= 106 5/7/2020   n=  44 now=     365 end=       2697       107       114 U=    49.15 T=  163.6 p1= 638.9 p2=    13.5 ed=   279 10/27/2020  x1=  62. x2= 106. y1=  2.07 y2=  1.17     
GP: Deaths    Nigeria 5/7/2020        106     365    -         107      114     4   279 10/27/2020
AAA2     1 Nigeria Deaths    cc1=  .995514 cc2=  .844758 lx=  7.89990 if=  63 il= 106 5/7/2020   n=  43 now=     365 end=       2697       107       114 U=    48.03 T=  162.3 p1= 638.9 p2=    13.5 ed=   275 10/23/2020  x1=  63. x2= 106. y1=  2.07 y2=  1.17     
GP: Deaths    Nigeria 5/7/2020        106     365    -         107      114     4   275 10/23/2020
AAA2     1 Nigeria Deaths    cc1=  .995600 cc2=  .843102 lx=  7.89990 if=  64 il= 106 5/7/2020   n=  42 now=     365 end=       2697       107       114 U=    46.91 T=  161.0 p1= 638.9 p2=    13.5 ed=   271 10/19/2020  x1=  64. x2= 106. y1=  2.07 y2=  1.17     
GP: Deaths    Nigeria 5/7/2020        106     365    -         107      114     4   271 10/19/2020
AAA2     1 Nigeria Deaths    cc1=  .995455 cc2=  .841151 lx=  7.89990 if=  65 il= 106 5/7/2020   n=  41 now=     365 end=       2697       107       114 U=    45.80 T=  159.7 p1= 638.9 p2=    13.5 ed=   267 10/15/2020  x1=  65. x2= 106. y1=  2.07 y2=  1.17     
GP: Deaths    Nigeria 5/7/2020        106     365    -         107      114     4   267 10/15/2020
AAA2     1 Nigeria Deaths    cc1=  .995141 cc2=  .838967 lx=  7.89990 if=  66 il= 106 5/7/2020   n=  40 now=     365 end=       2697       107       114 U=    44.68 T=  158.3 p1= 638.9 p2=    13.5 ed=   263 10/11/2020  x1=  66. x2= 106. y1=  2.07 y2=  1.17     
GP: Deaths    Nigeria 5/7/2020        106     365    -         107      114     4   263 10/11/2020
AAA2     1 Nigeria Deaths    cc1=  .994783 cc2=  .836669 lx=  7.89990 if=  67 il= 106 5/7/2020   n=  39 now=     365 end=       2697       107       114 U=    43.56 T=  157.0 p1= 638.9 p2=    13.5 ed=   259 10/7/2020   x1=  67. x2= 106. y1=  2.07 y2=  1.17     
GP: Deaths    Nigeria 5/7/2020        106     365    -         107      114     4   259 10/7/2020 
AAA2     1 Nigeria Deaths    cc1=  .994612 cc2=  .834483 lx=  7.89990 if=  68 il= 106 5/7/2020   n=  38 now=     365 end=       2697       107       114 U=    47.30 T=  161.4 p1= 638.9 p2=    13.5 ed=   273 10/21/2020  x1=  68. x2= 106. y1=  1.98 y2=  1.17     
