TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        6427.00000        8.76826
TAB:  Sudan Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed South_Sudan 5/4/2020        103    1604       46      46       29     8    98 4/29/2020 
AAA1     2 South_Sudan Confirmed cc1=  .958218 cc2=  .549970 lx=  3.83026 if=  98 il= 103 5/4/2020   n=   5 now=    1604 end=         46        46        29 U=      .95 T=   96.9 p1= -97.1 p2=  3487.0 ed=    99 4/30/2020   x1=  98. x2= 103. y1= -1.19 y2= -6.43 BEST
AAA2     2 South_Sudan Confirmed cc1= 1.000000 cc2=  .549970 lx=  3.74226 if=  98 il= 103 5/4/2020   n=   5 now=    1604 end=         46        46        29 U=      .95 T=   96.9 p1= -97.1 p2=  3487.0 ed=    99 4/30/2020   x1=  98. x2= 103. y1= -1.19 y2= -6.43 BEST
GP: Confirmed South_Sudan 5/4/2020        103    1604       46      46       29     8    99 4/30/2020 
AAA2     2 South_Sudan Confirmed cc1=  .882000 cc2=  .702394 lx=  9.38026 if=  74 il= 104 5/5/2020   n=  30 now=    1604 end=      11852        52        29 U=    54.86 T=  196.8 p1= 638.9 p2=    13.5 ed=   326 12/13/2020  x1=  74. x2= 104. y1=  2.24 y2=  1.69     
GP: Confirmed South_Sudan 5/5/2020        104    1604    -          52       29     3   326 12/13/2020
AAA2     2 South_Sudan Confirmed cc1=  .872622 cc2=  .690048 lx=  9.38026 if=  75 il= 104 5/5/2020   n=  29 now=    1604 end=      11852        52        29 U=    53.03 T=  193.7 p1= 638.9 p2=    13.5 ed=   318 12/5/2020   x1=  75. x2= 104. y1=  2.24 y2=  1.69     
GP: Confirmed South_Sudan 5/5/2020        104    1604    -          52       29     3   318 12/5/2020 
AAA2     2 South_Sudan Confirmed cc1=  .860817 cc2=  .675122 lx=  9.38026 if=  76 il= 104 5/5/2020   n=  28 now=    1604 end=      11852        52        29 U=    59.56 T=  204.8 p1= 638.9 p2=    13.5 ed=   345 1/1/2021    x1=  76. x2= 104. y1=  2.16 y2=  1.69     
GP: Confirmed South_Sudan 5/5/2020        104    1604    -          52       29     3   345 1/1/2021  
AAA2     2 South_Sudan Confirmed cc1=  .856074 cc2=  .667092 lx=  9.38026 if=  77 il= 104 5/5/2020   n=  27 now=    1604 end=      11852        52        29 U=    57.44 T=  201.2 p1= 638.9 p2=    13.5 ed=   336 12/23/2020  x1=  77. x2= 104. y1=  2.16 y2=  1.69     
GP: Confirmed South_Sudan 5/5/2020        104    1604    -          52       29     3   336 12/23/2020
AAA2     2 South_Sudan Confirmed cc1=  .849384 cc2=  .656933 lx=  9.38026 if=  78 il= 104 5/5/2020   n=  26 now=    1604 end=      11852        52        29 U=    61.57 T=  208.2 p1= 638.9 p2=    13.5 ed=   353 1/9/2021    x1=  78. x2= 104. y1=  2.11 y2=  1.69     
GP: Confirmed South_Sudan 5/5/2020        104    1604    -          52       29     3   353 1/9/2021  
AAA2     2 South_Sudan Confirmed cc1=  .850368 cc2=  .654252 lx=  9.38026 if=  79 il= 104 5/5/2020   n=  25 now=    1604 end=      11852        52        29 U=    64.61 T=  213.3 p1= 638.9 p2=    13.5 ed=   365 1/21/2021   x1=  79. x2= 104. y1=  2.08 y2=  1.69     
GP: Confirmed South_Sudan 5/5/2020        104    1604    -          52       29     3   365 1/21/2021 
AAA2     2 South_Sudan Confirmed cc1=  .859662 cc2=  .659662 lx=  9.38026 if=  80 il= 104 5/5/2020   n=  24 now=    1604 end=      11852        52        29 U=    62.03 T=  208.9 p1= 638.9 p2=    13.5 ed=   355 1/11/2021   x1=  80. x2= 104. y1=  2.08 y2=  1.69     
GP: Confirmed South_Sudan 5/5/2020        104    1604    -          52       29     3   355 1/11/2021 
AAA2     2 South_Sudan Confirmed cc1=  .868971 cc2=  .664847 lx=  9.38026 if=  81 il= 104 5/5/2020   n=  23 now=    1604 end=      11852        52        29 U=    59.44 T=  204.6 p1= 638.9 p2=    13.5 ed=   344 12/31/2020  x1=  81. x2= 104. y1=  2.08 y2=  1.69     
GP: Confirmed South_Sudan 5/5/2020        104    1604    -          52       29     3   344 12/31/2020
AAA2     2 South_Sudan Confirmed cc1=  .878223 cc2=  .669709 lx=  9.38026 if=  82 il= 104 5/5/2020   n=  22 now=    1604 end=      11852        52        29 U=    56.86 T=  200.2 p1= 638.9 p2=    13.5 ed=   334 12/21/2020  x1=  82. x2= 104. y1=  2.08 y2=  1.69     
GP: Confirmed South_Sudan 5/5/2020        104    1604    -          52       29     3   334 12/21/2020
AAA2     2 South_Sudan Confirmed cc1=  .887322 cc2=  .674121 lx=  9.38026 if=  83 il= 104 5/5/2020   n=  21 now=    1604 end=      11852        52        29 U=    54.27 T=  195.8 p1= 638.9 p2=    13.5 ed=   323 12/10/2020  x1=  83. x2= 104. y1=  2.08 y2=  1.69     
GP: Confirmed South_Sudan 5/5/2020        104    1604    -          52       29     3   323 12/10/2020
AAA2     2 South_Sudan Confirmed cc1=  .896132 cc2=  .677914 lx=  9.38026 if=  84 il= 104 5/5/2020   n=  20 now=    1604 end=      11852        52        29 U=    51.69 T=  191.4 p1= 638.9 p2=    13.5 ed=   313 11/30/2020  x1=  84. x2= 104. y1=  2.08 y2=  1.69     
GP: Confirmed South_Sudan 5/5/2020        104    1604    -          52       29     3   313 11/30/2020
AAA2     2 South_Sudan Confirmed cc1=  .904472 cc2=  .680866 lx=  9.38026 if=  85 il= 104 5/5/2020   n=  19 now=    1604 end=      11852        52        29 U=    49.10 T=  187.1 p1= 638.9 p2=    13.5 ed=   302 11/19/2020  x1=  85. x2= 104. y1=  2.08 y2=  1.69     
GP: Confirmed South_Sudan 5/5/2020        104    1604    -          52       29     3   302 11/19/2020
AAA2     2 South_Sudan Confirmed cc1=  .912093 cc2=  .682677 lx=  9.38026 if=  86 il= 104 5/5/2020   n=  18 now=    1604 end=      11852        52        29 U=    46.52 T=  182.7 p1= 638.9 p2=    13.5 ed=   292 11/9/2020   x1=  86. x2= 104. y1=  2.08 y2=  1.69     
GP: Confirmed South_Sudan 5/5/2020        104    1604    -          52       29     3   292 11/9/2020 
AAA2     2 South_Sudan Confirmed cc1=  .921076 cc2=  .685374 lx=  4.17026 if=  87 il= 104 5/5/2020   n=  17 now=    1604 end=         64        52        29 U=     6.69 T=   93.8 p1= -96.0 p2=  2506.2 ed=   109 5/10/2020   x1=  87. x2= 104. y1=  1.02 y2= -1.52     
GP: Confirmed South_Sudan 5/5/2020        104    1604       64      52       29     3   109 5/10/2020 
AAA1     2 South_Sudan Confirmed cc1=  .947109 cc2=  .688910 lx=  4.06026 if=  90 il= 104 5/5/2020   n=  14 now=    1604 end=         57        52        29 U=     4.38 T=   94.3 p1= -96.4 p2=  2814.0 ed=   104 5/5/2020    x1=  90. x2= 104. y1=   .98 y2= -2.22 BEST
AAA2     2 South_Sudan Confirmed cc1=  .947117 cc2=  .688910 lx=  4.05626 if=  90 il= 104 5/5/2020   n=  14 now=    1604 end=         57        52        29 U=     4.38 T=   94.3 p1= -96.4 p2=  2814.0 ed=   104 5/5/2020    x1=  90. x2= 104. y1=   .98 y2= -2.22 BEST
GP: Confirmed South_Sudan 5/5/2020        104    1604       57      52       29     3   104 5/5/2020  
AAA1     2 South_Sudan Confirmed cc1=  .952885 cc2=  .685624 lx=  4.04026 if=  91 il= 104 5/5/2020   n=  13 now=    1604 end=         56        52        29 U=     3.83 T=   94.7 p1= -96.5 p2=  2864.3 ed=   103 5/4/2020    x1=  91. x2= 104. y1=   .98 y2= -2.42 BEST
AAA2     2 South_Sudan Confirmed cc1=  .952895 cc2=  .685624 lx=  4.03626 if=  91 il= 104 5/5/2020   n=  13 now=    1604 end=         56        52        29 U=     3.83 T=   94.7 p1= -96.5 p2=  2864.3 ed=   103 5/4/2020    x1=  91. x2= 104. y1=   .98 y2= -2.42 BEST
GP: Confirmed South_Sudan 5/5/2020        104    1604       56      52       29     3   103 5/4/2020  
AAA1     2 South_Sudan Confirmed cc1=  .955743 cc2=  .678392 lx=  4.02026 if=  92 il= 104 5/5/2020   n=  12 now=    1604 end=         55        52        29 U=     3.38 T=   95.0 p1= -96.6 p2=  2916.4 ed=   102 5/3/2020    x1=  92. x2= 104. y1=   .88 y2= -2.67 BEST
AAA2     2 South_Sudan Confirmed cc1=  .955745 cc2=  .678392 lx=  4.02126 if=  92 il= 104 5/5/2020   n=  12 now=    1604 end=         55        52        29 U=     3.38 T=   95.0 p1= -96.6 p2=  2916.4 ed=   102 5/3/2020    x1=  92. x2= 104. y1=   .88 y2= -2.67 BEST
GP: Confirmed South_Sudan 5/5/2020        104    1604       55      52       29     3   102 5/3/2020  
AAA2     2 South_Sudan Confirmed cc1=  .893347 cc2=  .716571 lx=  9.38026 if=  74 il= 105 5/6/2020   n=  31 now=    1604 end=      11852        58        88 U=    54.66 T=  196.4 p1= 638.9 p2=    13.5 ed=   325 12/12/2020  x1=  74. x2= 105. y1=  2.24 y2=  1.67     
GP: Confirmed South_Sudan 5/6/2020        105    1604    -          58       88     8   325 12/12/2020
AAA2     2 South_Sudan Confirmed cc1=  .885270 cc2=  .705665 lx=  9.38026 if=  75 il= 105 5/6/2020   n=  30 now=    1604 end=      11852        58        88 U=    52.89 T=  193.4 p1= 638.9 p2=    13.5 ed=   318 12/5/2020   x1=  75. x2= 105. y1=  2.24 y2=  1.67     
GP: Confirmed South_Sudan 5/6/2020        105    1604    -          58       88     8   318 12/5/2020 
AAA2     2 South_Sudan Confirmed cc1=  .875103 cc2=  .692529 lx=  9.38026 if=  76 il= 105 5/6/2020   n=  29 now=    1604 end=      11852        58        88 U=    59.14 T=  203.8 p1= 638.9 p2=    13.5 ed=   343 12/30/2020  x1=  76. x2= 105. y1=  2.16 y2=  1.67     
GP: Confirmed South_Sudan 5/6/2020        105    1604    -          58       88     8   343 12/30/2020
AAA2     2 South_Sudan Confirmed cc1=  .871243 cc2=  .685548 lx=  9.38026 if=  77 il= 105 5/6/2020   n=  28 now=    1604 end=      11852        58        88 U=    57.10 T=  200.4 p1= 638.9 p2=    13.5 ed=   335 12/22/2020  x1=  77. x2= 105. y1=  2.16 y2=  1.67     
GP: Confirmed South_Sudan 5/6/2020        105    1604    -          58       88     8   335 12/22/2020
AAA2     2 South_Sudan Confirmed cc1=  .865674 cc2=  .676691 lx=  9.38026 if=  78 il= 105 5/6/2020   n=  27 now=    1604 end=      11852        58        88 U=    61.00 T=  207.0 p1= 638.9 p2=    13.5 ed=   350 1/6/2021    x1=  78. x2= 105. y1=  2.11 y2=  1.67     
GP: Confirmed South_Sudan 5/6/2020        105    1604    -          58       88     8   350 1/6/2021  
AAA2     2 South_Sudan Confirmed cc1=  .866888 cc2=  .674438 lx=  9.38026 if=  79 il= 105 5/6/2020   n=  26 now=    1604 end=      11852        58        88 U=    63.84 T=  211.7 p1= 638.9 p2=    13.5 ed=   362 1/18/2021   x1=  79. x2= 105. y1=  2.08 y2=  1.67     
GP: Confirmed South_Sudan 5/6/2020        105    1604    -          58       88     8   362 1/18/2021 
AAA2     2 South_Sudan Confirmed cc1=  .875411 cc2=  .679295 lx=  9.38026 if=  80 il= 105 5/6/2020   n=  25 now=    1604 end=      11852        58        88 U=    61.39 T=  207.6 p1= 638.9 p2=    13.5 ed=   352 1/8/2021    x1=  80. x2= 105. y1=  2.08 y2=  1.67     
GP: Confirmed South_Sudan 5/6/2020        105    1604    -          58       88     8   352 1/8/2021  
AAA2     2 South_Sudan Confirmed cc1=  .883867 cc2=  .683867 lx=  9.38026 if=  81 il= 105 5/6/2020   n=  24 now=    1604 end=      11852        58        88 U=    58.93 T=  203.5 p1= 638.9 p2=    13.5 ed=   342 12/29/2020  x1=  81. x2= 105. y1=  2.08 y2=  1.67     
GP: Confirmed South_Sudan 5/6/2020        105    1604    -          58       88     8   342 12/29/2020
AAA2     2 South_Sudan Confirmed cc1=  .892177 cc2=  .688053 lx=  9.38026 if=  82 il= 105 5/6/2020   n=  23 now=    1604 end=      11852        58        88 U=    56.48 T=  199.4 p1= 638.9 p2=    13.5 ed=   332 12/19/2020  x1=  82. x2= 105. y1=  2.08 y2=  1.67     
GP: Confirmed South_Sudan 5/6/2020        105    1604    -          58       88     8   332 12/19/2020
AAA2     2 South_Sudan Confirmed cc1=  .900236 cc2=  .691721 lx=  9.38026 if=  83 il= 105 5/6/2020   n=  22 now=    1604 end=      11852        58        88 U=    54.02 T=  195.3 p1= 638.9 p2=    13.5 ed=   322 12/9/2020   x1=  83. x2= 105. y1=  2.08 y2=  1.67     
GP: Confirmed South_Sudan 5/6/2020        105    1604    -          58       88     8   322 12/9/2020 
AAA2     2 South_Sudan Confirmed cc1=  .907902 cc2=  .694701 lx=  9.38026 if=  84 il= 105 5/6/2020   n=  21 now=    1604 end=      11852        58        88 U=    51.57 T=  191.2 p1= 638.9 p2=    13.5 ed=   312 11/29/2020  x1=  84. x2= 105. y1=  2.08 y2=  1.67     
GP: Confirmed South_Sudan 5/6/2020        105    1604    -          58       88     8   312 11/29/2020
AAA1     2 South_Sudan Confirmed cc1=  .915575 cc2=  .697357 lx=  4.51026 if=  85 il= 105 5/6/2020   n=  20 now=    1604 end=         90        58        88 U=    10.32 T=   96.8 p1= -94.4 p2=  1782.2 ed=   121 5/22/2020   x1=  85. x2= 105. y1=  1.14 y2=  -.80 BEST
AAA2     2 South_Sudan Confirmed cc1=  .915575 cc2=  .697357 lx=  4.50726 if=  85 il= 105 5/6/2020   n=  20 now=    1604 end=         90        58        88 U=    10.32 T=   96.8 p1= -94.4 p2=  1782.2 ed=   121 5/22/2020   x1=  85. x2= 105. y1=  1.14 y2=  -.80 BEST
GP: Confirmed South_Sudan 5/6/2020        105    1604       90      58       88     8   121 5/22/2020 
AAA1     2 South_Sudan Confirmed cc1=  .924368 cc2=  .700761 lx=  4.39026 if=  86 il= 105 5/6/2020   n=  19 now=    1604 end=         80        58        88 U=     8.60 T=   95.5 p1= -95.0 p2=  2005.0 ed=   115 5/16/2020   x1=  86. x2= 105. y1=  1.10 y2= -1.11 BEST
AAA2     2 South_Sudan Confirmed cc1=  .924368 cc2=  .700761 lx=  4.39226 if=  86 il= 105 5/6/2020   n=  19 now=    1604 end=         80        58        88 U=     8.60 T=   95.5 p1= -95.0 p2=  2005.0 ed=   115 5/16/2020   x1=  86. x2= 105. y1=  1.10 y2= -1.11 BEST
GP: Confirmed South_Sudan 5/6/2020        105    1604       80      58       88     8   115 5/16/2020 
AAA1     2 South_Sudan Confirmed cc1=  .932855 cc2=  .703439 lx=  4.32026 if=  87 il= 105 5/6/2020   n=  18 now=    1604 end=         75        58        88 U=     7.43 T=   95.0 p1= -95.3 p2=  2138.7 ed=   112 5/13/2020   x1=  87. x2= 105. y1=  1.08 y2= -1.35 BEST
AAA2     2 South_Sudan Confirmed cc1=  .932855 cc2=  .703439 lx=  4.32326 if=  87 il= 105 5/6/2020   n=  18 now=    1604 end=         75        58        88 U=     7.43 T=   95.0 p1= -95.3 p2=  2138.7 ed=   112 5/13/2020   x1=  87. x2= 105. y1=  1.08 y2= -1.35 BEST
GP: Confirmed South_Sudan 5/6/2020        105    1604       75      58       88     8   112 5/13/2020 
AAA1     2 South_Sudan Confirmed cc1=  .940766 cc2=  .705064 lx=  4.27026 if=  88 il= 105 5/6/2020   n=  17 now=    1604 end=         71        58        88 U=     6.49 T=   94.9 p1= -95.6 p2=  2259.2 ed=   110 5/11/2020   x1=  88. x2= 105. y1=  1.06 y2= -1.56 BEST
AAA2     2 South_Sudan Confirmed cc1=  .940768 cc2=  .705064 lx=  4.27526 if=  88 il= 105 5/6/2020   n=  17 now=    1604 end=         71        58        88 U=     6.49 T=   94.9 p1= -95.6 p2=  2259.2 ed=   110 5/11/2020   x1=  88. x2= 105. y1=  1.06 y2= -1.56 BEST
GP: Confirmed South_Sudan 5/6/2020        105    1604       71      58       88     8   110 5/11/2020 
AAA1     2 South_Sudan Confirmed cc1=  .947759 cc2=  .705223 lx=  4.24026 if=  89 il= 105 5/6/2020   n=  16 now=    1604 end=         69        58        88 U=     5.79 T=   95.1 p1= -95.7 p2=  2324.6 ed=   108 5/9/2020    x1=  89. x2= 105. y1=  1.05 y2= -1.72 BEST
AAA2     2 South_Sudan Confirmed cc1=  .947759 cc2=  .705223 lx=  4.23926 if=  89 il= 105 5/6/2020   n=  16 now=    1604 end=         69        58        88 U=     5.79 T=   95.1 p1= -95.7 p2=  2324.6 ed=   108 5/9/2020    x1=  89. x2= 105. y1=  1.05 y2= -1.72 BEST
GP: Confirmed South_Sudan 5/6/2020        105    1604       69      58       88     8   108 5/9/2020  
AAA1     2 South_Sudan Confirmed cc1=  .953354 cc2=  .703354 lx=  4.21026 if=  90 il= 105 5/6/2020   n=  15 now=    1604 end=         67        58        88 U=     5.11 T=   95.3 p1= -95.8 p2=  2394.0 ed=   107 5/8/2020    x1=  90. x2= 105. y1=  1.04 y2= -1.90 BEST
AAA2     2 South_Sudan Confirmed cc1=  .953354 cc2=  .703354 lx=  4.21026 if=  90 il= 105 5/6/2020   n=  15 now=    1604 end=         67        58        88 U=     5.11 T=   95.3 p1= -95.8 p2=  2394.0 ed=   107 5/8/2020    x1=  90. x2= 105. y1=  1.04 y2= -1.90 BEST
GP: Confirmed South_Sudan 5/6/2020        105    1604       67      58       88     8   107 5/8/2020  
AAA1     2 South_Sudan Confirmed cc1=  .956880 cc2=  .698681 lx=  4.19026 if=  91 il= 105 5/6/2020   n=  14 now=    1604 end=         66        58        88 U=     4.56 T=   95.7 p1= -95.9 p2=  2430.3 ed=   106 5/7/2020    x1=  91. x2= 105. y1=  1.03 y2= -2.04 BEST
AAA2     2 South_Sudan Confirmed cc1=  .956883 cc2=  .698681 lx=  4.18726 if=  91 il= 105 5/6/2020   n=  14 now=    1604 end=         66        58        88 U=     4.56 T=   95.7 p1= -95.9 p2=  2430.3 ed=   106 5/7/2020    x1=  91. x2= 105. y1=  1.03 y2= -2.04 BEST
GP: Confirmed South_Sudan 5/6/2020        105    1604       66      58       88     8   106 5/7/2020  
AAA1     2 South_Sudan Confirmed cc1=  .957399 cc2=  .690138 lx=  4.17026 if=  92 il= 105 5/6/2020   n=  13 now=    1604 end=         64        58        88 U=     4.13 T=   95.9 p1= -96.0 p2=  2506.2 ed=   105 5/6/2020    x1=  92. x2= 105. y1=   .94 y2= -2.21 BEST
AAA2     2 South_Sudan Confirmed cc1=  .957400 cc2=  .690138 lx=  4.16926 if=  92 il= 105 5/6/2020   n=  13 now=    1604 end=         64        58        88 U=     4.13 T=   95.9 p1= -96.0 p2=  2506.2 ed=   105 5/6/2020    x1=  92. x2= 105. y1=   .94 y2= -2.21 BEST
GP: Confirmed South_Sudan 5/6/2020        105    1604       64      58       88     8   105 5/6/2020  
AAA2     2 South_Sudan Confirmed cc1=  .952511 cc2=  .619178 lx=  5.95026 if=  97 il= 105 5/6/2020   n=   8 now=    1604 end=        383        58        88 U=    32.14 T=  125.5 p1= -76.1 p2=   418.8 ed=   201 8/10/2020   x1=  97. x2= 105. y1=   .89 y2=   .64     
GP: Confirmed South_Sudan 5/6/2020        105    1604      383      58       88     8   201 8/10/2020 
AAA2     2 South_Sudan Confirmed cc1=  .903131 cc2=  .729053 lx=  9.38026 if=  74 il= 106 5/7/2020   n=  32 now=    1604 end=      11852        74       148 U=    52.11 T=  190.7 p1= 638.9 p2=    13.5 ed=   313 11/30/2020  x1=  74. x2= 106. y1=  2.24 y2=  1.62     
GP: Confirmed South_Sudan 5/7/2020        106    1604    -          74      148     3   313 11/30/2020
AAA2     2 South_Sudan Confirmed cc1=  .896230 cc2=  .719454 lx=  9.38026 if=  75 il= 106 5/7/2020   n=  31 now=    1604 end=      11852        74       148 U=    50.48 T=  188.0 p1= 638.9 p2=    13.5 ed=   307 11/24/2020  x1=  75. x2= 106. y1=  2.24 y2=  1.62     
GP: Confirmed South_Sudan 5/7/2020        106    1604    -          74      148     3   307 11/24/2020
AAA2     2 South_Sudan Confirmed cc1=  .887524 cc2=  .707918 lx=  9.38026 if=  76 il= 106 5/7/2020   n=  30 now=    1604 end=      11852        74       148 U=    55.84 T=  196.7 p1= 638.9 p2=    13.5 ed=   328 12/15/2020  x1=  76. x2= 106. y1=  2.16 y2=  1.62     
GP: Confirmed South_Sudan 5/7/2020        106    1604    -          74      148     3   328 12/15/2020
AAA2     2 South_Sudan Confirmed cc1=  .884519 cc2=  .701945 lx=  9.38026 if=  77 il= 106 5/7/2020   n=  29 now=    1604 end=      11852        74       148 U=    53.98 T=  193.7 p1= 638.9 p2=    13.5 ed=   321 12/8/2020   x1=  77. x2= 106. y1=  2.16 y2=  1.62     
GP: Confirmed South_Sudan 5/7/2020        106    1604    -          74      148     3   321 12/8/2020 
AAA2     2 South_Sudan Confirmed cc1=  .880023 cc2=  .694328 lx=  9.38026 if=  78 il= 106 5/7/2020   n=  28 now=    1604 end=      11852        74       148 U=    57.20 T=  198.9 p1= 638.9 p2=    13.5 ed=   333 12/20/2020  x1=  78. x2= 106. y1=  2.11 y2=  1.62     
GP: Confirmed South_Sudan 5/7/2020        106    1604    -          74      148     3   333 12/20/2020
AAA2     2 South_Sudan Confirmed cc1=  .881547 cc2=  .692565 lx=  9.38026 if=  79 il= 106 5/7/2020   n=  27 now=    1604 end=      11852        74       148 U=    59.45 T=  202.6 p1= 638.9 p2=    13.5 ed=   342 12/29/2020  x1=  79. x2= 106. y1=  2.08 y2=  1.62     
GP: Confirmed South_Sudan 5/7/2020        106    1604    -          74      148     3   342 12/29/2020
AAA2     2 South_Sudan Confirmed cc1=  .889499 cc2=  .697049 lx=  9.38026 if=  80 il= 106 5/7/2020   n=  26 now=    1604 end=      11852        74       148 U=    57.25 T=  199.0 p1= 638.9 p2=    13.5 ed=   334 12/21/2020  x1=  80. x2= 106. y1=  2.08 y2=  1.62     
GP: Confirmed South_Sudan 5/7/2020        106    1604    -          74      148     3   334 12/21/2020
AAA2     2 South_Sudan Confirmed cc1=  .897337 cc2=  .701221 lx=  9.38026 if=  81 il= 106 5/7/2020   n=  25 now=    1604 end=      11852        74       148 U=    55.05 T=  195.4 p1= 638.9 p2=    13.5 ed=   325 12/12/2020  x1=  81. x2= 106. y1=  2.08 y2=  1.62     
GP: Confirmed South_Sudan 5/7/2020        106    1604    -          74      148     3   325 12/12/2020
AAA2     2 South_Sudan Confirmed cc1=  .904981 cc2=  .704981 lx=  9.38026 if=  82 il= 106 5/7/2020   n=  24 now=    1604 end=      11852        74       148 U=    52.85 T=  191.9 p1= 638.9 p2=    13.5 ed=   316 12/3/2020   x1=  82. x2= 106. y1=  2.08 y2=  1.62     
GP: Confirmed South_Sudan 5/7/2020        106    1604    -          74      148     3   316 12/3/2020 
AAA2     2 South_Sudan Confirmed cc1=  .912324 cc2=  .708200 lx=  9.38026 if=  83 il= 106 5/7/2020   n=  23 now=    1604 end=      11852        74       148 U=    50.65 T=  188.3 p1= 638.9 p2=    13.5 ed=   307 11/24/2020  x1=  83. x2= 106. y1=  2.08 y2=  1.62     
GP: Confirmed South_Sudan 5/7/2020        106    1604    -          74      148     3   307 11/24/2020
AAA2     2 South_Sudan Confirmed cc1=  .919232 cc2=  .710717 lx=  9.38026 if=  84 il= 106 5/7/2020   n=  22 now=    1604 end=      11852        74       148 U=    48.44 T=  184.7 p1= 638.9 p2=    13.5 ed=   299 11/16/2020  x1=  84. x2= 106. y1=  2.08 y2=  1.62     
GP: Confirmed South_Sudan 5/7/2020        106    1604    -          74      148     3   299 11/16/2020
AAA2     2 South_Sudan Confirmed cc1=  .926340 cc2=  .713139 lx=  5.40026 if=  85 il= 106 5/7/2020   n=  21 now=    1604 end=        221        74       148 U=    16.18 T=  107.5 p1= -86.2 p2=   725.8 ed=   145 6/15/2020   x1=  85. x2= 106. y1=  1.39 y2=   .09     
GP: Confirmed South_Sudan 5/7/2020        106    1604      221      74      148     3   145 6/15/2020 
AAA1     2 South_Sudan Confirmed cc1=  .933327 cc2=  .715109 lx=  5.11026 if=  86 il= 106 5/7/2020   n=  20 now=    1604 end=        165        74       148 U=    13.07 T=  103.2 p1= -89.7 p2=   972.1 ed=   134 6/4/2020    x1=  86. x2= 106. y1=  1.31 y2=  -.22 BEST
AAA2     2 South_Sudan Confirmed cc1=  .933327 cc2=  .715109 lx=  5.11526 if=  86 il= 106 5/7/2020   n=  20 now=    1604 end=        165        74       148 U=    13.07 T=  103.2 p1= -89.7 p2=   972.1 ed=   134 6/4/2020    x1=  86. x2= 106. y1=  1.31 y2=  -.22 BEST
GP: Confirmed South_Sudan 5/7/2020        106    1604      165      74      148     3   134 6/4/2020  
AAA1     2 South_Sudan Confirmed cc1=  .939778 cc2=  .716171 lx=  4.95026 if=  87 il= 106 5/7/2020   n=  19 now=    1604 end=        141        74       148 U=    11.13 T=  101.1 p1= -91.2 p2=  1137.6 ed=   127 5/28/2020   x1=  87. x2= 106. y1=  1.27 y2=  -.44 BEST
AAA2     2 South_Sudan Confirmed cc1=  .939778 cc2=  .716171 lx=  4.95126 if=  87 il= 106 5/7/2020   n=  19 now=    1604 end=        141        74       148 U=    11.13 T=  101.1 p1= -91.2 p2=  1137.6 ed=   127 5/28/2020   x1=  87. x2= 106. y1=  1.27 y2=  -.44 BEST
GP: Confirmed South_Sudan 5/7/2020        106    1604      141      74      148     3   127 5/28/2020 
AAA1     2 South_Sudan Confirmed cc1=  .945392 cc2=  .715977 lx=  4.84026 if=  88 il= 106 5/7/2020   n=  18 now=    1604 end=        126        74       148 U=     9.66 T=  100.0 p1= -92.1 p2=  1273.0 ed=   122 5/23/2020   x1=  88. x2= 106. y1=  1.24 y2=  -.62 BEST
AAA2     2 South_Sudan Confirmed cc1=  .945392 cc2=  .715977 lx=  4.83926 if=  88 il= 106 5/7/2020   n=  18 now=    1604 end=        126        74       148 U=     9.66 T=  100.0 p1= -92.1 p2=  1273.0 ed=   122 5/23/2020   x1=  88. x2= 106. y1=  1.24 y2=  -.62 BEST
GP: Confirmed South_Sudan 5/7/2020        106    1604      126      74      148     3   122 5/23/2020 
AAA2     2 South_Sudan Confirmed cc1=  .949792 cc2=  .714089 lx=  4.76026 if=  89 il= 106 5/7/2020   n=  17 now=    1604 end=        116        74       148 U=     8.50 T=   99.3 p1= -92.8 p2=  1382.8 ed=   119 5/20/2020   x1=  89. x2= 106. y1=  1.22 y2=  -.78     
GP: Confirmed South_Sudan 5/7/2020        106    1604      116      74      148     3   119 5/20/2020 
AAA2     2 South_Sudan Confirmed cc1=  .910773 cc2=  .502525 lx=  9.38026 if= 101 il= 106 5/7/2020   n=   5 now=    1604 end=      11852        74       148 U=    53.49 T=  192.9 p1= 638.9 p2=    13.5 ed=   319 12/6/2020   x1= 101. x2= 106. y1=  1.72 y2=  1.62     
GP: Confirmed South_Sudan 5/7/2020        106    1604    -          74      148     3   319 12/6/2020 
AAA2     2 South_Sudan Confirmed cc1=  .909012 cc2=  .737513 lx=  9.38026 if=  74 il= 107 5/8/2020   n=  33 now=    1604 end=      11852       120      1570 U=    46.21 T=  177.4 p1= 638.9 p2=    13.5 ed=   286 11/3/2020   x1=  74. x2= 107. y1=  2.24 y2=  1.52     
GP: Confirmed South_Sudan 5/8/2020        107    1604    -         120     1570     1   286 11/3/2020 
AAA2     2 South_Sudan Confirmed cc1=  .903190 cc2=  .729112 lx=  9.38026 if=  75 il= 107 5/8/2020   n=  32 now=    1604 end=      11852       120      1570 U=    44.81 T=  175.3 p1= 638.9 p2=    13.5 ed=   281 10/29/2020  x1=  75. x2= 107. y1=  2.24 y2=  1.52     
GP: Confirmed South_Sudan 5/8/2020        107    1604    -         120     1570     1   281 10/29/2020
