TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4863.00000        8.48941
TAB:  US_Iowa_Polk Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_Iowa_Polk 5/14/2020       113     149      217      67       72     3   188 7/28/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .992947 cc2=  .774730 lx=  5.37395 if=  93 il= 113 5/14/2020  n=  20 now=     149 end=        215        67        72 U=    29.89 T=  117.7 p1=  44.3 p2=    69.3 ed=   188 7/28/2020   x1=  93. x2= 113. y1=   .83 y2=   .16     
GP: Deaths    US_Iowa_Polk 5/14/2020       113     149      215      67       72     3   188 7/28/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .991876 cc2=  .768269 lx=  5.28395 if=  94 il= 113 5/14/2020  n=  19 now=     149 end=        197        67        72 U=    28.42 T=  115.2 p1=  32.2 p2=    75.6 ed=   182 7/22/2020   x1=  94. x2= 113. y1=   .74 y2=   .08     
GP: Deaths    US_Iowa_Polk 5/14/2020       113     149      197      67       72     3   182 7/22/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .987661 cc2=  .745125 lx=  6.42395 if=  97 il= 113 5/14/2020  n=  16 now=     149 end=        616        67        72 U=    53.68 T=  155.8 p1= 313.4 p2=    24.2 ed=   282 10/30/2020  x1=  97. x2= 113. y1=  1.10 y2=   .80     
GP: Deaths    US_Iowa_Polk 5/14/2020       113     149    -          67       72     3   282 10/30/2020
AAA2     1 US_Iowa_Polk Deaths    cc1=  .983930 cc2=  .725731 lx=  4.65395 if=  99 il= 113 5/14/2020  n=  14 now=     149 end=        104        67        72 U=    15.66 T=  100.5 p1= -30.2 p2=   143.3 ed=   137 6/7/2020    x1=  99. x2= 113. y1=   .09 y2=  -.80     
GP: Deaths    US_Iowa_Polk 5/14/2020       113     149      104      67       72     3   137 6/7/2020  
AAA2     1 US_Iowa_Polk Deaths    cc1=  .984654 cc2=  .717393 lx=  4.44395 if= 100 il= 113 5/14/2020  n=  13 now=     149 end=         85        67        72 U=    10.42 T=   98.1 p1= -43.0 p2=   175.3 ed=   122 5/23/2020   x1= 100. x2= 113. y1=  -.18 y2= -1.43     
GP: Deaths    US_Iowa_Polk 5/14/2020       113     149       85      67       72     3   122 5/23/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .987427 cc2=  .710077 lx=  4.36395 if= 101 il= 113 5/14/2020  n=  12 now=     149 end=         78        67        72 U=     7.91 T=   98.5 p1= -47.7 p2=   191.0 ed=   117 5/18/2020   x1= 101. x2= 113. y1=  -.32 y2= -1.84     
GP: Deaths    US_Iowa_Polk 5/14/2020       113     149       78      67       72     3   117 5/18/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .989573 cc2=  .700898 lx=  4.31395 if= 102 il= 113 5/14/2020  n=  11 now=     149 end=         74        67        72 U=     6.31 T=   99.0 p1= -50.3 p2=   201.4 ed=   113 5/14/2020   x1= 102. x2= 113. y1=  -.47 y2= -2.21     
GP: Deaths    US_Iowa_Polk 5/14/2020       113     149       74      67       72     3   113 5/14/2020 
AAA1     1 US_Iowa_Polk Deaths    cc1=  .992293 cc2=  .690782 lx=  4.29395 if= 103 il= 113 5/14/2020  n=  10 now=     149 end=         73        67        72 U=     5.23 T=  100.4 p1= -51.0 p2=   204.1 ed=   112 5/13/2020   x1= 103. x2= 113. y1=  -.50 y2= -2.42 BEST
AAA2     1 US_Iowa_Polk Deaths    cc1=  .992295 cc2=  .690782 lx=  4.29195 if= 103 il= 113 5/14/2020  n=  10 now=     149 end=         73        67        72 U=     5.23 T=  100.4 p1= -51.0 p2=   204.1 ed=   112 5/13/2020   x1= 103. x2= 113. y1=  -.50 y2= -2.42 BEST
GP: Deaths    US_Iowa_Polk 5/14/2020       113     149       73      67       72     3   112 5/13/2020 
AAA1     1 US_Iowa_Polk Deaths    cc1=  .990860 cc2=  .674633 lx=  4.28395 if= 104 il= 113 5/14/2020  n=   9 now=     149 end=         72        67        72 U=     4.66 T=  101.2 p1= -51.7 p2=   206.9 ed=   112 5/13/2020   x1= 104. x2= 113. y1=  -.60 y2= -2.54 BEST
AAA2     1 US_Iowa_Polk Deaths    cc1=  .990873 cc2=  .674633 lx=  4.28095 if= 104 il= 113 5/14/2020  n=   9 now=     149 end=         72        67        72 U=     4.66 T=  101.2 p1= -51.7 p2=   206.9 ed=   112 5/13/2020   x1= 104. x2= 113. y1=  -.60 y2= -2.54 BEST
GP: Deaths    US_Iowa_Polk 5/14/2020       113     149       72      67       72     3   112 5/13/2020 
AAA1     1 US_Iowa_Polk Deaths    cc1=  .987448 cc2=  .654115 lx=  4.28395 if= 105 il= 113 5/14/2020  n=   8 now=     149 end=         72        67        72 U=     4.46 T=  101.7 p1= -51.7 p2=   206.9 ed=   112 5/13/2020   x1= 105. x2= 113. y1=  -.74 y2= -2.54 BEST
AAA2     1 US_Iowa_Polk Deaths    cc1=  .987450 cc2=  .654115 lx=  4.28295 if= 105 il= 113 5/14/2020  n=   8 now=     149 end=         72        67        72 U=     4.46 T=  101.7 p1= -51.7 p2=   206.9 ed=   112 5/13/2020   x1= 105. x2= 113. y1=  -.74 y2= -2.54 BEST
GP: Deaths    US_Iowa_Polk 5/14/2020       113     149       72      67       72     3   112 5/13/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .990591 cc2=  .637038 lx=  4.43395 if= 106 il= 113 5/14/2020  n=   7 now=     149 end=         84        67        72 U=    10.56 T=   97.5 p1= -43.6 p2=   177.4 ed=   122 5/23/2020   x1= 106. x2= 113. y1=  -.81 y2= -1.47     
GP: Deaths    US_Iowa_Polk 5/14/2020       113     149       84      67       72     3   122 5/23/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .993030 cc2=  .584782 lx=  5.10395 if= 108 il= 113 5/14/2020  n=   5 now=     149 end=        164        67        72 U=    33.61 T=  109.4 p1=  10.1 p2=    90.9 ed=   188 7/28/2020   x1= 108. x2= 113. y1=   .04 y2=  -.11     
GP: Deaths    US_Iowa_Polk 5/14/2020       113     149      164      67       72     3   188 7/28/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .995105 cc2=  .846034 lx=  5.23395 if=  70 il= 114 5/15/2020  n=  44 now=     149 end=        187        76       145 U=    25.04 T=  111.5 p1=  25.5 p2=    79.7 ed=   170 7/10/2020   x1=  70. x2= 114. y1=  1.66 y2=  -.10     
GP: Deaths    US_Iowa_Polk 5/15/2020       114     149      187      76      145     3   170 7/10/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .994883 cc2=  .844127 lx=  5.20395 if=  71 il= 114 5/15/2020  n=  43 now=     149 end=        181        76       145 U=    24.09 T=  110.7 p1=  21.5 p2=    82.3 ed=   167 7/7/2020    x1=  71. x2= 114. y1=  1.65 y2=  -.14     
GP: Deaths    US_Iowa_Polk 5/15/2020       114     149      181      76      145     3   167 7/7/2020  
AAA2     1 US_Iowa_Polk Deaths    cc1=  .994530 cc2=  .842032 lx=  5.19395 if=  72 il= 114 5/15/2020  n=  42 now=     149 end=        180        76       145 U=    23.40 T=  110.6 p1=  20.8 p2=    82.8 ed=   165 7/5/2020    x1=  72. x2= 114. y1=  1.65 y2=  -.15     
GP: Deaths    US_Iowa_Polk 5/15/2020       114     149      180      76      145     3   165 7/5/2020  
AAA2     1 US_Iowa_Polk Deaths    cc1=  .994157 cc2=  .839854 lx=  5.21395 if=  73 il= 114 5/15/2020  n=  41 now=     149 end=        183        76       145 U=    23.09 T=  111.1 p1=  22.8 p2=    81.4 ed=   165 7/5/2020    x1=  73. x2= 114. y1=  1.65 y2=  -.12     
GP: Deaths    US_Iowa_Polk 5/15/2020       114     149      183      76      145     3   165 7/5/2020  
AAA2     1 US_Iowa_Polk Deaths    cc1=  .994023 cc2=  .837849 lx=  5.29395 if=  74 il= 114 5/15/2020  n=  40 now=     149 end=        199        76       145 U=    25.58 T=  113.0 p1=  33.6 p2=    74.9 ed=   173 7/13/2020   x1=  74. x2= 114. y1=  1.53 y2=  -.04     
GP: Deaths    US_Iowa_Polk 5/15/2020       114     149      199      76      145     3   173 7/13/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .993593 cc2=  .835479 lx=  5.27395 if=  75 il= 114 5/15/2020  n=  39 now=     149 end=        195        76       145 U=    27.54 T=  112.4 p1=  30.9 p2=    76.4 ed=   177 7/17/2020   x1=  75. x2= 114. y1=  1.36 y2=  -.06     
GP: Deaths    US_Iowa_Polk 5/15/2020       114     149      195      76      145     3   177 7/17/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .994735 cc2=  .834607 lx=  5.19395 if=  76 il= 114 5/15/2020  n=  38 now=     149 end=        180        76       145 U=    25.60 T=  110.2 p1=  20.8 p2=    82.8 ed=   170 7/10/2020   x1=  76. x2= 114. y1=  1.34 y2=  -.15     
GP: Deaths    US_Iowa_Polk 5/15/2020       114     149      180      76      145     3   170 7/10/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .995588 cc2=  .833366 lx=  5.11395 if=  77 il= 114 5/15/2020  n=  37 now=     149 end=        166        76       145 U=    23.72 T=  108.2 p1=  11.4 p2=    89.8 ed=   164 7/4/2020    x1=  77. x2= 114. y1=  1.32 y2=  -.24     
GP: Deaths    US_Iowa_Polk 5/15/2020       114     149      166      76      145     3   164 7/4/2020  
AAA2     1 US_Iowa_Polk Deaths    cc1=  .996130 cc2=  .831731 lx=  5.06395 if=  78 il= 114 5/15/2020  n=  36 now=     149 end=        158        76       145 U=    22.32 T=  107.1 p1=   6.0 p2=    94.3 ed=   159 6/29/2020   x1=  78. x2= 114. y1=  1.30 y2=  -.31     
GP: Deaths    US_Iowa_Polk 5/15/2020       114     149      158      76      145     3   159 6/29/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .996352 cc2=  .829685 lx=  5.01395 if=  79 il= 114 5/15/2020  n=  35 now=     149 end=        150        76       145 U=    20.96 T=  106.0 p1=    .7 p2=    99.3 ed=   155 6/25/2020   x1=  79. x2= 114. y1=  1.29 y2=  -.38     
GP: Deaths    US_Iowa_Polk 5/15/2020       114     149      150      76      145     3   155 6/25/2020 
AAA1     1 US_Iowa_Polk Deaths    cc1=  .996272 cc2=  .827241 lx=  4.98395 if=  80 il= 114 5/15/2020  n=  34 now=     149 end=        146        76       145 U=    19.93 T=  105.5 p1=  -2.0 p2=   102.1 ed=   152 6/22/2020   x1=  80. x2= 114. y1=  1.28 y2=  -.43 BEST
AAA2     1 US_Iowa_Polk Deaths    cc1=  .996272 cc2=  .827241 lx=  4.98295 if=  80 il= 114 5/15/2020  n=  34 now=     149 end=        146        76       145 U=    19.93 T=  105.5 p1=  -2.0 p2=   102.1 ed=   152 6/22/2020   x1=  80. x2= 114. y1=  1.28 y2=  -.43 BEST
GP: Deaths    US_Iowa_Polk 5/15/2020       114     149      146      76      145     3   152 6/22/2020 
AAA1     1 US_Iowa_Polk Deaths    cc1=  .995965 cc2=  .824466 lx=  4.97395 if=  81 il= 114 5/15/2020  n=  33 now=     149 end=        144        76       145 U=    19.20 T=  105.5 p1=  -3.4 p2=   103.5 ed=   150 6/20/2020   x1=  81. x2= 114. y1=  1.28 y2=  -.44 BEST
AAA2     1 US_Iowa_Polk Deaths    cc1=  .995965 cc2=  .824466 lx=  4.97095 if=  81 il= 114 5/15/2020  n=  33 now=     149 end=        144        76       145 U=    19.20 T=  105.5 p1=  -3.4 p2=   103.5 ed=   150 6/20/2020   x1=  81. x2= 114. y1=  1.28 y2=  -.44 BEST
GP: Deaths    US_Iowa_Polk 5/15/2020       114     149      144      76      145     3   150 6/20/2020 
AAA1     1 US_Iowa_Polk Deaths    cc1=  .995637 cc2=  .821560 lx=  4.99395 if=  82 il= 114 5/15/2020  n=  32 now=     149 end=        147        76       145 U=    18.89 T=  106.2 p1=  -1.3 p2=   101.4 ed=   150 6/20/2020   x1=  82. x2= 114. y1=  1.28 y2=  -.41 BEST
AAA2     1 US_Iowa_Polk Deaths    cc1=  .995638 cc2=  .821560 lx=  4.98895 if=  82 il= 114 5/15/2020  n=  32 now=     149 end=        147        76       145 U=    18.89 T=  106.2 p1=  -1.3 p2=   101.4 ed=   150 6/20/2020   x1=  82. x2= 114. y1=  1.28 y2=  -.41 BEST
GP: Deaths    US_Iowa_Polk 5/15/2020       114     149      147      76      145     3   150 6/20/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .995862 cc2=  .819085 lx=  5.07395 if=  83 il= 114 5/15/2020  n=  31 now=     149 end=        159        76       145 U=    20.14 T=  108.0 p1=   6.7 p2=    93.7 ed=   155 6/25/2020   x1=  83. x2= 114. y1=  1.24 y2=  -.30     
GP: Deaths    US_Iowa_Polk 5/15/2020       114     149      159      76      145     3   155 6/25/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .996346 cc2=  .816741 lx=  5.22395 if=  84 il= 114 5/15/2020  n=  30 now=     149 end=        185        76       145 U=    23.07 T=  111.4 p1=  24.2 p2=    80.5 ed=   165 7/5/2020    x1=  84. x2= 114. y1=  1.19 y2=  -.11     
GP: Deaths    US_Iowa_Polk 5/15/2020       114     149      185      76      145     3   165 7/5/2020  
AAA2     1 US_Iowa_Polk Deaths    cc1=  .996323 cc2=  .813749 lx=  5.33395 if=  85 il= 114 5/15/2020  n=  29 now=     149 end=        207        76       145 U=    26.23 T=  114.1 p1=  38.9 p2=    72.0 ed=   175 7/15/2020   x1=  85. x2= 114. y1=  1.11 y2=   .00     
GP: Deaths    US_Iowa_Polk 5/15/2020       114     149      207      76      145     3   175 7/15/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .996004 cc2=  .810309 lx=  5.29395 if=  86 il= 114 5/15/2020  n=  28 now=     149 end=        199        76       145 U=    24.71 T=  113.1 p1=  33.6 p2=    74.9 ed=   171 7/11/2020   x1=  86. x2= 114. y1=  1.10 y2=  -.04     
GP: Deaths    US_Iowa_Polk 5/15/2020       114     149      199      76      145     3   171 7/11/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .995613 cc2=  .806631 lx=  5.34395 if=  87 il= 114 5/15/2020  n=  27 now=     149 end=        209        76       145 U=    26.76 T=  114.4 p1=  40.3 p2=    71.3 ed=   177 7/17/2020   x1=  87. x2= 114. y1=  1.02 y2=   .01     
GP: Deaths    US_Iowa_Polk 5/15/2020       114     149      209      76      145     3   177 7/17/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .995419 cc2=  .802969 lx=  5.26395 if=  88 il= 114 5/15/2020  n=  26 now=     149 end=        193        76       145 U=    24.48 T=  112.3 p1=  29.5 p2=    77.2 ed=   170 7/10/2020   x1=  88. x2= 114. y1=   .99 y2=  -.07     
GP: Deaths    US_Iowa_Polk 5/15/2020       114     149      193      76      145     3   170 7/10/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .994875 cc2=  .798759 lx=  5.25395 if=  89 il= 114 5/15/2020  n=  25 now=     149 end=        191        76       145 U=    23.38 T=  112.1 p1=  28.2 p2=    78.0 ed=   167 7/7/2020    x1=  89. x2= 114. y1=   .99 y2=  -.08     
GP: Deaths    US_Iowa_Polk 5/15/2020       114     149      191      76      145     3   167 7/7/2020  
AAA2     1 US_Iowa_Polk Deaths    cc1=  .994626 cc2=  .794626 lx=  5.39395 if=  90 il= 114 5/15/2020  n=  24 now=     149 end=        220        76       145 U=    26.60 T=  115.6 p1=  47.7 p2=    67.7 ed=   178 7/18/2020   x1=  90. x2= 114. y1=   .96 y2=   .06     
GP: Deaths    US_Iowa_Polk 5/15/2020       114     149      220      76      145     3   178 7/18/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .993929 cc2=  .789804 lx=  5.40395 if=  91 il= 114 5/15/2020  n=  23 now=     149 end=        222        76       145 U=    25.65 T=  115.8 p1=  49.0 p2=    67.1 ed=   176 7/16/2020   x1=  91. x2= 114. y1=   .97 y2=   .07     
GP: Deaths    US_Iowa_Polk 5/15/2020       114     149      222      76      145     3   176 7/16/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .994149 cc2=  .785635 lx=  5.85395 if=  92 il= 114 5/15/2020  n=  22 now=     149 end=        348        76       145 U=    34.96 T=  128.7 p1= 133.6 p2=    42.8 ed=   211 8/20/2020   x1=  92. x2= 114. y1=  1.05 y2=   .42     
GP: Deaths    US_Iowa_Polk 5/15/2020       114     149      348      76      145     3   211 8/20/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .993330 cc2=  .780129 lx=  5.92395 if=  93 il= 114 5/15/2020  n=  21 now=     149 end=        373        76       145 U=    36.49 T=  131.0 p1= 150.3 p2=    39.9 ed=   217 8/26/2020   x1=  93. x2= 114. y1=  1.04 y2=   .47     
GP: Deaths    US_Iowa_Polk 5/15/2020       114     149      373      76      145     3   217 8/26/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .992326 cc2=  .774108 lx=  5.91395 if=  94 il= 114 5/15/2020  n=  20 now=     149 end=        370        76       145 U=    36.56 T=  130.8 p1= 148.3 p2=    40.3 ed=   217 8/26/2020   x1=  94. x2= 114. y1=  1.01 y2=   .46     
GP: Deaths    US_Iowa_Polk 5/15/2020       114     149      370      76      145     3   217 8/26/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .990481 cc2=  .761065 lx=  6.80395 if=  96 il= 114 5/15/2020  n=  18 now=     149 end=        901        76       145 U=    51.49 T=  160.6 p1= 504.7 p2=    16.5 ed=   282 10/30/2020  x1=  96. x2= 114. y1=  1.26 y2=   .91     
GP: Deaths    US_Iowa_Polk 5/15/2020       114     149    -          76      145     3   282 10/30/2020
AAA2     1 US_Iowa_Polk Deaths    cc1=  .989194 cc2=  .753492 lx=  7.00395 if=  97 il= 114 5/15/2020  n=  17 now=     149 end=       1100        76       145 U=    58.77 T=  171.8 p1= 638.3 p2=    13.5 ed=   310 11/27/2020  x1=  97. x2= 114. y1=  1.27 y2=   .98     
GP: Deaths    US_Iowa_Polk 5/15/2020       114     149    -          76      145     3   310 11/27/2020
AAA2     1 US_Iowa_Polk Deaths    cc1=  .985138 cc2=  .735138 lx=  7.00395 if=  99 il= 114 5/15/2020  n=  15 now=     149 end=       1100        76       145 U=    58.90 T=  171.9 p1= 638.3 p2=    13.5 ed=   310 11/27/2020  x1=  99. x2= 114. y1=  1.24 y2=   .98     
GP: Deaths    US_Iowa_Polk 5/15/2020       114     149    -          76      145     3   310 11/27/2020
AAA2     1 US_Iowa_Polk Deaths    cc1=  .983281 cc2=  .725082 lx=  5.78395 if= 100 il= 114 5/15/2020  n=  14 now=     149 end=        325        76       145 U=    34.80 T=  127.0 p1= 118.1 p2=    45.8 ed=   209 8/18/2020   x1= 100. x2= 114. y1=   .78 y2=   .37     
GP: Deaths    US_Iowa_Polk 5/15/2020       114     149      325      76      145     3   209 8/18/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .995379 cc2=  .847937 lx=  5.27395 if=  70 il= 115 5/16/2020  n=  45 now=     149 end=        195        78       189 U=    25.73 T=  112.8 p1=  30.9 p2=    76.4 ed=   173 7/13/2020   x1=  70. x2= 115. y1=  1.66 y2=  -.09     
GP: Deaths    US_Iowa_Polk 5/16/2020       115     149      195      78      189     4   173 7/13/2020 
AAA1     1 US_Iowa_Polk Deaths    cc1=  .995167 cc2=  .846096 lx=  5.24395 if=  71 il= 115 5/16/2020  n=  44 now=     149 end=        189        78       189 U=    24.76 T=  112.0 p1=  26.8 p2=    78.8 ed=   170 7/10/2020   x1=  71. x2= 115. y1=  1.66 y2=  -.12 BEST
AAA2     1 US_Iowa_Polk Deaths    cc1=  .995167 cc2=  .846096 lx=  5.24195 if=  71 il= 115 5/16/2020  n=  44 now=     149 end=        189        78       189 U=    24.76 T=  112.0 p1=  26.8 p2=    78.8 ed=   170 7/10/2020   x1=  71. x2= 115. y1=  1.66 y2=  -.12 BEST
GP: Deaths    US_Iowa_Polk 5/16/2020       115     149      189      78      189     4   170 7/10/2020 
AAA1     1 US_Iowa_Polk Deaths    cc1=  .994838 cc2=  .844083 lx=  5.23395 if=  72 il= 115 5/16/2020  n=  43 now=     149 end=        187        78       189 U=    24.07 T=  111.8 p1=  25.5 p2=    79.7 ed=   168 7/8/2020    x1=  72. x2= 115. y1=  1.66 y2=  -.13 BEST
AAA2     1 US_Iowa_Polk Deaths    cc1=  .994838 cc2=  .844083 lx=  5.23295 if=  72 il= 115 5/16/2020  n=  43 now=     149 end=        187        78       189 U=    24.07 T=  111.8 p1=  25.5 p2=    79.7 ed=   168 7/8/2020    x1=  72. x2= 115. y1=  1.66 y2=  -.13 BEST
GP: Deaths    US_Iowa_Polk 5/16/2020       115     149      187      78      189     4   168 7/8/2020  
AAA1     1 US_Iowa_Polk Deaths    cc1=  .994502 cc2=  .842003 lx=  5.25395 if=  73 il= 115 5/16/2020  n=  42 now=     149 end=        191        78       189 U=    23.76 T=  112.4 p1=  28.2 p2=    78.0 ed=   168 7/8/2020    x1=  73. x2= 115. y1=  1.66 y2=  -.11 BEST
AAA2     1 US_Iowa_Polk Deaths    cc1=  .994502 cc2=  .842003 lx=  5.25395 if=  73 il= 115 5/16/2020  n=  42 now=     149 end=        191        78       189 U=    23.76 T=  112.4 p1=  28.2 p2=    78.0 ed=   168 7/8/2020    x1=  73. x2= 115. y1=  1.66 y2=  -.11 BEST
GP: Deaths    US_Iowa_Polk 5/16/2020       115     149      191      78      189     4   168 7/8/2020  
AAA2     1 US_Iowa_Polk Deaths    cc1=  .994408 cc2=  .840104 lx=  5.33395 if=  74 il= 115 5/16/2020  n=  41 now=     149 end=        207        78       189 U=    26.32 T=  114.4 p1=  38.9 p2=    72.0 ed=   176 7/16/2020   x1=  74. x2= 115. y1=  1.53 y2=  -.02     
GP: Deaths    US_Iowa_Polk 5/16/2020       115     149      207      78      189     4   176 7/16/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .994010 cc2=  .837837 lx=  5.31395 if=  75 il= 115 5/16/2020  n=  40 now=     149 end=        203        78       189 U=    28.33 T=  113.8 p1=  36.2 p2=    73.4 ed=   180 7/20/2020   x1=  75. x2= 115. y1=  1.37 y2=  -.04     
GP: Deaths    US_Iowa_Polk 5/16/2020       115     149      203      78      189     4   180 7/20/2020 
AAA1     1 US_Iowa_Polk Deaths    cc1=  .995056 cc2=  .836943 lx=  5.23395 if=  76 il= 115 5/16/2020  n=  39 now=     149 end=        187        78       189 U=    26.38 T=  111.5 p1=  25.5 p2=    79.7 ed=   173 7/13/2020   x1=  76. x2= 115. y1=  1.35 y2=  -.13 BEST
AAA2     1 US_Iowa_Polk Deaths    cc1=  .995056 cc2=  .836943 lx=  5.23695 if=  76 il= 115 5/16/2020  n=  39 now=     149 end=        187        78       189 U=    26.38 T=  111.5 p1=  25.5 p2=    79.7 ed=   173 7/13/2020   x1=  76. x2= 115. y1=  1.35 y2=  -.13 BEST
GP: Deaths    US_Iowa_Polk 5/16/2020       115     149      187      78      189     4   173 7/13/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .995825 cc2=  .835697 lx=  5.17395 if=  77 il= 115 5/16/2020  n=  38 now=     149 end=        176        78       189 U=    24.78 T=  110.0 p1=  18.1 p2=    84.7 ed=   168 7/8/2020    x1=  77. x2= 115. y1=  1.33 y2=  -.20     
GP: Deaths    US_Iowa_Polk 5/16/2020       115     149      176      78      189     4   168 7/8/2020  
AAA2     1 US_Iowa_Polk Deaths    cc1=  .996299 cc2=  .834077 lx=  5.11395 if=  78 il= 115 5/16/2020  n=  37 now=     149 end=        166        78       189 U=    23.21 T=  108.5 p1=  11.4 p2=    89.8 ed=   163 7/3/2020    x1=  78. x2= 115. y1=  1.32 y2=  -.28     
GP: Deaths    US_Iowa_Polk 5/16/2020       115     149      166      78      189     4   163 7/3/2020  
AAA2     1 US_Iowa_Polk Deaths    cc1=  .996474 cc2=  .832075 lx=  5.07395 if=  79 il= 115 5/16/2020  n=  36 now=     149 end=        159        78       189 U=    21.99 T=  107.7 p1=   6.7 p2=    93.7 ed=   159 6/29/2020   x1=  79. x2= 115. y1=  1.30 y2=  -.33     
GP: Deaths    US_Iowa_Polk 5/16/2020       115     149      159      78      189     4   159 6/29/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .996372 cc2=  .829705 lx=  5.04395 if=  80 il= 115 5/16/2020  n=  35 now=     149 end=        155        78       189 U=    20.93 T=  107.1 p1=   4.0 p2=    96.1 ed=   156 6/26/2020   x1=  80. x2= 115. y1=  1.30 y2=  -.38     
GP: Deaths    US_Iowa_Polk 5/16/2020       115     149      155      78      189     4   156 6/26/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .996071 cc2=  .827040 lx=  5.03395 if=  81 il= 115 5/16/2020  n=  34 now=     149 end=        153        78       189 U=    20.19 T=  107.1 p1=   2.7 p2=    97.4 ed=   154 6/24/2020   x1=  81. x2= 115. y1=  1.29 y2=  -.39     
GP: Deaths    US_Iowa_Polk 5/16/2020       115     149      153      78      189     4   154 6/24/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .995779 cc2=  .824280 lx=  5.05395 if=  82 il= 115 5/16/2020  n=  33 now=     149 end=        156        78       189 U=    19.88 T=  107.8 p1=   4.7 p2=    95.5 ed=   154 6/24/2020   x1=  82. x2= 115. y1=  1.30 y2=  -.36     
GP: Deaths    US_Iowa_Polk 5/16/2020       115     149      156      78      189     4   154 6/24/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .996050 cc2=  .821972 lx=  5.14395 if=  83 il= 115 5/16/2020  n=  32 now=     149 end=        171        78       189 U=    21.31 T=  109.9 p1=  14.8 p2=    87.1 ed=   160 6/30/2020   x1=  83. x2= 115. y1=  1.26 y2=  -.24     
GP: Deaths    US_Iowa_Polk 5/16/2020       115     149      171      78      189     4   160 6/30/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .996572 cc2=  .819796 lx=  5.29395 if=  84 il= 115 5/16/2020  n=  31 now=     149 end=        199        78       189 U=    24.35 T=  113.4 p1=  33.6 p2=    74.9 ed=   170 7/10/2020   x1=  84. x2= 115. y1=  1.21 y2=  -.06     
GP: Deaths    US_Iowa_Polk 5/16/2020       115     149      199      78      189     4   170 7/10/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .996595 cc2=  .816990 lx=  5.41395 if=  85 il= 115 5/16/2020  n=  30 now=     149 end=        224        78       189 U=    27.79 T=  116.5 p1=  50.3 p2=    66.5 ed=   182 7/22/2020   x1=  85. x2= 115. y1=  1.14 y2=   .06     
GP: Deaths    US_Iowa_Polk 5/16/2020       115     149      224      78      189     4   182 7/22/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .996298 cc2=  .813724 lx=  5.37395 if=  86 il= 115 5/16/2020  n=  29 now=     149 end=        215        78       189 U=    26.24 T=  115.4 p1=  44.3 p2=    69.3 ed=   177 7/17/2020   x1=  86. x2= 115. y1=  1.12 y2=   .02     
GP: Deaths    US_Iowa_Polk 5/16/2020       115     149      215      78      189     4   177 7/17/2020 
AAA2     1 US_Iowa_Polk Deaths    cc1=  .995965 cc2=  .810270 lx=  5.42395 if=  87 il= 115 5/16/2020  n=  28 now=     149 end=        226        78       189 U=    28.41 T=  116.8 p1=  51.7 p2=    65.9 ed=   183 7/23/2020   x1=  87. x2= 115. y1=  1.05 y2=   .07     
GP: Deaths    US_Iowa_Polk 5/16/2020       115     149      226      78      189     4   183 7/23/2020 
