TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        6733.00000        8.81478
TAB:  US_Pennsylvania_Delaware Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_Pennsylvania_Delaware 4/9/2020         78     602    -          26      189     1   232 9/10/2020 
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .994900 cc2=  .706225 lx=  6.38026 if=  67 il=  78 4/9/2020   n=  11 now=     602 end=        590        26       189 U=    23.42 T=  104.7 p1=  -2.0 p2=   102.0 ed=   159 6/29/2020   x1=  67. x2=  78. y1=  1.61 y2=  1.14     
GP: Deaths    US_Pennsylvania_Delaware 4/9/2020         78     602      590      26      189     1   159 6/29/2020 
AAA1     1 US_Pennsylvania_Delaware Deaths    cc1=  .995996 cc2=  .694484 lx=  5.27026 if=  68 il=  78 4/9/2020   n=  10 now=     602 end=        194        26       189 U=    15.21 T=   88.6 p1= -67.8 p2=   310.3 ed=   124 5/25/2020   x1=  68. x2=  78. y1=  1.36 y2=   .70 BEST
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .995996 cc2=  .694484 lx=  5.26826 if=  68 il=  78 4/9/2020   n=  10 now=     602 end=        194        26       189 U=    15.21 T=   88.6 p1= -67.8 p2=   310.3 ed=   124 5/25/2020   x1=  68. x2=  78. y1=  1.36 y2=   .70 BEST
GP: Deaths    US_Pennsylvania_Delaware 4/9/2020         78     602      194      26      189     1   124 5/25/2020 
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .994695 cc2=  .678467 lx=  5.43026 if=  69 il=  78 4/9/2020   n=   9 now=     602 end=        228        26       189 U=    15.94 T=   90.4 p1= -62.1 p2=   264.0 ed=   127 5/28/2020   x1=  69. x2=  78. y1=  1.34 y2=   .78     
GP: Deaths    US_Pennsylvania_Delaware 4/9/2020         78     602      228      26      189     1   127 5/28/2020 
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .993671 cc2=  .660337 lx=  7.65026 if=  70 il=  78 4/9/2020   n=   8 now=     602 end=       2101        26       189 U=    30.60 T=  123.3 p1= 249.0 p2=    28.7 ed=   195 8/4/2020    x1=  70. x2=  78. y1=  1.74 y2=  1.48     
GP: Deaths    US_Pennsylvania_Delaware 4/9/2020         78     602    -          26      189     1   195 8/4/2020  
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .979799 cc2=  .571551 lx=  8.40026 if=  73 il=  78 4/9/2020   n=   5 now=     602 end=       4448        26       189 U=    39.54 T=  142.7 p1= 638.9 p2=    13.5 ed=   236 9/14/2020   x1=  73. x2=  78. y1=  1.76 y2=  1.64     
GP: Deaths    US_Pennsylvania_Delaware 4/9/2020         78     602    -          26      189     1   236 9/14/2020 
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .994563 cc2=  .752028 lx=  8.40026 if=  63 il=  79 4/10/2020  n=  16 now=     602 end=       4448        30        77 U=    36.96 T=  138.5 p1= 638.9 p2=    13.5 ed=   225 9/3/2020    x1=  63. x2=  79. y1=  2.04 y2=  1.61     
GP: Deaths    US_Pennsylvania_Delaware 4/10/2020        79     602    -          30       77     1   225 9/3/2020  
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .994218 cc2=  .744218 lx=  8.40026 if=  64 il=  79 4/10/2020  n=  15 now=     602 end=       4448        30        77 U=    34.65 T=  134.8 p1= 638.9 p2=    13.5 ed=   216 8/25/2020   x1=  64. x2=  79. y1=  2.04 y2=  1.61     
GP: Deaths    US_Pennsylvania_Delaware 4/10/2020        79     602    -          30       77     1   216 8/25/2020 
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .993079 cc2=  .734880 lx=  8.40026 if=  65 il=  79 4/10/2020  n=  14 now=     602 end=       4448        30        77 U=    36.95 T=  138.5 p1= 638.9 p2=    13.5 ed=   225 9/3/2020    x1=  65. x2=  79. y1=  1.99 y2=  1.61     
GP: Deaths    US_Pennsylvania_Delaware 4/10/2020        79     602    -          30       77     1   225 9/3/2020  
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .992595 cc2=  .725334 lx=  8.40026 if=  66 il=  79 4/10/2020  n=  13 now=     602 end=       4448        30        77 U=    38.39 T=  140.8 p1= 638.9 p2=    13.5 ed=   231 9/9/2020    x1=  66. x2=  79. y1=  1.95 y2=  1.61     
GP: Deaths    US_Pennsylvania_Delaware 4/10/2020        79     602    -          30       77     1   231 9/9/2020  
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .995993 cc2=  .718643 lx=  6.30026 if=  67 il=  79 4/10/2020  n=  12 now=     602 end=        544        30        77 U=    22.74 T=  103.2 p1=  -9.6 p2=   110.7 ed=   156 6/26/2020   x1=  67. x2=  79. y1=  1.59 y2=  1.06     
GP: Deaths    US_Pennsylvania_Delaware 4/10/2020        79     602      544      30       77     1   156 6/26/2020 
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .996899 cc2=  .708224 lx=  5.41026 if=  68 il=  79 4/10/2020  n=  11 now=     602 end=        223        30        77 U=    15.84 T=   90.0 p1= -63.0 p2=   270.0 ed=   127 5/28/2020   x1=  68. x2=  79. y1=  1.39 y2=   .70     
GP: Deaths    US_Pennsylvania_Delaware 4/10/2020        79     602      223      30       77     1   127 5/28/2020 
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .996009 cc2=  .694498 lx=  5.57026 if=  69 il=  79 4/10/2020  n=  10 now=     602 end=        262        30        77 U=    16.61 T=   91.9 p1= -56.5 p2=   229.8 ed=   131 6/1/2020    x1=  69. x2=  79. y1=  1.38 y2=   .77     
GP: Deaths    US_Pennsylvania_Delaware 4/10/2020        79     602      262      30       77     1   131 6/1/2020  
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .995378 cc2=  .679150 lx=  7.05026 if=  70 il=  79 4/10/2020  n=   9 now=     602 end=       1153        30        77 U=    26.82 T=  113.7 p1=  91.5 p2=    52.2 ed=   176 7/16/2020   x1=  70. x2=  79. y1=  1.63 y2=  1.29     
GP: Deaths    US_Pennsylvania_Delaware 4/10/2020        79     602     1153      30       77     1   176 7/16/2020 
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .987374 cc2=  .609410 lx=  8.40026 if=  73 il=  79 4/10/2020  n=   6 now=     602 end=       4448        30        77 U=    38.79 T=  141.4 p1= 638.9 p2=    13.5 ed=   232 9/10/2020   x1=  73. x2=  79. y1=  1.76 y2=  1.61     
GP: Deaths    US_Pennsylvania_Delaware 4/10/2020        79     602    -          30       77     1   232 9/10/2020 
AAA1     1 US_Pennsylvania_Delaware Deaths    cc1=  .992294 cc2=  .584046 lx=  4.31026 if=  74 il=  79 4/10/2020  n=   5 now=     602 end=         74        30        77 U=     8.21 T=   78.2 p1= -87.7 p2=   813.5 ed=    97 4/28/2020   x1=  74. x2=  79. y1=   .51 y2=  -.10 BEST
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .992294 cc2=  .584046 lx=  4.31326 if=  74 il=  79 4/10/2020  n=   5 now=     602 end=         74        30        77 U=     8.21 T=   78.2 p1= -87.7 p2=   813.5 ed=    97 4/28/2020   x1=  74. x2=  79. y1=   .51 y2=  -.10 BEST
GP: Deaths    US_Pennsylvania_Delaware 4/10/2020        79     602       74      30       77     1    97 4/28/2020 
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .994704 cc2=  .759002 lx=  8.40026 if=  63 il=  80 4/11/2020  n=  17 now=     602 end=       4448        39      1745 U=    34.92 T=  134.3 p1= 638.9 p2=    13.5 ed=   216 8/25/2020   x1=  63. x2=  80. y1=  2.04 y2=  1.56     
GP: Deaths    US_Pennsylvania_Delaware 4/11/2020        80     602    -          39     1745     1   216 8/25/2020 
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .994504 cc2=  .751969 lx=  8.40026 if=  64 il=  80 4/11/2020  n=  16 now=     602 end=       4448        39      1745 U=    32.87 T=  131.1 p1= 638.9 p2=    13.5 ed=   208 8/17/2020   x1=  64. x2=  80. y1=  2.04 y2=  1.56     
GP: Deaths    US_Pennsylvania_Delaware 4/11/2020        80     602    -          39     1745     1   208 8/17/2020 
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .993425 cc2=  .743425 lx=  8.40026 if=  65 il=  80 4/11/2020  n=  15 now=     602 end=       4448        39      1745 U=    34.66 T=  133.9 p1= 638.9 p2=    13.5 ed=   215 8/24/2020   x1=  65. x2=  80. y1=  1.99 y2=  1.56     
GP: Deaths    US_Pennsylvania_Delaware 4/11/2020        80     602    -          39     1745     1   215 8/24/2020 
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .993183 cc2=  .734984 lx=  8.40026 if=  66 il=  80 4/11/2020  n=  14 now=     602 end=       4448        39      1745 U=    35.66 T=  135.5 p1= 638.9 p2=    13.5 ed=   219 8/28/2020   x1=  66. x2=  80. y1=  1.95 y2=  1.56     
GP: Deaths    US_Pennsylvania_Delaware 4/11/2020        80     602    -          39     1745     1   219 8/28/2020 
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .995948 cc2=  .728687 lx=  8.40026 if=  67 il=  80 4/11/2020  n=  13 now=     602 end=       4448        39      1745 U=    33.12 T=  131.5 p1= 638.9 p2=    13.5 ed=   209 8/18/2020   x1=  67. x2=  80. y1=  1.95 y2=  1.56     
GP: Deaths    US_Pennsylvania_Delaware 4/11/2020        80     602    -          39     1745     1   209 8/18/2020 
AAA1     1 US_Pennsylvania_Delaware Deaths    cc1=  .996097 cc2=  .718746 lx=  7.46026 if=  68 il=  80 4/11/2020  n=  12 now=     602 end=       1737        39      1745 U=    25.54 T=  114.1 p1= 188.5 p2=    34.7 ed=   174 7/14/2020   x1=  68. x2=  80. y1=  1.80 y2=  1.33 BEST
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .996097 cc2=  .718746 lx=  7.46326 if=  68 il=  80 4/11/2020  n=  12 now=     602 end=       1737        39      1745 U=    25.54 T=  114.1 p1= 188.5 p2=    34.7 ed=   174 7/14/2020   x1=  68. x2=  80. y1=  1.80 y2=  1.33 BEST
GP: Deaths    US_Pennsylvania_Delaware 4/11/2020        80     602     1737      39     1745     1   174 7/14/2020 
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .995340 cc2=  .706665 lx=  8.40026 if=  69 il=  80 4/11/2020  n=  11 now=     602 end=       4448        39      1745 U=    30.54 T=  127.5 p1= 638.9 p2=    13.5 ed=   199 8/8/2020    x1=  69. x2=  80. y1=  1.92 y2=  1.56     
GP: Deaths    US_Pennsylvania_Delaware 4/11/2020        80     602    -          39     1745     1   199 8/8/2020  
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .994754 cc2=  .693242 lx=  8.40026 if=  70 il=  80 4/11/2020  n=  10 now=     602 end=       4448        39      1745 U=    32.32 T=  130.3 p1= 638.9 p2=    13.5 ed=   206 8/15/2020   x1=  70. x2=  80. y1=  1.86 y2=  1.56     
GP: Deaths    US_Pennsylvania_Delaware 4/11/2020        80     602    -          39     1745     1   206 8/15/2020 
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .987030 cc2=  .633476 lx=  8.40026 if=  73 il=  80 4/11/2020  n=   7 now=     602 end=       4448        39      1745 U=    33.56 T=  132.2 p1= 638.9 p2=    13.5 ed=   211 8/20/2020   x1=  73. x2=  80. y1=  1.76 y2=  1.56     
GP: Deaths    US_Pennsylvania_Delaware 4/11/2020        80     602    -          39     1745     1   211 8/20/2020 
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .990477 cc2=  .612513 lx=  8.40026 if=  74 il=  80 4/11/2020  n=   6 now=     602 end=       4448        39      1745 U=    30.64 T=  127.7 p1= 638.9 p2=    13.5 ed=   199 8/8/2020    x1=  74. x2=  80. y1=  1.75 y2=  1.56     
GP: Deaths    US_Pennsylvania_Delaware 4/11/2020        80     602    -          39     1745     1   199 8/8/2020  
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .995448 cc2=  .766032 lx=  8.40026 if=  63 il=  81 4/12/2020  n=  18 now=     602 end=       4448        39       789 U=    36.98 T=  138.5 p1= 638.9 p2=    13.5 ed=   225 9/3/2020    x1=  63. x2=  81. y1=  2.04 y2=  1.56     
GP: Deaths    US_Pennsylvania_Delaware 4/12/2020        81     602    -          39      789     1   225 9/3/2020  
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .995270 cc2=  .759567 lx=  8.40026 if=  64 il=  81 4/12/2020  n=  17 now=     602 end=       4448        39       789 U=    34.92 T=  135.3 p1= 638.9 p2=    13.5 ed=   217 8/26/2020   x1=  64. x2=  81. y1=  2.04 y2=  1.56     
GP: Deaths    US_Pennsylvania_Delaware 4/12/2020        81     602    -          39      789     1   217 8/26/2020 
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .994413 cc2=  .751877 lx=  8.40026 if=  65 il=  81 4/12/2020  n=  16 now=     602 end=       4448        39       789 U=    36.97 T=  138.5 p1= 638.9 p2=    13.5 ed=   225 9/3/2020    x1=  65. x2=  81. y1=  1.99 y2=  1.56     
GP: Deaths    US_Pennsylvania_Delaware 4/12/2020        81     602    -          39      789     1   225 9/3/2020  
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .994175 cc2=  .744175 lx=  8.40026 if=  66 il=  81 4/12/2020  n=  15 now=     602 end=       4448        39       789 U=    38.21 T=  140.4 p1= 638.9 p2=    13.5 ed=   230 9/8/2020    x1=  66. x2=  81. y1=  1.95 y2=  1.56     
GP: Deaths    US_Pennsylvania_Delaware 4/12/2020        81     602    -          39      789     1   230 9/8/2020  
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .996293 cc2=  .738094 lx=  7.65026 if=  67 il=  81 4/12/2020  n=  14 now=     602 end=       2101        39       789 U=    30.98 T=  123.8 p1= 249.0 p2=    28.7 ed=   196 8/5/2020    x1=  67. x2=  81. y1=  1.83 y2=  1.38     
GP: Deaths    US_Pennsylvania_Delaware 4/12/2020        81     602    -          39      789     1   196 8/5/2020  
AAA1     1 US_Pennsylvania_Delaware Deaths    cc1=  .996446 cc2=  .729185 lx=  6.67026 if=  68 il=  81 4/12/2020  n=  13 now=     602 end=        788        39       789 U=    23.06 T=  106.4 p1=  30.9 p2=    76.4 ed=   160 6/30/2020   x1=  68. x2=  81. y1=  1.66 y2=  1.10 BEST
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .996446 cc2=  .729185 lx=  6.67426 if=  68 il=  81 4/12/2020  n=  13 now=     602 end=        788        39       789 U=    23.06 T=  106.4 p1=  30.9 p2=    76.4 ed=   160 6/30/2020   x1=  68. x2=  81. y1=  1.66 y2=  1.10 BEST
GP: Deaths    US_Pennsylvania_Delaware 4/12/2020        81     602      788      39      789     1   160 6/30/2020 
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .995720 cc2=  .718370 lx=  7.22026 if=  69 il=  81 4/12/2020  n=  12 now=     602 end=       1366        39       789 U=    26.32 T=  114.4 p1= 126.9 p2=    44.1 ed=   176 7/16/2020   x1=  69. x2=  81. y1=  1.72 y2=  1.27     
GP: Deaths    US_Pennsylvania_Delaware 4/12/2020        81     602     1366      39      789     1   176 7/16/2020 
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .995299 cc2=  .706624 lx=  8.40026 if=  70 il=  81 4/12/2020  n=  11 now=     602 end=       4448        39       789 U=    35.55 T=  136.3 p1= 638.9 p2=    13.5 ed=   220 8/29/2020   x1=  70. x2=  81. y1=  1.86 y2=  1.56     
GP: Deaths    US_Pennsylvania_Delaware 4/12/2020        81     602    -          39      789     1   220 8/29/2020 
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .989147 cc2=  .655814 lx=  8.40026 if=  73 il=  81 4/12/2020  n=   8 now=     602 end=       4448        39       789 U=    38.35 T=  140.7 p1= 638.9 p2=    13.5 ed=   231 9/9/2020    x1=  73. x2=  81. y1=  1.76 y2=  1.56     
GP: Deaths    US_Pennsylvania_Delaware 4/12/2020        81     602    -          39      789     1   231 9/9/2020  
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .989790 cc2=  .636236 lx=  8.21026 if=  74 il=  81 4/12/2020  n=   7 now=     602 end=       3678        39       789 U=    34.45 T=  133.2 p1= 511.0 p2=    16.4 ed=   214 8/23/2020   x1=  74. x2=  81. y1=  1.72 y2=  1.51     
GP: Deaths    US_Pennsylvania_Delaware 4/12/2020        81     602    -          39      789     1   214 8/23/2020 
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .995648 cc2=  .772042 lx=  8.40026 if=  63 il=  82 4/13/2020  n=  19 now=     602 end=       4448        41        33 U=    38.20 T=  141.0 p1= 638.9 p2=    13.5 ed=   231 9/9/2020    x1=  63. x2=  82. y1=  2.04 y2=  1.54     
GP: Deaths    US_Pennsylvania_Delaware 4/13/2020        82     602    -          41       33     1   231 9/9/2020  
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .995368 cc2=  .765952 lx=  8.40026 if=  64 il=  82 4/13/2020  n=  18 now=     602 end=       4448        41        33 U=    36.19 T=  137.9 p1= 638.9 p2=    13.5 ed=   223 9/1/2020    x1=  64. x2=  82. y1=  2.04 y2=  1.54     
GP: Deaths    US_Pennsylvania_Delaware 4/13/2020        82     602    -          41       33     1   223 9/1/2020  
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .994611 cc2=  .758908 lx=  8.40026 if=  65 il=  82 4/13/2020  n=  17 now=     602 end=       4448        41        33 U=    38.34 T=  141.2 p1= 638.9 p2=    13.5 ed=   231 9/9/2020    x1=  65. x2=  82. y1=  1.99 y2=  1.54     
GP: Deaths    US_Pennsylvania_Delaware 4/13/2020        82     602    -          41       33     1   231 9/9/2020  
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .994212 cc2=  .751677 lx=  7.90026 if=  66 il=  82 4/13/2020  n=  16 now=     602 end=       2697        41        33 U=    36.20 T=  133.8 p1= 348.0 p2=    22.3 ed=   219 8/28/2020   x1=  66. x2=  82. y1=  1.87 y2=  1.43     
GP: Deaths    US_Pennsylvania_Delaware 4/13/2020        82     602    -          41       33     1   219 8/28/2020 
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .995911 cc2=  .745911 lx=  6.51026 if=  67 il=  82 4/13/2020  n=  15 now=     602 end=        671        41        33 U=    24.77 T=  107.5 p1=  11.5 p2=    89.7 ed=   165 7/5/2020    x1=  67. x2=  82. y1=  1.63 y2=  1.03     
GP: Deaths    US_Pennsylvania_Delaware 4/13/2020        82     602      671      41       33     1   165 7/5/2020  
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .995999 cc2=  .737800 lx=  5.91026 if=  68 il=  82 4/13/2020  n=  14 now=     602 end=        368        41        33 U=    19.38 T=   97.3 p1= -38.9 p2=   163.6 ed=   142 6/12/2020   x1=  68. x2=  82. y1=  1.51 y2=   .79     
GP: Deaths    US_Pennsylvania_Delaware 4/13/2020        82     602      368      41       33     1   142 6/12/2020 
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .995124 cc2=  .727863 lx=  6.09026 if=  69 il=  82 4/13/2020  n=  13 now=     602 end=        441        41        33 U=    20.50 T=   99.7 p1= -26.7 p2=   136.5 ed=   148 6/18/2020   x1=  69. x2=  82. y1=  1.50 y2=   .87     
GP: Deaths    US_Pennsylvania_Delaware 4/13/2020        82     602      441      41       33     1   148 6/18/2020 
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .994257 cc2=  .716906 lx=  6.93026 if=  70 il=  82 4/13/2020  n=  12 now=     602 end=       1022        41        33 U=    27.40 T=  114.0 p1=  69.8 p2=    58.9 ed=   178 7/18/2020   x1=  70. x2=  82. y1=  1.61 y2=  1.17     
GP: Deaths    US_Pennsylvania_Delaware 4/13/2020        82     602     1022      41       33     1   178 7/18/2020 
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .987588 cc2=  .671361 lx=  7.03026 if=  73 il=  82 4/13/2020  n=   9 now=     602 end=       1130        41        33 U=    30.27 T=  118.3 p1=  87.7 p2=    53.3 ed=   189 7/29/2020   x1=  73. x2=  82. y1=  1.50 y2=  1.20     
GP: Deaths    US_Pennsylvania_Delaware 4/13/2020        82     602     1130      41       33     1   189 7/29/2020 
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .986823 cc2=  .653490 lx=  5.00026 if=  74 il=  82 4/13/2020  n=   8 now=     602 end=        148        41        33 U=    13.18 T=   85.3 p1= -75.4 p2=   406.8 ed=   116 5/17/2020   x1=  74. x2=  82. y1=   .86 y2=   .25     
GP: Deaths    US_Pennsylvania_Delaware 4/13/2020        82     602      148      41       33     1   116 5/17/2020 
AAA1     1 US_Pennsylvania_Delaware Deaths    cc1=  .966745 cc2=  .558497 lx=  3.77026 if=  77 il=  82 4/13/2020  n=   5 now=     602 end=         43        41        33 U=     2.07 T=   76.1 p1= -92.9 p2=  1400.0 ed=    80 4/11/2020   x1=  77. x2=  82. y1=  -.45 y2= -2.87 BEST
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .966768 cc2=  .558497 lx=  3.76526 if=  77 il=  82 4/13/2020  n=   5 now=     602 end=         43        41        33 U=     2.07 T=   76.1 p1= -92.9 p2=  1400.0 ed=    80 4/11/2020   x1=  77. x2=  82. y1=  -.45 y2= -2.87 BEST
GP: Deaths    US_Pennsylvania_Delaware 4/13/2020        82     602       43      41       33     1    80 4/11/2020 
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .995872 cc2=  .777655 lx=  8.33026 if=  63 il=  83 4/14/2020  n=  20 now=     602 end=       4147        46        51 U=    37.84 T=  139.9 p1= 588.9 p2=    14.5 ed=   229 9/7/2020    x1=  63. x2=  83. y1=  2.03 y2=  1.50     
GP: Deaths    US_Pennsylvania_Delaware 4/14/2020        83     602    -          46       51     2   229 9/7/2020  
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .995612 cc2=  .772005 lx=  7.48026 if=  64 il=  83 4/14/2020  n=  19 now=     602 end=       1772        46        51 U=    30.65 T=  122.7 p1= 194.4 p2=    34.0 ed=   195 8/4/2020    x1=  64. x2=  83. y1=  1.92 y2=  1.30     
GP: Deaths    US_Pennsylvania_Delaware 4/14/2020        83     602     1772      46       51     2   195 8/4/2020  
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .994908 cc2=  .765492 lx=  7.78026 if=  65 il=  83 4/14/2020  n=  18 now=     602 end=       2392        46        51 U=    34.27 T=  130.1 p1= 297.3 p2=    25.2 ed=   210 8/19/2020   x1=  65. x2=  83. y1=  1.90 y2=  1.37     
GP: Deaths    US_Pennsylvania_Delaware 4/14/2020        83     602    -          46       51     2   210 8/19/2020 
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .994628 cc2=  .758926 lx=  6.82026 if=  66 il=  83 4/14/2020  n=  17 now=     602 end=        916        46        51 U=    28.48 T=  114.2 p1=  52.2 p2=    65.7 ed=   181 7/21/2020   x1=  66. x2=  83. y1=  1.69 y2=  1.10     
GP: Deaths    US_Pennsylvania_Delaware 4/14/2020        83     602      916      46       51     2   181 7/21/2020 
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .996180 cc2=  .753644 lx=  5.95026 if=  67 il=  83 4/14/2020  n=  16 now=     602 end=        383        46        51 U=    20.89 T=   98.7 p1= -36.4 p2=   157.2 ed=   148 6/18/2020   x1=  67. x2=  83. y1=  1.52 y2=   .75     
GP: Deaths    US_Pennsylvania_Delaware 4/14/2020        83     602      383      46       51     2   148 6/18/2020 
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .996345 cc2=  .746345 lx=  5.53026 if=  68 il=  83 4/14/2020  n=  15 now=     602 end=        252        46        51 U=    16.85 T=   92.0 p1= -58.1 p2=   238.9 ed=   131 6/1/2020    x1=  68. x2=  83. y1=  1.42 y2=   .53     
GP: Deaths    US_Pennsylvania_Delaware 4/14/2020        83     602      252      46       51     2   131 6/1/2020  
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .995567 cc2=  .737368 lx=  5.57026 if=  69 il=  83 4/14/2020  n=  14 now=     602 end=        262        46        51 U=    17.04 T=   92.5 p1= -56.5 p2=   229.8 ed=   132 6/2/2020    x1=  69. x2=  83. y1=  1.38 y2=   .55     
GP: Deaths    US_Pennsylvania_Delaware 4/14/2020        83     602      262      46       51     2   132 6/2/2020  
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .994659 cc2=  .727397 lx=  5.84026 if=  70 il=  83 4/14/2020  n=  13 now=     602 end=        343        46        51 U=    19.68 T=   96.8 p1= -43.0 p2=   175.5 ed=   143 6/13/2020   x1=  70. x2=  83. y1=  1.36 y2=   .70     
GP: Deaths    US_Pennsylvania_Delaware 4/14/2020        83     602      343      46       51     2   143 6/13/2020 
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .989501 cc2=  .687989 lx=  5.12026 if=  73 il=  83 4/14/2020  n=  10 now=     602 end=        167        46        51 U=    14.66 T=   86.8 p1= -72.3 p2=   360.5 ed=   121 5/22/2020   x1=  73. x2=  83. y1=   .94 y2=   .26     
GP: Deaths    US_Pennsylvania_Delaware 4/14/2020        83     602      167      46       51     2   121 5/22/2020 
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .989809 cc2=  .673581 lx=  4.52026 if=  74 il=  83 4/14/2020  n=   9 now=     602 end=         91        46        51 U=     8.99 T=   79.7 p1= -84.9 p2=   661.5 ed=   100 5/1/2020    x1=  74. x2=  83. y1=   .63 y2=  -.37     
GP: Deaths    US_Pennsylvania_Delaware 4/14/2020        83     602       91      46       51     2   100 5/1/2020  
AAA1     1 US_Pennsylvania_Delaware Deaths    cc1=  .977228 cc2=  .599263 lx=  4.12026 if=  77 il=  83 4/14/2020  n=   6 now=     602 end=         61        46        51 U=     4.93 T=   76.9 p1= -89.9 p2=   986.9 ed=    88 4/19/2020   x1=  77. x2=  83. y1=  -.02 y2= -1.23 BEST
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .977229 cc2=  .599263 lx=  4.11626 if=  77 il=  83 4/14/2020  n=   6 now=     602 end=         61        46        51 U=     4.93 T=   76.9 p1= -89.9 p2=   986.9 ed=    88 4/19/2020   x1=  77. x2=  83. y1=  -.02 y2= -1.23 BEST
GP: Deaths    US_Pennsylvania_Delaware 4/14/2020        83     602       61      46       51     2    88 4/19/2020 
AAA1     1 US_Pennsylvania_Delaware Deaths    cc1=  .966707 cc2=  .558459 lx=  4.03026 if=  78 il=  83 4/14/2020  n=   5 now=     602 end=         56        46        51 U=     3.72 T=   77.0 p1= -90.7 p2=  1075.0 ed=    85 4/16/2020   x1=  78. x2=  83. y1=  -.26 y2= -1.60 BEST
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .966708 cc2=  .558459 lx=  4.02826 if=  78 il=  83 4/14/2020  n=   5 now=     602 end=         56        46        51 U=     3.72 T=   77.0 p1= -90.7 p2=  1075.0 ed=    85 4/16/2020   x1=  78. x2=  83. y1=  -.26 y2= -1.60 BEST
GP: Deaths    US_Pennsylvania_Delaware 4/14/2020        83     602       56      46       51     2    85 4/16/2020 
AAA2     1 US_Pennsylvania_Delaware Deaths    cc1=  .996315 cc2=  .783115 lx=  8.40026 if=  63 il=  84 4/15/2020  n=  21 now=     602 end=       4448        60       656 U=    36.07 T=  136.7 p1= 638.9 p2=    13.5 ed=   221 8/30/2020   x1=  63. x2=  84. y1=  2.04 y2=  1.46     
