TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       53185.00000       10.88153
TAB:  Canada_Quebec Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    Canada_Quebec 5/27/2020       126    5029     5393    4229     5295    31   143 6/13/2020 
AAA1     1 Canada_Quebec Deaths    cc1=  .999306 cc2=  .822529 lx=  8.58298 if=  95 il= 126 5/27/2020  n=  31 now=    5029 end=       5339      4229      5295 U=    18.39 T=   99.2 p1=   6.2 p2=    94.2 ed=   142 6/12/2020   x1=  95. x2= 126. y1=   .23 y2= -1.46 BEST
AAA2     1 Canada_Quebec Deaths    cc1=  .999306 cc2=  .822529 lx=  8.58098 if=  95 il= 126 5/27/2020  n=  31 now=    5029 end=       5339      4229      5295 U=    18.39 T=   99.2 p1=   6.2 p2=    94.2 ed=   142 6/12/2020   x1=  95. x2= 126. y1=   .23 y2= -1.46 BEST
GP: Deaths    Canada_Quebec 5/27/2020       126    5029     5339    4229     5295    31   142 6/12/2020 
AAA1     1 Canada_Quebec Deaths    cc1=  .999267 cc2=  .819662 lx=  8.57298 if=  96 il= 126 5/27/2020  n=  30 now=    5029 end=       5286      4229      5295 U=    17.88 T=   99.2 p1=   5.1 p2=    95.1 ed=   141 6/11/2020   x1=  96. x2= 126. y1=   .18 y2= -1.50 BEST
AAA2     1 Canada_Quebec Deaths    cc1=  .999268 cc2=  .819662 lx=  8.57598 if=  96 il= 126 5/27/2020  n=  30 now=    5029 end=       5286      4229      5295 U=    17.88 T=   99.2 p1=   5.1 p2=    95.1 ed=   141 6/11/2020   x1=  96. x2= 126. y1=   .18 y2= -1.50 BEST
GP: Deaths    Canada_Quebec 5/27/2020       126    5029     5286    4229     5295    31   141 6/11/2020 
AAA1     1 Canada_Quebec Deaths    cc1=  .999209 cc2=  .816635 lx=  8.57298 if=  97 il= 126 5/27/2020  n=  29 now=    5029 end=       5286      4229      5295 U=    17.74 T=   99.4 p1=   5.1 p2=    95.1 ed=   141 6/11/2020   x1=  97. x2= 126. y1=   .14 y2= -1.50 BEST
AAA2     1 Canada_Quebec Deaths    cc1=  .999209 cc2=  .816635 lx=  8.57198 if=  97 il= 126 5/27/2020  n=  29 now=    5029 end=       5286      4229      5295 U=    17.74 T=   99.4 p1=   5.1 p2=    95.1 ed=   141 6/11/2020   x1=  97. x2= 126. y1=   .14 y2= -1.50 BEST
GP: Deaths    Canada_Quebec 5/27/2020       126    5029     5286    4229     5295    31   141 6/11/2020 
AAA1     1 Canada_Quebec Deaths    cc1=  .999126 cc2=  .813431 lx=  8.57298 if=  98 il= 126 5/27/2020  n=  28 now=    5029 end=       5286      4229      5295 U=    17.57 T=   99.7 p1=   5.1 p2=    95.1 ed=   141 6/11/2020   x1=  98. x2= 126. y1=   .09 y2= -1.50 BEST
AAA2     1 Canada_Quebec Deaths    cc1=  .999127 cc2=  .813431 lx=  8.57098 if=  98 il= 126 5/27/2020  n=  28 now=    5029 end=       5286      4229      5295 U=    17.57 T=   99.7 p1=   5.1 p2=    95.1 ed=   141 6/11/2020   x1=  98. x2= 126. y1=   .09 y2= -1.50 BEST
GP: Deaths    Canada_Quebec 5/27/2020       126    5029     5286    4229     5295    31   141 6/11/2020 
AAA1     1 Canada_Quebec Deaths    cc1=  .999037 cc2=  .810055 lx=  8.57298 if=  99 il= 126 5/27/2020  n=  27 now=    5029 end=       5286      4229      5295 U=    17.49 T=   99.8 p1=   5.1 p2=    95.1 ed=   141 6/11/2020   x1=  99. x2= 126. y1=   .04 y2= -1.50 BEST
AAA2     1 Canada_Quebec Deaths    cc1=  .999037 cc2=  .810055 lx=  8.57398 if=  99 il= 126 5/27/2020  n=  27 now=    5029 end=       5286      4229      5295 U=    17.49 T=   99.8 p1=   5.1 p2=    95.1 ed=   141 6/11/2020   x1=  99. x2= 126. y1=   .04 y2= -1.50 BEST
GP: Deaths    Canada_Quebec 5/27/2020       126    5029     5286    4229     5295    31   141 6/11/2020 
AAA1     1 Canada_Quebec Deaths    cc1=  .998958 cc2=  .806508 lx=  8.58298 if= 100 il= 126 5/27/2020  n=  26 now=    5029 end=       5339      4229      5295 U=    18.23 T=   99.5 p1=   6.2 p2=    94.2 ed=   142 6/12/2020   x1= 100. x2= 126. y1=  -.03 y2= -1.46 BEST
AAA2     1 Canada_Quebec Deaths    cc1=  .998958 cc2=  .806508 lx=  8.57998 if= 100 il= 126 5/27/2020  n=  26 now=    5029 end=       5339      4229      5295 U=    18.23 T=   99.5 p1=   6.2 p2=    94.2 ed=   142 6/12/2020   x1= 100. x2= 126. y1=  -.03 y2= -1.46 BEST
GP: Deaths    Canada_Quebec 5/27/2020       126    5029     5339    4229     5295    31   142 6/12/2020 
AAA1     1 Canada_Quebec Deaths    cc1=  .998844 cc2=  .802728 lx=  8.57298 if= 101 il= 126 5/27/2020  n=  25 now=    5029 end=       5286      4229      5295 U=    17.84 T=   99.2 p1=   5.1 p2=    95.1 ed=   141 6/11/2020   x1= 101. x2= 126. y1=  -.10 y2= -1.50 BEST
AAA2     1 Canada_Quebec Deaths    cc1=  .998845 cc2=  .802728 lx=  8.57698 if= 101 il= 126 5/27/2020  n=  25 now=    5029 end=       5286      4229      5295 U=    17.84 T=   99.2 p1=   5.1 p2=    95.1 ed=   141 6/11/2020   x1= 101. x2= 126. y1=  -.10 y2= -1.50 BEST
GP: Deaths    Canada_Quebec 5/27/2020       126    5029     5286    4229     5295    31   141 6/11/2020 
AAA1     1 Canada_Quebec Deaths    cc1=  .998741 cc2=  .798741 lx=  8.57298 if= 102 il= 126 5/27/2020  n=  24 now=    5029 end=       5286      4229      5295 U=    17.58 T=   99.6 p1=   5.1 p2=    95.1 ed=   141 6/11/2020   x1= 102. x2= 126. y1=  -.13 y2= -1.50 BEST
AAA2     1 Canada_Quebec Deaths    cc1=  .998741 cc2=  .798741 lx=  8.56998 if= 102 il= 126 5/27/2020  n=  24 now=    5029 end=       5286      4229      5295 U=    17.58 T=   99.6 p1=   5.1 p2=    95.1 ed=   141 6/11/2020   x1= 102. x2= 126. y1=  -.13 y2= -1.50 BEST
GP: Deaths    Canada_Quebec 5/27/2020       126    5029     5286    4229     5295    31   141 6/11/2020 
AAA1     1 Canada_Quebec Deaths    cc1=  .998576 cc2=  .794452 lx=  8.57298 if= 103 il= 126 5/27/2020  n=  23 now=    5029 end=       5286      4229      5295 U=    17.35 T=  100.0 p1=   5.1 p2=    95.1 ed=   140 6/10/2020   x1= 103. x2= 126. y1=  -.17 y2= -1.50 BEST
AAA2     1 Canada_Quebec Deaths    cc1=  .998577 cc2=  .794452 lx=  8.56998 if= 103 il= 126 5/27/2020  n=  23 now=    5029 end=       5286      4229      5295 U=    17.35 T=  100.0 p1=   5.1 p2=    95.1 ed=   140 6/10/2020   x1= 103. x2= 126. y1=  -.17 y2= -1.50 BEST
GP: Deaths    Canada_Quebec 5/27/2020       126    5029     5286    4229     5295    31   140 6/10/2020 
AAA1     1 Canada_Quebec Deaths    cc1=  .998429 cc2=  .789915 lx=  8.57298 if= 104 il= 126 5/27/2020  n=  22 now=    5029 end=       5286      4229      5295 U=    17.41 T=   99.9 p1=   5.1 p2=    95.1 ed=   140 6/10/2020   x1= 104. x2= 126. y1=  -.24 y2= -1.50 BEST
AAA2     1 Canada_Quebec Deaths    cc1=  .998432 cc2=  .789915 lx=  8.57798 if= 104 il= 126 5/27/2020  n=  22 now=    5029 end=       5286      4229      5295 U=    17.41 T=   99.9 p1=   5.1 p2=    95.1 ed=   140 6/10/2020   x1= 104. x2= 126. y1=  -.24 y2= -1.50 BEST
GP: Deaths    Canada_Quebec 5/27/2020       126    5029     5286    4229     5295    31   140 6/10/2020 
AAA2     1 Canada_Quebec Deaths    cc1=  .998039 cc2=  .779821 lx=  8.59298 if= 106 il= 126 5/27/2020  n=  20 now=    5029 end=       5393      4229      5295 U=    18.49 T=   99.9 p1=   7.2 p2=    93.3 ed=   143 6/13/2020   x1= 106. x2= 126. y1=  -.33 y2= -1.41     
GP: Deaths    Canada_Quebec 5/27/2020       126    5029     5393    4229     5295    31   143 6/13/2020 
AAA2     1 Canada_Quebec Deaths    cc1=  .997742 cc2=  .774135 lx=  8.60298 if= 107 il= 126 5/27/2020  n=  19 now=    5029 end=       5447      4229      5295 U=    18.89 T=  100.1 p1=   8.3 p2=    92.3 ed=   144 6/14/2020   x1= 107. x2= 126. y1=  -.37 y2= -1.37     
GP: Deaths    Canada_Quebec 5/27/2020       126    5029     5447    4229     5295    31   144 6/14/2020 
AAA2     1 Canada_Quebec Deaths    cc1=  .997406 cc2=  .767990 lx=  8.61298 if= 108 il= 126 5/27/2020  n=  18 now=    5029 end=       5502      4229      5295 U=    18.96 T=  100.7 p1=   9.4 p2=    91.4 ed=   145 6/15/2020   x1= 108. x2= 126. y1=  -.39 y2= -1.33     
GP: Deaths    Canada_Quebec 5/27/2020       126    5029     5502    4229     5295    31   145 6/15/2020 
AAA2     1 Canada_Quebec Deaths    cc1=  .997586 cc2=  .761884 lx=  8.66298 if= 109 il= 126 5/27/2020  n=  17 now=    5029 end=       5784      4229      5295 U=    21.91 T=  100.6 p1=  15.0 p2=    86.9 ed=   152 6/22/2020   x1= 109. x2= 126. y1=  -.38 y2= -1.16     
GP: Deaths    Canada_Quebec 5/27/2020       126    5029     5784    4229     5295    31   152 6/22/2020 
AAA2     1 Canada_Quebec Deaths    cc1=  .997414 cc2=  .754878 lx=  8.71298 if= 110 il= 126 5/27/2020  n=  16 now=    5029 end=       6081      4229      5295 U=    24.29 T=  101.4 p1=  20.9 p2=    82.7 ed=   158 6/28/2020   x1= 110. x2= 126. y1=  -.35 y2= -1.01     
GP: Deaths    Canada_Quebec 5/27/2020       126    5029     6081    4229     5295    31   158 6/28/2020 
AAA2     1 Canada_Quebec Deaths    cc1=  .997773 cc2=  .747773 lx=  8.87298 if= 111 il= 126 5/27/2020  n=  15 now=    5029 end=       7136      4229      5295 U=    33.07 T=  104.6 p1=  41.9 p2=    70.5 ed=   182 7/22/2020   x1= 111. x2= 126. y1=  -.19 y2=  -.65     
GP: Deaths    Canada_Quebec 5/27/2020       126    5029     7136    4229     5295    31   182 7/22/2020 
AAA2     1 Canada_Quebec Deaths    cc1=  .997995 cc2=  .739796 lx=  9.18298 if= 112 il= 126 5/27/2020  n=  14 now=    5029 end=       9730      4229      5295 U=    49.52 T=  117.0 p1=  93.5 p2=    51.7 ed=   233 9/11/2020   x1= 112. x2= 126. y1=   .10 y2=  -.18     
GP: Deaths    Canada_Quebec 5/27/2020       126    5029     9730    4229     5295    31   233 9/11/2020 
AAA2     1 Canada_Quebec Deaths    cc1=  .998949 cc2=  .731687 lx= 10.52298 if= 113 il= 126 5/27/2020  n=  13 now=    5029 end=      37159      4229      5295 U=   127.95 T=  225.3 p1= 638.9 p2=    13.5 ed=   527 7/2/2021    x1= 113. x2= 126. y1=   .88 y2=   .78     
GP: Deaths    Canada_Quebec 5/27/2020       126    5029    -        4229     5295    31   527 7/2/2021  
AAA2     1 Canada_Quebec Deaths    cc1=  .998703 cc2=  .721353 lx= 10.52298 if= 114 il= 126 5/27/2020  n=  12 now=    5029 end=      37159      4229      5295 U=   125.75 T=  223.6 p1= 638.9 p2=    13.5 ed=   520 6/25/2021   x1= 114. x2= 126. y1=   .87 y2=   .78     
GP: Deaths    Canada_Quebec 5/27/2020       126    5029    -        4229     5295    31   520 6/25/2021 
AAA2     1 Canada_Quebec Deaths    cc1=  .998407 cc2=  .709732 lx= 10.52298 if= 115 il= 126 5/27/2020  n=  11 now=    5029 end=      37159      4229      5295 U=   128.78 T=  226.0 p1= 638.9 p2=    13.5 ed=   529 7/4/2021    x1= 115. x2= 126. y1=   .86 y2=   .78     
GP: Deaths    Canada_Quebec 5/27/2020       126    5029    -        4229     5295    31   529 7/4/2021  
AAA2     1 Canada_Quebec Deaths    cc1=  .998071 cc2=  .696559 lx= 10.52298 if= 116 il= 126 5/27/2020  n=  10 now=    5029 end=      37159      4229      5295 U=   131.76 T=  228.3 p1= 638.9 p2=    13.5 ed=   539 7/14/2021   x1= 116. x2= 126. y1=   .85 y2=   .78     
GP: Deaths    Canada_Quebec 5/27/2020       126    5029    -        4229     5295    31   539 7/14/2021 
AAA2     1 Canada_Quebec Deaths    cc1=  .999029 cc2=  .682801 lx= 10.52298 if= 117 il= 126 5/27/2020  n=   9 now=    5029 end=      37159      4229      5295 U=   125.28 T=  223.2 p1= 638.9 p2=    13.5 ed=   518 6/23/2021   x1= 117. x2= 126. y1=   .85 y2=   .78     
GP: Deaths    Canada_Quebec 5/27/2020       126    5029    -        4229     5295    31   518 6/23/2021 
AAA2     1 Canada_Quebec Deaths    cc1=  .998834 cc2=  .665500 lx= 10.52298 if= 118 il= 126 5/27/2020  n=   8 now=    5029 end=      37159      4229      5295 U=   121.60 T=  220.4 p1= 638.9 p2=    13.5 ed=   507 6/12/2021   x1= 118. x2= 126. y1=   .84 y2=   .78     
GP: Deaths    Canada_Quebec 5/27/2020       126    5029    -        4229     5295    31   507 6/12/2021 
AAA2     1 Canada_Quebec Deaths    cc1=  .998436 cc2=  .644883 lx= 10.52298 if= 119 il= 126 5/27/2020  n=   7 now=    5029 end=      37159      4229      5295 U=   121.84 T=  220.6 p1= 638.9 p2=    13.5 ed=   508 6/13/2021   x1= 119. x2= 126. y1=   .83 y2=   .78     
GP: Deaths    Canada_Quebec 5/27/2020       126    5029    -        4229     5295    31   508 6/13/2021 
AAA2     1 Canada_Quebec Deaths    cc1=  .997816 cc2=  .619851 lx= 10.52298 if= 120 il= 126 5/27/2020  n=   6 now=    5029 end=      37159      4229      5295 U=   125.18 T=  223.2 p1= 638.9 p2=    13.5 ed=   518 6/23/2021   x1= 120. x2= 126. y1=   .82 y2=   .78     
GP: Deaths    Canada_Quebec 5/27/2020       126    5029    -        4229     5295    31   518 6/23/2021 
AAA2     1 Canada_Quebec Deaths    cc1=  .996851 cc2=  .588603 lx= 10.52298 if= 121 il= 126 5/27/2020  n=   5 now=    5029 end=      37159      4229      5295 U=   123.56 T=  221.9 p1= 638.9 p2=    13.5 ed=   513 6/18/2021   x1= 121. x2= 126. y1=   .82 y2=   .78     
GP: Deaths    Canada_Quebec 5/27/2020       126    5029    -        4229     5295    31   513 6/18/2021 
AAA1     1 Canada_Quebec Deaths    cc1=  .999142 cc2=  .880464 lx=  8.62298 if=  57 il= 127 5/28/2020  n=  70 now=    5029 end=       5557      4303      5480 U=    19.90 T=   99.9 p1=  10.5 p2=    90.5 ed=   146 6/16/2020   x1=  57. x2= 127. y1=  2.15 y2= -1.36 BEST
AAA2     1 Canada_Quebec Deaths    cc1=  .999143 cc2=  .880464 lx=  8.61898 if=  57 il= 127 5/28/2020  n=  70 now=    5029 end=       5557      4303      5480 U=    19.90 T=   99.9 p1=  10.5 p2=    90.5 ed=   146 6/16/2020   x1=  57. x2= 127. y1=  2.15 y2= -1.36 BEST
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5557    4303     5480    31   146 6/16/2020 
AAA1     1 Canada_Quebec Deaths    cc1=  .999146 cc2=  .879623 lx=  8.61298 if=  58 il= 127 5/28/2020  n=  69 now=    5029 end=       5502      4303      5480 U=    19.40 T=   99.8 p1=   9.4 p2=    91.4 ed=   145 6/15/2020   x1=  58. x2= 127. y1=  2.15 y2= -1.40 BEST
AAA2     1 Canada_Quebec Deaths    cc1=  .999146 cc2=  .879623 lx=  8.61498 if=  58 il= 127 5/28/2020  n=  69 now=    5029 end=       5502      4303      5480 U=    19.40 T=   99.8 p1=   9.4 p2=    91.4 ed=   145 6/15/2020   x1=  58. x2= 127. y1=  2.15 y2= -1.40 BEST
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5502    4303     5480    31   145 6/15/2020 
AAA1     1 Canada_Quebec Deaths    cc1=  .999116 cc2=  .878730 lx=  8.61298 if=  59 il= 127 5/28/2020  n=  68 now=    5029 end=       5502      4303      5480 U=    20.30 T=   98.5 p1=   9.4 p2=    91.4 ed=   146 6/16/2020   x1=  59. x2= 127. y1=  1.95 y2= -1.40 BEST
AAA2     1 Canada_Quebec Deaths    cc1=  .999116 cc2=  .878730 lx=  8.61298 if=  59 il= 127 5/28/2020  n=  68 now=    5029 end=       5502      4303      5480 U=    20.30 T=   98.5 p1=   9.4 p2=    91.4 ed=   146 6/16/2020   x1=  59. x2= 127. y1=  1.95 y2= -1.40 BEST
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5502    4303     5480    31   146 6/16/2020 
AAA1     1 Canada_Quebec Deaths    cc1=  .999349 cc2=  .878081 lx=  8.60298 if=  60 il= 127 5/28/2020  n=  67 now=    5029 end=       5447      4303      5480 U=    19.59 T=   98.7 p1=   8.3 p2=    92.3 ed=   144 6/14/2020   x1=  60. x2= 127. y1=  1.98 y2= -1.44 BEST
AAA2     1 Canada_Quebec Deaths    cc1=  .999349 cc2=  .878081 lx=  8.60498 if=  60 il= 127 5/28/2020  n=  67 now=    5029 end=       5447      4303      5480 U=    19.59 T=   98.7 p1=   8.3 p2=    92.3 ed=   144 6/14/2020   x1=  60. x2= 127. y1=  1.98 y2= -1.44 BEST
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5447    4303     5480    31   144 6/14/2020 
AAA1     1 Canada_Quebec Deaths    cc1=  .999434 cc2=  .877265 lx=  8.60298 if=  61 il= 127 5/28/2020  n=  66 now=    5029 end=       5447      4303      5480 U=    19.29 T=   99.1 p1=   8.3 p2=    92.3 ed=   144 6/14/2020   x1=  61. x2= 127. y1=  1.98 y2= -1.44 BEST
AAA2     1 Canada_Quebec Deaths    cc1=  .999436 cc2=  .877265 lx=  8.59898 if=  61 il= 127 5/28/2020  n=  66 now=    5029 end=       5447      4303      5480 U=    19.29 T=   99.1 p1=   8.3 p2=    92.3 ed=   144 6/14/2020   x1=  61. x2= 127. y1=  1.98 y2= -1.44 BEST
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5447    4303     5480    31   144 6/14/2020 
AAA1     1 Canada_Quebec Deaths    cc1=  .999461 cc2=  .876370 lx=  8.59298 if=  62 il= 127 5/28/2020  n=  65 now=    5029 end=       5393      4303      5480 U=    18.77 T=   99.1 p1=   7.2 p2=    93.3 ed=   143 6/13/2020   x1=  62. x2= 127. y1=  1.98 y2= -1.49 BEST
AAA2     1 Canada_Quebec Deaths    cc1=  .999462 cc2=  .876370 lx=  8.59498 if=  62 il= 127 5/28/2020  n=  65 now=    5029 end=       5393      4303      5480 U=    18.77 T=   99.1 p1=   7.2 p2=    93.3 ed=   143 6/13/2020   x1=  62. x2= 127. y1=  1.98 y2= -1.49 BEST
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5393    4303     5480    31   143 6/13/2020 
AAA1     1 Canada_Quebec Deaths    cc1=  .999447 cc2=  .875412 lx=  8.59298 if=  63 il= 127 5/28/2020  n=  64 now=    5029 end=       5393      4303      5480 U=    18.80 T=   99.0 p1=   7.2 p2=    93.3 ed=   143 6/13/2020   x1=  63. x2= 127. y1=  1.92 y2= -1.49 BEST
AAA2     1 Canada_Quebec Deaths    cc1=  .999447 cc2=  .875412 lx=  8.59298 if=  63 il= 127 5/28/2020  n=  64 now=    5029 end=       5393      4303      5480 U=    18.80 T=   99.0 p1=   7.2 p2=    93.3 ed=   143 6/13/2020   x1=  63. x2= 127. y1=  1.92 y2= -1.49 BEST
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5393    4303     5480    31   143 6/13/2020 
AAA1     1 Canada_Quebec Deaths    cc1=  .999436 cc2=  .874436 lx=  8.59298 if=  64 il= 127 5/28/2020  n=  63 now=    5029 end=       5393      4303      5480 U=    18.74 T=   99.1 p1=   7.2 p2=    93.3 ed=   143 6/13/2020   x1=  64. x2= 127. y1=  1.87 y2= -1.49 BEST
AAA2     1 Canada_Quebec Deaths    cc1=  .999436 cc2=  .874436 lx=  8.59098 if=  64 il= 127 5/28/2020  n=  63 now=    5029 end=       5393      4303      5480 U=    18.74 T=   99.1 p1=   7.2 p2=    93.3 ed=   143 6/13/2020   x1=  64. x2= 127. y1=  1.87 y2= -1.49 BEST
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5393    4303     5480    31   143 6/13/2020 
AAA1     1 Canada_Quebec Deaths    cc1=  .999420 cc2=  .873431 lx=  8.59298 if=  65 il= 127 5/28/2020  n=  62 now=    5029 end=       5393      4303      5480 U=    19.20 T=   98.4 p1=   7.2 p2=    93.3 ed=   143 6/13/2020   x1=  65. x2= 127. y1=  1.74 y2= -1.49 BEST
AAA2     1 Canada_Quebec Deaths    cc1=  .999421 cc2=  .873431 lx=  8.58898 if=  65 il= 127 5/28/2020  n=  62 now=    5029 end=       5393      4303      5480 U=    19.20 T=   98.4 p1=   7.2 p2=    93.3 ed=   143 6/13/2020   x1=  65. x2= 127. y1=  1.74 y2= -1.49 BEST
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5393    4303     5480    31   143 6/13/2020 
AAA2     1 Canada_Quebec Deaths    cc1=  .999531 cc2=  .872531 lx=  8.58298 if=  66 il= 127 5/28/2020  n=  61 now=    5029 end=       5339      4303      5480 U=    18.85 T=   98.1 p1=   6.2 p2=    94.2 ed=   142 6/12/2020   x1=  66. x2= 127. y1=  1.70 y2= -1.53     
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5339    4303     5480    31   142 6/12/2020 
AAA2     1 Canada_Quebec Deaths    cc1=  .999633 cc2=  .871596 lx=  8.57298 if=  67 il= 127 5/28/2020  n=  60 now=    5029 end=       5286      4303      5480 U=    18.28 T=   98.1 p1=   5.1 p2=    95.1 ed=   141 6/11/2020   x1=  67. x2= 127. y1=  1.70 y2= -1.58     
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5286    4303     5480    31   141 6/11/2020 
AAA2     1 Canada_Quebec Deaths    cc1=  .999668 cc2=  .870568 lx=  8.57298 if=  68 il= 127 5/28/2020  n=  59 now=    5029 end=       5286      4303      5480 U=    17.98 T=   98.6 p1=   5.1 p2=    95.1 ed=   141 6/11/2020   x1=  68. x2= 127. y1=  1.70 y2= -1.58     
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5286    4303     5480    31   141 6/11/2020 
AAA2     1 Canada_Quebec Deaths    cc1=  .999656 cc2=  .869467 lx=  8.57298 if=  69 il= 127 5/28/2020  n=  58 now=    5029 end=       5286      4303      5480 U=    18.03 T=   98.5 p1=   5.1 p2=    95.1 ed=   141 6/11/2020   x1=  69. x2= 127. y1=  1.64 y2= -1.58     
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5286    4303     5480    31   141 6/11/2020 
AAA2     1 Canada_Quebec Deaths    cc1=  .999651 cc2=  .868345 lx=  8.57298 if=  70 il= 127 5/28/2020  n=  57 now=    5029 end=       5286      4303      5480 U=    17.79 T=   98.9 p1=   5.1 p2=    95.1 ed=   140 6/10/2020   x1=  70. x2= 127. y1=  1.62 y2= -1.58     
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5286    4303     5480    31   140 6/10/2020 
AAA2     1 Canada_Quebec Deaths    cc1=  .999633 cc2=  .867180 lx=  8.57298 if=  71 il= 127 5/28/2020  n=  56 now=    5029 end=       5286      4303      5480 U=    17.57 T=   99.2 p1=   5.1 p2=    95.1 ed=   140 6/10/2020   x1=  71. x2= 127. y1=  1.61 y2= -1.58     
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5286    4303     5480    31   140 6/10/2020 
AAA2     1 Canada_Quebec Deaths    cc1=  .999636 cc2=  .866005 lx=  8.57298 if=  72 il= 127 5/28/2020  n=  55 now=    5029 end=       5286      4303      5480 U=    17.88 T=   98.7 p1=   5.1 p2=    95.1 ed=   140 6/10/2020   x1=  72. x2= 127. y1=  1.50 y2= -1.58     
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5286    4303     5480    31   140 6/10/2020 
AAA2     1 Canada_Quebec Deaths    cc1=  .999617 cc2=  .864777 lx=  8.57298 if=  73 il= 127 5/28/2020  n=  54 now=    5029 end=       5286      4303      5480 U=    17.56 T=   99.3 p1=   5.1 p2=    95.1 ed=   140 6/10/2020   x1=  73. x2= 127. y1=  1.50 y2= -1.58     
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5286    4303     5480    31   140 6/10/2020 
AAA2     1 Canada_Quebec Deaths    cc1=  .999622 cc2=  .863540 lx=  8.57298 if=  74 il= 127 5/28/2020  n=  53 now=    5029 end=       5286      4303      5480 U=    17.50 T=   99.3 p1=   5.1 p2=    95.1 ed=   140 6/10/2020   x1=  74. x2= 127. y1=  1.45 y2= -1.58     
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5286    4303     5480    31   140 6/10/2020 
AAA2     1 Canada_Quebec Deaths    cc1=  .999653 cc2=  .862293 lx=  8.58298 if=  75 il= 127 5/28/2020  n=  52 now=    5029 end=       5339      4303      5480 U=    18.15 T=   99.2 p1=   6.2 p2=    94.2 ed=   142 6/12/2020   x1=  75. x2= 127. y1=  1.33 y2= -1.53     
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5339    4303     5480    31   142 6/12/2020 
AAA2     1 Canada_Quebec Deaths    cc1=  .999633 cc2=  .860958 lx=  8.58298 if=  76 il= 127 5/28/2020  n=  51 now=    5029 end=       5339      4303      5480 U=    18.17 T=   99.1 p1=   6.2 p2=    94.2 ed=   142 6/12/2020   x1=  76. x2= 127. y1=  1.27 y2= -1.53     
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5339    4303     5480    31   142 6/12/2020 
AAA2     1 Canada_Quebec Deaths    cc1=  .999611 cc2=  .859583 lx=  8.58298 if=  77 il= 127 5/28/2020  n=  50 now=    5029 end=       5339      4303      5480 U=    18.10 T=   99.3 p1=   6.2 p2=    94.2 ed=   141 6/11/2020   x1=  77. x2= 127. y1=  1.23 y2= -1.53     
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5339    4303     5480    31   141 6/11/2020 
AAA2     1 Canada_Quebec Deaths    cc1=  .999588 cc2=  .858167 lx=  8.58298 if=  78 il= 127 5/28/2020  n=  49 now=    5029 end=       5339      4303      5480 U=    18.16 T=   99.2 p1=   6.2 p2=    94.2 ed=   142 6/12/2020   x1=  78. x2= 127. y1=  1.17 y2= -1.53     
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5339    4303     5480    31   142 6/12/2020 
AAA2     1 Canada_Quebec Deaths    cc1=  .999541 cc2=  .855203 lx=  8.58298 if=  80 il= 127 5/28/2020  n=  47 now=    5029 end=       5339      4303      5480 U=    18.05 T=   99.3 p1=   6.2 p2=    94.2 ed=   141 6/11/2020   x1=  80. x2= 127. y1=  1.07 y2= -1.53     
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5339    4303     5480    31   141 6/11/2020 
AAA2     1 Canada_Quebec Deaths    cc1=  .999515 cc2=  .853650 lx=  8.58298 if=  81 il= 127 5/28/2020  n=  46 now=    5029 end=       5339      4303      5480 U=    17.98 T=   99.4 p1=   6.2 p2=    94.2 ed=   141 6/11/2020   x1=  81. x2= 127. y1=  1.03 y2= -1.53     
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5339    4303     5480    31   141 6/11/2020 
AAA2     1 Canada_Quebec Deaths    cc1=  .999495 cc2=  .852053 lx=  8.58298 if=  82 il= 127 5/28/2020  n=  45 now=    5029 end=       5339      4303      5480 U=    17.82 T=   99.7 p1=   6.2 p2=    94.2 ed=   141 6/11/2020   x1=  82. x2= 127. y1=   .99 y2= -1.53     
GP: Deaths    Canada_Quebec 5/28/2020       127    5029     5339    4303     5480    31   141 6/11/2020 
