TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4833.00000        8.48322
TAB:  Italy_Campania Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA1     1 Italy_Campania Deaths    cc1=  .995681 cc2=  .818904 lx=  5.82444 if=  54 il=  85 4/16/2020  n=  31 now=     426 end=        338       286       338 U=    10.10 T=   67.0 p1= -20.7 p2=   126.0 ed=    90 4/21/2020   x1=  54. x2=  85. y1=  1.29 y2= -1.78 BEST
AAA2     1 Italy_Campania Deaths    cc1=  .995681 cc2=  .818904 lx=  5.82444 if=  54 il=  85 4/16/2020  n=  31 now=     426 end=        338       286       338 U=    10.10 T=   67.0 p1= -20.7 p2=   126.0 ed=    90 4/21/2020   x1=  54. x2=  85. y1=  1.29 y2= -1.78 BEST
GP: Deaths    Italy_Campania 4/16/2020        85     426      338     286      338     7    90 4/21/2020 
AAA1     1 Italy_Campania Deaths    cc1=  .995465 cc2=  .815859 lx=  5.81444 if=  55 il=  85 4/16/2020  n=  30 now=     426 end=        335       286       338 U=     9.59 T=   67.3 p1= -21.4 p2=   127.2 ed=    89 4/20/2020   x1=  55. x2=  85. y1=  1.29 y2= -1.84 BEST
AAA2     1 Italy_Campania Deaths    cc1=  .995469 cc2=  .815859 lx=  5.81844 if=  55 il=  85 4/16/2020  n=  30 now=     426 end=        335       286       338 U=     9.59 T=   67.3 p1= -21.4 p2=   127.2 ed=    89 4/20/2020   x1=  55. x2=  85. y1=  1.29 y2= -1.84 BEST
GP: Deaths    Italy_Campania 4/16/2020        85     426      335     286      338     7    89 4/20/2020 
AAA2     1 Italy_Campania Deaths    cc1=  .995057 cc2=  .795057 lx=  5.89444 if=  61 il=  85 4/16/2020  n=  24 now=     426 end=        363       286       338 U=    11.28 T=   68.8 p1= -14.8 p2=   117.4 ed=    95 4/26/2020   x1=  61. x2=  85. y1=   .69 y2= -1.43     
GP: Deaths    Italy_Campania 4/16/2020        85     426      363     286      338     7    95 4/26/2020 
AAA2     1 Italy_Campania Deaths    cc1=  .994725 cc2=  .786211 lx=  5.94444 if=  63 il=  85 4/16/2020  n=  22 now=     426 end=        381       286       338 U=    12.66 T=   69.3 p1= -10.6 p2=   111.8 ed=    99 4/30/2020   x1=  63. x2=  85. y1=   .49 y2= -1.24     
GP: Deaths    Italy_Campania 4/16/2020        85     426      381     286      338     7    99 4/30/2020 
AAA2     1 Italy_Campania Deaths    cc1=  .992464 cc2=  .768857 lx=  5.98444 if=  66 il=  85 4/16/2020  n=  19 now=     426 end=        397       286       338 U=    13.86 T=   69.6 p1=  -6.8 p2=   107.3 ed=   102 5/3/2020    x1=  66. x2=  85. y1=   .26 y2= -1.11     
GP: Deaths    Italy_Campania 4/16/2020        85     426      397     286      338     7   102 5/3/2020  
AAA2     1 Italy_Campania Deaths    cc1=  .991207 cc2=  .761791 lx=  5.98444 if=  67 il=  85 4/16/2020  n=  18 now=     426 end=        397       286       338 U=    13.70 T=   69.7 p1=  -6.8 p2=   107.3 ed=   102 5/3/2020    x1=  67. x2=  85. y1=   .20 y2= -1.11     
GP: Deaths    Italy_Campania 4/16/2020        85     426      397     286      338     7   102 5/3/2020  
AAA2     1 Italy_Campania Deaths    cc1=  .990029 cc2=  .722768 lx=  8.05444 if=  72 il=  85 4/16/2020  n=  13 now=     426 end=       3147       286       338 U=    74.46 T=  150.1 p1= 638.7 p2=    13.5 ed=   325 12/12/2020  x1=  72. x2=  85. y1=  1.05 y2=   .87     
GP: Deaths    Italy_Campania 4/16/2020        85     426    -         286      338     7   325 12/12/2020
AAA2     1 Italy_Campania Deaths    cc1=  .978512 cc2=  .570264 lx=  8.05444 if=  80 il=  85 4/16/2020  n=   5 now=     426 end=       3147       286       338 U=    67.74 T=  144.3 p1= 638.7 p2=    13.5 ed=   304 11/21/2020  x1=  80. x2=  85. y1=   .95 y2=   .87     
GP: Deaths    Italy_Campania 4/16/2020        85     426    -         286      338     7   304 11/21/2020
AAA1     1 Italy_Campania Deaths    cc1=  .996503 cc2=  .834282 lx=  5.86444 if=  49 il=  86 4/17/2020  n=  37 now=     426 end=        352       293       354 U=    10.69 T=   67.9 p1= -17.4 p2=   121.0 ed=    93 4/24/2020   x1=  49. x2=  86. y1=  1.77 y2= -1.69 BEST
AAA2     1 Italy_Campania Deaths    cc1=  .996504 cc2=  .834282 lx=  5.86344 if=  49 il=  86 4/17/2020  n=  37 now=     426 end=        352       293       354 U=    10.69 T=   67.9 p1= -17.4 p2=   121.0 ed=    93 4/24/2020   x1=  49. x2=  86. y1=  1.77 y2= -1.69 BEST
GP: Deaths    Italy_Campania 4/17/2020        86     426      352     293      354     6    93 4/24/2020 
AAA1     1 Italy_Campania Deaths    cc1=  .996233 cc2=  .831834 lx=  5.86444 if=  50 il=  86 4/17/2020  n=  36 now=     426 end=        352       293       354 U=    10.40 T=   68.4 p1= -17.4 p2=   121.0 ed=    92 4/23/2020   x1=  50. x2=  86. y1=  1.77 y2= -1.69 BEST
AAA2     1 Italy_Campania Deaths    cc1=  .996236 cc2=  .831834 lx=  5.86044 if=  50 il=  86 4/17/2020  n=  36 now=     426 end=        352       293       354 U=    10.40 T=   68.4 p1= -17.4 p2=   121.0 ed=    92 4/23/2020   x1=  50. x2=  86. y1=  1.77 y2= -1.69 BEST
GP: Deaths    Italy_Campania 4/17/2020        86     426      352     293      354     6    92 4/23/2020 
AAA1     1 Italy_Campania Deaths    cc1=  .995954 cc2=  .829287 lx=  5.86444 if=  51 il=  86 4/17/2020  n=  35 now=     426 end=        352       293       354 U=    10.50 T=   68.2 p1= -17.4 p2=   121.0 ed=    93 4/24/2020   x1=  51. x2=  86. y1=  1.64 y2= -1.69 BEST
AAA2     1 Italy_Campania Deaths    cc1=  .995954 cc2=  .829287 lx=  5.86444 if=  51 il=  86 4/17/2020  n=  35 now=     426 end=        352       293       354 U=    10.50 T=   68.2 p1= -17.4 p2=   121.0 ed=    93 4/24/2020   x1=  51. x2=  86. y1=  1.64 y2= -1.69 BEST
GP: Deaths    Italy_Campania 4/17/2020        86     426      352     293      354     6    93 4/24/2020 
AAA1     1 Italy_Campania Deaths    cc1=  .995606 cc2=  .826575 lx=  5.86444 if=  52 il=  86 4/17/2020  n=  34 now=     426 end=        352       293       354 U=    10.98 T=   67.4 p1= -17.4 p2=   121.0 ed=    93 4/24/2020   x1=  52. x2=  86. y1=  1.40 y2= -1.69 BEST
AAA2     1 Italy_Campania Deaths    cc1=  .995606 cc2=  .826575 lx=  5.86544 if=  52 il=  86 4/17/2020  n=  34 now=     426 end=        352       293       354 U=    10.98 T=   67.4 p1= -17.4 p2=   121.0 ed=    93 4/24/2020   x1=  52. x2=  86. y1=  1.40 y2= -1.69 BEST
GP: Deaths    Italy_Campania 4/17/2020        86     426      352     293      354     6    93 4/24/2020 
AAA1     1 Italy_Campania Deaths    cc1=  .995511 cc2=  .824013 lx=  5.85444 if=  53 il=  86 4/17/2020  n=  33 now=     426 end=        348       293       354 U=    10.84 T=   67.1 p1= -18.3 p2=   122.4 ed=    92 4/23/2020   x1=  53. x2=  86. y1=  1.30 y2= -1.75 BEST
AAA2     1 Italy_Campania Deaths    cc1=  .995515 cc2=  .824013 lx=  5.85844 if=  53 il=  86 4/17/2020  n=  33 now=     426 end=        348       293       354 U=    10.84 T=   67.1 p1= -18.3 p2=   122.4 ed=    92 4/23/2020   x1=  53. x2=  86. y1=  1.30 y2= -1.75 BEST
GP: Deaths    Italy_Campania 4/17/2020        86     426      348     293      354     6    92 4/23/2020 
AAA1     1 Italy_Campania Deaths    cc1=  .995614 cc2=  .821537 lx=  5.85444 if=  54 il=  86 4/17/2020  n=  32 now=     426 end=        348       293       354 U=    10.51 T=   67.6 p1= -18.3 p2=   122.4 ed=    92 4/23/2020   x1=  54. x2=  86. y1=  1.30 y2= -1.75 BEST
AAA2     1 Italy_Campania Deaths    cc1=  .995618 cc2=  .821537 lx=  5.85044 if=  54 il=  86 4/17/2020  n=  32 now=     426 end=        348       293       354 U=    10.51 T=   67.6 p1= -18.3 p2=   122.4 ed=    92 4/23/2020   x1=  54. x2=  86. y1=  1.30 y2= -1.75 BEST
GP: Deaths    Italy_Campania 4/17/2020        86     426      348     293      354     6    92 4/23/2020 
AAA2     1 Italy_Campania Deaths    cc1=  .995362 cc2=  .818586 lx=  5.84444 if=  55 il=  86 4/17/2020  n=  31 now=     426 end=        345       293       354 U=    10.00 T=   67.9 p1= -19.0 p2=   123.5 ed=    91 4/22/2020   x1=  55. x2=  86. y1=  1.29 y2= -1.81     
GP: Deaths    Italy_Campania 4/17/2020        86     426      345     293      354     6    91 4/22/2020 
AAA2     1 Italy_Campania Deaths    cc1=  .995201 cc2=  .799085 lx=  5.92444 if=  61 il=  86 4/17/2020  n=  25 now=     426 end=        374       293       354 U=    11.80 T=   69.4 p1= -12.2 p2=   113.9 ed=    97 4/28/2020   x1=  61. x2=  86. y1=   .71 y2= -1.41     
GP: Deaths    Italy_Campania 4/17/2020        86     426      374     293      354     6    97 4/28/2020 
AAA2     1 Italy_Campania Deaths    cc1=  .995038 cc2=  .790914 lx=  5.98444 if=  63 il=  86 4/17/2020  n=  23 now=     426 end=        397       293       354 U=    13.46 T=   70.0 p1=  -6.8 p2=   107.3 ed=   101 5/2/2020    x1=  63. x2=  86. y1=   .52 y2= -1.19     
GP: Deaths    Italy_Campania 4/17/2020        86     426      397     293      354     6   101 5/2/2020  
AAA2     1 Italy_Campania Deaths    cc1=  .994021 cc2=  .780820 lx=  6.02444 if=  65 il=  86 4/17/2020  n=  21 now=     426 end=        413       293       354 U=    14.68 T=   70.3 p1=  -3.1 p2=   103.1 ed=   104 5/5/2020    x1=  65. x2=  86. y1=   .36 y2= -1.07     
GP: Deaths    Italy_Campania 4/17/2020        86     426      413     293      354     6   104 5/5/2020  
AAA2     1 Italy_Campania Deaths    cc1=  .993163 cc2=  .774945 lx=  6.03444 if=  66 il=  86 4/17/2020  n=  20 now=     426 end=        417       293       354 U=    15.01 T=   70.4 p1=  -2.1 p2=   102.2 ed=   105 5/6/2020    x1=  66. x2=  86. y1=   .29 y2= -1.04     
GP: Deaths    Italy_Campania 4/17/2020        86     426      417     293      354     6   105 5/6/2020  
AAA2     1 Italy_Campania Deaths    cc1=  .992094 cc2=  .768487 lx=  6.03444 if=  67 il=  86 4/17/2020  n=  19 now=     426 end=        417       293       354 U=    14.86 T=   70.6 p1=  -2.1 p2=   102.2 ed=   105 5/6/2020    x1=  67. x2=  86. y1=   .24 y2= -1.04     
GP: Deaths    Italy_Campania 4/17/2020        86     426      417     293      354     6   105 5/6/2020  
AAA2     1 Italy_Campania Deaths    cc1=  .991867 cc2=  .733669 lx=  8.05444 if=  72 il=  86 4/17/2020  n=  14 now=     426 end=       3147       293       354 U=    75.79 T=  151.5 p1= 638.7 p2=    13.5 ed=   330 12/17/2020  x1=  72. x2=  86. y1=  1.05 y2=   .86     
GP: Deaths    Italy_Campania 4/17/2020        86     426    -         293      354     6   330 12/17/2020
AAA2     1 Italy_Campania Deaths    cc1=  .990041 cc2=  .722780 lx=  8.05444 if=  73 il=  86 4/17/2020  n=  13 now=     426 end=       3147       293       354 U=    74.23 T=  150.2 p1= 638.7 p2=    13.5 ed=   325 12/12/2020  x1=  73. x2=  86. y1=  1.04 y2=   .86     
GP: Deaths    Italy_Campania 4/17/2020        86     426    -         293      354     6   325 12/12/2020
AAA2     1 Italy_Campania Deaths    cc1=  .982673 cc2=  .666446 lx=  8.05444 if=  77 il=  86 4/17/2020  n=   9 now=     426 end=       3147       293       354 U=    80.19 T=  155.3 p1= 638.7 p2=    13.5 ed=   344 12/31/2020  x1=  77. x2=  86. y1=   .98 y2=   .86     
GP: Deaths    Italy_Campania 4/17/2020        86     426    -         293      354     6   344 12/31/2020
AAA2     1 Italy_Campania Deaths    cc1=  .985181 cc2=  .607217 lx=  8.05444 if=  80 il=  86 4/17/2020  n=   6 now=     426 end=       3147       293       354 U=    71.48 T=  147.8 p1= 638.7 p2=    13.5 ed=   316 12/3/2020   x1=  80. x2=  86. y1=   .95 y2=   .86     
GP: Deaths    Italy_Campania 4/17/2020        86     426    -         293      354     6   316 12/3/2020 
AAA2     1 Italy_Campania Deaths    cc1=  .989565 cc2=  .581316 lx=  5.89444 if=  81 il=  86 4/17/2020  n=   5 now=     426 end=        363       293       354 U=     7.84 T=   73.9 p1= -14.8 p2=   117.4 ed=    92 4/23/2020   x1=  81. x2=  86. y1=  -.90 y2= -1.54     
GP: Deaths    Italy_Campania 4/17/2020        86     426      363     293      354     6    92 4/23/2020 
AAA1     1 Italy_Campania Deaths    cc1=  .996582 cc2=  .836453 lx=  5.88444 if=  49 il=  87 4/18/2020  n=  38 now=     426 end=        359       300       354 U=    10.91 T=   68.3 p1= -15.7 p2=   118.7 ed=    94 4/25/2020   x1=  49. x2=  87. y1=  1.77 y2= -1.71 BEST
AAA2     1 Italy_Campania Deaths    cc1=  .996584 cc2=  .836453 lx=  5.88144 if=  49 il=  87 4/18/2020  n=  38 now=     426 end=        359       300       354 U=    10.91 T=   68.3 p1= -15.7 p2=   118.7 ed=    94 4/25/2020   x1=  49. x2=  87. y1=  1.77 y2= -1.71 BEST
GP: Deaths    Italy_Campania 4/18/2020        87     426      359     300      354     7    94 4/25/2020 
AAA1     1 Italy_Campania Deaths    cc1=  .996316 cc2=  .834094 lx=  5.87444 if=  50 il=  87 4/18/2020  n=  37 now=     426 end=        355       300       354 U=    10.46 T=   68.5 p1= -16.7 p2=   120.0 ed=    93 4/24/2020   x1=  50. x2=  87. y1=  1.77 y2= -1.77 BEST
AAA2     1 Italy_Campania Deaths    cc1=  .996321 cc2=  .834094 lx=  5.87944 if=  50 il=  87 4/18/2020  n=  37 now=     426 end=        355       300       354 U=    10.46 T=   68.5 p1= -16.7 p2=   120.0 ed=    93 4/24/2020   x1=  50. x2=  87. y1=  1.77 y2= -1.77 BEST
GP: Deaths    Italy_Campania 4/18/2020        87     426      355     300      354     7    93 4/24/2020 
AAA1     1 Italy_Campania Deaths    cc1=  .996066 cc2=  .831667 lx=  5.88444 if=  51 il=  87 4/18/2020  n=  36 now=     426 end=        359       300       354 U=    10.72 T=   68.7 p1= -15.7 p2=   118.7 ed=    93 4/24/2020   x1=  51. x2=  87. y1=  1.65 y2= -1.71 BEST
AAA2     1 Italy_Campania Deaths    cc1=  .996066 cc2=  .831667 lx=  5.88344 if=  51 il=  87 4/18/2020  n=  36 now=     426 end=        359       300       354 U=    10.72 T=   68.7 p1= -15.7 p2=   118.7 ed=    93 4/24/2020   x1=  51. x2=  87. y1=  1.65 y2= -1.71 BEST
GP: Deaths    Italy_Campania 4/18/2020        87     426      359     300      354     7    93 4/24/2020 
AAA1     1 Italy_Campania Deaths    cc1=  .995745 cc2=  .829078 lx=  5.88444 if=  52 il=  87 4/18/2020  n=  35 now=     426 end=        359       300       354 U=    11.22 T=   67.8 p1= -15.7 p2=   118.7 ed=    94 4/25/2020   x1=  52. x2=  87. y1=  1.41 y2= -1.71 BEST
AAA2     1 Italy_Campania Deaths    cc1=  .995745 cc2=  .829078 lx=  5.88544 if=  52 il=  87 4/18/2020  n=  35 now=     426 end=        359       300       354 U=    11.22 T=   67.8 p1= -15.7 p2=   118.7 ed=    94 4/25/2020   x1=  52. x2=  87. y1=  1.41 y2= -1.71 BEST
GP: Deaths    Italy_Campania 4/18/2020        87     426      359     300      354     7    94 4/25/2020 
AAA1     1 Italy_Campania Deaths    cc1=  .995621 cc2=  .826590 lx=  5.87444 if=  53 il=  87 4/18/2020  n=  34 now=     426 end=        355       300       354 U=    11.07 T=   67.4 p1= -16.7 p2=   120.0 ed=    93 4/24/2020   x1=  53. x2=  87. y1=  1.30 y2= -1.77 BEST
AAA2     1 Italy_Campania Deaths    cc1=  .995625 cc2=  .826590 lx=  5.87844 if=  53 il=  87 4/18/2020  n=  34 now=     426 end=        355       300       354 U=    11.07 T=   67.4 p1= -16.7 p2=   120.0 ed=    93 4/24/2020   x1=  53. x2=  87. y1=  1.30 y2= -1.77 BEST
GP: Deaths    Italy_Campania 4/18/2020        87     426      355     300      354     7    93 4/24/2020 
AAA1     1 Italy_Campania Deaths    cc1=  .995670 cc2=  .824172 lx=  5.87444 if=  54 il=  87 4/18/2020  n=  33 now=     426 end=        355       300       354 U=    10.75 T=   68.0 p1= -16.7 p2=   120.0 ed=    93 4/24/2020   x1=  54. x2=  87. y1=  1.30 y2= -1.77 BEST
AAA2     1 Italy_Campania Deaths    cc1=  .995673 cc2=  .824172 lx=  5.87144 if=  54 il=  87 4/18/2020  n=  33 now=     426 end=        355       300       354 U=    10.75 T=   68.0 p1= -16.7 p2=   120.0 ed=    93 4/24/2020   x1=  54. x2=  87. y1=  1.30 y2= -1.77 BEST
GP: Deaths    Italy_Campania 4/18/2020        87     426      355     300      354     7    93 4/24/2020 
AAA1     1 Italy_Campania Deaths    cc1=  .995396 cc2=  .821318 lx=  5.86444 if=  55 il=  87 4/18/2020  n=  32 now=     426 end=        352       300       354 U=    10.23 T=   68.3 p1= -17.4 p2=   121.0 ed=    92 4/23/2020   x1=  55. x2=  87. y1=  1.30 y2= -1.83 BEST
AAA2     1 Italy_Campania Deaths    cc1=  .995398 cc2=  .821318 lx=  5.86744 if=  55 il=  87 4/18/2020  n=  32 now=     426 end=        352       300       354 U=    10.23 T=   68.3 p1= -17.4 p2=   121.0 ed=    92 4/23/2020   x1=  55. x2=  87. y1=  1.30 y2= -1.83 BEST
GP: Deaths    Italy_Campania 4/18/2020        87     426      352     300      354     7    92 4/23/2020 
AAA2     1 Italy_Campania Deaths    cc1=  .995482 cc2=  .803032 lx=  5.95444 if=  61 il=  87 4/18/2020  n=  26 now=     426 end=        385       300       354 U=    12.34 T=   69.9 p1=  -9.6 p2=   110.6 ed=    99 4/30/2020   x1=  61. x2=  87. y1=   .72 y2= -1.38     
GP: Deaths    Italy_Campania 4/18/2020        87     426      385     300      354     7    99 4/30/2020 
AAA2     1 Italy_Campania Deaths    cc1=  .995454 cc2=  .795454 lx=  6.00444 if=  63 il=  87 4/18/2020  n=  24 now=     426 end=        405       300       354 U=    13.85 T=   70.4 p1=  -4.9 p2=   105.2 ed=   103 5/4/2020    x1=  63. x2=  87. y1=   .53 y2= -1.20     
GP: Deaths    Italy_Campania 4/18/2020        87     426      405     300      354     7   103 5/4/2020  
AAA2     1 Italy_Campania Deaths    cc1=  .994640 cc2=  .786126 lx=  6.04444 if=  65 il=  87 4/18/2020  n=  22 now=     426 end=        421       300       354 U=    15.12 T=   70.7 p1=  -1.2 p2=   101.2 ed=   106 5/7/2020    x1=  65. x2=  87. y1=   .38 y2= -1.08     
GP: Deaths    Italy_Campania 4/18/2020        87     426      421     300      354     7   106 5/7/2020  
AAA2     1 Italy_Campania Deaths    cc1=  .993922 cc2=  .780721 lx=  6.05444 if=  66 il=  87 4/18/2020  n=  21 now=     426 end=        425       300       354 U=    15.47 T=   70.8 p1=   -.2 p2=   100.2 ed=   107 5/8/2020    x1=  66. x2=  87. y1=   .31 y2= -1.05     
GP: Deaths    Italy_Campania 4/18/2020        87     426      425     300      354     7   107 5/8/2020  
AAA2     1 Italy_Campania Deaths    cc1=  .993028 cc2=  .774811 lx=  6.06444 if=  67 il=  87 4/18/2020  n=  20 now=     426 end=        430       300       354 U=    15.58 T=   71.1 p1=    .9 p2=    99.1 ed=   107 5/8/2020    x1=  67. x2=  87. y1=   .26 y2= -1.02     
GP: Deaths    Italy_Campania 4/18/2020        87     426      430     300      354     7   107 5/8/2020  
AAA2     1 Italy_Campania Deaths    cc1=  .992060 cc2=  .768453 lx=  6.08444 if=  68 il=  87 4/18/2020  n=  19 now=     426 end=        438       300       354 U=    15.91 T=   71.6 p1=   2.8 p2=    97.3 ed=   109 5/10/2020   x1=  68. x2=  87. y1=   .23 y2=  -.97     
GP: Deaths    Italy_Campania 4/18/2020        87     426      438     300      354     7   109 5/10/2020 
AAA2     1 Italy_Campania Deaths    cc1=  .993292 cc2=  .743292 lx=  8.05444 if=  72 il=  87 4/18/2020  n=  15 now=     426 end=       3147       300       354 U=    77.04 T=  152.8 p1= 638.7 p2=    13.5 ed=   334 12/21/2020  x1=  72. x2=  87. y1=  1.05 y2=   .85     
GP: Deaths    Italy_Campania 4/18/2020        87     426    -         300      354     7   334 12/21/2020
AAA2     1 Italy_Campania Deaths    cc1=  .991889 cc2=  .733690 lx=  8.05444 if=  73 il=  87 4/18/2020  n=  14 now=     426 end=       3147       300       354 U=    75.63 T=  151.6 p1= 638.7 p2=    13.5 ed=   330 12/17/2020  x1=  73. x2=  87. y1=  1.04 y2=   .85     
GP: Deaths    Italy_Campania 4/18/2020        87     426    -         300      354     7   330 12/17/2020
AAA2     1 Italy_Campania Deaths    cc1=  .986982 cc2=  .685471 lx=  8.05444 if=  77 il=  87 4/18/2020  n=  10 now=     426 end=       3147       300       354 U=    81.81 T=  156.9 p1= 638.7 p2=    13.5 ed=   350 1/6/2021    x1=  77. x2=  87. y1=   .98 y2=   .85     
GP: Deaths    Italy_Campania 4/18/2020        87     426    -         300      354     7   350 1/6/2021  
AAA2     1 Italy_Campania Deaths    cc1=  .987163 cc2=  .670935 lx=  8.05444 if=  78 il=  87 4/18/2020  n=   9 now=     426 end=       3147       300       354 U=    80.29 T=  155.6 p1= 638.7 p2=    13.5 ed=   345 1/1/2021    x1=  78. x2=  87. y1=   .97 y2=   .85     
GP: Deaths    Italy_Campania 4/18/2020        87     426    -         300      354     7   345 1/1/2021  
AAA2     1 Italy_Campania Deaths    cc1=  .987881 cc2=  .634327 lx=  6.16444 if=  80 il=  87 4/18/2020  n=   7 now=     426 end=        475       300       354 U=    17.19 T=   73.7 p1=  11.5 p2=    89.7 ed=   114 5/15/2020   x1=  80. x2=  87. y1=  -.37 y2=  -.78     
GP: Deaths    Italy_Campania 4/18/2020        87     426      475     300      354     7   114 5/15/2020 
AAA2     1 Italy_Campania Deaths    cc1=  .993255 cc2=  .615291 lx=  5.81444 if=  81 il=  87 4/18/2020  n=   6 now=     426 end=        335       300       354 U=     5.56 T=   74.8 p1= -21.4 p2=   127.2 ed=    87 4/18/2020   x1=  81. x2=  87. y1= -1.12 y2= -2.20     
GP: Deaths    Italy_Campania 4/18/2020        87     426      335     300      354     7    87 4/18/2020 
AAA2     1 Italy_Campania Deaths    cc1=  .997252 cc2=  .589004 lx=  5.76444 if=  82 il=  87 4/18/2020  n=   5 now=     426 end=        318       300       354 U=     3.52 T=   77.1 p1= -25.4 p2=   134.0 ed=    85 4/16/2020   x1=  82. x2=  87. y1= -1.38 y2= -2.80     
GP: Deaths    Italy_Campania 4/18/2020        87     426      318     300      354     7    85 4/16/2020 
AAA2     1 Italy_Campania Deaths    cc1=  .996772 cc2=  .838658 lx=  5.89444 if=  49 il=  88 4/19/2020  n=  39 now=     426 end=        363       304       354 U=    11.13 T=   68.7 p1= -14.8 p2=   117.4 ed=    95 4/26/2020   x1=  49. x2=  88. y1=  1.77 y2= -1.73     
GP: Deaths    Italy_Campania 4/19/2020        88     426      363     304      354     6    95 4/26/2020 
AAA1     1 Italy_Campania Deaths    cc1=  .996529 cc2=  .836401 lx=  5.88444 if=  50 il=  88 4/19/2020  n=  38 now=     426 end=        359       304       354 U=    10.68 T=   68.9 p1= -15.7 p2=   118.7 ed=    94 4/25/2020   x1=  50. x2=  88. y1=  1.77 y2= -1.79 BEST
AAA2     1 Italy_Campania Deaths    cc1=  .996532 cc2=  .836401 lx=  5.88844 if=  50 il=  88 4/19/2020  n=  38 now=     426 end=        359       304       354 U=    10.68 T=   68.9 p1= -15.7 p2=   118.7 ed=    94 4/25/2020   x1=  50. x2=  88. y1=  1.77 y2= -1.79 BEST
GP: Deaths    Italy_Campania 4/19/2020        88     426      359     304      354     6    94 4/25/2020 
AAA2     1 Italy_Campania Deaths    cc1=  .996305 cc2=  .834083 lx=  5.89444 if=  51 il=  88 4/19/2020  n=  37 now=     426 end=        363       304       354 U=    10.95 T=   69.1 p1= -14.8 p2=   117.4 ed=    94 4/25/2020   x1=  51. x2=  88. y1=  1.65 y2= -1.73     
GP: Deaths    Italy_Campania 4/19/2020        88     426      363     304      354     6    94 4/25/2020 
AAA2     1 Italy_Campania Deaths    cc1=  .996017 cc2=  .831618 lx=  5.89444 if=  52 il=  88 4/19/2020  n=  36 now=     426 end=        363       304       354 U=    11.46 T=   68.2 p1= -14.8 p2=   117.4 ed=    95 4/26/2020   x1=  52. x2=  88. y1=  1.41 y2= -1.73     
GP: Deaths    Italy_Campania 4/19/2020        88     426      363     304      354     6    95 4/26/2020 
AAA1     1 Italy_Campania Deaths    cc1=  .995896 cc2=  .829229 lx=  5.88444 if=  53 il=  88 4/19/2020  n=  35 now=     426 end=        359       304       354 U=    11.32 T=   67.8 p1= -15.7 p2=   118.7 ed=    94 4/25/2020   x1=  53. x2=  88. y1=  1.30 y2= -1.79 BEST
AAA2     1 Italy_Campania Deaths    cc1=  .995899 cc2=  .829229 lx=  5.88844 if=  53 il=  88 4/19/2020  n=  35 now=     426 end=        359       304       354 U=    11.32 T=   67.8 p1= -15.7 p2=   118.7 ed=    94 4/25/2020   x1=  53. x2=  88. y1=  1.30 y2= -1.79 BEST
GP: Deaths    Italy_Campania 4/19/2020        88     426      359     304      354     6    94 4/25/2020 
AAA1     1 Italy_Campania Deaths    cc1=  .995929 cc2=  .826898 lx=  5.88444 if=  54 il=  88 4/19/2020  n=  34 now=     426 end=        359       304       354 U=    11.00 T=   68.3 p1= -15.7 p2=   118.7 ed=    94 4/25/2020   x1=  54. x2=  88. y1=  1.30 y2= -1.79 BEST
AAA2     1 Italy_Campania Deaths    cc1=  .995931 cc2=  .826898 lx=  5.88144 if=  54 il=  88 4/19/2020  n=  34 now=     426 end=        359       304       354 U=    11.00 T=   68.3 p1= -15.7 p2=   118.7 ed=    94 4/25/2020   x1=  54. x2=  88. y1=  1.30 y2= -1.79 BEST
GP: Deaths    Italy_Campania 4/19/2020        88     426      359     304      354     6    94 4/25/2020 
AAA1     1 Italy_Campania Deaths    cc1=  .995668 cc2=  .824169 lx=  5.87444 if=  55 il=  88 4/19/2020  n=  33 now=     426 end=        355       304       354 U=    10.47 T=   68.6 p1= -16.7 p2=   120.0 ed=    93 4/24/2020   x1=  55. x2=  88. y1=  1.30 y2= -1.85 BEST
AAA2     1 Italy_Campania Deaths    cc1=  .995671 cc2=  .824169 lx=  5.87744 if=  55 il=  88 4/19/2020  n=  33 now=     426 end=        355       304       354 U=    10.47 T=   68.6 p1= -16.7 p2=   120.0 ed=    93 4/24/2020   x1=  55. x2=  88. y1=  1.30 y2= -1.85 BEST
GP: Deaths    Italy_Campania 4/19/2020        88     426      355     304      354     6    93 4/24/2020 
AAA1     1 Italy_Campania Deaths    cc1=  .995261 cc2=  .821184 lx=  5.87444 if=  56 il=  88 4/19/2020  n=  32 now=     426 end=        355       304       354 U=    10.16 T=   69.2 p1= -16.7 p2=   120.0 ed=    93 4/24/2020   x1=  56. x2=  88. y1=  1.30 y2= -1.85 BEST
AAA2     1 Italy_Campania Deaths    cc1=  .995265 cc2=  .821184 lx=  5.87844 if=  56 il=  88 4/19/2020  n=  32 now=     426 end=        355       304       354 U=    10.16 T=   69.2 p1= -16.7 p2=   120.0 ed=    93 4/24/2020   x1=  56. x2=  88. y1=  1.30 y2= -1.85 BEST
GP: Deaths    Italy_Campania 4/19/2020        88     426      355     304      354     6    93 4/24/2020 
