TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020      113702.00000       11.64134
TAB:  Pakistan Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Pakistan Confirmed cc1=  .833512 cc2=  .544837 lx= 13.64134 if=  38 il=  49 3/11/2020  n=  11 now=  113702 end=     840150        19         0 U=    80.89 T=  240.7 p1= 638.9 p2=    13.5 ed=   431 3/28/2021   x1=  38. x2=  49. y1=  2.51 y2=  2.37     
GP: Confirmed Pakistan 3/11/2020        49  113702    -          19        0     0   431 3/28/2021 
AAA2     1 Pakistan Confirmed cc1=  .835971 cc2=  .534460 lx= 13.64134 if=  39 il=  49 3/11/2020  n=  10 now=  113702 end=     840150        19         0 U=    73.54 T=  223.3 p1= 638.9 p2=    13.5 ed=   396 2/21/2021   x1=  39. x2=  49. y1=  2.51 y2=  2.37     
GP: Confirmed Pakistan 3/11/2020        49  113702    -          19        0     0   396 2/21/2021 
AAA2     1 Pakistan Confirmed cc1=  .831105 cc2=  .514877 lx= 13.64134 if=  40 il=  49 3/11/2020  n=   9 now=  113702 end=     840150        19         0 U=    66.18 T=  205.9 p1= 638.9 p2=    13.5 ed=   362 1/18/2021   x1=  40. x2=  49. y1=  2.51 y2=  2.37     
GP: Confirmed Pakistan 3/11/2020        49  113702    -          19        0     0   362 1/18/2021 
AAA2     1 Pakistan Confirmed cc1=  .925938 cc2=  .675938 lx= 13.64134 if=  35 il=  50 3/12/2020  n=  15 now=  113702 end=     840150        20      2100 U=    76.61 T=  231.2 p1= 638.9 p2=    13.5 ed=   411 3/8/2021    x1=  35. x2=  50. y1=  2.56 y2=  2.37     
GP: Confirmed Pakistan 3/12/2020        50  113702    -          20     2100     2   411 3/8/2021  
AAA2     1 Pakistan Confirmed cc1=  .915724 cc2=  .657525 lx= 13.64134 if=  36 il=  50 3/12/2020  n=  14 now=  113702 end=     840150        20      2100 U=    71.50 T=  219.1 p1= 638.9 p2=    13.5 ed=   387 2/12/2021   x1=  36. x2=  50. y1=  2.56 y2=  2.37     
GP: Confirmed Pakistan 3/12/2020        50  113702    -          20     2100     2   387 2/12/2021 
AAA2     1 Pakistan Confirmed cc1=  .898315 cc2=  .631054 lx= 13.64134 if=  37 il=  50 3/12/2020  n=  13 now=  113702 end=     840150        20      2100 U=    66.39 T=  207.0 p1= 638.9 p2=    13.5 ed=   363 1/19/2021   x1=  37. x2=  50. y1=  2.56 y2=  2.37     
GP: Confirmed Pakistan 3/12/2020        50  113702    -          20     2100     2   363 1/19/2021 
AAA2     1 Pakistan Confirmed cc1=  .871402 cc2=  .594052 lx= 13.64134 if=  38 il=  50 3/12/2020  n=  12 now=  113702 end=     840150        20      2100 U=    85.23 T=  251.6 p1= 638.9 p2=    13.5 ed=   452 4/18/2021   x1=  38. x2=  50. y1=  2.51 y2=  2.37     
GP: Confirmed Pakistan 3/12/2020        50  113702    -          20     2100     2   452 4/18/2021 
AAA2     1 Pakistan Confirmed cc1=  .876490 cc2=  .587815 lx= 13.64134 if=  39 il=  50 3/12/2020  n=  11 now=  113702 end=     840150        20      2100 U=    78.13 T=  234.8 p1= 638.9 p2=    13.5 ed=   419 3/16/2021   x1=  39. x2=  50. y1=  2.51 y2=  2.37     
GP: Confirmed Pakistan 3/12/2020        50  113702    -          20     2100     2   419 3/16/2021 
AAA2     1 Pakistan Confirmed cc1=  .876291 cc2=  .574780 lx= 13.64134 if=  40 il=  50 3/12/2020  n=  10 now=  113702 end=     840150        20      2100 U=    71.03 T=  218.0 p1= 638.9 p2=    13.5 ed=   385 2/10/2021   x1=  40. x2=  50. y1=  2.51 y2=  2.37     
GP: Confirmed Pakistan 3/12/2020        50  113702    -          20     2100     2   385 2/10/2021 
AAA2     1 Pakistan Confirmed cc1=  .867108 cc2=  .550881 lx= 13.64134 if=  41 il=  50 3/12/2020  n=   9 now=  113702 end=     840150        20      2100 U=    73.52 T=  223.9 p1= 638.9 p2=    13.5 ed=   397 2/22/2021   x1=  41. x2=  50. y1=  2.49 y2=  2.37     
GP: Confirmed Pakistan 3/12/2020        50  113702    -          20     2100     2   397 2/22/2021 
AAA2     1 Pakistan Confirmed cc1=  .882457 cc2=  .549124 lx= 13.64134 if=  42 il=  50 3/12/2020  n=   8 now=  113702 end=     840150        20      2100 U=    65.35 T=  204.6 p1= 638.9 p2=    13.5 ed=   358 1/14/2021   x1=  42. x2=  50. y1=  2.49 y2=  2.37     
GP: Confirmed Pakistan 3/12/2020        50  113702    -          20     2100     2   358 1/14/2021 
AAA2     1 Pakistan Confirmed cc1=  .892320 cc2=  .538767 lx= 13.64134 if=  43 il=  50 3/12/2020  n=   7 now=  113702 end=     840150        20      2100 U=    57.18 T=  185.2 p1= 638.9 p2=    13.5 ed=   320 12/7/2020   x1=  43. x2=  50. y1=  2.49 y2=  2.37     
GP: Confirmed Pakistan 3/12/2020        50  113702    -          20     2100     2   320 12/7/2020 
AAA1     1 Pakistan Confirmed cc1=  .891103 cc2=  .513138 lx=  7.64134 if=  44 il=  50 3/12/2020  n=   6 now=  113702 end=       2082        20      2100 U=    26.04 T=   90.0 p1= -98.2 p2=  5461.2 ed=   151 6/21/2020   x1=  44. x2=  50. y1=  1.77 y2=  1.54 BEST
AAA2     1 Pakistan Confirmed cc1=  .891139 cc2=  .513138 lx=  7.54134 if=  44 il=  50 3/12/2020  n=   6 now=  113702 end=       2082        20      2100 U=    26.04 T=   90.0 p1= -98.2 p2=  5461.2 ed=   151 6/21/2020   x1=  44. x2=  50. y1=  1.77 y2=  1.54 BEST
GP: Confirmed Pakistan 3/12/2020        50  113702     2082      20     2100     2   151 6/21/2020 
AAA1     1 Pakistan Confirmed cc1=  .913489 cc2=  .505241 lx=  7.64134 if=  45 il=  50 3/12/2020  n=   5 now=  113702 end=       2082        20      2100 U=    21.70 T=   83.3 p1= -98.2 p2=  5461.2 ed=   134 6/4/2020    x1=  45. x2=  50. y1=  1.77 y2=  1.54 BEST
AAA2     1 Pakistan Confirmed cc1=  .913543 cc2=  .505241 lx=  7.54134 if=  45 il=  50 3/12/2020  n=   5 now=  113702 end=       2082        20      2100 U=    21.70 T=   83.3 p1= -98.2 p2=  5461.2 ed=   134 6/4/2020    x1=  45. x2=  50. y1=  1.77 y2=  1.54 BEST
GP: Confirmed Pakistan 3/12/2020        50  113702     2082      20     2100     2   134 6/4/2020  
AAA2     1 Pakistan Confirmed cc1=  .934876 cc2=  .692340 lx= 13.64134 if=  35 il=  51 3/13/2020  n=  16 now=  113702 end=     840150        28      2100 U=    70.20 T=  214.8 p1= 638.9 p2=    13.5 ed=   380 2/5/2021    x1=  35. x2=  51. y1=  2.56 y2=  2.33     
GP: Confirmed Pakistan 3/13/2020        51  113702    -          28     2100     3   380 2/5/2021  
AAA2     1 Pakistan Confirmed cc1=  .927851 cc2=  .677851 lx= 13.64134 if=  36 il=  51 3/13/2020  n=  15 now=  113702 end=     840150        28      2100 U=    65.81 T=  204.5 p1= 638.9 p2=    13.5 ed=   359 1/15/2021   x1=  36. x2=  51. y1=  2.56 y2=  2.33     
GP: Confirmed Pakistan 3/13/2020        51  113702    -          28     2100     3   359 1/15/2021 
AAA2     1 Pakistan Confirmed cc1=  .915278 cc2=  .657079 lx= 13.64134 if=  37 il=  51 3/13/2020  n=  14 now=  113702 end=     840150        28      2100 U=    61.42 T=  194.3 p1= 638.9 p2=    13.5 ed=   339 12/26/2020  x1=  37. x2=  51. y1=  2.56 y2=  2.33     
GP: Confirmed Pakistan 3/13/2020        51  113702    -          28     2100     3   339 12/26/2020
AAA2     1 Pakistan Confirmed cc1=  .895471 cc2=  .628210 lx= 13.64134 if=  38 il=  51 3/13/2020  n=  13 now=  113702 end=     840150        28      2100 U=    75.18 T=  226.4 p1= 638.9 p2=    13.5 ed=   403 2/28/2021   x1=  38. x2=  51. y1=  2.51 y2=  2.33     
GP: Confirmed Pakistan 3/13/2020        51  113702    -          28     2100     3   403 2/28/2021 
AAA2     1 Pakistan Confirmed cc1=  .902260 cc2=  .624910 lx= 13.64134 if=  39 il=  51 3/13/2020  n=  12 now=  113702 end=     840150        28      2100 U=    69.40 T=  212.9 p1= 638.9 p2=    13.5 ed=   376 2/1/2021    x1=  39. x2=  51. y1=  2.51 y2=  2.33     
GP: Confirmed Pakistan 3/13/2020        51  113702    -          28     2100     3   376 2/1/2021  
AAA2     1 Pakistan Confirmed cc1=  .905206 cc2=  .616531 lx= 13.64134 if=  40 il=  51 3/13/2020  n=  11 now=  113702 end=     840150        28      2100 U=    63.62 T=  199.4 p1= 638.9 p2=    13.5 ed=   349 1/5/2021    x1=  40. x2=  51. y1=  2.51 y2=  2.33     
GP: Confirmed Pakistan 3/13/2020        51  113702    -          28     2100     3   349 1/5/2021  
AAA2     1 Pakistan Confirmed cc1=  .901845 cc2=  .600334 lx= 13.64134 if=  41 il=  51 3/13/2020  n=  10 now=  113702 end=     840150        28      2100 U=    64.71 T=  202.0 p1= 638.9 p2=    13.5 ed=   354 1/10/2021   x1=  41. x2=  51. y1=  2.49 y2=  2.33     
GP: Confirmed Pakistan 3/13/2020        51  113702    -          28     2100     3   354 1/10/2021 
AAA2     1 Pakistan Confirmed cc1=  .916001 cc2=  .599773 lx= 13.64134 if=  42 il=  51 3/13/2020  n=   9 now=  113702 end=     840150        28      2100 U=    58.24 T=  186.9 p1= 638.9 p2=    13.5 ed=   324 12/11/2020  x1=  42. x2=  51. y1=  2.49 y2=  2.33     
GP: Confirmed Pakistan 3/13/2020        51  113702    -          28     2100     3   324 12/11/2020
AAA2     1 Pakistan Confirmed cc1=  .925681 cc2=  .592348 lx= 13.64134 if=  43 il=  51 3/13/2020  n=   8 now=  113702 end=     840150        28      2100 U=    51.77 T=  171.8 p1= 638.9 p2=    13.5 ed=   293 11/10/2020  x1=  43. x2=  51. y1=  2.49 y2=  2.33     
GP: Confirmed Pakistan 3/13/2020        51  113702    -          28     2100     3   293 11/10/2020
AAA1     1 Pakistan Confirmed cc1=  .927870 cc2=  .574317 lx=  7.64134 if=  44 il=  51 3/13/2020  n=   7 now=  113702 end=       2082        28      2100 U=    22.90 T=   84.5 p1= -98.2 p2=  5461.2 ed=   138 6/8/2020    x1=  44. x2=  51. y1=  1.77 y2=  1.46 BEST
AAA2     1 Pakistan Confirmed cc1=  .927921 cc2=  .574317 lx=  7.54134 if=  44 il=  51 3/13/2020  n=   7 now=  113702 end=       2082        28      2100 U=    22.90 T=   84.5 p1= -98.2 p2=  5461.2 ed=   138 6/8/2020    x1=  44. x2=  51. y1=  1.77 y2=  1.46 BEST
GP: Confirmed Pakistan 3/13/2020        51  113702     2082      28     2100     3   138 6/8/2020  
AAA1     1 Pakistan Confirmed cc1=  .943359 cc2=  .565394 lx=  7.64134 if=  45 il=  51 3/13/2020  n=   6 now=  113702 end=       2082        28      2100 U=    19.63 T=   79.7 p1= -98.2 p2=  5461.2 ed=   126 5/27/2020   x1=  45. x2=  51. y1=  1.77 y2=  1.46 BEST
AAA2     1 Pakistan Confirmed cc1=  .943448 cc2=  .565394 lx=  7.54134 if=  45 il=  51 3/13/2020  n=   6 now=  113702 end=       2082        28      2100 U=    19.63 T=   79.7 p1= -98.2 p2=  5461.2 ed=   126 5/27/2020   x1=  45. x2=  51. y1=  1.77 y2=  1.46 BEST
GP: Confirmed Pakistan 3/13/2020        51  113702     2082      28     2100     3   126 5/27/2020 
AAA1     1 Pakistan Confirmed cc1=  .944930 cc2=  .536682 lx=  7.64134 if=  46 il=  51 3/13/2020  n=   5 now=  113702 end=       2082        28      2100 U=    16.36 T=   74.9 p1= -98.2 p2=  5461.2 ed=   113 5/14/2020   x1=  46. x2=  51. y1=  1.77 y2=  1.46 BEST
AAA2     1 Pakistan Confirmed cc1=  .945088 cc2=  .536682 lx=  7.54134 if=  46 il=  51 3/13/2020  n=   5 now=  113702 end=       2082        28      2100 U=    16.36 T=   74.9 p1= -98.2 p2=  5461.2 ed=   113 5/14/2020   x1=  46. x2=  51. y1=  1.77 y2=  1.46 BEST
GP: Confirmed Pakistan 3/13/2020        51  113702     2082      28     2100     3   113 5/14/2020 
AAA2     1 Pakistan Confirmed cc1=  .944478 cc2=  .708776 lx= 13.64134 if=  35 il=  52 3/14/2020  n=  17 now=  113702 end=     840150        31      2100 U=    71.47 T=  218.0 p1= 638.9 p2=    13.5 ed=   386 2/11/2021   x1=  35. x2=  52. y1=  2.56 y2=  2.32     
GP: Confirmed Pakistan 3/14/2020        52  113702    -          31     2100     5   386 2/11/2021 
AAA2     1 Pakistan Confirmed cc1=  .939581 cc2=  .697046 lx= 13.64134 if=  36 il=  52 3/14/2020  n=  16 now=  113702 end=     840150        31      2100 U=    67.27 T=  208.3 p1= 638.9 p2=    13.5 ed=   367 1/23/2021   x1=  36. x2=  52. y1=  2.56 y2=  2.32     
GP: Confirmed Pakistan 3/14/2020        52  113702    -          31     2100     5   367 1/23/2021 
AAA2     1 Pakistan Confirmed cc1=  .930333 cc2=  .680333 lx= 13.64134 if=  37 il=  52 3/14/2020  n=  15 now=  113702 end=     840150        31      2100 U=    63.07 T=  198.5 p1= 638.9 p2=    13.5 ed=   347 1/3/2021    x1=  37. x2=  52. y1=  2.56 y2=  2.32     
GP: Confirmed Pakistan 3/14/2020        52  113702    -          31     2100     5   347 1/3/2021  
AAA2     1 Pakistan Confirmed cc1=  .915618 cc2=  .657419 lx= 13.64134 if=  38 il=  52 3/14/2020  n=  14 now=  113702 end=     840150        31      2100 U=    76.57 T=  229.9 p1= 638.9 p2=    13.5 ed=   410 3/7/2021    x1=  38. x2=  52. y1=  2.51 y2=  2.32     
GP: Confirmed Pakistan 3/14/2020        52  113702    -          31     2100     5   410 3/7/2021  
AAA2     1 Pakistan Confirmed cc1=  .922544 cc2=  .655283 lx= 13.64134 if=  39 il=  52 3/14/2020  n=  13 now=  113702 end=     840150        31      2100 U=    71.10 T=  217.2 p1= 638.9 p2=    13.5 ed=   384 2/9/2021    x1=  39. x2=  52. y1=  2.51 y2=  2.32     
GP: Confirmed Pakistan 3/14/2020        52  113702    -          31     2100     5   384 2/9/2021  
AAA2     1 Pakistan Confirmed cc1=  .926333 cc2=  .648983 lx= 13.64134 if=  40 il=  52 3/14/2020  n=  12 now=  113702 end=     840150        31      2100 U=    65.63 T=  204.5 p1= 638.9 p2=    13.5 ed=   359 1/15/2021   x1=  40. x2=  52. y1=  2.51 y2=  2.32     
GP: Confirmed Pakistan 3/14/2020        52  113702    -          31     2100     5   359 1/15/2021 
AAA2     1 Pakistan Confirmed cc1=  .925177 cc2=  .636502 lx= 13.64134 if=  41 il=  52 3/14/2020  n=  11 now=  113702 end=     840150        31      2100 U=    66.89 T=  207.4 p1= 638.9 p2=    13.5 ed=   365 1/21/2021   x1=  41. x2=  52. y1=  2.49 y2=  2.32     
GP: Confirmed Pakistan 3/14/2020        52  113702    -          31     2100     5   365 1/21/2021 
AAA2     1 Pakistan Confirmed cc1=  .936830 cc2=  .635319 lx= 13.64134 if=  42 il=  52 3/14/2020  n=  10 now=  113702 end=     840150        31      2100 U=    60.81 T=  193.3 p1= 638.9 p2=    13.5 ed=   336 12/23/2020  x1=  42. x2=  52. y1=  2.49 y2=  2.32     
GP: Confirmed Pakistan 3/14/2020        52  113702    -          31     2100     5   336 12/23/2020
AAA1     1 Pakistan Confirmed cc1=  .944843 cc2=  .628615 lx=  7.64134 if=  43 il=  52 3/14/2020  n=   9 now=  113702 end=       2082        31      2100 U=    24.98 T=   87.9 p1= -98.2 p2=  5461.2 ed=   146 6/16/2020   x1=  43. x2=  52. y1=  1.80 y2=  1.44 BEST
AAA2     1 Pakistan Confirmed cc1=  .944860 cc2=  .628615 lx=  7.54134 if=  43 il=  52 3/14/2020  n=   9 now=  113702 end=       2082        31      2100 U=    24.98 T=   87.9 p1= -98.2 p2=  5461.2 ed=   146 6/16/2020   x1=  43. x2=  52. y1=  1.80 y2=  1.44 BEST
GP: Confirmed Pakistan 3/14/2020        52  113702     2082      31     2100     5   146 6/16/2020 
AAA1     1 Pakistan Confirmed cc1=  .946458 cc2=  .613125 lx=  7.64134 if=  44 il=  52 3/14/2020  n=   8 now=  113702 end=       2082        31      2100 U=    24.28 T=   86.9 p1= -98.2 p2=  5461.2 ed=   144 6/14/2020   x1=  44. x2=  52. y1=  1.77 y2=  1.44 BEST
AAA2     1 Pakistan Confirmed cc1=  .946539 cc2=  .613125 lx=  7.54134 if=  44 il=  52 3/14/2020  n=   8 now=  113702 end=       2082        31      2100 U=    24.28 T=   86.9 p1= -98.2 p2=  5461.2 ed=   144 6/14/2020   x1=  44. x2=  52. y1=  1.77 y2=  1.44 BEST
GP: Confirmed Pakistan 3/14/2020        52  113702     2082      31     2100     5   144 6/14/2020 
AAA1     1 Pakistan Confirmed cc1=  .955187 cc2=  .601633 lx=  7.64134 if=  45 il=  52 3/14/2020  n=   7 now=  113702 end=       2082        31      2100 U=    21.24 T=   82.5 p1= -98.2 p2=  5461.2 ed=   132 6/2/2020    x1=  45. x2=  52. y1=  1.77 y2=  1.44 BEST
AAA2     1 Pakistan Confirmed cc1=  .955318 cc2=  .601633 lx=  7.54134 if=  45 il=  52 3/14/2020  n=   7 now=  113702 end=       2082        31      2100 U=    21.24 T=   82.5 p1= -98.2 p2=  5461.2 ed=   132 6/2/2020    x1=  45. x2=  52. y1=  1.77 y2=  1.44 BEST
GP: Confirmed Pakistan 3/14/2020        52  113702     2082      31     2100     5   132 6/2/2020  
AAA1     1 Pakistan Confirmed cc1=  .951190 cc2=  .573226 lx=  7.64134 if=  46 il=  52 3/14/2020  n=   6 now=  113702 end=       2082        31      2100 U=    18.21 T=   78.2 p1= -98.2 p2=  5461.2 ed=   121 5/22/2020   x1=  46. x2=  52. y1=  1.77 y2=  1.44 BEST
AAA2     1 Pakistan Confirmed cc1=  .951405 cc2=  .573226 lx=  7.54134 if=  46 il=  52 3/14/2020  n=   6 now=  113702 end=       2082        31      2100 U=    18.21 T=   78.2 p1= -98.2 p2=  5461.2 ed=   121 5/22/2020   x1=  46. x2=  52. y1=  1.77 y2=  1.44 BEST
