TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4005.00000        8.29530
TAB:  US_Indiana_Lake Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Indiana_Lake Confirmed cc1=  .995128 cc2=  .693616 lx=  8.16530 if=  93 il= 103 5/4/2020   n=  10 now=    4005 end=       3516      2098      2915 U=    18.40 T=   90.8 p1= -12.2 p2=   113.9 ed=   134 6/4/2020    x1=  93. x2= 103. y1=  -.12 y2=  -.66     
GP: Confirmed US_Indiana_Lake 5/4/2020        103    4005     3516    2098     2915     5   134 6/4/2020  
AAA2     1 US_Indiana_Lake Confirmed cc1=  .995329 cc2=  .679102 lx=  7.94530 if=  94 il= 103 5/4/2020   n=   9 now=    4005 end=       2822      2098      2915 U=    12.15 T=   88.2 p1= -29.5 p2=   141.9 ed=   116 5/17/2020   x1=  94. x2= 103. y1=  -.47 y2= -1.22     
GP: Confirmed US_Indiana_Lake 5/4/2020        103    4005     2822    2098     2915     5   116 5/17/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998342 cc2=  .665009 lx=  7.82530 if=  95 il= 103 5/4/2020   n=   8 now=    4005 end=       2503      2098      2915 U=     7.83 T=   89.4 p1= -37.5 p2=   160.0 ed=   107 5/8/2020    x1=  95. x2= 103. y1=  -.71 y2= -1.73     
GP: Confirmed US_Indiana_Lake 5/4/2020        103    4005     2503    2098     2915     5   107 5/8/2020  
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998274 cc2=  .644720 lx=  7.79530 if=  96 il= 103 5/4/2020   n=   7 now=    4005 end=       2429      2098      2915 U=     6.56 T=   90.4 p1= -39.4 p2=   164.9 ed=   105 5/6/2020    x1=  96. x2= 103. y1=  -.85 y2= -1.92     
GP: Confirmed US_Indiana_Lake 5/4/2020        103    4005     2429    2098     2915     5   105 5/6/2020  
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998769 cc2=  .620804 lx=  7.90530 if=  97 il= 103 5/4/2020   n=   6 now=    4005 end=       2711      2098      2915 U=    10.35 T=   88.9 p1= -32.3 p2=   147.7 ed=   113 5/14/2020   x1=  97. x2= 103. y1=  -.78 y2= -1.36     
GP: Confirmed US_Indiana_Lake 5/4/2020        103    4005     2711    2098     2915     5   113 5/14/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998254 cc2=  .590005 lx=  7.84530 if=  98 il= 103 5/4/2020   n=   5 now=    4005 end=       2553      2098      2915 U=     8.36 T=   89.4 p1= -36.3 p2=   156.9 ed=   109 5/10/2020   x1=  98. x2= 103. y1= -1.03 y2= -1.63     
GP: Confirmed US_Indiana_Lake 5/4/2020        103    4005     2553    2098     2915     5   109 5/10/2020 
AAA1     1 US_Indiana_Lake Confirmed cc1=  .998694 cc2=  .857272 lx=  8.00530 if=  55 il= 104 5/5/2020   n=  49 now=    4005 end=       2996      2161      2988 U=    15.77 T=   86.4 p1= -25.2 p2=   133.7 ed=   123 5/24/2020   x1=  55. x2= 104. y1=  1.99 y2= -1.12 BEST
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998695 cc2=  .857272 lx=  8.01030 if=  55 il= 104 5/5/2020   n=  49 now=    4005 end=       2996      2161      2988 U=    15.77 T=   86.4 p1= -25.2 p2=   133.7 ed=   123 5/24/2020   x1=  55. x2= 104. y1=  1.99 y2= -1.12 BEST
GP: Confirmed US_Indiana_Lake 5/5/2020        104    4005     2996    2161     2988     6   123 5/24/2020 
AAA1     1 US_Indiana_Lake Confirmed cc1=  .998633 cc2=  .855776 lx=  8.00530 if=  56 il= 104 5/5/2020   n=  48 now=    4005 end=       2996      2161      2988 U=    15.74 T=   86.4 p1= -25.2 p2=   133.7 ed=   123 5/24/2020   x1=  56. x2= 104. y1=  1.93 y2= -1.12 BEST
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998634 cc2=  .855776 lx=  8.00630 if=  56 il= 104 5/5/2020   n=  48 now=    4005 end=       2996      2161      2988 U=    15.74 T=   86.4 p1= -25.2 p2=   133.7 ed=   123 5/24/2020   x1=  56. x2= 104. y1=  1.93 y2= -1.12 BEST
GP: Confirmed US_Indiana_Lake 5/5/2020        104    4005     2996    2161     2988     6   123 5/24/2020 
AAA1     1 US_Indiana_Lake Confirmed cc1=  .998566 cc2=  .854228 lx=  8.00530 if=  57 il= 104 5/5/2020   n=  47 now=    4005 end=       2996      2161      2988 U=    15.63 T=   86.5 p1= -25.2 p2=   133.7 ed=   123 5/24/2020   x1=  57. x2= 104. y1=  1.89 y2= -1.12 BEST
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998566 cc2=  .854228 lx=  8.00330 if=  57 il= 104 5/5/2020   n=  47 now=    4005 end=       2996      2161      2988 U=    15.63 T=   86.5 p1= -25.2 p2=   133.7 ed=   123 5/24/2020   x1=  57. x2= 104. y1=  1.89 y2= -1.12 BEST
GP: Confirmed US_Indiana_Lake 5/5/2020        104    4005     2996    2161     2988     6   123 5/24/2020 
AAA1     1 US_Indiana_Lake Confirmed cc1=  .998478 cc2=  .852613 lx=  8.00530 if=  58 il= 104 5/5/2020   n=  46 now=    4005 end=       2996      2161      2988 U=    15.62 T=   86.5 p1= -25.2 p2=   133.7 ed=   123 5/24/2020   x1=  58. x2= 104. y1=  1.83 y2= -1.12 BEST
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998479 cc2=  .852613 lx=  8.00130 if=  58 il= 104 5/5/2020   n=  46 now=    4005 end=       2996      2161      2988 U=    15.62 T=   86.5 p1= -25.2 p2=   133.7 ed=   123 5/24/2020   x1=  58. x2= 104. y1=  1.83 y2= -1.12 BEST
GP: Confirmed US_Indiana_Lake 5/5/2020        104    4005     2996    2161     2988     6   123 5/24/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998386 cc2=  .850944 lx=  7.99530 if=  59 il= 104 5/5/2020   n=  45 now=    4005 end=       2966      2161      2988 U=    15.26 T=   86.5 p1= -25.9 p2=   135.0 ed=   122 5/23/2020   x1=  59. x2= 104. y1=  1.80 y2= -1.15     
GP: Confirmed US_Indiana_Lake 5/5/2020        104    4005     2966    2161     2988     6   122 5/23/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998278 cc2=  .849207 lx=  7.99530 if=  60 il= 104 5/5/2020   n=  44 now=    4005 end=       2966      2161      2988 U=    15.23 T=   86.5 p1= -25.9 p2=   135.0 ed=   122 5/23/2020   x1=  60. x2= 104. y1=  1.74 y2= -1.15     
GP: Confirmed US_Indiana_Lake 5/5/2020        104    4005     2966    2161     2988     6   122 5/23/2020 
AAA1     1 US_Indiana_Lake Confirmed cc1=  .998165 cc2=  .847409 lx=  8.00530 if=  61 il= 104 5/5/2020   n=  43 now=    4005 end=       2996      2161      2988 U=    15.04 T=   87.2 p1= -25.2 p2=   133.7 ed=   122 5/23/2020   x1=  61. x2= 104. y1=  1.74 y2= -1.12 BEST
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998165 cc2=  .847409 lx=  8.00230 if=  61 il= 104 5/5/2020   n=  43 now=    4005 end=       2996      2161      2988 U=    15.04 T=   87.2 p1= -25.2 p2=   133.7 ed=   122 5/23/2020   x1=  61. x2= 104. y1=  1.74 y2= -1.12 BEST
GP: Confirmed US_Indiana_Lake 5/5/2020        104    4005     2996    2161     2988     6   122 5/23/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998188 cc2=  .845689 lx=  8.01530 if=  62 il= 104 5/5/2020   n=  42 now=    4005 end=       3026      2161      2988 U=    15.37 T=   87.3 p1= -24.4 p2=   132.4 ed=   123 5/24/2020   x1=  62. x2= 104. y1=  1.65 y2= -1.09     
GP: Confirmed US_Indiana_Lake 5/5/2020        104    4005     3026    2161     2988     6   123 5/24/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998549 cc2=  .838421 lx=  8.08530 if=  66 il= 104 5/5/2020   n=  38 now=    4005 end=       3246      2161      2988 U=    16.88 T=   88.8 p1= -19.0 p2=   123.4 ed=   128 5/29/2020   x1=  66. x2= 104. y1=  1.35 y2=  -.90     
GP: Confirmed US_Indiana_Lake 5/5/2020        104    4005     3246    2161     2988     6   128 5/29/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998534 cc2=  .836313 lx=  8.09530 if=  67 il= 104 5/5/2020   n=  37 now=    4005 end=       3279      2161      2988 U=    17.05 T=   89.1 p1= -18.1 p2=   122.1 ed=   129 5/30/2020   x1=  67. x2= 104. y1=  1.30 y2=  -.87     
GP: Confirmed US_Indiana_Lake 5/5/2020        104    4005     3279    2161     2988     6   129 5/30/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998851 cc2=  .832185 lx=  8.15530 if=  69 il= 104 5/5/2020   n=  35 now=    4005 end=       3481      2161      2988 U=    18.47 T=   90.3 p1= -13.1 p2=   115.1 ed=   133 6/3/2020    x1=  69. x2= 104. y1=  1.15 y2=  -.74     
GP: Confirmed US_Indiana_Lake 5/5/2020        104    4005     3481    2161     2988     6   133 6/3/2020  
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998838 cc2=  .829807 lx=  8.17530 if=  70 il= 104 5/5/2020   n=  34 now=    4005 end=       3552      2161      2988 U=    18.97 T=   90.7 p1= -11.3 p2=   112.8 ed=   135 6/5/2020    x1=  70. x2= 104. y1=  1.09 y2=  -.70     
GP: Confirmed US_Indiana_Lake 5/5/2020        104    4005     3552    2161     2988     6   135 6/5/2020  
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998793 cc2=  .827295 lx=  8.18530 if=  71 il= 104 5/5/2020   n=  33 now=    4005 end=       3587      2161      2988 U=    19.25 T=   90.9 p1= -10.4 p2=   111.7 ed=   136 6/6/2020    x1=  71. x2= 104. y1=  1.03 y2=  -.68     
GP: Confirmed US_Indiana_Lake 5/5/2020        104    4005     3587    2161     2988     6   136 6/6/2020  
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998733 cc2=  .824655 lx=  8.20530 if=  72 il= 104 5/5/2020   n=  32 now=    4005 end=       3660      2161      2988 U=    19.55 T=   91.5 p1=  -8.6 p2=   109.4 ed=   137 6/7/2020    x1=  72. x2= 104. y1=  1.00 y2=  -.64     
GP: Confirmed US_Indiana_Lake 5/5/2020        104    4005     3660    2161     2988     6   137 6/7/2020  
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998729 cc2=  .821952 lx=  8.23530 if=  73 il= 104 5/5/2020   n=  31 now=    4005 end=       3771      2161      2988 U=    20.71 T=   91.9 p1=  -5.8 p2=   106.2 ed=   140 6/10/2020   x1=  73. x2= 104. y1=   .91 y2=  -.59     
GP: Confirmed US_Indiana_Lake 5/5/2020        104    4005     3771    2161     2988     6   140 6/10/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998603 cc2=  .818997 lx=  8.22530 if=  74 il= 104 5/5/2020   n=  30 now=    4005 end=       3734      2161      2988 U=    20.22 T=   91.8 p1=  -6.8 p2=   107.3 ed=   139 6/9/2020    x1=  74. x2= 104. y1=   .88 y2=  -.60     
GP: Confirmed US_Indiana_Lake 5/5/2020        104    4005     3734    2161     2988     6   139 6/9/2020  
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998493 cc2=  .815919 lx=  8.24530 if=  75 il= 104 5/5/2020   n=  29 now=    4005 end=       3809      2161      2988 U=    20.49 T=   92.4 p1=  -4.9 p2=   105.1 ed=   140 6/10/2020   x1=  75. x2= 104. y1=   .85 y2=  -.57     
GP: Confirmed US_Indiana_Lake 5/5/2020        104    4005     3809    2161     2988     6   140 6/10/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998448 cc2=  .812752 lx=  8.27530 if=  76 il= 104 5/5/2020   n=  28 now=    4005 end=       3925      2161      2988 U=    21.18 T=   93.1 p1=  -2.0 p2=   102.0 ed=   143 6/13/2020   x1=  76. x2= 104. y1=   .81 y2=  -.52     
GP: Confirmed US_Indiana_Lake 5/5/2020        104    4005     3925    2161     2988     6   143 6/13/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998415 cc2=  .809432 lx=  8.31530 if=  77 il= 104 5/5/2020   n=  27 now=    4005 end=       4085      2161      2988 U=    21.93 T=   94.1 p1=   2.0 p2=    98.0 ed=   145 6/15/2020   x1=  77. x2= 104. y1=   .78 y2=  -.45     
GP: Confirmed US_Indiana_Lake 5/5/2020        104    4005     4085    2161     2988     6   145 6/15/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998532 cc2=  .806082 lx=  8.38530 if=  78 il= 104 5/5/2020   n=  26 now=    4005 end=       4382      2161      2988 U=    23.66 T=   95.8 p1=   9.4 p2=    91.4 ed=   151 6/21/2020   x1=  78. x2= 104. y1=   .75 y2=  -.35     
GP: Confirmed US_Indiana_Lake 5/5/2020        104    4005     4382    2161     2988     6   151 6/21/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998955 cc2=  .798955 lx=  8.64530 if=  80 il= 104 5/5/2020   n=  24 now=    4005 end=       5683      2161      2988 U=    30.41 T=  103.0 p1=  41.9 p2=    70.5 ed=   174 7/14/2020   x1=  80. x2= 104. y1=   .76 y2=  -.03     
GP: Confirmed US_Indiana_Lake 5/5/2020        104    4005     5683    2161     2988     6   174 7/14/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998851 cc2=  .794727 lx=  8.69530 if=  81 il= 104 5/5/2020   n=  23 now=    4005 end=       5974      2161      2988 U=    32.07 T=  104.5 p1=  49.2 p2=    67.0 ed=   180 7/20/2020   x1=  81. x2= 104. y1=   .73 y2=   .02     
GP: Confirmed US_Indiana_Lake 5/5/2020        104    4005     5974    2161     2988     6   180 7/20/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998700 cc2=  .790185 lx=  8.67530 if=  82 il= 104 5/5/2020   n=  22 now=    4005 end=       5856      2161      2988 U=    31.70 T=  103.9 p1=  46.2 p2=    68.4 ed=   178 7/18/2020   x1=  82. x2= 104. y1=   .69 y2=   .00     
GP: Confirmed US_Indiana_Lake 5/5/2020        104    4005     5856    2161     2988     6   178 7/18/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998535 cc2=  .785334 lx=  8.63530 if=  83 il= 104 5/5/2020   n=  21 now=    4005 end=       5626      2161      2988 U=    30.00 T=  102.7 p1=  40.5 p2=    71.2 ed=   173 7/13/2020   x1=  83. x2= 104. y1=   .66 y2=  -.04     
GP: Confirmed US_Indiana_Lake 5/5/2020        104    4005     5626    2161     2988     6   173 7/13/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998427 cc2=  .780209 lx=  8.75530 if=  84 il= 104 5/5/2020   n=  20 now=    4005 end=       6344      2161      2988 U=    32.85 T=  106.4 p1=  58.4 p2=    63.1 ed=   183 7/23/2020   x1=  84. x2= 104. y1=   .68 y2=   .07     
GP: Confirmed US_Indiana_Lake 5/5/2020        104    4005     6344    2161     2988     6   183 7/23/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998410 cc2=  .774803 lx=  9.04530 if=  85 il= 104 5/5/2020   n=  19 now=    4005 end=       8478      2161      2988 U=    41.54 T=  117.0 p1= 111.7 p2=    47.2 ed=   215 8/24/2020   x1=  85. x2= 104. y1=   .77 y2=   .31     
GP: Confirmed US_Indiana_Lake 5/5/2020        104    4005     8478    2161     2988     6   215 8/24/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998235 cc2=  .768820 lx=  8.86530 if=  86 il= 104 5/5/2020   n=  18 now=    4005 end=       7081      2161      2988 U=    36.95 T=  110.3 p1=  76.8 p2=    56.6 ed=   197 8/6/2020    x1=  86. x2= 104. y1=   .66 y2=   .17     
GP: Confirmed US_Indiana_Lake 5/5/2020        104    4005     7081    2161     2988     6   197 8/6/2020  
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998046 cc2=  .762344 lx=  8.69530 if=  87 il= 104 5/5/2020   n=  17 now=    4005 end=       5974      2161      2988 U=    33.21 T=  104.6 p1=  49.2 p2=    67.0 ed=   182 7/22/2020   x1=  87. x2= 104. y1=   .53 y2=   .02     
GP: Confirmed US_Indiana_Lake 5/5/2020        104    4005     5974    2161     2988     6   182 7/22/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998366 cc2=  .755830 lx=  8.44530 if=  88 il= 104 5/5/2020   n=  16 now=    4005 end=       4653      2161      2988 U=    25.46 T=   97.2 p1=  16.2 p2=    86.1 ed=   157 6/27/2020   x1=  88. x2= 104. y1=   .36 y2=  -.27     
GP: Confirmed US_Indiana_Lake 5/5/2020        104    4005     4653    2161     2988     6   157 6/27/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998049 cc2=  .748049 lx=  8.41530 if=  89 il= 104 5/5/2020   n=  15 now=    4005 end=       4515      2161      2988 U=    25.08 T=   96.3 p1=  12.7 p2=    88.7 ed=   155 6/25/2020   x1=  89. x2= 104. y1=   .29 y2=  -.31     
GP: Confirmed US_Indiana_Lake 5/5/2020        104    4005     4515    2161     2988     6   155 6/25/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .997898 cc2=  .739699 lx=  8.28530 if=  90 il= 104 5/5/2020   n=  14 now=    4005 end=       3965      2161      2988 U=    21.25 T=   93.4 p1=  -1.0 p2=   101.0 ed=   143 6/13/2020   x1=  90. x2= 104. y1=   .16 y2=  -.50     
GP: Confirmed US_Indiana_Lake 5/5/2020        104    4005     3965    2161     2988     6   143 6/13/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .997499 cc2=  .730238 lx=  8.21530 if=  91 il= 104 5/5/2020   n=  13 now=    4005 end=       3697      2161      2988 U=    19.35 T=   92.0 p1=  -7.7 p2=   108.3 ed=   137 6/7/2020    x1=  91. x2= 104. y1=   .05 y2=  -.62     
GP: Confirmed US_Indiana_Lake 5/5/2020        104    4005     3697    2161     2988     6   137 6/7/2020  
AAA2     1 US_Indiana_Lake Confirmed cc1=  .997030 cc2=  .719680 lx=  8.14530 if=  92 il= 104 5/5/2020   n=  12 now=    4005 end=       3447      2161      2988 U=    17.14 T=   90.9 p1= -13.9 p2=   116.2 ed=   131 6/1/2020    x1=  92. x2= 104. y1=  -.06 y2=  -.76     
GP: Confirmed US_Indiana_Lake 5/5/2020        104    4005     3447    2161     2988     6   131 6/1/2020  
AAA2     1 US_Indiana_Lake Confirmed cc1=  .996235 cc2=  .707560 lx=  8.11530 if=  93 il= 104 5/5/2020   n=  11 now=    4005 end=       3345      2161      2988 U=    16.85 T=   90.1 p1= -16.5 p2=   119.7 ed=   129 5/30/2020   x1=  93. x2= 104. y1=  -.18 y2=  -.83     
GP: Confirmed US_Indiana_Lake 5/5/2020        104    4005     3345    2161     2988     6   129 5/30/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .996465 cc2=  .694954 lx=  7.97530 if=  94 il= 104 5/5/2020   n=  10 now=    4005 end=       2908      2161      2988 U=    12.71 T=   88.6 p1= -27.4 p2=   137.7 ed=   118 5/19/2020   x1=  94. x2= 104. y1=  -.43 y2= -1.21     
GP: Confirmed US_Indiana_Lake 5/5/2020        104    4005     2908    2161     2988     6   118 5/19/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998461 cc2=  .682233 lx=  7.88530 if=  95 il= 104 5/5/2020   n=   9 now=    4005 end=       2657      2161      2988 U=     9.20 T=   89.5 p1= -33.7 p2=   150.7 ed=   111 5/12/2020   x1=  95. x2= 104. y1=  -.60 y2= -1.58     
GP: Confirmed US_Indiana_Lake 5/5/2020        104    4005     2657    2161     2988     6   111 5/12/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998091 cc2=  .664758 lx=  7.86530 if=  96 il= 104 5/5/2020   n=   8 now=    4005 end=       2605      2161      2988 U=     8.19 T=   90.3 p1= -35.0 p2=   153.7 ed=   109 5/10/2020   x1=  96. x2= 104. y1=  -.70 y2= -1.68     
GP: Confirmed US_Indiana_Lake 5/5/2020        104    4005     2605    2161     2988     6   109 5/10/2020 
AAA1     1 US_Indiana_Lake Confirmed cc1=  .998984 cc2=  .645430 lx=  8.00530 if=  97 il= 104 5/5/2020   n=   7 now=    4005 end=       2996      2161      2988 U=    13.09 T=   89.4 p1= -25.2 p2=   133.7 ed=   120 5/21/2020   x1=  97. x2= 104. y1=  -.58 y2= -1.12 BEST
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998984 cc2=  .645430 lx=  8.00330 if=  97 il= 104 5/5/2020   n=   7 now=    4005 end=       2996      2161      2988 U=    13.09 T=   89.4 p1= -25.2 p2=   133.7 ed=   120 5/21/2020   x1=  97. x2= 104. y1=  -.58 y2= -1.12 BEST
GP: Confirmed US_Indiana_Lake 5/5/2020        104    4005     2996    2161     2988     6   120 5/21/2020 
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998485 cc2=  .620520 lx=  7.98530 if=  98 il= 104 5/5/2020   n=   6 now=    4005 end=       2937      2161      2988 U=    12.42 T=   89.3 p1= -26.7 p2=   136.4 ed=   118 5/19/2020   x1=  98. x2= 104. y1=  -.70 y2= -1.18     
GP: Confirmed US_Indiana_Lake 5/5/2020        104    4005     2937    2161     2988     6   118 5/19/2020 
AAA1     1 US_Indiana_Lake Confirmed cc1=  .998678 cc2=  .858650 lx=  8.02530 if=  55 il= 105 5/6/2020   n=  50 now=    4005 end=       3057      2233      3033 U=    15.87 T=   86.6 p1= -23.7 p2=   131.0 ed=   124 5/25/2020   x1=  55. x2= 105. y1=  1.99 y2= -1.16 BEST
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998679 cc2=  .858650 lx=  8.02830 if=  55 il= 105 5/6/2020   n=  50 now=    4005 end=       3057      2233      3033 U=    15.87 T=   86.6 p1= -23.7 p2=   131.0 ed=   124 5/25/2020   x1=  55. x2= 105. y1=  1.99 y2= -1.16 BEST
GP: Confirmed US_Indiana_Lake 5/6/2020        105    4005     3057    2233     3033     8   124 5/25/2020 
AAA1     1 US_Indiana_Lake Confirmed cc1=  .998613 cc2=  .857191 lx=  8.02530 if=  56 il= 105 5/6/2020   n=  49 now=    4005 end=       3057      2233      3033 U=    15.84 T=   86.7 p1= -23.7 p2=   131.0 ed=   124 5/25/2020   x1=  56. x2= 105. y1=  1.94 y2= -1.16 BEST
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998613 cc2=  .857191 lx=  8.02630 if=  56 il= 105 5/6/2020   n=  49 now=    4005 end=       3057      2233      3033 U=    15.84 T=   86.7 p1= -23.7 p2=   131.0 ed=   124 5/25/2020   x1=  56. x2= 105. y1=  1.94 y2= -1.16 BEST
GP: Confirmed US_Indiana_Lake 5/6/2020        105    4005     3057    2233     3033     8   124 5/25/2020 
AAA1     1 US_Indiana_Lake Confirmed cc1=  .998540 cc2=  .855683 lx=  8.02530 if=  57 il= 105 5/6/2020   n=  48 now=    4005 end=       3057      2233      3033 U=    15.73 T=   86.8 p1= -23.7 p2=   131.0 ed=   123 5/24/2020   x1=  57. x2= 105. y1=  1.89 y2= -1.16 BEST
AAA2     1 US_Indiana_Lake Confirmed cc1=  .998541 cc2=  .855683 lx=  8.02330 if=  57 il= 105 5/6/2020   n=  48 now=    4005 end=       3057      2233      3033 U=    15.73 T=   86.8 p1= -23.7 p2=   131.0 ed=   123 5/24/2020   x1=  57. x2= 105. y1=  1.89 y2= -1.16 BEST
GP: Confirmed US_Indiana_Lake 5/6/2020        105    4005     3057    2233     3033     8   123 5/24/2020 
AAA1     1 US_Indiana_Lake Confirmed cc1=  .998450 cc2=  .854112 lx=  8.02530 if=  58 il= 105 5/6/2020   n=  47 now=    4005 end=       3057      2233      3033 U=    15.73 T=   86.8 p1= -23.7 p2=   131.0 ed=   123 5/24/2020   x1=  58. x2= 105. y1=  1.83 y2= -1.16 BEST
