TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3985.00000        8.29029
TAB:  US_California_Alameda Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_California_Alameda 5/16/2020       115     102    -          83      103    18   391 2/16/2021 
AAA2     1 US_California_Alameda Deaths    cc1=  .984749 cc2=  .576500 lx=  5.90497 if= 110 il= 115 5/16/2020  n=   5 now=     102 end=        366        83       103 U=    50.04 T=  134.8 p1= 258.8 p2=    27.9 ed=   252 9/30/2020   x1= 110. x2= 115. y1=   .50 y2=   .40     
GP: Deaths    US_California_Alameda 5/16/2020       115     102    -          83      103    18   252 9/30/2020 
AAA1     1 US_California_Alameda Deaths    cc1=  .995635 cc2=  .862005 lx=  4.64497 if=  61 il= 116 5/17/2020  n=  55 now=     102 end=        104        83       103 U=    18.20 T=   88.9 p1=   2.0 p2=    98.1 ed=   131 6/1/2020    x1=  61. x2= 116. y1=  1.54 y2= -1.49 BEST
AAA2     1 US_California_Alameda Deaths    cc1=  .995637 cc2=  .862005 lx=  4.64097 if=  61 il= 116 5/17/2020  n=  55 now=     102 end=        104        83       103 U=    18.20 T=   88.9 p1=   2.0 p2=    98.1 ed=   131 6/1/2020    x1=  61. x2= 116. y1=  1.54 y2= -1.49 BEST
GP: Deaths    US_California_Alameda 5/17/2020       116     102      104      83      103    18   131 6/1/2020  
AAA1     1 US_California_Alameda Deaths    cc1=  .995579 cc2=  .860739 lx=  4.64497 if=  62 il= 116 5/17/2020  n=  54 now=     102 end=        104        83       103 U=    18.88 T=   87.9 p1=   2.0 p2=    98.1 ed=   132 6/2/2020    x1=  62. x2= 116. y1=  1.37 y2= -1.49 BEST
AAA2     1 US_California_Alameda Deaths    cc1=  .995582 cc2=  .860739 lx=  4.64897 if=  62 il= 116 5/17/2020  n=  54 now=     102 end=        104        83       103 U=    18.88 T=   87.9 p1=   2.0 p2=    98.1 ed=   132 6/2/2020    x1=  62. x2= 116. y1=  1.37 y2= -1.49 BEST
GP: Deaths    US_California_Alameda 5/17/2020       116     102      104      83      103    18   132 6/2/2020  
AAA1     1 US_California_Alameda Deaths    cc1=  .995332 cc2=  .859250 lx=  4.65497 if=  63 il= 116 5/17/2020  n=  53 now=     102 end=        105        83       103 U=    18.79 T=   88.9 p1=   2.9 p2=    97.1 ed=   133 6/3/2020    x1=  63. x2= 116. y1=  1.38 y2= -1.44 BEST
AAA2     1 US_California_Alameda Deaths    cc1=  .995335 cc2=  .859250 lx=  4.64997 if=  63 il= 116 5/17/2020  n=  53 now=     102 end=        105        83       103 U=    18.79 T=   88.9 p1=   2.9 p2=    97.1 ed=   133 6/3/2020    x1=  63. x2= 116. y1=  1.38 y2= -1.44 BEST
GP: Deaths    US_California_Alameda 5/17/2020       116     102      105      83      103    18   133 6/3/2020  
AAA1     1 US_California_Alameda Deaths    cc1=  .995148 cc2=  .857787 lx=  4.65497 if=  64 il= 116 5/17/2020  n=  52 now=     102 end=        105        83       103 U=    19.79 T=   87.4 p1=   2.9 p2=    97.1 ed=   134 6/4/2020    x1=  64. x2= 116. y1=  1.18 y2= -1.44 BEST
AAA2     1 US_California_Alameda Deaths    cc1=  .995148 cc2=  .857787 lx=  4.65597 if=  64 il= 116 5/17/2020  n=  52 now=     102 end=        105        83       103 U=    19.79 T=   87.4 p1=   2.9 p2=    97.1 ed=   134 6/4/2020    x1=  64. x2= 116. y1=  1.18 y2= -1.44 BEST
GP: Deaths    US_California_Alameda 5/17/2020       116     102      105      83      103    18   134 6/4/2020  
AAA1     1 US_California_Alameda Deaths    cc1=  .994935 cc2=  .856260 lx=  4.65497 if=  65 il= 116 5/17/2020  n=  51 now=     102 end=        105        83       103 U=    19.41 T=   88.0 p1=   2.9 p2=    97.1 ed=   133 6/3/2020    x1=  65. x2= 116. y1=  1.18 y2= -1.44 BEST
AAA2     1 US_California_Alameda Deaths    cc1=  .994936 cc2=  .856260 lx=  4.65197 if=  65 il= 116 5/17/2020  n=  51 now=     102 end=        105        83       103 U=    19.41 T=   88.0 p1=   2.9 p2=    97.1 ed=   133 6/3/2020    x1=  65. x2= 116. y1=  1.18 y2= -1.44 BEST
GP: Deaths    US_California_Alameda 5/17/2020       116     102      105      83      103    18   133 6/3/2020  
AAA1     1 US_California_Alameda Deaths    cc1=  .994636 cc2=  .854608 lx=  4.65497 if=  66 il= 116 5/17/2020  n=  50 now=     102 end=        105        83       103 U=    19.03 T=   88.5 p1=   2.9 p2=    97.1 ed=   133 6/3/2020    x1=  66. x2= 116. y1=  1.18 y2= -1.44 BEST
AAA2     1 US_California_Alameda Deaths    cc1=  .994639 cc2=  .854608 lx=  4.64997 if=  66 il= 116 5/17/2020  n=  50 now=     102 end=        105        83       103 U=    19.03 T=   88.5 p1=   2.9 p2=    97.1 ed=   133 6/3/2020    x1=  66. x2= 116. y1=  1.18 y2= -1.44 BEST
GP: Deaths    US_California_Alameda 5/17/2020       116     102      105      83      103    18   133 6/3/2020  
AAA1     1 US_California_Alameda Deaths    cc1=  .994327 cc2=  .852906 lx=  4.65497 if=  67 il= 116 5/17/2020  n=  49 now=     102 end=        105        83       103 U=    19.64 T=   87.7 p1=   2.9 p2=    97.1 ed=   133 6/3/2020    x1=  67. x2= 116. y1=  1.05 y2= -1.44 BEST
AAA2     1 US_California_Alameda Deaths    cc1=  .994328 cc2=  .852906 lx=  4.65297 if=  67 il= 116 5/17/2020  n=  49 now=     102 end=        105        83       103 U=    19.64 T=   87.7 p1=   2.9 p2=    97.1 ed=   133 6/3/2020    x1=  67. x2= 116. y1=  1.05 y2= -1.44 BEST
GP: Deaths    US_California_Alameda 5/17/2020       116     102      105      83      103    18   133 6/3/2020  
AAA1     1 US_California_Alameda Deaths    cc1=  .994019 cc2=  .851162 lx=  4.64497 if=  68 il= 116 5/17/2020  n=  48 now=     102 end=        104        83       103 U=    19.36 T=   87.2 p1=   2.0 p2=    98.1 ed=   132 6/2/2020    x1=  68. x2= 116. y1=   .99 y2= -1.49 BEST
AAA2     1 US_California_Alameda Deaths    cc1=  .994022 cc2=  .851162 lx=  4.64897 if=  68 il= 116 5/17/2020  n=  48 now=     102 end=        104        83       103 U=    19.36 T=   87.2 p1=   2.0 p2=    98.1 ed=   132 6/2/2020    x1=  68. x2= 116. y1=   .99 y2= -1.49 BEST
GP: Deaths    US_California_Alameda 5/17/2020       116     102      104      83      103    18   132 6/2/2020  
AAA1     1 US_California_Alameda Deaths    cc1=  .993717 cc2=  .849379 lx=  4.64497 if=  69 il= 116 5/17/2020  n=  47 now=     102 end=        104        83       103 U=    18.96 T=   87.8 p1=   2.0 p2=    98.1 ed=   132 6/2/2020    x1=  69. x2= 116. y1=   .99 y2= -1.49 BEST
AAA2     1 US_California_Alameda Deaths    cc1=  .993717 cc2=  .849379 lx=  4.64497 if=  69 il= 116 5/17/2020  n=  47 now=     102 end=        104        83       103 U=    18.96 T=   87.8 p1=   2.0 p2=    98.1 ed=   132 6/2/2020    x1=  69. x2= 116. y1=   .99 y2= -1.49 BEST
GP: Deaths    US_California_Alameda 5/17/2020       116     102      104      83      103    18   132 6/2/2020  
AAA1     1 US_California_Alameda Deaths    cc1=  .993310 cc2=  .847445 lx=  4.64497 if=  70 il= 116 5/17/2020  n=  46 now=     102 end=        104        83       103 U=    18.55 T=   88.4 p1=   2.0 p2=    98.1 ed=   132 6/2/2020    x1=  70. x2= 116. y1=   .99 y2= -1.49 BEST
AAA2     1 US_California_Alameda Deaths    cc1=  .993310 cc2=  .847445 lx=  4.64397 if=  70 il= 116 5/17/2020  n=  46 now=     102 end=        104        83       103 U=    18.55 T=   88.4 p1=   2.0 p2=    98.1 ed=   132 6/2/2020    x1=  70. x2= 116. y1=   .99 y2= -1.49 BEST
GP: Deaths    US_California_Alameda 5/17/2020       116     102      104      83      103    18   132 6/2/2020  
AAA1     1 US_California_Alameda Deaths    cc1=  .992897 cc2=  .845455 lx=  4.64497 if=  71 il= 116 5/17/2020  n=  45 now=     102 end=        104        83       103 U=    18.53 T=   88.5 p1=   2.0 p2=    98.1 ed=   132 6/2/2020    x1=  71. x2= 116. y1=   .94 y2= -1.49 BEST
AAA2     1 US_California_Alameda Deaths    cc1=  .992898 cc2=  .845455 lx=  4.64797 if=  71 il= 116 5/17/2020  n=  45 now=     102 end=        104        83       103 U=    18.53 T=   88.5 p1=   2.0 p2=    98.1 ed=   132 6/2/2020    x1=  71. x2= 116. y1=   .94 y2= -1.49 BEST
GP: Deaths    US_California_Alameda 5/17/2020       116     102      104      83      103    18   132 6/2/2020  
AAA1     1 US_California_Alameda Deaths    cc1=  .992465 cc2=  .843394 lx=  4.65497 if=  72 il= 116 5/17/2020  n=  44 now=     102 end=        105        83       103 U=    19.84 T=   87.4 p1=   2.9 p2=    97.1 ed=   134 6/4/2020    x1=  72. x2= 116. y1=   .77 y2= -1.44 BEST
AAA2     1 US_California_Alameda Deaths    cc1=  .992467 cc2=  .843394 lx=  4.65197 if=  72 il= 116 5/17/2020  n=  44 now=     102 end=        105        83       103 U=    19.84 T=   87.4 p1=   2.9 p2=    97.1 ed=   134 6/4/2020    x1=  72. x2= 116. y1=   .77 y2= -1.44 BEST
GP: Deaths    US_California_Alameda 5/17/2020       116     102      105      83      103    18   134 6/4/2020  
AAA1     1 US_California_Alameda Deaths    cc1=  .992087 cc2=  .841332 lx=  4.64497 if=  73 il= 116 5/17/2020  n=  43 now=     102 end=        104        83       103 U=    19.05 T=   87.7 p1=   2.0 p2=    98.1 ed=   132 6/2/2020    x1=  73. x2= 116. y1=   .77 y2= -1.49 BEST
AAA2     1 US_California_Alameda Deaths    cc1=  .992088 cc2=  .841332 lx=  4.64697 if=  73 il= 116 5/17/2020  n=  43 now=     102 end=        104        83       103 U=    19.05 T=   87.7 p1=   2.0 p2=    98.1 ed=   132 6/2/2020    x1=  73. x2= 116. y1=   .77 y2= -1.49 BEST
GP: Deaths    US_California_Alameda 5/17/2020       116     102      104      83      103    18   132 6/2/2020  
AAA1     1 US_California_Alameda Deaths    cc1=  .991545 cc2=  .839046 lx=  4.64497 if=  74 il= 116 5/17/2020  n=  42 now=     102 end=        104        83       103 U=    18.61 T=   88.3 p1=   2.0 p2=    98.1 ed=   132 6/2/2020    x1=  74. x2= 116. y1=   .77 y2= -1.49 BEST
AAA2     1 US_California_Alameda Deaths    cc1=  .991545 cc2=  .839046 lx=  4.64397 if=  74 il= 116 5/17/2020  n=  42 now=     102 end=        104        83       103 U=    18.61 T=   88.3 p1=   2.0 p2=    98.1 ed=   132 6/2/2020    x1=  74. x2= 116. y1=   .77 y2= -1.49 BEST
GP: Deaths    US_California_Alameda 5/17/2020       116     102      104      83      103    18   132 6/2/2020  
AAA1     1 US_California_Alameda Deaths    cc1=  .990938 cc2=  .836634 lx=  4.64497 if=  75 il= 116 5/17/2020  n=  41 now=     102 end=        104        83       103 U=    18.48 T=   88.5 p1=   2.0 p2=    98.1 ed=   132 6/2/2020    x1=  75. x2= 116. y1=   .73 y2= -1.49 BEST
AAA2     1 US_California_Alameda Deaths    cc1=  .990938 cc2=  .836634 lx=  4.64597 if=  75 il= 116 5/17/2020  n=  41 now=     102 end=        104        83       103 U=    18.48 T=   88.5 p1=   2.0 p2=    98.1 ed=   132 6/2/2020    x1=  75. x2= 116. y1=   .73 y2= -1.49 BEST
GP: Deaths    US_California_Alameda 5/17/2020       116     102      104      83      103    18   132 6/2/2020  
AAA1     1 US_California_Alameda Deaths    cc1=  .990307 cc2=  .834133 lx=  4.65497 if=  76 il= 116 5/17/2020  n=  40 now=     102 end=        105        83       103 U=    18.96 T=   88.6 p1=   2.9 p2=    97.1 ed=   133 6/3/2020    x1=  76. x2= 116. y1=   .67 y2= -1.44 BEST
AAA2     1 US_California_Alameda Deaths    cc1=  .990310 cc2=  .834133 lx=  4.64997 if=  76 il= 116 5/17/2020  n=  40 now=     102 end=        105        83       103 U=    18.96 T=   88.6 p1=   2.9 p2=    97.1 ed=   133 6/3/2020    x1=  76. x2= 116. y1=   .67 y2= -1.44 BEST
GP: Deaths    US_California_Alameda 5/17/2020       116     102      105      83      103    18   133 6/3/2020  
AAA1     1 US_California_Alameda Deaths    cc1=  .989586 cc2=  .831472 lx=  4.65497 if=  77 il= 116 5/17/2020  n=  39 now=     102 end=        105        83       103 U=    18.79 T=   88.9 p1=   2.9 p2=    97.1 ed=   133 6/3/2020    x1=  77. x2= 116. y1=   .63 y2= -1.44 BEST
AAA2     1 US_California_Alameda Deaths    cc1=  .989587 cc2=  .831472 lx=  4.65297 if=  77 il= 116 5/17/2020  n=  39 now=     102 end=        105        83       103 U=    18.79 T=   88.9 p1=   2.9 p2=    97.1 ed=   133 6/3/2020    x1=  77. x2= 116. y1=   .63 y2= -1.44 BEST
GP: Deaths    US_California_Alameda 5/17/2020       116     102      105      83      103    18   133 6/3/2020  
AAA1     1 US_California_Alameda Deaths    cc1=  .988856 cc2=  .828728 lx=  4.65497 if=  78 il= 116 5/17/2020  n=  38 now=     102 end=        105        83       103 U=    18.31 T=   89.6 p1=   2.9 p2=    97.1 ed=   132 6/2/2020    x1=  78. x2= 116. y1=   .63 y2= -1.44 BEST
AAA2     1 US_California_Alameda Deaths    cc1=  .988858 cc2=  .828728 lx=  4.65897 if=  78 il= 116 5/17/2020  n=  38 now=     102 end=        105        83       103 U=    18.31 T=   89.6 p1=   2.9 p2=    97.1 ed=   132 6/2/2020    x1=  78. x2= 116. y1=   .63 y2= -1.44 BEST
GP: Deaths    US_California_Alameda 5/17/2020       116     102      105      83      103    18   132 6/2/2020  
AAA2     1 US_California_Alameda Deaths    cc1=  .988531 cc2=  .826310 lx=  4.67497 if=  79 il= 116 5/17/2020  n=  37 now=     102 end=        107        83       103 U=    19.68 T=   89.2 p1=   4.9 p2=    95.3 ed=   135 6/5/2020    x1=  79. x2= 116. y1=   .52 y2= -1.36     
GP: Deaths    US_California_Alameda 5/17/2020       116     102      107      83      103    18   135 6/5/2020  
AAA2     1 US_California_Alameda Deaths    cc1=  .987707 cc2=  .823308 lx=  4.68497 if=  80 il= 116 5/17/2020  n=  36 now=     102 end=        108        83       103 U=    19.79 T=   89.8 p1=   5.9 p2=    94.4 ed=   136 6/6/2020    x1=  80. x2= 116. y1=   .49 y2= -1.32     
GP: Deaths    US_California_Alameda 5/17/2020       116     102      108      83      103    18   136 6/6/2020  
AAA2     1 US_California_Alameda Deaths    cc1=  .987037 cc2=  .820370 lx=  4.69497 if=  81 il= 116 5/17/2020  n=  35 now=     102 end=        109        83       103 U=    20.22 T=   90.0 p1=   6.9 p2=    93.6 ed=   137 6/7/2020    x1=  81. x2= 116. y1=   .44 y2= -1.29     
GP: Deaths    US_California_Alameda 5/17/2020       116     102      109      83      103    18   137 6/7/2020  
AAA2     1 US_California_Alameda Deaths    cc1=  .986399 cc2=  .817368 lx=  4.71497 if=  82 il= 116 5/17/2020  n=  34 now=     102 end=        111        83       103 U=    20.31 T=   91.3 p1=   8.8 p2=    91.9 ed=   139 6/9/2020    x1=  82. x2= 116. y1=   .46 y2= -1.22     
GP: Deaths    US_California_Alameda 5/17/2020       116     102      111      83      103    18   139 6/9/2020  
AAA2     1 US_California_Alameda Deaths    cc1=  .993769 cc2=  .816993 lx=  5.25497 if=  85 il= 116 5/17/2020  n=  31 now=     102 end=        191        83       103 U=    48.17 T=  107.4 p1=  87.3 p2=    53.4 ed=   221 8/30/2020   x1=  85. x2= 116. y1=   .46 y2=  -.18     
GP: Deaths    US_California_Alameda 5/17/2020       116     102      191      83      103    18   221 8/30/2020 
AAA2     1 US_California_Alameda Deaths    cc1=  .993427 cc2=  .813822 lx=  5.18497 if=  86 il= 116 5/17/2020  n=  30 now=     102 end=        178        83       103 U=    44.83 T=  104.1 p1=  74.5 p2=    57.3 ed=   209 8/18/2020   x1=  86. x2= 116. y1=   .40 y2=  -.27     
GP: Deaths    US_California_Alameda 5/17/2020       116     102      178      83      103    18   209 8/18/2020 
AAA2     1 US_California_Alameda Deaths    cc1=  .993025 cc2=  .810451 lx=  5.12497 if=  87 il= 116 5/17/2020  n=  29 now=     102 end=        168        83       103 U=    41.88 T=  101.4 p1=  64.7 p2=    60.7 ed=   200 8/9/2020    x1=  87. x2= 116. y1=   .34 y2=  -.35     
GP: Deaths    US_California_Alameda 5/17/2020       116     102      168      83      103    18   200 8/9/2020  
AAA2     1 US_California_Alameda Deaths    cc1=  .992535 cc2=  .806840 lx=  5.07497 if=  88 il= 116 5/17/2020  n=  28 now=     102 end=        159        83       103 U=    39.32 T=   99.4 p1=  55.9 p2=    64.2 ed=   192 8/1/2020    x1=  88. x2= 116. y1=   .29 y2=  -.42     
GP: Deaths    US_California_Alameda 5/17/2020       116     102      159      83      103    18   192 8/1/2020  
AAA2     1 US_California_Alameda Deaths    cc1=  .991921 cc2=  .802939 lx=  5.03497 if=  89 il= 116 5/17/2020  n=  27 now=     102 end=        153        83       103 U=    36.26 T=   98.4 p1=  50.0 p2=    66.7 ed=   184 7/24/2020   x1=  89. x2= 116. y1=   .26 y2=  -.48     
GP: Deaths    US_California_Alameda 5/17/2020       116     102      153      83      103    18   184 7/24/2020 
AAA2     1 US_California_Alameda Deaths    cc1=  .990985 cc2=  .798535 lx=  5.03497 if=  90 il= 116 5/17/2020  n=  26 now=     102 end=        153        83       103 U=    35.80 T=   98.7 p1=  50.0 p2=    66.7 ed=   183 7/23/2020   x1=  90. x2= 116. y1=   .24 y2=  -.48     
GP: Deaths    US_California_Alameda 5/17/2020       116     102      153      83      103    18   183 7/23/2020 
AAA2     1 US_California_Alameda Deaths    cc1=  .989957 cc2=  .793841 lx=  5.06497 if=  91 il= 116 5/17/2020  n=  25 now=     102 end=        158        83       103 U=    35.61 T=  100.4 p1=  54.9 p2=    64.6 ed=   184 7/24/2020   x1=  91. x2= 116. y1=   .27 y2=  -.44     
GP: Deaths    US_California_Alameda 5/17/2020       116     102      158      83      103    18   184 7/24/2020 
AAA2     1 US_California_Alameda Deaths    cc1=  .989969 cc2=  .789969 lx=  5.28497 if=  92 il= 116 5/17/2020  n=  24 now=     102 end=        197        83       103 U=    46.19 T=  109.4 p1=  93.1 p2=    51.8 ed=   218 8/27/2020   x1=  92. x2= 116. y1=   .38 y2=  -.14     
GP: Deaths    US_California_Alameda 5/17/2020       116     102      197      83      103    18   218 8/27/2020 
AAA2     1 US_California_Alameda Deaths    cc1=  .989404 cc2=  .785280 lx=  5.56497 if=  93 il= 116 5/17/2020  n=  23 now=     102 end=        261        83       103 U=    58.89 T=  124.0 p1= 155.9 p2=    39.1 ed=   263 10/11/2020  x1=  93. x2= 116. y1=   .53 y2=   .14     
GP: Deaths    US_California_Alameda 5/17/2020       116     102      261      83      103    18   263 10/11/2020
AAA2     1 US_California_Alameda Deaths    cc1=  .988873 cc2=  .780358 lx=  6.23497 if=  94 il= 116 5/17/2020  n=  22 now=     102 end=        510        83       103 U=    96.03 T=  173.3 p1= 400.0 p2=    20.0 ed=   399 2/24/2021   x1=  94. x2= 116. y1=   .83 y2=   .60     
GP: Deaths    US_California_Alameda 5/17/2020       116     102    -          83      103    18   399 2/24/2021 
AAA2     1 US_California_Alameda Deaths    cc1=  .987439 cc2=  .774238 lx=  5.98497 if=  95 il= 116 5/17/2020  n=  21 now=     102 end=        397        83       103 U=    80.38 T=  152.1 p1= 289.2 p2=    25.7 ed=   341 12/28/2020  x1=  95. x2= 116. y1=   .71 y2=   .45     
GP: Deaths    US_California_Alameda 5/17/2020       116     102    -          83      103    18   341 12/28/2020
AAA2     1 US_California_Alameda Deaths    cc1=  .985681 cc2=  .767463 lx=  6.29497 if=  96 il= 116 5/17/2020  n=  20 now=     102 end=        541        83       103 U=    89.88 T=  172.6 p1= 430.4 p2=    18.9 ed=   384 2/9/2021    x1=  96. x2= 116. y1=   .85 y2=   .63     
GP: Deaths    US_California_Alameda 5/17/2020       116     102    -          83      103    18   384 2/9/2021  
AAA2     1 US_California_Alameda Deaths    cc1=  .985999 cc2=  .762392 lx=  6.62497 if=  97 il= 116 5/17/2020  n=  19 now=     102 end=        753        83       103 U=   111.09 T=  203.9 p1= 638.2 p2=    13.5 ed=   466 5/2/2021    x1=  97. x2= 116. y1=   .96 y2=   .79     
GP: Deaths    US_California_Alameda 5/17/2020       116     102    -          83      103    18   466 5/2/2021  
AAA2     1 US_California_Alameda Deaths    cc1=  .984197 cc2=  .754781 lx=  6.62497 if=  98 il= 116 5/17/2020  n=  18 now=     102 end=        753        83       103 U=   114.44 T=  206.5 p1= 638.2 p2=    13.5 ed=   476 5/12/2021   x1=  98. x2= 116. y1=   .95 y2=   .79     
GP: Deaths    US_California_Alameda 5/17/2020       116     102    -          83      103    18   476 5/12/2021 
AAA2     1 US_California_Alameda Deaths    cc1=  .981503 cc2=  .745801 lx=  6.62497 if=  99 il= 116 5/17/2020  n=  17 now=     102 end=        753        83       103 U=   123.88 T=  214.0 p1= 638.2 p2=    13.5 ed=   506 6/11/2021   x1=  99. x2= 116. y1=   .93 y2=   .79     
GP: Deaths    US_California_Alameda 5/17/2020       116     102    -          83      103    18   506 6/11/2021 
AAA2     1 US_California_Alameda Deaths    cc1=  .979351 cc2=  .736816 lx=  6.62497 if= 100 il= 116 5/17/2020  n=  16 now=     102 end=        753        83       103 U=   128.84 T=  217.9 p1= 638.2 p2=    13.5 ed=   522 6/27/2021   x1= 100. x2= 116. y1=   .92 y2=   .79     
GP: Deaths    US_California_Alameda 5/17/2020       116     102    -          83      103    18   522 6/27/2021 
AAA2     1 US_California_Alameda Deaths    cc1=  .979947 cc2=  .729947 lx=  6.62497 if= 101 il= 116 5/17/2020  n=  15 now=     102 end=        753        83       103 U=   127.38 T=  216.8 p1= 638.2 p2=    13.5 ed=   517 6/22/2021   x1= 101. x2= 116. y1=   .91 y2=   .79     
GP: Deaths    US_California_Alameda 5/17/2020       116     102    -          83      103    18   517 6/22/2021 
AAA2     1 US_California_Alameda Deaths    cc1=  .981599 cc2=  .723400 lx=  6.62497 if= 102 il= 116 5/17/2020  n=  14 now=     102 end=        753        83       103 U=   118.89 T=  210.1 p1= 638.2 p2=    13.5 ed=   490 5/26/2021   x1= 102. x2= 116. y1=   .91 y2=   .79     
GP: Deaths    US_California_Alameda 5/17/2020       116     102    -          83      103    18   490 5/26/2021 
AAA2     1 US_California_Alameda Deaths    cc1=  .980042 cc2=  .712781 lx=  6.62497 if= 103 il= 116 5/17/2020  n=  13 now=     102 end=        753        83       103 U=   110.40 T=  203.3 p1= 638.2 p2=    13.5 ed=   463 4/29/2021   x1= 103. x2= 116. y1=   .91 y2=   .79     
GP: Deaths    US_California_Alameda 5/17/2020       116     102    -          83      103    18   463 4/29/2021 
AAA2     1 US_California_Alameda Deaths    cc1=  .975197 cc2=  .697847 lx=  6.62497 if= 104 il= 116 5/17/2020  n=  12 now=     102 end=        753        83       103 U=   121.41 T=  212.1 p1= 638.2 p2=    13.5 ed=   498 6/3/2021    x1= 104. x2= 116. y1=   .89 y2=   .79     
GP: Deaths    US_California_Alameda 5/17/2020       116     102    -          83      103    18   498 6/3/2021  
AAA2     1 US_California_Alameda Deaths    cc1=  .975428 cc2=  .686753 lx=  6.62497 if= 105 il= 116 5/17/2020  n=  11 now=     102 end=        753        83       103 U=   111.29 T=  204.1 p1= 638.2 p2=    13.5 ed=   466 5/2/2021    x1= 105. x2= 116. y1=   .89 y2=   .79     
GP: Deaths    US_California_Alameda 5/17/2020       116     102    -          83      103    18   466 5/2/2021  
AAA2     1 US_California_Alameda Deaths    cc1=  .970059 cc2=  .668548 lx=  6.62497 if= 106 il= 116 5/17/2020  n=  10 now=     102 end=        753        83       103 U=   107.94 T=  201.4 p1= 638.2 p2=    13.5 ed=   456 4/22/2021   x1= 106. x2= 116. y1=   .88 y2=   .79     
GP: Deaths    US_California_Alameda 5/17/2020       116     102    -          83      103    18   456 4/22/2021 
AAA2     1 US_California_Alameda Deaths    cc1=  .961118 cc2=  .644890 lx=  6.62497 if= 107 il= 116 5/17/2020  n=   9 now=     102 end=        753        83       103 U=   121.00 T=  211.7 p1= 638.2 p2=    13.5 ed=   497 6/2/2021    x1= 107. x2= 116. y1=   .87 y2=   .79     
GP: Deaths    US_California_Alameda 5/17/2020       116     102    -          83      103    18   497 6/2/2021  
AAA2     1 US_California_Alameda Deaths    cc1=  .963440 cc2=  .630107 lx=  6.62497 if= 108 il= 116 5/17/2020  n=   8 now=     102 end=        753        83       103 U=   116.97 T=  208.6 p1= 638.2 p2=    13.5 ed=   484 5/20/2021   x1= 108. x2= 116. y1=   .86 y2=   .79     
GP: Deaths    US_California_Alameda 5/17/2020       116     102    -          83      103    18   484 5/20/2021 
AAA2     1 US_California_Alameda Deaths    cc1=  .968885 cc2=  .615332 lx=  6.58497 if= 109 il= 116 5/17/2020  n=   7 now=     102 end=        724        83       103 U=   100.56 T=  193.7 p1= 609.8 p2=    14.1 ed=   431 3/28/2021   x1= 109. x2= 116. y1=   .84 y2=   .77     
GP: Deaths    US_California_Alameda 5/17/2020       116     102    -          83      103    18   431 3/28/2021 
AAA2     1 US_California_Alameda Deaths    cc1=  .939945 cc2=  .531697 lx=  4.62497 if= 111 il= 116 5/17/2020  n=   5 now=     102 end=        101        83       103 U=    11.30 T=   98.2 p1=  -1.0 p2=   101.0 ed=   124 5/25/2020   x1= 111. x2= 116. y1= -1.14 y2= -1.58     
GP: Deaths    US_California_Alameda 5/17/2020       116     102      101      83      103    18   124 5/25/2020 
AAA1     1 US_California_Alameda Deaths    cc1=  .995861 cc2=  .863408 lx=  4.64497 if=  61 il= 117 5/18/2020  n=  56 now=     102 end=        104        83       103 U=    18.53 T=   89.5 p1=   2.0 p2=    98.1 ed=   133 6/3/2020    x1=  61. x2= 117. y1=  1.54 y2= -1.49 BEST
AAA2     1 US_California_Alameda Deaths    cc1=  .995863 cc2=  .863408 lx=  4.64097 if=  61 il= 117 5/18/2020  n=  56 now=     102 end=        104        83       103 U=    18.53 T=   89.5 p1=   2.0 p2=    98.1 ed=   133 6/3/2020    x1=  61. x2= 117. y1=  1.54 y2= -1.49 BEST
GP: Deaths    US_California_Alameda 5/18/2020       117     102      104      83      103    18   133 6/3/2020  
AAA1     1 US_California_Alameda Deaths    cc1=  .995812 cc2=  .862182 lx=  4.64497 if=  62 il= 117 5/18/2020  n=  55 now=     102 end=        104        83       103 U=    19.23 T=   88.4 p1=   2.0 p2=    98.1 ed=   133 6/3/2020    x1=  62. x2= 117. y1=  1.37 y2= -1.49 BEST
AAA2     1 US_California_Alameda Deaths    cc1=  .995814 cc2=  .862182 lx=  4.64897 if=  62 il= 117 5/18/2020  n=  55 now=     102 end=        104        83       103 U=    19.23 T=   88.4 p1=   2.0 p2=    98.1 ed=   133 6/3/2020    x1=  62. x2= 117. y1=  1.37 y2= -1.49 BEST
GP: Deaths    US_California_Alameda 5/18/2020       117     102      104      83      103    18   133 6/3/2020  
AAA1     1 US_California_Alameda Deaths    cc1=  .995582 cc2=  .860742 lx=  4.64497 if=  63 il= 117 5/18/2020  n=  54 now=     102 end=        104        83       103 U=    18.88 T=   88.9 p1=   2.0 p2=    98.1 ed=   133 6/3/2020    x1=  63. x2= 117. y1=  1.37 y2= -1.49 BEST
AAA2     1 US_California_Alameda Deaths    cc1=  .995585 cc2=  .860742 lx=  4.64997 if=  63 il= 117 5/18/2020  n=  54 now=     102 end=        104        83       103 U=    18.88 T=   88.9 p1=   2.0 p2=    98.1 ed=   133 6/3/2020    x1=  63. x2= 117. y1=  1.37 y2= -1.49 BEST
GP: Deaths    US_California_Alameda 5/18/2020       117     102      104      83      103    18   133 6/3/2020  
