TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        7672.00000        8.94533
TAB:  US_Pennsylvania_Montgomery Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .994003 cc2=  .805021 lx=  8.59851 if=  65 il=  92 4/23/2020  n=  27 now=     734 end=       5423       230       230 U=    31.24 T=  128.0 p1= 638.8 p2=    13.5 ed=   201 8/10/2020   x1=  65. x2=  92. y1=  2.01 y2=  1.15     
GP: Deaths    US_Pennsylvania_Montgomery 4/23/2020        92     734    -         230      230     2   201 8/10/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .993408 cc2=  .800958 lx=  8.59851 if=  66 il=  92 4/23/2020  n=  26 now=     734 end=       5423       230       230 U=    32.76 T=  129.7 p1= 638.8 p2=    13.5 ed=   207 8/16/2020   x1=  66. x2=  92. y1=  1.94 y2=  1.15     
GP: Deaths    US_Pennsylvania_Montgomery 4/23/2020        92     734    -         230      230     2   207 8/16/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .993788 cc2=  .797672 lx=  8.59851 if=  67 il=  92 4/23/2020  n=  25 now=     734 end=       5423       230       230 U=    31.50 T=  128.2 p1= 638.8 p2=    13.5 ed=   202 8/11/2020   x1=  67. x2=  92. y1=  1.94 y2=  1.15     
GP: Deaths    US_Pennsylvania_Montgomery 4/23/2020        92     734    -         230      230     2   202 8/11/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .993423 cc2=  .793423 lx=  8.59851 if=  68 il=  92 4/23/2020  n=  24 now=     734 end=       5423       230       230 U=    30.24 T=  126.8 p1= 638.8 p2=    13.5 ed=   198 8/7/2020    x1=  68. x2=  92. y1=  1.94 y2=  1.15     
GP: Deaths    US_Pennsylvania_Montgomery 4/23/2020        92     734    -         230      230     2   198 8/7/2020  
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .971322 cc2=  .617768 lx=  5.63851 if=  85 il=  92 4/23/2020  n=   7 now=     734 end=        281       230       230 U=     4.01 T=   85.6 p1= -61.7 p2=   261.2 ed=    95 4/26/2020   x1=  85. x2=  92. y1=   .14 y2= -1.61     
GP: Deaths    US_Pennsylvania_Montgomery 4/23/2020        92     734      281     230      230     2    95 4/26/2020 
AAA1     1 US_Pennsylvania_Montgomery Deaths    cc1=  .974043 cc2=  .596079 lx=  5.49851 if=  86 il=  92 4/23/2020  n=   6 now=     734 end=        244       230       230 U=     2.20 T=   85.8 p1= -66.8 p2=   300.8 ed=    91 4/22/2020   x1=  86. x2=  92. y1=  -.08 y2= -2.81 BEST
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .974043 cc2=  .596079 lx=  5.49851 if=  86 il=  92 4/23/2020  n=   6 now=     734 end=        244       230       230 U=     2.20 T=   85.8 p1= -66.8 p2=   300.8 ed=    91 4/22/2020   x1=  86. x2=  92. y1=  -.08 y2= -2.81 BEST
GP: Deaths    US_Pennsylvania_Montgomery 4/23/2020        92     734      244     230      230     2    91 4/22/2020 
AAA1     1 US_Pennsylvania_Montgomery Deaths    cc1=  .974491 cc2=  .566242 lx=  5.45851 if=  87 il=  92 4/23/2020  n=   5 now=     734 end=        234       230       230 U=     1.37 T=   86.7 p1= -68.1 p2=   313.7 ed=    89 4/20/2020   x1=  87. x2=  92. y1=  -.23 y2= -3.89 BEST
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .989451 cc2=  .566242 lx=  5.35851 if=  87 il=  92 4/23/2020  n=   5 now=     734 end=        234       230       230 U=     1.37 T=   86.7 p1= -68.1 p2=   313.7 ed=    89 4/20/2020   x1=  87. x2=  92. y1=  -.23 y2= -3.89 BEST
GP: Deaths    US_Pennsylvania_Montgomery 4/23/2020        92     734      234     230      230     2    89 4/20/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .995350 cc2=  .823852 lx=  8.59851 if=  60 il=  93 4/24/2020  n=  33 now=     734 end=       5423       208       203 U=    34.04 T=  133.2 p1= 638.8 p2=    13.5 ed=   213 8/22/2020   x1=  60. x2=  93. y1=  2.15 y2=  1.18     
GP: Deaths    US_Pennsylvania_Montgomery 4/24/2020        93     734    -         208      203     3   213 8/22/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .995086 cc2=  .821009 lx=  8.59851 if=  61 il=  93 4/24/2020  n=  32 now=     734 end=       5423       208       203 U=    33.00 T=  132.0 p1= 638.8 p2=    13.5 ed=   209 8/18/2020   x1=  61. x2=  93. y1=  2.15 y2=  1.18     
GP: Deaths    US_Pennsylvania_Montgomery 4/24/2020        93     734    -         208      203     3   209 8/18/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .994610 cc2=  .817834 lx=  8.59851 if=  62 il=  93 4/24/2020  n=  31 now=     734 end=       5423       208       203 U=    31.97 T=  130.8 p1= 638.8 p2=    13.5 ed=   206 8/15/2020   x1=  62. x2=  93. y1=  2.15 y2=  1.18     
GP: Deaths    US_Pennsylvania_Montgomery 4/24/2020        93     734    -         208      203     3   206 8/15/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .994267 cc2=  .814662 lx=  8.59851 if=  63 il=  93 4/24/2020  n=  30 now=     734 end=       5423       208       203 U=    33.88 T=  133.0 p1= 638.8 p2=    13.5 ed=   212 8/21/2020   x1=  63. x2=  93. y1=  2.07 y2=  1.18     
GP: Deaths    US_Pennsylvania_Montgomery 4/24/2020        93     734    -         208      203     3   212 8/21/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .993751 cc2=  .811177 lx=  8.59851 if=  64 il=  93 4/24/2020  n=  29 now=     734 end=       5423       208       203 U=    34.82 T=  134.2 p1= 638.8 p2=    13.5 ed=   216 8/25/2020   x1=  64. x2=  93. y1=  2.01 y2=  1.18     
GP: Deaths    US_Pennsylvania_Montgomery 4/24/2020        93     734    -         208      203     3   216 8/25/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .993526 cc2=  .807830 lx=  8.59851 if=  65 il=  93 4/24/2020  n=  28 now=     734 end=       5423       208       203 U=    33.62 T=  132.7 p1= 638.8 p2=    13.5 ed=   212 8/21/2020   x1=  65. x2=  93. y1=  2.01 y2=  1.18     
GP: Deaths    US_Pennsylvania_Montgomery 4/24/2020        93     734    -         208      203     3   212 8/21/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .992861 cc2=  .803879 lx=  8.59851 if=  66 il=  93 4/24/2020  n=  27 now=     734 end=       5423       208       203 U=    35.42 T=  134.9 p1= 638.8 p2=    13.5 ed=   218 8/27/2020   x1=  66. x2=  93. y1=  1.94 y2=  1.18     
GP: Deaths    US_Pennsylvania_Montgomery 4/24/2020        93     734    -         208      203     3   218 8/27/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .992976 cc2=  .800525 lx=  8.59851 if=  67 il=  93 4/24/2020  n=  26 now=     734 end=       5423       208       203 U=    34.11 T=  133.3 p1= 638.8 p2=    13.5 ed=   213 8/22/2020   x1=  67. x2=  93. y1=  1.94 y2=  1.18     
GP: Deaths    US_Pennsylvania_Montgomery 4/24/2020        93     734    -         208      203     3   213 8/22/2020 
AAA1     1 US_Pennsylvania_Montgomery Deaths    cc1=  .983716 cc2=  .650383 lx=  5.35851 if=  85 il=  93 4/24/2020  n=   8 now=     734 end=        212       208       203 U=     2.15 T=   84.7 p1= -71.1 p2=   346.2 ed=    89 4/20/2020   x1=  85. x2=  93. y1=  -.14 y2= -3.86 BEST
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .983937 cc2=  .650383 lx=  5.35451 if=  85 il=  93 4/24/2020  n=   8 now=     734 end=        212       208       203 U=     2.15 T=   84.7 p1= -71.1 p2=   346.2 ed=    89 4/20/2020   x1=  85. x2=  93. y1=  -.14 y2= -3.86 BEST
GP: Deaths    US_Pennsylvania_Montgomery 4/24/2020        93     734      212     208      203     3    89 4/20/2020 
AAA1     1 US_Pennsylvania_Montgomery Deaths    cc1=  .993902 cc2=  .640348 lx=  5.34851 if=  86 il=  93 4/24/2020  n=   7 now=     734 end=        210       208       203 U=     1.64 T=   85.6 p1= -71.4 p2=   349.5 ed=    89 4/20/2020   x1=  86. x2=  93. y1=  -.26 y2= -4.51 BEST
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .994121 cc2=  .640348 lx=  5.34651 if=  86 il=  93 4/24/2020  n=   7 now=     734 end=        210       208       203 U=     1.64 T=   85.6 p1= -71.4 p2=   349.5 ed=    89 4/20/2020   x1=  86. x2=  93. y1=  -.26 y2= -4.51 BEST
GP: Deaths    US_Pennsylvania_Montgomery 4/24/2020        93     734      210     208      203     3    89 4/20/2020 
AAA1     1 US_Pennsylvania_Montgomery Deaths    cc1=  .996761 cc2=  .618797 lx=  5.33851 if=  87 il=  93 4/24/2020  n=   6 now=     734 end=        208       208       203 U=      .92 T=   86.6 p1= -71.7 p2=   352.9 ed=    88 4/19/2020   x1=  87. x2=  93. y1=  -.39 y2= -6.94 BEST
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .999999 cc2=  .618797 lx=  5.25651 if=  87 il=  93 4/24/2020  n=   6 now=     734 end=        208       208       203 U=      .92 T=   86.6 p1= -71.7 p2=   352.9 ed=    88 4/19/2020   x1=  87. x2=  93. y1=  -.39 y2= -6.94 BEST
GP: Deaths    US_Pennsylvania_Montgomery 4/24/2020        93     734      208     208      203     3    88 4/19/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .994859 cc2=  .825828 lx=  8.59851 if=  60 il=  94 4/25/2020  n=  34 now=     734 end=       5423       214       230 U=    34.75 T=  134.8 p1= 638.8 p2=    13.5 ed=   216 8/25/2020   x1=  60. x2=  94. y1=  2.15 y2=  1.17     
GP: Deaths    US_Pennsylvania_Montgomery 4/25/2020        94     734    -         214      230     2   216 8/25/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .994517 cc2=  .823019 lx=  8.59851 if=  61 il=  94 4/25/2020  n=  33 now=     734 end=       5423       214       230 U=    33.73 T=  133.6 p1= 638.8 p2=    13.5 ed=   213 8/22/2020   x1=  61. x2=  94. y1=  2.15 y2=  1.17     
GP: Deaths    US_Pennsylvania_Montgomery 4/25/2020        94     734    -         214      230     2   213 8/22/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .994002 cc2=  .819924 lx=  8.59851 if=  62 il=  94 4/25/2020  n=  32 now=     734 end=       5423       214       230 U=    32.71 T=  132.4 p1= 638.8 p2=    13.5 ed=   209 8/18/2020   x1=  62. x2=  94. y1=  2.15 y2=  1.17     
GP: Deaths    US_Pennsylvania_Montgomery 4/25/2020        94     734    -         214      230     2   209 8/18/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .993652 cc2=  .816875 lx=  8.59851 if=  63 il=  94 4/25/2020  n=  31 now=     734 end=       5423       214       230 U=    34.66 T=  134.7 p1= 638.8 p2=    13.5 ed=   216 8/25/2020   x1=  63. x2=  94. y1=  2.07 y2=  1.17     
GP: Deaths    US_Pennsylvania_Montgomery 4/25/2020        94     734    -         214      230     2   216 8/25/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .993061 cc2=  .813455 lx=  8.59851 if=  64 il=  94 4/25/2020  n=  30 now=     734 end=       5423       214       230 U=    35.65 T=  135.8 p1= 638.8 p2=    13.5 ed=   219 8/28/2020   x1=  64. x2=  94. y1=  2.01 y2=  1.17     
GP: Deaths    US_Pennsylvania_Montgomery 4/25/2020        94     734    -         214      230     2   219 8/28/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .992680 cc2=  .810106 lx=  8.59851 if=  65 il=  94 4/25/2020  n=  29 now=     734 end=       5423       214       230 U=    34.46 T=  134.4 p1= 638.8 p2=    13.5 ed=   215 8/24/2020   x1=  65. x2=  94. y1=  2.01 y2=  1.17     
GP: Deaths    US_Pennsylvania_Montgomery 4/25/2020        94     734    -         214      230     2   215 8/24/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .991919 cc2=  .806224 lx=  8.59851 if=  66 il=  94 4/25/2020  n=  28 now=     734 end=       5423       214       230 U=    36.31 T=  136.6 p1= 638.8 p2=    13.5 ed=   222 8/31/2020   x1=  66. x2=  94. y1=  1.94 y2=  1.17     
GP: Deaths    US_Pennsylvania_Montgomery 4/25/2020        94     734    -         214      230     2   222 8/31/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .991770 cc2=  .802788 lx=  8.42851 if=  67 il=  94 4/25/2020  n=  27 now=     734 end=       4575       214       230 U=    33.73 T=  131.8 p1= 523.3 p2=    16.0 ed=   211 8/20/2020   x1=  67. x2=  94. y1=  1.92 y2=  1.12     
GP: Deaths    US_Pennsylvania_Montgomery 4/25/2020        94     734    -         214      230     2   211 8/20/2020 
AAA1     1 US_Pennsylvania_Montgomery Deaths    cc1=  .986002 cc2=  .669774 lx=  5.38851 if=  85 il=  94 4/25/2020  n=   9 now=     734 end=        218       214       230 U=     2.44 T=   84.7 p1= -70.3 p2=   336.7 ed=    90 4/21/2020   x1=  85. x2=  94. y1=  -.11 y2= -3.79 BEST
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .986069 cc2=  .669774 lx=  5.39051 if=  85 il=  94 4/25/2020  n=   9 now=     734 end=        218       214       230 U=     2.44 T=   84.7 p1= -70.3 p2=   336.7 ed=    90 4/21/2020   x1=  85. x2=  94. y1=  -.11 y2= -3.79 BEST
GP: Deaths    US_Pennsylvania_Montgomery 4/25/2020        94     734      218     214      230     2    90 4/21/2020 
AAA1     1 US_Pennsylvania_Montgomery Deaths    cc1=  .991185 cc2=  .613220 lx=  5.39851 if=  88 il=  94 4/25/2020  n=   6 now=     734 end=        221       214       230 U=     2.71 T=   84.7 p1= -69.9 p2=   332.1 ed=    91 4/22/2020   x1=  88. x2=  94. y1= -1.21 y2= -3.43 BEST
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1= 1.000000 cc2=  .613220 lx=  5.33151 if=  88 il=  94 4/25/2020  n=   6 now=     734 end=        221       214       230 U=     2.71 T=   84.7 p1= -69.9 p2=   332.1 ed=    91 4/22/2020   x1=  88. x2=  94. y1= -1.21 y2= -3.43 BEST
GP: Deaths    US_Pennsylvania_Montgomery 4/25/2020        94     734      221     214      230     2    91 4/22/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .994028 cc2=  .827361 lx=  8.48851 if=  60 il=  95 4/26/2020  n=  35 now=     734 end=       4858       217       230 U=    34.84 T=  134.5 p1= 561.9 p2=    15.1 ed=   216 8/25/2020   x1=  60. x2=  95. y1=  2.14 y2=  1.13     
GP: Deaths    US_Pennsylvania_Montgomery 4/26/2020        95     734    -         217      230     3   216 8/25/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .993609 cc2=  .824578 lx=  8.33851 if=  61 il=  95 4/26/2020  n=  34 now=     734 end=       4181       217       230 U=    32.81 T=  130.6 p1= 469.6 p2=    17.6 ed=   208 8/17/2020   x1=  61. x2=  95. y1=  2.12 y2=  1.08     
GP: Deaths    US_Pennsylvania_Montgomery 4/26/2020        95     734    -         217      230     3   208 8/17/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .993026 cc2=  .821528 lx=  8.34851 if=  62 il=  95 4/26/2020  n=  33 now=     734 end=       4223       217       230 U=    31.92 T=  129.7 p1= 475.3 p2=    17.4 ed=   205 8/14/2020   x1=  62. x2=  95. y1=  2.12 y2=  1.09     
GP: Deaths    US_Pennsylvania_Montgomery 4/26/2020        95     734    -         217      230     3   205 8/14/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .992616 cc2=  .818539 lx=  8.59851 if=  63 il=  95 4/26/2020  n=  32 now=     734 end=       5423       217       230 U=    35.61 T=  136.6 p1= 638.8 p2=    13.5 ed=   220 8/29/2020   x1=  63. x2=  95. y1=  2.07 y2=  1.17     
GP: Deaths    US_Pennsylvania_Montgomery 4/26/2020        95     734    -         217      230     3   220 8/29/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .991920 cc2=  .815144 lx=  8.59851 if=  64 il=  95 4/26/2020  n=  31 now=     734 end=       5423       217       230 U=    36.65 T=  137.8 p1= 638.8 p2=    13.5 ed=   224 9/2/2020    x1=  64. x2=  95. y1=  2.01 y2=  1.17     
GP: Deaths    US_Pennsylvania_Montgomery 4/26/2020        95     734    -         217      230     3   224 9/2/2020  
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .991379 cc2=  .811773 lx=  8.35851 if=  65 il=  95 4/26/2020  n=  30 now=     734 end=       4266       217       230 U=    33.67 T=  131.8 p1= 481.2 p2=    17.2 ed=   211 8/20/2020   x1=  65. x2=  95. y1=  1.98 y2=  1.09     
GP: Deaths    US_Pennsylvania_Montgomery 4/26/2020        95     734    -         217      230     3   211 8/20/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .990505 cc2=  .807931 lx=  8.26851 if=  66 il=  95 4/26/2020  n=  29 now=     734 end=       3899       217       230 U=    34.72 T=  131.8 p1= 431.2 p2=    18.8 ed=   213 8/22/2020   x1=  66. x2=  95. y1=  1.90 y2=  1.06     
GP: Deaths    US_Pennsylvania_Montgomery 4/26/2020        95     734    -         217      230     3   213 8/22/2020 
AAA1     1 US_Pennsylvania_Montgomery Deaths    cc1=  .989540 cc2=  .688029 lx=  5.39851 if=  85 il=  95 4/26/2020  n=  10 now=     734 end=        221       217       230 U=     2.57 T=   84.8 p1= -69.9 p2=   332.1 ed=    90 4/21/2020   x1=  85. x2=  95. y1=  -.09 y2= -3.98 BEST
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .989674 cc2=  .688029 lx=  5.40151 if=  85 il=  95 4/26/2020  n=  10 now=     734 end=        221       217       230 U=     2.57 T=   84.8 p1= -69.9 p2=   332.1 ed=    90 4/21/2020   x1=  85. x2=  95. y1=  -.09 y2= -3.98 BEST
GP: Deaths    US_Pennsylvania_Montgomery 4/26/2020        95     734      221     217      230     3    90 4/21/2020 
AAA1     1 US_Pennsylvania_Montgomery Deaths    cc1=  .989192 cc2=  .635638 lx=  5.39851 if=  88 il=  95 4/26/2020  n=   7 now=     734 end=        221       217       230 U=     2.52 T=   85.0 p1= -69.9 p2=   332.1 ed=    90 4/21/2020   x1=  88. x2=  95. y1= -1.21 y2= -3.98 BEST
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1= 1.000000 cc2=  .635638 lx=  5.33151 if=  88 il=  95 4/26/2020  n=   7 now=     734 end=        221       217       230 U=     2.52 T=   85.0 p1= -69.9 p2=   332.1 ed=    90 4/21/2020   x1=  88. x2=  95. y1= -1.21 y2= -3.98 BEST
GP: Deaths    US_Pennsylvania_Montgomery 4/26/2020        95     734      221     217      230     3    90 4/21/2020 
AAA1     1 US_Pennsylvania_Montgomery Deaths    cc1=  .979824 cc2=  .601859 lx=  5.39851 if=  89 il=  95 4/26/2020  n=   6 now=     734 end=        221       217       230 U=     2.62 T=   84.6 p1= -69.9 p2=   332.1 ed=    90 4/21/2020   x1=  89. x2=  95. y1= -1.70 y2= -3.98 BEST
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1= 1.000000 cc2=  .601859 lx=  5.34851 if=  89 il=  95 4/26/2020  n=   6 now=     734 end=        221       217       230 U=     2.62 T=   84.6 p1= -69.9 p2=   332.1 ed=    90 4/21/2020   x1=  89. x2=  95. y1= -1.70 y2= -3.98 BEST
GP: Deaths    US_Pennsylvania_Montgomery 4/26/2020        95     734      221     217      230     3    90 4/21/2020 
AAA1     1 US_Pennsylvania_Montgomery Deaths    cc1=  .993399 cc2=  .829000 lx=  8.11851 if=  60 il=  96 4/27/2020  n=  36 now=     734 end=       3356       232      3350 U=    32.39 T=  127.8 p1= 357.2 p2=    21.9 ed=   204 8/13/2020   x1=  60. x2=  96. y1=  2.09 y2=   .98 BEST
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .993399 cc2=  .829000 lx=  8.12051 if=  60 il=  96 4/27/2020  n=  36 now=     734 end=       3356       232      3350 U=    32.39 T=  127.8 p1= 357.2 p2=    21.9 ed=   204 8/13/2020   x1=  60. x2=  96. y1=  2.09 y2=   .98 BEST
GP: Deaths    US_Pennsylvania_Montgomery 4/27/2020        96     734    -         232    -         2   204 8/13/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .992956 cc2=  .826289 lx=  7.98851 if=  61 il=  96 4/27/2020  n=  35 now=     734 end=       2946       232      3350 U=    30.56 T=  124.5 p1= 301.4 p2=    24.9 ed=   196 8/5/2020    x1=  61. x2=  96. y1=  2.08 y2=   .93     
GP: Deaths    US_Pennsylvania_Montgomery 4/27/2020        96     734    -         232    -         2   196 8/5/2020  
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .992333 cc2=  .823302 lx=  7.97851 if=  62 il=  96 4/27/2020  n=  34 now=     734 end=       2917       232      3350 U=    29.62 T=  123.5 p1= 297.4 p2=    25.2 ed=   193 8/2/2020    x1=  62. x2=  96. y1=  2.08 y2=   .93     
GP: Deaths    US_Pennsylvania_Montgomery 4/27/2020        96     734    -         232    -         2   193 8/2/2020  
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .991803 cc2=  .820305 lx=  8.20851 if=  63 il=  96 4/27/2020  n=  33 now=     734 end=       3672       232      3350 U=    32.96 T=  129.5 p1= 400.3 p2=    20.0 ed=   207 8/16/2020   x1=  63. x2=  96. y1=  2.02 y2=  1.02     
GP: Deaths    US_Pennsylvania_Montgomery 4/27/2020        96     734    -         232    -         2   207 8/16/2020 
AAA1     1 US_Pennsylvania_Montgomery Deaths    cc1=  .991065 cc2=  .816987 lx=  8.11851 if=  64 il=  96 4/27/2020  n=  32 now=     734 end=       3356       232      3350 U=    33.13 T=  128.6 p1= 357.2 p2=    21.9 ed=   206 8/15/2020   x1=  64. x2=  96. y1=  1.95 y2=   .98 BEST
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .991065 cc2=  .816987 lx=  8.11751 if=  64 il=  96 4/27/2020  n=  32 now=     734 end=       3356       232      3350 U=    33.13 T=  128.6 p1= 357.2 p2=    21.9 ed=   206 8/15/2020   x1=  64. x2=  96. y1=  1.95 y2=   .98 BEST
GP: Deaths    US_Pennsylvania_Montgomery 4/27/2020        96     734    -         232    -         2   206 8/15/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .990486 cc2=  .813709 lx=  7.89851 if=  65 il=  96 4/27/2020  n=  31 now=     734 end=       2693       232      3350 U=    30.39 T=  123.3 p1= 266.9 p2=    27.3 ed=   194 8/3/2020    x1=  65. x2=  96. y1=  1.92 y2=   .90     
GP: Deaths    US_Pennsylvania_Montgomery 4/27/2020        96     734    -         232    -         2   194 8/3/2020  
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .989568 cc2=  .809963 lx=  7.81851 if=  66 il=  96 4/27/2020  n=  30 now=     734 end=       2486       232      3350 U=    31.17 T=  122.9 p1= 238.7 p2=    29.5 ed=   196 8/5/2020    x1=  66. x2=  96. y1=  1.83 y2=   .86     
GP: Deaths    US_Pennsylvania_Montgomery 4/27/2020        96     734    -         232    -         2   196 8/5/2020  
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .993034 cc2=  .830812 lx=  7.80851 if=  60 il=  97 4/28/2020  n=  37 now=     734 end=       2461       249      1704 U=    30.17 T=  122.0 p1= 235.3 p2=    29.8 ed=   193 8/2/2020    x1=  60. x2=  97. y1=  2.06 y2=   .83     
GP: Deaths    US_Pennsylvania_Montgomery 4/28/2020        97     734    -         249     1704     1   193 8/2/2020  
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .992595 cc2=  .828196 lx=  7.68851 if=  61 il=  97 4/28/2020  n=  36 now=     734 end=       2183       249      1704 U=    28.47 T=  119.1 p1= 197.4 p2=    33.6 ed=   186 7/26/2020   x1=  61. x2=  97. y1=  2.04 y2=   .78     
GP: Deaths    US_Pennsylvania_Montgomery 4/28/2020        97     734     2183     249     1704     1   186 7/26/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .991965 cc2=  .825298 lx=  7.65851 if=  62 il=  97 4/28/2020  n=  35 now=     734 end=       2118       249      1704 U=    27.46 T=  117.9 p1= 188.6 p2=    34.7 ed=   182 7/22/2020   x1=  62. x2=  97. y1=  2.04 y2=   .76     
GP: Deaths    US_Pennsylvania_Montgomery 4/28/2020        97     734     2118     249     1704     1   182 7/22/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .991357 cc2=  .822326 lx=  7.80851 if=  63 il=  97 4/28/2020  n=  34 now=     734 end=       2461       249      1704 U=    30.00 T=  121.9 p1= 235.3 p2=    29.8 ed=   192 8/1/2020    x1=  63. x2=  97. y1=  1.96 y2=   .83     
GP: Deaths    US_Pennsylvania_Montgomery 4/28/2020        97     734    -         249     1704     1   192 8/1/2020  
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .990623 cc2=  .819124 lx=  7.70851 if=  64 il=  97 4/28/2020  n=  33 now=     734 end=       2227       249      1704 U=    29.89 T=  120.4 p1= 203.4 p2=    33.0 ed=   190 7/30/2020   x1=  64. x2=  97. y1=  1.89 y2=   .78     
GP: Deaths    US_Pennsylvania_Montgomery 4/28/2020        97     734    -         249     1704     1   190 7/30/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .990058 cc2=  .815981 lx=  7.52851 if=  65 il=  97 4/28/2020  n=  32 now=     734 end=       1860       249      1704 U=    27.53 T=  116.2 p1= 153.4 p2=    39.5 ed=   181 7/21/2020   x1=  65. x2=  97. y1=  1.86 y2=   .70     
GP: Deaths    US_Pennsylvania_Montgomery 4/28/2020        97     734     1860     249     1704     1   181 7/21/2020 
AAA1     1 US_Pennsylvania_Montgomery Deaths    cc1=  .989154 cc2=  .812378 lx=  7.43851 if=  66 il=  97 4/28/2020  n=  31 now=     734 end=       1700       249      1704 U=    27.93 T=  115.2 p1= 131.6 p2=    43.2 ed=   181 7/21/2020   x1=  66. x2=  97. y1=  1.76 y2=   .65 BEST
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .989154 cc2=  .812378 lx=  7.44051 if=  66 il=  97 4/28/2020  n=  31 now=     734 end=       1700       249      1704 U=    27.93 T=  115.2 p1= 131.6 p2=    43.2 ed=   181 7/21/2020   x1=  66. x2=  97. y1=  1.76 y2=   .65 BEST
GP: Deaths    US_Pennsylvania_Montgomery 4/28/2020        97     734     1700     249     1704     1   181 7/21/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .993558 cc2=  .833429 lx=  7.79851 if=  60 il=  98 4/29/2020  n=  38 now=     734 end=       2436       329      1808 U=    27.95 T=  117.4 p1= 231.9 p2=    30.1 ed=   183 7/23/2020   x1=  60. x2=  98. y1=  2.05 y2=   .69     
GP: Deaths    US_Pennsylvania_Montgomery 4/29/2020        98     734    -         329     1808     1   183 7/23/2020 
AAA2     1 US_Pennsylvania_Montgomery Deaths    cc1=  .993166 cc2=  .830945 lx=  7.69851 if=  61 il=  98 4/29/2020  n=  37 now=     734 end=       2205       329      1808 U=    26.47 T=  115.0 p1= 200.4 p2=    33.3 ed=   177 7/17/2020   x1=  61. x2=  98. y1=  2.04 y2=   .64     
