TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       11255.00000        9.32857
TAB:  US_Michigan_Oakland Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .996459 cc2=  .753923 lx=  8.99857 if=  77 il=  93 4/24/2020  n=  16 now=   11255 end=       8091      6804      7692 U=    11.43 T=   73.0 p1= -28.1 p2=   139.1 ed=    99 4/30/2020   x1=  77. x2=  93. y1=  -.35 y2= -1.75     
GP: Confirmed US_Michigan_Oakland 4/24/2020        93   11255     8091    6804     7692    23    99 4/30/2020 
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .995868 cc2=  .745868 lx=  9.00857 if=  78 il=  93 4/24/2020  n=  15 now=   11255 end=       8172      6804      7692 U=    11.78 T=   73.0 p1= -27.4 p2=   137.7 ed=   100 5/1/2020    x1=  78. x2=  93. y1=  -.42 y2= -1.70     
GP: Confirmed US_Michigan_Oakland 4/24/2020        93   11255     8172    6804     7692    23   100 5/1/2020  
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .995231 cc2=  .737032 lx=  9.02857 if=  79 il=  93 4/24/2020  n=  14 now=   11255 end=       8337      6804      7692 U=    12.66 T=   72.8 p1= -25.9 p2=   135.0 ed=   102 5/3/2020    x1=  79. x2=  93. y1=  -.49 y2= -1.59     
GP: Confirmed US_Michigan_Oakland 4/24/2020        93   11255     8337    6804     7692    23   102 5/3/2020  
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .994319 cc2=  .727058 lx=  9.04857 if=  80 il=  93 4/24/2020  n=  13 now=   11255 end=       8506      6804      7692 U=    13.83 T=   72.3 p1= -24.4 p2=   132.3 ed=   104 5/5/2020    x1=  80. x2=  93. y1=  -.56 y2= -1.50     
GP: Confirmed US_Michigan_Oakland 4/24/2020        93   11255     8506    6804     7692    23   104 5/5/2020  
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .989168 cc2=  .611203 lx= 11.32857 if=  87 il=  93 4/24/2020  n=   6 now=   11255 end=      83163      6804      7692 U=   125.83 T=  208.5 p1= 638.9 p2=    13.5 ed=   505 6/10/2021   x1=  87. x2=  93. y1=   .97 y2=   .92     
GP: Confirmed US_Michigan_Oakland 4/24/2020        93   11255    -        6804     7692    23   505 6/10/2021 
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .992467 cc2=  .584218 lx= 11.32857 if=  88 il=  93 4/24/2020  n=   5 now=   11255 end=      83163      6804      7692 U=   118.65 T=  201.9 p1= 638.9 p2=    13.5 ed=   481 5/17/2021   x1=  88. x2=  93. y1=   .96 y2=   .92     
GP: Confirmed US_Michigan_Oakland 4/24/2020        93   11255    -        6804     7692    23   481 5/17/2021 
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .999258 cc2=  .851816 lx=  8.97857 if=  49 il=  94 4/25/2020  n=  45 now=   11255 end=       7931      6881      7692 U=    10.85 T=   72.8 p1= -29.5 p2=   141.9 ed=    98 4/29/2020   x1=  49. x2=  94. y1=  2.19 y2= -1.95     
GP: Confirmed US_Michigan_Oakland 4/25/2020        94   11255     7931    6881     7692    17    98 4/29/2020 
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .999257 cc2=  .850185 lx=  8.97857 if=  50 il=  94 4/25/2020  n=  44 now=   11255 end=       7931      6881      7692 U=    10.61 T=   73.3 p1= -29.5 p2=   141.9 ed=    98 4/29/2020   x1=  50. x2=  94. y1=  2.19 y2= -1.95     
GP: Confirmed US_Michigan_Oakland 4/25/2020        94   11255     7931    6881     7692    17    98 4/29/2020 
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .999205 cc2=  .848450 lx=  8.97857 if=  51 il=  94 4/25/2020  n=  43 now=   11255 end=       7931      6881      7692 U=    10.71 T=   73.1 p1= -29.5 p2=   141.9 ed=    98 4/29/2020   x1=  51. x2=  94. y1=  2.06 y2= -1.95     
GP: Confirmed US_Michigan_Oakland 4/25/2020        94   11255     7931    6881     7692    17    98 4/29/2020 
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .999155 cc2=  .846657 lx=  8.97857 if=  52 il=  94 4/25/2020  n=  42 now=   11255 end=       7931      6881      7692 U=    10.70 T=   73.1 p1= -29.5 p2=   141.9 ed=    98 4/29/2020   x1=  52. x2=  94. y1=  1.97 y2= -1.95     
GP: Confirmed US_Michigan_Oakland 4/25/2020        94   11255     7931    6881     7692    17    98 4/29/2020 
AAA1     1 US_Michigan_Oakland Confirmed cc1=  .999103 cc2=  .844799 lx=  8.96857 if=  53 il=  94 4/25/2020  n=  41 now=   11255 end=       7852      6881      7692 U=    10.41 T=   72.9 p1= -30.2 p2=   143.3 ed=    97 4/28/2020   x1=  53. x2=  94. y1=  1.91 y2= -2.02 BEST
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .999109 cc2=  .844799 lx=  8.97357 if=  53 il=  94 4/25/2020  n=  41 now=   11255 end=       7852      6881      7692 U=    10.41 T=   72.9 p1= -30.2 p2=   143.3 ed=    97 4/28/2020   x1=  53. x2=  94. y1=  1.91 y2= -2.02 BEST
GP: Confirmed US_Michigan_Oakland 4/25/2020        94   11255     7852    6881     7692    17    97 4/28/2020 
AAA1     1 US_Michigan_Oakland Confirmed cc1=  .999036 cc2=  .842862 lx=  8.96857 if=  54 il=  94 4/25/2020  n=  40 now=   11255 end=       7852      6881      7692 U=    10.34 T=   73.1 p1= -30.2 p2=   143.3 ed=    97 4/28/2020   x1=  54. x2=  94. y1=  1.85 y2= -2.02 BEST
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .999042 cc2=  .842862 lx=  8.97357 if=  54 il=  94 4/25/2020  n=  40 now=   11255 end=       7852      6881      7692 U=    10.34 T=   73.1 p1= -30.2 p2=   143.3 ed=    97 4/28/2020   x1=  54. x2=  94. y1=  1.85 y2= -2.02 BEST
GP: Confirmed US_Michigan_Oakland 4/25/2020        94   11255     7852    6881     7692    17    97 4/28/2020 
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .998972 cc2=  .840858 lx=  8.97857 if=  55 il=  94 4/25/2020  n=  39 now=   11255 end=       7931      6881      7692 U=    10.33 T=   73.8 p1= -29.5 p2=   141.9 ed=    98 4/29/2020   x1=  55. x2=  94. y1=  1.83 y2= -1.95     
GP: Confirmed US_Michigan_Oakland 4/25/2020        94   11255     7931    6881     7692    17    98 4/29/2020 
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .999041 cc2=  .838913 lx=  8.97857 if=  56 il=  94 4/25/2020  n=  38 now=   11255 end=       7931      6881      7692 U=    10.73 T=   73.1 p1= -29.5 p2=   141.9 ed=    98 4/29/2020   x1=  56. x2=  94. y1=  1.59 y2= -1.95     
GP: Confirmed US_Michigan_Oakland 4/25/2020        94   11255     7931    6881     7692    17    98 4/29/2020 
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .998971 cc2=  .836749 lx=  8.97857 if=  57 il=  94 4/25/2020  n=  37 now=   11255 end=       7931      6881      7692 U=    10.83 T=   72.9 p1= -29.5 p2=   141.9 ed=    98 4/29/2020   x1=  57. x2=  94. y1=  1.46 y2= -1.95     
GP: Confirmed US_Michigan_Oakland 4/25/2020        94   11255     7931    6881     7692    17    98 4/29/2020 
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .998935 cc2=  .834536 lx=  8.97857 if=  58 il=  94 4/25/2020  n=  36 now=   11255 end=       7931      6881      7692 U=    10.99 T=   72.6 p1= -29.5 p2=   141.9 ed=    98 4/29/2020   x1=  58. x2=  94. y1=  1.33 y2= -1.95     
GP: Confirmed US_Michigan_Oakland 4/25/2020        94   11255     7931    6881     7692    17    98 4/29/2020 
AAA1     1 US_Michigan_Oakland Confirmed cc1=  .999053 cc2=  .832386 lx=  8.96857 if=  59 il=  94 4/25/2020  n=  35 now=   11255 end=       7852      6881      7692 U=    10.65 T=   72.4 p1= -30.2 p2=   143.3 ed=    97 4/28/2020   x1=  59. x2=  94. y1=  1.26 y2= -2.02 BEST
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .999054 cc2=  .832386 lx=  8.97057 if=  59 il=  94 4/25/2020  n=  35 now=   11255 end=       7852      6881      7692 U=    10.65 T=   72.4 p1= -30.2 p2=   143.3 ed=    97 4/28/2020   x1=  59. x2=  94. y1=  1.26 y2= -2.02 BEST
GP: Confirmed US_Michigan_Oakland 4/25/2020        94   11255     7852    6881     7692    17    97 4/28/2020 
AAA1     1 US_Michigan_Oakland Confirmed cc1=  .999138 cc2=  .830107 lx=  8.96857 if=  60 il=  94 4/25/2020  n=  34 now=   11255 end=       7852      6881      7692 U=    10.52 T=   72.7 p1= -30.2 p2=   143.3 ed=    97 4/28/2020   x1=  60. x2=  94. y1=  1.21 y2= -2.02 BEST
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .999140 cc2=  .830107 lx=  8.96557 if=  60 il=  94 4/25/2020  n=  34 now=   11255 end=       7852      6881      7692 U=    10.52 T=   72.7 p1= -30.2 p2=   143.3 ed=    97 4/28/2020   x1=  60. x2=  94. y1=  1.21 y2= -2.02 BEST
GP: Confirmed US_Michigan_Oakland 4/25/2020        94   11255     7852    6881     7692    17    97 4/28/2020 
AAA1     1 US_Michigan_Oakland Confirmed cc1=  .999158 cc2=  .827660 lx=  8.95857 if=  61 il=  94 4/25/2020  n=  33 now=   11255 end=       7774      6881      7692 U=    10.14 T=   72.7 p1= -30.9 p2=   144.8 ed=    96 4/27/2020   x1=  61. x2=  94. y1=  1.15 y2= -2.10 BEST
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .999162 cc2=  .827660 lx=  8.96157 if=  61 il=  94 4/25/2020  n=  33 now=   11255 end=       7774      6881      7692 U=    10.14 T=   72.7 p1= -30.9 p2=   144.8 ed=    96 4/27/2020   x1=  61. x2=  94. y1=  1.15 y2= -2.10 BEST
GP: Confirmed US_Michigan_Oakland 4/25/2020        94   11255     7774    6881     7692    17    96 4/27/2020 
AAA1     1 US_Michigan_Oakland Confirmed cc1=  .999119 cc2=  .825041 lx=  8.95857 if=  62 il=  94 4/25/2020  n=  32 now=   11255 end=       7774      6881      7692 U=    10.10 T=   72.8 p1= -30.9 p2=   144.8 ed=    96 4/27/2020   x1=  62. x2=  94. y1=  1.06 y2= -2.10 BEST
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .999119 cc2=  .825041 lx=  8.95957 if=  62 il=  94 4/25/2020  n=  32 now=   11255 end=       7774      6881      7692 U=    10.10 T=   72.8 p1= -30.9 p2=   144.8 ed=    96 4/27/2020   x1=  62. x2=  94. y1=  1.06 y2= -2.10 BEST
GP: Confirmed US_Michigan_Oakland 4/25/2020        94   11255     7774    6881     7692    17    96 4/27/2020 
AAA1     1 US_Michigan_Oakland Confirmed cc1=  .999066 cc2=  .822289 lx=  8.95857 if=  63 il=  94 4/25/2020  n=  31 now=   11255 end=       7774      6881      7692 U=    10.06 T=   72.8 p1= -30.9 p2=   144.8 ed=    96 4/27/2020   x1=  63. x2=  94. y1=   .98 y2= -2.10 BEST
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .999066 cc2=  .822289 lx=  8.95757 if=  63 il=  94 4/25/2020  n=  31 now=   11255 end=       7774      6881      7692 U=    10.06 T=   72.8 p1= -30.9 p2=   144.8 ed=    96 4/27/2020   x1=  63. x2=  94. y1=   .98 y2= -2.10 BEST
GP: Confirmed US_Michigan_Oakland 4/25/2020        94   11255     7774    6881     7692    17    96 4/27/2020 
AAA1     1 US_Michigan_Oakland Confirmed cc1=  .998994 cc2=  .819389 lx=  8.95857 if=  64 il=  94 4/25/2020  n=  30 now=   11255 end=       7774      6881      7692 U=    10.00 T=   73.0 p1= -30.9 p2=   144.8 ed=    96 4/27/2020   x1=  64. x2=  94. y1=   .90 y2= -2.10 BEST
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .998998 cc2=  .819389 lx=  8.95557 if=  64 il=  94 4/25/2020  n=  30 now=   11255 end=       7774      6881      7692 U=    10.00 T=   73.0 p1= -30.9 p2=   144.8 ed=    96 4/27/2020   x1=  64. x2=  94. y1=   .90 y2= -2.10 BEST
GP: Confirmed US_Michigan_Oakland 4/25/2020        94   11255     7774    6881     7692    17    96 4/27/2020 
AAA1     1 US_Michigan_Oakland Confirmed cc1=  .998897 cc2=  .816323 lx=  8.95857 if=  65 il=  94 4/25/2020  n=  29 now=   11255 end=       7774      6881      7692 U=     9.96 T=   73.1 p1= -30.9 p2=   144.8 ed=    96 4/27/2020   x1=  65. x2=  94. y1=   .81 y2= -2.10 BEST
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .998906 cc2=  .816323 lx=  8.95457 if=  65 il=  94 4/25/2020  n=  29 now=   11255 end=       7774      6881      7692 U=     9.96 T=   73.1 p1= -30.9 p2=   144.8 ed=    96 4/27/2020   x1=  65. x2=  94. y1=   .81 y2= -2.10 BEST
GP: Confirmed US_Michigan_Oakland 4/25/2020        94   11255     7774    6881     7692    17    96 4/27/2020 
AAA1     1 US_Michigan_Oakland Confirmed cc1=  .998783 cc2=  .813087 lx=  8.94857 if=  66 il=  94 4/25/2020  n=  28 now=   11255 end=       7696      6881      7692 U=     9.68 T=   72.8 p1= -31.6 p2=   146.2 ed=    95 4/26/2020   x1=  66. x2=  94. y1=   .70 y2= -2.19 BEST
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .998794 cc2=  .813087 lx=  8.95357 if=  66 il=  94 4/25/2020  n=  28 now=   11255 end=       7696      6881      7692 U=     9.68 T=   72.8 p1= -31.6 p2=   146.2 ed=    95 4/26/2020   x1=  66. x2=  94. y1=   .70 y2= -2.19 BEST
GP: Confirmed US_Michigan_Oakland 4/25/2020        94   11255     7696    6881     7692    17    95 4/26/2020 
AAA1     1 US_Michigan_Oakland Confirmed cc1=  .998662 cc2=  .809680 lx=  8.94857 if=  67 il=  94 4/25/2020  n=  27 now=   11255 end=       7696      6881      7692 U=     9.57 T=   73.1 p1= -31.6 p2=   146.2 ed=    95 4/26/2020   x1=  67. x2=  94. y1=   .63 y2= -2.19 BEST
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .998669 cc2=  .809680 lx=  8.95257 if=  67 il=  94 4/25/2020  n=  27 now=   11255 end=       7696      6881      7692 U=     9.57 T=   73.1 p1= -31.6 p2=   146.2 ed=    95 4/26/2020   x1=  67. x2=  94. y1=   .63 y2= -2.19 BEST
GP: Confirmed US_Michigan_Oakland 4/25/2020        94   11255     7696    6881     7692    17    95 4/26/2020 
AAA1     1 US_Michigan_Oakland Confirmed cc1=  .998508 cc2=  .806058 lx=  8.94857 if=  68 il=  94 4/25/2020  n=  26 now=   11255 end=       7696      6881      7692 U=     9.50 T=   73.2 p1= -31.6 p2=   146.2 ed=    95 4/26/2020   x1=  68. x2=  94. y1=   .55 y2= -2.19 BEST
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .998519 cc2=  .806058 lx=  8.95257 if=  68 il=  94 4/25/2020  n=  26 now=   11255 end=       7696      6881      7692 U=     9.50 T=   73.2 p1= -31.6 p2=   146.2 ed=    95 4/26/2020   x1=  68. x2=  94. y1=   .55 y2= -2.19 BEST
GP: Confirmed US_Michigan_Oakland 4/25/2020        94   11255     7696    6881     7692    17    95 4/26/2020 
AAA1     1 US_Michigan_Oakland Confirmed cc1=  .998369 cc2=  .802253 lx=  8.95857 if=  69 il=  94 4/25/2020  n=  25 now=   11255 end=       7774      6881      7692 U=     9.75 T=   73.5 p1= -30.9 p2=   144.8 ed=    96 4/27/2020   x1=  69. x2=  94. y1=   .46 y2= -2.10 BEST
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .998374 cc2=  .802253 lx=  8.95557 if=  69 il=  94 4/25/2020  n=  25 now=   11255 end=       7774      6881      7692 U=     9.75 T=   73.5 p1= -30.9 p2=   144.8 ed=    96 4/27/2020   x1=  69. x2=  94. y1=   .46 y2= -2.10 BEST
GP: Confirmed US_Michigan_Oakland 4/25/2020        94   11255     7774    6881     7692    17    96 4/27/2020 
AAA1     1 US_Michigan_Oakland Confirmed cc1=  .998263 cc2=  .798263 lx=  8.95857 if=  70 il=  94 4/25/2020  n=  24 now=   11255 end=       7774      6881      7692 U=     9.83 T=   73.3 p1= -30.9 p2=   144.8 ed=    96 4/27/2020   x1=  70. x2=  94. y1=   .34 y2= -2.10 BEST
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .998264 cc2=  .798263 lx=  8.95957 if=  70 il=  94 4/25/2020  n=  24 now=   11255 end=       7774      6881      7692 U=     9.83 T=   73.3 p1= -30.9 p2=   144.8 ed=    96 4/27/2020   x1=  70. x2=  94. y1=   .34 y2= -2.10 BEST
GP: Confirmed US_Michigan_Oakland 4/25/2020        94   11255     7774    6881     7692    17    96 4/27/2020 
AAA1     1 US_Michigan_Oakland Confirmed cc1=  .998084 cc2=  .793960 lx=  8.95857 if=  71 il=  94 4/25/2020  n=  23 now=   11255 end=       7774      6881      7692 U=     9.82 T=   73.3 p1= -30.9 p2=   144.8 ed=    96 4/27/2020   x1=  71. x2=  94. y1=   .24 y2= -2.10 BEST
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .998094 cc2=  .793960 lx=  8.96357 if=  71 il=  94 4/25/2020  n=  23 now=   11255 end=       7774      6881      7692 U=     9.82 T=   73.3 p1= -30.9 p2=   144.8 ed=    96 4/27/2020   x1=  71. x2=  94. y1=   .24 y2= -2.10 BEST
GP: Confirmed US_Michigan_Oakland 4/25/2020        94   11255     7774    6881     7692    17    96 4/27/2020 
AAA1     1 US_Michigan_Oakland Confirmed cc1=  .997935 cc2=  .789421 lx=  8.96857 if=  72 il=  94 4/25/2020  n=  22 now=   11255 end=       7852      6881      7692 U=    10.25 T=   73.2 p1= -30.2 p2=   143.3 ed=    97 4/28/2020   x1=  72. x2=  94. y1=   .12 y2= -2.02 BEST
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .997935 cc2=  .789421 lx=  8.96857 if=  72 il=  94 4/25/2020  n=  22 now=   11255 end=       7852      6881      7692 U=    10.25 T=   73.2 p1= -30.2 p2=   143.3 ed=    97 4/28/2020   x1=  72. x2=  94. y1=   .12 y2= -2.02 BEST
GP: Confirmed US_Michigan_Oakland 4/25/2020        94   11255     7852    6881     7692    17    97 4/28/2020 
AAA1     1 US_Michigan_Oakland Confirmed cc1=  .997667 cc2=  .784466 lx=  8.96857 if=  73 il=  94 4/25/2020  n=  21 now=   11255 end=       7852      6881      7692 U=    10.19 T=   73.4 p1= -30.2 p2=   143.3 ed=    97 4/28/2020   x1=  73. x2=  94. y1=   .04 y2= -2.02 BEST
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .997669 cc2=  .784466 lx=  8.97057 if=  73 il=  94 4/25/2020  n=  21 now=   11255 end=       7852      6881      7692 U=    10.19 T=   73.4 p1= -30.2 p2=   143.3 ed=    97 4/28/2020   x1=  73. x2=  94. y1=   .04 y2= -2.02 BEST
GP: Confirmed US_Michigan_Oakland 4/25/2020        94   11255     7852    6881     7692    17    97 4/28/2020 
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .997438 cc2=  .779220 lx=  8.97857 if=  74 il=  94 4/25/2020  n=  20 now=   11255 end=       7931      6881      7692 U=    10.46 T=   73.6 p1= -29.5 p2=   141.9 ed=    98 4/29/2020   x1=  74. x2=  94. y1=  -.04 y2= -1.95     
GP: Confirmed US_Michigan_Oakland 4/25/2020        94   11255     7931    6881     7692    17    98 4/29/2020 
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .997393 cc2=  .773786 lx=  8.98857 if=  75 il=  94 4/25/2020  n=  19 now=   11255 end=       8010      6881      7692 U=    10.94 T=   73.4 p1= -28.8 p2=   140.5 ed=    99 4/30/2020   x1=  75. x2=  94. y1=  -.15 y2= -1.88     
GP: Confirmed US_Michigan_Oakland 4/25/2020        94   11255     8010    6881     7692    17    99 4/30/2020 
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .997277 cc2=  .767862 lx=  9.00857 if=  76 il=  94 4/25/2020  n=  18 now=   11255 end=       8172      6881      7692 U=    11.88 T=   73.1 p1= -27.4 p2=   137.7 ed=   101 5/2/2020    x1=  76. x2=  94. y1=  -.24 y2= -1.76     
GP: Confirmed US_Michigan_Oakland 4/25/2020        94   11255     8172    6881     7692    17   101 5/2/2020  
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .996920 cc2=  .761218 lx=  9.01857 if=  77 il=  94 4/25/2020  n=  17 now=   11255 end=       8254      6881      7692 U=    12.33 T=   73.0 p1= -26.7 p2=   136.4 ed=   102 5/3/2020    x1=  77. x2=  94. y1=  -.32 y2= -1.70     
GP: Confirmed US_Michigan_Oakland 4/25/2020        94   11255     8254    6881     7692    17   102 5/3/2020  
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .996471 cc2=  .753936 lx=  9.02857 if=  78 il=  94 4/25/2020  n=  16 now=   11255 end=       8337      6881      7692 U=    12.74 T=   73.0 p1= -25.9 p2=   135.0 ed=   103 5/4/2020    x1=  78. x2=  94. y1=  -.39 y2= -1.65     
GP: Confirmed US_Michigan_Oakland 4/25/2020        94   11255     8337    6881     7692    17   103 5/4/2020  
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .996007 cc2=  .746007 lx=  9.04857 if=  79 il=  94 4/25/2020  n=  15 now=   11255 end=       8506      6881      7692 U=    13.69 T=   72.8 p1= -24.4 p2=   132.3 ed=   105 5/6/2020    x1=  79. x2=  94. y1=  -.46 y2= -1.55     
GP: Confirmed US_Michigan_Oakland 4/25/2020        94   11255     8506    6881     7692    17   105 5/6/2020  
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .995335 cc2=  .737136 lx=  9.06857 if=  80 il=  94 4/25/2020  n=  14 now=   11255 end=       8678      6881      7692 U=    14.95 T=   72.2 p1= -22.9 p2=   129.7 ed=   107 5/8/2020    x1=  80. x2=  94. y1=  -.52 y2= -1.46     
GP: Confirmed US_Michigan_Oakland 4/25/2020        94   11255     8678    6881     7692    17   107 5/8/2020  
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .994281 cc2=  .727020 lx=  9.05857 if=  81 il=  94 4/25/2020  n=  13 now=   11255 end=       8591      6881      7692 U=    14.09 T=   72.8 p1= -23.7 p2=   131.0 ed=   106 5/7/2020    x1=  81. x2=  94. y1=  -.58 y2= -1.50     
GP: Confirmed US_Michigan_Oakland 4/25/2020        94   11255     8591    6881     7692    17   106 5/7/2020  
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .992567 cc2=  .639014 lx= 11.32857 if=  87 il=  94 4/25/2020  n=   7 now=   11255 end=      83163      6881      7692 U=   134.13 T=  216.5 p1= 638.9 p2=    13.5 ed=   533 7/8/2021    x1=  87. x2=  94. y1=   .97 y2=   .91     
GP: Confirmed US_Michigan_Oakland 4/25/2020        94   11255    -        6881     7692    17   533 7/8/2021  
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .994155 cc2=  .616190 lx= 11.32857 if=  88 il=  94 4/25/2020  n=   6 now=   11255 end=      83163      6881      7692 U=   128.63 T=  211.4 p1= 638.9 p2=    13.5 ed=   515 6/20/2021   x1=  88. x2=  94. y1=   .96 y2=   .91     
GP: Confirmed US_Michigan_Oakland 4/25/2020        94   11255    -        6881     7692    17   515 6/20/2021 
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .996276 cc2=  .588028 lx=  9.12857 if=  89 il=  94 4/25/2020  n=   5 now=   11255 end=       9214      6881      7692 U=    15.92 T=   74.4 p1= -18.1 p2=   122.2 ed=   111 5/12/2020   x1=  89. x2=  94. y1=  -.92 y2= -1.23     
GP: Confirmed US_Michigan_Oakland 4/25/2020        94   11255     9214    6881     7692    17   111 5/12/2020 
AAA2     1 US_Michigan_Oakland Confirmed cc1=  .999286 cc2=  .853421 lx=  8.97857 if=  49 il=  95 4/26/2020  n=  46 now=   11255 end=       7931      6897      7692 U=    11.05 T=   73.3 p1= -29.5 p2=   141.9 ed=    99 4/30/2020   x1=  49. x2=  95. y1=  2.19 y2= -1.97     
GP: Confirmed US_Michigan_Oakland 4/26/2020        95   11255     7931    6897     7692    23    99 4/30/2020 
