TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3161.00000        8.05864
TAB:  US_Arizona_Pima Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_Arizona_Pima 6/2/2020        132     212      207     191      223    14   130 5/31/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .987766 cc2=  .827638 lx=  5.33659 if=  94 il= 132 6/2/2020   n=  38 now=     212 end=        207       191       223 U=    15.33 T=   94.1 p1=  -2.4 p2=   102.4 ed=   130 5/31/2020   x1=  94. x2= 132. y1=   .01 y2= -2.47     
GP: Deaths    US_Arizona_Pima 6/2/2020        132     212      207     191      223    14   130 5/31/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .988450 cc2=  .826229 lx=  5.32659 if=  95 il= 132 6/2/2020   n=  37 now=     212 end=        205       191       223 U=    14.26 T=   94.9 p1=  -3.3 p2=   103.4 ed=   128 5/29/2020   x1=  95. x2= 132. y1=   .00 y2= -2.60     
GP: Deaths    US_Arizona_Pima 6/2/2020        132     212      205     191      223    14   128 5/29/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .988733 cc2=  .824334 lx=  5.32659 if=  96 il= 132 6/2/2020   n=  36 now=     212 end=        205       191       223 U=    13.87 T=   95.9 p1=  -3.3 p2=   103.4 ed=   128 5/29/2020   x1=  96. x2= 132. y1=   .00 y2= -2.60     
GP: Deaths    US_Arizona_Pima 6/2/2020        132     212      205     191      223    14   128 5/29/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .988623 cc2=  .821956 lx=  5.31659 if=  97 il= 132 6/2/2020   n=  35 now=     212 end=        203       191       223 U=    12.82 T=   96.8 p1=  -4.2 p2=   104.4 ed=   127 5/28/2020   x1=  97. x2= 132. y1=  -.01 y2= -2.74     
GP: Deaths    US_Arizona_Pima 6/2/2020        132     212      203     191      223    14   127 5/28/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .988096 cc2=  .819065 lx=  5.31659 if=  98 il= 132 6/2/2020   n=  34 now=     212 end=        203       191       223 U=    12.70 T=   97.1 p1=  -4.2 p2=   104.4 ed=   127 5/28/2020   x1=  98. x2= 132. y1=  -.07 y2= -2.74     
GP: Deaths    US_Arizona_Pima 6/2/2020        132     212      203     191      223    14   127 5/28/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .987461 cc2=  .815963 lx=  5.31659 if=  99 il= 132 6/2/2020   n=  33 now=     212 end=        203       191       223 U=    12.33 T=   98.2 p1=  -4.2 p2=   104.4 ed=   127 5/28/2020   x1=  99. x2= 132. y1=  -.07 y2= -2.74     
GP: Deaths    US_Arizona_Pima 6/2/2020        132     212      203     191      223    14   127 5/28/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .986400 cc2=  .812322 lx=  5.31659 if= 100 il= 132 6/2/2020   n=  32 now=     212 end=        203       191       223 U=    12.02 T=   99.0 p1=  -4.2 p2=   104.4 ed=   127 5/28/2020   x1= 100. x2= 132. y1=  -.08 y2= -2.74     
GP: Deaths    US_Arizona_Pima 6/2/2020        132     212      203     191      223    14   127 5/28/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .985076 cc2=  .808299 lx=  5.30659 if= 101 il= 132 6/2/2020   n=  31 now=     212 end=        201       191       223 U=    10.99 T=  100.0 p1=  -5.2 p2=   105.5 ed=   125 5/26/2020   x1= 101. x2= 132. y1=  -.09 y2= -2.91     
GP: Deaths    US_Arizona_Pima 6/2/2020        132     212      201     191      223    14   125 5/26/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .983770 cc2=  .804165 lx=  5.31659 if= 102 il= 132 6/2/2020   n=  30 now=     212 end=        203       191       223 U=    11.27 T=  101.1 p1=  -4.2 p2=   104.4 ed=   127 5/28/2020   x1= 102. x2= 132. y1=  -.08 y2= -2.74     
GP: Deaths    US_Arizona_Pima 6/2/2020        132     212      203     191      223    14   127 5/28/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .986250 cc2=  .800555 lx=  5.34659 if= 104 il= 132 6/2/2020   n=  28 now=     212 end=        209       191       223 U=    14.04 T=   98.8 p1=  -1.4 p2=   101.4 ed=   131 6/1/2020    x1= 104. x2= 132. y1=  -.37 y2= -2.36     
GP: Deaths    US_Arizona_Pima 6/2/2020        132     212      209     191      223    14   131 6/1/2020  
AAA2     1 US_Arizona_Pima Deaths    cc1=  .985537 cc2=  .796555 lx=  5.36659 if= 105 il= 132 6/2/2020   n=  27 now=     212 end=        214       191       223 U=    16.08 T=   97.1 p1=    .9 p2=    99.1 ed=   135 6/5/2020    x1= 105. x2= 132. y1=  -.49 y2= -2.17     
GP: Deaths    US_Arizona_Pima 6/2/2020        132     212      214     191      223    14   135 6/5/2020  
AAA2     1 US_Arizona_Pima Deaths    cc1=  .983926 cc2=  .791476 lx=  5.36659 if= 106 il= 132 6/2/2020   n=  26 now=     212 end=        214       191       223 U=    15.75 T=   97.8 p1=    .9 p2=    99.1 ed=   135 6/5/2020    x1= 106. x2= 132. y1=  -.52 y2= -2.17     
GP: Deaths    US_Arizona_Pima 6/2/2020        132     212      214     191      223    14   135 6/5/2020  
AAA2     1 US_Arizona_Pima Deaths    cc1=  .982559 cc2=  .786442 lx=  5.38659 if= 107 il= 132 6/2/2020   n=  25 now=     212 end=        218       191       223 U=    18.70 T=   94.5 p1=   2.8 p2=    97.2 ed=   138 6/8/2020    x1= 107. x2= 132. y1=  -.67 y2= -2.01     
GP: Deaths    US_Arizona_Pima 6/2/2020        132     212      218     191      223    14   138 6/8/2020  
AAA2     1 US_Arizona_Pima Deaths    cc1=  .980812 cc2=  .780812 lx=  5.37659 if= 108 il= 132 6/2/2020   n=  24 now=     212 end=        216       191       223 U=    17.60 T=   95.3 p1=   1.9 p2=    98.1 ed=   136 6/6/2020    x1= 108. x2= 132. y1=  -.72 y2= -2.08     
GP: Deaths    US_Arizona_Pima 6/2/2020        132     212      216     191      223    14   136 6/6/2020  
AAA2     1 US_Arizona_Pima Deaths    cc1=  .978590 cc2=  .774466 lx=  5.36659 if= 109 il= 132 6/2/2020   n=  23 now=     212 end=        214       191       223 U=    16.30 T=   96.7 p1=    .9 p2=    99.1 ed=   135 6/5/2020    x1= 109. x2= 132. y1=  -.76 y2= -2.17     
GP: Deaths    US_Arizona_Pima 6/2/2020        132     212      214     191      223    14   135 6/5/2020  
AAA2     1 US_Arizona_Pima Deaths    cc1=  .972580 cc2=  .759379 lx=  5.37659 if= 111 il= 132 6/2/2020   n=  21 now=     212 end=        216       191       223 U=    15.95 T=   98.8 p1=   1.9 p2=    98.1 ed=   136 6/6/2020    x1= 111. x2= 132. y1=  -.77 y2= -2.08     
GP: Deaths    US_Arizona_Pima 6/2/2020        132     212      216     191      223    14   136 6/6/2020  
AAA2     1 US_Arizona_Pima Deaths    cc1=  .970937 cc2=  .752719 lx=  5.44659 if= 112 il= 132 6/2/2020   n=  20 now=     212 end=        231       191       223 U=    22.28 T=   95.5 p1=   9.0 p2=    91.8 ed=   148 6/18/2020   x1= 112. x2= 132. y1=  -.74 y2= -1.64     
GP: Deaths    US_Arizona_Pima 6/2/2020        132     212      231     191      223    14   148 6/18/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .967304 cc2=  .743698 lx=  5.51659 if= 113 il= 132 6/2/2020   n=  19 now=     212 end=        248       191       223 U=    30.51 T=   91.4 p1=  17.0 p2=    85.5 ed=   163 7/3/2020    x1= 113. x2= 132. y1=  -.71 y2= -1.33     
GP: Deaths    US_Arizona_Pima 6/2/2020        132     212      248     191      223    14   163 7/3/2020  
AAA2     1 US_Arizona_Pima Deaths    cc1=  .962274 cc2=  .732859 lx=  5.47659 if= 114 il= 132 6/2/2020   n=  18 now=     212 end=        239       191       223 U=    27.35 T=   91.1 p1=  12.7 p2=    88.7 ed=   155 6/25/2020   x1= 114. x2= 132. y1=  -.84 y2= -1.49     
GP: Deaths    US_Arizona_Pima 6/2/2020        132     212      239     191      223    14   155 6/25/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .957119 cc2=  .721417 lx=  5.43659 if= 115 il= 132 6/2/2020   n=  17 now=     212 end=        229       191       223 U=    23.47 T=   92.3 p1=   8.0 p2=    92.6 ed=   147 6/17/2020   x1= 115. x2= 132. y1=  -.97 y2= -1.69     
GP: Deaths    US_Arizona_Pima 6/2/2020        132     212      229     191      223    14   147 6/17/2020 
AAA1     1 US_Arizona_Pima Deaths    cc1=  .951201 cc2=  .708665 lx=  5.39659 if= 116 il= 132 6/2/2020   n=  16 now=     212 end=        220       191       223 U=    18.65 T=   95.9 p1=   3.8 p2=    96.4 ed=   139 6/9/2020    x1= 116. x2= 132. y1= -1.08 y2= -1.94 BEST
AAA2     1 US_Arizona_Pima Deaths    cc1=  .951204 cc2=  .708665 lx=  5.40059 if= 116 il= 132 6/2/2020   n=  16 now=     212 end=        220       191       223 U=    18.65 T=   95.9 p1=   3.8 p2=    96.4 ed=   139 6/9/2020    x1= 116. x2= 132. y1= -1.08 y2= -1.94 BEST
GP: Deaths    US_Arizona_Pima 6/2/2020        132     212      220     191      223    14   139 6/9/2020  
AAA1     1 US_Arizona_Pima Deaths    cc1=  .929017 cc2=  .670818 lx=  5.39659 if= 118 il= 132 6/2/2020   n=  14 now=     212 end=        220       191       223 U=    16.68 T=   99.7 p1=   3.8 p2=    96.4 ed=   139 6/9/2020    x1= 118. x2= 132. y1= -1.10 y2= -1.94 BEST
AAA2     1 US_Arizona_Pima Deaths    cc1=  .929017 cc2=  .670818 lx=  5.39659 if= 118 il= 132 6/2/2020   n=  14 now=     212 end=        220       191       223 U=    16.68 T=   99.7 p1=   3.8 p2=    96.4 ed=   139 6/9/2020    x1= 118. x2= 132. y1= -1.10 y2= -1.94 BEST
GP: Deaths    US_Arizona_Pima 6/2/2020        132     212      220     191      223    14   139 6/9/2020  
AAA2     1 US_Arizona_Pima Deaths    cc1=  .921416 cc2=  .654155 lx=  7.35659 if= 119 il= 132 6/2/2020   n=  13 now=     212 end=       1566       191       223 U=   210.16 T=  288.4 p1= 638.7 p2=    13.5 ed=   999 undefine    x1= 119. x2= 132. y1=   .81 y2=   .74     
GP: Deaths    US_Arizona_Pima 6/2/2020        132     212    -         191      223    14   999 undefine  
AAA2     1 US_Arizona_Pima Deaths    cc1=  .901302 cc2=  .623952 lx=  7.35659 if= 120 il= 132 6/2/2020   n=  12 now=     212 end=       1566       191       223 U=   276.85 T=  338.0 p1= 638.7 p2=    13.5 ed=   999 undefine    x1= 120. x2= 132. y1=   .79 y2=   .74     
GP: Deaths    US_Arizona_Pima 6/2/2020        132     212    -         191      223    14   999 undefine  
AAA2     1 US_Arizona_Pima Deaths    cc1=  .923652 cc2=  .634977 lx=  7.35659 if= 121 il= 132 6/2/2020   n=  11 now=     212 end=       1566       191       223 U=   253.78 T=  320.8 p1= 638.7 p2=    13.5 ed=   999 undefine    x1= 121. x2= 132. y1=   .79 y2=   .74     
GP: Deaths    US_Arizona_Pima 6/2/2020        132     212    -         191      223    14   999 undefine  
AAA2     1 US_Arizona_Pima Deaths    cc1=  .946707 cc2=  .645195 lx=  7.35659 if= 122 il= 132 6/2/2020   n=  10 now=     212 end=       1566       191       223 U=   217.56 T=  293.9 p1= 638.7 p2=    13.5 ed=   999 undefine    x1= 122. x2= 132. y1=   .79 y2=   .74     
GP: Deaths    US_Arizona_Pima 6/2/2020        132     212    -         191      223    14   999 undefine  
AAA2     1 US_Arizona_Pima Deaths    cc1=  .955900 cc2=  .639672 lx=  7.35659 if= 123 il= 132 6/2/2020   n=   9 now=     212 end=       1566       191       223 U=   185.21 T=  269.8 p1= 638.7 p2=    13.5 ed=   706 12/28/2021  x1= 123. x2= 132. y1=   .79 y2=   .74     
GP: Deaths    US_Arizona_Pima 6/2/2020        132     212    -         191      223    14   706 12/28/2021
AAA2     1 US_Arizona_Pima Deaths    cc1=  .948258 cc2=  .614925 lx=  5.61659 if= 124 il= 132 6/2/2020   n=   8 now=     212 end=        274       191       223 U=    33.28 T=   98.4 p1=  29.2 p2=    77.4 ed=   176 7/16/2020   x1= 124. x2= 132. y1=  -.77 y2= -1.01     
GP: Deaths    US_Arizona_Pima 6/2/2020        132     212      274     191      223    14   176 7/16/2020 
AAA1     1 US_Arizona_Pima Deaths    cc1=  .934263 cc2=  .580710 lx=  5.40659 if= 125 il= 132 6/2/2020   n=   7 now=     212 end=        222       191       223 U=    14.13 T=  105.6 p1=   4.7 p2=    95.5 ed=   138 6/8/2020    x1= 125. x2= 132. y1= -1.37 y2= -1.87 BEST
AAA2     1 US_Arizona_Pima Deaths    cc1=  .934263 cc2=  .580710 lx=  5.40559 if= 125 il= 132 6/2/2020   n=   7 now=     212 end=        222       191       223 U=    14.13 T=  105.6 p1=   4.7 p2=    95.5 ed=   138 6/8/2020    x1= 125. x2= 132. y1= -1.37 y2= -1.87 BEST
GP: Deaths    US_Arizona_Pima 6/2/2020        132     212      222     191      223    14   138 6/8/2020  
AAA2     1 US_Arizona_Pima Deaths    cc1=  .899826 cc2=  .521862 lx=  5.38659 if= 126 il= 132 6/2/2020   n=   6 now=     212 end=        218       191       223 U=    11.96 T=  108.0 p1=   2.8 p2=    97.2 ed=   136 6/6/2020    x1= 126. x2= 132. y1= -1.51 y2= -2.01     
GP: Deaths    US_Arizona_Pima 6/2/2020        132     212      218     191      223    14   136 6/6/2020  
AAA2     1 US_Arizona_Pima Deaths    cc1=  .994900 cc2=  .877049 lx=  5.45659 if=  62 il= 133 6/3/2020   n=  71 now=     212 end=        234       196       223 U=    20.76 T=   97.2 p1=  10.4 p2=    90.6 ed=   146 6/16/2020   x1=  62. x2= 133. y1=  1.70 y2= -1.72     
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      234     196      223    16   146 6/16/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .994682 cc2=  .876003 lx=  5.45659 if=  63 il= 133 6/3/2020   n=  70 now=     212 end=        234       196       223 U=    20.47 T=   97.7 p1=  10.4 p2=    90.6 ed=   146 6/16/2020   x1=  63. x2= 133. y1=  1.70 y2= -1.72     
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      234     196      223    16   146 6/16/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .994461 cc2=  .874938 lx=  5.45659 if=  64 il= 133 6/3/2020   n=  69 now=     212 end=        234       196       223 U=    20.17 T=   98.2 p1=  10.4 p2=    90.6 ed=   145 6/15/2020   x1=  64. x2= 133. y1=  1.70 y2= -1.72     
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      234     196      223    16   145 6/15/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .994293 cc2=  .873907 lx=  5.46659 if=  65 il= 133 6/3/2020   n=  68 now=     212 end=        236       196       223 U=    22.11 T=   96.1 p1=  11.3 p2=    89.8 ed=   148 6/18/2020   x1=  65. x2= 133. y1=  1.41 y2= -1.67     
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      236     196      223    16   148 6/18/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .994236 cc2=  .872968 lx=  5.45659 if=  66 il= 133 6/3/2020   n=  67 now=     212 end=        234       196       223 U=    21.43 T=   96.1 p1=  10.4 p2=    90.6 ed=   146 6/16/2020   x1=  66. x2= 133. y1=  1.40 y2= -1.72     
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      234     196      223    16   146 6/16/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .994095 cc2=  .871925 lx=  5.45659 if=  67 il= 133 6/3/2020   n=  66 now=     212 end=        234       196       223 U=    21.11 T=   96.6 p1=  10.4 p2=    90.6 ed=   146 6/16/2020   x1=  67. x2= 133. y1=  1.40 y2= -1.72     
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      234     196      223    16   146 6/16/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .993878 cc2=  .870787 lx=  5.44659 if=  68 il= 133 6/3/2020   n=  65 now=     212 end=        231       196       223 U=    20.43 T=   96.6 p1=   9.0 p2=    91.8 ed=   144 6/14/2020   x1=  68. x2= 133. y1=  1.40 y2= -1.78     
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      231     196      223    16   144 6/14/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .993605 cc2=  .869570 lx=  5.44659 if=  69 il= 133 6/3/2020   n=  64 now=     212 end=        231       196       223 U=    20.11 T=   97.2 p1=   9.0 p2=    91.8 ed=   144 6/14/2020   x1=  69. x2= 133. y1=  1.40 y2= -1.78     
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      231     196      223    16   144 6/14/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .993300 cc2=  .868300 lx=  5.44659 if=  70 il= 133 6/3/2020   n=  63 now=     212 end=        231       196       223 U=    19.80 T=   97.7 p1=   9.0 p2=    91.8 ed=   144 6/14/2020   x1=  70. x2= 133. y1=  1.40 y2= -1.78     
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      231     196      223    16   144 6/14/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .993014 cc2=  .867025 lx=  5.45659 if=  71 il= 133 6/3/2020   n=  62 now=     212 end=        234       196       223 U=    21.82 T=   95.4 p1=  10.4 p2=    90.6 ed=   146 6/16/2020   x1=  71. x2= 133. y1=  1.12 y2= -1.72     
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      234     196      223    16   146 6/16/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .993021 cc2=  .866021 lx=  5.44659 if=  72 il= 133 6/3/2020   n=  61 now=     212 end=        231       196       223 U=    21.07 T=   95.5 p1=   9.0 p2=    91.8 ed=   145 6/15/2020   x1=  72. x2= 133. y1=  1.11 y2= -1.78     
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      231     196      223    16   145 6/15/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .992913 cc2=  .864876 lx=  5.43659 if=  73 il= 133 6/3/2020   n=  60 now=     212 end=        229       196       223 U=    20.31 T=   95.6 p1=   8.0 p2=    92.6 ed=   143 6/13/2020   x1=  73. x2= 133. y1=  1.11 y2= -1.84     
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      229     196      223    16   143 6/13/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .992689 cc2=  .863590 lx=  5.43659 if=  74 il= 133 6/3/2020   n=  59 now=     212 end=        229       196       223 U=    20.17 T=   95.8 p1=   8.0 p2=    92.6 ed=   143 6/13/2020   x1=  74. x2= 133. y1=  1.08 y2= -1.84     
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      229     196      223    16   143 6/13/2020 
AAA1     1 US_Arizona_Pima Deaths    cc1=  .992435 cc2=  .862246 lx=  5.42659 if=  75 il= 133 6/3/2020   n=  58 now=     212 end=        227       196       223 U=    19.60 T=   95.6 p1=   7.1 p2=    93.4 ed=   141 6/11/2020   x1=  75. x2= 133. y1=  1.05 y2= -1.91 BEST
AAA2     1 US_Arizona_Pima Deaths    cc1=  .992435 cc2=  .862246 lx=  5.42759 if=  75 il= 133 6/3/2020   n=  58 now=     212 end=        227       196       223 U=    19.60 T=   95.6 p1=   7.1 p2=    93.4 ed=   141 6/11/2020   x1=  75. x2= 133. y1=  1.05 y2= -1.91 BEST
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      227     196      223    16   141 6/11/2020 
AAA1     1 US_Arizona_Pima Deaths    cc1=  .992129 cc2=  .860823 lx=  5.42659 if=  76 il= 133 6/3/2020   n=  57 now=     212 end=        227       196       223 U=    19.26 T=   96.3 p1=   7.1 p2=    93.4 ed=   141 6/11/2020   x1=  76. x2= 133. y1=  1.05 y2= -1.91 BEST
AAA2     1 US_Arizona_Pima Deaths    cc1=  .992132 cc2=  .860823 lx=  5.42259 if=  76 il= 133 6/3/2020   n=  57 now=     212 end=        227       196       223 U=    19.26 T=   96.3 p1=   7.1 p2=    93.4 ed=   141 6/11/2020   x1=  76. x2= 133. y1=  1.05 y2= -1.91 BEST
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      227     196      223    16   141 6/11/2020 
AAA1     1 US_Arizona_Pima Deaths    cc1=  .991732 cc2=  .859278 lx=  5.41659 if=  77 il= 133 6/3/2020   n=  56 now=     212 end=        225       196       223 U=    18.99 T=   95.5 p1=   6.1 p2=    94.2 ed=   140 6/10/2020   x1=  77. x2= 133. y1=   .97 y2= -1.98 BEST
AAA2     1 US_Arizona_Pima Deaths    cc1=  .991735 cc2=  .859278 lx=  5.42059 if=  77 il= 133 6/3/2020   n=  56 now=     212 end=        225       196       223 U=    18.99 T=   95.5 p1=   6.1 p2=    94.2 ed=   140 6/10/2020   x1=  77. x2= 133. y1=   .97 y2= -1.98 BEST
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      225     196      223    16   140 6/10/2020 
AAA1     1 US_Arizona_Pima Deaths    cc1=  .991360 cc2=  .857729 lx=  5.41659 if=  78 il= 133 6/3/2020   n=  55 now=     212 end=        225       196       223 U=    18.65 T=   96.1 p1=   6.1 p2=    94.2 ed=   140 6/10/2020   x1=  78. x2= 133. y1=   .97 y2= -1.98 BEST
AAA2     1 US_Arizona_Pima Deaths    cc1=  .991360 cc2=  .857729 lx=  5.41659 if=  78 il= 133 6/3/2020   n=  55 now=     212 end=        225       196       223 U=    18.65 T=   96.1 p1=   6.1 p2=    94.2 ed=   140 6/10/2020   x1=  78. x2= 133. y1=   .97 y2= -1.98 BEST
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      225     196      223    16   140 6/10/2020 
AAA1     1 US_Arizona_Pima Deaths    cc1=  .990891 cc2=  .856051 lx=  5.41659 if=  79 il= 133 6/3/2020   n=  54 now=     212 end=        225       196       223 U=    18.31 T=   96.8 p1=   6.1 p2=    94.2 ed=   140 6/10/2020   x1=  79. x2= 133. y1=   .97 y2= -1.98 BEST
AAA2     1 US_Arizona_Pima Deaths    cc1=  .990892 cc2=  .856051 lx=  5.41559 if=  79 il= 133 6/3/2020   n=  54 now=     212 end=        225       196       223 U=    18.31 T=   96.8 p1=   6.1 p2=    94.2 ed=   140 6/10/2020   x1=  79. x2= 133. y1=   .97 y2= -1.98 BEST
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      225     196      223    16   140 6/10/2020 
AAA1     1 US_Arizona_Pima Deaths    cc1=  .990379 cc2=  .854296 lx=  5.41659 if=  80 il= 133 6/3/2020   n=  53 now=     212 end=        225       196       223 U=    17.97 T=   97.5 p1=   6.1 p2=    94.2 ed=   139 6/9/2020    x1=  80. x2= 133. y1=   .97 y2= -1.98 BEST
AAA2     1 US_Arizona_Pima Deaths    cc1=  .990379 cc2=  .854296 lx=  5.41659 if=  80 il= 133 6/3/2020   n=  53 now=     212 end=        225       196       223 U=    17.97 T=   97.5 p1=   6.1 p2=    94.2 ed=   139 6/9/2020    x1=  80. x2= 133. y1=   .97 y2= -1.98 BEST
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      225     196      223    16   139 6/9/2020  
AAA1     1 US_Arizona_Pima Deaths    cc1=  .989910 cc2=  .852549 lx=  5.42659 if=  81 il= 133 6/3/2020   n=  52 now=     212 end=        227       196       223 U=    19.77 T=   95.3 p1=   7.1 p2=    93.4 ed=   141 6/11/2020   x1=  81. x2= 133. y1=   .72 y2= -1.91 BEST
AAA2     1 US_Arizona_Pima Deaths    cc1=  .989914 cc2=  .852549 lx=  5.42159 if=  81 il= 133 6/3/2020   n=  52 now=     212 end=        227       196       223 U=    19.77 T=   95.3 p1=   7.1 p2=    93.4 ed=   141 6/11/2020   x1=  81. x2= 133. y1=   .72 y2= -1.91 BEST
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      227     196      223    16   141 6/11/2020 
AAA1     1 US_Arizona_Pima Deaths    cc1=  .989570 cc2=  .850895 lx=  5.41659 if=  82 il= 133 6/3/2020   n=  51 now=     212 end=        225       196       223 U=    18.93 T=   95.6 p1=   6.1 p2=    94.2 ed=   140 6/10/2020   x1=  82. x2= 133. y1=   .72 y2= -1.98 BEST
AAA2     1 US_Arizona_Pima Deaths    cc1=  .989571 cc2=  .850895 lx=  5.41559 if=  82 il= 133 6/3/2020   n=  51 now=     212 end=        225       196       223 U=    18.93 T=   95.6 p1=   6.1 p2=    94.2 ed=   140 6/10/2020   x1=  82. x2= 133. y1=   .72 y2= -1.98 BEST
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      225     196      223    16   140 6/10/2020 
AAA1     1 US_Arizona_Pima Deaths    cc1=  .989060 cc2=  .849032 lx=  5.40659 if=  83 il= 133 6/3/2020   n=  50 now=     212 end=        222       196       223 U=    18.09 T=   95.9 p1=   4.7 p2=    95.5 ed=   138 6/8/2020    x1=  83. x2= 133. y1=   .71 y2= -2.05 BEST
AAA2     1 US_Arizona_Pima Deaths    cc1=  .989065 cc2=  .849032 lx=  5.41059 if=  83 il= 133 6/3/2020   n=  50 now=     212 end=        222       196       223 U=    18.09 T=   95.9 p1=   4.7 p2=    95.5 ed=   138 6/8/2020    x1=  83. x2= 133. y1=   .71 y2= -2.05 BEST
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      222     196      223    16   138 6/8/2020  
AAA1     1 US_Arizona_Pima Deaths    cc1=  .988421 cc2=  .847000 lx=  5.40659 if=  84 il= 133 6/3/2020   n=  49 now=     212 end=        222       196       223 U=    17.72 T=   96.6 p1=   4.7 p2=    95.5 ed=   138 6/8/2020    x1=  84. x2= 133. y1=   .71 y2= -2.05 BEST
AAA2     1 US_Arizona_Pima Deaths    cc1=  .988422 cc2=  .847000 lx=  5.40859 if=  84 il= 133 6/3/2020   n=  49 now=     212 end=        222       196       223 U=    17.72 T=   96.6 p1=   4.7 p2=    95.5 ed=   138 6/8/2020    x1=  84. x2= 133. y1=   .71 y2= -2.05 BEST
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      222     196      223    16   138 6/8/2020  
AAA1     1 US_Arizona_Pima Deaths    cc1=  .987693 cc2=  .844836 lx=  5.40659 if=  85 il= 133 6/3/2020   n=  48 now=     212 end=        222       196       223 U=    17.36 T=   97.4 p1=   4.7 p2=    95.5 ed=   138 6/8/2020    x1=  85. x2= 133. y1=   .71 y2= -2.05 BEST
AAA2     1 US_Arizona_Pima Deaths    cc1=  .987695 cc2=  .844836 lx=  5.40959 if=  85 il= 133 6/3/2020   n=  48 now=     212 end=        222       196       223 U=    17.36 T=   97.4 p1=   4.7 p2=    95.5 ed=   138 6/8/2020    x1=  85. x2= 133. y1=   .71 y2= -2.05 BEST
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      222     196      223    16   138 6/8/2020  
AAA1     1 US_Arizona_Pima Deaths    cc1=  .986995 cc2=  .842658 lx=  5.41659 if=  86 il= 133 6/3/2020   n=  47 now=     212 end=        225       196       223 U=    17.44 T=   98.5 p1=   6.1 p2=    94.2 ed=   139 6/9/2020    x1=  86. x2= 133. y1=   .72 y2= -1.98 BEST
AAA2     1 US_Arizona_Pima Deaths    cc1=  .986996 cc2=  .842658 lx=  5.41459 if=  86 il= 133 6/3/2020   n=  47 now=     212 end=        225       196       223 U=    17.44 T=   98.5 p1=   6.1 p2=    94.2 ed=   139 6/9/2020    x1=  86. x2= 133. y1=   .72 y2= -1.98 BEST
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      225     196      223    16   139 6/9/2020  
