TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        7614.00000        8.93774
TAB:  US_California_Orange Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_California_Orange 4/29/2020        98     185    -          44       64     5   503 6/8/2021  
AAA2     1 US_California_Orange Deaths    cc1=  .981250 cc2=  .665022 lx=  7.22036 if=  89 il=  98 4/29/2020  n=   9 now=     185 end=       1366        44        64 U=   111.94 T=  236.2 p1= 638.4 p2=    13.5 ed=   500 6/5/2021    x1=  89. x2=  98. y1=  1.31 y2=  1.23     
GP: Deaths    US_California_Orange 4/29/2020        98     185    -          44       64     5   500 6/5/2021  
AAA2     1 US_California_Orange Deaths    cc1=  .983162 cc2=  .649829 lx=  7.22036 if=  90 il=  98 4/29/2020  n=   8 now=     185 end=       1366        44        64 U=    99.50 T=  220.8 p1= 638.4 p2=    13.5 ed=   455 4/21/2021   x1=  90. x2=  98. y1=  1.31 y2=  1.23     
GP: Deaths    US_California_Orange 4/29/2020        98     185    -          44       64     5   455 4/21/2021 
AAA2     1 US_California_Orange Deaths    cc1=  .976630 cc2=  .623076 lx=  7.22036 if=  91 il=  98 4/29/2020  n=   7 now=     185 end=       1366        44        64 U=    96.75 T=  217.4 p1= 638.4 p2=    13.5 ed=   445 4/11/2021   x1=  91. x2=  98. y1=  1.31 y2=  1.23     
GP: Deaths    US_California_Orange 4/29/2020        98     185    -          44       64     5   445 4/11/2021 
AAA2     1 US_California_Orange Deaths    cc1=  .965211 cc2=  .587246 lx=  7.22036 if=  92 il=  98 4/29/2020  n=   6 now=     185 end=       1366        44        64 U=   105.71 T=  228.5 p1= 638.4 p2=    13.5 ed=   477 5/13/2021   x1=  92. x2=  98. y1=  1.29 y2=  1.23     
GP: Deaths    US_California_Orange 4/29/2020        98     185    -          44       64     5   477 5/13/2021 
AAA2     1 US_California_Orange Deaths    cc1=  .969019 cc2=  .560770 lx=  7.22036 if=  93 il=  98 4/29/2020  n=   5 now=     185 end=       1366        44        64 U=    88.09 T=  206.7 p1= 638.4 p2=    13.5 ed=   414 3/11/2021   x1=  93. x2=  98. y1=  1.29 y2=  1.23     
GP: Deaths    US_California_Orange 4/29/2020        98     185    -          44       64     5   414 3/11/2021 
AAA1     1 US_California_Orange Deaths    cc1=  .986956 cc2=  .817926 lx=  4.18036 if=  65 il=  99 4/30/2020  n=  34 now=     185 end=         65        45        64 U=    16.12 T=   83.1 p1= -64.9 p2=   284.6 ed=   121 5/22/2020   x1=  65. x2=  99. y1=  1.13 y2=  -.98 BEST
AAA2     1 US_California_Orange Deaths    cc1=  .986956 cc2=  .817926 lx=  4.18236 if=  65 il=  99 4/30/2020  n=  34 now=     185 end=         65        45        64 U=    16.12 T=   83.1 p1= -64.9 p2=   284.6 ed=   121 5/22/2020   x1=  65. x2=  99. y1=  1.13 y2=  -.98 BEST
GP: Deaths    US_California_Orange 4/30/2020        99     185       65      45       64     5   121 5/22/2020 
AAA1     1 US_California_Orange Deaths    cc1=  .985973 cc2=  .814475 lx=  4.20036 if=  66 il=  99 4/30/2020  n=  33 now=     185 end=         66        45        64 U=    16.78 T=   83.4 p1= -64.3 p2=   280.3 ed=   122 5/23/2020   x1=  66. x2=  99. y1=  1.03 y2=  -.93 BEST
AAA2     1 US_California_Orange Deaths    cc1=  .985974 cc2=  .814475 lx=  4.20336 if=  66 il=  99 4/30/2020  n=  33 now=     185 end=         66        45        64 U=    16.78 T=   83.4 p1= -64.3 p2=   280.3 ed=   122 5/23/2020   x1=  66. x2=  99. y1=  1.03 y2=  -.93 BEST
GP: Deaths    US_California_Orange 4/30/2020        99     185       66      45       64     5   122 5/23/2020 
AAA1     1 US_California_Orange Deaths    cc1=  .984727 cc2=  .810650 lx=  4.22036 if=  67 il=  99 4/30/2020  n=  32 now=     185 end=         68        45        64 U=    16.63 T=   84.3 p1= -63.2 p2=   272.1 ed=   123 5/24/2020   x1=  67. x2=  99. y1=  1.04 y2=  -.88 BEST
AAA2     1 US_California_Orange Deaths    cc1=  .984728 cc2=  .810650 lx=  4.21736 if=  67 il=  99 4/30/2020  n=  32 now=     185 end=         68        45        64 U=    16.63 T=   84.3 p1= -63.2 p2=   272.1 ed=   123 5/24/2020   x1=  67. x2=  99. y1=  1.04 y2=  -.88 BEST
GP: Deaths    US_California_Orange 4/30/2020        99     185       68      45       64     5   123 5/24/2020 
AAA2     1 US_California_Orange Deaths    cc1=  .984034 cc2=  .807258 lx=  4.28036 if=  68 il=  99 4/30/2020  n=  31 now=     185 end=         72        45        64 U=    17.13 T=   86.2 p1= -61.1 p2=   256.9 ed=   126 5/27/2020   x1=  68. x2=  99. y1=  1.06 y2=  -.75     
GP: Deaths    US_California_Orange 4/30/2020        99     185       72      45       64     5   126 5/27/2020 
AAA2     1 US_California_Orange Deaths    cc1=  .986681 cc2=  .807076 lx=  4.68036 if=  69 il=  99 4/30/2020  n=  30 now=     185 end=        107        45        64 U=    26.29 T=   95.4 p1= -42.2 p2=   172.9 ed=   157 6/27/2020   x1=  69. x2=  99. y1=  1.01 y2=  -.14     
GP: Deaths    US_California_Orange 4/30/2020        99     185      107      45       64     5   157 6/27/2020 
AAA2     1 US_California_Orange Deaths    cc1=  .987264 cc2=  .804690 lx=  5.68036 if=  70 il=  99 4/30/2020  n=  29 now=     185 end=        293        45        64 U=    49.21 T=  129.9 p1=  58.4 p2=    63.1 ed=   246 9/24/2020   x1=  70. x2=  99. y1=  1.22 y2=   .63     
GP: Deaths    US_California_Orange 4/30/2020        99     185      293      45       64     5   246 9/24/2020 
AAA2     1 US_California_Orange Deaths    cc1=  .985999 cc2=  .800304 lx=  6.31036 if=  71 il=  99 4/30/2020  n=  28 now=     185 end=        550        45        64 U=    69.52 T=  162.8 p1= 197.3 p2=    33.6 ed=   326 12/13/2020  x1=  71. x2=  99. y1=  1.32 y2=   .92     
GP: Deaths    US_California_Orange 4/30/2020        99     185      550      45       64     5   326 12/13/2020
AAA2     1 US_California_Orange Deaths    cc1=  .986213 cc2=  .797231 lx=  5.18036 if=  72 il=  99 4/30/2020  n=  27 now=     185 end=        177        45        64 U=    41.93 T=  112.3 p1=  -4.3 p2=   104.5 ed=   211 8/20/2020   x1=  72. x2=  99. y1=   .96 y2=   .32     
GP: Deaths    US_California_Orange 4/30/2020        99     185      177      45       64     5   211 8/20/2020 
AAA2     1 US_California_Orange Deaths    cc1=  .985992 cc2=  .793542 lx=  4.74036 if=  73 il=  99 4/30/2020  n=  26 now=     185 end=        114        45        64 U=    32.05 T=   96.8 p1= -38.4 p2=   162.3 ed=   172 7/12/2020   x1=  73. x2=  99. y1=   .74 y2=  -.07     
GP: Deaths    US_California_Orange 4/30/2020        99     185      114      45       64     5   172 7/12/2020 
AAA2     1 US_California_Orange Deaths    cc1=  .986699 cc2=  .790583 lx=  4.49036 if=  74 il=  99 4/30/2020  n=  25 now=     185 end=         89        45        64 U=    25.10 T=   89.5 p1= -51.9 p2=   207.9 ed=   148 6/18/2020   x1=  74. x2=  99. y1=   .62 y2=  -.38     
GP: Deaths    US_California_Orange 4/30/2020        99     185       89      45       64     5   148 6/18/2020 
AAA2     1 US_California_Orange Deaths    cc1=  .986753 cc2=  .786753 lx=  4.35036 if=  75 il=  99 4/30/2020  n=  24 now=     185 end=         77        45        64 U=    20.93 T=   86.2 p1= -58.4 p2=   240.3 ed=   135 6/5/2020    x1=  75. x2=  99. y1=   .54 y2=  -.61     
GP: Deaths    US_California_Orange 4/30/2020        99     185       77      45       64     5   135 6/5/2020  
AAA2     1 US_California_Orange Deaths    cc1=  .986017 cc2=  .781893 lx=  4.27036 if=  76 il=  99 4/30/2020  n=  23 now=     185 end=         71        45        64 U=    18.93 T=   84.4 p1= -61.6 p2=   260.6 ed=   129 5/30/2020   x1=  76. x2=  99. y1=   .45 y2=  -.77     
GP: Deaths    US_California_Orange 4/30/2020        99     185       71      45       64     5   129 5/30/2020 
AAA1     1 US_California_Orange Deaths    cc1=  .985458 cc2=  .776943 lx=  4.20036 if=  77 il=  99 4/30/2020  n=  22 now=     185 end=         66        45        64 U=    17.67 T=   82.5 p1= -64.3 p2=   280.3 ed=   124 5/25/2020   x1=  77. x2=  99. y1=   .31 y2=  -.93 BEST
AAA2     1 US_California_Orange Deaths    cc1=  .985458 cc2=  .776943 lx=  4.19836 if=  77 il=  99 4/30/2020  n=  22 now=     185 end=         66        45        64 U=    17.67 T=   82.5 p1= -64.3 p2=   280.3 ed=   124 5/25/2020   x1=  77. x2=  99. y1=   .31 y2=  -.93 BEST
GP: Deaths    US_California_Orange 4/30/2020        99     185       66      45       64     5   124 5/25/2020 
AAA1     1 US_California_Orange Deaths    cc1=  .986808 cc2=  .773607 lx=  4.14036 if=  78 il=  99 4/30/2020  n=  21 now=     185 end=         62        45        64 U=    15.38 T=   82.1 p1= -66.5 p2=   298.4 ed=   118 5/19/2020   x1=  78. x2=  99. y1=   .27 y2= -1.10 BEST
AAA2     1 US_California_Orange Deaths    cc1=  .986808 cc2=  .773607 lx=  4.14136 if=  78 il=  99 4/30/2020  n=  21 now=     185 end=         62        45        64 U=    15.38 T=   82.1 p1= -66.5 p2=   298.4 ed=   118 5/19/2020   x1=  78. x2=  99. y1=   .27 y2= -1.10 BEST
GP: Deaths    US_California_Orange 4/30/2020        99     185       62      45       64     5   118 5/19/2020 
AAA2     1 US_California_Orange Deaths    cc1=  .987031 cc2=  .768813 lx=  4.10036 if=  79 il=  99 4/30/2020  n=  20 now=     185 end=         60        45        64 U=    13.68 T=   82.2 p1= -67.6 p2=   308.3 ed=   114 5/15/2020   x1=  79. x2=  99. y1=   .24 y2= -1.23     
GP: Deaths    US_California_Orange 4/30/2020        99     185       60      45       64     5   114 5/15/2020 
AAA2     1 US_California_Orange Deaths    cc1=  .985975 cc2=  .762368 lx=  4.07036 if=  80 il=  99 4/30/2020  n=  19 now=     185 end=         58        45        64 U=    12.68 T=   82.1 p1= -68.6 p2=   319.0 ed=   112 5/13/2020   x1=  80. x2=  99. y1=   .17 y2= -1.33     
GP: Deaths    US_California_Orange 4/30/2020        99     185       58      45       64     5   112 5/13/2020 
AAA2     1 US_California_Orange Deaths    cc1=  .978714 cc2=  .720515 lx=  4.35036 if=  85 il=  99 4/30/2020  n=  14 now=     185 end=         77        45        64 U=    19.10 T=   87.4 p1= -58.4 p2=   240.3 ed=   132 6/2/2020    x1=  85. x2=  99. y1=   .12 y2=  -.61     
GP: Deaths    US_California_Orange 4/30/2020        99     185       77      45       64     5   132 6/2/2020  
AAA2     1 US_California_Orange Deaths    cc1=  .981651 cc2=  .714390 lx=  6.89036 if=  86 il=  99 4/30/2020  n=  13 now=     185 end=        982        45        64 U=    90.84 T=  201.3 p1= 430.8 p2=    18.8 ed=   415 3/12/2021   x1=  86. x2=  99. y1=  1.27 y2=  1.13     
GP: Deaths    US_California_Orange 4/30/2020        99     185    -          45       64     5   415 3/12/2021 
AAA2     1 US_California_Orange Deaths    cc1=  .981930 cc2=  .704580 lx=  7.22036 if=  87 il=  99 4/30/2020  n=  12 now=     185 end=       1366        45        64 U=   126.06 T=  253.8 p1= 638.4 p2=    13.5 ed=   551 7/26/2021   x1=  87. x2=  99. y1=  1.32 y2=  1.23     
GP: Deaths    US_California_Orange 4/30/2020        99     185    -          45       64     5   551 7/26/2021 
AAA2     1 US_California_Orange Deaths    cc1=  .986088 cc2=  .697413 lx=  7.22036 if=  88 il=  99 4/30/2020  n=  11 now=     185 end=       1366        45        64 U=   115.56 T=  240.9 p1= 638.4 p2=    13.5 ed=   513 6/18/2021   x1=  88. x2=  99. y1=  1.32 y2=  1.23     
GP: Deaths    US_California_Orange 4/30/2020        99     185    -          45       64     5   513 6/18/2021 
AAA2     1 US_California_Orange Deaths    cc1=  .985652 cc2=  .684141 lx=  7.22036 if=  89 il=  99 4/30/2020  n=  10 now=     185 end=       1366        45        64 U=   114.99 T=  240.2 p1= 638.4 p2=    13.5 ed=   511 6/16/2021   x1=  89. x2=  99. y1=  1.31 y2=  1.23     
GP: Deaths    US_California_Orange 4/30/2020        99     185    -          45       64     5   511 6/16/2021 
AAA2     1 US_California_Orange Deaths    cc1=  .987720 cc2=  .671492 lx=  7.22036 if=  90 il=  99 4/30/2020  n=   9 now=     185 end=       1366        45        64 U=   103.49 T=  226.1 p1= 638.4 p2=    13.5 ed=   470 5/6/2021    x1=  90. x2=  99. y1=  1.31 y2=  1.23     
GP: Deaths    US_California_Orange 4/30/2020        99     185    -          45       64     5   470 5/6/2021  
AAA2     1 US_California_Orange Deaths    cc1=  .983683 cc2=  .650350 lx=  7.22036 if=  91 il=  99 4/30/2020  n=   8 now=     185 end=       1366        45        64 U=   101.38 T=  223.5 p1= 638.4 p2=    13.5 ed=   462 4/28/2021   x1=  91. x2=  99. y1=  1.31 y2=  1.23     
GP: Deaths    US_California_Orange 4/30/2020        99     185    -          45       64     5   462 4/28/2021 
AAA2     1 US_California_Orange Deaths    cc1=  .976945 cc2=  .623392 lx=  7.22036 if=  92 il=  99 4/30/2020  n=   7 now=     185 end=       1366        45        64 U=   110.55 T=  234.7 p1= 638.4 p2=    13.5 ed=   495 5/31/2021   x1=  92. x2=  99. y1=  1.29 y2=  1.23     
GP: Deaths    US_California_Orange 4/30/2020        99     185    -          45       64     5   495 5/31/2021 
AAA2     1 US_California_Orange Deaths    cc1=  .980235 cc2=  .602271 lx=  7.22036 if=  93 il=  99 4/30/2020  n=   6 now=     185 end=       1366        45        64 U=    94.76 T=  215.3 p1= 638.4 p2=    13.5 ed=   438 4/4/2021    x1=  93. x2=  99. y1=  1.29 y2=  1.23     
GP: Deaths    US_California_Orange 4/30/2020        99     185    -          45       64     5   438 4/4/2021  
AAA2     1 US_California_Orange Deaths    cc1=  .968643 cc2=  .560395 lx=  7.22036 if=  94 il=  99 4/30/2020  n=   5 now=     185 end=       1366        45        64 U=   103.43 T=  226.0 p1= 638.4 p2=    13.5 ed=   470 5/6/2021    x1=  94. x2=  99. y1=  1.28 y2=  1.23     
GP: Deaths    US_California_Orange 4/30/2020        99     185    -          45       64     5   470 5/6/2021  
AAA2     1 US_California_Orange Deaths    cc1=  .986015 cc2=  .819349 lx=  4.33036 if=  65 il= 100 5/1/2020   n=  35 now=     185 end=         75        50        78 U=    17.12 T=   85.1 p1= -59.5 p2=   246.7 ed=   125 5/26/2020   x1=  65. x2= 100. y1=  1.17 y2=  -.87     
GP: Deaths    US_California_Orange 5/1/2020        100     185       75      50       78     2   125 5/26/2020 
AAA1     1 US_California_Orange Deaths    cc1=  .985169 cc2=  .816138 lx=  4.36036 if=  66 il= 100 5/1/2020   n=  34 now=     185 end=         78        50        78 U=    17.97 T=   85.6 p1= -57.8 p2=   237.2 ed=   127 5/28/2020   x1=  66. x2= 100. y1=  1.09 y2=  -.80 BEST
AAA2     1 US_California_Orange Deaths    cc1=  .985170 cc2=  .816138 lx=  4.36436 if=  66 il= 100 5/1/2020   n=  34 now=     185 end=         78        50        78 U=    17.97 T=   85.6 p1= -57.8 p2=   237.2 ed=   127 5/28/2020   x1=  66. x2= 100. y1=  1.09 y2=  -.80 BEST
GP: Deaths    US_California_Orange 5/1/2020        100     185       78      50       78     2   127 5/28/2020 
AAA1     1 US_California_Orange Deaths    cc1=  .984013 cc2=  .812514 lx=  4.39036 if=  67 il= 100 5/1/2020   n=  33 now=     185 end=         80        50        78 U=    17.96 T=   86.8 p1= -56.8 p2=   231.2 ed=   129 5/30/2020   x1=  67. x2= 100. y1=  1.10 y2=  -.74 BEST
AAA2     1 US_California_Orange Deaths    cc1=  .984013 cc2=  .812514 lx=  4.38736 if=  67 il= 100 5/1/2020   n=  33 now=     185 end=         80        50        78 U=    17.96 T=   86.8 p1= -56.8 p2=   231.2 ed=   129 5/30/2020   x1=  67. x2= 100. y1=  1.10 y2=  -.74 BEST
GP: Deaths    US_California_Orange 5/1/2020        100     185       80      50       78     2   129 5/30/2020 
AAA2     1 US_California_Orange Deaths    cc1=  .983685 cc2=  .809607 lx=  4.47036 if=  68 il= 100 5/1/2020   n=  32 now=     185 end=         87        50        78 U=    18.72 T=   89.1 p1= -53.0 p2=   212.6 ed=   133 6/3/2020    x1=  68. x2= 100. y1=  1.13 y2=  -.58     
GP: Deaths    US_California_Orange 5/1/2020        100     185       87      50       78     2   133 6/3/2020  
AAA2     1 US_California_Orange Deaths    cc1=  .987292 cc2=  .810515 lx=  4.96036 if=  69 il= 100 5/1/2020   n=  31 now=     185 end=        142        50        78 U=    29.35 T=  101.4 p1= -23.2 p2=   130.3 ed=   170 7/10/2020   x1=  69. x2= 100. y1=  1.10 y2=   .05     
GP: Deaths    US_California_Orange 5/1/2020        100     185      142      50       78     2   170 7/10/2020 
AAA2     1 US_California_Orange Deaths    cc1=  .988367 cc2=  .808761 lx=  6.13036 if=  70 il= 100 5/1/2020   n=  30 now=     185 end=        459        50        78 U=    54.99 T=  143.8 p1= 148.1 p2=    40.3 ed=   273 10/21/2020  x1=  70. x2= 100. y1=  1.34 y2=   .80     
GP: Deaths    US_California_Orange 5/1/2020        100     185      459      50       78     2   273 10/21/2020
AAA2     1 US_California_Orange Deaths    cc1=  .987326 cc2=  .804752 lx=  6.93036 if=  71 il= 100 5/1/2020   n=  29 now=     185 end=       1022        50        78 U=    78.59 T=  186.8 p1= 452.4 p2=    18.1 ed=   372 1/28/2021   x1=  71. x2= 100. y1=  1.47 y2=  1.10     
GP: Deaths    US_California_Orange 5/1/2020        100     185    -          50       78     2   372 1/28/2021 
AAA2     1 US_California_Orange Deaths    cc1=  .987394 cc2=  .801699 lx=  5.80036 if=  72 il= 100 5/1/2020   n=  28 now=     185 end=        330        50        78 U=    52.00 T=  133.1 p1=  78.4 p2=    56.1 ed=   255 10/3/2020   x1=  72. x2= 100. y1=  1.17 y2=   .64     
GP: Deaths    US_California_Orange 5/1/2020        100     185      330      50       78     2   255 10/3/2020 
AAA2     1 US_California_Orange Deaths    cc1=  .986949 cc2=  .797967 lx=  5.30036 if=  73 il= 100 5/1/2020   n=  27 now=     185 end=        200        50        78 U=    41.49 T=  113.6 p1=   8.1 p2=    92.5 ed=   211 8/20/2020   x1=  73. x2= 100. y1=   .98 y2=   .33     
GP: Deaths    US_California_Orange 5/1/2020        100     185      200      50       78     2   211 8/20/2020 
AAA2     1 US_California_Orange Deaths    cc1=  .987196 cc2=  .794746 lx=  4.98036 if=  74 il= 100 5/1/2020   n=  26 now=     185 end=        145        50        78 U=    33.14 T=  102.2 p1= -21.6 p2=   127.6 ed=   180 7/20/2020   x1=  74. x2= 100. y1=   .85 y2=   .07     
GP: Deaths    US_California_Orange 5/1/2020        100     185      145      50       78     2   180 7/20/2020 
AAA2     1 US_California_Orange Deaths    cc1=  .986758 cc2=  .790642 lx=  4.79036 if=  75 il= 100 5/1/2020   n=  25 now=     185 end=        120        50        78 U=    27.91 T=   96.4 p1= -35.1 p2=   154.2 ed=   162 7/2/2020    x1=  75. x2= 100. y1=   .77 y2=  -.13     
GP: Deaths    US_California_Orange 5/1/2020        100     185      120      50       78     2   162 7/2/2020  
AAA2     1 US_California_Orange Deaths    cc1=  .985569 cc2=  .785569 lx=  4.69036 if=  76 il= 100 5/1/2020   n=  24 now=     185 end=        108        50        78 U=    25.67 T=   93.6 p1= -41.6 p2=   171.3 ed=   154 6/24/2020   x1=  76. x2= 100. y1=   .68 y2=  -.25     
GP: Deaths    US_California_Orange 5/1/2020        100     185      108      50       78     2   154 6/24/2020 
AAA2     1 US_California_Orange Deaths    cc1=  .984387 cc2=  .780263 lx=  4.59036 if=  77 il= 100 5/1/2020   n=  23 now=     185 end=         98        50        78 U=    24.16 T=   90.6 p1= -47.0 p2=   188.8 ed=   147 6/17/2020   x1=  77. x2= 100. y1=   .56 y2=  -.39     
GP: Deaths    US_California_Orange 5/1/2020        100     185       98      50       78     2   147 6/17/2020 
AAA2     1 US_California_Orange Deaths    cc1=  .984740 cc2=  .776226 lx=  4.50036 if=  78 il= 100 5/1/2020   n=  22 now=     185 end=         90        50        78 U=    21.12 T=   88.8 p1= -51.4 p2=   205.6 ed=   138 6/8/2020    x1=  78. x2= 100. y1=   .51 y2=  -.53     
GP: Deaths    US_California_Orange 5/1/2020        100     185       90      50       78     2   138 6/8/2020  
AAA2     1 US_California_Orange Deaths    cc1=  .983957 cc2=  .770756 lx=  4.44036 if=  79 il= 100 5/1/2020   n=  21 now=     185 end=         84        50        78 U=    18.88 T=   88.0 p1= -54.6 p2=   220.2 ed=   132 6/2/2020    x1=  79. x2= 100. y1=   .47 y2=  -.64     
GP: Deaths    US_California_Orange 5/1/2020        100     185       84      50       78     2   132 6/2/2020  
AAA2     1 US_California_Orange Deaths    cc1=  .974631 cc2=  .724631 lx=  5.96036 if=  85 il= 100 5/1/2020   n=  15 now=     185 end=        387        50        78 U=    51.46 T=  136.9 p1= 109.2 p2=    47.8 ed=   258 10/6/2020   x1=  85. x2= 100. y1=  1.01 y2=   .72     
GP: Deaths    US_California_Orange 5/1/2020        100     185      387      50       78     2   258 10/6/2020 
AAA2     1 US_California_Orange Deaths    cc1=  .976632 cc2=  .718433 lx=  7.22036 if=  86 il= 100 5/1/2020   n=  14 now=     185 end=       1366        50        78 U=    86.69 T=  203.7 p1= 638.4 p2=    13.5 ed=   408 3/5/2021    x1=  86. x2= 100. y1=  1.36 y2=  1.20     
GP: Deaths    US_California_Orange 5/1/2020        100     185    -          50       78     2   408 3/5/2021  
AAA2     1 US_California_Orange Deaths    cc1=  .972272 cc2=  .705011 lx=  7.22036 if=  87 il= 100 5/1/2020   n=  13 now=     185 end=       1366        50        78 U=   102.73 T=  222.9 p1= 638.4 p2=    13.5 ed=   465 5/1/2021    x1=  87. x2= 100. y1=  1.32 y2=  1.20     
GP: Deaths    US_California_Orange 5/1/2020        100     185    -          50       78     2   465 5/1/2021  
AAA2     1 US_California_Orange Deaths    cc1=  .976195 cc2=  .698845 lx=  7.22036 if=  88 il= 100 5/1/2020   n=  12 now=     185 end=       1366        50        78 U=    94.83 T=  213.5 p1= 638.4 p2=    13.5 ed=   437 4/3/2021    x1=  88. x2= 100. y1=  1.32 y2=  1.20     
GP: Deaths    US_California_Orange 5/1/2020        100     185    -          50       78     2   437 4/3/2021  
AAA2     1 US_California_Orange Deaths    cc1=  .975820 cc2=  .687145 lx=  7.22036 if=  89 il= 100 5/1/2020   n=  11 now=     185 end=       1366        50        78 U=    92.97 T=  211.2 p1= 638.4 p2=    13.5 ed=   430 3/27/2021   x1=  89. x2= 100. y1=  1.31 y2=  1.20     
GP: Deaths    US_California_Orange 5/1/2020        100     185    -          50       78     2   430 3/27/2021 
AAA2     1 US_California_Orange Deaths    cc1=  .977888 cc2=  .676376 lx=  7.22036 if=  90 il= 100 5/1/2020   n=  10 now=     185 end=       1366        50        78 U=    84.52 T=  201.1 p1= 638.4 p2=    13.5 ed=   400 2/25/2021   x1=  90. x2= 100. y1=  1.31 y2=  1.20     
GP: Deaths    US_California_Orange 5/1/2020        100     185    -          50       78     2   400 2/25/2021 
AAA2     1 US_California_Orange Deaths    cc1=  .973550 cc2=  .657322 lx=  7.22036 if=  91 il= 100 5/1/2020   n=   9 now=     185 end=       1366        50        78 U=    81.62 T=  197.7 p1= 638.4 p2=    13.5 ed=   390 2/15/2021   x1=  91. x2= 100. y1=  1.31 y2=  1.20     
GP: Deaths    US_California_Orange 5/1/2020        100     185    -          50       78     2   390 2/15/2021 
AAA2     1 US_California_Orange Deaths    cc1=  .966935 cc2=  .633601 lx=  7.22036 if=  92 il= 100 5/1/2020   n=   8 now=     185 end=       1366        50        78 U=    84.50 T=  201.1 p1= 638.4 p2=    13.5 ed=   400 2/25/2021   x1=  92. x2= 100. y1=  1.29 y2=  1.20     
GP: Deaths    US_California_Orange 5/1/2020        100     185    -          50       78     2   400 2/25/2021 
AAA2     1 US_California_Orange Deaths    cc1=  .971342 cc2=  .617788 lx=  7.22036 if=  93 il= 100 5/1/2020   n=   7 now=     185 end=       1366        50        78 U=    73.94 T=  188.5 p1= 638.4 p2=    13.5 ed=   362 1/18/2021   x1=  93. x2= 100. y1=  1.29 y2=  1.20     
GP: Deaths    US_California_Orange 5/1/2020        100     185    -          50       78     2   362 1/18/2021 
AAA2     1 US_California_Orange Deaths    cc1=  .962397 cc2=  .584432 lx=  7.22036 if=  94 il= 100 5/1/2020   n=   6 now=     185 end=       1366        50        78 U=    75.29 T=  190.1 p1= 638.4 p2=    13.5 ed=   367 1/23/2021   x1=  94. x2= 100. y1=  1.28 y2=  1.20     
GP: Deaths    US_California_Orange 5/1/2020        100     185    -          50       78     2   367 1/23/2021 
AAA1     1 US_California_Orange Deaths    cc1=  .986037 cc2=  .821638 lx=  4.43036 if=  65 il= 101 5/2/2020   n=  36 now=     185 end=         83        52        85 U=    18.56 T=   87.3 p1= -55.1 p2=   222.9 ed=   131 6/1/2020    x1=  65. x2= 101. y1=  1.20 y2=  -.74 BEST
AAA2     1 US_California_Orange Deaths    cc1=  .986037 cc2=  .821638 lx=  4.42936 if=  65 il= 101 5/2/2020   n=  36 now=     185 end=         83        52        85 U=    18.56 T=   87.3 p1= -55.1 p2=   222.9 ed=   131 6/1/2020    x1=  65. x2= 101. y1=  1.20 y2=  -.74 BEST
GP: Deaths    US_California_Orange 5/2/2020        101     185       83      52       85     2   131 6/1/2020  
AAA1     1 US_California_Orange Deaths    cc1=  .985314 cc2=  .818647 lx=  4.47036 if=  66 il= 101 5/2/2020   n=  35 now=     185 end=         87        52        85 U=    19.64 T=   88.1 p1= -53.0 p2=   212.6 ed=   134 6/4/2020    x1=  66. x2= 101. y1=  1.13 y2=  -.66 BEST
AAA2     1 US_California_Orange Deaths    cc1=  .985314 cc2=  .818647 lx=  4.46736 if=  66 il= 101 5/2/2020   n=  35 now=     185 end=         87        52        85 U=    19.64 T=   88.1 p1= -53.0 p2=   212.6 ed=   134 6/4/2020    x1=  66. x2= 101. y1=  1.13 y2=  -.66 BEST
GP: Deaths    US_California_Orange 5/2/2020        101     185       87      52       85     2   134 6/4/2020  
AAA2     1 US_California_Orange Deaths    cc1=  .984274 cc2=  .815243 lx=  4.50036 if=  67 il= 101 5/2/2020   n=  34 now=     185 end=         90        52        85 U=    19.59 T=   89.3 p1= -51.4 p2=   205.6 ed=   135 6/5/2020    x1=  67. x2= 101. y1=  1.14 y2=  -.60     
GP: Deaths    US_California_Orange 5/2/2020        101     185       90      52       85     2   135 6/5/2020  
AAA2     1 US_California_Orange Deaths    cc1=  .984161 cc2=  .812662 lx=  4.59036 if=  68 il= 101 5/2/2020   n=  33 now=     185 end=         98        52        85 U=    20.47 T=   91.8 p1= -47.0 p2=   188.8 ed=   140 6/10/2020   x1=  68. x2= 101. y1=  1.16 y2=  -.45     
GP: Deaths    US_California_Orange 5/2/2020        101     185       98      52       85     2   140 6/10/2020 
AAA2     1 US_California_Orange Deaths    cc1=  .988117 cc2=  .814040 lx=  5.14036 if=  69 il= 101 5/2/2020   n=  32 now=     185 end=        170        52        85 U=    32.38 T=  106.6 p1=  -8.1 p2=   108.8 ed=   183 7/23/2020   x1=  69. x2= 101. y1=  1.16 y2=   .17     
GP: Deaths    US_California_Orange 5/2/2020        101     185      170      52       85     2   183 7/23/2020 
AAA2     1 US_California_Orange Deaths    cc1=  .989395 cc2=  .812618 lx=  6.38036 if=  70 il= 101 5/2/2020   n=  31 now=     185 end=        590        52        85 U=    59.84 T=  154.1 p1= 218.9 p2=    31.4 ed=   295 11/12/2020  x1=  70. x2= 101. y1=  1.41 y2=   .89     
GP: Deaths    US_California_Orange 5/2/2020        101     185    -          52       85     2   295 11/12/2020
