TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4017.00000        8.29829
TAB:  Hungary Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Hungary Deaths    cc1=  .998941 cc2=  .883470 lx=  6.38092 if=  63 il= 137 6/7/2020   n=  74 now=     550 end=        589       546       578 U=    18.66 T=   89.2 p1=   7.1 p2=    93.4 ed=   133 6/3/2020    x1=  63. x2= 137. y1=  1.41 y2= -2.56 BEST
GP: Deaths    Hungary 6/7/2020        137     550      589     546      578    24   133 6/3/2020  
AAA1     1 Hungary Deaths    cc1=  .999026 cc2=  .882778 lx=  6.37992 if=  64 il= 137 6/7/2020   n=  73 now=     550 end=        589       546       578 U=    18.41 T=   89.9 p1=   7.1 p2=    93.4 ed=   133 6/3/2020    x1=  64. x2= 137. y1=  1.41 y2= -2.56 BEST
AAA2     1 Hungary Deaths    cc1=  .999026 cc2=  .882778 lx=  6.37892 if=  64 il= 137 6/7/2020   n=  73 now=     550 end=        589       546       578 U=    18.41 T=   89.9 p1=   7.1 p2=    93.4 ed=   133 6/3/2020    x1=  64. x2= 137. y1=  1.41 y2= -2.56 BEST
GP: Deaths    Hungary 6/7/2020        137     550      589     546      578    24   133 6/3/2020  
AAA1     1 Hungary Deaths    cc1=  .999052 cc2=  .882011 lx=  6.37992 if=  65 il= 137 6/7/2020   n=  72 now=     550 end=        589       546       578 U=    18.16 T=   90.5 p1=   7.1 p2=    93.4 ed=   133 6/3/2020    x1=  65. x2= 137. y1=  1.41 y2= -2.56 BEST
AAA2     1 Hungary Deaths    cc1=  .999055 cc2=  .882011 lx=  6.37792 if=  65 il= 137 6/7/2020   n=  72 now=     550 end=        589       546       578 U=    18.16 T=   90.5 p1=   7.1 p2=    93.4 ed=   133 6/3/2020    x1=  65. x2= 137. y1=  1.41 y2= -2.56 BEST
GP: Deaths    Hungary 6/7/2020        137     550      589     546      578    24   133 6/3/2020  
AAA1     1 Hungary Deaths    cc1=  .999034 cc2=  .881182 lx=  6.37992 if=  66 il= 137 6/7/2020   n=  71 now=     550 end=        589       546       578 U=    18.01 T=   90.9 p1=   7.1 p2=    93.4 ed=   133 6/3/2020    x1=  66. x2= 137. y1=  1.38 y2= -2.56 BEST
AAA2     1 Hungary Deaths    cc1=  .999040 cc2=  .881182 lx=  6.37792 if=  66 il= 137 6/7/2020   n=  71 now=     550 end=        589       546       578 U=    18.01 T=   90.9 p1=   7.1 p2=    93.4 ed=   133 6/3/2020    x1=  66. x2= 137. y1=  1.38 y2= -2.56 BEST
GP: Deaths    Hungary 6/7/2020        137     550      589     546      578    24   133 6/3/2020  
AAA1     1 Hungary Deaths    cc1=  .998999 cc2=  .880321 lx=  6.37992 if=  67 il= 137 6/7/2020   n=  70 now=     550 end=        589       546       578 U=    17.95 T=   91.0 p1=   7.1 p2=    93.4 ed=   133 6/3/2020    x1=  67. x2= 137. y1=  1.34 y2= -2.56 BEST
AAA2     1 Hungary Deaths    cc1=  .999008 cc2=  .880321 lx=  6.37692 if=  67 il= 137 6/7/2020   n=  70 now=     550 end=        589       546       578 U=    17.95 T=   91.0 p1=   7.1 p2=    93.4 ed=   133 6/3/2020    x1=  67. x2= 137. y1=  1.34 y2= -2.56 BEST
GP: Deaths    Hungary 6/7/2020        137     550      589     546      578    24   133 6/3/2020  
AAA1     1 Hungary Deaths    cc1=  .998959 cc2=  .879436 lx=  6.37992 if=  68 il= 137 6/7/2020   n=  69 now=     550 end=        589       546       578 U=    17.87 T=   91.2 p1=   7.1 p2=    93.4 ed=   133 6/3/2020    x1=  68. x2= 137. y1=  1.30 y2= -2.56 BEST
AAA2     1 Hungary Deaths    cc1=  .998970 cc2=  .879436 lx=  6.37692 if=  68 il= 137 6/7/2020   n=  69 now=     550 end=        589       546       578 U=    17.87 T=   91.2 p1=   7.1 p2=    93.4 ed=   133 6/3/2020    x1=  68. x2= 137. y1=  1.30 y2= -2.56 BEST
GP: Deaths    Hungary 6/7/2020        137     550      589     546      578    24   133 6/3/2020  
AAA1     1 Hungary Deaths    cc1=  .998913 cc2=  .878527 lx=  6.37992 if=  69 il= 137 6/7/2020   n=  68 now=     550 end=        589       546       578 U=    17.69 T=   91.7 p1=   7.1 p2=    93.4 ed=   133 6/3/2020    x1=  69. x2= 137. y1=  1.28 y2= -2.56 BEST
AAA2     1 Hungary Deaths    cc1=  .998926 cc2=  .878527 lx=  6.37692 if=  69 il= 137 6/7/2020   n=  68 now=     550 end=        589       546       578 U=    17.69 T=   91.7 p1=   7.1 p2=    93.4 ed=   133 6/3/2020    x1=  69. x2= 137. y1=  1.28 y2= -2.56 BEST
GP: Deaths    Hungary 6/7/2020        137     550      589     546      578    24   133 6/3/2020  
AAA1     1 Hungary Deaths    cc1=  .998870 cc2=  .877603 lx=  6.37992 if=  70 il= 137 6/7/2020   n=  67 now=     550 end=        589       546       578 U=    17.73 T=   91.6 p1=   7.1 p2=    93.4 ed=   133 6/3/2020    x1=  70. x2= 137. y1=  1.22 y2= -2.56 BEST
AAA2     1 Hungary Deaths    cc1=  .998881 cc2=  .877603 lx=  6.37692 if=  70 il= 137 6/7/2020   n=  67 now=     550 end=        589       546       578 U=    17.73 T=   91.6 p1=   7.1 p2=    93.4 ed=   133 6/3/2020    x1=  70. x2= 137. y1=  1.22 y2= -2.56 BEST
GP: Deaths    Hungary 6/7/2020        137     550      589     546      578    24   133 6/3/2020  
AAA1     1 Hungary Deaths    cc1=  .998823 cc2=  .876653 lx=  6.37992 if=  71 il= 137 6/7/2020   n=  66 now=     550 end=        589       546       578 U=    17.53 T=   92.1 p1=   7.1 p2=    93.4 ed=   133 6/3/2020    x1=  71. x2= 137. y1=  1.20 y2= -2.56 BEST
AAA2     1 Hungary Deaths    cc1=  .998832 cc2=  .876653 lx=  6.37692 if=  71 il= 137 6/7/2020   n=  66 now=     550 end=        589       546       578 U=    17.53 T=   92.1 p1=   7.1 p2=    93.4 ed=   133 6/3/2020    x1=  71. x2= 137. y1=  1.20 y2= -2.56 BEST
GP: Deaths    Hungary 6/7/2020        137     550      589     546      578    24   133 6/3/2020  
AAA1     1 Hungary Deaths    cc1=  .998800 cc2=  .875709 lx=  6.37992 if=  72 il= 137 6/7/2020   n=  65 now=     550 end=        589       546       578 U=    17.57 T=   92.0 p1=   7.1 p2=    93.4 ed=   133 6/3/2020    x1=  72. x2= 137. y1=  1.14 y2= -2.56 BEST
AAA2     1 Hungary Deaths    cc1=  .998805 cc2=  .875709 lx=  6.37792 if=  72 il= 137 6/7/2020   n=  65 now=     550 end=        589       546       578 U=    17.57 T=   92.0 p1=   7.1 p2=    93.4 ed=   133 6/3/2020    x1=  72. x2= 137. y1=  1.14 y2= -2.56 BEST
GP: Deaths    Hungary 6/7/2020        137     550      589     546      578    24   133 6/3/2020  
AAA1     1 Hungary Deaths    cc1=  .998771 cc2=  .874736 lx=  6.37992 if=  73 il= 137 6/7/2020   n=  64 now=     550 end=        589       546       578 U=    17.63 T=   91.9 p1=   7.1 p2=    93.4 ed=   133 6/3/2020    x1=  73. x2= 137. y1=  1.07 y2= -2.56 BEST
AAA2     1 Hungary Deaths    cc1=  .998773 cc2=  .874736 lx=  6.37892 if=  73 il= 137 6/7/2020   n=  64 now=     550 end=        589       546       578 U=    17.63 T=   91.9 p1=   7.1 p2=    93.4 ed=   133 6/3/2020    x1=  73. x2= 137. y1=  1.07 y2= -2.56 BEST
GP: Deaths    Hungary 6/7/2020        137     550      589     546      578    24   133 6/3/2020  
AAA1     1 Hungary Deaths    cc1=  .998733 cc2=  .873733 lx=  6.37992 if=  74 il= 137 6/7/2020   n=  63 now=     550 end=        589       546       578 U=    17.46 T=   92.3 p1=   7.1 p2=    93.4 ed=   133 6/3/2020    x1=  74. x2= 137. y1=  1.05 y2= -2.56 BEST
AAA2     1 Hungary Deaths    cc1=  .998733 cc2=  .873733 lx=  6.37992 if=  74 il= 137 6/7/2020   n=  63 now=     550 end=        589       546       578 U=    17.46 T=   92.3 p1=   7.1 p2=    93.4 ed=   133 6/3/2020    x1=  74. x2= 137. y1=  1.05 y2= -2.56 BEST
GP: Deaths    Hungary 6/7/2020        137     550      589     546      578    24   133 6/3/2020  
AAA1     1 Hungary Deaths    cc1=  .998737 cc2=  .872749 lx=  6.37992 if=  75 il= 137 6/7/2020   n=  62 now=     550 end=        589       546       578 U=    17.37 T=   92.5 p1=   7.1 p2=    93.4 ed=   133 6/3/2020    x1=  75. x2= 137. y1=  1.01 y2= -2.56 BEST
AAA2     1 Hungary Deaths    cc1=  .998738 cc2=  .872749 lx=  6.38092 if=  75 il= 137 6/7/2020   n=  62 now=     550 end=        589       546       578 U=    17.37 T=   92.5 p1=   7.1 p2=    93.4 ed=   133 6/3/2020    x1=  75. x2= 137. y1=  1.01 y2= -2.56 BEST
GP: Deaths    Hungary 6/7/2020        137     550      589     546      578    24   133 6/3/2020  
AAA1     1 Hungary Deaths    cc1=  .998781 cc2=  .871781 lx=  6.37992 if=  76 il= 137 6/7/2020   n=  61 now=     550 end=        589       546       578 U=    17.49 T=   92.2 p1=   7.1 p2=    93.4 ed=   133 6/3/2020    x1=  76. x2= 137. y1=   .93 y2= -2.56 BEST
AAA2     1 Hungary Deaths    cc1=  .998792 cc2=  .871781 lx=  6.38292 if=  76 il= 137 6/7/2020   n=  61 now=     550 end=        589       546       578 U=    17.49 T=   92.2 p1=   7.1 p2=    93.4 ed=   133 6/3/2020    x1=  76. x2= 137. y1=   .93 y2= -2.56 BEST
GP: Deaths    Hungary 6/7/2020        137     550      589     546      578    24   133 6/3/2020  
AAA2     1 Hungary Deaths    cc1=  .998805 cc2=  .870768 lx=  6.38992 if=  77 il= 137 6/7/2020   n=  60 now=     550 end=        595       546       578 U=    18.27 T=   92.4 p1=   8.2 p2=    92.4 ed=   135 6/5/2020    x1=  77. x2= 137. y1=   .85 y2= -2.44     
GP: Deaths    Hungary 6/7/2020        137     550      595     546      578    24   135 6/5/2020  
AAA2     1 Hungary Deaths    cc1=  .998820 cc2=  .869721 lx=  6.38992 if=  78 il= 137 6/7/2020   n=  59 now=     550 end=        595       546       578 U=    18.28 T=   92.4 p1=   8.2 p2=    92.4 ed=   135 6/5/2020    x1=  78. x2= 137. y1=   .79 y2= -2.44     
GP: Deaths    Hungary 6/7/2020        137     550      595     546      578    24   135 6/5/2020  
AAA2     1 Hungary Deaths    cc1=  .998843 cc2=  .868654 lx=  6.38992 if=  79 il= 137 6/7/2020   n=  58 now=     550 end=        595       546       578 U=    18.39 T=   92.2 p1=   8.2 p2=    92.4 ed=   135 6/5/2020    x1=  79. x2= 137. y1=   .72 y2= -2.44     
GP: Deaths    Hungary 6/7/2020        137     550      595     546      578    24   135 6/5/2020  
AAA2     1 Hungary Deaths    cc1=  .998846 cc2=  .867539 lx=  6.38992 if=  80 il= 137 6/7/2020   n=  57 now=     550 end=        595       546       578 U=    18.36 T=   92.2 p1=   8.2 p2=    92.4 ed=   135 6/5/2020    x1=  80. x2= 137. y1=   .67 y2= -2.44     
GP: Deaths    Hungary 6/7/2020        137     550      595     546      578    24   135 6/5/2020  
AAA2     1 Hungary Deaths    cc1=  .998868 cc2=  .866415 lx=  6.38992 if=  81 il= 137 6/7/2020   n=  56 now=     550 end=        595       546       578 U=    18.52 T=   91.8 p1=   8.2 p2=    92.4 ed=   135 6/5/2020    x1=  81. x2= 137. y1=   .58 y2= -2.44     
GP: Deaths    Hungary 6/7/2020        137     550      595     546      578    24   135 6/5/2020  
AAA2     1 Hungary Deaths    cc1=  .998853 cc2=  .865223 lx=  6.38992 if=  82 il= 137 6/7/2020   n=  55 now=     550 end=        595       546       578 U=    18.53 T=   91.8 p1=   8.2 p2=    92.4 ed=   135 6/5/2020    x1=  82. x2= 137. y1=   .53 y2= -2.44     
GP: Deaths    Hungary 6/7/2020        137     550      595     546      578    24   135 6/5/2020  
AAA2     1 Hungary Deaths    cc1=  .998870 cc2=  .864031 lx=  6.39992 if=  83 il= 137 6/7/2020   n=  54 now=     550 end=        601       546       578 U=    19.30 T=   92.0 p1=   9.3 p2=    91.5 ed=   137 6/7/2020    x1=  83. x2= 137. y1=   .47 y2= -2.33     
GP: Deaths    Hungary 6/7/2020        137     550      601     546      578    24   137 6/7/2020  
AAA2     1 Hungary Deaths    cc1=  .998874 cc2=  .862791 lx=  6.39992 if=  84 il= 137 6/7/2020   n=  53 now=     550 end=        601       546       578 U=    19.37 T=   91.9 p1=   9.3 p2=    91.5 ed=   137 6/7/2020    x1=  84. x2= 137. y1=   .41 y2= -2.33     
GP: Deaths    Hungary 6/7/2020        137     550      601     546      578    24   137 6/7/2020  
AAA2     1 Hungary Deaths    cc1=  .998870 cc2=  .861510 lx=  6.39992 if=  85 il= 137 6/7/2020   n=  52 now=     550 end=        601       546       578 U=    19.28 T=   92.1 p1=   9.3 p2=    91.5 ed=   137 6/7/2020    x1=  85. x2= 137. y1=   .37 y2= -2.33     
GP: Deaths    Hungary 6/7/2020        137     550      601     546      578    24   137 6/7/2020  
AAA2     1 Hungary Deaths    cc1=  .998909 cc2=  .860234 lx=  6.39992 if=  86 il= 137 6/7/2020   n=  51 now=     550 end=        601       546       578 U=    19.39 T=   91.8 p1=   9.3 p2=    91.5 ed=   137 6/7/2020    x1=  86. x2= 137. y1=   .30 y2= -2.33     
GP: Deaths    Hungary 6/7/2020        137     550      601     546      578    24   137 6/7/2020  
AAA2     1 Hungary Deaths    cc1=  .998955 cc2=  .858926 lx=  6.40992 if=  87 il= 137 6/7/2020   n=  50 now=     550 end=        607       546       578 U=    20.28 T=   91.7 p1=  10.4 p2=    90.6 ed=   139 6/9/2020    x1=  87. x2= 137. y1=   .23 y2= -2.23     
GP: Deaths    Hungary 6/7/2020        137     550      607     546      578    24   139 6/9/2020  
AAA2     1 Hungary Deaths    cc1=  .998965 cc2=  .857544 lx=  6.40992 if=  88 il= 137 6/7/2020   n=  49 now=     550 end=        607       546       578 U=    20.52 T=   91.2 p1=  10.4 p2=    90.6 ed=   139 6/9/2020    x1=  88. x2= 137. y1=   .16 y2= -2.23     
GP: Deaths    Hungary 6/7/2020        137     550      607     546      578    24   139 6/9/2020  
AAA2     1 Hungary Deaths    cc1=  .998928 cc2=  .856070 lx=  6.40992 if=  89 il= 137 6/7/2020   n=  48 now=     550 end=        607       546       578 U=    20.49 T=   91.3 p1=  10.4 p2=    90.6 ed=   139 6/9/2020    x1=  89. x2= 137. y1=   .11 y2= -2.23     
GP: Deaths    Hungary 6/7/2020        137     550      607     546      578    24   139 6/9/2020  
AAA2     1 Hungary Deaths    cc1=  .998899 cc2=  .854561 lx=  6.40992 if=  90 il= 137 6/7/2020   n=  47 now=     550 end=        607       546       578 U=    20.62 T=   91.0 p1=  10.4 p2=    90.6 ed=   139 6/9/2020    x1=  90. x2= 137. y1=   .05 y2= -2.23     
GP: Deaths    Hungary 6/7/2020        137     550      607     546      578    24   139 6/9/2020  
AAA2     1 Hungary Deaths    cc1=  .998859 cc2=  .852994 lx=  6.41992 if=  91 il= 137 6/7/2020   n=  46 now=     550 end=        613       546       578 U=    21.43 T=   91.1 p1=  11.5 p2=    89.7 ed=   141 6/11/2020   x1=  91. x2= 137. y1=   .00 y2= -2.14     
GP: Deaths    Hungary 6/7/2020        137     550      613     546      578    24   141 6/11/2020 
AAA2     1 Hungary Deaths    cc1=  .998823 cc2=  .851381 lx=  6.41992 if=  92 il= 137 6/7/2020   n=  45 now=     550 end=        613       546       578 U=    21.58 T=   90.7 p1=  11.5 p2=    89.7 ed=   141 6/11/2020   x1=  92. x2= 137. y1=  -.06 y2= -2.14     
GP: Deaths    Hungary 6/7/2020        137     550      613     546      578    24   141 6/11/2020 
AAA2     1 Hungary Deaths    cc1=  .998760 cc2=  .849689 lx=  6.41992 if=  93 il= 137 6/7/2020   n=  44 now=     550 end=        613       546       578 U=    22.20 T=   89.4 p1=  11.5 p2=    89.7 ed=   141 6/11/2020   x1=  93. x2= 137. y1=  -.16 y2= -2.14     
GP: Deaths    Hungary 6/7/2020        137     550      613     546      578    24   141 6/11/2020 
AAA2     1 Hungary Deaths    cc1=  .998709 cc2=  .847953 lx=  6.41992 if=  94 il= 137 6/7/2020   n=  43 now=     550 end=        613       546       578 U=    21.69 T=   90.5 p1=  11.5 p2=    89.7 ed=   141 6/11/2020   x1=  94. x2= 137. y1=  -.16 y2= -2.14     
GP: Deaths    Hungary 6/7/2020        137     550      613     546      578    24   141 6/11/2020 
AAA2     1 Hungary Deaths    cc1=  .998622 cc2=  .846124 lx=  6.41992 if=  95 il= 137 6/7/2020   n=  42 now=     550 end=        613       546       578 U=    21.68 T=   90.5 p1=  11.5 p2=    89.7 ed=   141 6/11/2020   x1=  95. x2= 137. y1=  -.21 y2= -2.14     
GP: Deaths    Hungary 6/7/2020        137     550      613     546      578    24   141 6/11/2020 
AAA2     1 Hungary Deaths    cc1=  .998530 cc2=  .844227 lx=  6.41992 if=  96 il= 137 6/7/2020   n=  41 now=     550 end=        613       546       578 U=    21.57 T=   90.8 p1=  11.5 p2=    89.7 ed=   141 6/11/2020   x1=  96. x2= 137. y1=  -.24 y2= -2.14     
GP: Deaths    Hungary 6/7/2020        137     550      613     546      578    24   141 6/11/2020 
AAA2     1 Hungary Deaths    cc1=  .998450 cc2=  .842277 lx=  6.41992 if=  97 il= 137 6/7/2020   n=  40 now=     550 end=        613       546       578 U=    21.61 T=   90.7 p1=  11.5 p2=    89.7 ed=   141 6/11/2020   x1=  97. x2= 137. y1=  -.29 y2= -2.14     
GP: Deaths    Hungary 6/7/2020        137     550      613     546      578    24   141 6/11/2020 
AAA2     1 Hungary Deaths    cc1=  .998360 cc2=  .840247 lx=  6.41992 if=  98 il= 137 6/7/2020   n=  39 now=     550 end=        613       546       578 U=    21.56 T=   90.8 p1=  11.5 p2=    89.7 ed=   141 6/11/2020   x1=  98. x2= 137. y1=  -.33 y2= -2.14     
GP: Deaths    Hungary 6/7/2020        137     550      613     546      578    24   141 6/11/2020 
AAA2     1 Hungary Deaths    cc1=  .998311 cc2=  .838182 lx=  6.42992 if=  99 il= 137 6/7/2020   n=  38 now=     550 end=        620       546       578 U=    22.54 T=   90.5 p1=  12.7 p2=    88.7 ed=   143 6/13/2020   x1=  99. x2= 137. y1=  -.38 y2= -2.06     
GP: Deaths    Hungary 6/7/2020        137     550      620     546      578    24   143 6/13/2020 
AAA2     1 Hungary Deaths    cc1=  .998237 cc2=  .836015 lx=  6.42992 if= 100 il= 137 6/7/2020   n=  37 now=     550 end=        620       546       578 U=    22.65 T=   90.3 p1=  12.7 p2=    88.7 ed=   143 6/13/2020   x1= 100. x2= 137. y1=  -.43 y2= -2.06     
GP: Deaths    Hungary 6/7/2020        137     550      620     546      578    24   143 6/13/2020 
AAA2     1 Hungary Deaths    cc1=  .998153 cc2=  .833755 lx=  6.43992 if= 101 il= 137 6/7/2020   n=  36 now=     550 end=        626       546       578 U=    23.73 T=   89.9 p1=  13.8 p2=    87.9 ed=   145 6/15/2020   x1= 101. x2= 137. y1=  -.47 y2= -1.99     
GP: Deaths    Hungary 6/7/2020        137     550      626     546      578    24   145 6/15/2020 
AAA2     1 Hungary Deaths    cc1=  .998038 cc2=  .831372 lx=  6.43992 if= 102 il= 137 6/7/2020   n=  35 now=     550 end=        626       546       578 U=    23.44 T=   90.4 p1=  13.8 p2=    87.9 ed=   145 6/15/2020   x1= 102. x2= 137. y1=  -.49 y2= -1.99     
GP: Deaths    Hungary 6/7/2020        137     550      626     546      578    24   145 6/15/2020 
AAA2     1 Hungary Deaths    cc1=  .998065 cc2=  .829034 lx=  6.44992 if= 103 il= 137 6/7/2020   n=  34 now=     550 end=        632       546       578 U=    24.53 T=   90.0 p1=  14.9 p2=    87.0 ed=   147 6/17/2020   x1= 103. x2= 137. y1=  -.53 y2= -1.92     
GP: Deaths    Hungary 6/7/2020        137     550      632     546      578    24   147 6/17/2020 
AAA2     1 Hungary Deaths    cc1=  .998113 cc2=  .826614 lx=  6.45992 if= 104 il= 137 6/7/2020   n=  33 now=     550 end=        639       546       578 U=    25.79 T=   89.3 p1=  16.2 p2=    86.1 ed=   150 6/20/2020   x1= 104. x2= 137. y1=  -.57 y2= -1.85     
GP: Deaths    Hungary 6/7/2020        137     550      639     546      578    24   150 6/20/2020 
AAA2     1 Hungary Deaths    cc1=  .998113 cc2=  .824036 lx=  6.47992 if= 105 il= 137 6/7/2020   n=  32 now=     550 end=        651       546       578 U=    27.90 T=   88.7 p1=  18.4 p2=    84.5 ed=   154 6/24/2020   x1= 105. x2= 137. y1=  -.58 y2= -1.73     
GP: Deaths    Hungary 6/7/2020        137     550      651     546      578    24   154 6/24/2020 
AAA2     1 Hungary Deaths    cc1=  .998123 cc2=  .821347 lx=  6.48992 if= 106 il= 137 6/7/2020   n=  31 now=     550 end=        658       546       578 U=    29.18 T=   88.1 p1=  19.6 p2=    83.6 ed=   156 6/26/2020   x1= 106. x2= 137. y1=  -.61 y2= -1.68     
GP: Deaths    Hungary 6/7/2020        137     550      658     546      578    24   156 6/26/2020 
AAA2     1 Hungary Deaths    cc1=  .998116 cc2=  .818511 lx=  6.50992 if= 107 il= 137 6/7/2020   n=  30 now=     550 end=        671       546       578 U=    31.42 T=   87.6 p1=  22.0 p2=    82.0 ed=   161 7/1/2020    x1= 107. x2= 137. y1=  -.62 y2= -1.57     
GP: Deaths    Hungary 6/7/2020        137     550      671     546      578    24   161 7/1/2020  
AAA2     1 Hungary Deaths    cc1=  .998123 cc2=  .815549 lx=  6.53992 if= 108 il= 137 6/7/2020   n=  29 now=     550 end=        692       546       578 U=    35.59 T=   85.8 p1=  25.8 p2=    79.5 ed=   169 7/9/2020    x1= 108. x2= 137. y1=  -.62 y2= -1.44     
GP: Deaths    Hungary 6/7/2020        137     550      692     546      578    24   169 7/9/2020  
AAA2     1 Hungary Deaths    cc1=  .997925 cc2=  .812230 lx=  6.53992 if= 109 il= 137 6/7/2020   n=  28 now=     550 end=        692       546       578 U=    36.00 T=   85.2 p1=  25.8 p2=    79.5 ed=   170 7/10/2020   x1= 109. x2= 137. y1=  -.66 y2= -1.44     
GP: Deaths    Hungary 6/7/2020        137     550      692     546      578    24   170 7/10/2020 
AAA2     1 Hungary Deaths    cc1=  .997702 cc2=  .808720 lx=  6.53992 if= 110 il= 137 6/7/2020   n=  27 now=     550 end=        692       546       578 U=    36.49 T=   84.5 p1=  25.8 p2=    79.5 ed=   170 7/10/2020   x1= 110. x2= 137. y1=  -.70 y2= -1.44     
GP: Deaths    Hungary 6/7/2020        137     550      692     546      578    24   170 7/10/2020 
AAA2     1 Hungary Deaths    cc1=  .997531 cc2=  .805081 lx=  6.51992 if= 111 il= 137 6/7/2020   n=  26 now=     550 end=        678       546       578 U=    33.91 T=   85.2 p1=  23.3 p2=    81.1 ed=   165 7/5/2020    x1= 111. x2= 137. y1=  -.76 y2= -1.53     
GP: Deaths    Hungary 6/7/2020        137     550      678     546      578    24   165 7/5/2020  
AAA2     1 Hungary Deaths    cc1=  .997275 cc2=  .801159 lx=  6.50992 if= 112 il= 137 6/7/2020   n=  25 now=     550 end=        671       546       578 U=    32.62 T=   85.7 p1=  22.0 p2=    82.0 ed=   162 7/2/2020    x1= 112. x2= 137. y1=  -.81 y2= -1.57     
GP: Deaths    Hungary 6/7/2020        137     550      671     546      578    24   162 7/2/2020  
AAA2     1 Hungary Deaths    cc1=  .996603 cc2=  .792479 lx=  6.48992 if= 114 il= 137 6/7/2020   n=  23 now=     550 end=        658       546       578 U=    30.45 T=   86.0 p1=  19.6 p2=    83.6 ed=   157 6/27/2020   x1= 114. x2= 137. y1=  -.92 y2= -1.68     
GP: Deaths    Hungary 6/7/2020        137     550      658     546      578    24   157 6/27/2020 
AAA2     1 Hungary Deaths    cc1=  .996227 cc2=  .787712 lx=  6.46992 if= 115 il= 137 6/7/2020   n=  22 now=     550 end=        645       546       578 U=    28.19 T=   86.6 p1=  17.3 p2=    85.3 ed=   153 6/23/2020   x1= 115. x2= 137. y1= -1.01 y2= -1.79     
GP: Deaths    Hungary 6/7/2020        137     550      645     546      578    24   153 6/23/2020 
AAA2     1 Hungary Deaths    cc1=  .995867 cc2=  .782666 lx=  6.44992 if= 116 il= 137 6/7/2020   n=  21 now=     550 end=        632       546       578 U=    25.24 T=   88.7 p1=  14.9 p2=    87.0 ed=   148 6/18/2020   x1= 116. x2= 137. y1= -1.08 y2= -1.92     
GP: Deaths    Hungary 6/7/2020        137     550      632     546      578    24   148 6/18/2020 
AAA2     1 Hungary Deaths    cc1=  .995270 cc2=  .777052 lx=  6.43992 if= 117 il= 137 6/7/2020   n=  20 now=     550 end=        626       546       578 U=    25.12 T=   87.1 p1=  13.8 p2=    87.9 ed=   146 6/16/2020   x1= 117. x2= 137. y1= -1.19 y2= -1.99     
GP: Deaths    Hungary 6/7/2020        137     550      626     546      578    24   146 6/16/2020 
AAA2     1 Hungary Deaths    cc1=  .995551 cc2=  .771944 lx=  6.40992 if= 118 il= 137 6/7/2020   n=  19 now=     550 end=        607       546       578 U=    21.14 T=   89.8 p1=  10.4 p2=    90.6 ed=   139 6/9/2020    x1= 118. x2= 137. y1= -1.33 y2= -2.23     
GP: Deaths    Hungary 6/7/2020        137     550      607     546      578    24   139 6/9/2020  
AAA1     1 Hungary Deaths    cc1=  .996348 cc2=  .766932 lx=  6.37992 if= 119 il= 137 6/7/2020   n=  18 now=     550 end=        589       546       578 U=    16.70 T=   94.3 p1=   7.1 p2=    93.4 ed=   133 6/3/2020    x1= 119. x2= 137. y1= -1.48 y2= -2.56 BEST
AAA2     1 Hungary Deaths    cc1=  .996351 cc2=  .766932 lx=  6.38292 if= 119 il= 137 6/7/2020   n=  18 now=     550 end=        589       546       578 U=    16.70 T=   94.3 p1=   7.1 p2=    93.4 ed=   133 6/3/2020    x1= 119. x2= 137. y1= -1.48 y2= -2.56 BEST
GP: Deaths    Hungary 6/7/2020        137     550      589     546      578    24   133 6/3/2020  
AAA1     1 Hungary Deaths    cc1=  .997016 cc2=  .761313 lx=  6.36992 if= 120 il= 137 6/7/2020   n=  17 now=     550 end=        584       546       578 U=    14.89 T=   96.8 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1= 120. x2= 137. y1= -1.56 y2= -2.70 BEST
AAA2     1 Hungary Deaths    cc1=  .997023 cc2=  .761313 lx=  6.36692 if= 120 il= 137 6/7/2020   n=  17 now=     550 end=        584       546       578 U=    14.89 T=   96.8 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1= 120. x2= 137. y1= -1.56 y2= -2.70 BEST
GP: Deaths    Hungary 6/7/2020        137     550      584     546      578    24   131 6/1/2020  
AAA1     1 Hungary Deaths    cc1=  .997361 cc2=  .754826 lx=  6.35992 if= 121 il= 137 6/7/2020   n=  16 now=     550 end=        578       546       578 U=    13.09 T=   99.6 p1=   5.1 p2=    95.2 ed=   130 5/31/2020   x1= 121. x2= 137. y1= -1.64 y2= -2.86 BEST
AAA2     1 Hungary Deaths    cc1=  .997373 cc2=  .754826 lx=  6.35692 if= 121 il= 137 6/7/2020   n=  16 now=     550 end=        578       546       578 U=    13.09 T=   99.6 p1=   5.1 p2=    95.2 ed=   130 5/31/2020   x1= 121. x2= 137. y1= -1.64 y2= -2.86 BEST
GP: Deaths    Hungary 6/7/2020        137     550      578     546      578    24   130 5/31/2020 
