TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       16636.00000        9.71932
TAB:  US_Maryland_Prince_Georges_Prince_George_s Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/24/2020       123     607      691     490      683    21   150 6/20/2020 
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999267 cc2=  .854930 lx=  6.53853 if=  76 il= 123 5/24/2020  n=  47 now=     607 end=        691       490       683 U=    20.85 T=  100.8 p1=  13.8 p2=    87.8 ed=   149 6/19/2020   x1=  76. x2= 123. y1=  1.19 y2= -1.07 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999268 cc2=  .854930 lx=  6.53353 if=  76 il= 123 5/24/2020  n=  47 now=     607 end=        691       490       683 U=    20.85 T=  100.8 p1=  13.8 p2=    87.8 ed=   149 6/19/2020   x1=  76. x2= 123. y1=  1.19 y2= -1.07 BEST
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/24/2020       123     607      691     490      683    21   149 6/19/2020 
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999225 cc2=  .853360 lx=  6.52853 if=  77 il= 123 5/24/2020  n=  46 now=     607 end=        684       490       683 U=    20.76 T=  100.2 p1=  12.7 p2=    88.7 ed=   149 6/19/2020   x1=  77. x2= 123. y1=  1.12 y2= -1.10 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999225 cc2=  .853360 lx=  6.53153 if=  77 il= 123 5/24/2020  n=  46 now=     607 end=        684       490       683 U=    20.76 T=  100.2 p1=  12.7 p2=    88.7 ed=   149 6/19/2020   x1=  77. x2= 123. y1=  1.12 y2= -1.10 BEST
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/24/2020       123     607      684     490      683    21   149 6/19/2020 
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999202 cc2=  .851760 lx=  6.52853 if=  78 il= 123 5/24/2020  n=  45 now=     607 end=        684       490       683 U=    20.50 T=  100.5 p1=  12.7 p2=    88.7 ed=   148 6/18/2020   x1=  78. x2= 123. y1=  1.10 y2= -1.10 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999202 cc2=  .851760 lx=  6.52553 if=  78 il= 123 5/24/2020  n=  45 now=     607 end=        684       490       683 U=    20.50 T=  100.5 p1=  12.7 p2=    88.7 ed=   148 6/18/2020   x1=  78. x2= 123. y1=  1.10 y2= -1.10 BEST
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/24/2020       123     607      684     490      683    21   148 6/18/2020 
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999148 cc2=  .850077 lx=  6.52853 if=  79 il= 123 5/24/2020  n=  44 now=     607 end=        684       490       683 U=    20.73 T=  100.3 p1=  12.7 p2=    88.7 ed=   149 6/19/2020   x1=  79. x2= 123. y1=  1.03 y2= -1.10 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999150 cc2=  .850077 lx=  6.52353 if=  79 il= 123 5/24/2020  n=  44 now=     607 end=        684       490       683 U=    20.73 T=  100.3 p1=  12.7 p2=    88.7 ed=   149 6/19/2020   x1=  79. x2= 123. y1=  1.03 y2= -1.10 BEST
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/24/2020       123     607      684     490      683    21   149 6/19/2020 
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999124 cc2=  .848369 lx=  6.51853 if=  80 il= 123 5/24/2020  n=  43 now=     607 end=        677       490       683 U=    20.63 T=   99.8 p1=  11.5 p2=    89.7 ed=   148 6/18/2020   x1=  80. x2= 123. y1=   .96 y2= -1.13 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999124 cc2=  .848369 lx=  6.51753 if=  80 il= 123 5/24/2020  n=  43 now=     607 end=        677       490       683 U=    20.63 T=   99.8 p1=  11.5 p2=    89.7 ed=   148 6/18/2020   x1=  80. x2= 123. y1=   .96 y2= -1.13 BEST
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/24/2020       123     607      677     490      683    21   148 6/18/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999158 cc2=  .846660 lx=  6.50853 if=  81 il= 123 5/24/2020  n=  42 now=     607 end=        670       490       683 U=    20.24 T=   99.6 p1=  10.4 p2=    90.6 ed=   147 6/17/2020   x1=  81. x2= 123. y1=   .92 y2= -1.16     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/24/2020       123     607      670     490      683    21   147 6/17/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999182 cc2=  .844878 lx=  6.49853 if=  82 il= 123 5/24/2020  n=  41 now=     607 end=        664       490       683 U=    20.03 T=   99.2 p1=   9.4 p2=    91.4 ed=   146 6/16/2020   x1=  82. x2= 123. y1=   .86 y2= -1.19     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/24/2020       123     607      664     490      683    21   146 6/16/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999263 cc2=  .843090 lx=  6.48853 if=  83 il= 123 5/24/2020  n=  40 now=     607 end=        657       490       683 U=    19.83 T=   98.7 p1=   8.2 p2=    92.4 ed=   145 6/15/2020   x1=  83. x2= 123. y1=   .79 y2= -1.22     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/24/2020       123     607      657     490      683    21   145 6/15/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999447 cc2=  .841333 lx=  6.47853 if=  84 il= 123 5/24/2020  n=  39 now=     607 end=        651       490       683 U=    19.05 T=   99.0 p1=   7.2 p2=    93.2 ed=   143 6/13/2020   x1=  84. x2= 123. y1=   .79 y2= -1.26     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/24/2020       123     607      651     490      683    21   143 6/13/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999466 cc2=  .839338 lx=  6.46853 if=  85 il= 123 5/24/2020  n=  38 now=     607 end=        644       490       683 U=    18.28 T=   99.3 p1=   6.1 p2=    94.3 ed=   142 6/12/2020   x1=  85. x2= 123. y1=   .78 y2= -1.29     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/24/2020       123     607      644     490      683    21   142 6/12/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999426 cc2=  .837204 lx=  6.46853 if=  86 il= 123 5/24/2020  n=  37 now=     607 end=        644       490       683 U=    18.07 T=   99.6 p1=   6.1 p2=    94.3 ed=   142 6/12/2020   x1=  86. x2= 123. y1=   .75 y2= -1.29     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/24/2020       123     607      644     490      683    21   142 6/12/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999390 cc2=  .832723 lx=  6.47853 if=  88 il= 123 5/24/2020  n=  35 now=     607 end=        651       490       683 U=    18.82 T=   99.3 p1=   7.2 p2=    93.2 ed=   143 6/13/2020   x1=  88. x2= 123. y1=   .60 y2= -1.26     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/24/2020       123     607      651     490      683    21   143 6/13/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999343 cc2=  .830313 lx=  6.46853 if=  89 il= 123 5/24/2020  n=  34 now=     607 end=        644       490       683 U=    18.34 T=   99.3 p1=   6.1 p2=    94.3 ed=   142 6/12/2020   x1=  89. x2= 123. y1=   .56 y2= -1.29     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/24/2020       123     607      644     490      683    21   142 6/12/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999284 cc2=  .827786 lx=  6.47853 if=  90 il= 123 5/24/2020  n=  33 now=     607 end=        651       490       683 U=    18.40 T=   99.8 p1=   7.2 p2=    93.2 ed=   143 6/13/2020   x1=  90. x2= 123. y1=   .54 y2= -1.26     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/24/2020       123     607      651     490      683    21   143 6/13/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999273 cc2=  .825196 lx=  6.47853 if=  91 il= 123 5/24/2020  n=  32 now=     607 end=        651       490       683 U=    18.54 T=   99.7 p1=   7.2 p2=    93.2 ed=   143 6/13/2020   x1=  91. x2= 123. y1=   .47 y2= -1.26     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/24/2020       123     607      651     490      683    21   143 6/13/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999236 cc2=  .822459 lx=  6.48853 if=  92 il= 123 5/24/2020  n=  31 now=     607 end=        657       490       683 U=    19.20 T=   99.5 p1=   8.2 p2=    92.4 ed=   144 6/14/2020   x1=  92. x2= 123. y1=   .39 y2= -1.22     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/24/2020       123     607      657     490      683    21   144 6/14/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999163 cc2=  .819558 lx=  6.48853 if=  93 il= 123 5/24/2020  n=  30 now=     607 end=        657       490       683 U=    19.00 T=   99.7 p1=   8.2 p2=    92.4 ed=   144 6/14/2020   x1=  93. x2= 123. y1=   .35 y2= -1.22     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/24/2020       123     607      657     490      683    21   144 6/14/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999084 cc2=  .816509 lx=  6.48853 if=  94 il= 123 5/24/2020  n=  29 now=     607 end=        657       490       683 U=    19.17 T=   99.5 p1=   8.2 p2=    92.4 ed=   144 6/14/2020   x1=  94. x2= 123. y1=   .29 y2= -1.22     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/24/2020       123     607      657     490      683    21   144 6/14/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .998987 cc2=  .813291 lx=  6.48853 if=  95 il= 123 5/24/2020  n=  28 now=     607 end=        657       490       683 U=    18.56 T=  100.3 p1=   8.2 p2=    92.4 ed=   144 6/14/2020   x1=  95. x2= 123. y1=   .28 y2= -1.22     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/24/2020       123     607      657     490      683    21   144 6/14/2020 
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999139 cc2=  .810157 lx=  6.51853 if=  96 il= 123 5/24/2020  n=  27 now=     607 end=        677       490       683 U=    20.24 T=  100.2 p1=  11.5 p2=    89.7 ed=   147 6/17/2020   x1=  96. x2= 123. y1=   .21 y2= -1.13 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999140 cc2=  .810157 lx=  6.51653 if=  96 il= 123 5/24/2020  n=  27 now=     607 end=        677       490       683 U=    20.24 T=  100.2 p1=  11.5 p2=    89.7 ed=   147 6/17/2020   x1=  96. x2= 123. y1=   .21 y2= -1.13 BEST
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/24/2020       123     607      677     490      683    21   147 6/17/2020 
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999047 cc2=  .806597 lx=  6.51853 if=  97 il= 123 5/24/2020  n=  26 now=     607 end=        677       490       683 U=    19.98 T=  100.5 p1=  11.5 p2=    89.7 ed=   147 6/17/2020   x1=  97. x2= 123. y1=   .17 y2= -1.13 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999047 cc2=  .806597 lx=  6.52153 if=  97 il= 123 5/24/2020  n=  26 now=     607 end=        677       490       683 U=    19.98 T=  100.5 p1=  11.5 p2=    89.7 ed=   147 6/17/2020   x1=  97. x2= 123. y1=   .17 y2= -1.13 BEST
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/24/2020       123     607      677     490      683    21   147 6/17/2020 
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999053 cc2=  .802937 lx=  6.53853 if=  98 il= 123 5/24/2020  n=  25 now=     607 end=        691       490       683 U=    21.08 T=  100.5 p1=  13.8 p2=    87.8 ed=   150 6/20/2020   x1=  98. x2= 123. y1=   .12 y2= -1.07 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999054 cc2=  .802937 lx=  6.54353 if=  98 il= 123 5/24/2020  n=  25 now=     607 end=        691       490       683 U=    21.08 T=  100.5 p1=  13.8 p2=    87.8 ed=   150 6/20/2020   x1=  98. x2= 123. y1=   .12 y2= -1.07 BEST
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/24/2020       123     607      691     490      683    21   150 6/20/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .998953 cc2=  .798953 lx=  6.54853 if=  99 il= 123 5/24/2020  n=  24 now=     607 end=        698       490       683 U=    21.74 T=  100.4 p1=  15.0 p2=    87.0 ed=   151 6/21/2020   x1=  99. x2= 123. y1=   .07 y2= -1.04     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/24/2020       123     607      698     490      683    21   151 6/21/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .998823 cc2=  .794699 lx=  6.54853 if= 100 il= 123 5/24/2020  n=  23 now=     607 end=        698       490       683 U=    21.06 T=  101.1 p1=  15.0 p2=    87.0 ed=   150 6/20/2020   x1= 100. x2= 123. y1=   .05 y2= -1.04     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/24/2020       123     607      698     490      683    21   150 6/20/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .998938 cc2=  .790424 lx=  6.59853 if= 101 il= 123 5/24/2020  n=  22 now=     607 end=        734       490       683 U=    24.18 T=  101.1 p1=  20.9 p2=    82.7 ed=   158 6/28/2020   x1= 101. x2= 123. y1=   .00 y2=  -.91     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/24/2020       123     607      734     490      683    21   158 6/28/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .998881 cc2=  .785680 lx=  6.56853 if= 102 il= 123 5/24/2020  n=  21 now=     607 end=        712       490       683 U=    22.68 T=  100.7 p1=  17.3 p2=    85.3 ed=   154 6/24/2020   x1= 102. x2= 123. y1=  -.06 y2=  -.98     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/24/2020       123     607      712     490      683    21   154 6/24/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .998737 cc2=  .780519 lx=  6.55853 if= 103 il= 123 5/24/2020  n=  20 now=     607 end=        705       490       683 U=    21.85 T=  100.9 p1=  16.1 p2=    86.1 ed=   152 6/22/2020   x1= 103. x2= 123. y1=  -.09 y2= -1.01     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/24/2020       123     607      705     490      683    21   152 6/22/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .998573 cc2=  .774967 lx=  6.57853 if= 104 il= 123 5/24/2020  n=  19 now=     607 end=        719       490       683 U=    22.57 T=  101.4 p1=  18.5 p2=    84.4 ed=   154 6/24/2020   x1= 104. x2= 123. y1=  -.11 y2=  -.96     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/24/2020       123     607      719     490      683    21   154 6/24/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .998484 cc2=  .769068 lx=  6.62853 if= 105 il= 123 5/24/2020  n=  18 now=     607 end=        756       490       683 U=    25.12 T=  102.0 p1=  24.5 p2=    80.3 ed=   161 7/1/2020    x1= 105. x2= 123. y1=  -.12 y2=  -.83     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/24/2020       123     607      756     490      683    21   161 7/1/2020  
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .997900 cc2=  .755365 lx=  6.62853 if= 107 il= 123 5/24/2020  n=  16 now=     607 end=        756       490       683 U=    26.04 T=  101.3 p1=  24.5 p2=    80.3 ed=   162 7/2/2020    x1= 107. x2= 123. y1=  -.22 y2=  -.83     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/24/2020       123     607      756     490      683    21   162 7/2/2020  
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .997920 cc2=  .747920 lx=  6.55853 if= 108 il= 123 5/24/2020  n=  15 now=     607 end=        705       490       683 U=    22.78 T=  100.0 p1=  16.1 p2=    86.1 ed=   153 6/23/2020   x1= 108. x2= 123. y1=  -.35 y2= -1.01     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/24/2020       123     607      705     490      683    21   153 6/23/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .998265 cc2=  .740066 lx=  6.48853 if= 109 il= 123 5/24/2020  n=  14 now=     607 end=        657       490       683 U=    18.69 T=  100.1 p1=   8.2 p2=    92.4 ed=   144 6/14/2020   x1= 109. x2= 123. y1=  -.47 y2= -1.22     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/24/2020       123     607      657     490      683    21   144 6/14/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .997934 cc2=  .730672 lx=  6.46853 if= 110 il= 123 5/24/2020  n=  13 now=     607 end=        644       490       683 U=    17.14 T=  100.8 p1=   6.1 p2=    94.3 ed=   141 6/11/2020   x1= 110. x2= 123. y1=  -.54 y2= -1.29     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/24/2020       123     607      644     490      683    21   141 6/11/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .997847 cc2=  .720497 lx=  6.54853 if= 111 il= 123 5/24/2020  n=  12 now=     607 end=        698       490       683 U=    21.01 T=  101.2 p1=  15.0 p2=    87.0 ed=   150 6/20/2020   x1= 111. x2= 123. y1=  -.47 y2= -1.04     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/24/2020       123     607      698     490      683    21   150 6/20/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .998022 cc2=  .709347 lx=  6.76853 if= 112 il= 123 5/24/2020  n=  11 now=     607 end=        870       490       683 U=    32.55 T=  104.9 p1=  43.3 p2=    69.8 ed=   181 7/21/2020   x1= 112. x2= 123. y1=  -.22 y2=  -.55     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/24/2020       123     607      870     490      683    21   181 7/21/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .997503 cc2=  .695992 lx=  6.90853 if= 113 il= 123 5/24/2020  n=  10 now=     607 end=       1000       490       683 U=    39.13 T=  109.8 p1=  64.7 p2=    60.7 ed=   202 8/11/2020   x1= 113. x2= 123. y1=  -.08 y2=  -.34     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/24/2020       123     607     1000     490      683    21   202 8/11/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .997641 cc2=  .681413 lx=  8.40853 if= 114 il= 123 5/24/2020  n=   9 now=     607 end=       4485       490       683 U=   121.01 T=  219.2 p1= 638.9 p2=    13.5 ed=   504 6/9/2021    x1= 114. x2= 123. y1=   .87 y2=   .79     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/24/2020       123     607    -         490      683    21   504 6/9/2021  
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .997190 cc2=  .663856 lx=  8.40853 if= 115 il= 123 5/24/2020  n=   8 now=     607 end=       4485       490       683 U=   118.86 T=  217.5 p1= 638.9 p2=    13.5 ed=   497 6/2/2021    x1= 115. x2= 123. y1=   .86 y2=   .79     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/24/2020       123     607    -         490      683    21   497 6/2/2021  
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .996202 cc2=  .642649 lx=  6.85853 if= 116 il= 123 5/24/2020  n=   7 now=     607 end=        951       490       683 U=    38.36 T=  107.3 p1=  56.7 p2=    63.8 ed=   197 8/6/2020    x1= 116. x2= 123. y1=  -.23 y2=  -.41     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/24/2020       123     607      951     490      683    21   197 8/6/2020  
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .996423 cc2=  .618459 lx=  6.34853 if= 117 il= 123 5/24/2020  n=   6 now=     607 end=        571       490       683 U=    10.64 T=  103.1 p1=  -5.9 p2=   106.3 ed=   128 5/29/2020   x1= 117. x2= 123. y1= -1.31 y2= -1.87     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/24/2020       123     607      571     490      683    21   128 5/29/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .997162 cc2=  .588913 lx=  6.25853 if= 118 il= 123 5/24/2020  n=   5 now=     607 end=        522       490       683 U=     5.45 T=  108.0 p1= -14.0 p2=   116.3 ed=   120 5/21/2020   x1= 118. x2= 123. y1= -1.83 y2= -2.75     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/24/2020       123     607      522     490      683    21   120 5/21/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .998603 cc2=  .877335 lx=  6.57853 if=  57 il= 124 5/25/2020  n=  67 now=     607 end=        719       497       677 U=    23.28 T=  100.9 p1=  18.5 p2=    84.4 ed=   155 6/25/2020   x1=  57. x2= 124. y1=  1.88 y2=  -.99     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      719     497      677    12   155 6/25/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .998897 cc2=  .876727 lx=  6.56853 if=  58 il= 124 5/25/2020  n=  66 now=     607 end=        712       497       677 U=    22.73 T=  100.8 p1=  17.3 p2=    85.3 ed=   154 6/24/2020   x1=  58. x2= 124. y1=  1.88 y2= -1.02     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      712     497      677    12   154 6/24/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999104 cc2=  .876012 lx=  6.54853 if=  59 il= 124 5/25/2020  n=  65 now=     607 end=        698       497       677 U=    21.97 T=  100.3 p1=  15.0 p2=    87.0 ed=   152 6/22/2020   x1=  59. x2= 124. y1=  1.88 y2= -1.08     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      698     497      677    12   152 6/22/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999229 cc2=  .875194 lx=  6.53853 if=  60 il= 124 5/25/2020  n=  64 now=     607 end=        691       497       677 U=    21.43 T=  100.2 p1=  13.8 p2=    87.8 ed=   150 6/20/2020   x1=  60. x2= 124. y1=  1.88 y2= -1.11     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      691     497      677    12   150 6/20/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999282 cc2=  .874282 lx=  6.53853 if=  61 il= 124 5/25/2020  n=  63 now=     607 end=        691       497       677 U=    21.09 T=  100.6 p1=  13.8 p2=    87.8 ed=   150 6/20/2020   x1=  61. x2= 124. y1=  1.88 y2= -1.11     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      691     497      677    12   150 6/20/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999277 cc2=  .873289 lx=  6.52853 if=  62 il= 124 5/25/2020  n=  62 now=     607 end=        684       497       677 U=    21.35 T=   99.7 p1=  12.7 p2=    88.7 ed=   150 6/20/2020   x1=  62. x2= 124. y1=  1.76 y2= -1.14     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      684     497      677    12   150 6/20/2020 
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999409 cc2=  .872408 lx=  6.51853 if=  63 il= 124 5/25/2020  n=  61 now=     607 end=        677       497       677 U=    20.79 T=   99.6 p1=  11.5 p2=    89.7 ed=   148 6/18/2020   x1=  63. x2= 124. y1=  1.76 y2= -1.17 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999409 cc2=  .872408 lx=  6.52153 if=  63 il= 124 5/25/2020  n=  61 now=     607 end=        677       497       677 U=    20.79 T=   99.6 p1=  11.5 p2=    89.7 ed=   148 6/18/2020   x1=  63. x2= 124. y1=  1.76 y2= -1.17 BEST
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      677     497      677    12   148 6/18/2020 
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999461 cc2=  .871425 lx=  6.51853 if=  64 il= 124 5/25/2020  n=  60 now=     607 end=        677       497       677 U=    20.45 T=  100.0 p1=  11.5 p2=    89.7 ed=   148 6/18/2020   x1=  64. x2= 124. y1=  1.76 y2= -1.17 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999462 cc2=  .871425 lx=  6.51453 if=  64 il= 124 5/25/2020  n=  60 now=     607 end=        677       497       677 U=    20.45 T=  100.0 p1=  11.5 p2=    89.7 ed=   148 6/18/2020   x1=  64. x2= 124. y1=  1.76 y2= -1.17 BEST
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      677     497      677    12   148 6/18/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999457 cc2=  .870358 lx=  6.50853 if=  65 il= 124 5/25/2020  n=  59 now=     607 end=        670       497       677 U=    19.90 T=  100.0 p1=  10.4 p2=    90.6 ed=   147 6/17/2020   x1=  65. x2= 124. y1=  1.76 y2= -1.20     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      670     497      677    12   147 6/17/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999429 cc2=  .869240 lx=  6.50853 if=  66 il= 124 5/25/2020  n=  58 now=     607 end=        670       497       677 U=    19.56 T=  100.4 p1=  10.4 p2=    90.6 ed=   146 6/16/2020   x1=  66. x2= 124. y1=  1.76 y2= -1.20     
GP: Deaths    US_Maryland_Prince_Georges_Prince_George_s 5/25/2020       124     607      670     497      677    12   146 6/16/2020 
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999439 cc2=  .868132 lx=  6.51853 if=  67 il= 124 5/25/2020  n=  57 now=     607 end=        677       497       677 U=    19.92 T=  100.7 p1=  11.5 p2=    89.7 ed=   147 6/17/2020   x1=  67. x2= 124. y1=  1.69 y2= -1.17 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Deaths    cc1=  .999439 cc2=  .868132 lx=  6.51753 if=  67 il= 124 5/25/2020  n=  57 now=     607 end=        677       497       677 U=    19.92 T=  100.7 p1=  11.5 p2=    89.7 ed=   147 6/17/2020   x1=  67. x2= 124. y1=  1.69 y2= -1.17 BEST
