TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3174.00000        8.06275
TAB:  US_Virginia_Loudoun Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .981450 cc2=  .804674 lx=  4.24469 if=  94 il= 125 5/26/2020  n=  31 now=      67 end=         69        52        53 U=    16.85 T=  104.3 p1=   3.0 p2=    97.1 ed=   144 6/14/2020   x1=  94. x2= 125. y1=   .61 y2= -1.23     
GP: Deaths    US_Virginia_Loudoun 5/26/2020       125      67       69      52       53    12   144 6/14/2020 
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .981556 cc2=  .801951 lx=  4.16469 if=  95 il= 125 5/26/2020  n=  30 now=      67 end=         64        52        53 U=    14.19 T=  103.1 p1=  -4.5 p2=   104.7 ed=   136 6/6/2020    x1=  95. x2= 125. y1=   .57 y2= -1.54     
GP: Deaths    US_Virginia_Loudoun 5/26/2020       125      67       64      52       53    12   136 6/6/2020  
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .981369 cc2=  .798795 lx=  4.10469 if=  96 il= 125 5/26/2020  n=  29 now=      67 end=         60        52        53 U=    12.31 T=  101.9 p1= -10.4 p2=   111.7 ed=   130 5/31/2020   x1=  96. x2= 125. y1=   .48 y2= -1.87     
GP: Deaths    US_Virginia_Loudoun 5/26/2020       125      67       60      52       53    12   130 5/31/2020 
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .981515 cc2=  .795820 lx=  4.06469 if=  97 il= 125 5/26/2020  n=  28 now=      67 end=         58        52        53 U=    10.63 T=  101.9 p1= -13.4 p2=   115.5 ed=   126 5/27/2020   x1=  97. x2= 125. y1=   .46 y2= -2.18     
GP: Deaths    US_Virginia_Loudoun 5/26/2020       125      67       58      52       53    12   126 5/27/2020 
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .981197 cc2=  .792214 lx=  4.03469 if=  98 il= 125 5/26/2020  n=  27 now=      67 end=         56        52        53 U=     9.59 T=  101.2 p1= -16.4 p2=   119.6 ed=   123 5/24/2020   x1=  98. x2= 125. y1=   .33 y2= -2.48     
GP: Deaths    US_Virginia_Loudoun 5/26/2020       125      67       56      52       53    12   123 5/24/2020 
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .981581 cc2=  .789131 lx=  4.02469 if=  99 il= 125 5/26/2020  n=  26 now=      67 end=         55        52        53 U=     9.01 T=  101.5 p1= -17.9 p2=   121.8 ed=   122 5/23/2020   x1=  99. x2= 125. y1=   .28 y2= -2.61     
GP: Deaths    US_Virginia_Loudoun 5/26/2020       125      67       55      52       53    12   122 5/23/2020 
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .981945 cc2=  .785829 lx=  4.01469 if= 100 il= 125 5/26/2020  n=  25 now=      67 end=         55        52        53 U=     8.26 T=  102.2 p1= -17.9 p2=   121.8 ed=   121 5/22/2020   x1= 100. x2= 125. y1=   .27 y2= -2.76     
GP: Deaths    US_Virginia_Loudoun 5/26/2020       125      67       55      52       53    12   121 5/22/2020 
AAA1     1 US_Virginia_Loudoun Deaths    cc1=  .981549 cc2=  .781549 lx=  4.00469 if= 101 il= 125 5/26/2020  n=  24 now=      67 end=         54        52        53 U=     7.65 T=  102.6 p1= -19.4 p2=   124.1 ed=   120 5/21/2020   x1= 101. x2= 125. y1=   .21 y2= -2.93 BEST
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .981571 cc2=  .781549 lx=  4.00169 if= 101 il= 125 5/26/2020  n=  24 now=      67 end=         54        52        53 U=     7.65 T=  102.6 p1= -19.4 p2=   124.1 ed=   120 5/21/2020   x1= 101. x2= 125. y1=   .21 y2= -2.93 BEST
GP: Deaths    US_Virginia_Loudoun 5/26/2020       125      67       54      52       53    12   120 5/21/2020 
AAA1     1 US_Virginia_Loudoun Deaths    cc1=  .976550 cc2=  .763349 lx=  3.98469 if= 104 il= 125 5/26/2020  n=  21 now=      67 end=         53        52        53 U=     6.60 T=  102.6 p1= -20.9 p2=   126.4 ed=   118 5/19/2020   x1= 104. x2= 125. y1=  -.21 y2= -3.40 BEST
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .976584 cc2=  .763349 lx=  3.98669 if= 104 il= 125 5/26/2020  n=  21 now=      67 end=         53        52        53 U=     6.60 T=  102.6 p1= -20.9 p2=   126.4 ed=   118 5/19/2020   x1= 104. x2= 125. y1=  -.21 y2= -3.40 BEST
GP: Deaths    US_Virginia_Loudoun 5/26/2020       125      67       53      52       53    12   118 5/19/2020 
AAA1     1 US_Virginia_Loudoun Deaths    cc1=  .976158 cc2=  .757940 lx=  3.98469 if= 105 il= 125 5/26/2020  n=  20 now=      67 end=         53        52        53 U=     6.39 T=  103.3 p1= -20.9 p2=   126.4 ed=   118 5/19/2020   x1= 105. x2= 125. y1=  -.27 y2= -3.40 BEST
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .976192 cc2=  .757940 lx=  3.98269 if= 105 il= 125 5/26/2020  n=  20 now=      67 end=         53        52        53 U=     6.39 T=  103.3 p1= -20.9 p2=   126.4 ed=   118 5/19/2020   x1= 105. x2= 125. y1=  -.27 y2= -3.40 BEST
GP: Deaths    US_Virginia_Loudoun 5/26/2020       125      67       53      52       53    12   118 5/19/2020 
AAA1     1 US_Virginia_Loudoun Deaths    cc1=  .974803 cc2=  .751196 lx=  3.97469 if= 106 il= 125 5/26/2020  n=  19 now=      67 end=         53        52        53 U=     5.56 T=  104.1 p1= -20.9 p2=   126.4 ed=   117 5/18/2020   x1= 106. x2= 125. y1=  -.33 y2= -3.75 BEST
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .975017 cc2=  .751196 lx=  3.97869 if= 106 il= 125 5/26/2020  n=  19 now=      67 end=         53        52        53 U=     5.56 T=  104.1 p1= -20.9 p2=   126.4 ed=   117 5/18/2020   x1= 106. x2= 125. y1=  -.33 y2= -3.75 BEST
GP: Deaths    US_Virginia_Loudoun 5/26/2020       125      67       53      52       53    12   117 5/18/2020 
AAA1     1 US_Virginia_Loudoun Deaths    cc1=  .972728 cc2=  .743312 lx=  3.97469 if= 107 il= 125 5/26/2020  n=  18 now=      67 end=         53        52        53 U=     5.53 T=  104.2 p1= -20.9 p2=   126.4 ed=   117 5/18/2020   x1= 107. x2= 125. y1=  -.50 y2= -3.75 BEST
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .972747 cc2=  .743312 lx=  3.97569 if= 107 il= 125 5/26/2020  n=  18 now=      67 end=         53        52        53 U=     5.53 T=  104.2 p1= -20.9 p2=   126.4 ed=   117 5/18/2020   x1= 107. x2= 125. y1=  -.50 y2= -3.75 BEST
GP: Deaths    US_Virginia_Loudoun 5/26/2020       125      67       53      52       53    12   117 5/18/2020 
AAA1     1 US_Virginia_Loudoun Deaths    cc1=  .970535 cc2=  .734833 lx=  3.97469 if= 108 il= 125 5/26/2020  n=  17 now=      67 end=         53        52        53 U=     5.32 T=  105.0 p1= -20.9 p2=   126.4 ed=   117 5/18/2020   x1= 108. x2= 125. y1=  -.56 y2= -3.75 BEST
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .970592 cc2=  .734833 lx=  3.97269 if= 108 il= 125 5/26/2020  n=  17 now=      67 end=         53        52        53 U=     5.32 T=  105.0 p1= -20.9 p2=   126.4 ed=   117 5/18/2020   x1= 108. x2= 125. y1=  -.56 y2= -3.75 BEST
GP: Deaths    US_Virginia_Loudoun 5/26/2020       125      67       53      52       53    12   117 5/18/2020 
AAA1     1 US_Virginia_Loudoun Deaths    cc1=  .966443 cc2=  .723907 lx=  3.97469 if= 109 il= 125 5/26/2020  n=  16 now=      67 end=         53        52        53 U=     5.00 T=  106.2 p1= -20.9 p2=   126.4 ed=   118 5/19/2020   x1= 109. x2= 125. y1=  -.56 y2= -3.75 BEST
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .966812 cc2=  .723907 lx=  3.97069 if= 109 il= 125 5/26/2020  n=  16 now=      67 end=         53        52        53 U=     5.00 T=  106.2 p1= -20.9 p2=   126.4 ed=   118 5/19/2020   x1= 109. x2= 125. y1=  -.56 y2= -3.75 BEST
GP: Deaths    US_Virginia_Loudoun 5/26/2020       125      67       53      52       53    12   118 5/19/2020 
AAA1     1 US_Virginia_Loudoun Deaths    cc1=  .959679 cc2=  .709679 lx=  3.97469 if= 110 il= 125 5/26/2020  n=  15 now=      67 end=         53        52        53 U=     4.69 T=  107.4 p1= -20.9 p2=   126.4 ed=   118 5/19/2020   x1= 110. x2= 125. y1=  -.56 y2= -3.75 BEST
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .960340 cc2=  .709679 lx=  3.96969 if= 110 il= 125 5/26/2020  n=  15 now=      67 end=         53        52        53 U=     4.69 T=  107.4 p1= -20.9 p2=   126.4 ed=   118 5/19/2020   x1= 110. x2= 125. y1=  -.56 y2= -3.75 BEST
GP: Deaths    US_Virginia_Loudoun 5/26/2020       125      67       53      52       53    12   118 5/19/2020 
AAA1     1 US_Virginia_Loudoun Deaths    cc1=  .952195 cc2=  .693996 lx=  3.97469 if= 111 il= 125 5/26/2020  n=  14 now=      67 end=         53        52        53 U=     4.85 T=  106.8 p1= -20.9 p2=   126.4 ed=   118 5/19/2020   x1= 111. x2= 125. y1=  -.87 y2= -3.75 BEST
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .952346 cc2=  .693996 lx=  3.97169 if= 111 il= 125 5/26/2020  n=  14 now=      67 end=         53        52        53 U=     4.85 T=  106.8 p1= -20.9 p2=   126.4 ed=   118 5/19/2020   x1= 111. x2= 125. y1=  -.87 y2= -3.75 BEST
GP: Deaths    US_Virginia_Loudoun 5/26/2020       125      67       53      52       53    12   118 5/19/2020 
AAA1     1 US_Virginia_Loudoun Deaths    cc1=  .941958 cc2=  .674697 lx=  3.97469 if= 112 il= 125 5/26/2020  n=  13 now=      67 end=         53        52        53 U=     4.88 T=  106.7 p1= -20.9 p2=   126.4 ed=   118 5/19/2020   x1= 112. x2= 125. y1= -1.09 y2= -3.75 BEST
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .941986 cc2=  .674697 lx=  3.97569 if= 112 il= 125 5/26/2020  n=  13 now=      67 end=         53        52        53 U=     4.88 T=  106.7 p1= -20.9 p2=   126.4 ed=   118 5/19/2020   x1= 112. x2= 125. y1= -1.09 y2= -3.75 BEST
GP: Deaths    US_Virginia_Loudoun 5/26/2020       125      67       53      52       53    12   118 5/19/2020 
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .936019 cc2=  .658669 lx=  4.02469 if= 113 il= 125 5/26/2020  n=  12 now=      67 end=         55        52        53 U=    10.12 T=   98.6 p1= -17.9 p2=   121.8 ed=   122 5/23/2020   x1= 113. x2= 125. y1= -1.43 y2= -2.61     
GP: Deaths    US_Virginia_Loudoun 5/26/2020       125      67       55      52       53    12   122 5/23/2020 
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .926652 cc2=  .637977 lx=  6.20469 if= 114 il= 125 5/26/2020  n=  11 now=      67 end=        495        52        53 U=   315.15 T=  381.0 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 114. x2= 125. y1=   .85 y2=   .81     
GP: Deaths    US_Virginia_Loudoun 5/26/2020       125      67    -          52       53    12   999 undefine  
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .936303 cc2=  .634791 lx=  6.20469 if= 115 il= 125 5/26/2020  n=  10 now=      67 end=        495        52        53 U=   286.50 T=  357.8 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 115. x2= 125. y1=   .85 y2=   .81     
GP: Deaths    US_Virginia_Loudoun 5/26/2020       125      67    -          52       53    12   999 undefine  
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .940946 cc2=  .624719 lx=  6.20469 if= 116 il= 125 5/26/2020  n=   9 now=      67 end=        495        52        53 U=   257.85 T=  334.5 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 116. x2= 125. y1=   .85 y2=   .81     
GP: Deaths    US_Virginia_Loudoun 5/26/2020       125      67    -          52       53    12   999 undefine  
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .937137 cc2=  .603804 lx=  4.06469 if= 117 il= 125 5/26/2020  n=   8 now=      67 end=         58        52        53 U=    14.98 T=   92.4 p1= -13.4 p2=   115.5 ed=   127 5/28/2020   x1= 117. x2= 125. y1= -1.64 y2= -2.18     
GP: Deaths    US_Virginia_Loudoun 5/26/2020       125      67       58      52       53    12   127 5/28/2020 
AAA1     1 US_Virginia_Loudoun Deaths    cc1=  .925261 cc2=  .571708 lx=  3.96469 if= 118 il= 125 5/26/2020  n=   7 now=      67 end=         52        52        53 U=     3.61 T=  109.4 p1= -22.4 p2=   128.8 ed=   117 5/18/2020   x1= 118. x2= 125. y1= -2.37 y2= -4.31 BEST
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .925305 cc2=  .571708 lx=  3.96669 if= 118 il= 125 5/26/2020  n=   7 now=      67 end=         52        52        53 U=     3.61 T=  109.4 p1= -22.4 p2=   128.8 ed=   117 5/18/2020   x1= 118. x2= 125. y1= -2.37 y2= -4.31 BEST
GP: Deaths    US_Virginia_Loudoun 5/26/2020       125      67       52      52       53    12   117 5/18/2020 
AAA1     1 US_Virginia_Loudoun Deaths    cc1=  .896240 cc2=  .518275 lx=  3.95469 if= 119 il= 125 5/26/2020  n=   6 now=      67 end=         52        52        53 U=     2.07 T=  113.3 p1= -22.4 p2=   128.8 ed=   118 5/19/2020   x1= 119. x2= 125. y1= -2.77 y2= -5.67 BEST
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .896414 cc2=  .518275 lx=  3.95569 if= 119 il= 125 5/26/2020  n=   6 now=      67 end=         52        52        53 U=     2.07 T=  113.3 p1= -22.4 p2=   128.8 ed=   118 5/19/2020   x1= 119. x2= 125. y1= -2.77 y2= -5.67 BEST
GP: Deaths    US_Virginia_Loudoun 5/26/2020       125      67       52      52       53    12   118 5/19/2020 
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .986290 cc2=  .860302 lx=  5.33469 if=  64 il= 126 5/27/2020  n=  62 now=      67 end=        207        53        53 U=    45.47 T=  140.1 p1= 209.0 p2=    32.4 ed=   247 9/25/2020   x1=  64. x2= 126. y1=  1.67 y2=   .31     
GP: Deaths    US_Virginia_Loudoun 5/27/2020       126      67    -          53       53    14   247 9/25/2020 
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .986781 cc2=  .859781 lx=  5.25469 if=  65 il= 126 5/27/2020  n=  61 now=      67 end=        191        53        53 U=    43.30 T=  136.8 p1= 185.1 p2=    35.1 ed=   239 9/17/2020   x1=  65. x2= 126. y1=  1.66 y2=   .25     
GP: Deaths    US_Virginia_Loudoun 5/27/2020       126      67      191      53       53    14   239 9/17/2020 
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .987143 cc2=  .859107 lx=  5.18469 if=  66 il= 126 5/27/2020  n=  60 now=      67 end=        178        53        53 U=    41.34 T=  134.0 p1= 165.7 p2=    37.6 ed=   231 9/9/2020    x1=  66. x2= 126. y1=  1.65 y2=   .19     
GP: Deaths    US_Virginia_Loudoun 5/27/2020       126      67      178      53       53    14   231 9/9/2020  
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .987370 cc2=  .858271 lx=  5.11469 if=  67 il= 126 5/27/2020  n=  59 now=      67 end=        166        53        53 U=    39.41 T=  131.3 p1= 147.8 p2=    40.4 ed=   224 9/2/2020    x1=  67. x2= 126. y1=  1.63 y2=   .13     
GP: Deaths    US_Virginia_Loudoun 5/27/2020       126      67      166      53       53    14   224 9/2/2020  
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .987454 cc2=  .857265 lx=  5.05469 if=  68 il= 126 5/27/2020  n=  58 now=      67 end=        156        53        53 U=    37.68 T=  129.1 p1= 132.8 p2=    42.9 ed=   217 8/26/2020   x1=  68. x2= 126. y1=  1.62 y2=   .08     
GP: Deaths    US_Virginia_Loudoun 5/27/2020       126      67      156      53       53    14   217 8/26/2020 
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .987387 cc2=  .856080 lx=  4.99469 if=  69 il= 126 5/27/2020  n=  57 now=      67 end=        147        53        53 U=    35.98 T=  126.9 p1= 119.4 p2=    45.6 ed=   211 8/20/2020   x1=  69. x2= 126. y1=  1.61 y2=   .02     
GP: Deaths    US_Virginia_Loudoun 5/27/2020       126      67      147      53       53    14   211 8/20/2020 
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .987164 cc2=  .854711 lx=  4.95469 if=  70 il= 126 5/27/2020  n=  56 now=      67 end=        141        53        53 U=    34.65 T=  125.5 p1= 110.4 p2=    47.5 ed=   207 8/16/2020   x1=  70. x2= 126. y1=  1.60 y2=  -.02     
GP: Deaths    US_Virginia_Loudoun 5/27/2020       126      67      141      53       53    14   207 8/16/2020 
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .986783 cc2=  .853152 lx=  4.90469 if=  71 il= 126 5/27/2020  n=  55 now=      67 end=        134        53        53 U=    33.17 T=  123.7 p1= 100.0 p2=    50.0 ed=   202 8/11/2020   x1=  71. x2= 126. y1=  1.59 y2=  -.07     
GP: Deaths    US_Virginia_Loudoun 5/27/2020       126      67      134      53       53    14   202 8/11/2020 
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .986243 cc2=  .851403 lx=  4.87469 if=  72 il= 126 5/27/2020  n=  54 now=      67 end=        130        53        53 U=    32.06 T=  122.8 p1=  94.0 p2=    51.5 ed=   198 8/7/2020    x1=  72. x2= 126. y1=  1.58 y2=  -.10     
GP: Deaths    US_Virginia_Loudoun 5/27/2020       126      67      130      53       53    14   198 8/7/2020  
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .985552 cc2=  .849469 lx=  4.84469 if=  73 il= 126 5/27/2020  n=  53 now=      67 end=        127        53        53 U=    30.96 T=  121.8 p1=  89.6 p2=    52.8 ed=   194 8/3/2020    x1=  73. x2= 126. y1=  1.58 y2=  -.13     
GP: Deaths    US_Virginia_Loudoun 5/27/2020       126      67      127      53       53    14   194 8/3/2020  
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .984732 cc2=  .847372 lx=  4.83469 if=  74 il= 126 5/27/2020  n=  52 now=      67 end=        125        53        53 U=    30.21 T=  121.6 p1=  86.6 p2=    53.6 ed=   192 8/1/2020    x1=  74. x2= 126. y1=  1.58 y2=  -.15     
GP: Deaths    US_Virginia_Loudoun 5/27/2020       126      67      125      53       53    14   192 8/1/2020  
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .983830 cc2=  .845155 lx=  4.84469 if=  75 il= 126 5/27/2020  n=  51 now=      67 end=        127        53        53 U=    29.79 T=  122.0 p1=  89.6 p2=    52.8 ed=   192 8/1/2020    x1=  75. x2= 126. y1=  1.58 y2=  -.13     
GP: Deaths    US_Virginia_Loudoun 5/27/2020       126      67      127      53       53    14   192 8/1/2020  
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .982944 cc2=  .842916 lx=  4.87469 if=  76 il= 126 5/27/2020  n=  50 now=      67 end=        130        53        53 U=    29.68 T=  123.0 p1=  94.0 p2=    51.5 ed=   193 8/2/2020    x1=  76. x2= 126. y1=  1.58 y2=  -.10     
GP: Deaths    US_Virginia_Loudoun 5/27/2020       126      67      130      53       53    14   193 8/2/2020  
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .982300 cc2=  .840879 lx=  4.97469 if=  77 il= 126 5/27/2020  n=  49 now=      67 end=        144        53        53 U=    30.63 T=  126.1 p1= 114.9 p2=    46.5 ed=   198 8/7/2020    x1=  77. x2= 126. y1=  1.60 y2=   .00     
GP: Deaths    US_Virginia_Loudoun 5/27/2020       126      67      144      53       53    14   198 8/7/2020  
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .982528 cc2=  .839671 lx=  5.27469 if=  78 il= 126 5/27/2020  n=  48 now=      67 end=        195        53        53 U=    34.36 T=  135.1 p1= 191.0 p2=    34.4 ed=   216 8/25/2020   x1=  78. x2= 126. y1=  1.66 y2=   .27     
GP: Deaths    US_Virginia_Loudoun 5/27/2020       126      67      195      53       53    14   216 8/25/2020 
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .986424 cc2=  .842086 lx=  6.20469 if=  79 il= 126 5/27/2020  n=  47 now=      67 end=        495        53        53 U=    65.18 T=  178.4 p1= 638.8 p2=    13.5 ed=   332 12/19/2020  x1=  79. x2= 126. y1=  1.53 y2=   .80     
GP: Deaths    US_Virginia_Loudoun 5/27/2020       126      67    -          53       53    14   332 12/19/2020
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .986364 cc2=  .840499 lx=  6.20469 if=  80 il= 126 5/27/2020  n=  46 now=      67 end=        495        53        53 U=    63.80 T=  177.3 p1= 638.8 p2=    13.5 ed=   327 12/14/2020  x1=  80. x2= 126. y1=  1.53 y2=   .80     
GP: Deaths    US_Virginia_Loudoun 5/27/2020       126      67    -          53       53    14   327 12/14/2020
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .986011 cc2=  .838569 lx=  6.20469 if=  81 il= 126 5/27/2020  n=  45 now=      67 end=        495        53        53 U=    62.41 T=  176.2 p1= 638.8 p2=    13.5 ed=   323 12/10/2020  x1=  81. x2= 126. y1=  1.53 y2=   .80     
GP: Deaths    US_Virginia_Loudoun 5/27/2020       126      67    -          53       53    14   323 12/10/2020
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .985372 cc2=  .836300 lx=  6.20469 if=  82 il= 126 5/27/2020  n=  44 now=      67 end=        495        53        53 U=    61.02 T=  175.1 p1= 638.8 p2=    13.5 ed=   319 12/6/2020   x1=  82. x2= 126. y1=  1.53 y2=   .80     
GP: Deaths    US_Virginia_Loudoun 5/27/2020       126      67    -          53       53    14   319 12/6/2020 
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .984470 cc2=  .833715 lx=  6.20469 if=  83 il= 126 5/27/2020  n=  43 now=      67 end=        495        53        53 U=    59.64 T=  173.9 p1= 638.8 p2=    13.5 ed=   314 12/1/2020   x1=  83. x2= 126. y1=  1.53 y2=   .80     
GP: Deaths    US_Virginia_Loudoun 5/27/2020       126      67    -          53       53    14   314 12/1/2020 
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .983365 cc2=  .830866 lx=  6.20469 if=  84 il= 126 5/27/2020  n=  42 now=      67 end=        495        53        53 U=    65.12 T=  178.4 p1= 638.8 p2=    13.5 ed=   332 12/19/2020  x1=  84. x2= 126. y1=  1.45 y2=   .80     
GP: Deaths    US_Virginia_Loudoun 5/27/2020       126      67    -          53       53    14   332 12/19/2020
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .983168 cc2=  .828864 lx=  6.16469 if=  85 il= 126 5/27/2020  n=  41 now=      67 end=        475        53        53 U=    62.73 T=  175.3 p1= 609.0 p2=    14.1 ed=   323 12/10/2020  x1=  85. x2= 126. y1=  1.44 y2=   .79     
GP: Deaths    US_Virginia_Loudoun 5/27/2020       126      67    -          53       53    14   323 12/10/2020
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .982680 cc2=  .826506 lx=  5.60469 if=  86 il= 126 5/27/2020  n=  40 now=      67 end=        271        53        53 U=    52.04 T=  151.6 p1= 304.5 p2=    24.7 ed=   274 10/22/2020  x1=  86. x2= 126. y1=  1.26 y2=   .49     
GP: Deaths    US_Virginia_Loudoun 5/27/2020       126      67    -          53       53    14   274 10/22/2020
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .982941 cc2=  .824827 lx=  5.19469 if=  87 il= 126 5/27/2020  n=  39 now=      67 end=        180        53        53 U=    41.76 T=  134.5 p1= 168.7 p2=    37.2 ed=   233 9/11/2020   x1=  87. x2= 126. y1=  1.14 y2=   .20     
GP: Deaths    US_Virginia_Loudoun 5/27/2020       126      67      180      53       53    14   233 9/11/2020 
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .982992 cc2=  .822864 lx=  4.91469 if=  88 il= 126 5/27/2020  n=  38 now=      67 end=        136        53        53 U=    34.57 T=  124.0 p1= 103.0 p2=    49.3 ed=   205 8/14/2020   x1=  88. x2= 126. y1=  1.04 y2=  -.06     
GP: Deaths    US_Virginia_Loudoun 5/27/2020       126      67      136      53       53    14   205 8/14/2020 
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .982813 cc2=  .820592 lx=  4.70469 if=  89 il= 126 5/27/2020  n=  37 now=      67 end=        110        53        53 U=    29.05 T=  117.0 p1=  64.2 p2=    60.9 ed=   185 7/25/2020   x1=  89. x2= 126. y1=   .97 y2=  -.31     
GP: Deaths    US_Virginia_Loudoun 5/27/2020       126      67      110      53       53    14   185 7/25/2020 
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .982384 cc2=  .817985 lx=  4.53469 if=  90 il= 126 5/27/2020  n=  36 now=      67 end=         93        53        53 U=    24.49 T=  112.0 p1=  38.8 p2=    72.0 ed=   169 7/9/2020    x1=  90. x2= 126. y1=   .90 y2=  -.57     
GP: Deaths    US_Virginia_Loudoun 5/27/2020       126      67       93      53       53    14   169 7/9/2020  
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .981683 cc2=  .815017 lx=  4.41469 if=  91 il= 126 5/27/2020  n=  35 now=      67 end=         82        53        53 U=    21.77 T=  108.3 p1=  22.4 p2=    81.7 ed=   159 6/29/2020   x1=  91. x2= 126. y1=   .80 y2=  -.81     
GP: Deaths    US_Virginia_Loudoun 5/27/2020       126      67       82      53       53    14   159 6/29/2020 
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .981396 cc2=  .812365 lx=  4.29469 if=  92 il= 126 5/27/2020  n=  34 now=      67 end=         73        53        53 U=    18.73 T=  104.9 p1=   9.0 p2=    91.8 ed=   149 6/19/2020   x1=  92. x2= 126. y1=   .69 y2= -1.13     
GP: Deaths    US_Virginia_Loudoun 5/27/2020       126      67       73      53       53    14   149 6/19/2020 
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .981639 cc2=  .810141 lx=  4.20469 if=  93 il= 126 5/27/2020  n=  33 now=      67 end=         67        53        53 U=    15.76 T=  103.1 p1=    .0 p2=   100.0 ed=   140 6/10/2020   x1=  93. x2= 126. y1=   .64 y2= -1.45     
GP: Deaths    US_Virginia_Loudoun 5/27/2020       126      67       67      53       53    14   140 6/10/2020 
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .981688 cc2=  .807611 lx=  4.13469 if=  94 il= 126 5/27/2020  n=  32 now=      67 end=         62        53        53 U=    13.57 T=  101.5 p1=  -7.5 p2=   108.1 ed=   133 6/3/2020    x1=  94. x2= 126. y1=   .55 y2= -1.81     
GP: Deaths    US_Virginia_Loudoun 5/27/2020       126      67       62      53       53    14   133 6/3/2020  
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .982218 cc2=  .805442 lx=  4.08469 if=  95 il= 126 5/27/2020  n=  31 now=      67 end=         59        53        53 U=    11.52 T=  101.0 p1= -11.9 p2=   113.6 ed=   128 5/29/2020   x1=  95. x2= 126. y1=   .52 y2= -2.17     
GP: Deaths    US_Virginia_Loudoun 5/27/2020       126      67       59      53       53    14   128 5/29/2020 
AAA2     1 US_Virginia_Loudoun Deaths    cc1=  .982460 cc2=  .802855 lx=  4.05469 if=  96 il= 126 5/27/2020  n=  30 now=      67 end=         57        53        53 U=    10.26 T=  100.6 p1= -14.9 p2=   117.5 ed=   124 5/25/2020   x1=  96. x2= 126. y1=   .45 y2= -2.47     
GP: Deaths    US_Virginia_Loudoun 5/27/2020       126      67       57      53       53    14   124 5/25/2020 
