TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        6605.00000        8.79558
TAB:  US_New_Jersey_Morris Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      632     592      651    12   118 5/19/2020 
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .996092 cc2=  .866992 lx=  6.44935 if=  64 il= 123 5/24/2020  n=  59 now=     626 end=        632       592       651 U=    12.87 T=   88.0 p1=   1.0 p2=    99.1 ed=   118 5/19/2020   x1=  64. x2= 123. y1=  1.86 y2= -2.72     
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      632     592      651    12   118 5/19/2020 
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .996019 cc2=  .865831 lx=  6.44935 if=  65 il= 123 5/24/2020  n=  58 now=     626 end=        632       592       651 U=    12.65 T=   88.6 p1=   1.0 p2=    99.1 ed=   118 5/19/2020   x1=  65. x2= 123. y1=  1.86 y2= -2.72     
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      632     592      651    12   118 5/19/2020 
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .996150 cc2=  .864843 lx=  6.44935 if=  66 il= 123 5/24/2020  n=  57 now=     626 end=        632       592       651 U=    12.96 T=   87.7 p1=   1.0 p2=    99.1 ed=   118 5/19/2020   x1=  66. x2= 123. y1=  1.68 y2= -2.72     
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      632     592      651    12   118 5/19/2020 
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .996116 cc2=  .863663 lx=  6.45935 if=  67 il= 123 5/24/2020  n=  56 now=     626 end=        638       592       651 U=    13.81 T=   87.4 p1=   1.9 p2=    98.1 ed=   119 5/20/2020   x1=  67. x2= 123. y1=  1.48 y2= -2.58     
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      638     592      651    12   119 5/20/2020 
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .995921 cc2=  .862290 lx=  6.45935 if=  68 il= 123 5/24/2020  n=  55 now=     626 end=        638       592       651 U=    13.56 T=   88.0 p1=   1.9 p2=    98.1 ed=   120 5/21/2020   x1=  68. x2= 123. y1=  1.48 y2= -2.58     
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      638     592      651    12   120 5/21/2020 
AAA1     1 US_New_Jersey_Morris Deaths    cc1=  .998901 cc2=  .862818 lx=  6.47935 if=  70 il= 123 5/24/2020  n=  53 now=     626 end=        651       592       651 U=    15.03 T=   87.8 p1=   4.0 p2=    96.2 ed=   123 5/24/2020   x1=  70. x2= 123. y1=  1.18 y2= -2.35 BEST
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .998902 cc2=  .862818 lx=  6.48035 if=  70 il= 123 5/24/2020  n=  53 now=     626 end=        651       592       651 U=    15.03 T=   87.8 p1=   4.0 p2=    96.2 ed=   123 5/24/2020   x1=  70. x2= 123. y1=  1.18 y2= -2.35 BEST
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      651     592      651    12   123 5/24/2020 
AAA1     1 US_New_Jersey_Morris Deaths    cc1=  .998887 cc2=  .861527 lx=  6.47935 if=  71 il= 123 5/24/2020  n=  52 now=     626 end=        651       592       651 U=    15.42 T=   86.8 p1=   4.0 p2=    96.2 ed=   123 5/24/2020   x1=  71. x2= 123. y1=  1.03 y2= -2.35 BEST
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .998894 cc2=  .861527 lx=  6.48235 if=  71 il= 123 5/24/2020  n=  52 now=     626 end=        651       592       651 U=    15.42 T=   86.8 p1=   4.0 p2=    96.2 ed=   123 5/24/2020   x1=  71. x2= 123. y1=  1.03 y2= -2.35 BEST
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      651     592      651    12   123 5/24/2020 
AAA1     1 US_New_Jersey_Morris Deaths    cc1=  .998824 cc2=  .860149 lx=  6.47935 if=  72 il= 123 5/24/2020  n=  51 now=     626 end=        651       592       651 U=    15.25 T=   87.2 p1=   4.0 p2=    96.2 ed=   123 5/24/2020   x1=  72. x2= 123. y1=  1.00 y2= -2.35 BEST
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .998830 cc2=  .860149 lx=  6.48235 if=  72 il= 123 5/24/2020  n=  51 now=     626 end=        651       592       651 U=    15.25 T=   87.2 p1=   4.0 p2=    96.2 ed=   123 5/24/2020   x1=  72. x2= 123. y1=  1.00 y2= -2.35 BEST
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      651     592      651    12   123 5/24/2020 
AAA1     1 US_New_Jersey_Morris Deaths    cc1=  .998760 cc2=  .858732 lx=  6.47935 if=  73 il= 123 5/24/2020  n=  50 now=     626 end=        651       592       651 U=    15.24 T=   87.3 p1=   4.0 p2=    96.2 ed=   123 5/24/2020   x1=  73. x2= 123. y1=   .94 y2= -2.35 BEST
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .998770 cc2=  .858732 lx=  6.48335 if=  73 il= 123 5/24/2020  n=  50 now=     626 end=        651       592       651 U=    15.24 T=   87.3 p1=   4.0 p2=    96.2 ed=   123 5/24/2020   x1=  73. x2= 123. y1=   .94 y2= -2.35 BEST
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      651     592      651    12   123 5/24/2020 
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .998696 cc2=  .857275 lx=  6.48935 if=  74 il= 123 5/24/2020  n=  49 now=     626 end=        658       592       651 U=    15.53 T=   88.1 p1=   5.1 p2=    95.1 ed=   124 5/25/2020   x1=  74. x2= 123. y1=   .91 y2= -2.25     
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      658     592      651    12   124 5/25/2020 
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .998703 cc2=  .855846 lx=  6.48935 if=  75 il= 123 5/24/2020  n=  48 now=     626 end=        658       592       651 U=    15.39 T=   88.4 p1=   5.1 p2=    95.1 ed=   124 5/25/2020   x1=  75. x2= 123. y1=   .87 y2= -2.25     
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      658     592      651    12   124 5/25/2020 
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .998816 cc2=  .854478 lx=  6.48935 if=  76 il= 123 5/24/2020  n=  47 now=     626 end=        658       592       651 U=    15.93 T=   87.2 p1=   5.1 p2=    95.1 ed=   124 5/25/2020   x1=  76. x2= 123. y1=   .70 y2= -2.25     
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      658     592      651    12   124 5/25/2020 
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .998746 cc2=  .852881 lx=  6.49935 if=  77 il= 123 5/24/2020  n=  46 now=     626 end=        664       592       651 U=    16.52 T=   87.4 p1=   6.1 p2=    94.3 ed=   126 5/27/2020   x1=  77. x2= 123. y1=   .63 y2= -2.16     
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      664     592      651    12   126 5/27/2020 
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .998667 cc2=  .851225 lx=  6.49935 if=  78 il= 123 5/24/2020  n=  45 now=     626 end=        664       592       651 U=    16.62 T=   87.2 p1=   6.1 p2=    94.3 ed=   126 5/27/2020   x1=  78. x2= 123. y1=   .55 y2= -2.16     
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      664     592      651    12   126 5/27/2020 
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .998577 cc2=  .849505 lx=  6.49935 if=  79 il= 123 5/24/2020  n=  44 now=     626 end=        664       592       651 U=    16.78 T=   86.8 p1=   6.1 p2=    94.3 ed=   126 5/27/2020   x1=  79. x2= 123. y1=   .47 y2= -2.16     
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      664     592      651    12   126 5/27/2020 
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .998494 cc2=  .847738 lx=  6.48935 if=  80 il= 123 5/24/2020  n=  43 now=     626 end=        658       592       651 U=    16.36 T=   86.3 p1=   5.1 p2=    95.1 ed=   124 5/25/2020   x1=  80. x2= 123. y1=   .38 y2= -2.25     
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      658     592      651    12   124 5/25/2020 
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .998440 cc2=  .845941 lx=  6.48935 if=  81 il= 123 5/24/2020  n=  42 now=     626 end=        658       592       651 U=    16.26 T=   86.5 p1=   5.1 p2=    95.1 ed=   124 5/25/2020   x1=  81. x2= 123. y1=   .34 y2= -2.25     
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      658     592      651    12   124 5/25/2020 
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .998356 cc2=  .844053 lx=  6.48935 if=  82 il= 123 5/24/2020  n=  41 now=     626 end=        658       592       651 U=    15.87 T=   87.4 p1=   5.1 p2=    95.1 ed=   124 5/25/2020   x1=  82. x2= 123. y1=   .34 y2= -2.25     
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      658     592      651    12   124 5/25/2020 
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .998245 cc2=  .842071 lx=  6.48935 if=  83 il= 123 5/24/2020  n=  40 now=     626 end=        658       592       651 U=    16.30 T=   86.4 p1=   5.1 p2=    95.1 ed=   124 5/25/2020   x1=  83. x2= 123. y1=   .21 y2= -2.25     
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      658     592      651    12   124 5/25/2020 
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .998151 cc2=  .840038 lx=  6.48935 if=  84 il= 123 5/24/2020  n=  39 now=     626 end=        658       592       651 U=    16.45 T=   86.1 p1=   5.1 p2=    95.1 ed=   124 5/25/2020   x1=  84. x2= 123. y1=   .12 y2= -2.25     
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      658     592      651    12   124 5/25/2020 
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .998120 cc2=  .837992 lx=  6.48935 if=  85 il= 123 5/24/2020  n=  38 now=     626 end=        658       592       651 U=    16.14 T=   86.7 p1=   5.1 p2=    95.1 ed=   124 5/25/2020   x1=  85. x2= 123. y1=   .11 y2= -2.25     
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      658     592      651    12   124 5/25/2020 
AAA1     1 US_New_Jersey_Morris Deaths    cc1=  .998001 cc2=  .835780 lx=  6.47935 if=  86 il= 123 5/24/2020  n=  37 now=     626 end=        651       592       651 U=    15.56 T=   86.5 p1=   4.0 p2=    96.2 ed=   123 5/24/2020   x1=  86. x2= 123. y1=   .03 y2= -2.35 BEST
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .998009 cc2=  .835780 lx=  6.48235 if=  86 il= 123 5/24/2020  n=  37 now=     626 end=        651       592       651 U=    15.56 T=   86.5 p1=   4.0 p2=    96.2 ed=   123 5/24/2020   x1=  86. x2= 123. y1=   .03 y2= -2.35 BEST
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      651     592      651    12   123 5/24/2020 
AAA1     1 US_New_Jersey_Morris Deaths    cc1=  .997887 cc2=  .833488 lx=  6.47935 if=  87 il= 123 5/24/2020  n=  36 now=     626 end=        651       592       651 U=    15.78 T=   86.0 p1=   4.0 p2=    96.2 ed=   123 5/24/2020   x1=  87. x2= 123. y1=  -.06 y2= -2.35 BEST
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .997888 cc2=  .833488 lx=  6.48035 if=  87 il= 123 5/24/2020  n=  36 now=     626 end=        651       592       651 U=    15.78 T=   86.0 p1=   4.0 p2=    96.2 ed=   123 5/24/2020   x1=  87. x2= 123. y1=  -.06 y2= -2.35 BEST
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      651     592      651    12   123 5/24/2020 
AAA1     1 US_New_Jersey_Morris Deaths    cc1=  .997893 cc2=  .831226 lx=  6.47935 if=  88 il= 123 5/24/2020  n=  35 now=     626 end=        651       592       651 U=    15.40 T=   86.9 p1=   4.0 p2=    96.2 ed=   123 5/24/2020   x1=  88. x2= 123. y1=  -.07 y2= -2.35 BEST
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .997899 cc2=  .831226 lx=  6.47635 if=  88 il= 123 5/24/2020  n=  35 now=     626 end=        651       592       651 U=    15.40 T=   86.9 p1=   4.0 p2=    96.2 ed=   123 5/24/2020   x1=  88. x2= 123. y1=  -.07 y2= -2.35 BEST
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      651     592      651    12   123 5/24/2020 
AAA1     1 US_New_Jersey_Morris Deaths    cc1=  .997731 cc2=  .828700 lx=  6.47935 if=  89 il= 123 5/24/2020  n=  34 now=     626 end=        651       592       651 U=    15.30 T=   87.1 p1=   4.0 p2=    96.2 ed=   123 5/24/2020   x1=  89. x2= 123. y1=  -.12 y2= -2.35 BEST
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .997747 cc2=  .828700 lx=  6.47435 if=  89 il= 123 5/24/2020  n=  34 now=     626 end=        651       592       651 U=    15.30 T=   87.1 p1=   4.0 p2=    96.2 ed=   123 5/24/2020   x1=  89. x2= 123. y1=  -.12 y2= -2.35 BEST
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      651     592      651    12   123 5/24/2020 
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .997543 cc2=  .826045 lx=  6.46935 if=  90 il= 123 5/24/2020  n=  33 now=     626 end=        645       592       651 U=    14.22 T=   88.1 p1=   3.0 p2=    97.1 ed=   121 5/22/2020   x1=  90. x2= 123. y1=  -.13 y2= -2.46     
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      645     592      651    12   121 5/22/2020 
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .997126 cc2=  .814552 lx=  6.46935 if=  94 il= 123 5/24/2020  n=  29 now=     626 end=        645       592       651 U=    14.67 T=   87.0 p1=   3.0 p2=    97.1 ed=   121 5/22/2020   x1=  94. x2= 123. y1=  -.48 y2= -2.46     
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      645     592      651    12   121 5/22/2020 
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .996958 cc2=  .811262 lx=  6.45935 if=  95 il= 123 5/24/2020  n=  28 now=     626 end=        638       592       651 U=    13.55 T=   88.0 p1=   1.9 p2=    98.1 ed=   120 5/21/2020   x1=  95. x2= 123. y1=  -.51 y2= -2.58     
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      638     592      651    12   120 5/21/2020 
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .996624 cc2=  .807642 lx=  6.45935 if=  96 il= 123 5/24/2020  n=  27 now=     626 end=        638       592       651 U=    13.19 T=   89.0 p1=   1.9 p2=    98.1 ed=   120 5/21/2020   x1=  96. x2= 123. y1=  -.53 y2= -2.58     
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      638     592      651    12   120 5/21/2020 
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .996412 cc2=  .803962 lx=  6.46935 if=  97 il= 123 5/24/2020  n=  26 now=     626 end=        645       592       651 U=    14.18 T=   88.2 p1=   3.0 p2=    97.1 ed=   121 5/22/2020   x1=  97. x2= 123. y1=  -.62 y2= -2.46     
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      645     592      651    12   121 5/22/2020 
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .996059 cc2=  .799943 lx=  6.46935 if=  98 il= 123 5/24/2020  n=  25 now=     626 end=        645       592       651 U=    14.02 T=   88.6 p1=   3.0 p2=    97.1 ed=   121 5/22/2020   x1=  98. x2= 123. y1=  -.67 y2= -2.46     
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      645     592      651    12   121 5/22/2020 
AAA1     1 US_New_Jersey_Morris Deaths    cc1=  .995946 cc2=  .795946 lx=  6.47935 if=  99 il= 123 5/24/2020  n=  24 now=     626 end=        651       592       651 U=    15.39 T=   86.9 p1=   4.0 p2=    96.2 ed=   123 5/24/2020   x1=  99. x2= 123. y1=  -.79 y2= -2.35 BEST
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .995947 cc2=  .795946 lx=  6.48035 if=  99 il= 123 5/24/2020  n=  24 now=     626 end=        651       592       651 U=    15.39 T=   86.9 p1=   4.0 p2=    96.2 ed=   123 5/24/2020   x1=  99. x2= 123. y1=  -.79 y2= -2.35 BEST
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      651     592      651    12   123 5/24/2020 
AAA1     1 US_New_Jersey_Morris Deaths    cc1=  .995430 cc2=  .791305 lx=  6.47935 if= 100 il= 123 5/24/2020  n=  23 now=     626 end=        651       592       651 U=    15.68 T=   86.2 p1=   4.0 p2=    96.2 ed=   123 5/24/2020   x1= 100. x2= 123. y1=  -.88 y2= -2.35 BEST
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .995436 cc2=  .791305 lx=  6.48335 if= 100 il= 123 5/24/2020  n=  23 now=     626 end=        651       592       651 U=    15.68 T=   86.2 p1=   4.0 p2=    96.2 ed=   123 5/24/2020   x1= 100. x2= 123. y1=  -.88 y2= -2.35 BEST
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      651     592      651    12   123 5/24/2020 
AAA1     1 US_New_Jersey_Morris Deaths    cc1=  .994833 cc2=  .786318 lx=  6.47935 if= 101 il= 123 5/24/2020  n=  22 now=     626 end=        651       592       651 U=    15.60 T=   86.4 p1=   4.0 p2=    96.2 ed=   123 5/24/2020   x1= 101. x2= 123. y1=  -.94 y2= -2.35 BEST
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .994833 cc2=  .786318 lx=  6.48035 if= 101 il= 123 5/24/2020  n=  22 now=     626 end=        651       592       651 U=    15.60 T=   86.4 p1=   4.0 p2=    96.2 ed=   123 5/24/2020   x1= 101. x2= 123. y1=  -.94 y2= -2.35 BEST
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      651     592      651    12   123 5/24/2020 
AAA1     1 US_New_Jersey_Morris Deaths    cc1=  .994102 cc2=  .780901 lx=  6.47935 if= 102 il= 123 5/24/2020  n=  21 now=     626 end=        651       592       651 U=    15.47 T=   86.7 p1=   4.0 p2=    96.2 ed=   123 5/24/2020   x1= 102. x2= 123. y1=  -.99 y2= -2.35 BEST
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .994102 cc2=  .780901 lx=  6.47935 if= 102 il= 123 5/24/2020  n=  21 now=     626 end=        651       592       651 U=    15.47 T=   86.7 p1=   4.0 p2=    96.2 ed=   123 5/24/2020   x1= 102. x2= 123. y1=  -.99 y2= -2.35 BEST
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      651     592      651    12   123 5/24/2020 
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .993258 cc2=  .763842 lx=  6.59935 if= 105 il= 123 5/24/2020  n=  18 now=     626 end=        734       592       651 U=    28.84 T=   78.8 p1=  17.3 p2=    85.3 ed=   146 6/16/2020   x1= 105. x2= 123. y1=  -.91 y2= -1.53     
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      734     592      651    12   146 6/16/2020 
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .992269 cc2=  .756567 lx=  6.54935 if= 106 il= 123 5/24/2020  n=  17 now=     626 end=        698       592       651 U=    24.84 T=   78.4 p1=  11.5 p2=    89.7 ed=   136 6/6/2020    x1= 106. x2= 123. y1= -1.11 y2= -1.80     
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      698     592      651    12   136 6/6/2020  
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .994003 cc2=  .744003 lx=  6.45935 if= 108 il= 123 5/24/2020  n=  15 now=     626 end=        638       592       651 U=    13.91 T=   87.1 p1=   1.9 p2=    98.1 ed=   119 5/20/2020   x1= 108. x2= 123. y1= -1.50 y2= -2.58     
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      638     592      651    12   119 5/20/2020 
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .995214 cc2=  .737015 lx=  6.43935 if= 109 il= 123 5/24/2020  n=  14 now=     626 end=        625       592       651 U=    11.28 T=   90.5 p1=   -.2 p2=   100.2 ed=   117 5/18/2020   x1= 109. x2= 123. y1= -1.64 y2= -2.89     
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      625     592      651    12   117 5/18/2020 
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .996652 cc2=  .729391 lx=  6.41935 if= 110 il= 123 5/24/2020  n=  13 now=     626 end=        613       592       651 U=     8.37 T=   95.1 p1=  -2.1 p2=   102.1 ed=   114 5/15/2020   x1= 110. x2= 123. y1= -1.78 y2= -3.33     
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      613     592      651    12   114 5/15/2020 
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .996825 cc2=  .719475 lx=  6.41935 if= 111 il= 123 5/24/2020  n=  12 now=     626 end=        613       592       651 U=     8.03 T=   96.3 p1=  -2.1 p2=   102.1 ed=   115 5/16/2020   x1= 111. x2= 123. y1= -1.83 y2= -3.33     
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      613     592      651    12   115 5/16/2020 
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .996130 cc2=  .707455 lx=  6.40935 if= 112 il= 123 5/24/2020  n=  11 now=     626 end=        607       592       651 U=     6.67 T=   98.6 p1=  -3.0 p2=   103.1 ed=   114 5/15/2020   x1= 112. x2= 123. y1= -2.01 y2= -3.66     
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      607     592      651    12   114 5/15/2020 
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .995101 cc2=  .693589 lx=  6.40935 if= 113 il= 123 5/24/2020  n=  10 now=     626 end=        607       592       651 U=     6.53 T=   99.1 p1=  -3.0 p2=   103.1 ed=   114 5/15/2020   x1= 113. x2= 123. y1= -2.12 y2= -3.66     
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      607     592      651    12   114 5/15/2020 
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .993556 cc2=  .677328 lx=  6.41935 if= 114 il= 123 5/24/2020  n=   9 now=     626 end=        613       592       651 U=     8.06 T=   96.2 p1=  -2.1 p2=   102.1 ed=   115 5/16/2020   x1= 114. x2= 123. y1= -2.21 y2= -3.33     
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      613     592      651    12   115 5/16/2020 
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .991312 cc2=  .657979 lx=  6.40935 if= 115 il= 123 5/24/2020  n=   8 now=     626 end=        607       592       651 U=     7.11 T=   97.0 p1=  -3.0 p2=   103.1 ed=   113 5/14/2020   x1= 115. x2= 123. y1= -2.53 y2= -3.66     
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      607     592      651    12   113 5/14/2020 
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .996013 cc2=  .642460 lx=  6.39935 if= 116 il= 123 5/24/2020  n=   7 now=     626 end=        601       592       651 U=     4.73 T=  103.4 p1=  -4.0 p2=   104.2 ed=   114 5/15/2020   x1= 116. x2= 123. y1= -2.66 y2= -4.14     
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      601     592      651    12   114 5/15/2020 
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .994246 cc2=  .616282 lx=  6.39935 if= 117 il= 123 5/24/2020  n=   6 now=     626 end=        601       592       651 U=     4.79 T=  103.2 p1=  -4.0 p2=   104.2 ed=   114 5/15/2020   x1= 117. x2= 123. y1= -2.89 y2= -4.14     
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      601     592      651    12   114 5/15/2020 
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .992610 cc2=  .584362 lx=  6.39935 if= 118 il= 123 5/24/2020  n=   5 now=     626 end=        601       592       651 U=     4.33 T=  105.0 p1=  -4.0 p2=   104.2 ed=   115 5/16/2020   x1= 118. x2= 123. y1= -2.99 y2= -4.14     
GP: Deaths    US_New_Jersey_Morris 5/24/2020       123     626      601     592      651    12   115 5/16/2020 
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .996783 cc2=  .873692 lx=  6.44935 if=  59 il= 124 5/25/2020  n=  65 now=     626 end=        632       593       652 U=    14.10 T=   85.3 p1=   1.0 p2=    99.1 ed=   118 5/19/2020   x1=  59. x2= 124. y1=  1.86 y2= -2.75     
GP: Deaths    US_New_Jersey_Morris 5/25/2020       124     626      632     593      652    11   118 5/19/2020 
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .996802 cc2=  .872767 lx=  6.44935 if=  60 il= 124 5/25/2020  n=  64 now=     626 end=        632       593       652 U=    13.88 T=   85.9 p1=   1.0 p2=    99.1 ed=   118 5/19/2020   x1=  60. x2= 124. y1=  1.86 y2= -2.75     
GP: Deaths    US_New_Jersey_Morris 5/25/2020       124     626      632     593      652    11   118 5/19/2020 
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .996734 cc2=  .871734 lx=  6.44935 if=  61 il= 124 5/25/2020  n=  63 now=     626 end=        632       593       652 U=    13.66 T=   86.5 p1=   1.0 p2=    99.1 ed=   118 5/19/2020   x1=  61. x2= 124. y1=  1.86 y2= -2.75     
GP: Deaths    US_New_Jersey_Morris 5/25/2020       124     626      632     593      652    11   118 5/19/2020 
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .996599 cc2=  .870611 lx=  6.44935 if=  62 il= 124 5/25/2020  n=  62 now=     626 end=        632       593       652 U=    13.45 T=   87.1 p1=   1.0 p2=    99.1 ed=   118 5/19/2020   x1=  62. x2= 124. y1=  1.86 y2= -2.75     
GP: Deaths    US_New_Jersey_Morris 5/25/2020       124     626      632     593      652    11   118 5/19/2020 
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .996432 cc2=  .869432 lx=  6.44935 if=  63 il= 124 5/25/2020  n=  61 now=     626 end=        632       593       652 U=    13.23 T=   87.7 p1=   1.0 p2=    99.1 ed=   118 5/19/2020   x1=  63. x2= 124. y1=  1.86 y2= -2.75     
GP: Deaths    US_New_Jersey_Morris 5/25/2020       124     626      632     593      652    11   118 5/19/2020 
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .996280 cc2=  .868243 lx=  6.44935 if=  64 il= 124 5/25/2020  n=  60 now=     626 end=        632       593       652 U=    13.01 T=   88.3 p1=   1.0 p2=    99.1 ed=   118 5/19/2020   x1=  64. x2= 124. y1=  1.86 y2= -2.75     
GP: Deaths    US_New_Jersey_Morris 5/25/2020       124     626      632     593      652    11   118 5/19/2020 
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .996215 cc2=  .867115 lx=  6.44935 if=  65 il= 124 5/25/2020  n=  59 now=     626 end=        632       593       652 U=    12.80 T=   88.9 p1=   1.0 p2=    99.1 ed=   119 5/20/2020   x1=  65. x2= 124. y1=  1.86 y2= -2.75     
GP: Deaths    US_New_Jersey_Morris 5/25/2020       124     626      632     593      652    11   119 5/20/2020 
AAA2     1 US_New_Jersey_Morris Deaths    cc1=  .996342 cc2=  .866153 lx=  6.44935 if=  66 il= 124 5/25/2020  n=  58 now=     626 end=        632       593       652 U=    13.11 T=   88.0 p1=   1.0 p2=    99.1 ed=   118 5/19/2020   x1=  66. x2= 124. y1=  1.68 y2= -2.75     
GP: Deaths    US_New_Jersey_Morris 5/25/2020       124     626      632     593      652    11   118 5/19/2020 
