TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       16492.00000        9.71063
TAB:  US_New_Jersey_Passaic Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .998830 cc2=  .865196 lx=  9.72763 if=  58 il= 113 5/14/2020  n=  55 now=   16492 end=      16825     14887     16854 U=    14.23 T=   83.1 p1=   2.0 p2=    98.0 ed=   116 5/17/2020   x1=  58. x2= 113. y1=  1.76 y2= -2.10 BEST
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    16825   14887    16854    15   116 5/17/2020 
AAA1     1 US_New_Jersey_Passaic Confirmed cc1=  .998765 cc2=  .863925 lx=  9.73063 if=  59 il= 113 5/14/2020  n=  54 now=   16492 end=      16825     14887     16854 U=    14.17 T=   83.2 p1=   2.0 p2=    98.0 ed=   116 5/17/2020   x1=  59. x2= 113. y1=  1.71 y2= -2.10 BEST
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .998766 cc2=  .863925 lx=  9.72863 if=  59 il= 113 5/14/2020  n=  54 now=   16492 end=      16825     14887     16854 U=    14.17 T=   83.2 p1=   2.0 p2=    98.0 ed=   116 5/17/2020   x1=  59. x2= 113. y1=  1.71 y2= -2.10 BEST
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    16825   14887    16854    15   116 5/17/2020 
AAA1     1 US_New_Jersey_Passaic Confirmed cc1=  .998706 cc2=  .862623 lx=  9.73063 if=  60 il= 113 5/14/2020  n=  53 now=   16492 end=      16825     14887     16854 U=    14.15 T=   83.3 p1=   2.0 p2=    98.0 ed=   116 5/17/2020   x1=  60. x2= 113. y1=  1.64 y2= -2.10 BEST
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .998706 cc2=  .862623 lx=  9.72963 if=  60 il= 113 5/14/2020  n=  53 now=   16492 end=      16825     14887     16854 U=    14.15 T=   83.3 p1=   2.0 p2=    98.0 ed=   116 5/17/2020   x1=  60. x2= 113. y1=  1.64 y2= -2.10 BEST
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    16825   14887    16854    15   116 5/17/2020 
AAA1     1 US_New_Jersey_Passaic Confirmed cc1=  .998649 cc2=  .861289 lx=  9.73063 if=  61 il= 113 5/14/2020  n=  52 now=   16492 end=      16825     14887     16854 U=    14.19 T=   83.2 p1=   2.0 p2=    98.0 ed=   116 5/17/2020   x1=  61. x2= 113. y1=  1.56 y2= -2.10 BEST
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .998649 cc2=  .861289 lx=  9.73063 if=  61 il= 113 5/14/2020  n=  52 now=   16492 end=      16825     14887     16854 U=    14.19 T=   83.2 p1=   2.0 p2=    98.0 ed=   116 5/17/2020   x1=  61. x2= 113. y1=  1.56 y2= -2.10 BEST
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    16825   14887    16854    15   116 5/17/2020 
AAA1     1 US_New_Jersey_Passaic Confirmed cc1=  .998585 cc2=  .859910 lx=  9.73063 if=  62 il= 113 5/14/2020  n=  51 now=   16492 end=      16825     14887     16854 U=    14.28 T=   83.0 p1=   2.0 p2=    98.0 ed=   116 5/17/2020   x1=  62. x2= 113. y1=  1.47 y2= -2.10 BEST
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .998587 cc2=  .859910 lx=  9.73263 if=  62 il= 113 5/14/2020  n=  51 now=   16492 end=      16825     14887     16854 U=    14.28 T=   83.0 p1=   2.0 p2=    98.0 ed=   116 5/17/2020   x1=  62. x2= 113. y1=  1.47 y2= -2.10 BEST
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    16825   14887    16854    15   116 5/17/2020 
AAA1     1 US_New_Jersey_Passaic Confirmed cc1=  .998506 cc2=  .858478 lx=  9.73063 if=  63 il= 113 5/14/2020  n=  50 now=   16492 end=      16825     14887     16854 U=    14.15 T=   83.3 p1=   2.0 p2=    98.0 ed=   116 5/17/2020   x1=  63. x2= 113. y1=  1.43 y2= -2.10 BEST
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .998509 cc2=  .858478 lx=  9.73363 if=  63 il= 113 5/14/2020  n=  50 now=   16492 end=      16825     14887     16854 U=    14.15 T=   83.3 p1=   2.0 p2=    98.0 ed=   116 5/17/2020   x1=  63. x2= 113. y1=  1.43 y2= -2.10 BEST
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    16825   14887    16854    15   116 5/17/2020 
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .998455 cc2=  .857034 lx=  9.74063 if=  64 il= 113 5/14/2020  n=  49 now=   16492 end=      16994     14887     16854 U=    14.65 T=   83.4 p1=   3.0 p2=    97.0 ed=   117 5/18/2020   x1=  64. x2= 113. y1=  1.32 y2= -2.02     
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    16994   14887    16854    15   117 5/18/2020 
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .998372 cc2=  .855515 lx=  9.74063 if=  65 il= 113 5/14/2020  n=  48 now=   16492 end=      16994     14887     16854 U=    14.58 T=   83.5 p1=   3.0 p2=    97.0 ed=   117 5/18/2020   x1=  65. x2= 113. y1=  1.27 y2= -2.02     
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    16994   14887    16854    15   117 5/18/2020 
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .998303 cc2=  .853965 lx=  9.74063 if=  66 il= 113 5/14/2020  n=  47 now=   16492 end=      16994     14887     16854 U=    14.57 T=   83.5 p1=   3.0 p2=    97.0 ed=   117 5/18/2020   x1=  66. x2= 113. y1=  1.20 y2= -2.02     
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    16994   14887    16854    15   117 5/18/2020 
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .998242 cc2=  .852377 lx=  9.74063 if=  67 il= 113 5/14/2020  n=  46 now=   16492 end=      16994     14887     16854 U=    14.71 T=   83.3 p1=   3.0 p2=    97.0 ed=   117 5/18/2020   x1=  67. x2= 113. y1=  1.10 y2= -2.02     
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    16994   14887    16854    15   117 5/18/2020 
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .998154 cc2=  .850712 lx=  9.75063 if=  68 il= 113 5/14/2020  n=  45 now=   16492 end=      17165     14887     16854 U=    15.19 T=   83.4 p1=   4.1 p2=    96.1 ed=   119 5/20/2020   x1=  68. x2= 113. y1=  1.01 y2= -1.95     
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    17165   14887    16854    15   119 5/20/2020 
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .998040 cc2=  .848969 lx=  9.75063 if=  69 il= 113 5/14/2020  n=  44 now=   16492 end=      17165     14887     16854 U=    15.18 T=   83.4 p1=   4.1 p2=    96.1 ed=   119 5/20/2020   x1=  69. x2= 113. y1=   .95 y2= -1.95     
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    17165   14887    16854    15   119 5/20/2020 
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .997923 cc2=  .847167 lx=  9.75063 if=  70 il= 113 5/14/2020  n=  43 now=   16492 end=      17165     14887     16854 U=    15.13 T=   83.5 p1=   4.1 p2=    96.1 ed=   119 5/20/2020   x1=  70. x2= 113. y1=   .89 y2= -1.95     
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    17165   14887    16854    15   119 5/20/2020 
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .997817 cc2=  .845319 lx=  9.76063 if=  71 il= 113 5/14/2020  n=  42 now=   16492 end=      17337     14887     16854 U=    15.49 T=   83.9 p1=   5.1 p2=    95.1 ed=   120 5/21/2020   x1=  71. x2= 113. y1=   .83 y2= -1.88     
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    17337   14887    16854    15   120 5/21/2020 
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .997740 cc2=  .843437 lx=  9.76063 if=  72 il= 113 5/14/2020  n=  41 now=   16492 end=      17337     14887     16854 U=    15.75 T=   83.4 p1=   5.1 p2=    95.1 ed=   120 5/21/2020   x1=  72. x2= 113. y1=   .72 y2= -1.88     
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    17337   14887    16854    15   120 5/21/2020 
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .997587 cc2=  .841413 lx=  9.77063 if=  73 il= 113 5/14/2020  n=  40 now=   16492 end=      17511     14887     16854 U=    16.58 T=   82.9 p1=   6.2 p2=    94.2 ed=   121 5/22/2020   x1=  73. x2= 113. y1=   .60 y2= -1.82     
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    17511   14887    16854    15   121 5/22/2020 
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .997284 cc2=  .837156 lx=  9.76063 if=  75 il= 113 5/14/2020  n=  38 now=   16492 end=      17337     14887     16854 U=    16.48 T=   82.0 p1=   5.1 p2=    95.1 ed=   120 5/21/2020   x1=  75. x2= 113. y1=   .42 y2= -1.88     
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    17337   14887    16854    15   120 5/21/2020 
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .997272 cc2=  .835051 lx=  9.75063 if=  76 il= 113 5/14/2020  n=  37 now=   16492 end=      17165     14887     16854 U=    16.03 T=   81.7 p1=   4.1 p2=    96.1 ed=   119 5/20/2020   x1=  76. x2= 113. y1=   .36 y2= -1.95     
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    17165   14887    16854    15   119 5/20/2020 
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .997318 cc2=  .832919 lx=  9.74063 if=  77 il= 113 5/14/2020  n=  36 now=   16492 end=      16994     14887     16854 U=    15.47 T=   81.7 p1=   3.0 p2=    97.0 ed=   118 5/19/2020   x1=  77. x2= 113. y1=   .31 y2= -2.02     
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    16994   14887    16854    15   118 5/19/2020 
AAA1     1 US_New_Jersey_Passaic Confirmed cc1=  .997355 cc2=  .830688 lx=  9.73063 if=  78 il= 113 5/14/2020  n=  35 now=   16492 end=      16825     14887     16854 U=    14.92 T=   81.7 p1=   2.0 p2=    98.0 ed=   116 5/17/2020   x1=  78. x2= 113. y1=   .24 y2= -2.10 BEST
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .997356 cc2=  .830688 lx=  9.72863 if=  78 il= 113 5/14/2020  n=  35 now=   16492 end=      16825     14887     16854 U=    14.92 T=   81.7 p1=   2.0 p2=    98.0 ed=   116 5/17/2020   x1=  78. x2= 113. y1=   .24 y2= -2.10 BEST
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    16825   14887    16854    15   116 5/17/2020 
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .997412 cc2=  .828381 lx=  9.72063 if=  79 il= 113 5/14/2020  n=  34 now=   16492 end=      16657     14887     16854 U=    14.36 T=   81.6 p1=   1.0 p2=    99.0 ed=   115 5/16/2020   x1=  79. x2= 113. y1=   .18 y2= -2.19     
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    16657   14887    16854    15   115 5/16/2020 
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .997492 cc2=  .825993 lx=  9.71063 if=  80 il= 113 5/14/2020  n=  33 now=   16492 end=      16491     14887     16854 U=    13.71 T=   81.7 p1=    .0 p2=   100.0 ed=   114 5/15/2020   x1=  80. x2= 113. y1=   .13 y2= -2.28     
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    16491   14887    16854    15   114 5/15/2020 
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .997531 cc2=  .823454 lx=  9.70063 if=  81 il= 113 5/14/2020  n=  32 now=   16492 end=      16327     14887     16854 U=    13.05 T=   81.9 p1=  -1.0 p2=   101.0 ed=   112 5/13/2020   x1=  81. x2= 113. y1=   .07 y2= -2.38     
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    16327   14887    16854    15   112 5/13/2020 
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .997538 cc2=  .820761 lx=  9.70063 if=  82 il= 113 5/14/2020  n=  31 now=   16492 end=      16327     14887     16854 U=    12.96 T=   82.1 p1=  -1.0 p2=   101.0 ed=   112 5/13/2020   x1=  82. x2= 113. y1=   .01 y2= -2.38     
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    16327   14887    16854    15   112 5/13/2020 
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .997548 cc2=  .817943 lx=  9.69063 if=  83 il= 113 5/14/2020  n=  30 now=   16492 end=      16165     14887     16854 U=    12.43 T=   82.0 p1=  -2.0 p2=   102.0 ed=   111 5/12/2020   x1=  83. x2= 113. y1=  -.08 y2= -2.50     
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    16165   14887    16854    15   111 5/12/2020 
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .997677 cc2=  .815102 lx=  9.68063 if=  84 il= 113 5/14/2020  n=  29 now=   16492 end=      16004     14887     16854 U=    11.70 T=   82.3 p1=  -3.0 p2=   103.0 ed=   109 5/10/2020   x1=  84. x2= 113. y1=  -.15 y2= -2.63     
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    16004   14887    16854    15   109 5/10/2020 
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .997783 cc2=  .812087 lx=  9.68063 if=  85 il= 113 5/14/2020  n=  28 now=   16492 end=      16004     14887     16854 U=    11.76 T=   82.1 p1=  -3.0 p2=   103.0 ed=   109 5/10/2020   x1=  85. x2= 113. y1=  -.25 y2= -2.63     
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    16004   14887    16854    15   109 5/10/2020 
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .998186 cc2=  .809203 lx=  9.67063 if=  86 il= 113 5/14/2020  n=  27 now=   16492 end=      15845     14887     16854 U=    10.95 T=   82.6 p1=  -3.9 p2=   104.1 ed=   108 5/9/2020    x1=  86. x2= 113. y1=  -.31 y2= -2.77     
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    15845   14887    16854    15   108 5/9/2020  
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .998505 cc2=  .806055 lx=  9.67063 if=  87 il= 113 5/14/2020  n=  26 now=   16492 end=      15845     14887     16854 U=    10.81 T=   83.0 p1=  -3.9 p2=   104.1 ed=   108 5/9/2020    x1=  87. x2= 113. y1=  -.37 y2= -2.77     
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    15845   14887    16854    15   108 5/9/2020  
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .998881 cc2=  .802765 lx=  9.66063 if=  88 il= 113 5/14/2020  n=  25 now=   16492 end=      15687     14887     16854 U=    10.00 T=   83.5 p1=  -4.9 p2=   105.1 ed=   107 5/8/2020    x1=  88. x2= 113. y1=  -.45 y2= -2.95     
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    15687   14887    16854    15   107 5/8/2020  
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .999181 cc2=  .799181 lx=  9.66063 if=  89 il= 113 5/14/2020  n=  24 now=   16492 end=      15687     14887     16854 U=     9.74 T=   84.3 p1=  -4.9 p2=   105.1 ed=   107 5/8/2020    x1=  89. x2= 113. y1=  -.49 y2= -2.95     
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    15687   14887    16854    15   107 5/8/2020  
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .999286 cc2=  .795161 lx=  9.65063 if=  90 il= 113 5/14/2020  n=  23 now=   16492 end=      15531     14887     16854 U=     8.65 T=   85.7 p1=  -5.8 p2=   106.2 ed=   106 5/7/2020    x1=  90. x2= 113. y1=  -.50 y2= -3.16     
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    15531   14887    16854    15   106 5/7/2020  
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .999204 cc2=  .790690 lx=  9.65063 if=  91 il= 113 5/14/2020  n=  22 now=   16492 end=      15531     14887     16854 U=     8.89 T=   84.9 p1=  -5.8 p2=   106.2 ed=   105 5/6/2020    x1=  91. x2= 113. y1=  -.69 y2= -3.16     
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    15531   14887    16854    15   105 5/6/2020  
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .999213 cc2=  .786012 lx=  9.65063 if=  92 il= 113 5/14/2020  n=  21 now=   16492 end=      15531     14887     16854 U=     8.86 T=   85.0 p1=  -5.8 p2=   106.2 ed=   105 5/6/2020    x1=  92. x2= 113. y1=  -.79 y2= -3.16     
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    15531   14887    16854    15   105 5/6/2020  
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .999231 cc2=  .781013 lx=  9.65063 if=  93 il= 113 5/14/2020  n=  20 now=   16492 end=      15531     14887     16854 U=     8.80 T=   85.2 p1=  -5.8 p2=   106.2 ed=   105 5/6/2020    x1=  93. x2= 113. y1=  -.89 y2= -3.16     
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    15531   14887    16854    15   105 5/6/2020  
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .999209 cc2=  .775602 lx=  9.65063 if=  94 il= 113 5/14/2020  n=  19 now=   16492 end=      15531     14887     16854 U=     8.78 T=   85.2 p1=  -5.8 p2=   106.2 ed=   105 5/6/2020    x1=  94. x2= 113. y1= -1.00 y2= -3.16     
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    15531   14887    16854    15   105 5/6/2020  
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .999199 cc2=  .769784 lx=  9.65063 if=  95 il= 113 5/14/2020  n=  18 now=   16492 end=      15531     14887     16854 U=     8.74 T=   85.4 p1=  -5.8 p2=   106.2 ed=   106 5/7/2020    x1=  95. x2= 113. y1= -1.10 y2= -3.16     
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    15531   14887    16854    15   106 5/7/2020  
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .999325 cc2=  .763622 lx=  9.64063 if=  96 il= 113 5/14/2020  n=  17 now=   16492 end=      15377     14887     16854 U=     7.59 T=   87.0 p1=  -6.8 p2=   107.3 ed=   104 5/5/2020    x1=  96. x2= 113. y1= -1.19 y2= -3.43     
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    15377   14887    16854    15   104 5/5/2020  
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .999215 cc2=  .756679 lx=  9.64063 if=  97 il= 113 5/14/2020  n=  16 now=   16492 end=      15377     14887     16854 U=     7.56 T=   87.1 p1=  -6.8 p2=   107.3 ed=   104 5/5/2020    x1=  97. x2= 113. y1= -1.31 y2= -3.43     
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    15377   14887    16854    15   104 5/5/2020  
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .999068 cc2=  .749068 lx=  9.64063 if=  98 il= 113 5/14/2020  n=  15 now=   16492 end=      15377     14887     16854 U=     7.61 T=   86.9 p1=  -6.8 p2=   107.3 ed=   104 5/5/2020    x1=  98. x2= 113. y1= -1.46 y2= -3.43     
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    15377   14887    16854    15   104 5/5/2020  
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .998956 cc2=  .740757 lx=  9.64063 if=  99 il= 113 5/14/2020  n=  14 now=   16492 end=      15377     14887     16854 U=     7.47 T=   87.4 p1=  -6.8 p2=   107.3 ed=   105 5/6/2020    x1=  99. x2= 113. y1= -1.55 y2= -3.43     
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    15377   14887    16854    15   105 5/6/2020  
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .998715 cc2=  .731454 lx=  9.64063 if= 100 il= 113 5/14/2020  n=  13 now=   16492 end=      15377     14887     16854 U=     7.52 T=   87.2 p1=  -6.8 p2=   107.3 ed=   104 5/5/2020    x1= 100. x2= 113. y1= -1.70 y2= -3.43     
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    15377   14887    16854    15   104 5/5/2020  
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .998433 cc2=  .721083 lx=  9.64063 if= 101 il= 113 5/14/2020  n=  12 now=   16492 end=      15377     14887     16854 U=     7.46 T=   87.4 p1=  -6.8 p2=   107.3 ed=   105 5/6/2020    x1= 101. x2= 113. y1= -1.82 y2= -3.43     
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    15377   14887    16854    15   105 5/6/2020  
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .998019 cc2=  .709344 lx=  9.64063 if= 102 il= 113 5/14/2020  n=  11 now=   16492 end=      15377     14887     16854 U=     7.50 T=   87.3 p1=  -6.8 p2=   107.3 ed=   104 5/5/2020    x1= 102. x2= 113. y1= -1.96 y2= -3.43     
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    15377   14887    16854    15   104 5/5/2020  
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .997559 cc2=  .696048 lx=  9.64063 if= 103 il= 113 5/14/2020  n=  10 now=   16492 end=      15377     14887     16854 U=     7.18 T=   88.4 p1=  -6.8 p2=   107.3 ed=   105 5/6/2020    x1= 103. x2= 113. y1= -2.04 y2= -3.43     
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    15377   14887    16854    15   105 5/6/2020  
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .997324 cc2=  .681096 lx=  9.64063 if= 104 il= 113 5/14/2020  n=   9 now=   16492 end=      15377     14887     16854 U=     7.45 T=   87.5 p1=  -6.8 p2=   107.3 ed=   105 5/6/2020    x1= 104. x2= 113. y1= -2.22 y2= -3.43     
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    15377   14887    16854    15   105 5/6/2020  
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .996336 cc2=  .663003 lx=  9.64063 if= 105 il= 113 5/14/2020  n=   8 now=   16492 end=      15377     14887     16854 U=     7.37 T=   87.7 p1=  -6.8 p2=   107.3 ed=   105 5/6/2020    x1= 105. x2= 113. y1= -2.34 y2= -3.43     
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    15377   14887    16854    15   105 5/6/2020  
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .994935 cc2=  .641382 lx=  9.65063 if= 106 il= 113 5/14/2020  n=   7 now=   16492 end=      15531     14887     16854 U=     8.75 T=   85.4 p1=  -5.8 p2=   106.2 ed=   105 5/6/2020    x1= 106. x2= 113. y1= -2.36 y2= -3.16     
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    15531   14887    16854    15   105 5/6/2020  
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .992819 cc2=  .614854 lx=  9.66063 if= 107 il= 113 5/14/2020  n=   6 now=   16492 end=      15687     14887     16854 U=    10.26 T=   82.7 p1=  -4.9 p2=   105.1 ed=   106 5/7/2020    x1= 107. x2= 113. y1= -2.36 y2= -2.95     
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    15687   14887    16854    15   106 5/7/2020  
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .990975 cc2=  .582726 lx=  9.74063 if= 108 il= 113 5/14/2020  n=   5 now=   16492 end=      16994     14887     16854 U=    23.55 T=   65.4 p1=   3.0 p2=    97.0 ed=   120 5/21/2020   x1= 108. x2= 113. y1= -1.81 y2= -2.02     
GP: Confirmed US_New_Jersey_Passaic 5/14/2020       113   16492    16994   14887    16854    15   120 5/21/2020 
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .999002 cc2=  .876832 lx=  9.73063 if=  48 il= 114 5/15/2020  n=  66 now=   16492 end=      16825     14930     16676 U=    15.00 T=   82.1 p1=   2.0 p2=    98.0 ed=   117 5/18/2020   x1=  48. x2= 114. y1=  2.28 y2= -2.12     
GP: Confirmed US_New_Jersey_Passaic 5/15/2020       114   16492    16825   14930    16676    14   117 5/18/2020 
AAA1     1 US_New_Jersey_Passaic Confirmed cc1=  .999090 cc2=  .875998 lx=  9.72063 if=  49 il= 114 5/15/2020  n=  65 now=   16492 end=      16657     14930     16676 U=    14.49 T=   82.0 p1=   1.0 p2=    99.0 ed=   116 5/17/2020   x1=  49. x2= 114. y1=  2.27 y2= -2.21 BEST
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .999096 cc2=  .875998 lx=  9.72463 if=  49 il= 114 5/15/2020  n=  65 now=   16492 end=      16657     14930     16676 U=    14.49 T=   82.0 p1=   1.0 p2=    99.0 ed=   116 5/17/2020   x1=  49. x2= 114. y1=  2.27 y2= -2.21 BEST
GP: Confirmed US_New_Jersey_Passaic 5/15/2020       114   16492    16657   14930    16676    14   116 5/17/2020 
AAA1     1 US_New_Jersey_Passaic Confirmed cc1=  .999118 cc2=  .875083 lx=  9.72063 if=  50 il= 114 5/15/2020  n=  64 now=   16492 end=      16657     14930     16676 U=    14.27 T=   82.4 p1=   1.0 p2=    99.0 ed=   116 5/17/2020   x1=  50. x2= 114. y1=  2.27 y2= -2.21 BEST
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .999120 cc2=  .875083 lx=  9.72263 if=  50 il= 114 5/15/2020  n=  64 now=   16492 end=      16657     14930     16676 U=    14.27 T=   82.4 p1=   1.0 p2=    99.0 ed=   116 5/17/2020   x1=  50. x2= 114. y1=  2.27 y2= -2.21 BEST
GP: Confirmed US_New_Jersey_Passaic 5/15/2020       114   16492    16657   14930    16676    14   116 5/17/2020 
AAA1     1 US_New_Jersey_Passaic Confirmed cc1=  .999094 cc2=  .874094 lx=  9.72063 if=  51 il= 114 5/15/2020  n=  63 now=   16492 end=      16657     14930     16676 U=    14.28 T=   82.4 p1=   1.0 p2=    99.0 ed=   116 5/17/2020   x1=  51. x2= 114. y1=  2.20 y2= -2.21 BEST
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .999094 cc2=  .874094 lx=  9.72163 if=  51 il= 114 5/15/2020  n=  63 now=   16492 end=      16657     14930     16676 U=    14.28 T=   82.4 p1=   1.0 p2=    99.0 ed=   116 5/17/2020   x1=  51. x2= 114. y1=  2.20 y2= -2.21 BEST
GP: Confirmed US_New_Jersey_Passaic 5/15/2020       114   16492    16657   14930    16676    14   116 5/17/2020 
AAA1     1 US_New_Jersey_Passaic Confirmed cc1=  .999072 cc2=  .873084 lx=  9.72063 if=  52 il= 114 5/15/2020  n=  62 now=   16492 end=      16657     14930     16676 U=    14.05 T=   82.9 p1=   1.0 p2=    99.0 ed=   116 5/17/2020   x1=  52. x2= 114. y1=  2.20 y2= -2.21 BEST
AAA2     1 US_New_Jersey_Passaic Confirmed cc1=  .999072 cc2=  .873084 lx=  9.72063 if=  52 il= 114 5/15/2020  n=  62 now=   16492 end=      16657     14930     16676 U=    14.05 T=   82.9 p1=   1.0 p2=    99.0 ed=   116 5/17/2020   x1=  52. x2= 114. y1=  2.20 y2= -2.21 BEST
GP: Confirmed US_New_Jersey_Passaic 5/15/2020       114   16492    16657   14930    16676    14   116 5/17/2020 
