TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       25215.00000       10.13519
TAB:  Ireland Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Ireland Confirmed cc1=  .978268 cc2=  .711007 lx=  7.36019 if=  38 il=  51 3/13/2020  n=  13 now=   25215 end=       1580        90      1397 U=    13.77 T=   65.5 p1= -93.7 p2=  1595.9 ed=    97 4/28/2020   x1=  38. x2=  51. y1=  2.00 y2=  1.05 BEST
GP: Confirmed Ireland 3/13/2020        51   25215     1580      90     1397     3    97 4/28/2020 
AAA1     1 Ireland Confirmed cc1=  .976612 cc2=  .699262 lx=  6.84519 if=  39 il=  51 3/13/2020  n=  12 now=   25215 end=        939        90      1397 U=    11.20 T=   60.6 p1= -96.3 p2=  2685.3 ed=    86 4/17/2020   x1=  39. x2=  51. y1=  1.92 y2=   .85 BEST
AAA2     1 Ireland Confirmed cc1=  .976612 cc2=  .699262 lx=  6.84519 if=  39 il=  51 3/13/2020  n=  12 now=   25215 end=        939        90      1397 U=    11.20 T=   60.6 p1= -96.3 p2=  2685.3 ed=    86 4/17/2020   x1=  39. x2=  51. y1=  1.92 y2=   .85 BEST
GP: Confirmed Ireland 3/13/2020        51   25215      939      90     1397     3    86 4/17/2020 
AAA2     1 Ireland Confirmed cc1=  .970814 cc2=  .682139 lx=  6.62519 if=  40 il=  51 3/13/2020  n=  11 now=   25215 end=        753        90      1397 U=     9.68 T=   58.3 p1= -97.0 p2=  3348.6 ed=    81 4/12/2020   x1=  40. x2=  51. y1=  1.89 y2=   .75     
GP: Confirmed Ireland 3/13/2020        51   25215      753      90     1397     3    81 4/12/2020 
AAA1     1 Ireland Confirmed cc1=  .963989 cc2=  .662478 lx=  7.31519 if=  41 il=  51 3/13/2020  n=  10 now=   25215 end=       1502        90      1397 U=    11.69 T=   63.1 p1= -94.0 p2=  1678.8 ed=    90 4/21/2020   x1=  41. x2=  51. y1=  1.89 y2=  1.04 BEST
AAA2     1 Ireland Confirmed cc1=  .963989 cc2=  .662478 lx=  7.31119 if=  41 il=  51 3/13/2020  n=  10 now=   25215 end=       1502        90      1397 U=    11.69 T=   63.1 p1= -94.0 p2=  1678.8 ed=    90 4/21/2020   x1=  41. x2=  51. y1=  1.89 y2=  1.04 BEST
GP: Confirmed Ireland 3/13/2020        51   25215     1502      90     1397     3    90 4/21/2020 
AAA2     1 Ireland Confirmed cc1=  .958955 cc2=  .642727 lx= 12.13519 if=  42 il=  51 3/13/2020  n=   9 now=   25215 end=     186315        90      1397 U=    29.65 T=  111.3 p1= 638.9 p2=    13.5 ed=   181 7/21/2020   x1=  42. x2=  51. y1=  2.34 y2=  2.03     
GP: Confirmed Ireland 3/13/2020        51   25215    -          90     1397     3   181 7/21/2020 
AAA2     1 Ireland Confirmed cc1=  .944014 cc2=  .610681 lx= 10.61519 if=  43 il=  51 3/13/2020  n=   8 now=   25215 end=      40749        90      1397 U=    21.82 T=   90.5 p1=  61.6 p2=    61.9 ed=   142 6/12/2020   x1=  43. x2=  51. y1=  2.18 y2=  1.81     
GP: Confirmed Ireland 3/13/2020        51   25215    40749      90     1397     3   142 6/12/2020 
AAA2     1 Ireland Confirmed cc1=  .929131 cc2=  .575578 lx= 12.13519 if=  44 il=  51 3/13/2020  n=   7 now=   25215 end=     186315        90      1397 U=    36.60 T=  125.4 p1= 638.9 p2=    13.5 ed=   211 8/20/2020   x1=  44. x2=  51. y1=  2.22 y2=  2.03     
GP: Confirmed Ireland 3/13/2020        51   25215    -          90     1397     3   211 8/20/2020 
AAA2     1 Ireland Confirmed cc1=  .947343 cc2=  .569378 lx= 12.13519 if=  45 il=  51 3/13/2020  n=   6 now=   25215 end=     186315        90      1397 U=    31.37 T=  114.8 p1= 638.9 p2=    13.5 ed=   188 7/28/2020   x1=  45. x2=  51. y1=  2.22 y2=  2.03     
GP: Confirmed Ireland 3/13/2020        51   25215    -          90     1397     3   188 7/28/2020 
AAA2     1 Ireland Confirmed cc1=  .953606 cc2=  .545358 lx= 12.13519 if=  46 il=  51 3/13/2020  n=   5 now=   25215 end=     186315        90      1397 U=    26.97 T=  105.8 p1= 638.9 p2=    13.5 ed=   169 7/9/2020    x1=  46. x2=  51. y1=  2.22 y2=  2.03     
GP: Confirmed Ireland 3/13/2020        51   25215    -          90     1397     3   169 7/9/2020  
AAA2     1 Ireland Confirmed cc1=  .980901 cc2=  .722702 lx=  9.15519 if=  38 il=  52 3/14/2020  n=  14 now=   25215 end=       9463       129      3260 U=    18.50 T=   79.0 p1= -62.5 p2=   266.5 ed=   122 5/23/2020   x1=  38. x2=  52. y1=  2.21 y2=  1.46     
GP: Confirmed Ireland 3/14/2020        52   25215     9463     129     3260     1   122 5/23/2020 
AAA2     1 Ireland Confirmed cc1=  .979213 cc2=  .711952 lx=  8.35519 if=  39 il=  52 3/14/2020  n=  13 now=   25215 end=       4252       129      3260 U=    14.92 T=   70.7 p1= -83.1 p2=   593.0 ed=   105 5/6/2020    x1=  39. x2=  52. y1=  2.12 y2=  1.25     
GP: Confirmed Ireland 3/14/2020        52   25215     4252     129     3260     1   105 5/6/2020  
AAA1     1 Ireland Confirmed cc1=  .974298 cc2=  .696947 lx=  8.06519 if=  40 il=  52 3/14/2020  n=  12 now=   25215 end=       3181       129      3260 U=    13.00 T=   67.1 p1= -87.4 p2=   792.7 ed=    97 4/28/2020   x1=  40. x2=  52. y1=  2.09 y2=  1.16 BEST
AAA2     1 Ireland Confirmed cc1=  .974298 cc2=  .696947 lx=  8.07019 if=  40 il=  52 3/14/2020  n=  12 now=   25215 end=       3181       129      3260 U=    13.00 T=   67.1 p1= -87.4 p2=   792.7 ed=    97 4/28/2020   x1=  40. x2=  52. y1=  2.09 y2=  1.16 BEST
GP: Confirmed Ireland 3/14/2020        52   25215     3181     129     3260     1    97 4/28/2020 
AAA2     1 Ireland Confirmed cc1=  .969574 cc2=  .680899 lx=  9.59519 if=  41 il=  52 3/14/2020  n=  11 now=   25215 end=      14693       129      3260 U=    17.43 T=   79.1 p1= -41.7 p2=   171.6 ed=   120 5/21/2020   x1=  41. x2=  52. y1=  2.19 y2=  1.56     
GP: Confirmed Ireland 3/14/2020        52   25215    14693     129     3260     1   120 5/21/2020 
AAA2     1 Ireland Confirmed cc1=  .966114 cc2=  .664602 lx= 12.13519 if=  42 il=  52 3/14/2020  n=  10 now=   25215 end=     186315       129      3260 U=    28.42 T=  108.4 p1= 638.9 p2=    13.5 ed=   175 7/15/2020   x1=  42. x2=  52. y1=  2.34 y2=  1.98     
GP: Confirmed Ireland 3/14/2020        52   25215    -         129     3260     1   175 7/15/2020 
AAA2     1 Ireland Confirmed cc1=  .956151 cc2=  .639924 lx= 12.13519 if=  43 il=  52 3/14/2020  n=   9 now=   25215 end=     186315       129      3260 U=    25.58 T=  102.8 p1= 638.9 p2=    13.5 ed=   163 7/3/2020    x1=  43. x2=  52. y1=  2.34 y2=  1.98     
GP: Confirmed Ireland 3/14/2020        52   25215    -         129     3260     1   163 7/3/2020  
AAA2     1 Ireland Confirmed cc1=  .941641 cc2=  .608307 lx= 12.13519 if=  44 il=  52 3/14/2020  n=   8 now=   25215 end=     186315       129      3260 U=    33.39 T=  118.3 p1= 638.9 p2=    13.5 ed=   197 8/6/2020    x1=  44. x2=  52. y1=  2.22 y2=  1.98     
GP: Confirmed Ireland 3/14/2020        52   25215    -         129     3260     1   197 8/6/2020  
AAA2     1 Ireland Confirmed cc1=  .958453 cc2=  .604900 lx= 12.13519 if=  45 il=  52 3/14/2020  n=   7 now=   25215 end=     186315       129      3260 U=    29.22 T=  110.0 p1= 638.9 p2=    13.5 ed=   178 7/18/2020   x1=  45. x2=  52. y1=  2.22 y2=  1.98     
GP: Confirmed Ireland 3/14/2020        52   25215    -         129     3260     1   178 7/18/2020 
AAA2     1 Ireland Confirmed cc1=  .967139 cc2=  .589174 lx= 12.13519 if=  46 il=  52 3/14/2020  n=   6 now=   25215 end=     186315       129      3260 U=    25.67 T=  102.9 p1= 638.9 p2=    13.5 ed=   163 7/3/2020    x1=  46. x2=  52. y1=  2.22 y2=  1.98     
GP: Confirmed Ireland 3/14/2020        52   25215    -         129     3260     1   163 7/3/2020  
AAA2     1 Ireland Confirmed cc1=  .965523 cc2=  .557275 lx= 12.13519 if=  47 il=  52 3/14/2020  n=   5 now=   25215 end=     186315       129      3260 U=    22.45 T=   96.5 p1= 638.9 p2=    13.5 ed=   149 6/19/2020   x1=  47. x2=  52. y1=  2.21 y2=  1.98     
GP: Confirmed Ireland 3/14/2020        52   25215    -         129     3260     1   149 6/19/2020 
AAA2     1 Ireland Confirmed cc1=  .984117 cc2=  .734117 lx=  8.71519 if=  38 il=  53 3/15/2020  n=  15 now=   25215 end=       6094       129      2328 U=    18.39 T=   77.8 p1= -75.8 p2=   413.8 ed=   121 5/22/2020   x1=  38. x2=  53. y1=  2.17 y2=  1.35     
GP: Confirmed Ireland 3/15/2020        53   25215     6094     129     2328     1   121 5/22/2020 
AAA2     1 Ireland Confirmed cc1=  .982958 cc2=  .724759 lx=  8.05519 if=  39 il=  53 3/15/2020  n=  14 now=   25215 end=       3150       129      2328 U=    15.14 T=   70.6 p1= -87.5 p2=   800.5 ed=   106 5/7/2020    x1=  39. x2=  53. y1=  2.09 y2=  1.16     
GP: Confirmed Ireland 3/15/2020        53   25215     3150     129     2328     1   106 5/7/2020  
AAA1     1 Ireland Confirmed cc1=  .979278 cc2=  .712017 lx=  7.80519 if=  40 il=  53 3/15/2020  n=  13 now=   25215 end=       2453       129      2328 U=    13.34 T=   67.4 p1= -90.3 p2=  1027.9 ed=    98 4/29/2020   x1=  40. x2=  53. y1=  2.05 y2=  1.08 BEST
AAA2     1 Ireland Confirmed cc1=  .979278 cc2=  .712017 lx=  7.80119 if=  40 il=  53 3/15/2020  n=  13 now=   25215 end=       2453       129      2328 U=    13.34 T=   67.4 p1= -90.3 p2=  1027.9 ed=    98 4/29/2020   x1=  40. x2=  53. y1=  2.05 y2=  1.08 BEST
GP: Confirmed Ireland 3/15/2020        53   25215     2453     129     2328     1    98 4/29/2020 
AAA2     1 Ireland Confirmed cc1=  .975808 cc2=  .698457 lx=  8.99519 if=  41 il=  53 3/15/2020  n=  12 now=   25215 end=       8064       129      2328 U=    17.22 T=   77.4 p1= -68.0 p2=   312.7 ed=   118 5/19/2020   x1=  41. x2=  53. y1=  2.12 y2=  1.42     
GP: Confirmed Ireland 3/15/2020        53   25215     8064     129     2328     1   118 5/19/2020 
AAA2     1 Ireland Confirmed cc1=  .973716 cc2=  .685041 lx= 12.13519 if=  42 il=  53 3/15/2020  n=  11 now=   25215 end=     186315       129      2328 U=    31.26 T=  115.0 p1= 638.9 p2=    13.5 ed=   188 7/28/2020   x1=  42. x2=  53. y1=  2.34 y2=  1.98     
GP: Confirmed Ireland 3/15/2020        53   25215    -         129     2328     1   188 7/28/2020 
AAA2     1 Ireland Confirmed cc1=  .966635 cc2=  .665124 lx= 12.13519 if=  43 il=  53 3/15/2020  n=  10 now=   25215 end=     186315       129      2328 U=    28.42 T=  109.4 p1= 638.9 p2=    13.5 ed=   176 7/16/2020   x1=  43. x2=  53. y1=  2.34 y2=  1.98     
GP: Confirmed Ireland 3/15/2020        53   25215    -         129     2328     1   176 7/16/2020 
AAA2     1 Ireland Confirmed cc1=  .957553 cc2=  .641325 lx= 12.13519 if=  44 il=  53 3/15/2020  n=   9 now=   25215 end=     186315       129      2328 U=    37.57 T=  127.6 p1= 638.9 p2=    13.5 ed=   216 8/25/2020   x1=  44. x2=  53. y1=  2.22 y2=  1.98     
GP: Confirmed Ireland 3/15/2020        53   25215    -         129     2328     1   216 8/25/2020 
AAA2     1 Ireland Confirmed cc1=  .969717 cc2=  .636384 lx= 12.13519 if=  45 il=  53 3/15/2020  n=   8 now=   25215 end=     186315       129      2328 U=    33.39 T=  119.3 p1= 638.9 p2=    13.5 ed=   198 8/7/2020    x1=  45. x2=  53. y1=  2.22 y2=  1.98     
GP: Confirmed Ireland 3/15/2020        53   25215    -         129     2328     1   198 8/7/2020  
AAA2     1 Ireland Confirmed cc1=  .974533 cc2=  .620979 lx= 12.13519 if=  46 il=  53 3/15/2020  n=   7 now=   25215 end=     186315       129      2328 U=    29.95 T=  112.4 p1= 638.9 p2=    13.5 ed=   183 7/23/2020   x1=  46. x2=  53. y1=  2.22 y2=  1.98     
GP: Confirmed Ireland 3/15/2020        53   25215    -         129     2328     1   183 7/23/2020 
AAA2     1 Ireland Confirmed cc1=  .970495 cc2=  .592530 lx= 12.13519 if=  47 il=  53 3/15/2020  n=   6 now=   25215 end=     186315       129      2328 U=    26.94 T=  106.5 p1= 638.9 p2=    13.5 ed=   170 7/10/2020   x1=  47. x2=  53. y1=  2.21 y2=  1.98     
GP: Confirmed Ireland 3/15/2020        53   25215    -         129     2328     1   170 7/10/2020 
AAA2     1 Ireland Confirmed cc1=  .953152 cc2=  .544904 lx= 12.13519 if=  48 il=  53 3/15/2020  n=   5 now=   25215 end=     186315       129      2328 U=    29.71 T=  112.0 p1= 638.9 p2=    13.5 ed=   182 7/22/2020   x1=  48. x2=  53. y1=  2.15 y2=  1.98     
GP: Confirmed Ireland 3/15/2020        53   25215    -         129     2328     1   182 7/22/2020 
AAA2     1 Ireland Confirmed cc1=  .986780 cc2=  .744244 lx=  8.67519 if=  38 il=  54 3/16/2020  n=  16 now=   25215 end=       5855       169       465 U=    17.88 T=   76.6 p1= -76.8 p2=   430.7 ed=   118 5/19/2020   x1=  38. x2=  54. y1=  2.16 y2=  1.27     
GP: Confirmed Ireland 3/16/2020        54   25215     5855     169      465     2   118 5/19/2020 
AAA2     1 Ireland Confirmed cc1=  .985986 cc2=  .735986 lx=  8.07519 if=  39 il=  54 3/16/2020  n=  15 now=   25215 end=       3213       169       465 U=    14.87 T=   70.1 p1= -87.3 p2=   784.8 ed=   105 5/6/2020    x1=  39. x2=  54. y1=  2.09 y2=  1.08     
GP: Confirmed Ireland 3/16/2020        54   25215     3213     169      465     2   105 5/6/2020  
AAA2     1 Ireland Confirmed cc1=  .983192 cc2=  .724993 lx=  7.85519 if=  40 il=  54 3/16/2020  n=  14 now=   25215 end=       2579       169       465 U=    13.23 T=   67.3 p1= -89.8 p2=   977.7 ed=    98 4/29/2020   x1=  40. x2=  54. y1=  2.06 y2=  1.00     
GP: Confirmed Ireland 3/16/2020        54   25215     2579     169      465     2    98 4/29/2020 
AAA2     1 Ireland Confirmed cc1=  .980686 cc2=  .713425 lx=  8.89519 if=  41 il=  54 3/16/2020  n=  13 now=   25215 end=       7296       169       465 U=    16.70 T=   76.1 p1= -71.1 p2=   345.6 ed=   115 5/16/2020   x1=  41. x2=  54. y1=  2.10 y2=  1.33     
GP: Confirmed Ireland 3/16/2020        54   25215     7296     169      465     2   115 5/16/2020 
AAA2     1 Ireland Confirmed cc1=  .979368 cc2=  .702018 lx= 12.13519 if=  42 il=  54 3/16/2020  n=  12 now=   25215 end=     186315       169       465 U=    30.79 T=  113.9 p1= 638.9 p2=    13.5 ed=   186 7/26/2020   x1=  42. x2=  54. y1=  2.34 y2=  1.95     
GP: Confirmed Ireland 3/16/2020        54   25215    -         169      465     2   186 7/26/2020 
AAA2     1 Ireland Confirmed cc1=  .974312 cc2=  .685637 lx= 12.13519 if=  43 il=  54 3/16/2020  n=  11 now=   25215 end=     186315       169       465 U=    28.23 T=  109.0 p1= 638.9 p2=    13.5 ed=   175 7/15/2020   x1=  43. x2=  54. y1=  2.34 y2=  1.95     
GP: Confirmed Ireland 3/16/2020        54   25215    -         169      465     2   175 7/15/2020 
AAA2     1 Ireland Confirmed cc1=  .968330 cc2=  .666818 lx= 12.13519 if=  44 il=  54 3/16/2020  n=  10 now=   25215 end=     186315       169       465 U=    36.05 T=  124.2 p1= 638.9 p2=    13.5 ed=   209 8/18/2020   x1=  44. x2=  54. y1=  2.22 y2=  1.95     
GP: Confirmed Ireland 3/16/2020        54   25215    -         169      465     2   209 8/18/2020 
AAA2     1 Ireland Confirmed cc1=  .977757 cc2=  .661529 lx= 12.13519 if=  45 il=  54 3/16/2020  n=   9 now=   25215 end=     186315       169       465 U=    32.44 T=  117.2 p1= 638.9 p2=    13.5 ed=   193 8/2/2020    x1=  45. x2=  54. y1=  2.22 y2=  1.95     
GP: Confirmed Ireland 3/16/2020        54   25215    -         169      465     2   193 8/2/2020  
AAA2     1 Ireland Confirmed cc1=  .981022 cc2=  .647689 lx= 12.13519 if=  46 il=  54 3/16/2020  n=   8 now=   25215 end=     186315       169       465 U=    29.46 T=  111.4 p1= 638.9 p2=    13.5 ed=   180 7/20/2020   x1=  46. x2=  54. y1=  2.22 y2=  1.95     
GP: Confirmed Ireland 3/16/2020        54   25215    -         169      465     2   180 7/20/2020 
AAA2     1 Ireland Confirmed cc1=  .977889 cc2=  .624336 lx=  7.99519 if=  47 il=  54 3/16/2020  n=   7 now=   25215 end=       2966       169       465 U=    12.80 T=   67.5 p1= -88.2 p2=   850.1 ed=    97 4/28/2020   x1=  47. x2=  54. y1=  1.60 y2=  1.05     
GP: Confirmed Ireland 3/16/2020        54   25215     2966     169      465     2    97 4/28/2020 
AAA1     1 Ireland Confirmed cc1=  .969146 cc2=  .591182 lx=  6.13519 if=  48 il=  54 3/16/2020  n=   6 now=   25215 end=        461       169       465 U=     6.29 T=   54.0 p1= -98.2 p2=  5469.6 ed=    68 3/30/2020   x1=  48. x2=  54. y1=   .96 y2=   .01 BEST
AAA2     1 Ireland Confirmed cc1=  .969185 cc2=  .591182 lx=  6.03519 if=  48 il=  54 3/16/2020  n=   6 now=   25215 end=        461       169       465 U=     6.29 T=   54.0 p1= -98.2 p2=  5469.6 ed=    68 3/30/2020   x1=  48. x2=  54. y1=   .96 y2=   .01 BEST
