TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3058.00000        8.02552
TAB:  Greece Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA1     1 Greece Confirmed cc1=  .995542 cc2=  .815936 lx=  8.00552 if= 102 il= 132 6/2/2020   n=  30 now=    3058 end=       2997      2937      2993 U=    16.04 T=   69.6 p1=  -2.0 p2=   102.0 ed=   107 5/8/2020    x1= 102. x2= 132. y1= -2.02 y2= -3.89 BEST
AAA2     1 Greece Confirmed cc1=  .995649 cc2=  .815936 lx=  8.00852 if= 102 il= 132 6/2/2020   n=  30 now=    3058 end=       2997      2937      2993 U=    16.04 T=   69.6 p1=  -2.0 p2=   102.0 ed=   107 5/8/2020    x1= 102. x2= 132. y1= -2.02 y2= -3.89 BEST
GP: Confirmed Greece 6/2/2020        132    3058     2997    2937     2993    58   107 5/8/2020  
AAA1     1 Greece Confirmed cc1=  .995581 cc2=  .813007 lx=  8.00552 if= 103 il= 132 6/2/2020   n=  29 now=    3058 end=       2997      2937      2993 U=    15.65 T=   71.1 p1=  -2.0 p2=   102.0 ed=   108 5/9/2020    x1= 103. x2= 132. y1= -2.04 y2= -3.89 BEST
AAA2     1 Greece Confirmed cc1=  .995611 cc2=  .813007 lx=  8.00752 if= 103 il= 132 6/2/2020   n=  29 now=    3058 end=       2997      2937      2993 U=    15.65 T=   71.1 p1=  -2.0 p2=   102.0 ed=   108 5/9/2020    x1= 103. x2= 132. y1= -2.04 y2= -3.89 BEST
GP: Confirmed Greece 6/2/2020        132    3058     2997    2937     2993    58   108 5/9/2020  
AAA1     1 Greece Confirmed cc1=  .995317 cc2=  .809621 lx=  8.00552 if= 104 il= 132 6/2/2020   n=  28 now=    3058 end=       2997      2937      2993 U=    15.35 T=   72.2 p1=  -2.0 p2=   102.0 ed=   108 5/9/2020    x1= 104. x2= 132. y1= -2.07 y2= -3.89 BEST
AAA2     1 Greece Confirmed cc1=  .995320 cc2=  .809621 lx=  8.00652 if= 104 il= 132 6/2/2020   n=  28 now=    3058 end=       2997      2937      2993 U=    15.35 T=   72.2 p1=  -2.0 p2=   102.0 ed=   108 5/9/2020    x1= 104. x2= 132. y1= -2.07 y2= -3.89 BEST
GP: Confirmed Greece 6/2/2020        132    3058     2997    2937     2993    58   108 5/9/2020  
AAA1     1 Greece Confirmed cc1=  .994860 cc2=  .805878 lx=  8.00552 if= 105 il= 132 6/2/2020   n=  27 now=    3058 end=       2997      2937      2993 U=    15.35 T=   72.2 p1=  -2.0 p2=   102.0 ed=   108 5/9/2020    x1= 105. x2= 132. y1= -2.13 y2= -3.89 BEST
AAA2     1 Greece Confirmed cc1=  .994860 cc2=  .805878 lx=  8.00552 if= 105 il= 132 6/2/2020   n=  27 now=    3058 end=       2997      2937      2993 U=    15.35 T=   72.2 p1=  -2.0 p2=   102.0 ed=   108 5/9/2020    x1= 105. x2= 132. y1= -2.13 y2= -3.89 BEST
GP: Confirmed Greece 6/2/2020        132    3058     2997    2937     2993    58   108 5/9/2020  
AAA1     1 Greece Confirmed cc1=  .994375 cc2=  .801925 lx=  8.00552 if= 106 il= 132 6/2/2020   n=  26 now=    3058 end=       2997      2937      2993 U=    15.20 T=   72.8 p1=  -2.0 p2=   102.0 ed=   108 5/9/2020    x1= 106. x2= 132. y1= -2.18 y2= -3.89 BEST
AAA2     1 Greece Confirmed cc1=  .994382 cc2=  .801925 lx=  8.00452 if= 106 il= 132 6/2/2020   n=  26 now=    3058 end=       2997      2937      2993 U=    15.20 T=   72.8 p1=  -2.0 p2=   102.0 ed=   108 5/9/2020    x1= 106. x2= 132. y1= -2.18 y2= -3.89 BEST
GP: Confirmed Greece 6/2/2020        132    3058     2997    2937     2993    58   108 5/9/2020  
AAA1     1 Greece Confirmed cc1=  .993766 cc2=  .797649 lx=  8.00552 if= 107 il= 132 6/2/2020   n=  25 now=    3058 end=       2997      2937      2993 U=    15.00 T=   73.6 p1=  -2.0 p2=   102.0 ed=   108 5/9/2020    x1= 107. x2= 132. y1= -2.23 y2= -3.89 BEST
AAA2     1 Greece Confirmed cc1= 1.000000 cc2=  .797649 lx=  7.90552 if= 107 il= 132 6/2/2020   n=  25 now=    3058 end=       2997      2937      2993 U=    15.00 T=   73.6 p1=  -2.0 p2=   102.0 ed=   108 5/9/2020    x1= 107. x2= 132. y1= -2.23 y2= -3.89 BEST
GP: Confirmed Greece 6/2/2020        132    3058     2997    2937     2993    58   108 5/9/2020  
AAA1     1 Greece Confirmed cc1=  .992997 cc2=  .792997 lx=  8.00552 if= 108 il= 132 6/2/2020   n=  24 now=    3058 end=       2997      2937      2993 U=    15.01 T=   73.6 p1=  -2.0 p2=   102.0 ed=   108 5/9/2020    x1= 108. x2= 132. y1= -2.29 y2= -3.89 BEST
AAA2     1 Greece Confirmed cc1= 1.000000 cc2=  .792997 lx=  7.90852 if= 108 il= 132 6/2/2020   n=  24 now=    3058 end=       2997      2937      2993 U=    15.01 T=   73.6 p1=  -2.0 p2=   102.0 ed=   108 5/9/2020    x1= 108. x2= 132. y1= -2.29 y2= -3.89 BEST
GP: Confirmed Greece 6/2/2020        132    3058     2997    2937     2993    58   108 5/9/2020  
AAA1     1 Greece Confirmed cc1=  .992118 cc2=  .787994 lx=  8.00552 if= 109 il= 132 6/2/2020   n=  23 now=    3058 end=       2997      2937      2993 U=    14.59 T=   75.2 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1= 109. x2= 132. y1= -2.32 y2= -3.89 BEST
AAA2     1 Greece Confirmed cc1= 1.000000 cc2=  .787994 lx=  7.91552 if= 109 il= 132 6/2/2020   n=  23 now=    3058 end=       2997      2937      2993 U=    14.59 T=   75.2 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1= 109. x2= 132. y1= -2.32 y2= -3.89 BEST
GP: Confirmed Greece 6/2/2020        132    3058     2997    2937     2993    58   109 5/10/2020 
AAA1     1 Greece Confirmed cc1=  .990269 cc2=  .777068 lx=  8.00552 if= 111 il= 132 6/2/2020   n=  21 now=    3058 end=       2997      2937      2993 U=    14.31 T=   76.3 p1=  -2.0 p2=   102.0 ed=   110 5/11/2020   x1= 111. x2= 132. y1= -2.43 y2= -3.89 BEST
AAA2     1 Greece Confirmed cc1= 1.000000 cc2=  .777068 lx=  7.92352 if= 111 il= 132 6/2/2020   n=  21 now=    3058 end=       2997      2937      2993 U=    14.31 T=   76.3 p1=  -2.0 p2=   102.0 ed=   110 5/11/2020   x1= 111. x2= 132. y1= -2.43 y2= -3.89 BEST
GP: Confirmed Greece 6/2/2020        132    3058     2997    2937     2993    58   110 5/11/2020 
AAA1     1 Greece Confirmed cc1=  .989352 cc2=  .771134 lx=  8.00552 if= 112 il= 132 6/2/2020   n=  20 now=    3058 end=       2997      2937      2993 U=    14.30 T=   76.3 p1=  -2.0 p2=   102.0 ed=   110 5/11/2020   x1= 112. x2= 132. y1= -2.49 y2= -3.89 BEST
AAA2     1 Greece Confirmed cc1= 1.000000 cc2=  .771134 lx=  7.93852 if= 112 il= 132 6/2/2020   n=  20 now=    3058 end=       2997      2937      2993 U=    14.30 T=   76.3 p1=  -2.0 p2=   102.0 ed=   110 5/11/2020   x1= 112. x2= 132. y1= -2.49 y2= -3.89 BEST
GP: Confirmed Greece 6/2/2020        132    3058     2997    2937     2993    58   110 5/11/2020 
AAA1     1 Greece Confirmed cc1=  .988856 cc2=  .765250 lx=  8.01552 if= 113 il= 132 6/2/2020   n=  19 now=    3058 end=       3027      2937      2993 U=    17.69 T=   70.2 p1=  -1.0 p2=   101.0 ed=   111 5/12/2020   x1= 113. x2= 132. y1= -2.42 y2= -3.49 BEST
AAA2     1 Greece Confirmed cc1= 1.000000 cc2=  .765250 lx=  7.94252 if= 113 il= 132 6/2/2020   n=  19 now=    3058 end=       3027      2937      2993 U=    17.69 T=   70.2 p1=  -1.0 p2=   101.0 ed=   111 5/12/2020   x1= 113. x2= 132. y1= -2.42 y2= -3.49 BEST
GP: Confirmed Greece 6/2/2020        132    3058     3027    2937     2993    58   111 5/12/2020 
AAA2     1 Greece Confirmed cc1=  .992529 cc2=  .763114 lx=  8.04552 if= 114 il= 132 6/2/2020   n=  18 now=    3058 end=       3119      2937      2993 U=    32.76 T=   40.0 p1=   2.0 p2=    98.0 ed=   117 5/18/2020   x1= 114. x2= 132. y1= -2.26 y2= -2.81     
GP: Confirmed Greece 6/2/2020        132    3058     3119    2937     2993    58   117 5/18/2020 
AAA2     1 Greece Confirmed cc1=  .991269 cc2=  .755567 lx=  8.05552 if= 115 il= 132 6/2/2020   n=  17 now=    3058 end=       3151      2937      2993 U=    37.03 T=   33.7 p1=   3.0 p2=    97.0 ed=   121 5/22/2020   x1= 115. x2= 132. y1= -2.19 y2= -2.65     
GP: Confirmed Greece 6/2/2020        132    3058     3151    2937     2993    58   121 5/22/2020 
AAA2     1 Greece Confirmed cc1=  .989707 cc2=  .747172 lx=  8.06552 if= 116 il= 132 6/2/2020   n=  16 now=    3058 end=       3182      2937      2993 U=    43.53 T=   22.3 p1=   4.1 p2=    96.1 ed=   124 5/25/2020   x1= 116. x2= 132. y1= -2.15 y2= -2.52     
GP: Confirmed Greece 6/2/2020        132    3058     3182    2937     2993    58   124 5/25/2020 
AAA2     1 Greece Confirmed cc1=  .988460 cc2=  .738460 lx=  8.04552 if= 117 il= 132 6/2/2020   n=  15 now=    3058 end=       3119      2937      2993 U=    32.81 T=   39.9 p1=   2.0 p2=    98.0 ed=   117 5/18/2020   x1= 117. x2= 132. y1= -2.35 y2= -2.81     
GP: Confirmed Greece 6/2/2020        132    3058     3119    2937     2993    58   117 5/18/2020 
AAA2     1 Greece Confirmed cc1=  .986005 cc2=  .727807 lx=  8.04552 if= 118 il= 132 6/2/2020   n=  14 now=    3058 end=       3119      2937      2993 U=    31.65 T=   43.1 p1=   2.0 p2=    98.0 ed=   117 5/18/2020   x1= 118. x2= 132. y1= -2.36 y2= -2.81     
GP: Confirmed Greece 6/2/2020        132    3058     3119    2937     2993    58   117 5/18/2020 
AAA2     1 Greece Confirmed cc1=  .983098 cc2=  .715837 lx=  8.05552 if= 119 il= 132 6/2/2020   n=  13 now=    3058 end=       3151      2937      2993 U=    36.54 T=   35.0 p1=   3.0 p2=    97.0 ed=   121 5/22/2020   x1= 119. x2= 132. y1= -2.30 y2= -2.65     
GP: Confirmed Greece 6/2/2020        132    3058     3151    2937     2993    58   121 5/22/2020 
AAA2     1 Greece Confirmed cc1=  .978943 cc2=  .701593 lx=  8.06552 if= 120 il= 132 6/2/2020   n=  12 now=    3058 end=       3182      2937      2993 U=    38.93 T=   33.9 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1= 120. x2= 132. y1= -2.21 y2= -2.52     
GP: Confirmed Greece 6/2/2020        132    3058     3182    2937     2993    58   125 5/26/2020 
AAA2     1 Greece Confirmed cc1=  .979439 cc2=  .690764 lx= 10.02552 if= 121 il= 132 6/2/2020   n=  11 now=    3058 end=      22595      2937      2993 U=  1040.55 T=  874.0 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 121. x2= 132. y1=   .72 y2=   .71     
GP: Confirmed Greece 6/2/2020        132    3058    -        2937     2993    58   999 undefine  
AAA2     1 Greece Confirmed cc1=  .977404 cc2=  .675893 lx= 10.02552 if= 122 il= 132 6/2/2020   n=  10 now=    3058 end=      22595      2937      2993 U=   977.14 T=  828.8 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 122. x2= 132. y1=   .72 y2=   .71     
GP: Confirmed Greece 6/2/2020        132    3058    -        2937     2993    58   999 undefine  
AAA2     1 Greece Confirmed cc1=  .971400 cc2=  .655172 lx= 10.02552 if= 123 il= 132 6/2/2020   n=   9 now=    3058 end=      22595      2937      2993 U=   909.40 T=  780.5 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 123. x2= 132. y1=   .72 y2=   .71     
GP: Confirmed Greece 6/2/2020        132    3058    -        2937     2993    58   999 undefine  
AAA2     1 Greece Confirmed cc1=  .947466 cc2=  .593913 lx= 10.02552 if= 125 il= 132 6/2/2020   n=   7 now=    3058 end=      22595      2937      2993 U=   928.51 T=  794.2 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 125. x2= 132. y1=   .72 y2=   .71     
GP: Confirmed Greece 6/2/2020        132    3058    -        2937     2993    58   999 undefine  
AAA2     1 Greece Confirmed cc1=  .920139 cc2=  .542174 lx= 10.02552 if= 126 il= 132 6/2/2020   n=   6 now=    3058 end=      22595      2937      2993 U=  1054.38 T=  883.9 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 126. x2= 132. y1=   .72 y2=   .71     
GP: Confirmed Greece 6/2/2020        132    3058    -        2937     2993    58   999 undefine  
AAA1     1 Greece Confirmed cc1=  .997552 cc2=  .897048 lx=  7.99552 if=  35 il= 133 6/3/2020   n=  98 now=    3058 end=       2967      2937      2993 U=    14.74 T=   65.6 p1=  -3.0 p2=   103.1 ed=   100 5/1/2020    x1=  35. x2= 133. y1=  2.08 y2= -4.57 BEST
AAA2     1 Greece Confirmed cc1=  .997829 cc2=  .897048 lx=  7.99952 if=  35 il= 133 6/3/2020   n=  98 now=    3058 end=       2967      2937      2993 U=    14.74 T=   65.6 p1=  -3.0 p2=   103.1 ed=   100 5/1/2020    x1=  35. x2= 133. y1=  2.08 y2= -4.57 BEST
GP: Confirmed Greece 6/3/2020        133    3058     2967    2937     2993    58   100 5/1/2020  
AAA1     1 Greece Confirmed cc1=  .997481 cc2=  .896465 lx=  7.99552 if=  36 il= 133 6/3/2020   n=  97 now=    3058 end=       2967      2937      2993 U=    14.92 T=   64.8 p1=  -3.0 p2=   103.1 ed=   100 5/1/2020    x1=  36. x2= 133. y1=  1.93 y2= -4.57 BEST
AAA2     1 Greece Confirmed cc1=  .997779 cc2=  .896465 lx=  7.99952 if=  36 il= 133 6/3/2020   n=  97 now=    3058 end=       2967      2937      2993 U=    14.92 T=   64.8 p1=  -3.0 p2=   103.1 ed=   100 5/1/2020    x1=  36. x2= 133. y1=  1.93 y2= -4.57 BEST
GP: Confirmed Greece 6/3/2020        133    3058     2967    2937     2993    58   100 5/1/2020  
AAA1     1 Greece Confirmed cc1=  .997403 cc2=  .895868 lx=  7.99552 if=  37 il= 133 6/3/2020   n=  96 now=    3058 end=       2967      2937      2993 U=    14.87 T=   65.1 p1=  -3.0 p2=   103.1 ed=   100 5/1/2020    x1=  37. x2= 133. y1=  1.89 y2= -4.57 BEST
AAA2     1 Greece Confirmed cc1=  .997710 cc2=  .895868 lx=  7.99952 if=  37 il= 133 6/3/2020   n=  96 now=    3058 end=       2967      2937      2993 U=    14.87 T=   65.1 p1=  -3.0 p2=   103.1 ed=   100 5/1/2020    x1=  37. x2= 133. y1=  1.89 y2= -4.57 BEST
GP: Confirmed Greece 6/3/2020        133    3058     2967    2937     2993    58   100 5/1/2020  
AAA1     1 Greece Confirmed cc1=  .997321 cc2=  .895259 lx=  7.99552 if=  38 il= 133 6/3/2020   n=  95 now=    3058 end=       2967      2937      2993 U=    14.71 T=   65.8 p1=  -3.0 p2=   103.1 ed=   100 5/1/2020    x1=  38. x2= 133. y1=  1.89 y2= -4.57 BEST
AAA2     1 Greece Confirmed cc1=  .997641 cc2=  .895259 lx=  7.99952 if=  38 il= 133 6/3/2020   n=  95 now=    3058 end=       2967      2937      2993 U=    14.71 T=   65.8 p1=  -3.0 p2=   103.1 ed=   100 5/1/2020    x1=  38. x2= 133. y1=  1.89 y2= -4.57 BEST
GP: Confirmed Greece 6/3/2020        133    3058     2967    2937     2993    58   100 5/1/2020  
AAA1     1 Greece Confirmed cc1=  .997241 cc2=  .894643 lx=  7.99552 if=  39 il= 133 6/3/2020   n=  94 now=    3058 end=       2967      2937      2993 U=    14.76 T=   65.6 p1=  -3.0 p2=   103.1 ed=   100 5/1/2020    x1=  39. x2= 133. y1=  1.80 y2= -4.57 BEST
AAA2     1 Greece Confirmed cc1=  .997585 cc2=  .894643 lx=  7.99952 if=  39 il= 133 6/3/2020   n=  94 now=    3058 end=       2967      2937      2993 U=    14.76 T=   65.6 p1=  -3.0 p2=   103.1 ed=   100 5/1/2020    x1=  39. x2= 133. y1=  1.80 y2= -4.57 BEST
GP: Confirmed Greece 6/3/2020        133    3058     2967    2937     2993    58   100 5/1/2020  
AAA1     1 Greece Confirmed cc1=  .997153 cc2=  .894011 lx=  7.99552 if=  40 il= 133 6/3/2020   n=  93 now=    3058 end=       2967      2937      2993 U=    14.60 T=   66.3 p1=  -3.0 p2=   103.1 ed=   100 5/1/2020    x1=  40. x2= 133. y1=  1.80 y2= -4.57 BEST
AAA2     1 Greece Confirmed cc1=  .997519 cc2=  .894011 lx=  7.99952 if=  40 il= 133 6/3/2020   n=  93 now=    3058 end=       2967      2937      2993 U=    14.60 T=   66.3 p1=  -3.0 p2=   103.1 ed=   100 5/1/2020    x1=  40. x2= 133. y1=  1.80 y2= -4.57 BEST
GP: Confirmed Greece 6/3/2020        133    3058     2967    2937     2993    58   100 5/1/2020  
AAA1     1 Greece Confirmed cc1=  .997078 cc2=  .893383 lx=  7.99552 if=  41 il= 133 6/3/2020   n=  92 now=    3058 end=       2967      2937      2993 U=    14.45 T=   67.0 p1=  -3.0 p2=   103.1 ed=   101 5/2/2020    x1=  41. x2= 133. y1=  1.80 y2= -4.57 BEST
AAA2     1 Greece Confirmed cc1=  .997481 cc2=  .893383 lx=  7.99952 if=  41 il= 133 6/3/2020   n=  92 now=    3058 end=       2967      2937      2993 U=    14.45 T=   67.0 p1=  -3.0 p2=   103.1 ed=   101 5/2/2020    x1=  41. x2= 133. y1=  1.80 y2= -4.57 BEST
GP: Confirmed Greece 6/3/2020        133    3058     2967    2937     2993    58   101 5/2/2020  
AAA1     1 Greece Confirmed cc1=  .997103 cc2=  .892846 lx=  8.00552 if=  42 il= 133 6/3/2020   n=  91 now=    3058 end=       2997      2937      2993 U=    16.10 T=   70.3 p1=  -2.0 p2=   102.0 ed=   108 5/9/2020    x1=  42. x2= 133. y1=  1.76 y2= -3.89 BEST
AAA2     1 Greece Confirmed cc1=  .997494 cc2=  .892846 lx=  8.00052 if=  42 il= 133 6/3/2020   n=  91 now=    3058 end=       2997      2937      2993 U=    16.10 T=   70.3 p1=  -2.0 p2=   102.0 ed=   108 5/9/2020    x1=  42. x2= 133. y1=  1.76 y2= -3.89 BEST
GP: Confirmed Greece 6/3/2020        133    3058     2997    2937     2993    58   108 5/9/2020  
AAA1     1 Greece Confirmed cc1=  .997213 cc2=  .892384 lx=  8.00552 if=  43 il= 133 6/3/2020   n=  90 now=    3058 end=       2997      2937      2993 U=    16.63 T=   68.3 p1=  -2.0 p2=   102.0 ed=   107 5/8/2020    x1=  43. x2= 133. y1=  1.52 y2= -3.89 BEST
AAA2     1 Greece Confirmed cc1=  .997552 cc2=  .892384 lx=  8.00052 if=  43 il= 133 6/3/2020   n=  90 now=    3058 end=       2997      2937      2993 U=    16.63 T=   68.3 p1=  -2.0 p2=   102.0 ed=   107 5/8/2020    x1=  43. x2= 133. y1=  1.52 y2= -3.89 BEST
GP: Confirmed Greece 6/3/2020        133    3058     2997    2937     2993    58   107 5/8/2020  
AAA1     1 Greece Confirmed cc1=  .997157 cc2=  .891748 lx=  8.00552 if=  44 il= 133 6/3/2020   n=  89 now=    3058 end=       2997      2937      2993 U=    16.70 T=   68.0 p1=  -2.0 p2=   102.0 ed=   107 5/8/2020    x1=  44. x2= 133. y1=  1.43 y2= -3.89 BEST
AAA2     1 Greece Confirmed cc1=  .997486 cc2=  .891748 lx=  8.00052 if=  44 il= 133 6/3/2020   n=  89 now=    3058 end=       2997      2937      2993 U=    16.70 T=   68.0 p1=  -2.0 p2=   102.0 ed=   107 5/8/2020    x1=  44. x2= 133. y1=  1.43 y2= -3.89 BEST
GP: Confirmed Greece 6/3/2020        133    3058     2997    2937     2993    58   107 5/8/2020  
AAA1     1 Greece Confirmed cc1=  .997088 cc2=  .891089 lx=  8.00552 if=  45 il= 133 6/3/2020   n=  88 now=    3058 end=       2997      2937      2993 U=    16.53 T=   68.6 p1=  -2.0 p2=   102.0 ed=   107 5/8/2020    x1=  45. x2= 133. y1=  1.43 y2= -3.89 BEST
AAA2     1 Greece Confirmed cc1=  .997409 cc2=  .891089 lx=  8.00052 if=  45 il= 133 6/3/2020   n=  88 now=    3058 end=       2997      2937      2993 U=    16.53 T=   68.6 p1=  -2.0 p2=   102.0 ed=   107 5/8/2020    x1=  45. x2= 133. y1=  1.43 y2= -3.89 BEST
GP: Confirmed Greece 6/3/2020        133    3058     2997    2937     2993    58   107 5/8/2020  
AAA1     1 Greece Confirmed cc1=  .997059 cc2=  .890458 lx=  8.00552 if=  46 il= 133 6/3/2020   n=  87 now=    3058 end=       2997      2937      2993 U=    16.71 T=   67.9 p1=  -2.0 p2=   102.0 ed=   107 5/8/2020    x1=  46. x2= 133. y1=  1.31 y2= -3.89 BEST
AAA2     1 Greece Confirmed cc1=  .997356 cc2=  .890458 lx=  8.00052 if=  46 il= 133 6/3/2020   n=  87 now=    3058 end=       2997      2937      2993 U=    16.71 T=   67.9 p1=  -2.0 p2=   102.0 ed=   107 5/8/2020    x1=  46. x2= 133. y1=  1.31 y2= -3.89 BEST
GP: Confirmed Greece 6/3/2020        133    3058     2997    2937     2993    58   107 5/8/2020  
AAA1     1 Greece Confirmed cc1=  .996990 cc2=  .889779 lx=  8.00552 if=  47 il= 133 6/3/2020   n=  86 now=    3058 end=       2997      2937      2993 U=    16.52 T=   68.7 p1=  -2.0 p2=   102.0 ed=   107 5/8/2020    x1=  47. x2= 133. y1=  1.31 y2= -3.89 BEST
AAA2     1 Greece Confirmed cc1=  .997276 cc2=  .889779 lx=  8.00052 if=  47 il= 133 6/3/2020   n=  86 now=    3058 end=       2997      2937      2993 U=    16.52 T=   68.7 p1=  -2.0 p2=   102.0 ed=   107 5/8/2020    x1=  47. x2= 133. y1=  1.31 y2= -3.89 BEST
GP: Confirmed Greece 6/3/2020        133    3058     2997    2937     2993    58   107 5/8/2020  
AAA1     1 Greece Confirmed cc1=  .996973 cc2=  .889140 lx=  8.00552 if=  48 il= 133 6/3/2020   n=  85 now=    3058 end=       2997      2937      2993 U=    16.50 T=   68.8 p1=  -2.0 p2=   102.0 ed=   107 5/8/2020    x1=  48. x2= 133. y1=  1.26 y2= -3.89 BEST
AAA2     1 Greece Confirmed cc1=  .997232 cc2=  .889140 lx=  8.00152 if=  48 il= 133 6/3/2020   n=  85 now=    3058 end=       2997      2937      2993 U=    16.50 T=   68.8 p1=  -2.0 p2=   102.0 ed=   107 5/8/2020    x1=  48. x2= 133. y1=  1.26 y2= -3.89 BEST
GP: Confirmed Greece 6/3/2020        133    3058     2997    2937     2993    58   107 5/8/2020  
AAA1     1 Greece Confirmed cc1=  .996970 cc2=  .888505 lx=  8.00552 if=  49 il= 133 6/3/2020   n=  84 now=    3058 end=       2997      2937      2993 U=    16.40 T=   69.1 p1=  -2.0 p2=   102.0 ed=   107 5/8/2020    x1=  49. x2= 133. y1=  1.23 y2= -3.89 BEST
AAA2     1 Greece Confirmed cc1=  .997200 cc2=  .888505 lx=  8.00152 if=  49 il= 133 6/3/2020   n=  84 now=    3058 end=       2997      2937      2993 U=    16.40 T=   69.1 p1=  -2.0 p2=   102.0 ed=   107 5/8/2020    x1=  49. x2= 133. y1=  1.23 y2= -3.89 BEST
GP: Confirmed Greece 6/3/2020        133    3058     2997    2937     2993    58   107 5/8/2020  
AAA1     1 Greece Confirmed cc1=  .997019 cc2=  .887910 lx=  8.00552 if=  50 il= 133 6/3/2020   n=  83 now=    3058 end=       2997      2937      2993 U=    16.21 T=   69.9 p1=  -2.0 p2=   102.0 ed=   108 5/9/2020    x1=  50. x2= 133. y1=  1.23 y2= -3.89 BEST
AAA2     1 Greece Confirmed cc1=  .997207 cc2=  .887910 lx=  8.00152 if=  50 il= 133 6/3/2020   n=  83 now=    3058 end=       2997      2937      2993 U=    16.21 T=   69.9 p1=  -2.0 p2=   102.0 ed=   108 5/9/2020    x1=  50. x2= 133. y1=  1.23 y2= -3.89 BEST
GP: Confirmed Greece 6/3/2020        133    3058     2997    2937     2993    58   108 5/9/2020  
AAA1     1 Greece Confirmed cc1=  .997194 cc2=  .887430 lx=  8.00552 if=  51 il= 133 6/3/2020   n=  82 now=    3058 end=       2997      2937      2993 U=    16.71 T=   68.0 p1=  -2.0 p2=   102.0 ed=   107 5/8/2020    x1=  51. x2= 133. y1=  1.01 y2= -3.89 BEST
