TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       43917.00000       10.69006
TAB:  Ecuador Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    Ecuador 4/27/2020        96    3690     2733     663      922    10   198 8/7/2020  
AAA2     1 Ecuador Deaths    cc1=  .889593 cc2=  .511629 lx= 10.21338 if=  92 il=  98 4/29/2020  n=   6 now=    3690 end=      27265       883         0 U=    48.13 T=  157.3 p1= 638.9 p2=    13.5 ed=   270 10/18/2020  x1=  92. x2=  98. y1=  1.36 y2=  1.23     
GP: Deaths    Ecuador 4/29/2020        98    3690    -         883        0     0   270 10/18/2020
AAA2     1 Ecuador Deaths    cc1=  .909615 cc2=  .501367 lx= 10.21338 if=  93 il=  98 4/29/2020  n=   5 now=    3690 end=      27265       883         0 U=    42.60 T=  150.5 p1= 638.9 p2=    13.5 ed=   251 9/29/2020   x1=  93. x2=  98. y1=  1.35 y2=  1.23     
GP: Deaths    Ecuador 4/29/2020        98    3690    -         883        0     0   251 9/29/2020 
AAA2     1 Ecuador Deaths    cc1=  .916431 cc2=  .583098 lx= 10.21338 if=  91 il=  99 4/30/2020  n=   8 now=    3690 end=      27265       900       886 U=    56.75 T=  168.6 p1= 638.9 p2=    13.5 ed=   302 11/19/2020  x1=  91. x2=  99. y1=  1.37 y2=  1.23     
GP: Deaths    Ecuador 4/30/2020        99    3690    -         900      886     1   302 11/19/2020
AAA2     1 Ecuador Deaths    cc1=  .919122 cc2=  .565568 lx= 10.21338 if=  92 il=  99 4/30/2020  n=   7 now=    3690 end=      27265       900       886 U=    53.75 T=  164.9 p1= 638.9 p2=    13.5 ed=   291 11/8/2020   x1=  92. x2=  99. y1=  1.36 y2=  1.23     
GP: Deaths    Ecuador 4/30/2020        99    3690    -         900      886     1   291 11/8/2020 
AAA2     1 Ecuador Deaths    cc1=  .928282 cc2=  .550318 lx= 10.21338 if=  93 il=  99 4/30/2020  n=   6 now=    3690 end=      27265       900       886 U=    48.80 T=  158.9 p1= 638.9 p2=    13.5 ed=   274 10/22/2020  x1=  93. x2=  99. y1=  1.35 y2=  1.23     
GP: Deaths    Ecuador 4/30/2020        99    3690    -         900      886     1   274 10/22/2020
AAA1     1 Ecuador Deaths    cc1=  .955980 cc2=  .547732 lx=  6.81338 if=  94 il=  99 4/30/2020  n=   5 now=    3690 end=        909       900       886 U=     1.34 T=   93.0 p1= -75.4 p2=   405.9 ed=    96 4/27/2020   x1=  94. x2=  99. y1=  -.78 y2= -4.51 BEST
AAA2     1 Ecuador Deaths    cc1=  .956145 cc2=  .547732 lx=  6.81138 if=  94 il=  99 4/30/2020  n=   5 now=    3690 end=        909       900       886 U=     1.34 T=   93.0 p1= -75.4 p2=   405.9 ed=    96 4/27/2020   x1=  94. x2=  99. y1=  -.78 y2= -4.51 BEST
GP: Deaths    Ecuador 4/30/2020        99    3690      909     900      886     1    96 4/27/2020 
AAA2     1 Ecuador Deaths    cc1=  .938827 cc2=  .622599 lx= 10.21338 if=  91 il= 100 5/1/2020   n=   9 now=    3690 end=      27265      1063      2522 U=    47.12 T=  155.5 p1= 638.9 p2=    13.5 ed=   266 10/14/2020  x1=  91. x2= 100. y1=  1.37 y2=  1.18     
GP: Deaths    Ecuador 5/1/2020        100    3690    -        1063     2522     1   266 10/14/2020
AAA2     1 Ecuador Deaths    cc1=  .943847 cc2=  .610514 lx= 10.21338 if=  92 il= 100 5/1/2020   n=   8 now=    3690 end=      27265      1063      2522 U=    44.38 T=  152.2 p1= 638.9 p2=    13.5 ed=   256 10/4/2020   x1=  92. x2= 100. y1=  1.36 y2=  1.18     
GP: Deaths    Ecuador 5/1/2020        100    3690    -        1063     2522     1   256 10/4/2020 
AAA2     1 Ecuador Deaths    cc1=  .952765 cc2=  .599211 lx= 10.21338 if=  93 il= 100 5/1/2020   n=   7 now=    3690 end=      27265      1063      2522 U=    40.46 T=  147.6 p1= 638.9 p2=    13.5 ed=   243 9/21/2020   x1=  93. x2= 100. y1=  1.35 y2=  1.18     
GP: Deaths    Ecuador 5/1/2020        100    3690    -        1063     2522     1   243 9/21/2020 
AAA1     1 Ecuador Deaths    cc1=  .961709 cc2=  .583745 lx=  7.84338 if=  94 il= 100 5/1/2020   n=   6 now=    3690 end=       2548      1063      2522 U=    11.30 T=   98.5 p1= -30.9 p2=   144.8 ed=   125 5/26/2020   x1=  94. x2= 100. y1=   .40 y2=  -.13 BEST
AAA2     1 Ecuador Deaths    cc1=  .961709 cc2=  .583745 lx=  7.83838 if=  94 il= 100 5/1/2020   n=   6 now=    3690 end=       2548      1063      2522 U=    11.30 T=   98.5 p1= -30.9 p2=   144.8 ed=   125 5/26/2020   x1=  94. x2= 100. y1=   .40 y2=  -.13 BEST
GP: Deaths    Ecuador 5/1/2020        100    3690     2548    1063     2522     1   125 5/26/2020 
AAA2     1 Ecuador Deaths    cc1=  .938023 cc2=  .636511 lx= 10.21338 if=  91 il= 101 5/2/2020   n=  10 now=    3690 end=      27265      1371         0 U=    36.67 T=  141.2 p1= 638.9 p2=    13.5 ed=   227 9/5/2020    x1=  91. x2= 101. y1=  1.37 y2=  1.10     
GP: Deaths    Ecuador 5/2/2020        101    3690    -        1371        0     0   227 9/5/2020  
AAA2     1 Ecuador Deaths    cc1=  .945072 cc2=  .628844 lx= 10.21338 if=  92 il= 101 5/2/2020   n=   9 now=    3690 end=      27265      1371         0 U=    34.36 T=  138.6 p1= 638.9 p2=    13.5 ed=   219 8/28/2020   x1=  92. x2= 101. y1=  1.36 y2=  1.10     
GP: Deaths    Ecuador 5/2/2020        101    3690    -        1371        0     0   219 8/28/2020 
AAA2     1 Ecuador Deaths    cc1=  .955067 cc2=  .621734 lx= 10.21338 if=  93 il= 101 5/2/2020   n=   8 now=    3690 end=      27265      1371         0 U=    31.41 T=  135.4 p1= 638.9 p2=    13.5 ed=   209 8/18/2020   x1=  93. x2= 101. y1=  1.35 y2=  1.10     
GP: Deaths    Ecuador 5/2/2020        101    3690    -        1371        0     0   209 8/18/2020 
AAA2     1 Ecuador Deaths    cc1=  .964347 cc2=  .610794 lx= 10.21338 if=  94 il= 101 5/2/2020   n=   7 now=    3690 end=      27265      1371         0 U=    27.49 T=  131.1 p1= 638.9 p2=    13.5 ed=   195 8/4/2020    x1=  94. x2= 101. y1=  1.35 y2=  1.10     
GP: Deaths    Ecuador 5/2/2020        101    3690    -        1371        0     0   195 8/4/2020  
AAA2     1 Ecuador Deaths    cc1=  .945290 cc2=  .656615 lx= 10.21338 if=  91 il= 102 5/3/2020   n=  11 now=    3690 end=      27265      1564         0 U=    34.62 T=  138.4 p1= 638.9 p2=    13.5 ed=   220 8/29/2020   x1=  91. x2= 102. y1=  1.37 y2=  1.05     
GP: Deaths    Ecuador 5/3/2020        102    3690    -        1564        0     0   220 8/29/2020 
AAA2     1 Ecuador Deaths    cc1=  .953148 cc2=  .651637 lx= 10.21338 if=  92 il= 102 5/3/2020   n=  10 now=    3690 end=      27265      1564         0 U=    32.58 T=  136.2 p1= 638.9 p2=    13.5 ed=   213 8/22/2020   x1=  92. x2= 102. y1=  1.36 y2=  1.05     
GP: Deaths    Ecuador 5/3/2020        102    3690    -        1564        0     0   213 8/22/2020 
AAA2     1 Ecuador Deaths    cc1=  .963068 cc2=  .646840 lx= 10.21338 if=  93 il= 102 5/3/2020   n=   9 now=    3690 end=      27265      1564         0 U=    30.03 T=  133.5 p1= 638.9 p2=    13.5 ed=   204 8/13/2020   x1=  93. x2= 102. y1=  1.35 y2=  1.05     
GP: Deaths    Ecuador 5/3/2020        102    3690    -        1564        0     0   204 8/13/2020 
AAA2     1 Ecuador Deaths    cc1=  .972205 cc2=  .638872 lx= 10.21338 if=  94 il= 102 5/3/2020   n=   8 now=    3690 end=      27265      1564         0 U=    26.69 T=  130.0 p1= 638.9 p2=    13.5 ed=   193 8/2/2020    x1=  94. x2= 102. y1=  1.35 y2=  1.05     
GP: Deaths    Ecuador 5/3/2020        102    3690    -        1564        0     0   193 8/2/2020  
AAA2     1 Ecuador Deaths    cc1=  .937423 cc2=  .529174 lx= 10.21338 if=  97 il= 102 5/3/2020   n=   5 now=    3690 end=      27265      1564         0 U=    26.84 T=  130.2 p1= 638.9 p2=    13.5 ed=   193 8/2/2020    x1=  97. x2= 102. y1=  1.24 y2=  1.05     
GP: Deaths    Ecuador 5/3/2020        102    3690    -        1564        0     0   193 8/2/2020  
AAA2     1 Ecuador Deaths    cc1=  .950609 cc2=  .683348 lx= 10.21338 if=  90 il= 103 5/4/2020   n=  13 now=    3690 end=      27265      1569      7975 U=    39.76 T=  144.7 p1= 638.9 p2=    13.5 ed=   238 9/16/2020   x1=  90. x2= 103. y1=  1.38 y2=  1.05     
GP: Deaths    Ecuador 5/4/2020        103    3690    -        1569     7975     1   238 9/16/2020 
AAA2     1 Ecuador Deaths    cc1=  .957251 cc2=  .679901 lx= 10.21338 if=  91 il= 103 5/4/2020   n=  12 now=    3690 end=      27265      1569      7975 U=    37.64 T=  142.5 p1= 638.9 p2=    13.5 ed=   231 9/9/2020    x1=  91. x2= 103. y1=  1.37 y2=  1.05     
GP: Deaths    Ecuador 5/4/2020        103    3690    -        1569     7975     1   231 9/9/2020  
AAA2     1 Ecuador Deaths    cc1=  .964123 cc2=  .675448 lx= 10.21338 if=  92 il= 103 5/4/2020   n=  11 now=    3690 end=      27265      1569      7975 U=    35.70 T=  140.5 p1= 638.9 p2=    13.5 ed=   224 9/2/2020    x1=  92. x2= 103. y1=  1.36 y2=  1.05     
GP: Deaths    Ecuador 5/4/2020        103    3690    -        1569     7975     1   224 9/2/2020  
AAA2     1 Ecuador Deaths    cc1=  .972057 cc2=  .670546 lx= 10.21338 if=  93 il= 103 5/4/2020   n=  10 now=    3690 end=      27265      1569      7975 U=    33.24 T=  137.9 p1= 638.9 p2=    13.5 ed=   216 8/25/2020   x1=  93. x2= 103. y1=  1.35 y2=  1.05     
GP: Deaths    Ecuador 5/4/2020        103    3690    -        1569     7975     1   216 8/25/2020 
AAA2     1 Ecuador Deaths    cc1=  .978640 cc2=  .662413 lx= 10.21338 if=  94 il= 103 5/4/2020   n=   9 now=    3690 end=      27265      1569      7975 U=    29.92 T=  134.4 p1= 638.9 p2=    13.5 ed=   204 8/13/2020   x1=  94. x2= 103. y1=  1.35 y2=  1.05     
GP: Deaths    Ecuador 5/4/2020        103    3690    -        1569     7975     1   204 8/13/2020 
AAA2     1 Ecuador Deaths    cc1=  .978220 cc2=  .644887 lx= 10.21338 if=  95 il= 103 5/4/2020   n=   8 now=    3690 end=      27265      1569      7975 U=    26.59 T=  130.9 p1= 638.9 p2=    13.5 ed=   193 8/2/2020    x1=  95. x2= 103. y1=  1.35 y2=  1.05     
GP: Deaths    Ecuador 5/4/2020        103    3690    -        1569     7975     1   193 8/2/2020  
AAA2     1 Ecuador Deaths    cc1=  .968987 cc2=  .615434 lx= 10.21338 if=  96 il= 103 5/4/2020   n=   7 now=    3690 end=      27265      1569      7975 U=    26.55 T=  130.9 p1= 638.9 p2=    13.5 ed=   193 8/2/2020    x1=  96. x2= 103. y1=  1.31 y2=  1.05     
GP: Deaths    Ecuador 5/4/2020        103    3690    -        1569     7975     1   193 8/2/2020  
AAA2     1 Ecuador Deaths    cc1=  .953338 cc2=  .575373 lx= 10.21338 if=  97 il= 103 5/4/2020   n=   6 now=    3690 end=      27265      1569      7975 U=    32.01 T=  136.6 p1= 638.9 p2=    13.5 ed=   212 8/21/2020   x1=  97. x2= 103. y1=  1.24 y2=  1.05     
GP: Deaths    Ecuador 5/4/2020        103    3690    -        1569     7975     1   212 8/21/2020 
AAA1     1 Ecuador Deaths    cc1=  .965944 cc2=  .557696 lx=  8.98338 if=  98 il= 103 5/4/2020   n=   5 now=    3690 end=       7969      1569      7975 U=    16.51 T=  111.0 p1= 116.0 p2=    46.3 ed=   149 6/19/2020   x1=  98. x2= 103. y1=   .79 y2=   .49 BEST
AAA2     1 Ecuador Deaths    cc1=  .965944 cc2=  .557696 lx=  8.98038 if=  98 il= 103 5/4/2020   n=   5 now=    3690 end=       7969      1569      7975 U=    16.51 T=  111.0 p1= 116.0 p2=    46.3 ed=   149 6/19/2020   x1=  98. x2= 103. y1=   .79 y2=   .49 BEST
GP: Deaths    Ecuador 5/4/2020        103    3690     7969    1569     7975     1   149 6/19/2020 
AAA2     1 Ecuador Deaths    cc1=  .959274 cc2=  .701075 lx= 10.21338 if=  90 il= 104 5/5/2020   n=  14 now=    3690 end=      27265      1569      1567 U=    42.81 T=  148.9 p1= 638.9 p2=    13.5 ed=   249 9/27/2020   x1=  90. x2= 104. y1=  1.38 y2=  1.05     
GP: Deaths    Ecuador 5/5/2020        104    3690    -        1569     1567     1   249 9/27/2020 
AAA2     1 Ecuador Deaths    cc1=  .964464 cc2=  .697203 lx= 10.21338 if=  91 il= 104 5/5/2020   n=  13 now=    3690 end=      27265      1569      1567 U=    40.77 T=  146.8 p1= 638.9 p2=    13.5 ed=   243 9/21/2020   x1=  91. x2= 104. y1=  1.37 y2=  1.05     
GP: Deaths    Ecuador 5/5/2020        104    3690    -        1569     1567     1   243 9/21/2020 
AAA2     1 Ecuador Deaths    cc1=  .969360 cc2=  .692010 lx= 10.21338 if=  92 il= 104 5/5/2020   n=  12 now=    3690 end=      27265      1569      1567 U=    38.95 T=  144.9 p1= 638.9 p2=    13.5 ed=   236 9/14/2020   x1=  92. x2= 104. y1=  1.36 y2=  1.05     
GP: Deaths    Ecuador 5/5/2020        104    3690    -        1569     1567     1   236 9/14/2020 
AAA2     1 Ecuador Deaths    cc1=  .974402 cc2=  .685727 lx= 10.21338 if=  93 il= 104 5/5/2020   n=  11 now=    3690 end=      27265      1569      1567 U=    36.57 T=  142.4 p1= 638.9 p2=    13.5 ed=   228 9/6/2020    x1=  93. x2= 104. y1=  1.35 y2=  1.05     
GP: Deaths    Ecuador 5/5/2020        104    3690    -        1569     1567     1   228 9/6/2020  
AAA2     1 Ecuador Deaths    cc1=  .977436 cc2=  .675925 lx= 10.21338 if=  94 il= 104 5/5/2020   n=  10 now=    3690 end=      27265      1569      1567 U=    33.24 T=  138.9 p1= 638.9 p2=    13.5 ed=   217 8/26/2020   x1=  94. x2= 104. y1=  1.35 y2=  1.05     
GP: Deaths    Ecuador 5/5/2020        104    3690    -        1569     1567     1   217 8/26/2020 
AAA2     1 Ecuador Deaths    cc1=  .974146 cc2=  .657918 lx=  9.71338 if=  95 il= 104 5/5/2020   n=   9 now=    3690 end=      16537      1569      1567 U=    25.39 T=  125.7 p1= 348.2 p2=    22.3 ed=   185 7/25/2020   x1=  95. x2= 104. y1=  1.21 y2=   .86     
GP: Deaths    Ecuador 5/5/2020        104    3690    -        1569     1567     1   185 7/25/2020 
AAA2     1 Ecuador Deaths    cc1=  .948598 cc2=  .595044 lx= 10.21338 if=  97 il= 104 5/5/2020   n=   7 now=    3690 end=      27265      1569      1567 U=    37.35 T=  143.2 p1= 638.9 p2=    13.5 ed=   231 9/9/2020    x1=  97. x2= 104. y1=  1.24 y2=  1.05     
GP: Deaths    Ecuador 5/5/2020        104    3690    -        1569     1567     1   231 9/9/2020  
AAA2     1 Ecuador Deaths    cc1=  .950160 cc2=  .572196 lx=  7.51338 if=  98 il= 104 5/5/2020   n=   6 now=    3690 end=       1832      1569      1567 U=     3.87 T=   96.8 p1= -50.4 p2=   201.4 ed=   105 5/6/2020    x1=  98. x2= 104. y1=  -.31 y2= -1.86     
GP: Deaths    Ecuador 5/5/2020        104    3690     1832    1569     1567     1   105 5/6/2020  
AAA1     1 Ecuador Deaths    cc1=  .946788 cc2=  .538540 lx=  7.36338 if=  99 il= 104 5/5/2020   n=   5 now=    3690 end=       1577      1569      1567 U=     1.07 T=   98.4 p1= -57.3 p2=   234.0 ed=   100 5/1/2020    x1=  99. x2= 104. y1=  -.58 y2= -5.26 BEST
AAA2     1 Ecuador Deaths    cc1=  .960663 cc2=  .538540 lx=  7.35438 if=  99 il= 104 5/5/2020   n=   5 now=    3690 end=       1577      1569      1567 U=     1.07 T=   98.4 p1= -57.3 p2=   234.0 ed=   100 5/1/2020    x1=  99. x2= 104. y1=  -.58 y2= -5.26 BEST
GP: Deaths    Ecuador 5/5/2020        104    3690     1577    1569     1567     1   100 5/1/2020  
AAA2     1 Ecuador Deaths    cc1=  .960438 cc2=  .717902 lx= 10.21338 if=  89 il= 105 5/6/2020   n=  16 now=    3690 end=      27265      1618      1704 U=    46.49 T=  153.3 p1= 638.9 p2=    13.5 ed=   262 10/10/2020  x1=  89. x2= 105. y1=  1.38 y2=  1.04     
GP: Deaths    Ecuador 5/6/2020        105    3690    -        1618     1704     4   262 10/10/2020
AAA2     1 Ecuador Deaths    cc1=  .964808 cc2=  .714808 lx= 10.21338 if=  90 il= 105 5/6/2020   n=  15 now=    3690 end=      27265      1618      1704 U=    44.40 T=  151.1 p1= 638.9 p2=    13.5 ed=   255 10/3/2020   x1=  90. x2= 105. y1=  1.38 y2=  1.04     
GP: Deaths    Ecuador 5/6/2020        105    3690    -        1618     1704     4   255 10/3/2020 
AAA2     1 Ecuador Deaths    cc1=  .968498 cc2=  .710299 lx= 10.21338 if=  91 il= 105 5/6/2020   n=  14 now=    3690 end=      27265      1618      1704 U=    42.47 T=  149.1 p1= 638.9 p2=    13.5 ed=   249 9/27/2020   x1=  91. x2= 105. y1=  1.37 y2=  1.04     
GP: Deaths    Ecuador 5/6/2020        105    3690    -        1618     1704     4   249 9/27/2020 
AAA2     1 Ecuador Deaths    cc1=  .971500 cc2=  .704238 lx= 10.21338 if=  92 il= 105 5/6/2020   n=  13 now=    3690 end=      27265      1618      1704 U=    40.76 T=  147.3 p1= 638.9 p2=    13.5 ed=   243 9/21/2020   x1=  92. x2= 105. y1=  1.36 y2=  1.04     
GP: Deaths    Ecuador 5/6/2020        105    3690    -        1618     1704     4   243 9/21/2020 
AAA2     1 Ecuador Deaths    cc1=  .974003 cc2=  .696653 lx= 10.21338 if=  93 il= 105 5/6/2020   n=  12 now=    3690 end=      27265      1618      1704 U=    38.50 T=  145.0 p1= 638.9 p2=    13.5 ed=   235 9/13/2020   x1=  93. x2= 105. y1=  1.35 y2=  1.04     
GP: Deaths    Ecuador 5/6/2020        105    3690    -        1618     1704     4   235 9/13/2020 
AAA2     1 Ecuador Deaths    cc1=  .974227 cc2=  .685552 lx=  9.21338 if=  94 il= 105 5/6/2020   n=  11 now=    3690 end=      10030      1618      1704 U=    24.52 T=  119.7 p1= 171.8 p2=    36.8 ed=   177 7/17/2020   x1=  94. x2= 105. y1=  1.05 y2=   .60     
GP: Deaths    Ecuador 5/6/2020        105    3690    10030    1618     1704     4   177 7/17/2020 
AAA1     1 Ecuador Deaths    cc1=  .957056 cc2=  .623722 lx=  7.41338 if=  97 il= 105 5/6/2020   n=   8 now=    3690 end=       1658      1618      1704 U=     2.45 T=   95.9 p1= -55.1 p2=   222.6 ed=   101 5/2/2020    x1=  97. x2= 105. y1=  -.44 y2= -3.71 BEST
AAA2     1 Ecuador Deaths    cc1=  .957056 cc2=  .623722 lx=  7.41338 if=  97 il= 105 5/6/2020   n=   8 now=    3690 end=       1658      1618      1704 U=     2.45 T=   95.9 p1= -55.1 p2=   222.6 ed=   101 5/2/2020    x1=  97. x2= 105. y1=  -.44 y2= -3.71 BEST
GP: Deaths    Ecuador 5/6/2020        105    3690     1658    1618     1704     4   101 5/2/2020  
AAA1     1 Ecuador Deaths    cc1=  .965280 cc2=  .611727 lx=  7.40338 if=  98 il= 105 5/6/2020   n=   7 now=    3690 end=       1641      1618      1704 U=     1.86 T=   97.1 p1= -55.5 p2=   224.9 ed=   101 5/2/2020    x1=  98. x2= 105. y1=  -.48 y2= -4.24 BEST
AAA2     1 Ecuador Deaths    cc1=  .965302 cc2=  .611727 lx=  7.40438 if=  98 il= 105 5/6/2020   n=   7 now=    3690 end=       1641      1618      1704 U=     1.86 T=   97.1 p1= -55.5 p2=   224.9 ed=   101 5/2/2020    x1=  98. x2= 105. y1=  -.48 y2= -4.24 BEST
GP: Deaths    Ecuador 5/6/2020        105    3690     1641    1618     1704     4   101 5/2/2020  
AAA1     1 Ecuador Deaths    cc1=  .963985 cc2=  .586020 lx=  7.40338 if=  99 il= 105 5/6/2020   n=   6 now=    3690 end=       1641      1618      1704 U=     1.61 T=   98.2 p1= -55.5 p2=   224.9 ed=   101 5/2/2020    x1=  99. x2= 105. y1=  -.51 y2= -4.24 BEST
AAA2     1 Ecuador Deaths    cc1=  .964736 cc2=  .586020 lx=  7.39938 if=  99 il= 105 5/6/2020   n=   6 now=    3690 end=       1641      1618      1704 U=     1.61 T=   98.2 p1= -55.5 p2=   224.9 ed=   101 5/2/2020    x1=  99. x2= 105. y1=  -.51 y2= -4.24 BEST
GP: Deaths    Ecuador 5/6/2020        105    3690     1641    1618     1704     4   101 5/2/2020  
AAA1     1 Ecuador Deaths    cc1=  .943566 cc2=  .535318 lx=  7.40338 if= 100 il= 105 5/6/2020   n=   5 now=    3690 end=       1641      1618      1704 U=     1.47 T=   98.8 p1= -55.5 p2=   224.9 ed=   102 5/3/2020    x1= 100. x2= 105. y1=  -.83 y2= -4.24 BEST
AAA2     1 Ecuador Deaths    cc1= 1.000000 cc2=  .535318 lx=  7.34438 if= 100 il= 105 5/6/2020   n=   5 now=    3690 end=       1641      1618      1704 U=     1.47 T=   98.8 p1= -55.5 p2=   224.9 ed=   102 5/3/2020    x1= 100. x2= 105. y1=  -.83 y2= -4.24 BEST
GP: Deaths    Ecuador 5/6/2020        105    3690     1641    1618     1704     4   102 5/3/2020  
AAA2     1 Ecuador Deaths    cc1=  .964659 cc2=  .728956 lx= 10.21338 if=  89 il= 106 5/7/2020   n=  17 now=    3690 end=      27265      1654      1704 U=    48.29 T=  155.8 p1= 638.9 p2=    13.5 ed=   269 10/17/2020  x1=  89. x2= 106. y1=  1.38 y2=  1.03     
GP: Deaths    Ecuador 5/7/2020        106    3690    -        1654     1704     6   269 10/17/2020
AAA2     1 Ecuador Deaths    cc1=  .967754 cc2=  .725218 lx= 10.21338 if=  90 il= 106 5/7/2020   n=  16 now=    3690 end=      27265      1654      1704 U=    46.29 T=  153.7 p1= 638.9 p2=    13.5 ed=   262 10/10/2020  x1=  90. x2= 106. y1=  1.38 y2=  1.03     
GP: Deaths    Ecuador 5/7/2020        106    3690    -        1654     1704     6   262 10/10/2020
AAA2     1 Ecuador Deaths    cc1=  .969954 cc2=  .719954 lx= 10.21338 if=  91 il= 106 5/7/2020   n=  15 now=    3690 end=      27265      1654      1704 U=    44.45 T=  151.8 p1= 638.9 p2=    13.5 ed=   256 10/4/2020   x1=  91. x2= 106. y1=  1.37 y2=  1.03     
GP: Deaths    Ecuador 5/7/2020        106    3690    -        1654     1704     6   256 10/4/2020 
AAA2     1 Ecuador Deaths    cc1=  .971167 cc2=  .712968 lx= 10.21338 if=  92 il= 106 5/7/2020   n=  14 now=    3690 end=      27265      1654      1704 U=    42.85 T=  150.2 p1= 638.9 p2=    13.5 ed=   251 9/29/2020   x1=  92. x2= 106. y1=  1.36 y2=  1.03     
GP: Deaths    Ecuador 5/7/2020        106    3690    -        1654     1704     6   251 9/29/2020 
AAA2     1 Ecuador Deaths    cc1=  .971656 cc2=  .704395 lx=  8.87338 if=  93 il= 106 5/7/2020   n=  13 now=    3690 end=       7139      1654      1704 U=    23.94 T=  115.1 p1=  93.5 p2=    51.7 ed=   171 7/11/2020   x1=  93. x2= 106. y1=   .92 y2=   .38     
GP: Deaths    Ecuador 5/7/2020        106    3690     7139    1654     1704     6   171 7/11/2020 
AAA2     1 Ecuador Deaths    cc1=  .971478 cc2=  .694128 lx=  7.90338 if=  94 il= 106 5/7/2020   n=  12 now=    3690 end=       2706      1654      1704 U=    10.48 T=   98.6 p1= -26.7 p2=   136.4 ed=   123 5/24/2020   x1=  94. x2= 106. y1=   .44 y2=  -.71     
GP: Deaths    Ecuador 5/7/2020        106    3690     2706    1654     1704     6   123 5/24/2020 
AAA1     1 Ecuador Deaths    cc1=  .970026 cc2=  .668515 lx=  7.44338 if=  96 il= 106 5/7/2020   n=  10 now=    3690 end=       1708      1654      1704 U=     2.96 T=   95.8 p1= -53.7 p2=   216.0 ed=   102 5/3/2020    x1=  96. x2= 106. y1=  -.05 y2= -3.43 BEST
AAA2     1 Ecuador Deaths    cc1=  .970031 cc2=  .668515 lx=  7.44438 if=  96 il= 106 5/7/2020   n=  10 now=    3690 end=       1708      1654      1704 U=     2.96 T=   95.8 p1= -53.7 p2=   216.0 ed=   102 5/3/2020    x1=  96. x2= 106. y1=  -.05 y2= -3.43 BEST
GP: Deaths    Ecuador 5/7/2020        106    3690     1708    1654     1704     6   102 5/3/2020  
AAA1     1 Ecuador Deaths    cc1=  .968182 cc2=  .651954 lx=  7.43338 if=  97 il= 106 5/7/2020   n=   9 now=    3690 end=       1691      1654      1704 U=     2.66 T=   95.9 p1= -54.2 p2=   218.2 ed=   102 5/3/2020    x1=  97. x2= 106. y1=  -.41 y2= -3.80 BEST
AAA2     1 Ecuador Deaths    cc1=  .968185 cc2=  .651954 lx=  7.43438 if=  97 il= 106 5/7/2020   n=   9 now=    3690 end=       1691      1654      1704 U=     2.66 T=   95.9 p1= -54.2 p2=   218.2 ed=   102 5/3/2020    x1=  97. x2= 106. y1=  -.41 y2= -3.80 BEST
GP: Deaths    Ecuador 5/7/2020        106    3690     1691    1654     1704     6   102 5/3/2020  
AAA1     1 Ecuador Deaths    cc1=  .972343 cc2=  .639009 lx=  7.43338 if=  98 il= 106 5/7/2020   n=   8 now=    3690 end=       1691      1654      1704 U=     2.38 T=   97.0 p1= -54.2 p2=   218.2 ed=   102 5/3/2020    x1=  98. x2= 106. y1=  -.43 y2= -3.80 BEST
AAA2     1 Ecuador Deaths    cc1=  .972851 cc2=  .639009 lx=  7.42838 if=  98 il= 106 5/7/2020   n=   8 now=    3690 end=       1691      1654      1704 U=     2.38 T=   97.0 p1= -54.2 p2=   218.2 ed=   102 5/3/2020    x1=  98. x2= 106. y1=  -.43 y2= -3.80 BEST
GP: Deaths    Ecuador 5/7/2020        106    3690     1691    1654     1704     6   102 5/3/2020  
AAA1     1 Ecuador Deaths    cc1=  .969563 cc2=  .616010 lx=  7.42338 if=  99 il= 106 5/7/2020   n=   7 now=    3690 end=       1674      1654      1704 U=     1.79 T=   98.1 p1= -54.6 p2=   220.4 ed=   102 5/3/2020    x1=  99. x2= 106. y1=  -.48 y2= -4.39 BEST
AAA2     1 Ecuador Deaths    cc1=  .969646 cc2=  .616010 lx=  7.42438 if=  99 il= 106 5/7/2020   n=   7 now=    3690 end=       1674      1654      1704 U=     1.79 T=   98.1 p1= -54.6 p2=   220.4 ed=   102 5/3/2020    x1=  99. x2= 106. y1=  -.48 y2= -4.39 BEST
GP: Deaths    Ecuador 5/7/2020        106    3690     1674    1654     1704     6   102 5/3/2020  
AAA1     1 Ecuador Deaths    cc1=  .954439 cc2=  .576474 lx=  7.42338 if= 100 il= 106 5/7/2020   n=   6 now=    3690 end=       1674      1654      1704 U=     1.67 T=   98.7 p1= -54.6 p2=   220.4 ed=   102 5/3/2020    x1= 100. x2= 106. y1=  -.79 y2= -4.39 BEST
AAA2     1 Ecuador Deaths    cc1= 1.000000 cc2=  .576474 lx=  7.34638 if= 100 il= 106 5/7/2020   n=   6 now=    3690 end=       1674      1654      1704 U=     1.67 T=   98.7 p1= -54.6 p2=   220.4 ed=   102 5/3/2020    x1= 100. x2= 106. y1=  -.79 y2= -4.39 BEST
GP: Deaths    Ecuador 5/7/2020        106    3690     1674    1654     1704     6   102 5/3/2020  
