TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        6935.00000        8.84434
TAB:  Honduras Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Honduras Deaths    cc1=  .997319 cc2=  .830652 lx=  6.38212 if=  92 il= 127 5/28/2020  n=  35 now=     271 end=        591       196       625 U=    42.17 T=  131.2 p1= 118.1 p2=    45.9 ed=   230 9/8/2020    x1=  92. x2= 127. y1=   .93 y2=   .10     
GP: Deaths    Honduras 5/28/2020       127     271      591     196      625     4   230 9/8/2020  
AAA2     1 Honduras Deaths    cc1=  .997238 cc2=  .828207 lx=  6.48212 if=  93 il= 127 5/28/2020  n=  34 now=     271 end=        653       196       625 U=    47.19 T=  135.8 p1= 141.0 p2=    41.5 ed=   247 9/25/2020   x1=  93. x2= 127. y1=   .91 y2=   .19     
GP: Deaths    Honduras 5/28/2020       127     271      653     196      625     4   247 9/25/2020 
AAA2     1 Honduras Deaths    cc1=  .997062 cc2=  .825563 lx=  6.42212 if=  94 il= 127 5/28/2020  n=  33 now=     271 end=        615       196       625 U=    45.99 T=  133.2 p1= 126.9 p2=    44.1 ed=   241 9/19/2020   x1=  94. x2= 127. y1=   .85 y2=   .13     
GP: Deaths    Honduras 5/28/2020       127     271      615     196      625     4   241 9/19/2020 
AAA2     1 Honduras Deaths    cc1=  .997022 cc2=  .822945 lx=  6.34212 if=  95 il= 127 5/28/2020  n=  32 now=     271 end=        567       196       625 U=    42.36 T=  129.6 p1= 109.2 p2=    47.8 ed=   229 9/7/2020    x1=  95. x2= 127. y1=   .82 y2=   .06     
GP: Deaths    Honduras 5/28/2020       127     271      567     196      625     4   229 9/7/2020  
AAA2     1 Honduras Deaths    cc1=  .996754 cc2=  .819978 lx=  6.31212 if=  96 il= 127 5/28/2020  n=  31 now=     271 end=        551       196       625 U=    41.03 T=  128.4 p1= 103.3 p2=    49.2 ed=   225 9/3/2020    x1=  96. x2= 127. y1=   .79 y2=   .03     
GP: Deaths    Honduras 5/28/2020       127     271      551     196      625     4   225 9/3/2020  
AAA2     1 Honduras Deaths    cc1=  .996429 cc2=  .816824 lx=  6.31212 if=  97 il= 127 5/28/2020  n=  30 now=     271 end=        551       196       625 U=    40.90 T=  128.4 p1= 103.3 p2=    49.2 ed=   224 9/2/2020    x1=  97. x2= 127. y1=   .77 y2=   .03     
GP: Deaths    Honduras 5/28/2020       127     271      551     196      625     4   224 9/2/2020  
AAA2     1 Honduras Deaths    cc1=  .996062 cc2=  .813488 lx=  6.32212 if=  98 il= 127 5/28/2020  n=  29 now=     271 end=        556       196       625 U=    40.60 T=  128.7 p1= 105.2 p2=    48.7 ed=   224 9/2/2020    x1=  98. x2= 127. y1=   .76 y2=   .04     
GP: Deaths    Honduras 5/28/2020       127     271      556     196      625     4   224 9/2/2020  
AAA2     1 Honduras Deaths    cc1=  .995737 cc2=  .810042 lx=  6.40212 if=  99 il= 127 5/28/2020  n=  28 now=     271 end=        603       196       625 U=    43.50 T=  132.1 p1= 122.5 p2=    44.9 ed=   234 9/12/2020   x1=  99. x2= 127. y1=   .76 y2=   .12     
GP: Deaths    Honduras 5/28/2020       127     271      603     196      625     4   234 9/12/2020 
AAA1     1 Honduras Deaths    cc1=  .995286 cc2=  .806304 lx=  6.44212 if= 100 il= 127 5/28/2020  n=  27 now=     271 end=        627       196       625 U=    44.87 T=  133.8 p1= 131.4 p2=    43.2 ed=   239 9/17/2020   x1= 100. x2= 127. y1=   .75 y2=   .15 BEST
AAA2     1 Honduras Deaths    cc1=  .995286 cc2=  .806304 lx=  6.44212 if= 100 il= 127 5/28/2020  n=  27 now=     271 end=        627       196       625 U=    44.87 T=  133.8 p1= 131.4 p2=    43.2 ed=   239 9/17/2020   x1= 100. x2= 127. y1=   .75 y2=   .15 BEST
GP: Deaths    Honduras 5/28/2020       127     271      627     196      625     4   239 9/17/2020 
AAA2     1 Honduras Deaths    cc1=  .994755 cc2=  .802305 lx=  6.47212 if= 101 il= 127 5/28/2020  n=  26 now=     271 end=        646       196       625 U=    44.51 T=  134.9 p1= 138.4 p2=    42.0 ed=   239 9/17/2020   x1= 101. x2= 127. y1=   .76 y2=   .18     
GP: Deaths    Honduras 5/28/2020       127     271      646     196      625     4   239 9/17/2020 
AAA2     1 Honduras Deaths    cc1=  .994587 cc2=  .798471 lx=  6.76212 if= 102 il= 127 5/28/2020  n=  25 now=     271 end=        864       196       625 U=    54.12 T=  148.4 p1= 218.8 p2=    31.4 ed=   276 10/24/2020  x1= 102. x2= 127. y1=   .86 y2=   .39     
GP: Deaths    Honduras 5/28/2020       127     271    -         196      625     4   276 10/24/2020
AAA2     1 Honduras Deaths    cc1=  .994142 cc2=  .794142 lx=  7.04212 if= 103 il= 127 5/28/2020  n=  24 now=     271 end=       1143       196       625 U=    60.48 T=  161.3 p1= 321.8 p2=    23.7 ed=   304 11/21/2020  x1= 103. x2= 127. y1=   .96 y2=   .57     
GP: Deaths    Honduras 5/28/2020       127     271    -         196      625     4   304 11/21/2020
AAA2     1 Honduras Deaths    cc1=  .995138 cc2=  .791014 lx=  7.60212 if= 104 il= 127 5/28/2020  n=  23 now=     271 end=       2002       196       625 U=    82.67 T=  196.7 p1= 638.7 p2=    13.5 ed=   391 2/16/2021   x1= 104. x2= 127. y1=  1.12 y2=   .84     
GP: Deaths    Honduras 5/28/2020       127     271    -         196      625     4   391 2/16/2021 
AAA2     1 Honduras Deaths    cc1=  .994513 cc2=  .785998 lx=  7.60212 if= 105 il= 127 5/28/2020  n=  22 now=     271 end=       2002       196       625 U=    85.39 T=  199.0 p1= 638.7 p2=    13.5 ed=   400 2/25/2021   x1= 105. x2= 127. y1=  1.10 y2=   .84     
GP: Deaths    Honduras 5/28/2020       127     271    -         196      625     4   400 2/25/2021 
AAA2     1 Honduras Deaths    cc1=  .993838 cc2=  .780637 lx=  7.60212 if= 106 il= 127 5/28/2020  n=  21 now=     271 end=       2002       196       625 U=    88.28 T=  201.4 p1= 638.7 p2=    13.5 ed=   409 3/6/2021    x1= 106. x2= 127. y1=  1.08 y2=   .84     
GP: Deaths    Honduras 5/28/2020       127     271    -         196      625     4   409 3/6/2021  
AAA2     1 Honduras Deaths    cc1=  .993873 cc2=  .775655 lx=  7.60212 if= 107 il= 127 5/28/2020  n=  20 now=     271 end=       2002       196       625 U=    86.40 T=  199.9 p1= 638.7 p2=    13.5 ed=   403 2/28/2021   x1= 107. x2= 127. y1=  1.07 y2=   .84     
GP: Deaths    Honduras 5/28/2020       127     271    -         196      625     4   403 2/28/2021 
AAA2     1 Honduras Deaths    cc1=  .993535 cc2=  .769928 lx=  7.60212 if= 108 il= 127 5/28/2020  n=  19 now=     271 end=       2002       196       625 U=    83.23 T=  197.2 p1= 638.7 p2=    13.5 ed=   393 2/18/2021   x1= 108. x2= 127. y1=  1.07 y2=   .84     
GP: Deaths    Honduras 5/28/2020       127     271    -         196      625     4   393 2/18/2021 
AAA2     1 Honduras Deaths    cc1=  .991834 cc2=  .756132 lx=  7.60212 if= 110 il= 127 5/28/2020  n=  17 now=     271 end=       2002       196       625 U=    83.53 T=  197.4 p1= 638.7 p2=    13.5 ed=   394 2/19/2021   x1= 110. x2= 127. y1=  1.05 y2=   .84     
GP: Deaths    Honduras 5/28/2020       127     271    -         196      625     4   394 2/19/2021 
AAA2     1 Honduras Deaths    cc1=  .990325 cc2=  .747790 lx=  7.60212 if= 111 il= 127 5/28/2020  n=  16 now=     271 end=       2002       196       625 U=    84.84 T=  198.5 p1= 638.7 p2=    13.5 ed=   398 2/23/2021   x1= 111. x2= 127. y1=  1.03 y2=   .84     
GP: Deaths    Honduras 5/28/2020       127     271    -         196      625     4   398 2/23/2021 
AAA2     1 Honduras Deaths    cc1=  .988659 cc2=  .738659 lx=  7.60212 if= 112 il= 127 5/28/2020  n=  15 now=     271 end=       2002       196       625 U=    82.09 T=  196.2 p1= 638.7 p2=    13.5 ed=   389 2/14/2021   x1= 112. x2= 127. y1=  1.03 y2=   .84     
GP: Deaths    Honduras 5/28/2020       127     271    -         196      625     4   389 2/14/2021 
AAA2     1 Honduras Deaths    cc1=  .986216 cc2=  .728017 lx=  7.60212 if= 113 il= 127 5/28/2020  n=  14 now=     271 end=       2002       196       625 U=    90.73 T=  203.5 p1= 638.7 p2=    13.5 ed=   417 3/14/2021   x1= 113. x2= 127. y1=  1.00 y2=   .84     
GP: Deaths    Honduras 5/28/2020       127     271    -         196      625     4   417 3/14/2021 
AAA2     1 Honduras Deaths    cc1=  .987252 cc2=  .719991 lx=  7.60212 if= 114 il= 127 5/28/2020  n=  13 now=     271 end=       2002       196       625 U=    85.78 T=  199.3 p1= 638.7 p2=    13.5 ed=   401 2/26/2021   x1= 114. x2= 127. y1=   .99 y2=   .84     
GP: Deaths    Honduras 5/28/2020       127     271    -         196      625     4   401 2/26/2021 
AAA2     1 Honduras Deaths    cc1=  .986037 cc2=  .708687 lx=  7.60212 if= 115 il= 127 5/28/2020  n=  12 now=     271 end=       2002       196       625 U=    85.34 T=  199.0 p1= 638.7 p2=    13.5 ed=   400 2/25/2021   x1= 115. x2= 127. y1=   .98 y2=   .84     
GP: Deaths    Honduras 5/28/2020       127     271    -         196      625     4   400 2/25/2021 
AAA2     1 Honduras Deaths    cc1=  .985095 cc2=  .696420 lx=  7.28212 if= 116 il= 127 5/28/2020  n=  11 now=     271 end=       1454       196       625 U=    73.76 T=  178.3 p1= 436.5 p2=    18.6 ed=   352 1/8/2021    x1= 116. x2= 127. y1=   .84 y2=   .70     
GP: Deaths    Honduras 5/28/2020       127     271    -         196      625     4   352 1/8/2021  
AAA2     1 Honduras Deaths    cc1=  .986124 cc2=  .684613 lx=  5.66212 if= 117 il= 127 5/28/2020  n=  10 now=     271 end=        287       196       625 U=    17.57 T=  110.2 p1=   5.9 p2=    94.4 ed=   151 6/21/2020   x1= 117. x2= 127. y1=  -.39 y2=  -.96     
GP: Deaths    Honduras 5/28/2020       127     271      287     196      625     4   151 6/21/2020 
AAA2     1 Honduras Deaths    cc1=  .990790 cc2=  .674562 lx=  5.46212 if= 118 il= 127 5/28/2020  n=   9 now=     271 end=        235       196       625 U=     9.56 T=  110.8 p1= -13.3 p2=   115.3 ed=   133 6/3/2020    x1= 118. x2= 127. y1=  -.75 y2= -1.69     
GP: Deaths    Honduras 5/28/2020       127     271      235     196      625     4   133 6/3/2020  
AAA2     1 Honduras Deaths    cc1=  .992783 cc2=  .659450 lx=  5.39212 if= 119 il= 127 5/28/2020  n=   8 now=     271 end=        219       196       625 U=     6.35 T=  113.2 p1= -19.2 p2=   123.7 ed=   128 5/29/2020   x1= 119. x2= 127. y1=  -.91 y2= -2.17     
GP: Deaths    Honduras 5/28/2020       127     271      219     196      625     4   128 5/29/2020 
AAA2     1 Honduras Deaths    cc1=  .989719 cc2=  .636165 lx=  5.39212 if= 120 il= 127 5/28/2020  n=   7 now=     271 end=        219       196       625 U=     6.37 T=  113.2 p1= -19.2 p2=   123.7 ed=   128 5/29/2020   x1= 120. x2= 127. y1= -1.07 y2= -2.17     
GP: Deaths    Honduras 5/28/2020       127     271      219     196      625     4   128 5/29/2020 
AAA2     1 Honduras Deaths    cc1=  .984831 cc2=  .606867 lx=  5.37212 if= 121 il= 127 5/28/2020  n=   6 now=     271 end=        215       196       625 U=     6.03 T=  112.7 p1= -20.7 p2=   126.0 ed=   126 5/27/2020   x1= 121. x2= 127. y1= -1.37 y2= -2.36     
GP: Deaths    Honduras 5/28/2020       127     271      215     196      625     4   126 5/27/2020 
AAA2     1 Honduras Deaths    cc1=  .988858 cc2=  .580609 lx=  5.32212 if= 122 il= 127 5/28/2020  n=   5 now=     271 end=        204       196       625 U=     3.26 T=  116.8 p1= -24.7 p2=   132.8 ed=   124 5/25/2020   x1= 122. x2= 127. y1= -1.59 y2= -3.12     
GP: Deaths    Honduras 5/28/2020       127     271      204     196      625     4   124 5/25/2020 
AAA2     1 Honduras Deaths    cc1=  .989866 cc2=  .865831 lx=  5.79212 if=  64 il= 128 5/29/2020  n=  64 now=     271 end=        327       196       515 U=    26.42 T=  110.4 p1=  20.7 p2=    82.9 ed=   172 7/12/2020   x1=  64. x2= 128. y1=  1.76 y2=  -.67     
GP: Deaths    Honduras 5/29/2020       128     271      327     196      515     3   172 7/12/2020 
AAA2     1 Honduras Deaths    cc1=  .990318 cc2=  .865318 lx=  5.83212 if=  65 il= 128 5/29/2020  n=  63 now=     271 end=        341       196       515 U=    26.76 T=  112.2 p1=  25.8 p2=    79.5 ed=   175 7/15/2020   x1=  65. x2= 128. y1=  1.76 y2=  -.59     
GP: Deaths    Honduras 5/29/2020       128     271      341     196      515     3   175 7/15/2020 
AAA2     1 Honduras Deaths    cc1=  .991677 cc2=  .865689 lx=  5.92212 if=  66 il= 128 5/29/2020  n=  62 now=     271 end=        373       196       515 U=    27.94 T=  115.7 p1=  37.6 p2=    72.7 ed=   181 7/21/2020   x1=  66. x2= 128. y1=  1.78 y2=  -.44     
GP: Deaths    Honduras 5/29/2020       128     271      373     196      515     3   181 7/21/2020 
AAA2     1 Honduras Deaths    cc1=  .995025 cc2=  .868025 lx=  6.14212 if=  67 il= 128 5/29/2020  n=  61 now=     271 end=        465       196       515 U=    34.58 T=  122.9 p1=  71.6 p2=    58.3 ed=   204 8/13/2020   x1=  67. x2= 128. y1=  1.62 y2=  -.15     
GP: Deaths    Honduras 5/29/2020       128     271      465     196      515     3   204 8/13/2020 
AAA2     1 Honduras Deaths    cc1=  .996678 cc2=  .868641 lx=  6.36212 if=  68 il= 128 5/29/2020  n=  60 now=     271 end=        579       196       515 U=    42.72 T=  131.4 p1= 113.7 p2=    46.8 ed=   232 9/10/2020   x1=  68. x2= 128. y1=  1.49 y2=   .08     
GP: Deaths    Honduras 5/29/2020       128     271      579     196      515     3   232 9/10/2020 
AAA2     1 Honduras Deaths    cc1=  .996780 cc2=  .867680 lx=  6.44212 if=  69 il= 128 5/29/2020  n=  59 now=     271 end=        627       196       515 U=    43.66 T=  134.6 p1= 131.4 p2=    43.2 ed=   237 9/15/2020   x1=  69. x2= 128. y1=  1.50 y2=   .15     
GP: Deaths    Honduras 5/29/2020       128     271      627     196      515     3   237 9/15/2020 
AAA2     1 Honduras Deaths    cc1=  .997319 cc2=  .867130 lx=  6.62212 if=  70 il= 128 5/29/2020  n=  58 now=     271 end=        751       196       515 U=    49.68 T=  142.7 p1= 177.1 p2=    36.1 ed=   259 10/7/2020   x1=  70. x2= 128. y1=  1.46 y2=   .30     
GP: Deaths    Honduras 5/29/2020       128     271      751     196      515     3   259 10/7/2020 
AAA2     1 Honduras Deaths    cc1=  .997402 cc2=  .866095 lx=  6.73212 if=  71 il= 128 5/29/2020  n=  57 now=     271 end=        838       196       515 U=    55.07 T=  148.6 p1= 209.2 p2=    32.3 ed=   278 10/26/2020  x1=  71. x2= 128. y1=  1.41 y2=   .37     
GP: Deaths    Honduras 5/29/2020       128     271    -         196      515     3   278 10/26/2020
AAA2     1 Honduras Deaths    cc1=  .997265 cc2=  .864812 lx=  6.72212 if=  72 il= 128 5/29/2020  n=  56 now=     271 end=        830       196       515 U=    54.77 T=  148.1 p1= 206.3 p2=    32.7 ed=   277 10/25/2020  x1=  72. x2= 128. y1=  1.39 y2=   .37     
GP: Deaths    Honduras 5/29/2020       128     271    -         196      515     3   277 10/25/2020
AAA2     1 Honduras Deaths    cc1=  .997118 cc2=  .863487 lx=  6.71212 if=  73 il= 128 5/29/2020  n=  55 now=     271 end=        822       196       515 U=    53.56 T=  147.3 p1= 203.3 p2=    33.0 ed=   273 10/21/2020  x1=  73. x2= 128. y1=  1.39 y2=   .36     
GP: Deaths    Honduras 5/29/2020       128     271    -         196      515     3   273 10/21/2020
AAA2     1 Honduras Deaths    cc1=  .996981 cc2=  .862141 lx=  6.75212 if=  74 il= 128 5/29/2020  n=  54 now=     271 end=        855       196       515 U=    59.36 T=  151.0 p1= 215.5 p2=    31.7 ed=   291 11/8/2020   x1=  74. x2= 128. y1=  1.30 y2=   .39     
GP: Deaths    Honduras 5/29/2020       128     271    -         196      515     3   291 11/8/2020 
AAA2     1 Honduras Deaths    cc1=  .997333 cc2=  .861250 lx=  6.65212 if=  75 il= 128 5/29/2020  n=  53 now=     271 end=        774       196       515 U=    55.65 T=  145.7 p1= 185.6 p2=    35.0 ed=   277 10/25/2020  x1=  75. x2= 128. y1=  1.27 y2=   .32     
GP: Deaths    Honduras 5/29/2020       128     271      774     196      515     3   277 10/25/2020
AAA2     1 Honduras Deaths    cc1=  .997550 cc2=  .860189 lx=  6.56212 if=  76 il= 128 5/29/2020  n=  52 now=     271 end=        707       196       515 U=    52.29 T=  141.1 p1= 160.9 p2=    38.3 ed=   264 10/12/2020  x1=  76. x2= 128. y1=  1.24 y2=   .25     
GP: Deaths    Honduras 5/29/2020       128     271      707     196      515     3   264 10/12/2020
AAA2     1 Honduras Deaths    cc1=  .997635 cc2=  .858960 lx=  6.49212 if=  77 il= 128 5/29/2020  n=  51 now=     271 end=        659       196       515 U=    49.51 T=  137.6 p1= 143.2 p2=    41.1 ed=   254 10/2/2020   x1=  77. x2= 128. y1=  1.22 y2=   .19     
GP: Deaths    Honduras 5/29/2020       128     271      659     196      515     3   254 10/2/2020 
AAA2     1 Honduras Deaths    cc1=  .997602 cc2=  .857574 lx=  6.45212 if=  78 il= 128 5/29/2020  n=  50 now=     271 end=        634       196       515 U=    48.15 T=  135.7 p1= 133.9 p2=    42.7 ed=   249 9/27/2020   x1=  78. x2= 128. y1=  1.20 y2=   .16     
GP: Deaths    Honduras 5/29/2020       128     271      634     196      515     3   249 9/27/2020 
AAA2     1 Honduras Deaths    cc1=  .997542 cc2=  .856121 lx=  6.41212 if=  79 il= 128 5/29/2020  n=  49 now=     271 end=        609       196       515 U=    46.18 T=  133.8 p1= 124.7 p2=    44.5 ed=   242 9/20/2020   x1=  79. x2= 128. y1=  1.19 y2=   .13     
GP: Deaths    Honduras 5/29/2020       128     271      609     196      515     3   242 9/20/2020 
AAA2     1 Honduras Deaths    cc1=  .997400 cc2=  .854543 lx=  6.39212 if=  80 il= 128 5/29/2020  n=  48 now=     271 end=        597       196       515 U=    45.30 T=  132.9 p1= 120.3 p2=    45.4 ed=   239 9/17/2020   x1=  80. x2= 128. y1=  1.17 y2=   .11     
GP: Deaths    Honduras 5/29/2020       128     271      597     196      515     3   239 9/17/2020 
AAA2     1 Honduras Deaths    cc1=  .997234 cc2=  .852896 lx=  6.39212 if=  81 il= 128 5/29/2020  n=  47 now=     271 end=        597       196       515 U=    44.90 T=  132.8 p1= 120.3 p2=    45.4 ed=   238 9/16/2020   x1=  81. x2= 128. y1=  1.15 y2=   .11     
GP: Deaths    Honduras 5/29/2020       128     271      597     196      515     3   238 9/16/2020 
AAA2     1 Honduras Deaths    cc1=  .997061 cc2=  .851196 lx=  6.40212 if=  82 il= 128 5/29/2020  n=  46 now=     271 end=        603       196       515 U=    44.19 T=  133.2 p1= 122.5 p2=    44.9 ed=   237 9/15/2020   x1=  82. x2= 128. y1=  1.16 y2=   .12     
GP: Deaths    Honduras 5/29/2020       128     271      603     196      515     3   237 9/15/2020 
AAA2     1 Honduras Deaths    cc1=  .997011 cc2=  .849569 lx=  6.48212 if=  83 il= 128 5/29/2020  n=  45 now=     271 end=        653       196       515 U=    45.69 T=  136.5 p1= 141.0 p2=    41.5 ed=   244 9/22/2020   x1=  83. x2= 128. y1=  1.17 y2=   .19     
GP: Deaths    Honduras 5/29/2020       128     271      653     196      515     3   244 9/22/2020 
AAA2     1 Honduras Deaths    cc1=  .997202 cc2=  .848131 lx=  6.66212 if=  84 il= 128 5/29/2020  n=  44 now=     271 end=        782       196       515 U=    51.95 T=  144.9 p1= 188.6 p2=    34.7 ed=   267 10/15/2020  x1=  84. x2= 128. y1=  1.17 y2=   .32     
GP: Deaths    Honduras 5/29/2020       128     271      782     196      515     3   267 10/15/2020
AAA2     1 Honduras Deaths    cc1=  .997102 cc2=  .846346 lx=  6.77212 if=  85 il= 128 5/29/2020  n=  43 now=     271 end=        873       196       515 U=    56.07 T=  150.5 p1= 222.1 p2=    31.0 ed=   282 10/30/2020  x1=  85. x2= 128. y1=  1.17 y2=   .40     
