TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3186.00000        8.06652
TAB:  US_Kentucky_Jefferson Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_Kentucky_Jefferson 4/28/2020        97     169      115      85       90    12   111 5/12/2020 
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .993981 cc2=  .814376 lx=  4.71990 if=  67 il=  97 4/28/2020  n=  30 now=     169 end=        112        85        90 U=    11.67 T=   82.0 p1= -33.7 p2=   150.9 ed=   109 5/10/2020   x1=  67. x2=  97. y1=  1.29 y2= -1.28     
GP: Deaths    US_Kentucky_Jefferson 4/28/2020        97     169      112      85       90    12   109 5/10/2020 
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .993677 cc2=  .811103 lx=  4.69990 if=  68 il=  97 4/28/2020  n=  29 now=     169 end=        109        85        90 U=    10.99 T=   82.1 p1= -35.5 p2=   155.0 ed=   108 5/9/2020    x1=  68. x2=  97. y1=  1.28 y2= -1.36     
GP: Deaths    US_Kentucky_Jefferson 4/28/2020        97     169      109      85       90    12   108 5/9/2020  
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .993032 cc2=  .807336 lx=  4.68990 if=  69 il=  97 4/28/2020  n=  28 now=     169 end=        108        85        90 U=    10.46 T=   82.4 p1= -36.1 p2=   156.5 ed=   107 5/8/2020    x1=  69. x2=  97. y1=  1.28 y2= -1.40     
GP: Deaths    US_Kentucky_Jefferson 4/28/2020        97     169      108      85       90    12   107 5/8/2020  
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .992384 cc2=  .803402 lx=  4.70990 if=  70 il=  97 4/28/2020  n=  27 now=     169 end=        111        85        90 U=    11.56 T=   81.7 p1= -34.3 p2=   152.3 ed=   109 5/10/2020   x1=  70. x2=  97. y1=  1.02 y2= -1.32     
GP: Deaths    US_Kentucky_Jefferson 4/28/2020        97     169      111      85       90    12   109 5/10/2020 
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .991934 cc2=  .799484 lx=  4.67990 if=  71 il=  97 4/28/2020  n=  26 now=     169 end=        107        85        90 U=    10.64 T=   81.7 p1= -36.7 p2=   157.9 ed=   106 5/7/2020    x1=  71. x2=  97. y1=  1.01 y2= -1.44     
GP: Deaths    US_Kentucky_Jefferson 4/28/2020        97     169      107      85       90    12   106 5/7/2020  
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .991017 cc2=  .794901 lx=  4.66990 if=  72 il=  97 4/28/2020  n=  25 now=     169 end=        106        85        90 U=    10.86 T=   80.9 p1= -37.3 p2=   159.4 ed=   106 5/7/2020    x1=  72. x2=  97. y1=   .82 y2= -1.48     
GP: Deaths    US_Kentucky_Jefferson 4/28/2020        97     169      106      85       90    12   106 5/7/2020  
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .990706 cc2=  .790706 lx=  4.63990 if=  73 il=  97 4/28/2020  n=  24 now=     169 end=        103        85        90 U=     9.87 T=   81.0 p1= -39.1 p2=   164.1 ed=   104 5/5/2020    x1=  73. x2=  97. y1=   .81 y2= -1.62     
GP: Deaths    US_Kentucky_Jefferson 4/28/2020        97     169      103      85       90    12   104 5/5/2020  
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .989727 cc2=  .785603 lx=  4.62990 if=  74 il=  97 4/28/2020  n=  23 now=     169 end=        102        85        90 U=    10.17 T=   80.0 p1= -39.6 p2=   165.7 ed=   103 5/4/2020    x1=  74. x2=  97. y1=   .59 y2= -1.68     
GP: Deaths    US_Kentucky_Jefferson 4/28/2020        97     169      102      85       90    12   103 5/4/2020  
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .990378 cc2=  .781864 lx=  4.59990 if=  75 il=  97 4/28/2020  n=  22 now=     169 end=         99        85        90 U=     9.09 T=   80.2 p1= -41.4 p2=   170.7 ed=   101 5/2/2020    x1=  75. x2=  97. y1=   .57 y2= -1.85     
GP: Deaths    US_Kentucky_Jefferson 4/28/2020        97     169       99      85       90    12   101 5/2/2020  
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .990140 cc2=  .776940 lx=  4.56990 if=  76 il=  97 4/28/2020  n=  21 now=     169 end=         96        85        90 U=     8.56 T=   79.3 p1= -43.2 p2=   176.0 ed=    99 4/30/2020   x1=  76. x2=  97. y1=   .39 y2= -2.06     
GP: Deaths    US_Kentucky_Jefferson 4/28/2020        97     169       96      85       90    12    99 4/30/2020 
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .991415 cc2=  .773197 lx=  4.54990 if=  77 il=  97 4/28/2020  n=  20 now=     169 end=         94        85        90 U=     7.66 T=   79.9 p1= -44.4 p2=   179.8 ed=    97 4/28/2020   x1=  77. x2=  97. y1=   .38 y2= -2.23     
GP: Deaths    US_Kentucky_Jefferson 4/28/2020        97     169       94      85       90    12    97 4/28/2020 
AAA1     1 US_Kentucky_Jefferson Deaths    cc1=  .991597 cc2=  .767990 lx=  4.53990 if=  78 il=  97 4/28/2020  n=  19 now=     169 end=         93        85        90 U=     7.37 T=   79.8 p1= -45.0 p2=   181.7 ed=    97 4/28/2020   x1=  78. x2=  97. y1=   .25 y2= -2.33 BEST
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .991598 cc2=  .767990 lx=  4.53790 if=  78 il=  97 4/28/2020  n=  19 now=     169 end=         93        85        90 U=     7.37 T=   79.8 p1= -45.0 p2=   181.7 ed=    97 4/28/2020   x1=  78. x2=  97. y1=   .25 y2= -2.33 BEST
GP: Deaths    US_Kentucky_Jefferson 4/28/2020        97     169       93      85       90    12    97 4/28/2020 
AAA1     1 US_Kentucky_Jefferson Deaths    cc1=  .992463 cc2=  .763047 lx=  4.52990 if=  79 il=  97 4/28/2020  n=  18 now=     169 end=         92        85        90 U=     6.72 T=   80.6 p1= -45.6 p2=   183.7 ed=    96 4/27/2020   x1=  79. x2=  97. y1=   .24 y2= -2.44 BEST
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .992483 cc2=  .763047 lx=  4.52490 if=  79 il=  97 4/28/2020  n=  18 now=     169 end=         92        85        90 U=     6.72 T=   80.6 p1= -45.6 p2=   183.7 ed=    96 4/27/2020   x1=  79. x2=  97. y1=   .24 y2= -2.44 BEST
GP: Deaths    US_Kentucky_Jefferson 4/28/2020        97     169       92      85       90    12    96 4/27/2020 
AAA1     1 US_Kentucky_Jefferson Deaths    cc1=  .992012 cc2=  .756309 lx=  4.51990 if=  80 il=  97 4/28/2020  n=  17 now=     169 end=         91        85        90 U=     6.09 T=   81.4 p1= -46.2 p2=   185.7 ed=    95 4/26/2020   x1=  80. x2=  97. y1=   .23 y2= -2.56 BEST
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .992024 cc2=  .756309 lx=  4.51690 if=  80 il=  97 4/28/2020  n=  17 now=     169 end=         91        85        90 U=     6.09 T=   81.4 p1= -46.2 p2=   185.7 ed=    95 4/26/2020   x1=  80. x2=  97. y1=   .23 y2= -2.56 BEST
GP: Deaths    US_Kentucky_Jefferson 4/28/2020        97     169       91      85       90    12    95 4/26/2020 
AAA1     1 US_Kentucky_Jefferson Deaths    cc1=  .990507 cc2=  .747971 lx=  4.51990 if=  81 il=  97 4/28/2020  n=  16 now=     169 end=         91        85        90 U=     5.73 T=   82.3 p1= -46.2 p2=   185.7 ed=    95 4/26/2020   x1=  81. x2=  97. y1=   .23 y2= -2.56 BEST
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .990525 cc2=  .747971 lx=  4.51590 if=  81 il=  97 4/28/2020  n=  16 now=     169 end=         91        85        90 U=     5.73 T=   82.3 p1= -46.2 p2=   185.7 ed=    95 4/26/2020   x1=  81. x2=  97. y1=   .23 y2= -2.56 BEST
GP: Deaths    US_Kentucky_Jefferson 4/28/2020        97     169       91      85       90    12    95 4/26/2020 
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .991065 cc2=  .741065 lx=  4.54990 if=  82 il=  97 4/28/2020  n=  15 now=     169 end=         94        85        90 U=     7.41 T=   80.5 p1= -44.4 p2=   179.8 ed=    97 4/28/2020   x1=  82. x2=  97. y1=  -.21 y2= -2.23     
GP: Deaths    US_Kentucky_Jefferson 4/28/2020        97     169       94      85       90    12    97 4/28/2020 
AAA1     1 US_Kentucky_Jefferson Deaths    cc1=  .989808 cc2=  .731609 lx=  4.53990 if=  83 il=  97 4/28/2020  n=  14 now=     169 end=         93        85        90 U=     7.04 T=   80.6 p1= -45.0 p2=   181.7 ed=    97 4/28/2020   x1=  83. x2=  97. y1=  -.34 y2= -2.33 BEST
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .989820 cc2=  .731609 lx=  4.53490 if=  83 il=  97 4/28/2020  n=  14 now=     169 end=         93        85        90 U=     7.04 T=   80.6 p1= -45.0 p2=   181.7 ed=    97 4/28/2020   x1=  83. x2=  97. y1=  -.34 y2= -2.33 BEST
GP: Deaths    US_Kentucky_Jefferson 4/28/2020        97     169       93      85       90    12    97 4/28/2020 
AAA1     1 US_Kentucky_Jefferson Deaths    cc1=  .988486 cc2=  .721224 lx=  4.51990 if=  84 il=  97 4/28/2020  n=  13 now=     169 end=         91        85        90 U=     5.93 T=   81.8 p1= -46.2 p2=   185.7 ed=    95 4/26/2020   x1=  84. x2=  97. y1=  -.37 y2= -2.56 BEST
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .988489 cc2=  .721224 lx=  4.52190 if=  84 il=  97 4/28/2020  n=  13 now=     169 end=         91        85        90 U=     5.93 T=   81.8 p1= -46.2 p2=   185.7 ed=    95 4/26/2020   x1=  84. x2=  97. y1=  -.37 y2= -2.56 BEST
GP: Deaths    US_Kentucky_Jefferson 4/28/2020        97     169       91      85       90    12    95 4/26/2020 
AAA1     1 US_Kentucky_Jefferson Deaths    cc1=  .985746 cc2=  .708396 lx=  4.52990 if=  85 il=  97 4/28/2020  n=  12 now=     169 end=         92        85        90 U=     6.84 T=   80.3 p1= -45.6 p2=   183.7 ed=    96 4/27/2020   x1=  85. x2=  97. y1=  -.68 y2= -2.44 BEST
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .985746 cc2=  .708396 lx=  4.52890 if=  85 il=  97 4/28/2020  n=  12 now=     169 end=         92        85        90 U=     6.84 T=   80.3 p1= -45.6 p2=   183.7 ed=    96 4/27/2020   x1=  85. x2=  97. y1=  -.68 y2= -2.44 BEST
GP: Deaths    US_Kentucky_Jefferson 4/28/2020        97     169       92      85       90    12    96 4/27/2020 
AAA1     1 US_Kentucky_Jefferson Deaths    cc1=  .985166 cc2=  .696491 lx=  4.50990 if=  86 il=  97 4/28/2020  n=  11 now=     169 end=         90        85        90 U=     6.04 T=   80.7 p1= -46.7 p2=   187.8 ed=    94 4/25/2020   x1=  86. x2=  97. y1=  -.88 y2= -2.70 BEST
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .985167 cc2=  .696491 lx=  4.51090 if=  86 il=  97 4/28/2020  n=  11 now=     169 end=         90        85        90 U=     6.04 T=   80.7 p1= -46.7 p2=   187.8 ed=    94 4/25/2020   x1=  86. x2=  97. y1=  -.88 y2= -2.70 BEST
GP: Deaths    US_Kentucky_Jefferson 4/28/2020        97     169       90      85       90    12    94 4/25/2020 
AAA1     1 US_Kentucky_Jefferson Deaths    cc1=  .987428 cc2=  .685916 lx=  4.49990 if=  87 il=  97 4/28/2020  n=  10 now=     169 end=         90        85        90 U=     5.11 T=   82.4 p1= -46.7 p2=   187.8 ed=    94 4/25/2020   x1=  87. x2=  97. y1=  -.90 y2= -2.86 BEST
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .987446 cc2=  .685916 lx=  4.49690 if=  87 il=  97 4/28/2020  n=  10 now=     169 end=         90        85        90 U=     5.11 T=   82.4 p1= -46.7 p2=   187.8 ed=    94 4/25/2020   x1=  87. x2=  97. y1=  -.90 y2= -2.86 BEST
GP: Deaths    US_Kentucky_Jefferson 4/28/2020        97     169       90      85       90    12    94 4/25/2020 
AAA1     1 US_Kentucky_Jefferson Deaths    cc1=  .984902 cc2=  .668674 lx=  4.48990 if=  88 il=  97 4/28/2020  n=   9 now=     169 end=         89        85        90 U=     4.24 T=   84.1 p1= -47.3 p2=   189.9 ed=    94 4/25/2020   x1=  88. x2=  97. y1=  -.93 y2= -3.05 BEST
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .985105 cc2=  .668674 lx=  4.44190 if=  88 il=  97 4/28/2020  n=   9 now=     169 end=         89        85        90 U=     4.24 T=   84.1 p1= -47.3 p2=   189.9 ed=    94 4/25/2020   x1=  88. x2=  97. y1=  -.93 y2= -3.05 BEST
GP: Deaths    US_Kentucky_Jefferson 4/28/2020        97     169       89      85       90    12    94 4/25/2020 
AAA1     1 US_Kentucky_Jefferson Deaths    cc1=  .981507 cc2=  .648173 lx=  4.50990 if=  89 il=  97 4/28/2020  n=   8 now=     169 end=         90        85        90 U=     5.29 T=   82.7 p1= -46.7 p2=   187.8 ed=    95 4/26/2020   x1=  89. x2=  97. y1= -1.19 y2= -2.70 BEST
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .981560 cc2=  .648173 lx=  4.50490 if=  89 il=  97 4/28/2020  n=   8 now=     169 end=         90        85        90 U=     5.29 T=   82.7 p1= -46.7 p2=   187.8 ed=    95 4/26/2020   x1=  89. x2=  97. y1= -1.19 y2= -2.70 BEST
GP: Deaths    US_Kentucky_Jefferson 4/28/2020        97     169       90      85       90    12    95 4/26/2020 
AAA1     1 US_Kentucky_Jefferson Deaths    cc1=  .974055 cc2=  .620501 lx=  4.50990 if=  90 il=  97 4/28/2020  n=   7 now=     169 end=         90        85        90 U=     5.16 T=   83.1 p1= -46.7 p2=   187.8 ed=    95 4/26/2020   x1=  90. x2=  97. y1= -1.34 y2= -2.70 BEST
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .974074 cc2=  .620501 lx=  4.51290 if=  90 il=  97 4/28/2020  n=   7 now=     169 end=         90        85        90 U=     5.16 T=   83.1 p1= -46.7 p2=   187.8 ed=    95 4/26/2020   x1=  90. x2=  97. y1= -1.34 y2= -2.70 BEST
GP: Deaths    US_Kentucky_Jefferson 4/28/2020        97     169       90      85       90    12    95 4/26/2020 
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .980936 cc2=  .602972 lx=  7.12990 if=  91 il=  97 4/28/2020  n=   6 now=     169 end=       1248        85        90 U=   147.04 T=  242.4 p1= 638.5 p2=    13.5 ed=   589 9/2/2021    x1=  91. x2=  97. y1=  1.03 y2=   .99     
GP: Deaths    US_Kentucky_Jefferson 4/28/2020        97     169    -          85       90    12   589 9/2/2021  
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .969697 cc2=  .561449 lx=  7.12990 if=  92 il=  97 4/28/2020  n=   5 now=     169 end=       1248        85        90 U=   158.83 T=  254.0 p1= 638.5 p2=    13.5 ed=   628 10/11/2021  x1=  92. x2=  97. y1=  1.02 y2=   .99     
GP: Deaths    US_Kentucky_Jefferson 4/28/2020        97     169    -          85       90    12   628 10/11/2021
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .991152 cc2=  .836849 lx=  5.13990 if=  57 il=  98 4/29/2020  n=  41 now=     169 end=        170        90       109 U=    19.68 T=   89.2 p1=    .6 p2=    99.4 ed=   135 6/5/2020    x1=  57. x2=  98. y1=  1.64 y2=  -.45     
GP: Deaths    US_Kentucky_Jefferson 4/29/2020        98     169      170      90      109     7   135 6/5/2020  
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .992246 cc2=  .836072 lx=  5.05990 if=  58 il=  98 4/29/2020  n=  40 now=     169 end=        157        90       109 U=    18.17 T=   87.5 p1=  -7.1 p2=   107.6 ed=   130 5/31/2020   x1=  58. x2=  98. y1=  1.62 y2=  -.58     
GP: Deaths    US_Kentucky_Jefferson 4/29/2020        98     169      157      90      109     7   130 5/31/2020 
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .993115 cc2=  .835001 lx=  4.99990 if=  59 il=  98 4/29/2020  n=  39 now=     169 end=        148        90       109 U=    16.94 T=   86.3 p1= -12.4 p2=   114.2 ed=   126 5/27/2020   x1=  59. x2=  98. y1=  1.61 y2=  -.69     
GP: Deaths    US_Kentucky_Jefferson 4/29/2020        98     169      148      90      109     7   126 5/27/2020 
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .993733 cc2=  .833605 lx=  4.93990 if=  60 il=  98 4/29/2020  n=  38 now=     169 end=        139        90       109 U=    15.71 T=   85.1 p1= -17.8 p2=   121.6 ed=   122 5/23/2020   x1=  60. x2=  98. y1=  1.60 y2=  -.82     
GP: Deaths    US_Kentucky_Jefferson 4/29/2020        98     169      139      90      109     7   122 5/23/2020 
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .994078 cc2=  .831857 lx=  4.89990 if=  61 il=  98 4/29/2020  n=  37 now=     169 end=        134        90       109 U=    14.77 T=   84.5 p1= -20.7 p2=   126.1 ed=   119 5/20/2020   x1=  61. x2=  98. y1=  1.59 y2=  -.92     
GP: Deaths    US_Kentucky_Jefferson 4/29/2020        98     169      134      90      109     7   119 5/20/2020 
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .994133 cc2=  .829734 lx=  4.85990 if=  62 il=  98 4/29/2020  n=  36 now=     169 end=        129        90       109 U=    13.83 T=   83.9 p1= -23.7 p2=   131.0 ed=   116 5/17/2020   x1=  62. x2=  98. y1=  1.58 y2= -1.02     
GP: Deaths    US_Kentucky_Jefferson 4/29/2020        98     169      129      90      109     7   116 5/17/2020 
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .993898 cc2=  .827231 lx=  4.83990 if=  63 il=  98 4/29/2020  n=  35 now=     169 end=        126        90       109 U=    14.00 T=   82.9 p1= -25.4 p2=   134.1 ed=   115 5/16/2020   x1=  63. x2=  98. y1=  1.42 y2= -1.08     
GP: Deaths    US_Kentucky_Jefferson 4/29/2020        98     169      126      90      109     7   115 5/16/2020 
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .994417 cc2=  .825387 lx=  4.79990 if=  64 il=  98 4/29/2020  n=  34 now=     169 end=        121        90       109 U=    13.00 T=   82.4 p1= -28.4 p2=   139.7 ed=   113 5/14/2020   x1=  64. x2=  98. y1=  1.41 y2= -1.20     
GP: Deaths    US_Kentucky_Jefferson 4/29/2020        98     169      121      90      109     7   113 5/14/2020 
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .994584 cc2=  .823085 lx=  4.77990 if=  65 il=  98 4/29/2020  n=  33 now=     169 end=        119        90       109 U=    12.31 T=   82.3 p1= -29.6 p2=   142.0 ed=   111 5/12/2020   x1=  65. x2=  98. y1=  1.41 y2= -1.27     
GP: Deaths    US_Kentucky_Jefferson 4/29/2020        98     169      119      90      109     7   111 5/12/2020 
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .994398 cc2=  .820321 lx=  4.75990 if=  66 il=  98 4/29/2020  n=  32 now=     169 end=        116        90       109 U=    12.10 T=   81.7 p1= -31.4 p2=   145.7 ed=   110 5/11/2020   x1=  66. x2=  98. y1=  1.30 y2= -1.35     
GP: Deaths    US_Kentucky_Jefferson 4/29/2020        98     169      116      90      109     7   110 5/11/2020 
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .994498 cc2=  .817721 lx=  4.72990 if=  67 il=  98 4/29/2020  n=  31 now=     169 end=        113        90       109 U=    11.24 T=   81.5 p1= -33.1 p2=   149.6 ed=   108 5/9/2020    x1=  67. x2=  98. y1=  1.29 y2= -1.47     
GP: Deaths    US_Kentucky_Jefferson 4/29/2020        98     169      113      90      109     7   108 5/9/2020  
AAA1     1 US_Kentucky_Jefferson Deaths    cc1=  .994206 cc2=  .814601 lx=  4.71990 if=  68 il=  98 4/29/2020  n=  30 now=     169 end=        112        90       109 U=    10.71 T=   81.8 p1= -33.7 p2=   150.9 ed=   107 5/8/2020    x1=  68. x2=  98. y1=  1.29 y2= -1.51 BEST
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .994206 cc2=  .814601 lx=  4.71990 if=  68 il=  98 4/29/2020  n=  30 now=     169 end=        112        90       109 U=    10.71 T=   81.8 p1= -33.7 p2=   150.9 ed=   107 5/8/2020    x1=  68. x2=  98. y1=  1.29 y2= -1.51 BEST
GP: Deaths    US_Kentucky_Jefferson 4/29/2020        98     169      112      90      109     7   107 5/8/2020  
AAA1     1 US_Kentucky_Jefferson Deaths    cc1=  .993620 cc2=  .811045 lx=  4.71990 if=  69 il=  98 4/29/2020  n=  29 now=     169 end=        112        90       109 U=    10.36 T=   82.3 p1= -33.7 p2=   150.9 ed=   106 5/7/2020    x1=  69. x2=  98. y1=  1.29 y2= -1.51 BEST
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .993622 cc2=  .811045 lx=  4.71490 if=  69 il=  98 4/29/2020  n=  29 now=     169 end=        112        90       109 U=    10.36 T=   82.3 p1= -33.7 p2=   150.9 ed=   106 5/7/2020    x1=  69. x2=  98. y1=  1.29 y2= -1.51 BEST
GP: Deaths    US_Kentucky_Jefferson 4/29/2020        98     169      112      90      109     7   106 5/7/2020  
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .993097 cc2=  .807402 lx=  4.72990 if=  70 il=  98 4/29/2020  n=  28 now=     169 end=        113        90       109 U=    11.23 T=   81.5 p1= -33.1 p2=   149.6 ed=   108 5/9/2020    x1=  70. x2=  98. y1=  1.02 y2= -1.47     
GP: Deaths    US_Kentucky_Jefferson 4/29/2020        98     169      113      90      109     7   108 5/9/2020  
AAA1     1 US_Kentucky_Jefferson Deaths    cc1=  .992654 cc2=  .803672 lx=  4.70990 if=  71 il=  98 4/29/2020  n=  27 now=     169 end=        111        90       109 U=    10.48 T=   81.7 p1= -34.3 p2=   152.3 ed=   106 5/7/2020    x1=  71. x2=  98. y1=  1.02 y2= -1.56 BEST
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .992656 cc2=  .803672 lx=  4.71390 if=  71 il=  98 4/29/2020  n=  27 now=     169 end=        111        90       109 U=    10.48 T=   81.7 p1= -34.3 p2=   152.3 ed=   106 5/7/2020    x1=  71. x2=  98. y1=  1.02 y2= -1.56 BEST
GP: Deaths    US_Kentucky_Jefferson 4/29/2020        98     169      111      90      109     7   106 5/7/2020  
AAA1     1 US_Kentucky_Jefferson Deaths    cc1=  .991823 cc2=  .799373 lx=  4.70990 if=  72 il=  98 4/29/2020  n=  26 now=     169 end=        111        90       109 U=    10.84 T=   81.1 p1= -34.3 p2=   152.3 ed=   106 5/7/2020    x1=  72. x2=  98. y1=   .84 y2= -1.56 BEST
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .991823 cc2=  .799373 lx=  4.70890 if=  72 il=  98 4/29/2020  n=  26 now=     169 end=        111        90       109 U=    10.84 T=   81.1 p1= -34.3 p2=   152.3 ed=   106 5/7/2020    x1=  72. x2=  98. y1=   .84 y2= -1.56 BEST
GP: Deaths    US_Kentucky_Jefferson 4/29/2020        98     169      111      90      109     7   106 5/7/2020  
AAA1     1 US_Kentucky_Jefferson Deaths    cc1=  .991417 cc2=  .795301 lx=  4.68990 if=  73 il=  98 4/29/2020  n=  25 now=     169 end=        108        90       109 U=    10.04 T=   81.3 p1= -36.1 p2=   156.5 ed=   105 5/6/2020    x1=  73. x2=  98. y1=   .83 y2= -1.66 BEST
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .991417 cc2=  .795301 lx=  4.68990 if=  73 il=  98 4/29/2020  n=  25 now=     169 end=        108        90       109 U=    10.04 T=   81.3 p1= -36.1 p2=   156.5 ed=   105 5/6/2020    x1=  73. x2=  98. y1=   .83 y2= -1.66 BEST
GP: Deaths    US_Kentucky_Jefferson 4/29/2020        98     169      108      90      109     7   105 5/6/2020  
AAA1     1 US_Kentucky_Jefferson Deaths    cc1=  .990437 cc2=  .790437 lx=  4.67990 if=  74 il=  98 4/29/2020  n=  24 now=     169 end=        107        90       109 U=    10.31 T=   80.3 p1= -36.7 p2=   157.9 ed=   104 5/5/2020    x1=  74. x2=  98. y1=   .61 y2= -1.71 BEST
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .990437 cc2=  .790437 lx=  4.68090 if=  74 il=  98 4/29/2020  n=  24 now=     169 end=        107        90       109 U=    10.31 T=   80.3 p1= -36.7 p2=   157.9 ed=   104 5/5/2020    x1=  74. x2=  98. y1=   .61 y2= -1.71 BEST
GP: Deaths    US_Kentucky_Jefferson 4/29/2020        98     169      107      90      109     7   104 5/5/2020  
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .990662 cc2=  .786538 lx=  4.65990 if=  75 il=  98 4/29/2020  n=  23 now=     169 end=        105        90       109 U=     9.45 T=   80.7 p1= -37.9 p2=   161.0 ed=   102 5/3/2020    x1=  75. x2=  98. y1=   .60 y2= -1.83     
GP: Deaths    US_Kentucky_Jefferson 4/29/2020        98     169      105      90      109     7   102 5/3/2020  
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .990020 cc2=  .781506 lx=  4.64990 if=  76 il=  98 4/29/2020  n=  22 now=     169 end=        104        90       109 U=     9.40 T=   80.2 p1= -38.5 p2=   162.5 ed=   102 5/3/2020    x1=  76. x2=  98. y1=   .44 y2= -1.90     
GP: Deaths    US_Kentucky_Jefferson 4/29/2020        98     169      104      90      109     7   102 5/3/2020  
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .990452 cc2=  .777252 lx=  4.62990 if=  77 il=  98 4/29/2020  n=  21 now=     169 end=        102        90       109 U=     8.50 T=   80.7 p1= -39.6 p2=   165.7 ed=   100 5/1/2020    x1=  77. x2=  98. y1=   .43 y2= -2.04     
GP: Deaths    US_Kentucky_Jefferson 4/29/2020        98     169      102      90      109     7   100 5/1/2020  
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .989799 cc2=  .771581 lx=  4.61990 if=  78 il=  98 4/29/2020  n=  20 now=     169 end=        101        90       109 U=     8.24 T=   80.5 p1= -40.2 p2=   167.3 ed=    99 4/30/2020   x1=  78. x2=  98. y1=   .31 y2= -2.12     
GP: Deaths    US_Kentucky_Jefferson 4/29/2020        98     169      101      90      109     7    99 4/30/2020 
AAA1     1 US_Kentucky_Jefferson Deaths    cc1=  .989236 cc2=  .746701 lx=  4.67990 if=  82 il=  98 4/29/2020  n=  16 now=     169 end=        107        90       109 U=     9.67 T=   81.4 p1= -36.7 p2=   157.9 ed=   104 5/5/2020    x1=  82. x2=  98. y1=  -.06 y2= -1.71 BEST
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .989237 cc2=  .746701 lx=  4.67890 if=  82 il=  98 4/29/2020  n=  16 now=     169 end=        107        90       109 U=     9.67 T=   81.4 p1= -36.7 p2=   157.9 ed=   104 5/5/2020    x1=  82. x2=  98. y1=  -.06 y2= -1.71 BEST
GP: Deaths    US_Kentucky_Jefferson 4/29/2020        98     169      107      90      109     7   104 5/5/2020  
AAA2     1 US_Kentucky_Jefferson Deaths    cc1=  .962027 cc2=  .608473 lx=  7.12990 if=  91 il=  98 4/29/2020  n=   7 now=     169 end=       1248        90       109 U=   112.35 T=  206.6 p1= 638.5 p2=    13.5 ed=   471 5/7/2021    x1=  91. x2=  98. y1=  1.03 y2=   .97     
GP: Deaths    US_Kentucky_Jefferson 4/29/2020        98     169    -          90      109     7   471 5/7/2021  
