TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       28479.00000       10.25692
TAB:  Ukraine Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA1     1 Ukraine Deaths    cc1=  .999460 cc2=  .830430 lx=  6.48686 if=  72 il= 106 5/7/2020   n=  34 now=     818 end=        656       340       649 U=    21.53 T=   97.0 p1= -19.8 p2=   124.7 ed=   147 6/17/2020   x1=  72. x2= 106. y1=  1.16 y2=  -.42 BEST
AAA2     1 Ukraine Deaths    cc1=  .999460 cc2=  .830430 lx=  6.48786 if=  72 il= 106 5/7/2020   n=  34 now=     818 end=        656       340       649 U=    21.53 T=   97.0 p1= -19.8 p2=   124.7 ed=   147 6/17/2020   x1=  72. x2= 106. y1=  1.16 y2=  -.42 BEST
GP: Deaths    Ukraine 5/7/2020        106     818      656     340      649    10   147 6/17/2020 
AAA1     1 Ukraine Deaths    cc1=  .999415 cc2=  .827916 lx=  6.49686 if=  73 il= 106 5/7/2020   n=  33 now=     818 end=        663       340       649 U=    21.82 T=   97.2 p1= -18.9 p2=   123.4 ed=   148 6/18/2020   x1=  73. x2= 106. y1=  1.11 y2=  -.40 BEST
AAA2     1 Ukraine Deaths    cc1=  .999415 cc2=  .827916 lx=  6.49286 if=  73 il= 106 5/7/2020   n=  33 now=     818 end=        663       340       649 U=    21.82 T=   97.2 p1= -18.9 p2=   123.4 ed=   148 6/18/2020   x1=  73. x2= 106. y1=  1.11 y2=  -.40 BEST
GP: Deaths    Ukraine 5/7/2020        106     818      663     340      649    10   148 6/18/2020 
AAA1     1 Ukraine Deaths    cc1=  .999360 cc2=  .825282 lx=  6.48686 if=  74 il= 106 5/7/2020   n=  32 now=     818 end=        656       340       649 U=    21.69 T=   96.9 p1= -19.8 p2=   124.7 ed=   148 6/18/2020   x1=  74. x2= 106. y1=  1.06 y2=  -.42 BEST
AAA2     1 Ukraine Deaths    cc1=  .999360 cc2=  .825282 lx=  6.49186 if=  74 il= 106 5/7/2020   n=  32 now=     818 end=        656       340       649 U=    21.69 T=   96.9 p1= -19.8 p2=   124.7 ed=   148 6/18/2020   x1=  74. x2= 106. y1=  1.06 y2=  -.42 BEST
GP: Deaths    Ukraine 5/7/2020        106     818      656     340      649    10   148 6/18/2020 
AAA1     1 Ukraine Deaths    cc1=  .999302 cc2=  .822525 lx=  6.48686 if=  75 il= 106 5/7/2020   n=  31 now=     818 end=        656       340       649 U=    21.15 T=   97.1 p1= -19.8 p2=   124.7 ed=   147 6/17/2020   x1=  75. x2= 106. y1=  1.05 y2=  -.42 BEST
AAA2     1 Ukraine Deaths    cc1=  .999302 cc2=  .822525 lx=  6.48686 if=  75 il= 106 5/7/2020   n=  31 now=     818 end=        656       340       649 U=    21.15 T=   97.1 p1= -19.8 p2=   124.7 ed=   147 6/17/2020   x1=  75. x2= 106. y1=  1.05 y2=  -.42 BEST
GP: Deaths    Ukraine 5/7/2020        106     818      656     340      649    10   147 6/17/2020 
AAA2     1 Ukraine Deaths    cc1=  .999343 cc2=  .819738 lx=  6.52686 if=  76 il= 106 5/7/2020   n=  30 now=     818 end=        683       340       649 U=    22.05 T=   98.1 p1= -16.5 p2=   119.8 ed=   150 6/20/2020   x1=  76. x2= 106. y1=  1.00 y2=  -.36     
GP: Deaths    Ukraine 5/7/2020        106     818      683     340      649    10   150 6/20/2020 
AAA2     1 Ukraine Deaths    cc1=  .999344 cc2=  .816769 lx=  6.55686 if=  77 il= 106 5/7/2020   n=  29 now=     818 end=        704       340       649 U=    22.74 T=   98.8 p1= -13.9 p2=   116.2 ed=   152 6/22/2020   x1=  77. x2= 106. y1=   .96 y2=  -.32     
GP: Deaths    Ukraine 5/7/2020        106     818      704     340      649    10   152 6/22/2020 
AAA2     1 Ukraine Deaths    cc1=  .999321 cc2=  .813625 lx=  6.57686 if=  78 il= 106 5/7/2020   n=  28 now=     818 end=        718       340       649 U=    22.95 T=   99.3 p1= -12.2 p2=   113.9 ed=   153 6/23/2020   x1=  78. x2= 106. y1=   .93 y2=  -.29     
GP: Deaths    Ukraine 5/7/2020        106     818      718     340      649    10   153 6/23/2020 
AAA2     1 Ukraine Deaths    cc1=  .999409 cc2=  .810427 lx=  6.64686 if=  79 il= 106 5/7/2020   n=  27 now=     818 end=        770       340       649 U=    24.96 T=  101.0 p1=  -5.9 p2=   106.2 ed=   159 6/29/2020   x1=  79. x2= 106. y1=   .88 y2=  -.20     
GP: Deaths    Ukraine 5/7/2020        106     818      770     340      649    10   159 6/29/2020 
AAA2     1 Ukraine Deaths    cc1=  .999341 cc2=  .806891 lx=  6.64686 if=  80 il= 106 5/7/2020   n=  26 now=     818 end=        770       340       649 U=    24.57 T=  101.1 p1=  -5.9 p2=   106.2 ed=   159 6/29/2020   x1=  80. x2= 106. y1=   .86 y2=  -.20     
GP: Deaths    Ukraine 5/7/2020        106     818      770     340      649    10   159 6/29/2020 
AAA2     1 Ukraine Deaths    cc1=  .999339 cc2=  .803223 lx=  6.69686 if=  81 il= 106 5/7/2020   n=  25 now=     818 end=        809       340       649 U=    25.91 T=  102.3 p1=  -1.1 p2=   101.1 ed=   163 7/3/2020    x1=  81. x2= 106. y1=   .82 y2=  -.14     
GP: Deaths    Ukraine 5/7/2020        106     818      809     340      649    10   163 7/3/2020  
AAA2     1 Ukraine Deaths    cc1=  .999265 cc2=  .799265 lx=  6.71686 if=  82 il= 106 5/7/2020   n=  24 now=     818 end=        826       340       649 U=    26.66 T=  102.8 p1=   1.0 p2=    99.0 ed=   165 7/5/2020    x1=  82. x2= 106. y1=   .78 y2=  -.12     
GP: Deaths    Ukraine 5/7/2020        106     818      826     340      649    10   165 7/5/2020  
AAA2     1 Ukraine Deaths    cc1=  .999187 cc2=  .795063 lx=  6.68686 if=  83 il= 106 5/7/2020   n=  23 now=     818 end=        801       340       649 U=    25.67 T=  102.1 p1=  -2.1 p2=   102.1 ed=   162 7/2/2020    x1=  83. x2= 106. y1=   .74 y2=  -.15     
GP: Deaths    Ukraine 5/7/2020        106     818      801     340      649    10   162 7/2/2020  
AAA2     1 Ukraine Deaths    cc1=  .999087 cc2=  .790572 lx=  6.70686 if=  84 il= 106 5/7/2020   n=  22 now=     818 end=        817       340       649 U=    26.33 T=  102.6 p1=   -.1 p2=   100.1 ed=   164 7/4/2020    x1=  84. x2= 106. y1=   .71 y2=  -.13     
GP: Deaths    Ukraine 5/7/2020        106     818      817     340      649    10   164 7/4/2020  
AAA2     1 Ukraine Deaths    cc1=  .998960 cc2=  .785759 lx=  6.69686 if=  85 il= 106 5/7/2020   n=  21 now=     818 end=        809       340       649 U=    26.05 T=  102.3 p1=  -1.1 p2=   101.1 ed=   163 7/3/2020    x1=  85. x2= 106. y1=   .66 y2=  -.14     
GP: Deaths    Ukraine 5/7/2020        106     818      809     340      649    10   163 7/3/2020  
AAA2     1 Ukraine Deaths    cc1=  .998805 cc2=  .780587 lx=  6.68686 if=  86 il= 106 5/7/2020   n=  20 now=     818 end=        801       340       649 U=    25.87 T=  102.0 p1=  -2.1 p2=   102.1 ed=   163 7/3/2020    x1=  86. x2= 106. y1=   .62 y2=  -.15     
GP: Deaths    Ukraine 5/7/2020        106     818      801     340      649    10   163 7/3/2020  
AAA2     1 Ukraine Deaths    cc1=  .998624 cc2=  .775017 lx=  6.66686 if=  87 il= 106 5/7/2020   n=  19 now=     818 end=        785       340       649 U=    25.28 T=  101.5 p1=  -4.0 p2=   104.2 ed=   161 7/1/2020    x1=  87. x2= 106. y1=   .57 y2=  -.18     
GP: Deaths    Ukraine 5/7/2020        106     818      785     340      649    10   161 7/1/2020  
AAA2     1 Ukraine Deaths    cc1=  .998395 cc2=  .768979 lx=  6.66686 if=  88 il= 106 5/7/2020   n=  18 now=     818 end=        785       340       649 U=    25.07 T=  101.6 p1=  -4.0 p2=   104.2 ed=   160 6/30/2020   x1=  88. x2= 106. y1=   .54 y2=  -.18     
GP: Deaths    Ukraine 5/7/2020        106     818      785     340      649    10   160 6/30/2020 
AAA2     1 Ukraine Deaths    cc1=  .998147 cc2=  .762444 lx=  6.71686 if=  89 il= 106 5/7/2020   n=  17 now=     818 end=        826       340       649 U=    26.18 T=  102.9 p1=   1.0 p2=    99.0 ed=   164 7/4/2020    x1=  89. x2= 106. y1=   .53 y2=  -.12     
GP: Deaths    Ukraine 5/7/2020        106     818      826     340      649    10   164 7/4/2020  
AAA2     1 Ukraine Deaths    cc1=  .997864 cc2=  .755329 lx=  6.80686 if=  90 il= 106 5/7/2020   n=  16 now=     818 end=        904       340       649 U=    28.18 T=  105.4 p1=  10.5 p2=    90.5 ed=   171 7/11/2020   x1=  90. x2= 106. y1=   .55 y2=  -.02     
GP: Deaths    Ukraine 5/7/2020        106     818      904     340      649    10   171 7/11/2020 
AAA2     1 Ukraine Deaths    cc1=  .997601 cc2=  .747601 lx=  7.00686 if=  91 il= 106 5/7/2020   n=  15 now=     818 end=       1104       340       649 U=    33.31 T=  111.5 p1=  35.0 p2=    74.1 ed=   190 7/30/2020   x1=  91. x2= 106. y1=   .61 y2=   .16     
GP: Deaths    Ukraine 5/7/2020        106     818     1104     340      649    10   190 7/30/2020 
AAA2     1 Ukraine Deaths    cc1=  .997101 cc2=  .738902 lx=  7.08686 if=  92 il= 106 5/7/2020   n=  14 now=     818 end=       1196       340       649 U=    36.01 T=  114.3 p1=  46.2 p2=    68.4 ed=   199 8/8/2020    x1=  92. x2= 106. y1=   .62 y2=   .23     
GP: Deaths    Ukraine 5/7/2020        106     818     1196     340      649    10   199 8/8/2020  
AAA2     1 Ukraine Deaths    cc1=  .996630 cc2=  .729368 lx=  6.84686 if=  93 il= 106 5/7/2020   n=  13 now=     818 end=        940       340       649 U=    31.23 T=  106.6 p1=  14.9 p2=    87.0 ed=   180 7/20/2020   x1=  93. x2= 106. y1=   .43 y2=   .02     
GP: Deaths    Ukraine 5/7/2020        106     818      940     340      649    10   180 7/20/2020 
AAA2     1 Ukraine Deaths    cc1=  .998017 cc2=  .720667 lx=  6.50686 if=  94 il= 106 5/7/2020   n=  12 now=     818 end=        669       340       649 U=    20.91 T=   97.9 p1= -18.2 p2=   122.3 ed=   147 6/17/2020   x1=  94. x2= 106. y1=   .19 y2=  -.39     
GP: Deaths    Ukraine 5/7/2020        106     818      669     340      649    10   147 6/17/2020 
AAA1     1 Ukraine Deaths    cc1=  .997518 cc2=  .708843 lx=  6.46686 if=  95 il= 106 5/7/2020   n=  11 now=     818 end=        643       340       649 U=    19.40 T=   97.3 p1= -21.4 p2=   127.2 ed=   143 6/13/2020   x1=  95. x2= 106. y1=   .12 y2=  -.45 BEST
AAA2     1 Ukraine Deaths    cc1=  .997518 cc2=  .708843 lx=  6.46386 if=  95 il= 106 5/7/2020   n=  11 now=     818 end=        643       340       649 U=    19.40 T=   97.3 p1= -21.4 p2=   127.2 ed=   143 6/13/2020   x1=  95. x2= 106. y1=   .12 y2=  -.45 BEST
GP: Deaths    Ukraine 5/7/2020        106     818      643     340      649    10   143 6/13/2020 
AAA2     1 Ukraine Deaths    cc1=  .997054 cc2=  .695542 lx=  6.62686 if=  96 il= 106 5/7/2020   n=  10 now=     818 end=        755       340       649 U=    22.97 T=  100.8 p1=  -7.7 p2=   108.3 ed=   155 6/25/2020   x1=  96. x2= 106. y1=   .21 y2=  -.23     
GP: Deaths    Ukraine 5/7/2020        106     818      755     340      649    10   155 6/25/2020 
AAA2     1 Ukraine Deaths    cc1=  .998641 cc2=  .682414 lx=  8.70686 if=  97 il= 106 5/7/2020   n=   9 now=     818 end=       6044       340       649 U=    77.90 T=  188.3 p1= 638.9 p2=    13.5 ed=   372 1/28/2021   x1=  97. x2= 106. y1=  1.17 y2=  1.06     
GP: Deaths    Ukraine 5/7/2020        106     818    -         340      649    10   372 1/28/2021 
AAA2     1 Ukraine Deaths    cc1=  .998149 cc2=  .664816 lx=  8.70686 if=  98 il= 106 5/7/2020   n=   8 now=     818 end=       6044       340       649 U=    78.81 T=  189.3 p1= 638.9 p2=    13.5 ed=   375 1/31/2021   x1=  98. x2= 106. y1=  1.16 y2=  1.06     
GP: Deaths    Ukraine 5/7/2020        106     818    -         340      649    10   375 1/31/2021 
AAA2     1 Ukraine Deaths    cc1=  .997407 cc2=  .643854 lx=  8.70686 if=  99 il= 106 5/7/2020   n=   7 now=     818 end=       6044       340       649 U=    79.63 T=  190.2 p1= 638.9 p2=    13.5 ed=   378 2/3/2021    x1=  99. x2= 106. y1=  1.14 y2=  1.06     
GP: Deaths    Ukraine 5/7/2020        106     818    -         340      649    10   378 2/3/2021  
AAA2     1 Ukraine Deaths    cc1=  .996806 cc2=  .618842 lx=  8.70686 if= 100 il= 106 5/7/2020   n=   6 now=     818 end=       6044       340       649 U=    80.35 T=  190.9 p1= 638.9 p2=    13.5 ed=   380 2/5/2021    x1= 100. x2= 106. y1=  1.13 y2=  1.06     
GP: Deaths    Ukraine 5/7/2020        106     818    -         340      649    10   380 2/5/2021  
AAA2     1 Ukraine Deaths    cc1=  .998610 cc2=  .590362 lx=  6.84686 if= 101 il= 106 5/7/2020   n=   5 now=     818 end=        940       340       649 U=    28.17 T=  106.5 p1=  14.9 p2=    87.0 ed=   172 7/12/2020   x1= 101. x2= 106. y1=   .20 y2=   .02     
GP: Deaths    Ukraine 5/7/2020        106     818      940     340      649    10   172 7/12/2020 
AAA2     1 Ukraine Deaths    cc1=  .997381 cc2=  .864928 lx=  6.73686 if=  51 il= 107 5/8/2020   n=  56 now=     818 end=        842       361       619 U=    27.02 T=  102.5 p1=   2.9 p2=    97.1 ed=   166 7/6/2020    x1=  51. x2= 107. y1=  1.91 y2=  -.16     
GP: Deaths    Ukraine 5/8/2020        107     818      842     361      619     5   166 7/6/2020  
AAA2     1 Ukraine Deaths    cc1=  .997728 cc2=  .864097 lx=  6.68686 if=  52 il= 107 5/8/2020   n=  55 now=     818 end=        801       361       619 U=    25.87 T=  101.2 p1=  -2.1 p2=   102.1 ed=   162 7/2/2020    x1=  52. x2= 107. y1=  1.90 y2=  -.23     
GP: Deaths    Ukraine 5/8/2020        107     818      801     361      619     5   162 7/2/2020  
AAA2     1 Ukraine Deaths    cc1=  .997950 cc2=  .863110 lx=  6.64686 if=  53 il= 107 5/8/2020   n=  54 now=     818 end=        770       361       619 U=    24.87 T=  100.1 p1=  -5.9 p2=   106.2 ed=   158 6/28/2020   x1=  53. x2= 107. y1=  1.89 y2=  -.28     
GP: Deaths    Ukraine 5/8/2020        107     818      770     361      619     5   158 6/28/2020 
AAA2     1 Ukraine Deaths    cc1=  .998049 cc2=  .861967 lx=  6.61686 if=  54 il= 107 5/8/2020   n=  53 now=     818 end=        747       361       619 U=    24.01 T=   99.4 p1=  -8.7 p2=   109.5 ed=   156 6/26/2020   x1=  54. x2= 107. y1=  1.89 y2=  -.32     
GP: Deaths    Ukraine 5/8/2020        107     818      747     361      619     5   156 6/26/2020 
AAA2     1 Ukraine Deaths    cc1=  .998039 cc2=  .860679 lx=  6.59686 if=  55 il= 107 5/8/2020   n=  52 now=     818 end=        732       361       619 U=    24.52 T=   98.5 p1= -10.5 p2=   111.7 ed=   156 6/26/2020   x1=  55. x2= 107. y1=  1.78 y2=  -.35     
GP: Deaths    Ukraine 5/8/2020        107     818      732     361      619     5   156 6/26/2020 
AAA2     1 Ukraine Deaths    cc1=  .998429 cc2=  .859754 lx=  6.55686 if=  56 il= 107 5/8/2020   n=  51 now=     818 end=        704       361       619 U=    23.48 T=   97.5 p1= -13.9 p2=   116.2 ed=   152 6/22/2020   x1=  56. x2= 107. y1=  1.77 y2=  -.40     
GP: Deaths    Ukraine 5/8/2020        107     818      704     361      619     5   152 6/22/2020 
AAA2     1 Ukraine Deaths    cc1=  .998674 cc2=  .858646 lx=  6.52686 if=  57 il= 107 5/8/2020   n=  50 now=     818 end=        683       361       619 U=    22.59 T=   96.8 p1= -16.5 p2=   119.8 ed=   150 6/20/2020   x1=  57. x2= 107. y1=  1.76 y2=  -.45     
GP: Deaths    Ukraine 5/8/2020        107     818      683     361      619     5   150 6/20/2020 
AAA2     1 Ukraine Deaths    cc1=  .998781 cc2=  .857360 lx=  6.50686 if=  58 il= 107 5/8/2020   n=  49 now=     818 end=        669       361       619 U=    22.59 T=   96.1 p1= -18.2 p2=   122.3 ed=   149 6/19/2020   x1=  58. x2= 107. y1=  1.69 y2=  -.48     
GP: Deaths    Ukraine 5/8/2020        107     818      669     361      619     5   149 6/19/2020 
AAA2     1 Ukraine Deaths    cc1=  .999109 cc2=  .856252 lx=  6.47686 if=  59 il= 107 5/8/2020   n=  48 now=     818 end=        649       361       619 U=    21.69 T=   95.5 p1= -20.7 p2=   126.0 ed=   146 6/16/2020   x1=  59. x2= 107. y1=  1.68 y2=  -.53     
GP: Deaths    Ukraine 5/8/2020        107     818      649     361      619     5   146 6/16/2020 
AAA2     1 Ukraine Deaths    cc1=  .999284 cc2=  .854946 lx=  6.45686 if=  60 il= 107 5/8/2020   n=  47 now=     818 end=        637       361       619 U=    20.94 T=   95.2 p1= -22.1 p2=   128.4 ed=   144 6/14/2020   x1=  60. x2= 107. y1=  1.68 y2=  -.57     
GP: Deaths    Ukraine 5/8/2020        107     818      637     361      619     5   144 6/14/2020 
AAA1     1 Ukraine Deaths    cc1=  .999328 cc2=  .853463 lx=  6.43686 if=  61 il= 107 5/8/2020   n=  46 now=     818 end=        624       361       619 U=    20.21 T=   94.8 p1= -23.7 p2=   131.1 ed=   142 6/12/2020   x1=  61. x2= 107. y1=  1.67 y2=  -.60 BEST
AAA2     1 Ukraine Deaths    cc1=  .999328 cc2=  .853463 lx=  6.44186 if=  61 il= 107 5/8/2020   n=  46 now=     818 end=        624       361       619 U=    20.21 T=   94.8 p1= -23.7 p2=   131.1 ed=   142 6/12/2020   x1=  61. x2= 107. y1=  1.67 y2=  -.60 BEST
GP: Deaths    Ukraine 5/8/2020        107     818      624     361      619     5   142 6/12/2020 
AAA1     1 Ukraine Deaths    cc1=  .999292 cc2=  .851850 lx=  6.43686 if=  62 il= 107 5/8/2020   n=  45 now=     818 end=        624       361       619 U=    19.77 T=   95.1 p1= -23.7 p2=   131.1 ed=   141 6/11/2020   x1=  62. x2= 107. y1=  1.67 y2=  -.60 BEST
AAA2     1 Ukraine Deaths    cc1=  .999292 cc2=  .851850 lx=  6.43686 if=  62 il= 107 5/8/2020   n=  45 now=     818 end=        624       361       619 U=    19.77 T=   95.1 p1= -23.7 p2=   131.1 ed=   141 6/11/2020   x1=  62. x2= 107. y1=  1.67 y2=  -.60 BEST
GP: Deaths    Ukraine 5/8/2020        107     818      624     361      619     5   141 6/11/2020 
AAA1     1 Ukraine Deaths    cc1=  .999273 cc2=  .850201 lx=  6.44686 if=  63 il= 107 5/8/2020   n=  44 now=     818 end=        630       361       619 U=    20.37 T=   95.1 p1= -23.0 p2=   129.8 ed=   143 6/13/2020   x1=  63. x2= 107. y1=  1.58 y2=  -.58 BEST
AAA2     1 Ukraine Deaths    cc1=  .999273 cc2=  .850201 lx=  6.44686 if=  63 il= 107 5/8/2020   n=  44 now=     818 end=        630       361       619 U=    20.37 T=   95.1 p1= -23.0 p2=   129.8 ed=   143 6/13/2020   x1=  63. x2= 107. y1=  1.58 y2=  -.58 BEST
GP: Deaths    Ukraine 5/8/2020        107     818      630     361      619     5   143 6/13/2020 
AAA1     1 Ukraine Deaths    cc1=  .999233 cc2=  .848477 lx=  6.43686 if=  64 il= 107 5/8/2020   n=  43 now=     818 end=        624       361       619 U=    19.76 T=   95.1 p1= -23.7 p2=   131.1 ed=   141 6/11/2020   x1=  64. x2= 107. y1=  1.57 y2=  -.60 BEST
AAA2     1 Ukraine Deaths    cc1=  .999233 cc2=  .848477 lx=  6.44086 if=  64 il= 107 5/8/2020   n=  43 now=     818 end=        624       361       619 U=    19.76 T=   95.1 p1= -23.7 p2=   131.1 ed=   141 6/11/2020   x1=  64. x2= 107. y1=  1.57 y2=  -.60 BEST
GP: Deaths    Ukraine 5/8/2020        107     818      624     361      619     5   141 6/11/2020 
AAA1     1 Ukraine Deaths    cc1=  .999207 cc2=  .846709 lx=  6.44686 if=  65 il= 107 5/8/2020   n=  42 now=     818 end=        630       361       619 U=    19.45 T=   95.7 p1= -23.0 p2=   129.8 ed=   141 6/11/2020   x1=  65. x2= 107. y1=  1.58 y2=  -.58 BEST
AAA2     1 Ukraine Deaths    cc1=  .999208 cc2=  .846709 lx=  6.45186 if=  65 il= 107 5/8/2020   n=  42 now=     818 end=        630       361       619 U=    19.45 T=   95.7 p1= -23.0 p2=   129.8 ed=   141 6/11/2020   x1=  65. x2= 107. y1=  1.58 y2=  -.58 BEST
GP: Deaths    Ukraine 5/8/2020        107     818      630     361      619     5   141 6/11/2020 
AAA2     1 Ukraine Deaths    cc1=  .999429 cc2=  .845126 lx=  6.48686 if=  66 il= 107 5/8/2020   n=  41 now=     818 end=        656       361       619 U=    20.81 T=   96.3 p1= -19.8 p2=   124.7 ed=   145 6/15/2020   x1=  66. x2= 107. y1=  1.46 y2=  -.51     
GP: Deaths    Ukraine 5/8/2020        107     818      656     361      619     5   145 6/15/2020 
AAA2     1 Ukraine Deaths    cc1=  .999395 cc2=  .843221 lx=  6.49686 if=  67 il= 107 5/8/2020   n=  40 now=     818 end=        663       361       619 U=    20.71 T=   96.7 p1= -18.9 p2=   123.4 ed=   145 6/15/2020   x1=  67. x2= 107. y1=  1.43 y2=  -.50     
GP: Deaths    Ukraine 5/8/2020        107     818      663     361      619     5   145 6/15/2020 
AAA2     1 Ukraine Deaths    cc1=  .999412 cc2=  .839284 lx=  6.53686 if=  69 il= 107 5/8/2020   n=  38 now=     818 end=        690       361       619 U=    21.80 T=   97.5 p1= -15.6 p2=   118.6 ed=   148 6/18/2020   x1=  69. x2= 107. y1=  1.31 y2=  -.43     
