TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        6595.00000        8.79407
TAB:  US_New_York_Erie Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_New_York_Erie Deaths    cc1=  .998402 cc2=  .867095 lx=  6.44394 if=  66 il= 123 5/24/2020  n=  57 now=     560 end=        631       480       630 U=    20.13 T=   97.0 p1=  12.7 p2=    88.7 ed=   144 6/14/2020   x1=  66. x2= 123. y1=  1.54 y2= -1.29 BEST
GP: Deaths    US_New_York_Erie 5/24/2020       123     560      631     480      630    18   144 6/14/2020 
AAA1     1 US_New_York_Erie Deaths    cc1=  .998329 cc2=  .865876 lx=  6.43794 if=  67 il= 123 5/24/2020  n=  56 now=     560 end=        625       480       630 U=    19.76 T=   96.7 p1=  11.6 p2=    89.6 ed=   143 6/13/2020   x1=  67. x2= 123. y1=  1.50 y2= -1.33 BEST
AAA2     1 US_New_York_Erie Deaths    cc1=  .998330 cc2=  .865876 lx=  6.44194 if=  67 il= 123 5/24/2020  n=  56 now=     560 end=        625       480       630 U=    19.76 T=   96.7 p1=  11.6 p2=    89.6 ed=   143 6/13/2020   x1=  67. x2= 123. y1=  1.50 y2= -1.33 BEST
GP: Deaths    US_New_York_Erie 5/24/2020       123     560      625     480      630    18   143 6/13/2020 
AAA1     1 US_New_York_Erie Deaths    cc1=  .998244 cc2=  .864613 lx=  6.43794 if=  68 il= 123 5/24/2020  n=  55 now=     560 end=        625       480       630 U=    19.41 T=   97.2 p1=  11.6 p2=    89.6 ed=   142 6/12/2020   x1=  68. x2= 123. y1=  1.50 y2= -1.33 BEST
AAA2     1 US_New_York_Erie Deaths    cc1=  .998244 cc2=  .864613 lx=  6.43994 if=  68 il= 123 5/24/2020  n=  55 now=     560 end=        625       480       630 U=    19.41 T=   97.2 p1=  11.6 p2=    89.6 ed=   142 6/12/2020   x1=  68. x2= 123. y1=  1.50 y2= -1.33 BEST
GP: Deaths    US_New_York_Erie 5/24/2020       123     560      625     480      630    18   142 6/12/2020 
AAA1     1 US_New_York_Erie Deaths    cc1=  .998159 cc2=  .863319 lx=  6.44794 if=  69 il= 123 5/24/2020  n=  54 now=     560 end=        631       480       630 U=    19.51 T=   97.8 p1=  12.7 p2=    88.7 ed=   143 6/13/2020   x1=  69. x2= 123. y1=  1.47 y2= -1.29 BEST
AAA2     1 US_New_York_Erie Deaths    cc1=  .998161 cc2=  .863319 lx=  6.44294 if=  69 il= 123 5/24/2020  n=  54 now=     560 end=        631       480       630 U=    19.51 T=   97.8 p1=  12.7 p2=    88.7 ed=   143 6/13/2020   x1=  69. x2= 123. y1=  1.47 y2= -1.29 BEST
GP: Deaths    US_New_York_Erie 5/24/2020       123     560      631     480      630    18   143 6/13/2020 
AAA1     1 US_New_York_Erie Deaths    cc1=  .998108 cc2=  .862026 lx=  6.44794 if=  70 il= 123 5/24/2020  n=  53 now=     560 end=        631       480       630 U=    19.68 T=   97.5 p1=  12.7 p2=    88.7 ed=   143 6/13/2020   x1=  70. x2= 123. y1=  1.40 y2= -1.29 BEST
AAA2     1 US_New_York_Erie Deaths    cc1=  .998108 cc2=  .862026 lx=  6.44894 if=  70 il= 123 5/24/2020  n=  53 now=     560 end=        631       480       630 U=    19.68 T=   97.5 p1=  12.7 p2=    88.7 ed=   143 6/13/2020   x1=  70. x2= 123. y1=  1.40 y2= -1.29 BEST
GP: Deaths    US_New_York_Erie 5/24/2020       123     560      631     480      630    18   143 6/13/2020 
AAA1     1 US_New_York_Erie Deaths    cc1=  .998021 cc2=  .860660 lx=  6.45794 if=  71 il= 123 5/24/2020  n=  52 now=     560 end=        637       480       630 U=    19.71 T=   98.2 p1=  13.7 p2=    87.9 ed=   144 6/14/2020   x1=  71. x2= 123. y1=  1.38 y2= -1.26 BEST
AAA2     1 US_New_York_Erie Deaths    cc1=  .998023 cc2=  .860660 lx=  6.45294 if=  71 il= 123 5/24/2020  n=  52 now=     560 end=        637       480       630 U=    19.71 T=   98.2 p1=  13.7 p2=    87.9 ed=   144 6/14/2020   x1=  71. x2= 123. y1=  1.38 y2= -1.26 BEST
GP: Deaths    US_New_York_Erie 5/24/2020       123     560      637     480      630    18   144 6/14/2020 
AAA1     1 US_New_York_Erie Deaths    cc1=  .998000 cc2=  .859325 lx=  6.45794 if=  72 il= 123 5/24/2020  n=  51 now=     560 end=        637       480       630 U=    20.28 T=   97.5 p1=  13.7 p2=    87.9 ed=   145 6/15/2020   x1=  72. x2= 123. y1=  1.26 y2= -1.26 BEST
AAA2     1 US_New_York_Erie Deaths    cc1=  .998001 cc2=  .859325 lx=  6.46194 if=  72 il= 123 5/24/2020  n=  51 now=     560 end=        637       480       630 U=    20.28 T=   97.5 p1=  13.7 p2=    87.9 ed=   145 6/15/2020   x1=  72. x2= 123. y1=  1.26 y2= -1.26 BEST
GP: Deaths    US_New_York_Erie 5/24/2020       123     560      637     480      630    18   145 6/15/2020 
AAA1     1 US_New_York_Erie Deaths    cc1=  .997880 cc2=  .857852 lx=  6.45794 if=  73 il= 123 5/24/2020  n=  50 now=     560 end=        637       480       630 U=    20.22 T=   97.6 p1=  13.7 p2=    87.9 ed=   145 6/15/2020   x1=  73. x2= 123. y1=  1.21 y2= -1.26 BEST
AAA2     1 US_New_York_Erie Deaths    cc1=  .997881 cc2=  .857852 lx=  6.46194 if=  73 il= 123 5/24/2020  n=  50 now=     560 end=        637       480       630 U=    20.22 T=   97.6 p1=  13.7 p2=    87.9 ed=   145 6/15/2020   x1=  73. x2= 123. y1=  1.21 y2= -1.26 BEST
GP: Deaths    US_New_York_Erie 5/24/2020       123     560      637     480      630    18   145 6/15/2020 
AAA2     1 US_New_York_Erie Deaths    cc1=  .997753 cc2=  .856331 lx=  6.46794 if=  74 il= 123 5/24/2020  n=  49 now=     560 end=        644       480       630 U=    20.61 T=   97.8 p1=  15.0 p2=    87.0 ed=   146 6/16/2020   x1=  74. x2= 123. y1=  1.15 y2= -1.22     
GP: Deaths    US_New_York_Erie 5/24/2020       123     560      644     480      630    18   146 6/16/2020 
AAA2     1 US_New_York_Erie Deaths    cc1=  .997612 cc2=  .854755 lx=  6.46794 if=  75 il= 123 5/24/2020  n=  48 now=     560 end=        644       480       630 U=    20.48 T=   97.9 p1=  15.0 p2=    87.0 ed=   146 6/16/2020   x1=  75. x2= 123. y1=  1.12 y2= -1.22     
GP: Deaths    US_New_York_Erie 5/24/2020       123     560      644     480      630    18   146 6/16/2020 
AAA2     1 US_New_York_Erie Deaths    cc1=  .997465 cc2=  .853127 lx=  6.46794 if=  76 il= 123 5/24/2020  n=  47 now=     560 end=        644       480       630 U=    20.84 T=   97.5 p1=  15.0 p2=    87.0 ed=   146 6/16/2020   x1=  76. x2= 123. y1=  1.03 y2= -1.22     
GP: Deaths    US_New_York_Erie 5/24/2020       123     560      644     480      630    18   146 6/16/2020 
AAA1     1 US_New_York_Erie Deaths    cc1=  .997319 cc2=  .851454 lx=  6.45794 if=  77 il= 123 5/24/2020  n=  46 now=     560 end=        637       480       630 U=    20.60 T=   97.1 p1=  13.7 p2=    87.9 ed=   145 6/15/2020   x1=  77. x2= 123. y1=   .98 y2= -1.26 BEST
AAA2     1 US_New_York_Erie Deaths    cc1=  .997320 cc2=  .851454 lx=  6.46194 if=  77 il= 123 5/24/2020  n=  46 now=     560 end=        637       480       630 U=    20.60 T=   97.1 p1=  13.7 p2=    87.9 ed=   145 6/15/2020   x1=  77. x2= 123. y1=   .98 y2= -1.26 BEST
GP: Deaths    US_New_York_Erie 5/24/2020       123     560      637     480      630    18   145 6/15/2020 
AAA1     1 US_New_York_Erie Deaths    cc1=  .997177 cc2=  .849736 lx=  6.45794 if=  78 il= 123 5/24/2020  n=  45 now=     560 end=        637       480       630 U=    20.60 T=   97.1 p1=  13.7 p2=    87.9 ed=   145 6/15/2020   x1=  78. x2= 123. y1=   .93 y2= -1.26 BEST
AAA2     1 US_New_York_Erie Deaths    cc1=  .997178 cc2=  .849736 lx=  6.45694 if=  78 il= 123 5/24/2020  n=  45 now=     560 end=        637       480       630 U=    20.60 T=   97.1 p1=  13.7 p2=    87.9 ed=   145 6/15/2020   x1=  78. x2= 123. y1=   .93 y2= -1.26 BEST
GP: Deaths    US_New_York_Erie 5/24/2020       123     560      637     480      630    18   145 6/15/2020 
AAA1     1 US_New_York_Erie Deaths    cc1=  .997033 cc2=  .847962 lx=  6.44794 if=  79 il= 123 5/24/2020  n=  44 now=     560 end=        631       480       630 U=    19.99 T=   97.1 p1=  12.7 p2=    88.7 ed=   144 6/14/2020   x1=  79. x2= 123. y1=   .91 y2= -1.29 BEST
AAA2     1 US_New_York_Erie Deaths    cc1=  .997034 cc2=  .847962 lx=  6.45094 if=  79 il= 123 5/24/2020  n=  44 now=     560 end=        631       480       630 U=    19.99 T=   97.1 p1=  12.7 p2=    88.7 ed=   144 6/14/2020   x1=  79. x2= 123. y1=   .91 y2= -1.29 BEST
GP: Deaths    US_New_York_Erie 5/24/2020       123     560      631     480      630    18   144 6/14/2020 
AAA1     1 US_New_York_Erie Deaths    cc1=  .996831 cc2=  .846075 lx=  6.44794 if=  80 il= 123 5/24/2020  n=  43 now=     560 end=        631       480       630 U=    19.53 T=   97.7 p1=  12.7 p2=    88.7 ed=   143 6/13/2020   x1=  80. x2= 123. y1=   .91 y2= -1.29 BEST
AAA2     1 US_New_York_Erie Deaths    cc1=  .996831 cc2=  .846075 lx=  6.44994 if=  80 il= 123 5/24/2020  n=  43 now=     560 end=        631       480       630 U=    19.53 T=   97.7 p1=  12.7 p2=    88.7 ed=   143 6/13/2020   x1=  80. x2= 123. y1=   .91 y2= -1.29 BEST
GP: Deaths    US_New_York_Erie 5/24/2020       123     560      631     480      630    18   143 6/13/2020 
AAA1     1 US_New_York_Erie Deaths    cc1=  .996652 cc2=  .844154 lx=  6.45794 if=  81 il= 123 5/24/2020  n=  42 now=     560 end=        637       480       630 U=    19.63 T=   98.3 p1=  13.7 p2=    87.9 ed=   144 6/14/2020   x1=  81. x2= 123. y1=   .88 y2= -1.26 BEST
AAA2     1 US_New_York_Erie Deaths    cc1=  .996653 cc2=  .844154 lx=  6.45594 if=  81 il= 123 5/24/2020  n=  42 now=     560 end=        637       480       630 U=    19.63 T=   98.3 p1=  13.7 p2=    87.9 ed=   144 6/14/2020   x1=  81. x2= 123. y1=   .88 y2= -1.26 BEST
GP: Deaths    US_New_York_Erie 5/24/2020       123     560      637     480      630    18   144 6/14/2020 
AAA2     1 US_New_York_Erie Deaths    cc1=  .996566 cc2=  .842263 lx=  6.46794 if=  82 il= 123 5/24/2020  n=  41 now=     560 end=        644       480       630 U=    20.03 T=   98.5 p1=  15.0 p2=    87.0 ed=   145 6/15/2020   x1=  82. x2= 123. y1=   .82 y2= -1.22     
GP: Deaths    US_New_York_Erie 5/24/2020       123     560      644     480      630    18   145 6/15/2020 
AAA2     1 US_New_York_Erie Deaths    cc1=  .996474 cc2=  .840300 lx=  6.48794 if=  83 il= 123 5/24/2020  n=  40 now=     560 end=        657       480       630 U=    20.56 T=   99.2 p1=  17.3 p2=    85.2 ed=   147 6/17/2020   x1=  83. x2= 123. y1=   .79 y2= -1.16     
GP: Deaths    US_New_York_Erie 5/24/2020       123     560      657     480      630    18   147 6/17/2020 
AAA2     1 US_New_York_Erie Deaths    cc1=  .996494 cc2=  .838380 lx=  6.50794 if=  84 il= 123 5/24/2020  n=  39 now=     560 end=        670       480       630 U=    22.49 T=   98.3 p1=  19.6 p2=    83.6 ed=   151 6/21/2020   x1=  84. x2= 123. y1=   .64 y2= -1.10     
GP: Deaths    US_New_York_Erie 5/24/2020       123     560      670     480      630    18   151 6/21/2020 
AAA2     1 US_New_York_Erie Deaths    cc1=  .996252 cc2=  .836124 lx=  6.50794 if=  85 il= 123 5/24/2020  n=  38 now=     560 end=        670       480       630 U=    22.31 T=   98.5 p1=  19.6 p2=    83.6 ed=   151 6/21/2020   x1=  85. x2= 123. y1=   .61 y2= -1.10     
GP: Deaths    US_New_York_Erie 5/24/2020       123     560      670     480      630    18   151 6/21/2020 
AAA2     1 US_New_York_Erie Deaths    cc1=  .995963 cc2=  .833741 lx=  6.49794 if=  86 il= 123 5/24/2020  n=  37 now=     560 end=        663       480       630 U=    21.41 T=   98.9 p1=  18.4 p2=    84.5 ed=   149 6/19/2020   x1=  86. x2= 123. y1=   .60 y2= -1.13     
GP: Deaths    US_New_York_Erie 5/24/2020       123     560      663     480      630    18   149 6/19/2020 
AAA2     1 US_New_York_Erie Deaths    cc1=  .995680 cc2=  .831281 lx=  6.50794 if=  87 il= 123 5/24/2020  n=  36 now=     560 end=        670       480       630 U=    21.65 T=   99.3 p1=  19.6 p2=    83.6 ed=   150 6/20/2020   x1=  87. x2= 123. y1=   .57 y2= -1.10     
GP: Deaths    US_New_York_Erie 5/24/2020       123     560      670     480      630    18   150 6/20/2020 
AAA2     1 US_New_York_Erie Deaths    cc1=  .995432 cc2=  .828765 lx=  6.52794 if=  88 il= 123 5/24/2020  n=  35 now=     560 end=        683       480       630 U=    22.99 T=   99.1 p1=  22.0 p2=    82.0 ed=   153 6/23/2020   x1=  88. x2= 123. y1=   .48 y2= -1.04     
GP: Deaths    US_New_York_Erie 5/24/2020       123     560      683     480      630    18   153 6/23/2020 
AAA2     1 US_New_York_Erie Deaths    cc1=  .995028 cc2=  .825997 lx=  6.52794 if=  89 il= 123 5/24/2020  n=  34 now=     560 end=        683       480       630 U=    22.34 T=   99.8 p1=  22.0 p2=    82.0 ed=   152 6/22/2020   x1=  89. x2= 123. y1=   .48 y2= -1.04     
GP: Deaths    US_New_York_Erie 5/24/2020       123     560      683     480      630    18   152 6/22/2020 
AAA2     1 US_New_York_Erie Deaths    cc1=  .994748 cc2=  .823249 lx=  6.54794 if=  90 il= 123 5/24/2020  n=  33 now=     560 end=        697       480       630 U=    24.23 T=   99.2 p1=  24.5 p2=    80.3 ed=   156 6/26/2020   x1=  90. x2= 123. y1=   .38 y2=  -.98     
GP: Deaths    US_New_York_Erie 5/24/2020       123     560      697     480      630    18   156 6/26/2020 
AAA2     1 US_New_York_Erie Deaths    cc1=  .994325 cc2=  .820247 lx=  6.53794 if=  91 il= 123 5/24/2020  n=  32 now=     560 end=        690       480       630 U=    23.16 T=   99.6 p1=  23.2 p2=    81.2 ed=   154 6/24/2020   x1=  91. x2= 123. y1=   .37 y2= -1.01     
GP: Deaths    US_New_York_Erie 5/24/2020       123     560      690     480      630    18   154 6/24/2020 
AAA2     1 US_New_York_Erie Deaths    cc1=  .993793 cc2=  .817016 lx=  6.54794 if=  92 il= 123 5/24/2020  n=  31 now=     560 end=        697       480       630 U=    24.72 T=   98.7 p1=  24.5 p2=    80.3 ed=   157 6/27/2020   x1=  92. x2= 123. y1=   .27 y2=  -.98     
GP: Deaths    US_New_York_Erie 5/24/2020       123     560      697     480      630    18   157 6/27/2020 
AAA2     1 US_New_York_Erie Deaths    cc1=  .993512 cc2=  .813906 lx=  6.51794 if=  93 il= 123 5/24/2020  n=  30 now=     560 end=        677       480       630 U=    23.56 T=   97.9 p1=  20.9 p2=    82.7 ed=   153 6/23/2020   x1=  93. x2= 123. y1=   .21 y2= -1.07     
GP: Deaths    US_New_York_Erie 5/24/2020       123     560      677     480      630    18   153 6/23/2020 
AAA2     1 US_New_York_Erie Deaths    cc1=  .993331 cc2=  .810757 lx=  6.49794 if=  94 il= 123 5/24/2020  n=  29 now=     560 end=        663       480       630 U=    22.02 T=   98.2 p1=  18.4 p2=    84.5 ed=   150 6/20/2020   x1=  94. x2= 123. y1=   .19 y2= -1.13     
GP: Deaths    US_New_York_Erie 5/24/2020       123     560      663     480      630    18   150 6/20/2020 
AAA2     1 US_New_York_Erie Deaths    cc1=  .992736 cc2=  .807041 lx=  6.47794 if=  95 il= 123 5/24/2020  n=  28 now=     560 end=        650       480       630 U=    21.12 T=   97.9 p1=  16.1 p2=    86.2 ed=   147 6/17/2020   x1=  95. x2= 123. y1=   .14 y2= -1.19     
GP: Deaths    US_New_York_Erie 5/24/2020       123     560      650     480      630    18   147 6/17/2020 
AAA2     1 US_New_York_Erie Deaths    cc1=  .992037 cc2=  .803055 lx=  6.46794 if=  96 il= 123 5/24/2020  n=  27 now=     560 end=        644       480       630 U=    19.99 T=   98.5 p1=  15.0 p2=    87.0 ed=   145 6/15/2020   x1=  96. x2= 123. y1=   .13 y2= -1.22     
GP: Deaths    US_New_York_Erie 5/24/2020       123     560      644     480      630    18   145 6/15/2020 
AAA2     1 US_New_York_Erie Deaths    cc1=  .991148 cc2=  .798698 lx=  6.47794 if=  97 il= 123 5/24/2020  n=  26 now=     560 end=        650       480       630 U=    19.61 T=   99.7 p1=  16.1 p2=    86.2 ed=   145 6/15/2020   x1=  97. x2= 123. y1=   .14 y2= -1.19     
GP: Deaths    US_New_York_Erie 5/24/2020       123     560      650     480      630    18   145 6/15/2020 
AAA2     1 US_New_York_Erie Deaths    cc1=  .991092 cc2=  .794976 lx=  6.55794 if=  98 il= 123 5/24/2020  n=  25 now=     560 end=        704       480       630 U=    24.90 T=   99.2 p1=  25.7 p2=    79.5 ed=   157 6/27/2020   x1=  98. x2= 123. y1=   .05 y2=  -.96     
GP: Deaths    US_New_York_Erie 5/24/2020       123     560      704     480      630    18   157 6/27/2020 
AAA2     1 US_New_York_Erie Deaths    cc1=  .990166 cc2=  .790166 lx=  6.52794 if=  99 il= 123 5/24/2020  n=  24 now=     560 end=        683       480       630 U=    24.47 T=   97.6 p1=  22.0 p2=    82.0 ed=   155 6/25/2020   x1=  99. x2= 123. y1=  -.06 y2= -1.04     
GP: Deaths    US_New_York_Erie 5/24/2020       123     560      683     480      630    18   155 6/25/2020 
AAA2     1 US_New_York_Erie Deaths    cc1=  .990125 cc2=  .786001 lx=  6.48794 if= 100 il= 123 5/24/2020  n=  23 now=     560 end=        657       480       630 U=    21.75 T=   97.8 p1=  17.3 p2=    85.2 ed=   149 6/19/2020   x1= 100. x2= 123. y1=  -.10 y2= -1.16     
GP: Deaths    US_New_York_Erie 5/24/2020       123     560      657     480      630    18   149 6/19/2020 
AAA1     1 US_New_York_Erie Deaths    cc1=  .989238 cc2=  .780724 lx=  6.45794 if= 101 il= 123 5/24/2020  n=  22 now=     560 end=        637       480       630 U=    19.57 T=   98.4 p1=  13.7 p2=    87.9 ed=   144 6/14/2020   x1= 101. x2= 123. y1=  -.13 y2= -1.26 BEST
AAA2     1 US_New_York_Erie Deaths    cc1=  .989238 cc2=  .780724 lx=  6.45794 if= 101 il= 123 5/24/2020  n=  22 now=     560 end=        637       480       630 U=    19.57 T=   98.4 p1=  13.7 p2=    87.9 ed=   144 6/14/2020   x1= 101. x2= 123. y1=  -.13 y2= -1.26 BEST
GP: Deaths    US_New_York_Erie 5/24/2020       123     560      637     480      630    18   144 6/14/2020 
AAA1     1 US_New_York_Erie Deaths    cc1=  .987696 cc2=  .774496 lx=  6.45794 if= 102 il= 123 5/24/2020  n=  21 now=     560 end=        637       480       630 U=    18.68 T=   99.5 p1=  13.7 p2=    87.9 ed=   143 6/13/2020   x1= 102. x2= 123. y1=  -.13 y2= -1.26 BEST
AAA2     1 US_New_York_Erie Deaths    cc1=  .987697 cc2=  .774496 lx=  6.45494 if= 102 il= 123 5/24/2020  n=  21 now=     560 end=        637       480       630 U=    18.68 T=   99.5 p1=  13.7 p2=    87.9 ed=   143 6/13/2020   x1= 102. x2= 123. y1=  -.13 y2= -1.26 BEST
GP: Deaths    US_New_York_Erie 5/24/2020       123     560      637     480      630    18   143 6/13/2020 
AAA2     1 US_New_York_Erie Deaths    cc1=  .986644 cc2=  .768426 lx=  6.51794 if= 103 il= 123 5/24/2020  n=  20 now=     560 end=        677       480       630 U=    21.50 T=  100.1 p1=  20.9 p2=    82.7 ed=   150 6/20/2020   x1= 103. x2= 123. y1=  -.14 y2= -1.07     
GP: Deaths    US_New_York_Erie 5/24/2020       123     560      677     480      630    18   150 6/20/2020 
AAA2     1 US_New_York_Erie Deaths    cc1=  .985484 cc2=  .761877 lx=  6.63794 if= 104 il= 123 5/24/2020  n=  19 now=     560 end=        763       480       630 U=    28.32 T=  101.3 p1=  36.3 p2=    73.4 ed=   168 7/8/2020    x1= 104. x2= 123. y1=  -.10 y2=  -.77     
GP: Deaths    US_New_York_Erie 5/24/2020       123     560      763     480      630    18   168 7/8/2020  
AAA2     1 US_New_York_Erie Deaths    cc1=  .983044 cc2=  .753629 lx=  6.63794 if= 105 il= 123 5/24/2020  n=  18 now=     560 end=        763       480       630 U=    29.17 T=  100.6 p1=  36.3 p2=    73.4 ed=   169 7/9/2020    x1= 105. x2= 123. y1=  -.15 y2=  -.77     
GP: Deaths    US_New_York_Erie 5/24/2020       123     560      763     480      630    18   169 7/9/2020  
AAA2     1 US_New_York_Erie Deaths    cc1=  .980441 cc2=  .744739 lx=  6.56794 if= 106 il= 123 5/24/2020  n=  17 now=     560 end=        711       480       630 U=    24.44 T=  100.2 p1=  27.0 p2=    78.8 ed=   157 6/27/2020   x1= 106. x2= 123. y1=  -.24 y2=  -.93     
GP: Deaths    US_New_York_Erie 5/24/2020       123     560      711     480      630    18   157 6/27/2020 
AAA2     1 US_New_York_Erie Deaths    cc1=  .976864 cc2=  .734328 lx=  6.61794 if= 107 il= 123 5/24/2020  n=  16 now=     560 end=        748       480       630 U=    28.98 T=   99.5 p1=  33.6 p2=    74.9 ed=   167 7/7/2020    x1= 107. x2= 123. y1=  -.26 y2=  -.81     
GP: Deaths    US_New_York_Erie 5/24/2020       123     560      748     480      630    18   167 7/7/2020  
AAA2     1 US_New_York_Erie Deaths    cc1=  .973821 cc2=  .723821 lx=  6.52794 if= 108 il= 123 5/24/2020  n=  15 now=     560 end=        683       480       630 U=    24.69 T=   97.4 p1=  22.0 p2=    82.0 ed=   155 6/25/2020   x1= 108. x2= 123. y1=  -.43 y2= -1.04     
GP: Deaths    US_New_York_Erie 5/24/2020       123     560      683     480      630    18   155 6/25/2020 
AAA1     1 US_New_York_Erie Deaths    cc1=  .971969 cc2=  .713770 lx=  6.44794 if= 109 il= 123 5/24/2020  n=  14 now=     560 end=        631       480       630 U=    19.12 T=   98.3 p1=  12.7 p2=    88.7 ed=   143 6/13/2020   x1= 109. x2= 123. y1=  -.56 y2= -1.29 BEST
AAA2     1 US_New_York_Erie Deaths    cc1=  .971969 cc2=  .713770 lx=  6.45094 if= 109 il= 123 5/24/2020  n=  14 now=     560 end=        631       480       630 U=    19.12 T=   98.3 p1=  12.7 p2=    88.7 ed=   143 6/13/2020   x1= 109. x2= 123. y1=  -.56 y2= -1.29 BEST
GP: Deaths    US_New_York_Erie 5/24/2020       123     560      631     480      630    18   143 6/13/2020 
AAA2     1 US_New_York_Erie Deaths    cc1=  .966712 cc2=  .699451 lx=  6.40794 if= 110 il= 123 5/24/2020  n=  13 now=     560 end=        606       480       630 U=    15.91 T=   99.9 p1=   8.2 p2=    92.4 ed=   137 6/7/2020    x1= 110. x2= 123. y1=  -.63 y2= -1.45     
GP: Deaths    US_New_York_Erie 5/24/2020       123     560      606     480      630    18   137 6/7/2020  
AAA2     1 US_New_York_Erie Deaths    cc1=  .958253 cc2=  .680903 lx=  6.41794 if= 111 il= 123 5/24/2020  n=  12 now=     560 end=        612       480       630 U=    15.11 T=  101.7 p1=   9.3 p2=    91.5 ed=   137 6/7/2020    x1= 111. x2= 123. y1=  -.62 y2= -1.41     
GP: Deaths    US_New_York_Erie 5/24/2020       123     560      612     480      630    18   137 6/7/2020  
AAA2     1 US_New_York_Erie Deaths    cc1=  .964627 cc2=  .675952 lx=  8.32794 if= 112 il= 123 5/24/2020  n=  11 now=     560 end=       4137       480       630 U=   135.39 T=  226.9 p1= 638.8 p2=    13.5 ed=   546 7/21/2021   x1= 112. x2= 123. y1=   .85 y2=   .77     
GP: Deaths    US_New_York_Erie 5/24/2020       123     560    -         480      630    18   546 7/21/2021 
AAA2     1 US_New_York_Erie Deaths    cc1=  .959840 cc2=  .658329 lx=  8.32794 if= 113 il= 123 5/24/2020  n=  10 now=     560 end=       4137       480       630 U=   123.08 T=  217.5 p1= 638.8 p2=    13.5 ed=   507 6/12/2021   x1= 113. x2= 123. y1=   .85 y2=   .77     
GP: Deaths    US_New_York_Erie 5/24/2020       123     560    -         480      630    18   507 6/12/2021 
AAA2     1 US_New_York_Erie Deaths    cc1=  .946879 cc2=  .630651 lx=  8.32794 if= 114 il= 123 5/24/2020  n=   9 now=     560 end=       4137       480       630 U=   129.37 T=  222.3 p1= 638.8 p2=    13.5 ed=   527 7/2/2021    x1= 114. x2= 123. y1=   .84 y2=   .77     
GP: Deaths    US_New_York_Erie 5/24/2020       123     560    -         480      630    18   527 7/2/2021  
AAA2     1 US_New_York_Erie Deaths    cc1=  .933674 cc2=  .600340 lx=  8.32794 if= 115 il= 123 5/24/2020  n=   8 now=     560 end=       4137       480       630 U=   133.02 T=  225.1 p1= 638.8 p2=    13.5 ed=   538 7/13/2021   x1= 115. x2= 123. y1=   .83 y2=   .77     
GP: Deaths    US_New_York_Erie 5/24/2020       123     560    -         480      630    18   538 7/13/2021 
AAA2     1 US_New_York_Erie Deaths    cc1=  .925768 cc2=  .572215 lx=  8.32794 if= 116 il= 123 5/24/2020  n=   7 now=     560 end=       4137       480       630 U=   116.39 T=  212.3 p1= 638.8 p2=    13.5 ed=   486 5/22/2021   x1= 116. x2= 123. y1=   .83 y2=   .77     
GP: Deaths    US_New_York_Erie 5/24/2020       123     560    -         480      630    18   486 5/22/2021 
AAA2     1 US_New_York_Erie Deaths    cc1=  .896421 cc2=  .518457 lx=  6.47794 if= 117 il= 123 5/24/2020  n=   6 now=     560 end=        650       480       630 U=    16.48 T=  103.4 p1=  16.1 p2=    86.2 ed=   142 6/12/2020   x1= 117. x2= 123. y1=  -.83 y2= -1.19     
GP: Deaths    US_New_York_Erie 5/24/2020       123     560      650     480      630    18   142 6/12/2020 
AAA2     1 US_New_York_Erie Deaths    cc1=  .998437 cc2=  .871437 lx=  6.42794 if=  63 il= 124 5/25/2020  n=  61 now=     560 end=        618       480       630 U=    18.88 T=   98.1 p1=  10.4 p2=    90.6 ed=   142 6/12/2020   x1=  63. x2= 124. y1=  1.86 y2= -1.37     
GP: Deaths    US_New_York_Erie 5/25/2020       124     560      618     480      630    25   142 6/12/2020 
AAA1     1 US_New_York_Erie Deaths    cc1=  .998536 cc2=  .870500 lx=  6.43794 if=  64 il= 124 5/25/2020  n=  60 now=     560 end=        625       480       630 U=    19.48 T=   98.1 p1=  11.6 p2=    89.6 ed=   144 6/14/2020   x1=  64. x2= 124. y1=  1.75 y2= -1.33 BEST
AAA2     1 US_New_York_Erie Deaths    cc1=  .998536 cc2=  .870500 lx=  6.43794 if=  64 il= 124 5/25/2020  n=  60 now=     560 end=        625       480       630 U=    19.48 T=   98.1 p1=  11.6 p2=    89.6 ed=   144 6/14/2020   x1=  64. x2= 124. y1=  1.75 y2= -1.33 BEST
GP: Deaths    US_New_York_Erie 5/25/2020       124     560      625     480      630    25   144 6/14/2020 
AAA1     1 US_New_York_Erie Deaths    cc1=  .998532 cc2=  .869432 lx=  6.44794 if=  65 il= 124 5/25/2020  n=  59 now=     560 end=        631       480       630 U=    20.55 T=   97.4 p1=  12.7 p2=    88.7 ed=   145 6/15/2020   x1=  65. x2= 124. y1=  1.58 y2= -1.29 BEST
