TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       18180.00000        9.80808
TAB:  Israel Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Israel Confirmed cc1=  .968226 cc2=  .589877 lx=  5.70808 if=  36 il=  42 3/4/2020   n=   6 now=   18180 end=        332        24       332 U=    11.55 T=   53.2 p1= -98.2 p2=  5475.9 ed=    80 4/11/2020   x1=  36. x2=  42. y1=  1.49 y2=   .97 BEST
GP: Confirmed Israel 3/4/2020         42   18180      332      24      332     7    80 4/11/2020 
AAA1     1 Israel Confirmed cc1=  .953539 cc2=  .545290 lx=  5.80808 if=  37 il=  42 3/4/2020   n=   5 now=   18180 end=        332        24       332 U=    11.81 T=   53.4 p1= -98.2 p2=  5475.9 ed=    81 4/12/2020   x1=  37. x2=  42. y1=  1.39 y2=   .97 BEST
AAA2     1 Israel Confirmed cc1=  .954001 cc2=  .545290 lx=  5.70808 if=  37 il=  42 3/4/2020   n=   5 now=   18180 end=        332        24       332 U=    11.81 T=   53.4 p1= -98.2 p2=  5475.9 ed=    81 4/12/2020   x1=  37. x2=  42. y1=  1.39 y2=   .97 BEST
GP: Confirmed Israel 3/4/2020         42   18180      332      24      332     7    81 4/12/2020 
AAA2     1 Israel Confirmed cc1=  .973040 cc2=  .705778 lx=  6.69808 if=  30 il=  43 3/5/2020   n=  13 now=   18180 end=        810        33       335 U=    17.61 T=   63.5 p1= -95.5 p2=  2244.4 ed=   105 5/6/2020    x1=  30. x2=  43. y1=  1.90 y2=  1.16     
GP: Confirmed Israel 3/5/2020         43   18180      810      33      335     7   105 5/6/2020  
AAA1     1 Israel Confirmed cc1=  .981156 cc2=  .703805 lx=  5.80808 if=  31 il=  43 3/5/2020   n=  12 now=   18180 end=        332        33       335 U=    13.02 T=   53.9 p1= -98.2 p2=  5475.9 ed=    84 4/15/2020   x1=  31. x2=  43. y1=  1.76 y2=   .84 BEST
AAA2     1 Israel Confirmed cc1=  .981184 cc2=  .703805 lx=  5.70808 if=  31 il=  43 3/5/2020   n=  12 now=   18180 end=        332        33       335 U=    13.02 T=   53.9 p1= -98.2 p2=  5475.9 ed=    84 4/15/2020   x1=  31. x2=  43. y1=  1.76 y2=   .84 BEST
GP: Confirmed Israel 3/5/2020         43   18180      332      33      335     7    84 4/15/2020 
AAA1     1 Israel Confirmed cc1=  .986336 cc2=  .697661 lx=  5.80808 if=  32 il=  43 3/5/2020   n=  11 now=   18180 end=        332        33       335 U=    11.94 T=   53.0 p1= -98.2 p2=  5475.9 ed=    81 4/12/2020   x1=  32. x2=  43. y1=  1.76 y2=   .84 BEST
AAA2     1 Israel Confirmed cc1=  .986485 cc2=  .697661 lx=  5.70808 if=  32 il=  43 3/5/2020   n=  11 now=   18180 end=        332        33       335 U=    11.94 T=   53.0 p1= -98.2 p2=  5475.9 ed=    81 4/12/2020   x1=  32. x2=  43. y1=  1.76 y2=   .84 BEST
GP: Confirmed Israel 3/5/2020         43   18180      332      33      335     7    81 4/12/2020 
AAA1     1 Israel Confirmed cc1=  .987062 cc2=  .685551 lx=  5.80808 if=  33 il=  43 3/5/2020   n=  10 now=   18180 end=        332        33       335 U=    10.85 T=   52.1 p1= -98.2 p2=  5475.9 ed=    77 4/8/2020    x1=  33. x2=  43. y1=  1.76 y2=   .84 BEST
AAA2     1 Israel Confirmed cc1=  .987358 cc2=  .685551 lx=  5.70808 if=  33 il=  43 3/5/2020   n=  10 now=   18180 end=        332        33       335 U=    10.85 T=   52.1 p1= -98.2 p2=  5475.9 ed=    77 4/8/2020    x1=  33. x2=  43. y1=  1.76 y2=   .84 BEST
GP: Confirmed Israel 3/5/2020         43   18180      332      33      335     7    77 4/8/2020  
AAA1     1 Israel Confirmed cc1=  .982981 cc2=  .666754 lx=  5.80808 if=  34 il=  43 3/5/2020   n=   9 now=   18180 end=        332        33       335 U=     9.77 T=   51.2 p1= -98.2 p2=  5475.9 ed=    74 4/5/2020    x1=  34. x2=  43. y1=  1.76 y2=   .84 BEST
AAA2     1 Israel Confirmed cc1=  .983415 cc2=  .666754 lx=  5.70808 if=  34 il=  43 3/5/2020   n=   9 now=   18180 end=        332        33       335 U=     9.77 T=   51.2 p1= -98.2 p2=  5475.9 ed=    74 4/5/2020    x1=  34. x2=  43. y1=  1.76 y2=   .84 BEST
GP: Confirmed Israel 3/5/2020         43   18180      332      33      335     7    74 4/5/2020  
AAA1     1 Israel Confirmed cc1=  .985111 cc2=  .651777 lx=  5.80808 if=  35 il=  43 3/5/2020   n=   8 now=   18180 end=        332        33       335 U=    11.24 T=   52.4 p1= -98.2 p2=  5475.9 ed=    78 4/9/2020    x1=  35. x2=  43. y1=  1.55 y2=   .84 BEST
AAA2     1 Israel Confirmed cc1=  .985296 cc2=  .651777 lx=  5.70808 if=  35 il=  43 3/5/2020   n=   8 now=   18180 end=        332        33       335 U=    11.24 T=   52.4 p1= -98.2 p2=  5475.9 ed=    78 4/9/2020    x1=  35. x2=  43. y1=  1.55 y2=   .84 BEST
GP: Confirmed Israel 3/5/2020         43   18180      332      33      335     7    78 4/9/2020  
AAA1     1 Israel Confirmed cc1=  .978660 cc2=  .625107 lx=  5.80808 if=  36 il=  43 3/5/2020   n=   7 now=   18180 end=        332        33       335 U=    10.79 T=   52.0 p1= -98.2 p2=  5475.9 ed=    77 4/8/2020    x1=  36. x2=  43. y1=  1.49 y2=   .84 BEST
AAA2     1 Israel Confirmed cc1=  .978927 cc2=  .625107 lx=  5.70808 if=  36 il=  43 3/5/2020   n=   7 now=   18180 end=        332        33       335 U=    10.79 T=   52.0 p1= -98.2 p2=  5475.9 ed=    77 4/8/2020    x1=  36. x2=  43. y1=  1.49 y2=   .84 BEST
GP: Confirmed Israel 3/5/2020         43   18180      332      33      335     7    77 4/8/2020  
AAA1     1 Israel Confirmed cc1=  .970946 cc2=  .592981 lx=  5.80808 if=  37 il=  43 3/5/2020   n=   6 now=   18180 end=        332        33       335 U=    10.86 T=   52.1 p1= -98.2 p2=  5475.9 ed=    77 4/8/2020    x1=  37. x2=  43. y1=  1.39 y2=   .84 BEST
AAA2     1 Israel Confirmed cc1=  .971152 cc2=  .592981 lx=  5.70808 if=  37 il=  43 3/5/2020   n=   6 now=   18180 end=        332        33       335 U=    10.86 T=   52.1 p1= -98.2 p2=  5475.9 ed=    77 4/8/2020    x1=  37. x2=  43. y1=  1.39 y2=   .84 BEST
GP: Confirmed Israel 3/5/2020         43   18180      332      33      335     7    77 4/8/2020  
AAA2     1 Israel Confirmed cc1=  .971267 cc2=  .563019 lx= 11.80808 if=  38 il=  43 3/5/2020   n=   5 now=   18180 end=     134333        33       335 U=    40.28 T=  128.3 p1= 638.9 p2=    13.5 ed=   223 9/1/2020    x1=  38. x2=  43. y1=  2.24 y2=  2.12     
GP: Confirmed Israel 3/5/2020         43   18180    -          33      335     7   223 9/1/2020  
AAA2     1 Israel Confirmed cc1=  .976373 cc2=  .718174 lx= 11.80808 if=  30 il=  44 3/6/2020   n=  14 now=   18180 end=     134333        61      1007 U=    32.72 T=  110.8 p1= 638.9 p2=    13.5 ed=   187 7/27/2020   x1=  30. x2=  44. y1=  2.47 y2=  2.04     
GP: Confirmed Israel 3/6/2020         44   18180    -          61     1007     1   187 7/27/2020 
AAA2     1 Israel Confirmed cc1=  .981981 cc2=  .714720 lx= 10.35808 if=  31 il=  44 3/6/2020   n=  13 now=   18180 end=      31510        61      1007 U=    25.71 T=   91.1 p1=  73.3 p2=    57.7 ed=   151 6/21/2020   x1=  31. x2=  44. y1=  2.34 y2=  1.83     
GP: Confirmed Israel 3/6/2020         44   18180    31510      61     1007     1   151 6/21/2020 
AAA2     1 Israel Confirmed cc1=  .985026 cc2=  .707676 lx=  8.42808 if=  32 il=  44 3/6/2020   n=  12 now=   18180 end=       4573        61      1007 U=    17.94 T=   70.2 p1= -74.8 p2=   397.6 ed=   112 5/13/2020   x1=  32. x2=  44. y1=  2.13 y2=  1.46     
GP: Confirmed Israel 3/6/2020         44   18180     4573      61     1007     1   112 5/13/2020 
AAA2     1 Israel Confirmed cc1=  .984628 cc2=  .695953 lx=  7.44808 if=  33 il=  44 3/6/2020   n=  11 now=   18180 end=       1716        61      1007 U=    13.70 T=   60.5 p1= -90.6 p2=  1059.4 ed=    92 4/23/2020   x1=  33. x2=  44. y1=  2.01 y2=  1.21     
GP: Confirmed Israel 3/6/2020         44   18180     1716      61     1007     1    92 4/23/2020 
AAA1     1 Israel Confirmed cc1=  .980283 cc2=  .678771 lx=  7.16808 if=  34 il=  44 3/6/2020   n=  10 now=   18180 end=       1297        61      1007 U=    11.74 T=   57.1 p1= -92.9 p2=  1401.7 ed=    84 4/15/2020   x1=  34. x2=  44. y1=  1.97 y2=  1.12 BEST
AAA2     1 Israel Confirmed cc1=  .980283 cc2=  .678771 lx=  7.16908 if=  34 il=  44 3/6/2020   n=  10 now=   18180 end=       1297        61      1007 U=    11.74 T=   57.1 p1= -92.9 p2=  1401.7 ed=    84 4/15/2020   x1=  34. x2=  44. y1=  1.97 y2=  1.12 BEST
GP: Confirmed Israel 3/6/2020         44   18180     1297      61     1007     1    84 4/15/2020 
AAA2     1 Israel Confirmed cc1=  .981367 cc2=  .665139 lx= 11.80808 if=  35 il=  44 3/6/2020   n=   9 now=   18180 end=     134333        61      1007 U=    27.25 T=   99.6 p1= 638.9 p2=    13.5 ed=   163 7/3/2020    x1=  35. x2=  44. y1=  2.37 y2=  2.04     
GP: Confirmed Israel 3/6/2020         44   18180    -          61     1007     1   163 7/3/2020  
AAA2     1 Israel Confirmed cc1=  .974287 cc2=  .640954 lx= 11.80808 if=  36 il=  44 3/6/2020   n=   8 now=   18180 end=     134333        61      1007 U=    26.40 T=   97.9 p1= 638.9 p2=    13.5 ed=   160 6/30/2020   x1=  36. x2=  44. y1=  2.34 y2=  2.04     
GP: Confirmed Israel 3/6/2020         44   18180    -          61     1007     1   160 6/30/2020 
AAA2     1 Israel Confirmed cc1=  .964014 cc2=  .610461 lx= 11.80808 if=  37 il=  44 3/6/2020   n=   7 now=   18180 end=     134333        61      1007 U=    26.58 T=   98.2 p1= 638.9 p2=    13.5 ed=   160 6/30/2020   x1=  37. x2=  44. y1=  2.30 y2=  2.04     
GP: Confirmed Israel 3/6/2020         44   18180    -          61     1007     1   160 6/30/2020 
AAA2     1 Israel Confirmed cc1=  .946724 cc2=  .568759 lx= 11.80808 if=  38 il=  44 3/6/2020   n=   6 now=   18180 end=     134333        61      1007 U=    29.86 T=  104.9 p1= 638.9 p2=    13.5 ed=   175 7/15/2020   x1=  38. x2=  44. y1=  2.24 y2=  2.04     
GP: Confirmed Israel 3/6/2020         44   18180    -          61     1007     1   175 7/15/2020 
AAA2     1 Israel Confirmed cc1=  .929511 cc2=  .521262 lx= 11.80808 if=  39 il=  44 3/6/2020   n=   5 now=   18180 end=     134333        61      1007 U=    31.19 T=  107.7 p1= 638.9 p2=    13.5 ed=   181 7/21/2020   x1=  39. x2=  44. y1=  2.20 y2=  2.04     
GP: Confirmed Israel 3/6/2020         44   18180    -          61     1007     1   181 7/21/2020 
AAA2     1 Israel Confirmed cc1=  .980526 cc2=  .730526 lx= 11.80808 if=  30 il=  45 3/7/2020   n=  15 now=   18180 end=     134333        71      1679 U=    33.49 T=  112.7 p1= 638.9 p2=    13.5 ed=   191 7/31/2020   x1=  30. x2=  45. y1=  2.47 y2=  2.02     
GP: Confirmed Israel 3/7/2020         45   18180    -          71     1679     1   191 7/31/2020 
AAA2     1 Israel Confirmed cc1=  .985364 cc2=  .727165 lx= 10.82808 if=  31 il=  45 3/7/2020   n=  14 now=   18180 end=      50416        71      1679 U=    27.98 T=   97.7 p1= 177.3 p2=    36.1 ed=   163 7/3/2020    x1=  31. x2=  45. y1=  2.38 y2=  1.88     
GP: Confirmed Israel 3/7/2020         45   18180    50416      71     1679     1   163 7/3/2020  
AAA2     1 Israel Confirmed cc1=  .987973 cc2=  .720712 lx=  8.85808 if=  32 il=  45 3/7/2020   n=  13 now=   18180 end=       7030        71      1679 U=    19.81 T=   75.2 p1= -61.3 p2=   258.6 ed=   121 5/22/2020   x1=  32. x2=  45. y1=  2.18 y2=  1.53     
GP: Confirmed Israel 3/7/2020         45   18180     7030      71     1679     1   121 5/22/2020 
AAA2     1 Israel Confirmed cc1=  .987809 cc2=  .710459 lx=  7.84808 if=  33 il=  45 3/7/2020   n=  12 now=   18180 end=       2560        71      1679 U=    15.32 T=   64.6 p1= -85.9 p2=   710.2 ed=   100 5/1/2020    x1=  33. x2=  45. y1=  2.06 y2=  1.28     
GP: Confirmed Israel 3/7/2020         45   18180     2560      71     1679     1   100 5/1/2020  
AAA1     1 Israel Confirmed cc1=  .984673 cc2=  .695997 lx=  7.55808 if=  34 il=  45 3/7/2020   n=  11 now=   18180 end=       1916        71      1679 U=    13.25 T=   60.8 p1= -89.5 p2=   948.9 ed=    92 4/23/2020   x1=  34. x2=  45. y1=  2.02 y2=  1.19 BEST
AAA2     1 Israel Confirmed cc1=  .984673 cc2=  .695997 lx=  7.55908 if=  34 il=  45 3/7/2020   n=  11 now=   18180 end=       1916        71      1679 U=    13.25 T=   60.8 p1= -89.5 p2=   948.9 ed=    92 4/23/2020   x1=  34. x2=  45. y1=  2.02 y2=  1.19 BEST
GP: Confirmed Israel 3/7/2020         45   18180     1916      71     1679     1    92 4/23/2020 
AAA2     1 Israel Confirmed cc1=  .985986 cc2=  .684475 lx= 11.80808 if=  35 il=  45 3/7/2020   n=  10 now=   18180 end=     134333        71      1679 U=    28.56 T=  102.7 p1= 638.9 p2=    13.5 ed=   170 7/10/2020   x1=  35. x2=  45. y1=  2.37 y2=  2.02     
GP: Confirmed Israel 3/7/2020         45   18180    -          71     1679     1   170 7/10/2020 
AAA2     1 Israel Confirmed cc1=  .981275 cc2=  .665047 lx= 11.80808 if=  36 il=  45 3/7/2020   n=   9 now=   18180 end=     134333        71      1679 U=    27.87 T=  101.3 p1= 638.9 p2=    13.5 ed=   167 7/7/2020    x1=  36. x2=  45. y1=  2.34 y2=  2.02     
GP: Confirmed Israel 3/7/2020         45   18180    -          71     1679     1   167 7/7/2020  
AAA2     1 Israel Confirmed cc1=  .974630 cc2=  .641297 lx= 11.80808 if=  37 il=  45 3/7/2020   n=   8 now=   18180 end=     134333        71      1679 U=    28.24 T=  102.1 p1= 638.9 p2=    13.5 ed=   168 7/8/2020    x1=  37. x2=  45. y1=  2.30 y2=  2.02     
GP: Confirmed Israel 3/7/2020         45   18180    -          71     1679     1   168 7/8/2020  
AAA2     1 Israel Confirmed cc1=  .963943 cc2=  .610390 lx= 11.80808 if=  38 il=  45 3/7/2020   n=   7 now=   18180 end=     134333        71      1679 U=    31.70 T=  109.1 p1= 638.9 p2=    13.5 ed=   183 7/23/2020   x1=  38. x2=  45. y1=  2.24 y2=  2.02     
GP: Confirmed Israel 3/7/2020         45   18180    -          71     1679     1   183 7/23/2020 
AAA2     1 Israel Confirmed cc1=  .956444 cc2=  .578480 lx= 11.80808 if=  39 il=  45 3/7/2020   n=   6 now=   18180 end=     134333        71      1679 U=    33.29 T=  112.3 p1= 638.9 p2=    13.5 ed=   190 7/30/2020   x1=  39. x2=  45. y1=  2.20 y2=  2.02     
GP: Confirmed Israel 3/7/2020         45   18180    -          71     1679     1   190 7/30/2020 
AAA2     1 Israel Confirmed cc1=  .977243 cc2=  .568995 lx= 11.80808 if=  40 il=  45 3/7/2020   n=   5 now=   18180 end=     134333        71      1679 U=    27.74 T=  101.1 p1= 638.9 p2=    13.5 ed=   166 7/6/2020    x1=  40. x2=  45. y1=  2.20 y2=  2.02     
GP: Confirmed Israel 3/7/2020         45   18180    -          71     1679     1   166 7/6/2020  
AAA2     1 Israel Confirmed cc1=  .983530 cc2=  .740994 lx= 11.80808 if=  30 il=  46 3/8/2020   n=  16 now=   18180 end=     134333       100      5037 U=    32.37 T=  109.9 p1= 638.9 p2=    13.5 ed=   186 7/26/2020   x1=  30. x2=  46. y1=  2.47 y2=  1.97     
GP: Confirmed Israel 3/8/2020         46   18180    -         100     5037     1   186 7/26/2020 
AAA2     1 Israel Confirmed cc1=  .987822 cc2=  .737822 lx= 11.80808 if=  31 il=  46 3/8/2020   n=  15 now=   18180 end=     134333       100      5037 U=    30.35 T=  105.9 p1= 638.9 p2=    13.5 ed=   177 7/17/2020   x1=  31. x2=  46. y1=  2.47 y2=  1.97     
GP: Confirmed Israel 3/8/2020         46   18180    -         100     5037     1   177 7/17/2020 
AAA2     1 Israel Confirmed cc1=  .989964 cc2=  .731765 lx=  9.93808 if=  32 il=  46 3/8/2020   n=  14 now=   18180 end=      20703       100      5037 U=    22.49 T=   83.6 p1=  13.9 p2=    87.8 ed=   136 6/6/2020    x1=  32. x2=  46. y1=  2.30 y2=  1.67     
GP: Confirmed Israel 3/8/2020         46   18180    20703     100     5037     1   136 6/6/2020  
AAA2     1 Israel Confirmed cc1=  .989787 cc2=  .722526 lx=  8.78808 if=  33 il=  46 3/8/2020   n=  13 now=   18180 end=       6555       100      5037 U=    17.51 T=   71.1 p1= -63.9 p2=   277.3 ed=   112 5/13/2020   x1=  33. x2=  46. y1=  2.17 y2=  1.43     
GP: Confirmed Israel 3/8/2020         46   18180     6555     100     5037     1   112 5/13/2020 
AAA1     1 Israel Confirmed cc1=  .987324 cc2=  .709974 lx=  8.51808 if=  34 il=  46 3/8/2020   n=  12 now=   18180 end=       5004       100      5037 U=    15.43 T=   67.0 p1= -72.5 p2=   363.3 ed=   103 5/4/2020    x1=  34. x2=  46. y1=  2.14 y2=  1.36 BEST
