Country_Region,Country_Region_Safe,Case_Type,Source,Last_Update_Date,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20
Saudi Arabia,Saudi_Arabia,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.364,0.546,1.456,2.365,3.275,5.277,7.824,11.281,14.92,22.198,36.936,54.767,71.506,90.247,117.721,145.013,186.68,233.623,286.206,360.441,441.227,549.668,682.309,816.588,954.869,1102.43,1245.805,1407.922,1552.754,1701.952,1860.793,2030.916,2208.498,2409.188,2618.793,2842.955,3063.477,3318.57,3611.872,3949.205,4324.02,4747.78,5216.117,5749.228,6311.996,6947.18,7718.826,8610.377,9620.195,10759.56,12016.828,13390.544,14838.859,16299.0
Saudi Arabia,Saudi_Arabia,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169,0.506,1.011,1.517,2.191,3.539,4.887,6.404,8.763,11.797,15.504,19.717,24.099,29.155,34.379,38.592,42.468,46.176,50.052,54.265,58.815,64.208,70.612,77.185,83.926,90.667,97.071,103.475,109.542,115.44,121.844,128.585,136.0
Senegal,Senegal,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.569,1.328,2.087,2.846,3.605,4.364,4.933,5.313,5.313,5.313,6.451,7.59,11.384,15.179,19.354,24.477,29.6,34.912,41.933,50.091,60.527,71.912,84.814,98.855,114.224,129.972,144.203,159.951,176.838,194.104,211.181,227.878,244.765,259.944,272.088,283.852,294.098,304.533,315.538,326.733,337.738,350.071,361.835,375.117,391.245,405.855,419.516,436.023,452.341,473.782,498.069,525.391,563.909,614.0
Senegal,Senegal,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179,0.359,0.538,0.897,1.256,1.615,1.974,2.154,2.333,2.513,2.513,2.513,2.513,2.513,2.513,2.513,2.513,2.692,2.872,3.41,3.949,4.667,5.385,6.282,7.0
Serbia,Serbia,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144,0.288,0.431,0.575,1.294,3.02,5.753,10.643,17.115,23.875,31.641,40.271,50.482,62.563,76.946,94.924,119.949,147.851,182.081,225.372,265.787,312.098,382.284,456.929,534.019,619.882,717.107,830.296,976.853,1115.643,1283.486,1486.997,1709.492,1940.474,2184.399,2418.689,2671.244,2918.909,3185.558,3475.795,3793.215,4145.728,4517.513,4893.469,5280.068,5650.558,5961.937,6214.636,6403.333,6538.528,6630.0
Serbia,Serbia,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.287,0.573,1.003,1.433,2.007,2.15,2.15,3.44,5.017,6.881,8.744,12.185,16.485,21.932,26.806,32.253,38.274,44.725,50.029,55.046,59.633,63.933,68.091,71.961,76.692,81.565,86.869,92.46,98.624,104.644,110.378,114.822,118.549,121.703,123.853,125.0
Seychelles,Seychelles,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.571,1.0,1.571,2.143,3.0,4.0,4.714,5.429,6.0,6.429,6.857,7.0,7.0,7.143,7.286,7.429,7.857,8.286,8.714,9.143,9.429,9.714,10.143,10.286,10.429,10.571,10.714,10.857,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
Seychelles,Seychelles,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sierra Leone,Sierra_Leone,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197,0.59,0.983,1.376,2.163,3.343,4.523,5.506,6.489,7.472,8.652,9.439,10.225,11.012,11.995,13.175,14.748,18.288,22.614,27.53,34.019,41.688,51.127,60.763,71.775,82.0
Sierra Leone,Sierra_Leone,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,2.0
Singapore,Singapore,Confirmed,jhu,2020-04-27 02:25:40.834103,0.182,0.727,1.273,2.0,2.909,4.182,5.454,7.091,8.909,11.272,13.818,16.181,19.272,23.09,26.363,29.453,32.544,36.544,41.453,45.635,49.635,55.089,61.816,68.907,75.27,81.088,87.27,93.451,98.178,101.451,103.814,106.36,108.542,110.36,111.996,113.632,115.087,118.178,121.268,124.723,128.177,131.268,135.632,142.359,148.904,156.903,164.54,173.63,185.993,197.084,209.811,223.265,237.082,253.991,273.263,297.808,328.17,361.805,401.804,443.439,491.801,544.89,602.706,664.158,727.247,794.517,865.242,932.512,999.419,1066.507,1133.05,1202.502,1272.864,1357.406,1447.585,1548.49,1661.759,1818.299,1999.019,2200.83,2423.186,2703.721,3025.71,3403.151,3860.771,4395.661,5067.091,5804.519,6731.032,7798.812,8970.042,10197.453,11474.68,12693.0
Singapore,Singapore,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296,0.593,0.889,1.185,1.481,1.778,2.074,2.074,2.222,2.37,2.519,2.667,2.963,3.407,4.0,4.444,4.889,5.333,5.778,6.074,6.37,6.667,6.963,7.407,8.0,8.593,9.185,9.778,10.222,10.667,10.963,11.111,11.407,11.704,11.852,12.0
Slovakia,Slovakia,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155,0.311,0.777,1.243,2.331,3.885,6.372,11.189,17.872,25.797,35.121,45.223,59.986,76.614,92.932,113.756,134.114,153.229,173.742,190.992,206.999,227.512,245.229,265.276,288.586,313.296,341.89,372.971,401.099,428.917,455.491,486.261,520.139,563.963,606.7,647.882,687.821,727.76,764.28,803.753,831.881,874.773,926.678,982.779,1047.893,1110.677,1167.244,1226.453,1280.534,1328.865,1373.0
Slovakia,Slovakia,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.333,0.5,0.667,0.667,0.667,0.667,0.5,0.333,0.167,0.0,0.0,0.0,0.0,0.167,0.333,0.5,0.667,0.833,1.167,1.5,1.667,1.833,2.0,2.167,2.333,2.333,2.333,3.0,4.0,5.167,6.667,8.333,10.167,12.167,13.5,14.667,16.0,17.0
Slovenia,Slovenia,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293,1.316,2.34,4.681,7.021,11.556,19.893,32.619,52.22,77.672,107.366,142.033,177.724,209.612,238.428,267.683,297.23,325.754,353.4,383.386,420.393,460.765,503.331,547.36,593.582,639.513,686.613,732.397,781.399,825.574,868.433,907.488,946.251,983.843,1020.412,1053.616,1086.674,1117.538,1147.963,1175.902,1199.452,1222.417,1243.481,1264.544,1283.414,1301.698,1319.69,1337.828,1353.187,1367.522,1377.615,1388.0
Slovenia,Slovenia,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148,0.296,0.444,0.592,0.74,0.888,1.037,1.037,1.185,1.481,1.925,2.517,3.258,4.442,5.627,6.96,8.144,9.773,11.254,12.883,14.512,16.437,18.954,21.768,24.878,28.58,32.43,36.132,40.278,43.98,47.682,50.644,53.753,56.419,59.528,62.49,65.6,68.857,71.967,74.633,77.298,79.371,81.0
Somalia,Somalia,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193,0.386,0.579,0.773,0.966,1.159,1.352,1.352,1.352,1.352,1.545,1.932,2.318,2.704,3.091,3.863,4.636,5.215,5.988,6.761,7.533,8.306,8.886,10.238,11.59,14.294,16.999,20.475,30.713,40.758,53.893,67.028,85.379,107.4,134.25,168.44,212.095,251.887,299.792,340.743,390.0
Somalia,Somalia,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.444,0.667,0.889,1.111,1.556,2.0,2.889,3.778,4.889,6.222,7.556,8.889,10.222,10.889,13.333,15.556,18.0
South Africa,South_Africa,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.334,0.501,1.003,1.504,2.674,4.847,7.521,11.365,17.55,25.572,35.434,44.626,61.842,84.071,113.822,147.584,184.856,241.684,323.916,423.03,552.897,714.688,872.969,1041.111,1195.548,1329.092,1441.243,1530.662,1586.654,1653.175,1715.853,1776.023,1842.21,1919.93,1998.82,2082.055,2156.098,2242.676,2340.62,2451.934,2562.413,2674.564,2804.933,2973.075,3137.707,3309.526,3485.023,3673.723,3899.027,4139.206,4361.0
South Africa,South_Africa,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181,0.362,0.724,1.267,2.173,3.078,3.983,5.432,6.88,8.509,10.139,11.587,13.941,16.295,19.011,21.907,24.442,27.158,29.693,32.589,38.021,42.728,47.617,52.867,58.48,64.093,69.705,74.594,79.844,86.0
South Sudan,South_Sudan,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161,0.323,0.645,0.968,1.452,2.097,2.742,3.226,3.71,4.032,4.355,4.516,4.516,4.516,4.516,4.516,4.516,4.516,4.677,4.839,5.0
South Sudan,South_Sudan,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,Spain,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152,0.305,0.457,0.61,0.762,0.915,1.067,1.067,1.219,1.372,1.524,1.677,1.829,1.982,2.134,2.134,2.134,2.134,2.134,2.134,2.134,2.134,2.134,2.134,2.744,4.42,6.402,10.975,17.529,30.028,48.014,72.249,104.106,141.298,197.39,266.743,356.521,501.782,734.991,1048.224,1355.817,2092.332,2990.266,4076.291,5428.145,6960.469,8733.624,11124.557,13438.057,16331.533,19527.877,23368.062,27656.833,33083.911,39153.915,46060.121,53355.315,61181.098,69232.165,77773.735,86096.575,94370.03,102521.697,110589.988,118445.342,125871.316,132885.743,139607.973,145881.312,151837.15,157455.368,162818.428,167913.067,172577.108,177062.049,181897.871,186861.731,191236.164,196089.821,200679.478,205501.734,210188.029,214467.502,218876.383,223759.0
Spain,Spain,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,0.452,0.905,1.659,3.166,5.73,9.952,15.078,22.919,30.76,50.06,77.955,118.968,166.314,241.404,327.199,444.056,581.269,759.193,982.805,1279.697,1622.728,2078.696,2611.715,3229.172,3923.83,4682.42,5497.403,6350.232,7215.728,8117.863,9031.609,9931.03,10811.302,11659.458,12500.978,13315.961,14084.805,14821.079,15523.577,16212.355,16878.062,17482.854,18073.32,18656.55,19247.77,19766.012,20255.153,20721.977,21208.404,21662.11,22090.636,22470.911,22902.0
Sri Lanka,Sri_Lanka,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.187,0.374,0.56,0.747,0.934,1.121,1.307,1.307,1.307,1.307,1.307,1.307,1.307,1.307,1.307,1.307,1.307,1.307,1.307,1.307,1.307,1.307,1.307,1.307,1.307,1.307,1.307,1.307,1.307,1.307,1.307,1.307,1.307,1.307,1.307,1.307,1.307,1.307,1.307,1.307,1.307,1.307,1.307,1.307,1.494,1.681,2.615,4.296,7.471,12.513,20.544,29.695,40.528,53.041,65.554,77.507,90.394,101.226,110.751,119.342,125.505,132.229,138.766,143.435,151.092,159.31,167.714,177.613,187.511,198.53,208.989,216.833,224.864,232.148,237.937,243.914,250.264,257.548,266.512,275.664,284.629,294.714,305.173,316.565,332.814,347.194,364.377,388.656,421.527,460.0
Sri Lanka,Sri_Lanka,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.286,0.571,0.857,1.286,1.857,2.429,3.0,3.571,4.0,4.571,5.143,5.571,6.0,6.286,6.571,6.857,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
Sudan,Sudan,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217,0.434,0.651,0.869,1.086,1.52,1.954,2.171,2.388,2.606,2.823,3.257,3.474,3.691,3.908,4.56,5.428,6.297,7.165,8.034,9.119,10.639,11.725,13.028,14.33,15.85,17.37,18.89,20.41,22.364,23.884,27.575,31.483,35.391,39.083,42.557,52.761,62.966,79.902,96.187,119.636,150.468,181.083,213.0
Sudan,Sudan,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.354,0.531,0.708,0.885,1.062,1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.417,1.594,1.771,1.948,2.125,2.302,2.479,2.479,2.479,2.479,2.479,2.479,2.479,2.479,2.833,3.365,3.896,4.427,5.135,6.552,7.969,9.385,10.625,12.042,13.99,15.76,17.0
Suriname,Suriname,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.286,0.429,0.571,0.714,0.857,1.429,1.857,2.429,3.0,3.857,4.857,5.857,6.429,7.0,7.429,7.857,8.143,8.429,8.714,9.0,9.286,9.571,9.857,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
Suriname,Suriname,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.286,0.429,0.571,0.714,0.857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sweden,Sweden,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161,0.322,0.483,0.644,0.804,0.965,1.126,1.126,1.126,1.126,1.126,1.126,1.126,1.126,1.126,1.126,1.126,1.126,1.126,1.126,1.126,1.126,1.126,1.126,1.126,1.126,1.287,2.252,3.218,4.987,7.079,9.331,12.548,17.857,31.854,46.976,70.947,101.352,138.837,192.57,267.377,348.62,463.326,592.027,723.785,861.335,995.667,1120.99,1256.127,1388.85,1517.874,1664.593,1816.3,1992.621,2193.235,2418.624,2648.678,2919.594,3203.703,3522.561,3868.285,4257.768,4696.641,5189.246,5671.233,6174.778,6686.045,7210.182,7768.746,8343.559,8915.316,9511.848,10099.531,10701.532,11305.143,11869.499,12416.319,12984.376,13574.955,14202.697,14818.694,15442.414,16098.309,16776.406,17476.381,18177.0
