Country_Region,Country_Region_Safe,Province_State,Province_State_Safe,County_Name,County_Name_Safe,Case_Type,Source,Last_Update_Date,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20
Australia,Australia,Victoria,Victoria,,,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.632,1.263,1.895,2.737,3.579,3.789,4.0,4.421,5.053,5.895,6.737,8.0,9.263,10.316,11.158,12.211,13.053,13.684,14.105,14.526,14.737,14.737,14.737,14.737,14.737,14.737,14.737,14.737,15.158,15.579,16.0
Australia,Australia,Western Australia,Western_Australia,,,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.401,0.803,1.204,1.606,2.007,2.208,2.409,2.61,2.81,3.212,3.814,5.018,6.223,8.431,11.04,13.248,17.062,21.478,25.694,32.719,42.154,54.599,72.464,93.541,118.231,140.512,168.815,191.096,218.797,246.097,282.228,308.925,341.243,365.732,383.597,399.857,417.722,431.371,443.415,459.675,471.518,482.156,492.996,503.835,511.062,517.485,521.701,525.314,530.733,536.153,539.766,543.38,546.19,547.193,547.595,548.197,549.0
Australia,Australia,Western Australia,Western_Australia,,,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216,0.432,0.649,0.865,1.081,1.081,1.081,1.081,1.081,1.081,1.081,1.081,1.081,1.081,1.081,1.081,1.081,1.081,1.081,1.081,1.081,1.081,1.081,1.081,1.081,1.297,1.514,1.73,1.946,2.162,2.162,2.162,2.162,2.162,2.162,2.378,2.811,3.243,4.108,4.973,5.622,6.054,6.486,6.486,6.486,6.486,6.486,6.703,6.919,7.135,7.351,7.568,7.568,7.568,7.784,8.0
Austria,Austria,,,,,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404,0.808,1.413,2.019,3.837,6.26,9.49,13.125,18.375,24.836,33.115,45.432,62.192,82.788,111.259,149.826,194.855,275.624,381.431,518.334,674.218,882.198,1112.793,1387.003,1695.541,2058.193,2512.518,3083.554,3743.839,4389.99,5216.861,6039.694,6806.393,7514.13,8327.876,8988.364,9605.034,10182.128,10734.587,11171.345,11549.141,11869.39,12174.292,12460.618,12756.03,13059.721,13364.421,13628.132,13850.044,14048.332,14206.033,14341.321,14472.57,14599.781,14705.387,14798.069,14878.232,14944.866,15011.703,15076.721,15148.0
Austria,Austria,,,,,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.207,0.414,0.621,0.828,1.449,1.863,2.484,3.52,4.555,5.59,8.281,11.801,16.355,21.324,29.812,38.508,48.238,60.246,76.394,92.749,110.968,129.601,146.577,162.725,178.46,193.78,211.377,233.115,255.682,279.49,303.713,325.865,345.533,363.958,379.278,394.392,411.161,426.688,440.766,456.708,473.477,489.832,506.188,522.336,536.0
Azerbaijan,Azerbaijan,,,,,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.626,1.251,1.877,2.502,3.753,4.379,5.63,6.881,8.132,9.174,10.217,10.634,11.885,13.136,15.638,19.183,22.728,25.438,31.485,35.864,41.077,48.791,57.966,66.932,77.149,91.536,112.387,135.323,160.762,198.294,234.991,275.443,320.898,369.689,421.4,481.034,539.834,605.932,684.957,769.404,854.268,941.217,1020.66,1088.634,1145.14,1199.77,1246.685,1297.145,1344.06,1385.97,1424.128,1465.204,1502.319,1538.809,1579.26,1617.0
Azerbaijan,Azerbaijan,,,,,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206,0.412,0.618,0.824,1.029,1.029,1.029,1.029,1.029,1.029,1.029,1.029,1.235,1.647,2.059,2.676,3.294,3.706,4.118,4.529,4.735,4.941,5.147,5.559,5.971,6.588,7.206,8.029,8.647,9.471,10.088,10.912,11.735,12.353,13.176,14.0,15.235,16.471,17.706,18.735,19.765,20.176,20.588,21.0
Bahamas,Bahamas,,,,,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.221,0.442,0.663,1.326,1.989,2.652,3.314,3.977,4.419,4.861,5.966,7.292,8.618,9.943,11.932,13.037,15.467,18.561,21.433,24.527,27.62,29.388,31.377,34.912,37.785,40.878,44.635,47.507,49.054,50.822,52.368,53.915,55.683,57.45,58.776,61.207,63.858,66.289,70.045,74.023,78.0
Bahamas,Bahamas,,,,,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216,0.431,0.647,1.51,2.373,3.235,4.314,5.608,6.471,7.333,7.98,8.412,8.627,8.627,8.627,8.627,8.843,9.059,9.275,9.49,9.706,9.706,10.137,10.569,11.0
Bahrain,Bahrain,,,,,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229,5.485,13.028,20.571,28.799,37.941,43.427,47.084,50.741,54.398,57.597,60.569,68.797,77.025,86.853,99.424,130.28,155.422,180.563,206.848,230.618,234.961,242.504,256.446,271.988,288.216,309.015,333.242,360.898,386.954,417.582,452.551,482.722,505.349,529.805,551.747,576.66,600.202,638.372,677.913,717.454,747.853,790.594,828.992,863.505,908.988,960.415,1025.326,1099.609,1222.575,1369.082,1539.589,1690.44,1828.491,1922.658,2003.34,2057.281,2119.678,2185.275,2286.756,2432.35,2588.0
Bahrain,Bahrain,,,,,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211,0.421,0.632,0.842,1.053,1.053,1.263,1.474,1.895,2.526,3.158,3.579,4.0,4.211,4.211,4.211,4.211,4.211,4.211,4.211,4.211,4.211,4.421,4.632,4.842,5.263,5.684,5.895,6.105,6.526,6.737,6.947,7.158,7.368,7.368,7.368,7.368,7.368,7.579,7.789,8.0
Bangladesh,Bangladesh,,,,,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.713,1.426,2.139,2.852,3.565,3.565,3.565,4.041,5.229,6.893,9.508,12.835,16.401,20.442,24.483,28.999,34.228,38.744,43.26,48.252,51.817,53.957,56.334,57.997,59.424,61.325,64.415,69.407,78.201,94.602,120.273,157.591,219.392,299.257,384.59,493.216,632.267,794.375,986.194,1245.281,1534.555,1853.303,2196.534,2604.655,3034.882,3494.583,3979.955,4510.726,4998.0
Bangladesh,Bangladesh,,,,,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223,0.446,0.669,1.115,1.561,2.006,2.675,3.567,4.236,4.904,5.35,5.573,5.573,5.573,5.796,6.019,6.242,6.911,7.803,9.14,11.592,14.713,17.611,21.624,25.637,29.427,33.662,39.236,44.363,51.051,60.191,70.223,80.255,91.624,102.771,112.803,122.389,131.306,140.0
Barbados,Barbados,,,,,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.414,0.827,1.861,2.895,4.136,6.618,9.72,12.408,15.097,17.579,19.647,21.508,24.61,27.712,31.021,33.089,37.225,40.948,44.877,49.427,54.804,58.319,60.801,63.696,65.971,67.626,69.28,71.141,72.382,73.623,75.071,75.898,76.518,77.139,77.552,77.552,77.552,77.759,78.173,79.0
Barbados,Barbados,,,,,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214,0.643,1.286,1.929,2.571,3.214,3.643,3.857,4.071,4.286,4.5,4.714,4.929,5.143,5.357,5.357,5.357,5.357,5.571,5.786,6.0
Belarus,Belarus,,,,,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.237,0.475,0.712,0.95,1.187,2.374,3.562,4.749,5.936,7.123,7.123,7.836,8.548,9.973,14.959,19.945,24.219,30.63,36.328,42.027,47.726,57.698,67.196,76.693,83.817,90.94,94.976,97.351,101.625,104.711,107.798,123.469,139.14,155.524,205.386,266.409,334.792,432.142,559.648,691.903,861.673,1110.036,1446.965,1809.3,2216.986,2656.964,3083.17,3497.979,3967.637,4490.245,4931.885,5287.571,5889.721,6487.835,7081.912,7851.933,8800.272,9590.0
Belarus,Belarus,,,,,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.221,0.663,1.548,2.432,3.538,5.086,7.518,9.508,11.498,13.931,16.363,18.574,21.449,24.987,28.746,32.505,36.264,39.802,43.34,46.436,49.752,53.069,56.607,59.924,63.462,67.0
Belgium,Belgium,,,,,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211,0.421,0.632,0.842,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.263,2.737,5.264,9.896,20.214,42.744,76.644,116.018,161.499,207.19,250.355,280.886,356.477,451.229,581.565,738.221,933.831,1129.019,1361.898,1650.575,2020.527,2474.914,2950.147,3471.07,4035.369,4755.482,5573.084,6708.209,8090.953,9556.867,10933.925,12340.461,13648.876,14898.336,16273.709,17729.937,19172.269,20613.758,22010.398,23389.982,24858.844,26375.714,27945.012,29458.092,30750.084,32204.206,33634.115,35000.855,36389.283,37942.58,39292.265,40586.573,41797.5,42979.58,44200.192,45325.0
Belgium,Belgium,,,,,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.642,1.283,1.925,2.78,3.635,4.063,5.56,7.912,11.548,18.604,31.863,45.763,61.587,83.185,113.337,146.055,191.818,248.487,314.565,386.202,489.917,605.179,745.888,898.145,1062.805,1221.477,1393.408,1612.384,1846.971,2112.138,2448.301,2814.829,3149.495,3505.118,3854.539,4158.412,4481.53,4815.768,5147.227,5473.553,5770.368,6014.364,6249.379,6471.135,6684.124,6917.0
Belize,Belize,,,,,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.8,1.2,1.6,1.8,2.0,2.2,2.4,2.6,2.8,3.2,3.4,3.8,4.6,5.4,6.2,7.2,8.2,9.4,10.8,12.8,14.6,16.2,17.2,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
Belize,Belize,,,,,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.6,0.8,1.2,1.4,1.6,1.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Benin,Benin,,,,,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.8,1.2,1.6,1.8,2.0,2.6,3.4,4.2,5.0,5.8,6.0,6.0,6.0,6.6,8.0,9.4,11.4,13.4,16.0,18.6,21.2,23.2,25.2,27.8,29.6,31.4,33.2,35.0,35.0,35.0,35.0,35.0,35.0,38.8,42.6,46.4,50.2,54.0,54.0
Benin,Benin,,,,,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Bhutan,Bhutan,,,,,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212,0.424,0.636,0.848,1.061,1.061,1.061,1.061,1.061,1.061,1.061,1.061,1.061,1.061,1.273,1.485,1.697,1.909,2.121,2.121,2.121,2.333,2.545,2.97,3.394,3.818,4.03,4.455,4.667,4.879,5.091,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.303,5.515,5.727,6.152,6.576,7.0
Bhutan,Bhutan,,,,,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,Bolivia,,,,,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.483,0.967,1.692,4.109,6.526,8.701,10.876,13.052,13.535,14.744,16.677,19.819,23.445,27.553,31.662,37.463,46.406,57.766,70.334,86.044,101.513,114.564,126.407,138.734,148.885,160.97,177.406,194.566,213.418,243.63,270.459,292.695,318.315,347.318,369.071,400.25,440.372,480.252,519.648,559.77,600.133,638.08,672.884,723.641,793.008,866.0
Bolivia,Bolivia,,,,,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,1.127,2.48,4.059,5.863,7.667,9.02,9.922,10.824,12.176,13.529,15.333,17.363,19.392,21.647,24.353,26.608,28.637,30.667,32.245,33.147,34.049,35.176,36.304,37.657,40.363,43.069,46.0
Bosnia and Herzegovina,Bosnia_and_Herzegovina,,,,,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423,0.846,1.48,2.114,2.748,3.382,4.439,6.13,8.244,11.415,15.431,19.236,22.406,27.691,37.203,50.943,65.316,86.454,107.17,128.942,147.332,168.047,191.51,217.298,250.485,291.07,339.476,386.402,444.532,498.645,552.758,602.221,647.668,696.496,744.057,793.52,845.731,903.226,955.014,1004.265,1051.826,1096.004,1142.719,1186.052,1234.881,1277.58,1319.644,1356.636,1389.188,1419.838,1448.586,1486.0
Bosnia and Herzegovina,Bosnia_and_Herzegovina,,,,,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211,0.422,0.633,1.267,1.9,2.322,2.956,3.8,4.433,5.911,8.022,9.922,12.244,14.567,16.889,19.0,22.378,25.967,29.556,32.511,35.256,36.944,38.211,39.267,40.322,41.378,42.644,44.122,45.811,47.5,49.189,50.878,52.356,53.833,55.311,57.0
Botswana,Botswana,,,,,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.611,1.426,2.241,3.056,3.87,4.074,4.481,4.889,5.296,5.704,7.537,8.963,10.389,11.815,13.241,13.241,13.241,13.648,14.056,14.463,15.889,17.315,18.333,19.759,21.185,21.593,22.0
Botswana,Botswana,,,,,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
